ID;Regions;Periods;AveragePurchasePrice_1
2543;Berkel-Enschot;2018;
2544;Berkel-Enschot;2019;
2545;Berkel-Enschot;2020;
2546;Berkel-Enschot;2021;
2547;Berkel-Enschot;2022;
2548;Berkel-Enschot;2023;
2549;Berkel-Enschot;2024;
2550;Berkelland;1995;
2551;Berkelland;1996;
2552;Berkelland;1997;
2553;Berkelland;1998;
2554;Berkelland;1999;
2555;Berkelland;2000;
2556;Berkelland;2001;
2557;Berkelland;2002;
2558;Berkelland;2003;
2559;Berkelland;2004;
2560;Berkelland;2005;225124.0
2561;Berkelland;2006;230894.0
2562;Berkelland;2007;253552.0
2563;Berkelland;2008;245279.0
2564;Berkelland;2009;230352.0
2565;Berkelland;2010;223086.0
2566;Berkelland;2011;225848.0
2567;Berkelland;2012;218059.0
2568;Berkelland;2013;197200.0
2569;Berkelland;2014;191881.0
2570;Berkelland;2015;209095.0
2571;Berkelland;2016;221494.0
2572;Berkelland;2017;234473.0
2573;Berkelland;2018;249886.0
2574;Berkelland;2019;265879.0
2575;Berkelland;2020;302442.0
2576;Berkelland;2021;339725.0
2577;Berkelland;2022;365803.0
2578;Berkelland;2023;401334.0
2579;Berkelland;2024;400993.0
2580;Berlicum;1995;139667.0
2581;Berlicum;1996;
2582;Berlicum;1997;
2583;Berlicum;1998;
2584;Berlicum;1999;
2585;Berlicum;2000;
2586;Berlicum;2001;
2587;Berlicum;2002;
2588;Berlicum;2003;
2589;Berlicum;2004;
2590;Berlicum;2005;
2591;Berlicum;2006;
2592;Berlicum;2007;
2593;Berlicum;2008;
2594;Berlicum;2009;
2595;Berlicum;2010;
2596;Berlicum;2011;
2597;Berlicum;2012;
2598;Berlicum;2013;
2599;Berlicum;2014;
2600;Berlicum;2015;
2601;Berlicum;2016;
2602;Berlicum;2017;
2603;Berlicum;2018;
2604;Berlicum;2019;
2605;Berlicum;2020;
2606;Berlicum;2021;
2607;Berlicum;2022;
2608;Berlicum;2023;
2609;Berlicum;2024;
2610;Bernheze;1995;111791.0
2611;Bernheze;1996;126933.0
2612;Bernheze;1997;149614.0
2613;Bernheze;1998;170229.0
2614;Bernheze;1999;184507.0
2615;Bernheze;2000;221037.0
2616;Bernheze;2001;254587.0
2617;Bernheze;2002;265300.0
2618;Bernheze;2003;283958.0
2619;Bernheze;2004;289790.0
2620;Bernheze;2005;293469.0
2621;Bernheze;2006;304250.0
2622;Bernheze;2007;345875.0
2623;Bernheze;2008;346803.0
2624;Bernheze;2009;311701.0
2625;Bernheze;2010;318487.0
2626;Bernheze;2011;274040.0
2627;Bernheze;2012;270050.0
2628;Bernheze;2013;241832.0
2629;Bernheze;2014;248280.0
2630;Bernheze;2015;262080.0
2631;Bernheze;2016;264041.0
2632;Bernheze;2017;292958.0
2633;Bernheze;2018;312556.0
2634;Bernheze;2019;327786.0
2635;Bernheze;2020;368167.0
2636;Bernheze;2021;425441.0
2637;Bernheze;2022;475097.0
2638;Bernheze;2023;496395.0
2639;Bernheze;2024;500209.0
2640;Bernisse;1995;98951.0
2641;Bernisse;1996;102248.0
2642;Bernisse;1997;108459.0
2643;Bernisse;1998;126089.0
2644;Bernisse;1999;143126.0
2645;Bernisse;2000;159868.0
2646;Bernisse;2001;191508.0
2647;Bernisse;2002;202689.0
2648;Bernisse;2003;236150.0
2649;Bernisse;2004;213476.0
2650;Bernisse;2005;227052.0
2651;Bernisse;2006;243480.0
2652;Bernisse;2007;255330.0
2653;Bernisse;2008;271200.0
2654;Bernisse;2009;221479.0
2655;Bernisse;2010;251563.0
2656;Bernisse;2011;239486.0
2657;Bernisse;2012;274294.0
2658;Bernisse;2013;204321.0
2659;Bernisse;2014;217669.0
2660;Bernisse;2015;
2661;Bernisse;2016;
2662;Bernisse;2017;
2663;Bernisse;2018;
2664;Bernisse;2019;
2665;Bernisse;2020;
2666;Bernisse;2021;
2667;Bernisse;2022;
2668;Bernisse;2023;
2669;Bernisse;2024;
2670;Best;1995;94912.0
2671;Best;1996;86929.0
2672;Best;1997;132645.0
2673;Best;1998;142587.0
2674;Best;1999;157707.0
2675;Best;2000;196717.0
2676;Best;2001;212883.0
2677;Best;2002;241772.0
2678;Best;2003;250245.0
2679;Best;2004;251461.0
2680;Best;2005;271966.0
2681;Best;2006;295863.0
2682;Best;2007;321160.0
2683;Best;2008;307978.0
2684;Best;2009;311592.0
2685;Best;2010;261181.0
2686;Best;2011;278445.0
2687;Best;2012;245611.0
2688;Best;2013;233978.0
2689;Best;2014;257869.0
2690;Best;2015;244359.0
2691;Best;2016;271229.0
2692;Best;2017;291684.0
2693;Best;2018;310762.0
2694;Best;2019;341016.0
2695;Best;2020;364533.0
2696;Best;2021;414438.0
2697;Best;2022;456881.0
2698;Best;2023;452216.0
2699;Best;2024;517663.0
2700;Beuningen;1995;101535.0
2701;Beuningen;1996;106914.0
2702;Beuningen;1997;125640.0
2703;Beuningen;1998;124963.0
2704;Beuningen;1999;150542.0
2705;Beuningen;2000;195815.0
2706;Beuningen;2001;202846.0
2707;Beuningen;2002;222824.0
2708;Beuningen;2003;225571.0
2709;Beuningen;2004;246599.0
2710;Beuningen;2005;244158.0
2711;Beuningen;2006;258473.0
2712;Beuningen;2007;276689.0
2713;Beuningen;2008;256208.0
2714;Beuningen;2009;246188.0
2715;Beuningen;2010;242071.0
2716;Beuningen;2011;244630.0
2717;Beuningen;2012;243698.0
2718;Beuningen;2013;217853.0
2719;Beuningen;2014;225126.0
2720;Beuningen;2015;240907.0
2721;Beuningen;2016;239749.0
2722;Beuningen;2017;258172.0
2723;Beuningen;2018;300367.0
2724;Beuningen;2019;299340.0
2725;Beuningen;2020;334859.0
2726;Beuningen;2021;378836.0
2727;Beuningen;2022;428327.0
2728;Beuningen;2023;422424.0
2729;Beuningen;2024;451834.0
2730;Beverwijk;1995;79148.0
2731;Beverwijk;1996;90546.0
2732;Beverwijk;1997;100894.0
2733;Beverwijk;1998;107588.0
2734;Beverwijk;1999;127498.0
2735;Beverwijk;2000;144980.0
2736;Beverwijk;2001;152905.0
2737;Beverwijk;2002;171163.0
2738;Beverwijk;2003;180813.0
2739;Beverwijk;2004;180204.0
2740;Beverwijk;2005;195639.0
2741;Beverwijk;2006;199201.0
2742;Beverwijk;2007;198193.0
2743;Beverwijk;2008;203237.0
2744;Beverwijk;2009;189753.0
2745;Beverwijk;2010;195648.0
2746;Beverwijk;2011;197874.0
2747;Beverwijk;2012;193932.0
2748;Beverwijk;2013;170642.0
2749;Beverwijk;2014;176332.0
2750;Beverwijk;2015;194383.0
2751;Beverwijk;2016;205799.0
2752;Beverwijk;2017;224475.0
2753;Beverwijk;2018;245578.0
2754;Beverwijk;2019;258905.0
2755;Beverwijk;2020;304572.0
2756;Beverwijk;2021;335751.0
2757;Beverwijk;2022;382620.0
2758;Beverwijk;2023;369981.0
2759;Beverwijk;2024;402710.0
2760;het Bildt;1995;53483.0
2761;het Bildt;1996;51043.0
2762;het Bildt;1997;65351.0
2763;het Bildt;1998;73188.0
2764;het Bildt;1999;74505.0
2765;het Bildt;2000;93883.0
2766;het Bildt;2001;117434.0
2767;het Bildt;2002;135016.0
2768;het Bildt;2003;141024.0
2769;het Bildt;2004;148995.0
2770;het Bildt;2005;154574.0
2771;het Bildt;2006;156894.0
2772;het Bildt;2007;164830.0
2773;het Bildt;2008;176876.0
2774;het Bildt;2009;174943.0
2775;het Bildt;2010;183155.0
2776;het Bildt;2011;149298.0
2777;het Bildt;2012;167935.0
2778;het Bildt;2013;134156.0
2779;het Bildt;2014;131996.0
2780;het Bildt;2015;141548.0
2781;het Bildt;2016;151635.0
2782;het Bildt;2017;165624.0
2783;het Bildt;2018;
2784;het Bildt;2019;
2785;het Bildt;2020;
2786;het Bildt;2021;
2787;het Bildt;2022;
2788;het Bildt;2023;
2789;het Bildt;2024;
2790;De Bilt;1995;158006.0
2791;De Bilt;1996;162546.0
2792;De Bilt;1997;178588.0
2793;De Bilt;1998;210447.0
2794;De Bilt;1999;277310.0
2795;De Bilt;2000;325145.0
2796;De Bilt;2001;338232.0
2797;De Bilt;2002;347508.0
2798;De Bilt;2003;357250.0
2799;De Bilt;2004;364728.0
2800;De Bilt;2005;395246.0
2801;De Bilt;2006;379176.0
2802;De Bilt;2007;419979.0
2803;De Bilt;2008;436729.0
2804;De Bilt;2009;396846.0
2805;De Bilt;2010;432827.0
2806;De Bilt;2011;463235.0
2807;De Bilt;2012;401758.0
2808;De Bilt;2013;358334.0
2809;De Bilt;2014;346539.0
2810;De Bilt;2015;374060.0
2811;De Bilt;2016;384837.0
2812;De Bilt;2017;454080.0
2813;De Bilt;2018;468290.0
2814;De Bilt;2019;481411.0
2815;De Bilt;2020;540361.0
2816;De Bilt;2021;634801.0
2817;De Bilt;2022;719556.0
2818;De Bilt;2023;608049.0
2819;De Bilt;2024;701163.0
2820;Binnenmaas;1995;91219.0
2821;Binnenmaas;1996;108047.0
2822;Binnenmaas;1997;127363.0
2823;Binnenmaas;1998;133225.0
2824;Binnenmaas;1999;149860.0
2825;Binnenmaas;2000;191892.0
2826;Binnenmaas;2001;200246.0
2827;Binnenmaas;2002;212494.0
2828;Binnenmaas;2003;265977.0
2829;Binnenmaas;2004;222181.0
2830;Binnenmaas;2005;265735.0
2831;Binnenmaas;2006;264011.0
2832;Binnenmaas;2007;260798.0
2833;Binnenmaas;2008;266094.0
2834;Binnenmaas;2009;256901.0
2835;Binnenmaas;2010;265281.0
2836;Binnenmaas;2011;254511.0
2837;Binnenmaas;2012;238857.0
2838;Binnenmaas;2013;236653.0
2839;Binnenmaas;2014;220068.0
2840;Binnenmaas;2015;222344.0
2841;Binnenmaas;2016;241111.0
2842;Binnenmaas;2017;253070.0
2843;Binnenmaas;2018;268752.0
2844;Binnenmaas;2019;
2845;Binnenmaas;2020;
2846;Binnenmaas;2021;
2847;Binnenmaas;2022;
2848;Binnenmaas;2023;
2849;Binnenmaas;2024;
2850;Bladel;1995;
2851;Bladel;1996;
2852;Bladel;1997;138237.0
2853;Bladel;1998;158155.0
2854;Bladel;1999;185890.0
2855;Bladel;2000;226149.0
2856;Bladel;2001;245143.0
2857;Bladel;2002;234998.0
2858;Bladel;2003;256024.0
2859;Bladel;2004;271329.0
2860;Bladel;2005;278085.0
2861;Bladel;2006;294347.0
2862;Bladel;2007;288593.0
2863;Bladel;2008;306082.0
2864;Bladel;2009;291167.0
2865;Bladel;2010;273458.0
2866;Bladel;2011;275188.0
2867;Bladel;2012;247690.0
2868;Bladel;2013;239013.0
2869;Bladel;2014;237593.0
2870;Bladel;2015;247653.0
2871;Bladel;2016;254590.0
2872;Bladel;2017;272325.0
2873;Bladel;2018;295539.0
2874;Bladel;2019;334264.0
2875;Bladel;2020;358832.0
2876;Bladel;2021;409300.0
2877;Bladel;2022;465418.0
2878;Bladel;2023;441886.0
2879;Bladel;2024;468486.0
2880;Bladel en Netersel;1995;109364.0
2881;Bladel en Netersel;1996;86165.0
2882;Bladel en Netersel;1997;
2883;Bladel en Netersel;1998;
2884;Bladel en Netersel;1999;
2885;Bladel en Netersel;2000;
2886;Bladel en Netersel;2001;
2887;Bladel en Netersel;2002;
2888;Bladel en Netersel;2003;
2889;Bladel en Netersel;2004;
2890;Bladel en Netersel;2005;
2891;Bladel en Netersel;2006;
2892;Bladel en Netersel;2007;
2893;Bladel en Netersel;2008;
2894;Bladel en Netersel;2009;
2895;Bladel en Netersel;2010;
2896;Bladel en Netersel;2011;
2897;Bladel en Netersel;2012;
2898;Bladel en Netersel;2013;
2899;Bladel en Netersel;2014;
2900;Bladel en Netersel;2015;
2901;Bladel en Netersel;2016;
2902;Bladel en Netersel;2017;
2903;Bladel en Netersel;2018;
2904;Bladel en Netersel;2019;
2905;Bladel en Netersel;2020;
2906;Bladel en Netersel;2021;
2907;Bladel en Netersel;2022;
2908;Bladel en Netersel;2023;
2909;Bladel en Netersel;2024;
2910;Blaricum;1995;224507.0
2911;Blaricum;1996;277904.0
2912;Blaricum;1997;279800.0
2913;Blaricum;1998;335897.0
2914;Blaricum;1999;491949.0
2915;Blaricum;2000;670412.0
2916;Blaricum;2001;518571.0
2917;Blaricum;2002;613507.0
2918;Blaricum;2003;485110.0
2919;Blaricum;2004;631923.0
2920;Blaricum;2005;692900.0
2921;Blaricum;2006;718218.0
2922;Blaricum;2007;803413.0
2923;Blaricum;2008;764548.0
2924;Blaricum;2009;702249.0
2925;Blaricum;2010;788688.0
2926;Blaricum;2011;775402.0
2927;Blaricum;2012;761560.0
2928;Blaricum;2013;609767.0
2929;Blaricum;2014;488612.0
2930;Blaricum;2015;549464.0
2931;Blaricum;2016;554646.0
2932;Blaricum;2017;619585.0
2933;Blaricum;2018;902214.0
2934;Blaricum;2019;775909.0
2935;Blaricum;2020;831788.0
2936;Blaricum;2021;1067258.0
2937;Blaricum;2022;1099057.0
2938;Blaricum;2023;1070259.0
2939;Blaricum;2024;993994.0
2940;Bleiswijk;1995;137276.0
2941;Bleiswijk;1996;132449.0
2942;Bleiswijk;1997;150018.0
2943;Bleiswijk;1998;156325.0
2944;Bleiswijk;1999;174353.0
2945;Bleiswijk;2000;188222.0
2946;Bleiswijk;2001;212496.0
2947;Bleiswijk;2002;260845.0
2948;Bleiswijk;2003;257195.0
2949;Bleiswijk;2004;251771.0
2950;Bleiswijk;2005;258558.0
2951;Bleiswijk;2006;254195.0
2952;Bleiswijk;2007;
2953;Bleiswijk;2008;
2954;Bleiswijk;2009;
2955;Bleiswijk;2010;
2956;Bleiswijk;2011;
2957;Bleiswijk;2012;
2958;Bleiswijk;2013;
2959;Bleiswijk;2014;
2960;Bleiswijk;2015;
2961;Bleiswijk;2016;
2962;Bleiswijk;2017;
2963;Bleiswijk;2018;
2964;Bleiswijk;2019;
2965;Bleiswijk;2020;
2966;Bleiswijk;2021;
2967;Bleiswijk;2022;
2968;Bleiswijk;2023;
2969;Bleiswijk;2024;
2970;Bloemendaal;1995;229045.0
2971;Bloemendaal;1996;246104.0
2972;Bloemendaal;1997;252057.0
2973;Bloemendaal;1998;339621.0
2974;Bloemendaal;1999;447436.0
2975;Bloemendaal;2000;565093.0
2976;Bloemendaal;2001;607984.0
2977;Bloemendaal;2002;606864.0
2978;Bloemendaal;2003;554130.0
2979;Bloemendaal;2004;558844.0
2980;Bloemendaal;2005;647051.0
2981;Bloemendaal;2006;747554.0
2982;Bloemendaal;2007;715942.0
2983;Bloemendaal;2008;837221.0
2984;Bloemendaal;2009;677482.0
2985;Bloemendaal;2010;667014.0
2986;Bloemendaal;2011;697939.0
2987;Bloemendaal;2012;546697.0
2988;Bloemendaal;2013;585525.0
2989;Bloemendaal;2014;550186.0
2990;Bloemendaal;2015;597694.0
2991;Bloemendaal;2016;649703.0
2992;Bloemendaal;2017;775770.0
2993;Bloemendaal;2018;777662.0
2994;Bloemendaal;2019;831578.0
2995;Bloemendaal;2020;863297.0
2996;Bloemendaal;2021;1007936.0
2997;Bloemendaal;2022;1118894.0
2998;Bloemendaal;2023;1088814.0
2999;Bloemendaal;2024;1043333.0
3000;Boarnsterhim;1995;73098.0
3001;Boarnsterhim;1996;74900.0
3002;Boarnsterhim;1997;84171.0
3003;Boarnsterhim;1998;85780.0
3004;Boarnsterhim;1999;114492.0
3005;Boarnsterhim;2000;135648.0
3006;Boarnsterhim;2001;160257.0
3007;Boarnsterhim;2002;162276.0
3008;Boarnsterhim;2003;185990.0
3009;Boarnsterhim;2004;186288.0
3010;Boarnsterhim;2005;189882.0
3011;Boarnsterhim;2006;187820.0
3012;Boarnsterhim;2007;194435.0
3013;Boarnsterhim;2008;206763.0
3014;Boarnsterhim;2009;191397.0
3015;Boarnsterhim;2010;204379.0
3016;Boarnsterhim;2011;192598.0
3017;Boarnsterhim;2012;178611.0
3018;Boarnsterhim;2013;184966.0
3019;Boarnsterhim;2014;
3020;Boarnsterhim;2015;
3021;Boarnsterhim;2016;
3022;Boarnsterhim;2017;
3023;Boarnsterhim;2018;
3024;Boarnsterhim;2019;
3025;Boarnsterhim;2020;
3026;Boarnsterhim;2021;
3027;Boarnsterhim;2022;
3028;Boarnsterhim;2023;
3029;Boarnsterhim;2024;
3030;Bodegraven;1995;112355.0
3031;Bodegraven;1996;122107.0
3032;Bodegraven;1997;124908.0
3033;Bodegraven;1998;139171.0
3034;Bodegraven;1999;167168.0
3035;Bodegraven;2000;188665.0
3036;Bodegraven;2001;210396.0
3037;Bodegraven;2002;204645.0
3038;Bodegraven;2003;226676.0
3039;Bodegraven;2004;224869.0
3040;Bodegraven;2005;259813.0
3041;Bodegraven;2006;252154.0
3042;Bodegraven;2007;275497.0
3043;Bodegraven;2008;281603.0
3044;Bodegraven;2009;242774.0
3045;Bodegraven;2010;258002.0
3046;Bodegraven;2011;
3047;Bodegraven;2012;
3048;Bodegraven;2013;
3049;Bodegraven;2014;
3050;Bodegraven;2015;
3051;Bodegraven;2016;
3052;Bodegraven;2017;
3053;Bodegraven;2018;
3054;Bodegraven;2019;
3055;Bodegraven;2020;
3056;Bodegraven;2021;
3057;Bodegraven;2022;
3058;Bodegraven;2023;
3059;Bodegraven;2024;
3060;Bodegraven-Reeuwijk;1995;
3061;Bodegraven-Reeuwijk;1996;
3062;Bodegraven-Reeuwijk;1997;
3063;Bodegraven-Reeuwijk;1998;
3064;Bodegraven-Reeuwijk;1999;
3065;Bodegraven-Reeuwijk;2000;
3066;Bodegraven-Reeuwijk;2001;
3067;Bodegraven-Reeuwijk;2002;
3068;Bodegraven-Reeuwijk;2003;
3069;Bodegraven-Reeuwijk;2004;
3070;Bodegraven-Reeuwijk;2005;
3071;Bodegraven-Reeuwijk;2006;
3072;Bodegraven-Reeuwijk;2007;
3073;Bodegraven-Reeuwijk;2008;
3074;Bodegraven-Reeuwijk;2009;
3075;Bodegraven-Reeuwijk;2010;
3076;Bodegraven-Reeuwijk;2011;278004.0
3077;Bodegraven-Reeuwijk;2012;270766.0
3078;Bodegraven-Reeuwijk;2013;260904.0
3079;Bodegraven-Reeuwijk;2014;260044.0
3080;Bodegraven-Reeuwijk;2015;264394.0
3081;Bodegraven-Reeuwijk;2016;265782.0
3082;Bodegraven-Reeuwijk;2017;277598.0
3083;Bodegraven-Reeuwijk;2018;296157.0
3084;Bodegraven-Reeuwijk;2019;330097.0
3085;Bodegraven-Reeuwijk;2020;356638.0
3086;Bodegraven-Reeuwijk;2021;429306.0
3087;Bodegraven-Reeuwijk;2022;495663.0
3088;Bodegraven-Reeuwijk;2023;459624.0
3089;Bodegraven-Reeuwijk;2024;517752.0
3090;Boekel;1995;122631.0
3091;Boekel;1996;132519.0
3092;Boekel;1997;154767.0
3093;Boekel;1998;175843.0
3094;Boekel;1999;198365.0
3095;Boekel;2000;229042.0
3096;Boekel;2001;226782.0
3097;Boekel;2002;257380.0
3098;Boekel;2003;265054.0
3099;Boekel;2004;261202.0
3100;Boekel;2005;283692.0
3101;Boekel;2006;314195.0
3102;Boekel;2007;309249.0
3103;Boekel;2008;306493.0
3104;Boekel;2009;301074.0
3105;Boekel;2010;258077.0
3106;Boekel;2011;240743.0
3107;Boekel;2012;247967.0
3108;Boekel;2013;247424.0
3109;Boekel;2014;232914.0
3110;Boekel;2015;234539.0
3111;Boekel;2016;252999.0
3112;Boekel;2017;264489.0
3113;Boekel;2018;292198.0
3114;Boekel;2019;315919.0
3115;Boekel;2020;325511.0
3116;Boekel;2021;366401.0
3117;Boekel;2022;448015.0
3118;Boekel;2023;445458.0
3119;Boekel;2024;389372.0
3120;Ten Boer;1995;64445.0
3121;Ten Boer;1996;71935.0
3122;Ten Boer;1997;81630.0
3123;Ten Boer;1998;108642.0
3124;Ten Boer;1999;102915.0
3125;Ten Boer;2000;128555.0
3126;Ten Boer;2001;147075.0
3127;Ten Boer;2002;160073.0
3128;Ten Boer;2003;160093.0
3129;Ten Boer;2004;164278.0
3130;Ten Boer;2005;159851.0
3131;Ten Boer;2006;169152.0
3132;Ten Boer;2007;155669.0
3133;Ten Boer;2008;184785.0
3134;Ten Boer;2009;189305.0
3135;Ten Boer;2010;204832.0
3136;Ten Boer;2011;182548.0
3137;Ten Boer;2012;181144.0
3138;Ten Boer;2013;150663.0
3139;Ten Boer;2014;156542.0
3140;Ten Boer;2015;181299.0
3141;Ten Boer;2016;165414.0
3142;Ten Boer;2017;194652.0
3143;Ten Boer;2018;198181.0
3144;Ten Boer;2019;
3145;Ten Boer;2020;
3146;Ten Boer;2021;
3147;Ten Boer;2022;
3148;Ten Boer;2023;
3149;Ten Boer;2024;
3150;Bolsward;1995;59510.0
3151;Bolsward;1996;71419.0
3152;Bolsward;1997;87841.0
3153;Bolsward;1998;90902.0
3154;Bolsward;1999;98581.0
3155;Bolsward;2000;115155.0
3156;Bolsward;2001;129752.0
3157;Bolsward;2002;149718.0
3158;Bolsward;2003;161260.0
3159;Bolsward;2004;162844.0
3160;Bolsward;2005;181481.0
3161;Bolsward;2006;192754.0
3162;Bolsward;2007;182329.0
3163;Bolsward;2008;200514.0
3164;Bolsward;2009;197762.0
3165;Bolsward;2010;188121.0
3166;Bolsward;2011;
3167;Bolsward;2012;
3168;Bolsward;2013;
3169;Bolsward;2014;
3170;Bolsward;2015;
3171;Bolsward;2016;
3172;Bolsward;2017;
3173;Bolsward;2018;
3174;Bolsward;2019;
3175;Bolsward;2020;
3176;Bolsward;2021;
3177;Bolsward;2022;
3178;Bolsward;2023;
3179;Bolsward;2024;
3180;Borculo;1995;96331.0
3181;Borculo;1996;104208.0
3182;Borculo;1997;119444.0
3183;Borculo;1998;110007.0
3184;Borculo;1999;142892.0
3185;Borculo;2000;163863.0
3186;Borculo;2001;194124.0
3187;Borculo;2002;220429.0
3188;Borculo;2003;209300.0
3189;Borculo;2004;220107.0
3190;Borculo;2005;
3191;Borculo;2006;
3192;Borculo;2007;
3193;Borculo;2008;
3194;Borculo;2009;
3195;Borculo;2010;
3196;Borculo;2011;
3197;Borculo;2012;
3198;Borculo;2013;
3199;Borculo;2014;
3200;Borculo;2015;
3201;Borculo;2016;
3202;Borculo;2017;
3203;Borculo;2018;
3204;Borculo;2019;
3205;Borculo;2020;
3206;Borculo;2021;
3207;Borculo;2022;
3208;Borculo;2023;
3209;Borculo;2024;
3210;Borger;1995;89965.0
3211;Borger;1996;91344.0
3212;Borger;1997;77687.0
3213;Borger;1998;
3214;Borger;1999;
3215;Borger;2000;
3216;Borger;2001;
3217;Borger;2002;
3218;Borger;2003;
3219;Borger;2004;
3220;Borger;2005;
3221;Borger;2006;
3222;Borger;2007;
3223;Borger;2008;
3224;Borger;2009;
3225;Borger;2010;
3226;Borger;2011;
3227;Borger;2012;
3228;Borger;2013;
3229;Borger;2014;
3230;Borger;2015;
3231;Borger;2016;
3232;Borger;2017;
3233;Borger;2018;
3234;Borger;2019;
3235;Borger;2020;
3236;Borger;2021;
3237;Borger;2022;
3238;Borger;2023;
3239;Borger;2024;
3240;Borger-Odoorn;1995;
3241;Borger-Odoorn;1996;
3242;Borger-Odoorn;1997;
3243;Borger-Odoorn;1998;108725.0
3244;Borger-Odoorn;1999;133048.0
3245;Borger-Odoorn;2000;148120.0
3246;Borger-Odoorn;2001;166120.0
3247;Borger-Odoorn;2002;184277.0
3248;Borger-Odoorn;2003;181098.0
3249;Borger-Odoorn;2004;186121.0
3250;Borger-Odoorn;2005;199912.0
3251;Borger-Odoorn;2006;215953.0
3252;Borger-Odoorn;2007;218167.0
3253;Borger-Odoorn;2008;220050.0
3254;Borger-Odoorn;2009;213588.0
3255;Borger-Odoorn;2010;220469.0
3256;Borger-Odoorn;2011;210538.0
3257;Borger-Odoorn;2012;196611.0
3258;Borger-Odoorn;2013;170312.0
3259;Borger-Odoorn;2014;178862.0
3260;Borger-Odoorn;2015;193502.0
3261;Borger-Odoorn;2016;204217.0
3262;Borger-Odoorn;2017;212736.0
3263;Borger-Odoorn;2018;216935.0
3264;Borger-Odoorn;2019;233711.0
3265;Borger-Odoorn;2020;276324.0
3266;Borger-Odoorn;2021;305783.0
3267;Borger-Odoorn;2022;354458.0
3268;Borger-Odoorn;2023;345005.0
3269;Borger-Odoorn;2024;377859.0
3270;Born;1995;94369.0
3271;Born;1996;110790.0
3272;Born;1997;129649.0
3273;Born;1998;136629.0
3274;Born;1999;153185.0
3275;Born;2000;162310.0
3276;Born;2001;
3277;Born;2002;
3278;Born;2003;
3279;Born;2004;
3280;Born;2005;
3281;Born;2006;
3282;Born;2007;
3283;Born;2008;
3284;Born;2009;
3285;Born;2010;
3286;Born;2011;
3287;Born;2012;
3288;Born;2013;
3289;Born;2014;
3290;Born;2015;
3291;Born;2016;
3292;Born;2017;
3293;Born;2018;
3294;Born;2019;
3295;Born;2020;
3296;Born;2021;
3297;Born;2022;
3298;Born;2023;
3299;Born;2024;
3300;Borne;1995;89463.0
3301;Borne;1996;104039.0
3302;Borne;1997;113746.0
3303;Borne;1998;121319.0
3304;Borne;1999;149433.0
3305;Borne;2000;187520.0
3306;Borne;2001;184980.0
3307;Borne;2002;207984.0
3308;Borne;2003;206371.0
3309;Borne;2004;227542.0
3310;Borne;2005;209917.0
3311;Borne;2006;221374.0
3312;Borne;2007;244213.0
3313;Borne;2008;252368.0
3314;Borne;2009;224637.0
3315;Borne;2010;228279.0
3316;Borne;2011;210798.0
3317;Borne;2012;226982.0
3318;Borne;2013;195900.0
3319;Borne;2014;208272.0
3320;Borne;2015;206915.0
3321;Borne;2016;230277.0
3322;Borne;2017;232211.0
3323;Borne;2018;252398.0
3324;Borne;2019;270534.0
3325;Borne;2020;311055.0
3326;Borne;2021;336553.0
3327;Borne;2022;382521.0
3328;Borne;2023;378701.0
3329;Borne;2024;410964.0
3330;Borsele;1995;75997.0
3331;Borsele;1996;82475.0
3332;Borsele;1997;92269.0
3333;Borsele;1998;100712.0
3334;Borsele;1999;115879.0
3335;Borsele;2000;133165.0
3336;Borsele;2001;146516.0
3337;Borsele;2002;166049.0
3338;Borsele;2003;179881.0
3339;Borsele;2004;201960.0
3340;Borsele;2005;202207.0
3341;Borsele;2006;208432.0
3342;Borsele;2007;221441.0
3343;Borsele;2008;228353.0
3344;Borsele;2009;217215.0
3345;Borsele;2010;223962.0
3346;Borsele;2011;201521.0
3347;Borsele;2012;189437.0
3348;Borsele;2013;184496.0
3349;Borsele;2014;189830.0
3350;Borsele;2015;198139.0
3351;Borsele;2016;198956.0
3352;Borsele;2017;207747.0
3353;Borsele;2018;228958.0
3354;Borsele;2019;241363.0
3355;Borsele;2020;259279.0
3356;Borsele;2021;297555.0
3357;Borsele;2022;328813.0
3358;Borsele;2023;337098.0
3359;Borsele;2024;363073.0
3360;Boskoop;1995;114015.0
3361;Boskoop;1996;117271.0
3362;Boskoop;1997;133482.0
3363;Boskoop;1998;151753.0
3364;Boskoop;1999;185106.0
3365;Boskoop;2000;194198.0
3366;Boskoop;2001;219981.0
3367;Boskoop;2002;216969.0
3368;Boskoop;2003;242609.0
3369;Boskoop;2004;230619.0
3370;Boskoop;2005;243589.0
3371;Boskoop;2006;261136.0
3372;Boskoop;2007;264345.0
3373;Boskoop;2008;287562.0
3374;Boskoop;2009;237098.0
3375;Boskoop;2010;253213.0
3376;Boskoop;2011;272321.0
3377;Boskoop;2012;217005.0
3378;Boskoop;2013;224321.0
3379;Boskoop;2014;
3380;Boskoop;2015;
3381;Boskoop;2016;
3382;Boskoop;2017;
3383;Boskoop;2018;
3384;Boskoop;2019;
3385;Boskoop;2020;
3386;Boskoop;2021;
3387;Boskoop;2022;
3388;Boskoop;2023;
3389;Boskoop;2024;
3390;Boxmeer;1995;113374.0
3391;Boxmeer;1996;116946.0
3392;Boxmeer;1997;143646.0
3393;Boxmeer;1998;145874.0
3394;Boxmeer;1999;168802.0
3395;Boxmeer;2000;193885.0
3396;Boxmeer;2001;218754.0
3397;Boxmeer;2002;228603.0
