ID;Geslacht;Leeftijd;GGDRegio;Perioden;FormeelOnverzekerdenOpPeildatum_1;NogOnverzekerd6MaandenNaPeildatum_2;FormeelOnverzekerdenOpPeildatum_3;NogOnverzekerd6MaandenNaPeildatum_4
1047;3;4;GGD Rotterdam en omstreken (GG);1 mei 2008;;;;
1048;3;4;GGD Rotterdam en omstreken (GG);1 mei 2009;;;;
1049;3;4;GGD Rotterdam en omstreken (GG);1 mei 2010;;;;
1050;3;4;GGD Rotterdam-Rijnmond (GG);1 mei 2006;;;;
1051;3;4;GGD Rotterdam-Rijnmond (GG);1 mei 2007;1410.0;1120.0;0.8;0.6
1052;3;4;GGD Rotterdam-Rijnmond (GG);1 mei 2008;1510.0;1230.0;0.8;0.6
1053;3;4;GGD Rotterdam-Rijnmond (GG);1 mei 2009;1490.0;1250.0;0.8;0.6
1054;3;4;GGD Rotterdam-Rijnmond (GG);1 mei 2010;1770.0;1380.0;0.7;0.6
1055;3;4;GGD Nieuwe Waterweg Noord (GG);1 mei 2006;250.0;190.0;0.7;0.5
1056;3;4;GGD Nieuwe Waterweg Noord (GG);1 mei 2007;;;;
1057;3;4;GGD Nieuwe Waterweg Noord (GG);1 mei 2008;;;;
1058;3;4;GGD Nieuwe Waterweg Noord (GG);1 mei 2009;;;;
1059;3;4;GGD Nieuwe Waterweg Noord (GG);1 mei 2010;;;;
1060;3;4;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2006;630.0;560.0;0.8;0.7
1061;3;4;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2007;510.0;460.0;0.7;0.6
1062;3;4;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2008;620.0;560.0;0.8;0.7
1063;3;4;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2009;320.0;270.0;0.4;0.3
1064;3;4;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2010;;;;
1065;3;4;GGD Zuid-Holland-Zuid (GG);1 mei 2006;;;;
1066;3;4;GGD Zuid-Holland-Zuid (GG);1 mei 2007;;;;
1067;3;4;GGD Zuid-Holland-Zuid (GG);1 mei 2008;;;;
1068;3;4;GGD Zuid-Holland-Zuid (GG);1 mei 2009;;;;
1069;3;4;GGD Zuid-Holland-Zuid (GG);1 mei 2010;360.0;300.0;0.4;0.3
1070;3;4;GGD Zuid-Hollandse Eilanden (GG);1 mei 2006;270.0;210.0;0.4;0.3
1071;3;4;GGD Zuid-Hollandse Eilanden (GG);1 mei 2007;200.0;160.0;0.3;0.3
1072;3;4;GGD Zuid-Hollandse Eilanden (GG);1 mei 2008;210.0;170.0;0.3;0.3
1073;3;4;GGD Zuid-Hollandse Eilanden (GG);1 mei 2009;270.0;220.0;0.4;0.3
1074;3;4;GGD Zuid-Hollandse Eilanden (GG);1 mei 2010;;;;
1075;3;4;GGD Zeeland (GG);1 mei 2006;520.0;440.0;0.6;0.5
1076;3;4;GGD Zeeland (GG);1 mei 2007;430.0;350.0;0.5;0.4
1077;3;4;GGD Zeeland (GG);1 mei 2008;460.0;380.0;0.6;0.5
1078;3;4;GGD Zeeland (GG);1 mei 2009;480.0;400.0;0.6;0.5
1079;3;4;GGD Zeeland (GG);1 mei 2010;440.0;360.0;0.5;0.4
1080;3;4;GGD West-Brabant (GG);1 mei 2006;750.0;620.0;0.5;0.4
1081;3;4;GGD West-Brabant (GG);1 mei 2007;540.0;430.0;0.4;0.3
1082;3;4;GGD West-Brabant (GG);1 mei 2008;670.0;550.0;0.5;0.4
1083;3;4;GGD West-Brabant (GG);1 mei 2009;600.0;490.0;0.4;0.3
1084;3;4;GGD West-Brabant (GG);1 mei 2010;540.0;450.0;0.4;0.3
1085;3;4;GGD Hart voor Brabant (GG);1 mei 2006;860.0;690.0;0.4;0.3
1086;3;4;GGD Hart voor Brabant (GG);1 mei 2007;630.0;510.0;0.3;0.3
1087;3;4;GGD Hart voor Brabant (GG);1 mei 2008;700.0;560.0;0.3;0.3
1088;3;4;GGD Hart voor Brabant (GG);1 mei 2009;750.0;620.0;0.4;0.3
1089;3;4;GGD Hart voor Brabant (GG);1 mei 2010;670.0;560.0;0.3;0.3
1090;3;4;GGD Zuidoost-Brabant (GG);1 mei 2006;380.0;310.0;0.3;0.3
1091;3;4;GGD Zuidoost-Brabant (GG);1 mei 2007;260.0;220.0;0.2;0.2
1092;3;4;GGD Zuidoost-Brabant (GG);1 mei 2008;;;;
1093;3;4;GGD Zuidoost-Brabant (GG);1 mei 2009;;;;
1094;3;4;GGD Zuidoost-Brabant (GG);1 mei 2010;;;;
1095;3;4;GGD Brabant-Zuidoost (GG);1 mei 2006;;;;
1096;3;4;GGD Brabant-Zuidoost (GG);1 mei 2007;;;;
1097;3;4;GGD Brabant-Zuidoost (GG);1 mei 2008;530.0;430.0;0.4;0.3
1098;3;4;GGD Brabant-Zuidoost (GG);1 mei 2009;590.0;470.0;0.4;0.3
1099;3;4;GGD Brabant-Zuidoost (GG);1 mei 2010;510.0;400.0;0.3;0.3
1100;3;4;GGD Eindhoven (GG);1 mei 2006;300.0;220.0;0.8;0.6
1101;3;4;GGD Eindhoven (GG);1 mei 2007;230.0;170.0;0.6;0.5
1102;3;4;GGD Eindhoven (GG);1 mei 2008;;;;
1103;3;4;GGD Eindhoven (GG);1 mei 2009;;;;
1104;3;4;GGD Eindhoven (GG);1 mei 2010;;;;
1105;3;4;GGD Noord- en Midden-Limburg (GG);1 mei 2006;910.0;780.0;0.8;0.7
1106;3;4;GGD Noord- en Midden-Limburg (GG);1 mei 2007;740.0;550.0;0.7;0.5
1107;3;4;GGD Noord- en Midden-Limburg (GG);1 mei 2008;650.0;580.0;0.6;0.5
1108;3;4;GGD Noord- en Midden-Limburg (GG);1 mei 2009;610.0;550.0;0.5;0.5
1109;3;4;GGD Noord- en Midden-Limburg (GG);1 mei 2010;580.0;520.0;0.5;0.4
1110;3;4;GGD Zuid-Limburg (GG);1 mei 2006;2340.0;2100.0;1.6;1.5
1111;3;4;GGD Zuid-Limburg (GG);1 mei 2007;1820.0;1640.0;1.3;1.2
1112;3;4;GGD Zuid-Limburg (GG);1 mei 2008;1970.0;1860.0;1.4;1.3
1113;3;4;GGD Zuid-Limburg (GG);1 mei 2009;1840.0;1740.0;1.3;1.2
1114;3;4;GGD Zuid-Limburg (GG);1 mei 2010;1820.0;1710.0;1.3;1.2
1115;3;4;GGD Fryslân (GG);1 mei 2006;590.0;490.0;0.4;0.4
1116;3;4;GGD Fryslân (GG);1 mei 2007;450.0;390.0;0.4;0.3
1117;3;4;GGD Fryslân (GG);1 mei 2008;490.0;420.0;0.4;0.3
1118;3;4;GGD Fryslân (GG);1 mei 2009;340.0;300.0;0.3;0.2
1119;3;4;GGD Fryslân (GG);1 mei 2010;310.0;260.0;0.2;0.2
1120;3;4;GGD Zaanstreek/Waterland (GG);1 mei 2006;320.0;250.0;0.5;0.4
1121;3;4;GGD Zaanstreek/Waterland (GG);1 mei 2007;220.0;170.0;0.3;0.3
1122;3;4;GGD Zaanstreek/Waterland (GG);1 mei 2008;220.0;180.0;0.3;0.3
1123;3;4;GGD Zaanstreek/Waterland (GG);1 mei 2009;250.0;200.0;0.4;0.3
1124;3;4;GGD Zaanstreek/Waterland (GG);1 mei 2010;210.0;170.0;0.3;0.3
1125;3;5;Nederland;1 mei 2006;9190.0;8070.0;0.3;0.3
1126;3;5;Nederland;1 mei 2007;6160.0;5560.0;0.3;0.2
1127;3;5;Nederland;1 mei 2008;7630.0;7000.0;0.3;0.3
1128;3;5;Nederland;1 mei 2009;6850.0;6270.0;0.3;0.2
1129;3;5;Nederland;1 mei 2010;5810.0;5310.0;0.2;0.2
1130;3;5;Hulpverleningsdienst Groningen (GG);1 mei 2006;160.0;140.0;0.2;0.1
1131;3;5;Hulpverleningsdienst Groningen (GG);1 mei 2007;110.0;100.0;0.1;0.1
1132;3;5;Hulpverleningsdienst Groningen (GG);1 mei 2008;130.0;120.0;0.1;0.1
1133;3;5;Hulpverleningsdienst Groningen (GG);1 mei 2009;140.0;130.0;0.1;0.1
1134;3;5;Hulpverleningsdienst Groningen (GG);1 mei 2010;90.0;80.0;0.1;0.1
1135;3;5;GGD Drenthe (GG);1 mei 2006;130.0;110.0;0.1;0.1
1136;3;5;GGD Drenthe (GG);1 mei 2007;80.0;80.0;0.1;0.1
1137;3;5;GGD Drenthe (GG);1 mei 2008;120.0;110.0;0.1;0.1
1138;3;5;GGD Drenthe (GG);1 mei 2009;130.0;110.0;0.1;0.1
1139;3;5;GGD Drenthe (GG);1 mei 2010;90.0;80.0;0.1;0.1
1140;3;5;GGD Regio IJssel-Vecht (GG);1 mei 2006;110.0;100.0;0.2;0.1
1141;3;5;GGD Regio IJssel-Vecht (GG);1 mei 2007;80.0;70.0;0.1;0.1
1142;3;5;GGD Regio IJssel-Vecht (GG);1 mei 2008;90.0;80.0;0.1;0.1
1143;3;5;GGD Regio IJssel-Vecht (GG);1 mei 2009;;;;
1144;3;5;GGD Regio IJssel-Vecht (GG);1 mei 2010;;;;
1145;3;5;GGD IJsselland (GG);1 mei 2006;;;;
1146;3;5;GGD IJsselland (GG);1 mei 2007;;;;
1147;3;5;GGD IJsselland (GG);1 mei 2008;;;;
1148;3;5;GGD IJsselland (GG);1 mei 2009;100.0;90.0;0.1;0.1
1149;3;5;GGD IJsselland (GG);1 mei 2010;70.0;70.0;0.1;0.1
1150;3;5;GGD Regio Twente (GG);1 mei 2006;190.0;160.0;0.2;0.1
1151;3;5;GGD Regio Twente (GG);1 mei 2007;120.0;100.0;0.1;0.1
1152;3;5;GGD Regio Twente (GG);1 mei 2008;140.0;120.0;0.1;0.1
1153;3;5;GGD Regio Twente (GG);1 mei 2009;110.0;100.0;0.1;0.1
1154;3;5;GGD Regio Twente (GG);1 mei 2010;80.0;70.0;0.1;0.1
1155;3;5;GGD Gelre-IJssel (GG);1 mei 2006;230.0;190.0;0.2;0.1
1156;3;5;GGD Gelre-IJssel (GG);1 mei 2007;140.0;120.0;0.1;0.1
1157;3;5;GGD Gelre-IJssel (GG);1 mei 2008;170.0;150.0;0.1;0.1
1158;3;5;GGD Gelre-IJssel (GG);1 mei 2009;200.0;170.0;0.1;0.1
1159;3;5;GGD Gelre-IJssel (GG);1 mei 2010;150.0;140.0;0.1;0.1
1160;3;5;GGD Regio Noord-Veluwe (GG);1 mei 2006;40.0;40.0;0.1;0.1
1161;3;5;GGD Regio Noord-Veluwe (GG);1 mei 2007;30.0;30.0;0.1;0.1
1162;3;5;GGD Regio Noord-Veluwe (GG);1 mei 2008;40.0;40.0;0.2;0.2
1163;3;5;GGD Regio Noord-Veluwe (GG);1 mei 2009;;;;
1164;3;5;GGD Regio Noord-Veluwe (GG);1 mei 2010;;;;
1165;3;5;Hulpverlening Gelderland-Midden (GG);1 mei 2006;260.0;220.0;0.2;0.2
1166;3;5;Hulpverlening Gelderland-Midden (GG);1 mei 2007;170.0;150.0;0.2;0.2
1167;3;5;Hulpverlening Gelderland-Midden (GG);1 mei 2008;210.0;200.0;0.2;0.2
1168;3;5;Hulpverlening Gelderland-Midden (GG);1 mei 2009;190.0;180.0;0.2;0.2
1169;3;5;Hulpverlening Gelderland-Midden (GG);1 mei 2010;160.0;140.0;0.2;0.1
1170;3;5;GGD Rivierenland (GG);1 mei 2006;90.0;80.0;0.3;0.2
1171;3;5;GGD Rivierenland (GG);1 mei 2007;60.0;50.0;0.2;0.2
1172;3;5;GGD Rivierenland (GG);1 mei 2008;80.0;70.0;0.3;0.2
1173;3;5;GGD Rivierenland (GG);1 mei 2009;60.0;60.0;0.2;0.2
1174;3;5;GGD Rivierenland (GG);1 mei 2010;40.0;40.0;0.1;0.1
1175;3;5;GGD Regio Nijmegen (GG);1 mei 2006;120.0;110.0;0.2;0.2
1176;3;5;GGD Regio Nijmegen (GG);1 mei 2007;80.0;70.0;0.2;0.2
1177;3;5;GGD Regio Nijmegen (GG);1 mei 2008;100.0;90.0;0.2;0.2
1178;3;5;GGD Regio Nijmegen (GG);1 mei 2009;90.0;90.0;0.2;0.2
1179;3;5;GGD Regio Nijmegen (GG);1 mei 2010;80.0;70.0;0.2;0.1
1180;3;5;Hulpverleningsdienst Flevoland (GG);1 mei 2006;170.0;140.0;0.4;0.3
1181;3;5;Hulpverleningsdienst Flevoland (GG);1 mei 2007;120.0;100.0;0.4;0.3
1182;3;5;Hulpverleningsdienst Flevoland (GG);1 mei 2008;140.0;130.0;0.4;0.3
1183;3;5;Hulpverleningsdienst Flevoland (GG);1 mei 2009;;;;
1184;3;5;Hulpverleningsdienst Flevoland (GG);1 mei 2010;;;;
1185;3;5;GGD Flevoland (GG);1 mei 2006;;;;
1186;3;5;GGD Flevoland (GG);1 mei 2007;;;;
1187;3;5;GGD Flevoland (GG);1 mei 2008;;;;
1188;3;5;GGD Flevoland (GG);1 mei 2009;140.0;130.0;0.3;0.3
1189;3;5;GGD Flevoland (GG);1 mei 2010;130.0;110.0;0.3;0.3
1190;3;5;GGD Eemland (GG);1 mei 2006;110.0;100.0;0.3;0.2
1191;3;5;GGD Eemland (GG);1 mei 2007;80.0;70.0;0.2;0.2
1192;3;5;GGD Eemland (GG);1 mei 2008;90.0;90.0;0.2;0.2
1193;3;5;GGD Eemland (GG);1 mei 2009;;;;
1194;3;5;GGD Eemland (GG);1 mei 2010;;;;
1195;3;5;GG en GD Utrecht (GG);1 mei 2006;110.0;90.0;0.3;0.3
1196;3;5;GG en GD Utrecht (GG);1 mei 2007;70.0;60.0;0.2;0.2
1197;3;5;GG en GD Utrecht (GG);1 mei 2008;90.0;80.0;0.3;0.2
1198;3;5;GG en GD Utrecht (GG);1 mei 2009;90.0;80.0;0.3;0.2
1199;3;5;GG en GD Utrecht (GG);1 mei 2010;70.0;60.0;0.2;0.2
1200;3;5;GGD Midden-Nederland (GG);1 mei 2006;270.0;250.0;0.3;0.2
1201;3;5;GGD Midden-Nederland (GG);1 mei 2007;180.0;170.0;0.2;0.2
1202;3;5;GGD Midden-Nederland (GG);1 mei 2008;220.0;210.0;0.2;0.2
1203;3;5;GGD Midden-Nederland (GG);1 mei 2009;260.0;250.0;0.2;0.2
1204;3;5;GGD Midden-Nederland (GG);1 mei 2010;230.0;210.0;0.2;0.1
1205;3;5;GGD Kop van Noord-Holland (GG);1 mei 2006;100.0;80.0;0.3;0.3
1206;3;5;GGD Kop van Noord-Holland (GG);1 mei 2007;;;;
1207;3;5;GGD Kop van Noord-Holland (GG);1 mei 2008;;;;
1208;3;5;GGD Kop van Noord-Holland (GG);1 mei 2009;;;;
1209;3;5;GGD Kop van Noord-Holland (GG);1 mei 2010;;;;
1210;3;5;GGD Hollands-Noorden (GG);1 mei 2006;;;;
1211;3;5;GGD Hollands-Noorden (GG);1 mei 2007;260.0;230.0;0.3;0.3
1212;3;5;GGD Hollands-Noorden (GG);1 mei 2008;300.0;280.0;0.3;0.3
1213;3;5;GGD Hollands-Noorden (GG);1 mei 2009;300.0;270.0;0.3;0.3
1214;3;5;GGD Hollands-Noorden (GG);1 mei 2010;260.0;230.0;0.2;0.2
1215;3;5;GGD Westfriesland (GG);1 mei 2006;70.0;50.0;0.2;0.2
1216;3;5;GGD Westfriesland (GG);1 mei 2007;;;;
1217;3;5;GGD Westfriesland (GG);1 mei 2008;;;;
1218;3;5;GGD Westfriesland (GG);1 mei 2009;;;;
1219;3;5;GGD Westfriesland (GG);1 mei 2010;;;;
1220;3;5;GGD Noord-Kennemerland (GG);1 mei 2006;200.0;180.0;0.4;0.4
1221;3;5;GGD Noord-Kennemerland (GG);1 mei 2007;;;;
1222;3;5;GGD Noord-Kennemerland (GG);1 mei 2008;;;;
1223;3;5;GGD Noord-Kennemerland (GG);1 mei 2009;;;;
1224;3;5;GGD Noord-Kennemerland (GG);1 mei 2010;;;;
1225;3;5;GGD Kennemerland (GG);1 mei 2006;210.0;180.0;0.3;0.2
1226;3;5;GGD Kennemerland (GG);1 mei 2007;;;;
1227;3;5;GGD Kennemerland (GG);1 mei 2008;;;;
1228;3;5;GGD Kennemerland (GG);1 mei 2009;;;;
1229;3;5;GGD Kennemerland (GG);1 mei 2010;;;;
1230;3;5;Hulpverleningsdienst Kennemerland (GG);1 mei 2006;;;;
1231;3;5;Hulpverleningsdienst Kennemerland (GG);1 mei 2007;140.0;130.0;0.2;0.2
1232;3;5;Hulpverleningsdienst Kennemerland (GG);1 mei 2008;200.0;190.0;0.2;0.2
1233;3;5;Hulpverleningsdienst Kennemerland (GG);1 mei 2009;;;;
1234;3;5;Hulpverleningsdienst Kennemerland (GG);1 mei 2010;;;;
1235;3;5;GGD Kennemerland (GG);1 mei 2006;;;;
1236;3;5;GGD Kennemerland (GG);1 mei 2007;;;;
1237;3;5;GGD Kennemerland (GG);1 mei 2008;;;;
1238;3;5;GGD Kennemerland (GG);1 mei 2009;210.0;190.0;0.2;0.2
1239;3;5;GGD Kennemerland (GG);1 mei 2010;170.0;150.0;0.2;0.2
1240;3;5;GGD Amsterdam (GG);1 mei 2006;830.0;690.0;0.8;0.7
1241;3;5;GGD Amsterdam (GG);1 mei 2007;570.0;480.0;0.6;0.5
1242;3;5;GGD Amsterdam (GG);1 mei 2008;730.0;630.0;0.6;0.5
1243;3;5;GGD Amsterdam (GG);1 mei 2009;690.0;590.0;0.6;0.5
1244;3;5;GGD Amsterdam (GG);1 mei 2010;520.0;450.0;0.4;0.4
1245;3;5;GGD Amstelland - de Meerlanden (GG);1 mei 2006;170.0;140.0;0.4;0.3
1246;3;5;GGD Amstelland - de Meerlanden (GG);1 mei 2007;110.0;100.0;0.3;0.3
1247;3;5;GGD Amstelland - de Meerlanden (GG);1 mei 2008;;;;
1248;3;5;GGD Amstelland - de Meerlanden (GG);1 mei 2009;;;;
1249;3;5;GGD Amstelland - de Meerlanden (GG);1 mei 2010;;;;
1250;3;5;GGD Gooi en Vechtstreek (GG);1 mei 2006;120.0;110.0;0.2;0.2
1251;3;5;GGD Gooi en Vechtstreek (GG);1 mei 2007;80.0;80.0;0.2;0.2
1252;3;5;GGD Gooi en Vechtstreek (GG);1 mei 2008;100.0;90.0;0.2;0.2
1253;3;5;GGD Gooi en Vechtstreek (GG);1 mei 2009;90.0;80.0;0.2;0.2
1254;3;5;GGD Gooi en Vechtstreek (GG);1 mei 2010;70.0;60.0;0.1;0.1
1255;3;5;GGD Den Haag (GG);1 mei 2006;700.0;590.0;0.9;0.8
1256;3;5;GGD Den Haag (GG);1 mei 2007;470.0;420.0;0.7;0.7
1257;3;5;GGD Den Haag (GG);1 mei 2008;680.0;640.0;1.0;0.9
1258;3;5;GGD Den Haag (GG);1 mei 2009;510.0;460.0;0.8;0.7
1259;3;5;GGD Den Haag (GG);1 mei 2010;460.0;440.0;0.7;0.6
1260;3;5;GGD Zuid-Holland-West (GG);1 mei 2006;510.0;480.0;0.6;0.5
1261;3;5;GGD Zuid-Holland-West (GG);1 mei 2007;370.0;350.0;0.5;0.5
1262;3;5;GGD Zuid-Holland-West (GG);1 mei 2008;460.0;440.0;0.5;0.5
1263;3;5;GGD Zuid-Holland-West (GG);1 mei 2009;480.0;460.0;0.6;0.5
1264;3;5;GGD Zuid-Holland-West (GG);1 mei 2010;450.0;430.0;0.5;0.5
1265;3;5;GGD Hollands-Midden (GG);1 mei 2006;780.0;730.0;0.6;0.6
1266;3;5;GGD Hollands-Midden (GG);1 mei 2007;560.0;530.0;0.5;0.5
1267;3;5;GGD Hollands-Midden (GG);1 mei 2008;660.0;630.0;0.6;0.6
1268;3;5;GGD Hollands-Midden (GG);1 mei 2009;550.0;530.0;0.5;0.5
1269;3;5;GGD Hollands-Midden (GG);1 mei 2010;520.0;500.0;0.4;0.4
1270;3;5;GGD Rotterdam en omstreken (GG);1 mei 2006;570.0;470.0;0.4;0.3
1271;3;5;GGD Rotterdam en omstreken (GG);1 mei 2007;;;;
1272;3;5;GGD Rotterdam en omstreken (GG);1 mei 2008;;;;
1273;3;5;GGD Rotterdam en omstreken (GG);1 mei 2009;;;;
1274;3;5;GGD Rotterdam en omstreken (GG);1 mei 2010;;;;
1275;3;5;GGD Rotterdam-Rijnmond (GG);1 mei 2006;;;;
1276;3;5;GGD Rotterdam-Rijnmond (GG);1 mei 2007;380.0;320.0;0.2;0.2
1277;3;5;GGD Rotterdam-Rijnmond (GG);1 mei 2008;450.0;390.0;0.3;0.2
1278;3;5;GGD Rotterdam-Rijnmond (GG);1 mei 2009;410.0;360.0;0.3;0.2
1279;3;5;GGD Rotterdam-Rijnmond (GG);1 mei 2010;430.0;390.0;0.2;0.2
1280;3;5;GGD Nieuwe Waterweg Noord (GG);1 mei 2006;80.0;60.0;0.2;0.2
1281;3;5;GGD Nieuwe Waterweg Noord (GG);1 mei 2007;;;;
1282;3;5;GGD Nieuwe Waterweg Noord (GG);1 mei 2008;;;;
1283;3;5;GGD Nieuwe Waterweg Noord (GG);1 mei 2009;;;;
1284;3;5;GGD Nieuwe Waterweg Noord (GG);1 mei 2010;;;;
1285;3;5;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2006;330.0;330.0;0.5;0.5
1286;3;5;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2007;240.0;240.0;0.4;0.4
1287;3;5;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2008;310.0;300.0;0.5;0.5
1288;3;5;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2009;110.0;110.0;0.2;0.2
1289;3;5;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2010;;;;
1290;3;5;GGD Zuid-Holland-Zuid (GG);1 mei 2006;;;;
1291;3;5;GGD Zuid-Holland-Zuid (GG);1 mei 2007;;;;
1292;3;5;GGD Zuid-Holland-Zuid (GG);1 mei 2008;;;;
1293;3;5;GGD Zuid-Holland-Zuid (GG);1 mei 2009;;;;
1294;3;5;GGD Zuid-Holland-Zuid (GG);1 mei 2010;120.0;110.0;0.1;0.1
1295;3;5;GGD Zuid-Hollandse Eilanden (GG);1 mei 2006;110.0;90.0;0.2;0.2
1296;3;5;GGD Zuid-Hollandse Eilanden (GG);1 mei 2007;70.0;60.0;0.2;0.2
1297;3;5;GGD Zuid-Hollandse Eilanden (GG);1 mei 2008;90.0;70.0;0.2;0.2
1298;3;5;GGD Zuid-Hollandse Eilanden (GG);1 mei 2009;90.0;80.0;0.2;0.2
1299;3;5;GGD Zuid-Hollandse Eilanden (GG);1 mei 2010;;;;
1300;3;5;GGD Zeeland (GG);1 mei 2006;330.0;290.0;0.4;0.4
1301;3;5;GGD Zeeland (GG);1 mei 2007;220.0;210.0;0.3;0.3
1302;3;5;GGD Zeeland (GG);1 mei 2008;250.0;230.0;0.3;0.3
1303;3;5;GGD Zeeland (GG);1 mei 2009;260.0;230.0;0.3;0.3
1304;3;5;GGD Zeeland (GG);1 mei 2010;220.0;210.0;0.3;0.3
1305;3;5;GGD West-Brabant (GG);1 mei 2006;270.0;240.0;0.2;0.2
1306;3;5;GGD West-Brabant (GG);1 mei 2007;190.0;170.0;0.2;0.2
1307;3;5;GGD West-Brabant (GG);1 mei 2008;240.0;220.0;0.2;0.2
1308;3;5;GGD West-Brabant (GG);1 mei 2009;210.0;190.0;0.2;0.2
1309;3;5;GGD West-Brabant (GG);1 mei 2010;130.0;110.0;0.1;0.1
1310;3;5;GGD Hart voor Brabant (GG);1 mei 2006;280.0;250.0;0.2;0.1
1311;3;5;GGD Hart voor Brabant (GG);1 mei 2007;190.0;170.0;0.1;0.1
1312;3;5;GGD Hart voor Brabant (GG);1 mei 2008;200.0;180.0;0.1;0.1
1313;3;5;GGD Hart voor Brabant (GG);1 mei 2009;210.0;200.0;0.1;0.1
1314;3;5;GGD Hart voor Brabant (GG);1 mei 2010;150.0;130.0;0.1;0.1
1315;3;5;GGD Zuidoost-Brabant (GG);1 mei 2006;130.0;110.0;0.1;0.1
1316;3;5;GGD Zuidoost-Brabant (GG);1 mei 2007;90.0;80.0;0.1;0.1
1317;3;5;GGD Zuidoost-Brabant (GG);1 mei 2008;;;;
1318;3;5;GGD Zuidoost-Brabant (GG);1 mei 2009;;;;
1319;3;5;GGD Zuidoost-Brabant (GG);1 mei 2010;;;;
1320;3;5;GGD Brabant-Zuidoost (GG);1 mei 2006;;;;
1321;3;5;GGD Brabant-Zuidoost (GG);1 mei 2007;;;;
1322;3;5;GGD Brabant-Zuidoost (GG);1 mei 2008;180.0;160.0;0.2;0.1
1323;3;5;GGD Brabant-Zuidoost (GG);1 mei 2009;170.0;160.0;0.1;0.1
1324;3;5;GGD Brabant-Zuidoost (GG);1 mei 2010;140.0;120.0;0.1;0.1
1325;3;5;GGD Eindhoven (GG);1 mei 2006;80.0;70.0;0.2;0.2
1326;3;5;GGD Eindhoven (GG);1 mei 2007;60.0;40.0;0.2;0.1
1327;3;5;GGD Eindhoven (GG);1 mei 2008;;;;
1328;3;5;GGD Eindhoven (GG);1 mei 2009;;;;
1329;3;5;GGD Eindhoven (GG);1 mei 2010;;;;
1330;3;5;GGD Noord- en Midden-Limburg (GG);1 mei 2006;280.0;250.0;0.3;0.3
1331;3;5;GGD Noord- en Midden-Limburg (GG);1 mei 2007;160.0;150.0;0.2;0.2
1332;3;5;GGD Noord- en Midden-Limburg (GG);1 mei 2008;230.0;220.0;0.3;0.2
1333;3;5;GGD Noord- en Midden-Limburg (GG);1 mei 2009;250.0;230.0;0.3;0.3
1334;3;5;GGD Noord- en Midden-Limburg (GG);1 mei 2010;200.0;190.0;0.2;0.2
1335;3;5;GGD Zuid-Limburg (GG);1 mei 2006;680.0;630.0;0.5;0.5
1336;3;5;GGD Zuid-Limburg (GG);1 mei 2007;420.0;380.0;0.4;0.3
1337;3;5;GGD Zuid-Limburg (GG);1 mei 2008;600.0;560.0;0.5;0.5
1338;3;5;GGD Zuid-Limburg (GG);1 mei 2009;590.0;560.0;0.5;0.5
1339;3;5;GGD Zuid-Limburg (GG);1 mei 2010;580.0;560.0;0.5;0.4
1340;3;5;GGD Fryslân (GG);1 mei 2006;290.0;260.0;0.2;0.2
1341;3;5;GGD Fryslân (GG);1 mei 2007;220.0;210.0;0.2;0.2
1342;3;5;GGD Fryslân (GG);1 mei 2008;260.0;240.0;0.2;0.2
1343;3;5;GGD Fryslân (GG);1 mei 2009;160.0;150.0;0.1;0.1
1344;3;5;GGD Fryslân (GG);1 mei 2010;140.0;130.0;0.1;0.1
1345;3;5;GGD Zaanstreek/Waterland (GG);1 mei 2006;100.0;90.0;0.2;0.2
1346;3;5;GGD Zaanstreek/Waterland (GG);1 mei 2007;60.0;40.0;0.1;0.1
1347;3;5;GGD Zaanstreek/Waterland (GG);1 mei 2008;70.0;60.0;0.1;0.1
1348;3;5;GGD Zaanstreek/Waterland (GG);1 mei 2009;70.0;60.0;0.1;0.1
1349;3;5;GGD Zaanstreek/Waterland (GG);1 mei 2010;60.0;50.0;0.1;0.1
1350;1;9;Nederland;1 mei 2006;137690.0;102830.0;1.7;1.3
1351;1;9;Nederland;1 mei 2007;118660.0;89020.0;1.5;1.1
1352;1;9;Nederland;1 mei 2008;114120.0;89200.0;1.4;1.1
1353;1;9;Nederland;1 mei 2009;113060.0;89150.0;1.4;1.1
1354;1;9;Nederland;1 mei 2010;102670.0;80680.0;1.3;1.0
1355;1;9;Hulpverleningsdienst Groningen (GG);1 mei 2006;4370.0;3370.0;1.5;1.2
1356;1;9;Hulpverleningsdienst Groningen (GG);1 mei 2007;3990.0;2960.0;1.4;1.0
1357;1;9;Hulpverleningsdienst Groningen (GG);1 mei 2008;3480.0;2650.0;1.2;0.9
1358;1;9;Hulpverleningsdienst Groningen (GG);1 mei 2009;3520.0;2760.0;1.2;1.0
1359;1;9;Hulpverleningsdienst Groningen (GG);1 mei 2010;3290.0;2600.0;1.1;0.9
