ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalArbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WajongUitkeringen_3;WAZUitkeringen_4;IVAUitkeringen_5;WGAUitkeringen_6
9059;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2012 4e kwartaal;3080.0;1670.0;680.0;80.0;120.0;520.0
9060;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2013 1e kwartaal;3090.0;1650.0;700.0;80.0;120.0;540.0
9061;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2013 2e kwartaal;3070.0;1600.0;720.0;80.0;120.0;560.0
9062;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2013 3e kwartaal;3050.0;1570.0;710.0;70.0;130.0;570.0
9063;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2013 4e kwartaal;3040.0;1550.0;710.0;70.0;140.0;580.0
9064;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2014 1e kwartaal;3070.0;1530.0;730.0;70.0;140.0;610.0
9065;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2014 2e kwartaal;3080.0;1500.0;750.0;70.0;150.0;620.0
9066;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2014 3e kwartaal;3040.0;1460.0;720.0;60.0;150.0;640.0
9067;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2014 4e kwartaal;3020.0;1430.0;730.0;60.0;160.0;650.0
9068;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2015 1e kwartaal;3010.0;1410.0;730.0;60.0;170.0;650.0
9069;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2015 2e kwartaal;3000.0;1390.0;730.0;60.0;170.0;660.0
9070;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2015 3e kwartaal;2970.0;1340.0;730.0;60.0;180.0;660.0
9071;Totaal mannen en vrouwen;Totaal leeftijd;Amstelveen;2015 4e kwartaal;2940.0;1310.0;720.0;60.0;180.0;670.0
9072;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 1e kwartaal;48700.0;42630.0;4390.0;1680.0;;
9073;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 2e kwartaal;49020.0;42920.0;4420.0;1690.0;;
9074;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 3e kwartaal;49050.0;42950.0;4420.0;1680.0;;
9075;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;1998 4e kwartaal;49710.0;43370.0;4550.0;1800.0;;
9076;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 1e kwartaal;48620.0;42560.0;4400.0;1660.0;;
9077;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 2e kwartaal;48920.0;42770.0;4520.0;1630.0;;
9078;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 3e kwartaal;49000.0;42790.0;4580.0;1640.0;;
9079;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;1999 4e kwartaal;49110.0;42910.0;4590.0;1620.0;;
9080;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 1e kwartaal;49730.0;43470.0;4630.0;1630.0;;
9081;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 2e kwartaal;49880.0;43660.0;4600.0;1630.0;;
9082;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 3e kwartaal;49970.0;43770.0;4590.0;1620.0;;
9083;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2000 4e kwartaal;50280.0;44070.0;4600.0;1610.0;;
9084;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 1e kwartaal;50670.0;44400.0;4660.0;1610.0;;
9085;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 2e kwartaal;51200.0;44930.0;4660.0;1610.0;;
9086;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 3e kwartaal;50950.0;44670.0;4680.0;1600.0;;
9087;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2001 4e kwartaal;51290.0;44970.0;4710.0;1610.0;;
9088;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 1e kwartaal;51130.0;44820.0;4770.0;1550.0;;
9089;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 2e kwartaal;51020.0;44650.0;4820.0;1550.0;;
9090;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 3e kwartaal;50750.0;44380.0;4820.0;1550.0;;
9091;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2002 4e kwartaal;50890.0;44440.0;4890.0;1560.0;;
9092;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 1e kwartaal;50390.0;43920.0;4910.0;1570.0;;
9093;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 2e kwartaal;50060.0;43570.0;4900.0;1590.0;;
9094;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 3e kwartaal;49490.0;42970.0;4910.0;1610.0;;
9095;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2003 4e kwartaal;49120.0;42580.0;4940.0;1600.0;;
9096;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 1e kwartaal;48200.0;41700.0;4950.0;1550.0;;
9097;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 2e kwartaal;48000.0;41450.0;5010.0;1540.0;;
9098;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 3e kwartaal;47770.0;41130.0;5100.0;1530.0;;
9099;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2004 4e kwartaal;47750.0;41040.0;5120.0;1590.0;;
9100;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 1e kwartaal;47020.0;40330.0;5110.0;1580.0;;
9101;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 2e kwartaal;46250.0;39590.0;5080.0;1590.0;;
9102;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 3e kwartaal;45090.0;38480.0;5090.0;1520.0;;
9103;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2005 4e kwartaal;44100.0;37490.0;5130.0;1490.0;;
9104;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 1e kwartaal;43090.0;36400.0;5260.0;1430.0;;
9105;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 2e kwartaal;41910.0;35330.0;5200.0;1380.0;;
9106;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 3e kwartaal;41040.0;34450.0;5240.0;1350.0;;
9107;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2006 4e kwartaal;40610.0;33970.0;5330.0;1310.0;;
9108;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 1e kwartaal;40250.0;33530.0;5440.0;1290.0;;
9109;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 2e kwartaal;39680.0;32910.0;5510.0;1270.0;;
9110;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 3e kwartaal;39150.0;32310.0;5610.0;1230.0;;
9111;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2007 4e kwartaal;38810.0;31940.0;5660.0;1210.0;;
9112;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2008 1e kwartaal;38360.0;31410.0;5760.0;1180.0;;
9113;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2008 2e kwartaal;38000.0;30970.0;5880.0;1150.0;;
9114;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2008 3e kwartaal;37580.0;30430.0;6040.0;1110.0;;
9115;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2008 4e kwartaal;37260.0;29910.0;6270.0;1090.0;;
9116;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2009 1e kwartaal;36870.0;29380.0;6430.0;1060.0;;
9117;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2009 2e kwartaal;36480.0;28940.0;6510.0;1030.0;;
9118;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2009 3e kwartaal;36040.0;28410.0;6630.0;1000.0;;
9119;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2009 4e kwartaal;35890.0;27970.0;6960.0;960.0;;
9120;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2010 1e kwartaal;39050.0;26650.0;6790.0;980.0;760.0;3870.0
9121;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2010 2e kwartaal;38850.0;26090.0;6890.0;950.0;810.0;4110.0
9122;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2010 3e kwartaal;38870.0;25700.0;7000.0;920.0;860.0;4390.0
9123;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2010 4e kwartaal;39020.0;25300.0;7190.0;890.0;940.0;4700.0
9124;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2011 1e kwartaal;38980.0;24790.0;7340.0;870.0;990.0;4990.0
9125;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2011 2e kwartaal;38840.0;24170.0;7470.0;850.0;1050.0;5300.0
9126;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2011 3e kwartaal;38690.0;23550.0;7570.0;800.0;1110.0;5650.0
9127;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2011 4e kwartaal;38590.0;23010.0;7680.0;780.0;1180.0;5940.0
9128;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2012 1e kwartaal;38470.0;22440.0;7800.0;740.0;1240.0;6250.0
9129;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2012 2e kwartaal;38450.0;22070.0;7900.0;720.0;1300.0;6460.0
9130;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2012 3e kwartaal;38300.0;21480.0;8040.0;700.0;1340.0;6750.0
9131;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2012 4e kwartaal;38230.0;21010.0;8100.0;680.0;1380.0;7060.0
9132;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2013 1e kwartaal;38340.0;20680.0;8270.0;680.0;1410.0;7310.0
9133;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2013 2e kwartaal;38280.0;20230.0;8430.0;660.0;1440.0;7520.0
9134;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2013 3e kwartaal;38060.0;19680.0;8510.0;640.0;1520.0;7720.0
9135;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2013 4e kwartaal;38020.0;19270.0;8630.0;620.0;1610.0;7900.0
9136;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2014 1e kwartaal;38010.0;18950.0;8750.0;600.0;1660.0;8050.0
9137;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2014 2e kwartaal;38030.0;18570.0;8870.0;580.0;1730.0;8280.0
9138;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2014 3e kwartaal;37810.0;18050.0;8930.0;560.0;1790.0;8480.0
9139;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2014 4e kwartaal;37800.0;17660.0;9060.0;540.0;1860.0;8680.0
9140;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2015 1e kwartaal;37830.0;17410.0;9080.0;540.0;1960.0;8840.0
9141;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2015 2e kwartaal;37380.0;16950.0;9020.0;500.0;1990.0;8920.0
9142;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2015 3e kwartaal;37020.0;16520.0;8990.0;480.0;2050.0;8990.0
9143;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam;2015 4e kwartaal;36690.0;16050.0;8960.0;460.0;2070.0;9150.0
9144;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;1998 1e kwartaal;430.0;340.0;40.0;50.0;;
9145;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;1998 2e kwartaal;440.0;350.0;40.0;50.0;;
9146;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;1998 3e kwartaal;430.0;350.0;40.0;50.0;;
9147;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;1998 4e kwartaal;430.0;340.0;40.0;50.0;;
9148;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;1999 1e kwartaal;430.0;350.0;40.0;50.0;;
9149;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;1999 2e kwartaal;420.0;340.0;40.0;40.0;;
9150;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;1999 3e kwartaal;420.0;340.0;40.0;40.0;;
9151;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;1999 4e kwartaal;430.0;350.0;40.0;40.0;;
9152;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2000 1e kwartaal;440.0;350.0;40.0;50.0;;
9153;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2000 2e kwartaal;450.0;360.0;40.0;50.0;;
9154;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2000 3e kwartaal;440.0;360.0;40.0;50.0;;
9155;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2000 4e kwartaal;450.0;370.0;40.0;40.0;;
9156;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2001 1e kwartaal;450.0;370.0;40.0;50.0;;
9157;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2001 2e kwartaal;460.0;370.0;40.0;50.0;;
9158;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2001 3e kwartaal;450.0;370.0;40.0;50.0;;
9159;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2001 4e kwartaal;460.0;380.0;40.0;50.0;;
9160;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2002 1e kwartaal;460.0;380.0;40.0;50.0;;
9161;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2002 2e kwartaal;460.0;370.0;40.0;50.0;;
9162;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2002 3e kwartaal;450.0;370.0;40.0;40.0;;
9163;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2002 4e kwartaal;450.0;370.0;40.0;40.0;;
9164;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2003 1e kwartaal;450.0;370.0;40.0;40.0;;
9165;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2003 2e kwartaal;450.0;370.0;40.0;40.0;;
9166;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2003 3e kwartaal;460.0;380.0;40.0;40.0;;
9167;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2003 4e kwartaal;450.0;370.0;40.0;40.0;;
9168;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2004 1e kwartaal;450.0;370.0;40.0;50.0;;
9169;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2004 2e kwartaal;450.0;360.0;40.0;50.0;;
9170;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2004 3e kwartaal;450.0;370.0;40.0;40.0;;
9171;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2004 4e kwartaal;450.0;360.0;40.0;50.0;;
9172;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2005 1e kwartaal;440.0;350.0;40.0;50.0;;
9173;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2005 2e kwartaal;430.0;340.0;40.0;50.0;;
9174;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2005 3e kwartaal;420.0;340.0;40.0;50.0;;
9175;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2005 4e kwartaal;430.0;340.0;40.0;50.0;;
9176;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2006 1e kwartaal;430.0;330.0;40.0;50.0;;
9177;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2006 2e kwartaal;420.0;330.0;40.0;50.0;;
9178;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2006 3e kwartaal;420.0;330.0;40.0;50.0;;
9179;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2006 4e kwartaal;420.0;330.0;40.0;50.0;;
9180;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2007 1e kwartaal;420.0;320.0;50.0;50.0;;
9181;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2007 2e kwartaal;410.0;320.0;50.0;50.0;;
9182;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2007 3e kwartaal;410.0;310.0;50.0;50.0;;
9183;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2007 4e kwartaal;410.0;310.0;50.0;50.0;;
9184;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2008 1e kwartaal;410.0;310.0;50.0;50.0;;
9185;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2008 2e kwartaal;410.0;310.0;50.0;50.0;;
9186;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2008 3e kwartaal;400.0;300.0;50.0;50.0;;
9187;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2008 4e kwartaal;400.0;300.0;60.0;40.0;;
9188;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2009 1e kwartaal;390.0;300.0;50.0;40.0;;
9189;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2009 2e kwartaal;400.0;300.0;60.0;40.0;;
9190;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2009 3e kwartaal;390.0;300.0;60.0;40.0;;
9191;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2009 4e kwartaal;390.0;300.0;60.0;40.0;;
9192;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2010 1e kwartaal;420.0;290.0;60.0;40.0;20.0;20.0
9193;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2010 2e kwartaal;410.0;280.0;60.0;30.0;10.0;30.0
9194;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2010 3e kwartaal;420.0;280.0;60.0;30.0;20.0;30.0
9195;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2010 4e kwartaal;410.0;270.0;60.0;30.0;20.0;30.0
9196;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2011 1e kwartaal;;;;;;
9197;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2011 2e kwartaal;;;;;;
9198;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2011 3e kwartaal;;;;;;
9199;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2011 4e kwartaal;;;;;;
9200;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2012 1e kwartaal;;;;;;
9201;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2012 2e kwartaal;;;;;;
9202;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2012 3e kwartaal;;;;;;
9203;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2012 4e kwartaal;;;;;;
9204;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2013 1e kwartaal;;;;;;
9205;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2013 2e kwartaal;;;;;;
9206;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2013 3e kwartaal;;;;;;
9207;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2013 4e kwartaal;;;;;;
9208;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2014 1e kwartaal;;;;;;
9209;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2014 2e kwartaal;;;;;;
9210;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2014 3e kwartaal;;;;;;
9211;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2014 4e kwartaal;;;;;;
9212;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2015 1e kwartaal;;;;;;
9213;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2015 2e kwartaal;;;;;;
9214;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2015 3e kwartaal;;;;;;
9215;Totaal mannen en vrouwen;Totaal leeftijd;Andijk;2015 4e kwartaal;;;;;;
9216;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;1998 1e kwartaal;270.0;190.0;50.0;30.0;;
9217;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;1998 2e kwartaal;260.0;190.0;50.0;20.0;;
9218;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;1998 3e kwartaal;260.0;190.0;50.0;20.0;;
9219;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;1998 4e kwartaal;280.0;200.0;50.0;20.0;;
9220;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;1999 1e kwartaal;290.0;210.0;50.0;30.0;;
9221;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;1999 2e kwartaal;290.0;210.0;50.0;30.0;;
9222;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;1999 3e kwartaal;290.0;210.0;50.0;30.0;;
9223;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;1999 4e kwartaal;300.0;210.0;60.0;30.0;;
9224;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2000 1e kwartaal;300.0;220.0;60.0;30.0;;
9225;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2000 2e kwartaal;310.0;220.0;60.0;30.0;;
9226;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2000 3e kwartaal;300.0;220.0;50.0;30.0;;
9227;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2000 4e kwartaal;300.0;220.0;50.0;30.0;;
9228;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2001 1e kwartaal;300.0;220.0;50.0;30.0;;
9229;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2001 2e kwartaal;310.0;230.0;50.0;30.0;;
9230;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2001 3e kwartaal;320.0;230.0;50.0;30.0;;
9231;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2001 4e kwartaal;320.0;240.0;50.0;30.0;;
9232;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2002 1e kwartaal;330.0;250.0;50.0;30.0;;
9233;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2002 2e kwartaal;320.0;240.0;50.0;30.0;;
9234;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2002 3e kwartaal;310.0;240.0;50.0;30.0;;
9235;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2002 4e kwartaal;320.0;240.0;50.0;30.0;;
9236;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2003 1e kwartaal;310.0;240.0;50.0;30.0;;
9237;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2003 2e kwartaal;320.0;230.0;50.0;30.0;;
9238;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2003 3e kwartaal;310.0;230.0;50.0;30.0;;
9239;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2003 4e kwartaal;310.0;230.0;50.0;30.0;;
9240;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2004 1e kwartaal;310.0;230.0;50.0;30.0;;
9241;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2004 2e kwartaal;310.0;230.0;50.0;30.0;;
9242;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2004 3e kwartaal;320.0;240.0;50.0;30.0;;
9243;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2004 4e kwartaal;310.0;230.0;50.0;30.0;;
9244;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2005 1e kwartaal;;;;;;
9245;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2005 2e kwartaal;;;;;;
9246;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2005 3e kwartaal;;;;;;
9247;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2005 4e kwartaal;;;;;;
9248;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2006 1e kwartaal;;;;;;
9249;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2006 2e kwartaal;;;;;;
9250;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2006 3e kwartaal;;;;;;
9251;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2006 4e kwartaal;;;;;;
9252;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2007 1e kwartaal;;;;;;
9253;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2007 2e kwartaal;;;;;;
9254;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2007 3e kwartaal;;;;;;
9255;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2007 4e kwartaal;;;;;;
9256;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2008 1e kwartaal;;;;;;
9257;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2008 2e kwartaal;;;;;;
9258;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2008 3e kwartaal;;;;;;
9259;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2008 4e kwartaal;;;;;;
9260;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2009 1e kwartaal;;;;;;
9261;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2009 2e kwartaal;;;;;;
9262;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2009 3e kwartaal;;;;;;
9263;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2009 4e kwartaal;;;;;;
9264;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2010 1e kwartaal;;;;;;
9265;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2010 2e kwartaal;;;;;;
9266;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2010 3e kwartaal;;;;;;
9267;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2010 4e kwartaal;;;;;;
9268;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2011 1e kwartaal;;;;;;
9269;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2011 2e kwartaal;;;;;;
9270;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2011 3e kwartaal;;;;;;
9271;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2011 4e kwartaal;;;;;;
9272;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2012 1e kwartaal;;;;;;
9273;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2012 2e kwartaal;;;;;;
9274;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2012 3e kwartaal;;;;;;
9275;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2012 4e kwartaal;;;;;;
9276;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2013 1e kwartaal;;;;;;
9277;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2013 2e kwartaal;;;;;;
9278;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2013 3e kwartaal;;;;;;
9279;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2013 4e kwartaal;;;;;;
9280;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2014 1e kwartaal;;;;;;
9281;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2014 2e kwartaal;;;;;;
9282;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2014 3e kwartaal;;;;;;
9283;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2014 4e kwartaal;;;;;;
9284;Totaal mannen en vrouwen;Totaal leeftijd;Angerlo;2015 1e kwartaal;;;;;;
