ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
767;60 tot 70 jaar;2009;1782882;886455;896426
768;70 tot 80 jaar;2004;1028092;445439;582654
769;70 tot 80 jaar;2005;1033512;452383;581129
770;70 tot 80 jaar;2006;1040546;459635;580913
771;70 tot 80 jaar;2007;1048985;467158;581826
772;70 tot 80 jaar;2008;1058380;474723;583656
773;70 tot 80 jaar;2009;1072101;484766;587333
774;80 tot 90 jaar;2004;484764;160914;323848
775;80 tot 90 jaar;2005;495959;166674;329284
776;80 tot 90 jaar;2006;505864;172211;333652
777;80 tot 90 jaar;2007;514843;177862;336981
778;80 tot 90 jaar;2008;521890;182829;339060
779;80 tot 90 jaar;2009;531195;188687;342510
780;90 jaar of ouder;2004;75880;16397;59482
781;90 jaar of ouder;2005;78644;17244;61401
782;90 jaar of ouder;2006;80000;17765;62234
783;90 jaar of ouder;2007;81268;18259;63008
784;90 jaar of ouder;2008;82364;18811;63551
785;90 jaar of ouder;2009;82693;19158;63536
786;0 tot 20 jaar;2004;3992999;2043590;1949406
787;0 tot 20 jaar;2005;4004608;2048877;1955733
788;0 tot 20 jaar;2006;4009524;2051162;1958358
789;0 tot 20 jaar;2007;4007902;2050429;1957472
790;0 tot 20 jaar;2008;4004136;2047989;1956149
791;0 tot 20 jaar;2009;4000553;2046030;1954524
792;20 tot 65 jaar;2004;10013438;5059768;4953673
793;20 tot 65 jaar;2005;10024015;5061583;4962432
794;20 tot 65 jaar;2006;10032057;5061521;4970532
795;20 tot 65 jaar;2007;10055805;5068869;4986930
796;20 tot 65 jaar;2008;10081437;5078354;5003081
797;20 tot 65 jaar;2009;10099857;5084480;5015383
798;65 jaar of ouder;2004;2251260;942749;1308508
799;65 jaar of ouder;2005;2284205;964042;1320163
800;65 jaar of ouder;2006;2320242;987129;1333112
801;65 jaar of ouder;2007;2349667;1007217;1342447
802;65 jaar of ouder;2008;2384200;1029940;1354255
803;65 jaar of ouder;2009;2429344;1057823;1371520
