ID;NederlandseEconomie;Perioden;TotaalCO2_1;CO2ExclBiomassa_2;CO2Biomassa_3;N2O_4;CH4_5;BroeikasgasEquivalent_6;NOx_7;SO2_8;NH3_9;ZuurEquivalent_10;CFK12Equivalent_11;CO_12;NMVOS_13;PM10_14
186;A Landbouw, bosbouw en visserij;2006;9204;9063;141.7;21.4;461.1;27948;77.7;5.0;141.8;10.2;0.0;22.6;74.2;7.7
187;A Landbouw, bosbouw en visserij;2007;9819;9517;302.2;20.4;477.7;28779;77.6;4.3;138.7;10.0;0.0;23.3;77.5;7.9
188;A Landbouw, bosbouw en visserij;2008;10609;10128;481.4;19.9;497.3;30013;76.3;2.6;126.9;9.2;0.0;24.4;80.6;7.8
189;A Landbouw, bosbouw en visserij;2009;10657;10021;635.3;19.1;505.1;30084;72.8;1.9;123.1;8.9;0.0;24.5;90.4;7.7
190;A Landbouw, bosbouw en visserij;2010;12296;11602;694.0;19.1;509.1;31826;70.4;1.9;120.5;8.7;0.0;25.8;91.7;7.7
191;A Landbouw, bosbouw en visserij;2011;11247;10546;701.6;18.3;502.1;30379;67.2;1.2;118.4;8.5;0.0;25.2;91.9;8.1
192;A Landbouw, bosbouw en visserij;2012;11111;10369;742.2;17.6;496.7;29932;63.4;0.9;112.9;8.0;0.0;24.8;91.1;7.8
193;A Landbouw, bosbouw en visserij;2013;10981;10221;760.1;18.4;507.2;30348;64.1;0.9;110.3;7.9;0.0;24.9;93.4;7.7
194;A Landbouw, bosbouw en visserij;2014;9810;9045;764.6;18.7;504.9;29135;62.6;0.9;114.8;8.1;0.0;23.8;84.6;7.7
195;A Landbouw, bosbouw en visserij;2015;10208;9382;826.5;19.3;523.1;30222;63.6;0.3;116.2;8.2;0.0;23.8;96.6;7.5
196;A Landbouw, bosbouw en visserij;2016;10063;9245;817.4;18.9;535.7;30263;61.9;0.2;116.7;8.2;0.0;22.7;100.2;7.3
197;A Landbouw, bosbouw en visserij;2017;10294;9404;889.7;19.4;534.7;30648;60.0;0.2;118.8;8.3;0.0;22.6;99.1;7.0
198;A Landbouw, bosbouw en visserij;2018;10848;9824;1023.8;19.3;514.3;30484;60.6;0.3;117.7;8.2;0.0;22.6;95.5;6.8
199;A Landbouw, bosbouw en visserij;2019;10763;9664;1099.2;18.8;517.7;30359;57.1;0.2;112.0;7.8;0.0;22.3;93.4;6.6
200;A Landbouw, bosbouw en visserij;2020;10629;9448;1181.3;18.8;514.3;30137;56.8;0.3;110.8;7.8;0.0;23.7;92.5;6.5
201;A Landbouw, bosbouw en visserij;2021;10902;9621;1281.3;18.2;509.6;30121;54.9;0.2;109.3;7.6;0.0;21.9;92.0;6.2
202;A Landbouw, bosbouw en visserij;2022;8543;7332;1210.8;17.9;499.8;27413;50.9;0.2;107.4;7.4;0.0;19.6;91.1;6.0
203;A Landbouw, bosbouw en visserij;2023;8584;7815;769.0;18.1;498.7;27470;50.5;0.2;107.5;7.4;0.0;18.6;91.4;5.9
204;B-E Nijverheid (geen bouw) en energie;1990;97150;94712;2438.1;25.0;101.4;113703;210.0;169.3;4.8;10.1;3608.7;344.6;178.5;36.8
205;B-E Nijverheid (geen bouw) en energie;1991;99709;97161;2548.2;24.9;101.6;116169;189.2;137.4;5.1;8.7;2985.1;305.1;165.4;33.8
206;B-E Nijverheid (geen bouw) en energie;1992;100969;98473;2495.8;25.2;101.9;118512;189.8;131.4;5.3;8.5;2361.5;296.6;154.9;31.0
207;B-E Nijverheid (geen bouw) en energie;1993;98132;95409;2723.3;26.9;102.1;116856;179.0;122.7;5.0;8.0;1737.9;287.4;144.4;28.2
208;B-E Nijverheid (geen bouw) en energie;1994;101809;99190;2619.2;26.4;102.8;122190;164.3;110.3;5.3;7.3;1114.3;277.7;133.7;25.3
209;B-E Nijverheid (geen bouw) en energie;1995;101223;98378;2845.8;25.3;102.9;118973;161.6;109.4;5.2;7.2;490.7;278.1;125.1;23.3
210;B-E Nijverheid (geen bouw) en energie;1996;103325;99881;3443.8;25.4;98.1;124602;155.7;104.9;4.8;6.9;371.3;265.2;116.1;19.6
211;B-E Nijverheid (geen bouw) en energie;1997;104130;100209;3920.9;25.2;73.8;125475;144.1;95.1;4.0;6.3;279.4;241.1;101.8;17.3
212;B-E Nijverheid (geen bouw) en energie;1998;106062;101911;4151.0;25.2;74.6;128190;131.5;85.5;3.9;5.8;185.2;236.3;100.0;15.8
213;B-E Nijverheid (geen bouw) en energie;1999;102069;97652;4417.4;24.1;67.6;117860;130.1;75.8;3.6;5.4;161.5;227.2;96.1;15.9
214;B-E Nijverheid (geen bouw) en energie;2000;103742;98966;4776.8;24.6;64.5;116476;121.9;62.9;4.0;4.8;152.9;225.4;94.2;14.2
215;B-E Nijverheid (geen bouw) en energie;2001;107252;102181;5071.1;22.6;64.2;117549;120.3;66.7;4.1;4.9;141.5;221.5;77.4;13.2
216;B-E Nijverheid (geen bouw) en energie;2002;108430;102758;5672.1;21.8;63.7;119007;118.6;60.4;3.7;4.7;121.8;210.1;72.7;13.3
217;B-E Nijverheid (geen bouw) en energie;2003;109967;104684;5282.7;21.9;62.8;118900;118.5;56.4;3.9;4.6;97.8;203.7;66.4;12.5
218;B-E Nijverheid (geen bouw) en energie;2004;112146;106124;6022.5;23.9;61.3;121173;112.0;59.2;4.6;4.6;92.4;223.3;62.8;11.7
219;B-E Nijverheid (geen bouw) en energie;2005;110587;103268;7319.0;24.1;63.9;119601;110.1;58.0;3.9;4.4;86.9;209.8;65.4;10.8
220;B-E Nijverheid (geen bouw) en energie;2006;105522;98192;7329.9;23.9;58.7;114441;104.1;58.4;3.4;4.3;81.3;214.3;60.9;10.6
221;B-E Nijverheid (geen bouw) en energie;2007;108226;101528;6698.1;19.6;61.1;116137;94.5;55.4;3.2;4.0;75.5;202.9;60.6;10.1
222;B-E Nijverheid (geen bouw) en energie;2008;108400;100522;7878.0;7.4;62.2;113025;88.8;47.5;3.3;3.6;69.6;205.6;58.7;9.3
223;B-E Nijverheid (geen bouw) en energie;2009;105797;96758;9039.0;7.6;56.6;110292;78.0;34.9;3.1;3.0;63.7;153.9;52.3;8.4
224;B-E Nijverheid (geen bouw) en energie;2010;111718;102057;9661.3;6.7;60.5;116335;79.6;32.2;2.9;2.9;57.8;176.8;59.9;8.2
225;B-E Nijverheid (geen bouw) en energie;2011;107013;97215;9797.7;6.7;60.6;111366;75.7;32.6;3.1;2.8;52.1;164.2;59.5;8.0
226;B-E Nijverheid (geen bouw) en energie;2012;103462;93346;10115.9;6.7;58.1;107654;72.2;32.9;2.9;2.8;46.4;157.6;56.1;7.4
227;B-E Nijverheid (geen bouw) en energie;2013;102180;93058;9122.2;6.7;54.2;106375;70.0;28.7;2.6;2.6;43.5;143.2;55.8;7.4
228;B-E Nijverheid (geen bouw) en energie;2014;104780;96177;8602.2;7.0;53.1;108706;66.0;28.3;2.4;2.5;41.1;141.3;51.6;7.4
229;B-E Nijverheid (geen bouw) en energie;2015;109195;100586;8608.9;7.1;52.5;113266;65.7;29.4;2.4;2.5;39.0;146.9;49.0;7.5
230;B-E Nijverheid (geen bouw) en energie;2016;109560;100717;8842.7;6.5;51.2;113395;61.2;27.3;2.8;2.3;37.1;142.1;43.1;7.6
231;B-E Nijverheid (geen bouw) en energie;2017;106949;98091;8858.0;6.7;48.2;110691;57.7;25.7;2.7;2.2;35.3;134.6;44.8;7.8
232;B-E Nijverheid (geen bouw) en energie;2018;102763;93822;8940.8;6.2;46.3;106312;56.8;23.7;2.8;2.1;33.8;136.3;42.2;7.6
233;B-E Nijverheid (geen bouw) en energie;2019;100525;90045;10480.4;6.2;45.8;104037;54.8;21.4;2.4;2.0;32.5;138.0;40.7;7.3
234;B-E Nijverheid (geen bouw) en energie;2020;93911;80249;13662.1;5.7;46.3;97109;50.2;18.4;2.7;1.8;31.4;129.4;38.4;7.0
235;B-E Nijverheid (geen bouw) en energie;2021;96346;80538;15808.1;5.2;43.5;99463;49.6;19.6;2.7;1.8;30.4;120.6;37.3;7.2
236;B-E Nijverheid (geen bouw) en energie;2022;89550;74989;14560.5;3.8;40.5;92114;46.8;18.4;2.3;1.7;29.6;122.4;36.5;6.9
237;B-E Nijverheid (geen bouw) en energie;2023;78358;65768;12589.5;3.1;39.5;80623;42.1;16.7;2.3;1.6;29.6;118.4;35.2;6.5
238;B Delfstoffenwinning;1990;2353;2353;0.0;0.0;77.2;4514;7.3;1.7;0.2;0.2;0.0;0.6;15.5;0.0
239;B Delfstoffenwinning;1991;2340;2340;0.0;0.0;77.1;4498;7.1;1.4;0.1;0.2;0.0;0.7;15.1;0.0
240;B Delfstoffenwinning;1992;2390;2390;0.0;0.0;76.8;4540;7.6;1.5;0.1;0.2;0.0;0.7;14.7;0.0
241;B Delfstoffenwinning;1993;2152;2152;0.0;0.0;76.6;4296;6.6;1.7;0.1;0.2;0.0;0.8;14.2;0.0
242;B Delfstoffenwinning;1994;1940;1940;0.0;0.0;76.5;4083;5.3;1.6;0.1;0.2;0.0;0.9;13.8;0.0
243;B Delfstoffenwinning;1995;2053;2053;0.0;0.0;76.6;4199;6.7;1.1;0.1;0.2;0.0;1.6;13.4;0.0
244;B Delfstoffenwinning;1996;2139;2139;0.0;0.0;71.0;4128;6.8;2.2;0.1;0.2;0.0;1.6;14.9;1.4
245;B Delfstoffenwinning;1997;2308;2308;0.0;0.0;46.7;3617;6.8;3.1;0.1;0.2;0.0;1.9;11.4;1.8
246;B Delfstoffenwinning;1998;2342;2342;0.0;0.0;47.1;3662;7.1;3.6;0.0;0.3;0.0;1.3;11.9;1.1
247;B Delfstoffenwinning;1999;2194;2194;0.1;0.0;40.1;3317;6.9;0.4;0.0;0.2;0.0;1.0;11.3;2.2
248;B Delfstoffenwinning;2000;2197;2197;0.1;0.0;37.1;3236;6.4;0.7;0.0;0.2;0.0;0.9;10.8;0.1
249;B Delfstoffenwinning;2001;2257;2257;0.1;0.0;36.6;3282;6.7;0.5;0.0;0.2;0.3;1.0;9.8;0.1
250;B Delfstoffenwinning;2002;2402;2402;0.1;0.0;34.9;3380;6.6;0.8;0.0;0.2;0.0;0.7;8.9;0.1
251;B Delfstoffenwinning;2003;2354;2354;0.1;0.0;34.4;3318;6.0;0.4;0.0;0.1;0.0;0.4;7.1;0.3
252;B Delfstoffenwinning;2004;2413;2412;0.1;0.0;32.4;3321;5.0;0.4;0.0;0.1;0.0;0.9;5.7;0.1
253;B Delfstoffenwinning;2005;2467;2467;0.1;0.0;35.0;3447;5.2;0.3;0.0;0.1;0.0;0.7;6.1;0.0
254;B Delfstoffenwinning;2006;2376;2376;0.1;0.0;31.4;3257;5.2;0.4;0.0;0.1;0.0;0.8;6.0;0.1
255;B Delfstoffenwinning;2007;2214;2213;0.3;0.0;34.0;3175;5.2;0.3;0.0;0.1;0.0;1.4;7.3;0.1
256;B Delfstoffenwinning;2008;2213;2212;0.3;0.0;35.7;3220;5.0;0.3;0.0;0.1;0.0;1.0;7.2;0.1
257;B Delfstoffenwinning;2009;2166;2165;0.3;0.0;30.0;3013;3.2;0.3;0.0;0.1;0.0;0.8;6.5;0.0
258;B Delfstoffenwinning;2010;2362;2362;0.2;0.0;33.1;3295;4.9;0.3;0.0;0.1;0.0;0.6;6.6;0.0
259;B Delfstoffenwinning;2011;2297;2296;0.3;0.0;33.3;3236;5.1;0.4;0.0;0.1;0.0;0.7;8.6;0.0
260;B Delfstoffenwinning;2012;2391;2391;0.3;0.0;31.5;3280;5.5;0.3;0.0;0.1;0.0;0.6;7.2;0.0
261;B Delfstoffenwinning;2013;2435;2435;0.4;0.0;28.7;3247;5.7;0.4;0.0;0.1;0.0;0.3;6.6;0.0
262;B Delfstoffenwinning;2014;2364;2364;0.6;0.0;27.8;3150;6.2;0.3;0.0;0.1;0.0;0.4;6.0;0.0
263;B Delfstoffenwinning;2015;2074;2074;0.4;0.0;26.4;2823;6.0;0.3;0.0;0.1;0.0;0.5;6.2;0.0
264;B Delfstoffenwinning;2016;1883;1883;0.4;0.0;24.6;2580;4.5;0.2;0.0;0.1;0.0;0.6;5.3;0.0
265;B Delfstoffenwinning;2017;1921;1921;0.6;0.0;21.2;2526;4.1;0.2;0.0;0.1;0.0;0.6;4.7;0.0
266;B Delfstoffenwinning;2018;1844;1843;1.0;0.0;16.5;2316;3.8;0.1;0.0;0.1;0.0;0.8;2.9;0.0
267;B Delfstoffenwinning;2019;1689;1688;1.2;0.1;17.8;2211;2.9;0.1;0.0;0.1;0.0;0.6;2.6;0.0
268;B Delfstoffenwinning;2020;1634;1633;1.1;0.1;16.5;2111;2.7;0.1;0.0;0.1;0.0;0.5;2.5;0.0
269;B Delfstoffenwinning;2021;1542;1541;1.3;0.1;14.3;1958;2.1;0.1;0.0;0.0;0.0;0.6;1.9;0.0
270;B Delfstoffenwinning;2022;1320;1319;1.4;0.1;13.0;1698;2.2;0.0;0.0;0.0;0.0;0.6;1.7;0.0
271;B Delfstoffenwinning;2023;1322;1321;1.5;0.1;12.6;1688;2.2;0.0;0.0;0.0;0.0;0.6;1.7;0.0
272;C Industrie;1990;52141;51959;181.6;23.9;15.4;65994;114.5;118.8;4.6;6.5;3419.5;325.7;160.4;34.3
273;C Industrie;1991;54160;53969;191.2;23.9;15.4;67920;101.9;98.0;4.8;5.6;2810.2;290.2;148.0;31.6
274;C Industrie;1992;54912;54708;204.0;24.1;15.5;69743;99.2;97.0;4.9;5.5;2201.0;281.3;137.9;29.1
275;C Industrie;1993;50690;50483;207.8;25.7;15.3;66669;92.2;96.6;4.4;5.3;1591.7;271.8;127.7;26.6
276;C Industrie;1994;50876;50657;219.2;25.2;15.4;68471;88.5;91.4;4.6;5.1;982.5;262.0;117.4;24.1
277;C Industrie;1995;47640;47406;234.1;23.9;15.2;62577;88.4;91.2;4.1;5.0;373.3;260.6;109.0;22.4
278;C Industrie;1996;48372;48134;238.6;23.9;15.4;66961;84.8;83.7;3.7;4.7;283.6;242.8;97.9;17.5
279;C Industrie;1997;48051;47821;230.0;23.8;15.4;67387;77.6;79.7;3.4;4.4;194.0;215.9;87.3;14.9
280;C Industrie;1998;47863;47638;225.2;23.8;15.4;67961;66.5;71.1;3.1;3.8;102.6;216.3;85.9;13.9
281;C Industrie;1999;46713;46479;233.6;22.7;15.8;60697;60.8;63.5;2.8;3.5;52.0;202.3;80.4;13.0
282;C Industrie;2000;46723;46495;227.8;23.2;15.8;57732;60.0;47.1;2.7;2.9;41.9;202.9;80.9;13.5
283;C Industrie;2001;46415;46191;224.6;21.2;15.6;54982;60.9;50.5;2.8;3.1;34.3;200.5;66.2;12.5
284;C Industrie;2002;45775;45547;228.1;20.4;16.9;54674;59.5;45.7;2.5;2.9;19.2;188.5;62.6;12.5
285;C Industrie;2003;46913;46678;235.0;20.6;17.0;54202;58.4;42.0;2.7;2.7;0.1;181.4;57.8;11.6
286;C Industrie;2004;46857;46590;266.5;22.5;17.0;54274;58.8;48.0;3.3;3.0;0.1;206.3;55.4;11.0
287;C Industrie;2005;46701;46432;269.1;22.6;16.8;54016;57.4;47.7;2.5;2.9;0.0;193.2;57.8;10.1
288;C Industrie;2006;45890;45595;295.0;22.5;15.6;53241;55.9;48.1;2.2;2.8;0.0;199.5;53.1;9.9
289;C Industrie;2007;46596;46285;310.8;18.2;15.8;52862;53.9;46.2;2.0;2.7;0.0;191.8;52.3;9.5
290;C Industrie;2008;46171;45731;440.0;6.0;15.3;49113;52.5;40.7;2.0;2.5;0.0;193.7;50.4;8.8
291;C Industrie;2009;42212;41733;478.9;6.2;15.3;45171;45.5;28.2;1.9;2.0;0.0;140.9;44.7;7.8
292;C Industrie;2010;45239;44784;454.9;5.3;15.9;48237;45.9;25.1;1.8;1.9;0.0;162.5;51.9;7.8
293;C Industrie;2011;44487;44067;419.7;5.3;16.1;47227;45.4;25.4;2.0;1.9;0.0;151.4;49.6;7.7
294;C Industrie;2012;43561;43120;440.6;5.3;15.9;46198;42.5;24.4;1.7;1.8;0.0;143.0;47.0;7.1
295;C Industrie;2013;42865;42419;445.9;5.3;15.3;45604;39.6;18.8;1.5;1.5;0.0;129.5;46.8;7.0
296;C Industrie;2014;42495;41992;503.2;5.6;15.5;44993;38.0;19.3;1.4;1.5;0.0;128.8;43.4;7.0
297;C Industrie;2015;42956;42397;559.5;5.6;15.6;45578;36.9;20.4;1.4;1.5;0.0;134.5;41.5;7.0
298;C Industrie;2016;44280;43716;563.3;4.9;15.7;46701;36.5;20.2;1.7;1.5;0.0;129.9;36.6;7.2
299;C Industrie;2017;45432;44861;571.3;5.2;16.0;47870;34.8;20.5;1.6;1.5;0.0;122.6;38.9;7.4
300;C Industrie;2018;45276;44631;644.9;4.7;17.3;47626;34.9;19.4;1.7;1.5;0.0;123.8;38.1;7.3
301;C Industrie;2019;44809;44129;680.1;4.7;16.2;47107;34.4;18.4;1.4;1.4;0.0;126.4;37.0;7.1
302;C Industrie;2020;44209;43479;730.3;4.3;17.3;46215;31.7;16.5;1.6;1.3;0.0;117.4;34.8;6.8
303;C Industrie;2021;45029;44219;810.0;3.6;16.9;46987;31.3;16.9;1.5;1.3;0.0;108.7;34.3;7.0
304;C Industrie;2022;41632;40828;804.0;2.3;16.5;43133;29.5;15.9;1.3;1.2;0.0;111.1;33.8;6.6
305;C Industrie;2023;39038;38281;756.8;1.7;16.5;40304;27.5;14.7;1.3;1.1;0.0;107.6;32.5;6.3
306;10-12 Voedings-, genotmiddelenindustrie;1990;4661;4618;42.8;0.0;0.7;4684;12.6;2.0;0.2;0.3;286.7;19.6;11.7;5.0
307;10-12 Voedings-, genotmiddelenindustrie;1991;4664;4612;51.6;0.0;0.7;4687;9.2;1.2;0.3;0.3;253.0;13.8;11.0;4.4
308;10-12 Voedings-, genotmiddelenindustrie;1992;4956;4899;57.3;0.0;0.8;4981;10.5;1.4;0.3;0.3;219.3;14.6;10.9;3.9
309;10-12 Voedings-, genotmiddelenindustrie;1993;5106;5047;59.4;0.0;0.8;5133;10.5;1.6;0.3;0.3;185.6;15.3;10.7;3.3
310;10-12 Voedings-, genotmiddelenindustrie;1994;5019;4950;68.9;0.0;0.8;5045;9.6;1.0;0.4;0.3;151.8;15.9;10.5;2.8
311;10-12 Voedings-, genotmiddelenindustrie;1995;4699;4619;79.6;0.0;0.8;4744;9.8;0.9;0.3;0.3;118.1;18.7;10.0;2.8
312;10-12 Voedings-, genotmiddelenindustrie;1996;4955;4873;81.6;0.0;0.9;5009;9.2;0.7;0.3;0.2;89.1;17.6;8.5;2.4
313;10-12 Voedings-, genotmiddelenindustrie;1997;4792;4722;69.5;0.0;0.9;4848;7.2;0.4;0.2;0.2;60.1;14.0;8.0;2.2
314;10-12 Voedings-, genotmiddelenindustrie;1998;4869;4805;64.2;0.0;0.9;4928;7.2;0.5;0.3;0.2;31.0;14.1;8.8;2.1
315;10-12 Voedings-, genotmiddelenindustrie;1999;5158;5087;71.2;0.0;1.0;5206;7.6;0.5;0.3;0.2;2.0;14.8;8.2;2.2
316;10-12 Voedings-, genotmiddelenindustrie;2000;4993;4927;65.6;0.0;1.0;5152;8.1;0.7;0.2;0.2;1.7;15.3;10.1;2.2
317;10-12 Voedings-, genotmiddelenindustrie;2001;4823;4759;63.5;0.0;1.0;5019;7.8;1.3;0.4;0.2;1.1;15.5;9.6;1.9
318;10-12 Voedings-, genotmiddelenindustrie;2002;4925;4862;63.2;0.0;1.0;5155;7.7;0.9;0.4;0.2;0.5;15.6;8.7;1.9
319;10-12 Voedings-, genotmiddelenindustrie;2003;4767;4702;65.2;0.0;1.0;5033;6.7;0.6;0.5;0.2;0.1;12.8;8.7;1.8
320;10-12 Voedings-, genotmiddelenindustrie;2004;4654;4596;58.1;0.0;0.9;4953;7.3;0.6;0.5;0.2;0.0;14.1;8.7;1.8
321;10-12 Voedings-, genotmiddelenindustrie;2005;4541;4491;49.4;0.0;0.9;4872;7.5;0.5;0.4;0.2;0.0;14.5;9.1;1.8
322;10-12 Voedings-, genotmiddelenindustrie;2006;4350;4297;52.4;0.0;0.9;4712;7.1;0.9;0.4;0.2;0.0;13.6;8.6;1.6
323;10-12 Voedings-, genotmiddelenindustrie;2007;4363;4310;52.4;0.0;0.9;4760;7.1;1.1;0.3;0.2;0.0;10.2;8.9;1.7
324;10-12 Voedings-, genotmiddelenindustrie;2008;4193;4132;60.3;0.0;0.8;4626;6.8;0.9;0.4;0.2;0.0;11.2;8.8;1.6
325;10-12 Voedings-, genotmiddelenindustrie;2009;3815;3743;71.9;0.0;0.8;4277;6.2;0.7;0.4;0.2;0.0;11.8;8.8;1.5
326;10-12 Voedings-, genotmiddelenindustrie;2010;3978;3897;80.9;0.0;0.8;4455;6.0;0.7;0.6;0.2;0.0;11.3;8.8;1.5
327;10-12 Voedings-, genotmiddelenindustrie;2011;4178;4112;66.1;0.0;0.8;4666;5.7;0.5;0.6;0.2;0.0;11.2;8.9;1.5
328;10-12 Voedings-, genotmiddelenindustrie;2012;4020;3960;60.0;0.0;0.7;4519;5.3;0.6;0.5;0.2;0.0;10.9;5.9;1.5
329;10-12 Voedings-, genotmiddelenindustrie;2013;3902;3823;79.0;0.0;0.6;4495;5.0;0.5;0.5;0.2;0.0;11.6;7.4;1.5
330;10-12 Voedings-, genotmiddelenindustrie;2014;4107;4015;92.2;0.0;0.7;4598;5.0;0.6;0.4;0.1;0.0;12.0;7.2;1.6
331;10-12 Voedings-, genotmiddelenindustrie;2015;3996;3900;95.1;0.0;0.8;4538;4.3;0.6;0.5;0.1;0.0;11.4;7.0;1.6
332;10-12 Voedings-, genotmiddelenindustrie;2016;4060;3968;92.3;0.0;0.9;4498;4.1;0.6;0.5;0.1;0.0;11.1;5.6;1.6
333;10-12 Voedings-, genotmiddelenindustrie;2017;4194;4102;92.3;0.0;0.8;4682;3.9;0.7;0.4;0.1;0.0;11.4;6.6;1.6
334;10-12 Voedings-, genotmiddelenindustrie;2018;4193;4062;130.3;0.0;0.8;4486;3.7;0.6;0.4;0.1;0.0;11.6;6.7;1.7
335;10-12 Voedings-, genotmiddelenindustrie;2019;4297;4145;151.7;0.0;0.8;4573;3.7;0.6;0.5;0.1;0.0;11.1;6.8;1.6
336;10-12 Voedings-, genotmiddelenindustrie;2020;4200;4034;166.3;0.0;0.8;4470;3.2;0.6;0.7;0.1;0.0;10.6;6.3;1.6
337;10-12 Voedings-, genotmiddelenindustrie;2021;4332;4159;173.4;0.0;0.8;4603;3.1;0.5;0.6;0.1;0.0;9.5;6.1;1.6
338;10-12 Voedings-, genotmiddelenindustrie;2022;4119;3942;177.8;0.0;0.8;4389;2.9;0.4;0.5;0.1;0.0;8.6;6.2;1.5
339;10-12 Voedings-, genotmiddelenindustrie;2023;3893;3725;167.9;0.0;0.9;4165;2.7;0.3;0.5;0.1;0.0;8.1;6.2;1.5
340;13-15 Textiel-, kleding-, lederindustrie;1990;315;315;0.0;0.0;0.0;316;1.1;0.8;0.0;0.1;0.0;1.7;2.7;0.3
341;13-15 Textiel-, kleding-, lederindustrie;1991;323;323;0.0;0.0;0.0;324;0.8;0.4;0.0;0.0;0.0;1.0;2.3;0.3
342;13-15 Textiel-, kleding-, lederindustrie;1992;334;333;0.1;0.0;0.0;335;0.6;0.2;0.0;0.0;0.0;1.1;1.9;0.2
343;13-15 Textiel-, kleding-, lederindustrie;1993;346;346;0.1;0.0;0.0;348;0.6;0.1;0.0;0.0;0.0;1.1;1.5;0.2
344;13-15 Textiel-, kleding-, lederindustrie;1994;338;337;0.1;0.0;0.0;339;0.6;0.0;0.0;0.0;0.0;1.1;1.2;0.2
345;13-15 Textiel-, kleding-, lederindustrie;1995;429;429;0.1;0.0;0.0;431;0.7;0.0;0.0;0.0;0.0;1.5;0.9;0.1
346;13-15 Textiel-, kleding-, lederindustrie;1996;381;380;0.1;0.0;0.0;382;0.7;0.0;0.0;0.0;0.0;1.3;0.9;0.0
347;13-15 Textiel-, kleding-, lederindustrie;1997;427;427;0.1;0.0;0.0;429;0.7;0.0;0.0;0.0;0.0;1.2;0.7;0.0
348;13-15 Textiel-, kleding-, lederindustrie;1998;446;446;0.1;0.0;0.0;447;0.6;0.0;0.0;0.0;0.0;1.4;0.7;0.0
349;13-15 Textiel-, kleding-, lederindustrie;1999;369;369;0.1;0.0;0.0;371;0.5;0.0;0.0;0.0;0.0;1.9;0.8;0.0
350;13-15 Textiel-, kleding-, lederindustrie;2000;416;416;0.1;0.0;0.0;418;0.6;0.0;0.0;0.0;0.0;2.2;0.8;0.1
351;13-15 Textiel-, kleding-, lederindustrie;2001;350;350;0.1;0.0;0.0;352;0.6;0.0;0.0;0.0;0.0;2.1;0.8;0.1
352;13-15 Textiel-, kleding-, lederindustrie;2002;341;341;0.1;0.0;0.0;343;0.6;0.1;0.0;0.0;0.0;2.2;0.8;0.1
353;13-15 Textiel-, kleding-, lederindustrie;2003;345;345;0.1;0.0;0.0;346;0.5;0.0;0.0;0.0;0.0;2.1;0.7;0.1
354;13-15 Textiel-, kleding-, lederindustrie;2004;297;297;0.1;0.0;0.0;298;0.5;0.0;0.0;0.0;0.0;1.8;0.7;0.1
355;13-15 Textiel-, kleding-, lederindustrie;2005;258;258;0.1;0.0;0.0;259;0.5;0.1;0.0;0.0;0.0;1.7;0.7;0.1
356;13-15 Textiel-, kleding-, lederindustrie;2006;230;230;0.1;0.0;0.0;231;0.4;0.0;0.0;0.0;0.0;1.5;0.7;0.1
357;13-15 Textiel-, kleding-, lederindustrie;2007;221;221;0.5;0.0;0.0;222;0.4;0.0;0.0;0.0;0.0;0.8;0.6;0.1
358;13-15 Textiel-, kleding-, lederindustrie;2008;219;218;0.5;0.0;0.0;220;0.4;0.0;0.0;0.0;0.0;0.8;0.6;0.1
359;13-15 Textiel-, kleding-, lederindustrie;2009;208;207;0.5;0.0;0.0;209;0.4;0.0;0.0;0.0;0.0;0.8;0.5;0.1
360;13-15 Textiel-, kleding-, lederindustrie;2010;233;233;0.3;0.0;0.0;235;0.4;0.0;0.0;0.0;0.0;1.1;0.6;0.1
361;13-15 Textiel-, kleding-, lederindustrie;2011;204;204;0.5;0.0;0.0;205;0.4;0.0;0.0;0.0;0.0;1.2;0.6;0.1
362;13-15 Textiel-, kleding-, lederindustrie;2012;210;210;0.5;0.0;0.0;211;0.3;0.0;0.0;0.0;0.0;0.8;0.6;0.1
363;13-15 Textiel-, kleding-, lederindustrie;2013;193;193;0.6;0.0;0.0;194;0.3;0.0;0.0;0.0;0.0;0.5;0.5;0.1
364;13-15 Textiel-, kleding-, lederindustrie;2014;159;159;0.7;0.0;0.0;160;0.3;0.0;0.0;0.0;0.0;0.5;0.5;0.1
365;13-15 Textiel-, kleding-, lederindustrie;2015;171;170;0.7;0.0;0.0;172;0.3;0.0;0.0;0.0;0.0;0.5;0.5;0.1
366;13-15 Textiel-, kleding-, lederindustrie;2016;168;168;0.6;0.0;0.0;169;0.3;0.0;0.0;0.0;0.0;0.5;0.5;0.1
367;13-15 Textiel-, kleding-, lederindustrie;2017;167;167;0.7;0.0;0.0;169;0.2;0.0;0.0;0.0;0.0;0.5;0.5;0.1
368;13-15 Textiel-, kleding-, lederindustrie;2018;163;162;1.0;0.0;0.0;164;0.2;0.0;0.0;0.0;0.0;0.5;0.5;0.1
369;13-15 Textiel-, kleding-, lederindustrie;2019;184;183;1.2;0.0;0.0;185;0.2;0.0;0.0;0.0;0.0;0.5;0.5;0.1
370;13-15 Textiel-, kleding-, lederindustrie;2020;152;151;1.2;0.0;0.0;153;0.2;0.0;0.0;0.0;0.0;0.5;0.4;0.1
371;13-15 Textiel-, kleding-, lederindustrie;2021;164;163;1.4;0.0;0.0;165;0.2;0.0;0.0;0.0;0.0;0.4;0.5;0.1
