ID;Vakantiekenmerken;Perioden;TotaalAantalKorteVakantiesNederland_1;TotaalSeizoenrecreatieveLogiesvormen_2;SLCaravanVouwwagen_3;OverigeSeizoenrecreatieveLogiesvormen_4;TotaalToeristischeLogiesvormen_5;TLWoningVanAndereParticulier_6;TLHotel_7;TLZomerhuisjeBungalow_8;TLTentBungalowtent_9;TLCaravanVouwwagen_10;TLJeugdherbergOfAndereGroepsaccommo_11;OverigeToeristischeLogiesvormen_12
667;Lijnboot, veerboot, ferry;2009;36.0;2.0;0.0;2.0;34.0;4.0;14.0;5.0;7.0;0.0;5.0;0.0
668;Lijnboot, veerboot, ferry;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
669;Lijnboot, veerboot, ferry;2011;;;;;;;;;;;;
670;Lijnboot, veerboot, ferry;2012;30.0;9.0;4.0;5.0;22.0;2.0;11.0;;;;2.0;6.0
671;Lijnboot, veerboot, ferry;2013;;;;;;;;;;;;
672;Lijnboot, veerboot, ferry;2014;;;;;;;;;;;;
673;Lijnboot, veerboot, ferry;2015;;;;;;;;;;;;
674;Lijnboot, veerboot, ferry;2016;;;;;;;;;;;;
675;Overige vervoermiddelen;2002;244.0;61.0;35.0;27.0;183.0;19.0;39.0;39.0;25.0;24.0;33.0;3.0
676;Overige vervoermiddelen;2003;196.0;81.0;62.0;19.0;115.0;2.0;22.0;8.0;23.0;13.0;26.0;20.0
677;Overige vervoermiddelen;2004;121.0;25.0;14.0;10.0;96.0;18.0;12.0;8.0;24.0;10.0;20.0;5.0
678;Overige vervoermiddelen;2005;151.0;49.0;19.0;30.0;102.0;18.0;29.0;2.0;21.0;0.0;10.0;21.0
679;Overige vervoermiddelen;2006;120.0;12.0;2.0;10.0;108.0;23.0;31.0;2.0;24.0;7.0;14.0;7.0
680;Overige vervoermiddelen;2007;158.0;57.0;18.0;39.0;102.0;10.0;25.0;3.0;35.0;10.0;9.0;9.0
681;Overige vervoermiddelen;2008;127.0;22.0;6.0;17.0;105.0;31.0;19.0;6.0;;7.0;;12.0
682;Overige vervoermiddelen;2009;122.0;22.0;5.0;17.0;100.0;35.0;19.0;6.0;22.0;0.0;12.0;5.0
683;Overige vervoermiddelen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
684;Overige vervoermiddelen;2011;;;;;;;;;;;;
685;Overige vervoermiddelen;2012;120.0;15.0;13.0;2.0;105.0;31.0;15.0;3.0;19.0;;19.0;19.0
686;Overige vervoermiddelen;2013;;;;;;;;;;;;
687;Overige vervoermiddelen;2014;;;;;;;;;;;;
688;Overige vervoermiddelen;2015;;;;;;;;;;;;
689;Overige vervoermiddelen;2016;;;;;;;;;;;;
690;1 Persoon;2002;511.0;108.0;67.0;41.0;400.0;111.0;144.0;44.0;10.0;48.0;17.0;24.0
691;1 Persoon;2003;408.0;54.0;38.0;16.0;355.0;121.0;88.0;26.0;13.0;32.0;42.0;32.0
692;1 Persoon;2004;345.0;63.0;37.0;26.0;283.0;60.0;85.0;26.0;14.0;32.0;24.0;41.0
693;1 Persoon;2005;381.0;40.0;24.0;17.0;341.0;113.0;129.0;31.0;22.0;14.0;2.0;29.0
694;1 Persoon;2006;366.0;48.0;33.0;15.0;318.0;106.0;93.0;38.0;10.0;31.0;19.0;21.0
695;1 Persoon;2007;371.0;45.0;10.0;35.0;326.0;111.0;96.0;32.0;15.0;31.0;6.0;36.0
696;1 Persoon;2008;363.0;39.0;20.0;19.0;324.0;70.0;133.0;29.0;18.0;29.0;10.0;34.0
697;1 Persoon;2009;467.0;94.0;49.0;45.0;373.0;65.0;171.0;32.0;23.0;41.0;6.0;35.0
698;1 Persoon;2010;402.0;98.0;24.0;74.0;304.0;73.0;104.0;43.0;21.0;13.0;14.0;36.0
699;1 Persoon;2011;390.0;95.0;19.0;76.0;295.0;78.0;71.0;29.0;25.0;58.0;6.0;27.0
700;1 Persoon;2012;365.0;29.0;17.0;12.0;336.0;63.0;160.0;17.0;22.0;40.0;11.0;23.0
701;1 Persoon;2013;;;;;;;;;;;;
702;1 Persoon;2014;;;;;;;;;;;;
703;1 Persoon;2015;;;;;;;;;;;;
704;1 Persoon;2016;;;;;;;;;;;;
705;2 Personen;2002;3609.0;1657.0;1079.0;578.0;1960.0;166.0;1153.0;187.0;87.0;164.0;48.0;152.0
706;2 Personen;2003;3478.0;1339.0;807.0;532.0;2139.0;211.0;1272.0;152.0;122.0;203.0;25.0;153.0
707;2 Personen;2004;3693.0;1573.0;890.0;683.0;2120.0;196.0;1313.0;180.0;86.0;171.0;31.0;143.0
708;2 Personen;2005;3618.0;1504.0;847.0;657.0;2114.0;221.0;1270.0;209.0;77.0;154.0;24.0;158.0
709;2 Personen;2006;3541.0;1248.0;755.0;493.0;2293.0;252.0;1450.0;175.0;78.0;128.0;44.0;165.0
710;2 Personen;2007;3694.0;1212.0;677.0;535.0;2482.0;229.0;1644.0;207.0;63.0;154.0;25.0;159.0
711;2 Personen;2008;3645.0;1284.0;614.0;669.0;2362.0;217.0;1478.0;192.0;81.0;157.0;33.0;202.0
712;2 Personen;2009;3692.0;1161.0;668.0;494.0;2530.0;203.0;1647.0;227.0;76.0;153.0;19.0;205.0
713;2 Personen;2010;3919.0;1310.0;764.0;546.0;2609.0;182.0;1780.0;205.0;60.0;155.0;21.0;206.0
714;2 Personen;2011;4010.0;1323.0;575.0;747.0;2687.0;120.0;1844.0;203.0;58.0;193.0;25.0;243.0
715;2 Personen;2012;4524.0;1298.0;619.0;679.0;3227.0;220.0;2305.0;213.0;61.0;191.0;14.0;223.0
716;2 Personen;2013;4336.0;1034.0;524.0;510.0;3303.0;228.0;2328.0;163.0;68.0;271.0;13.0;232.0
717;2 Personen;2014;4621.0;1312.0;589.0;724.0;3308.0;219.0;2394.0;159.0;96.0;209.0;14.0;218.0
718;2 Personen;2015;4446.0;1056.0;442.0;615.0;3390.0;272.0;2348.0;176.0;60.0;211.0;17.0;304.0
719;2 Personen;2016;4418.0;853.0;413.0;440.0;3565.0;340.0;2365.0;202.0;110.0;200.0;10.0;337.0
720;3 Personen;2002;825.0;414.0;189.0;225.0;415.0;33.0;114.0;116.0;38.0;35.0;23.0;55.0
721;3 Personen;2003;784.0;374.0;166.0;208.0;410.0;63.0;121.0;84.0;50.0;47.0;12.0;33.0
722;3 Personen;2004;590.0;213.0;151.0;62.0;377.0;29.0;95.0;114.0;34.0;58.0;18.0;29.0
723;3 Personen;2005;646.0;189.0;133.0;57.0;457.0;49.0;151.0;95.0;38.0;81.0;3.0;40.0
724;3 Personen;2006;728.0;272.0;169.0;103.0;456.0;58.0;116.0;140.0;37.0;57.0;9.0;38.0
725;3 Personen;2007;708.0;287.0;173.0;114.0;422.0;46.0;111.0;120.0;31.0;70.0;10.0;32.0
726;3 Personen;2008;659.0;216.0;155.0;61.0;443.0;43.0;139.0;147.0;30.0;51.0;7.0;26.0
727;3 Personen;2009;930.0;405.0;328.0;77.0;525.0;39.0;158.0;186.0;24.0;57.0;5.0;57.0
728;3 Personen;2010;753.0;199.0;133.0;66.0;554.0;54.0;222.0;146.0;31.0;52.0;3.0;45.0
729;3 Personen;2011;790.0;251.0;196.0;55.0;539.0;39.0;194.0;172.0;31.0;54.0;7.0;42.0
730;3 Personen;2012;862.0;240.0;124.0;116.0;622.0;64.0;233.0;152.0;66.0;60.0;2.0;44.0
731;3 Personen;2013;757.0;162.0;113.0;49.0;595.0;42.0;218.0;165.0;28.0;87.0;2.0;53.0
732;3 Personen;2014;823.0;321.0;207.0;115.0;502.0;38.0;159.0;154.0;42.0;52.0;4.0;53.0
733;3 Personen;2015;746.0;92.0;51.0;40.0;654.0;111.0;178.0;201.0;40.0;83.0;0.0;42.0
734;3 Personen;2016;905.0;229.0;184.0;45.0;676.0;126.0;221.0;138.0;39.0;93.0;0.0;59.0
735;4 Personen;2002;1603.0;609.0;423.0;186.0;995.0;74.0;281.0;339.0;107.0;117.0;0.0;77.0
736;4 Personen;2003;1459.0;529.0;399.0;130.0;931.0;64.0;250.0;325.0;86.0;148.0;11.0;46.0
737;4 Personen;2004;1607.0;549.0;449.0;100.0;1057.0;87.0;271.0;350.0;110.0;156.0;23.0;59.0
738;4 Personen;2005;1505.0;480.0;369.0;111.0;1025.0;80.0;262.0;416.0;36.0;145.0;30.0;56.0
739;4 Personen;2006;1573.0;495.0;356.0;139.0;1079.0;77.0;295.0;393.0;70.0;168.0;21.0;55.0
740;4 Personen;2007;1506.0;451.0;356.0;95.0;1055.0;62.0;327.0;400.0;67.0;120.0;3.0;76.0
741;4 Personen;2008;1546.0;430.0;280.0;150.0;1116.0;75.0;313.0;447.0;71.0;135.0;7.0;68.0
742;4 Personen;2009;1567.0;455.0;271.0;185.0;1112.0;91.0;307.0;442.0;60.0;130.0;22.0;61.0
743;4 Personen;2010;1421.0;317.0;222.0;95.0;1104.0;61.0;365.0;443.0;59.0;76.0;5.0;95.0
744;4 Personen;2011;1688.0;415.0;316.0;99.0;1273.0;61.0;380.0;520.0;49.0;186.0;5.0;71.0
745;4 Personen;2012;1542.0;445.0;273.0;172.0;1097.0;66.0;375.0;402.0;38.0;118.0;8.0;91.0
746;4 Personen;2013;1326.0;324.0;203.0;120.0;1002.0;90.0;349.0;325.0;38.0;114.0;10.0;78.0
747;4 Personen;2014;1368.0;239.0;136.0;103.0;1129.0;92.0;318.0;371.0;66.0;147.0;2.0;133.0
748;4 Personen;2015;1327.0;322.0;98.0;224.0;1005.0;85.0;291.0;354.0;64.0;91.0;6.0;114.0
749;4 Personen;2016;1504.0;316.0;152.0;164.0;1188.0;117.0;435.0;390.0;56.0;83.0;8.0;99.0
750;5 Personen;2002;609.0;196.0;115.0;81.0;413.0;26.0;34.0;201.0;37.0;88.0;3.0;27.0
751;5 Personen;2003;582.0;174.0;122.0;52.0;409.0;17.0;47.0;199.0;46.0;77.0;0.0;24.0
752;5 Personen;2004;564.0;154.0;81.0;73.0;410.0;28.0;48.0;218.0;29.0;54.0;11.0;21.0
753;5 Personen;2005;529.0;145.0;106.0;39.0;383.0;22.0;38.0;212.0;31.0;47.0;9.0;24.0
754;5 Personen;2006;478.0;112.0;47.0;65.0;366.0;35.0;30.0;196.0;29.0;51.0;2.0;23.0
755;5 Personen;2007;530.0;101.0;67.0;34.0;429.0;22.0;43.0;253.0;25.0;56.0;2.0;27.0
756;5 Personen;2008;488.0;59.0;50.0;9.0;429.0;28.0;61.0;231.0;11.0;68.0;4.0;26.0
757;5 Personen;2009;546.0;98.0;71.0;28.0;448.0;23.0;37.0;273.0;43.0;54.0;5.0;13.0
758;5 Personen;2010;533.0;104.0;71.0;33.0;429.0;14.0;51.0;238.0;31.0;71.0;4.0;20.0
759;5 Personen;2011;604.0;186.0;137.0;49.0;418.0;15.0;43.0;247.0;39.0;49.0;4.0;21.0
760;5 Personen;2012;606.0;181.0;137.0;44.0;425.0;37.0;49.0;253.0;18.0;53.0;5.0;11.0
761;5 Personen;2013;551.0;151.0;51.0;100.0;400.0;33.0;58.0;223.0;28.0;43.0;2.0;14.0
762;5 Personen;2014;574.0;96.0;73.0;23.0;478.0;69.0;73.0;218.0;29.0;64.0;8.0;17.0
763;5 Personen;2015;448.0;113.0;85.0;27.0;335.0;55.0;45.0;172.0;20.0;34.0;0.0;9.0
764;5 Personen;2016;519.0;66.0;57.0;9.0;453.0;55.0;75.0;221.0;26.0;49.0;4.0;23.0
765;6 Personen;2002;452.0;51.0;40.0;11.0;399.0;12.0;59.0;267.0;16.0;19.0;0.0;26.0
766;6 Personen;2003;453.0;24.0;16.0;8.0;429.0;20.0;61.0;270.0;24.0;21.0;0.0;34.0
767;6 Personen;2004;443.0;21.0;15.0;6.0;422.0;16.0;59.0;244.0;31.0;37.0;0.0;36.0
768;6 Personen;2005;395.0;54.0;31.0;23.0;341.0;7.0;55.0;193.0;20.0;37.0;5.0;23.0
769;6 Personen;2006;404.0;33.0;9.0;24.0;371.0;13.0;81.0;217.0;7.0;27.0;16.0;10.0
770;6 Personen;2007;551.0;87.0;49.0;39.0;464.0;4.0;60.0;339.0;14.0;28.0;8.0;11.0
771;6 Personen;2008;504.0;80.0;14.0;66.0;425.0;15.0;77.0;267.0;13.0;22.0;11.0;18.0
772;6 Personen;2009;466.0;62.0;15.0;47.0;404.0;18.0;48.0;273.0;24.0;14.0;5.0;22.0
773;6 Personen;2010;482.0;39.0;10.0;29.0;443.0;14.0;61.0;291.0;26.0;34.0;4.0;13.0
774;6 Personen;2011;384.0;18.0;5.0;13.0;366.0;5.0;70.0;232.0;16.0;18.0;3.0;21.0
775;6 Personen;2012;482.0;26.0;10.0;16.0;456.0;22.0;69.0;286.0;27.0;19.0;7.0;26.0
776;6 Personen;2013;472.0;28.0;6.0;23.0;443.0;39.0;36.0;284.0;33.0;23.0;5.0;23.0
777;6 Personen;2014;452.0;10.0;1.0;9.0;441.0;31.0;58.0;305.0;28.0;14.0;;4.0
778;6 Personen;2015;413.0;18.0;5.0;13.0;395.0;27.0;42.0;251.0;24.0;25.0;8.0;19.0
779;6 Personen;2016;;;;;;;;;;;;
780;7 Personen;2002;211.0;0.0;0.0;0.0;210.0;5.0;25.0;146.0;8.0;11.0;3.0;14.0
781;7 Personen;2003;256.0;13.0;5.0;8.0;243.0;8.0;25.0;148.0;19.0;14.0;6.0;25.0
782;7 Personen;2004;194.0;;;;;;;;;;;
783;7 Personen;2005;229.0;19.0;3.0;16.0;210.0;22.0;21.0;139.0;6.0;10.0;0.0;12.0
784;7 Personen;2006;276.0;27.0;23.0;3.0;249.0;9.0;9.0;159.0;36.0;27.0;2.0;7.0
785;7 Personen;2007;206.0;12.0;12.0;0.0;194.0;5.0;23.0;148.0;7.0;5.0;2.0;4.0
786;7 Personen;2008;269.0;11.0;11.0;0.0;258.0;14.0;17.0;181.0;14.0;16.0;2.0;14.0
787;7 Personen;2009;243.0;15.0;0.0;15.0;227.0;5.0;32.0;149.0;9.0;10.0;2.0;21.0
788;7 Personen;2010;260.0;6.0;1.0;5.0;254.0;5.0;35.0;182.0;14.0;5.0;5.0;7.0
789;7 Personen;2011;193.0;4.0;0.0;4.0;189.0;0.0;17.0;127.0;14.0;26.0;0.0;4.0
790;7 Personen;2012;191.0;11.0;3.0;8.0;180.0;13.0;15.0;123.0;11.0;13.0;3.0;2.0
791;7 Personen;2013;;;;;;;;;;;;
792;7 Personen;2014;;;;;;;;;;;;
793;7 Personen;2015;;;;;;;;;;;;
794;7 Personen;2016;;;;;;;;;;;;
795;Meer dan 7 personen;2002;1690.0;32.0;3.0;29.0;1647.0;38.0;250.0;717.0;127.0;73.0;369.0;75.0
796;Meer dan 7 personen;2003;1642.0;20.0;1.0;19.0;1623.0;31.0;181.0;663.0;222.0;103.0;330.0;94.0
797;Meer dan 7 personen;2004;1468.0;25.0;3.0;22.0;1444.0;57.0;192.0;542.0;166.0;88.0;331.0;66.0
798;Meer dan 7 personen;2005;1556.0;20.0;4.0;16.0;1536.0;60.0;166.0;609.0;189.0;71.0;349.0;91.0
799;Meer dan 7 personen;2006;1584.0;32.0;8.0;24.0;1552.0;51.0;211.0;637.0;163.0;68.0;353.0;69.0
800;Meer dan 7 personen;2007;1569.0;9.0;2.0;6.0;1561.0;64.0;179.0;661.0;171.0;84.0;338.0;64.0
801;Meer dan 7 personen;2008;1441.0;48.0;3.0;45.0;1393.0;72.0;209.0;590.0;121.0;76.0;254.0;71.0
802;Meer dan 7 personen;2009;1352.0;27.0;3.0;25.0;1325.0;49.0;171.0;580.0;150.0;63.0;261.0;51.0
803;Meer dan 7 personen;2010;1462.0;37.0;10.0;27.0;1426.0;52.0;159.0;625.0;128.0;105.0;276.0;81.0
804;Meer dan 7 personen;2011;1420.0;15.0;2.0;14.0;1405.0;46.0;186.0;708.0;113.0;60.0;227.0;63.0
805;Meer dan 7 personen;2012;1511.0;27.0;5.0;23.0;1484.0;122.0;146.0;736.0;131.0;83.0;196.0;69.0
806;Meer dan 7 personen;2013;1346.0;14.0;10.0;4.0;1332.0;105.0;177.0;641.0;89.0;26.0;258.0;37.0
807;Meer dan 7 personen;2014;1215.0;21.0;;21.0;1193.0;93.0;151.0;523.0;118.0;42.0;179.0;87.0
808;Meer dan 7 personen;2015;1217.0;28.0;14.0;13.0;1190.0;109.0;165.0;552.0;69.0;38.0;193.0;64.0
809;Meer dan 7 personen;2016;1319.0;16.0;7.0;10.0;1302.0;114.0;183.0;592.0;127.0;40.0;211.0;36.0
810;Herfstperiode;2002;1357.0;175.0;64.0;111.0;1182.0;77.0;373.0;512.0;20.0;46.0;71.0;84.0
811;Herfstperiode;2003;1190.0;161.0;88.0;72.0;1029.0;96.0;362.0;376.0;21.0;46.0;73.0;55.0
812;Herfstperiode;2004;1065.0;173.0;87.0;86.0;892.0;54.0;322.0;369.0;12.0;23.0;66.0;47.0
813;Herfstperiode;2005;1305.0;172.0;82.0;91.0;1132.0;88.0;369.0;484.0;5.0;32.0;74.0;79.0
814;Herfstperiode;2006;1362.0;236.0;106.0;130.0;1126.0;84.0;422.0;453.0;7.0;30.0;61.0;70.0
815;Herfstperiode;2007;1384.0;294.0;116.0;178.0;1091.0;101.0;430.0;386.0;14.0;31.0;71.0;72.0
816;Herfstperiode;2008;1331.0;214.0;75.0;139.0;1117.0;54.0;436.0;435.0;11.0;46.0;62.0;70.0
817;Herfstperiode;2009;1464.0;199.0;78.0;120.0;1266.0;90.0;467.0;533.0;12.0;39.0;48.0;77.0
818;Herfstperiode;2010;1503.0;223.0;83.0;139.0;1280.0;84.0;407.0;560.0;10.0;51.0;58.0;109.0
819;Herfstperiode;2011;1486.0;246.0;89.0;157.0;1240.0;79.0;402.0;562.0;10.0;61.0;41.0;84.0
820;Herfstperiode;2012;1651.0;279.0;82.0;197.0;1372.0;46.0;594.0;562.0;11.0;46.0;53.0;61.0
821;Herfstperiode;2013;1411.0;240.0;84.0;156.0;1170.0;85.0;469.0;447.0;6.0;50.0;50.0;65.0
822;Herfstperiode;2014;1388.0;220.0;105.0;115.0;1168.0;119.0;474.0;397.0;22.0;36.0;38.0;82.0
823;Herfstperiode;2015;1348.0;231.0;84.0;147.0;1117.0;129.0;504.0;340.0;2.0;36.0;38.0;69.0
824;Herfstperiode;2016;1442.0;153.0;53.0;100.0;1290.0;157.0;584.0;410.0;16.0;27.0;40.0;56.0
825;Kerstperiode;2002;746.0;75.0;12.0;63.0;671.0;83.0;244.0;260.0;0.0;4.0;45.0;35.0
826;Kerstperiode;2003;698.0;54.0;19.0;35.0;644.0;104.0;245.0;206.0;0.0;2.0;32.0;56.0
827;Kerstperiode;2004;796.0;66.0;26.0;40.0;730.0;78.0;265.0;263.0;4.0;12.0;48.0;61.0
828;Kerstperiode;2005;776.0;95.0;29.0;67.0;680.0;119.0;234.0;276.0;2.0;3.0;15.0;32.0
829;Kerstperiode;2006;757.0;92.0;29.0;63.0;666.0;97.0;252.0;254.0;2.0;8.0;27.0;25.0
830;Kerstperiode;2007;876.0;101.0;26.0;75.0;775.0;118.0;287.0;305.0;4.0;10.0;11.0;64.0
831;Kerstperiode;2008;886.0;55.0;9.0;46.0;830.0;125.0;280.0;316.0;4.0;12.0;17.0;78.0
832;Kerstperiode;2009;856.0;81.0;21.0;60.0;775.0;93.0;333.0;293.0;2.0;5.0;25.0;25.0
833;Kerstperiode;2010;787.0;83.0;25.0;57.0;704.0;76.0;347.0;228.0;2.0;3.0;14.0;35.0
834;Kerstperiode;2011;849.0;83.0;11.0;72.0;766.0;55.0;330.0;314.0;2.0;5.0;11.0;49.0
835;Kerstperiode;2012;1136.0;140.0;22.0;118.0;996.0;103.0;507.0;281.0;9.0;30.0;25.0;41.0
836;Kerstperiode;2013;1015.0;80.0;18.0;62.0;935.0;123.0;462.0;254.0;;24.0;33.0;39.0
837;Kerstperiode;2014;940.0;79.0;19.0;61.0;860.0;88.0;411.0;277.0;6.0;11.0;39.0;28.0
838;Kerstperiode;2015;950.0;78.0;11.0;67.0;872.0;135.0;429.0;241.0;6.0;5.0;16.0;39.0
839;Kerstperiode;2016;973.0;78.0;13.0;65.0;895.0;144.0;457.0;224.0;3.0;5.0;14.0;48.0
840;Krokusperiode;2002;926.0;112.0;41.0;71.0;814.0;51.0;288.0;362.0;12.0;7.0;47.0;47.0
841;Krokusperiode;2003;947.0;108.0;68.0;40.0;839.0;87.0;294.0;326.0;10.0;11.0;63.0;48.0
842;Krokusperiode;2004;916.0;107.0;44.0;62.0;810.0;66.0;271.0;381.0;2.0;11.0;41.0;37.0
843;Krokusperiode;2005;947.0;114.0;58.0;56.0;833.0;62.0;290.0;373.0;5.0;17.0;51.0;34.0
844;Krokusperiode;2006;939.0;124.0;47.0;78.0;815.0;61.0;299.0;358.0;3.0;8.0;40.0;46.0
845;Krokusperiode;2007;1030.0;125.0;35.0;89.0;905.0;63.0;311.0;411.0;5.0;22.0;57.0;39.0
846;Krokusperiode;2008;1027.0;90.0;42.0;49.0;936.0;80.0;334.0;390.0;5.0;32.0;42.0;53.0
847;Krokusperiode;2009;1148.0;125.0;37.0;87.0;1023.0;69.0;363.0;472.0;6.0;11.0;46.0;57.0
848;Krokusperiode;2010;1178.0;178.0;61.0;117.0;1000.0;48.0;437.0;414.0;13.0;12.0;32.0;45.0
849;Krokusperiode;2011;1206.0;151.0;38.0;113.0;1055.0;44.0;501.0;395.0;6.0;13.0;48.0;47.0
850;Krokusperiode;2012;1185.0;140.0;23.0;117.0;1045.0;91.0;468.0;380.0;7.0;13.0;32.0;54.0
851;Krokusperiode;2013;1005.0;109.0;35.0;74.0;896.0;60.0;427.0;294.0;;24.0;39.0;53.0
852;Krokusperiode;2014;1085.0;105.0;27.0;78.0;980.0;94.0;461.0;322.0;11.0;13.0;21.0;59.0
853;Krokusperiode;2015;1053.0;110.0;14.0;96.0;943.0;107.0;444.0;296.0;0.0;26.0;21.0;48.0
854;Krokusperiode;2016;1124.0;109.0;17.0;92.0;1015.0;110.0;480.0;351.0;0.0;7.0;8.0;59.0
855;Paasperiode;2002;1334.0;589.0;450.0;139.0;745.0;70.0;225.0;252.0;9.0;60.0;74.0;53.0
856;Paasperiode;2003;1073.0;342.0;254.0;88.0;731.0;45.0;243.0;256.0;24.0;57.0;54.0;53.0
857;Paasperiode;2004;1099.0;438.0;297.0;141.0;661.0;45.0;208.0;240.0;29.0;66.0;30.0;44.0
858;Paasperiode;2005;1168.0;475.0;330.0;145.0;693.0;65.0;243.0;208.0;33.0;63.0;46.0;36.0
859;Paasperiode;2006;1040.0;374.0;288.0;86.0;666.0;45.0;214.0;245.0;20.0;44.0;69.0;29.0
860;Paasperiode;2007;1127.0;390.0;290.0;100.0;737.0;49.0;276.0;263.0;30.0;46.0;48.0;36.0
861;Paasperiode;2008;1045.0;330.0;224.0;106.0;716.0;48.0;237.0;259.0;24.0;55.0;33.0;59.0
862;Paasperiode;2009;1225.0;433.0;323.0;110.0;792.0;42.0;288.0;261.0;27.0;76.0;43.0;56.0
863;Paasperiode;2010;1172.0;327.0;231.0;97.0;844.0;51.0;336.0;267.0;33.0;57.0;40.0;61.0
864;Paasperiode;2011;1206.0;395.0;263.0;132.0;811.0;42.0;304.0;270.0;13.0;98.0;38.0;47.0
865;Paasperiode;2012;1178.0;363.0;259.0;104.0;815.0;71.0;344.0;220.0;26.0;69.0;34.0;51.0
866;Paasperiode;2013;1062.0;223.0;144.0;78.0;839.0;93.0;355.0;244.0;18.0;62.0;27.0;41.0
867;Paasperiode;2014;1172.0;329.0;170.0;159.0;843.0;64.0;398.0;215.0;22.0;84.0;9.0;50.0
868;Paasperiode;2015;1097.0;244.0;117.0;128.0;852.0;89.0;349.0;256.0;12.0;48.0;20.0;78.0
869;Paasperiode;2016;1081.0;282.0;159.0;123.0;799.0;86.0;331.0;196.0;20.0;50.0;49.0;67.0
870;Voorseizoen;2002;2734.0;1195.0;807.0;388.0;1539.0;48.0;386.0;341.0;250.0;239.0;164.0;112.0
871;Voorseizoen;2003;2606.0;974.0;626.0;348.0;1632.0;86.0;352.0;379.0;297.0;310.0;127.0;80.0
872;Voorseizoen;2004;2691.0;998.0;656.0;342.0;1693.0;123.0;449.0;307.0;291.0;279.0;153.0;90.0
873;Voorseizoen;2005;2392.0;914.0;637.0;277.0;1479.0;103.0;390.0;282.0;190.0;228.0;149.0;136.0
874;Voorseizoen;2006;2557.0;862.0;576.0;286.0;1695.0;124.0;462.0;338.0;248.0;264.0;152.0;107.0
875;Voorseizoen;2007;2424.0;705.0;479.0;225.0;1719.0;103.0;481.0;434.0;211.0;246.0;138.0;25.0
876;Voorseizoen;2008;2312.0;764.0;444.0;319.0;1549.0;90.0;465.0;379.0;170.0;219.0;114.0;112.0
877;Voorseizoen;2009;2453.0;867.0;565.0;302.0;1586.0;110.0;464.0;316.0;217.0;249.0;116.0;113.0
878;Voorseizoen;2010;2335.0;713.0;431.0;282.0;1622.0;73.0;522.0;385.0;169.0;229.0;139.0;104.0
879;Voorseizoen;2011;2527.0;742.0;446.0;297.0;1784.0;64.0;558.0;394.0;225.0;312.0;93.0;139.0
880;Voorseizoen;2012;2456.0;733.0;506.0;227.0;1723.0;142.0;611.0;410.0;189.0;194.0;63.0;113.0
881;Voorseizoen;2013;2358.0;605.0;372.0;234.0;1752.0;107.0;687.0;390.0;152.0;228.0;84.0;105.0
882;Voorseizoen;2014;2396.0;682.0;383.0;298.0;1714.0;109.0;578.0;333.0;215.0;248.0;64.0;167.0
883;Voorseizoen;2015;2130.0;480.0;217.0;263.0;1649.0;156.0;546.0;361.0;143.0;206.0;98.0;139.0
884;Voorseizoen;2016;2351.0;491.0;346.0;145.0;1860.0;195.0;601.0;373.0;229.0;207.0;86.0;169.0
885;Hoogseizoen;2002;1276.0;532.0;291.0;241.0;744.0;84.0;268.0;85.0;108.0;108.0;27.0;64.0
886;Hoogseizoen;2003;1385.0;531.0;305.0;225.0;855.0;68.0;283.0;125.0;152.0;106.0;39.0;81.0
887;Hoogseizoen;2004;1240.0;472.0;284.0;189.0;768.0;64.0;309.0;80.0;103.0;124.0;31.0;56.0
888;Hoogseizoen;2005;1255.0;376.0;212.0;164.0;880.0;73.0;363.0;117.0;113.0;120.0;23.0;70.0
889;Hoogseizoen;2006;1255.0;360.0;220.0;140.0;895.0;125.0;335.0;109.0;106.0;109.0;37.0;74.0
890;Hoogseizoen;2007;1174.0;350.0;240.0;110.0;825.0;72.0;361.0;117.0;65.0;116.0;19.0;106.0
891;Hoogseizoen;2008;1182.0;350.0;195.0;155.0;832.0;79.0;366.0;125.0;94.0;101.0;10.0;59.0
892;Hoogseizoen;2009;1184.0;364.0;245.0;119.0;820.0;63.0;399.0;117.0;81.0;83.0;15.0;62.0
893;Hoogseizoen;2010;1513.0;443.0;299.0;144.0;1070.0;96.0;475.0;153.0;107.0;116.0;25.0;98.0
894;Hoogseizoen;2011;1389.0;472.0;270.0;201.0;918.0;42.0;490.0;138.0;67.0;79.0;11.0;89.0
895;Hoogseizoen;2012;1576.0;383.0;184.0;199.0;1193.0;98.0;564.0;166.0;122.0;133.0;7.0;101.0
896;Hoogseizoen;2013;1540.0;348.0;209.0;138.0;1193.0;120.0;574.0;131.0;106.0;130.0;26.0;104.0
897;Hoogseizoen;2014;1478.0;437.0;224.0;213.0;1041.0;70.0;542.0;141.0;86.0;79.0;28.0;95.0
898;Hoogseizoen;2015;1630.0;383.0;178.0;204.0;1247.0;116.0;601.0;139.0;107.0;126.0;18.0;140.0
899;Hoogseizoen;2016;1690.0;342.0;166.0;176.0;1348.0;150.0;637.0;146.0;106.0;144.0;31.0;133.0
900;Naseizoen;2002;1137.0;391.0;253.0;139.0;745.0;53.0;275.0;205.0;31.0;91.0;35.0;55.0
