ID;GeslachtWerknemer;Dienstverband;KenmerkenBaan;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
4281;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;F Bouwnijverheid;2007;8.0;3.0;22.05;1695.0;1340.0;21440.0;20340.0;1100.0;390.0;17.7;16.2;729.0;1711.0
4282;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;F Bouwnijverheid;2008;7.0;3.0;22.16;1474.0;1349.0;18820.0;17690.0;1130.0;450.0;17.1;16.2;730.0;1710.0
4283;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;F Bouwnijverheid;2009;8.0;3.0;22.49;1456.0;1403.0;18730.0;17480.0;1250.0;440.0;16.9;16.5;749.0;1761.0
4284;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;G Reparatie van consumentenartikelen ..;2006;37.0;15.0;9.94;625.0;587.0;8350.0;7500.0;850.0;100.0;16.0;15.5;708.0;1735.0
4285;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;G Reparatie van consumentenartikelen ..;2007;40.0;16.0;9.86;614.0;576.0;8270.0;7370.0;900.0;90.0;16.0;15.4;701.0;1723.0
4286;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;G Reparatie van consumentenartikelen ..;2008;40.0;16.0;10.4;640.0;607.0;8520.0;7670.0;840.0;110.0;15.9;15.4;700.0;1710.0
4287;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;G Reparatie van consumentenartikelen ..;2009;38.0;16.0;10.91;668.0;646.0;8940.0;8020.0;930.0;110.0;15.9;15.5;710.0;1737.0
4288;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;H Horeca;2006;16.0;7.0;8.73;519.0;514.0;6640.0;6230.0;410.0;20.0;15.6;15.5;707.0;1671.0
4289;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;H Horeca;2007;18.0;8.0;8.76;515.0;511.0;6590.0;6180.0;410.0;20.0;15.5;15.5;699.0;1655.0
4290;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;H Horeca;2008;18.0;8.0;8.84;522.0;517.0;6670.0;6260.0;410.0;30.0;15.5;15.5;702.0;1665.0
4291;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;H Horeca;2009;18.0;7.0;9.06;536.0;533.0;6890.0;6430.0;460.0;30.0;15.5;15.5;706.0;1690.0
4292;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;I Vervoer, opslag en communicatie;2006;14.0;6.0;14.38;1054.0;861.0;13860.0;12650.0;1220.0;30.0;17.3;15.7;719.0;1747.0
4293;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;I Vervoer, opslag en communicatie;2007;15.0;6.0;15.25;1120.0;902.0;14660.0;13440.0;1220.0;30.0;17.3;15.7;710.0;1729.0
4294;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;I Vervoer, opslag en communicatie;2008;15.0;6.0;14.52;994.0;861.0;13040.0;11930.0;1110.0;40.0;16.9;15.7;711.0;1726.0
4295;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;I Vervoer, opslag en communicatie;2009;15.0;6.0;14.32;933.0;854.0;12490.0;11200.0;1290.0;30.0;16.6;15.7;716.0;1742.0
4296;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;J Financiële instellingen;2006;3.0;1.0;21.22;1342.0;1299.0;19550.0;16100.0;3460.0;730.0;16.3;16.1;735.0;1726.0
4297;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;J Financiële instellingen;2007;3.0;1.0;21.96;1375.0;1335.0;19920.0;16500.0;3420.0;680.0;16.4;16.1;729.0;1716.0
4298;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;J Financiële instellingen;2008;2.0;1.0;23.75;1492.0;1443.0;21460.0;17900.0;3560.0;730.0;16.3;16.1;729.0;1699.0
4299;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;J Financiële instellingen;2009;2.0;1.0;24.29;1520.0;1486.0;21880.0;18240.0;3650.0;690.0;16.3;16.1;734.0;1705.0
4300;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;K VH en handel in onroerend goed, ..;2006;55.0;23.0;12.83;790.0;761.0;10700.0;9480.0;1220.0;110.0;15.9;15.6;712.0;1706.0
4301;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;K VH en handel in onroerend goed, ..;2007;58.0;24.0;13.43;815.0;784.0;11040.0;9770.0;1270.0;110.0;15.8;15.5;701.0;1676.0
4302;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;K VH en handel in onroerend goed, ..;2008;58.0;24.0;14.03;853.0;823.0;11530.0;10240.0;1290.0;130.0;15.9;15.5;704.0;1673.0
4303;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;K VH en handel in onroerend goed, ..;2009;55.0;23.0;14.18;865.0;843.0;11790.0;10380.0;1410.0;120.0;15.9;15.7;714.0;1689.0
4304;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;L Openbaar bestuur, overheidsdiensten ..;2006;5.0;2.0;20.53;1361.0;1329.0;19350.0;16330.0;3020.0;10.0;17.0;16.8;777.0;1671.0
4305;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;L Openbaar bestuur, overheidsdiensten ..;2007;5.0;2.0;21.36;1424.0;1367.0;20200.0;17090.0;3110.0;20.0;17.0;16.8;768.0;1658.0
4306;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;L Openbaar bestuur, overheidsdiensten ..;2008;4.0;2.0;22.57;1482.0;1437.0;21780.0;17780.0;4000.0;20.0;17.0;16.7;764.0;1659.0
4307;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;L Openbaar bestuur, overheidsdiensten ..;2009;4.0;2.0;22.22;1436.0;1412.0;20900.0;17230.0;3660.0;10.0;16.7;16.5;762.0;1680.0
4308;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;M Onderwijs;2006;12.0;6.0;23.53;1424.0;1418.0;19330.0;17090.0;2240.0;10.0;16.6;16.5;723.0;1600.0
4309;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;M Onderwijs;2007;12.0;6.0;24.21;1446.0;1438.0;19920.0;17350.0;2570.0;10.0;16.5;16.5;713.0;1576.0
4310;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;M Onderwijs;2008;13.0;6.0;24.76;1500.0;1492.0;20900.0;17990.0;2910.0;10.0;16.5;16.5;723.0;1579.0
4311;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;M Onderwijs;2009;13.0;6.0;25.49;1543.0;1535.0;21940.0;18510.0;3430.0;10.0;16.5;16.4;723.0;1577.0
4312;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;N Gezondheids- en welzijnszorg;2006;12.0;6.0;19.93;1231.0;1217.0;16630.0;14770.0;1860.0;30.0;16.2;16.1;733.0;1592.0
4313;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;N Gezondheids- en welzijnszorg;2007;12.0;6.0;20.25;1241.0;1225.0;16830.0;14890.0;1940.0;30.0;16.2;16.1;726.0;1578.0
4314;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;N Gezondheids- en welzijnszorg;2008;12.0;6.0;20.89;1281.0;1262.0;17490.0;15370.0;2130.0;30.0;16.2;16.1;725.0;1565.0
4315;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;N Gezondheids- en welzijnszorg;2009;13.0;6.0;21.36;1301.0;1293.0;17780.0;15610.0;2180.0;30.0;16.1;16.0;726.0;1581.0
4316;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;O Milieudienstverlening, cultuur, ..;2006;11.0;5.0;15.45;952.0;925.0;12560.0;11430.0;1130.0;60.0;15.9;15.7;718.0;1676.0
4317;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;O Milieudienstverlening, cultuur, ..;2007;11.0;5.0;15.97;975.0;945.0;12850.0;11710.0;1150.0;60.0;15.9;15.7;710.0;1664.0
4318;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;O Milieudienstverlening, cultuur, ..;2008;11.0;5.0;16.24;982.0;960.0;13000.0;11780.0;1220.0;70.0;15.8;15.6;709.0;1649.0
4319;Mannen;Totaal;Arbeidsduur: 12 tot 20 uur per week;O Milieudienstverlening, cultuur, ..;2009;11.0;5.0;16.76;1013.0;1000.0;13460.0;12160.0;1310.0;60.0;15.8;15.7;716.0;1663.0
4320;Mannen;Totaal;803;A-O Alle economische activiteiten ..;2006;125.0;75.0;15.84;1449.0;1336.0;19370.0;17380.0;1990.0;170.0;23.2;22.2;1012.0;1693.0
4321;Mannen;Totaal;803;A-O Alle economische activiteiten ..;2007;131.0;78.0;16.27;1475.0;1358.0;19720.0;17700.0;2030.0;180.0;23.2;22.2;1002.0;1674.0
4322;Mannen;Totaal;803;A-O Alle economische activiteiten ..;2008;128.0;77.0;16.65;1485.0;1395.0;20020.0;17820.0;2200.0;200.0;23.0;22.2;1005.0;1669.0
4323;Mannen;Totaal;803;A-O Alle economische activiteiten ..;2009;128.0;77.0;16.95;1496.0;1436.0;20200.0;17950.0;2250.0;190.0;22.9;22.3;1016.0;1688.0
4324;Mannen;Totaal;803;A+B Landbouw, bosbouw, visserij;2006;4.0;2.0;11.37;1058.0;953.0;13540.0;12700.0;850.0;100.0;23.1;22.2;1005.0;1667.0
4325;Mannen;Totaal;803;A+B Landbouw, bosbouw, visserij;2007;4.0;2.0;11.79;1097.0;980.0;14070.0;13160.0;900.0;100.0;23.2;22.2;997.0;1652.0
4326;Mannen;Totaal;803;A+B Landbouw, bosbouw, visserij;2008;3.0;2.0;12.09;1138.0;1011.0;14670.0;13660.0;1010.0;110.0;23.3;22.2;1004.0;1664.0
4327;Mannen;Totaal;803;A+B Landbouw, bosbouw, visserij;2009;3.0;2.0;12.21;1129.0;1030.0;14610.0;13550.0;1060.0;130.0;23.2;22.3;1013.0;1695.0
4328;Mannen;Totaal;803;C Winning van delfstoffen;2006;;;;;;;;;;;;;
4329;Mannen;Totaal;803;C Winning van delfstoffen;2007;;;;;;;;;;;;;
4330;Mannen;Totaal;803;C Winning van delfstoffen;2008;;;;;;;;;;;;;
4331;Mannen;Totaal;803;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4332;Mannen;Totaal;803;D Industrie;2006;11.0;6.0;16.52;1596.0;1392.0;21880.0;19150.0;2730.0;210.0;23.8;22.1;1011.0;1703.0
4333;Mannen;Totaal;803;D Industrie;2007;11.0;6.0;16.9;1626.0;1413.0;22100.0;19510.0;2590.0;190.0;23.8;22.1;1003.0;1689.0
4334;Mannen;Totaal;803;D Industrie;2008;11.0;7.0;17.31;1635.0;1448.0;22340.0;19620.0;2720.0;210.0;23.5;22.1;1004.0;1686.0
4335;Mannen;Totaal;803;D Industrie;2009;11.0;7.0;17.27;1558.0;1449.0;21330.0;18700.0;2630.0;210.0;23.0;22.1;1007.0;1701.0
4336;Mannen;Totaal;803;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
4337;Mannen;Totaal;803;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
4338;Mannen;Totaal;803;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
4339;Mannen;Totaal;803;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4340;Mannen;Totaal;803;F Bouwnijverheid;2006;6.0;4.0;19.84;1851.0;1672.0;23840.0;22210.0;1620.0;450.0;23.5;22.3;1011.0;1748.0
4341;Mannen;Totaal;803;F Bouwnijverheid;2007;6.0;4.0;19.92;1890.0;1665.0;24270.0;22680.0;1590.0;490.0;23.7;22.3;1003.0;1732.0
4342;Mannen;Totaal;803;F Bouwnijverheid;2008;6.0;3.0;20.31;1865.0;1705.0;23860.0;22390.0;1480.0;550.0;23.6;22.4;1008.0;1733.0
4343;Mannen;Totaal;803;F Bouwnijverheid;2009;7.0;4.0;21.29;1951.0;1853.0;25010.0;23410.0;1600.0;510.0;23.6;22.9;1044.0;1796.0
4344;Mannen;Totaal;803;G Reparatie van consumentenartikelen ..;2006;19.0;11.0;12.13;1115.0;1027.0;14840.0;13380.0;1470.0;240.0;23.1;22.2;1017.0;1730.0
4345;Mannen;Totaal;803;G Reparatie van consumentenartikelen ..;2007;20.0;12.0;12.37;1133.0;1039.0;15010.0;13590.0;1420.0;240.0;23.2;22.2;1008.0;1715.0
4346;Mannen;Totaal;803;G Reparatie van consumentenartikelen ..;2008;19.0;11.0;12.97;1175.0;1094.0;15700.0;14100.0;1600.0;280.0;23.2;22.3;1012.0;1702.0
4347;Mannen;Totaal;803;G Reparatie van consumentenartikelen ..;2009;19.0;11.0;13.43;1206.0;1144.0;16050.0;14470.0;1590.0;280.0;23.0;22.4;1022.0;1725.0
4348;Mannen;Totaal;803;H Horeca;2006;8.0;5.0;9.98;843.0;837.0;10840.0;10120.0;720.0;50.0;22.1;22.0;1006.0;1670.0
4349;Mannen;Totaal;803;H Horeca;2007;8.0;5.0;10.08;845.0;837.0;10850.0;10150.0;700.0;50.0;22.2;22.1;996.0;1654.0
4350;Mannen;Totaal;803;H Horeca;2008;8.0;5.0;10.2;864.0;853.0;11100.0;10370.0;730.0;50.0;22.2;22.1;1004.0;1663.0
4351;Mannen;Totaal;803;H Horeca;2009;8.0;5.0;10.45;887.0;880.0;11420.0;10650.0;780.0;40.0;22.2;22.1;1010.0;1687.0
4352;Mannen;Totaal;803;I Vervoer, opslag en communicatie;2006;12.0;7.0;16.36;1915.0;1393.0;24880.0;22970.0;1910.0;60.0;27.2;22.3;1022.0;1757.0
4353;Mannen;Totaal;803;I Vervoer, opslag en communicatie;2007;12.0;7.0;16.9;1939.0;1426.0;25240.0;23260.0;1980.0;70.0;26.9;22.4;1013.0;1740.0
4354;Mannen;Totaal;803;I Vervoer, opslag en communicatie;2008;10.0;6.0;16.32;1676.0;1374.0;22160.0;20120.0;2040.0;80.0;25.1;22.3;1010.0;1740.0
4355;Mannen;Totaal;803;I Vervoer, opslag en communicatie;2009;10.0;6.0;15.89;1542.0;1344.0;20450.0;18510.0;1950.0;80.0;24.1;22.3;1015.0;1758.0
4356;Mannen;Totaal;803;J Financiële instellingen;2006;2.0;1.0;22.35;1954.0;1898.0;28010.0;23450.0;4560.0;850.0;22.7;22.3;1019.0;1724.0
4357;Mannen;Totaal;803;J Financiële instellingen;2007;2.0;1.0;22.95;1993.0;1933.0;28230.0;23910.0;4320.0;880.0;22.7;22.3;1011.0;1706.0
4358;Mannen;Totaal;803;J Financiële instellingen;2008;2.0;1.0;23.94;2090.0;2027.0;30420.0;25080.0;5340.0;900.0;22.8;22.4;1016.0;1688.0
4359;Mannen;Totaal;803;J Financiële instellingen;2009;2.0;1.0;24.92;2184.0;2123.0;31450.0;26210.0;5240.0;940.0;22.8;22.4;1022.0;1697.0
4360;Mannen;Totaal;803;K VH en handel in onroerend goed, ..;2006;35.0;20.0;14.09;1230.0;1179.0;16520.0;14760.0;1760.0;210.0;22.5;22.0;1004.0;1713.0
4361;Mannen;Totaal;803;K VH en handel in onroerend goed, ..;2007;37.0;22.0;14.68;1263.0;1210.0;16960.0;15150.0;1810.0;230.0;22.4;21.9;989.0;1685.0
4362;Mannen;Totaal;803;K VH en handel in onroerend goed, ..;2008;37.0;22.0;15.21;1312.0;1258.0;17570.0;15740.0;1830.0;240.0;22.5;21.9;993.0;1683.0
4363;Mannen;Totaal;803;K VH en handel in onroerend goed, ..;2009;36.0;21.0;15.47;1345.0;1303.0;18070.0;16140.0;1940.0;240.0;22.6;22.2;1011.0;1702.0
4364;Mannen;Totaal;803;L Openbaar bestuur, overheidsdiensten ..;2006;4.0;3.0;21.42;1912.0;1857.0;26470.0;22940.0;3530.0;10.0;22.8;22.5;1040.0;1669.0
4365;Mannen;Totaal;803;L Openbaar bestuur, overheidsdiensten ..;2007;5.0;3.0;22.39;2010.0;1928.0;27770.0;24120.0;3650.0;20.0;22.9;22.5;1034.0;1656.0
4366;Mannen;Totaal;803;L Openbaar bestuur, overheidsdiensten ..;2008;5.0;3.0;22.88;2056.0;1971.0;29240.0;24670.0;4580.0;20.0;23.1;22.5;1034.0;1657.0
4367;Mannen;Totaal;803;L Openbaar bestuur, overheidsdiensten ..;2009;5.0;3.0;22.82;2020.0;1974.0;28530.0;24240.0;4290.0;10.0;22.8;22.5;1038.0;1670.0
4368;Mannen;Totaal;803;M Onderwijs;2006;8.0;5.0;23.89;1971.0;1963.0;26790.0;23650.0;3140.0;20.0;22.6;22.5;986.0;1596.0
4369;Mannen;Totaal;803;M Onderwijs;2007;8.0;5.0;24.69;2020.0;2009.0;27890.0;24230.0;3650.0;20.0;22.6;22.5;976.0;1576.0
4370;Mannen;Totaal;803;M Onderwijs;2008;8.0;5.0;24.65;2067.0;2045.0;28800.0;24800.0;4000.0;20.0;22.6;22.5;996.0;1591.0
4371;Mannen;Totaal;803;M Onderwijs;2009;8.0;5.0;25.42;2121.0;2111.0;30090.0;25450.0;4640.0;20.0;22.6;22.5;996.0;1592.0
4372;Mannen;Totaal;803;N Gezondheids- en welzijnszorg;2006;11.0;7.0;19.95;1731.0;1711.0;23300.0;20770.0;2530.0;40.0;22.7;22.6;1029.0;1586.0
4373;Mannen;Totaal;803;N Gezondheids- en welzijnszorg;2007;11.0;7.0;20.14;1733.0;1714.0;23360.0;20790.0;2570.0;40.0;22.7;22.6;1021.0;1571.0
4374;Mannen;Totaal;803;N Gezondheids- en welzijnszorg;2008;12.0;8.0;20.51;1777.0;1747.0;24280.0;21320.0;2960.0;40.0;22.8;22.6;1022.0;1557.0
4375;Mannen;Totaal;803;N Gezondheids- en welzijnszorg;2009;12.0;8.0;20.36;1755.0;1744.0;23910.0;21060.0;2850.0;40.0;22.7;22.7;1028.0;1571.0
4376;Mannen;Totaal;803;O Milieudienstverlening, cultuur, ..;2006;7.0;4.0;16.39;1429.0;1391.0;18990.0;17150.0;1840.0;110.0;22.6;22.3;1018.0;1673.0
4377;Mannen;Totaal;803;O Milieudienstverlening, cultuur, ..;2007;7.0;4.0;16.84;1457.0;1417.0;19370.0;17490.0;1880.0;130.0;22.6;22.3;1010.0;1658.0
4378;Mannen;Totaal;803;O Milieudienstverlening, cultuur, ..;2008;7.0;4.0;17.39;1505.0;1465.0;20120.0;18070.0;2060.0;140.0;22.6;22.3;1011.0;1636.0
4379;Mannen;Totaal;803;O Milieudienstverlening, cultuur, ..;2009;7.0;4.0;17.48;1508.0;1481.0;20150.0;18100.0;2050.0;130.0;22.6;22.3;1017.0;1652.0
4380;Mannen;Totaal;804;A-O Alle economische activiteiten ..;2006;125.0;95.0;17.58;2021.0;1840.0;26830.0;24250.0;2580.0;140.0;29.5;27.7;1256.0;1657.0
4381;Mannen;Totaal;804;A-O Alle economische activiteiten ..;2007;132.0;101.0;18.14;2049.0;1871.0;27260.0;24580.0;2670.0;140.0;29.3;27.6;1238.0;1619.0
4382;Mannen;Totaal;804;A-O Alle economische activiteiten ..;2008;138.0;107.0;18.86;2134.0;1950.0;28550.0;25610.0;2940.0;170.0;29.4;27.6;1241.0;1601.0
4383;Mannen;Totaal;804;A-O Alle economische activiteiten ..;2009;129.0;100.0;19.17;2138.0;2009.0;29060.0;25650.0;3400.0;160.0;29.1;27.8;1257.0;1627.0
4384;Mannen;Totaal;804;A+B Landbouw, bosbouw, visserij;2006;3.0;2.0;12.3;1459.0;1283.0;18670.0;17510.0;1160.0;70.0;29.4;27.6;1252.0;1672.0
4385;Mannen;Totaal;804;A+B Landbouw, bosbouw, visserij;2007;3.0;2.0;12.96;1521.0;1332.0;19570.0;18250.0;1320.0;70.0;29.5;27.6;1234.0;1591.0
4386;Mannen;Totaal;804;A+B Landbouw, bosbouw, visserij;2008;3.0;2.0;13.32;1617.0;1382.0;20770.0;19400.0;1370.0;90.0;30.0;27.7;1244.0;1591.0
4387;Mannen;Totaal;804;A+B Landbouw, bosbouw, visserij;2009;3.0;2.0;13.49;1626.0;1413.0;21240.0;19520.0;1730.0;100.0;29.9;27.8;1257.0;1616.0
4388;Mannen;Totaal;804;C Winning van delfstoffen;2006;;;;;;;;;;;;;
4389;Mannen;Totaal;804;C Winning van delfstoffen;2007;;;;;;;;;;;;;
4390;Mannen;Totaal;804;C Winning van delfstoffen;2008;;;;;;;;;;;;;
4391;Mannen;Totaal;804;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4392;Mannen;Totaal;804;D Industrie;2006;11.0;9.0;18.16;2297.0;1941.0;30890.0;27570.0;3330.0;140.0;31.3;28.1;1283.0;1675.0
4393;Mannen;Totaal;804;D Industrie;2007;12.0;9.0;18.63;2330.0;1969.0;31340.0;27970.0;3380.0;150.0;31.3;28.1;1268.0;1640.0
4394;Mannen;Totaal;804;D Industrie;2008;13.0;10.0;19.7;2480.0;2073.0;33450.0;29760.0;3690.0;180.0;31.5;28.0;1263.0;1601.0
4395;Mannen;Totaal;804;D Industrie;2009;11.0;9.0;19.15;2300.0;2045.0;31920.0;27590.0;4330.0;180.0;30.4;28.2;1282.0;1634.0
4396;Mannen;Totaal;804;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
4397;Mannen;Totaal;804;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
4398;Mannen;Totaal;804;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
4399;Mannen;Totaal;804;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4400;Mannen;Totaal;804;F Bouwnijverheid;2006;9.0;7.0;21.39;2383.0;2217.0;30140.0;28600.0;1540.0;320.0;29.1;27.6;1244.0;1570.0
4401;Mannen;Totaal;804;F Bouwnijverheid;2007;9.0;7.0;21.47;2385.0;2203.0;30050.0;28620.0;1430.0;340.0;29.2;27.7;1232.0;1561.0
4402;Mannen;Totaal;804;F Bouwnijverheid;2008;9.0;7.0;22.39;2518.0;2316.0;31700.0;30220.0;1480.0;410.0;29.4;27.6;1241.0;1644.0
4403;Mannen;Totaal;804;F Bouwnijverheid;2009;8.0;6.0;22.64;2598.0;2423.0;32830.0;31170.0;1660.0;450.0;29.9;28.5;1285.0;1656.0
4404;Mannen;Totaal;804;G Reparatie van consumentenartikelen ..;2006;13.0;9.0;13.08;1575.0;1380.0;20820.0;18900.0;1920.0;230.0;29.8;27.7;1266.0;1718.0
4405;Mannen;Totaal;804;G Reparatie van consumentenartikelen ..;2007;14.0;10.0;13.27;1585.0;1383.0;20930.0;19020.0;1910.0;220.0;29.8;27.7;1250.0;1665.0
4406;Mannen;Totaal;804;G Reparatie van consumentenartikelen ..;2008;14.0;11.0;14.08;1692.0;1468.0;22500.0;20310.0;2190.0;270.0;30.0;27.7;1251.0;1629.0
4407;Mannen;Totaal;804;G Reparatie van consumentenartikelen ..;2009;14.0;10.0;13.97;1632.0;1478.0;21820.0;19590.0;2230.0;250.0;29.6;27.9;1269.0;1676.0
4408;Mannen;Totaal;804;H Horeca;2006;5.0;4.0;10.1;1066.0;1055.0;13790.0;12800.0;990.0;30.0;27.7;27.5;1253.0;1672.0
4409;Mannen;Totaal;804;H Horeca;2007;5.0;4.0;10.3;1074.0;1061.0;13830.0;12890.0;930.0;30.0;27.7;27.5;1237.0;1608.0
4410;Mannen;Totaal;804;H Horeca;2008;5.0;4.0;10.53;1113.0;1093.0;14330.0;13350.0;980.0;30.0;27.7;27.5;1246.0;1638.0
4411;Mannen;Totaal;804;H Horeca;2009;5.0;4.0;10.69;1136.0;1122.0;14750.0;13640.0;1120.0;30.0;27.8;27.6;1259.0;1702.0
4412;Mannen;Totaal;804;I Vervoer, opslag en communicatie;2006;13.0;9.0;17.33;2587.0;1813.0;33290.0;31040.0;2250.0;40.0;35.7;27.5;1256.0;1717.0
4413;Mannen;Totaal;804;I Vervoer, opslag en communicatie;2007;13.0;9.0;17.77;2618.0;1841.0;33840.0;31410.0;2420.0;40.0;35.5;27.5;1243.0;1690.0
4414;Mannen;Totaal;804;I Vervoer, opslag en communicatie;2008;12.0;10.0;18.48;2578.0;1893.0;33400.0;30940.0;2460.0;60.0;34.6;27.7;1229.0;1498.0
4415;Mannen;Totaal;804;I Vervoer, opslag en communicatie;2009;10.0;8.0;18.6;2495.0;1929.0;32770.0;29940.0;2830.0;60.0;33.4;27.8;1245.0;1541.0
4416;Mannen;Totaal;804;J Financiële instellingen;2006;2.0;1.0;24.59;2705.0;2620.0;40330.0;32460.0;7870.0;650.0;28.8;28.1;1278.0;1669.0
4417;Mannen;Totaal;804;J Financiële instellingen;2007;2.0;1.0;24.64;2659.0;2584.0;37940.0;31910.0;6030.0;670.0;28.6;28.0;1259.0;1631.0
4418;Mannen;Totaal;804;J Financiële instellingen;2008;1.0;1.0;25.8;2860.0;2693.0;42450.0;34320.0;8130.0;680.0;29.0;27.8;1252.0;1616.0
4419;Mannen;Totaal;804;J Financiële instellingen;2009;2.0;1.0;26.04;2852.0;2753.0;41750.0;34230.0;7520.0;600.0;28.7;28.0;1269.0;1632.0
4420;Mannen;Totaal;804;K VH en handel in onroerend goed, ..;2006;34.0;25.0;14.29;1562.0;1484.0;20750.0;18740.0;2020.0;200.0;28.2;27.3;1246.0;1683.0
4421;Mannen;Totaal;804;K VH en handel in onroerend goed, ..;2007;37.0;28.0;14.81;1584.0;1510.0;21020.0;19000.0;2020.0;200.0;28.0;27.2;1224.0;1638.0
4422;Mannen;Totaal;804;K VH en handel in onroerend goed, ..;2008;40.0;30.0;15.33;1662.0;1570.0;21950.0;19950.0;2000.0;240.0;28.2;27.2;1229.0;1646.0
4423;Mannen;Totaal;804;K VH en handel in onroerend goed, ..;2009;35.0;26.0;15.48;1686.0;1617.0;22660.0;20230.0;2430.0;230.0;28.3;27.5;1253.0;1679.0
4424;Mannen;Totaal;804;L Openbaar bestuur, overheidsdiensten ..;2006;7.0;5.0;24.37;2705.0;2631.0;37080.0;32460.0;4620.0;10.0;28.4;28.0;1295.0;1668.0
4425;Mannen;Totaal;804;L Openbaar bestuur, overheidsdiensten ..;2007;7.0;5.0;25.29;2782.0;2705.0;38290.0;33380.0;4910.0;20.0;28.4;27.9;1283.0;1650.0
4426;Mannen;Totaal;804;L Openbaar bestuur, overheidsdiensten ..;2008;7.0;6.0;26.22;2914.0;2799.0;40910.0;34970.0;5940.0;20.0;28.8;27.9;1281.0;1632.0
4427;Mannen;Totaal;804;L Openbaar bestuur, overheidsdiensten ..;2009;7.0;5.0;26.24;2885.0;2817.0;40540.0;34620.0;5910.0;20.0;28.5;28.0;1288.0;1649.0
4428;Mannen;Totaal;804;M Onderwijs;2006;12.0;9.0;24.98;2528.0;2521.0;34200.0;30330.0;3860.0;10.0;28.0;28.0;1211.0;1566.0
4429;Mannen;Totaal;804;M Onderwijs;2007;14.0;11.0;26.76;2666.0;2658.0;36640.0;31990.0;4650.0;10.0;27.9;27.8;1192.0;1531.0
4430;Mannen;Totaal;804;M Onderwijs;2008;16.0;12.0;27.14;2767.0;2754.0;38340.0;33200.0;5140.0;10.0;27.8;27.7;1218.0;1540.0
