ID;Populatie;Vervoerwijzen;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
7679;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zuid-Holland (PV);2017;0.16;0.84;2.33;56.0;292.0;13.5
7680;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeeland (PV);2010;0.2;1.08;2.22;69.0;377.0;12.9
7681;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeeland (PV);2011;0.2;1.08;2.45;70.0;375.0;14.2
7682;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeeland (PV);2012;0.18;0.97;2.13;62.0;339.0;12.4
7683;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeeland (PV);2013;0.22;1.16;2.62;75.0;402.0;15.2
7684;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeeland (PV);2014;0.19;1.01;2.59;65.0;350.0;15.0
7685;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeeland (PV);2015;0.19;1.02;2.01;66.0;356.0;11.7
7686;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeeland (PV);2016;0.21;1.15;2.44;75.0;403.0;14.2
7687;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeeland (PV);2017;0.16;0.86;1.84;57.0;299.0;10.7
7688;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Noord-Brabant (PV);2010;0.22;1.15;2.82;75.0;401.0;16.3
7689;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Noord-Brabant (PV);2011;0.21;1.13;2.69;73.0;391.0;15.6
7690;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Noord-Brabant (PV);2012;0.21;1.11;2.8;73.0;387.0;16.2
7691;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Noord-Brabant (PV);2013;0.22;1.15;3.05;75.0;399.0;17.7
7692;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Noord-Brabant (PV);2014;0.22;1.16;2.69;76.0;402.0;15.6
7693;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Noord-Brabant (PV);2015;0.2;1.03;2.63;68.0;360.0;15.3
7694;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Noord-Brabant (PV);2016;0.2;1.09;2.64;71.0;380.0;15.4
7695;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Noord-Brabant (PV);2017;0.21;1.12;2.87;72.0;388.0;16.6
7696;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Limburg (PV);2010;0.23;1.19;2.86;79.0;413.0;16.6
7697;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Limburg (PV);2011;0.23;1.2;2.97;79.0;417.0;17.2
7698;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Limburg (PV);2012;0.27;1.46;3.27;95.0;507.0;19.0
7699;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Limburg (PV);2013;0.25;1.33;3.27;88.0;464.0;18.9
7700;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Limburg (PV);2014;0.22;1.18;3.15;76.0;408.0;18.2
7701;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Limburg (PV);2015;0.24;1.32;3.15;85.0;460.0;18.3
7702;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Limburg (PV);2016;0.24;1.3;3.04;84.0;454.0;17.7
7703;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Limburg (PV);2017;0.24;1.3;3.2;84.0;449.0;18.5
7704;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeer sterk stedelijk;2010;0.15;0.77;2.33;51.0;268.0;13.5
7705;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeer sterk stedelijk;2011;0.15;0.79;2.28;52.0;275.0;13.2
7706;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeer sterk stedelijk;2012;0.15;0.79;2.42;53.0;277.0;14.1
7707;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeer sterk stedelijk;2013;0.13;0.71;2.27;46.0;248.0;13.2
7708;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeer sterk stedelijk;2014;0.14;0.77;2.14;50.0;269.0;12.4
7709;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeer sterk stedelijk;2015;0.13;0.71;2.27;46.0;246.0;13.2
7710;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeer sterk stedelijk;2016;0.13;0.68;1.93;45.0;239.0;11.2
7711;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Zeer sterk stedelijk;2017;0.13;0.67;2.02;44.0;234.0;11.7
7712;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Sterk stedelijk;2010;0.2;1.08;2.88;71.0;377.0;16.7
7713;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Sterk stedelijk;2011;0.21;1.11;2.93;73.0;385.0;17.0
7714;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Sterk stedelijk;2012;0.2;1.07;2.9;71.0;374.0;16.9
7715;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Sterk stedelijk;2013;0.2;1.04;2.77;68.0;363.0;16.1
7716;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Sterk stedelijk;2014;0.2;1.04;2.8;69.0;361.0;16.2
7717;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Sterk stedelijk;2015;0.19;0.99;2.52;66.0;345.0;14.6
7718;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Sterk stedelijk;2016;0.18;0.96;2.43;64.0;335.0;14.2
7719;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Sterk stedelijk;2017;0.18;0.93;2.34;61.0;321.0;13.5
7720;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Matig stedelijk;2010;0.21;1.09;2.7;72.0;380.0;15.6
7721;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Matig stedelijk;2011;0.2;1.05;2.71;69.0;366.0;15.7
7722;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Matig stedelijk;2012;0.2;1.07;2.79;71.0;375.0;16.2
7723;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Matig stedelijk;2013;0.19;1.02;2.66;67.0;353.0;15.4
7724;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Matig stedelijk;2014;0.18;0.97;2.36;64.0;339.0;13.7
7725;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Matig stedelijk;2015;0.2;1.06;2.5;69.0;371.0;14.5
7726;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Matig stedelijk;2016;0.2;1.04;2.84;68.0;365.0;16.5
7727;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Matig stedelijk;2017;0.18;1.0;2.57;64.0;347.0;14.8
7728;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Weinig stedelijk;2010;0.19;1.02;2.46;66.0;353.0;14.2
7729;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Weinig stedelijk;2011;0.18;0.98;2.14;63.0;339.0;12.4
7730;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Weinig stedelijk;2012;0.18;0.95;2.15;62.0;331.0;12.5
7731;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Weinig stedelijk;2013;0.2;1.08;2.47;70.0;374.0;14.3
7732;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Weinig stedelijk;2014;0.19;1.02;2.27;66.0;356.0;13.1
7733;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Weinig stedelijk;2015;0.18;0.96;2.2;62.0;335.0;12.8
7734;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Weinig stedelijk;2016;0.18;0.97;2.18;62.0;338.0;12.7
7735;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Weinig stedelijk;2017;0.19;1.06;2.58;68.0;366.0;14.9
7736;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Niet stedelijk;2010;0.2;1.09;2.31;70.0;379.0;13.4
7737;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Niet stedelijk;2011;0.18;1.0;2.29;63.0;347.0;13.3
7738;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Niet stedelijk;2012;0.22;1.17;2.48;76.0;407.0;14.4
7739;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Niet stedelijk;2013;0.2;1.08;2.25;69.0;374.0;13.0
7740;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Niet stedelijk;2014;0.19;1.05;2.42;67.0;363.0;14.0
7741;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Niet stedelijk;2015;0.22;1.2;2.56;78.0;417.0;14.9
7742;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Niet stedelijk;2016;0.17;0.92;1.91;60.0;322.0;11.1
7743;Totaal;Auto (bestuurder);Afstand: 3,7 tot 7,5 km;Niet stedelijk;2017;0.22;1.16;2.46;75.0;403.0;14.2
7744;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Nederland;2010;0.16;1.64;3.2;55.0;571.0;18.5
7745;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Nederland;2011;0.16;1.65;3.05;55.0;572.0;17.7
7746;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Nederland;2012;0.15;1.6;2.96;54.0;558.0;17.2
7747;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Nederland;2013;0.16;1.62;3.11;54.0;564.0;18.1
7748;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Nederland;2014;0.15;1.56;2.87;53.0;544.0;16.7
7749;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Nederland;2015;0.15;1.56;2.96;52.0;542.0;17.2
7750;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Nederland;2016;0.15;1.53;2.82;51.0;533.0;16.4
7751;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Nederland;2017;0.15;1.59;2.94;52.0;550.0;17.0
7752;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Nederland (LD);2010;0.16;1.63;2.7;55.0;568.0;15.6
7753;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Nederland (LD);2011;0.16;1.63;2.76;54.0;569.0;16.0
7754;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Nederland (LD);2012;0.15;1.49;2.47;51.0;519.0;14.3
7755;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Nederland (LD);2013;0.15;1.58;2.78;53.0;550.0;16.1
7756;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Nederland (LD);2014;0.15;1.59;2.6;53.0;553.0;15.1
7757;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Nederland (LD);2015;0.14;1.43;2.45;48.0;498.0;14.2
7758;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Nederland (LD);2016;0.13;1.4;2.53;47.0;489.0;14.7
7759;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Nederland (LD);2017;0.15;1.58;2.62;53.0;549.0;15.1
7760;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Oost-Nederland (LD);2010;0.16;1.65;3.07;55.0;573.0;17.8
7761;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Oost-Nederland (LD);2011;0.16;1.67;3.02;56.0;581.0;17.5
7762;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Oost-Nederland (LD);2012;0.16;1.7;2.99;57.0;591.0;17.4
7763;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Oost-Nederland (LD);2013;0.16;1.63;2.85;55.0;567.0;16.5
7764;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Oost-Nederland (LD);2014;0.16;1.67;2.95;56.0;582.0;17.1
7765;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Oost-Nederland (LD);2015;0.15;1.61;2.88;53.0;561.0;16.7
7766;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Oost-Nederland (LD);2016;0.15;1.54;2.65;52.0;537.0;15.4
7767;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Oost-Nederland (LD);2017;0.15;1.6;2.87;53.0;554.0;16.6
7768;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;West-Nederland (LD);2010;0.15;1.53;3.05;51.0;533.0;17.7
7769;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;West-Nederland (LD);2011;0.14;1.47;2.9;49.0;511.0;16.8
7770;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;West-Nederland (LD);2012;0.14;1.43;2.84;49.0;501.0;16.5
7771;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;West-Nederland (LD);2013;0.14;1.44;2.98;48.0;503.0;17.3
7772;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;West-Nederland (LD);2014;0.14;1.44;2.76;48.0;499.0;16.0
7773;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;West-Nederland (LD);2015;0.14;1.41;2.9;47.0;493.0;16.9
7774;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;West-Nederland (LD);2016;0.13;1.4;2.71;47.0;490.0;15.8
7775;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;West-Nederland (LD);2017;0.13;1.42;2.79;47.0;493.0;16.1
7776;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Nederland (LD);2010;0.18;1.88;3.89;62.0;653.0;22.5
7777;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Nederland (LD);2011;0.19;2.01;3.57;67.0;699.0;20.7
7778;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Nederland (LD);2012;0.18;1.93;3.43;64.0;671.0;20.0
7779;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Nederland (LD);2013;0.2;2.03;3.83;68.0;704.0;22.2
7780;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Nederland (LD);2014;0.17;1.73;3.18;58.0;600.0;18.4
7781;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Nederland (LD);2015;0.18;1.88;3.41;63.0;656.0;19.8
7782;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Nederland (LD);2016;0.18;1.85;3.36;63.0;648.0;19.6
7783;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Nederland (LD);2017;0.19;1.94;3.51;64.0;674.0;20.3
7784;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Groningen (PV);2010;0.13;1.36;2.32;45.0;471.0;13.5
7785;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Groningen (PV);2011;0.15;1.56;2.69;51.0;543.0;15.6
7786;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Groningen (PV);2012;0.13;1.35;2.22;46.0;473.0;12.9
7787;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Groningen (PV);2013;0.13;1.34;2.37;44.0;466.0;13.7
7788;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Groningen (PV);2014;0.14;1.43;2.39;50.0;498.0;13.9
7789;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Groningen (PV);2015;0.14;1.39;2.36;47.0;483.0;13.8
7790;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Groningen (PV);2016;0.12;1.26;2.16;42.0;442.0;12.6
7791;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Groningen (PV);2017;0.14;1.48;2.47;50.0;512.0;14.3
7792;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Friesland (PV);2010;0.15;1.62;2.67;54.0;562.0;15.5
7793;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Friesland (PV);2011;0.15;1.52;2.61;51.0;530.0;15.2
7794;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Friesland (PV);2012;0.14;1.44;2.4;50.0;504.0;14.0
7795;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Friesland (PV);2013;0.16;1.68;2.7;57.0;584.0;15.6
7796;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Friesland (PV);2014;0.13;1.36;2.18;45.0;473.0;12.6
7797;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Friesland (PV);2015;0.12;1.29;2.14;42.0;448.0;12.4
7798;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Friesland (PV);2016;0.14;1.39;2.4;47.0;485.0;14.0
7799;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Friesland (PV);2017;0.13;1.4;2.26;47.0;484.0;13.0
7800;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Drenthe (PV);2010;0.19;1.98;3.17;67.0;687.0;18.4
7801;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Drenthe (PV);2011;0.18;1.87;3.04;63.0;650.0;17.6
7802;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Drenthe (PV);2012;0.17;1.71;2.83;58.0;595.0;16.5
7803;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Drenthe (PV);2013;0.17;1.74;3.38;59.0;604.0;19.6
7804;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Drenthe (PV);2014;0.2;2.08;3.41;70.0;724.0;19.8
7805;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Drenthe (PV);2015;0.16;1.66;2.96;56.0;580.0;17.2
7806;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Drenthe (PV);2016;0.15;1.58;3.14;52.0;552.0;18.3
7807;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Drenthe (PV);2017;0.19;1.96;3.27;66.0;678.0;18.8
7808;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Overijssel (PV);2010;0.16;1.72;3.21;57.0;600.0;18.6
7809;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Overijssel (PV);2011;0.15;1.55;2.71;52.0;540.0;15.7
7810;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Overijssel (PV);2012;0.16;1.68;2.93;56.0;584.0;17.0
7811;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Overijssel (PV);2013;0.17;1.7;2.81;57.0;592.0;16.3
7812;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Overijssel (PV);2014;0.14;1.5;2.65;50.0;520.0;15.4
7813;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Overijssel (PV);2015;0.16;1.65;2.97;55.0;576.0;17.3
7814;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Overijssel (PV);2016;0.14;1.47;2.62;49.0;513.0;15.3
7815;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Overijssel (PV);2017;0.15;1.61;2.86;53.0;557.0;16.5
7816;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Flevoland (PV);2010;0.14;1.36;2.22;47.0;474.0;12.9
7817;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Flevoland (PV);2011;0.13;1.32;2.39;44.0;460.0;13.8
7818;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Flevoland (PV);2012;0.13;1.37;2.31;47.0;478.0;13.4
7819;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Flevoland (PV);2013;0.16;1.55;2.92;55.0;540.0;16.9
7820;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Flevoland (PV);2014;0.15;1.52;2.68;51.0;528.0;15.5
7821;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Flevoland (PV);2015;0.12;1.3;2.19;42.0;451.0;12.7
7822;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Flevoland (PV);2016;0.12;1.18;2.12;41.0;413.0;12.4
7823;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Flevoland (PV);2017;0.1;1.05;1.51;35.0;364.0;8.7
7824;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Gelderland (PV);2010;0.16;1.66;3.16;56.0;577.0;18.3
7825;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Gelderland (PV);2011;0.17;1.81;3.32;61.0;629.0;19.2
7826;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Gelderland (PV);2012;0.17;1.77;3.16;60.0;618.0;18.3
7827;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Gelderland (PV);2013;0.15;1.6;2.85;53.0;558.0;16.5
7828;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Gelderland (PV);2014;0.17;1.8;3.17;61.0;628.0;18.4
7829;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Gelderland (PV);2015;0.16;1.65;2.97;54.0;575.0;17.2
7830;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Gelderland (PV);2016;0.16;1.65;2.77;55.0;575.0;16.1
7831;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Gelderland (PV);2017;0.16;1.71;3.15;57.0;591.0;18.2
7832;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Utrecht (PV);2010;0.14;1.51;2.73;50.0;525.0;15.8
7833;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Utrecht (PV);2011;0.16;1.72;3.45;56.0;599.0;20.0
7834;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Utrecht (PV);2012;0.13;1.38;2.57;46.0;481.0;15.0
7835;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Utrecht (PV);2013;0.14;1.43;2.7;48.0;499.0;15.7
7836;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Utrecht (PV);2014;0.15;1.59;3.16;53.0;555.0;18.3
7837;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Utrecht (PV);2015;0.15;1.58;3.14;52.0;550.0;18.2
7838;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Utrecht (PV);2016;0.13;1.38;2.6;46.0;482.0;15.1
7839;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Utrecht (PV);2017;0.15;1.58;2.91;52.0;547.0;16.8
7840;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Holland (PV);2010;0.14;1.43;3.02;48.0;498.0;17.5
7841;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Holland (PV);2011;0.13;1.4;2.73;47.0;486.0;15.8
7842;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Holland (PV);2012;0.13;1.32;2.55;46.0;461.0;14.8
7843;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Holland (PV);2013;0.14;1.44;2.85;49.0;502.0;16.5
7844;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Holland (PV);2014;0.13;1.31;2.49;44.0;456.0;14.4
7845;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Holland (PV);2015;0.13;1.33;2.53;44.0;463.0;14.7
7846;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Holland (PV);2016;0.13;1.32;2.51;44.0;463.0;14.6
7847;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Holland (PV);2017;0.12;1.29;2.44;42.0;447.0;14.1
7848;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Holland (PV);2010;0.15;1.58;3.17;53.0;548.0;18.4
7849;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Holland (PV);2011;0.14;1.41;2.82;47.0;491.0;16.4
7850;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Holland (PV);2012;0.14;1.49;3.09;50.0;520.0;18.0
7851;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Holland (PV);2013;0.14;1.42;3.19;47.0;494.0;18.5
7852;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Holland (PV);2014;0.14;1.42;2.78;48.0;494.0;16.1
7853;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Holland (PV);2015;0.14;1.44;3.18;48.0;502.0;18.4
7854;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Holland (PV);2016;0.14;1.43;2.92;48.0;501.0;17.0
7855;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zuid-Holland (PV);2017;0.14;1.43;2.99;47.0;495.0;17.3
7856;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeeland (PV);2010;0.18;1.92;3.26;63.0;668.0;18.9
7857;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeeland (PV);2011;0.17;1.72;2.99;59.0;597.0;17.3
7858;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeeland (PV);2012;0.19;1.92;3.35;65.0;668.0;19.4
7859;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeeland (PV);2013;0.16;1.72;2.87;57.0;598.0;16.6
7860;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeeland (PV);2014;0.19;1.97;3.17;65.0;685.0;18.4
7861;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeeland (PV);2015;0.12;1.23;2.28;40.0;427.0;13.2
7862;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeeland (PV);2016;0.17;1.77;2.58;59.0;619.0;15.0
7863;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Zeeland (PV);2017;0.17;1.81;3.04;59.0;626.0;17.6
7864;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Brabant (PV);2010;0.17;1.79;3.84;59.0;622.0;22.3
7865;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Brabant (PV);2011;0.19;2.01;3.61;67.0;700.0;20.9
7866;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Brabant (PV);2012;0.18;1.91;3.45;64.0;665.0;20.1
7867;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Brabant (PV);2013;0.2;2.05;3.89;69.0;711.0;22.6
7868;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Brabant (PV);2014;0.15;1.58;2.93;53.0;548.0;17.0
7869;Totaal;Auto (bestuurder);Afstand: 7,5 tot 15 km;Noord-Brabant (PV);2015;0.18;1.88;3.36;63.0;653.0;19.5
