ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
426;Mannen;Bovengrens 67%-prognose-interval;2037;9221337;9085964;2723541;1989007;4700088;112599;158361;171956;;
427;Mannen;Bovengrens 67%-prognose-interval;2038;9241110;9106535;2732526;2004456;4702800;112935;159315;174745;;
428;Mannen;Bovengrens 67%-prognose-interval;2039;9260660;9120655;2740147;2021228;4704613;113426;160525;177373;;
429;Mannen;Bovengrens 67%-prognose-interval;2040;9275808;9133967;2752937;2038358;4703344;113983;161299;179788;;
430;Mannen;Bovengrens 67%-prognose-interval;2041;9296453;9153058;2765354;2045856;4706575;114473;162283;182218;;
431;Mannen;Bovengrens 67%-prognose-interval;2042;9314438;9165306;2772590;2053735;4707777;115047;163150;184279;;
432;Mannen;Bovengrens 67%-prognose-interval;2043;9322432;9175288;2778338;2066852;4715269;115567;164178;186033;;
433;Mannen;Bovengrens 67%-prognose-interval;2044;9326102;9176990;2788058;2077135;4719064;116108;165091;187852;;
434;Mannen;Bovengrens 67%-prognose-interval;2045;9337967;9190869;2799986;2088650;4727015;116430;165961;190321;;
435;Mannen;Bovengrens 67%-prognose-interval;2046;9350384;9197253;2802876;2096909;4730816;116910;167118;192151;;
436;Mannen;Bovengrens 67%-prognose-interval;2047;9361618;9203746;2803252;2103744;4734951;117315;167739;193678;;
437;Mannen;Bovengrens 67%-prognose-interval;2048;9376948;9210916;2803965;2114095;4742008;117695;168654;195269;;
438;Mannen;Bovengrens 67%-prognose-interval;2049;9384302;9224087;2810527;2121768;4748458;117955;169610;197725;;
439;Mannen;Bovengrens 67%-prognose-interval;2050;9400384;9231708;2813463;2133055;4751020;118067;170178;199474;;
440;Mannen;Bovengrens 67%-prognose-interval;2051;9402022;9247226;2816727;2140885;4762548;118098;170792;200787;;
441;Mannen;Bovengrens 67%-prognose-interval;2052;9413666;9253048;2820737;2151547;4771129;117987;171888;202110;;
442;Mannen;Bovengrens 67%-prognose-interval;2053;9413143;9257362;2825380;2159435;4780932;117811;172838;203369;;
443;Mannen;Bovengrens 67%-prognose-interval;2054;9436104;9269994;2833952;2165664;4791925;117740;173647;204602;;
444;Mannen;Bovengrens 67%-prognose-interval;2055;9449862;9291269;2840845;2169816;4808628;117776;173769;205253;;
445;Mannen;Bovengrens 67%-prognose-interval;2056;9466310;9316714;2840818;2175928;4816664;117579;174301;206364;;
446;Mannen;Bovengrens 67%-prognose-interval;2057;9476130;9319134;2851505;2179963;4822368;117533;175031;206687;;
447;Mannen;Bovengrens 67%-prognose-interval;2058;9487872;9341512;2864611;2184487;4829083;117183;175574;206991;;
448;Mannen;Bovengrens 67%-prognose-interval;2059;9504612;9360403;2874887;2189535;4835968;117006;175938;207708;;
449;Mannen;Bovengrens 67%-prognose-interval;2060;9523178;9369246;2885856;2194081;4843894;117048;176695;208546;;
450;Vrouwen;Prognose;2016;8561743;8429551;2117390;1520521;4211362;452654;127624;132215;;
451;Vrouwen;Prognose;2017;8615068;8484698;2124115;1543790;4228970;459798;128025;130413;;
452;Vrouwen;Prognose;2018;8667043;8538677;2132259;1564251;4247487;466255;128425;128437;;
453;Vrouwen;Prognose;2019;8706057;8580087;2138193;1579473;4262637;471729;128055;126054;;
454;Vrouwen;Prognose;2020;8739287;8615070;2143232;1591805;4276363;476323;127347;124304;;
455;Vrouwen;Prognose;2021;8771596;8648109;2145762;1606257;4288941;479953;127196;123579;;
456;Vrouwen;Prognose;2022;8803009;8679549;2146418;1622271;4300673;482789;127398;123562;;
457;Vrouwen;Prognose;2023;8832822;8708946;2146015;1638898;4311251;485027;127755;123981;;
458;Vrouwen;Prognose;2024;8861149;8736553;2145153;1655753;4320662;486783;128202;124709;;
459;Vrouwen;Prognose;2025;8888576;8762991;2144538;1672583;4328989;488160;128721;125705;;
460;Vrouwen;Prognose;2026;8915270;8788497;2144441;1689471;4336160;489087;129338;126903;;
461;Vrouwen;Prognose;2027;8941118;8813062;2144858;1706293;4342069;489844;129998;128194;;
462;Vrouwen;Prognose;2028;8966209;8836784;2145922;1723077;4346626;490437;130722;129573;;
463;Vrouwen;Prognose;2029;8990659;8859738;2147780;1739484;4349837;491165;131472;131072;;
464;Vrouwen;Prognose;2030;9014575;8882026;2150622;1755529;4351726;491873;132276;132709;;
465;Vrouwen;Prognose;2031;9037811;8903493;2154470;1770914;4352368;492642;133099;134486;;
466;Vrouwen;Prognose;2032;9060255;8924017;2159193;1785740;4351804;493316;133964;136409;;
467;Vrouwen;Prognose;2033;9081737;8943468;2164404;1799980;4350122;494124;134838;138450;;
468;Vrouwen;Prognose;2034;9102024;8961649;2169960;1813607;4347333;495038;135711;140563;;
469;Vrouwen;Prognose;2035;9120923;8978382;2175700;1826614;4343423;496060;136585;142734;;
470;Vrouwen;Prognose;2036;9138279;8993596;2181381;1838973;4338550;497230;137462;144887;;
471;Vrouwen;Prognose;2037;9153954;9007100;2186767;1850587;4332877;498545;138324;147062;;
472;Vrouwen;Prognose;2038;9167924;9018950;2191579;1861680;4326597;499896;139198;149194;;
473;Vrouwen;Prognose;2039;9180167;9029165;2195696;1872005;4319922;501500;140042;151227;;
474;Vrouwen;Prognose;2040;9190742;9037799;2198922;1881635;4313103;503275;140864;153174;;
475;Vrouwen;Prognose;2041;9199770;9044997;2201115;1890813;4306370;504993;141706;155019;;
476;Vrouwen;Prognose;2042;9207327;9050818;2202207;1899404;4299907;506764;142536;156765;;
477;Vrouwen;Prognose;2043;9213556;9055420;2202182;1907808;4293859;508161;143410;158404;;
478;Vrouwen;Prognose;2044;9218609;9058932;2201113;1915830;4288269;509453;144267;159971;;
479;Vrouwen;Prognose;2045;9222724;9061552;2199146;1923474;4283271;510539;145122;161477;;
480;Vrouwen;Prognose;2046;9226042;9063432;2196466;1930689;4278881;511412;145984;162926;;
481;Vrouwen;Prognose;2047;9228835;9064794;2193278;1937537;4275079;512061;146839;164364;;
482;Vrouwen;Prognose;2048;9231271;9065802;2189782;1943956;4271889;512478;147697;165805;;
483;Vrouwen;Prognose;2049;9233479;9066603;2186178;1949694;4269328;512882;148521;167222;;
484;Vrouwen;Prognose;2050;9235539;9067311;2182659;1955027;4267387;512853;149385;168593;;
485;Vrouwen;Prognose;2051;9237515;9068013;2179377;1959650;4266107;512657;150222;169876;;
486;Vrouwen;Prognose;2052;9239422;9068762;2176459;1963504;4265458;512311;151030;171048;;
487;Vrouwen;Prognose;2053;9241336;9069652;2174012;1966548;4265450;511850;151792;172083;;
488;Vrouwen;Prognose;2054;9243312;9070768;2172120;1968748;4266086;511305;152509;172958;;
489;Vrouwen;Prognose;2055;9245409;9072180;2170830;1970093;4267397;510695;153165;173655;;
490;Vrouwen;Prognose;2056;9247685;9073974;2170187;1970613;4269373;510045;153756;174147;;
491;Vrouwen;Prognose;2057;9250212;9076248;2170207;1970376;4272017;509362;154286;174416;;
492;Vrouwen;Prognose;2058;9253050;9079056;2170890;1969432;4275302;508678;154754;174457;;
493;Vrouwen;Prognose;2059;9256273;9082478;2172217;1967881;4279215;508004;155161;174268;;
494;Vrouwen;Prognose;2060;9259968;9086586;2174155;1965820;4283736;507362;155513;173871;;
495;Vrouwen;Ondergrens 95%-prognose-interval;2016;8539957;8405803;2070753;1410832;4065433;416461;120442;122488;;
496;Vrouwen;Ondergrens 95%-prognose-interval;2017;8570715;8438428;2057167;1389540;4016756;407718;117940;115839;;
497;Vrouwen;Ondergrens 95%-prognose-interval;2018;8596311;8465449;2048374;1371531;3983817;401843;116144;110248;;
498;Vrouwen;Ondergrens 95%-prognose-interval;2019;8603488;8477179;2036704;1354301;3954835;396997;113964;105474;;
499;Vrouwen;Ondergrens 95%-prognose-interval;2020;8607635;8482414;2027483;1340555;3922613;392061;111672;101267;;
500;Vrouwen;Ondergrens 95%-prognose-interval;2021;8611670;8487490;2014676;1329990;3891262;387964;110032;97494;;
501;Vrouwen;Ondergrens 95%-prognose-interval;2022;8618248;8494340;2004018;1320838;3866703;384510;108725;94619;;
502;Vrouwen;Ondergrens 95%-prognose-interval;2023;8621176;8497772;1994416;1318342;3845762;380257;107928;92430;;
503;Vrouwen;Ondergrens 95%-prognose-interval;2024;8617515;8494724;1978263;1315043;3822122;375375;107431;90430;;
504;Vrouwen;Ondergrens 95%-prognose-interval;2025;8622397;8497613;1967342;1310248;3798836;370889;106861;91111;;
505;Vrouwen;Ondergrens 95%-prognose-interval;2026;8620855;8498273;1955226;1308488;3774571;365292;106615;87631;;
506;Vrouwen;Ondergrens 95%-prognose-interval;2027;8621167;8499268;1943989;1307358;3748636;361211;106333;86699;;
507;Vrouwen;Ondergrens 95%-prognose-interval;2028;8616589;8489457;1932781;1300628;3726230;357518;105956;86314;;
508;Vrouwen;Ondergrens 95%-prognose-interval;2029;8612470;8497595;1921233;1292258;3705914;353098;105538;85926;;
509;Vrouwen;Ondergrens 95%-prognose-interval;2030;8616371;8491988;1903636;1286413;3674132;349220;105036;85332;;
510;Vrouwen;Ondergrens 95%-prognose-interval;2031;8617501;8485060;1897245;1281530;3648041;345880;104977;84741;;
511;Vrouwen;Ondergrens 95%-prognose-interval;2032;8616706;8482737;1890679;1275930;3623644;341705;104926;84159;;
512;Vrouwen;Ondergrens 95%-prognose-interval;2033;8615132;8481556;1885019;1270662;3600616;338175;104801;84100;;
513;Vrouwen;Ondergrens 95%-prognose-interval;2034;8614070;8476078;1880254;1265938;3574584;335053;104813;82651;;
514;Vrouwen;Ondergrens 95%-prognose-interval;2035;8606974;8466410;1872097;1262622;3548826;331361;104586;82316;;
515;Vrouwen;Ondergrens 95%-prognose-interval;2036;8615075;8460998;1867855;1256256;3517678;327675;104469;81901;;
516;Vrouwen;Ondergrens 95%-prognose-interval;2037;8608568;8455337;1864339;1254088;3489876;326121;104464;80971;;
517;Vrouwen;Ondergrens 95%-prognose-interval;2038;8603586;8460071;1856639;1254191;3464871;324147;104122;79523;;
518;Vrouwen;Ondergrens 95%-prognose-interval;2039;8589450;8449682;1845448;1245109;3444597;321666;103541;79068;;
519;Vrouwen;Ondergrens 95%-prognose-interval;2040;8564747;8451845;1831895;1237901;3432509;318805;102941;78281;;
520;Vrouwen;Ondergrens 95%-prognose-interval;2041;8546536;8432934;1825592;1230624;3405956;316451;102604;76854;;
521;Vrouwen;Ondergrens 95%-prognose-interval;2042;8549017;8418152;1815777;1227083;3375637;313860;102194;75735;;
522;Vrouwen;Ondergrens 95%-prognose-interval;2043;8519650;8395222;1808385;1226117;3346692;311271;101765;74546;;
523;Vrouwen;Ondergrens 95%-prognose-interval;2044;8516603;8383797;1791345;1219595;3321534;308803;101366;73270;;
524;Vrouwen;Ondergrens 95%-prognose-interval;2045;8486311;8367137;1784224;1216995;3314826;306509;100949;71929;;
525;Vrouwen;Ondergrens 95%-prognose-interval;2046;8448699;8340578;1772873;1211192;3291761;304028;100556;70829;;
526;Vrouwen;Ondergrens 95%-prognose-interval;2047;8450892;8337577;1755400;1199509;3275971;301071;100270;70157;;
527;Vrouwen;Ondergrens 95%-prognose-interval;2048;8437846;8299477;1741811;1185871;3255282;297771;100110;69233;;
528;Vrouwen;Ondergrens 95%-prognose-interval;2049;8403685;8273593;1724587;1173858;3251980;293818;100000;67610;;
529;Vrouwen;Ondergrens 95%-prognose-interval;2050;8371868;8250153;1718472;1165276;3230394;289916;99572;66388;;
530;Vrouwen;Ondergrens 95%-prognose-interval;2051;8343943;8227060;1704075;1154764;3207924;285820;99022;64827;;
531;Vrouwen;Ondergrens 95%-prognose-interval;2052;8335301;8202996;1688134;1146086;3193346;282315;98518;63856;;
532;Vrouwen;Ondergrens 95%-prognose-interval;2053;8321765;8182175;1672953;1136215;3171692;278802;98328;62830;;
533;Vrouwen;Ondergrens 95%-prognose-interval;2054;8283784;8158926;1649148;1126950;3154259;275061;98139;60532;;
534;Vrouwen;Ondergrens 95%-prognose-interval;2055;8240724;8125866;1635047;1117937;3137595;270429;98140;57932;;
535;Vrouwen;Ondergrens 95%-prognose-interval;2056;8218684;8103436;1625544;1108652;3123964;267231;97765;55304;;
536;Vrouwen;Ondergrens 95%-prognose-interval;2057;8224060;8089945;1618138;1095347;3125588;265417;97582;53299;;
537;Vrouwen;Ondergrens 95%-prognose-interval;2058;8198936;8059812;1612142;1084411;3129177;263188;97407;51673;;
538;Vrouwen;Ondergrens 95%-prognose-interval;2059;8183497;8034116;1603053;1076891;3107632;260501;97267;49878;;
539;Vrouwen;Ondergrens 95%-prognose-interval;2060;8168931;8028123;1589743;1070573;3103163;257147;96973;47699;;
540;Vrouwen;Bovengrens 95%-prognose-interval;2016;8587178;8455279;2163624;1633053;4349572;490589;136407;143304;;
541;Vrouwen;Bovengrens 95%-prognose-interval;2017;8666283;8533818;2189628;1703167;4426079;513692;140682;145810;;
542;Vrouwen;Bovengrens 95%-prognose-interval;2018;8747548;8616725;2216496;1766296;4492069;532798;143963;147930;;
543;Vrouwen;Bovengrens 95%-prognose-interval;2019;8822963;8691397;2239726;1818300;4548618;549640;146391;149018;;
544;Vrouwen;Bovengrens 95%-prognose-interval;2020;8884287;8757166;2262436;1864652;4602327;563660;147829;150276;;
545;Vrouwen;Bovengrens 95%-prognose-interval;2021;8955992;8829066;2282561;1904552;4653305;576366;149431;152418;;
546;Vrouwen;Bovengrens 95%-prognose-interval;2022;9016354;8888959;2296408;1946041;4694619;586369;151540;154725;;
547;Vrouwen;Bovengrens 95%-prognose-interval;2023;9080607;8952929;2308109;1985207;4740400;596390;153674;158215;;
548;Vrouwen;Bovengrens 95%-prognose-interval;2024;9148407;9018072;2321223;2025996;4780230;604814;156286;161345;;
549;Vrouwen;Bovengrens 95%-prognose-interval;2025;9215195;9087563;2337997;2060599;4820951;612455;159080;167968;;
550;Vrouwen;Bovengrens 95%-prognose-interval;2026;9283764;9158457;2355691;2097238;4862644;619093;161292;168923;;
551;Vrouwen;Bovengrens 95%-prognose-interval;2027;9334762;9211344;2371806;2131171;4894408;624626;163651;172739;;
552;Vrouwen;Bovengrens 95%-prognose-interval;2028;9391274;9257944;2385846;2176186;4924096;630125;166299;177364;;
553;Vrouwen;Bovengrens 95%-prognose-interval;2029;9448753;9305316;2404599;2216204;4963267;634873;168574;181922;;
554;Vrouwen;Bovengrens 95%-prognose-interval;2030;9511630;9361158;2415921;2254358;4987867;640407;171424;186409;;
555;Vrouwen;Bovengrens 95%-prognose-interval;2031;9562150;9422592;2434052;2289869;5022368;646079;173755;191388;;
556;Vrouwen;Bovengrens 95%-prognose-interval;2032;9606403;9472990;2453743;2316684;5051115;653585;176059;196283;;
557;Vrouwen;Bovengrens 95%-prognose-interval;2033;9668580;9520864;2473700;2345532;5082764;658316;178663;202454;;
558;Vrouwen;Bovengrens 95%-prognose-interval;2034;9718479;9570323;2493969;2374759;5104051;663994;181722;208122;;
559;Vrouwen;Bovengrens 95%-prognose-interval;2035;9761201;9604176;2520166;2405288;5128869;670369;183899;213004;;
560;Vrouwen;Bovengrens 95%-prognose-interval;2036;9797911;9656853;2538451;2439716;5148885;677541;187265;217195;;
561;Vrouwen;Bovengrens 95%-prognose-interval;2037;9833702;9681341;2562880;2471032;5177325;683096;190948;224158;;
562;Vrouwen;Bovengrens 95%-prognose-interval;2038;9868409;9701383;2589622;2501957;5203195;689757;194246;230395;;
563;Vrouwen;Bovengrens 95%-prognose-interval;2039;9894756;9722023;2616194;2535747;5226294;696767;196451;236275;;
564;Vrouwen;Bovengrens 95%-prognose-interval;2040;9918195;9753009;2634843;2568488;5254787;702478;199925;242809;;
565;Vrouwen;Bovengrens 95%-prognose-interval;2041;9948275;9784718;2661183;2599509;5282972;709737;202484;249937;;
566;Vrouwen;Bovengrens 95%-prognose-interval;2042;9980169;9806254;2680568;2621302;5296356;715298;204932;255963;;
567;Vrouwen;Bovengrens 95%-prognose-interval;2043;10017656;9850758;2695620;2656480;5312042;720005;207740;262589;;
568;Vrouwen;Bovengrens 95%-prognose-interval;2044;10033158;9868198;2708577;2682871;5320456;725936;210654;268620;;
569;Vrouwen;Bovengrens 95%-prognose-interval;2045;10048673;9892586;2717080;2702039;5326278;730833;214218;273982;;
570;Vrouwen;Bovengrens 95%-prognose-interval;2046;10074602;9916702;2726510;2718477;5344879;738054;217299;279365;;
571;Vrouwen;Bovengrens 95%-prognose-interval;2047;10097381;9951934;2745817;2731939;5359415;741777;220303;285194;;
572;Vrouwen;Bovengrens 95%-prognose-interval;2048;10127813;9977626;2749608;2747307;5384693;744848;223139;291453;;
573;Vrouwen;Bovengrens 95%-prognose-interval;2049;10159520;10000582;2758794;2774566;5404866;746566;225575;296209;;
574;Vrouwen;Bovengrens 95%-prognose-interval;2050;10199830;10014503;2755503;2793851;5424962;749424;228457;301759;;
575;Vrouwen;Bovengrens 95%-prognose-interval;2051;10229869;10039723;2760404;2813450;5444922;753588;230412;304703;;
576;Vrouwen;Bovengrens 95%-prognose-interval;2052;10243976;10065771;2768148;2836543;5456891;757963;232630;308771;;
577;Vrouwen;Bovengrens 95%-prognose-interval;2053;10275567;10073502;2778781;2855701;5461607;761015;234963;312314;;
578;Vrouwen;Bovengrens 95%-prognose-interval;2054;10284800;10101510;2780611;2876231;5466746;765785;237403;317154;;
579;Vrouwen;Bovengrens 95%-prognose-interval;2055;10349744;10144346;2792766;2887549;5480100;770665;240112;322328;;
580;Vrouwen;Bovengrens 95%-prognose-interval;2056;10424719;10188949;2805338;2906796;5510775;774061;242098;329133;;
581;Vrouwen;Bovengrens 95%-prognose-interval;2057;10467837;10231136;2821724;2930852;5536196;779039;244395;333034;;
582;Vrouwen;Bovengrens 95%-prognose-interval;2058;10514771;10268140;2845731;2947881;5558105;783233;246046;339913;;
583;Vrouwen;Bovengrens 95%-prognose-interval;2059;10555411;10343003;2866496;2961055;5564599;786340;247330;341600;;
584;Vrouwen;Bovengrens 95%-prognose-interval;2060;10577632;10380742;2880621;2965096;5564261;793090;248955;343694;;
585;Vrouwen;Ondergrens 67%-prognose-interval;2016;8550384;8417483;2093851;1465379;4142931;433855;123972;126960;;
586;Vrouwen;Ondergrens 67%-prognose-interval;2017;8590406;8460174;2090772;1464498;4130861;433095;122880;122803;;
587;Vrouwen;Ondergrens 67%-prognose-interval;2018;8628140;8500702;2089788;1466739;4124065;433497;122210;118950;;
588;Vrouwen;Ondergrens 67%-prognose-interval;2019;8651220;8527086;2086224;1466468;4116812;433932;121009;115073;;
589;Vrouwen;Ondergrens 67%-prognose-interval;2020;8672260;8547078;2082083;1462660;4112697;434004;119500;111598;;
590;Vrouwen;Ondergrens 67%-prognose-interval;2021;8687494;8566240;2076070;1461237;4105991;432869;118665;109288;;
591;Vrouwen;Ondergrens 67%-prognose-interval;2022;8704154;8584600;2071034;1462993;4102555;431857;118229;107871;;
592;Vrouwen;Ondergrens 67%-prognose-interval;2023;8721531;8599638;2063681;1466810;4096537;430441;117992;107035;;
593;Vrouwen;Ondergrens 67%-prognose-interval;2024;8737672;8610782;2057067;1472510;4088541;429162;118011;106265;;
594;Vrouwen;Ondergrens 67%-prognose-interval;2025;8749152;8618875;2049474;1476038;4081525;427777;117896;107874;;
595;Vrouwen;Ondergrens 67%-prognose-interval;2026;8760757;8633337;2044885;1480623;4073359;425848;117944;105304;;
596;Vrouwen;Ondergrens 67%-prognose-interval;2027;8773860;8649214;2038948;1488158;4063482;423839;118111;105278;;
597;Vrouwen;Ondergrens 67%-prognose-interval;2028;8792035;8661998;2034025;1492152;4054757;421538;118326;105368;;
598;Vrouwen;Ondergrens 67%-prognose-interval;2029;8802617;8673757;2031071;1498260;4044372;419429;118460;105654;;
599;Vrouwen;Ondergrens 67%-prognose-interval;2030;8808374;8682086;2028965;1504252;4031658;417360;118873;105852;;
600;Vrouwen;Ondergrens 67%-prognose-interval;2031;8823277;8689751;2030810;1505373;4018361;415547;119225;106219;;
601;Vrouwen;Ondergrens 67%-prognose-interval;2032;8835337;8704122;2027352;1510268;4009388;413794;119626;106745;;
602;Vrouwen;Ondergrens 67%-prognose-interval;2033;8845034;8713804;2025952;1514732;3993589;412005;119858;107588;;
603;Vrouwen;Ondergrens 67%-prognose-interval;2034;8862774;8721937;2022712;1520515;3977493;410275;120475;108339;;
604;Vrouwen;Ondergrens 67%-prognose-interval;2035;8863720;8721708;2021414;1526305;3966163;408944;120888;108870;;
605;Vrouwen;Ondergrens 67%-prognose-interval;2036;8869883;8724498;2019972;1529900;3951227;407338;121193;109296;;
606;Vrouwen;Ondergrens 67%-prognose-interval;2037;8879766;8729629;2018924;1530393;3930637;407316;121441;109796;;
607;Vrouwen;Ondergrens 67%-prognose-interval;2038;8881635;8734953;2015141;1531186;3916093;406778;121479;110396;;
608;Vrouwen;Ondergrens 67%-prognose-interval;2039;8879876;8733158;2012158;1530000;3898625;405668;121575;110169;;
609;Vrouwen;Ondergrens 67%-prognose-interval;2040;8870610;8729007;2008831;1528554;3881522;405443;122055;110632;;
610;Vrouwen;Ondergrens 67%-prognose-interval;2041;8870145;8717770;2004014;1533230;3868147;404433;122330;111129;;
611;Vrouwen;Ondergrens 67%-prognose-interval;2042;8861676;8712451;1998178;1533369;3850640;404192;122664;110537;;
612;Vrouwen;Ondergrens 67%-prognose-interval;2043;8859537;8699194;1993923;1531084;3834421;403281;122830;110708;;
613;Vrouwen;Ondergrens 67%-prognose-interval;2044;8850447;8701388;1986839;1531708;3823619;402575;123184;110896;;
614;Vrouwen;Ondergrens 67%-prognose-interval;2045;8847614;8684532;1977900;1536288;3810496;402223;123360;110962;;
615;Vrouwen;Ondergrens 67%-prognose-interval;2046;8840327;8674230;1967410;1540351;3795848;401371;123667;111482;;
616;Vrouwen;Ondergrens 67%-prognose-interval;2047;8826608;8665378;1960280;1547010;3783985;400685;123924;111527;;
617;Vrouwen;Ondergrens 67%-prognose-interval;2048;8820564;8660550;1949871;1544985;3769653;399128;124151;112101;;
618;Vrouwen;Ondergrens 67%-prognose-interval;2049;8805710;8648325;1937985;1543686;3754384;397593;124323;111897;;
619;Vrouwen;Ondergrens 67%-prognose-interval;2050;8797760;8641068;1930477;1543870;3742162;396078;124520;111621;;
620;Vrouwen;Ondergrens 67%-prognose-interval;2051;8782296;8624651;1922893;1543014;3731765;394134;124846;110851;;
621;Vrouwen;Ondergrens 67%-prognose-interval;2052;8770421;8611260;1918039;1535360;3727864;391302;124951;110162;;
622;Vrouwen;Ondergrens 67%-prognose-interval;2053;8756954;8596206;1914883;1532324;3720200;388736;125137;109941;;
623;Vrouwen;Ondergrens 67%-prognose-interval;2054;8749675;8593902;1910991;1526031;3712631;386888;125401;108386;;
624;Vrouwen;Ondergrens 67%-prognose-interval;2055;8752479;8584957;1901702;1524499;3709100;384637;125468;107805;;
625;Vrouwen;Ondergrens 67%-prognose-interval;2056;8747394;8577558;1892937;1520018;3698585;382582;125519;106803;;
626;Vrouwen;Ondergrens 67%-prognose-interval;2057;8742916;8567488;1885080;1512842;3696703;381074;125637;105871;;
627;Vrouwen;Ondergrens 67%-prognose-interval;2058;8720712;8562572;1874923;1506948;3694304;378955;125531;105621;;
628;Vrouwen;Ondergrens 67%-prognose-interval;2059;8708810;8553522;1866888;1499446;3684827;376874;125573;103737;;
629;Vrouwen;Ondergrens 67%-prognose-interval;2060;8701706;8540034;1864548;1493703;3688098;374596;125683;102333;;
630;Vrouwen;Bovengrens 67%-prognose-interval;2016;8573422;8441858;2140840;1573635;4284849;470108;132117;137270;;
631;Vrouwen;Bovengrens 67%-prognose-interval;2017;8638700;8509179;2159236;1619430;4335432;484917;134365;137567;;
632;Vrouwen;Bovengrens 67%-prognose-interval;2018;8705848;8578998;2176568;1658619;4376770;497561;136100;137479;;
633;Vrouwen;Bovengrens 67%-prognose-interval;2019;8760957;8635858;2188970;1689489;4414520;508194;136751;136811;;
634;Vrouwen;Bovengrens 67%-prognose-interval;2020;8808886;8686700;2202730;1717193;4448515;517279;137072;136724;;
635;Vrouwen;Bovengrens 67%-prognose-interval;2021;8859770;8736418;2212717;1746214;4476685;524620;137776;137272;;
636;Vrouwen;Bovengrens 67%-prognose-interval;2022;8908778;8783734;2220359;1775692;4505738;531064;138633;138685;;
637;Vrouwen;Bovengrens 67%-prognose-interval;2023;8954136;8825418;2227162;1803611;4532501;536842;139730;140216;;
638;Vrouwen;Bovengrens 67%-prognose-interval;2024;8994394;8870842;2234331;1829847;4555750;541368;140908;142163;;
639;Vrouwen;Bovengrens 67%-prognose-interval;2025;9035872;8908510;2240441;1856624;4579448;546092;142410;146962;;
640;Vrouwen;Bovengrens 67%-prognose-interval;2026;9082954;8954241;2248177;1884748;4602174;549426;143330;146898;;
641;Vrouwen;Bovengrens 67%-prognose-interval;2027;9120317;8988304;2258254;1908895;4624452;552689;144798;149436;;
642;Vrouwen;Bovengrens 67%-prognose-interval;2028;9161467;9029020;2267765;1934880;4639146;555807;145979;152322;;
643;Vrouwen;Bovengrens 67%-prognose-interval;2029;9197364;9057982;2275874;1964892;4652034;558858;147236;155408;;
644;Vrouwen;Bovengrens 67%-prognose-interval;2030;9228306;9090080;2287110;1993623;4665446;561921;148740;158303;;
645;Vrouwen;Bovengrens 67%-prognose-interval;2031;9264308;9123588;2302149;2017960;4680539;565275;150106;162083;;
646;Vrouwen;Bovengrens 67%-prognose-interval;2032;9297481;9155896;2314938;2041810;4691363;568704;151370;165501;;
647;Vrouwen;Bovengrens 67%-prognose-interval;2033;9334726;9192210;2326105;2065527;4701489;571642;152942;169366;;
648;Vrouwen;Bovengrens 67%-prognose-interval;2034;9365626;9224722;2339527;2090364;4711545;574785;154623;173599;;
649;Vrouwen;Bovengrens 67%-prognose-interval;2035;9399769;9250752;2351867;2114879;4718903;578537;156221;176830;;
650;Vrouwen;Bovengrens 67%-prognose-interval;2036;9426678;9281287;2364891;2135101;4723700;581938;158021;180956;;
651;Vrouwen;Bovengrens 67%-prognose-interval;2037;9466129;9305419;2377475;2154396;4728388;585602;159658;184188;;
652;Vrouwen;Bovengrens 67%-prognose-interval;2038;9492619;9339957;2386437;2172760;4736724;589034;161257;187511;;
653;Vrouwen;Bovengrens 67%-prognose-interval;2039;9519358;9360838;2396432;2187941;4737518;592742;163005;191147;;
654;Vrouwen;Bovengrens 67%-prognose-interval;2040;9539750;9378306;2406490;2201762;4738726;596950;164527;194659;;
655;Vrouwen;Bovengrens 67%-prognose-interval;2041;9569638;9407390;2416288;2218487;4743895;601658;166642;197979;;
656;Vrouwen;Bovengrens 67%-prognose-interval;2042;9591828;9427892;2426431;2234473;4747647;606268;168078;201395;;
657;Vrouwen;Bovengrens 67%-prognose-interval;2043;9608174;9438908;2431873;2247809;4751615;611180;169685;203833;;
658;Vrouwen;Bovengrens 67%-prognose-interval;2044;9621493;9449645;2438488;2264236;4759397;614252;171395;206747;;
659;Vrouwen;Bovengrens 67%-prognose-interval;2045;9633706;9461482;2444634;2279939;4762795;616838;173167;209913;;
660;Vrouwen;Bovengrens 67%-prognose-interval;2046;9652422;9478115;2446104;2292491;4764729;620106;174821;212799;;
661;Vrouwen;Bovengrens 67%-prognose-interval;2047;9673058;9498834;2443826;2306981;4771930;621513;176694;215653;;
662;Vrouwen;Bovengrens 67%-prognose-interval;2048;9686654;9504090;2449290;2321358;4776635;622896;178518;218485;;
663;Vrouwen;Bovengrens 67%-prognose-interval;2049;9697451;9520912;2452561;2332233;4781729;625310;180197;220866;;
664;Vrouwen;Bovengrens 67%-prognose-interval;2050;9716598;9529658;2456474;2345394;4790129;626768;181773;225540;;
665;Vrouwen;Bovengrens 67%-prognose-interval;2051;9727640;9544878;2456135;2357936;4794306;627518;183437;229138;;
