ID;Projectgrootte;RegioS;Perioden;GereedgemeldeWoningenTotaal_1;Tot7Maanden_2;k_7Tot10Maanden_3;k_10Tot13Maanden_4;k_13Tot16Maanden_5;k_16Tot19Maanden_6;k_19Tot22Maanden_7;k_22Tot25Maanden_8;k_25Tot37Maanden_9;k_37MaandenOfMeer_10;NietTeBepalen_11;GemiddeldeDoorlooptijd_12
8520;2 tot 5 woningen;Winsum;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8521;2 tot 5 woningen;Winsum;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8522;2 tot 5 woningen;Winsum;2014;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;18.0
8523;2 tot 5 woningen;Winsum;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8524;2 tot 5 woningen;Winsum;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8525;2 tot 5 woningen;Winsum;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8526;2 tot 5 woningen;Winterswijk;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8527;2 tot 5 woningen;Winterswijk;2013;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;18.0
8528;2 tot 5 woningen;Winterswijk;2014;8.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;24.0
8529;2 tot 5 woningen;Winterswijk;2015;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
8530;2 tot 5 woningen;Winterswijk;2016;12.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;18.0
8531;2 tot 5 woningen;Winterswijk;2017;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;49.0
8532;2 tot 5 woningen;Woensdrecht;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8533;2 tot 5 woningen;Woensdrecht;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8534;2 tot 5 woningen;Woensdrecht;2014;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
8535;2 tot 5 woningen;Woensdrecht;2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;30.0
8536;2 tot 5 woningen;Woensdrecht;2016;9.0;0.0;0.0;6.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;13.0
8537;2 tot 5 woningen;Woensdrecht;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8538;2 tot 5 woningen;Woerden;2012;7.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8539;2 tot 5 woningen;Woerden;2013;6.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;23.0
8540;2 tot 5 woningen;Woerden;2014;4.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
8541;2 tot 5 woningen;Woerden;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8542;2 tot 5 woningen;Woerden;2016;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
8543;2 tot 5 woningen;Woerden;2017;9.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
8544;2 tot 5 woningen;De Wolden;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8545;2 tot 5 woningen;De Wolden;2013;9.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;27.0
8546;2 tot 5 woningen;De Wolden;2014;7.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;19.0
8547;2 tot 5 woningen;De Wolden;2015;11.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
8548;2 tot 5 woningen;De Wolden;2016;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8549;2 tot 5 woningen;De Wolden;2017;6.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;22.0
8550;2 tot 5 woningen;Wormerland;2012;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
8551;2 tot 5 woningen;Wormerland;2013;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
8552;2 tot 5 woningen;Wormerland;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8553;2 tot 5 woningen;Wormerland;2015;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8554;2 tot 5 woningen;Wormerland;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8555;2 tot 5 woningen;Wormerland;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8556;2 tot 5 woningen;Woudenberg;2012;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8557;2 tot 5 woningen;Woudenberg;2013;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
8558;2 tot 5 woningen;Woudenberg;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8559;2 tot 5 woningen;Woudenberg;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8560;2 tot 5 woningen;Woudenberg;2016;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
8561;2 tot 5 woningen;Woudenberg;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8562;2 tot 5 woningen;Woudrichem;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8563;2 tot 5 woningen;Woudrichem;2013;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;35.0
8564;2 tot 5 woningen;Woudrichem;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8565;2 tot 5 woningen;Woudrichem;2015;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
8566;2 tot 5 woningen;Woudrichem;2016;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;44.0
8567;2 tot 5 woningen;Woudrichem;2017;6.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;27.0
8568;2 tot 5 woningen;Zaanstad;2012;5.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0
8569;2 tot 5 woningen;Zaanstad;2013;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;23.0
8570;2 tot 5 woningen;Zaanstad;2014;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;22.0
8571;2 tot 5 woningen;Zaanstad;2015;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
8572;2 tot 5 woningen;Zaanstad;2016;6.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;15.0
8573;2 tot 5 woningen;Zaanstad;2017;19.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;2.0;0.0;0.0;21.0
8574;2 tot 5 woningen;Zaltbommel;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8575;2 tot 5 woningen;Zaltbommel;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8576;2 tot 5 woningen;Zaltbommel;2014;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;17.0
8577;2 tot 5 woningen;Zaltbommel;2015;6.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;15.0
8578;2 tot 5 woningen;Zaltbommel;2016;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
8579;2 tot 5 woningen;Zaltbommel;2017;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;20.0
8580;2 tot 5 woningen;Zandvoort;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8581;2 tot 5 woningen;Zandvoort;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8582;2 tot 5 woningen;Zandvoort;2014;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;23.0
8583;2 tot 5 woningen;Zandvoort;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8584;2 tot 5 woningen;Zandvoort;2016;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
8585;2 tot 5 woningen;Zandvoort;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8586;2 tot 5 woningen;Zederik;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8587;2 tot 5 woningen;Zederik;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8588;2 tot 5 woningen;Zederik;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8589;2 tot 5 woningen;Zederik;2015;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
8590;2 tot 5 woningen;Zederik;2016;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;61.0
8591;2 tot 5 woningen;Zederik;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8592;2 tot 5 woningen;Zeevang;2012;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
8593;2 tot 5 woningen;Zeevang;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8594;2 tot 5 woningen;Zeevang;2014;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;41.0
8595;2 tot 5 woningen;Zeevang;2015;4.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
8596;2 tot 5 woningen;Zeevang;2016;;;;;;;;;;;;
8597;2 tot 5 woningen;Zeevang;2017;;;;;;;;;;;;
8598;2 tot 5 woningen;Zeewolde;2012;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
8599;2 tot 5 woningen;Zeewolde;2013;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
8600;2 tot 5 woningen;Zeewolde;2014;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;25.0
8601;2 tot 5 woningen;Zeewolde;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8602;2 tot 5 woningen;Zeewolde;2016;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;20.0
8603;2 tot 5 woningen;Zeewolde;2017;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;22.0
8604;2 tot 5 woningen;Zeist;2012;8.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;31.0
8605;2 tot 5 woningen;Zeist;2013;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;19.0
8606;2 tot 5 woningen;Zeist;2014;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;49.0
8607;2 tot 5 woningen;Zeist;2015;5.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;26.0
8608;2 tot 5 woningen;Zeist;2016;9.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;29.0
8609;2 tot 5 woningen;Zeist;2017;13.0;0.0;0.0;6.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;15.0
8610;2 tot 5 woningen;Zevenaar;2012;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;21.0
8611;2 tot 5 woningen;Zevenaar;2013;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8612;2 tot 5 woningen;Zevenaar;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8613;2 tot 5 woningen;Zevenaar;2015;9.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
8614;2 tot 5 woningen;Zevenaar;2016;14.0;0.0;0.0;12.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
8615;2 tot 5 woningen;Zevenaar;2017;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;84.0
8616;2 tot 5 woningen;Zijpe;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8617;2 tot 5 woningen;Zijpe;2013;;;;;;;;;;;;
8618;2 tot 5 woningen;Zijpe;2014;;;;;;;;;;;;
8619;2 tot 5 woningen;Zijpe;2015;;;;;;;;;;;;
8620;2 tot 5 woningen;Zijpe;2016;;;;;;;;;;;;
8621;2 tot 5 woningen;Zijpe;2017;;;;;;;;;;;;
8622;2 tot 5 woningen;Zoetermeer;2012;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;40.0
8623;2 tot 5 woningen;Zoetermeer;2013;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;18.0
8624;2 tot 5 woningen;Zoetermeer;2014;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;24.0
8625;2 tot 5 woningen;Zoetermeer;2015;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;26.0
8626;2 tot 5 woningen;Zoetermeer;2016;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0
8627;2 tot 5 woningen;Zoetermeer;2017;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
8628;2 tot 5 woningen;Zoeterwoude;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8629;2 tot 5 woningen;Zoeterwoude;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8630;2 tot 5 woningen;Zoeterwoude;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8631;2 tot 5 woningen;Zoeterwoude;2015;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;58.0
8632;2 tot 5 woningen;Zoeterwoude;2016;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;19.0
8633;2 tot 5 woningen;Zoeterwoude;2017;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
8634;2 tot 5 woningen;Zuidhorn;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8635;2 tot 5 woningen;Zuidhorn;2013;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
8636;2 tot 5 woningen;Zuidhorn;2014;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8637;2 tot 5 woningen;Zuidhorn;2015;16.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;17.0
8638;2 tot 5 woningen;Zuidhorn;2016;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;30.0
8639;2 tot 5 woningen;Zuidhorn;2017;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;28.0
8640;2 tot 5 woningen;Zuidplas;2012;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
8641;2 tot 5 woningen;Zuidplas;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8642;2 tot 5 woningen;Zuidplas;2014;8.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;18.0
8643;2 tot 5 woningen;Zuidplas;2015;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
8644;2 tot 5 woningen;Zuidplas;2016;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;26.0
8645;2 tot 5 woningen;Zuidplas;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8646;2 tot 5 woningen;Zundert;2012;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
8647;2 tot 5 woningen;Zundert;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8648;2 tot 5 woningen;Zundert;2014;3.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;14.0
8649;2 tot 5 woningen;Zundert;2015;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
8650;2 tot 5 woningen;Zundert;2016;14.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;18.0
8651;2 tot 5 woningen;Zundert;2017;6.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;17.0
8652;2 tot 5 woningen;Zutphen;2012;6.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
8653;2 tot 5 woningen;Zutphen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8654;2 tot 5 woningen;Zutphen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8655;2 tot 5 woningen;Zutphen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8656;2 tot 5 woningen;Zutphen;2016;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;37.0
8657;2 tot 5 woningen;Zutphen;2017;9.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
8658;2 tot 5 woningen;Zwartewaterland;2012;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
8659;2 tot 5 woningen;Zwartewaterland;2013;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;22.0
8660;2 tot 5 woningen;Zwartewaterland;2014;5.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0
8661;2 tot 5 woningen;Zwartewaterland;2015;24.0;0.0;6.0;0.0;14.0;0.0;4.0;0.0;0.0;0.0;0.0;13.0
8662;2 tot 5 woningen;Zwartewaterland;2016;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
8663;2 tot 5 woningen;Zwartewaterland;2017;8.0;2.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;13.0
8664;2 tot 5 woningen;Zwijndrecht;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8665;2 tot 5 woningen;Zwijndrecht;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8666;2 tot 5 woningen;Zwijndrecht;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8667;2 tot 5 woningen;Zwijndrecht;2015;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8668;2 tot 5 woningen;Zwijndrecht;2016;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
8669;2 tot 5 woningen;Zwijndrecht;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8670;2 tot 5 woningen;Zwolle;2012;23.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
8671;2 tot 5 woningen;Zwolle;2013;8.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
8672;2 tot 5 woningen;Zwolle;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8673;2 tot 5 woningen;Zwolle;2015;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;23.0
8674;2 tot 5 woningen;Zwolle;2016;19.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;19.0
8675;2 tot 5 woningen;Zwolle;2017;17.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
8676;5 tot 10 woningen;Nederland;2012;2324.0;100.0;198.0;324.0;426.0;364.0;264.0;157.0;270.0;221.0;0.0;21.0
8677;5 tot 10 woningen;Nederland;2013;2032.0;85.0;175.0;228.0;436.0;288.0;266.0;153.0;215.0;185.0;1.0;23.0
8678;5 tot 10 woningen;Nederland;2014;2669.0;187.0;502.0;439.0;354.0;216.0;267.0;130.0;364.0;210.0;0.0;19.0
8679;5 tot 10 woningen;Nederland;2015;3458.0;170.0;504.0;882.0;721.0;385.0;220.0;111.0;252.0;212.0;1.0;17.0
8680;5 tot 10 woningen;Nederland;2016;3989.0;142.0;279.0;528.0;1079.0;582.0;568.0;232.0;346.0;232.0;1.0;19.0
8681;5 tot 10 woningen;Nederland;2017;3935.0;145.0;384.0;850.0;656.0;447.0;259.0;282.0;545.0;367.0;0.0;20.0
8682;5 tot 10 woningen;Noord-Nederland (LD);2012;357.0;7.0;69.0;58.0;105.0;8.0;10.0;47.0;23.0;30.0;0.0;17.0
8683;5 tot 10 woningen;Noord-Nederland (LD);2013;191.0;26.0;35.0;9.0;29.0;53.0;0.0;24.0;13.0;1.0;1.0;15.0
8684;5 tot 10 woningen;Noord-Nederland (LD);2014;280.0;38.0;116.0;71.0;4.0;3.0;12.0;0.0;28.0;8.0;0.0;13.0
8685;5 tot 10 woningen;Noord-Nederland (LD);2015;391.0;49.0;90.0;109.0;108.0;8.0;2.0;0.0;19.0;6.0;0.0;12.0
8686;5 tot 10 woningen;Noord-Nederland (LD);2016;497.0;7.0;55.0;55.0;178.0;70.0;64.0;33.0;17.0;18.0;0.0;17.0
8687;5 tot 10 woningen;Noord-Nederland (LD);2017;491.0;25.0;66.0;197.0;32.0;23.0;2.0;43.0;24.0;79.0;0.0;19.0
8688;5 tot 10 woningen;Oost-Nederland (LD);2012;621.0;20.0;29.0;96.0;113.0;106.0;41.0;51.0;89.0;76.0;0.0;24.0
8689;5 tot 10 woningen;Oost-Nederland (LD);2013;677.0;25.0;75.0;57.0;170.0;68.0;73.0;44.0;56.0;109.0;0.0;22.0
8690;5 tot 10 woningen;Oost-Nederland (LD);2014;866.0;62.0;201.0;165.0;109.0;26.0;112.0;45.0;80.0;66.0;0.0;19.0
8691;5 tot 10 woningen;Oost-Nederland (LD);2015;1100.0;16.0;150.0;266.0;271.0;138.0;61.0;16.0;67.0;115.0;0.0;19.0
8692;5 tot 10 woningen;Oost-Nederland (LD);2016;1223.0;35.0;104.0;187.0;333.0;263.0;89.0;39.0;118.0;55.0;0.0;18.0
8693;5 tot 10 woningen;Oost-Nederland (LD);2017;1314.0;38.0;84.0;333.0;220.0;145.0;118.0;78.0;214.0;84.0;0.0;20.0
8694;5 tot 10 woningen;West-Nederland (LD);2012;739.0;40.0;73.0;70.0;126.0;107.0;120.0;38.0;82.0;83.0;0.0;20.0
8695;5 tot 10 woningen;West-Nederland (LD);2013;633.0;19.0;13.0;82.0;115.0;105.0;126.0;62.0;65.0;46.0;0.0;20.0
8696;5 tot 10 woningen;West-Nederland (LD);2014;847.0;24.0;96.0;123.0;151.0;156.0;81.0;51.0;86.0;79.0;0.0;19.0
8697;5 tot 10 woningen;West-Nederland (LD);2015;1110.0;44.0;117.0;274.0;189.0;157.0;110.0;92.0;83.0;44.0;0.0;17.0
8698;5 tot 10 woningen;West-Nederland (LD);2016;1347.0;34.0;67.0;172.0;336.0;130.0;221.0;129.0;183.0;75.0;0.0;19.0
8699;5 tot 10 woningen;West-Nederland (LD);2017;1197.0;61.0;126.0;155.0;181.0;194.0;103.0;132.0;163.0;82.0;0.0;20.0
8700;5 tot 10 woningen;Zuid-Nederland (LD);2012;607.0;33.0;27.0;100.0;82.0;143.0;93.0;21.0;76.0;32.0;0.0;19.0
8701;5 tot 10 woningen;Zuid-Nederland (LD);2013;531.0;15.0;52.0;80.0;122.0;62.0;67.0;23.0;81.0;29.0;0.0;29.0
8702;5 tot 10 woningen;Zuid-Nederland (LD);2014;676.0;63.0;89.0;80.0;90.0;31.0;62.0;34.0;170.0;57.0;0.0;21.0
8703;5 tot 10 woningen;Zuid-Nederland (LD);2015;857.0;61.0;147.0;233.0;153.0;82.0;47.0;3.0;83.0;47.0;1.0;16.0
8704;5 tot 10 woningen;Zuid-Nederland (LD);2016;922.0;66.0;53.0;114.0;232.0;119.0;194.0;31.0;28.0;84.0;1.0;19.0
8705;5 tot 10 woningen;Zuid-Nederland (LD);2017;933.0;21.0;108.0;165.0;223.0;85.0;36.0;29.0;144.0;122.0;0.0;20.0
8706;5 tot 10 woningen;Groningen (PV);2012;110.0;1.0;44.0;8.0;9.0;0.0;3.0;38.0;6.0;1.0;0.0;16.0
8707;5 tot 10 woningen;Groningen (PV);2013;54.0;6.0;2.0;1.0;21.0;15.0;0.0;4.0;5.0;0.0;0.0;16.0
8708;5 tot 10 woningen;Groningen (PV);2014;130.0;14.0;43.0;55.0;0.0;0.0;0.0;0.0;16.0;2.0;0.0;13.0
8709;5 tot 10 woningen;Groningen (PV);2015;119.0;0.0;14.0;58.0;32.0;0.0;2.0;0.0;13.0;0.0;0.0;14.0
8710;5 tot 10 woningen;Groningen (PV);2016;152.0;0.0;21.0;6.0;41.0;34.0;40.0;10.0;0.0;0.0;0.0;17.0
8711;5 tot 10 woningen;Groningen (PV);2017;96.0;0.0;4.0;18.0;14.0;0.0;0.0;4.0;2.0;54.0;0.0;30.0
8712;5 tot 10 woningen;Friesland (PV);2012;174.0;0.0;11.0;50.0;72.0;0.0;0.0;1.0;11.0;29.0;0.0;19.0
8713;5 tot 10 woningen;Friesland (PV);2013;87.0;13.0;28.0;0.0;8.0;12.0;0.0;17.0;7.0;1.0;1.0;15.0
8714;5 tot 10 woningen;Friesland (PV);2014;114.0;23.0;57.0;16.0;4.0;0.0;0.0;0.0;8.0;6.0;0.0;12.0
8715;5 tot 10 woningen;Friesland (PV);2015;176.0;32.0;32.0;40.0;60.0;0.0;0.0;0.0;6.0;6.0;0.0;13.0
