ID;Onderwijssoorten;RegioS;Geslacht;Perioden;AantalLeerlingenStudenten_1;AantalGeslaagdenAfgestudeerden_2;Gemeentecode_3;Landsdeel_4;Provinciecode_5;COROPcode_6;GrootstedelijkeAgglomeratie_7;Stadsgewest_8
83;0;Ter Aar;Mannen;2005/'06;430.0;;0480;3;28;28;00;00
84;0;Ter Aar;Vrouwen;2000/'01;490.0;;0480;3;28;28;00;00
85;0;Ter Aar;Vrouwen;2001/'02;480.0;;0480;3;28;28;00;00
86;0;Ter Aar;Vrouwen;2002/'03;480.0;;0480;3;28;28;00;00
87;0;Ter Aar;Vrouwen;2003/'04;450.0;;0480;3;28;28;00;00
88;0;Ter Aar;Vrouwen;2004/'05;420.0;;0480;3;28;28;00;00
89;0;Ter Aar;Vrouwen;2005/'06;430.0;;0480;3;28;28;00;00
90;0;Aalten;Totaal mannen en vrouwen;2000/'01;4040.0;360.0;0197;2;25;14;00;00
91;0;Aalten;Totaal mannen en vrouwen;2001/'02;3980.0;390.0;0197;2;25;14;00;00
92;0;Aalten;Totaal mannen en vrouwen;2002/'03;3930.0;330.0;0197;2;25;14;00;00
93;0;Aalten;Totaal mannen en vrouwen;2003/'04;3980.0;370.0;0197;2;25;14;00;00
94;0;Aalten;Totaal mannen en vrouwen;2004/'05;4810.0;380.0;0197;2;25;14;00;00
95;0;Aalten;Totaal mannen en vrouwen;2005/'06;4810.0;;0197;2;25;14;00;00
96;0;Aalten;Mannen;2000/'01;2100.0;190.0;0197;2;25;14;00;00
97;0;Aalten;Mannen;2001/'02;2060.0;170.0;0197;2;25;14;00;00
98;0;Aalten;Mannen;2002/'03;2040.0;160.0;0197;2;25;14;00;00
99;0;Aalten;Mannen;2003/'04;2050.0;200.0;0197;2;25;14;00;00
100;0;Aalten;Mannen;2004/'05;2440.0;200.0;0197;2;25;14;00;00
101;0;Aalten;Mannen;2005/'06;2420.0;;0197;2;25;14;00;00
102;0;Aalten;Vrouwen;2000/'01;1940.0;180.0;0197;2;25;14;00;00
103;0;Aalten;Vrouwen;2001/'02;1920.0;210.0;0197;2;25;14;00;00
104;0;Aalten;Vrouwen;2002/'03;1890.0;170.0;0197;2;25;14;00;00
105;0;Aalten;Vrouwen;2003/'04;1930.0;160.0;0197;2;25;14;00;00
106;0;Aalten;Vrouwen;2004/'05;2360.0;180.0;0197;2;25;14;00;00
107;0;Aalten;Vrouwen;2005/'06;2390.0;;0197;2;25;14;00;00
108;0;Abcoude;Totaal mannen en vrouwen;2000/'01;970.0;;0305;3;26;17;10;00
109;0;Abcoude;Totaal mannen en vrouwen;2001/'02;990.0;;0305;3;26;17;10;00
110;0;Abcoude;Totaal mannen en vrouwen;2002/'03;1010.0;;0305;3;26;17;10;00
111;0;Abcoude;Totaal mannen en vrouwen;2003/'04;1030.0;;0305;3;26;17;10;00
112;0;Abcoude;Totaal mannen en vrouwen;2004/'05;1060.0;;0305;3;26;17;10;00
113;0;Abcoude;Totaal mannen en vrouwen;2005/'06;1070.0;;0305;3;26;17;10;00
114;0;Abcoude;Mannen;2000/'01;500.0;;0305;3;26;17;10;00
115;0;Abcoude;Mannen;2001/'02;500.0;;0305;3;26;17;10;00
116;0;Abcoude;Mannen;2002/'03;510.0;;0305;3;26;17;10;00
117;0;Abcoude;Mannen;2003/'04;520.0;;0305;3;26;17;10;00
118;0;Abcoude;Mannen;2004/'05;530.0;;0305;3;26;17;10;00
119;0;Abcoude;Mannen;2005/'06;550.0;;0305;3;26;17;10;00
120;0;Abcoude;Vrouwen;2000/'01;470.0;;0305;3;26;17;10;00
121;0;Abcoude;Vrouwen;2001/'02;490.0;;0305;3;26;17;10;00
122;0;Abcoude;Vrouwen;2002/'03;490.0;;0305;3;26;17;10;00
123;0;Abcoude;Vrouwen;2003/'04;510.0;;0305;3;26;17;10;00
124;0;Abcoude;Vrouwen;2004/'05;520.0;;0305;3;26;17;10;00
125;0;Abcoude;Vrouwen;2005/'06;520.0;;0305;3;26;17;10;00
126;0;Achtkarspelen;Totaal mannen en vrouwen;2000/'01;4840.0;420.0;0059;1;21;04;00;00
127;0;Achtkarspelen;Totaal mannen en vrouwen;2001/'02;4770.0;400.0;0059;1;21;04;00;00
128;0;Achtkarspelen;Totaal mannen en vrouwen;2002/'03;4740.0;410.0;0059;1;21;04;00;00
129;0;Achtkarspelen;Totaal mannen en vrouwen;2003/'04;4790.0;390.0;0059;1;21;04;00;00
130;0;Achtkarspelen;Totaal mannen en vrouwen;2004/'05;4920.0;380.0;0059;1;21;04;00;00
131;0;Achtkarspelen;Totaal mannen en vrouwen;2005/'06;5040.0;;0059;1;21;04;00;00
132;0;Achtkarspelen;Mannen;2000/'01;2420.0;190.0;0059;1;21;04;00;00
133;0;Achtkarspelen;Mannen;2001/'02;2370.0;180.0;0059;1;21;04;00;00
134;0;Achtkarspelen;Mannen;2002/'03;2370.0;190.0;0059;1;21;04;00;00
135;0;Achtkarspelen;Mannen;2003/'04;2370.0;180.0;0059;1;21;04;00;00
136;0;Achtkarspelen;Mannen;2004/'05;2480.0;190.0;0059;1;21;04;00;00
137;0;Achtkarspelen;Mannen;2005/'06;2540.0;;0059;1;21;04;00;00
138;0;Achtkarspelen;Vrouwen;2000/'01;2420.0;230.0;0059;1;21;04;00;00
139;0;Achtkarspelen;Vrouwen;2001/'02;2400.0;220.0;0059;1;21;04;00;00
140;0;Achtkarspelen;Vrouwen;2002/'03;2380.0;210.0;0059;1;21;04;00;00
141;0;Achtkarspelen;Vrouwen;2003/'04;2420.0;210.0;0059;1;21;04;00;00
142;0;Achtkarspelen;Vrouwen;2004/'05;2440.0;190.0;0059;1;21;04;00;00
143;0;Achtkarspelen;Vrouwen;2005/'06;2500.0;;0059;1;21;04;00;00
144;0;Akersloot;Totaal mannen en vrouwen;2000/'01;610.0;;0360;3;27;19;00;00
145;0;Akersloot;Totaal mannen en vrouwen;2001/'02;;;    ; ;  ;  ;  ;  
146;0;Akersloot;Totaal mannen en vrouwen;2002/'03;;;    ; ;  ;  ;  ;  
147;0;Akersloot;Totaal mannen en vrouwen;2003/'04;;;    ; ;  ;  ;  ;  
148;0;Akersloot;Totaal mannen en vrouwen;2004/'05;;;    ; ;  ;  ;  ;  
149;0;Akersloot;Totaal mannen en vrouwen;2005/'06;;;    ; ;  ;  ;  ;  
150;0;Akersloot;Mannen;2000/'01;300.0;;0360;3;27;19;00;00
151;0;Akersloot;Mannen;2001/'02;;;    ; ;  ;  ;  ;  
152;0;Akersloot;Mannen;2002/'03;;;    ; ;  ;  ;  ;  
153;0;Akersloot;Mannen;2003/'04;;;    ; ;  ;  ;  ;  
154;0;Akersloot;Mannen;2004/'05;;;    ; ;  ;  ;  ;  
155;0;Akersloot;Mannen;2005/'06;;;    ; ;  ;  ;  ;  
156;0;Akersloot;Vrouwen;2000/'01;310.0;;0360;3;27;19;00;00
157;0;Akersloot;Vrouwen;2001/'02;;;    ; ;  ;  ;  ;  
158;0;Akersloot;Vrouwen;2002/'03;;;    ; ;  ;  ;  ;  
159;0;Akersloot;Vrouwen;2003/'04;;;    ; ;  ;  ;  ;  
160;0;Akersloot;Vrouwen;2004/'05;;;    ; ;  ;  ;  ;  
161;0;Akersloot;Vrouwen;2005/'06;;;    ; ;  ;  ;  ;  
162;0;Alblasserdam;Totaal mannen en vrouwen;2000/'01;2020.0;;0482;3;28;30;15;00
163;0;Alblasserdam;Totaal mannen en vrouwen;2001/'02;2040.0;;0482;3;28;30;15;00
164;0;Alblasserdam;Totaal mannen en vrouwen;2002/'03;2050.0;;0482;3;28;30;15;00
165;0;Alblasserdam;Totaal mannen en vrouwen;2003/'04;2040.0;;0482;3;28;30;15;00
166;0;Alblasserdam;Totaal mannen en vrouwen;2004/'05;2030.0;;0482;3;28;30;15;00
167;0;Alblasserdam;Totaal mannen en vrouwen;2005/'06;2020.0;;0482;3;28;30;15;00
168;0;Alblasserdam;Mannen;2000/'01;1010.0;;0482;3;28;30;15;00
169;0;Alblasserdam;Mannen;2001/'02;1030.0;;0482;3;28;30;15;00
170;0;Alblasserdam;Mannen;2002/'03;1020.0;;0482;3;28;30;15;00
171;0;Alblasserdam;Mannen;2003/'04;1010.0;;0482;3;28;30;15;00
172;0;Alblasserdam;Mannen;2004/'05;1010.0;;0482;3;28;30;15;00
173;0;Alblasserdam;Mannen;2005/'06;1010.0;;0482;3;28;30;15;00
174;0;Alblasserdam;Vrouwen;2000/'01;1010.0;;0482;3;28;30;15;00
175;0;Alblasserdam;Vrouwen;2001/'02;1020.0;;0482;3;28;30;15;00
176;0;Alblasserdam;Vrouwen;2002/'03;1030.0;;0482;3;28;30;15;00
177;0;Alblasserdam;Vrouwen;2003/'04;1030.0;;0482;3;28;30;15;00
178;0;Alblasserdam;Vrouwen;2004/'05;1020.0;;0482;3;28;30;15;00
179;0;Alblasserdam;Vrouwen;2005/'06;1020.0;;0482;3;28;30;15;00
180;0;Albrandswaard;Totaal mannen en vrouwen;2000/'01;1710.0;;0613;3;28;29;14;00
181;0;Albrandswaard;Totaal mannen en vrouwen;2001/'02;1980.0;;0613;3;28;29;14;00
182;0;Albrandswaard;Totaal mannen en vrouwen;2002/'03;2010.0;;0613;3;28;29;14;00
183;0;Albrandswaard;Totaal mannen en vrouwen;2003/'04;1950.0;;0613;3;28;29;14;00
184;0;Albrandswaard;Totaal mannen en vrouwen;2004/'05;1990.0;;0613;3;28;29;14;00
185;0;Albrandswaard;Totaal mannen en vrouwen;2005/'06;2040.0;;0613;3;28;29;14;00
186;0;Albrandswaard;Mannen;2000/'01;870.0;;0613;3;28;29;14;00
187;0;Albrandswaard;Mannen;2001/'02;1000.0;;0613;3;28;29;14;00
188;0;Albrandswaard;Mannen;2002/'03;1000.0;;0613;3;28;29;14;00
189;0;Albrandswaard;Mannen;2003/'04;980.0;;0613;3;28;29;14;00
190;0;Albrandswaard;Mannen;2004/'05;1000.0;;0613;3;28;29;14;00
191;0;Albrandswaard;Mannen;2005/'06;1010.0;;0613;3;28;29;14;00
192;0;Albrandswaard;Vrouwen;2000/'01;850.0;;0613;3;28;29;14;00
193;0;Albrandswaard;Vrouwen;2001/'02;980.0;;0613;3;28;29;14;00
194;0;Albrandswaard;Vrouwen;2002/'03;1010.0;;0613;3;28;29;14;00
195;0;Albrandswaard;Vrouwen;2003/'04;970.0;;0613;3;28;29;14;00
196;0;Albrandswaard;Vrouwen;2004/'05;990.0;;0613;3;28;29;14;00
197;0;Albrandswaard;Vrouwen;2005/'06;1030.0;;0613;3;28;29;14;00
198;0;Alkemade;Totaal mannen en vrouwen;2000/'01;1650.0;;0483;3;28;25;00;00
199;0;Alkemade;Totaal mannen en vrouwen;2001/'02;1610.0;;0483;3;28;25;00;00
200;0;Alkemade;Totaal mannen en vrouwen;2002/'03;1600.0;;0483;3;28;25;00;00
201;0;Alkemade;Totaal mannen en vrouwen;2003/'04;1580.0;;0483;3;28;25;00;00
202;0;Alkemade;Totaal mannen en vrouwen;2004/'05;1510.0;;0483;3;28;25;00;00
203;0;Alkemade;Totaal mannen en vrouwen;2005/'06;1500.0;;0483;3;28;25;00;00
204;0;Alkemade;Mannen;2000/'01;830.0;;0483;3;28;25;00;00
205;0;Alkemade;Mannen;2001/'02;810.0;;0483;3;28;25;00;00
206;0;Alkemade;Mannen;2002/'03;820.0;;0483;3;28;25;00;00
207;0;Alkemade;Mannen;2003/'04;810.0;;0483;3;28;25;00;00
208;0;Alkemade;Mannen;2004/'05;780.0;;0483;3;28;25;00;00
209;0;Alkemade;Mannen;2005/'06;770.0;;0483;3;28;25;00;00
210;0;Alkemade;Vrouwen;2000/'01;820.0;;0483;3;28;25;00;00
211;0;Alkemade;Vrouwen;2001/'02;800.0;;0483;3;28;25;00;00
212;0;Alkemade;Vrouwen;2002/'03;780.0;;0483;3;28;25;00;00
213;0;Alkemade;Vrouwen;2003/'04;770.0;;0483;3;28;25;00;00
214;0;Alkemade;Vrouwen;2004/'05;730.0;;0483;3;28;25;00;00
215;0;Alkemade;Vrouwen;2005/'06;730.0;;0483;3;28;25;00;00
216;0;Alkmaar;Totaal mannen en vrouwen;2000/'01;44830.0;7770.0;0361;3;27;19;00;00
217;0;Alkmaar;Totaal mannen en vrouwen;2001/'02;43870.0;7750.0;0361;3;27;19;00;00
218;0;Alkmaar;Totaal mannen en vrouwen;2002/'03;43600.0;7590.0;0361;3;27;19;00;00
219;0;Alkmaar;Totaal mannen en vrouwen;2003/'04;44170.0;3750.0;0361;3;27;19;00;00
220;0;Alkmaar;Totaal mannen en vrouwen;2004/'05;23840.0;2730.0;0361;3;27;19;00;00
221;0;Alkmaar;Totaal mannen en vrouwen;2005/'06;23640.0;;0361;3;27;19;00;00
222;0;Alkmaar;Mannen;2000/'01;23210.0;4260.0;0361;3;27;19;00;00
223;0;Alkmaar;Mannen;2001/'02;22820.0;4080.0;0361;3;27;19;00;00
224;0;Alkmaar;Mannen;2002/'03;22630.0;3960.0;0361;3;27;19;00;00
225;0;Alkmaar;Mannen;2003/'04;23030.0;1860.0;0361;3;27;19;00;00
226;0;Alkmaar;Mannen;2004/'05;12040.0;1280.0;0361;3;27;19;00;00
227;0;Alkmaar;Mannen;2005/'06;11860.0;;0361;3;27;19;00;00
228;0;Alkmaar;Vrouwen;2000/'01;21610.0;3520.0;0361;3;27;19;00;00
229;0;Alkmaar;Vrouwen;2001/'02;21040.0;3670.0;0361;3;27;19;00;00
230;0;Alkmaar;Vrouwen;2002/'03;20970.0;3630.0;0361;3;27;19;00;00
231;0;Alkmaar;Vrouwen;2003/'04;21140.0;1890.0;0361;3;27;19;00;00
232;0;Alkmaar;Vrouwen;2004/'05;11810.0;1450.0;0361;3;27;19;00;00
233;0;Alkmaar;Vrouwen;2005/'06;11780.0;;0361;3;27;19;00;00
234;0;Almelo;Totaal mannen en vrouwen;2000/'01;24450.0;3720.0;0141;2;23;12;00;00
235;0;Almelo;Totaal mannen en vrouwen;2001/'02;25950.0;3350.0;0141;2;23;12;00;00
236;0;Almelo;Totaal mannen en vrouwen;2002/'03;25410.0;3260.0;0141;2;23;12;00;00
237;0;Almelo;Totaal mannen en vrouwen;2003/'04;24660.0;1550.0;0141;2;23;12;00;00
238;0;Almelo;Totaal mannen en vrouwen;2004/'05;15960.0;1580.0;0141;2;23;12;00;00
239;0;Almelo;Totaal mannen en vrouwen;2005/'06;15780.0;;0141;2;23;12;00;00
240;0;Almelo;Mannen;2000/'01;12010.0;2040.0;0141;2;23;12;00;00
241;0;Almelo;Mannen;2001/'02;12580.0;1630.0;0141;2;23;12;00;00
242;0;Almelo;Mannen;2002/'03;12070.0;1650.0;0141;2;23;12;00;00
243;0;Almelo;Mannen;2003/'04;11960.0;770.0;0141;2;23;12;00;00
244;0;Almelo;Mannen;2004/'05;8170.0;780.0;0141;2;23;12;00;00
245;0;Almelo;Mannen;2005/'06;8080.0;;0141;2;23;12;00;00
246;0;Almelo;Vrouwen;2000/'01;12450.0;1680.0;0141;2;23;12;00;00
247;0;Almelo;Vrouwen;2001/'02;13370.0;1720.0;0141;2;23;12;00;00
248;0;Almelo;Vrouwen;2002/'03;13340.0;1610.0;0141;2;23;12;00;00
249;0;Almelo;Vrouwen;2003/'04;12690.0;780.0;0141;2;23;12;00;00
250;0;Almelo;Vrouwen;2004/'05;7790.0;800.0;0141;2;23;12;00;00
251;0;Almelo;Vrouwen;2005/'06;7700.0;;0141;2;23;12;00;00
252;0;Almere;Totaal mannen en vrouwen;2000/'01;34990.0;2180.0;0034;2;24;40;10;00
253;0;Almere;Totaal mannen en vrouwen;2001/'02;36820.0;2510.0;0034;2;24;40;10;00
254;0;Almere;Totaal mannen en vrouwen;2002/'03;38130.0;2750.0;0034;2;24;40;10;00
255;0;Almere;Totaal mannen en vrouwen;2003/'04;38920.0;3380.0;0034;2;24;40;10;00
256;0;Almere;Totaal mannen en vrouwen;2004/'05;40890.0;3630.0;0034;2;24;40;10;00
257;0;Almere;Totaal mannen en vrouwen;2005/'06;40350.0;;0034;2;24;40;10;00
258;0;Almere;Mannen;2000/'01;17710.0;1100.0;0034;2;24;40;10;00
259;0;Almere;Mannen;2001/'02;18500.0;1290.0;0034;2;24;40;10;00
260;0;Almere;Mannen;2002/'03;19180.0;1410.0;0034;2;24;40;10;00
261;0;Almere;Mannen;2003/'04;19740.0;1810.0;0034;2;24;40;10;00
262;0;Almere;Mannen;2004/'05;20510.0;1810.0;0034;2;24;40;10;00
263;0;Almere;Mannen;2005/'06;20520.0;;0034;2;24;40;10;00
264;0;Almere;Vrouwen;2000/'01;17270.0;1080.0;0034;2;24;40;10;00
265;0;Almere;Vrouwen;2001/'02;18320.0;1210.0;0034;2;24;40;10;00
266;0;Almere;Vrouwen;2002/'03;18950.0;1340.0;0034;2;24;40;10;00
267;0;Almere;Vrouwen;2003/'04;19180.0;1570.0;0034;2;24;40;10;00
268;0;Almere;Vrouwen;2004/'05;20390.0;1830.0;0034;2;24;40;10;00
269;0;Almere;Vrouwen;2005/'06;19830.0;;0034;2;24;40;10;00
270;0;Alphen aan den Rijn;Totaal mannen en vrouwen;2000/'01;14200.0;1070.0;0484;3;28;28;00;00
271;0;Alphen aan den Rijn;Totaal mannen en vrouwen;2001/'02;14190.0;1120.0;0484;3;28;28;00;00
272;0;Alphen aan den Rijn;Totaal mannen en vrouwen;2002/'03;14120.0;1140.0;0484;3;28;28;00;00
273;0;Alphen aan den Rijn;Totaal mannen en vrouwen;2003/'04;14140.0;1170.0;0484;3;28;28;00;00
274;0;Alphen aan den Rijn;Totaal mannen en vrouwen;2004/'05;14240.0;910.0;0484;3;28;28;00;00
275;0;Alphen aan den Rijn;Totaal mannen en vrouwen;2005/'06;14330.0;;0484;3;28;28;00;00
276;0;Alphen aan den Rijn;Mannen;2000/'01;7190.0;510.0;0484;3;28;28;00;00
277;0;Alphen aan den Rijn;Mannen;2001/'02;7190.0;530.0;0484;3;28;28;00;00
278;0;Alphen aan den Rijn;Mannen;2002/'03;7230.0;560.0;0484;3;28;28;00;00
279;0;Alphen aan den Rijn;Mannen;2003/'04;7270.0;600.0;0484;3;28;28;00;00
280;0;Alphen aan den Rijn;Mannen;2004/'05;7290.0;460.0;0484;3;28;28;00;00
281;0;Alphen aan den Rijn;Mannen;2005/'06;7320.0;;0484;3;28;28;00;00
282;0;Alphen aan den Rijn;Vrouwen;2000/'01;7010.0;570.0;0484;3;28;28;00;00
283;0;Alphen aan den Rijn;Vrouwen;2001/'02;7000.0;590.0;0484;3;28;28;00;00
284;0;Alphen aan den Rijn;Vrouwen;2002/'03;6890.0;580.0;0484;3;28;28;00;00
285;0;Alphen aan den Rijn;Vrouwen;2003/'04;6870.0;580.0;0484;3;28;28;00;00
286;0;Alphen aan den Rijn;Vrouwen;2004/'05;6950.0;450.0;0484;3;28;28;00;00
287;0;Alphen aan den Rijn;Vrouwen;2005/'06;7010.0;;0484;3;28;28;00;00
288;0;Alphen-Chaam;Totaal mannen en vrouwen;2000/'01;930.0;;1723;4;30;34;00;00
289;0;Alphen-Chaam;Totaal mannen en vrouwen;2001/'02;960.0;;1723;4;30;34;00;00
290;0;Alphen-Chaam;Totaal mannen en vrouwen;2002/'03;960.0;;1723;4;30;34;00;00
291;0;Alphen-Chaam;Totaal mannen en vrouwen;2003/'04;950.0;;1723;4;30;34;00;00
292;0;Alphen-Chaam;Totaal mannen en vrouwen;2004/'05;990.0;;1723;4;30;34;00;00
293;0;Alphen-Chaam;Totaal mannen en vrouwen;2005/'06;970.0;;1723;4;30;34;00;00
294;0;Alphen-Chaam;Mannen;2000/'01;470.0;;1723;4;30;34;00;00
295;0;Alphen-Chaam;Mannen;2001/'02;490.0;;1723;4;30;34;00;00
296;0;Alphen-Chaam;Mannen;2002/'03;490.0;;1723;4;30;34;00;00
297;0;Alphen-Chaam;Mannen;2003/'04;490.0;;1723;4;30;34;00;00
