ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
595;302;302;1979-1981;-2.1;-17.0;-7.1;-2.1;3.0;12.0;87;96.0;63.0
596;302;302;1981-1983;-2.2;-16.0;-7.3;-2.2;3.0;13.0;88;97.0;62.0
597;302;302;1983-1985;-0.3;-13.0;-4.9;-0.3;4.9;14.0;84;95.0;52.0
598;302;302;1984-1985;2.0;-17.0;-4.6;2.0;10.1;24.0;83;97.0;41.0
599;302;302;1985-1986;4.8;-15.0;-2.1;4.8;12.7;28.0;84;98.0;31.0
600;302;302;1985-1987;4.7;-8.0;-0.1;4.7;10.6;19.0;82;95.0;25.0
601;302;302;1986-1987;4.3;-14.0;-2.3;4.3;13.6;28.0;84;96.0;31.0
602;302;302;1987-1988;1.8;-17.0;-4.3;1.8;9.7;23.0;84;97.0;40.0
603;302;302;1987-1989;2.5;-9.0;-1.8;2.5;8.2;16.0;82;95.0;33.0
604;302;302;1988-1989;2.9;-14.0;-2.8;2.9;10.9;25.0;84;97.0;34.0
605;302;302;1989-1990;4.2;-14.0;-2.6;4.2;12.5;25.0;83;96.0;32.0
606;302;302;1989-1991;2.7;-10.0;-1.9;2.7;8.6;17.0;80;94.0;33.0
607;302;302;1990-1991;1.1;-17.0;-4.7;1.1;8.4;21.0;80;97.0;44.0
608;302;302;1991-1992;0.8;-16.0;-4.7;0.8;7.8;20.0;81;97.0;44.0
609;302;302;1991-1993;1.1;-11.0;-3.4;1.1;6.1;13.0;79;95.0;41.0
610;302;302;1992-1993;1.3;-17.0;-4.6;1.3;7.8;19.0;80;97.0;40.0
611;302;302;1993-1994;0.4;-17.0;-5.5;0.4;7.6;19.0;80;97.0;48.0
612;302;302;1993-1995;0.8;-11.0;-3.6;0.8;5.9;14.0;78;94.0;44.0
613;302;302;1994-1995;1.4;-15.0;-4.5;1.4;8.7;22.0;80;96.0;41.0
614;302;302;1995-1996;1.5;-16.0;-4.4;1.5;8.5;20.0;79;97.0;40.0
615;302;302;1995-1997;1.5;-11.0;-3.0;1.5;6.8;14.0;78;94.0;38.0
616;302;302;1996-1997;1.7;-15.0;-4.5;1.7;9.6;22.0;79;97.0;41.0
617;302;302;1997-1998;2.8;-15.0;-3.5;2.8;10.1;23.0;79;97.0;36.0
618;302;302;1997-1999;2.0;-10.0;-2.6;2.0;7.5;15.0;77;94.0;36.0
619;302;302;1998-1999;1.4;-16.0;-4.7;1.4;9.6;23.0;79;97.0;41.0
620;302;302;1999-2000;2.5;-15.0;-3.6;2.5;11.3;25.0;79;97.0;37.0
621;302;303;1977-1979;3.0;-10.0;-1.7;3.0;9.6;20.0;48;53.0;33.0
622;302;303;1979-1981;-2.2;-17.0;-7.7;-2.2;3.3;11.0;44;48.0;62.0
623;302;303;1981-1983;-1.3;-15.0;-6.9;-1.3;3.9;12.0;45;49.0;57.0
624;302;303;1983-1985;0.5;-12.0;-4.1;0.5;5.4;13.0;40;45.0;47.0
625;302;303;1984-1985;2.7;-16.0;-4.4;2.7;11.3;25.0;40;47.0;39.0
626;302;303;1985-1986;5.5;-15.0;-2.0;5.5;13.5;27.0;41;47.0;30.0
627;302;303;1985-1987;5.4;-9.0;0.0;5.4;11.1;19.0;38;44.0;25.0
628;302;303;1986-1987;5.5;-13.0;-2.1;5.5;15.1;30.0;40;46.0;30.0
629;302;303;1987-1988;2.8;-18.0;-4.7;2.8;10.6;24.0;38;44.0;39.0
630;302;303;1987-1989;3.1;-10.0;-2.0;3.1;8.3;16.0;35;40.0;33.0
631;302;303;1988-1989;3.6;-14.0;-3.1;3.6;11.1;25.0;37;42.0;34.0
632;302;303;1989-1990;4.4;-15.0;-3.3;4.4;12.6;25.0;35;41.0;34.0
633;302;303;1989-1991;2.8;-11.0;-2.3;2.8;8.3;16.0;33;39.0;34.0
634;302;303;1990-1991;1.5;-18.0;-5.7;1.5;8.9;21.0;34;41.0;43.0
635;302;303;1991-1992;1.1;-18.0;-5.9;1.1;8.2;20.0;34;41.0;45.0
636;302;303;1991-1993;1.4;-13.0;-4.0;1.4;6.1;13.0;32;39.0;42.0
637;302;303;1992-1993;1.8;-18.0;-5.5;1.8;8.4;19.0;34;41.0;41.0
638;302;303;1993-1994;1.0;-18.0;-6.2;1.0;8.1;20.0;34;41.0;46.0
639;302;303;1993-1995;1.2;-12.0;-4.0;1.2;6.1;14.0;32;39.0;43.0
640;302;303;1994-1995;1.8;-17.0;-5.5;1.8;9.5;23.0;34;41.0;42.0
641;302;303;1995-1996;1.7;-18.0;-5.7;1.7;9.2;21.0;33;41.0;42.0
642;302;303;1995-1997;1.7;-12.0;-3.8;1.7;7.0;15.0;32;39.0;40.0
643;302;303;1996-1997;2.1;-17.0;-5.5;2.1;10.4;23.0;33;41.0;42.0
644;302;303;1997-1998;3.0;-17.0;-4.9;3.0;11.3;24.0;33;41.0;39.0
645;302;303;1997-1999;2.2;-12.0;-3.4;2.2;8.1;16.0;32;38.0;38.0
646;302;303;1998-1999;2.3;-18.0;-6.0;2.3;11.0;24.0;33;40.0;42.0
647;302;303;1999-2000;3.6;-17.0;-4.6;3.6;12.9;27.0;33;41.0;38.0
648;302;304;1977-1979;1.9;-26.0;-2.4;1.9;8.7;22.0;1;1.0;39.0
649;302;304;1979-1981;-3.4;-20.0;-10.3;-3.4;1.3;10.0;1;1.0;69.0
650;302;304;1981-1983;-0.5;-31.0;-11.0;-0.5;6.0;12.0;1;1.0;52.0
651;302;304;1983-1985;1.0;-20.0;-6.8;1.0;4.9;13.0;1;2.0;49.0
652;302;304;1984-1985;-1.2;-16.0;-5.1;-1.2;10.0;20.0;1;1.0;56.0
653;302;304;1985-1986;2.3;-18.0;-2.9;2.3;14.6;34.0;1;2.0;35.0
654;302;304;1985-1987;-0.4;-13.0;-7.6;-0.4;7.2;17.0;1;2.0;52.0
655;302;304;1986-1987;-0.5;-22.0;-8.2;-0.5;12.8;27.0;1;2.0;51.0
656;302;304;1987-1988;-1.1;-34.0;-11.5;-1.1;6.7;24.0;1;2.0;55.0
657;302;304;1987-1989;0.5;-17.0;-4.7;0.5;5.3;11.0;1;2.0;45.0
658;302;304;1988-1989;2.5;-20.0;-4.6;2.5;9.6;28.0;1;2.0;37.0
659;302;304;1989-1990;-1.3;-32.0;-9.1;-1.3;8.9;26.0;1;2.0;55.0
660;302;304;1989-1991;1.3;-21.0;-7.6;1.3;6.6;15.0;2;2.0;41.0
661;302;304;1990-1991;0.2;-32.0;-8.8;0.2;7.1;23.0;2;2.0;48.0
662;302;304;1991-1992;1.5;-25.0;-5.9;1.5;7.8;24.0;2;2.0;40.0
663;302;304;1991-1993;1.4;-21.0;-5.6;1.4;6.0;15.0;2;2.0;42.0
664;302;304;1992-1993;1.0;-34.0;-6.4;1.0;7.8;20.0;2;2.0;41.0
665;302;304;1993-1994;-1.1;-34.0;-7.8;-1.1;6.6;22.0;2;3.0;55.0
666;302;304;1993-1995;-0.2;-25.0;-8.4;-0.2;4.3;13.0;2;2.0;52.0
667;302;304;1994-1995;1.6;-35.0;-7.4;1.6;8.9;26.0;2;3.0;40.0
668;302;304;1995-1996;1.4;-33.0;-6.2;1.4;9.8;28.0;2;3.0;39.0
669;302;304;1995-1997;1.4;-23.0;-8.0;1.4;7.4;16.0;2;2.0;43.0
670;302;304;1996-1997;2.6;-31.0;-6.8;2.6;12.1;29.0;2;3.0;39.0
671;302;304;1997-1998;4.1;-26.0;-3.7;4.1;14.2;31.0;2;3.0;33.0
672;302;304;1997-1999;2.6;-21.0;-5.3;2.6;9.1;19.0;2;3.0;36.0
673;302;304;1998-1999;2.4;-29.0;-6.3;2.4;12.4;27.0;2;3.0;40.0
674;302;304;1999-2000;4.0;-32.0;-5.3;4.0;14.4;31.0;2;3.0;35.0
675;302;305;1977-1979;1.9;-12.0;-2.3;1.9;6.4;14.0;30;33.0;36.0
676;302;305;1979-1981;-2.6;-17.0;-7.5;-2.6;2.0;9.0;29;32.0;67.0
677;302;305;1981-1983;-2.0;-16.0;-7.0;-2.0;2.5;10.0;29;32.0;62.0
678;302;305;1983-1985;-0.2;-12.0;-4.2;-0.2;4.1;10.0;28;31.0;52.0
679;302;305;1984-1985;2.2;-15.0;-4.8;2.2;9.5;22.0;27;31.0;40.0
680;302;305;1985-1986;5.1;-15.0;-2.3;5.1;11.9;25.0;26;30.0;31.0
681;302;305;1985-1987;4.7;-9.0;-0.5;4.7;9.8;17.0;25;29.0;27.0
682;302;305;1986-1987;4.7;-15.0;-2.5;4.7;13.9;27.0;26;30.0;32.0
683;302;305;1987-1988;2.1;-18.0;-5.2;2.1;8.7;21.0;25;29.0;41.0
684;302;305;1987-1989;2.5;-11.0;-2.8;2.5;7.0;13.0;23;27.0;35.0
685;302;305;1988-1989;3.2;-15.0;-3.4;3.2;9.5;21.0;24;28.0;35.0
686;302;305;1989-1990;3.7;-14.0;-3.4;3.7;10.7;22.0;24;28.0;35.0
687;302;305;1989-1991;2.3;-11.0;-2.8;2.3;7.2;14.0;23;27.0;36.0
688;302;305;1990-1991;1.1;-19.0;-6.1;1.1;7.6;18.0;24;28.0;44.0
689;302;305;1991-1992;0.3;-18.0;-6.8;0.3;6.3;17.0;23;28.0;48.0
690;302;305;1991-1993;0.8;-13.0;-4.7;0.8;4.9;11.0;22;27.0;45.0
691;302;305;1992-1993;1.4;-18.0;-5.9;1.4;7.0;16.0;23;28.0;43.0
692;302;305;1993-1994;0.4;-19.0;-6.7;0.4;6.7;17.0;23;28.0;48.0
693;302;305;1993-1995;0.6;-13.0;-4.7;0.6;4.9;11.0;23;27.0;46.0
694;302;305;1994-1995;0.9;-17.0;-6.3;0.9;7.6;18.0;23;28.0;46.0
695;302;305;1995-1996;1.1;-18.0;-6.3;1.1;7.6;18.0;23;28.0;45.0
696;302;305;1995-1997;1.0;-13.0;-4.6;1.0;5.7;12.0;23;27.0;44.0
697;302;305;1996-1997;1.1;-18.0;-6.4;1.1;8.5;19.0;23;28.0;45.0
698;302;305;1997-1998;1.9;-18.0;-6.0;1.9;8.9;20.0;23;28.0;42.0
699;302;305;1997-1999;1.2;-12.0;-4.4;1.2;6.2;13.0;22;27.0;43.0
700;302;305;1998-1999;1.2;-18.0;-6.8;1.2;9.3;21.0;23;28.0;45.0
701;302;305;1999-2000;2.5;-18.0;-5.7;2.5;10.8;24.0;23;28.0;41.0
702;302;306;1977-1979;6.5;-7.0;-0.6;6.5;15.5;27.0;17;18.0;26.0
703;302;306;1979-1981;-0.3;-17.0;-7.7;-0.3;6.8;16.0;14;16.0;52.0
704;302;306;1981-1983;0.6;-14.0;-6.2;0.6;7.2;16.0;14;15.0;46.0
705;302;306;1983-1985;2.2;-11.0;-2.8;2.2;9.6;21.0;11;13.0;36.0
706;302;306;1984-1985;5.4;-17.0;-3.1;5.4;16.1;33.0;12;15.0;35.0
707;302;306;1985-1986;7.2;-15.0;-1.2;7.2;17.1;30.0;13;15.0;29.0
708;302;306;1985-1987;7.9;-4.0;2.1;7.9;13.7;24.0;12;14.0;18.0
709;302;306;1986-1987;7.9;-10.0;0.0;7.9;17.3;37.0;13;14.0;25.0
710;302;306;1987-1988;5.1;-14.0;-3.4;5.1;14.4;29.0;11;13.0;34.0
711;302;306;1987-1989;5.2;-8.0;-0.1;5.2;12.4;20.0;10;12.0;25.0
712;302;306;1988-1989;5.6;-13.0;-2.0;5.6;15.7;31.0;11;12.0;31.0
713;302;306;1989-1990;7.5;-14.0;-1.5;7.5;17.5;30.0;10;11.0;29.0
714;302;306;1989-1991;5.0;-7.0;-0.4;5.0;12.0;21.0;9;10.0;27.0
715;302;306;1990-1991;3.3;-15.0;-4.2;3.3;12.9;26.0;9;11.0;39.0
716;302;306;1991-1992;3.8;-14.0;-3.8;3.8;12.8;25.0;9;11.0;36.0
717;302;306;1991-1993;3.4;-9.0;-2.0;3.4;9.5;17.0;8;10.0;33.0
718;302;306;1992-1993;4.0;-15.0;-4.2;4.0;12.6;25.0;9;10.0;36.0
719;302;306;1993-1994;3.9;-14.0;-4.2;3.9;13.0;27.0;8;10.0;37.0
720;302;306;1993-1995;4.0;-7.0;-1.1;4.0;10.3;18.0;8;9.0;30.0
721;302;306;1994-1995;5.3;-12.0;-2.9;5.3;15.2;31.0;8;10.0;33.0
722;302;306;1995-1996;4.4;-14.0;-3.9;4.4;13.7;27.0;8;10.0;35.0
723;302;306;1995-1997;4.7;-7.0;-0.8;4.7;10.9;19.0;8;9.0;28.0
724;302;306;1996-1997;5.7;-12.0;-2.6;5.7;15.8;30.0;8;10.0;32.0
725;302;306;1997-1998;7.4;-11.0;-1.3;7.4;17.6;33.0;8;10.0;28.0
726;302;306;1997-1999;6.1;-6.0;0.2;6.1;12.6;21.0;7;9.0;24.0
727;302;306;1998-1999;5.9;-13.0;-2.9;5.9;15.9;28.0;8;9.0;32.0
728;302;306;1999-2000;7.7;-11.0;-0.9;7.7;17.9;33.0;8;9.0;28.0
729;302;307;1977-1979;2.0;-12.0;-2.7;2.0;8.0;19.0;41;44.0;35.0
730;302;307;1979-1981;-2.0;-17.0;-6.5;-2.0;2.8;12.0;43;48.0;63.0
731;302;307;1981-1983;-2.6;-17.0;-7.6;-2.6;1.7;14.0;44;48.0;67.0
732;302;307;1983-1985;-1.0;-15.0;-5.8;-1.0;4.3;16.0;44;49.0;57.0
733;302;307;1984-1985;1.4;-18.0;-4.8;1.4;8.7;23.0;43;50.0;43.0
734;302;307;1985-1986;4.2;-16.0;-2.4;4.2;11.9;28.0;43;51.0;31.0
735;302;307;1985-1987;4.2;-8.0;-0.3;4.2;10.0;19.0;44;51.0;26.0
736;302;307;1986-1987;3.5;-15.0;-2.5;3.5;12.0;27.0;44;51.0;31.0
737;302;307;1987-1988;1.2;-16.0;-3.9;1.2;9.0;21.0;46;53.0;41.0
738;302;307;1987-1989;2.1;-9.0;-1.7;2.1;8.2;16.0;47;54.0;33.0
739;302;307;1988-1989;2.4;-14.0;-2.5;2.4;10.6;25.0;47;54.0;33.0
740;302;307;1989-1990;4.1;-13.0;-2.1;4.1;12.4;26.0;47;55.0;31.0
741;302;307;1989-1991;2.7;-9.0;-1.6;2.7;8.8;17.0;47;55.0;33.0
742;302;307;1990-1991;0.8;-16.0;-4.2;0.8;8.0;21.0;46;55.0;45.0
743;302;307;1991-1992;0.6;-14.0;-4.0;0.6;7.5;19.0;47;56.0;43.0
744;302;307;1991-1993;0.9;-11.0;-3.0;0.9;6.1;13.0;46;56.0;41.0
745;302;307;1992-1993;1.1;-16.0;-4.1;1.1;7.4;18.0;46;56.0;40.0
746;302;307;1993-1994;0.1;-17.0;-5.1;0.1;7.1;19.0;46;56.0;50.0
747;302;307;1993-1995;0.6;-11.0;-3.3;0.6;5.8;14.0;46;55.0;45.0
748;302;307;1994-1995;1.2;-14.0;-3.7;1.2;8.1;21.0;46;56.0;41.0
749;302;307;1995-1996;1.4;-14.0;-3.6;1.4;8.0;20.0;46;56.0;38.0
750;302;307;1995-1997;1.4;-10.0;-2.5;1.4;6.6;14.0;46;55.0;37.0
751;302;307;1996-1997;1.5;-14.0;-3.8;1.5;9.0;21.0;46;56.0;40.0
752;302;307;1997-1998;2.7;-13.0;-2.5;2.7;9.3;21.0;46;56.0;33.0
753;302;307;1997-1999;1.9;-9.0;-2.0;1.9;7.1;15.0;46;56.0;34.0
754;302;307;1998-1999;1.1;-15.0;-3.8;1.1;8.5;22.0;46;56.0;40.0
755;302;307;1999-2000;1.8;-14.0;-3.0;1.8;10.0;23.0;46;56.0;37.0
756;302;308;1977-1979;1.5;-13.0;-3.4;1.5;5.3;16.0;25;28.0;38.0
757;302;308;1979-1981;-2.3;-17.0;-6.1;-2.3;1.2;9.0;27;30.0;68.0
758;302;308;1981-1983;-2.8;-18.0;-7.4;-2.8;0.5;11.0;26;29.0;72.0
759;302;308;1983-1985;-1.0;-16.0;-5.8;-1.0;3.9;16.0;26;29.0;57.0
760;302;308;1984-1985;0.8;-18.0;-5.1;0.8;7.0;19.0;26;30.0;45.0
761;302;308;1985-1986;3.7;-15.0;-1.3;3.7;10.2;24.0;27;31.0;30.0
762;302;308;1985-1987;3.3;-9.0;-1.0;3.3;7.9;18.0;27;31.0;29.0
763;302;308;1986-1987;2.7;-16.0;-2.7;2.7;9.3;23.0;27;31.0;32.0
764;302;308;1987-1988;0.5;-16.0;-4.0;0.5;6.3;18.0;28;32.0;45.0
765;302;308;1987-1989;1.0;-10.0;-2.4;1.0;5.6;13.0;28;32.0;38.0
766;302;308;1988-1989;1.4;-14.0;-2.5;1.4;7.4;20.0;28;32.0;35.0
767;302;308;1989-1990;2.7;-14.0;-2.4;2.7;9.5;22.0;28;33.0;32.0
768;302;308;1989-1991;1.5;-11.0;-2.4;1.5;6.3;14.0;30;35.0;37.0
769;302;308;1990-1991;0.0;-16.0;-4.2;0.0;5.6;17.0;29;35.0;50.0
770;302;308;1991-1992;0.1;-15.0;-4.5;0.1;4.9;15.0;30;36.0;48.0
771;302;308;1991-1993;0.3;-11.0;-3.6;0.3;3.9;10.0;30;36.0;45.0
772;302;308;1992-1993;0.6;-16.0;-4.2;0.6;5.1;15.0;30;37.0;42.0
773;302;308;1993-1994;-0.6;-17.0;-5.4;-0.6;5.0;15.0;31;37.0;55.0
774;302;308;1993-1995;0.0;-11.0;-3.9;0.0;3.8;11.0;31;38.0;50.0
775;302;308;1994-1995;0.7;-15.0;-3.9;0.7;5.8;17.0;32;38.0;43.0
776;302;308;1995-1996;0.9;-15.0;-3.7;0.9;5.8;16.0;32;39.0;40.0
777;302;308;1995-1997;0.8;-11.0;-3.1;0.8;4.7;11.0;32;39.0;41.0
778;302;308;1996-1997;0.7;-14.0;-4.3;0.7;6.5;17.0;33;40.0;43.0
779;302;308;1997-1998;2.2;-13.0;-2.8;2.2;6.9;18.0;33;40.0;35.0
780;302;308;1997-1999;1.3;-10.0;-2.6;1.3;4.9;12.0;33;40.0;38.0
781;302;308;1998-1999;0.6;-15.0;-4.2;0.6;6.1;18.0;33;41.0;43.0
782;302;308;1999-2000;0.9;-14.0;-3.4;0.9;7.7;20.0;33;41.0;40.0
783;302;309;1977-1979;3.8;-11.0;-1.9;3.8;12.2;22.0;15;17.0;31.0
784;302;309;1979-1981;-1.0;-16.0;-7.1;-1.0;4.9;15.0;16;18.0;55.0
785;302;309;1981-1983;-2.2;-17.0;-7.9;-2.2;4.1;18.0;18;20.0;60.0
786;302;309;1983-1985;-1.0;-14.0;-5.8;-1.0;4.9;15.0;18;20.0;57.0
787;302;309;1984-1985;2.7;-18.0;-4.3;2.7;11.8;27.0;17;20.0;38.0
788;302;309;1985-1986;5.0;-17.0;-3.7;5.0;15.7;35.0;17;20.0;34.0
789;302;309;1985-1987;6.0;-7.0;0.8;6.0;12.2;20.0;17;20.0;22.0
790;302;309;1986-1987;6.1;-13.0;-2.1;6.1;15.3;33.0;17;20.0;31.0
791;302;309;1987-1988;3.8;-15.0;-3.8;3.8;12.9;25.0;18;21.0;36.0
792;302;309;1987-1989;4.7;-7.0;-0.5;4.7;11.0;19.0;19;22.0;27.0
793;302;309;1988-1989;5.0;-13.0;-2.6;5.0;14.8;30.0;19;22.0;31.0
794;302;309;1989-1990;6.8;-13.0;-1.4;6.8;16.2;30.0;19;22.0;28.0
795;302;309;1989-1991;5.6;-7.0;0.0;5.6;12.3;21.0;17;20.0;25.0
796;302;309;1990-1991;3.2;-15.0;-4.1;3.2;12.3;26.0;17;20.0;38.0
797;302;309;1991-1992;3.5;-14.0;-3.0;3.5;12.2;25.0;17;20.0;35.0
798;302;309;1991-1993;3.7;-9.0;-1.7;3.7;9.6;17.0;16;19.0;32.0
799;302;309;1992-1993;3.3;-16.0;-3.8;3.3;11.4;23.0;16;19.0;36.0
800;302;309;1993-1994;2.9;-16.0;-4.4;2.9;11.4;25.0;15;18.0;39.0
801;302;309;1993-1995;3.3;-9.0;-1.9;3.3;9.4;18.0;15;18.0;34.0
802;302;309;1994-1995;3.9;-14.0;-3.2;3.9;13.5;28.0;15;18.0;35.0
803;302;309;1995-1996;3.9;-14.0;-3.2;3.9;13.0;26.0;14;17.0;35.0
804;302;309;1995-1997;4.7;-7.0;-0.7;4.7;11.0;19.0;13;16.0;27.0
805;302;309;1996-1997;5.2;-12.0;-2.2;5.2;14.6;28.0;13;16.0;32.0
806;302;309;1997-1998;5.6;-12.0;-1.7;5.6;15.2;27.0;13;16.0;29.0
807;302;309;1997-1999;5.3;-7.0;-0.3;5.3;11.9;20.0;13;16.0;26.0
808;302;309;1998-1999;4.8;-13.0;-2.7;4.8;14.4;28.0;13;15.0;33.0
809;302;309;1999-2000;5.9;-13.0;-1.7;5.9;15.4;30.0;12;15.0;30.0
810;303;310;1977-1979;3.5;-9.0;-1.3;3.5;10.6;21.0;53;100.0;31.0
811;303;310;1979-1981;-1.6;-15.0;-6.5;-1.6;4.5;13.0;49;100.0;59.0
812;303;310;1981-1983;-0.9;-14.0;-6.3;-0.9;4.4;14.0;50;100.0;55.0
813;303;310;1983-1985;0.7;-11.0;-3.5;0.7;6.1;15.0;46;100.0;46.0
814;303;310;1984-1985;2.9;-15.0;-4.1;2.9;11.8;26.0;44;100.0;38.0
815;303;310;1985-1986;5.8;-14.0;-1.5;5.8;13.9;27.0;43;100.0;29.0
816;303;310;1985-1987;6.0;-7.0;0.7;6.0;11.7;20.0;43;100.0;22.0
817;303;310;1986-1987;5.9;-12.0;-1.5;5.9;15.5;30.0;43;100.0;29.0
818;303;310;1987-1988;3.2;-17.0;-4.1;3.2;11.4;25.0;41;100.0;37.0
819;303;310;1987-1989;3.8;-8.0;-1.1;3.8;9.5;18.0;42;100.0;29.0
820;303;310;1988-1989;4.0;-13.0;-2.6;4.0;11.9;26.0;40;100.0;32.0
821;303;310;1989-1990;4.8;-14.0;-2.7;4.8;13.4;27.0;39;100.0;32.0
822;303;310;1989-1991;3.7;-9.0;-1.1;3.7;9.7;18.0;38;100.0;29.0
823;303;310;1990-1991;2.0;-16.0;-4.5;2.0;9.7;23.0;36;100.0;41.0
824;303;310;1991-1992;1.6;-15.0;-4.9;1.6;9.0;21.0;36;100.0;43.0
825;303;310;1991-1993;2.1;-10.0;-2.7;2.1;7.2;14.0;36;100.0;37.0
826;303;310;1992-1993;2.2;-16.0;-4.5;2.2;8.9;20.0;35;100.0;39.0
827;303;310;1993-1994;1.4;-16.0;-5.2;1.4;8.9;21.0;35;100.0;44.0
828;303;310;1993-1995;2.0;-10.0;-2.5;2.0;7.3;15.0;35;100.0;38.0
829;303;310;1994-1995;2.2;-15.0;-4.5;2.2;10.2;24.0;35;100.0;40.0
830;303;310;1995-1996;2.2;-16.0;-4.8;2.2;9.8;22.0;35;100.0;40.0
831;303;310;1995-1997;2.7;-10.0;-2.4;2.7;8.2;16.0;35;100.0;35.0
832;303;310;1996-1997;2.7;-15.0;-4.7;2.7;11.2;24.0;35;100.0;40.0
833;303;310;1997-1998;3.5;-15.0;-3.9;3.5;12.0;25.0;35;100.0;36.0
834;303;310;1997-1999;3.2;-9.0;-2.0;3.2;9.4;18.0;35;100.0;33.0
835;303;310;1998-1999;2.9;-16.0;-5.0;2.9;11.8;25.0;35;100.0;39.0
836;303;310;1999-2000;4.2;-16.0;-3.8;4.2;13.6;28.0;35;100.0;36.0
837;303;301;1977-1979;;;;;;;1;1.0;
838;303;301;1979-1981;5.1;-31.0;-21.7;5.1;21.0;33.0;1;1.0;47.0
839;303;301;1981-1983;-16.5;-27.0;-21.2;-16.5;2.2;14.0;1;1.0;70.0
840;303;301;1983-1985;1.2;-31.0;-17.9;1.2;28.2;30.0;1;3.0;49.0
841;303;301;1984-1985;;;;;;;1;2.0;
842;303;301;1985-1986;;;;;;;1;1.0;
843;303;301;1985-1987;-21.8;-35.0;-28.3;-21.8;-1.8;15.0;1;3.0;79.0
844;303;301;1986-1987;;;;;;;1;2.0;
845;303;301;1987-1988;-2.5;-65.0;-46.2;-2.5;29.0;69.0;1;1.0;54.0
846;303;301;1987-1989;-9.1;-34.0;-26.2;-9.1;3.1;29.0;1;3.0;70.0
847;303;301;1988-1989;-23.5;-56.0;-45.6;-23.5;7.9;65.0;1;2.0;70.0
848;303;301;1989-1990;-16.6;-61.0;-45.7;-16.6;17.2;61.0;1;2.0;63.0
849;303;301;1989-1991;-8.9;-40.0;-27.0;-8.9;14.1;29.0;1;3.0;61.0
850;303;301;1990-1991;-6.4;-58.0;-35.8;-6.4;33.2;69.0;1;2.0;55.0
851;303;301;1991-1992;-11.0;-53.0;-36.7;-11.0;28.9;72.0;0;1.0;56.0
852;303;301;1991-1993;-9.2;-36.0;-25.9;-9.2;11.1;27.0;1;3.0;63.0
853;303;301;1992-1993;-21.0;-61.0;-44.7;-21.0;17.9;52.0;1;2.0;63.0
854;303;301;1993-1994;-7.3;-54.0;-34.5;-7.3;27.5;73.0;1;2.0;56.0
855;303;301;1993-1995;-2.6;-33.0;-19.5;-2.6;14.4;32.0;1;3.0;55.0
856;303;301;1994-1995;-6.6;-57.0;-35.2;-6.6;29.8;68.0;1;2.0;53.0
857;303;301;1995-1996;-5.9;-55.0;-33.7;-5.9;38.0;80.0;1;2.0;55.0
858;303;301;1995-1997;-5.6;-35.0;-22.4;-5.6;12.8;30.0;1;3.0;57.0
859;303;301;1996-1997;-8.1;-56.0;-36.5;-8.1;28.4;56.0;1;2.0;56.0
860;303;301;1997-1998;-15.6;-60.0;-45.4;-15.6;22.7;72.0;1;2.0;61.0
861;303;301;1997-1999;-5.7;-38.0;-24.4;-5.7;13.4;29.0;1;3.0;56.0
862;303;301;1998-1999;-6.6;-61.0;-42.3;-6.6;26.2;69.0;1;2.0;54.0
863;303;301;1999-2000;-13.5;-59.0;-43.7;-13.5;28.9;63.0;1;2.0;59.0
864;303;302;1977-1979;3.5;-9.0;-1.3;3.5;10.6;21.0;53;99.0;31.0
865;303;302;1979-1981;-1.6;-14.0;-6.4;-1.6;4.4;13.0;48;99.0;59.0
866;303;302;1981-1983;-0.9;-14.0;-6.2;-0.9;4.4;14.0;50;99.0;55.0
867;303;302;1983-1985;0.7;-11.0;-3.4;0.7;6.0;14.0;44;97.0;46.0
868;303;302;1984-1985;2.9;-15.0;-3.8;2.9;11.7;26.0;43;98.0;38.0
869;303;302;1985-1986;5.8;-13.0;-1.4;5.8;13.9;27.0;42;99.0;29.0
870;303;302;1985-1987;6.1;-6.0;0.9;6.1;11.7;20.0;42;97.0;22.0
871;303;302;1986-1987;5.9;-11.0;-1.3;5.9;15.5;30.0;42;98.0;29.0
872;303;302;1987-1988;3.2;-16.0;-4.0;3.2;11.3;25.0;41;99.0;37.0
873;303;302;1987-1989;3.8;-8.0;-0.9;3.8;9.5;18.0;41;97.0;29.0
874;303;302;1988-1989;4.1;-12.0;-2.4;4.1;11.9;26.0;39;98.0;32.0
875;303;302;1989-1990;4.9;-13.0;-2.5;4.9;13.4;26.0;38;98.0;32.0
876;303;302;1989-1991;3.7;-8.0;-0.9;3.7;9.7;18.0;37;97.0;29.0
877;303;302;1990-1991;2.0;-15.0;-4.4;2.0;9.7;22.0;36;98.0;41.0
878;303;302;1991-1992;1.6;-15.0;-4.8;1.6;9.0;21.0;36;99.0;42.0
879;303;302;1991-1993;2.1;-10.0;-2.5;2.1;7.2;14.0;35;97.0;37.0
880;303;302;1992-1993;2.2;-16.0;-4.4;2.2;8.9;20.0;35;98.0;39.0
881;303;302;1993-1994;1.5;-16.0;-5.0;1.5;8.8;21.0;35;98.0;43.0
882;303;302;1993-1995;2.0;-9.0;-2.4;2.0;7.3;15.0;34;97.0;37.0
