ID;Bedrijfsgroep;Geslacht;Dienstvorm;Personen_1
952;XI-XIII, 44. Vliegtuigfabrieken;Vrouwen;Waterschap;0
953;XI-XIII, 44. Vliegtuigfabrieken;Vrouwen;Particulier;13
954;XI-XIII, 45. Spoor- en tramwegwerkpl.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;6779
955;XI-XIII, 45. Spoor- en tramwegwerkpl.;Totaal mannen en vrouwen;Staat;0
956;XI-XIII, 45. Spoor- en tramwegwerkpl.;Totaal mannen en vrouwen;Provincie;0
957;XI-XIII, 45. Spoor- en tramwegwerkpl.;Totaal mannen en vrouwen;Gemeente;426
958;XI-XIII, 45. Spoor- en tramwegwerkpl.;Totaal mannen en vrouwen;Waterschap;0
959;XI-XIII, 45. Spoor- en tramwegwerkpl.;Totaal mannen en vrouwen;Particulier;6353
960;XI-XIII, 45. Spoor- en tramwegwerkpl.;Mannen;Totaal van alle dienstvormen;6774
961;XI-XIII, 45. Spoor- en tramwegwerkpl.;Mannen;Staat;0
962;XI-XIII, 45. Spoor- en tramwegwerkpl.;Mannen;Provincie;0
963;XI-XIII, 45. Spoor- en tramwegwerkpl.;Mannen;Gemeente;426
964;XI-XIII, 45. Spoor- en tramwegwerkpl.;Mannen;Waterschap;0
965;XI-XIII, 45. Spoor- en tramwegwerkpl.;Mannen;Particulier;6348
966;XI-XIII, 45. Spoor- en tramwegwerkpl.;Vrouwen;Totaal van alle dienstvormen;5
967;XI-XIII, 45. Spoor- en tramwegwerkpl.;Vrouwen;Staat;0
968;XI-XIII, 45. Spoor- en tramwegwerkpl.;Vrouwen;Provincie;0
969;XI-XIII, 45. Spoor- en tramwegwerkpl.;Vrouwen;Gemeente;0
970;XI-XIII, 45. Spoor- en tramwegwerkpl.;Vrouwen;Waterschap;0
971;XI-XIII, 45. Spoor- en tramwegwerkpl.;Vrouwen;Particulier;5
972;XI-XIII, 46. Wagen- en carrosseriefabr.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;4086
973;XI-XIII, 46. Wagen- en carrosseriefabr.;Totaal mannen en vrouwen;Staat;0
974;XI-XIII, 46. Wagen- en carrosseriefabr.;Totaal mannen en vrouwen;Provincie;0
975;XI-XIII, 46. Wagen- en carrosseriefabr.;Totaal mannen en vrouwen;Gemeente;3
976;XI-XIII, 46. Wagen- en carrosseriefabr.;Totaal mannen en vrouwen;Waterschap;0
977;XI-XIII, 46. Wagen- en carrosseriefabr.;Totaal mannen en vrouwen;Particulier;4083
978;XI-XIII, 46. Wagen- en carrosseriefabr.;Mannen;Totaal van alle dienstvormen;4047
979;XI-XIII, 46. Wagen- en carrosseriefabr.;Mannen;Staat;0
980;XI-XIII, 46. Wagen- en carrosseriefabr.;Mannen;Provincie;0
981;XI-XIII, 46. Wagen- en carrosseriefabr.;Mannen;Gemeente;3
982;XI-XIII, 46. Wagen- en carrosseriefabr.;Mannen;Waterschap;0
983;XI-XIII, 46. Wagen- en carrosseriefabr.;Mannen;Particulier;4044
984;XI-XIII, 46. Wagen- en carrosseriefabr.;Vrouwen;Totaal van alle dienstvormen;39
985;XI-XIII, 46. Wagen- en carrosseriefabr.;Vrouwen;Staat;0
986;XI-XIII, 46. Wagen- en carrosseriefabr.;Vrouwen;Provincie;0
987;XI-XIII, 46. Wagen- en carrosseriefabr.;Vrouwen;Gemeente;0
988;XI-XIII, 46. Wagen- en carrosseriefabr.;Vrouwen;Waterschap;0
989;XI-XIII, 46. Wagen- en carrosseriefabr.;Vrouwen;Particulier;39
990;XI-XIII, 47. Wagenmakerijen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;3696
991;XI-XIII, 47. Wagenmakerijen;Totaal mannen en vrouwen;Staat;20
992;XI-XIII, 47. Wagenmakerijen;Totaal mannen en vrouwen;Provincie;0
993;XI-XIII, 47. Wagenmakerijen;Totaal mannen en vrouwen;Gemeente;14
994;XI-XIII, 47. Wagenmakerijen;Totaal mannen en vrouwen;Waterschap;0
995;XI-XIII, 47. Wagenmakerijen;Totaal mannen en vrouwen;Particulier;3662
996;XI-XIII, 47. Wagenmakerijen;Mannen;Totaal van alle dienstvormen;3675
997;XI-XIII, 47. Wagenmakerijen;Mannen;Staat;20
998;XI-XIII, 47. Wagenmakerijen;Mannen;Provincie;0
999;XI-XIII, 47. Wagenmakerijen;Mannen;Gemeente;14
1000;XI-XIII, 47. Wagenmakerijen;Mannen;Waterschap;0
1001;XI-XIII, 47. Wagenmakerijen;Mannen;Particulier;3641
1002;XI-XIII, 47. Wagenmakerijen;Vrouwen;Totaal van alle dienstvormen;21
1003;XI-XIII, 47. Wagenmakerijen;Vrouwen;Staat;0
1004;XI-XIII, 47. Wagenmakerijen;Vrouwen;Provincie;0
1005;XI-XIII, 47. Wagenmakerijen;Vrouwen;Gemeente;0
1006;XI-XIII, 47. Wagenmakerijen;Vrouwen;Waterschap;0
1007;XI-XIII, 47. Wagenmakerijen;Vrouwen;Particulier;21
1008;XI-XIII, 50. Electrotechn. fabr. enz.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;30139
1009;XI-XIII, 50. Electrotechn. fabr. enz.;Totaal mannen en vrouwen;Staat;1745
1010;XI-XIII, 50. Electrotechn. fabr. enz.;Totaal mannen en vrouwen;Provincie;10
1011;XI-XIII, 50. Electrotechn. fabr. enz.;Totaal mannen en vrouwen;Gemeente;1188
1012;XI-XIII, 50. Electrotechn. fabr. enz.;Totaal mannen en vrouwen;Waterschap;0
1013;XI-XIII, 50. Electrotechn. fabr. enz.;Totaal mannen en vrouwen;Particulier;27196
1014;XI-XIII, 50. Electrotechn. fabr. enz.;Mannen;Totaal van alle dienstvormen;25804
1015;XI-XIII, 50. Electrotechn. fabr. enz.;Mannen;Staat;1725
1016;XI-XIII, 50. Electrotechn. fabr. enz.;Mannen;Provincie;10
1017;XI-XIII, 50. Electrotechn. fabr. enz.;Mannen;Gemeente;1151
1018;XI-XIII, 50. Electrotechn. fabr. enz.;Mannen;Waterschap;0
1019;XI-XIII, 50. Electrotechn. fabr. enz.;Mannen;Particulier;22918
1020;XI-XIII, 50. Electrotechn. fabr. enz.;Vrouwen;Totaal van alle dienstvormen;4335
1021;XI-XIII, 50. Electrotechn. fabr. enz.;Vrouwen;Staat;20
1022;XI-XIII, 50. Electrotechn. fabr. enz.;Vrouwen;Provincie;0
1023;XI-XIII, 50. Electrotechn. fabr. enz.;Vrouwen;Gemeente;37
1024;XI-XIII, 50. Electrotechn. fabr. enz.;Vrouwen;Waterschap;0
1025;XI-XIII, 50. Electrotechn. fabr. enz.;Vrouwen;Particulier;4278
1026;XI-XIII, 51. Gas-, electr.- en ...;Totaal mannen en vrouwen;Totaal van alle dienstvormen;948
1027;XI-XIII, 51. Gas-, electr.- en ...;Totaal mannen en vrouwen;Staat;0
1028;XI-XIII, 51. Gas-, electr.- en ...;Totaal mannen en vrouwen;Provincie;0
1029;XI-XIII, 51. Gas-, electr.- en ...;Totaal mannen en vrouwen;Gemeente;3
1030;XI-XIII, 51. Gas-, electr.- en ...;Totaal mannen en vrouwen;Waterschap;0
1031;XI-XIII, 51. Gas-, electr.- en ...;Totaal mannen en vrouwen;Particulier;945
1032;XI-XIII, 51. Gas-, electr.- en ...;Mannen;Totaal van alle dienstvormen;930
1033;XI-XIII, 51. Gas-, electr.- en ...;Mannen;Staat;0
1034;XI-XIII, 51. Gas-, electr.- en ...;Mannen;Provincie;0
1035;XI-XIII, 51. Gas-, electr.- en ...;Mannen;Gemeente;3
1036;XI-XIII, 51. Gas-, electr.- en ...;Mannen;Waterschap;0
1037;XI-XIII, 51. Gas-, electr.- en ...;Mannen;Particulier;927
1038;XI-XIII, 51. Gas-, electr.- en ...;Vrouwen;Totaal van alle dienstvormen;18
1039;XI-XIII, 51. Gas-, electr.- en ...;Vrouwen;Staat;0
1040;XI-XIII, 51. Gas-, electr.- en ...;Vrouwen;Provincie;0
1041;XI-XIII, 51. Gas-, electr.- en ...;Vrouwen;Gemeente;0
1042;XI-XIII, 51. Gas-, electr.- en ...;Vrouwen;Waterschap;0
1043;XI-XIII, 51. Gas-, electr.- en ...;Vrouwen;Particulier;18
1044;XI-XIII, 52. Instrumentmakerijen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2377
1045;XI-XIII, 52. Instrumentmakerijen;Totaal mannen en vrouwen;Staat;30
1046;XI-XIII, 52. Instrumentmakerijen;Totaal mannen en vrouwen;Provincie;0
1047;XI-XIII, 52. Instrumentmakerijen;Totaal mannen en vrouwen;Gemeente;5
1048;XI-XIII, 52. Instrumentmakerijen;Totaal mannen en vrouwen;Waterschap;0
1049;XI-XIII, 52. Instrumentmakerijen;Totaal mannen en vrouwen;Particulier;2342
1050;XI-XIII, 52. Instrumentmakerijen;Mannen;Totaal van alle dienstvormen;2172
1051;XI-XIII, 52. Instrumentmakerijen;Mannen;Staat;30
1052;XI-XIII, 52. Instrumentmakerijen;Mannen;Provincie;0
1053;XI-XIII, 52. Instrumentmakerijen;Mannen;Gemeente;5
1054;XI-XIII, 52. Instrumentmakerijen;Mannen;Waterschap;0
1055;XI-XIII, 52. Instrumentmakerijen;Mannen;Particulier;2137
1056;XI-XIII, 52. Instrumentmakerijen;Vrouwen;Totaal van alle dienstvormen;205
1057;XI-XIII, 52. Instrumentmakerijen;Vrouwen;Staat;0
1058;XI-XIII, 52. Instrumentmakerijen;Vrouwen;Provincie;0
1059;XI-XIII, 52. Instrumentmakerijen;Vrouwen;Gemeente;0
1060;XI-XIII, 52. Instrumentmakerijen;Vrouwen;Waterschap;0
1061;XI-XIII, 52. Instrumentmakerijen;Vrouwen;Particulier;205
1062;XI-XIII, 54. Klokken- en uurwerkfabr.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2605
1063;XI-XIII, 54. Klokken- en uurwerkfabr.;Totaal mannen en vrouwen;Staat;0
1064;XI-XIII, 54. Klokken- en uurwerkfabr.;Totaal mannen en vrouwen;Provincie;0
1065;XI-XIII, 54. Klokken- en uurwerkfabr.;Totaal mannen en vrouwen;Gemeente;7
1066;XI-XIII, 54. Klokken- en uurwerkfabr.;Totaal mannen en vrouwen;Waterschap;0
1067;XI-XIII, 54. Klokken- en uurwerkfabr.;Totaal mannen en vrouwen;Particulier;2598
1068;XI-XIII, 54. Klokken- en uurwerkfabr.;Mannen;Totaal van alle dienstvormen;2589
1069;XI-XIII, 54. Klokken- en uurwerkfabr.;Mannen;Staat;0
1070;XI-XIII, 54. Klokken- en uurwerkfabr.;Mannen;Provincie;0
1071;XI-XIII, 54. Klokken- en uurwerkfabr.;Mannen;Gemeente;7
1072;XI-XIII, 54. Klokken- en uurwerkfabr.;Mannen;Waterschap;0
1073;XI-XIII, 54. Klokken- en uurwerkfabr.;Mannen;Particulier;2582
1074;XI-XIII, 54. Klokken- en uurwerkfabr.;Vrouwen;Totaal van alle dienstvormen;16
1075;XI-XIII, 54. Klokken- en uurwerkfabr.;Vrouwen;Staat;0
1076;XI-XIII, 54. Klokken- en uurwerkfabr.;Vrouwen;Provincie;0
1077;XI-XIII, 54. Klokken- en uurwerkfabr.;Vrouwen;Gemeente;0
1078;XI-XIII, 54. Klokken- en uurwerkfabr.;Vrouwen;Waterschap;0
1079;XI-XIII, 54. Klokken- en uurwerkfabr.;Vrouwen;Particulier;16
1080;XI-XIII, 55. Goud- en zilversmederijen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2859
1081;XI-XIII, 55. Goud- en zilversmederijen;Totaal mannen en vrouwen;Staat;144
1082;XI-XIII, 55. Goud- en zilversmederijen;Totaal mannen en vrouwen;Provincie;0
1083;XI-XIII, 55. Goud- en zilversmederijen;Totaal mannen en vrouwen;Gemeente;0
1084;XI-XIII, 55. Goud- en zilversmederijen;Totaal mannen en vrouwen;Waterschap;0
1085;XI-XIII, 55. Goud- en zilversmederijen;Totaal mannen en vrouwen;Particulier;2715
1086;XI-XIII, 55. Goud- en zilversmederijen;Mannen;Totaal van alle dienstvormen;2620
1087;XI-XIII, 55. Goud- en zilversmederijen;Mannen;Staat;131
1088;XI-XIII, 55. Goud- en zilversmederijen;Mannen;Provincie;0
1089;XI-XIII, 55. Goud- en zilversmederijen;Mannen;Gemeente;0
1090;XI-XIII, 55. Goud- en zilversmederijen;Mannen;Waterschap;0
1091;XI-XIII, 55. Goud- en zilversmederijen;Mannen;Particulier;2489
1092;XI-XIII, 55. Goud- en zilversmederijen;Vrouwen;Totaal van alle dienstvormen;239
1093;XI-XIII, 55. Goud- en zilversmederijen;Vrouwen;Staat;13
1094;XI-XIII, 55. Goud- en zilversmederijen;Vrouwen;Provincie;0
1095;XI-XIII, 55. Goud- en zilversmederijen;Vrouwen;Gemeente;0
1096;XI-XIII, 55. Goud- en zilversmederijen;Vrouwen;Waterschap;0
1097;XI-XIII, 55. Goud- en zilversmederijen;Vrouwen;Particulier;226
1098;XI-XIII, 56. Rijkswerven;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1707
1099;XI-XIII, 56. Rijkswerven;Totaal mannen en vrouwen;Staat;1707
1100;XI-XIII, 56. Rijkswerven;Totaal mannen en vrouwen;Provincie;0
1101;XI-XIII, 56. Rijkswerven;Totaal mannen en vrouwen;Gemeente;0
1102;XI-XIII, 56. Rijkswerven;Totaal mannen en vrouwen;Waterschap;0
1103;XI-XIII, 56. Rijkswerven;Totaal mannen en vrouwen;Particulier;0
1104;XI-XIII, 56. Rijkswerven;Mannen;Totaal van alle dienstvormen;1693
1105;XI-XIII, 56. Rijkswerven;Mannen;Staat;1693
1106;XI-XIII, 56. Rijkswerven;Mannen;Provincie;0
1107;XI-XIII, 56. Rijkswerven;Mannen;Gemeente;0
1108;XI-XIII, 56. Rijkswerven;Mannen;Waterschap;0
1109;XI-XIII, 56. Rijkswerven;Mannen;Particulier;0
1110;XI-XIII, 56. Rijkswerven;Vrouwen;Totaal van alle dienstvormen;14
1111;XI-XIII, 56. Rijkswerven;Vrouwen;Staat;14
1112;XI-XIII, 56. Rijkswerven;Vrouwen;Provincie;0
1113;XI-XIII, 56. Rijkswerven;Vrouwen;Gemeente;0
1114;XI-XIII, 56. Rijkswerven;Vrouwen;Waterschap;0
1115;XI-XIII, 56. Rijkswerven;Vrouwen;Particulier;0
1116;XIV, 8. Boekbinderijen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;5464
1117;XIV, 8. Boekbinderijen;Totaal mannen en vrouwen;Staat;26
1118;XIV, 8. Boekbinderijen;Totaal mannen en vrouwen;Provincie;0
1119;XIV, 8. Boekbinderijen;Totaal mannen en vrouwen;Gemeente;28
1120;XIV, 8. Boekbinderijen;Totaal mannen en vrouwen;Waterschap;0
1121;XIV, 8. Boekbinderijen;Totaal mannen en vrouwen;Particulier;5410
1122;XIV, 8. Boekbinderijen;Mannen;Totaal van alle dienstvormen;4564
1123;XIV, 8. Boekbinderijen;Mannen;Staat;26
1124;XIV, 8. Boekbinderijen;Mannen;Provincie;0
1125;XIV, 8. Boekbinderijen;Mannen;Gemeente;25
1126;XIV, 8. Boekbinderijen;Mannen;Waterschap;0
1127;XIV, 8. Boekbinderijen;Mannen;Particulier;4513
1128;XIV, 8. Boekbinderijen;Vrouwen;Totaal van alle dienstvormen;900
1129;XIV, 8. Boekbinderijen;Vrouwen;Staat;0
1130;XIV, 8. Boekbinderijen;Vrouwen;Provincie;0
1131;XIV, 8. Boekbinderijen;Vrouwen;Gemeente;3
1132;XIV, 8. Boekbinderijen;Vrouwen;Waterschap;0
1133;XIV, 8. Boekbinderijen;Vrouwen;Particulier;897
1134;XVI, 1. Gasfabrieken;Totaal mannen en vrouwen;Totaal van alle dienstvormen;10070
1135;XVI, 1. Gasfabrieken;Totaal mannen en vrouwen;Staat;9
1136;XVI, 1. Gasfabrieken;Totaal mannen en vrouwen;Provincie;0
1137;XVI, 1. Gasfabrieken;Totaal mannen en vrouwen;Gemeente;9311
1138;XVI, 1. Gasfabrieken;Totaal mannen en vrouwen;Waterschap;0
1139;XVI, 1. Gasfabrieken;Totaal mannen en vrouwen;Particulier;750
1140;XVI, 1. Gasfabrieken;Mannen;Totaal van alle dienstvormen;9847
1141;XVI, 1. Gasfabrieken;Mannen;Staat;9
1142;XVI, 1. Gasfabrieken;Mannen;Provincie;0
1143;XVI, 1. Gasfabrieken;Mannen;Gemeente;9106
1144;XVI, 1. Gasfabrieken;Mannen;Waterschap;0
1145;XVI, 1. Gasfabrieken;Mannen;Particulier;732
1146;XVI, 1. Gasfabrieken;Vrouwen;Totaal van alle dienstvormen;223
1147;XVI, 1. Gasfabrieken;Vrouwen;Staat;0
1148;XVI, 1. Gasfabrieken;Vrouwen;Provincie;0
1149;XVI, 1. Gasfabrieken;Vrouwen;Gemeente;205
1150;XVI, 1. Gasfabrieken;Vrouwen;Waterschap;0
1151;XVI, 1. Gasfabrieken;Vrouwen;Particulier;18
1152;XVI, 2. Electriciteitsbedrijven;Totaal mannen en vrouwen;Totaal van alle dienstvormen;10226
1153;XVI, 2. Electriciteitsbedrijven;Totaal mannen en vrouwen;Staat;50
1154;XVI, 2. Electriciteitsbedrijven;Totaal mannen en vrouwen;Provincie;531
1155;XVI, 2. Electriciteitsbedrijven;Totaal mannen en vrouwen;Gemeente;6399
1156;XVI, 2. Electriciteitsbedrijven;Totaal mannen en vrouwen;Waterschap;0
1157;XVI, 2. Electriciteitsbedrijven;Totaal mannen en vrouwen;Particulier;3246
1158;XVI, 2. Electriciteitsbedrijven;Mannen;Totaal van alle dienstvormen;9865
1159;XVI, 2. Electriciteitsbedrijven;Mannen;Staat;50
1160;XVI, 2. Electriciteitsbedrijven;Mannen;Provincie;502
1161;XVI, 2. Electriciteitsbedrijven;Mannen;Gemeente;6235
1162;XVI, 2. Electriciteitsbedrijven;Mannen;Waterschap;0
1163;XVI, 2. Electriciteitsbedrijven;Mannen;Particulier;3078
1164;XVI, 2. Electriciteitsbedrijven;Vrouwen;Totaal van alle dienstvormen;361
1165;XVI, 2. Electriciteitsbedrijven;Vrouwen;Staat;0
1166;XVI, 2. Electriciteitsbedrijven;Vrouwen;Provincie;29
1167;XVI, 2. Electriciteitsbedrijven;Vrouwen;Gemeente;164
1168;XVI, 2. Electriciteitsbedrijven;Vrouwen;Waterschap;0
1169;XVI, 2. Electriciteitsbedrijven;Vrouwen;Particulier;168
1170;XVII, 5. Brood- en beschuitfabrieken ...;Totaal mannen en vrouwen;Totaal van alle dienstvormen;49964
1171;XVII, 5. Brood- en beschuitfabrieken ...;Totaal mannen en vrouwen;Staat;23
1172;XVII, 5. Brood- en beschuitfabrieken ...;Totaal mannen en vrouwen;Provincie;0
1173;XVII, 5. Brood- en beschuitfabrieken ...;Totaal mannen en vrouwen;Gemeente;0
1174;XVII, 5. Brood- en beschuitfabrieken ...;Totaal mannen en vrouwen;Waterschap;0
1175;XVII, 5. Brood- en beschuitfabrieken ...;Totaal mannen en vrouwen;Particulier;49941
1176;XVII, 5. Brood- en beschuitfabrieken ...;Mannen;Totaal van alle dienstvormen;48323
1177;XVII, 5. Brood- en beschuitfabrieken ...;Mannen;Staat;23
1178;XVII, 5. Brood- en beschuitfabrieken ...;Mannen;Provincie;0
1179;XVII, 5. Brood- en beschuitfabrieken ...;Mannen;Gemeente;0
1180;XVII, 5. Brood- en beschuitfabrieken ...;Mannen;Waterschap;0
1181;XVII, 5. Brood- en beschuitfabrieken ...;Mannen;Particulier;48300
1182;XVII, 5. Brood- en beschuitfabrieken ...;Vrouwen;Totaal van alle dienstvormen;1641
1183;XVII, 5. Brood- en beschuitfabrieken ...;Vrouwen;Staat;0
1184;XVII, 5. Brood- en beschuitfabrieken ...;Vrouwen;Provincie;0
1185;XVII, 5. Brood- en beschuitfabrieken ...;Vrouwen;Gemeente;0
1186;XVII, 5. Brood- en beschuitfabrieken ...;Vrouwen;Waterschap;0
1187;XVII, 5. Brood- en beschuitfabrieken ...;Vrouwen;Particulier;1641
1188;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Totaal van alle dienstvormen;442
1189;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Staat;0
1190;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Provincie;0
1191;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Gemeente;6
1192;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Waterschap;0
1193;XVII, 14. IJsfabrieken;Totaal mannen en vrouwen;Particulier;436
1194;XVII, 14. IJsfabrieken;Mannen;Totaal van alle dienstvormen;431
1195;XVII, 14. IJsfabrieken;Mannen;Staat;0
1196;XVII, 14. IJsfabrieken;Mannen;Provincie;0
1197;XVII, 14. IJsfabrieken;Mannen;Gemeente;6
1198;XVII, 14. IJsfabrieken;Mannen;Waterschap;0
1199;XVII, 14. IJsfabrieken;Mannen;Particulier;425
1200;XVII, 14. IJsfabrieken;Vrouwen;Totaal van alle dienstvormen;11
1201;XVII, 14. IJsfabrieken;Vrouwen;Staat;0
1202;XVII, 14. IJsfabrieken;Vrouwen;Provincie;0
1203;XVII, 14. IJsfabrieken;Vrouwen;Gemeente;0
1204;XVII, 14. IJsfabrieken;Vrouwen;Waterschap;0
1205;XVII, 14. IJsfabrieken;Vrouwen;Particulier;11
1206;XVII, 28. Waterleidingen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2990
1207;XVII, 28. Waterleidingen;Totaal mannen en vrouwen;Staat;13
1208;XVII, 28. Waterleidingen;Totaal mannen en vrouwen;Provincie;190
1209;XVII, 28. Waterleidingen;Totaal mannen en vrouwen;Gemeente;1951
1210;XVII, 28. Waterleidingen;Totaal mannen en vrouwen;Waterschap;7
1211;XVII, 28. Waterleidingen;Totaal mannen en vrouwen;Particulier;829
1212;XVII, 28. Waterleidingen;Mannen;Totaal van alle dienstvormen;2898
1213;XVII, 28. Waterleidingen;Mannen;Staat;12
1214;XVII, 28. Waterleidingen;Mannen;Provincie;184
1215;XVII, 28. Waterleidingen;Mannen;Gemeente;1900
1216;XVII, 28. Waterleidingen;Mannen;Waterschap;7
1217;XVII, 28. Waterleidingen;Mannen;Particulier;795
1218;XVII, 28. Waterleidingen;Vrouwen;Totaal van alle dienstvormen;92
1219;XVII, 28. Waterleidingen;Vrouwen;Staat;1
1220;XVII, 28. Waterleidingen;Vrouwen;Provincie;6
1221;XVII, 28. Waterleidingen;Vrouwen;Gemeente;51
1222;XVII, 28. Waterleidingen;Vrouwen;Waterschap;0
1223;XVII, 28. Waterleidingen;Vrouwen;Particulier;34
1224;XVII, 29. Abattoirs;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1382
1225;XVII, 29. Abattoirs;Totaal mannen en vrouwen;Staat;0
1226;XVII, 29. Abattoirs;Totaal mannen en vrouwen;Provincie;0
1227;XVII, 29. Abattoirs;Totaal mannen en vrouwen;Gemeente;1144
1228;XVII, 29. Abattoirs;Totaal mannen en vrouwen;Waterschap;0
1229;XVII, 29. Abattoirs;Totaal mannen en vrouwen;Particulier;238
1230;XVII, 29. Abattoirs;Mannen;Totaal van alle dienstvormen;1342
1231;XVII, 29. Abattoirs;Mannen;Staat;0
1232;XVII, 29. Abattoirs;Mannen;Provincie;0
1233;XVII, 29. Abattoirs;Mannen;Gemeente;1109
1234;XVII, 29. Abattoirs;Mannen;Waterschap;0
1235;XVII, 29. Abattoirs;Mannen;Particulier;233
1236;XVII, 29. Abattoirs;Vrouwen;Totaal van alle dienstvormen;40
1237;XVII, 29. Abattoirs;Vrouwen;Staat;0
1238;XVII, 29. Abattoirs;Vrouwen;Provincie;0
1239;XVII, 29. Abattoirs;Vrouwen;Gemeente;35
1240;XVII, 29. Abattoirs;Vrouwen;Waterschap;0
1241;XVII, 29. Abattoirs;Vrouwen;Particulier;5
1242;XVII, 30. Slachterijen en vleeschw.fabr.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;35436
1243;XVII, 30. Slachterijen en vleeschw.fabr.;Totaal mannen en vrouwen;Staat;0
1244;XVII, 30. Slachterijen en vleeschw.fabr.;Totaal mannen en vrouwen;Provincie;0
1245;XVII, 30. Slachterijen en vleeschw.fabr.;Totaal mannen en vrouwen;Gemeente;34
1246;XVII, 30. Slachterijen en vleeschw.fabr.;Totaal mannen en vrouwen;Waterschap;0
1247;XVII, 30. Slachterijen en vleeschw.fabr.;Totaal mannen en vrouwen;Particulier;35402
1248;XVII, 30. Slachterijen en vleeschw.fabr.;Mannen;Totaal van alle dienstvormen;34613
1249;XVII, 30. Slachterijen en vleeschw.fabr.;Mannen;Staat;0
1250;XVII, 30. Slachterijen en vleeschw.fabr.;Mannen;Provincie;0
1251;XVII, 30. Slachterijen en vleeschw.fabr.;Mannen;Gemeente;33
1252;XVII, 30. Slachterijen en vleeschw.fabr.;Mannen;Waterschap;0
1253;XVII, 30. Slachterijen en vleeschw.fabr.;Mannen;Particulier;34580
1254;XVII, 30. Slachterijen en vleeschw.fabr.;Vrouwen;Totaal van alle dienstvormen;823
1255;XVII, 30. Slachterijen en vleeschw.fabr.;Vrouwen;Staat;0
1256;XVII, 30. Slachterijen en vleeschw.fabr.;Vrouwen;Provincie;0
1257;XVII, 30. Slachterijen en vleeschw.fabr.;Vrouwen;Gemeente;1
1258;XVII, 30. Slachterijen en vleeschw.fabr.;Vrouwen;Waterschap;0
1259;XVII, 30. Slachterijen en vleeschw.fabr.;Vrouwen;Particulier;822
1260;XVII, 32. Darmenbewerkerijen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;522
1261;XVII, 32. Darmenbewerkerijen;Totaal mannen en vrouwen;Staat;0
1262;XVII, 32. Darmenbewerkerijen;Totaal mannen en vrouwen;Provincie;0
1263;XVII, 32. Darmenbewerkerijen;Totaal mannen en vrouwen;Gemeente;9
1264;XVII, 32. Darmenbewerkerijen;Totaal mannen en vrouwen;Waterschap;0
1265;XVII, 32. Darmenbewerkerijen;Totaal mannen en vrouwen;Particulier;513
1266;XVII, 32. Darmenbewerkerijen;Mannen;Totaal van alle dienstvormen;401
1267;XVII, 32. Darmenbewerkerijen;Mannen;Staat;0
1268;XVII, 32. Darmenbewerkerijen;Mannen;Provincie;0
1269;XVII, 32. Darmenbewerkerijen;Mannen;Gemeente;9
1270;XVII, 32. Darmenbewerkerijen;Mannen;Waterschap;0
1271;XVII, 32. Darmenbewerkerijen;Mannen;Particulier;392
1272;XVII, 32. Darmenbewerkerijen;Vrouwen;Totaal van alle dienstvormen;121
1273;XVII, 32. Darmenbewerkerijen;Vrouwen;Staat;0
1274;XVII, 32. Darmenbewerkerijen;Vrouwen;Provincie;0
1275;XVII, 32. Darmenbewerkerijen;Vrouwen;Gemeente;0
1276;XVII, 32. Darmenbewerkerijen;Vrouwen;Waterschap;0
1277;XVII, 32. Darmenbewerkerijen;Vrouwen;Particulier;121
1278;XVII, 46. Koksbedrijven en kokerijen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;916
1279;XVII, 46. Koksbedrijven en kokerijen;Totaal mannen en vrouwen;Staat;0
1280;XVII, 46. Koksbedrijven en kokerijen;Totaal mannen en vrouwen;Provincie;0
1281;XVII, 46. Koksbedrijven en kokerijen;Totaal mannen en vrouwen;Gemeente;9
1282;XVII, 46. Koksbedrijven en kokerijen;Totaal mannen en vrouwen;Waterschap;0
1283;XVII, 46. Koksbedrijven en kokerijen;Totaal mannen en vrouwen;Particulier;907
1284;XVII, 46. Koksbedrijven en kokerijen;Mannen;Totaal van alle dienstvormen;784
1285;XVII, 46. Koksbedrijven en kokerijen;Mannen;Staat;0
1286;XVII, 46. Koksbedrijven en kokerijen;Mannen;Provincie;0
1287;XVII, 46. Koksbedrijven en kokerijen;Mannen;Gemeente;3
1288;XVII, 46. Koksbedrijven en kokerijen;Mannen;Waterschap;0
1289;XVII, 46. Koksbedrijven en kokerijen;Mannen;Particulier;781
