ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;TotaleDruk_8;GroeneDruk_9;GrijzeDruk_10;Levendgeborenen_11;TotaalVruchtbaarheidscijfer_12;Overledenen_13;Totaal_14;Mannen_15;Vrouwen_16;Totaal_17;Mannen_18;Vrouwen_19;Immigratie_20;EmigratieInclusiefCorrecties_21;MigratiesaldoInclusiefCorrecties_22
114;Bovengrens 95%-prognose-interval;2040;19590362.0;4591822.0;10230896.0;5293154.0;24.1;54.4;29.0;100.0;47.2;57.0;233542.0;2.13;236477.0;89.61;88.02;91.2;26.03;24.71;27.33;277953.0;228165.0;94327.0
115;Bovengrens 95%-prognose-interval;2041;19634282.0;4609450.0;10255500.0;5310356.0;24.2;54.4;29.2;100.0;47.5;57.4;232948.0;2.13;237223.0;89.85;88.25;91.44;26.22;24.9;27.53;279168.0;228244.0;95140.0
116;Bovengrens 95%-prognose-interval;2042;19682058.0;4630879.0;10303314.0;5332270.0;24.3;54.5;29.3;100.0;47.5;57.6;232534.0;2.14;238195.0;90.07;88.47;91.67;26.41;25.08;27.73;281008.0;228807.0;95549.0
117;Bovengrens 95%-prognose-interval;2043;19730114.0;4647174.0;10348089.0;5352002.0;24.3;54.6;29.3;100.0;47.5;57.6;232435.0;2.15;239012.0;90.3;88.69;91.9;26.6;25.26;27.92;284937.0;229008.0;94851.0
118;Bovengrens 95%-prognose-interval;2044;19793986.0;4677428.0;10381172.0;5368219.0;24.3;54.7;29.4;100.0;47.4;57.9;232445.0;2.16;239947.0;90.52;88.91;92.12;26.79;25.44;28.12;286499.0;229561.0;95147.0
119;Bovengrens 95%-prognose-interval;2045;19817166.0;4684523.0;10402694.0;5383594.0;24.3;54.9;29.4;100.0;47.6;57.9;232235.0;2.16;239710.0;90.74;89.12;92.34;26.97;25.62;28.31;285780.0;229343.0;95273.0
120;Bovengrens 95%-prognose-interval;2046;19843650.0;4690400.0;10417920.0;5412857.0;24.4;54.9;29.5;100.0;47.5;58.0;232571.0;2.17;240829.0;90.96;89.34;92.56;27.16;25.8;28.5;284506.0;230606.0;95840.0
121;Bovengrens 95%-prognose-interval;2047;19896060.0;4689436.0;10470608.0;5425204.0;24.5;55.0;29.6;100.0;47.5;58.1;233921.0;2.18;240732.0;91.17;89.55;92.78;27.34;25.98;28.69;285340.0;231301.0;96094.0
122;Bovengrens 95%-prognose-interval;2048;19948196.0;4703324.0;10517093.0;5435929.0;24.4;55.3;29.6;100.0;47.4;58.1;236780.0;2.18;241172.0;91.38;89.75;92.99;27.52;26.15;28.87;285822.0;231979.0;95916.0
123;Bovengrens 95%-prognose-interval;2049;19994414.0;4716237.0;10541711.0;5455991.0;24.4;55.5;29.6;99.7;47.3;58.2;239946.0;2.19;242449.0;91.59;89.96;93.2;27.7;26.33;29.06;285321.0;232270.0;95525.0
124;Bovengrens 95%-prognose-interval;2050;20045228.0;4720816.0;10581963.0;5471487.0;24.4;55.7;29.6;99.6;47.3;58.1;243283.0;2.2;244726.0;91.8;90.16;93.41;27.88;26.5;29.24;283852.0;233229.0;95648.0
125;Bovengrens 95%-prognose-interval;2051;20111564.0;4734242.0;10619968.0;5486597.0;24.4;55.8;29.7;99.2;47.1;58.2;245934.0;2.2;247283.0;92.0;90.37;93.62;28.06;26.67;29.42;284830.0;232374.0;93751.0
126;Bovengrens 95%-prognose-interval;2052;20192504.0;4740031.0;10660558.0;5483525.0;24.4;56.0;29.7;99.1;47.2;58.3;248360.0;2.21;247747.0;92.21;90.57;93.82;28.23;26.84;29.6;284634.0;231796.0;92520.0
127;Bovengrens 95%-prognose-interval;2053;20213538.0;4752966.0;10710849.0;5510544.0;24.4;56.1;29.8;99.0;47.3;58.2;250122.0;2.21;248591.0;92.41;90.77;94.02;28.41;27.01;29.78;285424.0;231409.0;92832.0
128;Bovengrens 95%-prognose-interval;2054;20245480.0;4761322.0;10731644.0;5539371.0;24.5;56.2;29.8;98.8;47.5;58.4;252685.0;2.22;248055.0;92.6;90.96;94.22;28.58;27.18;29.95;285321.0;231945.0;94332.0
129;Bovengrens 95%-prognose-interval;2055;20271022.0;4784933.0;10775583.0;5556189.0;24.6;56.3;30.0;98.5;47.5;58.6;255521.0;2.23;247797.0;92.8;91.16;94.41;28.75;27.35;30.13;286910.0;231751.0;93111.0
130;Bovengrens 95%-prognose-interval;2056;20419444.0;4832139.0;10808531.0;5562407.0;24.6;56.3;30.1;99.0;47.5;58.7;259746.0;2.23;246523.0;92.99;91.35;94.6;28.92;27.51;30.3;286334.0;232402.0;93517.0
131;Bovengrens 95%-prognose-interval;2057;20561758.0;4837723.0;10797841.0;5576711.0;24.6;56.3;30.3;99.4;47.5;58.9;263015.0;2.24;245608.0;93.18;91.54;94.79;29.08;27.68;30.47;285395.0;232385.0;94043.0
132;Bovengrens 95%-prognose-interval;2058;20662904.0;4870498.0;10815623.0;5598458.0;24.7;56.3;30.3;99.8;47.6;59.2;266387.0;2.24;243344.0;93.37;91.73;94.98;29.25;27.84;30.64;284899.0;232509.0;93619.0
133;Bovengrens 95%-prognose-interval;2059;20753850.0;4907497.0;10870059.0;5615826.0;24.8;56.3;30.4;100.0;47.8;59.6;267758.0;2.25;241499.0;93.56;91.92;95.17;29.42;28.01;30.81;285995.0;233559.0;93146.0
134;Bovengrens 95%-prognose-interval;2060;20828360.0;4959072.0;10894181.0;5651767.0;24.9;56.3;30.5;100.0;48.2;60.0;;2.26;;93.75;92.1;95.35;29.58;28.17;30.97;;;
135;Ondergrens 67%-prognose-interval;2016;;;;;;;;;;;168249.0;1.62;142014.0;81.21;79.52;82.81;19.51;18.16;20.72;206885.0;131632.0;64339.0
136;Ondergrens 67%-prognose-interval;2017;17066328.0;3810692.0;10094998.0;3155828.0;22.3;59.1;18.5;68.9;37.7;31.2;169671.0;1.62;140854.0;81.28;79.68;82.77;19.54;18.28;20.67;194667.0;136360.0;46711.0
137;Ondergrens 67%-prognose-interval;2018;17140800.0;3800173.0;10101216.0;3230526.0;22.1;58.9;18.8;69.4;37.5;31.8;170390.0;1.62;140210.0;81.37;79.83;82.82;19.59;18.38;20.68;173188.0;142152.0;18361.0
138;Ondergrens 67%-prognose-interval;2019;17190886.0;3776082.0;10098494.0;3301311.0;21.9;58.7;19.1;69.8;37.3;32.4;172078.0;1.63;139877.0;81.47;79.96;82.9;19.65;18.47;20.72;165827.0;145923.0;7130.0
139;Ondergrens 67%-prognose-interval;2020;17228920.0;3750354.0;10084816.0;3372836.0;21.7;58.5;19.4;70.2;37.0;33.1;173317.0;1.63;140378.0;81.58;80.07;83.02;19.72;18.54;20.79;158322.0;147446.0;-2381.0
140;Ondergrens 67%-prognose-interval;2021;17266600.0;3720920.0;10067487.0;3443612.0;21.5;58.2;19.8;70.6;36.7;33.7;174860.0;1.62;140762.0;81.7;80.18;83.16;19.78;18.61;20.87;151276.0;148387.0;-10031.0
141;Ondergrens 67%-prognose-interval;2022;17286114.0;3693358.0;10039190.0;3513944.0;21.3;58.0;20.1;71.2;36.5;34.5;176285.0;1.62;141657.0;81.82;80.29;83.3;19.86;18.68;20.96;144817.0;149382.0;-17666.0
142;Ondergrens 67%-prognose-interval;2023;17306936.0;3669350.0;10000561.0;3585484.0;21.1;57.6;20.5;71.8;36.3;35.2;177477.0;1.63;142892.0;81.92;80.38;83.41;19.91;18.73;21.02;143064.0;148405.0;-18731.0
143;Ondergrens 67%-prognose-interval;2024;17325134.0;3644925.0;9958903.0;3656600.0;20.9;57.3;20.8;72.5;36.2;36.0;178376.0;1.63;144588.0;82.01;80.48;83.52;19.97;18.8;21.08;143097.0;147973.0;-18184.0
144;Ondergrens 67%-prognose-interval;2025;17348260.0;3630110.0;9903056.0;3732216.0;20.8;56.9;21.2;73.5;36.2;36.8;178797.0;1.63;146120.0;82.12;80.59;83.62;20.03;18.87;21.14;143920.0;147730.0;-18060.0
145;Ondergrens 67%-prognose-interval;2026;17367212.0;3618621.0;9846722.0;3803944.0;20.7;56.5;21.5;74.5;36.3;37.7;179208.0;1.62;147844.0;82.22;80.7;83.72;20.1;18.95;21.2;144824.0;147357.0;-17557.0
146;Ondergrens 67%-prognose-interval;2027;17383464.0;3613753.0;9783074.0;3881891.0;20.7;56.0;21.9;75.6;36.5;38.6;179315.0;1.62;149652.0;82.33;80.82;83.83;20.17;19.03;21.27;145602.0;147047.0;-17078.0
147;Ondergrens 67%-prognose-interval;2028;17401456.0;3612204.0;9711561.0;3956746.0;20.6;55.5;22.3;76.8;36.7;39.5;179470.0;1.62;151186.0;82.45;80.93;83.94;20.24;19.11;21.34;145618.0;146898.0;-16666.0
148;Ondergrens 67%-prognose-interval;2029;17426264.0;3605698.0;9645574.0;4033797.0;20.6;55.0;22.6;78.0;36.8;40.4;179215.0;1.61;153063.0;82.56;81.04;84.06;20.32;19.18;21.42;145964.0;146302.0;-15895.0
149;Ondergrens 67%-prognose-interval;2030;17440888.0;3600414.0;9574148.0;4109247.0;20.5;54.5;23.0;79.2;37.0;41.3;178965.0;1.61;154704.0;82.67;81.16;84.18;20.39;19.26;21.51;145803.0;146598.0;-15489.0
150;Ondergrens 67%-prognose-interval;2031;17436100.0;3595497.0;9519504.0;4177032.0;20.5;54.1;23.3;80.5;37.2;42.2;178271.0;1.6;156770.0;82.79;81.27;84.31;20.47;19.33;21.59;146668.0;147059.0;-16032.0
151;Ondergrens 67%-prognose-interval;2032;17464880.0;3597836.0;9460976.0;4235595.0;20.5;53.6;23.6;81.6;37.4;43.0;177537.0;1.6;158277.0;82.91;81.38;84.44;20.55;19.41;21.68;147452.0;147686.0;-16113.0
152;Ondergrens 67%-prognose-interval;2033;17482036.0;3605285.0;9404508.0;4288677.0;20.5;53.2;23.9;82.7;37.7;43.8;176091.0;1.59;160310.0;83.03;81.49;84.57;20.64;19.48;21.77;147635.0;148030.0;-16956.0
153;Ondergrens 67%-prognose-interval;2034;17490860.0;3613131.0;9344017.0;4341689.0;20.5;52.7;24.2;84.0;38.0;44.6;174415.0;1.59;162281.0;83.15;81.6;84.7;20.72;19.56;21.87;146815.0;148412.0;-17925.0
154;Ondergrens 67%-prognose-interval;2035;17501558.0;3615503.0;9268010.0;4408410.0;20.5;52.2;24.5;85.4;38.3;45.6;172335.0;1.58;164688.0;83.27;81.71;84.82;20.81;19.64;21.96;145976.0;148356.0;-18244.0
155;Ondergrens 67%-prognose-interval;2036;17505508.0;3622081.0;9197594.0;4460550.0;20.5;51.8;24.7;86.7;38.6;46.5;170269.0;1.58;166658.0;83.39;81.82;84.95;20.89;19.72;22.05;146084.0;148159.0;-18172.0
156;Ondergrens 67%-prognose-interval;2037;17502688.0;3618493.0;9139658.0;4499639.0;20.5;51.4;24.9;87.8;38.8;47.2;168605.0;1.58;168718.0;83.51;81.94;85.08;20.98;19.8;22.14;146871.0;147849.0;-18570.0
157;Ondergrens 67%-prognose-interval;2038;17510148.0;3620617.0;9104063.0;4525304.0;20.5;51.1;25.0;88.6;39.0;47.6;166982.0;1.57;170214.0;83.63;82.05;85.21;21.06;19.88;22.24;146909.0;147583.0;-18204.0
158;Ondergrens 67%-prognose-interval;2039;17509884.0;3616716.0;9078826.0;4526904.0;20.5;51.0;25.1;88.9;39.1;47.8;165395.0;1.57;171566.0;83.75;82.16;85.33;21.15;19.96;22.33;146176.0;147492.0;-18271.0
159;Ondergrens 67%-prognose-interval;2040;17495662.0;3612537.0;9065182.0;4522585.0;20.5;50.9;25.1;89.0;39.0;47.7;163784.0;1.56;173045.0;83.86;82.27;85.45;21.23;20.04;22.42;145150.0;147405.0;-18437.0
160;Ondergrens 67%-prognose-interval;2041;17459116.0;3602051.0;9056432.0;4510671.0;20.4;50.9;25.0;88.9;38.9;47.6;162727.0;1.56;174791.0;83.98;82.38;85.57;21.31;20.11;22.5;144338.0;147421.0;-19096.0
161;Ondergrens 67%-prognose-interval;2042;17447528.0;3594940.0;9054272.0;4498308.0;20.3;50.9;25.0;88.6;38.7;47.4;161900.0;1.56;176331.0;84.1;82.49;85.69;21.4;20.19;22.59;143850.0;147388.0;-18777.0
162;Ondergrens 67%-prognose-interval;2043;17412536.0;3577627.0;9065884.0;4484203.0;20.3;50.9;24.9;88.1;38.6;47.2;161140.0;1.55;177334.0;84.21;82.6;85.81;21.48;20.27;22.68;143917.0;147364.0;-18935.0
163;Ondergrens 67%-prognose-interval;2044;17407990.0;3559891.0;9065256.0;4467729.0;20.2;50.9;24.8;87.7;38.4;47.0;160384.0;1.55;177987.0;84.33;82.71;85.93;21.56;20.35;22.77;143886.0;147307.0;-18803.0
164;Ondergrens 67%-prognose-interval;2045;17375676.0;3544502.0;9062928.0;4451773.0;20.1;51.0;24.7;87.3;38.1;46.7;159541.0;1.55;179045.0;84.44;82.82;86.05;21.64;20.43;22.85;144593.0;147480.0;-19084.0
165;Ondergrens 67%-prognose-interval;2046;17337900.0;3527201.0;9059242.0;4437679.0;20.0;51.0;24.7;87.0;37.9;46.6;159261.0;1.54;179374.0;84.55;82.93;86.16;21.73;20.51;22.94;144873.0;147476.0;-19028.0
166;Ondergrens 67%-prognose-interval;2047;17317636.0;3511448.0;9062256.0;4428535.0;19.9;51.1;24.6;86.6;37.6;46.3;158605.0;1.54;179904.0;84.67;83.04;86.27;21.81;20.58;23.02;144747.0;147517.0;-19655.0
167;Ondergrens 67%-prognose-interval;2048;17304514.0;3491465.0;9077545.0;4413144.0;19.8;51.2;24.5;86.0;37.3;46.0;158529.0;1.54;180126.0;84.78;83.15;86.39;21.89;20.66;23.1;144596.0;147710.0;-19800.0
168;Ondergrens 67%-prognose-interval;2049;17273896.0;3470579.0;9090533.0;4391786.0;19.7;51.3;24.4;85.5;37.1;45.5;157947.0;1.53;180850.0;84.89;83.25;86.5;21.97;20.74;23.19;144008.0;147596.0;-20150.0
169;Ondergrens 67%-prognose-interval;2050;17253556.0;3456868.0;9097507.0;4369269.0;19.6;51.4;24.2;84.9;36.8;45.2;157932.0;1.53;181648.0;85.0;83.36;86.61;22.05;20.82;23.27;144032.0;147481.0;-20832.0
170;Ondergrens 67%-prognose-interval;2051;17224516.0;3436466.0;9094780.0;4344752.0;19.5;51.4;24.2;84.6;36.5;44.9;158307.0;1.53;182157.0;85.1;83.47;86.72;22.13;20.89;23.35;143651.0;147426.0;-20846.0
171;Ondergrens 67%-prognose-interval;2052;17198734.0;3413875.0;9093136.0;4331366.0;19.4;51.5;24.1;84.2;36.3;44.7;158992.0;1.52;182622.0;85.21;83.57;86.82;22.21;20.97;23.43;143718.0;147331.0;-20666.0
172;Ondergrens 67%-prognose-interval;2053;17176112.0;3395246.0;9089218.0;4311320.0;19.3;51.5;24.1;84.0;36.2;44.5;159588.0;1.52;182753.0;85.32;83.68;86.93;22.29;21.05;23.51;144522.0;147037.0;-19925.0
173;Ondergrens 67%-prognose-interval;2054;17140128.0;3389682.0;9085378.0;4297097.0;19.3;51.6;24.0;83.7;36.0;44.4;159634.0;1.52;183155.0;85.42;83.78;87.03;22.37;21.12;23.59;145518.0;147174.0;-19575.0
174;Ondergrens 67%-prognose-interval;2055;17113690.0;3373853.0;9087046.0;4284205.0;19.2;51.6;23.9;83.4;35.8;44.3;159735.0;1.51;183635.0;85.53;83.88;87.14;22.44;21.2;23.67;146493.0;147455.0;-19206.0
175;Ondergrens 67%-prognose-interval;2056;17098106.0;3360497.0;9078416.0;4281085.0;19.2;51.6;23.9;83.5;35.7;44.3;159568.0;1.51;183534.0;85.63;83.99;87.24;22.52;21.27;23.74;146801.0;147714.0;-19133.0
176;Ondergrens 67%-prognose-interval;2057;17084272.0;3346142.0;9066834.0;4286745.0;19.1;51.5;23.9;83.5;35.6;44.3;159285.0;1.51;183521.0;85.73;84.09;87.34;22.59;21.35;23.82;146509.0;148846.0;-19612.0
177;Ondergrens 67%-prognose-interval;2058;17089800.0;3341513.0;9058526.0;4279590.0;19.1;51.5;23.8;83.6;35.6;44.2;159112.0;1.51;182729.0;85.83;84.19;87.44;22.67;21.42;23.89;146412.0;149954.0;-20436.0
178;Ondergrens 67%-prognose-interval;2059;17055498.0;3333248.0;9052724.0;4278003.0;19.0;51.4;23.8;83.8;35.6;44.2;159250.0;1.5;182079.0;85.93;84.29;87.54;22.74;21.5;23.97;146159.0;150661.0;-20801.0
179;Ondergrens 67%-prognose-interval;2060;17020128.0;3328273.0;9020408.0;4286204.0;19.0;51.4;23.8;83.9;35.5;44.3;;1.5;;86.03;84.39;87.64;22.82;21.57;24.04;;;
180;Bovengrens 67%-prognose-interval;2016;;;;;;;;;;;175726.0;1.69;153642.0;81.97;80.28;83.57;20.09;18.72;21.31;250230.0;150775.0;109880.0
181;Bovengrens 67%-prognose-interval;2017;17113204.0;3823159.0;10129840.0;3165821.0;22.4;59.2;18.5;69.1;37.8;31.3;180379.0;1.72;155775.0;82.35;80.76;83.85;20.36;19.07;21.51;251586.0;159791.0;103941.0
182;Bovengrens 67%-prognose-interval;2018;17240312.0;3828048.0;10171876.0;3252170.0;22.2;59.0;18.9;69.8;37.7;32.1;184180.0;1.75;157855.0;82.69;81.15;84.13;20.6;19.36;21.71;240505.0;169619.0;83217.0
183;Bovengrens 67%-prognose-interval;2019;17351336.0;3821568.0;10211982.0;3335008.0;22.1;58.9;19.3;70.4;37.6;32.9;188563.0;1.78;160094.0;83.0;81.48;84.43;20.82;19.61;21.92;240796.0;176908.0;75424.0
184;Bovengrens 67%-prognose-interval;2020;17455530.0;3813917.0;10242174.0;3420467.0;21.9;58.7;19.7;71.0;37.4;33.7;192176.0;1.79;162695.0;83.29;81.78;84.73;21.03;19.82;22.13;237914.0;181415.0;68464.0
185;Bovengrens 67%-prognose-interval;2021;17551214.0;3804648.0;10270003.0;3506631.0;21.8;58.6;20.2;71.7;37.3;34.6;195830.0;1.81;165621.0;83.57;82.05;85.03;21.23;20.02;22.35;234603.0;184904.0;60955.0
186;Bovengrens 67%-prognose-interval;2022;17641752.0;3801579.0;10289141.0;3594418.0;21.6;58.4;20.6;72.5;37.2;35.5;199577.0;1.82;168335.0;83.84;82.31;85.32;21.42;20.21;22.56;229673.0;188169.0;53981.0
187;Bovengrens 67%-prognose-interval;2023;17724820.0;3799755.0;10294043.0;3687141.0;21.5;58.2;21.1;73.5;37.2;36.5;203282.0;1.84;171461.0;84.07;82.53;85.56;21.59;20.37;22.74;228640.0;188828.0;53407.0
188;Bovengrens 67%-prognose-interval;2024;17803886.0;3801934.0;10288960.0;3778893.0;21.5;58.0;21.5;74.5;37.3;37.6;206240.0;1.85;174332.0;84.3;82.76;85.8;21.76;20.54;22.91;229241.0;190021.0;53827.0
189;Bovengrens 67%-prognose-interval;2025;17883064.0;3814333.0;10267883.0;3876277.0;21.4;57.6;22.0;75.8;37.5;38.6;208445.0;1.86;177183.0;84.53;83.0;86.03;21.92;20.71;23.07;231718.0;191532.0;54203.0
190;Bovengrens 67%-prognose-interval;2026;17960128.0;3835019.0;10245246.0;3970408.0;21.5;57.3;22.5;77.1;37.8;39.8;210232.0;1.87;179912.0;84.75;83.23;86.25;22.09;20.89;23.24;233587.0;192684.0;55059.0
191;Bovengrens 67%-prognose-interval;2027;18044094.0;3859632.0;10209656.0;4067896.0;21.5;56.9;23.0;78.6;38.2;41.0;211812.0;1.88;182384.0;84.97;83.46;86.47;22.25;21.06;23.4;234686.0;193326.0;55587.0
192;Bovengrens 67%-prognose-interval;2028;18114554.0;3890405.0;10167189.0;4164803.0;21.6;56.5;23.5;80.1;38.7;42.2;213364.0;1.88;185019.0;85.19;83.68;86.69;22.42;21.23;23.57;235120.0;193780.0;55151.0
193;Bovengrens 67%-prognose-interval;2029;18196904.0;3915586.0;10127428.0;4262926.0;21.6;56.2;24.0;81.8;39.2;43.4;214350.0;1.89;187640.0;85.41;83.89;86.91;22.58;21.39;23.74;234852.0;193542.0;55586.0
194;Bovengrens 67%-prognose-interval;2030;18260584.0;3944199.0;10092232.0;4361930.0;21.7;55.8;24.5;83.4;39.6;44.7;214875.0;1.9;190218.0;85.62;84.1;87.13;22.74;21.55;23.91;233970.0;193350.0;56039.0
195;Bovengrens 67%-prognose-interval;2031;18318220.0;3969517.0;10056714.0;4454124.0;21.8;55.4;24.9;84.9;40.1;45.9;215110.0;1.9;193070.0;85.84;84.31;87.36;22.9;21.71;24.08;233248.0;193494.0;56246.0
196;Bovengrens 67%-prognose-interval;2032;18379122.0;4007203.0;10032134.0;4541018.0;21.9;55.1;25.3;86.4;40.6;47.0;215109.0;1.9;195817.0;86.05;84.51;87.58;23.07;21.86;24.26;233172.0;193730.0;56519.0
197;Bovengrens 67%-prognose-interval;2033;18440200.0;4041185.0;9993673.0;4621318.0;22.0;54.7;25.7;87.9;41.1;48.0;214969.0;1.91;198572.0;86.26;84.72;87.8;23.23;22.02;24.43;234185.0;193922.0;57411.0
198;Bovengrens 67%-prognose-interval;2034;18503756.0;4080976.0;9959820.0;4700754.0;22.2;54.4;26.1;89.6;41.7;49.2;214599.0;1.91;200796.0;86.47;84.92;88.01;23.39;22.17;24.6;235094.0;194280.0;56920.0
199;Bovengrens 67%-prognose-interval;2035;18562562.0;4108296.0;9908934.0;4790763.0;22.3;53.9;26.5;91.4;42.3;50.4;214002.0;1.92;203004.0;86.67;85.12;88.23;23.56;22.32;24.77;234892.0;194354.0;56430.0
200;Bovengrens 67%-prognose-interval;2036;18618212.0;4149856.0;9857202.0;4872250.0;22.5;53.6;26.9;93.1;43.0;51.6;213239.0;1.92;204906.0;86.88;85.31;88.44;23.72;22.48;24.95;234090.0;194280.0;56033.0
201;Bovengrens 67%-prognose-interval;2037;18661956.0;4181035.0;9822170.0;4939310.0;22.6;53.3;27.2;94.5;43.5;52.6;212063.0;1.93;206655.0;87.08;85.51;88.65;23.88;22.63;25.12;233356.0;194649.0;55837.0
202;Bovengrens 67%-prognose-interval;2038;18731678.0;4205857.0;9793758.0;4989280.0;22.7;53.0;27.5;95.6;44.0;53.4;210969.0;1.93;208936.0;87.28;85.7;88.86;24.03;22.78;25.28;234005.0;194808.0;54786.0
203;Bovengrens 67%-prognose-interval;2039;18770356.0;4224116.0;9791862.0;5020528.0;22.8;52.9;27.6;96.1;44.4;53.7;209735.0;1.93;211591.0;87.48;85.89;89.06;24.19;22.93;25.45;235199.0;195079.0;54485.0
204;Bovengrens 67%-prognose-interval;2040;18801220.0;4236306.0;9793862.0;5047707.0;22.9;52.9;27.7;96.5;44.6;54.0;208976.0;1.94;214032.0;87.67;86.08;89.26;24.35;23.07;25.61;234633.0;195580.0;54336.0
205;Bovengrens 67%-prognose-interval;2041;18842638.0;4258736.0;9809372.0;5061930.0;22.9;53.0;27.8;96.6;44.7;54.1;208179.0;1.94;215325.0;87.86;86.27;89.46;24.5;23.22;25.77;234852.0;195965.0;53968.0
206;Bovengrens 67%-prognose-interval;2042;18892730.0;4272714.0;9833115.0;5074368.0;23.0;53.0;27.8;96.7;44.7;54.1;207648.0;1.94;215922.0;88.05;86.45;89.65;24.65;23.37;25.93;234191.0;195843.0;54127.0
207;Bovengrens 67%-prognose-interval;2043;18935488.0;4284946.0;9866212.0;5083465.0;23.0;53.2;27.8;96.5;44.8;54.1;207079.0;1.95;216637.0;88.24;86.63;89.84;24.8;23.51;26.08;235397.0;196084.0;53858.0
208;Bovengrens 67%-prognose-interval;2044;18951136.0;4297483.0;9905038.0;5082582.0;22.9;53.3;27.9;96.4;44.7;54.1;207141.0;1.95;217761.0;88.43;86.81;90.03;24.95;23.65;26.24;234997.0;196111.0;53760.0
209;Bovengrens 67%-prognose-interval;2045;18982460.0;4296604.0;9932374.0;5087787.0;22.9;53.4;27.9;96.1;44.5;54.1;207514.0;1.95;219283.0;88.61;86.99;90.22;25.1;23.8;26.39;234254.0;196373.0;53939.0
210;Bovengrens 67%-prognose-interval;2046;18994012.0;4299042.0;9951908.0;5095901.0;22.9;53.5;27.9;96.0;44.3;54.2;208308.0;1.96;219817.0;88.79;87.17;90.4;25.25;23.94;26.55;233896.0;196693.0;54585.0
211;Bovengrens 67%-prognose-interval;2047;19022972.0;4300089.0;9984792.0;5101867.0;22.9;53.6;28.0;95.7;44.1;54.2;209325.0;1.96;220091.0;88.97;87.35;90.58;25.4;24.08;26.7;234591.0;197360.0;54068.0
212;Bovengrens 67%-prognose-interval;2048;19043808.0;4296498.0;10018690.0;5094149.0;22.9;53.8;28.0;95.4;43.9;54.0;210508.0;1.96;220771.0;89.15;87.52;90.76;25.54;24.22;26.85;235417.0;198034.0;53919.0
213;Bovengrens 67%-prognose-interval;2049;19068780.0;4291075.0;10049250.0;5091697.0;22.8;53.9;28.0;95.0;43.8;53.9;212108.0;1.97;221773.0;89.33;87.69;90.94;25.69;24.36;27.0;235997.0;198718.0;54058.0
214;Bovengrens 67%-prognose-interval;2050;19094970.0;4288188.0;10080872.0;5091261.0;22.8;54.1;28.0;94.7;43.7;53.8;213863.0;1.97;223010.0;89.5;87.87;91.11;25.83;24.5;27.14;236065.0;199121.0;54436.0
215;Bovengrens 67%-prognose-interval;2051;19106004.0;4294483.0;10111688.0;5094362.0;22.8;54.2;28.0;94.4;43.6;53.8;215709.0;1.97;223586.0;89.67;88.04;91.28;25.97;24.64;27.29;237468.0;199395.0;54369.0
216;Bovengrens 67%-prognose-interval;2052;19152074.0;4299872.0;10142102.0;5104809.0;22.8;54.3;28.0;94.2;43.6;53.7;217391.0;1.98;224477.0;89.84;88.2;91.45;26.11;24.77;27.43;238291.0;199665.0;54467.0
217;Bovengrens 67%-prognose-interval;2053;19166568.0;4298615.0;10172826.0;5116867.0;22.8;54.4;28.0;94.1;43.5;53.7;219307.0;1.98;225087.0;90.01;88.37;91.62;26.25;24.91;27.57;238576.0;199609.0;54746.0
218;Bovengrens 67%-prognose-interval;2054;19180504.0;4303804.0;10189143.0;5116422.0;22.8;54.4;28.0;93.9;43.4;53.7;221380.0;1.98;224998.0;90.18;88.54;91.79;26.39;25.04;27.72;238679.0;199685.0;55454.0
219;Bovengrens 67%-prognose-interval;2055;19201304.0;4314098.0;10215558.0;5123891.0;22.8;54.5;28.0;93.8;43.4;53.7;223712.0;1.99;224627.0;90.34;88.7;91.95;26.53;25.18;27.86;238387.0;200440.0;55410.0
220;Bovengrens 67%-prognose-interval;2056;19240364.0;4323238.0;10232616.0;5145648.0;22.9;54.5;28.1;93.9;43.4;53.9;225676.0;1.99;223732.0;90.5;88.86;92.12;26.66;25.31;27.99;239076.0;200861.0;55491.0
221;Bovengrens 67%-prognose-interval;2057;19284182.0;4338714.0;10233638.0;5157657.0;22.9;54.5;28.1;94.0;43.5;54.0;227742.0;1.99;222939.0;90.67;89.02;92.28;26.8;25.44;28.13;239376.0;202441.0;55123.0
222;Bovengrens 67%-prognose-interval;2058;19319844.0;4344658.0;10243512.0;5167641.0;22.9;54.5;28.2;94.2;43.6;54.1;229526.0;1.99;221726.0;90.83;89.18;92.43;26.93;25.57;28.27;239632.0;203059.0;55445.0
223;Bovengrens 67%-prognose-interval;2059;19335264.0;4363868.0;10247565.0;5171018.0;23.0;54.4;28.2;94.4;43.7;54.3;230592.0;2.0;220392.0;90.98;89.34;92.59;27.06;25.71;28.4;239699.0;203452.0;54393.0
224;Bovengrens 67%-prognose-interval;2060;19367868.0;4390848.0;10247598.0;5189466.0;23.1;54.4;28.3;94.6;44.0;54.5;;2.0;;91.14;89.5;92.74;27.2;25.83;28.54;;;
