ID;SBI93;RegioS;Perioden;AantalBanenVanWerknemersNiveau_1;AantalBanenVanWerknemersMutatie_2
5865;4;Franekeradeel;2002 31 december nader voorlopig;6.02;
5866;4;Franekeradeel;2003 31 december voorlopig;6.06;0.04
5867;4;Franekeradeel;2003 31 december nader voorlopig;6.16;
5868;4;Franekeradeel;2004 31 december voorlopig;6.07;-0.09
5869;4;Franekeradeel;2004 31 december nader voorlopig;6.41;
5870;4;Franekeradeel;2005 31 december voorlopig;6.33;-0.08
5871;4;Gaasterlân-Sleat;1993 30 september;2.04;
5872;4;Gaasterlân-Sleat;1994 30 september;1.89;
5873;4;Gaasterlân-Sleat;1995 31 december;1.78;
5874;4;Gaasterlân-Sleat;1996 31 december;1.96;0.19
5875;4;Gaasterlân-Sleat;1997 31 december;2.12;0.16
5876;4;Gaasterlân-Sleat;1998 31 december;2.08;-0.04
5877;4;Gaasterlân-Sleat;1999 31 december voorlopig;2.34;0.26
5878;4;Gaasterlân-Sleat;1999 31 december nader voorlopig;2.42;
5879;4;Gaasterlân-Sleat;2000 31 december voorlopig;2.63;0.2
5880;4;Gaasterlân-Sleat;2000 31 december nader voorlopig;2.62;
5881;4;Gaasterlân-Sleat;2001 31 december voorlopig;2.48;-0.14
5882;4;Gaasterlân-Sleat;2001 31 december nader voorlopig;2.42;
5883;4;Gaasterlân-Sleat;2002 31 december voorlopig;2.55;0.13
5884;4;Gaasterlân-Sleat;2002 31 december nader voorlopig;2.55;
5885;4;Gaasterlân-Sleat;2003 31 december voorlopig;2.63;0.08
5886;4;Gaasterlân-Sleat;2003 31 december nader voorlopig;2.57;
5887;4;Gaasterlân-Sleat;2004 31 december voorlopig;2.45;-0.12
5888;4;Gaasterlân-Sleat;2004 31 december nader voorlopig;2.47;
5889;4;Gaasterlân-Sleat;2005 31 december voorlopig;2.58;0.1
5890;4;Gasselte;1993 30 september;0.6;
5891;4;Gasselte;1994 30 september;0.65;
5892;4;Gasselte;1995 31 december;0.65;
5893;4;Gasselte;1996 31 december;0.63;-0.02
5894;4;Gasselte;1997 31 december;0.7;0.05
5895;4;Gasselte;1998 31 december;0.0;0.0
5896;4;Gasselte;1999 31 december voorlopig;0.0;0.0
5897;4;Gasselte;1999 31 december nader voorlopig;0.0;0.0
5898;4;Gasselte;2000 31 december voorlopig;0.0;0.0
5899;4;Gasselte;2000 31 december nader voorlopig;0.0;0.0
5900;4;Gasselte;2001 31 december voorlopig;0.0;0.0
5901;4;Gasselte;2001 31 december nader voorlopig;0.0;0.0
5902;4;Gasselte;2002 31 december voorlopig;0.0;0.0
5903;4;Gasselte;2002 31 december nader voorlopig;0.0;0.0
5904;4;Gasselte;2003 31 december voorlopig;0.0;0.0
5905;4;Gasselte;2003 31 december nader voorlopig;0.0;0.0
5906;4;Gasselte;2004 31 december voorlopig;0.0;0.0
5907;4;Gasselte;2004 31 december nader voorlopig;0.0;0.0
5908;4;Gasselte;2005 31 december voorlopig;0.0;0.0
5909;4;Geertruidenberg;1993 30 september;2.98;
5910;4;Geertruidenberg;1994 30 september;2.42;
5911;4;Geertruidenberg;1995 31 december;2.26;
5912;4;Geertruidenberg;1996 31 december;2.19;-0.07
5913;4;Geertruidenberg;1997 31 december;9.75;0.78
5914;4;Geertruidenberg;1998 31 december;10.66;0.24
5915;4;Geertruidenberg;1999 31 december voorlopig;10.65;0.0
5916;4;Geertruidenberg;1999 31 december nader voorlopig;11.03;
5917;4;Geertruidenberg;2000 31 december voorlopig;11.13;0.1
5918;4;Geertruidenberg;2000 31 december nader voorlopig;11.01;
5919;4;Geertruidenberg;2001 31 december voorlopig;10.54;-0.47
5920;4;Geertruidenberg;2001 31 december nader voorlopig;10.77;
5921;4;Geertruidenberg;2002 31 december voorlopig;10.82;0.05
5922;4;Geertruidenberg;2002 31 december nader voorlopig;11.04;
5923;4;Geertruidenberg;2003 31 december voorlopig;11.55;0.52
5924;4;Geertruidenberg;2003 31 december nader voorlopig;11.54;
5925;4;Geertruidenberg;2004 31 december voorlopig;11.2;-0.35
5926;4;Geertruidenberg;2004 31 december nader voorlopig;11.18;
5927;4;Geertruidenberg;2005 31 december voorlopig;10.51;-0.67
5928;4;Geldermalsen;1993 30 september;8.3;
5929;4;Geldermalsen;1994 30 september;8.6;
5930;4;Geldermalsen;1995 31 december;8.66;
5931;4;Geldermalsen;1996 31 december;8.34;-0.35
5932;4;Geldermalsen;1997 31 december;9.14;0.87
5933;4;Geldermalsen;1998 31 december;9.09;0.02
5934;4;Geldermalsen;1999 31 december voorlopig;9.18;0.09
5935;4;Geldermalsen;1999 31 december nader voorlopig;9.55;
5936;4;Geldermalsen;2000 31 december voorlopig;9.8;0.25
5937;4;Geldermalsen;2000 31 december nader voorlopig;9.73;
5938;4;Geldermalsen;2001 31 december voorlopig;10.04;0.31
5939;4;Geldermalsen;2001 31 december nader voorlopig;10.28;
5940;4;Geldermalsen;2002 31 december voorlopig;10.22;-0.06
5941;4;Geldermalsen;2002 31 december nader voorlopig;10.25;
5942;4;Geldermalsen;2003 31 december voorlopig;10.01;-0.23
5943;4;Geldermalsen;2003 31 december nader voorlopig;10.0;
5944;4;Geldermalsen;2004 31 december voorlopig;10.13;0.13
5945;4;Geldermalsen;2004 31 december nader voorlopig;10.39;
5946;4;Geldermalsen;2005 31 december voorlopig;10.32;-0.06
5947;4;Geldrop;1993 30 september;7.09;
5948;4;Geldrop;1994 30 september;6.73;
5949;4;Geldrop;1995 31 december;6.72;
5950;4;Geldrop;1996 31 december;7.16;0.49
5951;4;Geldrop;1997 31 december;7.35;0.06
5952;4;Geldrop;1998 31 december;7.63;0.41
5953;4;Geldrop;1999 31 december voorlopig;7.81;0.17
5954;4;Geldrop;1999 31 december nader voorlopig;8.02;
5955;4;Geldrop;2000 31 december voorlopig;7.97;-0.05
5956;4;Geldrop;2000 31 december nader voorlopig;7.93;
5957;4;Geldrop;2001 31 december voorlopig;7.95;0.02
5958;4;Geldrop;2001 31 december nader voorlopig;7.99;
5959;4;Geldrop;2002 31 december voorlopig;8.18;0.19
5960;4;Geldrop;2002 31 december nader voorlopig;7.93;
5961;4;Geldrop;2003 31 december voorlopig;8.06;0.13
5962;4;Geldrop;2003 31 december nader voorlopig;8.07;
5963;4;Geldrop;2004 31 december voorlopig;0.0;0.0
5964;4;Geldrop;2004 31 december nader voorlopig;0.0;0.0
5965;4;Geldrop;2005 31 december voorlopig;0.0;0.0
5966;4;Geldrop-Mierlo;1993 30 september;0.0;0.0
5967;4;Geldrop-Mierlo;1994 30 september;0.0;0.0
5968;4;Geldrop-Mierlo;1995 31 december;0.0;0.0
5969;4;Geldrop-Mierlo;1996 31 december;0.0;0.0
5970;4;Geldrop-Mierlo;1997 31 december;0.0;0.0
5971;4;Geldrop-Mierlo;1998 31 december;0.0;0.0
5972;4;Geldrop-Mierlo;1999 31 december voorlopig;0.0;0.0
5973;4;Geldrop-Mierlo;1999 31 december nader voorlopig;0.0;0.0
5974;4;Geldrop-Mierlo;2000 31 december voorlopig;0.0;0.0
5975;4;Geldrop-Mierlo;2000 31 december nader voorlopig;0.0;0.0
5976;4;Geldrop-Mierlo;2001 31 december voorlopig;0.0;0.0
5977;4;Geldrop-Mierlo;2001 31 december nader voorlopig;0.0;0.0
5978;4;Geldrop-Mierlo;2002 31 december voorlopig;0.0;0.0
5979;4;Geldrop-Mierlo;2002 31 december nader voorlopig;0.0;0.0
5980;4;Geldrop-Mierlo;2003 31 december voorlopig;0.0;0.0
5981;4;Geldrop-Mierlo;2003 31 december nader voorlopig;0.0;0.0
5982;4;Geldrop-Mierlo;2004 31 december voorlopig;10.35;-0.15
5983;4;Geldrop-Mierlo;2004 31 december nader voorlopig;10.45;
5984;4;Geldrop-Mierlo;2005 31 december voorlopig;10.76;0.31
5985;4;Geleen;1993 30 september;16.38;
5986;4;Geleen;1994 30 september;19.08;
5987;4;Geleen;1995 31 december;19.1;
5988;4;Geleen;1996 31 december;18.84;-0.03
5989;4;Geleen;1997 31 december;18.39;-0.32
5990;4;Geleen;1998 31 december;16.48;-1.29
5991;4;Geleen;1999 31 december voorlopig;17.23;0.75
5992;4;Geleen;1999 31 december nader voorlopig;17.07;
5993;4;Geleen;2000 31 december voorlopig;16.74;-0.34
5994;4;Geleen;2000 31 december nader voorlopig;17.14;
5995;4;Geleen;2001 31 december voorlopig;0.0;0.0
5996;4;Geleen;2001 31 december nader voorlopig;0.0;0.0
5997;4;Geleen;2002 31 december voorlopig;0.0;0.0
5998;4;Geleen;2002 31 december nader voorlopig;0.0;0.0
5999;4;Geleen;2003 31 december voorlopig;0.0;0.0
6000;4;Geleen;2003 31 december nader voorlopig;0.0;0.0
6001;4;Geleen;2004 31 december voorlopig;0.0;0.0
6002;4;Geleen;2004 31 december nader voorlopig;0.0;0.0
6003;4;Geleen;2005 31 december voorlopig;0.0;0.0
6004;4;Gemert;1993 30 september;4.17;
6005;4;Gemert;1994 30 september;4.49;
6006;4;Gemert;1995 31 december;4.34;
6007;4;Gemert;1996 31 december;4.73;0.41
6008;4;Gemert;1997 31 december;0.0;0.0
6009;4;Gemert;1998 31 december;0.0;0.0
6010;4;Gemert;1999 31 december voorlopig;0.0;0.0
6011;4;Gemert;1999 31 december nader voorlopig;0.0;0.0
6012;4;Gemert;2000 31 december voorlopig;0.0;0.0
6013;4;Gemert;2000 31 december nader voorlopig;0.0;0.0
6014;4;Gemert;2001 31 december voorlopig;0.0;0.0
6015;4;Gemert;2001 31 december nader voorlopig;0.0;0.0
6016;4;Gemert;2002 31 december voorlopig;0.0;0.0
6017;4;Gemert;2002 31 december nader voorlopig;0.0;0.0
6018;4;Gemert;2003 31 december voorlopig;0.0;0.0
6019;4;Gemert;2003 31 december nader voorlopig;0.0;0.0
6020;4;Gemert;2004 31 december voorlopig;0.0;0.0
6021;4;Gemert;2004 31 december nader voorlopig;0.0;0.0
6022;4;Gemert;2005 31 december voorlopig;0.0;0.0
6023;4;Gemert-Bakel;1993 30 september;0.0;0.0
6024;4;Gemert-Bakel;1994 30 september;0.0;0.0
6025;4;Gemert-Bakel;1995 31 december;0.0;0.0
6026;4;Gemert-Bakel;1996 31 december;0.0;0.0
6027;4;Gemert-Bakel;1997 31 december;7.14;0.08
6028;4;Gemert-Bakel;1998 31 december;7.27;-0.17
6029;4;Gemert-Bakel;1999 31 december voorlopig;7.53;0.25
6030;4;Gemert-Bakel;1999 31 december nader voorlopig;7.76;
6031;4;Gemert-Bakel;2000 31 december voorlopig;8.24;0.47
6032;4;Gemert-Bakel;2000 31 december nader voorlopig;8.28;
6033;4;Gemert-Bakel;2001 31 december voorlopig;8.08;-0.2
6034;4;Gemert-Bakel;2001 31 december nader voorlopig;8.21;
6035;4;Gemert-Bakel;2002 31 december voorlopig;8.72;0.51
6036;4;Gemert-Bakel;2002 31 december nader voorlopig;8.68;
6037;4;Gemert-Bakel;2003 31 december voorlopig;8.68;-0.01
6038;4;Gemert-Bakel;2003 31 december nader voorlopig;8.41;
6039;4;Gemert-Bakel;2004 31 december voorlopig;8.2;-0.21
6040;4;Gemert-Bakel;2004 31 december nader voorlopig;8.2;
6041;4;Gemert-Bakel;2005 31 december voorlopig;8.36;0.17
6042;4;Gendringen;1993 30 september;4.83;
6043;4;Gendringen;1994 30 september;4.82;
6044;4;Gendringen;1995 31 december;4.88;
6045;4;Gendringen;1996 31 december;5.08;0.38
6046;4;Gendringen;1997 31 december;5.17;-0.03
6047;4;Gendringen;1998 31 december;5.08;0.06
6048;4;Gendringen;1999 31 december voorlopig;5.08;0.0
6049;4;Gendringen;1999 31 december nader voorlopig;5.22;
6050;4;Gendringen;2000 31 december voorlopig;5.22;0.0
6051;4;Gendringen;2000 31 december nader voorlopig;5.35;
6052;4;Gendringen;2001 31 december voorlopig;5.25;-0.1
6053;4;Gendringen;2001 31 december nader voorlopig;5.16;
6054;4;Gendringen;2002 31 december voorlopig;5.32;0.16
6055;4;Gendringen;2002 31 december nader voorlopig;5.54;
6056;4;Gendringen;2003 31 december voorlopig;5.6;0.06
6057;4;Gendringen;2003 31 december nader voorlopig;5.42;
6058;4;Gendringen;2004 31 december voorlopig;5.52;0.1
6059;4;Gendringen;2004 31 december nader voorlopig;5.52;
6060;4;Gendringen;2005 31 december voorlopig;0.0;0.0
6061;4;Gendt;1993 30 september;1.45;
6062;4;Gendt;1994 30 september;1.48;
6063;4;Gendt;1995 31 december;1.25;
6064;4;Gendt;1996 31 december;1.29;0.04
6065;4;Gendt;1997 31 december;1.43;0.13
6066;4;Gendt;1998 31 december;1.54;0.09
6067;4;Gendt;1999 31 december voorlopig;1.55;0.01
6068;4;Gendt;1999 31 december nader voorlopig;1.52;
6069;4;Gendt;2000 31 december voorlopig;1.82;0.3
6070;4;Gendt;2000 31 december nader voorlopig;1.81;
6071;4;Gendt;2001 31 december voorlopig;0.0;0.0
6072;4;Gendt;2001 31 december nader voorlopig;0.0;0.0
6073;4;Gendt;2002 31 december voorlopig;0.0;0.0
6074;4;Gendt;2002 31 december nader voorlopig;0.0;0.0
6075;4;Gendt;2003 31 december voorlopig;0.0;0.0
6076;4;Gendt;2003 31 december nader voorlopig;0.0;0.0
6077;4;Gendt;2004 31 december voorlopig;0.0;0.0
6078;4;Gendt;2004 31 december nader voorlopig;0.0;0.0
6079;4;Gendt;2005 31 december voorlopig;0.0;0.0
6080;4;Genemuiden;1993 30 september;3.57;
6081;4;Genemuiden;1994 30 september;3.61;
6082;4;Genemuiden;1995 31 december;3.82;
6083;4;Genemuiden;1996 31 december;3.9;-0.01
6084;4;Genemuiden;1997 31 december;4.21;0.29
6085;4;Genemuiden;1998 31 december;4.46;0.25
6086;4;Genemuiden;1999 31 december voorlopig;4.45;-0.02
6087;4;Genemuiden;1999 31 december nader voorlopig;4.52;
6088;4;Genemuiden;2000 31 december voorlopig;4.87;0.35
6089;4;Genemuiden;2000 31 december nader voorlopig;4.48;
6090;4;Genemuiden;2001 31 december voorlopig;0.0;0.0
6091;4;Genemuiden;2001 31 december nader voorlopig;0.0;0.0
6092;4;Genemuiden;2002 31 december voorlopig;0.0;0.0
6093;4;Genemuiden;2002 31 december nader voorlopig;0.0;0.0
6094;4;Genemuiden;2003 31 december voorlopig;0.0;0.0
6095;4;Genemuiden;2003 31 december nader voorlopig;0.0;0.0
6096;4;Genemuiden;2004 31 december voorlopig;0.0;0.0
6097;4;Genemuiden;2004 31 december nader voorlopig;0.0;0.0
6098;4;Genemuiden;2005 31 december voorlopig;0.0;0.0
6099;4;Gennep;1993 30 september;8.13;
6100;4;Gennep;1994 30 september;7.33;
6101;4;Gennep;1995 31 december;7.32;
6102;4;Gennep;1996 31 december;7.48;0.19
6103;4;Gennep;1997 31 december;7.74;0.3
6104;4;Gennep;1998 31 december;7.85;0.06
6105;4;Gennep;1999 31 december voorlopig;7.1;-0.75
6106;4;Gennep;1999 31 december nader voorlopig;7.23;
6107;4;Gennep;2000 31 december voorlopig;7.26;0.02
6108;4;Gennep;2000 31 december nader voorlopig;7.33;
6109;4;Gennep;2001 31 december voorlopig;7.52;0.19
6110;4;Gennep;2001 31 december nader voorlopig;7.62;
6111;4;Gennep;2002 31 december voorlopig;7.64;0.02
6112;4;Gennep;2002 31 december nader voorlopig;7.81;
6113;4;Gennep;2003 31 december voorlopig;7.74;-0.07
6114;4;Gennep;2003 31 december nader voorlopig;7.07;
6115;4;Gennep;2004 31 december voorlopig;7.38;0.31
6116;4;Gennep;2004 31 december nader voorlopig;7.47;
6117;4;Gennep;2005 31 december voorlopig;7.48;0.02
6118;4;Giessenlanden;1993 30 september;2.91;
6119;4;Giessenlanden;1994 30 september;3.08;
6120;4;Giessenlanden;1995 31 december;3.1;
6121;4;Giessenlanden;1996 31 december;3.32;0.22
6122;4;Giessenlanden;1997 31 december;3.49;0.14
6123;4;Giessenlanden;1998 31 december;3.39;-0.1
6124;4;Giessenlanden;1999 31 december voorlopig;3.34;-0.05
6125;4;Giessenlanden;1999 31 december nader voorlopig;3.49;
6126;4;Giessenlanden;2000 31 december voorlopig;3.7;0.21
6127;4;Giessenlanden;2000 31 december nader voorlopig;3.7;
6128;4;Giessenlanden;2001 31 december voorlopig;4.03;0.33
6129;4;Giessenlanden;2001 31 december nader voorlopig;4.04;
6130;4;Giessenlanden;2002 31 december voorlopig;3.83;-0.21
6131;4;Giessenlanden;2002 31 december nader voorlopig;3.78;
6132;4;Giessenlanden;2003 31 december voorlopig;3.78;0.0
6133;4;Giessenlanden;2003 31 december nader voorlopig;3.76;
6134;4;Giessenlanden;2004 31 december voorlopig;3.5;-0.25
6135;4;Giessenlanden;2004 31 december nader voorlopig;3.5;
6136;4;Giessenlanden;2005 31 december voorlopig;3.61;0.11
6137;4;Gieten;1993 30 september;1.34;
6138;4;Gieten;1994 30 september;1.38;
6139;4;Gieten;1995 31 december;1.15;
6140;4;Gieten;1996 31 december;1.22;0.06
6141;4;Gieten;1997 31 december;1.25;0.07
6142;4;Gieten;1998 31 december;0.0;0.0
6143;4;Gieten;1999 31 december voorlopig;0.0;0.0
6144;4;Gieten;1999 31 december nader voorlopig;0.0;0.0
6145;4;Gieten;2000 31 december voorlopig;0.0;0.0
6146;4;Gieten;2000 31 december nader voorlopig;0.0;0.0
6147;4;Gieten;2001 31 december voorlopig;0.0;0.0
6148;4;Gieten;2001 31 december nader voorlopig;0.0;0.0
6149;4;Gieten;2002 31 december voorlopig;0.0;0.0
6150;4;Gieten;2002 31 december nader voorlopig;0.0;0.0
6151;4;Gieten;2003 31 december voorlopig;0.0;0.0
6152;4;Gieten;2003 31 december nader voorlopig;0.0;0.0
6153;4;Gieten;2004 31 december voorlopig;0.0;0.0
6154;4;Gieten;2004 31 december nader voorlopig;0.0;0.0
6155;4;Gieten;2005 31 december voorlopig;0.0;0.0
6156;4;Gilze en Rijen;1993 30 september;7.68;
6157;4;Gilze en Rijen;1994 30 september;7.53;
6158;4;Gilze en Rijen;1995 31 december;7.41;
6159;4;Gilze en Rijen;1996 31 december;8.0;0.66
6160;4;Gilze en Rijen;1997 31 december;9.34;0.2
6161;4;Gilze en Rijen;1998 31 december;9.99;0.69
6162;4;Gilze en Rijen;1999 31 december voorlopig;10.78;0.79
6163;4;Gilze en Rijen;1999 31 december nader voorlopig;11.08;
6164;4;Gilze en Rijen;2000 31 december voorlopig;11.21;0.13
6165;4;Gilze en Rijen;2000 31 december nader voorlopig;11.06;
6166;4;Gilze en Rijen;2001 31 december voorlopig;10.34;-0.72
6167;4;Gilze en Rijen;2001 31 december nader voorlopig;10.1;
6168;4;Gilze en Rijen;2002 31 december voorlopig;10.44;0.34
6169;4;Gilze en Rijen;2002 31 december nader voorlopig;10.44;
6170;4;Gilze en Rijen;2003 31 december voorlopig;9.83;-0.61
6171;4;Gilze en Rijen;2003 31 december nader voorlopig;8.78;
6172;4;Gilze en Rijen;2004 31 december voorlopig;8.97;0.18
6173;4;Gilze en Rijen;2004 31 december nader voorlopig;9.16;
6174;4;Gilze en Rijen;2005 31 december voorlopig;10.13;0.97
6175;4;Goedereede;1993 30 september;2.25;
6176;4;Goedereede;1994 30 september;2.32;
6177;4;Goedereede;1995 31 december;2.34;
6178;4;Goedereede;1996 31 december;2.47;0.14
6179;4;Goedereede;1997 31 december;2.5;0.04
6180;4;Goedereede;1998 31 december;3.0;0.5
6181;4;Goedereede;1999 31 december voorlopig;2.87;-0.14
6182;4;Goedereede;1999 31 december nader voorlopig;3.06;
6183;4;Goedereede;2000 31 december voorlopig;3.17;0.11
6184;4;Goedereede;2000 31 december nader voorlopig;2.95;
6185;4;Goedereede;2001 31 december voorlopig;3.16;0.21
6186;4;Goedereede;2001 31 december nader voorlopig;3.11;
6187;4;Goedereede;2002 31 december voorlopig;3.33;0.22
6188;4;Goedereede;2002 31 december nader voorlopig;3.31;
6189;4;Goedereede;2003 31 december voorlopig;3.37;0.06
6190;4;Goedereede;2003 31 december nader voorlopig;3.48;
6191;4;Goedereede;2004 31 december voorlopig;3.51;0.02
6192;4;Goedereede;2004 31 december nader voorlopig;3.52;
6193;4;Goedereede;2005 31 december voorlopig;3.48;-0.05
6194;4;Goes;1993 30 september;16.83;
6195;4;Goes;1994 30 september;17.0;
6196;4;Goes;1995 31 december;17.08;
6197;4;Goes;1996 31 december;18.69;1.64
6198;4;Goes;1997 31 december;19.18;0.34
6199;4;Goes;1998 31 december;19.7;0.53
6200;4;Goes;1999 31 december voorlopig;20.32;0.62
6201;4;Goes;1999 31 december nader voorlopig;20.82;
6202;4;Goes;2000 31 december voorlopig;21.46;0.64
6203;4;Goes;2000 31 december nader voorlopig;21.19;
6204;4;Goes;2001 31 december voorlopig;22.45;1.25
6205;4;Goes;2001 31 december nader voorlopig;22.6;
6206;4;Goes;2002 31 december voorlopig;23.2;0.59
6207;4;Goes;2002 31 december nader voorlopig;23.58;
6208;4;Goes;2003 31 december voorlopig;23.91;0.32
6209;4;Goes;2003 31 december nader voorlopig;23.29;
6210;4;Goes;2004 31 december voorlopig;23.38;0.09
6211;4;Goes;2004 31 december nader voorlopig;23.53;
6212;4;Goes;2005 31 december voorlopig;23.83;0.3
6213;4;Goirle;1993 30 september;4.39;
6214;4;Goirle;1994 30 september;4.37;
6215;4;Goirle;1995 31 december;4.9;
6216;4;Goirle;1996 31 december;5.07;0.31
6217;4;Goirle;1997 31 december;5.51;0.43
6218;4;Goirle;1998 31 december;5.73;0.23
6219;4;Goirle;1999 31 december voorlopig;5.75;0.02
6220;4;Goirle;1999 31 december nader voorlopig;5.94;
6221;4;Goirle;2000 31 december voorlopig;5.96;0.03
6222;4;Goirle;2000 31 december nader voorlopig;5.91;
6223;4;Goirle;2001 31 december voorlopig;5.74;-0.17
6224;4;Goirle;2001 31 december nader voorlopig;6.07;
6225;4;Goirle;2002 31 december voorlopig;6.15;0.08
6226;4;Goirle;2002 31 december nader voorlopig;6.3;
6227;4;Goirle;2003 31 december voorlopig;6.57;0.27
6228;4;Goirle;2003 31 december nader voorlopig;6.54;
6229;4;Goirle;2004 31 december voorlopig;6.28;-0.26
6230;4;Goirle;2004 31 december nader voorlopig;6.38;
6231;4;Goirle;2005 31 december voorlopig;6.21;-0.17
6232;4;Goor;1993 30 september;4.43;
6233;4;Goor;1994 30 september;4.55;
6234;4;Goor;1995 31 december;4.25;
6235;4;Goor;1996 31 december;4.44;0.31
6236;4;Goor;1997 31 december;4.41;-0.04
6237;4;Goor;1998 31 december;4.65;0.14
6238;4;Goor;1999 31 december voorlopig;4.68;0.02
6239;4;Goor;1999 31 december nader voorlopig;4.71;
6240;4;Goor;2000 31 december voorlopig;5.05;0.34
6241;4;Goor;2000 31 december nader voorlopig;5.09;
6242;4;Goor;2001 31 december voorlopig;0.0;0.0
6243;4;Goor;2001 31 december nader voorlopig;0.0;0.0
6244;4;Goor;2002 31 december voorlopig;0.0;0.0
6245;4;Goor;2002 31 december nader voorlopig;0.0;0.0
6246;4;Goor;2003 31 december voorlopig;0.0;0.0
6247;4;Goor;2003 31 december nader voorlopig;0.0;0.0
6248;4;Goor;2004 31 december voorlopig;0.0;0.0
6249;4;Goor;2004 31 december nader voorlopig;0.0;0.0
6250;4;Goor;2005 31 december voorlopig;0.0;0.0
6251;4;Gorinchem;1993 30 september;14.21;
6252;4;Gorinchem;1994 30 september;15.0;
6253;4;Gorinchem;1995 31 december;15.58;
6254;4;Gorinchem;1996 31 december;16.97;1.38
6255;4;Gorinchem;1997 31 december;17.14;0.42
6256;4;Gorinchem;1998 31 december;18.75;1.12
6257;4;Gorinchem;1999 31 december voorlopig;18.93;0.18
6258;4;Gorinchem;1999 31 december nader voorlopig;19.16;
6259;4;Gorinchem;2000 31 december voorlopig;19.58;0.42
6260;4;Gorinchem;2000 31 december nader voorlopig;19.41;
6261;4;Gorinchem;2001 31 december voorlopig;20.05;0.64
6262;4;Gorinchem;2001 31 december nader voorlopig;20.15;
6263;4;Gorinchem;2002 31 december voorlopig;20.48;0.33
6264;4;Gorinchem;2002 31 december nader voorlopig;20.6;
6265;4;Gorinchem;2003 31 december voorlopig;20.8;0.2
6266;4;Gorinchem;2003 31 december nader voorlopig;21.29;
6267;4;Gorinchem;2004 31 december voorlopig;21.22;-0.07
6268;4;Gorinchem;2004 31 december nader voorlopig;20.48;
6269;4;Gorinchem;2005 31 december voorlopig;19.5;-0.99
6270;4;Gorssel;1993 30 september;3.9;
6271;4;Gorssel;1994 30 september;3.65;
6272;4;Gorssel;1995 31 december;3.53;
6273;4;Gorssel;1996 31 december;3.64;0.13
6274;4;Gorssel;1997 31 december;3.67;0.07
6275;4;Gorssel;1998 31 december;4.73;0.13
6276;4;Gorssel;1999 31 december voorlopig;4.99;0.26
6277;4;Gorssel;1999 31 december nader voorlopig;5.71;
6278;4;Gorssel;2000 31 december voorlopig;5.78;0.07
6279;4;Gorssel;2000 31 december nader voorlopig;5.74;
6280;4;Gorssel;2001 31 december voorlopig;5.7;-0.04
6281;4;Gorssel;2001 31 december nader voorlopig;5.67;
6282;4;Gorssel;2002 31 december voorlopig;5.97;0.3
6283;4;Gorssel;2002 31 december nader voorlopig;5.96;
6284;4;Gorssel;2003 31 december voorlopig;5.97;0.01
6285;4;Gorssel;2003 31 december nader voorlopig;6.05;
6286;4;Gorssel;2004 31 december voorlopig;6.3;0.25
6287;4;Gorssel;2004 31 december nader voorlopig;6.26;
6288;4;Gorssel;2005 31 december voorlopig;0.0;0.0
6289;4;Gouda;1993 30 september;30.39;
6290;4;Gouda;1994 30 september;29.35;
6291;4;Gouda;1995 31 december;30.84;
6292;4;Gouda;1996 31 december;31.79;0.71
6293;4;Gouda;1997 31 december;31.22;0.14
6294;4;Gouda;1998 31 december;31.71;0.64
6295;4;Gouda;1999 31 december voorlopig;32.92;1.22
6296;4;Gouda;1999 31 december nader voorlopig;34.07;
6297;4;Gouda;2000 31 december voorlopig;34.65;0.57
6298;4;Gouda;2000 31 december nader voorlopig;34.81;
6299;4;Gouda;2001 31 december voorlopig;36.24;1.43
6300;4;Gouda;2001 31 december nader voorlopig;36.06;
6301;4;Gouda;2002 31 december voorlopig;36.47;0.46
6302;4;Gouda;2002 31 december nader voorlopig;36.44;
6303;4;Gouda;2003 31 december voorlopig;35.5;-0.94
6304;4;Gouda;2003 31 december nader voorlopig;35.64;
6305;4;Gouda;2004 31 december voorlopig;34.36;-1.29
6306;4;Gouda;2004 31 december nader voorlopig;34.29;
6307;4;Gouda;2005 31 december voorlopig;34.56;0.27
6308;4;Graafstroom;1993 30 september;1.77;
6309;4;Graafstroom;1994 30 september;1.78;
6310;4;Graafstroom;1995 31 december;1.81;
6311;4;Graafstroom;1996 31 december;1.95;0.13
6312;4;Graafstroom;1997 31 december;1.93;-0.02
6313;4;Graafstroom;1998 31 december;2.0;0.07
6314;4;Graafstroom;1999 31 december voorlopig;2.15;0.15
6315;4;Graafstroom;1999 31 december nader voorlopig;2.26;
6316;4;Graafstroom;2000 31 december voorlopig;2.2;-0.06
6317;4;Graafstroom;2000 31 december nader voorlopig;2.17;
6318;4;Graafstroom;2001 31 december voorlopig;2.16;-0.02
6319;4;Graafstroom;2001 31 december nader voorlopig;2.18;
6320;4;Graafstroom;2002 31 december voorlopig;2.32;0.14
6321;4;Graafstroom;2002 31 december nader voorlopig;2.31;
6322;4;Graafstroom;2003 31 december voorlopig;2.42;0.11
6323;4;Graafstroom;2003 31 december nader voorlopig;2.55;
6324;4;Graafstroom;2004 31 december voorlopig;2.51;-0.04
6325;4;Graafstroom;2004 31 december nader voorlopig;2.52;
6326;4;Graafstroom;2005 31 december voorlopig;2.95;0.44
6327;4;Graft-De Rijp;1993 30 september;0.87;
6328;4;Graft-De Rijp;1994 30 september;0.77;
6329;4;Graft-De Rijp;1995 31 december;0.88;
6330;4;Graft-De Rijp;1996 31 december;0.88;0.0
