ID;Lozingsbron;RegioS;Perioden;TotaleLozing_1;TotaleLozingBijWaterbeheerders_2;ViaRioolNaarRioolwaterzuivering_3;ViaRioolOpZoetRijkswater_4;ViaRioolOpZoutRijkswater_5;RegionaalOppervlaktewater_6;Bodem_7;TotaleLozingBijRijkswaterstaat_8;ZoetRijkswater_9;ZoutRijkswater_10;TotaleBelastingOppervlaktewater_11;RegionaalOppervlaktewater_12;ZoetRijkswater_13;ZoutRijkswater_14
344;Huishoudens;Zuid-Holland (PV);1999;3388.3;3388.3;3336.2;8.9;0.0;43.2;0.0;;;;52.1;43.2;8.9;0.0
345;Huishoudens;Zuid-Holland (PV);2000;3409.2;3409.2;3357.7;7.8;0.0;43.7;0.0;;;;51.5;43.7;7.8;0.0
346;Huishoudens;Zuid-Holland (PV);2002;3431.9;3430.8;3389.9;6.6;0.0;34.3;0.0;1.1;1.1;0.0;42.0;34.3;7.7;0.0
347;Huishoudens;Zuid-Holland (PV);2004;3455.2;3454.4;3420.5;5.8;0.0;28.1;0.0;0.7;0.7;0.0;34.6;28.1;6.5;0.0
348;Huishoudens;Zuid-Holland (PV);2006;3457.0;3456.4;3428.6;6.7;0.0;18.0;3.1;0.6;0.6;0.0;25.3;18.0;7.3;0.0
349;Huishoudens;Zuid-Holland (PV);2008;3471.5;3471.0;3395.2;58.0;0.0;15.6;2.2;0.5;0.5;0.0;74.1;15.6;58.5;0.0
350;Huishoudens;Zeeland (PV);1995;366.6;366.5;350.6;0.0;0.0;15.8;;0.1;0.1;0.0;16.0;15.8;0.1;0.0
351;Huishoudens;Zeeland (PV);1996;367.9;367.8;352.0;0.0;0.0;15.8;;0.1;0.1;0.0;15.9;15.8;0.1;0.0
352;Huishoudens;Zeeland (PV);1997;369.2;369.2;355.8;0.0;0.0;13.3;;;;;13.3;13.3;0.0;0.0
353;Huishoudens;Zeeland (PV);1998;370.3;370.3;356.9;0.0;0.0;13.3;;;;;13.3;13.3;0.0;0.0
354;Huishoudens;Zeeland (PV);1999;371.2;371.2;358.7;0.0;0.0;7.0;5.5;;;;7.0;7.0;0.0;0.0
355;Huishoudens;Zeeland (PV);2000;373.4;373.4;360.8;0.0;0.0;7.1;5.6;;;;7.1;7.1;0.0;0.0
356;Huishoudens;Zeeland (PV);2002;377.8;377.7;365.0;0.0;0.0;7.2;5.5;0.1;0.1;0.0;7.3;7.2;0.1;0.0
357;Huishoudens;Zeeland (PV);2004;379.5;379.4;370.1;0.0;0.0;9.0;0.3;0.1;0.1;0.0;9.0;9.0;0.1;0.0
358;Huishoudens;Zeeland (PV);2006;380.3;380.3;367.1;0.0;0.0;12.6;0.6;0.1;0.1;0.0;12.6;12.6;0.1;0.0
359;Huishoudens;Zeeland (PV);2008;380.8;380.8;370.6;0.0;0.0;9.8;0.3;0.0;0.0;0.0;9.8;9.8;0.0;0.0
360;Huishoudens;Noord-Brabant (PV);1995;2283.3;2282.9;2261.3;0.0;0.0;21.6;;0.4;0.4;0.0;22.0;21.6;0.4;0.0
361;Huishoudens;Noord-Brabant (PV);1996;2297.3;2296.9;2275.2;0.0;0.0;21.7;;0.4;0.4;0.0;22.1;21.7;0.4;0.0
362;Huishoudens;Noord-Brabant (PV);1997;2311.7;2311.7;2289.9;0.0;0.0;21.8;;;;;21.8;21.8;0.0;0.0
363;Huishoudens;Noord-Brabant (PV);1998;2328.5;2328.5;2306.5;0.0;0.0;22.0;;;;;22.0;22.0;0.0;0.0
364;Huishoudens;Noord-Brabant (PV);1999;2346.9;2346.9;2315.1;0.0;0.0;19.6;12.1;;;;19.6;19.6;0.0;0.0
365;Huishoudens;Noord-Brabant (PV);2000;2365.6;2365.6;2333.5;0.0;0.0;19.8;12.3;;;;19.8;19.8;0.0;0.0
366;Huishoudens;Noord-Brabant (PV);2002;2395.7;2395.4;2359.6;0.0;0.0;19.9;15.9;0.2;0.2;0.0;20.2;19.9;0.2;0.0
367;Huishoudens;Noord-Brabant (PV);2004;2409.2;2408.9;2389.4;0.0;0.0;12.1;7.4;0.3;0.3;0.0;12.3;12.1;0.3;0.0
368;Huishoudens;Noord-Brabant (PV);2006;2417.5;2417.3;2389.2;0.0;0.0;20.4;7.7;0.2;0.2;0.0;20.6;20.4;0.2;0.0
369;Huishoudens;Noord-Brabant (PV);2008;2429.7;2429.5;2395.8;0.0;0.0;21.6;12.2;0.1;0.1;0.0;21.8;21.6;0.1;0.0
370;Huishoudens;Limburg (PV);1995;1131.9;1131.4;1108.8;7.9;0.0;14.7;;0.5;0.5;0.0;23.1;14.7;8.4;0.0
371;Huishoudens;Limburg (PV);1996;1134.9;1134.5;1111.8;7.9;0.0;14.7;;0.4;0.4;0.0;23.1;14.7;8.4;0.0
372;Huishoudens;Limburg (PV);1997;1137.1;1137.1;1129.7;0.6;0.0;6.8;;;;;7.4;6.8;0.6;0.0
373;Huishoudens;Limburg (PV);1998;1138.6;1138.6;1131.2;0.6;0.0;6.8;;;;;7.4;6.8;0.6;0.0
374;Huishoudens;Limburg (PV);1999;1140.2;1140.2;1127.7;0.6;0.0;3.4;8.6;;;;4.0;3.4;0.6;0.0
375;Huishoudens;Limburg (PV);2000;1141.9;1141.9;1129.4;0.6;0.0;3.4;8.6;;;;4.0;3.4;0.6;0.0
376;Huishoudens;Limburg (PV);2002;1142.6;1142.2;1129.6;0.6;0.0;3.4;8.6;0.4;0.4;0.0;4.4;3.4;1.0;0.0
377;Huishoudens;Limburg (PV);2004;1138.0;1137.7;1126.3;0.6;0.0;3.4;7.4;0.4;0.4;0.0;4.3;3.4;0.9;0.0
378;Huishoudens;Limburg (PV);2006;1129.9;1129.6;1118.3;0.6;0.0;3.4;7.3;0.3;0.3;0.0;4.3;3.4;0.9;0.0
379;Huishoudens;Limburg (PV);2008;1123.2;1122.8;1111.6;0.6;0.0;3.4;7.3;0.3;0.3;0.0;4.2;3.4;0.9;0.0
380;Huishoudens;Eems;1995;594.6;594.6;569.4;0.0;0.0;25.2;;0.0;0.0;0.0;25.2;25.2;0.0;0.0
381;Huishoudens;Eems;1996;598.9;598.9;575.3;0.0;0.0;23.6;;0.0;0.0;0.0;23.6;23.6;0.0;0.0
382;Huishoudens;Eems;1997;605.0;605.0;583.5;0.0;0.0;21.5;;;;;21.5;21.5;0.0;0.0
383;Huishoudens;Eems;1998;610.5;610.5;590.9;0.0;0.0;19.5;;;;;19.5;19.5;0.0;0.0
384;Huishoudens;Eems;1999;596.9;596.9;571.7;0.2;0.2;19.2;5.5;;;;19.7;19.2;0.2;0.2
385;Huishoudens;Eems;2000;602.2;602.2;576.5;0.2;0.2;19.6;5.6;;;;20.1;19.6;0.2;0.2
386;Huishoudens;Eems;2002;575.4;575.4;558.6;0.0;0.0;15.9;1.0;0.0;0.0;0.0;15.9;15.9;0.0;0.0
387;Huishoudens;Eems;2004;549.8;549.8;534.0;0.0;0.0;14.9;0.9;0.0;0.0;0.0;14.9;14.9;0.0;0.0
388;Huishoudens;Eems;2006;588.1;588.1;580.3;0.0;0.0;7.1;0.7;0.0;0.0;0.0;7.1;7.1;0.0;0.0
389;Huishoudens;Eems;2008;586.4;586.4;580.5;0.0;0.0;5.6;0.3;0.0;0.0;0.0;5.6;5.6;0.0;0.0
390;Huishoudens;Rijn;1995;10979.6;10973.4;10665.8;86.7;0.0;220.8;;6.2;6.2;0.0;313.8;220.8;92.9;0.0
391;Huishoudens;Rijn;1996;11026.7;11020.8;10714.6;87.1;0.0;219.1;;6.0;6.0;0.0;312.2;219.1;93.0;0.0
392;Huishoudens;Rijn;1997;11083.5;11083.5;10826.0;47.2;0.0;210.3;;;;;257.5;210.3;47.2;0.0
393;Huishoudens;Rijn;1998;11154.1;11154.1;10918.5;28.6;0.0;206.9;;;;;235.6;206.9;28.6;0.0
394;Huishoudens;Rijn;1999;11239.4;11239.4;11004.3;8.7;0.1;214.0;12.5;;;;222.7;214.0;8.7;0.1
395;Huishoudens;Rijn;2000;11328.4;11328.4;11092.6;7.6;0.1;215.6;12.6;;;;223.2;215.6;7.6;0.1
396;Huishoudens;Rijn;2002;11557.6;11552.4;11347.6;6.4;0.0;186.3;12.1;5.2;5.2;0.0;197.9;186.3;11.6;0.0
397;Huishoudens;Rijn;2004;11704.8;11700.3;11491.7;5.6;0.0;190.3;12.7;4.5;4.5;0.0;200.4;190.3;10.1;0.0
398;Huishoudens;Rijn;2006;11772.0;11767.8;11572.2;6.6;0.0;166.6;22.4;4.2;4.2;0.0;177.4;166.6;10.7;0.0
399;Huishoudens;Rijn;2008;11837.6;11833.9;11608.7;73.9;0.0;134.1;17.2;3.7;3.7;0.0;211.6;134.1;77.6;0.0
400;Huishoudens;Maas;1995;3300.3;3299.4;3254.8;9.1;0.0;35.5;;0.9;0.9;0.0;45.5;35.5;10.0;0.0
401;Huishoudens;Maas;1996;3299.7;3298.8;3254.2;9.1;0.0;35.5;;0.8;0.8;0.0;45.4;35.5;10.0;0.0
402;Huishoudens;Maas;1997;3302.3;3302.3;3273.5;1.1;0.0;27.8;;;;;28.9;27.8;1.1;0.0
403;Huishoudens;Maas;1998;3384.6;3384.6;3354.9;1.1;0.0;28.5;;;;;29.6;28.5;1.1;0.0
404;Huishoudens;Maas;1999;3407.0;3407.0;3363.3;0.9;0.0;23.0;19.8;;;;23.9;23.0;0.9;0.0
405;Huishoudens;Maas;2000;3474.0;3474.0;3429.5;0.8;0.0;23.5;20.2;;;;24.3;23.5;0.8;0.0
406;Huishoudens;Maas;2002;3471.7;3471.1;3423.8;0.8;0.0;23.1;23.5;0.6;0.6;0.0;24.4;23.1;1.4;0.0
407;Huishoudens;Maas;2004;3458.7;3458.1;3427.7;0.7;0.0;15.5;14.2;0.6;0.6;0.0;16.8;15.5;1.3;0.0
408;Huishoudens;Maas;2006;3382.6;3382.1;3344.8;0.7;0.0;22.2;14.4;0.5;0.5;0.0;23.4;22.2;1.2;0.0
409;Huishoudens;Maas;2008;3402.5;3402.0;3358.5;2.0;0.0;23.3;18.3;0.5;0.5;0.0;25.7;23.3;2.4;0.0
410;Huishoudens;Schelde;1995;584.6;584.4;566.8;0.0;0.0;17.7;;0.1;0.1;0.0;17.8;17.7;0.1;0.0
411;Huishoudens;Schelde;1996;605.2;605.1;587.3;0.0;0.0;17.8;;0.1;0.1;0.0;17.9;17.8;0.1;0.0
412;Huishoudens;Schelde;1997;619.8;619.8;604.3;0.0;0.0;15.5;;;;;15.5;15.5;0.0;0.0
413;Huishoudens;Schelde;1998;558.1;558.1;543.2;0.0;0.0;14.9;;;;;14.9;14.9;0.0;0.0
414;Huishoudens;Schelde;1999;568.8;568.8;553.7;0.0;0.0;8.6;6.5;;;;8.6;8.6;0.0;0.0
415;Huishoudens;Schelde;2000;521.0;521.0;506.5;0.0;0.0;8.2;6.3;;;;8.2;8.2;0.0;0.0
416;Huishoudens;Schelde;2002;544.2;544.1;529.0;0.0;0.0;8.5;6.6;0.1;0.1;0.0;8.6;8.5;0.1;0.0
417;Huishoudens;Schelde;2004;568.5;568.4;557.7;0.0;0.0;9.8;0.9;0.1;0.1;0.0;9.8;9.8;0.1;0.0
418;Huishoudens;Schelde;2006;603.3;603.3;587.5;0.0;0.0;14.4;1.3;0.1;0.1;0.0;14.5;14.4;0.1;0.0
419;Huishoudens;Schelde;2008;619.1;619.0;605.6;0.0;0.0;11.9;1.5;0.0;0.0;0.0;11.9;11.9;0.0;0.0
420;Bedrijven en instellingen;Nederland;1995;7412.1;6870.3;6696.1;24.8;13.8;135.6;;541.8;406.6;135.2;716.0;135.6;431.4;149.1
421;Bedrijven en instellingen;Nederland;1996;7422.2;6804.5;6619.2;26.6;19.6;139.1;;617.6;470.8;146.8;802.9;139.1;497.5;166.4
422;Bedrijven en instellingen;Nederland;1997;7540.3;7036.3;6809.8;31.0;19.7;175.8;;504.0;354.1;149.9;730.5;175.8;385.1;169.6
423;Bedrijven en instellingen;Nederland;1998;7446.8;6970.2;6764.4;23.3;19.1;163.5;;476.6;335.1;141.4;682.4;163.5;358.4;160.5
424;Bedrijven en instellingen;Nederland;1999;7447.8;6997.9;6798.3;10.5;20.0;164.8;4.3;449.9;320.4;129.4;645.2;164.8;330.9;149.4
425;Bedrijven en instellingen;Nederland;2000;7272.7;6876.9;6682.6;10.4;18.2;161.5;4.3;395.8;285.4;110.4;585.9;161.5;295.8;128.6
426;Bedrijven en instellingen;Nederland;2002;7118.4;6761.3;6599.6;5.6;12.8;138.0;5.3;357.1;265.5;91.7;513.6;138.0;271.1;104.4
427;Bedrijven en instellingen;Nederland;2004;6879.5;6582.9;6427.4;7.7;15.8;125.9;6.0;296.6;218.9;77.7;446.1;125.9;226.6;93.6
428;Bedrijven en instellingen;Nederland;2006;6825.9;6538.5;6377.6;7.7;17.7;127.2;8.3;287.3;199.2;88.2;440.0;127.2;206.9;105.9
429;Bedrijven en instellingen;Nederland;2008;7104.0;6750.6;6577.3;33.5;25.6;104.6;9.6;353.4;223.2;130.2;517.2;104.6;256.7;155.8
430;Bedrijven en instellingen;Noord-Nederland (LD);1995;853.0;828.0;800.5;0.0;0.0;27.5;;24.9;0.1;24.8;52.5;27.5;0.1;24.8
431;Bedrijven en instellingen;Noord-Nederland (LD);1996;825.2;801.8;778.2;0.0;5.7;17.9;;23.4;0.1;23.3;47.0;17.9;0.1;29.0
432;Bedrijven en instellingen;Noord-Nederland (LD);1997;865.4;829.2;804.8;0.0;5.7;18.6;;36.2;0.1;36.2;60.6;18.6;0.1;41.9
433;Bedrijven en instellingen;Noord-Nederland (LD);1998;803.5;785.3;762.3;0.0;5.5;17.6;;18.2;0.1;18.1;41.2;17.6;0.1;23.5
434;Bedrijven en instellingen;Noord-Nederland (LD);1999;820.7;803.2;785.5;0.0;4.1;12.4;1.2;17.5;0.1;17.3;33.9;12.4;0.1;21.4
435;Bedrijven en instellingen;Noord-Nederland (LD);2000;772.9;753.6;736.8;0.0;3.9;11.8;1.1;19.4;0.1;19.3;35.0;11.8;0.1;23.1
436;Bedrijven en instellingen;Noord-Nederland (LD);2002;783.3;775.6;761.7;0.2;0.0;12.8;0.8;7.8;2.3;5.5;20.8;12.8;2.5;5.5
437;Bedrijven en instellingen;Noord-Nederland (LD);2004;767.7;751.8;738.7;0.0;0.0;11.9;1.2;15.9;0.0;15.9;27.8;11.9;0.0;15.9
438;Bedrijven en instellingen;Noord-Nederland (LD);2006;732.4;717.5;703.8;0.3;0.0;12.2;1.2;15.0;0.0;14.9;27.4;12.2;0.3;14.9
439;Bedrijven en instellingen;Noord-Nederland (LD);2008;715.4;681.1;662.2;0.2;2.3;15.3;1.1;34.3;0.4;33.9;52.1;15.3;0.6;36.3
440;Bedrijven en instellingen;Oost-Nederland (LD);1995;1580.8;1531.7;1494.8;14.8;0.0;22.1;;49.1;49.1;0.0;86.0;22.1;63.9;0.0
441;Bedrijven en instellingen;Oost-Nederland (LD);1996;1559.4;1485.3;1447.7;15.7;0.0;21.9;;74.1;74.1;0.0;111.7;21.9;89.8;0.0
442;Bedrijven en instellingen;Oost-Nederland (LD);1997;1561.4;1529.9;1488.6;11.7;0.0;29.6;;31.5;31.5;0.0;72.8;29.6;43.2;0.0
443;Bedrijven en instellingen;Oost-Nederland (LD);1998;1594.2;1557.9;1521.5;8.3;0.0;28.2;;36.3;36.3;0.0;72.7;28.2;44.6;0.0
444;Bedrijven en instellingen;Oost-Nederland (LD);1999;1525.5;1493.7;1467.9;0.0;0.0;24.2;1.7;31.8;31.8;0.0;55.9;24.2;31.8;0.0
445;Bedrijven en instellingen;Oost-Nederland (LD);2000;1521.8;1492.1;1466.5;0.0;0.0;23.8;1.7;29.7;29.7;0.0;53.6;23.8;29.7;0.0
446;Bedrijven en instellingen;Oost-Nederland (LD);2002;1550.5;1516.0;1494.3;0.0;0.0;19.9;1.8;34.5;34.5;0.0;54.4;19.9;34.5;0.0
447;Bedrijven en instellingen;Oost-Nederland (LD);2004;1545.8;1522.4;1504.1;0.0;0.0;16.4;1.9;23.4;23.4;0.0;39.8;16.4;23.4;0.0
448;Bedrijven en instellingen;Oost-Nederland (LD);2006;1441.8;1420.1;1398.8;0.0;0.0;17.8;3.6;21.7;21.7;0.0;39.4;17.8;21.7;0.0
449;Bedrijven en instellingen;Oost-Nederland (LD);2008;1432.3;1402.7;1386.0;0.0;0.0;11.8;5.0;29.6;29.6;0.0;41.4;11.8;29.6;0.0
450;Bedrijven en instellingen;West-Nederland (LD);1995;2802.5;2368.2;2288.6;7.5;13.8;58.2;;434.4;323.9;110.4;513.9;58.2;331.4;124.3
451;Bedrijven en instellingen;West-Nederland (LD);1996;2894.0;2415.6;2328.2;8.4;13.9;65.1;;478.4;354.8;123.6;565.8;65.1;363.2;137.4
452;Bedrijven en instellingen;West-Nederland (LD);1997;3053.9;2665.5;2538.9;19.0;14.0;93.5;;388.4;274.7;113.7;514.9;93.5;293.7;127.7
453;Bedrijven en instellingen;West-Nederland (LD);1998;3039.6;2641.4;2521.2;14.7;13.6;91.8;;398.2;274.8;123.4;518.3;91.8;289.5;137.0
454;Bedrijven en instellingen;West-Nederland (LD);1999;3030.5;2652.6;2532.5;10.2;15.9;94.1;0.0;377.9;265.8;112.1;498.0;94.1;275.9;128.0
455;Bedrijven en instellingen;West-Nederland (LD);2000;2903.0;2591.2;2474.8;10.1;14.3;92.1;0.0;311.8;220.7;91.1;428.3;92.1;230.8;105.5
456;Bedrijven en instellingen;West-Nederland (LD);2002;2813.0;2518.7;2424.9;4.6;12.8;76.4;0.0;294.3;208.1;86.2;388.1;76.4;212.7;99.0
457;Bedrijven en instellingen;West-Nederland (LD);2004;2669.1;2434.8;2340.4;7.2;15.8;71.3;0.1;234.3;172.4;61.9;328.5;71.3;179.6;77.7
458;Bedrijven en instellingen;West-Nederland (LD);2006;2784.3;2553.8;2458.4;6.8;17.7;70.3;0.6;230.4;157.2;73.3;325.2;70.3;164.0;91.0
459;Bedrijven en instellingen;West-Nederland (LD);2008;3158.4;2888.5;2796.7;33.1;23.3;34.6;0.7;269.9;173.7;96.3;361.0;34.6;206.8;119.5
460;Bedrijven en instellingen;Zuid-Nederland (LD);1995;2175.8;2142.4;2112.1;2.5;0.0;27.7;;33.4;33.4;0.0;63.7;27.7;35.9;0.0
461;Bedrijven en instellingen;Zuid-Nederland (LD);1996;2143.6;2101.8;2065.2;2.5;0.0;34.1;;41.8;41.8;0.0;78.4;34.1;44.3;0.0
462;Bedrijven en instellingen;Zuid-Nederland (LD);1997;2059.6;2011.7;1977.4;0.3;0.0;34.0;;47.9;47.9;0.0;82.2;34.0;48.2;0.0
463;Bedrijven en instellingen;Zuid-Nederland (LD);1998;2009.5;1985.5;1959.4;0.3;0.0;25.9;;24.0;24.0;0.0;50.1;25.9;24.2;0.0
464;Bedrijven en instellingen;Zuid-Nederland (LD);1999;2071.1;2048.3;2012.4;0.3;0.0;34.2;1.4;22.8;22.8;0.0;57.3;34.2;23.0;0.0
465;Bedrijven en instellingen;Zuid-Nederland (LD);2000;2075.0;2040.1;2004.5;0.3;0.0;33.8;1.5;34.9;34.9;0.0;69.0;33.8;35.2;0.0
466;Bedrijven en instellingen;Zuid-Nederland (LD);2002;1971.5;1951.0;1918.6;0.8;0.0;28.9;2.7;20.5;20.5;0.0;50.3;28.9;21.3;0.0
467;Bedrijven en instellingen;Zuid-Nederland (LD);2004;1896.9;1873.9;1844.2;0.5;0.0;26.4;2.8;23.0;23.0;0.0;49.9;26.4;23.5;0.0
468;Bedrijven en instellingen;Zuid-Nederland (LD);2006;1867.4;1847.1;1816.6;0.7;0.0;27.0;2.9;20.3;20.3;0.0;47.9;27.0;20.9;0.0
469;Bedrijven en instellingen;Zuid-Nederland (LD);2008;1797.8;1778.2;1732.4;0.2;0.0;43.0;2.8;19.6;19.6;0.0;62.7;43.0;19.7;0.0
470;Bedrijven en instellingen;Groningen (PV);1995;282.0;257.3;244.4;0.0;0.0;12.9;;24.7;0.0;24.7;37.5;12.9;0.0;24.7
471;Bedrijven en instellingen;Groningen (PV);1996;251.5;228.5;217.1;0.0;5.7;5.7;;23.0;0.0;23.0;34.4;5.7;0.0;28.7
472;Bedrijven en instellingen;Groningen (PV);1997;265.1;229.2;217.8;0.0;5.7;5.7;;35.9;0.0;35.9;47.4;5.7;0.0;41.7
473;Bedrijven en instellingen;Groningen (PV);1998;235.9;218.0;207.1;0.0;5.5;5.5;;17.8;0.0;17.8;28.7;5.5;0.0;23.3
474;Bedrijven en instellingen;Groningen (PV);1999;220.9;203.9;195.7;0.0;4.1;4.1;0.0;17.1;0.0;17.1;25.2;4.1;0.0;21.1
475;Bedrijven en instellingen;Groningen (PV);2000;212.7;193.8;186.1;0.0;3.9;3.9;0.0;18.8;0.0;18.8;26.6;3.9;0.0;22.7
476;Bedrijven en instellingen;Groningen (PV);2002;217.6;212.2;207.3;0.2;0.0;4.7;0.0;5.4;0.0;5.4;10.3;4.7;0.2;5.4
477;Bedrijven en instellingen;Groningen (PV);2004;213.6;198.3;196.3;0.0;0.0;2.0;0.0;15.4;0.0;15.4;17.3;2.0;0.0;15.4
478;Bedrijven en instellingen;Groningen (PV);2006;209.7;195.4;191.2;0.3;0.0;4.0;0.0;14.3;0.0;14.3;18.5;4.0;0.3;14.3
479;Bedrijven en instellingen;Groningen (PV);2008;219.2;186.0;178.8;0.2;2.3;4.7;0.0;33.2;0.0;33.2;40.4;4.7;0.2;35.5
480;Bedrijven en instellingen;Friesland (PV);1995;324.4;324.1;314.4;0.0;0.0;9.7;;0.3;0.1;0.1;10.0;9.7;0.1;0.1
481;Bedrijven en instellingen;Friesland (PV);1996;324.7;324.3;314.6;0.0;0.0;9.7;;0.4;0.1;0.3;10.1;9.7;0.1;0.3
482;Bedrijven en instellingen;Friesland (PV);1997;346.1;345.8;335.4;0.0;0.0;10.4;;0.3;0.1;0.3;10.7;10.4;0.1;0.3
483;Bedrijven en instellingen;Friesland (PV);1998;322.8;322.5;312.8;0.0;0.0;9.7;;0.3;0.1;0.2;10.0;9.7;0.1;0.2
484;Bedrijven en instellingen;Friesland (PV);1999;354.9;354.5;347.4;0.0;0.0;7.1;0.0;0.4;0.1;0.3;7.5;7.1;0.1;0.3
485;Bedrijven en instellingen;Friesland (PV);2000;343.0;342.5;335.6;0.0;0.0;6.8;0.0;0.5;0.1;0.4;7.4;6.8;0.1;0.4
486;Bedrijven en instellingen;Friesland (PV);2002;337.4;335.0;328.3;0.0;0.0;6.7;0.0;2.4;2.3;0.1;9.1;6.7;2.3;0.1
487;Bedrijven en instellingen;Friesland (PV);2004;327.1;326.5;320.0;0.0;0.0;6.5;0.0;0.6;0.0;0.5;7.1;6.5;0.0;0.5
488;Bedrijven en instellingen;Friesland (PV);2006;292.7;292.0;286.2;0.0;0.0;5.8;0.0;0.7;0.0;0.6;6.5;5.8;0.0;0.6
489;Bedrijven en instellingen;Friesland (PV);2008;274.3;273.2;265.0;0.0;0.0;8.2;0.0;1.1;0.4;0.7;9.3;8.2;0.4;0.7
490;Bedrijven en instellingen;Drenthe (PV);1995;246.6;246.6;241.7;0.0;0.0;4.9;;0.0;0.0;0.0;4.9;4.9;0.0;0.0
491;Bedrijven en instellingen;Drenthe (PV);1996;248.9;248.9;246.4;0.0;0.0;2.5;;0.0;0.0;0.0;2.5;2.5;0.0;0.0
492;Bedrijven en instellingen;Drenthe (PV);1997;254.2;254.2;251.7;0.0;0.0;2.5;;0.0;0.0;0.0;2.5;2.5;0.0;0.0
493;Bedrijven en instellingen;Drenthe (PV);1998;244.8;244.8;242.4;0.0;0.0;2.4;;0.0;0.0;0.0;2.4;2.4;0.0;0.0
494;Bedrijven en instellingen;Drenthe (PV);1999;244.8;244.8;242.4;0.0;0.0;1.2;1.2;0.0;0.0;0.0;1.2;1.2;0.0;0.0
495;Bedrijven en instellingen;Drenthe (PV);2000;217.2;217.2;215.1;0.0;0.0;1.1;1.1;0.0;0.0;0.0;1.1;1.1;0.0;0.0
496;Bedrijven en instellingen;Drenthe (PV);2002;228.4;228.4;226.1;0.0;0.0;1.4;0.8;0.0;0.0;0.0;1.4;1.4;0.0;0.0
497;Bedrijven en instellingen;Drenthe (PV);2004;227.0;227.0;222.5;0.0;0.0;3.4;1.2;0.0;0.0;0.0;3.4;3.4;0.0;0.0
498;Bedrijven en instellingen;Drenthe (PV);2006;230.1;230.1;226.4;0.0;0.0;2.4;1.2;0.0;0.0;0.0;2.4;2.4;0.0;0.0
499;Bedrijven en instellingen;Drenthe (PV);2008;222.0;222.0;218.5;0.0;0.0;2.4;1.1;0.0;0.0;0.0;2.4;2.4;0.0;0.0
500;Bedrijven en instellingen;Overijssel (PV);1995;494.3;490.4;479.9;0.0;0.0;10.5;;3.9;3.9;0.0;14.4;10.5;3.9;0.0
501;Bedrijven en instellingen;Overijssel (PV);1996;487.6;484.0;473.5;0.0;0.0;10.5;;3.7;3.7;0.0;14.2;10.5;3.7;0.0
502;Bedrijven en instellingen;Overijssel (PV);1997;479.9;474.1;464.6;0.0;0.0;9.4;;5.8;5.8;0.0;15.3;9.4;5.8;0.0
503;Bedrijven en instellingen;Overijssel (PV);1998;482.6;479.0;469.5;0.0;0.0;9.5;;3.7;3.7;0.0;13.1;9.5;3.7;0.0
504;Bedrijven en instellingen;Overijssel (PV);1999;469.5;465.1;456.4;0.0;0.0;8.7;0.0;4.4;4.4;0.0;13.0;8.7;4.4;0.0
505;Bedrijven en instellingen;Overijssel (PV);2000;464.8;461.0;452.6;0.0;0.0;8.4;0.0;3.8;3.8;0.0;12.2;8.4;3.8;0.0
506;Bedrijven en instellingen;Overijssel (PV);2002;442.2;438.8;428.9;0.0;0.0;9.9;0.0;3.5;3.5;0.0;13.3;9.9;3.5;0.0
507;Bedrijven en instellingen;Overijssel (PV);2004;450.2;446.6;439.7;0.0;0.0;6.7;0.2;3.6;3.6;0.0;10.3;6.7;3.6;0.0
508;Bedrijven en instellingen;Overijssel (PV);2006;404.9;400.5;394.3;0.0;0.0;6.1;0.2;4.4;4.4;0.0;10.4;6.1;4.4;0.0
509;Bedrijven en instellingen;Overijssel (PV);2008;430.0;425.5;418.4;0.0;0.0;7.0;0.2;4.4;4.4;0.0;11.4;7.0;4.4;0.0
510;Bedrijven en instellingen;Flevoland (PV);1995;119.8;119.6;115.4;0.0;0.0;4.2;;0.2;0.2;0.0;4.4;4.2;0.2;0.0
511;Bedrijven en instellingen;Flevoland (PV);1996;110.6;110.5;106.4;0.0;0.0;4.1;;0.2;0.2;0.0;4.2;4.1;0.2;0.0
512;Bedrijven en instellingen;Flevoland (PV);1997;118.8;118.7;114.5;0.0;0.0;4.2;;0.2;0.2;0.0;4.3;4.2;0.2;0.0
513;Bedrijven en instellingen;Flevoland (PV);1998;120.3;120.2;116.0;0.0;0.0;4.2;;0.1;0.1;0.0;4.3;4.2;0.1;0.0
514;Bedrijven en instellingen;Flevoland (PV);1999;115.4;115.3;111.8;0.0;0.0;3.5;0.0;0.1;0.1;0.0;3.6;3.5;0.1;0.0
515;Bedrijven en instellingen;Flevoland (PV);2000;112.9;112.7;109.3;0.0;0.0;3.4;0.0;0.2;0.2;0.0;3.5;3.4;0.2;0.0
516;Bedrijven en instellingen;Flevoland (PV);2002;89.1;89.0;86.3;0.0;0.0;2.7;0.0;0.1;0.1;0.0;2.7;2.7;0.1;0.0
517;Bedrijven en instellingen;Flevoland (PV);2004;122.6;122.5;118.8;0.0;0.0;3.7;0.0;0.1;0.1;0.0;3.7;3.7;0.1;0.0
518;Bedrijven en instellingen;Flevoland (PV);2006;136.5;136.4;132.3;0.0;0.0;4.1;0.0;0.1;0.1;0.0;4.2;4.1;0.1;0.0
519;Bedrijven en instellingen;Flevoland (PV);2008;128.1;127.8;125.2;0.0;0.0;1.3;1.3;0.3;0.3;0.0;1.6;1.3;0.3;0.0
