ID;Inkomensbegrippen;Inkomensklassen;KenmerkenVanHetHuishouden;Perioden;ParticuliereHuishoudens_1;PersonenInParticuliereHuishoudens_2;PersonenPerHuishouden_3;PersonenMetInkomenPerHuishouden_4
2993;15;Geen inkomen;204;2008;265.0;383.0;1.4;1.2
2994;15;Geen inkomen;204;2009;253.0;359.0;1.4;1.2
2995;15;Geen inkomen;204;2010;256.0;362.0;1.4;1.2
2996;15;Geen inkomen;204;2011;275.0;385.0;1.4;1.2
2997;15;Geen inkomen;204;2012;272.0;389.0;1.4;1.2
2998;15;Geen inkomen;204;2013;272.0;400.0;1.5;1.2
2999;15;Geen inkomen;204;2014;300.0;438.0;1.5;1.2
3000;15;Geen inkomen;205;2000;185.0;264.0;1.4;1.3
3001;15;Geen inkomen;205;2001;125.0;170.0;1.4;1.1
3002;15;Geen inkomen;205;2002;122.0;162.0;1.3;1.2
3003;15;Geen inkomen;205;2003;129.0;168.0;1.3;1.1
3004;15;Geen inkomen;205;2004;130.0;173.0;1.3;1.2
3005;15;Geen inkomen;205;2005;133.0;181.0;1.4;1.2
3006;15;Geen inkomen;205;2006;135.0;176.0;1.3;1.2
3007;15;Geen inkomen;205;2007;118.0;150.0;1.3;1.1
3008;15;Geen inkomen;205;2008;110.0;137.0;1.2;1.2
3009;15;Geen inkomen;205;2009;107.0;131.0;1.2;1.1
3010;15;Geen inkomen;205;2010;105.0;133.0;1.3;1.2
3011;15;Geen inkomen;205;2011;114.0;147.0;1.3;1.2
3012;15;Geen inkomen;205;2012;93.0;118.0;1.3;1.2
3013;15;Geen inkomen;205;2013;98.0;130.0;1.3;1.2
3014;15;Geen inkomen;205;2014;96.0;124.0;1.3;1.2
3015;15;Geen inkomen;211;2000;154.0;229.0;1.5;1.2
3016;15;Geen inkomen;211;2001;134.0;202.0;1.5;1.1
3017;15;Geen inkomen;211;2002;124.0;189.0;1.5;1.1
3018;15;Geen inkomen;211;2003;135.0;207.0;1.5;1.1
3019;15;Geen inkomen;211;2004;143.0;222.0;1.6;1.2
3020;15;Geen inkomen;211;2005;149.0;230.0;1.5;1.2
3021;15;Geen inkomen;211;2006;149.0;222.0;1.5;1.2
3022;15;Geen inkomen;211;2007;135.0;193.0;1.4;1.2
3023;15;Geen inkomen;211;2008;135.0;188.0;1.4;1.2
3024;15;Geen inkomen;211;2009;133.0;181.0;1.4;1.1
3025;15;Geen inkomen;211;2010;131.0;182.0;1.4;1.2
3026;15;Geen inkomen;211;2011;142.0;194.0;1.4;1.2
3027;15;Geen inkomen;211;2012;129.0;180.0;1.4;1.2
3028;15;Geen inkomen;211;2013;129.0;187.0;1.5;1.2
3029;15;Geen inkomen;211;2014;143.0;204.0;1.4;1.2
3030;15;Geen inkomen;212;2000;142.0;210.0;1.5;1.2
3031;15;Geen inkomen;212;2001;105.0;155.0;1.5;1.2
3032;15;Geen inkomen;212;2002;108.0;165.0;1.5;1.2
3033;15;Geen inkomen;212;2003;119.0;179.0;1.5;1.1
3034;15;Geen inkomen;212;2004;128.0;194.0;1.5;1.2
3035;15;Geen inkomen;212;2005;134.0;201.0;1.5;1.2
3036;15;Geen inkomen;212;2006;143.0;206.0;1.4;1.2
3037;15;Geen inkomen;212;2007;132.0;183.0;1.4;1.1
3038;15;Geen inkomen;212;2008;122.0;168.0;1.4;1.2
3039;15;Geen inkomen;212;2009;116.0;159.0;1.4;1.2
3040;15;Geen inkomen;212;2010;118.0;161.0;1.4;1.2
3041;15;Geen inkomen;212;2011;124.0;167.0;1.4;1.2
3042;15;Geen inkomen;212;2012;121.0;167.0;1.4;1.2
3043;15;Geen inkomen;212;2013;124.0;176.0;1.4;1.2
3044;15;Geen inkomen;212;2014;124.0;177.0;1.4;1.2
3045;15;Geen inkomen;213;2000;86.0;129.0;1.5;1.3
3046;15;Geen inkomen;213;2001;52.0;79.0;1.5;1.2
3047;15;Geen inkomen;213;2002;55.0;84.0;1.5;1.2
3048;15;Geen inkomen;213;2003;56.0;86.0;1.5;1.2
3049;15;Geen inkomen;213;2004;63.0;100.0;1.6;1.2
3050;15;Geen inkomen;213;2005;65.0;99.0;1.5;1.2
3051;15;Geen inkomen;213;2006;61.0;86.0;1.4;1.2
3052;15;Geen inkomen;213;2007;60.0;84.0;1.4;1.2
3053;15;Geen inkomen;213;2008;58.0;80.0;1.4;1.2
3054;15;Geen inkomen;213;2009;53.0;72.0;1.4;1.1
3055;15;Geen inkomen;213;2010;53.0;74.0;1.4;1.2
3056;15;Geen inkomen;213;2011;57.0;78.0;1.4;1.2
3057;15;Geen inkomen;213;2012;52.0;75.0;1.4;1.2
3058;15;Geen inkomen;213;2013;52.0;76.0;1.4;1.2
3059;15;Geen inkomen;213;2014;61.0;87.0;1.4;1.2
3060;15;Geen inkomen;214;2000;61.0;89.0;1.4;1.3
3061;15;Geen inkomen;214;2001;36.0;52.0;1.5;1.1
3062;15;Geen inkomen;214;2002;39.0;59.0;1.5;1.2
3063;15;Geen inkomen;214;2003;41.0;62.0;1.5;1.2
3064;15;Geen inkomen;214;2004;42.0;68.0;1.6;1.2
3065;15;Geen inkomen;214;2005;45.0;69.0;1.5;1.2
3066;15;Geen inkomen;214;2006;50.0;72.0;1.5;1.2
3067;15;Geen inkomen;214;2007;48.0;67.0;1.4;1.2
3068;15;Geen inkomen;214;2008;42.0;59.0;1.4;1.2
3069;15;Geen inkomen;214;2009;42.0;56.0;1.3;1.2
3070;15;Geen inkomen;214;2010;42.0;56.0;1.3;1.2
3071;15;Geen inkomen;214;2011;49.0;69.0;1.4;1.2
3072;15;Geen inkomen;214;2012;44.0;61.0;1.4;1.2
3073;15;Geen inkomen;214;2013;46.0;64.0;1.4;1.2
3074;15;Geen inkomen;214;2014;48.0;68.0;1.4;1.2
3075;15;Geen inkomen;215;2000;33.0;47.0;1.4;1.2
3076;15;Geen inkomen;215;2001;20.0;29.0;1.5;1.1
3077;15;Geen inkomen;215;2002;23.0;32.0;1.4;1.1
3078;15;Geen inkomen;215;2003;22.0;32.0;1.4;1.1
3079;15;Geen inkomen;215;2004;23.0;31.0;1.3;1.1
3080;15;Geen inkomen;215;2005;23.0;32.0;1.4;1.1
3081;15;Geen inkomen;215;2006;21.0;30.0;1.4;1.2
3082;15;Geen inkomen;215;2007;21.0;28.0;1.3;1.1
3083;15;Geen inkomen;215;2008;19.0;25.0;;
3084;15;Geen inkomen;215;2009;17.0;22.0;;
3085;15;Geen inkomen;215;2010;17.0;22.0;;
3086;15;Geen inkomen;215;2011;17.0;23.0;;
3087;15;Geen inkomen;215;2012;18.0;24.0;;
3088;15;Geen inkomen;215;2013;18.0;26.0;;
3089;15;Geen inkomen;215;2014;19.0;26.0;;
3090;15;Geen inkomen;221;2000;46.0;66.0;1.4;1.2
3091;15;Geen inkomen;221;2001;32.0;47.0;1.5;1.1
3092;15;Geen inkomen;221;2002;33.0;48.0;1.5;1.2
3093;15;Geen inkomen;221;2003;35.0;51.0;1.5;1.1
3094;15;Geen inkomen;221;2004;38.0;56.0;1.5;1.2
3095;15;Geen inkomen;221;2005;39.0;57.0;1.5;1.2
3096;15;Geen inkomen;221;2006;37.0;54.0;1.5;1.2
3097;15;Geen inkomen;221;2007;35.0;50.0;1.4;1.2
3098;15;Geen inkomen;221;2008;32.0;44.0;1.4;1.2
3099;15;Geen inkomen;221;2009;32.0;43.0;1.3;1.1
3100;15;Geen inkomen;221;2010;31.0;42.0;1.4;1.2
3101;15;Geen inkomen;221;2011;34.0;46.0;1.3;1.2
3102;15;Geen inkomen;221;2012;34.0;45.0;1.4;1.1
3103;15;Geen inkomen;221;2013;35.0;50.0;1.4;1.2
3104;15;Geen inkomen;221;2014;38.0;53.0;1.4;1.2
3105;15;Geen inkomen;222;2000;88.0;130.0;1.5;1.3
3106;15;Geen inkomen;222;2001;55.0;82.0;1.5;1.2
3107;15;Geen inkomen;222;2002;57.0;88.0;1.5;1.2
3108;15;Geen inkomen;222;2003;63.0;100.0;1.6;1.2
3109;15;Geen inkomen;222;2004;65.0;104.0;1.6;1.2
3110;15;Geen inkomen;222;2005;67.0;106.0;1.6;1.2
3111;15;Geen inkomen;222;2006;71.0;107.0;1.5;1.2
3112;15;Geen inkomen;222;2007;68.0;97.0;1.4;1.2
3113;15;Geen inkomen;222;2008;68.0;97.0;1.4;1.2
3114;15;Geen inkomen;222;2009;59.0;84.0;1.4;1.2
3115;15;Geen inkomen;222;2010;62.0;87.0;1.4;1.2
3116;15;Geen inkomen;222;2011;68.0;95.0;1.4;1.2
3117;15;Geen inkomen;222;2012;63.0;88.0;1.4;1.2
3118;15;Geen inkomen;222;2013;65.0;93.0;1.4;1.2
3119;15;Geen inkomen;222;2014;67.0;96.0;1.4;1.2
3120;15;Geen inkomen;223;2000;249.0;368.0;1.5;1.2
3121;15;Geen inkomen;223;2001;194.0;291.0;1.5;1.1
3122;15;Geen inkomen;223;2002;190.0;288.0;1.5;1.1
3123;15;Geen inkomen;223;2003;203.0;308.0;1.5;1.1
3124;15;Geen inkomen;223;2004;219.0;338.0;1.5;1.2
3125;15;Geen inkomen;223;2005;230.0;351.0;1.5;1.2
3126;15;Geen inkomen;223;2006;228.0;333.0;1.5;1.2
3127;15;Geen inkomen;223;2007;207.0;295.0;1.4;1.2
3128;15;Geen inkomen;223;2008;200.0;277.0;1.4;1.2
3129;15;Geen inkomen;223;2009;196.0;266.0;1.4;1.1
3130;15;Geen inkomen;223;2010;194.0;269.0;1.4;1.2
3131;15;Geen inkomen;223;2011;210.0;289.0;1.4;1.2
3132;15;Geen inkomen;223;2012;192.0;270.0;1.4;1.2
3133;15;Geen inkomen;223;2013;193.0;278.0;1.4;1.2
3134;15;Geen inkomen;223;2014;209.0;298.0;1.4;1.2
3135;15;Geen inkomen;224;2000;94.0;139.0;1.5;1.2
3136;15;Geen inkomen;224;2001;66.0;97.0;1.5;1.1
3137;15;Geen inkomen;224;2002;70.0;105.0;1.5;1.2
3138;15;Geen inkomen;224;2003;73.0;109.0;1.5;1.2
3139;15;Geen inkomen;224;2004;78.0;117.0;1.5;1.2
3140;15;Geen inkomen;224;2005;81.0;117.0;1.4;1.2
3141;15;Geen inkomen;224;2006;88.0;123.0;1.4;1.1
3142;15;Geen inkomen;224;2007;85.0;114.0;1.3;1.1
3143;15;Geen inkomen;224;2008;76.0;102.0;1.3;1.1
3144;15;Geen inkomen;224;2009;73.0;97.0;1.3;1.1
3145;15;Geen inkomen;224;2010;73.0;97.0;1.3;1.1
3146;15;Geen inkomen;224;2011;76.0;103.0;1.4;1.2
3147;15;Geen inkomen;224;2012;76.0;104.0;1.4;1.2
3148;15;Geen inkomen;224;2013;77.0;110.0;1.4;1.2
3149;15;Geen inkomen;224;2014;82.0;115.0;1.4;1.2
3150;15;Geen inkomen;231;2000;21.0;29.0;1.4;1.2
3151;15;Geen inkomen;231;2001;15.0;21.0;;
3152;15;Geen inkomen;231;2002;15.0;22.0;;
3153;15;Geen inkomen;231;2003;15.0;22.0;;
3154;15;Geen inkomen;231;2004;17.0;24.0;;
3155;15;Geen inkomen;231;2005;17.0;25.0;;
3156;15;Geen inkomen;231;2006;16.0;23.0;;
3157;15;Geen inkomen;231;2007;15.0;21.0;;
3158;15;Geen inkomen;231;2008;13.0;19.0;;
3159;15;Geen inkomen;231;2009;14.0;20.0;;
3160;15;Geen inkomen;231;2010;15.0;20.0;;
3161;15;Geen inkomen;231;2011;16.0;21.0;;
3162;15;Geen inkomen;231;2012;14.0;20.0;;
3163;15;Geen inkomen;231;2013;14.0;21.0;;
3164;15;Geen inkomen;231;2014;15.0;22.0;;
3165;15;Geen inkomen;232;2000;15.0;22.0;;
3166;15;Geen inkomen;232;2001;10.0;15.0;;
3167;15;Geen inkomen;232;2002;11.0;15.0;;
3168;15;Geen inkomen;232;2003;12.0;17.0;;
3169;15;Geen inkomen;232;2004;13.0;19.0;;
3170;15;Geen inkomen;232;2005;13.0;19.0;;
3171;15;Geen inkomen;232;2006;12.0;18.0;;
3172;15;Geen inkomen;232;2007;12.0;17.0;;
3173;15;Geen inkomen;232;2008;11.0;13.0;;
3174;15;Geen inkomen;232;2009;10.0;13.0;;
3175;15;Geen inkomen;232;2010;10.0;13.0;;
3176;15;Geen inkomen;232;2011;10.0;14.0;;
3177;15;Geen inkomen;232;2012;10.0;13.0;;
3178;15;Geen inkomen;232;2013;12.0;16.0;;
3179;15;Geen inkomen;232;2014;13.0;18.0;;
3180;15;Geen inkomen;233;2000;9.0;15.0;;
3181;15;Geen inkomen;233;2001;6.0;11.0;;
3182;15;Geen inkomen;233;2002;6.0;10.0;;
3183;15;Geen inkomen;233;2003;8.0;12.0;;
3184;15;Geen inkomen;233;2004;8.0;13.0;;
3185;15;Geen inkomen;233;2005;9.0;13.0;;
3186;15;Geen inkomen;233;2006;8.0;13.0;;
3187;15;Geen inkomen;233;2007;8.0;12.0;;
3188;15;Geen inkomen;233;2008;8.0;12.0;;
3189;15;Geen inkomen;233;2009;8.0;10.0;;
3190;15;Geen inkomen;233;2010;7.0;10.0;;
3191;15;Geen inkomen;233;2011;8.0;11.0;;
3192;15;Geen inkomen;233;2012;9.0;12.0;;
3193;15;Geen inkomen;233;2013;9.0;13.0;;
3194;15;Geen inkomen;233;2014;10.0;14.0;;
3195;15;Geen inkomen;234;2000;32.0;46.0;1.5;1.3
3196;15;Geen inkomen;234;2001;17.0;26.0;;
3197;15;Geen inkomen;234;2002;19.0;30.0;;
3198;15;Geen inkomen;234;2003;21.0;33.0;1.6;1.2
3199;15;Geen inkomen;234;2004;22.0;34.0;1.6;1.2
3200;15;Geen inkomen;234;2005;22.0;34.0;1.6;1.2
3201;15;Geen inkomen;234;2006;24.0;34.0;1.4;1.2
3202;15;Geen inkomen;234;2007;22.0;31.0;1.4;1.2
3203;15;Geen inkomen;234;2008;23.0;33.0;1.4;1.2
3204;15;Geen inkomen;234;2009;21.0;30.0;1.5;1.2
3205;15;Geen inkomen;234;2010;23.0;32.0;1.4;1.2
3206;15;Geen inkomen;234;2011;22.0;31.0;1.4;1.2
3207;15;Geen inkomen;234;2012;23.0;33.0;1.4;1.2
3208;15;Geen inkomen;234;2013;25.0;36.0;1.5;1.2
3209;15;Geen inkomen;234;2014;25.0;37.0;1.5;1.2
3210;15;Geen inkomen;235;2000;7.0;11.0;;
3211;15;Geen inkomen;235;2001;5.0;8.0;;
3212;15;Geen inkomen;235;2002;7.0;11.0;;
3213;15;Geen inkomen;235;2003;7.0;12.0;;
3214;15;Geen inkomen;235;2004;7.0;13.0;;
3215;15;Geen inkomen;235;2005;7.0;13.0;;
3216;15;Geen inkomen;235;2006;8.0;12.0;;
3217;15;Geen inkomen;235;2007;7.0;11.0;;
3218;15;Geen inkomen;235;2008;7.0;10.0;;
3219;15;Geen inkomen;235;2009;6.0;9.0;;
3220;15;Geen inkomen;235;2010;7.0;10.0;;
3221;15;Geen inkomen;235;2011;9.0;12.0;;
3222;15;Geen inkomen;235;2012;7.0;10.0;;
3223;15;Geen inkomen;235;2013;8.0;11.0;;
3224;15;Geen inkomen;235;2014;7.0;11.0;;
3225;15;Geen inkomen;236;2000;49.0;74.0;1.5;1.2
3226;15;Geen inkomen;236;2001;32.0;47.0;1.5;1.1
3227;15;Geen inkomen;236;2002;31.0;48.0;1.5;1.2
3228;15;Geen inkomen;236;2003;35.0;56.0;1.6;1.2
3229;15;Geen inkomen;236;2004;36.0;58.0;1.6;1.2
3230;15;Geen inkomen;236;2005;37.0;59.0;1.6;1.2
3231;15;Geen inkomen;236;2006;40.0;60.0;1.5;1.2
3232;15;Geen inkomen;236;2007;39.0;55.0;1.4;1.2
3233;15;Geen inkomen;236;2008;37.0;54.0;1.4;1.2
3234;15;Geen inkomen;236;2009;32.0;46.0;1.4;1.2
3235;15;Geen inkomen;236;2010;33.0;45.0;1.4;1.2
3236;15;Geen inkomen;236;2011;37.0;51.0;1.4;1.2
3237;15;Geen inkomen;236;2012;33.0;45.0;1.3;1.2
3238;15;Geen inkomen;236;2013;33.0;45.0;1.4;1.2
3239;15;Geen inkomen;236;2014;35.0;49.0;1.4;1.2
3240;15;Geen inkomen;237;2000;26.0;40.0;1.5;1.2
3241;15;Geen inkomen;237;2001;19.0;30.0;;
3242;15;Geen inkomen;237;2002;19.0;31.0;;
3243;15;Geen inkomen;237;2003;21.0;35.0;1.6;1.2
3244;15;Geen inkomen;237;2004;23.0;38.0;1.6;1.2
3245;15;Geen inkomen;237;2005;25.0;40.0;1.6;1.2
3246;15;Geen inkomen;237;2006;23.0;35.0;1.5;1.2
3247;15;Geen inkomen;237;2007;22.0;34.0;1.5;1.2
3248;15;Geen inkomen;237;2008;23.0;34.0;1.5;1.2
3249;15;Geen inkomen;237;2009;22.0;32.0;1.4;1.2
3250;15;Geen inkomen;237;2010;21.0;31.0;1.4;1.2
3251;15;Geen inkomen;237;2011;23.0;32.0;1.4;1.2
3252;15;Geen inkomen;237;2012;22.0;29.0;1.3;1.2
3253;15;Geen inkomen;237;2013;20.0;28.0;1.4;1.2
3254;15;Geen inkomen;237;2014;22.0;30.0;1.4;1.2
3255;15;Geen inkomen;238;2000;90.0;129.0;1.4;1.2
3256;15;Geen inkomen;238;2001;71.0;104.0;1.5;1.1
3257;15;Geen inkomen;238;2002;69.0;102.0;1.5;1.1
3258;15;Geen inkomen;238;2003;72.0;108.0;1.5;1.1
3259;15;Geen inkomen;238;2004;79.0;119.0;1.5;1.1
3260;15;Geen inkomen;238;2005;85.0;127.0;1.5;1.1
3261;15;Geen inkomen;238;2006;82.0;116.0;1.4;1.1
3262;15;Geen inkomen;238;2007;74.0;103.0;1.4;1.1
3263;15;Geen inkomen;238;2008;71.0;97.0;1.4;1.1
3264;15;Geen inkomen;238;2009;69.0;92.0;1.3;1.1
3265;15;Geen inkomen;238;2010;69.0;94.0;1.4;1.2
3266;15;Geen inkomen;238;2011;71.0;98.0;1.4;1.2
3267;15;Geen inkomen;238;2012;65.0;90.0;1.4;1.2
3268;15;Geen inkomen;238;2013;67.0;94.0;1.4;1.2
3269;15;Geen inkomen;238;2014;72.0;101.0;1.4;1.2
3270;15;Geen inkomen;239;2000;125.0;188.0;1.5;1.2
3271;15;Geen inkomen;239;2001;99.0;150.0;1.5;1.1
3272;15;Geen inkomen;239;2002;95.0;146.0;1.5;1.1
3273;15;Geen inkomen;239;2003;104.0;157.0;1.5;1.1
3274;15;Geen inkomen;239;2004;109.0;170.0;1.6;1.2
3275;15;Geen inkomen;239;2005;113.0;174.0;1.5;1.2
3276;15;Geen inkomen;239;2006;114.0;171.0;1.5;1.2
3277;15;Geen inkomen;239;2007;104.0;149.0;1.4;1.2
3278;15;Geen inkomen;239;2008;99.0;138.0;1.4;1.2
3279;15;Geen inkomen;239;2009;99.0;135.0;1.4;1.1
3280;15;Geen inkomen;239;2010;98.0;137.0;1.4;1.2
3281;15;Geen inkomen;239;2011;109.0;151.0;1.4;1.2
3282;15;Geen inkomen;239;2012;100.0;144.0;1.4;1.2
3283;15;Geen inkomen;239;2013;100.0;147.0;1.5;1.2
3284;15;Geen inkomen;239;2014;108.0;158.0;1.5;1.2
3285;15;Geen inkomen;240;2000;8.0;11.0;;
3286;15;Geen inkomen;240;2001;5.0;8.0;;
3287;15;Geen inkomen;240;2002;6.0;9.0;;
3288;15;Geen inkomen;240;2003;7.0;9.0;;
3289;15;Geen inkomen;240;2004;8.0;11.0;;
3290;15;Geen inkomen;240;2005;8.0;11.0;;
3291;15;Geen inkomen;240;2006;9.0;12.0;;
3292;15;Geen inkomen;240;2007;7.0;9.0;;
3293;15;Geen inkomen;240;2008;6.0;8.0;;
3294;15;Geen inkomen;240;2009;6.0;7.0;;
3295;15;Geen inkomen;240;2010;6.0;8.0;;
3296;15;Geen inkomen;240;2011;6.0;7.0;;
3297;15;Geen inkomen;240;2012;5.0;7.0;;
3298;15;Geen inkomen;240;2013;6.0;8.0;;
3299;15;Geen inkomen;240;2014;6.0;8.0;;
3300;15;Geen inkomen;241;2000;60.0;89.0;1.5;1.2
3301;15;Geen inkomen;241;2001;42.0;62.0;1.5;1.1
3302;15;Geen inkomen;241;2002;46.0;68.0;1.5;1.1
3303;15;Geen inkomen;241;2003;47.0;69.0;1.5;1.2
3304;15;Geen inkomen;241;2004;50.0;76.0;1.5;1.2
3305;15;Geen inkomen;241;2005;51.0;74.0;1.5;1.2
3306;15;Geen inkomen;241;2006;55.0;77.0;1.4;1.2
3307;15;Geen inkomen;241;2007;52.0;71.0;1.4;1.1
3308;15;Geen inkomen;241;2008;48.0;65.0;1.3;1.1
3309;15;Geen inkomen;241;2009;47.0;62.0;1.3;1.1
3310;15;Geen inkomen;241;2010;47.0;63.0;1.3;1.2
3311;15;Geen inkomen;241;2011;49.0;67.0;1.4;1.2
3312;15;Geen inkomen;241;2012;48.0;67.0;1.4;1.2
3313;15;Geen inkomen;241;2013;50.0;73.0;1.5;1.2
3314;15;Geen inkomen;241;2014;55.0;77.0;1.4;1.2
3315;15;Geen inkomen;242;2000;34.0;50.0;1.5;1.2
3316;15;Geen inkomen;242;2001;24.0;35.0;1.5;1.2
3317;15;Geen inkomen;242;2002;24.0;36.0;1.5;1.2
3318;15;Geen inkomen;242;2003;26.0;39.0;1.5;1.1
3319;15;Geen inkomen;242;2004;28.0;41.0;1.5;1.2
3320;15;Geen inkomen;242;2005;30.0;43.0;1.4;1.2
3321;15;Geen inkomen;242;2006;33.0;46.0;1.4;1.1
3322;15;Geen inkomen;242;2007;33.0;42.0;1.3;1.1
3323;15;Geen inkomen;242;2008;28.0;37.0;1.3;1.1
3324;15;Geen inkomen;242;2009;26.0;34.0;1.3;1.1
3325;15;Geen inkomen;242;2010;27.0;35.0;1.3;1.1
3326;15;Geen inkomen;242;2011;27.0;37.0;1.3;1.1
3327;15;Geen inkomen;242;2012;28.0;37.0;1.4;1.2
3328;15;Geen inkomen;242;2013;27.0;37.0;1.4;1.1
3329;15;Geen inkomen;242;2014;27.0;38.0;1.4;1.2
3330;15;Tot 10 000 euro;1;2000;1887.0;3133.0;1.7;1.4
3331;15;Tot 10 000 euro;1;2001;2000.0;3260.0;1.6;1.4
3332;15;Tot 10 000 euro;1;2002;2023.0;3285.0;1.6;1.4
3333;15;Tot 10 000 euro;1;2003;2070.0;3373.0;1.6;1.4
3334;15;Tot 10 000 euro;1;2004;2100.0;3417.0;1.6;1.4
3335;15;Tot 10 000 euro;1;2005;2139.0;3477.0;1.6;1.4
3336;15;Tot 10 000 euro;1;2006;2105.0;3390.0;1.6;1.4
3337;15;Tot 10 000 euro;1;2007;2084.0;3327.0;1.6;1.4
3338;15;Tot 10 000 euro;1;2008;2076.0;3276.0;1.6;1.4
3339;15;Tot 10 000 euro;1;2009;2157.0;3414.0;1.6;1.4
3340;15;Tot 10 000 euro;1;2010;2230.0;3531.0;1.6;1.4
3341;15;Tot 10 000 euro;1;2011;2277.0;3607.0;1.6;1.4
3342;15;Tot 10 000 euro;1;2012;2347.0;3698.0;1.6;1.4
3343;15;Tot 10 000 euro;1;2013;2379.0;3758.0;1.6;1.4
3344;15;Tot 10 000 euro;1;2014;2422.0;3819.0;1.6;1.4
3345;15;Tot 10 000 euro;22;2000;950.0;950.0;1.0;1.0
3346;15;Tot 10 000 euro;22;2001;1017.0;1017.0;1.0;1.0
3347;15;Tot 10 000 euro;22;2002;1037.0;1037.0;1.0;1.0
3348;15;Tot 10 000 euro;22;2003;1063.0;1063.0;1.0;1.0
3349;15;Tot 10 000 euro;22;2004;1080.0;1080.0;1.0;1.0
3350;15;Tot 10 000 euro;22;2005;1103.0;1103.0;1.0;1.0
3351;15;Tot 10 000 euro;22;2006;1087.0;1087.0;1.0;1.0
3352;15;Tot 10 000 euro;22;2007;1088.0;1088.0;1.0;1.0
3353;15;Tot 10 000 euro;22;2008;1105.0;1105.0;1.0;1.0
3354;15;Tot 10 000 euro;22;2009;1157.0;1157.0;1.0;1.0
3355;15;Tot 10 000 euro;22;2010;1191.0;1191.0;1.0;1.0
3356;15;Tot 10 000 euro;22;2011;1216.0;1216.0;1.0;1.0
3357;15;Tot 10 000 euro;22;2012;1266.0;1266.0;1.0;1.0
3358;15;Tot 10 000 euro;22;2013;1279.0;1279.0;1.0;1.0
3359;15;Tot 10 000 euro;22;2014;1307.0;1307.0;1.0;1.0
3360;15;Tot 10 000 euro;23;2000;309.0;309.0;1.0;1.0
3361;15;Tot 10 000 euro;23;2001;321.0;321.0;1.0;1.0
3362;15;Tot 10 000 euro;23;2002;334.0;334.0;1.0;1.0
3363;15;Tot 10 000 euro;23;2003;351.0;351.0;1.0;1.0
3364;15;Tot 10 000 euro;23;2004;360.0;360.0;1.0;1.0
3365;15;Tot 10 000 euro;23;2005;376.0;376.0;1.0;1.0
3366;15;Tot 10 000 euro;23;2006;372.0;372.0;1.0;1.0
3367;15;Tot 10 000 euro;23;2007;375.0;375.0;1.0;1.0
3368;15;Tot 10 000 euro;23;2008;380.0;380.0;1.0;1.0
3369;15;Tot 10 000 euro;23;2009;407.0;407.0;1.0;1.0
3370;15;Tot 10 000 euro;23;2010;424.0;424.0;1.0;1.0
3371;15;Tot 10 000 euro;23;2011;438.0;438.0;1.0;1.0
3372;15;Tot 10 000 euro;23;2012;459.0;459.0;1.0;1.0
3373;15;Tot 10 000 euro;23;2013;473.0;473.0;1.0;1.0
3374;15;Tot 10 000 euro;23;2014;484.0;484.0;1.0;1.0
3375;15;Tot 10 000 euro;24;2000;199.0;199.0;1.0;1.0
3376;15;Tot 10 000 euro;24;2001;195.0;195.0;1.0;1.0
3377;15;Tot 10 000 euro;24;2002;207.0;207.0;1.0;1.0
3378;15;Tot 10 000 euro;24;2003;223.0;223.0;1.0;1.0
3379;15;Tot 10 000 euro;24;2004;230.0;230.0;1.0;1.0
3380;15;Tot 10 000 euro;24;2005;240.0;240.0;1.0;1.0
3381;15;Tot 10 000 euro;24;2006;239.0;239.0;1.0;1.0
3382;15;Tot 10 000 euro;24;2007;235.0;235.0;1.0;1.0
3383;15;Tot 10 000 euro;24;2008;238.0;238.0;1.0;1.0
3384;15;Tot 10 000 euro;24;2009;254.0;254.0;1.0;1.0
3385;15;Tot 10 000 euro;24;2010;270.0;270.0;1.0;1.0
3386;15;Tot 10 000 euro;24;2011;273.0;273.0;1.0;1.0
3387;15;Tot 10 000 euro;24;2012;283.0;283.0;1.0;1.0
3388;15;Tot 10 000 euro;24;2013;288.0;288.0;1.0;1.0
3389;15;Tot 10 000 euro;24;2014;290.0;290.0;1.0;1.0
3390;15;Tot 10 000 euro;25;2000;110.0;110.0;1.0;1.0
3391;15;Tot 10 000 euro;25;2001;125.0;125.0;1.0;1.0
3392;15;Tot 10 000 euro;25;2002;127.0;127.0;1.0;1.0
3393;15;Tot 10 000 euro;25;2003;128.0;128.0;1.0;1.0
3394;15;Tot 10 000 euro;25;2004;130.0;130.0;1.0;1.0
3395;15;Tot 10 000 euro;25;2005;135.0;135.0;1.0;1.0
3396;15;Tot 10 000 euro;25;2006;133.0;133.0;1.0;1.0
3397;15;Tot 10 000 euro;25;2007;139.0;139.0;1.0;1.0
3398;15;Tot 10 000 euro;25;2008;142.0;142.0;1.0;1.0
3399;15;Tot 10 000 euro;25;2009;153.0;153.0;1.0;1.0
3400;15;Tot 10 000 euro;25;2010;154.0;154.0;1.0;1.0
3401;15;Tot 10 000 euro;25;2011;165.0;165.0;1.0;1.0
3402;15;Tot 10 000 euro;25;2012;176.0;176.0;1.0;1.0
3403;15;Tot 10 000 euro;25;2013;184.0;184.0;1.0;1.0
3404;15;Tot 10 000 euro;25;2014;193.0;193.0;1.0;1.0
3405;15;Tot 10 000 euro;26;2000;642.0;642.0;1.0;1.0
3406;15;Tot 10 000 euro;26;2001;696.0;696.0;1.0;1.0
