ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
1527;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2024;1072467;540220;532292
1528;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2025;1074055;541296;532969
1529;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2026;1085805;546986;538774
1530;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2027;1095072;551215;544033
1531;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2028;1102385;555317;546973
1532;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2029;1100065;554298;545818
1533;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2030;1090579;548817;541326
1534;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2031;1070808;539557;531564
1535;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2032;1054596;531420;523266
1536;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2033;1035822;521682;514239
1537;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2034;1020338;514171;506304
1538;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2035;1010458;509592;501292
1539;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2036;1007672;507337;500118
1540;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2037;1002030;504393;497424
1541;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2038;996679;501925;494618
1542;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2039;983659;495246;488132
1543;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2040;973415;490025;483079
1544;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2041;966851;487260;480222
1545;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2042;966569;486723;479643
1546;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2043;972432;489580;482670
1547;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2044;982624;494353;487726
1548;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2045;992621;499588;493134
1549;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2046;999140;503042;496962
1550;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2047;1005561;506555;499243
1551;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2048;1010319;507770;501962
1552;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2049;1013834;510142;503797
1553;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2050;1016518;510861;505170
1554;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2051;1020856;512951;506917
1555;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2052;1023575;514076;508889
1556;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2053;1024450;515578;509462
1557;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2054;1024836;515372;509028
1558;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2055;1023885;513714;508724
1559;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2056;1022116;513525;507700
1560;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2057;1018715;511523;507224
1561;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2058;1017905;511553;506259
1562;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2059;1016243;509844;505318
1563;25 tot 30 jaar;Ondergrens 67%-prognose-interval;2060;1013489;508505;504064
1564;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2015;1055179;531087;524105
1565;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2016;1079818;543604;536216
1566;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2017;1099846;553672;546178
1567;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2018;1117132;561768;555327
1568;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2019;1131004;568380;562709
1569;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2020;1142884;574349;568508
1570;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2021;1140109;572321;567666
1571;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2022;1136248;570529;565635
1572;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2023;1135466;569271;566178
1573;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2024;1141410;572031;569543
1574;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2025;1148837;575556;573209
1575;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2026;1166755;584678;581962
1576;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2027;1180790;590630;590141
1577;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2028;1191096;596090;594896
1578;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2029;1193147;597190;595710
1579;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2030;1186339;593063;593285
1580;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2031;1170002;585664;584689
1581;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2032;1156254;578266;577629
1582;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2033;1138101;568928;569451
1583;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2034;1124592;562093;562200
1584;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2035;1118673;559150;559578
1585;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2036;1116769;557888;558617
1586;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2037;1112060;555722;556573
1587;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2038;1107469;553101;554328
1588;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2039;1094514;546688;547653
1589;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2040;1087096;542662;543858
1590;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2041;1083499;541660;541467
1591;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2042;1086416;542744;542981
1592;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2043;1094631;547179;547890
1593;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2044;1111693;556200;556277
1594;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2045;1126029;562500;563376
1595;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2046;1139272;569711;569616
1596;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2047;1151340;575718;575650
1597;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2048;1162539;581227;581563
1598;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2049;1172709;587204;585434
1599;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2050;1182647;592264;591096
1600;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2051;1189991;596486;595252
1601;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2052;1197953;599969;598482
1602;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2053;1203612;603325;601187
1603;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2054;1207995;605655;602539
1604;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2055;1211613;607161;605240
1605;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2056;1215969;609882;607363
1606;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2057;1222393;612906;610815
1607;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2058;1225633;613365;612420
1608;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2059;1227877;614412;612753
1609;25 tot 30 jaar;Bovengrens 67%-prognose-interval;2060;1223626;613316;611025
1610;30 tot 35 jaar;Prognose;2015;1011903;508507;503396
1611;30 tot 35 jaar;Prognose;2016;1014041;510240;503801
1612;30 tot 35 jaar;Prognose;2017;1024255;516030;508225
1613;30 tot 35 jaar;Prognose;2018;1040324;524778;515546
1614;30 tot 35 jaar;Prognose;2019;1056704;533031;523673
1615;30 tot 35 jaar;Prognose;2020;1069988;539165;530823
1616;30 tot 35 jaar;Prognose;2021;1087593;548338;539255
1617;30 tot 35 jaar;Prognose;2022;1100266;554969;545297
1618;30 tot 35 jaar;Prognose;2023;1109567;559502;550065
1619;30 tot 35 jaar;Prognose;2024;1117711;563549;554162
1620;30 tot 35 jaar;Prognose;2025;1124218;567204;557015
1621;30 tot 35 jaar;Prognose;2026;1117740;563606;554134
1622;30 tot 35 jaar;Prognose;2027;1110264;560337;549927
1623;30 tot 35 jaar;Prognose;2028;1106375;557805;548569
1624;30 tot 35 jaar;Prognose;2029;1110070;559755;550315
1625;30 tot 35 jaar;Prognose;2030;1114506;562083;552423
1626;30 tot 35 jaar;Prognose;2031;1128609;569018;559591
1627;30 tot 35 jaar;Prognose;2032;1140274;574401;565873
1628;30 tot 35 jaar;Prognose;2033;1148523;578935;569587
1629;30 tot 35 jaar;Prognose;2034;1149674;579545;570129
1630;30 tot 35 jaar;Prognose;2035;1142680;575600;567081
1631;30 tot 35 jaar;Prognose;2036;1125185;566978;558208
1632;30 tot 35 jaar;Prognose;2037;1108803;558935;549868
1633;30 tot 35 jaar;Prognose;2038;1090860;549488;541372
1634;30 tot 35 jaar;Prognose;2039;1076980;542612;534368
1635;30 tot 35 jaar;Prognose;2040;1069432;538961;530471
1636;30 tot 35 jaar;Prognose;2041;1066745;537255;529490
1637;30 tot 35 jaar;Prognose;2042;1061689;534565;527124
1638;30 tot 35 jaar;Prognose;2043;1056135;532080;524055
1639;30 tot 35 jaar;Prognose;2044;1043475;525599;517877
1640;30 tot 35 jaar;Prognose;2045;1034874;521284;513590
1641;30 tot 35 jaar;Prognose;2046;1029964;519148;510817
1642;30 tot 35 jaar;Prognose;2047;1032012;520075;511937
1643;30 tot 35 jaar;Prognose;2048;1039884;524004;515880
1644;30 tot 35 jaar;Prognose;2049;1053601;530810;522791
1645;30 tot 35 jaar;Prognose;2050;1065278;536716;528562
1646;30 tot 35 jaar;Prognose;2051;1075311;541788;533523
1647;30 tot 35 jaar;Prognose;2052;1083896;546131;537765
1648;30 tot 35 jaar;Prognose;2053;1091561;550019;541542
1649;30 tot 35 jaar;Prognose;2054;1098347;553462;544885
1650;30 tot 35 jaar;Prognose;2055;1104096;556370;547725
1651;30 tot 35 jaar;Prognose;2056;1109247;558977;550269
1652;30 tot 35 jaar;Prognose;2057;1113700;561238;552462
1653;30 tot 35 jaar;Prognose;2058;1117410;563111;554299
1654;30 tot 35 jaar;Prognose;2059;1120391;564621;555770
1655;30 tot 35 jaar;Prognose;2060;1122787;565827;556960
1656;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2015;1007625;506198;501427
1657;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2016;1004448;505100;499348
1658;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2017;1008640;507685;500909
1659;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2018;1018510;513188;505304
1660;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2019;1027403;517569;509834
1661;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2020;1035357;520918;514237
1662;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2021;1043817;525598;518329
1663;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2022;1049306;528760;520622
1664;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2023;1050427;530400;521127
1665;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2024;1054826;531605;522556
1666;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2025;1054897;532493;522404
1667;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2026;1047476;528306;518550
1668;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2027;1033803;522965;511920
1669;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2028;1027862;518575;508035
1670;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2029;1029029;519941;509345
1671;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2030;1031398;520709;510151
1672;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2031;1042210;526987;516548
1673;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2032;1052467;531023;520936
1674;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2033;1060497;535315;524425
1675;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2034;1060487;535005;524398
1676;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2035;1051017;530197;520443
1677;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2036;1031583;519940;510559
1678;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2037;1010935;511654;500167
1679;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2038;992513;501532;490982
1680;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2039;979559;494941;484544
1681;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2040;970850;491125;479980
1682;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2041;967485;488452;478792
1683;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2042;961254;485456;475417
1684;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2043;954198;481989;472468
1685;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2044;938909;474569;464799
1686;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2045;928709;469279;459770
1687;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2046;923267;467340;455643
1688;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2047;920844;465936;455393
1689;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2048;920585;465309;455442
1690;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2049;926845;467688;458585
1691;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2050;932395;471097;461048
1692;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2051;938079;473188;464491
1693;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2052;940961;474189;465838
1694;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2053;942578;476060;467152
1695;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2054;944706;477470;467390
1696;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2055;944981;477856;467556
1697;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2056;948097;478379;469348
1698;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2057;949931;479215;470488
1699;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2058;948215;478904;469725
1700;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2059;944785;476972;467981
1701;30 tot 35 jaar;Ondergrens 95%-prognose-interval;2060;943038;474818;467653
1702;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2015;1016176;510808;505368
1703;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2016;1023298;515196;508104
1704;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2017;1040356;524605;515698
1705;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2018;1061745;536172;525667
1706;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2019;1085800;548409;537390
1707;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2020;1107473;558828;548872
1708;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2021;1134104;572245;561522
1709;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2022;1153949;582495;571572
1710;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2023;1169306;590030;579461
1711;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2024;1186235;597862;588201
1712;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2025;1199555;604947;594522
1713;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2026;1200659;605121;596047
1714;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2027;1197902;603189;595140
1715;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2028;1198697;602817;595894
1716;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2029;1208882;607178;600187
1717;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2030;1215863;611860;605063
1718;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2031;1238026;621739;614940
1719;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2032;1254530;629565;624593
1720;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2033;1267994;636677;630045
1721;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2034;1267248;636743;632343
1722;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2035;1261876;634154;629122
1723;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2036;1247181;626556;621256
1724;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2037;1234944;620615;614189
1725;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2038;1217166;611770;606942
1726;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2039;1209498;606751;602341
1727;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2040;1204316;604933;599726
1728;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2041;1204477;604971;599966
1729;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2042;1203965;602833;600136
1730;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2043;1201578;602536;598585
1731;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2044;1189583;595375;593478
1732;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2045;1181218;591077;589643
1733;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2046;1175872;590711;585182
1734;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2047;1182559;594401;590142
1735;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2048;1194356;599832;595905
1736;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2049;1206845;604626;602239
1737;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2050;1222561;613483;609204
1738;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2051;1237013;621638;615914
1739;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2052;1253319;629203;624585
1740;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2053;1270854;637321;632691
1741;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2054;1281347;642506;638070
1742;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2055;1286388;645400;640806
1743;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2056;1290081;648800;641948
1744;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2057;1304989;654921;650374
1745;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2058;1319704;665273;656340
1746;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2059;1334155;670183;662626
1747;30 tot 35 jaar;Bovengrens 95%-prognose-interval;2060;1341737;674128;666926
1748;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2015;1009896;507430;502468
1749;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2016;1009328;507712;501615
1750;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2017;1016542;511901;504635
1751;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2018;1029456;519049;510441
1752;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2019;1042537;525643;516987
1753;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2020;1052281;529898;522360
1754;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2021;1066040;537189;528822
1755;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2022;1074975;541986;532962
1756;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2023;1080814;544747;535956
1757;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2024;1085871;547576;538245
1758;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2025;1088905;549844;539577
1759;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2026;1079114;544858;534681
1760;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2027;1070100;540574;529525
1761;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2028;1064840;537334;527325
1762;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2029;1065746;537850;527627
1763;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2030;1067156;538728;528361
1764;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2031;1077985;543782;533921
1765;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2032;1087256;548478;538739
1766;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2033;1093775;552267;541478
1767;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2034;1095750;553241;542198
1768;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2035;1088057;548772;538912
1769;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2036;1069037;539558;529488
1770;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2037;1051912;530961;520625
1771;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2038;1032831;521912;511634
1772;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2039;1018134;514420;504197
1773;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2040;1010024;510368;499860
1774;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2041;1007707;508974;498959
1775;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2042;1001362;504818;496560
1776;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2043;994664;502181;492469
1777;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2044;982105;495565;486459
1778;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2045;971735;490178;480980
1779;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2046;965984;487879;478315
1780;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2047;967391;488359;478683
1781;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2048;974104;491357;482233
1782;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2049;983575;496518;487347
1783;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2050;992820;501261;491781
1784;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2051;999375;504935;494965
1785;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2052;1005217;507642;498239
1786;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2053;1010696;510243;501057
1787;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2054;1016424;513042;503439
1788;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2055;1020648;515355;505959
1789;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2056;1023369;516813;506844
1790;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2057;1026170;517188;508967
1791;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2058;1027037;517766;509383
1792;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2059;1028521;519028;509979
1793;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2060;1028967;518970;509720
1794;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2015;1013886;509573;504313
1795;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2016;1018653;512711;505951
1796;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2017;1031883;520114;511789
1797;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2018;1051506;530641;520804
1798;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2019;1071081;540530;530500
1799;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2020;1088105;548558;539501
1800;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2021;1109288;559647;549850
1801;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2022;1126573;568342;558070
1802;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2023;1139038;574383;564681
1803;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2024;1150381;579939;570404
1804;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2025;1160844;585393;575293
1805;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2026;1157412;583175;573877
1806;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2027;1153800;582065;571686
1807;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2028;1153967;581384;572819
1808;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2029;1160783;584682;575825
1809;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2030;1167721;587816;579727
1810;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2031;1182983;595013;587461
1811;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2032;1195237;601160;594440
1812;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2033;1207277;607633;599474
1813;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2034;1209609;608042;601012
1814;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2035;1203241;605357;598367
1815;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2036;1187665;597487;590445
1816;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2037;1171500;589768;582093
1817;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2038;1155506;581064;574888
1818;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2039;1142512;574198;568580
1819;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2040;1134804;570245;564367
1820;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2041;1132031;568427;563917
1821;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2042;1127961;566405;561525
1822;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2043;1121921;563757;558599
1823;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2044;1110390;557793;552711
1824;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2045;1103565;554465;548958
1825;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2046;1098588;552300;546659
1826;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2047;1101402;553531;548193
1827;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2048;1111222;558246;552803
1828;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2049;1127995;566614;561280
1829;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2050;1140945;573558;567849
1830;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2051;1155077;580653;574040
1831;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2052;1165596;585605;579943
1832;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2053;1177920;592794;585556
1833;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2054;1186035;596904;590131
1834;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2055;1195611;601683;594094
1835;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2056;1201818;604178;597378
1836;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2057;1208494;606755;601263
1837;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2058;1213664;609899;603619
1838;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2059;1220072;613550;606551
1839;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2060;1224425;616282;609500
1840;35 tot 40 jaar;Prognose;2015;1001017;499940;501077
1841;35 tot 40 jaar;Prognose;2016;1006166;503036;503130
1842;35 tot 40 jaar;Prognose;2017;1010248;504742;505507
1843;35 tot 40 jaar;Prognose;2018;1012032;506324;505708
1844;35 tot 40 jaar;Prognose;2019;1009796;505748;504047
1845;35 tot 40 jaar;Prognose;2020;1012890;507849;505042
1846;35 tot 40 jaar;Prognose;2021;1012667;507837;504830
1847;35 tot 40 jaar;Prognose;2022;1020419;511976;508443
1848;35 tot 40 jaar;Prognose;2023;1034338;519432;514905
1849;35 tot 40 jaar;Prognose;2024;1048994;526789;522205
1850;35 tot 40 jaar;Prognose;2025;1061185;532462;528724
1851;35 tot 40 jaar;Prognose;2026;1078048;541350;536698
1852;35 tot 40 jaar;Prognose;2027;1089991;547689;542302
1853;35 tot 40 jaar;Prognose;2028;1098589;551929;546660
1854;35 tot 40 jaar;Prognose;2029;1106321;555843;550479
1855;35 tot 40 jaar;Prognose;2030;1112574;559443;553131
1856;35 tot 40 jaar;Prognose;2031;1106148;555951;550197
1857;35 tot 40 jaar;Prognose;2032;1098782;552782;546000
1858;35 tot 40 jaar;Prognose;2033;1095127;550420;544706
1859;35 tot 40 jaar;Prognose;2034;1099000;552463;546537
1860;35 tot 40 jaar;Prognose;2035;1103598;554879;548719
1861;35 tot 40 jaar;Prognose;2036;1117701;561793;555908
1862;35 tot 40 jaar;Prognose;2037;1129428;567199;562229
