ID;Geslacht;Leeftijd;RegioS;DiagnoseIndelingVTV;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
3356;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.2.2  Longontsteking;2009;36425.0;22.0;1092.0;0.6;35333.0;21.3;343189.0;207.6;9.6
3357;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.2.2  Longontsteking;2010;36457.0;21.8;1214.0;0.6;35243.0;21.2;328559.0;197.6;9.3
3358;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.2.2  Longontsteking;2011;40001.0;24.0;1341.0;0.8;38660.0;23.2;339392.0;203.3;8.8
3359;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.2.2  Longontsteking;2012;38851.0;23.2;1476.0;0.8;37375.0;22.2;321951.0;192.1;8.6
3360;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1981;;;;;288.0;0.2;4378.0;3.0;15.1
3361;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1982;;;;;319.0;0.2;4091.0;2.9;12.8
3362;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1983;;;;;389.0;0.3;5343.0;3.7;13.6
3363;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1984;;;;;378.0;0.3;5299.0;3.7;14.0
3364;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1985;;;;;334.0;0.2;4184.0;2.9;12.5
3365;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1986;;;;;505.0;0.3;6287.0;4.3;12.3
3366;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1987;;;;;206.0;0.1;2010.0;1.3;9.8
3367;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1988;;;;;217.0;0.1;1855.0;1.2;8.5
3368;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1989;;;;;367.0;0.2;3637.0;2.4;9.8
3369;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1990;;;;;303.0;0.2;4426.0;3.0;14.6
3370;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1991;;;;;187.0;0.1;1870.0;1.2;10.0
3371;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1992;;;;;208.0;0.1;2407.0;1.6;11.6
3372;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1993;552.0;0.4;5.0;0.0;547.0;0.4;5542.0;3.5;10.1
3373;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1994;206.0;0.1;;;203.0;0.1;2577.0;1.7;12.6
3374;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1995;373.0;0.2;11.0;0.0;362.0;0.2;3255.0;2.0;9.0
3375;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1996;235.0;0.2;;;235.0;0.2;2544.0;1.6;10.8
3376;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1997;267.0;0.2;11.0;0.0;256.0;0.2;2385.0;1.5;9.3
3377;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1998;362.0;0.2;12.0;0.0;350.0;0.2;3377.0;2.0;9.6
3378;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;1999;376.0;0.2;15.0;0.0;361.0;0.2;3453.0;2.2;9.6
3379;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2000;414.0;0.3;12.0;0.0;402.0;0.3;4357.0;2.7;10.8
3380;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2001;217.0;0.1;10.0;0.0;207.0;0.1;1919.0;1.2;9.3
3381;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2002;286.0;0.2;11.0;0.0;275.0;0.2;2540.0;1.6;9.1
3382;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2003;350.0;0.2;17.0;0.0;333.0;0.2;2322.0;1.3;7.0
3383;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2004;271.0;0.2;22.0;0.0;249.0;0.2;2166.0;1.2;8.6
3384;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2005;402.0;0.2;38.0;0.0;364.0;0.2;2818.0;1.7;7.6
3385;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2006;267.0;0.2;25.0;0.0;242.0;0.1;1840.0;1.1;7.5
3386;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2007;249.0;0.2;16.0;0.0;233.0;0.1;1570.0;1.0;6.6
3387;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2008;289.0;0.2;27.0;0.0;262.0;0.2;1905.0;1.2;7.3
3388;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2009;2302.0;1.3;130.0;0.1;2172.0;1.2;12277.0;7.4;5.6
3389;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2010;287.0;0.2;14.0;0.0;273.0;0.2;2482.0;1.5;9.1
3390;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2011;1111.0;0.6;65.0;0.0;1046.0;0.6;8553.0;5.0;8.1
3391;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.3  Influenza;2012;711.0;0.4;44.0;0.0;667.0;0.4;4882.0;2.9;7.3
3392;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1981;;;;;13549.0;9.5;277153.0;194.5;20.5
3393;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1982;;;;;14703.0;10.3;288888.0;201.8;19.6
3394;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1983;;;;;15651.0;10.8;304878.0;212.1;19.5
3395;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1984;;;;;16092.0;11.1;303369.0;210.3;18.8
3396;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1985;;;;;17431.0;12.0;324725.0;224.0;18.6
3397;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1986;;;;;17646.0;12.1;321027.0;220.1;18.2
3398;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1987;;;;;17211.0;11.6;307296.0;209.5;17.8
3399;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1988;;;;;18321.0;12.3;317292.0;215.0;17.2
3400;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1989;;;;;19350.0;13.0;333685.0;224.6;17.2
3401;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1990;;;;;19733.0;13.1;336912.0;225.3;17.1
3402;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1991;;;;;20205.0;13.3;336373.0;223.1;16.6
3403;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1992;;;;;20315.0;13.3;342441.0;225.5;16.8
3404;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1993;23322.0;15.3;1142.0;0.6;22180.0;14.5;362203.0;236.8;16.2
3405;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1994;22582.0;14.6;941.0;0.6;21641.0;14.1;349900.0;227.5;16.2
3406;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1995;23253.0;15.0;1032.0;0.6;22221.0;14.3;350544.0;226.8;15.8
3407;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1996;23413.0;15.1;1267.0;0.8;22146.0;14.3;349803.0;225.1;15.8
3408;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1997;23566.0;15.1;1133.0;0.6;22433.0;14.3;345926.0;221.6;15.3
3409;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1998;24205.0;15.3;1129.0;0.6;23076.0;14.6;351001.0;223.3;15.1
3410;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;1999;22118.0;14.0;893.0;0.6;21225.0;13.3;306194.0;193.6;14.3
3411;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2000;20995.0;13.1;1180.0;0.6;19815.0;12.3;284261.0;178.5;14.3
3412;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2001;19381.0;12.1;1117.0;0.6;18264.0;11.3;247963.0;154.6;13.6
3413;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2002;19343.0;12.0;1505.0;0.8;17838.0;11.0;231969.0;143.6;13.0
3414;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2003;19971.0;12.3;1594.0;1.0;18377.0;11.3;228082.0;140.6;12.3
3415;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2004;20099.0;12.3;1565.0;1.0;18534.0;11.3;221152.0;135.8;11.8
3416;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2005;22019.0;13.5;1648.0;1.0;20371.0;12.5;229022.0;140.3;11.1
3417;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2006;21282.0;13.0;1657.0;1.0;19625.0;12.0;218586.0;133.6;11.1
3418;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2007;22680.0;13.8;1795.0;1.1;20885.0;12.8;217634.0;132.8;10.3
3419;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2008;23180.0;14.1;1569.0;1.0;21611.0;13.1;218376.0;132.8;10.1
3420;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2009;23434.0;14.1;1652.0;1.0;21782.0;13.1;208659.0;126.1;9.6
3421;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2010;24015.0;14.5;1781.0;1.1;22234.0;13.3;197883.0;119.0;8.8
3422;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2011;26065.0;15.6;2406.0;1.3;23659.0;14.1;201388.0;120.6;8.5
3423;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.4  COPD;2012;29182.0;17.3;2757.0;1.6;26425.0;15.8;220231.0;131.5;8.3
3424;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1981;;;;;8026.0;5.5;134082.0;94.0;16.7
3425;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1982;;;;;8289.0;5.8;128928.0;90.0;15.6
3426;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1983;;;;;7619.0;5.3;115885.0;80.6;15.1
3427;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1984;;;;;7293.0;5.0;99809.0;69.1;13.6
3428;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1985;;;;;7311.0;5.0;96832.0;66.8;13.1
3429;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1986;;;;;6876.0;4.6;88826.0;60.9;12.8
3430;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1987;;;;;6919.0;4.6;84363.0;57.5;12.1
3431;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1988;;;;;7082.0;4.8;85496.0;57.9;12.1
3432;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1989;;;;;6390.0;4.3;77268.0;52.0;12.1
3433;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1990;;;;;6181.0;4.0;70324.0;47.0;11.3
3434;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1991;;;;;5620.0;3.7;62338.0;41.4;11.1
3435;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1992;;;;;5443.0;3.5;60215.0;39.7;11.1
3436;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1993;6127.0;4.0;138.0;0.1;5989.0;3.9;59213.0;38.7;9.8
3437;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1994;5884.0;3.7;174.0;0.1;5710.0;3.7;55708.0;36.2;9.8
3438;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1995;5984.0;3.9;151.0;0.1;5833.0;3.7;54589.0;35.2;9.3
3439;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1996;6127.0;3.9;201.0;0.1;5926.0;3.7;53641.0;34.5;9.1
3440;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1997;5784.0;3.7;202.0;0.1;5582.0;3.5;48456.0;31.0;8.6
3441;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1998;6620.0;4.1;331.0;0.2;6289.0;4.0;50341.0;32.0;8.0
3442;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;1999;6617.0;4.1;682.0;0.4;5935.0;3.7;44460.0;28.1;7.5
3443;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2000;6486.0;4.0;460.0;0.3;6026.0;3.7;43736.0;27.5;7.3
3444;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2001;6331.0;3.9;441.0;0.3;5890.0;3.7;38959.0;24.2;6.5
3445;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2002;6094.0;3.7;457.0;0.3;5637.0;3.5;37385.0;23.2;6.5
3446;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2003;6468.0;4.0;645.0;0.4;5823.0;3.5;35999.0;22.2;6.1
3447;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2004;7108.0;4.4;734.0;0.5;6374.0;3.9;38695.0;23.7;6.0
3448;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2005;7643.0;4.6;938.0;0.6;6705.0;4.0;39971.0;24.5;6.0
3449;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2006;8307.0;5.0;1023.0;0.6;7284.0;4.5;41532.0;25.3;5.6
3450;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2007;10035.0;6.0;2614.0;1.6;7421.0;4.5;41418.0;25.2;5.5
3451;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2008;11988.0;7.3;4123.0;2.5;7865.0;4.8;41705.0;25.3;5.3
3452;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2009;13115.0;7.9;5565.0;3.4;7550.0;4.5;38429.0;23.2;5.0
3453;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2010;14762.0;8.8;6708.0;4.0;8054.0;4.8;40524.0;24.3;5.0
3454;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2011;16945.0;10.1;8814.0;5.3;8131.0;4.9;39955.0;23.8;4.9
3455;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.5  Astma;2012;17577.0;10.5;9065.0;5.4;8512.0;5.0;41480.0;24.7;4.9
3456;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1981;;;;;596.0;0.4;11971.0;8.3;20.1
3457;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1982;;;;;613.0;0.4;11280.0;7.9;18.3
3458;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1983;;;;;688.0;0.5;12591.0;8.8;18.2
3459;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1984;;;;;615.0;0.4;10869.0;7.5;17.7
3460;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1985;;;;;673.0;0.5;11019.0;7.5;16.3
3461;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1986;;;;;716.0;0.5;13419.0;9.1;18.7
3462;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1987;;;;;700.0;0.5;11603.0;7.9;16.6
3463;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1988;;;;;705.0;0.5;12911.0;8.6;18.2
3464;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1989;;;;;770.0;0.5;13717.0;9.1;17.7
3465;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1990;;;;;766.0;0.5;14133.0;9.3;18.5
3466;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1991;;;;;750.0;0.5;13048.0;8.6;17.3
3467;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1992;;;;;829.0;0.5;13756.0;9.1;16.6
3468;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1993;821.0;0.5;17.0;0.0;804.0;0.5;13905.0;9.1;17.2
3469;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1994;894.0;0.6;21.0;0.0;873.0;0.6;15506.0;10.1;17.7
3470;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1995;947.0;0.6;17.0;0.0;930.0;0.6;14099.0;9.1;15.1
3471;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1996;1001.0;0.6;15.0;0.0;986.0;0.6;16487.0;10.6;16.7
3472;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1997;993.0;0.6;24.0;0.0;969.0;0.6;15551.0;10.0;16.0
3473;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1998;1007.0;0.6;15.0;0.0;992.0;0.6;15299.0;9.6;15.3
3474;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;1999;999.0;0.6;23.0;0.0;976.0;0.6;17674.0;11.1;18.1
3475;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2000;899.0;0.6;29.0;0.0;870.0;0.5;15187.0;9.5;17.5
3476;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2001;939.0;0.6;27.0;0.0;912.0;0.6;13894.0;8.6;15.1
3477;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2002;1034.0;0.6;37.0;0.0;997.0;0.6;15187.0;9.3;15.1
3478;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2003;1158.0;0.6;51.0;0.0;1107.0;0.6;15438.0;9.5;13.8
3479;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2004;1260.0;0.8;45.0;0.0;1215.0;0.6;17018.0;10.5;14.0
3480;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2005;1293.0;0.8;45.0;0.0;1248.0;0.8;17491.0;10.6;14.0
3481;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2006;1399.0;0.8;59.0;0.0;1340.0;0.8;17140.0;10.5;12.8
3482;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2007;1531.0;0.8;113.0;0.1;1418.0;0.8;19061.0;11.6;13.3
3483;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2008;1755.0;1.1;156.0;0.1;1599.0;1.0;19268.0;11.6;12.1
3484;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2009;1749.0;1.1;132.0;0.1;1617.0;1.0;19957.0;12.1;12.3
3485;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2010;1997.0;1.2;162.0;0.1;1835.0;1.1;21306.0;12.8;11.6
3486;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2011;2199.0;1.2;187.0;0.1;2012.0;1.2;23038.0;13.8;11.5
3487;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.6  Beroepsgerelateerde ademhalingszktn;2012;2331.0;1.3;205.0;0.1;2126.0;1.2;22824.0;13.6;10.6
3488;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1981;;;;;94020.0;66.0;512239.0;359.6;5.4
3489;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1982;;;;;92081.0;64.3;501806.0;350.7;5.4
3490;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1983;;;;;86993.0;60.5;479286.0;333.6;5.5
3491;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1984;;;;;72535.0;50.2;426629.0;295.7;5.9
3492;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1985;;;;;66766.0;46.0;412624.0;284.7;6.1
3493;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1986;;;;;65466.0;44.9;391044.0;268.2;6.0
3494;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1987;;;;;61594.0;42.0;366685.0;250.0;6.0
3495;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1988;;;;;60027.0;40.7;363653.0;246.3;6.0
3496;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1989;;;;;58011.0;39.0;346536.0;233.3;6.0
3497;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1990;;;;;57124.0;38.2;332432.0;222.3;5.8
3498;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1991;;;;;58180.0;38.5;334395.0;221.8;5.6
3499;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1992;;;;;55791.0;36.7;318379.0;209.6;5.6
3500;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1993;116043.0;75.9;59479.0;38.9;56564.0;37.0;324977.0;212.5;5.6
3501;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1994;120047.0;78.0;64080.0;41.7;55967.0;36.4;314081.0;204.1;5.5
3502;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1995;124229.0;80.4;69482.0;45.0;54747.0;35.4;301269.0;194.8;5.5
3503;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1996;122930.0;79.1;69235.0;44.5;53695.0;34.5;291191.0;187.5;5.4
3504;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1997;116894.0;74.9;65676.0;42.0;51218.0;32.7;267698.0;171.5;5.1
3505;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1998;117331.0;74.6;68214.0;43.4;49117.0;31.2;256606.0;163.3;5.1
3506;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;1999;109135.0;69.0;60423.0;38.2;48712.0;30.7;246888.0;156.1;5.0
3507;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2000;104619.0;65.6;58213.0;36.5;46406.0;29.1;232893.0;146.1;5.0
3508;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2001;106201.0;66.1;60246.0;37.5;45955.0;28.6;222376.0;138.6;4.8
3509;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2002;107542.0;66.5;61874.0;38.2;45668.0;28.2;218567.0;135.3;4.8
3510;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2003;113516.0;70.0;65959.0;40.7;47557.0;29.2;222998.0;137.3;4.6
3511;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2004;110631.0;68.0;62708.0;38.5;47923.0;29.3;222271.0;136.5;4.5
3512;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2005;112235.0;68.8;62576.0;38.4;49659.0;30.3;228134.0;139.8;4.5
3513;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2006;117006.0;71.5;67802.0;41.5;49204.0;30.1;219085.0;134.0;4.5
3514;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2007;114582.0;70.0;65784.0;40.2;48798.0;29.7;213786.0;130.5;4.4
3515;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2008;111004.0;67.5;62796.0;38.2;48208.0;29.2;209202.0;127.1;4.3
3516;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2009;114679.0;69.4;65837.0;39.7;48842.0;29.5;212459.0;128.5;4.3
3517;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;8.7  Overige zktn van ademhalingsorganen;2010;117197.0;70.5;68984.0;41.5;48213.0;29.0;206545.0;124.3;4.3
