ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAardolie_3;ProductieUitAndereBronnen_4;Invoer_5;Uitvoer_6;Voorraadmutatie_7;TotaalVerbruik_8;Verwerking_9;FinaalVerbruik_10;Beginvoorraad_11;Eindvoorraad_12;Voorraadmutatie_13
2715;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 februari;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2716;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 maart;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2717;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 1e kwartaal;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2718;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 april;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2719;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 mei;0.0;;;;40.0;0.0;-40.0;0.0;0.0;;0.0;40.0;-40.0
2720;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 juni;0.0;;;;20.0;0.0;-20.0;0.0;0.0;;40.0;60.0;-20.0
2721;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 2e kwartaal;0.0;;;;60.0;0.0;-60.0;0.0;0.0;;0.0;60.0;-60.0
2722;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 juli;0.0;;;;-31.0;0.0;31.0;0.0;0.0;;60.0;29.0;31.0
2723;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 augustus;0.0;;;;-26.0;0.0;26.0;0.0;0.0;;29.0;2.0;26.0
2724;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 september;0.0;;;;0.0;0.0;0.0;0.0;0.0;;2.0;2.0;0.0
2725;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 3e kwartaal;0.0;;;;-57.0;0.0;57.0;0.0;0.0;;60.0;2.0;57.0
2726;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 oktober;0.0;;;;27.0;0.0;-27.0;0.0;0.0;;2.0;30.0;-27.0
2727;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 november;0.0;;;;0.0;0.0;0.0;0.0;0.0;;30.0;29.0;0.0
2728;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 december;0.0;;;;-29.0;0.0;29.0;0.0;0.0;;29.0;0.0;29.0
2729;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002 4e kwartaal;0.0;;;;-2.0;0.0;2.0;0.0;0.0;;2.0;0.0;2.0
2730;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2002;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2731;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 januari;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2732;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 februari;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2733;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 maart;0.0;;;;67.0;0.0;-67.0;0.0;0.0;;0.0;67.0;-67.0
2734;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 1e kwartaal;0.0;;;;66.0;0.0;-66.0;0.0;0.0;;0.0;67.0;-66.0
2735;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 april;0.0;;;;0.0;0.0;0.0;0.0;0.0;;67.0;67.0;0.0
2736;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 mei;0.0;;;;3.0;0.0;-3.0;0.0;0.0;;67.0;69.0;-3.0
2737;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 juni;0.0;;;;-67.0;0.0;67.0;0.0;0.0;;69.0;2.0;67.0
2738;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 2e kwartaal;0.0;;;;-64.0;0.0;64.0;0.0;0.0;;67.0;2.0;64.0
2739;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 juli;0.0;;;;0.0;0.0;0.0;0.0;0.0;;2.0;2.0;0.0
2740;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 augustus;0.0;;;;0.0;0.0;0.0;0.0;0.0;;2.0;2.0;0.0
2741;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 september;0.0;;;;0.0;0.0;0.0;0.0;0.0;;2.0;2.0;0.0
2742;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 3e kwartaal;0.0;;;;0.0;0.0;0.0;0.0;0.0;;2.0;2.0;0.0
2743;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 oktober;0.0;;;;0.0;0.0;0.0;0.0;0.0;;2.0;2.0;0.0
2744;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 november;0.0;;;;1.0;0.0;-1.0;0.0;0.0;;2.0;3.0;-1.0
2745;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 december;0.0;;;;8.0;8.0;0.0;0.0;0.0;;3.0;3.0;0.0
2746;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003 4e kwartaal;0.0;;;;10.0;8.0;-1.0;0.0;0.0;;2.0;3.0;-1.0
2747;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2003;0.0;;;;11.0;8.0;-3.0;0.0;0.0;;0.0;3.0;-3.0
2748;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 januari;0.0;;;;97.0;73.0;-24.0;0.0;0.0;;3.0;27.0;-24.0
2749;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 februari;0.0;;;;-1.0;4.0;5.0;0.0;0.0;;27.0;22.0;5.0
2750;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 maart;0.0;;;;26.0;0.0;-26.0;0.0;0.0;;22.0;48.0;-26.0
2751;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 1e kwartaal;0.0;;;;122.0;77.0;-45.0;0.0;0.0;;3.0;48.0;-45.0
2752;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 april;0.0;;;;3.0;51.0;48.0;0.0;0.0;;48.0;0.0;48.0
2753;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 mei;0.0;;;;14.0;14.0;0.0;0.0;0.0;;0.0;0.0;0.0
2754;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 juni;0.0;;;;87.0;87.0;0.0;0.0;0.0;;0.0;0.0;0.0
2755;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 2e kwartaal;0.0;;;;104.0;152.0;48.0;0.0;0.0;;48.0;0.0;48.0
2756;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 juli;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2757;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 augustus;0.0;;;;78.0;78.0;0.0;0.0;0.0;;0.0;0.0;0.0
2758;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 september;0.0;;;;7.0;2.0;-6.0;0.0;0.0;;0.0;6.0;-6.0
2759;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 3e kwartaal;0.0;;;;85.0;80.0;-6.0;0.0;0.0;;0.0;6.0;-6.0
2760;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 oktober;0.0;;;;78.0;0.0;-78.0;0.0;0.0;;6.0;84.0;-78.0
2761;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 november;0.0;;;;0.0;64.0;64.0;0.0;0.0;;84.0;20.0;64.0
2762;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 december;0.0;;;;0.0;20.0;20.0;0.0;0.0;;20.0;0.0;20.0
2763;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004 4e kwartaal;0.0;;;;78.0;84.0;6.0;0.0;0.0;;6.0;0.0;6.0
2764;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2004;0.0;;;;390.0;393.0;3.0;0.0;0.0;;3.0;0.0;3.0
2765;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 januari;0.0;;;;81.0;27.0;-54.0;0.0;0.0;;0.0;54.0;-54.0
2766;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 februari;0.0;;;;90.0;86.0;-5.0;0.0;0.0;;54.0;58.0;-5.0
2767;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 maart;0.0;;;;0.0;1.0;1.0;0.0;0.0;;58.0;58.0;1.0
2768;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 1e kwartaal;0.0;;;;172.0;114.0;-58.0;0.0;0.0;;0.0;58.0;-58.0
2769;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 april;0.0;;;;48.0;59.0;11.0;0.0;0.0;;58.0;47.0;11.0
2770;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 mei;0.0;;;;65.0;65.0;0.0;0.0;0.0;;47.0;47.0;0.0
2771;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 juni;0.0;;;;0.0;9.0;9.0;0.0;0.0;;47.0;38.0;9.0
2772;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 2e kwartaal;0.0;;;;113.0;133.0;20.0;0.0;0.0;;58.0;38.0;20.0
2773;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 juli;0.0;;;;1.0;10.0;9.0;0.0;0.0;;38.0;28.0;9.0
2774;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 augustus;0.0;;;;32.0;28.0;-3.0;0.0;0.0;;28.0;32.0;-3.0
2775;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 september;0.0;;;;1.0;33.0;32.0;0.0;0.0;;32.0;0.0;32.0
2776;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 3e kwartaal;0.0;;;;34.0;71.0;38.0;0.0;0.0;;38.0;0.0;38.0
2777;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 oktober;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2778;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 november;0.0;;;;92.0;60.0;-33.0;0.0;0.0;;0.0;33.0;-33.0
2779;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 december;0.0;;;;0.0;33.0;33.0;0.0;0.0;;33.0;0.0;33.0
2780;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005 4e kwartaal;0.0;;;;92.0;92.0;0.0;0.0;0.0;;0.0;0.0;0.0
2781;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2005;0.0;;;;410.0;410.0;0.0;0.0;0.0;;0.0;0.0;0.0
2782;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 januari;0.0;;;;103.0;32.0;-71.0;0.0;0.0;;0.0;71.0;-71.0
2783;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 februari;0.0;;;;43.0;59.0;16.0;0.0;0.0;;71.0;55.0;16.0
2784;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 maart;0.0;;;;39.0;65.0;26.0;0.0;0.0;;55.0;29.0;26.0
2785;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 1e kwartaal;0.0;;;;186.0;156.0;-29.0;0.0;0.0;;0.0;29.0;-29.0
2786;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 april;0.0;;;;0.0;29.0;29.0;0.0;0.0;;29.0;0.0;29.0
2787;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 mei;0.0;;;;79.0;0.0;-79.0;0.0;0.0;;0.0;79.0;-79.0
2788;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 juni;0.0;;;;0.0;37.0;37.0;0.0;0.0;;79.0;42.0;37.0
2789;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 2e kwartaal;0.0;;;;79.0;67.0;-13.0;0.0;0.0;;29.0;42.0;-13.0
2790;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 juli;0.0;;;;0.0;42.0;42.0;0.0;0.0;;42.0;0.0;42.0
2791;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 augustus;0.0;;;;59.0;13.0;-47.0;0.0;0.0;;0.0;47.0;-47.0
2792;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 september;0.0;;;;0.0;37.0;37.0;0.0;0.0;;47.0;9.0;37.0
2793;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 3e kwartaal;0.0;;;;59.0;92.0;33.0;0.0;0.0;;42.0;9.0;33.0
2794;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 oktober;0.0;;;;0.0;9.0;9.0;0.0;0.0;;9.0;0.0;9.0
2795;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 november;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2796;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 december;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
2797;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006 4e kwartaal;0.0;;;;0.0;9.0;9.0;0.0;0.0;;9.0;0.0;9.0
2798;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2006;0.0;;;;324.0;324.0;0.0;0.0;0.0;;0.0;0.0;0.0
2799;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 januari;;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0
2800;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 februari;;;;;27.0;7.0;-20.0;;;;0.0;20.0;-20.0
2801;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 maart;;;;;27.0;34.0;7.0;;;;20.0;13.0;7.0
2802;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 1e kwartaal;;;;;54.0;41.0;-13.0;;;;0.0;13.0;-13.0
2803;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 april;;;;;28.0;12.0;-15.0;;;;13.0;28.0;-15.0
2804;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 mei;;;;;28.0;15.0;-13.0;;;;28.0;41.0;-13.0
2805;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 juni;;;;;0.0;11.0;11.0;;;;41.0;31.0;11.0
2806;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 2e kwartaal;;;;;56.0;38.0;-17.0;;;;13.0;31.0;-17.0
2807;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 juli;;;;;27.0;48.0;22.0;;;;31.0;9.0;22.0
2808;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 augustus;;;;;38.0;0.0;-38.0;;;;9.0;47.0;-38.0
2809;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 september;;;;;28.0;36.0;8.0;;;;47.0;38.0;8.0
2810;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 3e kwartaal;;;;;93.0;84.0;-8.0;;;;31.0;38.0;-8.0
2811;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 oktober;;;;;0.0;36.0;36.0;;;;38.0;3.0;36.0
2812;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 november;;;;;37.0;12.0;-24.0;;;;3.0;27.0;-24.0
2813;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 december;;;;;0.0;17.0;17.0;;;;27.0;10.0;17.0
2814;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007 4e kwartaal;;;;;37.0;65.0;29.0;;;;38.0;10.0;29.0
2815;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2007;;;;;239.0;229.0;-10.0;;;;0.0;10.0;-10.0
2816;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 januari;;;;;0.0;10.0;10.0;;;;10.0;0.0;10.0
2817;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 februari;;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0
2818;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 maart;;;;;63.0;26.0;-37.0;;;;0.0;37.0;-37.0
2819;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 1e kwartaal;;;;;63.0;36.0;-27.0;;;;10.0;37.0;-27.0
2820;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 april;;;;;52.0;48.0;-4.0;;;;37.0;41.0;-4.0
2821;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 mei;;;;;50.0;41.0;-9.0;;;;41.0;50.0;-9.0
2822;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 juni;;;;;0.0;4.0;4.0;;;;50.0;46.0;4.0
2823;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 2e kwartaal;;;;;102.0;93.0;-9.0;;;;37.0;46.0;-9.0
2824;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 juli;;;;;0.0;10.0;10.0;;;;46.0;36.0;10.0
2825;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 augustus;;;;;0.0;8.0;8.0;;;;36.0;28.0;8.0
2826;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 september;;;;;0.0;7.0;7.0;;;;28.0;21.0;7.0
2827;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 3e kwartaal;;;;;0.0;25.0;25.0;;;;46.0;21.0;25.0
2828;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 oktober;;;;;0.0;17.0;17.0;;;;21.0;4.0;17.0
2829;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 november;;;;;0.0;3.0;3.0;;;;4.0;1.0;3.0
2830;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 december;;;;;0.0;0.0;0.0;;;;1.0;0.0;0.0
2831;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008 4e kwartaal;;;;;0.0;20.0;20.0;;;;21.0;0.0;20.0
2832;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2008;;;;;165.0;175.0;10.0;;;;10.0;0.0;10.0
2833;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 januari;;;;;39.0;9.0;-30.0;;;;0.0;30.0;-30.0
2834;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 februari;;;;;0.0;16.0;16.0;;;;30.0;14.0;16.0
2835;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 maart;;;;;0.0;13.0;13.0;;;;14.0;2.0;13.0
2836;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 1e kwartaal;;;;;39.0;38.0;-1.0;;;;0.0;2.0;-1.0
2837;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 april;;;;;0.0;1.0;1.0;;;;2.0;1.0;1.0
2838;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 mei;;;;;0.0;0.0;0.0;;;;1.0;1.0;0.0
2839;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 juni;;;;;134.0;44.0;-90.0;;;;1.0;91.0;-90.0
2840;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 2e kwartaal;;;;;134.0;45.0;-89.0;;;;2.0;91.0;-89.0
2841;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 juli;;;;;3.0;66.0;63.0;;;;91.0;28.0;63.0
2842;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 augustus;;;;;0.0;1.0;1.0;;;;28.0;27.0;1.0
2843;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 september;;;;;0.0;27.0;27.0;;;;27.0;0.0;27.0
2844;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 3e kwartaal;;;;;3.0;93.0;91.0;;;;91.0;0.0;91.0
2845;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 oktober;;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0
2846;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 november;;;;;0.0;0.0;0.0;;;;0.0;0.0;0.0
2847;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 december;;;;;27.0;8.0;-20.0;;;;0.0;20.0;-20.0
2848;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009 4e kwartaal;;;;;27.0;8.0;-20.0;;;;0.0;20.0;-20.0
2849;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2009;;;;;203.0;183.0;-20.0;;;;0.0;20.0;-20.0
2850;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 januari;;;;;38.0;33.0;-5.0;;;;20.0;25.0;-5.0
2851;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 februari;;;;;38.0;30.0;-8.0;;;;25.0;32.0;-8.0
2852;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 maart;;;;;52.0;40.0;-12.0;;;;32.0;44.0;-12.0
2853;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 1e kwartaal;;;;;127.0;103.0;-24.0;;;;20.0;44.0;-24.0
2854;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 april;;;;;0.0;10.0;10.0;;;;44.0;34.0;10.0
2855;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 mei;;;;;0.0;19.0;19.0;;;;34.0;15.0;19.0
2856;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 juni;;;;;3.0;0.0;-3.0;;;;15.0;18.0;-3.0
2857;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 2e kwartaal;;;;;3.0;29.0;26.0;;;;44.0;18.0;26.0
2858;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 juli;;;;;0.0;15.0;15.0;;;;18.0;3.0;15.0
2859;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 augustus;;;;;0.0;3.0;3.0;;;;3.0;0.0;3.0
2860;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 september;;;;;36.0;0.0;-35.0;;;;0.0;36.0;-35.0
2861;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 3e kwartaal;;;;;36.0;18.0;-18.0;;;;18.0;36.0;-18.0
2862;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 oktober;;;;;-7.0;9.0;16.0;;;;36.0;19.0;16.0
2863;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 november;;;;;0.0;0.0;0.0;;;;19.0;19.0;0.0
2864;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 december;;;;;59.0;12.0;-47.0;;;;19.0;66.0;-47.0
2865;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010 4e kwartaal;;;;;52.0;22.0;-31.0;;;;36.0;66.0;-31.0
2866;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2010;;;;;218.0;171.0;-46.0;;;;20.0;66.0;-46.0
2867;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 januari;;;;;28.0;15.0;-13.0;;;;66.0;79.0;-13.0
2868;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 februari;;;;;60.0;80.0;20.0;;;;79.0;60.0;20.0
2869;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 maart;;;;;30.0;43.0;13.0;;;;60.0;47.0;13.0
2870;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 1e kwartaal;;;;;118.0;138.0;20.0;;;;66.0;47.0;20.0
2871;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 april;;;;;0.0;9.0;9.0;;;;47.0;38.0;9.0
2872;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 mei;;;;;0.0;7.0;7.0;;;;38.0;31.0;7.0
2873;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 juni;;;;;0.0;10.0;10.0;;;;31.0;21.0;10.0
2874;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 2e kwartaal;;;;;0.0;26.0;26.0;;;;47.0;21.0;26.0
2875;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 juli;;;;;0.0;13.0;13.0;;;;21.0;7.0;13.0
2876;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 augustus;;;;;2.0;7.0;5.0;;;;7.0;3.0;5.0
2877;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 september;;;;;3.0;4.0;1.0;;;;3.0;2.0;1.0
2878;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 3e kwartaal;;;;;5.0;24.0;19.0;;;;21.0;2.0;19.0
2879;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 oktober;;;;;0.0;1.0;1.0;;;;2.0;1.0;1.0
2880;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 november;;;;;0.0;0.0;0.0;;;;1.0;1.0;0.0
2881;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 december;;;;;-1.0;0.0;1.0;;;;1.0;0.0;1.0
2882;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011 4e kwartaal;;;;;-1.0;1.0;2.0;;;;2.0;0.0;2.0
2883;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2011;;;;;122.0;189.0;66.0;;;;66.0;0.0;66.0
2884;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 januari;;;;;5.0;0.0;-5.0;;;;0.0;5.0;-5.0
2885;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 februari;;;;;2.0;0.0;-2.0;;;;5.0;7.0;-2.0
2886;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 maart;;;;;95.0;21.0;-75.0;;;;7.0;82.0;-75.0
2887;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 1e kwartaal;;;;;103.0;21.0;-82.0;;;;0.0;82.0;-82.0
2888;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 april;;;;;-4.0;41.0;45.0;;;;82.0;37.0;45.0
2889;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 mei;;;;;0.0;4.0;4.0;;;;37.0;33.0;4.0
2890;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 juni;;;;;0.0;15.0;15.0;;;;33.0;19.0;15.0
2891;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 2e kwartaal;;;;;-4.0;59.0;63.0;;;;82.0;19.0;63.0
2892;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 juli;;;;;12.0;15.0;3.0;;;;19.0;16.0;3.0
2893;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 augustus;;;;;0.0;7.0;7.0;;;;16.0;9.0;7.0
2894;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 september;;;;;0.0;3.0;3.0;;;;9.0;6.0;3.0
2895;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 3e kwartaal;;;;;12.0;24.0;13.0;;;;19.0;6.0;13.0
2896;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 oktober;;;;;0.0;0.0;0.0;;;;6.0;6.0;0.0
2897;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 november;;;;;0.0;0.0;0.0;;;;6.0;6.0;0.0
2898;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 december;;;;;0.0;0.0;0.0;;;;6.0;6.0;
2899;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;2012 4e kwartaal;;;;;0.0;0.0;0.0;;;;6.0;6.0;
