ID;BedrijfstakkenBranchesSBI2008;Vestigingsgrootte;RegioS;Perioden;ProductieBasisprijzen_1;ToegevoegdeWaardeBrutoBasisprijzen_2;BeloningVanWerknemers_3;ArbeidsvolumeWerkzamePersonen_4;ArbeidsvolumeWerknemers_5
872;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Nederland;2009;154479.0;70588.0;46211.0;923.0;923.0
873;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Nederland (LD);2007;15910.0;8184.0;4330.0;95.4;95.4
874;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Nederland (LD);2008;18123.0;9512.0;4607.0;98.3;98.3
875;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Nederland (LD);2009;17157.0;8848.0;4595.0;95.4;95.4
876;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Oost-Nederland (LD);2007;30497.0;14193.0;9366.0;207.5;207.5
877;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Oost-Nederland (LD);2008;30696.0;14010.0;9380.0;200.4;200.4
878;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Oost-Nederland (LD);2009;29406.0;13524.0;9396.0;195.3;195.3
879;A-U Alle economische activiteiten;100 tot 250 werkzame personen;West-Nederland (LD);2007;75951.0;34358.0;21683.0;440.6;440.6
880;A-U Alle economische activiteiten;100 tot 250 werkzame personen;West-Nederland (LD);2008;76836.0;34158.0;22025.0;436.3;436.3
881;A-U Alle economische activiteiten;100 tot 250 werkzame personen;West-Nederland (LD);2009;72870.0;32799.0;22052.0;425.7;425.7
882;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuid-Nederland (LD);2007;36568.0;15915.0;9849.0;212.6;212.6
883;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuid-Nederland (LD);2008;38415.0;16228.0;10305.0;214.2;214.2
884;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuid-Nederland (LD);2009;35045.0;15417.0;10168.0;206.6;206.6
885;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Extra-Regio;2007;;;;;
886;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Extra-Regio;2008;;;;;
887;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Extra-Regio;2009;;;;;
888;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Groningen (PV);2007;6795.0;3732.0;1463.0;31.3;31.3
889;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Groningen (PV);2008;8293.0;4799.0;1539.0;31.8;31.8
890;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Groningen (PV);2009;8037.0;4449.0;1629.0;32.8;32.8
891;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Friesland (PV);2007;5332.0;2676.0;1742.0;39.1;39.1
892;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Friesland (PV);2008;5969.0;2867.0;1856.0;40.5;40.5
893;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Friesland (PV);2009;5399.0;2613.0;1745.0;37.2;37.2
894;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Drenthe (PV);2007;3783.0;1776.0;1125.0;25.0;25.0
895;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Drenthe (PV);2008;3862.0;1846.0;1213.0;26.0;26.0
896;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Drenthe (PV);2009;3721.0;1787.0;1221.0;25.4;25.4
897;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Overijssel (PV);2007;10049.0;4612.0;3008.0;67.0;67.0
898;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Overijssel (PV);2008;10114.0;4573.0;2944.0;63.4;63.4
899;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Overijssel (PV);2009;9477.0;4359.0;2944.0;61.7;61.7
900;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Flevoland (PV);2007;2823.0;1406.0;842.0;18.5;18.5
901;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Flevoland (PV);2008;2878.0;1363.0;861.0;18.3;18.3
902;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Flevoland (PV);2009;2731.0;1299.0;862.0;17.9;17.9
903;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Gelderland (PV);2007;17624.0;8175.0;5517.0;122.0;122.0
904;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Gelderland (PV);2008;17704.0;8074.0;5575.0;118.7;118.7
905;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Gelderland (PV);2009;17198.0;7866.0;5590.0;115.7;115.7
906;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Utrecht (PV);2007;12252.0;6401.0;4125.0;82.1;82.1
907;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Utrecht (PV);2008;12763.0;6537.0;4260.0;82.9;82.9
908;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Utrecht (PV);2009;11805.0;6036.0;3995.0;75.9;75.9
909;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Holland (PV);2007;24807.0;11680.0;7645.0;151.7;151.7
910;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Holland (PV);2008;24016.0;11086.0;7380.0;142.7;142.7
911;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Holland (PV);2009;23944.0;11115.0;7629.0;143.7;143.7
912;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuid-Holland (PV);2007;34376.0;14658.0;8993.0;186.5;186.5
913;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuid-Holland (PV);2008;35807.0;14998.0;9495.0;191.9;191.9
914;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuid-Holland (PV);2009;33004.0;14108.0;9498.0;187.0;187.0
915;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zeeland (PV);2007;4516.0;1619.0;920.0;20.2;20.2
916;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zeeland (PV);2008;4249.0;1537.0;889.0;18.8;18.8
917;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zeeland (PV);2009;4118.0;1540.0;930.0;19.1;19.1
918;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Brabant (PV);2007;25211.0;11052.0;6987.0;149.0;149.0
919;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Brabant (PV);2008;26458.0;11351.0;7330.0;150.5;150.5
920;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Brabant (PV);2009;24578.0;10867.0;7223.0;144.8;144.8
921;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Limburg (PV);2007;11357.0;4863.0;2862.0;63.7;63.7
922;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Limburg (PV);2008;11956.0;4877.0;2975.0;63.7;63.7
923;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Limburg (PV);2009;10467.0;4550.0;2945.0;61.8;61.8
924;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Oost-Groningen (CR);2007;869.0;445.0;314.0;7.3;7.3
925;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Oost-Groningen (CR);2008;809.0;409.0;288.0;6.5;6.5
926;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Oost-Groningen (CR);2009;750.0;384.0;280.0;6.2;6.2
927;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Delfzijl en omgeving (CR);2007;744.0;271.0;125.0;2.7;2.7
928;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Delfzijl en omgeving (CR);2008;829.0;281.0;135.0;2.7;2.7
929;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Delfzijl en omgeving (CR);2009;896.0;330.0;161.0;3.2;3.2
930;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Overig Groningen (CR);2007;5182.0;3015.0;1024.0;21.3;21.3
931;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Overig Groningen (CR);2008;6655.0;4110.0;1116.0;22.6;22.6
932;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Overig Groningen (CR);2009;6391.0;3734.0;1187.0;23.3;23.3
933;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Friesland (CR);2007;2730.0;1382.0;878.0;19.2;19.2
934;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Friesland (CR);2008;3009.0;1459.0;889.0;18.7;18.7
935;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Friesland (CR);2009;2691.0;1357.0;873.0;17.9;17.9
936;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Friesland (CR);2007;792.0;388.0;266.0;6.2;6.2
937;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Friesland (CR);2008;869.0;423.0;291.0;6.6;6.6
938;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Friesland (CR);2009;877.0;410.0;290.0;6.5;6.5
939;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Friesland (CR);2007;1810.0;906.0;598.0;13.6;13.6
940;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Friesland (CR);2008;2090.0;984.0;676.0;15.2;15.2
941;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Friesland (CR);2009;1831.0;847.0;583.0;12.9;12.9
942;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Drenthe (CR);2007;1100.0;602.0;399.0;8.7;8.7
943;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Drenthe (CR);2008;1198.0;653.0;447.0;9.4;9.4
944;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Drenthe (CR);2009;1267.0;680.0;483.0;10.0;10.0
945;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Drenthe (CR);2007;1321.0;643.0;381.0;8.6;8.6
946;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Drenthe (CR);2008;1271.0;616.0;377.0;8.1;8.1
947;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Drenthe (CR);2009;1293.0;601.0;387.0;8.0;8.0
948;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Drenthe (CR);2007;1361.0;532.0;345.0;7.7;7.7
949;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Drenthe (CR);2008;1393.0;577.0;388.0;8.5;8.5
950;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Drenthe (CR);2009;1161.0;506.0;351.0;7.5;7.5
951;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Overijssel (CR);2007;3312.0;1484.0;957.0;21.0;21.0
952;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Overijssel (CR);2008;3309.0;1540.0;935.0;20.0;20.0
953;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Overijssel (CR);2009;3096.0;1490.0;966.0;20.1;20.1
954;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Overijssel (CR);2007;1216.0;583.0;389.0;8.8;8.8
955;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Overijssel (CR);2008;1302.0;605.0;411.0;8.8;8.8
956;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Overijssel (CR);2009;1218.0;568.0;400.0;8.4;8.4
957;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Twente (CR);2007;5521.0;2545.0;1661.0;37.2;37.2
958;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Twente (CR);2008;5503.0;2428.0;1598.0;34.6;34.6
959;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Twente (CR);2009;5163.0;2301.0;1577.0;33.2;33.2
960;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Veluwe (CR);2007;6525.0;2933.0;1944.0;42.8;42.8
961;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Veluwe (CR);2008;6355.0;2763.0;1860.0;39.3;39.3
962;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Veluwe (CR);2009;6432.0;2752.0;1903.0;39.2;39.2
963;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Achterhoek (CR);2007;3741.0;1627.0;1128.0;26.0;26.0
964;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Achterhoek (CR);2008;4129.0;1779.0;1276.0;28.1;28.1
965;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Achterhoek (CR);2009;3462.0;1533.0;1140.0;24.4;24.4
966;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Arnhem/Nijmegen (CR);2007;5686.0;2758.0;1880.0;40.7;40.7
967;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Arnhem/Nijmegen (CR);2008;5182.0;2537.0;1773.0;37.0;37.0
968;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Arnhem/Nijmegen (CR);2009;5309.0;2578.0;1849.0;37.5;37.5
969;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Gelderland (CR);2007;1672.0;857.0;565.0;12.5;12.5
970;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Gelderland (CR);2008;2038.0;994.0;666.0;14.3;14.3
971;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidwest-Gelderland (CR);2009;1995.0;1003.0;698.0;14.6;14.6
972;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Utrecht (CR);2007;12252.0;6401.0;4125.0;82.1;82.1
973;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Utrecht (CR);2008;12763.0;6537.0;4260.0;82.9;82.9
974;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Utrecht (CR);2009;11805.0;6036.0;3995.0;75.9;75.9
975;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Kop van Noord-Holland (CR);2007;2229.0;1179.0;836.0;18.6;18.6
976;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Kop van Noord-Holland (CR);2008;2419.0;1232.0;892.0;19.1;19.1
977;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Kop van Noord-Holland (CR);2009;2447.0;1243.0;915.0;19.2;19.2
978;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Alkmaar en omgeving (CR);2007;1654.0;861.0;571.0;12.6;12.6
979;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Alkmaar en omgeving (CR);2008;1865.0;936.0;616.0;13.0;13.0
980;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Alkmaar en omgeving (CR);2009;1727.0;898.0;611.0;12.5;12.5
981;A-U Alle economische activiteiten;100 tot 250 werkzame personen;IJmond (CR);2007;1003.0;535.0;346.0;7.3;7.3
982;A-U Alle economische activiteiten;100 tot 250 werkzame personen;IJmond (CR);2008;1428.0;667.0;446.0;9.0;9.0
983;A-U Alle economische activiteiten;100 tot 250 werkzame personen;IJmond (CR);2009;1104.0;543.0;398.0;8.0;8.0
984;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Agglomeratie Haarlem (CR);2007;1044.0;548.0;386.0;8.5;8.5
985;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Agglomeratie Haarlem (CR);2008;877.0;482.0;349.0;7.3;7.3
986;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Agglomeratie Haarlem (CR);2009;1000.0;527.0;392.0;8.0;8.0
987;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zaanstreek (CR);2007;1243.0;517.0;329.0;7.2;7.2
988;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zaanstreek (CR);2008;1600.0;612.0;391.0;8.1;8.1
989;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zaanstreek (CR);2009;1469.0;539.0;364.0;7.4;7.4
990;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Groot-Amsterdam (CR);2007;15763.0;7106.0;4560.0;84.3;84.3
991;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Groot-Amsterdam (CR);2008;14288.0;6392.0;4169.0;75.5;75.5
992;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Groot-Amsterdam (CR);2009;14485.0;6513.0;4355.0;76.6;76.6
993;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Het Gooi en Vechtstreek (CR);2007;1871.0;933.0;618.0;13.2;13.2
994;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Het Gooi en Vechtstreek (CR);2008;1539.0;765.0;518.0;10.7;10.7
995;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Het Gooi en Vechtstreek (CR);2009;1711.0;851.0;594.0;11.9;11.9
996;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2007;2317.0;1217.0;808.0;17.2;17.2
997;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2008;2723.0;1447.0;972.0;20.2;20.2
998;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2009;2515.0;1314.0;909.0;18.5;18.5
999;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Agglomeratie 's-Gravenhage (CR);2007;5543.0;2949.0;1853.0;37.4;37.4
1000;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Agglomeratie 's-Gravenhage (CR);2008;5610.0;2918.0;1910.0;37.4;37.4
1001;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Agglomeratie 's-Gravenhage (CR);2009;5400.0;2799.0;1904.0;36.4;36.4
1002;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Delft en Westland (CR);2007;1702.0;859.0;533.0;11.4;11.4
1003;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Delft en Westland (CR);2008;1804.0;902.0;571.0;11.8;11.8
1004;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Delft en Westland (CR);2009;1901.0;937.0;611.0;12.4;12.4
1005;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Oost-Zuid-Holland (CR);2007;2499.0;1293.0;872.0;19.2;19.2
1006;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Oost-Zuid-Holland (CR);2008;2729.0;1382.0;939.0;20.3;20.3
1007;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Oost-Zuid-Holland (CR);2009;2665.0;1344.0;934.0;19.6;19.6
1008;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Groot-Rijnmond (CR);2007;18220.0;6371.0;3659.0;74.4;74.4
1009;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Groot-Rijnmond (CR);2008;18746.0;6337.0;3793.0;75.1;75.1
1010;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Groot-Rijnmond (CR);2009;16588.0;5850.0;3863.0;74.4;74.4
1011;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Zuid-Holland (CR);2007;4096.0;1969.0;1270.0;27.0;27.0
1012;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Zuid-Holland (CR);2008;4195.0;2011.0;1311.0;27.1;27.1
1013;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Zuid-Holland (CR);2009;3935.0;1864.0;1276.0;25.7;25.7
1014;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zeeuwsch-Vlaanderen (CR);2007;2070.0;602.0;302.0;6.3;6.3
1015;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zeeuwsch-Vlaanderen (CR);2008;1686.0;516.0;267.0;5.3;5.3
1016;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zeeuwsch-Vlaanderen (CR);2009;1674.0;536.0;308.0;6.1;6.1
1017;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Overig Zeeland (CR);2007;2445.0;1017.0;618.0;13.9;13.9
1018;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Overig Zeeland (CR);2008;2563.0;1021.0;622.0;13.4;13.4
1019;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Overig Zeeland (CR);2009;2443.0;1004.0;622.0;13.0;13.0
1020;A-U Alle economische activiteiten;100 tot 250 werkzame personen;West-Noord-Brabant (CR);2007;7906.0;3348.0;1855.0;40.2;40.2
1021;A-U Alle economische activiteiten;100 tot 250 werkzame personen;West-Noord-Brabant (CR);2008;7996.0;3295.0;1870.0;38.9;38.9
1022;A-U Alle economische activiteiten;100 tot 250 werkzame personen;West-Noord-Brabant (CR);2009;7579.0;3240.0;1882.0;38.1;38.1
1023;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Midden-Noord-Brabant (CR);2007;3027.0;1512.0;994.0;22.0;22.0
1024;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Midden-Noord-Brabant (CR);2008;3440.0;1646.0;1117.0;23.6;23.6
1025;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Midden-Noord-Brabant (CR);2009;2953.0;1447.0;1013.0;21.1;21.1
1026;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noordoost-Noord-Brabant (CR);2007;6287.0;2907.0;1935.0;40.8;40.8
1027;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noordoost-Noord-Brabant (CR);2008;6451.0;2922.0;1926.0;39.7;39.7
1028;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noordoost-Noord-Brabant (CR);2009;6525.0;3010.0;2019.0;40.6;40.6
1029;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Noord-Brabant (CR);2007;7991.0;3284.0;2203.0;45.9;45.9
1030;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Noord-Brabant (CR);2008;8571.0;3487.0;2417.0;48.3;48.3
1031;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuidoost-Noord-Brabant (CR);2009;7522.0;3170.0;2309.0;45.0;45.0
1032;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Limburg (CR);2007;2470.0;1147.0;735.0;16.8;16.8
1033;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Limburg (CR);2008;2520.0;1165.0;773.0;17.0;17.0
1034;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Noord-Limburg (CR);2009;2248.0;1065.0;743.0;16.0;16.0
1035;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Midden-Limburg (CR);2007;2171.0;946.0;567.0;12.8;12.8
1036;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Midden-Limburg (CR);2008;2701.0;1105.0;675.0;14.7;14.7
1037;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Midden-Limburg (CR);2009;2496.0;1086.0;659.0;14.0;14.0
1038;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuid-Limburg (CR);2007;6716.0;2771.0;1560.0;34.1;34.1
1039;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuid-Limburg (CR);2008;6735.0;2608.0;1528.0;32.0;32.0
1040;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Zuid-Limburg (CR);2009;5723.0;2400.0;1542.0;31.7;31.7
1041;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Flevoland (CR);2007;2823.0;1406.0;842.0;18.5;18.5
1042;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Flevoland (CR);2008;2878.0;1363.0;861.0;18.3;18.3
1043;A-U Alle economische activiteiten;100 tot 250 werkzame personen;Flevoland (CR);2009;2731.0;1299.0;862.0;17.9;17.9
1044;A-U Alle economische activiteiten;250 of meer werkzame personen;Nederland;2007;333997.0;161280.0;108391.0;2242.6;2242.6
1045;A-U Alle economische activiteiten;250 of meer werkzame personen;Nederland;2008;358211.0;169976.0;115100.0;2310.2;2310.2
1046;A-U Alle economische activiteiten;250 of meer werkzame personen;Nederland;2009;346065.0;168673.0;118927.0;2324.7;2324.7
1047;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Nederland (LD);2007;26326.0;14107.0;8420.0;180.4;180.4
1048;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Nederland (LD);2008;27847.0;15475.0;8806.0;182.8;182.8
1049;A-U Alle economische activiteiten;250 of meer werkzame personen;Noord-Nederland (LD);2009;26232.0;14538.0;9058.0;183.4;183.4
1050;A-U Alle economische activiteiten;250 of meer werkzame personen;Oost-Nederland (LD);2007;49385.0;25450.0;18258.0;396.3;396.3
1051;A-U Alle economische activiteiten;250 of meer werkzame personen;Oost-Nederland (LD);2008;52808.0;27200.0;19716.0;414.4;414.4
1052;A-U Alle economische activiteiten;250 of meer werkzame personen;Oost-Nederland (LD);2009;51101.0;27152.0;20262.0;414.5;414.5
1053;A-U Alle economische activiteiten;250 of meer werkzame personen;West-Nederland (LD);2007;186638.0;89050.0;59885.0;1199.5;1199.5
1054;A-U Alle economische activiteiten;250 of meer werkzame personen;West-Nederland (LD);2008;203765.0;93724.0;63619.0;1238.4;1238.4
1055;A-U Alle economische activiteiten;250 of meer werkzame personen;West-Nederland (LD);2009;198293.0;93536.0;66030.0;1251.4;1251.4
1056;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuid-Nederland (LD);2007;71648.0;32673.0;21828.0;466.3;466.3
1057;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuid-Nederland (LD);2008;73791.0;33577.0;22958.0;474.6;474.6
1058;A-U Alle economische activiteiten;250 of meer werkzame personen;Zuid-Nederland (LD);2009;70440.0;33446.0;23577.0;475.5;475.5
1059;A-U Alle economische activiteiten;250 of meer werkzame personen;Extra-Regio;2007;;;;;
1060;A-U Alle economische activiteiten;250 of meer werkzame personen;Extra-Regio;2008;;;;;
1061;A-U Alle economische activiteiten;250 of meer werkzame personen;Extra-Regio;2009;;;;;
1062;A-U Alle economische activiteiten;250 of meer werkzame personen;Groningen (PV);2007;12874.0;7167.0;3566.0;74.6;74.6
1063;A-U Alle economische activiteiten;250 of meer werkzame personen;Groningen (PV);2008;14373.0;8390.0;3709.0;75.5;75.5
1064;A-U Alle economische activiteiten;250 of meer werkzame personen;Groningen (PV);2009;12902.0;7335.0;3744.0;74.1;74.1
1065;A-U Alle economische activiteiten;250 of meer werkzame personen;Friesland (PV);2007;6857.0;3565.0;2519.0;55.1;55.1
1066;A-U Alle economische activiteiten;250 of meer werkzame personen;Friesland (PV);2008;6586.0;3607.0;2623.0;55.6;55.6
1067;A-U Alle economische activiteiten;250 of meer werkzame personen;Friesland (PV);2009;6967.0;3886.0;2852.0;58.8;58.8
1068;A-U Alle economische activiteiten;250 of meer werkzame personen;Drenthe (PV);2007;6595.0;3375.0;2335.0;50.7;50.7
1069;A-U Alle economische activiteiten;250 of meer werkzame personen;Drenthe (PV);2008;6888.0;3478.0;2475.0;51.6;51.6
1070;A-U Alle economische activiteiten;250 of meer werkzame personen;Drenthe (PV);2009;6362.0;3318.0;2462.0;50.4;50.4
1071;A-U Alle economische activiteiten;250 of meer werkzame personen;Overijssel (PV);2007;17666.0;8945.0;6276.0;137.7;137.7
1072;A-U Alle economische activiteiten;250 of meer werkzame personen;Overijssel (PV);2008;19425.0;9716.0;6780.0;144.3;144.3
1073;A-U Alle economische activiteiten;250 of meer werkzame personen;Overijssel (PV);2009;18479.0;9569.0;6948.0;143.5;143.5
1074;A-U Alle economische activiteiten;250 of meer werkzame personen;Flevoland (PV);2007;4034.0;2147.0;1455.0;31.3;31.3
1075;A-U Alle economische activiteiten;250 of meer werkzame personen;Flevoland (PV);2008;4402.0;2381.0;1665.0;34.7;34.7
1076;A-U Alle economische activiteiten;250 of meer werkzame personen;Flevoland (PV);2009;4324.0;2313.0;1716.0;35.1;35.1
1077;A-U Alle economische activiteiten;250 of meer werkzame personen;Gelderland (PV);2007;27685.0;14357.0;10527.0;227.2;227.2
