ID;CPA2008;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
4209;532011B Non universal postal services;2009;;;
4210;532011B Non universal postal services;2010 1st quarter;;;
4211;532011B Non universal postal services;2010 2nd quarter;;;
4212;532011B Non universal postal services;2010 3rd quarter;;;
4213;532011B Non universal postal services;2010 4th quarter;;;
4214;532011B Non universal postal services;2010;;;
4215;532011B Non universal postal services;2011 1st quarter;;;
4216;532011B Non universal postal services;2011 2nd quarter;;;
4217;532011B Non universal postal services;2011 3rd quarter;;;
4218;532011B Non universal postal services;2011 4th quarter;;;
4219;532011B Non universal postal services;2011;;;
4220;532011B Non universal postal services;2012 1st quarter;;;
4221;532011B Non universal postal services;2012 2nd quarter;;;
4222;532011B Non universal postal services;2012 3rd quarter;;;
4223;532011B Non universal postal services;2012 4th quarter;;;
4224;532011B Non universal postal services;2012;;;
4225;532011B Non universal postal services;2013 1st quarter;;;
4226;532011B Non universal postal services;2013 2nd quarter;;;
4227;532011B Non universal postal services;2013 3rd quarter;;;
4228;532011B Non universal postal services;2013 4th quarter;;;
4229;532011B Non universal postal services;2013;;;
4230;532011B Non universal postal services;2014 1st quarter;;;
4231;532011B Non universal postal services;2014 2nd quarter;;;
4232;532011B Non universal postal services;2014 3rd quarter;;;
4233;532011B Non universal postal services;2014 4th quarter;;;
4234;532011B Non universal postal services;2014;;;
4235;532011B Non universal postal services;2015 1st quarter;;;
4236;532011B Non universal postal services;2015 2nd quarter;;;
4237;532011B Non universal postal services;2015 3rd quarter;;;
4238;532011B Non universal postal services;2015 4th quarter;;;
4239;532011B Non universal postal services;2015;;;
4240;532011B Non universal postal services;2016 1st quarter;;;
4241;532011B Non universal postal services;2016 2nd quarter;;;
4242;532011B Non universal postal services;2016 3rd quarter;;;
4243;532011B Non universal postal services;2016 4th quarter;;;
4244;532011B Non universal postal services;2016;;;
4245;532011B Non universal postal services;2017 1st quarter;;;
4246;532011B Non universal postal services;2017 2nd quarter;;;
4247;532011B Non universal postal services;2017 3rd quarter;;;
4248;532011B Non universal postal services;2017 4th quarter;;;
4249;532011B Non universal postal services;2017;;;
4250;532011B Non universal postal services;2018 1st quarter;;;
4251;532011B Non universal postal services;2018 2nd quarter;;;
4252;532011B Non universal postal services;2018 3rd quarter;;;
4253;532011B Non universal postal services;2018 4th quarter;;;
4254;532011B Non universal postal services;2018;;;
4255;532011B Non universal postal services;2019 1st quarter;;;
4256;532011B Non universal postal services;2019 2nd quarter;;;
4257;532011B Non universal postal services;2019 3rd quarter;;;
4258;532011B Non universal postal services;2019 4th quarter;;;
4259;532011B Non universal postal services;2019;;;
4260;532011B Non universal postal services;2020 1st quarter;;;
4261;532011B Non universal postal services;2020 2nd quarter;;;
4262;532011B Non universal postal services;2020 3rd quarter;;;
4263;532011B Non universal postal services;2020 4th quarter;;;
4264;532011B Non universal postal services;2020;;;
4265;532011B Non universal postal services;2021 1st quarter;;;
4266;532011B Non universal postal services;2021 2nd quarter;;;
4267;532011B Non universal postal services;2021 3rd quarter;;;
4268;532011B Non universal postal services;2021 4th quarter;;;
4269;532011B Non universal postal services;2021;;;
4270;532011B Non universal postal services;2022 1st quarter;;;
4271;532011B Non universal postal services;2022 2nd quarter;;;
4272;532011B Non universal postal services;2022 3rd quarter;;;
4273;532011B Non universal postal services;2022 4th quarter;;;
4274;532011B Non universal postal services;2022;;;
4275;532011B Non universal postal services;2023 1st quarter;;;
4276;532011B Non universal postal services;2023 2nd quarter;;;
4277;532011B Non universal postal services;2023 3rd quarter;;;
4278;532011B Non universal postal services;2023 4th quarter;;;
4279;532011B Non universal postal services;2023;;;
4280;I Accommodation and food services;2002 4th quarter;;;
4281;I Accommodation and food services;2002;;;
4282;I Accommodation and food services;2003 1st quarter;;;
4283;I Accommodation and food services;2003 2nd quarter;;;
4284;I Accommodation and food services;2003 3rd quarter;;;
4285;I Accommodation and food services;2003 4th quarter;;;
4286;I Accommodation and food services;2003;;;
4287;I Accommodation and food services;2004 1st quarter;;;
4288;I Accommodation and food services;2004 2nd quarter;;;
4289;I Accommodation and food services;2004 3rd quarter;;;
4290;I Accommodation and food services;2004 4th quarter;;;
4291;I Accommodation and food services;2004;;;
4292;I Accommodation and food services;2005 1st quarter;;;
4293;I Accommodation and food services;2005 2nd quarter;;;
4294;I Accommodation and food services;2005 3rd quarter;;;
4295;I Accommodation and food services;2005 4th quarter;;;
4296;I Accommodation and food services;2005;;;
4297;I Accommodation and food services;2006 1st quarter;;;
4298;I Accommodation and food services;2006 2nd quarter;;;
4299;I Accommodation and food services;2006 3rd quarter;;;
4300;I Accommodation and food services;2006 4th quarter;;;
4301;I Accommodation and food services;2006;;;
4302;I Accommodation and food services;2007 1st quarter;;;
4303;I Accommodation and food services;2007 2nd quarter;;;
4304;I Accommodation and food services;2007 3rd quarter;;;
4305;I Accommodation and food services;2007 4th quarter;;;
4306;I Accommodation and food services;2007;;;
4307;I Accommodation and food services;2008 1st quarter;;;
4308;I Accommodation and food services;2008 2nd quarter;;;
4309;I Accommodation and food services;2008 3rd quarter;;;
4310;I Accommodation and food services;2008 4th quarter;;;
4311;I Accommodation and food services;2008;;;
4312;I Accommodation and food services;2009 1st quarter;;;
4313;I Accommodation and food services;2009 2nd quarter;;;
4314;I Accommodation and food services;2009 3rd quarter;;;
4315;I Accommodation and food services;2009 4th quarter;;;
4316;I Accommodation and food services;2009;;;
4317;I Accommodation and food services;2010 1st quarter;;;
4318;I Accommodation and food services;2010 2nd quarter;;;
4319;I Accommodation and food services;2010 3rd quarter;;;
4320;I Accommodation and food services;2010 4th quarter;;;
4321;I Accommodation and food services;2010;;;
4322;I Accommodation and food services;2011 1st quarter;;;
4323;I Accommodation and food services;2011 2nd quarter;;;
4324;I Accommodation and food services;2011 3rd quarter;;;
4325;I Accommodation and food services;2011 4th quarter;;;
4326;I Accommodation and food services;2011;;;
4327;I Accommodation and food services;2012 1st quarter;;;
4328;I Accommodation and food services;2012 2nd quarter;;;
4329;I Accommodation and food services;2012 3rd quarter;;;
4330;I Accommodation and food services;2012 4th quarter;;;
4331;I Accommodation and food services;2012;;;
4332;I Accommodation and food services;2013 1st quarter;;;
4333;I Accommodation and food services;2013 2nd quarter;;;
4334;I Accommodation and food services;2013 3rd quarter;;;
4335;I Accommodation and food services;2013 4th quarter;;;
4336;I Accommodation and food services;2013;;;
4337;I Accommodation and food services;2014 1st quarter;;;
4338;I Accommodation and food services;2014 2nd quarter;;;
4339;I Accommodation and food services;2014 3rd quarter;;;
4340;I Accommodation and food services;2014 4th quarter;;;
4341;I Accommodation and food services;2014;;;
4342;I Accommodation and food services;2015 1st quarter;;;
4343;I Accommodation and food services;2015 2nd quarter;;;
4344;I Accommodation and food services;2015 3rd quarter;;;
4345;I Accommodation and food services;2015 4th quarter;;;
4346;I Accommodation and food services;2015;;;
4347;I Accommodation and food services;2016 1st quarter;;;
4348;I Accommodation and food services;2016 2nd quarter;;;
4349;I Accommodation and food services;2016 3rd quarter;;;
4350;I Accommodation and food services;2016 4th quarter;;;
4351;I Accommodation and food services;2016;;;
4352;I Accommodation and food services;2017 1st quarter;;;
4353;I Accommodation and food services;2017 2nd quarter;;;
4354;I Accommodation and food services;2017 3rd quarter;;;
4355;I Accommodation and food services;2017 4th quarter;;;
4356;I Accommodation and food services;2017;;;
4357;I Accommodation and food services;2018 1st quarter;;;
4358;I Accommodation and food services;2018 2nd quarter;;;
4359;I Accommodation and food services;2018 3rd quarter;;;
4360;I Accommodation and food services;2018 4th quarter;;;
4361;I Accommodation and food services;2018;;;
4362;I Accommodation and food services;2019 1st quarter;;;
4363;I Accommodation and food services;2019 2nd quarter;;;
4364;I Accommodation and food services;2019 3rd quarter;;;
4365;I Accommodation and food services;2019 4th quarter;;;
4366;I Accommodation and food services;2019;;;
4367;I Accommodation and food services;2020 1st quarter;;;
4368;I Accommodation and food services;2020 2nd quarter;;;
4369;I Accommodation and food services;2020 3rd quarter;;;
4370;I Accommodation and food services;2020 4th quarter;;;
4371;I Accommodation and food services;2020;;;
4372;I Accommodation and food services;2021 1st quarter;;;
4373;I Accommodation and food services;2021 2nd quarter;;;
4374;I Accommodation and food services;2021 3rd quarter;;;
4375;I Accommodation and food services;2021 4th quarter;;;
4376;I Accommodation and food services;2021;;;
4377;I Accommodation and food services;2022 1st quarter;;;
4378;I Accommodation and food services;2022 2nd quarter;;;
4379;I Accommodation and food services;2022 3rd quarter;;;
4380;I Accommodation and food services;2022 4th quarter;;;
4381;I Accommodation and food services;2022;;;
4382;I Accommodation and food services;2023 1st quarter;;;
4383;I Accommodation and food services;2023 2nd quarter;;;
4384;I Accommodation and food services;2023 3rd quarter;;;
4385;I Accommodation and food services;2023 4th quarter;;;
4386;I Accommodation and food services;2023;;;
4387;J Information and communication;2002 4th quarter;;;
4388;J Information and communication;2002;;;
4389;J Information and communication;2003 1st quarter;;;
4390;J Information and communication;2003 2nd quarter;;;
4391;J Information and communication;2003 3rd quarter;;;
4392;J Information and communication;2003 4th quarter;;;
4393;J Information and communication;2003;;;
4394;J Information and communication;2004 1st quarter;;;
4395;J Information and communication;2004 2nd quarter;;;
4396;J Information and communication;2004 3rd quarter;;;
4397;J Information and communication;2004 4th quarter;;;
4398;J Information and communication;2004;;;
4399;J Information and communication;2005 1st quarter;;;
4400;J Information and communication;2005 2nd quarter;;;
4401;J Information and communication;2005 3rd quarter;;;
4402;J Information and communication;2005 4th quarter;;;
4403;J Information and communication;2005;;;
4404;J Information and communication;2006 1st quarter;100.4;;
4405;J Information and communication;2006 2nd quarter;100.3;-0.1;
4406;J Information and communication;2006 3rd quarter;100.9;0.6;
4407;J Information and communication;2006 4th quarter;101.7;0.7;
4408;J Information and communication;2006;100.8;;
4409;J Information and communication;2007 1st quarter;102.1;0.4;1.6
4410;J Information and communication;2007 2nd quarter;103.2;1.1;2.8
4411;J Information and communication;2007 3rd quarter;102.4;-0.7;1.5
4412;J Information and communication;2007 4th quarter;102.7;0.3;1.0
4413;J Information and communication;2007;102.6;;1.7
4414;J Information and communication;2008 1st quarter;102.9;0.2;0.8
4415;J Information and communication;2008 2nd quarter;103.2;0.2;0.0
4416;J Information and communication;2008 3rd quarter;103.2;0.0;0.8
4417;J Information and communication;2008 4th quarter;103.0;-0.2;0.3
4418;J Information and communication;2008;103.1;;0.5
4419;J Information and communication;2009 1st quarter;103.6;0.6;0.7
4420;J Information and communication;2009 2nd quarter;103.1;-0.5;-0.1
4421;J Information and communication;2009 3rd quarter;103.2;0.1;0.0
4422;J Information and communication;2009 4th quarter;102.9;-0.3;-0.1
4423;J Information and communication;2009;103.2;;0.1
4424;J Information and communication;2010 1st quarter;104.8;1.9;1.1
4425;J Information and communication;2010 2nd quarter;104.9;0.1;1.8
4426;J Information and communication;2010 3rd quarter;105.1;0.1;1.8
4427;J Information and communication;2010 4th quarter;105.1;0.1;2.2
4428;J Information and communication;2010;105.0;;1.7
4429;J Information and communication;2011 1st quarter;105.0;-0.1;0.2
4430;J Information and communication;2011 2nd quarter;104.7;-0.3;-0.2
4431;J Information and communication;2011 3rd quarter;104.0;-0.7;-1.0
4432;J Information and communication;2011 4th quarter;102.9;-1.0;-2.1
4433;J Information and communication;2011;104.2;;-0.8
4434;J Information and communication;2012 1st quarter;102.7;-0.3;-2.2
4435;J Information and communication;2012 2nd quarter;103.6;0.9;-1.1
4436;J Information and communication;2012 3rd quarter;102.2;-1.4;-1.7
4437;J Information and communication;2012 4th quarter;102.4;0.2;-0.5
4438;J Information and communication;2012;102.7;;-1.4
4439;J Information and communication;2013 1st quarter;102.6;0.2;-0.1
4440;J Information and communication;2013 2nd quarter;101.8;-0.7;-1.7
4441;J Information and communication;2013 3rd quarter;101.2;-0.6;-1.0
4442;J Information and communication;2013 4th quarter;101.4;0.2;-0.9
4443;J Information and communication;2013;101.8;;-0.9
4444;J Information and communication;2014 1st quarter;100.8;-0.6;-1.7
4445;J Information and communication;2014 2nd quarter;101.5;0.7;-0.3
4446;J Information and communication;2014 3rd quarter;101.5;0.0;0.3
4447;J Information and communication;2014 4th quarter;97.9;-3.6;-3.5
4448;J Information and communication;2014;100.4;;-1.3
4449;J Information and communication;2015 1st quarter;101.2;3.4;0.4
4450;J Information and communication;2015 2nd quarter;99.9;-1.2;-1.6
4451;J Information and communication;2015 3rd quarter;99.4;-0.6;-2.2
4452;J Information and communication;2015 4th quarter;99.5;0.2;1.7
4453;J Information and communication;2015;100.0;;-0.4
4454;J Information and communication;2016 1st quarter;98.8;-0.7;-2.3
4455;J Information and communication;2016 2nd quarter;98.8;0.0;-1.1
4456;J Information and communication;2016 3rd quarter;97.9;-0.9;-1.4
4457;J Information and communication;2016 4th quarter;97.8;-0.1;-1.7
4458;J Information and communication;2016;98.3;;-1.7
4459;J Information and communication;2017 1st quarter;97.8;0.0;-1.1
4460;J Information and communication;2017 2nd quarter;97.6;-0.1;-1.2
4461;J Information and communication;2017 3rd quarter;97.5;-0.2;-0.5
4462;J Information and communication;2017 4th quarter;97.3;-0.1;-0.5
4463;J Information and communication;2017;97.5;;-0.8
4464;J Information and communication;2018 1st quarter;98.6;1.3;0.8
4465;J Information and communication;2018 2nd quarter;99.2;0.6;1.6
4466;J Information and communication;2018 3rd quarter;100.1;0.9;2.7
4467;J Information and communication;2018 4th quarter;100.7;0.6;3.4
4468;J Information and communication;2018;99.6;;2.1
4469;J Information and communication;2019 1st quarter;100.4;-0.3;1.8
4470;J Information and communication;2019 2nd quarter;99.7;-0.7;0.6
4471;J Information and communication;2019 3rd quarter;100.5;0.8;0.4
4472;J Information and communication;2019 4th quarter;99.5;-1.0;-1.2
4473;J Information and communication;2019;100.0;;0.4
4474;J Information and communication;2020 1st quarter;100.0;0.5;-0.4
4475;J Information and communication;2020 2nd quarter;100.1;0.1;0.4
4476;J Information and communication;2020 3rd quarter;99.4;-0.8;-1.2
4477;J Information and communication;2020 4th quarter;100.1;0.8;0.6
4478;J Information and communication;2020;99.9;;-0.1
4479;J Information and communication;2021 1st quarter;100.3;0.2;0.3
4480;J Information and communication;2021 2nd quarter;100.0;-0.4;-0.2
4481;J Information and communication;2021 3rd quarter;100.5;0.5;1.1
4482;J Information and communication;2021 4th quarter;100.9;0.5;0.8
4483;J Information and communication;2021;100.4;;0.5
4484;J Information and communication;2022 1st quarter;102.2;1.2;1.8
4485;J Information and communication;2022 2nd quarter;102.1;-0.1;2.1
4486;J Information and communication;2022 3rd quarter;102.6;0.5;2.1
4487;J Information and communication;2022 4th quarter;102.8;0.2;1.8
4488;J Information and communication;2022;102.4;;2.0
4489;J Information and communication;2023 1st quarter;105.3;2.4;3.0
4490;J Information and communication;2023 2nd quarter;106.6;1.3;4.5
4491;J Information and communication;2023 3rd quarter;107.0;0.3;4.3
4492;J Information and communication;2023 4th quarter;107.0;0.0;4.1
4493;J Information and communication;2023;106.5;;4.0
4494;58 Publishing services;2002 4th quarter;;;
4495;58 Publishing services;2002;;;
4496;58 Publishing services;2003 1st quarter;;;
4497;58 Publishing services;2003 2nd quarter;;;
4498;58 Publishing services;2003 3rd quarter;;;
4499;58 Publishing services;2003 4th quarter;;;
4500;58 Publishing services;2003;;;
4501;58 Publishing services;2004 1st quarter;;;
4502;58 Publishing services;2004 2nd quarter;;;
4503;58 Publishing services;2004 3rd quarter;;;
4504;58 Publishing services;2004 4th quarter;;;
4505;58 Publishing services;2004;;;
4506;58 Publishing services;2005 1st quarter;;;
4507;58 Publishing services;2005 2nd quarter;;;
4508;58 Publishing services;2005 3rd quarter;;;
4509;58 Publishing services;2005 4th quarter;;;
4510;58 Publishing services;2005;;;
4511;58 Publishing services;2006 1st quarter;;;
4512;58 Publishing services;2006 2nd quarter;;;
4513;58 Publishing services;2006 3rd quarter;;;
4514;58 Publishing services;2006 4th quarter;;;
4515;58 Publishing services;2006;;;
4516;58 Publishing services;2007 1st quarter;;;
4517;58 Publishing services;2007 2nd quarter;;;
4518;58 Publishing services;2007 3rd quarter;;;
4519;58 Publishing services;2007 4th quarter;;;
4520;58 Publishing services;2007;;;
4521;58 Publishing services;2008 1st quarter;;;
4522;58 Publishing services;2008 2nd quarter;;;
4523;58 Publishing services;2008 3rd quarter;;;
4524;58 Publishing services;2008 4th quarter;;;
4525;58 Publishing services;2008;;;
4526;58 Publishing services;2009 1st quarter;;;
4527;58 Publishing services;2009 2nd quarter;;;
4528;58 Publishing services;2009 3rd quarter;;;
4529;58 Publishing services;2009 4th quarter;;;
4530;58 Publishing services;2009;;;
4531;58 Publishing services;2010 1st quarter;;;
4532;58 Publishing services;2010 2nd quarter;;;
4533;58 Publishing services;2010 3rd quarter;;;
4534;58 Publishing services;2010 4th quarter;;;
4535;58 Publishing services;2010;;;
4536;58 Publishing services;2011 1st quarter;;;
4537;58 Publishing services;2011 2nd quarter;;;
4538;58 Publishing services;2011 3rd quarter;;;
4539;58 Publishing services;2011 4th quarter;;;
4540;58 Publishing services;2011;;;
4541;58 Publishing services;2012 1st quarter;;;
4542;58 Publishing services;2012 2nd quarter;;;
4543;58 Publishing services;2012 3rd quarter;;;
4544;58 Publishing services;2012 4th quarter;;;
4545;58 Publishing services;2012;;;
4546;58 Publishing services;2013 1st quarter;;;
4547;58 Publishing services;2013 2nd quarter;;;
4548;58 Publishing services;2013 3rd quarter;;;
4549;58 Publishing services;2013 4th quarter;;;
4550;58 Publishing services;2013;;;
4551;58 Publishing services;2014 1st quarter;;;
4552;58 Publishing services;2014 2nd quarter;;;
4553;58 Publishing services;2014 3rd quarter;;;
4554;58 Publishing services;2014 4th quarter;;;
4555;58 Publishing services;2014;;;
4556;58 Publishing services;2015 1st quarter;;;
4557;58 Publishing services;2015 2nd quarter;;;
4558;58 Publishing services;2015 3rd quarter;;;
4559;58 Publishing services;2015 4th quarter;;;
4560;58 Publishing services;2015;;;
4561;58 Publishing services;2016 1st quarter;;;
4562;58 Publishing services;2016 2nd quarter;;;
4563;58 Publishing services;2016 3rd quarter;;;
4564;58 Publishing services;2016 4th quarter;;;
4565;58 Publishing services;2016;;;
4566;58 Publishing services;2017 1st quarter;;;
4567;58 Publishing services;2017 2nd quarter;;;
4568;58 Publishing services;2017 3rd quarter;;;
4569;58 Publishing services;2017 4th quarter;;;
4570;58 Publishing services;2017;;;
4571;58 Publishing services;2018 1st quarter;;;
4572;58 Publishing services;2018 2nd quarter;;;
4573;58 Publishing services;2018 3rd quarter;;;
4574;58 Publishing services;2018 4th quarter;;;
4575;58 Publishing services;2018;;;
4576;58 Publishing services;2019 1st quarter;;;
4577;58 Publishing services;2019 2nd quarter;;;
4578;58 Publishing services;2019 3rd quarter;;;
4579;58 Publishing services;2019 4th quarter;;;
4580;58 Publishing services;2019;;;
4581;58 Publishing services;2020 1st quarter;;;
4582;58 Publishing services;2020 2nd quarter;;;
4583;58 Publishing services;2020 3rd quarter;;;
4584;58 Publishing services;2020 4th quarter;;;
4585;58 Publishing services;2020;;;
4586;58 Publishing services;2021 1st quarter;;;
4587;58 Publishing services;2021 2nd quarter;;;
4588;58 Publishing services;2021 3rd quarter;;;
4589;58 Publishing services;2021 4th quarter;;;
4590;58 Publishing services;2021;;;
4591;58 Publishing services;2022 1st quarter;;;
4592;58 Publishing services;2022 2nd quarter;;;
4593;58 Publishing services;2022 3rd quarter;;;
4594;58 Publishing services;2022 4th quarter;;;
4595;58 Publishing services;2022;;;
4596;58 Publishing services;2023 1st quarter;;;
4597;58 Publishing services;2023 2nd quarter;;;
4598;58 Publishing services;2023 3rd quarter;;;
4599;58 Publishing services;2023 4th quarter;;;
4600;58 Publishing services;2023;;;
4601;59 Motion picture, video and television;2002 4th quarter;;;
4602;59 Motion picture, video and television;2002;;;
4603;59 Motion picture, video and television;2003 1st quarter;;;
4604;59 Motion picture, video and television;2003 2nd quarter;;;
4605;59 Motion picture, video and television;2003 3rd quarter;;;
4606;59 Motion picture, video and television;2003 4th quarter;;;
4607;59 Motion picture, video and television;2003;;;
4608;59 Motion picture, video and television;2004 1st quarter;;;
4609;59 Motion picture, video and television;2004 2nd quarter;;;
4610;59 Motion picture, video and television;2004 3rd quarter;;;
4611;59 Motion picture, video and television;2004 4th quarter;;;
4612;59 Motion picture, video and television;2004;;;
4613;59 Motion picture, video and television;2005 1st quarter;;;
4614;59 Motion picture, video and television;2005 2nd quarter;;;
4615;59 Motion picture, video and television;2005 3rd quarter;;;
4616;59 Motion picture, video and television;2005 4th quarter;;;
4617;59 Motion picture, video and television;2005;;;
4618;59 Motion picture, video and television;2006 1st quarter;;;
4619;59 Motion picture, video and television;2006 2nd quarter;;;
4620;59 Motion picture, video and television;2006 3rd quarter;;;
4621;59 Motion picture, video and television;2006 4th quarter;;;
4622;59 Motion picture, video and television;2006;;;
4623;59 Motion picture, video and television;2007 1st quarter;;;
4624;59 Motion picture, video and television;2007 2nd quarter;;;
4625;59 Motion picture, video and television;2007 3rd quarter;;;
4626;59 Motion picture, video and television;2007 4th quarter;;;
4627;59 Motion picture, video and television;2007;;;
4628;59 Motion picture, video and television;2008 1st quarter;;;
4629;59 Motion picture, video and television;2008 2nd quarter;;;
4630;59 Motion picture, video and television;2008 3rd quarter;;;
4631;59 Motion picture, video and television;2008 4th quarter;;;
4632;59 Motion picture, video and television;2008;;;
4633;59 Motion picture, video and television;2009 1st quarter;;;
4634;59 Motion picture, video and television;2009 2nd quarter;;;
4635;59 Motion picture, video and television;2009 3rd quarter;;;
4636;59 Motion picture, video and television;2009 4th quarter;;;
4637;59 Motion picture, video and television;2009;;;
4638;59 Motion picture, video and television;2010 1st quarter;;;
4639;59 Motion picture, video and television;2010 2nd quarter;;;
4640;59 Motion picture, video and television;2010 3rd quarter;;;
4641;59 Motion picture, video and television;2010 4th quarter;;;
4642;59 Motion picture, video and television;2010;;;
4643;59 Motion picture, video and television;2011 1st quarter;;;
4644;59 Motion picture, video and television;2011 2nd quarter;;;
4645;59 Motion picture, video and television;2011 3rd quarter;;;
4646;59 Motion picture, video and television;2011 4th quarter;;;
4647;59 Motion picture, video and television;2011;;;
4648;59 Motion picture, video and television;2012 1st quarter;;;
4649;59 Motion picture, video and television;2012 2nd quarter;;;
4650;59 Motion picture, video and television;2012 3rd quarter;;;
4651;59 Motion picture, video and television;2012 4th quarter;;;
4652;59 Motion picture, video and television;2012;;;
4653;59 Motion picture, video and television;2013 1st quarter;;;
4654;59 Motion picture, video and television;2013 2nd quarter;;;
4655;59 Motion picture, video and television;2013 3rd quarter;;;
4656;59 Motion picture, video and television;2013 4th quarter;;;
4657;59 Motion picture, video and television;2013;;;
4658;59 Motion picture, video and television;2014 1st quarter;;;
4659;59 Motion picture, video and television;2014 2nd quarter;;;
4660;59 Motion picture, video and television;2014 3rd quarter;;;
4661;59 Motion picture, video and television;2014 4th quarter;;;
4662;59 Motion picture, video and television;2014;;;
4663;59 Motion picture, video and television;2015 1st quarter;;;
4664;59 Motion picture, video and television;2015 2nd quarter;;;
4665;59 Motion picture, video and television;2015 3rd quarter;;;
4666;59 Motion picture, video and television;2015 4th quarter;;;
4667;59 Motion picture, video and television;2015;;;
4668;59 Motion picture, video and television;2016 1st quarter;;;
4669;59 Motion picture, video and television;2016 2nd quarter;;;
4670;59 Motion picture, video and television;2016 3rd quarter;;;
4671;59 Motion picture, video and television;2016 4th quarter;;;
4672;59 Motion picture, video and television;2016;;;
4673;59 Motion picture, video and television;2017 1st quarter;;;
4674;59 Motion picture, video and television;2017 2nd quarter;;;
4675;59 Motion picture, video and television;2017 3rd quarter;;;
4676;59 Motion picture, video and television;2017 4th quarter;;;
4677;59 Motion picture, video and television;2017;;;
4678;59 Motion picture, video and television;2018 1st quarter;;;
4679;59 Motion picture, video and television;2018 2nd quarter;;;
4680;59 Motion picture, video and television;2018 3rd quarter;;;
4681;59 Motion picture, video and television;2018 4th quarter;;;
4682;59 Motion picture, video and television;2018;;;
4683;59 Motion picture, video and television;2019 1st quarter;;;
4684;59 Motion picture, video and television;2019 2nd quarter;;;
4685;59 Motion picture, video and television;2019 3rd quarter;;;
4686;59 Motion picture, video and television;2019 4th quarter;;;
4687;59 Motion picture, video and television;2019;;;
4688;59 Motion picture, video and television;2020 1st quarter;;;
4689;59 Motion picture, video and television;2020 2nd quarter;;;
4690;59 Motion picture, video and television;2020 3rd quarter;;;
4691;59 Motion picture, video and television;2020 4th quarter;;;
4692;59 Motion picture, video and television;2020;;;
4693;59 Motion picture, video and television;2021 1st quarter;;;
4694;59 Motion picture, video and television;2021 2nd quarter;;;
4695;59 Motion picture, video and television;2021 3rd quarter;;;
4696;59 Motion picture, video and television;2021 4th quarter;;;
4697;59 Motion picture, video and television;2021;;;
4698;59 Motion picture, video and television;2022 1st quarter;;;
4699;59 Motion picture, video and television;2022 2nd quarter;;;
4700;59 Motion picture, video and television;2022 3rd quarter;;;
4701;59 Motion picture, video and television;2022 4th quarter;;;
4702;59 Motion picture, video and television;2022;;;
4703;59 Motion picture, video and television;2023 1st quarter;;;
4704;59 Motion picture, video and television;2023 2nd quarter;;;
4705;59 Motion picture, video and television;2023 3rd quarter;;;
4706;59 Motion picture, video and television;2023 4th quarter;;;
4707;59 Motion picture, video and television;2023;;;
4708;60 Programming and broadcasting services;2002 4th quarter;;;
4709;60 Programming and broadcasting services;2002;;;
4710;60 Programming and broadcasting services;2003 1st quarter;;;
4711;60 Programming and broadcasting services;2003 2nd quarter;;;
4712;60 Programming and broadcasting services;2003 3rd quarter;;;
4713;60 Programming and broadcasting services;2003 4th quarter;;;
4714;60 Programming and broadcasting services;2003;;;
4715;60 Programming and broadcasting services;2004 1st quarter;;;
4716;60 Programming and broadcasting services;2004 2nd quarter;;;
4717;60 Programming and broadcasting services;2004 3rd quarter;;;
4718;60 Programming and broadcasting services;2004 4th quarter;;;
4719;60 Programming and broadcasting services;2004;;;
4720;60 Programming and broadcasting services;2005 1st quarter;;;
4721;60 Programming and broadcasting services;2005 2nd quarter;;;
4722;60 Programming and broadcasting services;2005 3rd quarter;;;
4723;60 Programming and broadcasting services;2005 4th quarter;;;
4724;60 Programming and broadcasting services;2005;;;
4725;60 Programming and broadcasting services;2006 1st quarter;;;
4726;60 Programming and broadcasting services;2006 2nd quarter;;;
4727;60 Programming and broadcasting services;2006 3rd quarter;;;
4728;60 Programming and broadcasting services;2006 4th quarter;;;
4729;60 Programming and broadcasting services;2006;;;
4730;60 Programming and broadcasting services;2007 1st quarter;;;
4731;60 Programming and broadcasting services;2007 2nd quarter;;;
4732;60 Programming and broadcasting services;2007 3rd quarter;;;
4733;60 Programming and broadcasting services;2007 4th quarter;;;
4734;60 Programming and broadcasting services;2007;;;
4735;60 Programming and broadcasting services;2008 1st quarter;;;
4736;60 Programming and broadcasting services;2008 2nd quarter;;;
4737;60 Programming and broadcasting services;2008 3rd quarter;;;
4738;60 Programming and broadcasting services;2008 4th quarter;;;
4739;60 Programming and broadcasting services;2008;;;
4740;60 Programming and broadcasting services;2009 1st quarter;;;
4741;60 Programming and broadcasting services;2009 2nd quarter;;;
4742;60 Programming and broadcasting services;2009 3rd quarter;;;
4743;60 Programming and broadcasting services;2009 4th quarter;;;
4744;60 Programming and broadcasting services;2009;;;
4745;60 Programming and broadcasting services;2010 1st quarter;;;
4746;60 Programming and broadcasting services;2010 2nd quarter;;;
4747;60 Programming and broadcasting services;2010 3rd quarter;;;
4748;60 Programming and broadcasting services;2010 4th quarter;;;
4749;60 Programming and broadcasting services;2010;;;
4750;60 Programming and broadcasting services;2011 1st quarter;;;
4751;60 Programming and broadcasting services;2011 2nd quarter;;;
4752;60 Programming and broadcasting services;2011 3rd quarter;;;
4753;60 Programming and broadcasting services;2011 4th quarter;;;
4754;60 Programming and broadcasting services;2011;;;
4755;60 Programming and broadcasting services;2012 1st quarter;;;
4756;60 Programming and broadcasting services;2012 2nd quarter;;;
