ID;Toepassingsgroepen;TeeltsectorenEnGewassen;Perioden;BedrijvenMetGebruik_1;OppervlakteMetGebruik_2;GebruikPerJaar_3;GebruikPerHectare_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16
400;Totaal gewasbeschermingsmiddelen;Potplanten - blad;2008;317.0;470.0;7762.0;15.9;6.3;4.7;8.5;11.1;10.1;12.1;10.8;7.5;10.3;9.0;4.3;5.2
401;Totaal gewasbeschermingsmiddelen;Potplanten - blad;2012;296.0;471.0;10364.0;21.4;6.7;6.5;7.2;8.2;10.0;10.2;12.9;8.2;9.2;7.3;6.6;7.1
402;Totaal gewasbeschermingsmiddelen;Potplanten - bloei;1995;;;;;;;;;;;;;;;;
403;Totaal gewasbeschermingsmiddelen;Potplanten - bloei;1998;928.0;565.0;6248.0;11.1;6.5;7.6;9.3;8.1;9.3;10.4;8.9;8.9;9.8;8.6;6.4;6.2
404;Totaal gewasbeschermingsmiddelen;Potplanten - bloei;2000;884.0;611.0;8730.0;14.3;14.0;6.3;5.3;8.3;6.7;7.3;9.9;9.5;8.4;11.5;7.0;5.6
405;Totaal gewasbeschermingsmiddelen;Potplanten - bloei;2004;788.0;698.0;8662.0;12.4;6.6;6.3;6.6;13.6;7.9;12.1;8.7;7.4;5.7;6.4;9.9;8.8
406;Totaal gewasbeschermingsmiddelen;Potplanten - bloei;2008;621.0;905.0;13504.0;14.3;4.0;5.7;10.3;10.1;8.6;16.7;10.3;7.3;7.1;6.2;4.7;9.1
407;Totaal gewasbeschermingsmiddelen;Potplanten - bloei;2012;438.0;814.0;15183.0;17.5;5.8;5.2;7.9;7.8;7.4;7.9;18.5;9.7;8.6;7.6;7.1;6.6
408;Totaal gewasbeschermingsmiddelen;Rozen;1995;926.0;919.0;77745.0;84.6;5.2;5.4;10.3;9.3;7.9;7.8;8.1;10.4;11.9;11.1;6.8;5.8
409;Totaal gewasbeschermingsmiddelen;Rozen;1998;843.0;931.0;58360.0;62.7;4.6;5.1;6.8;6.7;7.6;11.0;13.3;12.7;11.7;8.8;6.2;5.3
410;Totaal gewasbeschermingsmiddelen;Rozen;2000;765.0;932.0;57194.0;61.4;6.2;9.5;7.0;6.3;8.0;10.9;11.6;11.3;10.9;7.6;6.9;3.9
411;Totaal gewasbeschermingsmiddelen;Rozen;2004;531.0;848.0;57306.0;67.6;7.0;8.4;7.7;9.1;9.8;12.5;8.0;7.1;9.0;8.4;6.2;6.9
412;Totaal gewasbeschermingsmiddelen;Rozen;2008;300.0;578.0;51149.0;87.7;7.7;5.2;4.7;7.7;8.3;22.1;8.3;9.4;6.6;8.7;8.1;3.3
413;Totaal gewasbeschermingsmiddelen;Rozen;2012;178.0;406.0;43254.0;106.2;6.3;8.2;7.0;8.1;7.4;8.5;14.6;7.8;10.3;9.2;6.1;6.3
414;Totaal gewasbeschermingsmiddelen;Teeltsector champignons ;1995;704.0;109.0;4505.0;41.3;8.1;7.8;8.1;7.6;8.3;7.3;8.6;9.5;9.8;8.7;9.0;7.1
415;Totaal gewasbeschermingsmiddelen;Teeltsector champignons ;1998;591.0;98.0;2421.0;24.7;7.1;7.3;5.6;6.3;5.9;8.5;7.9;11.4;11.6;10.8;10.6;7.1
416;Totaal gewasbeschermingsmiddelen;Teeltsector champignons ;2000;517.0;95.0;2330.0;24.5;7.6;5.2;4.7;5.5;6.3;7.4;9.7;11.8;11.4;10.9;12.5;7.0
417;Totaal gewasbeschermingsmiddelen;Teeltsector champignons ;2004;263.0;73.0;1721.0;20.2;5.1;5.2;7.6;9.5;6.9;9.2;8.4;9.8;11.4;11.6;9.1;6.0
418;Totaal gewasbeschermingsmiddelen;Teeltsector champignons ;2008;70.0;23.0;328.0;4.3;7.0;4.4;5.4;5.6;9.4;9.3;14.9;10.2;11.8;12.2;5.7;4.1
419;Totaal gewasbeschermingsmiddelen;Teeltsector champignons ;2012;20.0;7.0;21.0;0.3;0.3;0.6;0.5;6.7;4.8;12.2;1.0;6.8;3.9;14.1;18.5;30.6
420;Totaal gewasbeschermingsmiddelen;Champignons (gewas);1995;704.0;109.0;4505.0;41.3;8.1;7.8;8.1;7.6;8.3;7.3;8.6;9.5;9.8;8.7;9.0;7.1
421;Totaal gewasbeschermingsmiddelen;Champignons (gewas);1998;591.0;98.0;2421.0;24.7;7.1;7.3;5.6;6.3;5.9;8.5;7.9;11.4;11.6;10.8;10.6;7.1
422;Totaal gewasbeschermingsmiddelen;Champignons (gewas);2000;517.0;95.0;2330.0;24.5;7.6;5.2;4.7;5.5;6.3;7.4;9.7;11.8;11.4;10.9;12.5;7.0
423;Totaal gewasbeschermingsmiddelen;Champignons (gewas);2004;263.0;73.0;1721.0;20.2;5.1;5.2;7.6;9.5;6.9;9.2;8.4;9.8;11.4;11.6;9.1;6.0
424;Totaal gewasbeschermingsmiddelen;Champignons (gewas);2008;70.0;23.0;328.0;4.3;7.0;4.4;5.4;5.6;9.4;9.3;14.9;10.2;11.8;12.2;5.7;4.1
425;Totaal gewasbeschermingsmiddelen;Champignons (gewas);2012;20.0;7.0;21.0;0.3;0.3;0.6;0.5;6.7;4.8;12.2;1.0;6.8;3.9;14.1;18.5;30.6
426;Bestrijding insecten en mijten;Totaal gewassen/teeltsectoren;1995;;374625.0;253333.0;0.3;;;;;;;;;;;;
427;Bestrijding insecten en mijten;Totaal gewassen/teeltsectoren;1998;;356545.0;169494.0;0.2;;;;;;;;;;;;
428;Bestrijding insecten en mijten;Totaal gewassen/teeltsectoren;2000;;348113.0;133770.0;0.2;;;;;;;;;;;;
429;Bestrijding insecten en mijten;Totaal gewassen/teeltsectoren;2004;;371821.0;114872.0;0.1;1.9;1.4;2.1;7.8;14.9;32.2;16.5;11.0;6.9;2.7;1.5;1.2
430;Bestrijding insecten en mijten;Totaal gewassen/teeltsectoren;2008;;376523.0;89491.0;0.1;1.7;2.1;1.6;6.5;22.0;27.9;15.3;9.3;6.9;3.6;1.9;1.4
431;Bestrijding insecten en mijten;Totaal gewassen/teeltsectoren;2012;;296199.0;78448.0;0.1;4.1;2.6;3.6;7.7;18.3;15.7;22.0;10.3;7.4;3.7;2.2;2.4
432;Bestrijding insecten en mijten;Teeltsector akkerbouw;1995;;298180.0;102315.0;0.1;0.1;0.0;0.0;6.9;15.2;47.3;25.1;5.1;0.2;0.2;0.0;0.0
433;Bestrijding insecten en mijten;Teeltsector akkerbouw;1998;;281308.0;60962.0;0.1;2.4;0.0;0.0;7.7;25.8;47.3;10.9;5.8;0.2;0.0;0.0;0.0
434;Bestrijding insecten en mijten;Teeltsector akkerbouw;2000;;273030.0;35796.0;0.1;0.8;0.0;0.0;8.3;36.7;33.7;15.0;5.1;0.5;0.0;0.0;0.0
435;Bestrijding insecten en mijten;Teeltsector akkerbouw;2004;;292083.0;38842.0;0.1;0.6;0.0;0.0;5.3;17.6;56.5;17.0;3.0;0.0;0.0;0.0;0.0
436;Bestrijding insecten en mijten;Teeltsector akkerbouw;2008;;300081.0;25228.0;0.0;0.0;0.0;0.0;5.9;33.6;46.2;12.7;1.6;0.0;0.0;0.0;0.0
437;Bestrijding insecten en mijten;Teeltsector akkerbouw;2012;;225208.0;17979.0;0.0;1.2;0.0;0.0;3.8;33.5;23.2;35.8;2.5;0.2;0.0;0.0;0.0
438;Bestrijding insecten en mijten;Bruine bonen;1995;21.0;61.0;16.0;0.0;0.0;0.0;0.0;0.0;23.1;23.4;53.5;0.0;0.0;0.0;0.0;0.0
439;Bestrijding insecten en mijten;Bruine bonen;1998;55.0;152.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
440;Bestrijding insecten en mijten;Bruine bonen;2000;34.0;150.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.1;1.9;0.0;0.0;0.0;0.0
441;Bestrijding insecten en mijten;Bruine bonen;2004;23.0;120.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
442;Bestrijding insecten en mijten;Bruine bonen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
443;Bestrijding insecten en mijten;Bruine bonen;2012;7.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
444;Bestrijding insecten en mijten;Cichorei;1995;;;;;;;;;;;;;;;;
445;Bestrijding insecten en mijten;Cichorei;1998;246.0;1058.0;267.0;0.1;8.9;0.0;0.0;0.3;6.5;32.6;31.5;20.3;0.0;0.0;0.0;0.0
446;Bestrijding insecten en mijten;Cichorei;2000;178.0;916.0;122.0;0.0;0.0;0.0;0.0;14.2;4.7;16.7;64.3;0.0;0.0;0.0;0.0;0.0
447;Bestrijding insecten en mijten;Cichorei;2004;76.0;568.0;404.0;0.1;0.0;0.0;0.0;0.0;0.0;25.8;56.2;18.0;0.0;0.0;0.0;0.0
448;Bestrijding insecten en mijten;Cichorei;2008;78.0;419.0;35.0;0.0;0.0;0.0;0.0;0.0;4.2;95.8;0.0;0.0;0.0;0.0;0.0;0.0
449;Bestrijding insecten en mijten;Cichorei;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
450;Bestrijding insecten en mijten;Consumptieaardappelen;1995;9578.0;69168.0;34875.0;0.4;0.0;0.0;0.0;5.2;3.1;60.1;17.5;14.1;0.0;0.0;0.0;0.0
451;Bestrijding insecten en mijten;Consumptieaardappelen;1998;8614.0;75834.0;21884.0;0.3;0.1;0.0;0.0;0.0;23.2;61.2;8.7;6.3;0.5;0.0;0.0;0.0
452;Bestrijding insecten en mijten;Consumptieaardappelen;2000;7578.0;76833.0;11124.0;0.1;0.0;0.0;0.0;6.9;9.3;50.5;20.8;12.3;0.1;0.0;0.0;0.0
453;Bestrijding insecten en mijten;Consumptieaardappelen;2004;6249.0;60230.0;10402.0;0.1;0.0;0.0;0.0;0.0;1.3;85.2;13.2;0.3;0.0;0.0;0.0;0.0
454;Bestrijding insecten en mijten;Consumptieaardappelen;2008;5117.0;59374.0;5159.0;0.1;0.0;0.0;0.0;0.0;8.8;72.7;12.8;5.6;0.0;0.0;0.0;0.0
455;Bestrijding insecten en mijten;Consumptieaardappelen;2012;3761.0;54948.0;3465.0;0.1;1.2;0.0;0.0;0.0;0.0;33.5;64.7;0.5;0.0;0.0;0.0;0.0
456;Bestrijding insecten en mijten;Erwten groen te oogsten;1995;940.0;5475.0;1186.0;0.2;1.1;0.0;0.0;2.0;7.3;67.3;22.3;0.0;0.0;0.0;0.0;0.0
457;Bestrijding insecten en mijten;Erwten groen te oogsten;1998;664.0;3872.0;583.0;0.1;0.0;0.0;0.0;0.0;6.5;71.9;21.4;0.2;0.0;0.0;0.0;0.0
458;Bestrijding insecten en mijten;Erwten groen te oogsten;2000;794.0;5137.0;935.0;0.2;0.0;0.0;0.0;10.6;21.6;46.2;21.6;0.0;0.0;0.0;0.0;0.0
459;Bestrijding insecten en mijten;Erwten groen te oogsten;2004;633.0;4082.0;704.0;0.1;0.0;0.0;0.0;0.1;22.5;68.4;9.0;0.0;0.0;0.0;0.0;0.0
460;Bestrijding insecten en mijten;Erwten groen te oogsten;2008;591.0;4440.0;1036.0;0.2;0.0;0.0;0.0;0.0;7.0;50.2;42.8;0.0;0.0;0.0;0.0;0.0
461;Bestrijding insecten en mijten;Erwten groen te oogsten;2012;228.0;1653.0;310.0;0.1;0.0;0.0;0.0;0.0;13.0;66.7;20.3;0.0;0.0;0.0;0.0;0.0
462;Bestrijding insecten en mijten;Graszaad;1995;924.0;7390.0;1214.0;0.1;0.0;0.0;0.0;0.0;17.1;69.5;8.8;0.0;0.0;4.5;0.0;0.0
463;Bestrijding insecten en mijten;Graszaad;1998;848.0;7609.0;1717.0;0.1;0.0;0.0;0.0;1.0;4.4;50.8;37.5;6.2;0.0;0.0;0.0;0.0
464;Bestrijding insecten en mijten;Graszaad;2000;454.0;3554.0;402.0;0.0;0.0;0.0;0.0;0.0;12.7;62.3;23.4;0.0;0.0;1.5;0.0;0.0
465;Bestrijding insecten en mijten;Graszaad;2004;680.0;7471.0;281.0;0.0;0.2;0.0;0.0;0.0;24.6;57.7;17.5;0.0;0.0;0.0;0.0;0.0
466;Bestrijding insecten en mijten;Graszaad;2008;312.0;1745.0;14.0;0.0;0.0;0.0;0.0;0.0;38.5;61.5;0.0;0.0;0.0;0.0;0.0;0.0
467;Bestrijding insecten en mijten;Graszaad;2012;345.0;4219.0;96.0;0.0;16.3;0.0;0.0;0.0;0.6;82.5;0.5;0.0;0.0;0.0;0.0;0.0
468;Bestrijding insecten en mijten;Koolzaad;1995;;;;;;;;;;;;;;;;
469;Bestrijding insecten en mijten;Koolzaad;1998;;;;;;;;;;;;;;;;
470;Bestrijding insecten en mijten;Koolzaad;2000;84.0;549.0;62.0;0.1;0.0;0.0;0.0;62.7;28.5;8.8;0.0;0.0;0.0;0.0;0.0;0.0
471;Bestrijding insecten en mijten;Koolzaad;2004;;;;;;;;;;;;;;;;
472;Bestrijding insecten en mijten;Koolzaad;2008;212.0;1640.0;13.0;0.0;5.7;0.0;0.0;78.5;15.5;0.0;0.0;0.0;0.0;0.3;0.0;0.0
473;Bestrijding insecten en mijten;Koolzaad;2012;168.0;1275.0;81.0;0.0;7.0;0.0;0.0;67.6;23.5;0.8;0.0;0.0;1.1;0.0;0.0;0.0
474;Bestrijding insecten en mijten;Poot- en plantuien;1995;;;;;;;;;;;;;;;;
475;Bestrijding insecten en mijten;Poot- en plantuien;1998;542.0;2535.0;949.0;0.2;0.0;0.0;0.0;44.5;20.8;23.8;11.0;0.0;0.0;0.0;0.0;0.0
476;Bestrijding insecten en mijten;Poot- en plantuien;2000;679.0;3384.0;1057.0;0.2;0.0;0.0;0.0;0.0;23.8;42.9;33.4;0.0;0.0;0.0;0.0;0.0
477;Bestrijding insecten en mijten;Poot- en plantuien;2004;373.0;3327.0;1103.0;0.2;0.0;0.0;0.0;0.0;13.2;74.4;12.4;0.0;0.0;0.0;0.0;0.0
478;Bestrijding insecten en mijten;Poot- en plantuien;2008;439.0;3710.0;877.0;0.2;0.0;0.0;0.0;0.0;4.6;91.0;4.3;0.2;0.0;0.0;0.0;0.0
479;Bestrijding insecten en mijten;Poot- en plantuien;2012;129.0;1195.0;23.0;0.0;0.0;0.0;0.0;0.0;53.9;22.3;23.8;0.0;0.0;0.0;0.0;0.0
480;Bestrijding insecten en mijten;Pootaardappelen;1995;3170.0;36680.0;15345.0;0.4;0.0;0.0;0.0;0.0;16.9;40.1;38.2;4.3;0.5;0.0;0.0;0.0
481;Bestrijding insecten en mijten;Pootaardappelen;1998;3250.0;39927.0;12590.0;0.3;0.0;0.0;0.0;8.0;19.5;42.3;21.4;8.7;0.0;0.0;0.0;0.0
482;Bestrijding insecten en mijten;Pootaardappelen;2000;3061.0;39897.0;8112.0;0.2;0.0;0.0;0.0;4.5;60.3;22.0;11.5;1.8;0.0;0.0;0.0;0.0
483;Bestrijding insecten en mijten;Pootaardappelen;2004;2367.0;39356.0;10222.0;0.3;2.4;0.0;0.0;15.0;15.3;38.9;27.0;1.3;0.0;0.0;0.0;0.0
484;Bestrijding insecten en mijten;Pootaardappelen;2008;2005.0;35493.0;8745.0;0.2;0.0;0.0;0.0;17.0;23.2;44.5;15.1;0.3;0.0;0.0;0.0;0.0
485;Bestrijding insecten en mijten;Pootaardappelen;2012;2127.0;36563.0;6675.0;0.2;2.2;0.0;0.0;9.2;5.1;29.9;48.6;4.5;0.4;0.0;0.0;0.0
486;Bestrijding insecten en mijten;Snijmaïs;1995;3382.0;20043.0;8607.0;0.0;0.0;0.0;0.0;51.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
487;Bestrijding insecten en mijten;Snijmaïs;1998;1543.0;5724.0;3691.0;0.0;0.0;0.0;0.0;50.1;49.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
488;Bestrijding insecten en mijten;Snijmaïs;2000;710.0;4946.0;1146.0;0.0;0.0;0.0;0.0;18.9;81.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
489;Bestrijding insecten en mijten;Snijmaïs;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
490;Bestrijding insecten en mijten;Snijmaïs;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491;Bestrijding insecten en mijten;Snijmaïs;2012;483.0;4827.0;5348.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
492;Bestrijding insecten en mijten;Suikerbieten;1995;5272.0;33058.0;12119.0;0.1;0.0;0.0;0.0;53.4;22.9;9.4;13.8;0.6;0.0;0.0;0.0;0.0
493;Bestrijding insecten en mijten;Suikerbieten;1998;2641.0;24832.0;6424.0;0.1;21.9;0.0;0.0;21.9;44.6;10.4;1.2;0.0;0.0;0.0;0.0;0.0
494;Bestrijding insecten en mijten;Suikerbieten;2000;2096.0;13956.0;4639.0;0.0;0.0;0.0;0.0;69.0;29.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0
495;Bestrijding insecten en mijten;Suikerbieten;2004;846.0;6631.0;1443.0;0.0;0.0;0.0;0.0;31.6;38.9;19.8;0.0;9.7;0.0;0.0;0.0;0.0
496;Bestrijding insecten en mijten;Suikerbieten;2008;1557.0;11965.0;795.0;0.0;0.0;0.0;0.0;0.0;21.7;41.1;37.2;0.0;0.0;0.0;0.0;0.0
497;Bestrijding insecten en mijten;Suikerbieten;2012;960.0;8930.0;383.0;0.0;0.0;0.0;0.0;0.8;3.8;81.0;7.9;6.5;0.0;0.0;0.0;0.0
498;Bestrijding insecten en mijten;Veldbonen;1995;;;;;;;;;;;;;;;;
499;Bestrijding insecten en mijten;Veldbonen;1998;;;;;;;;;;;;;;;;
500;Bestrijding insecten en mijten;Veldbonen;2000;68.0;226.0;33.0;0.0;0.0;0.0;0.0;1.1;41.7;56.2;1.1;0.0;0.0;0.0;0.0;0.0
501;Bestrijding insecten en mijten;Veldbonen;2004;;;;;;;;;;;;;;;;
502;Bestrijding insecten en mijten;Veldbonen;2008;;;;;;;;;;;;;;;;
503;Bestrijding insecten en mijten;Veldbonen;2012;;;;;;;;;;;;;;;;
504;Bestrijding insecten en mijten;Vlas;1995;;;;;;;;;;;;;;;;
505;Bestrijding insecten en mijten;Vlas;1998;;;;;;;;;;;;;;;;
506;Bestrijding insecten en mijten;Vlas;2000;437.0;2628.0;229.0;0.1;0.0;0.0;0.0;62.7;28.5;8.8;0.0;0.0;0.0;0.0;;
507;Bestrijding insecten en mijten;Vlas;2004;463.0;3659.0;65.0;0.0;0.0;0.0;0.0;56.1;39.3;4.7;0.0;0.0;0.0;0.0;0.0;0.0
508;Bestrijding insecten en mijten;Vlas;2008;219.0;1318.0;12.0;0.0;0.0;0.0;0.0;22.6;69.3;8.1;0.0;0.0;0.0;0.0;0.0;0.0
509;Bestrijding insecten en mijten;Vlas;2012;118.0;1153.0;8.0;0.0;6.8;0.0;0.0;32.6;46.2;14.4;0.0;0.0;0.0;0.0;0.0;0.0
510;Bestrijding insecten en mijten;Wintertarwe;1995;8086.0;96649.0;23105.0;0.2;0.0;0.0;0.0;2.5;25.7;55.5;16.0;0.0;0.0;0.3;0.0;0.0
511;Bestrijding insecten en mijten;Wintertarwe;1998;5347.0;71823.0;9554.0;0.1;0.0;0.0;0.0;0.0;31.8;64.0;4.1;0.0;0.0;0.0;0.0;0.0
512;Bestrijding insecten en mijten;Wintertarwe;2000;6880.0;87384.0;4979.0;0.0;0.0;0.0;0.0;1.8;40.6;57.4;0.2;0.0;0.0;0.0;0.0;0.0
513;Bestrijding insecten en mijten;Wintertarwe;2004;7933.0;92712.0;10399.0;0.1;0.0;0.0;0.0;0.1;37.7;54.1;2.7;5.4;0.0;0.0;0.0;0.0
514;Bestrijding insecten en mijten;Wintertarwe;2008;6028.0;100954.0;6339.0;0.0;0.0;0.0;0.0;0.0;89.3;10.7;0.0;0.0;0.0;0.0;0.0;0.0
515;Bestrijding insecten en mijten;Wintertarwe;2012;4445.0;62870.0;373.0;0.0;0.0;0.0;0.0;0.0;63.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0
516;Bestrijding insecten en mijten;Zaaiuien;1995;1846.0;7210.0;2775.0;0.2;0.0;0.0;0.0;30.3;0.0;16.5;36.4;16.8;0.0;0.0;0.0;0.0
517;Bestrijding insecten en mijten;Zaaiuien;1998;1575.0;7393.0;1603.0;0.1;0.0;0.0;0.0;0.0;0.0;12.9;32.7;53.8;0.5;0.0;0.0;0.0
518;Bestrijding insecten en mijten;Zaaiuien;2000;1864.0;8597.0;524.0;0.0;0.0;0.0;0.0;0.0;12.8;34.4;34.7;18.1;0.0;0.0;0.0;0.0
519;Bestrijding insecten en mijten;Zaaiuien;2004;2151.0;13073.0;792.0;0.0;0.0;0.0;0.0;0.0;27.8;26.5;38.0;7.7;0.0;0.0;0.0;0.0
520;Bestrijding insecten en mijten;Zaaiuien;2008;2088.0;15948.0;352.0;0.0;0.0;0.0;0.0;0.0;0.0;16.8;62.6;20.6;0.0;0.0;0.0;0.0
521;Bestrijding insecten en mijten;Zaaiuien;2012;1493.0;10527.0;219.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;44.9;43.6;0.0;0.0;0.0;0.0
522;Bestrijding insecten en mijten;Zetmeelaardappelen;1995;775.0;12002.0;1233.0;0.0;0.0;0.0;0.0;0.0;0.8;57.6;39.7;0.4;1.5;0.0;0.0;0.0
523;Bestrijding insecten en mijten;Zetmeelaardappelen;1998;1758.0;27837.0;817.0;0.0;0.0;0.0;0.0;0.0;0.8;89.8;7.2;1.0;1.3;0.0;0.0;0.0
524;Bestrijding insecten en mijten;Zetmeelaardappelen;2000;921.0;15812.0;1296.0;0.0;0.0;0.0;0.0;0.0;0.0;19.5;38.2;42.2;0.1;0.0;0.0;0.0
525;Bestrijding insecten en mijten;Zetmeelaardappelen;2004;1302.0;32436.0;1502.0;0.0;0.0;0.0;0.0;1.3;0.3;18.8;68.4;11.3;0.0;0.0;0.0;0.0
526;Bestrijding insecten en mijten;Zetmeelaardappelen;2008;1021.0;25323.0;631.0;0.0;0.0;0.0;0.0;0.0;0.2;61.0;36.9;1.8;0.0;0.0;0.0;0.0
527;Bestrijding insecten en mijten;Zetmeelaardappelen;2012;539.0;14286.0;919.0;0.0;0.0;0.0;0.0;0.0;0.0;18.5;81.3;0.2;0.0;0.0;0.0;0.0
528;Bestrijding insecten en mijten;Zomertarwe;1995;;;;;;;;;;;;;;;;
529;Bestrijding insecten en mijten;Zomertarwe;1998;;;;;;;;;;;;;;;;
530;Bestrijding insecten en mijten;Zomertarwe;2000;;;;;;;;;;;;;;;;
531;Bestrijding insecten en mijten;Zomertarwe;2004;2061.0;13381.0;810.0;0.0;0.0;0.0;0.0;0.0;0.5;80.0;19.4;0.0;0.0;0.0;0.0;0.0
532;Bestrijding insecten en mijten;Zomertarwe;2008;1711.0;12337.0;1050.0;0.1;0.0;0.0;0.0;0.0;0.8;99.2;0.0;0.0;0.0;0.0;0.0;0.0
533;Bestrijding insecten en mijten;Zomertarwe;2012;769.0;7217.0;37.0;0.0;0.0;0.0;0.0;0.0;14.5;85.5;0.0;0.0;0.0;0.0;0.0;0.0
534;Bestrijding insecten en mijten;Zomergerst;1995;1897.0;10445.0;1838.0;0.1;0.0;0.0;0.0;0.2;10.7;74.1;15.1;0.0;0.0;0.0;0.0;0.0
535;Bestrijding insecten en mijten;Zomergerst;1998;1729.0;11097.0;848.0;0.0;0.0;0.0;0.0;0.0;11.4;88.6;0.0;0.0;0.0;0.0;0.0;0.0
536;Bestrijding insecten en mijten;Zomergerst;2000;825.0;9062.0;1117.0;0.0;0.0;0.0;0.0;0.0;3.7;96.3;0.0;0.0;0.0;0.0;0.0;0.0
537;Bestrijding insecten en mijten;Zomergerst;2004;1862.0;15038.0;703.0;0.0;0.0;0.0;0.0;0.0;2.8;67.2;30.0;0.0;0.0;0.0;0.0;0.0
538;Bestrijding insecten en mijten;Zomergerst;2008;2617.0;25411.0;170.0;0.0;0.0;0.0;0.0;0.0;10.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0
539;Bestrijding insecten en mijten;Zomergerst;2012;1272.0;15508.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
540;Bestrijding insecten en mijten;Teeltsector groenten open grond;1995;;26704.0;34883.0;0.9;0.1;0.0;0.0;1.2;8.7;17.7;25.0;28.2;14.8;4.3;0.0;0.0
541;Bestrijding insecten en mijten;Teeltsector groenten open grond;1998;;26279.0;25589.0;0.7;0.2;0.0;0.0;1.6;8.2;11.5;23.1;35.4;19.1;0.9;0.0;0.0
542;Bestrijding insecten en mijten;Teeltsector groenten open grond;2000;;23443.0;27629.0;0.9;0.1;0.0;0.0;2.2;5.5;14.0;20.6;36.6;18.4;2.7;0.0;0.0
543;Bestrijding insecten en mijten;Teeltsector groenten open grond;2004;;24861.0;16948.0;0.5;0.1;0.0;0.0;0.7;9.4;20.9;23.0;23.1;20.6;2.3;0.0;0.0
544;Bestrijding insecten en mijten;Teeltsector groenten open grond;2008;;20548.0;11286.0;0.4;0.0;0.0;0.0;1.2;11.4;23.1;25.3;26.1;12.8;0.2;0.0;0.0
545;Bestrijding insecten en mijten;Teeltsector groenten open grond;2012;;18543.0;5171.0;0.2;0.5;0.0;0.0;0.8;7.0;10.6;14.2;33.8;29.7;3.5;0.0;0.0
546;Bestrijding insecten en mijten;Aardbeien open grond (productie);1995;1281.0;1664.0;1642.0;0.9;2.3;0.0;0.0;13.9;19.2;15.9;9.3;7.5;25.1;6.7;0.0;0.0
547;Bestrijding insecten en mijten;Aardbeien open grond (productie);1998;1105.0;1831.0;1140.0;0.6;3.5;0.0;0.0;4.9;33.9;15.6;14.0;15.3;11.8;1.0;0.0;0.0
548;Bestrijding insecten en mijten;Aardbeien open grond (productie);2000;905.0;1716.0;1584.0;0.9;0.5;0.0;0.0;3.6;41.3;3.9;9.1;8.7;32.6;0.3;0.0;0.0
549;Bestrijding insecten en mijten;Aardbeien open grond (productie);2004;650.0;1914.0;793.0;0.4;0.2;0.0;0.0;2.5;21.5;28.8;19.8;3.2;13.8;10.2;0.0;0.0
550;Bestrijding insecten en mijten;Aardbeien open grond (productie);2008;262.0;1084.0;247.0;0.2;0.9;0.0;0.0;12.4;24.8;23.6;24.7;9.4;3.0;1.2;0.0;0.0
551;Bestrijding insecten en mijten;Aardbeien open grond (productie);2012;254.0;1234.0;426.0;0.3;0.7;0.0;0.0;1.8;12.7;35.1;29.3;20.2;0.2;0.0;0.0;0.0
552;Bestrijding insecten en mijten;Asperges;1995;1087.0;1573.0;269.0;0.1;0.0;0.0;0.0;0.0;16.3;32.1;49.4;2.0;0.2;0.0;0.0;0.0
553;Bestrijding insecten en mijten;Asperges;1998;1133.0;1885.0;341.0;0.1;0.0;0.0;0.0;0.0;45.8;16.0;36.6;1.6;0.1;0.0;0.0;0.0
554;Bestrijding insecten en mijten;Asperges;2000;812.0;1502.0;36.0;0.0;33.4;0.0;0.0;0.2;22.4;18.5;15.4;9.0;1.0;0.0;0.0;0.0
555;Bestrijding insecten en mijten;Asperges;2004;682.0;1653.0;54.0;0.0;0.0;0.0;0.0;0.2;3.7;24.7;20.1;44.3;7.0;0.0;0.0;0.0
