ID;Bedrijfsomvang;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijven_1;WerkzamePersonenFTEGemiddeld_2;Bedrijfsopbrengsten_3;TotaleBedrijfslasten_4;InkoopwaardeOmzet_5;PersoneleKosten_6;OverigeBedrijfslasten_7;Bedrijfsresultaat_8;ToegevoegdeWaarde_9
99;2;06 Winning van aardolie en aardgas;2009;;;;;;;;;
100;2;08 Delfstoffenwinning (geen olie en gas);2009;53.0;16.0;16.0;15.0;;14.0;18.0;29.0;21.0
101;2;09 Dienstverlening delfstoffenwinning;2009;19.0;6.0;7.0;7.0;;6.0;5.0;7.0;8.0
102;2;C Industrie;2009;34.0;6.0;3.0;3.0;;4.0;4.0;7.0;4.0
103;2;10 Voedingsmiddelenindustrie;2009;51.0;8.0;2.0;2.0;;4.0;4.0;7.0;5.0
104;2;11 Drankenindustrie;2009;41.0;3.0;0.0;0.0;;1.0;0.0;0.0;0.0
105;2;12 Tabaksindustrie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106;2;13 Textielindustrie;2009;37.0;9.0;5.0;4.0;;6.0;6.0;16.0;8.0
107;2;14 Kledingindustrie;2009;22.0;16.0;13.0;13.0;;10.0;15.0;21.0;14.0
108;2;15 Leer- en schoenenindustrie;2009;40.0;22.0;17.0;17.0;;17.0;17.0;16.0;17.0
109;2;16 Houtindustrie;2009;39.0;12.0;8.0;7.0;;7.0;8.0;24.0;10.0
110;2;17 Papierindustrie;2009;26.0;1.0;1.0;1.0;;1.0;1.0;-1.0;1.0
111;2;18 Grafische industrie;2009;43.0;13.0;10.0;9.0;;9.0;12.0;39.0;13.0
112;2;19 Aardolie-industrie;2009;25.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
113;2;20 Chemische industrie;2009;29.0;3.0;2.0;2.0;;2.0;2.0;3.0;2.0
114;2;21 Farmaceutische industrie;2009;33.0;1.0;1.0;1.0;;1.0;1.0;0.0;1.0
115;2;22 Rubber- en kunststofproductindustrie;2009;39.0;7.0;6.0;5.0;;5.0;7.0;15.0;7.0
116;2;23 Bouwmaterialenindustrie;2009;33.0;4.0;4.0;3.0;;3.0;3.0;6.0;3.0
117;2;24 Basismetaalindustrie;2009;36.0;1.0;2.0;2.0;;1.0;1.0;-7.0;3.0
118;2;25 Metaalproductenindustrie;2009;30.0;10.0;7.0;6.0;;6.0;10.0;19.0;10.0
119;2;26 Elektrotechnische industrie;2009;33.0;3.0;1.0;1.0;;2.0;2.0;0.0;2.0
120;2;27 Elektrische apparatenindustrie;2009;32.0;4.0;2.0;2.0;;2.0;2.0;3.0;2.0
121;2;28 Machine-industrie;2009;31.0;4.0;4.0;3.0;;3.0;3.0;10.0;4.0
122;2;29 Auto- en aanhangwagenindustrie;2009;37.0;3.0;2.0;2.0;;2.0;3.0;1.0;2.0
123;2;30 Overige transportmiddelenindustrie;2009;37.0;5.0;3.0;4.0;;3.0;17.0;-31.0;-1.0
124;2;31 Meubelindustrie;2009;26.0;18.0;14.0;14.0;;10.0;16.0;0.0;8.0
125;2;32 Overige industrie;2009;36.0;4.0;6.0;5.0;;3.0;10.0;26.0;11.0
126;2;33 Reparatie en installatie van machines;2009;32.0;7.0;7.0;6.0;;4.0;5.0;16.0;7.0
127;2;D Energievoorziening;2009;56.0;4.0;3.0;3.0;;2.0;6.0;4.0;3.0
128;2;35 Energiebedrijven;2009;56.0;4.0;3.0;3.0;;2.0;6.0;4.0;3.0
129;2;E Waterleidingbedrijven en afvalbeheer;2009;40.0;6.0;8.0;8.0;;4.0;7.0;6.0;4.0
130;2;36 Waterleidingbedrijven;2009;26.0;0.0;2.0;3.0;;0.0;6.0;0.0;0.0
131;2;37 Afvalwaterinzameling en -behandeling;2009;31.0;3.0;2.0;2.0;;2.0;2.0;4.0;2.0
132;2;38 Afvalbehandeling en recycling;2009;40.0;7.0;9.0;9.0;;5.0;7.0;8.0;5.0
133;2;39 Sanering en overig afvalbeheer;2009;43.0;18.0;19.0;17.0;;18.0;21.0;57.0;23.0
134;2;F Bouwnijverheid;2009;23.0;16.0;11.0;9.0;;9.0;15.0;29.0;14.0
135;2;41 Algemene bouw en projectontwikkeling;2009;21.0;16.0;10.0;8.0;;9.0;18.0;31.0;15.0
136;2;42 Grond-, water-  en wegenbouw;2009;31.0;9.0;4.0;4.0;;4.0;4.0;15.0;6.0
137;2;43 Gespecialiseerde bouw;2009;24.0;18.0;14.0;12.0;;10.0;18.0;31.0;16.0
138;2;G Handel;2009;45.0;23.0;12.0;12.0;;13.0;14.0;23.0;15.0
139;2;45 Autohandel en -reparatie;2009;42.0;28.0;16.0;15.0;;17.0;13.0;42.0;17.0
140;2;46 Groothandel en handelsbemiddeling;2009;41.0;17.0;9.0;9.0;;11.0;11.0;15.0;12.0
141;2;47 Detailhandel (niet in auto's);2009;48.0;28.0;20.0;19.0;;16.0;21.0;37.0;22.0
142;2;H Vervoer en opslag;2009;41.0;9.0;9.0;8.0;;6.0;9.0;16.0;9.0
143;2;49 Vervoer over land;2009;38.0;9.0;9.0;9.0;;5.0;11.0;21.0;9.0
144;2;50 Vervoer over water;2009;69.0;35.0;21.0;21.0;;24.0;22.0;21.0;27.0
145;2;51 Vervoer door de lucht;2009;38.0;1.0;1.0;0.0;;1.0;0.0;-4.0;2.0
146;2;52 Opslag, dienstverlening voor vervoer;2009;38.0;7.0;8.0;8.0;;5.0;7.0;8.0;6.0
147;2;53 Post en koeriers;2009;23.0;5.0;4.0;3.0;;2.0;4.0;7.0;3.0
148;2;I Horeca;2009;60.0;39.0;33.0;30.0;;23.0;34.0;52.0;31.0
149;2;55 Logiesverstrekking;2009;58.0;19.0;14.0;13.0;;9.0;15.0;37.0;15.0
150;2;56 Restaurants en cafés;2009;61.0;44.0;39.0;37.0;;29.0;43.0;56.0;37.0
151;2;J Informatie en communicatie;2009;26.0;12.0;7.0;7.0;;6.0;7.0;7.0;6.0
152;2;58 Uitgeverijen;2009;39.0;10.0;8.0;9.0;;5.0;8.0;-5.0;6.0
153;2;"59 Film- en tv-productie; geluidsopname";2009;19.0;21.0;16.0;15.0;;13.0;18.0;22.0;16.0
154;2;60 Radio- en televisieomroepen;2009;28.0;2.0;0.0;1.0;;1.0;3.0;-5.0;0.0
155;2;61 Telecommunicatie;2009;35.0;3.0;1.0;1.0;;2.0;1.0;0.0;1.0
156;2;62 IT-dienstverlening;2009;25.0;12.0;9.0;8.0;;6.0;10.0;23.0;9.0
157;2;63 Diensten op het gebied van informatie;2009;35.0;29.0;16.0;17.0;;19.0;14.0;-5.0;9.0
158;2;K Financiële dienstverlening;2009;20.0;31.0;44.0;47.0;;30.0;25.0;28.0;26.0
159;2;64 Bankwezen;2009;21.0;39.0;53.0;54.0;;39.0;33.0;46.0;37.0
160;2;65 Verzekeraars en pensioenfondsen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
161;2;66 Overige financiële dienstverlening;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
162;2;L Verhuur en handel van onroerend goed;2009;66.0;45.0;43.0;40.0;;29.0;50.0;47.0;42.0
163;2;68 Verhuur en handel van onroerend goed;2009;66.0;45.0;43.0;40.0;;29.0;50.0;47.0;42.0
164;2;M Specialistische zakelijke diensten;2009;23.0;19.0;15.0;13.0;;11.0;16.0;26.0;16.0
165;2;69 Juridische diensten en administratie;2009;30.0;16.0;13.0;12.0;;10.0;13.0;21.0;14.0
166;2;70 Holdings en managementadviesbureaus;2009;21.0;22.0;19.0;17.0;;15.0;21.0;30.0;20.0
167;2;71 Architecten-, ingenieursbureaus e.d.;2009;26.0;16.0;13.0;11.0;;9.0;15.0;27.0;13.0
168;2;72 Research;2009;32.0;6.0;5.0;5.0;;3.0;6.0;1.0;4.0
169;2;73 Reclamewezen en marktonderzoek;2009;24.0;28.0;18.0;17.0;;18.0;24.0;29.0;22.0
170;2;74 Design, fotografie, vertaalbureaus;2009;14.0;19.0;13.0;11.0;;10.0;15.0;21.0;14.0
171;2;75 Veterinaire dienstverlening;2009;50.0;49.0;45.0;44.0;;44.0;46.0;46.0;46.0
172;2;N Verhuur en overige zakelijke diensten;2009;33.0;13.0;9.0;8.0;;6.0;14.0;19.0;8.0
173;2;77 Verhuur van roerende goederen;2009;40.0;21.0;10.0;9.0;;11.0;23.0;11.0;9.0
174;2;78 Uitzendbureaus en arbeidsbemiddeling;2009;32.0;8.0;5.0;5.0;;4.0;9.0;16.0;5.0
175;2;79 Reisbureaus, reisorganisatie en -info;2009;40.0;19.0;13.0;13.0;;11.0;13.0;9.0;10.0
176;2;80 Beveiligings- en opsporingsdiensten;2009;32.0;7.0;9.0;8.0;;5.0;11.0;22.0;6.0
177;2;81 Schoonmaakbedrijven, hoveniers e.d.;2009;33.0;15.0;16.0;13.0;;9.0;20.0;40.0;15.0
178;2;82 Overige zakelijke dienstverlening;2009;23.0;7.0;6.0;6.0;;4.0;6.0;9.0;6.0
179;2;O Openbaar bestuur en overheidsdiensten;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180;2;84 Openbaar bestuur en overheidsdiensten;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
181;2;P Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
182;2;85 Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
183;2;R Cultuur, sport en recreatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
184;2;90 Kunst;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
185;2;91 Bibliotheken, musea en natuurbehoud;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
186;2;92 Loterijen en kansspelen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
187;2;93 Sport en recreatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;2;S Overige dienstverlening;2009;22.0;34.0;25.0;23.0;;18.0;26.0;37.0;26.0
189;2;94 Ideële, belangen-, hobbyverenigingen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
190;2;95 Reparatie van consumentenartikelen;2009;26.0;34.0;30.0;26.0;;13.0;31.0;45.0;31.0
191;2;96 Overige persoonlijke dienstverlening;2009;21.0;33.0;24.0;21.0;;18.0;25.0;35.0;25.0
192;3;A Landbouw, bosbouw en visserij;2009;5.0;33.0;39.0;43.0;;51.0;37.0;18.0;38.0
193;3;01 Landbouw;2009;5.0;33.0;39.0;43.0;;51.0;37.0;18.0;38.0
194;3;B Delfstoffenwinning;2009;;;;;;;;;
195;3;06 Winning van aardolie en aardgas;2009;;;;;;;;;
196;3;08 Delfstoffenwinning (geen olie en gas);2009;24.0;41.0;47.0;47.0;;41.0;37.0;43.0;39.0
197;3;09 Dienstverlening delfstoffenwinning;2009;13.0;8.0;5.0;6.0;;8.0;6.0;4.0;6.0
198;3;C Industrie;2009;14.0;20.0;14.0;13.0;;18.0;13.0;20.0;18.0
199;3;10 Voedingsmiddelenindustrie;2009;23.0;19.0;12.0;12.0;;15.0;13.0;16.0;15.0
200;3;11 Drankenindustrie;2009;11.0;6.0;6.0;6.0;;5.0;5.0;3.0;5.0
201;3;12 Tabaksindustrie;2009;;;;;;;;;
202;3;13 Textielindustrie;2009;8.0;25.0;19.0;19.0;;22.0;18.0;2.0;19.0
203;3;14 Kledingindustrie;2009;3.0;42.0;49.0;48.0;;52.0;39.0;58.0;53.0
204;3;15 Leer- en schoenenindustrie;2009;7.0;23.0;27.0;26.0;;23.0;23.0;36.0;25.0
205;3;16 Houtindustrie;2009;13.0;37.0;40.0;40.0;;39.0;42.0;45.0;42.0
206;3;17 Papierindustrie;2009;27.0;14.0;10.0;10.0;;11.0;9.0;23.0;12.0
207;3;18 Grafische industrie;2009;14.0;36.0;30.0;31.0;;35.0;33.0;-7.0;31.0
208;3;19 Aardolie-industrie;2009;21.0;3.0;0.0;0.0;;2.0;1.0;0.0;1.0
209;3;20 Chemische industrie;2009;23.0;10.0;6.0;6.0;;8.0;4.0;5.0;6.0
210;3;21 Farmaceutische industrie;2009;18.0;5.0;2.0;3.0;;3.0;2.0;0.0;2.0
211;3;22 Rubber- en kunststofproductindustrie;2009;25.0;23.0;22.0;23.0;;20.0;21.0;20.0;21.0
212;3;23 Bouwmaterialenindustrie;2009;13.0;20.0;22.0;21.0;;19.0;19.0;26.0;20.0
213;3;24 Basismetaalindustrie;2009;24.0;12.0;10.0;9.0;;11.0;8.0;-50.0;20.0
214;3;25 Metaalproductenindustrie;2009;16.0;36.0;30.0;30.0;;37.0;35.0;26.0;34.0
215;3;26 Elektrotechnische industrie;2009;17.0;19.0;32.0;29.0;;14.0;22.0;133.0;39.0
216;3;27 Elektrische apparatenindustrie;2009;15.0;16.0;11.0;11.0;;11.0;8.0;19.0;12.0
217;3;28 Machine-industrie;2009;27.0;22.0;18.0;17.0;;20.0;16.0;36.0;22.0
218;3;29 Auto- en aanhangwagenindustrie;2009;22.0;17.0;11.0;11.0;;15.0;14.0;6.0;13.0
219;3;30 Overige transportmiddelenindustrie;2009;11.0;17.0;17.0;18.0;;16.0;15.0;-8.0;11.0
220;3;31 Meubelindustrie;2009;6.0;30.0;32.0;31.0;;37.0;32.0;57.0;40.0
221;3;32 Overige industrie;2009;7.0;6.0;12.0;12.0;;6.0;15.0;27.0;22.0
222;3;33 Reparatie en installatie van machines;2009;11.0;22.0;20.0;20.0;;19.0;12.0;28.0;21.0
223;3;D Energievoorziening;2009;8.0;6.0;7.0;7.0;;5.0;9.0;6.0;6.0
224;3;35 Energiebedrijven;2009;8.0;6.0;7.0;7.0;;5.0;9.0;6.0;6.0
225;3;E Waterleidingbedrijven en afvalbeheer;2009;21.0;16.0;19.0;20.0;;14.0;18.0;11.0;12.0
226;3;36 Waterleidingbedrijven;2009;;;;;;;;;
227;3;37 Afvalwaterinzameling en -behandeling;2009;17.0;15.0;22.0;23.0;;15.0;42.0;22.0;17.0
228;3;38 Afvalbehandeling en recycling;2009;23.0;17.0;22.0;23.0;;16.0;21.0;16.0;15.0
229;3;39 Sanering en overig afvalbeheer;2009;19.0;40.0;40.0;42.0;;42.0;57.0;-3.0;35.0
230;3;F Bouwnijverheid;2009;5.0;28.0;28.0;29.0;;32.0;29.0;17.0;28.0
231;3;41 Algemene bouw en projectontwikkeling;2009;5.0;29.0;29.0;30.0;;33.0;30.0;22.0;30.0
232;3;42 Grond-, water-  en wegenbouw;2009;8.0;17.0;15.0;15.0;;15.0;15.0;10.0;14.0
233;3;43 Gespecialiseerde bouw;2009;5.0;30.0;31.0;33.0;;36.0;34.0;15.0;31.0
234;3;G Handel;2009;7.0;25.0;27.0;27.0;;29.0;23.0;22.0;26.0
235;3;45 Autohandel en -reparatie;2009;7.0;27.0;25.0;25.0;;32.0;18.0;19.0;21.0
236;3;46 Groothandel en handelsbemiddeling;2009;10.0;32.0;29.0;29.0;;33.0;25.0;26.0;29.0
237;3;47 Detailhandel (niet in auto's);2009;5.0;19.0;21.0;21.0;;22.0;22.0;14.0;21.0
238;3;H Vervoer en opslag;2009;11.0;19.0;19.0;19.0;;18.0;14.0;20.0;20.0
239;3;49 Vervoer over land;2009;14.0;25.0;24.0;24.0;;25.0;24.0;32.0;30.0
240;3;50 Vervoer over water;2009;3.0;17.0;19.0;20.0;;20.0;12.0;11.0;15.0
241;3;51 Vervoer door de lucht;2009;7.0;2.0;1.0;1.0;;2.0;1.0;0.0;2.0
242;3;52 Opslag, dienstverlening voor vervoer;2009;14.0;17.0;23.0;23.0;;16.0;18.0;20.0;19.0
243;3;53 Post en koeriers;2009;3.0;7.0;6.0;7.0;;6.0;6.0;2.0;5.0
244;3;I Horeca;2009;9.0;28.0;28.0;30.0;;33.0;28.0;15.0;29.0
245;3;55 Logiesverstrekking;2009;11.0;27.0;25.0;26.0;;29.0;24.0;12.0;27.0
246;3;56 Restaurants en cafés;2009;8.0;28.0;29.0;31.0;;34.0;30.0;16.0;30.0
247;3;J Informatie en communicatie;2009;5.0;19.0;18.0;19.0;;20.0;16.0;11.0;18.0
248;3;58 Uitgeverijen;2009;8.0;19.0;18.0;19.0;;18.0;21.0;10.0;15.0
249;3;"59 Film- en tv-productie; geluidsopname";2009;2.0;17.0;23.0;24.0;;24.0;22.0;11.0;21.0
250;3;60 Radio- en televisieomroepen;2009;12.0;6.0;3.0;3.0;;4.0;9.0;-1.0;1.0
251;3;61 Telecommunicatie;2009;8.0;6.0;4.0;5.0;;5.0;3.0;1.0;2.0
