ID;Bedrijfstakken;Perioden;Wegingscoefficient_1;Prijsindexcijfer_2;Wegingscoefficient_3;Prijsindexcijfer_4;Wegingscoefficient_5;Prijsindexcijfer_6;Wegingscoefficient_7;Prijsindexcijfer_8;Wegingscoefficient_9;Prijsindexcijfer_10;Wegingscoefficient_11;Prijsindexcijfer_12;Wegingscoefficient_13;Prijsindexcijfer_14;Wegingscoefficient_15;Prijsindexcijfer_16;Wegingscoefficient_17;Prijsindexcijfer_18;Wegingscoefficient_19;Prijsindexcijfer_20;Wegingscoefficient_21;Prijsindexcijfer_22;Wegingscoefficient_23;Prijsindexcijfer_24;Wegingscoefficient_25;Prijsindexcijfer_26
684;15  Voedingsmid.- en drankenindustrie;Augustus  1997;26202.0;110.0;14398.0;111;7579.0;110.0;6819.0;112.0;;;11805.0;108.0;32137.0;108.0;21077.0;101.0;13539.0;94.0;150.0;105.0;6898.0;114.0;490.0;110.0;11060.0;119.0
685;15  Voedingsmid.- en drankenindustrie;September 1997;26202.0;110.0;14398.0;111;7579.0;110.0;6819.0;112.0;;;11805.0;109.0;32137.0;108.0;21077.0;102.0;13539.0;96.0;150.0;105.0;6898.0;115.0;490.0;110.0;11060.0;118.0
686;15  Voedingsmid.- en drankenindustrie;Oktober   1997;26202.0;110.0;14398.0;110;7579.0;109.0;6819.0;112.0;;;11805.0;109.0;32137.0;105.0;21077.0;100.0;13539.0;92.0;150.0;105.0;6898.0;114.0;490.0;110.0;11060.0;115.0
687;15  Voedingsmid.- en drankenindustrie;November  1997;26202.0;109.0;14398.0;110;7579.0;109.0;6819.0;111.0;;;11805.0;108.0;32137.0;105.0;21077.0;100.0;13539.0;92.0;150.0;105.0;6898.0;114.0;490.0;110.0;11060.0;116.0
688;15  Voedingsmid.- en drankenindustrie;December  1997;26202.0;109.0;14398.0;110;7579.0;109.0;6819.0;111.0;;;11805.0;107.0;32137.0;104.0;21077.0;97.0;13539.0;88.0;150.0;105.0;6898.0;113.0;490.0;110.0;11060.0;116.0
689;15  Voedingsmid.- en drankenindustrie;1998;26202.0;106.0;14398.0;107;7579.0;105.0;6819.0;109.0;;;11805.0;104.0;32137.0;98.0;21077.0;91.0;13539.0;80.0;150.0;104.0;6898.0;109.0;490.0;109.0;11060.0;112.0
690;15  Voedingsmid.- en drankenindustrie;Januari   1998;26202.0;109.0;14398.0;110;7579.0;108.0;6819.0;111.0;;;11805.0;107.0;32137.0;103.0;21077.0;96.0;13539.0;86.0;150.0;108.0;6898.0;113.0;490.0;110.0;11060.0;117.0
691;15  Voedingsmid.- en drankenindustrie;Februari  1998;26202.0;108.0;14398.0;110;7579.0;109.0;6819.0;111.0;;;11805.0;107.0;32137.0;103.0;21077.0;96.0;13539.0;87.0;150.0;108.0;6898.0;113.0;490.0;110.0;11060.0;117.0
692;15  Voedingsmid.- en drankenindustrie;Maart     1998;26202.0;108.0;14398.0;109;7579.0;108.0;6819.0;110.0;;;11805.0;107.0;32137.0;102.0;21077.0;94.0;13539.0;85.0;150.0;108.0;6898.0;112.0;490.0;110.0;11060.0;117.0
693;15  Voedingsmid.- en drankenindustrie;April     1998;26202.0;107.0;14398.0;109;7579.0;107.0;6819.0;110.0;;;11805.0;106.0;32137.0;101.0;21077.0;93.0;13539.0;83.0;150.0;106.0;6898.0;111.0;490.0;110.0;11060.0;116.0
694;15  Voedingsmid.- en drankenindustrie;Mei       1998;26202.0;107.0;14398.0;108;7579.0;106.0;6819.0;110.0;;;11805.0;105.0;32137.0;99.0;21077.0;91.0;13539.0;81.0;150.0;106.0;6898.0;110.0;490.0;110.0;11060.0;114.0
695;15  Voedingsmid.- en drankenindustrie;Juni      1998;26202.0;106.0;14398.0;108;7579.0;106.0;6819.0;110.0;;;11805.0;104.0;32137.0;99.0;21077.0;91.0;13539.0;81.0;150.0;106.0;6898.0;110.0;490.0;110.0;11060.0;114.0
696;15  Voedingsmid.- en drankenindustrie;Juli      1998;26202.0;106.0;14398.0;107;7579.0;105.0;6819.0;110.0;;;11805.0;104.0;32137.0;98.0;21077.0;90.0;13539.0;80.0;150.0;101.0;6898.0;109.0;490.0;108.0;11060.0;112.0
697;15  Voedingsmid.- en drankenindustrie;Augustus  1998;26202.0;105.0;14398.0;107;7579.0;104.0;6819.0;109.0;;;11805.0;103.0;32137.0;97.0;21077.0;89.0;13539.0;79.0;150.0;101.0;6898.0;108.0;490.0;108.0;11060.0;111.0
698;15  Voedingsmid.- en drankenindustrie;September 1998;26202.0;104.0;14398.0;106;7579.0;103.0;6819.0;109.0;;;11805.0;102.0;32137.0;95.0;21077.0;88.0;13539.0;77.0;150.0;101.0;6898.0;108.0;490.0;108.0;11060.0;108.0
699;15  Voedingsmid.- en drankenindustrie;Oktober 1998;26202.0;103.0;14398.0;105;7579.0;102.0;6819.0;108.0;;;11805.0;101.0;32137.0;93.0;21077.0;86.0;13539.0;75.0;150.0;99.0;6898.0;106.0;490.0;109.0;11060.0;106.0
700;15  Voedingsmid.- en drankenindustrie;November 1998;26202.0;102.0;14398.0;104;7579.0;101.0;6819.0;107.0;;;11805.0;101.0;32137.0;92.0;21077.0;84.0;13539.0;72.0;150.0;99.0;6898.0;106.0;490.0;109.0;11060.0;107.0
701;15  Voedingsmid.- en drankenindustrie;December 1998;26202.0;103.0;14398.0;105;7579.0;101.0;6819.0;108.0;;;11805.0;102.0;32137.0;94.0;21077.0;88.0;13539.0;77.0;150.0;99.0;6898.0;106.0;490.0;109.0;11060.0;107.0
702;151 Slachterijen en vleesverwerking;1990;6606.0;100.0;2937.0;100;;;;;;;3669.0;100.0;;;;;;;;;;;;;;
703;151 Slachterijen en vleesverwerking;Januari   1990;6606.0;97.0;2937.0;98;;;;;;;3669.0;97.0;;;;;;;;;;;;;;
704;151 Slachterijen en vleesverwerking;Februari  1990;6606.0;99.0;2937.0;100;;;;;;;3669.0;99.0;;;;;;;;;;;;;;
705;151 Slachterijen en vleesverwerking;Maart     1990;6606.0;99.0;2937.0;100;;;;;;;3669.0;98.0;;;;;;;;;;;;;;
706;151 Slachterijen en vleesverwerking;April     1990;6606.0;101.0;2937.0;101;;;;;;;3669.0;100.0;;;;;;;;;;;;;;
707;151 Slachterijen en vleesverwerking;Mei       1990;6606.0;102.0;2937.0;102;;;;;;;3669.0;101.0;;;;;;;;;;;;;;
708;151 Slachterijen en vleesverwerking;Juni      1990;6606.0;104.0;2937.0;104;;;;;;;3669.0;105.0;;;;;;;;;;;;;;
709;151 Slachterijen en vleesverwerking;Juli      1990;6606.0;104.0;2937.0;104;;;;;;;3669.0;105.0;;;;;;;;;;;;;;
710;151 Slachterijen en vleesverwerking;Augustus  1990;6606.0;102.0;2937.0;102;;;;;;;3669.0;102.0;;;;;;;;;;;;;;
711;151 Slachterijen en vleesverwerking;September 1990;6606.0;99.0;2937.0;99;;;;;;;3669.0;99.0;;;;;;;;;;;;;;
712;151 Slachterijen en vleesverwerking;Oktober   1990;6606.0;99.0;2937.0;98;;;;;;;3669.0;100.0;;;;;;;;;;;;;;
713;151 Slachterijen en vleesverwerking;November  1990;6606.0;97.0;2937.0;97;;;;;;;3669.0;98.0;;;;;;;;;;;;;;
714;151 Slachterijen en vleesverwerking;December  1990;6606.0;95.0;2937.0;95;;;;;;;3669.0;95.0;;;;;;;;;;;;;;
715;151 Slachterijen en vleesverwerking;1991;6606.0;100.0;2937.0;100;;;;;;;3669.0;99.0;;;;;;;;;;;;;;
716;151 Slachterijen en vleesverwerking;Januari   1991;6606.0;96.0;2937.0;96;;;;;;;3669.0;95.0;;;;;;;;;;;;;;
717;151 Slachterijen en vleesverwerking;Februari  1991;6606.0;98.0;2937.0;99;;;;;;;3669.0;98.0;;;;;;;;;;;;;;
718;151 Slachterijen en vleesverwerking;Maart     1991;6606.0;97.0;2937.0;99;;;;;;;3669.0;96.0;;;;;;;;;;;;;;
719;151 Slachterijen en vleesverwerking;April     1991;6606.0;97.0;2937.0;99;;;;;;;3669.0;96.0;;;;;;;;;;;;;;
720;151 Slachterijen en vleesverwerking;Mei       1991;6606.0;99.0;2937.0;100;;;;;;;3669.0;99.0;;;;;;;;;;;;;;
721;151 Slachterijen en vleesverwerking;Juni      1991;6606.0;99.0;2937.0;100;;;;;;;3669.0;99.0;;;;;;;;;;;;;;
722;151 Slachterijen en vleesverwerking;Juli      1991;6606.0;97.0;2937.0;99;;;;;;;3669.0;96.0;;;;;;;;;;;;;;
723;151 Slachterijen en vleesverwerking;Augustus  1991;6606.0;99.0;2937.0;100;;;;;;;3669.0;98.0;;;;;;;;;;;;;;
724;151 Slachterijen en vleesverwerking;September 1991;6606.0;101.0;2937.0;102;;;;;;;3669.0;101.0;;;;;;;;;;;;;;
725;151 Slachterijen en vleesverwerking;Oktober   1991;6606.0;102.0;2937.0;101;;;;;;;3669.0;103.0;;;;;;;;;;;;;;
726;151 Slachterijen en vleesverwerking;November  1991;6606.0;104.0;2937.0;103;;;;;;;3669.0;105.0;;;;;;;;;;;;;;
727;151 Slachterijen en vleesverwerking;December  1991;6606.0;104.0;2937.0;104;;;;;;;3669.0;105.0;;;;;;;;;;;;;;
728;151 Slachterijen en vleesverwerking;1992;6606.0;101.0;2937.0;103;;;;;;;3669.0;100.0;;;;;;;;;;;;;;
729;151 Slachterijen en vleesverwerking;Januari   1992;6606.0;104.0;2937.0;105;;;;;;;3669.0;103.0;;;;;;;;;;;;;;
730;151 Slachterijen en vleesverwerking;Februari  1992;6606.0;104.0;2937.0;105;;;;;;;3669.0;102.0;;;;;;;;;;;;;;
731;151 Slachterijen en vleesverwerking;Maart     1992;6606.0;104.0;2937.0;105;;;;;;;3669.0;104.0;;;;;;;;;;;;;;
732;151 Slachterijen en vleesverwerking;April     1992;6606.0;104.0;2937.0;105;;;;;;;3669.0;103.0;;;;;;;;;;;;;;
733;151 Slachterijen en vleesverwerking;Mei       1992;6606.0;105.0;2937.0;105;;;;;;;3669.0;104.0;;;;;;;;;;;;;;
734;151 Slachterijen en vleesverwerking;Juni      1992;6606.0;104.0;2937.0;105;;;;;;;3669.0;103.0;;;;;;;;;;;;;;
735;151 Slachterijen en vleesverwerking;Juli      1992;6606.0;102.0;2937.0;103;;;;;;;3669.0;101.0;;;;;;;;;;;;;;
736;151 Slachterijen en vleesverwerking;Augustus  1992;6606.0;101.0;2937.0;103;;;;;;;3669.0;100.0;;;;;;;;;;;;;;
737;151 Slachterijen en vleesverwerking;September 1992;6606.0;100.0;2937.0;101;;;;;;;3669.0;100.0;;;;;;;;;;;;;;
738;151 Slachterijen en vleesverwerking;Oktober   1992;6606.0;99.0;2937.0;100;;;;;;;3669.0;97.0;;;;;;;;;;;;;;
739;151 Slachterijen en vleesverwerking;November  1992;6606.0;97.0;2937.0;99;;;;;;;3669.0;95.0;;;;;;;;;;;;;;
740;151 Slachterijen en vleesverwerking;December  1992;6606.0;93.0;2937.0;97;;;;;;;3669.0;91.0;;;;;;;;;;;;;;
741;151 Slachterijen en vleesverwerking;1993;6606.0;91.0;2937.0;96;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
742;151 Slachterijen en vleesverwerking;Januari   1993;6606.0;91.0;2937.0;96;;;;;;;3669.0;87.0;;;;;;;;;;;;;;
743;151 Slachterijen en vleesverwerking;Februari  1993;6606.0;90.0;2937.0;96;;;;;;;3669.0;85.0;;;;;;;;;;;;;;
744;151 Slachterijen en vleesverwerking;Maart     1993;6606.0;91.0;2937.0;96;;;;;;;3669.0;86.0;;;;;;;;;;;;;;
745;151 Slachterijen en vleesverwerking;April     1993;6606.0;90.0;2937.0;96;;;;;;;3669.0;85.0;;;;;;;;;;;;;;
746;151 Slachterijen en vleesverwerking;Mei       1993;6606.0;92.0;2937.0;97;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
747;151 Slachterijen en vleesverwerking;Juni      1993;6606.0;92.0;2937.0;97;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
748;151 Slachterijen en vleesverwerking;Juli      1993;6606.0;92.0;2937.0;96;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
749;151 Slachterijen en vleesverwerking;Augustus  1993;6606.0;92.0;2937.0;97;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
750;151 Slachterijen en vleesverwerking;September 1993;6606.0;91.0;2937.0;96;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
751;151 Slachterijen en vleesverwerking;Oktober   1993;6606.0;91.0;2937.0;95;;;;;;;3669.0;87.0;;;;;;;;;;;;;;
752;151 Slachterijen en vleesverwerking;November  1993;6606.0;93.0;2937.0;96;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
753;151 Slachterijen en vleesverwerking;December  1993;6606.0;94.0;2937.0;98;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
754;151 Slachterijen en vleesverwerking;1994;6606.0;93.0;2937.0;99;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
755;151 Slachterijen en vleesverwerking;Januari   1994;6606.0;92.0;2937.0;97;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
756;151 Slachterijen en vleesverwerking;Februari  1994;6606.0;92.0;2937.0;98;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
757;151 Slachterijen en vleesverwerking;Maart     1994;6606.0;92.0;2937.0;98;;;;;;;3669.0;87.0;;;;;;;;;;;;;;
758;151 Slachterijen en vleesverwerking;April     1994;6606.0;92.0;2937.0;99;;;;;;;3669.0;87.0;;;;;;;;;;;;;;
759;151 Slachterijen en vleesverwerking;Mei       1994;6606.0;95.0;2937.0;101;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
760;151 Slachterijen en vleesverwerking;Juni      1994;6606.0;94.0;2937.0;100;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
761;151 Slachterijen en vleesverwerking;Juli      1994;6606.0;91.0;2937.0;97;;;;;;;3669.0;86.0;;;;;;;;;;;;;;
762;151 Slachterijen en vleesverwerking;Augustus  1994;6606.0;93.0;2937.0;98;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
763;151 Slachterijen en vleesverwerking;September 1994;6606.0;95.0;2937.0;99;;;;;;;3669.0;91.0;;;;;;;;;;;;;;
764;151 Slachterijen en vleesverwerking;Oktober   1994;6606.0;95.0;2937.0;100;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
765;151 Slachterijen en vleesverwerking;November  1994;6606.0;95.0;2937.0;100;;;;;;;3669.0;91.0;;;;;;;;;;;;;;
766;151 Slachterijen en vleesverwerking;December  1994;6606.0;93.0;2937.0;98;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
767;151 Slachterijen en vleesverwerking;1995;6606.0;94.0;2937.0;99;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
768;151 Slachterijen en vleesverwerking;Januari   1995;6606.0;94.0;2937.0;98;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
769;151 Slachterijen en vleesverwerking;Februari  1995;6606.0;95.0;2937.0;100;;;;;;;3669.0;91.0;;;;;;;;;;;;;;
770;151 Slachterijen en vleesverwerking;Maart     1995;6606.0;94.0;2937.0;99;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
771;151 Slachterijen en vleesverwerking;April     1995;6606.0;93.0;2937.0;98;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
772;151 Slachterijen en vleesverwerking;Mei       1995;6606.0;92.0;2937.0;97;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
773;151 Slachterijen en vleesverwerking;Juni      1995;6606.0;93.0;2937.0;98;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
774;151 Slachterijen en vleesverwerking;Juli      1995;6606.0;92.0;2937.0;98;;;;;;;3669.0;87.0;;;;;;;;;;;;;;
775;151 Slachterijen en vleesverwerking;Augustus  1995;6606.0;95.0;2937.0;101;;;;;;;3669.0;91.0;;;;;;;;;;;;;;
776;151 Slachterijen en vleesverwerking;September 1995;6606.0;97.0;2937.0;103;;;;;;;3669.0;92.0;;;;;;;;;;;;;;
777;151 Slachterijen en vleesverwerking;Oktober   1995;6606.0;94.0;2937.0;101;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
778;151 Slachterijen en vleesverwerking;November  1995;6606.0;94.0;2937.0;100;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
779;151 Slachterijen en vleesverwerking;December  1995;6606.0;94.0;2937.0;100;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
780;151 Slachterijen en vleesverwerking;1996;6606.0;98.0;2937.0;104;;;;;;;3669.0;94.0;;;;;;;;;;;;;;
781;151 Slachterijen en vleesverwerking;Januari   1996;6606.0;94.0;2937.0;100;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
782;151 Slachterijen en vleesverwerking;Februari  1996;6606.0;94.0;2937.0;100;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
783;151 Slachterijen en vleesverwerking;Maart     1996;6606.0;95.0;2937.0;101;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
784;151 Slachterijen en vleesverwerking;April     1996;6606.0;96.0;2937.0;102;;;;;;;3669.0;91.0;;;;;;;;;;;;;;
785;151 Slachterijen en vleesverwerking;Mei       1996;6606.0;101.0;2937.0;107;;;;;;;3669.0;96.0;;;;;;;;;;;;;;
786;151 Slachterijen en vleesverwerking;Juni      1996;6606.0;102.0;2937.0;107;;;;;;;3669.0;97.0;;;;;;;;;;;;;;
787;151 Slachterijen en vleesverwerking;Juli      1996;6606.0;102.0;2937.0;107;;;;;;;3669.0;99.0;;;;;;;;;;;;;;
788;151 Slachterijen en vleesverwerking;Augustus  1996;6606.0;103.0;2937.0;108;;;;;;;3669.0;99.0;;;;;;;;;;;;;;
789;151 Slachterijen en vleesverwerking;September 1996;6606.0;103.0;2937.0;109;;;;;;;3669.0;99.0;;;;;;;;;;;;;;
790;151 Slachterijen en vleesverwerking;Oktober   1996;6606.0;99.0;2937.0;105;;;;;;;3669.0;94.0;;;;;;;;;;;;;;
791;151 Slachterijen en vleesverwerking;November  1996;6606.0;94.0;2937.0;100;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
792;151 Slachterijen en vleesverwerking;December  1996;6606.0;95.0;2937.0;102;;;;;;;3669.0;90.0;;;;;;;;;;;;;;
793;151 Slachterijen en vleesverwerking;1997;6606.0;103.0;2937.0;109;;;;;;;3669.0;99.0;;;;;;;;;;;;;;
794;151 Slachterijen en vleesverwerking;Januari   1997;6606.0;93.0;2937.0;100;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
795;151 Slachterijen en vleesverwerking;Februari  1997;6606.0;94.0;2937.0;101;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
796;151 Slachterijen en vleesverwerking;Maart     1997;6606.0;97.0;2937.0;103;;;;;;;3669.0;93.0;;;;;;;;;;;;;;
797;151 Slachterijen en vleesverwerking;April     1997;6606.0;107.0;2937.0;114;;;;;;;3669.0;102.0;;;;;;;;;;;;;;
798;151 Slachterijen en vleesverwerking;Mei       1997;6606.0;113.0;2937.0;118;;;;;;;3669.0;110.0;;;;;;;;;;;;;;
799;151 Slachterijen en vleesverwerking;Juni      1997;6606.0;105.0;2937.0;109;;;;;;;3669.0;101.0;;;;;;;;;;;;;;
800;151 Slachterijen en vleesverwerking;Juli      1997;6606.0;104.0;2937.0;109;;;;;;;3669.0;101.0;;;;;;;;;;;;;;
801;151 Slachterijen en vleesverwerking;Augustus  1997;6606.0;108.0;2937.0;113;;;;;;;3669.0;104.0;;;;;;;;;;;;;;
802;151 Slachterijen en vleesverwerking;September 1997;6606.0;109.0;2937.0;114;;;;;;;3669.0;105.0;;;;;;;;;;;;;;
803;151 Slachterijen en vleesverwerking;Oktober   1997;6606.0;105.0;2937.0;110;;;;;;;3669.0;102.0;;;;;;;;;;;;;;
804;151 Slachterijen en vleesverwerking;November  1997;6606.0;104.0;2937.0;108;;;;;;;3669.0;100.0;;;;;;;;;;;;;;
805;151 Slachterijen en vleesverwerking;December  1997;6606.0;99.0;2937.0;104;;;;;;;3669.0;96.0;;;;;;;;;;;;;;
806;151 Slachterijen en vleesverwerking;1998;6606.0;92.0;2937.0;97;;;;;;;3669.0;88.0;;;;;;;;;;;;;;
807;151 Slachterijen en vleesverwerking;Januari   1998;6606.0;98.0;2937.0;102;;;;;;;3669.0;95.0;;;;;;;;;;;;;;
808;151 Slachterijen en vleesverwerking;Februari  1998;6606.0;99.0;2937.0;104;;;;;;;3669.0;95.0;;;;;;;;;;;;;;
809;151 Slachterijen en vleesverwerking;Maart     1998;6606.0;97.0;2937.0;101;;;;;;;3669.0;93.0;;;;;;;;;;;;;;
810;151 Slachterijen en vleesverwerking;April     1998;6606.0;95.0;2937.0;100;;;;;;;3669.0;91.0;;;;;;;;;;;;;;
811;151 Slachterijen en vleesverwerking;Mei       1998;6606.0;93.0;2937.0;98;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
812;151 Slachterijen en vleesverwerking;Juni      1998;6606.0;93.0;2937.0;99;;;;;;;3669.0;89.0;;;;;;;;;;;;;;
813;151 Slachterijen en vleesverwerking;Juli      1998;6606.0;90.0;2937.0;96;;;;;;;3669.0;86.0;;;;;;;;;;;;;;
814;151 Slachterijen en vleesverwerking;Augustus  1998;6606.0;89.0;2937.0;95;;;;;;;3669.0;85.0;;;;;;;;;;;;;;
815;151 Slachterijen en vleesverwerking;September 1998;6606.0;89.0;2937.0;94;;;;;;;3669.0;85.0;;;;;;;;;;;;;;
816;151 Slachterijen en vleesverwerking;Oktober 1998;6606.0;86.0;2937.0;91;;;;;;;3669.0;83.0;;;;;;;;;;;;;;
817;151 Slachterijen en vleesverwerking;November 1998;6606.0;84.0;2937.0;89;;;;;;;3669.0;81.0;;;;;;;;;;;;;;
818;151 Slachterijen en vleesverwerking;December 1998;6606.0;89.0;2937.0;93;;;;;;;3669.0;86.0;;;;;;;;;;;;;;
819;152 Visverwerkende industrie;1990;435.0;100.0;151.0;100;;;;;;;285.0;100.0;;;;;;;;;;;;;;
820;152 Visverwerkende industrie;Januari   1990;435.0;98.0;151.0;99;;;;;;;285.0;98.0;;;;;;;;;;;;;;
821;152 Visverwerkende industrie;Februari  1990;435.0;98.0;151.0;99;;;;;;;285.0;98.0;;;;;;;;;;;;;;
822;152 Visverwerkende industrie;Maart     1990;435.0;98.0;151.0;99;;;;;;;285.0;98.0;;;;;;;;;;;;;;
823;152 Visverwerkende industrie;April     1990;435.0;98.0;151.0;99;;;;;;;285.0;98.0;;;;;;;;;;;;;;
824;152 Visverwerkende industrie;Mei       1990;435.0;98.0;151.0;99;;;;;;;285.0;98.0;;;;;;;;;;;;;;
825;152 Visverwerkende industrie;Juni      1990;435.0;98.0;151.0;99;;;;;;;285.0;97.0;;;;;;;;;;;;;;
826;152 Visverwerkende industrie;Juli      1990;435.0;100.0;151.0;100;;;;;;;285.0;100.0;;;;;;;;;;;;;;
827;152 Visverwerkende industrie;Augustus  1990;435.0;102.0;151.0;101;;;;;;;285.0;103.0;;;;;;;;;;;;;;
828;152 Visverwerkende industrie;September 1990;435.0;102.0;151.0;101;;;;;;;285.0;102.0;;;;;;;;;;;;;;
829;152 Visverwerkende industrie;Oktober   1990;435.0;102.0;151.0;102;;;;;;;285.0;103.0;;;;;;;;;;;;;;
830;152 Visverwerkende industrie;November  1990;435.0;102.0;151.0;102;;;;;;;285.0;103.0;;;;;;;;;;;;;;
831;152 Visverwerkende industrie;December  1990;435.0;102.0;151.0;102;;;;;;;285.0;103.0;;;;;;;;;;;;;;
832;152 Visverwerkende industrie;1991;435.0;104.0;151.0;104;;;;;;;285.0;103.0;;;;;;;;;;;;;;
833;152 Visverwerkende industrie;Januari   1991;435.0;103.0;151.0;104;;;;;;;285.0;103.0;;;;;;;;;;;;;;
834;152 Visverwerkende industrie;Februari  1991;435.0;102.0;151.0;104;;;;;;;285.0;102.0;;;;;;;;;;;;;;
835;152 Visverwerkende industrie;Maart     1991;435.0;103.0;151.0;104;;;;;;;285.0;103.0;;;;;;;;;;;;;;
836;152 Visverwerkende industrie;April     1991;435.0;104.0;151.0;104;;;;;;;285.0;104.0;;;;;;;;;;;;;;
837;152 Visverwerkende industrie;Mei       1991;435.0;103.0;151.0;104;;;;;;;285.0;103.0;;;;;;;;;;;;;;
838;152 Visverwerkende industrie;Juni      1991;435.0;103.0;151.0;104;;;;;;;285.0;103.0;;;;;;;;;;;;;;
839;152 Visverwerkende industrie;Juli      1991;435.0;102.0;151.0;103;;;;;;;285.0;102.0;;;;;;;;;;;;;;
840;152 Visverwerkende industrie;Augustus  1991;435.0;102.0;151.0;103;;;;;;;285.0;102.0;;;;;;;;;;;;;;
841;152 Visverwerkende industrie;September 1991;435.0;105.0;151.0;104;;;;;;;285.0;105.0;;;;;;;;;;;;;;
842;152 Visverwerkende industrie;Oktober   1991;435.0;105.0;151.0;105;;;;;;;285.0;105.0;;;;;;;;;;;;;;
843;152 Visverwerkende industrie;November  1991;435.0;105.0;151.0;105;;;;;;;285.0;104.0;;;;;;;;;;;;;;
844;152 Visverwerkende industrie;December  1991;435.0;105.0;151.0;105;;;;;;;285.0;105.0;;;;;;;;;;;;;;
845;152 Visverwerkende industrie;1992;435.0;106.0;151.0;106;;;;;;;285.0;107.0;;;;;;;;;;;;;;
846;152 Visverwerkende industrie;Januari   1992;435.0;105.0;151.0;104;;;;;;;285.0;106.0;;;;;;;;;;;;;;
847;152 Visverwerkende industrie;Februari  1992;435.0;105.0;151.0;104;;;;;;;285.0;105.0;;;;;;;;;;;;;;
848;152 Visverwerkende industrie;Maart     1992;435.0;107.0;151.0;107;;;;;;;285.0;107.0;;;;;;;;;;;;;;
849;152 Visverwerkende industrie;April     1992;435.0;108.0;151.0;107;;;;;;;285.0;109.0;;;;;;;;;;;;;;
850;152 Visverwerkende industrie;Mei       1992;435.0;109.0;151.0;106;;;;;;;285.0;110.0;;;;;;;;;;;;;;
851;152 Visverwerkende industrie;Juni      1992;435.0;109.0;151.0;106;;;;;;;285.0;110.0;;;;;;;;;;;;;;
852;152 Visverwerkende industrie;Juli      1992;435.0;106.0;151.0;105;;;;;;;285.0;107.0;;;;;;;;;;;;;;
853;152 Visverwerkende industrie;Augustus  1992;435.0;106.0;151.0;105;;;;;;;285.0;106.0;;;;;;;;;;;;;;
854;152 Visverwerkende industrie;September 1992;435.0;105.0;151.0;106;;;;;;;285.0;105.0;;;;;;;;;;;;;;
855;152 Visverwerkende industrie;Oktober   1992;435.0;105.0;151.0;106;;;;;;;285.0;105.0;;;;;;;;;;;;;;
856;152 Visverwerkende industrie;November  1992;435.0;105.0;151.0;106;;;;;;;285.0;104.0;;;;;;;;;;;;;;
857;152 Visverwerkende industrie;December  1992;435.0;106.0;151.0;106;;;;;;;285.0;106.0;;;;;;;;;;;;;;
858;152 Visverwerkende industrie;1993;435.0;103.0;151.0;108;;;;;;;285.0;101.0;;;;;;;;;;;;;;
859;152 Visverwerkende industrie;Januari   1993;435.0;105.0;151.0;105;;;;;;;285.0;104.0;;;;;;;;;;;;;;
860;152 Visverwerkende industrie;Februari  1993;435.0;104.0;151.0;105;;;;;;;285.0;103.0;;;;;;;;;;;;;;
861;152 Visverwerkende industrie;Maart     1993;435.0;105.0;151.0;107;;;;;;;285.0;104.0;;;;;;;;;;;;;;
862;152 Visverwerkende industrie;April     1993;435.0;107.0;151.0;109;;;;;;;285.0;105.0;;;;;;;;;;;;;;
863;152 Visverwerkende industrie;Mei       1993;435.0;106.0;151.0;108;;;;;;;285.0;105.0;;;;;;;;;;;;;;
864;152 Visverwerkende industrie;Juni      1993;435.0;107.0;151.0;109;;;;;;;285.0;105.0;;;;;;;;;;;;;;
865;152 Visverwerkende industrie;Juli      1993;435.0;106.0;151.0;110;;;;;;;285.0;104.0;;;;;;;;;;;;;;
