ID;Bestedingscategorie;VoornaamsteInkomensbronHuishoudens;Perioden;ConsumentenprijsindexCPI_1;Jaarmutatie_2;Wegingscoefficient_3
401;10000 Onderwijs;Alle huishoudens;2008;100.78;2.2;109
402;10000 Onderwijs;Alle huishoudens;2009;102.11;1.3;109
403;10000 Onderwijs;Alle huishoudens;2010;101.31;-0.8;135
404;10000 Onderwijs;Alle huishoudens;2011;103.69;2.3;139
405;10000 Onderwijs;Alle huishoudens;2012;107.75;3.9;139
406;10000 Onderwijs;Alle huishoudens;2013;106.69;-1.0;145
407;10000 Onderwijs;Alle huishoudens;2014;110.47;3.5;146
408;10000 Onderwijs;Inkomen uit loon;2007;98.6;-1.4;128
409;10000 Onderwijs;Inkomen uit loon;2008;100.78;2.2;126
410;10000 Onderwijs;Inkomen uit loon;2009;102.11;1.3;125
411;10000 Onderwijs;Inkomen uit loon;2010;101.31;-0.8;162
412;10000 Onderwijs;Inkomen uit loon;2011;103.69;2.3;163
413;10000 Onderwijs;Inkomen uit loon;2012;107.75;3.9;170
414;10000 Onderwijs;Inkomen uit loon;2013;106.69;-1.0;175
415;10000 Onderwijs;Inkomen uit loon;2014;110.47;3.5;181
416;10000 Onderwijs;Inkomen uit eigen bedrijven of vermogen;2007;98.6;-1.4;85
417;10000 Onderwijs;Inkomen uit eigen bedrijven of vermogen;2008;100.78;2.2;84
418;10000 Onderwijs;Inkomen uit eigen bedrijven of vermogen;2009;102.11;1.3;96
419;10000 Onderwijs;Inkomen uit eigen bedrijven of vermogen;2010;101.31;-0.8;100
420;10000 Onderwijs;Inkomen uit eigen bedrijven of vermogen;2011;103.69;2.3;109
421;10000 Onderwijs;Inkomen uit eigen bedrijven of vermogen;2012;107.75;3.9;87
422;10000 Onderwijs;Inkomen uit eigen bedrijven of vermogen;2013;106.69;-1.0;110
423;10000 Onderwijs;Inkomen uit eigen bedrijven of vermogen;2014;110.47;3.5;105
424;10000 Onderwijs;Inkomen uit pensioen en AOW;2007;98.6;-1.4;31
425;10000 Onderwijs;Inkomen uit pensioen en AOW;2008;100.78;2.2;31
426;10000 Onderwijs;Inkomen uit pensioen en AOW;2009;102.11;1.3;31
427;10000 Onderwijs;Inkomen uit pensioen en AOW;2010;101.31;-0.8;46
428;10000 Onderwijs;Inkomen uit pensioen en AOW;2011;103.69;2.3;71
429;10000 Onderwijs;Inkomen uit pensioen en AOW;2012;107.75;3.9;82
430;10000 Onderwijs;Inkomen uit pensioen en AOW;2013;106.69;-1.0;95
431;10000 Onderwijs;Inkomen uit pensioen en AOW;2014;110.47;3.5;90
432;10000 Onderwijs;Inkomen uit uitkeringen anders dan AOW;2007;98.6;-1.4;198
433;10000 Onderwijs;Inkomen uit uitkeringen anders dan AOW;2008;100.78;2.2;196
434;10000 Onderwijs;Inkomen uit uitkeringen anders dan AOW;2009;102.11;1.3;198
435;10000 Onderwijs;Inkomen uit uitkeringen anders dan AOW;2010;101.31;-0.8;185
436;10000 Onderwijs;Inkomen uit uitkeringen anders dan AOW;2011;103.69;2.3;136
437;10000 Onderwijs;Inkomen uit uitkeringen anders dan AOW;2012;107.75;3.9;66
438;10000 Onderwijs;Inkomen uit uitkeringen anders dan AOW;2013;106.69;-1.0;63
439;10000 Onderwijs;Inkomen uit uitkeringen anders dan AOW;2014;110.47;3.5;44
440;11000 Hotels, café's en restaurants;Alle huishoudens;2007;103.51;3.5;4663
441;11000 Hotels, café's en restaurants;Alle huishoudens;2008;107.88;4.2;4657
442;11000 Hotels, café's en restaurants;Alle huishoudens;2009;112.14;3.9;4692
443;11000 Hotels, café's en restaurants;Alle huishoudens;2010;114.85;2.4;4635
444;11000 Hotels, café's en restaurants;Alle huishoudens;2011;117.92;2.7;4389
445;11000 Hotels, café's en restaurants;Alle huishoudens;2012;120.63;2.3;4198
446;11000 Hotels, café's en restaurants;Alle huishoudens;2013;122.75;1.8;4413
447;11000 Hotels, café's en restaurants;Alle huishoudens;2014;125.06;1.9;4399
448;11000 Hotels, café's en restaurants;Inkomen uit loon;2007;103.49;3.5;4981
449;11000 Hotels, café's en restaurants;Inkomen uit loon;2008;107.88;4.2;4987
450;11000 Hotels, café's en restaurants;Inkomen uit loon;2009;112.13;3.9;5075
451;11000 Hotels, café's en restaurants;Inkomen uit loon;2010;114.89;2.5;4984
452;11000 Hotels, café's en restaurants;Inkomen uit loon;2011;117.98;2.7;4691
453;11000 Hotels, café's en restaurants;Inkomen uit loon;2012;120.68;2.3;4432
454;11000 Hotels, café's en restaurants;Inkomen uit loon;2013;122.84;1.8;4632
455;11000 Hotels, café's en restaurants;Inkomen uit loon;2014;125.14;1.9;4590
456;11000 Hotels, café's en restaurants;Inkomen uit eigen bedrijven of vermogen;2007;103.56;3.6;4748
457;11000 Hotels, café's en restaurants;Inkomen uit eigen bedrijven of vermogen;2008;107.9;4.2;4708
458;11000 Hotels, café's en restaurants;Inkomen uit eigen bedrijven of vermogen;2009;112.18;4.0;4671
459;11000 Hotels, café's en restaurants;Inkomen uit eigen bedrijven of vermogen;2010;114.68;2.2;4369
460;11000 Hotels, café's en restaurants;Inkomen uit eigen bedrijven of vermogen;2011;117.71;2.6;3990
461;11000 Hotels, café's en restaurants;Inkomen uit eigen bedrijven of vermogen;2012;120.44;2.3;3795
462;11000 Hotels, café's en restaurants;Inkomen uit eigen bedrijven of vermogen;2013;122.53;1.7;4048
463;11000 Hotels, café's en restaurants;Inkomen uit eigen bedrijven of vermogen;2014;124.82;1.9;4021
464;11000 Hotels, café's en restaurants;Inkomen uit pensioen en AOW;2007;103.55;3.5;3775
465;11000 Hotels, café's en restaurants;Inkomen uit pensioen en AOW;2008;107.9;4.2;3756
466;11000 Hotels, café's en restaurants;Inkomen uit pensioen en AOW;2009;112.18;4.0;3817
467;11000 Hotels, café's en restaurants;Inkomen uit pensioen en AOW;2010;114.67;2.2;3959
468;11000 Hotels, café's en restaurants;Inkomen uit pensioen en AOW;2011;117.7;2.6;3859
469;11000 Hotels, café's en restaurants;Inkomen uit pensioen en AOW;2012;120.43;2.3;3915
470;11000 Hotels, café's en restaurants;Inkomen uit pensioen en AOW;2013;122.44;1.7;4138
471;11000 Hotels, café's en restaurants;Inkomen uit pensioen en AOW;2014;124.76;1.9;4221
472;11000 Hotels, café's en restaurants;Inkomen uit uitkeringen anders dan AOW;2007;103.49;3.5;3471
473;11000 Hotels, café's en restaurants;Inkomen uit uitkeringen anders dan AOW;2008;107.85;4.2;3481
474;11000 Hotels, café's en restaurants;Inkomen uit uitkeringen anders dan AOW;2009;112.12;4.0;3660
475;11000 Hotels, café's en restaurants;Inkomen uit uitkeringen anders dan AOW;2010;114.84;2.4;3544
476;11000 Hotels, café's en restaurants;Inkomen uit uitkeringen anders dan AOW;2011;117.94;2.7;3493
477;11000 Hotels, café's en restaurants;Inkomen uit uitkeringen anders dan AOW;2012;120.56;2.2;3261
478;11000 Hotels, café's en restaurants;Inkomen uit uitkeringen anders dan AOW;2013;122.79;1.8;3657
479;11000 Hotels, café's en restaurants;Inkomen uit uitkeringen anders dan AOW;2014;125.12;1.9;3650
480;12000 Diverse goederen en diensten;Alle huishoudens;2007;102.91;2.9;11096
481;12000 Diverse goederen en diensten;Alle huishoudens;2008;106.8;3.8;10833
482;12000 Diverse goederen en diensten;Alle huishoudens;2009;109.5;2.5;10849
483;12000 Diverse goederen en diensten;Alle huishoudens;2010;111.41;1.7;11179
484;12000 Diverse goederen en diensten;Alle huishoudens;2011;113.99;2.3;11218
485;12000 Diverse goederen en diensten;Alle huishoudens;2012;116.69;2.4;11278
486;12000 Diverse goederen en diensten;Alle huishoudens;2013;121.46;4.1;11230
487;12000 Diverse goederen en diensten;Alle huishoudens;2014;122.99;1.3;11272
488;12000 Diverse goederen en diensten;Inkomen uit loon;2007;102.9;2.9;11813
489;12000 Diverse goederen en diensten;Inkomen uit loon;2008;106.75;3.7;11333
490;12000 Diverse goederen en diensten;Inkomen uit loon;2009;109.43;2.5;11161
491;12000 Diverse goederen en diensten;Inkomen uit loon;2010;111.33;1.7;11302
492;12000 Diverse goederen en diensten;Inkomen uit loon;2011;113.92;2.3;11163
493;12000 Diverse goederen en diensten;Inkomen uit loon;2012;116.68;2.4;11234
494;12000 Diverse goederen en diensten;Inkomen uit loon;2013;121.59;4.2;11348
495;12000 Diverse goederen en diensten;Inkomen uit loon;2014;123.14;1.3;11508
496;12000 Diverse goederen en diensten;Inkomen uit eigen bedrijven of vermogen;2007;102.85;2.8;14697
497;12000 Diverse goederen en diensten;Inkomen uit eigen bedrijven of vermogen;2008;107.02;4.1;13685
498;12000 Diverse goederen en diensten;Inkomen uit eigen bedrijven of vermogen;2009;109.78;2.6;14395
499;12000 Diverse goederen en diensten;Inkomen uit eigen bedrijven of vermogen;2010;111.75;1.8;15454
500;12000 Diverse goederen en diensten;Inkomen uit eigen bedrijven of vermogen;2011;114.53;2.5;16594
501;12000 Diverse goederen en diensten;Inkomen uit eigen bedrijven of vermogen;2012;117.29;2.4;16506
502;12000 Diverse goederen en diensten;Inkomen uit eigen bedrijven of vermogen;2013;122.88;4.8;16536
503;12000 Diverse goederen en diensten;Inkomen uit eigen bedrijven of vermogen;2014;124.48;1.3;16415
504;12000 Diverse goederen en diensten;Inkomen uit pensioen en AOW;2007;102.97;3.0;9426
505;12000 Diverse goederen en diensten;Inkomen uit pensioen en AOW;2008;106.85;3.8;9052
506;12000 Diverse goederen en diensten;Inkomen uit pensioen en AOW;2009;109.61;2.6;9514
507;12000 Diverse goederen en diensten;Inkomen uit pensioen en AOW;2010;111.55;1.8;9945
508;12000 Diverse goederen en diensten;Inkomen uit pensioen en AOW;2011;114.02;2.2;9654
509;12000 Diverse goederen en diensten;Inkomen uit pensioen en AOW;2012;116.62;2.3;8938
510;12000 Diverse goederen en diensten;Inkomen uit pensioen en AOW;2013;120.6;3.4;8353
511;12000 Diverse goederen en diensten;Inkomen uit pensioen en AOW;2014;121.92;1.1;8373
512;12000 Diverse goederen en diensten;Inkomen uit uitkeringen anders dan AOW;2007;102.98;3.0;6869
513;12000 Diverse goederen en diensten;Inkomen uit uitkeringen anders dan AOW;2008;106.48;3.4;7076
514;12000 Diverse goederen en diensten;Inkomen uit uitkeringen anders dan AOW;2009;109.14;2.5;7040
515;12000 Diverse goederen en diensten;Inkomen uit uitkeringen anders dan AOW;2010;110.92;1.6;7519
516;12000 Diverse goederen en diensten;Inkomen uit uitkeringen anders dan AOW;2011;113.26;2.1;8621
517;12000 Diverse goederen en diensten;Inkomen uit uitkeringen anders dan AOW;2012;115.45;1.9;11237
518;12000 Diverse goederen en diensten;Inkomen uit uitkeringen anders dan AOW;2013;119.12;3.2;11618
519;12000 Diverse goederen en diensten;Inkomen uit uitkeringen anders dan AOW;2014;120.71;1.3;11426
520;13000 Cons.geb. belast./overheidsdienst.;Alle huishoudens;2007;102.87;2.9;3420
521;13000 Cons.geb. belast./overheidsdienst.;Alle huishoudens;2008;107.18;4.2;3239
522;13000 Cons.geb. belast./overheidsdienst.;Alle huishoudens;2009;111.48;4.0;3253
523;13000 Cons.geb. belast./overheidsdienst.;Alle huishoudens;2010;115.77;3.8;3407
524;13000 Cons.geb. belast./overheidsdienst.;Alle huishoudens;2011;117.22;1.3;3597
525;13000 Cons.geb. belast./overheidsdienst.;Alle huishoudens;2012;118.68;1.2;3674
526;13000 Cons.geb. belast./overheidsdienst.;Alle huishoudens;2013;121.03;2.0;3693
527;13000 Cons.geb. belast./overheidsdienst.;Alle huishoudens;2014;124.63;3.0;3744
528;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit loon;2007;102.88;2.9;3429
529;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit loon;2008;107.18;4.2;3275
530;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit loon;2009;111.49;4.0;3346
531;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit loon;2010;115.77;3.8;3553
532;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit loon;2011;117.22;1.3;3729
533;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit loon;2012;118.68;1.2;3783
534;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit loon;2013;121.03;2.0;3783
535;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit loon;2014;124.63;3.0;3869
536;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit eigen bedrijven of vermogen;2007;102.88;2.9;3316
537;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit eigen bedrijven of vermogen;2008;107.18;4.2;3171
538;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit eigen bedrijven of vermogen;2009;111.49;4.0;3273
539;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit eigen bedrijven of vermogen;2010;115.77;3.8;3416
540;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit eigen bedrijven of vermogen;2011;117.22;1.3;3654
541;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit eigen bedrijven of vermogen;2012;118.68;1.2;3787
542;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit eigen bedrijven of vermogen;2013;121.03;2.0;3897
543;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit eigen bedrijven of vermogen;2014;124.63;3.0;3998
544;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit pensioen en AOW;2007;102.88;2.9;3147
545;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit pensioen en AOW;2008;107.18;4.2;3016
546;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit pensioen en AOW;2009;111.49;4.0;2849
547;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit pensioen en AOW;2010;115.77;3.8;2813
548;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit pensioen en AOW;2011;117.22;1.3;2917
549;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit pensioen en AOW;2012;118.68;1.2;3005
550;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit pensioen en AOW;2013;121.03;2.0;3081
551;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit pensioen en AOW;2014;124.63;3.0;3110
552;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit uitkeringen anders dan AOW;2007;102.88;2.9;3725
553;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit uitkeringen anders dan AOW;2008;107.18;4.2;3578
554;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit uitkeringen anders dan AOW;2009;111.49;4.0;3515
555;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit uitkeringen anders dan AOW;2010;115.77;3.8;3686
556;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit uitkeringen anders dan AOW;2011;117.22;1.3;4150
557;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit uitkeringen anders dan AOW;2012;118.68;1.2;4315
558;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit uitkeringen anders dan AOW;2013;121.03;2.0;4368
559;13000 Cons.geb. belast./overheidsdienst.;Inkomen uit uitkeringen anders dan AOW;2014;124.63;3.0;4223
560;14000 Consumptie in het buitenland;Alle huishoudens;2007;102.32;2.3;4551
561;14000 Consumptie in het buitenland;Alle huishoudens;2008;107.26;4.8;4455
562;14000 Consumptie in het buitenland;Alle huishoudens;2009;105.32;-1.8;4485
563;14000 Consumptie in het buitenland;Alle huishoudens;2010;108.81;3.3;4594
564;14000 Consumptie in het buitenland;Alle huishoudens;2011;113.48;4.3;4634
565;14000 Consumptie in het buitenland;Alle huishoudens;2012;117.73;3.7;4533
566;14000 Consumptie in het buitenland;Alle huishoudens;2013;119.76;1.7;4427
567;14000 Consumptie in het buitenland;Alle huishoudens;2014;120.58;0.7;4667
568;14000 Consumptie in het buitenland;Inkomen uit loon;2007;102.32;2.3;4238
569;14000 Consumptie in het buitenland;Inkomen uit loon;2008;107.26;4.8;4082
570;14000 Consumptie in het buitenland;Inkomen uit loon;2009;105.32;-1.8;4309
571;14000 Consumptie in het buitenland;Inkomen uit loon;2010;108.81;3.3;4558
572;14000 Consumptie in het buitenland;Inkomen uit loon;2011;113.48;4.3;4783
573;14000 Consumptie in het buitenland;Inkomen uit loon;2012;117.73;3.7;4708
574;14000 Consumptie in het buitenland;Inkomen uit loon;2013;119.76;1.7;4563
575;14000 Consumptie in het buitenland;Inkomen uit loon;2014;120.58;0.7;4711
576;14000 Consumptie in het buitenland;Inkomen uit eigen bedrijven of vermogen;2007;102.32;2.3;4474
577;14000 Consumptie in het buitenland;Inkomen uit eigen bedrijven of vermogen;2008;107.26;4.8;4339
578;14000 Consumptie in het buitenland;Inkomen uit eigen bedrijven of vermogen;2009;105.32;-1.8;4530
579;14000 Consumptie in het buitenland;Inkomen uit eigen bedrijven of vermogen;2010;108.81;3.3;4637
580;14000 Consumptie in het buitenland;Inkomen uit eigen bedrijven of vermogen;2011;113.48;4.3;4577
581;14000 Consumptie in het buitenland;Inkomen uit eigen bedrijven of vermogen;2012;117.73;3.7;4303
582;14000 Consumptie in het buitenland;Inkomen uit eigen bedrijven of vermogen;2013;119.76;1.7;4482
583;14000 Consumptie in het buitenland;Inkomen uit eigen bedrijven of vermogen;2014;120.58;0.7;5128
584;14000 Consumptie in het buitenland;Inkomen uit pensioen en AOW;2007;102.32;2.3;5361
585;14000 Consumptie in het buitenland;Inkomen uit pensioen en AOW;2008;107.26;4.8;5187
586;14000 Consumptie in het buitenland;Inkomen uit pensioen en AOW;2009;105.32;-1.8;4790
587;14000 Consumptie in het buitenland;Inkomen uit pensioen en AOW;2010;108.81;3.3;4612
588;14000 Consumptie in het buitenland;Inkomen uit pensioen en AOW;2011;113.48;4.3;4313
589;14000 Consumptie in het buitenland;Inkomen uit pensioen en AOW;2012;117.73;3.7;4413
590;14000 Consumptie in het buitenland;Inkomen uit pensioen en AOW;2013;119.76;1.7;4331
591;14000 Consumptie in het buitenland;Inkomen uit pensioen en AOW;2014;120.58;0.7;4639
592;14000 Consumptie in het buitenland;Inkomen uit uitkeringen anders dan AOW;2007;102.32;2.3;5610
593;14000 Consumptie in het buitenland;Inkomen uit uitkeringen anders dan AOW;2008;107.26;4.8;5418
594;14000 Consumptie in het buitenland;Inkomen uit uitkeringen anders dan AOW;2009;105.32;-1.8;5186
595;14000 Consumptie in het buitenland;Inkomen uit uitkeringen anders dan AOW;2010;108.81;3.3;4839
596;14000 Consumptie in het buitenland;Inkomen uit uitkeringen anders dan AOW;2011;113.48;4.3;4152
597;14000 Consumptie in het buitenland;Inkomen uit uitkeringen anders dan AOW;2012;117.73;3.7;3481
598;14000 Consumptie in het buitenland;Inkomen uit uitkeringen anders dan AOW;2013;119.76;1.7;3376
599;14000 Consumptie in het buitenland;Inkomen uit uitkeringen anders dan AOW;2014;120.58;0.7;3740
