ID;BedrijfstakkenSBI93;LoonklassenJaarloon;WoonregioS;WerkregioS;Perioden;TotaalHoofdbanenVanWerknemers_1;HoofdbaanBinnenWoongemeente_2;HoofdbaanBuitenWoongemeente_3;HoofdbaanBinnenWoonCOROP_4;HoofdbaanBuitenWoonCOROP_5;HoofdbaanBinnenWoonprovincie_6;HoofdbaanBuitenWoonprovincie_7;GemiddeldeWoonwerkafstand_8
2362;0;0;België;Utrecht (CR);2004 30 september;0.7;;0.7;;0.7;;0.7;
2363;0;0;België;Utrecht (CR);2005 30 september;0.8;;0.8;;0.8;;0.8;
2364;0;0;België;Kop van Noord-Holland (CR);1998 31 december;;;;;;;;
2365;0;0;België;Kop van Noord-Holland (CR);2000 31 december;;;;;;;;
2366;0;0;België;Kop van Noord-Holland (CR);2004 30 september;;;;;;;;
2367;0;0;België;Kop van Noord-Holland (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2368;0;0;België;Alkmaar en omgeving (CR);1998 31 december;;;;;;;;
2369;0;0;België;Alkmaar en omgeving (CR);2000 31 december;;;;;;;;
2370;0;0;België;Alkmaar en omgeving (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2371;0;0;België;Alkmaar en omgeving (CR);2005 30 september;;;;;;;;
2372;0;0;België;IJmond (CR);1998 31 december;;;;;;;;
2373;0;0;België;IJmond (CR);2000 31 december;;;;;;;;
2374;0;0;België;IJmond (CR);2004 30 september;;;;;;;;
2375;0;0;België;IJmond (CR);2005 30 september;;;;;;;;
2376;0;0;België;Agglomeratie Haarlem (CR);1998 31 december;;;;;;;;
2377;0;0;België;Agglomeratie Haarlem (CR);2000 31 december;;;;;;;;
2378;0;0;België;Agglomeratie Haarlem (CR);2004 30 september;;;;;;;;
2379;0;0;België;Agglomeratie Haarlem (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2380;0;0;België;Zaanstreek (CR);1998 31 december;;;;;;;;
2381;0;0;België;Zaanstreek (CR);2000 31 december;;;;;;;;
2382;0;0;België;Zaanstreek (CR);2004 30 september;;;;;;;;
2383;0;0;België;Zaanstreek (CR);2005 30 september;;;;;;;;
2384;0;0;België;Groot-Amsterdam (CR);1998 31 december;;;;;;;;
2385;0;0;België;Groot-Amsterdam (CR);2000 31 december;1.3;;1.3;;1.3;;1.3;
2386;0;0;België;Groot-Amsterdam (CR);2004 30 september;1.5;;1.5;;1.5;;1.5;
2387;0;0;België;Groot-Amsterdam (CR);2005 30 september;1.6;;1.6;;1.6;;1.6;
2388;0;0;België;Het Gooi en Vechtstreek (CR);1998 31 december;;;;;;;;
2389;0;0;België;Het Gooi en Vechtstreek (CR);2000 31 december;0.1;;0.1;;0.1;;0.1;
2390;0;0;België;Het Gooi en Vechtstreek (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2391;0;0;België;Het Gooi en Vechtstreek (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2392;0;0;België;Aggl. Leiden en Bollenstreek (CR);1998 31 december;;;;;;;;
2393;0;0;België;Aggl. Leiden en Bollenstreek (CR);2000 31 december;0.1;;0.1;;0.1;;0.1;
2394;0;0;België;Aggl. Leiden en Bollenstreek (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2395;0;0;België;Aggl. Leiden en Bollenstreek (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2396;0;0;België;Agglomeratie 's-Gravenhage (CR);1998 31 december;;;;;;;;
2397;0;0;België;Agglomeratie 's-Gravenhage (CR);2000 31 december;0.8;;0.8;;0.8;;0.8;
2398;0;0;België;Agglomeratie 's-Gravenhage (CR);2004 30 september;0.5;;0.5;;0.5;;0.5;
2399;0;0;België;Agglomeratie 's-Gravenhage (CR);2005 30 september;0.7;;0.7;;0.7;;0.7;
2400;0;0;België;Delft en Westland (CR);1998 31 december;;;;;;;;
2401;0;0;België;Delft en Westland (CR);2000 31 december;;;;;;;;
2402;0;0;België;Delft en Westland (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2403;0;0;België;Delft en Westland (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2404;0;0;België;Oost-Zuid-Holland (CR);1998 31 december;;;;;;;;
2405;0;0;België;Oost-Zuid-Holland (CR);2000 31 december;0.1;;0.1;;0.1;;0.1;
2406;0;0;België;Oost-Zuid-Holland (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2407;0;0;België;Oost-Zuid-Holland (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2408;0;0;België;Groot-Rijnmond (CR);1998 31 december;;;;;;;;
2409;0;0;België;Groot-Rijnmond (CR);2000 31 december;0.9;;0.9;;0.9;;0.9;
2410;0;0;België;Groot-Rijnmond (CR);2004 30 september;1.1;;1.1;;1.1;;1.1;
2411;0;0;België;Groot-Rijnmond (CR);2005 30 september;1.1;;1.1;;1.1;;1.1;
2412;0;0;België;Zuidoost-Zuid-Holland (CR);1998 31 december;;;;;;;;
2413;0;0;België;Zuidoost-Zuid-Holland (CR);2000 31 december;0.2;;0.2;;0.2;;0.2;
2414;0;0;België;Zuidoost-Zuid-Holland (CR);2004 30 september;0.2;;0.2;;0.2;;0.2;
2415;0;0;België;Zuidoost-Zuid-Holland (CR);2005 30 september;0.3;;0.3;;0.3;;0.3;
2416;0;0;België;Zeeuwsch-Vlaanderen (CR);1998 31 december;;;;;;;;
2417;0;0;België;Zeeuwsch-Vlaanderen (CR);2000 31 december;1.1;;1.1;;1.1;;1.1;
2418;0;0;België;Zeeuwsch-Vlaanderen (CR);2004 30 september;1.7;;1.7;;1.7;;1.7;
2419;0;0;België;Zeeuwsch-Vlaanderen (CR);2005 30 september;1.6;;1.6;;1.6;;1.6;
2420;0;0;België;Overig Zeeland (CR);1998 31 december;;;;;;;;
2421;0;0;België;Overig Zeeland (CR);2000 31 december;0.2;;0.2;;0.2;;0.2;
2422;0;0;België;Overig Zeeland (CR);2004 30 september;0.3;;0.3;;0.3;;0.3;
2423;0;0;België;Overig Zeeland (CR);2005 30 september;0.3;;0.3;;0.3;;0.3;
2424;0;0;België;West-Noord-Brabant (CR);1998 31 december;;;;;;;;
2425;0;0;België;West-Noord-Brabant (CR);2000 31 december;1.9;;1.9;;1.9;;1.9;
2426;0;0;België;West-Noord-Brabant (CR);2004 30 september;3.1;;3.1;;3.1;;3.1;
2427;0;0;België;West-Noord-Brabant (CR);2005 30 september;3.1;;3.1;;3.1;;3.1;
2428;0;0;België;Midden-Noord-Brabant (CR);1998 31 december;;;;;;;;
2429;0;0;België;Midden-Noord-Brabant (CR);2000 31 december;1.3;;1.3;;1.3;;1.3;
2430;0;0;België;Midden-Noord-Brabant (CR);2004 30 september;1.9;;1.9;;1.9;;1.9;
2431;0;0;België;Midden-Noord-Brabant (CR);2005 30 september;1.9;;1.9;;1.9;;1.9;
2432;0;0;België;Noordoost-Noord-Brabant (CR);1998 31 december;;;;;;;;
2433;0;0;België;Noordoost-Noord-Brabant (CR);2000 31 december;0.5;;0.5;;0.5;;0.5;
2434;0;0;België;Noordoost-Noord-Brabant (CR);2004 30 september;0.8;;0.8;;0.8;;0.8;
2435;0;0;België;Noordoost-Noord-Brabant (CR);2005 30 september;0.8;;0.8;;0.8;;0.8;
2436;0;0;België;Zuidoost-Noord-Brabant (CR);1998 31 december;;;;;;;;
2437;0;0;België;Zuidoost-Noord-Brabant (CR);2000 31 december;3.7;;3.7;;3.7;;3.7;
2438;0;0;België;Zuidoost-Noord-Brabant (CR);2004 30 september;5.9;;5.9;;5.9;;5.9;
2439;0;0;België;Zuidoost-Noord-Brabant (CR);2005 30 september;6.0;;6.0;;6.0;;6.0;
2440;0;0;België;Noord-Limburg (CR);1998 31 december;;;;;;;;
2441;0;0;België;Noord-Limburg (CR);2000 31 december;0.2;;0.2;;0.2;;0.2;
2442;0;0;België;Noord-Limburg (CR);2004 30 september;0.5;;0.5;;0.5;;0.5;
2443;0;0;België;Noord-Limburg (CR);2005 30 september;0.4;;0.4;;0.4;;0.4;
2444;0;0;België;Midden-Limburg (CR);1998 31 december;;;;;;;;
2445;0;0;België;Midden-Limburg (CR);2000 31 december;1.4;;1.4;;1.4;;1.4;
2446;0;0;België;Midden-Limburg (CR);2004 30 september;2.1;;2.1;;2.1;;2.1;
2447;0;0;België;Midden-Limburg (CR);2005 30 september;1.8;;1.8;;1.8;;1.8;
2448;0;0;België;Zuid-Limburg (CR);1998 31 december;;;;;;;;
2449;0;0;België;Zuid-Limburg (CR);2000 31 december;6.4;;6.4;;6.4;;6.4;
2450;0;0;België;Zuid-Limburg (CR);2004 30 september;8.9;;8.9;;8.9;;8.9;
2451;0;0;België;Zuid-Limburg (CR);2005 30 september;8.9;;8.9;;8.9;;8.9;
2452;0;0;België;Flevoland (CR);1998 31 december;;;;;;;;
2453;0;0;België;Flevoland (CR);2000 31 december;;;;;;;;
2454;0;0;België;Flevoland (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2455;0;0;België;Flevoland (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2456;0;0;België;Corop onbekend;1998 31 december;;;;;;;;0.0
2457;0;0;België;Corop onbekend;2000 31 december;;;;;;;;0.0
2458;0;0;België;Corop onbekend;2004 30 september;0.3;;0.3;;0.3;;0.3;
2459;0;0;België;Corop onbekend;2005 30 september;0.3;;0.3;;0.3;;0.3;
2460;0;0;België;Almere;1998 31 december;;;;;;;;
2461;0;0;België;Almere;2000 31 december;;;;;;;;
2462;0;0;België;Almere;2004 30 september;0.1;;0.1;;0.1;;0.1;
2463;0;0;België;Almere;2005 30 september;0.1;;0.1;;0.1;;0.1;
2464;0;0;België;Amersfoort (GM);1998 31 december;;;;;;;;
2465;0;0;België;Amersfoort (GM);2000 31 december;;;;;;;;
2466;0;0;België;Amersfoort (GM);2004 30 september;0.1;;0.1;;0.1;;0.1;
2467;0;0;België;Amersfoort (GM);2005 30 september;0.1;;0.1;;0.1;;0.1;
2468;0;0;België;Amsterdam (GM);1998 31 december;;;;;;;;
2469;0;0;België;Amsterdam (GM);2000 31 december;0.6;;0.6;;0.6;;0.6;
2470;0;0;België;Amsterdam (GM);2004 30 september;0.8;;0.8;;0.8;;0.8;
2471;0;0;België;Amsterdam (GM);2005 30 september;0.9;;0.9;;0.9;;0.9;
2472;0;0;België;Apeldoorn (GM);1998 31 december;;;;;;;;
2473;0;0;België;Apeldoorn (GM);2000 31 december;;;;;;;;
2474;0;0;België;Apeldoorn (GM);2004 30 september;0.1;;0.1;;0.1;;0.1;
2475;0;0;België;Apeldoorn (GM);2005 30 september;0.1;;0.1;;0.1;;0.1;
2476;0;0;België;Arnhem (GM);1998 31 december;;;;;;;;
2477;0;0;België;Arnhem (GM);2000 31 december;;;;;;;;
2478;0;0;België;Arnhem (GM);2004 30 september;0.1;;0.1;;0.1;;0.1;
2479;0;0;België;Arnhem (GM);2005 30 september;0.1;;0.1;;0.1;;0.1;
2480;0;0;België;Breda (GM);1998 31 december;;;;;;;;
2481;0;0;België;Breda (GM);2000 31 december;0.8;;0.8;;0.8;;0.8;
2482;0;0;België;Breda (GM);2004 30 september;1.2;;1.2;;1.2;;1.2;
2483;0;0;België;Breda (GM);2005 30 september;1.1;;1.1;;1.1;;1.1;
2484;0;0;België;Dordrecht (GM);1998 31 december;;;;;;;;
2485;0;0;België;Dordrecht (GM);2000 31 december;0.1;;0.1;;0.1;;0.1;
2486;0;0;België;Dordrecht (GM);2004 30 september;0.1;;0.1;;0.1;;0.1;
2487;0;0;België;Dordrecht (GM);2005 30 september;0.1;;0.1;;0.1;;0.1;
2488;0;0;België;Ede;1998 31 december;;;;;;;;
2489;0;0;België;Ede;2000 31 december;;;;;;;;
2490;0;0;België;Ede;2004 30 september;;;;;;;;
2491;0;0;België;Ede;2005 30 september;;;;;;;;
2492;0;0;België;Eindhoven (GM);1998 31 december;;;;;;;;
2493;0;0;België;Eindhoven (GM);2000 31 december;1.6;;1.6;;1.6;;1.6;
2494;0;0;België;Eindhoven (GM);2004 30 september;2.3;;2.3;;2.3;;2.3;
2495;0;0;België;Eindhoven (GM);2005 30 september;2.4;;2.4;;2.4;;2.4;
2496;0;0;België;Emmen;1998 31 december;;;;;;;;
2497;0;0;België;Emmen;2000 31 december;;;;;;;;0.0
2498;0;0;België;Emmen;2004 30 september;;;;;;;;
2499;0;0;België;Emmen;2005 30 september;;;;;;;;
2500;0;0;België;Enschede (GM);1998 31 december;;;;;;;;
2501;0;0;België;Enschede (GM);2000 31 december;;;;;;;;
2502;0;0;België;Enschede (GM);2004 30 september;;;;;;;;
2503;0;0;België;Enschede (GM);2005 30 september;;;;;;;;
2504;0;0;België;'s-Gravenhage (GM);1998 31 december;;;;;;;;
2505;0;0;België;'s-Gravenhage (GM);2000 31 december;0.7;;0.7;;0.7;;0.7;
2506;0;0;België;'s-Gravenhage (GM);2004 30 september;0.4;;0.4;;0.4;;0.4;
2507;0;0;België;'s-Gravenhage (GM);2005 30 september;0.5;;0.5;;0.5;;0.5;
2508;0;0;België;Groningen (GM);1998 31 december;;;;;;;;
2509;0;0;België;Groningen (GM);2000 31 december;;;;;;;;
2510;0;0;België;Groningen (GM);2004 30 september;0.1;;0.1;;0.1;;0.1;
2511;0;0;België;Groningen (GM);2005 30 september;0.1;;0.1;;0.1;;0.1;
2512;0;0;België;Haarlem (GM);1998 31 december;;;;;;;;
2513;0;0;België;Haarlem (GM);2000 31 december;;;;;;;;
2514;0;0;België;Haarlem (GM);2004 30 september;;;;;;;;
2515;0;0;België;Haarlem (GM);2005 30 september;;;;;;;;
2516;0;0;België;Haarlemmermeer;1998 31 december;;;;;;;;
2517;0;0;België;Haarlemmermeer;2000 31 december;0.2;;0.2;;0.2;;0.2;
2518;0;0;België;Haarlemmermeer;2004 30 september;0.4;;0.4;;0.4;;0.4;
2519;0;0;België;Haarlemmermeer;2005 30 september;0.4;;0.4;;0.4;;0.4;
2520;0;0;België;'s-Hertogenbosch (GM);1998 31 december;;;;;;;;
2521;0;0;België;'s-Hertogenbosch (GM);2000 31 december;0.2;;0.2;;0.2;;0.2;
2522;0;0;België;'s-Hertogenbosch (GM);2004 30 september;0.3;;0.3;;0.3;;0.3;
2523;0;0;België;'s-Hertogenbosch (GM);2005 30 september;0.3;;0.3;;0.3;;0.3;
2524;0;0;België;Leiden (GM);1998 31 december;;;;;;;;
2525;0;0;België;Leiden (GM);2000 31 december;;;;;;;;
2526;0;0;België;Leiden (GM);2004 30 september;0.1;;0.1;;0.1;;0.1;
2527;0;0;België;Leiden (GM);2005 30 september;0.1;;0.1;;0.1;;0.1;
2528;0;0;België;Maastricht (GM);1998 31 december;;;;;;;;
2529;0;0;België;Maastricht (GM);2000 31 december;3.2;;3.2;;3.2;;3.2;
2530;0;0;België;Maastricht (GM);2004 30 september;4.8;;4.8;;4.8;;4.8;
2531;0;0;België;Maastricht (GM);2005 30 september;5.0;;5.0;;5.0;;5.0;
2532;0;0;België;Nijmegen (GM);1998 31 december;;;;;;;;
2533;0;0;België;Nijmegen (GM);2000 31 december;;;;;;;;
2534;0;0;België;Nijmegen (GM);2004 30 september;0.1;;0.1;;0.1;;0.1;
2535;0;0;België;Nijmegen (GM);2005 30 september;0.1;;0.1;;0.1;;0.1;
2536;0;0;België;Rotterdam (GM);1998 31 december;;;;;;;;
2537;0;0;België;Rotterdam (GM);2000 31 december;0.6;;0.6;;0.6;;0.6;
2538;0;0;België;Rotterdam (GM);2004 30 september;0.7;;0.7;;0.7;;0.7;
2539;0;0;België;Rotterdam (GM);2005 30 september;0.7;;0.7;;0.7;;0.7;
2540;0;0;België;Tilburg (GM);1998 31 december;;;;;;;;
2541;0;0;België;Tilburg (GM);2000 31 december;0.6;;0.6;;0.6;;0.6;
2542;0;0;België;Tilburg (GM);2004 30 september;0.9;;0.9;;0.9;;0.9;
2543;0;0;België;Tilburg (GM);2005 30 september;0.9;;0.9;;0.9;;0.9;
2544;0;0;België;Utrecht (GM);1998 31 december;;;;;;;;
2545;0;0;België;Utrecht (GM);2000 31 december;0.6;;0.6;;0.6;;0.6;
2546;0;0;België;Utrecht (GM);2004 30 september;0.4;;0.4;;0.4;;0.4;
2547;0;0;België;Utrecht (GM);2005 30 september;0.4;;0.4;;0.4;;0.4;
2548;0;0;België;Zaanstad;1998 31 december;;;;;;;;
2549;0;0;België;Zaanstad;2000 31 december;;;;;;;;
2550;0;0;België;Zaanstad;2004 30 september;;;;;;;;
2551;0;0;België;Zaanstad;2005 30 september;;;;;;;;
2552;0;0;België;Zoetermeer;1998 31 december;;;;;;;;
2553;0;0;België;Zoetermeer;2000 31 december;0.1;;0.1;;0.1;;0.1;
2554;0;0;België;Zoetermeer;2004 30 september;;;;;;;;
2555;0;0;België;Zoetermeer;2005 30 september;;;;;;;;
2556;0;0;België;Zwolle (GM);1998 31 december;;;;;;;;
2557;0;0;België;Zwolle (GM);2000 31 december;;;;;;;;
2558;0;0;België;Zwolle (GM);2004 30 september;;;;;;;;
2559;0;0;België;Zwolle (GM);2005 30 september;;;;;;;;
2560;0;0;Duitsland;Nederland totaal;1998 31 december;;;;;;;;0.0
2561;0;0;Duitsland;Nederland totaal;2000 31 december;10.3;;10.3;;10.3;;10.3;
2562;0;0;Duitsland;Nederland totaal;2004 30 september;24.0;;24.0;;24.0;;24.0;
2563;0;0;Duitsland;Nederland totaal;2005 30 september;25.6;;25.6;;25.6;;25.6;
2564;0;0;Duitsland;Groningen (PV);1998 31 december;;;;;;;;0.0
2565;0;0;Duitsland;Groningen (PV);2000 31 december;0.1;;0.1;;0.1;;0.1;
2566;0;0;Duitsland;Groningen (PV);2004 30 september;0.4;;0.4;;0.4;;0.4;
2567;0;0;Duitsland;Groningen (PV);2005 30 september;0.5;;0.5;;0.5;;0.5;
2568;0;0;Duitsland;Friesland (PV);1998 31 december;;;;;;;;0.0
2569;0;0;Duitsland;Friesland (PV);2000 31 december;;;;;;;;
2570;0;0;Duitsland;Friesland (PV);2004 30 september;0.2;;0.2;;0.2;;0.2;
2571;0;0;Duitsland;Friesland (PV);2005 30 september;0.2;;0.2;;0.2;;0.2;
2572;0;0;Duitsland;Drenthe (PV);1998 31 december;;;;;;;;0.0
2573;0;0;Duitsland;Drenthe (PV);2000 31 december;0.2;;0.2;;0.2;;0.2;
2574;0;0;Duitsland;Drenthe (PV);2004 30 september;0.7;;0.7;;0.7;;0.7;
2575;0;0;Duitsland;Drenthe (PV);2005 30 september;0.8;;0.8;;0.8;;0.8;
2576;0;0;Duitsland;Overijssel (PV);1998 31 december;;;;;;;;0.0
2577;0;0;Duitsland;Overijssel (PV);2000 31 december;0.8;;0.8;;0.8;;0.8;
2578;0;0;Duitsland;Overijssel (PV);2004 30 september;3.0;;3.0;;3.0;;3.0;
2579;0;0;Duitsland;Overijssel (PV);2005 30 september;3.4;;3.4;;3.4;;3.4;
2580;0;0;Duitsland;Flevoland (PV);1998 31 december;;;;;;;;0.0
2581;0;0;Duitsland;Flevoland (PV);2000 31 december;;;;;;;;
2582;0;0;Duitsland;Flevoland (PV);2004 30 september;0.1;;0.1;;0.1;;0.1;
2583;0;0;Duitsland;Flevoland (PV);2005 30 september;0.2;;0.2;;0.2;;0.2;
2584;0;0;Duitsland;Gelderland (PV);1998 31 december;;;;;;;;0.0
2585;0;0;Duitsland;Gelderland (PV);2000 31 december;1.5;;1.5;;1.5;;1.5;
2586;0;0;Duitsland;Gelderland (PV);2004 30 september;4.7;;4.7;;4.7;;4.7;
2587;0;0;Duitsland;Gelderland (PV);2005 30 september;5.0;;5.0;;5.0;;5.0;
2588;0;0;Duitsland;Utrecht (PV);1998 31 december;;;;;;;;0.0
2589;0;0;Duitsland;Utrecht (PV);2000 31 december;0.4;;0.4;;0.4;;0.4;
2590;0;0;Duitsland;Utrecht (PV);2004 30 september;0.7;;0.7;;0.7;;0.7;
2591;0;0;Duitsland;Utrecht (PV);2005 30 september;0.8;;0.8;;0.8;;0.8;
2592;0;0;Duitsland;Noord-Holland (PV);1998 31 december;;;;;;;;0.0
2593;0;0;Duitsland;Noord-Holland (PV);2000 31 december;1.1;;1.1;;1.1;;1.1;
2594;0;0;Duitsland;Noord-Holland (PV);2004 30 september;1.6;;1.6;;1.6;;1.6;
2595;0;0;Duitsland;Noord-Holland (PV);2005 30 september;2.0;;2.0;;2.0;;2.0;
2596;0;0;Duitsland;Zuid-Holland (PV);1998 31 december;;;;;;;;0.0
2597;0;0;Duitsland;Zuid-Holland (PV);2000 31 december;2.5;;2.5;;2.5;;2.5;
2598;0;0;Duitsland;Zuid-Holland (PV);2004 30 september;1.9;;1.9;;1.9;;1.9;
2599;0;0;Duitsland;Zuid-Holland (PV);2005 30 september;2.2;;2.2;;2.2;;2.2;
2600;0;0;Duitsland;Zeeland (PV);1998 31 december;;;;;;;;0.0
2601;0;0;Duitsland;Zeeland (PV);2000 31 december;;;;;;;;
2602;0;0;Duitsland;Zeeland (PV);2004 30 september;0.1;;0.1;;0.1;;0.1;
2603;0;0;Duitsland;Zeeland (PV);2005 30 september;0.1;;0.1;;0.1;;0.1;
2604;0;0;Duitsland;Noord-Brabant (PV);1998 31 december;;;;;;;;0.0
2605;0;0;Duitsland;Noord-Brabant (PV);2000 31 december;1.3;;1.3;;1.3;;1.3;
2606;0;0;Duitsland;Noord-Brabant (PV);2004 30 september;2.9;;2.9;;2.9;;2.9;
2607;0;0;Duitsland;Noord-Brabant (PV);2005 30 september;3.1;;3.1;;3.1;;3.1;
2608;0;0;Duitsland;Limburg (PV);1998 31 december;;;;;;;;0.0
2609;0;0;Duitsland;Limburg (PV);2000 31 december;2.2;;2.2;;2.2;;2.2;
2610;0;0;Duitsland;Limburg (PV);2004 30 september;6.1;;6.1;;6.1;;6.1;
2611;0;0;Duitsland;Limburg (PV);2005 30 september;6.2;;6.2;;6.2;;6.2;
2612;0;0;Duitsland;Provincie onbekend;1998 31 december;;;;;;;;0.0
2613;0;0;Duitsland;Provincie onbekend;2000 31 december;;;;;;;;0.0
2614;0;0;Duitsland;Provincie onbekend;2004 30 september;1.5;;1.5;;1.5;;1.5;
2615;0;0;Duitsland;Provincie onbekend;2005 30 september;1.2;;1.2;;1.2;;1.2;
2616;0;0;Duitsland;Oost-Groningen (CR);1998 31 december;;;;;;;;0.0
2617;0;0;Duitsland;Oost-Groningen (CR);2000 31 december;;;;;;;;
2618;0;0;Duitsland;Oost-Groningen (CR);2004 30 september;0.2;;0.2;;0.2;;0.2;
2619;0;0;Duitsland;Oost-Groningen (CR);2005 30 september;0.2;;0.2;;0.2;;0.2;
2620;0;0;Duitsland;Delfzijl en omgeving (CR);1998 31 december;;;;;;;;0.0
2621;0;0;Duitsland;Delfzijl en omgeving (CR);2000 31 december;;;;;;;;
2622;0;0;Duitsland;Delfzijl en omgeving (CR);2004 30 september;;;;;;;;
2623;0;0;Duitsland;Delfzijl en omgeving (CR);2005 30 september;;;;;;;;
2624;0;0;Duitsland;Overig Groningen (CR);1998 31 december;;;;;;;;0.0
2625;0;0;Duitsland;Overig Groningen (CR);2000 31 december;;;;;;;;
2626;0;0;Duitsland;Overig Groningen (CR);2004 30 september;0.2;;0.2;;0.2;;0.2;
2627;0;0;Duitsland;Overig Groningen (CR);2005 30 september;0.2;;0.2;;0.2;;0.2;
2628;0;0;Duitsland;Noord-Friesland (CR);1998 31 december;;;;;;;;0.0
2629;0;0;Duitsland;Noord-Friesland (CR);2000 31 december;;;;;;;;
2630;0;0;Duitsland;Noord-Friesland (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2631;0;0;Duitsland;Noord-Friesland (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2632;0;0;Duitsland;Zuidwest-Friesland (CR);1998 31 december;;;;;;;;0.0
2633;0;0;Duitsland;Zuidwest-Friesland (CR);2000 31 december;;;;;;;;
2634;0;0;Duitsland;Zuidwest-Friesland (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2635;0;0;Duitsland;Zuidwest-Friesland (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2636;0;0;Duitsland;Zuidoost-Friesland (CR);1998 31 december;;;;;;;;0.0
2637;0;0;Duitsland;Zuidoost-Friesland (CR);2000 31 december;;;;;;;;
2638;0;0;Duitsland;Zuidoost-Friesland (CR);2004 30 september;;;;;;;;
2639;0;0;Duitsland;Zuidoost-Friesland (CR);2005 30 september;;;;;;;;
2640;0;0;Duitsland;Noord-Drenthe (CR);1998 31 december;;;;;;;;0.0
2641;0;0;Duitsland;Noord-Drenthe (CR);2000 31 december;0.1;;0.1;;0.1;;0.1;
2642;0;0;Duitsland;Noord-Drenthe (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2643;0;0;Duitsland;Noord-Drenthe (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2644;0;0;Duitsland;Zuidoost-Drenthe (CR);1998 31 december;;;;;;;;0.0
2645;0;0;Duitsland;Zuidoost-Drenthe (CR);2000 31 december;0.1;;0.1;;0.1;;0.1;
2646;0;0;Duitsland;Zuidoost-Drenthe (CR);2004 30 september;0.6;;0.6;;0.6;;0.6;
2647;0;0;Duitsland;Zuidoost-Drenthe (CR);2005 30 september;0.6;;0.6;;0.6;;0.6;
2648;0;0;Duitsland;Zuidwest-Drenthe (CR);1998 31 december;;;;;;;;0.0
2649;0;0;Duitsland;Zuidwest-Drenthe (CR);2000 31 december;;;;;;;;
2650;0;0;Duitsland;Zuidwest-Drenthe (CR);2004 30 september;0.1;;0.1;;0.1;;0.1;
2651;0;0;Duitsland;Zuidwest-Drenthe (CR);2005 30 september;0.1;;0.1;;0.1;;0.1;
2652;0;0;Duitsland;Noord-Overijssel (CR);1998 31 december;;;;;;;;0.0
2653;0;0;Duitsland;Noord-Overijssel (CR);2000 31 december;0.1;;0.1;;0.1;;0.1;
2654;0;0;Duitsland;Noord-Overijssel (CR);2004 30 september;0.4;;0.4;;0.4;;0.4;
2655;0;0;Duitsland;Noord-Overijssel (CR);2005 30 september;0.4;;0.4;;0.4;;0.4;
2656;0;0;Duitsland;Zuidwest-Overijssel (CR);1998 31 december;;;;;;;;0.0
2657;0;0;Duitsland;Zuidwest-Overijssel (CR);2000 31 december;;;;;;;;
2658;0;0;Duitsland;Zuidwest-Overijssel (CR);2004 30 september;0.2;;0.2;;0.2;;0.2;
2659;0;0;Duitsland;Zuidwest-Overijssel (CR);2005 30 september;0.5;;0.5;;0.5;;0.5;
2660;0;0;Duitsland;Twente (CR);1998 31 december;;;;;;;;0.0
2661;0;0;Duitsland;Twente (CR);2000 31 december;0.6;;0.6;;0.6;;0.6;
2662;0;0;Duitsland;Twente (CR);2004 30 september;2.4;;2.4;;2.4;;2.4;
2663;0;0;Duitsland;Twente (CR);2005 30 september;2.6;;2.6;;2.6;;2.6;
2664;0;0;Duitsland;Veluwe (CR);1998 31 december;;;;;;;;0.0
2665;0;0;Duitsland;Veluwe (CR);2000 31 december;0.2;;0.2;;0.2;;0.2;
2666;0;0;Duitsland;Veluwe (CR);2004 30 september;0.7;;0.7;;0.7;;0.7;
2667;0;0;Duitsland;Veluwe (CR);2005 30 september;0.6;;0.6;;0.6;;0.6;
2668;0;0;Duitsland;Achterhoek (CR);1998 31 december;;;;;;;;0.0
2669;0;0;Duitsland;Achterhoek (CR);2000 31 december;0.5;;0.5;;0.5;;0.5;
2670;0;0;Duitsland;Achterhoek (CR);2004 30 september;1.1;;1.1;;1.1;;1.1;
2671;0;0;Duitsland;Achterhoek (CR);2005 30 september;1.2;;1.2;;1.2;;1.2;
2672;0;0;Duitsland;Arnhem/Nijmegen (CR);1998 31 december;;;;;;;;0.0
2673;0;0;Duitsland;Arnhem/Nijmegen (CR);2000 31 december;0.9;;0.9;;0.9;;0.9;
