ID;BedrijfstakkenBranchesSBI2008;Aardgas;Elektriciteit;Perioden;Adressen_1;GeleverdAardgas_2;GeleverdeElektriciteit_3
2476;D Energievoorziening;1 000 001 t/m 10 000 000 m3;100 001 t/m 200 000 kWh;2022;5.0;8400.0;
2477;D Energievoorziening;1 000 001 t/m 10 000 000 m3;100 001 t/m 200 000 kWh;2023;5.0;;900.0
2478;D Energievoorziening;1 000 001 t/m 10 000 000 m3;200 001 t/m 10 000 000 kWh;2018;10.0;30600.0;19200.0
2479;D Energievoorziening;1 000 001 t/m 10 000 000 m3;200 001 t/m 10 000 000 kWh;2019;10.0;21100.0;16000.0
2480;D Energievoorziening;1 000 001 t/m 10 000 000 m3;200 001 t/m 10 000 000 kWh;2020;5.0;28800.0;
2481;D Energievoorziening;1 000 001 t/m 10 000 000 m3;200 001 t/m 10 000 000 kWh;2021;5.0;15500.0;
2482;D Energievoorziening;1 000 001 t/m 10 000 000 m3;200 001 t/m 10 000 000 kWh;2022;5.0;27100.0;
2483;D Energievoorziening;1 000 001 t/m 10 000 000 m3;200 001 t/m 10 000 000 kWh;2023;20.0;73700.0;34800.0
2484;D Energievoorziening;1 000 001 t/m 10 000 000 m3;10 000 001 kWh of meer;2018;0.0;;
2485;D Energievoorziening;1 000 001 t/m 10 000 000 m3;10 000 001 kWh of meer;2019;0.0;;
2486;D Energievoorziening;1 000 001 t/m 10 000 000 m3;10 000 001 kWh of meer;2020;0.0;;
2487;D Energievoorziening;1 000 001 t/m 10 000 000 m3;10 000 001 kWh of meer;2021;0.0;;
2488;D Energievoorziening;1 000 001 t/m 10 000 000 m3;10 000 001 kWh of meer;2022;0.0;;
2489;D Energievoorziening;1 000 001 t/m 10 000 000 m3;10 000 001 kWh of meer;2023;0.0;;
2490;D Energievoorziening;1 000 001 t/m 10 000 000 m3;Geen elektriciteitsaansluiting;2018;30.0;81000.0;
2491;D Energievoorziening;1 000 001 t/m 10 000 000 m3;Geen elektriciteitsaansluiting;2019;20.0;50200.0;
2492;D Energievoorziening;1 000 001 t/m 10 000 000 m3;Geen elektriciteitsaansluiting;2020;20.0;62300.0;
2493;D Energievoorziening;1 000 001 t/m 10 000 000 m3;Geen elektriciteitsaansluiting;2021;25.0;76700.0;
2494;D Energievoorziening;1 000 001 t/m 10 000 000 m3;Geen elektriciteitsaansluiting;2022;20.0;55700.0;
2495;D Energievoorziening;1 000 001 t/m 10 000 000 m3;Geen elektriciteitsaansluiting;2023;25.0;67600.0;
2496;D Energievoorziening;10 000 001 m3 of meer;Totaal elektriciteit;2018;25.0;9064900.0;432500.0
2497;D Energievoorziening;10 000 001 m3 of meer;Totaal elektriciteit;2019;25.0;10985800.0;359800.0
2498;D Energievoorziening;10 000 001 m3 of meer;Totaal elektriciteit;2020;25.0;11701200.0;501100.0
2499;D Energievoorziening;10 000 001 m3 of meer;Totaal elektriciteit;2021;25.0;8486300.0;678000.0
2500;D Energievoorziening;10 000 001 m3 of meer;Totaal elektriciteit;2022;25.0;7457900.0;507200.0
2501;D Energievoorziening;10 000 001 m3 of meer;Totaal elektriciteit;2023;30.0;6877800.0;502500.0
2502;D Energievoorziening;10 000 001 m3 of meer;0 t/m 10 000 kWh;2018;0.0;;
2503;D Energievoorziening;10 000 001 m3 of meer;0 t/m 10 000 kWh;2019;0.0;;
2504;D Energievoorziening;10 000 001 m3 of meer;0 t/m 10 000 kWh;2020;0.0;;
2505;D Energievoorziening;10 000 001 m3 of meer;0 t/m 10 000 kWh;2021;0.0;;
2506;D Energievoorziening;10 000 001 m3 of meer;0 t/m 10 000 kWh;2022;0.0;;
2507;D Energievoorziening;10 000 001 m3 of meer;0 t/m 10 000 kWh;2023;0.0;;
2508;D Energievoorziening;10 000 001 m3 of meer;10 001 t/m 50 000 kWh;2018;0.0;;
2509;D Energievoorziening;10 000 001 m3 of meer;10 001 t/m 50 000 kWh;2019;0.0;;
2510;D Energievoorziening;10 000 001 m3 of meer;10 001 t/m 50 000 kWh;2020;0.0;;
2511;D Energievoorziening;10 000 001 m3 of meer;10 001 t/m 50 000 kWh;2021;0.0;;
2512;D Energievoorziening;10 000 001 m3 of meer;10 001 t/m 50 000 kWh;2022;0.0;;
2513;D Energievoorziening;10 000 001 m3 of meer;10 001 t/m 50 000 kWh;2023;0.0;;
2514;D Energievoorziening;10 000 001 m3 of meer;50 001 t/m 100 000 kWh;2018;0.0;;
2515;D Energievoorziening;10 000 001 m3 of meer;50 001 t/m 100 000 kWh;2019;0.0;;
2516;D Energievoorziening;10 000 001 m3 of meer;50 001 t/m 100 000 kWh;2020;0.0;;
2517;D Energievoorziening;10 000 001 m3 of meer;50 001 t/m 100 000 kWh;2021;0.0;;
2518;D Energievoorziening;10 000 001 m3 of meer;50 001 t/m 100 000 kWh;2022;0.0;;
2519;D Energievoorziening;10 000 001 m3 of meer;50 001 t/m 100 000 kWh;2023;0.0;;
2520;D Energievoorziening;10 000 001 m3 of meer;100 001 t/m 200 000 kWh;2018;0.0;;
2521;D Energievoorziening;10 000 001 m3 of meer;100 001 t/m 200 000 kWh;2019;0.0;;
2522;D Energievoorziening;10 000 001 m3 of meer;100 001 t/m 200 000 kWh;2020;0.0;;
2523;D Energievoorziening;10 000 001 m3 of meer;100 001 t/m 200 000 kWh;2021;0.0;;
2524;D Energievoorziening;10 000 001 m3 of meer;100 001 t/m 200 000 kWh;2022;0.0;;
2525;D Energievoorziening;10 000 001 m3 of meer;100 001 t/m 200 000 kWh;2023;0.0;;
2526;D Energievoorziening;10 000 001 m3 of meer;200 001 t/m 10 000 000 kWh;2018;10.0;3398900.0;
2527;D Energievoorziening;10 000 001 m3 of meer;200 001 t/m 10 000 000 kWh;2019;10.0;5371600.0;
2528;D Energievoorziening;10 000 001 m3 of meer;200 001 t/m 10 000 000 kWh;2020;10.0;5218100.0;29500.0
2529;D Energievoorziening;10 000 001 m3 of meer;200 001 t/m 10 000 000 kWh;2021;15.0;;
2530;D Energievoorziening;10 000 001 m3 of meer;200 001 t/m 10 000 000 kWh;2022;10.0;;
2531;D Energievoorziening;10 000 001 m3 of meer;200 001 t/m 10 000 000 kWh;2023;10.0;2393900.0;
2532;D Energievoorziening;10 000 001 m3 of meer;10 000 001 kWh of meer;2018;5.0;2915300.0;392300.0
2533;D Energievoorziening;10 000 001 m3 of meer;10 000 001 kWh of meer;2019;5.0;;
2534;D Energievoorziening;10 000 001 m3 of meer;10 000 001 kWh of meer;2020;5.0;3817200.0;
2535;D Energievoorziening;10 000 001 m3 of meer;10 000 001 kWh of meer;2021;5.0;;
2536;D Energievoorziening;10 000 001 m3 of meer;10 000 001 kWh of meer;2022;5.0;;
2537;D Energievoorziening;10 000 001 m3 of meer;10 000 001 kWh of meer;2023;5.0;;
2538;D Energievoorziening;10 000 001 m3 of meer;Geen elektriciteitsaansluiting;2018;10.0;2222200.0;
2539;D Energievoorziening;10 000 001 m3 of meer;Geen elektriciteitsaansluiting;2019;5.0;1189500.0;
2540;D Energievoorziening;10 000 001 m3 of meer;Geen elektriciteitsaansluiting;2020;5.0;1410600.0;
2541;D Energievoorziening;10 000 001 m3 of meer;Geen elektriciteitsaansluiting;2021;5.0;1188300.0;
2542;D Energievoorziening;10 000 001 m3 of meer;Geen elektriciteitsaansluiting;2022;5.0;468100.0;
2543;D Energievoorziening;10 000 001 m3 of meer;Geen elektriciteitsaansluiting;2023;10.0;;
2544;D Energievoorziening;Geen aardgasaansluiting;Totaal elektriciteit;2018;1635.0;;574700.0
2545;D Energievoorziening;Geen aardgasaansluiting;Totaal elektriciteit;2019;1830.0;;807900.0
2546;D Energievoorziening;Geen aardgasaansluiting;Totaal elektriciteit;2020;1980.0;;645600.0
2547;D Energievoorziening;Geen aardgasaansluiting;Totaal elektriciteit;2021;2015.0;;726500.0
2548;D Energievoorziening;Geen aardgasaansluiting;Totaal elektriciteit;2022;2185.0;;1046600.0
2549;D Energievoorziening;Geen aardgasaansluiting;Totaal elektriciteit;2023;2535.0;;896800.0
2550;D Energievoorziening;Geen aardgasaansluiting;0 t/m 10 000 kWh;2018;865.0;;2400.0
2551;D Energievoorziening;Geen aardgasaansluiting;0 t/m 10 000 kWh;2019;1035.0;;2700.0
2552;D Energievoorziening;Geen aardgasaansluiting;0 t/m 10 000 kWh;2020;1145.0;;3000.0
2553;D Energievoorziening;Geen aardgasaansluiting;0 t/m 10 000 kWh;2021;1095.0;;3100.0
2554;D Energievoorziening;Geen aardgasaansluiting;0 t/m 10 000 kWh;2022;1235.0;;3700.0
2555;D Energievoorziening;Geen aardgasaansluiting;0 t/m 10 000 kWh;2023;1520.0;;4500.0
2556;D Energievoorziening;Geen aardgasaansluiting;10 001 t/m 50 000 kWh;2018;410.0;;9200.0
2557;D Energievoorziening;Geen aardgasaansluiting;10 001 t/m 50 000 kWh;2019;450.0;;10100.0
2558;D Energievoorziening;Geen aardgasaansluiting;10 001 t/m 50 000 kWh;2020;455.0;;10700.0
2559;D Energievoorziening;Geen aardgasaansluiting;10 001 t/m 50 000 kWh;2021;470.0;;11200.0
2560;D Energievoorziening;Geen aardgasaansluiting;10 001 t/m 50 000 kWh;2022;470.0;;11400.0
2561;D Energievoorziening;Geen aardgasaansluiting;10 001 t/m 50 000 kWh;2023;525.0;;12400.0
2562;D Energievoorziening;Geen aardgasaansluiting;50 001 t/m 100 000 kWh;2018;120.0;;8700.0
2563;D Energievoorziening;Geen aardgasaansluiting;50 001 t/m 100 000 kWh;2019;125.0;;8900.0
2564;D Energievoorziening;Geen aardgasaansluiting;50 001 t/m 100 000 kWh;2020;135.0;;9400.0
2565;D Energievoorziening;Geen aardgasaansluiting;50 001 t/m 100 000 kWh;2021;150.0;;10800.0
2566;D Energievoorziening;Geen aardgasaansluiting;50 001 t/m 100 000 kWh;2022;170.0;;12000.0
2567;D Energievoorziening;Geen aardgasaansluiting;50 001 t/m 100 000 kWh;2023;185.0;;13300.0
2568;D Energievoorziening;Geen aardgasaansluiting;100 001 t/m 200 000 kWh;2018;80.0;;11700.0
2569;D Energievoorziening;Geen aardgasaansluiting;100 001 t/m 200 000 kWh;2019;75.0;;10800.0
2570;D Energievoorziening;Geen aardgasaansluiting;100 001 t/m 200 000 kWh;2020;80.0;;11400.0
2571;D Energievoorziening;Geen aardgasaansluiting;100 001 t/m 200 000 kWh;2021;105.0;;15100.0
2572;D Energievoorziening;Geen aardgasaansluiting;100 001 t/m 200 000 kWh;2022;100.0;;14400.0
2573;D Energievoorziening;Geen aardgasaansluiting;100 001 t/m 200 000 kWh;2023;95.0;;13500.0
2574;D Energievoorziening;Geen aardgasaansluiting;200 001 t/m 10 000 000 kWh;2018;145.0;;147000.0
2575;D Energievoorziening;Geen aardgasaansluiting;200 001 t/m 10 000 000 kWh;2019;135.0;;176700.0
2576;D Energievoorziening;Geen aardgasaansluiting;200 001 t/m 10 000 000 kWh;2020;150.0;;176800.0
2577;D Energievoorziening;Geen aardgasaansluiting;200 001 t/m 10 000 000 kWh;2021;175.0;;157100.0
2578;D Energievoorziening;Geen aardgasaansluiting;200 001 t/m 10 000 000 kWh;2022;190.0;;178400.0
2579;D Energievoorziening;Geen aardgasaansluiting;200 001 t/m 10 000 000 kWh;2023;195.0;;179300.0
2580;D Energievoorziening;Geen aardgasaansluiting;10 000 001 kWh of meer;2018;15.0;;395700.0
2581;D Energievoorziening;Geen aardgasaansluiting;10 000 001 kWh of meer;2019;15.0;;598600.0
2582;D Energievoorziening;Geen aardgasaansluiting;10 000 001 kWh of meer;2020;10.0;;434300.0
2583;D Energievoorziening;Geen aardgasaansluiting;10 000 001 kWh of meer;2021;20.0;;529300.0
2584;D Energievoorziening;Geen aardgasaansluiting;10 000 001 kWh of meer;2022;20.0;;826800.0
2585;D Energievoorziening;Geen aardgasaansluiting;10 000 001 kWh of meer;2023;15.0;;673800.0
2586;D Energievoorziening;Geen aardgasaansluiting;Geen elektriciteitsaansluiting;2018;;;
2587;D Energievoorziening;Geen aardgasaansluiting;Geen elektriciteitsaansluiting;2019;;;
2588;D Energievoorziening;Geen aardgasaansluiting;Geen elektriciteitsaansluiting;2020;;;
2589;D Energievoorziening;Geen aardgasaansluiting;Geen elektriciteitsaansluiting;2021;;;
2590;D Energievoorziening;Geen aardgasaansluiting;Geen elektriciteitsaansluiting;2022;;;
2591;D Energievoorziening;Geen aardgasaansluiting;Geen elektriciteitsaansluiting;2023;;;
2592;E Waterbedrijven en afvalbeheer;Totaal aardgas;Totaal elektriciteit;2018;2705.0;191100.0;735600.0
2593;E Waterbedrijven en afvalbeheer;Totaal aardgas;Totaal elektriciteit;2019;2540.0;139800.0;712000.0
2594;E Waterbedrijven en afvalbeheer;Totaal aardgas;Totaal elektriciteit;2020;2305.0;143800.0;723400.0
2595;E Waterbedrijven en afvalbeheer;Totaal aardgas;Totaal elektriciteit;2021;2285.0;162100.0;748300.0
2596;E Waterbedrijven en afvalbeheer;Totaal aardgas;Totaal elektriciteit;2022;2240.0;146300.0;725200.0
2597;E Waterbedrijven en afvalbeheer;Totaal aardgas;Totaal elektriciteit;2023;2230.0;196900.0;721800.0
2598;E Waterbedrijven en afvalbeheer;Totaal aardgas;0 t/m 10 000 kWh;2018;1015.0;;3600.0
2599;E Waterbedrijven en afvalbeheer;Totaal aardgas;0 t/m 10 000 kWh;2019;925.0;;3200.0
2600;E Waterbedrijven en afvalbeheer;Totaal aardgas;0 t/m 10 000 kWh;2020;805.0;;2900.0
2601;E Waterbedrijven en afvalbeheer;Totaal aardgas;0 t/m 10 000 kWh;2021;795.0;;2800.0
2602;E Waterbedrijven en afvalbeheer;Totaal aardgas;0 t/m 10 000 kWh;2022;800.0;;2800.0
2603;E Waterbedrijven en afvalbeheer;Totaal aardgas;0 t/m 10 000 kWh;2023;845.0;;2800.0
2604;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 001 t/m 50 000 kWh;2018;570.0;;13100.0
2605;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 001 t/m 50 000 kWh;2019;560.0;1700.0;13200.0
2606;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 001 t/m 50 000 kWh;2020;520.0;1500.0;12300.0
2607;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 001 t/m 50 000 kWh;2021;505.0;;11800.0
2608;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 001 t/m 50 000 kWh;2022;485.0;;11300.0
2609;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 001 t/m 50 000 kWh;2023;465.0;;10700.0
2610;E Waterbedrijven en afvalbeheer;Totaal aardgas;50 001 t/m 100 000 kWh;2018;150.0;700.0;10500.0
2611;E Waterbedrijven en afvalbeheer;Totaal aardgas;50 001 t/m 100 000 kWh;2019;130.0;;9300.0
2612;E Waterbedrijven en afvalbeheer;Totaal aardgas;50 001 t/m 100 000 kWh;2020;140.0;600.0;9900.0
2613;E Waterbedrijven en afvalbeheer;Totaal aardgas;50 001 t/m 100 000 kWh;2021;125.0;600.0;8900.0
2614;E Waterbedrijven en afvalbeheer;Totaal aardgas;50 001 t/m 100 000 kWh;2022;125.0;;8600.0
2615;E Waterbedrijven en afvalbeheer;Totaal aardgas;50 001 t/m 100 000 kWh;2023;125.0;600.0;8800.0
2616;E Waterbedrijven en afvalbeheer;Totaal aardgas;100 001 t/m 200 000 kWh;2018;85.0;;12300.0
2617;E Waterbedrijven en afvalbeheer;Totaal aardgas;100 001 t/m 200 000 kWh;2019;95.0;1500.0;13600.0
2618;E Waterbedrijven en afvalbeheer;Totaal aardgas;100 001 t/m 200 000 kWh;2020;85.0;2000.0;12500.0
2619;E Waterbedrijven en afvalbeheer;Totaal aardgas;100 001 t/m 200 000 kWh;2021;95.0;1500.0;13500.0
2620;E Waterbedrijven en afvalbeheer;Totaal aardgas;100 001 t/m 200 000 kWh;2022;100.0;1300.0;14200.0
2621;E Waterbedrijven en afvalbeheer;Totaal aardgas;100 001 t/m 200 000 kWh;2023;95.0;2000.0;13500.0
2622;E Waterbedrijven en afvalbeheer;Totaal aardgas;200 001 t/m 10 000 000 kWh;2018;330.0;;449400.0
2623;E Waterbedrijven en afvalbeheer;Totaal aardgas;200 001 t/m 10 000 000 kWh;2019;305.0;;440400.0
2624;E Waterbedrijven en afvalbeheer;Totaal aardgas;200 001 t/m 10 000 000 kWh;2020;295.0;33700.0;453300.0
2625;E Waterbedrijven en afvalbeheer;Totaal aardgas;200 001 t/m 10 000 000 kWh;2021;295.0;31100.0;441900.0
2626;E Waterbedrijven en afvalbeheer;Totaal aardgas;200 001 t/m 10 000 000 kWh;2022;295.0;76500.0;449100.0
2627;E Waterbedrijven en afvalbeheer;Totaal aardgas;200 001 t/m 10 000 000 kWh;2023;280.0;95000.0;429100.0
2628;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 000 001 kWh of meer;2018;10.0;53200.0;246800.0
2629;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 000 001 kWh of meer;2019;10.0;3700.0;232200.0
2630;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 000 001 kWh of meer;2020;10.0;;232400.0
2631;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 000 001 kWh of meer;2021;15.0;;269500.0
2632;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 000 001 kWh of meer;2022;10.0;;239100.0
2633;E Waterbedrijven en afvalbeheer;Totaal aardgas;10 000 001 kWh of meer;2023;10.0;;257000.0
2634;E Waterbedrijven en afvalbeheer;Totaal aardgas;Geen elektriciteitsaansluiting;2018;545.0;50400.0;
2635;E Waterbedrijven en afvalbeheer;Totaal aardgas;Geen elektriciteitsaansluiting;2019;515.0;;
2636;E Waterbedrijven en afvalbeheer;Totaal aardgas;Geen elektriciteitsaansluiting;2020;450.0;58900.0;
2637;E Waterbedrijven en afvalbeheer;Totaal aardgas;Geen elektriciteitsaansluiting;2021;450.0;62200.0;
2638;E Waterbedrijven en afvalbeheer;Totaal aardgas;Geen elektriciteitsaansluiting;2022;425.0;30400.0;
2639;E Waterbedrijven en afvalbeheer;Totaal aardgas;Geen elektriciteitsaansluiting;2023;415.0;31800.0;
2640;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Totaal elektriciteit;2018;1195.0;2400.0;
2641;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Totaal elektriciteit;2019;1105.0;2100.0;96800.0
2642;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Totaal elektriciteit;2020;905.0;1800.0;105500.0
2643;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Totaal elektriciteit;2021;870.0;1900.0;
2644;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Totaal elektriciteit;2022;890.0;1700.0;123800.0
2645;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Totaal elektriciteit;2023;895.0;1700.0;112000.0
2646;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;0 t/m 10 000 kWh;2018;545.0;900.0;2100.0
2647;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;0 t/m 10 000 kWh;2019;480.0;700.0;
2648;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;0 t/m 10 000 kWh;2020;335.0;500.0;1500.0
2649;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;0 t/m 10 000 kWh;2021;315.0;600.0;
2650;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;0 t/m 10 000 kWh;2022;330.0;500.0;1500.0
2651;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;0 t/m 10 000 kWh;2023;325.0;400.0;1300.0
2652;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 001 t/m 50 000 kWh;2018;175.0;;
2653;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 001 t/m 50 000 kWh;2019;180.0;500.0;4000.0
2654;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 001 t/m 50 000 kWh;2020;165.0;;3700.0
2655;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 001 t/m 50 000 kWh;2021;165.0;;3500.0
2656;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 001 t/m 50 000 kWh;2022;175.0;;4000.0
2657;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 001 t/m 50 000 kWh;2023;180.0;400.0;4100.0
2658;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;50 001 t/m 100 000 kWh;2018;30.0;100.0;2200.0
2659;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;50 001 t/m 100 000 kWh;2019;35.0;;
2660;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;50 001 t/m 100 000 kWh;2020;30.0;100.0;2300.0
2661;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;50 001 t/m 100 000 kWh;2021;30.0;100.0;2000.0
2662;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;50 001 t/m 100 000 kWh;2022;35.0;100.0;
2663;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;50 001 t/m 100 000 kWh;2023;40.0;100.0;2700.0
2664;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;100 001 t/m 200 000 kWh;2018;25.0;;3300.0
2665;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;100 001 t/m 200 000 kWh;2019;25.0;;
2666;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;100 001 t/m 200 000 kWh;2020;25.0;;
2667;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;100 001 t/m 200 000 kWh;2021;20.0;;
2668;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;100 001 t/m 200 000 kWh;2022;20.0;;
2669;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;100 001 t/m 200 000 kWh;2023;25.0;;
2670;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;200 001 t/m 10 000 000 kWh;2018;65.0;200.0;77500.0
2671;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;200 001 t/m 10 000 000 kWh;2019;60.0;200.0;
2672;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;200 001 t/m 10 000 000 kWh;2020;60.0;200.0;70800.0
2673;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;200 001 t/m 10 000 000 kWh;2021;60.0;200.0;76200.0
2674;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;200 001 t/m 10 000 000 kWh;2022;65.0;200.0;88200.0
2675;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;200 001 t/m 10 000 000 kWh;2023;55.0;;
2676;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 000 001 kWh of meer;2018;0.0;;
2677;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 000 001 kWh of meer;2019;0.0;;
2678;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 000 001 kWh of meer;2020;0.0;;
2679;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 000 001 kWh of meer;2021;0.0;;
2680;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 000 001 kWh of meer;2022;0.0;;
2681;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;10 000 001 kWh of meer;2023;0.0;;
2682;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Geen elektriciteitsaansluiting;2018;350.0;700.0;
2683;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Geen elektriciteitsaansluiting;2019;325.0;600.0;
2684;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Geen elektriciteitsaansluiting;2020;285.0;600.0;
2685;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Geen elektriciteitsaansluiting;2021;280.0;600.0;
2686;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Geen elektriciteitsaansluiting;2022;265.0;500.0;
2687;E Waterbedrijven en afvalbeheer;0 t/m 5 000 m3;Geen elektriciteitsaansluiting;2023;270.0;500.0;
2688;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;Totaal elektriciteit;2018;405.0;4100.0;66000.0
2689;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;Totaal elektriciteit;2019;380.0;3900.0;77100.0
2690;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;Totaal elektriciteit;2020;325.0;3400.0;67200.0
2691;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;Totaal elektriciteit;2021;325.0;3300.0;59900.0
2692;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;Totaal elektriciteit;2022;300.0;3200.0;65600.0
2693;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;Totaal elektriciteit;2023;260.0;2700.0;53800.0
2694;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;0 t/m 10 000 kWh;2018;15.0;100.0;
2695;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;0 t/m 10 000 kWh;2019;15.0;100.0;
2696;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;0 t/m 10 000 kWh;2020;15.0;100.0;
2697;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;0 t/m 10 000 kWh;2021;15.0;100.0;
2698;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;0 t/m 10 000 kWh;2022;15.0;100.0;
2699;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;0 t/m 10 000 kWh;2023;5.0;0.0;
2700;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;10 001 t/m 50 000 kWh;2018;120.0;1100.0;
2701;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;10 001 t/m 50 000 kWh;2019;110.0;1000.0;
2702;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;10 001 t/m 50 000 kWh;2020;90.0;800.0;2600.0
2703;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;10 001 t/m 50 000 kWh;2021;90.0;800.0;
2704;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;10 001 t/m 50 000 kWh;2022;70.0;600.0;
2705;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;10 001 t/m 50 000 kWh;2023;55.0;500.0;1500.0
2706;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;50 001 t/m 100 000 kWh;2018;45.0;400.0;3200.0
2707;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;50 001 t/m 100 000 kWh;2019;35.0;300.0;2400.0
2708;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;50 001 t/m 100 000 kWh;2020;40.0;400.0;2800.0
2709;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;50 001 t/m 100 000 kWh;2021;35.0;400.0;2500.0
2710;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;50 001 t/m 100 000 kWh;2022;25.0;300.0;
2711;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;50 001 t/m 100 000 kWh;2023;25.0;300.0;1900.0
2712;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;100 001 t/m 200 000 kWh;2018;30.0;400.0;4100.0
2713;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;100 001 t/m 200 000 kWh;2019;30.0;300.0;
2714;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;100 001 t/m 200 000 kWh;2020;25.0;300.0;
2715;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;100 001 t/m 200 000 kWh;2021;30.0;300.0;4100.0
2716;E Waterbedrijven en afvalbeheer;5 001 t/m 25 000 m3;100 001 t/m 200 000 kWh;2022;30.0;300.0;
