ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
8669;Listed monuments total;Ermelo;2020;95
8670;Listed monuments total;Ermelo;2021;95
8671;Listed monuments total;Ermelo;2022;95
8672;Listed monuments total;Ermelo;2023;95
8673;Listed monuments total;Etten-Leur;1965;0
8674;Listed monuments total;Etten-Leur;1966;0
8675;Listed monuments total;Etten-Leur;1967;46
8676;Listed monuments total;Etten-Leur;1968;47
8677;Listed monuments total;Etten-Leur;1969;47
8678;Listed monuments total;Etten-Leur;1970;47
8679;Listed monuments total;Etten-Leur;1971;47
8680;Listed monuments total;Etten-Leur;1972;49
8681;Listed monuments total;Etten-Leur;1973;49
8682;Listed monuments total;Etten-Leur;1974;49
8683;Listed monuments total;Etten-Leur;1975;52
8684;Listed monuments total;Etten-Leur;1976;53
8685;Listed monuments total;Etten-Leur;1977;53
8686;Listed monuments total;Etten-Leur;1978;55
8687;Listed monuments total;Etten-Leur;1979;55
8688;Listed monuments total;Etten-Leur;1980;55
8689;Listed monuments total;Etten-Leur;1981;55
8690;Listed monuments total;Etten-Leur;1982;55
8691;Listed monuments total;Etten-Leur;1983;55
8692;Listed monuments total;Etten-Leur;1984;55
8693;Listed monuments total;Etten-Leur;1985;55
8694;Listed monuments total;Etten-Leur;1986;55
8695;Listed monuments total;Etten-Leur;1987;55
8696;Listed monuments total;Etten-Leur;1988;55
8697;Listed monuments total;Etten-Leur;1989;55
8698;Listed monuments total;Etten-Leur;1990;55
8699;Listed monuments total;Etten-Leur;1991;56
8700;Listed monuments total;Etten-Leur;1992;56
8701;Listed monuments total;Etten-Leur;1993;56
8702;Listed monuments total;Etten-Leur;1994;56
8703;Listed monuments total;Etten-Leur;1995;56
8704;Listed monuments total;Etten-Leur;1996;56
8705;Listed monuments total;Etten-Leur;1997;57
8706;Listed monuments total;Etten-Leur;1998;57
8707;Listed monuments total;Etten-Leur;1999;55
8708;Listed monuments total;Etten-Leur;2000;55
8709;Listed monuments total;Etten-Leur;2001;78
8710;Listed monuments total;Etten-Leur;2002;78
8711;Listed monuments total;Etten-Leur;2003;78
8712;Listed monuments total;Etten-Leur;2004;78
8713;Listed monuments total;Etten-Leur;2005;78
8714;Listed monuments total;Etten-Leur;2006;78
8715;Listed monuments total;Etten-Leur;2007;79
8716;Listed monuments total;Etten-Leur;2008;79
8717;Listed monuments total;Etten-Leur;2009;78
8718;Listed monuments total;Etten-Leur;2010;78
8719;Listed monuments total;Etten-Leur;2011;78
8720;Listed monuments total;Etten-Leur;2012;78
8721;Listed monuments total;Etten-Leur;2013;77
8722;Listed monuments total;Etten-Leur;2014;77
8723;Listed monuments total;Etten-Leur;2015;77
8724;Listed monuments total;Etten-Leur;2016;77
8725;Listed monuments total;Etten-Leur;2017;77
8726;Listed monuments total;Etten-Leur;2018;77
8727;Listed monuments total;Etten-Leur;2019;77
8728;Listed monuments total;Etten-Leur;2020;77
8729;Listed monuments total;Etten-Leur;2021;77
8730;Listed monuments total;Etten-Leur;2022;77
8731;Listed monuments total;Etten-Leur;2023;77
8732;Listed monuments total;De Fryske Marren;1965;0
8733;Listed monuments total;De Fryske Marren;1966;0
8734;Listed monuments total;De Fryske Marren;1967;0
8735;Listed monuments total;De Fryske Marren;1968;63
8736;Listed monuments total;De Fryske Marren;1969;63
8737;Listed monuments total;De Fryske Marren;1970;139
8738;Listed monuments total;De Fryske Marren;1971;186
8739;Listed monuments total;De Fryske Marren;1972;186
8740;Listed monuments total;De Fryske Marren;1973;186
8741;Listed monuments total;De Fryske Marren;1974;190
8742;Listed monuments total;De Fryske Marren;1975;195
8743;Listed monuments total;De Fryske Marren;1976;196
8744;Listed monuments total;De Fryske Marren;1977;198
8745;Listed monuments total;De Fryske Marren;1978;204
8746;Listed monuments total;De Fryske Marren;1979;205
8747;Listed monuments total;De Fryske Marren;1980;207
8748;Listed monuments total;De Fryske Marren;1981;207
8749;Listed monuments total;De Fryske Marren;1982;208
8750;Listed monuments total;De Fryske Marren;1983;208
8751;Listed monuments total;De Fryske Marren;1984;208
8752;Listed monuments total;De Fryske Marren;1985;208
8753;Listed monuments total;De Fryske Marren;1986;210
8754;Listed monuments total;De Fryske Marren;1987;213
8755;Listed monuments total;De Fryske Marren;1988;213
8756;Listed monuments total;De Fryske Marren;1989;215
8757;Listed monuments total;De Fryske Marren;1990;215
8758;Listed monuments total;De Fryske Marren;1991;214
8759;Listed monuments total;De Fryske Marren;1992;214
8760;Listed monuments total;De Fryske Marren;1993;214
8761;Listed monuments total;De Fryske Marren;1994;215
8762;Listed monuments total;De Fryske Marren;1995;215
8763;Listed monuments total;De Fryske Marren;1996;215
8764;Listed monuments total;De Fryske Marren;1997;215
8765;Listed monuments total;De Fryske Marren;1998;215
8766;Listed monuments total;De Fryske Marren;1999;224
8767;Listed monuments total;De Fryske Marren;2000;242
8768;Listed monuments total;De Fryske Marren;2001;242
8769;Listed monuments total;De Fryske Marren;2002;242
8770;Listed monuments total;De Fryske Marren;2003;246
8771;Listed monuments total;De Fryske Marren;2004;247
8772;Listed monuments total;De Fryske Marren;2005;246
8773;Listed monuments total;De Fryske Marren;2006;246
8774;Listed monuments total;De Fryske Marren;2007;247
8775;Listed monuments total;De Fryske Marren;2008;247
8776;Listed monuments total;De Fryske Marren;2009;247
8777;Listed monuments total;De Fryske Marren;2010;247
8778;Listed monuments total;De Fryske Marren;2011;247
8779;Listed monuments total;De Fryske Marren;2012;247
8780;Listed monuments total;De Fryske Marren;2013;245
8781;Listed monuments total;De Fryske Marren;2014;245
8782;Listed monuments total;De Fryske Marren;2015;245
8783;Listed monuments total;De Fryske Marren;2016;245
8784;Listed monuments total;De Fryske Marren;2017;244
8785;Listed monuments total;De Fryske Marren;2018;244
8786;Listed monuments total;De Fryske Marren;2019;244
8787;Listed monuments total;De Fryske Marren;2020;244
8788;Listed monuments total;De Fryske Marren;2021;244
8789;Listed monuments total;De Fryske Marren;2022;244
8790;Listed monuments total;De Fryske Marren;2023;244
8791;Listed monuments total;Geertruidenberg;1965;0
8792;Listed monuments total;Geertruidenberg;1966;0
8793;Listed monuments total;Geertruidenberg;1967;71
8794;Listed monuments total;Geertruidenberg;1968;80
8795;Listed monuments total;Geertruidenberg;1969;80
8796;Listed monuments total;Geertruidenberg;1970;81
8797;Listed monuments total;Geertruidenberg;1971;81
8798;Listed monuments total;Geertruidenberg;1972;81
8799;Listed monuments total;Geertruidenberg;1973;83
8800;Listed monuments total;Geertruidenberg;1974;85
8801;Listed monuments total;Geertruidenberg;1975;88
8802;Listed monuments total;Geertruidenberg;1976;89
8803;Listed monuments total;Geertruidenberg;1977;97
8804;Listed monuments total;Geertruidenberg;1978;97
8805;Listed monuments total;Geertruidenberg;1979;97
8806;Listed monuments total;Geertruidenberg;1980;97
8807;Listed monuments total;Geertruidenberg;1981;97
8808;Listed monuments total;Geertruidenberg;1982;97
8809;Listed monuments total;Geertruidenberg;1983;98
8810;Listed monuments total;Geertruidenberg;1984;98
8811;Listed monuments total;Geertruidenberg;1985;98
8812;Listed monuments total;Geertruidenberg;1986;99
8813;Listed monuments total;Geertruidenberg;1987;99
8814;Listed monuments total;Geertruidenberg;1988;100
8815;Listed monuments total;Geertruidenberg;1989;100
8816;Listed monuments total;Geertruidenberg;1990;100
8817;Listed monuments total;Geertruidenberg;1991;100
8818;Listed monuments total;Geertruidenberg;1992;100
8819;Listed monuments total;Geertruidenberg;1993;100
8820;Listed monuments total;Geertruidenberg;1994;100
8821;Listed monuments total;Geertruidenberg;1995;100
8822;Listed monuments total;Geertruidenberg;1996;100
8823;Listed monuments total;Geertruidenberg;1997;100
8824;Listed monuments total;Geertruidenberg;1998;100
8825;Listed monuments total;Geertruidenberg;1999;100
8826;Listed monuments total;Geertruidenberg;2000;100
8827;Listed monuments total;Geertruidenberg;2001;101
8828;Listed monuments total;Geertruidenberg;2002;121
8829;Listed monuments total;Geertruidenberg;2003;121
8830;Listed monuments total;Geertruidenberg;2004;122
8831;Listed monuments total;Geertruidenberg;2005;122
8832;Listed monuments total;Geertruidenberg;2006;122
8833;Listed monuments total;Geertruidenberg;2007;122
8834;Listed monuments total;Geertruidenberg;2008;122
8835;Listed monuments total;Geertruidenberg;2009;122
8836;Listed monuments total;Geertruidenberg;2010;122
8837;Listed monuments total;Geertruidenberg;2011;122
8838;Listed monuments total;Geertruidenberg;2012;122
8839;Listed monuments total;Geertruidenberg;2013;122
8840;Listed monuments total;Geertruidenberg;2014;122
8841;Listed monuments total;Geertruidenberg;2015;122
8842;Listed monuments total;Geertruidenberg;2016;122
8843;Listed monuments total;Geertruidenberg;2017;122
8844;Listed monuments total;Geertruidenberg;2018;122
8845;Listed monuments total;Geertruidenberg;2019;122
8846;Listed monuments total;Geertruidenberg;2020;122
8847;Listed monuments total;Geertruidenberg;2021;122
8848;Listed monuments total;Geertruidenberg;2022;121
8849;Listed monuments total;Geertruidenberg;2023;121
8850;Listed monuments total;Geldrop-Mierlo;1965;0
8851;Listed monuments total;Geldrop-Mierlo;1966;0
8852;Listed monuments total;Geldrop-Mierlo;1967;0
8853;Listed monuments total;Geldrop-Mierlo;1968;3
8854;Listed monuments total;Geldrop-Mierlo;1969;3
8855;Listed monuments total;Geldrop-Mierlo;1970;3
8856;Listed monuments total;Geldrop-Mierlo;1971;3
8857;Listed monuments total;Geldrop-Mierlo;1972;3
8858;Listed monuments total;Geldrop-Mierlo;1973;3
8859;Listed monuments total;Geldrop-Mierlo;1974;3
8860;Listed monuments total;Geldrop-Mierlo;1975;3
8861;Listed monuments total;Geldrop-Mierlo;1976;4
8862;Listed monuments total;Geldrop-Mierlo;1977;4
8863;Listed monuments total;Geldrop-Mierlo;1978;5
8864;Listed monuments total;Geldrop-Mierlo;1979;5
8865;Listed monuments total;Geldrop-Mierlo;1980;5
8866;Listed monuments total;Geldrop-Mierlo;1981;5
8867;Listed monuments total;Geldrop-Mierlo;1982;8
8868;Listed monuments total;Geldrop-Mierlo;1983;8
8869;Listed monuments total;Geldrop-Mierlo;1984;8
8870;Listed monuments total;Geldrop-Mierlo;1985;9
8871;Listed monuments total;Geldrop-Mierlo;1986;9
8872;Listed monuments total;Geldrop-Mierlo;1987;9
8873;Listed monuments total;Geldrop-Mierlo;1988;9
8874;Listed monuments total;Geldrop-Mierlo;1989;9
8875;Listed monuments total;Geldrop-Mierlo;1990;9
8876;Listed monuments total;Geldrop-Mierlo;1991;9
8877;Listed monuments total;Geldrop-Mierlo;1992;9
8878;Listed monuments total;Geldrop-Mierlo;1993;9
8879;Listed monuments total;Geldrop-Mierlo;1994;9
8880;Listed monuments total;Geldrop-Mierlo;1995;9
8881;Listed monuments total;Geldrop-Mierlo;1996;9
8882;Listed monuments total;Geldrop-Mierlo;1997;9
8883;Listed monuments total;Geldrop-Mierlo;1998;9
8884;Listed monuments total;Geldrop-Mierlo;1999;9
8885;Listed monuments total;Geldrop-Mierlo;2000;34
8886;Listed monuments total;Geldrop-Mierlo;2001;39
8887;Listed monuments total;Geldrop-Mierlo;2002;40
8888;Listed monuments total;Geldrop-Mierlo;2003;40
8889;Listed monuments total;Geldrop-Mierlo;2004;42
8890;Listed monuments total;Geldrop-Mierlo;2005;42
8891;Listed monuments total;Geldrop-Mierlo;2006;42
8892;Listed monuments total;Geldrop-Mierlo;2007;42
8893;Listed monuments total;Geldrop-Mierlo;2008;42
8894;Listed monuments total;Geldrop-Mierlo;2009;42
8895;Listed monuments total;Geldrop-Mierlo;2010;42
8896;Listed monuments total;Geldrop-Mierlo;2011;42
8897;Listed monuments total;Geldrop-Mierlo;2012;42
8898;Listed monuments total;Geldrop-Mierlo;2013;42
8899;Listed monuments total;Geldrop-Mierlo;2014;42
8900;Listed monuments total;Geldrop-Mierlo;2015;42
8901;Listed monuments total;Geldrop-Mierlo;2016;42
8902;Listed monuments total;Geldrop-Mierlo;2017;42
8903;Listed monuments total;Geldrop-Mierlo;2018;42
8904;Listed monuments total;Geldrop-Mierlo;2019;42
8905;Listed monuments total;Geldrop-Mierlo;2020;42
8906;Listed monuments total;Geldrop-Mierlo;2021;42
8907;Listed monuments total;Geldrop-Mierlo;2022;42
8908;Listed monuments total;Geldrop-Mierlo;2023;42
8909;Listed monuments total;Gemert-Bakel;1965;0
8910;Listed monuments total;Gemert-Bakel;1966;0
8911;Listed monuments total;Gemert-Bakel;1967;5
8912;Listed monuments total;Gemert-Bakel;1968;15
8913;Listed monuments total;Gemert-Bakel;1969;15
8914;Listed monuments total;Gemert-Bakel;1970;15
8915;Listed monuments total;Gemert-Bakel;1971;16
8916;Listed monuments total;Gemert-Bakel;1972;16
8917;Listed monuments total;Gemert-Bakel;1973;18
8918;Listed monuments total;Gemert-Bakel;1974;18
8919;Listed monuments total;Gemert-Bakel;1975;19
8920;Listed monuments total;Gemert-Bakel;1976;19
8921;Listed monuments total;Gemert-Bakel;1977;19
8922;Listed monuments total;Gemert-Bakel;1978;20
8923;Listed monuments total;Gemert-Bakel;1979;20
8924;Listed monuments total;Gemert-Bakel;1980;20
8925;Listed monuments total;Gemert-Bakel;1981;20
8926;Listed monuments total;Gemert-Bakel;1982;20
8927;Listed monuments total;Gemert-Bakel;1983;20
8928;Listed monuments total;Gemert-Bakel;1984;20
8929;Listed monuments total;Gemert-Bakel;1985;20
8930;Listed monuments total;Gemert-Bakel;1986;20
8931;Listed monuments total;Gemert-Bakel;1987;20
8932;Listed monuments total;Gemert-Bakel;1988;20
8933;Listed monuments total;Gemert-Bakel;1989;20
8934;Listed monuments total;Gemert-Bakel;1990;20
8935;Listed monuments total;Gemert-Bakel;1991;20
8936;Listed monuments total;Gemert-Bakel;1992;20
8937;Listed monuments total;Gemert-Bakel;1993;20
8938;Listed monuments total;Gemert-Bakel;1994;20
8939;Listed monuments total;Gemert-Bakel;1995;20
8940;Listed monuments total;Gemert-Bakel;1996;20
8941;Listed monuments total;Gemert-Bakel;1997;20
8942;Listed monuments total;Gemert-Bakel;1998;20
8943;Listed monuments total;Gemert-Bakel;1999;20
8944;Listed monuments total;Gemert-Bakel;2000;20
8945;Listed monuments total;Gemert-Bakel;2001;47
8946;Listed monuments total;Gemert-Bakel;2002;54
8947;Listed monuments total;Gemert-Bakel;2003;54
8948;Listed monuments total;Gemert-Bakel;2004;54
8949;Listed monuments total;Gemert-Bakel;2005;54
8950;Listed monuments total;Gemert-Bakel;2006;54
8951;Listed monuments total;Gemert-Bakel;2007;54
8952;Listed monuments total;Gemert-Bakel;2008;54
8953;Listed monuments total;Gemert-Bakel;2009;54
8954;Listed monuments total;Gemert-Bakel;2010;54
8955;Listed monuments total;Gemert-Bakel;2011;64
8956;Listed monuments total;Gemert-Bakel;2012;64
8957;Listed monuments total;Gemert-Bakel;2013;63
8958;Listed monuments total;Gemert-Bakel;2014;63
8959;Listed monuments total;Gemert-Bakel;2015;63
8960;Listed monuments total;Gemert-Bakel;2016;63
8961;Listed monuments total;Gemert-Bakel;2017;63
8962;Listed monuments total;Gemert-Bakel;2018;63
8963;Listed monuments total;Gemert-Bakel;2019;63
8964;Listed monuments total;Gemert-Bakel;2020;63
8965;Listed monuments total;Gemert-Bakel;2021;63
8966;Listed monuments total;Gemert-Bakel;2022;63
8967;Listed monuments total;Gemert-Bakel;2023;63
8968;Listed monuments total;Gennep;1965;0
8969;Listed monuments total;Gennep;1966;0
8970;Listed monuments total;Gennep;1967;0
8971;Listed monuments total;Gennep;1968;0
8972;Listed monuments total;Gennep;1969;14
8973;Listed monuments total;Gennep;1970;15
8974;Listed monuments total;Gennep;1971;15
8975;Listed monuments total;Gennep;1972;15
8976;Listed monuments total;Gennep;1973;15
8977;Listed monuments total;Gennep;1974;15
8978;Listed monuments total;Gennep;1975;15
8979;Listed monuments total;Gennep;1976;15
8980;Listed monuments total;Gennep;1977;15
8981;Listed monuments total;Gennep;1978;15
8982;Listed monuments total;Gennep;1979;15
8983;Listed monuments total;Gennep;1980;15
8984;Listed monuments total;Gennep;1981;15
8985;Listed monuments total;Gennep;1982;15
8986;Listed monuments total;Gennep;1983;15
8987;Listed monuments total;Gennep;1984;15
8988;Listed monuments total;Gennep;1985;15
8989;Listed monuments total;Gennep;1986;15
8990;Listed monuments total;Gennep;1987;15
8991;Listed monuments total;Gennep;1988;15
8992;Listed monuments total;Gennep;1989;15
8993;Listed monuments total;Gennep;1990;15
8994;Listed monuments total;Gennep;1991;16
8995;Listed monuments total;Gennep;1992;16
8996;Listed monuments total;Gennep;1993;16
8997;Listed monuments total;Gennep;1994;17
8998;Listed monuments total;Gennep;1995;17
8999;Listed monuments total;Gennep;1996;17
9000;Listed monuments total;Gennep;1997;18
9001;Listed monuments total;Gennep;1998;18
9002;Listed monuments total;Gennep;1999;18
9003;Listed monuments total;Gennep;2000;18
9004;Listed monuments total;Gennep;2001;19
9005;Listed monuments total;Gennep;2002;23
9006;Listed monuments total;Gennep;2003;24
9007;Listed monuments total;Gennep;2004;27
9008;Listed monuments total;Gennep;2005;27
9009;Listed monuments total;Gennep;2006;27
9010;Listed monuments total;Gennep;2007;27
9011;Listed monuments total;Gennep;2008;27
9012;Listed monuments total;Gennep;2009;27
9013;Listed monuments total;Gennep;2010;27
9014;Listed monuments total;Gennep;2011;27
9015;Listed monuments total;Gennep;2012;27
9016;Listed monuments total;Gennep;2013;27
9017;Listed monuments total;Gennep;2014;27
9018;Listed monuments total;Gennep;2015;27
9019;Listed monuments total;Gennep;2016;27
9020;Listed monuments total;Gennep;2017;27
9021;Listed monuments total;Gennep;2018;27
9022;Listed monuments total;Gennep;2019;27
9023;Listed monuments total;Gennep;2020;27
9024;Listed monuments total;Gennep;2021;27
9025;Listed monuments total;Gennep;2022;27
9026;Listed monuments total;Gennep;2023;27
9027;Listed monuments total;Gilze en Rijen;1965;0
9028;Listed monuments total;Gilze en Rijen;1966;0
9029;Listed monuments total;Gilze en Rijen;1967;0
9030;Listed monuments total;Gilze en Rijen;1968;0
9031;Listed monuments total;Gilze en Rijen;1969;0
9032;Listed monuments total;Gilze en Rijen;1970;2
9033;Listed monuments total;Gilze en Rijen;1971;2
9034;Listed monuments total;Gilze en Rijen;1972;2
9035;Listed monuments total;Gilze en Rijen;1973;2
9036;Listed monuments total;Gilze en Rijen;1974;2
9037;Listed monuments total;Gilze en Rijen;1975;2
9038;Listed monuments total;Gilze en Rijen;1976;2
9039;Listed monuments total;Gilze en Rijen;1977;2
9040;Listed monuments total;Gilze en Rijen;1978;3
9041;Listed monuments total;Gilze en Rijen;1979;3
9042;Listed monuments total;Gilze en Rijen;1980;3
9043;Listed monuments total;Gilze en Rijen;1981;3
9044;Listed monuments total;Gilze en Rijen;1982;3
9045;Listed monuments total;Gilze en Rijen;1983;3
9046;Listed monuments total;Gilze en Rijen;1984;3
9047;Listed monuments total;Gilze en Rijen;1985;3
9048;Listed monuments total;Gilze en Rijen;1986;3
9049;Listed monuments total;Gilze en Rijen;1987;3
9050;Listed monuments total;Gilze en Rijen;1988;3
9051;Listed monuments total;Gilze en Rijen;1989;3
9052;Listed monuments total;Gilze en Rijen;1990;3
9053;Listed monuments total;Gilze en Rijen;1991;3
9054;Listed monuments total;Gilze en Rijen;1992;3
9055;Listed monuments total;Gilze en Rijen;1993;3
9056;Listed monuments total;Gilze en Rijen;1994;3
9057;Listed monuments total;Gilze en Rijen;1995;14
9058;Listed monuments total;Gilze en Rijen;1996;14
9059;Listed monuments total;Gilze en Rijen;1997;14
9060;Listed monuments total;Gilze en Rijen;1998;14
9061;Listed monuments total;Gilze en Rijen;1999;14
9062;Listed monuments total;Gilze en Rijen;2000;14
9063;Listed monuments total;Gilze en Rijen;2001;14
9064;Listed monuments total;Gilze en Rijen;2002;90
9065;Listed monuments total;Gilze en Rijen;2003;93
9066;Listed monuments total;Gilze en Rijen;2004;94
9067;Listed monuments total;Gilze en Rijen;2005;94
9068;Listed monuments total;Gilze en Rijen;2006;95
9069;Listed monuments total;Gilze en Rijen;2007;95
9070;Listed monuments total;Gilze en Rijen;2008;95
9071;Listed monuments total;Gilze en Rijen;2009;95
9072;Listed monuments total;Gilze en Rijen;2010;96
9073;Listed monuments total;Gilze en Rijen;2011;96
9074;Listed monuments total;Gilze en Rijen;2012;96
9075;Listed monuments total;Gilze en Rijen;2013;95
9076;Listed monuments total;Gilze en Rijen;2014;95
9077;Listed monuments total;Gilze en Rijen;2015;95
9078;Listed monuments total;Gilze en Rijen;2016;95
9079;Listed monuments total;Gilze en Rijen;2017;95
9080;Listed monuments total;Gilze en Rijen;2018;95
9081;Listed monuments total;Gilze en Rijen;2019;95
9082;Listed monuments total;Gilze en Rijen;2020;95
9083;Listed monuments total;Gilze en Rijen;2021;95
9084;Listed monuments total;Gilze en Rijen;2022;95
9085;Listed monuments total;Gilze en Rijen;2023;95
9086;Listed monuments total;Goeree-Overflakkee;1965;0
9087;Listed monuments total;Goeree-Overflakkee;1966;0
9088;Listed monuments total;Goeree-Overflakkee;1967;114
9089;Listed monuments total;Goeree-Overflakkee;1968;114
9090;Listed monuments total;Goeree-Overflakkee;1969;114
9091;Listed monuments total;Goeree-Overflakkee;1970;114
9092;Listed monuments total;Goeree-Overflakkee;1971;121
9093;Listed monuments total;Goeree-Overflakkee;1972;121
9094;Listed monuments total;Goeree-Overflakkee;1973;317
9095;Listed monuments total;Goeree-Overflakkee;1974;318
9096;Listed monuments total;Goeree-Overflakkee;1975;318
9097;Listed monuments total;Goeree-Overflakkee;1976;321
9098;Listed monuments total;Goeree-Overflakkee;1977;322
9099;Listed monuments total;Goeree-Overflakkee;1978;322
9100;Listed monuments total;Goeree-Overflakkee;1979;324
9101;Listed monuments total;Goeree-Overflakkee;1980;324
9102;Listed monuments total;Goeree-Overflakkee;1981;325
9103;Listed monuments total;Goeree-Overflakkee;1982;331
9104;Listed monuments total;Goeree-Overflakkee;1983;337
9105;Listed monuments total;Goeree-Overflakkee;1984;337
9106;Listed monuments total;Goeree-Overflakkee;1985;337
9107;Listed monuments total;Goeree-Overflakkee;1986;337
9108;Listed monuments total;Goeree-Overflakkee;1987;337
9109;Listed monuments total;Goeree-Overflakkee;1988;337
9110;Listed monuments total;Goeree-Overflakkee;1989;337
9111;Listed monuments total;Goeree-Overflakkee;1990;335
9112;Listed monuments total;Goeree-Overflakkee;1991;336
9113;Listed monuments total;Goeree-Overflakkee;1992;336
9114;Listed monuments total;Goeree-Overflakkee;1993;336
9115;Listed monuments total;Goeree-Overflakkee;1994;336
9116;Listed monuments total;Goeree-Overflakkee;1995;336
9117;Listed monuments total;Goeree-Overflakkee;1996;336
9118;Listed monuments total;Goeree-Overflakkee;1997;335
9119;Listed monuments total;Goeree-Overflakkee;1998;335
9120;Listed monuments total;Goeree-Overflakkee;1999;335
9121;Listed monuments total;Goeree-Overflakkee;2000;335
9122;Listed monuments total;Goeree-Overflakkee;2001;340
9123;Listed monuments total;Goeree-Overflakkee;2002;347
9124;Listed monuments total;Goeree-Overflakkee;2003;352
9125;Listed monuments total;Goeree-Overflakkee;2004;357
9126;Listed monuments total;Goeree-Overflakkee;2005;357
9127;Listed monuments total;Goeree-Overflakkee;2006;357
9128;Listed monuments total;Goeree-Overflakkee;2007;357
9129;Listed monuments total;Goeree-Overflakkee;2008;357
9130;Listed monuments total;Goeree-Overflakkee;2009;357
9131;Listed monuments total;Goeree-Overflakkee;2010;358
9132;Listed monuments total;Goeree-Overflakkee;2011;358
9133;Listed monuments total;Goeree-Overflakkee;2012;358
9134;Listed monuments total;Goeree-Overflakkee;2013;357
9135;Listed monuments total;Goeree-Overflakkee;2014;357
9136;Listed monuments total;Goeree-Overflakkee;2015;357
9137;Listed monuments total;Goeree-Overflakkee;2016;357
9138;Listed monuments total;Goeree-Overflakkee;2017;354
9139;Listed monuments total;Goeree-Overflakkee;2018;352
9140;Listed monuments total;Goeree-Overflakkee;2019;352
9141;Listed monuments total;Goeree-Overflakkee;2020;352
9142;Listed monuments total;Goeree-Overflakkee;2021;352
9143;Listed monuments total;Goeree-Overflakkee;2022;352
9144;Listed monuments total;Goeree-Overflakkee;2023;352
9145;Listed monuments total;Goes;1965;0
9146;Listed monuments total;Goes;1966;3
9147;Listed monuments total;Goes;1967;38
9148;Listed monuments total;Goes;1968;38
9149;Listed monuments total;Goes;1969;39
9150;Listed monuments total;Goes;1970;39
9151;Listed monuments total;Goes;1971;39
9152;Listed monuments total;Goes;1972;116
9153;Listed monuments total;Goes;1973;119
9154;Listed monuments total;Goes;1974;121
9155;Listed monuments total;Goes;1975;124
9156;Listed monuments total;Goes;1976;158
9157;Listed monuments total;Goes;1977;158
9158;Listed monuments total;Goes;1978;160
9159;Listed monuments total;Goes;1979;164
9160;Listed monuments total;Goes;1980;169
9161;Listed monuments total;Goes;1981;169
9162;Listed monuments total;Goes;1982;169
9163;Listed monuments total;Goes;1983;169
9164;Listed monuments total;Goes;1984;185
9165;Listed monuments total;Goes;1985;185
9166;Listed monuments total;Goes;1986;185
9167;Listed monuments total;Goes;1987;185
9168;Listed monuments total;Goes;1988;185
9169;Listed monuments total;Goes;1989;185
9170;Listed monuments total;Goes;1990;185
9171;Listed monuments total;Goes;1991;184
9172;Listed monuments total;Goes;1992;184
9173;Listed monuments total;Goes;1993;185
9174;Listed monuments total;Goes;1994;185
9175;Listed monuments total;Goes;1995;185
9176;Listed monuments total;Goes;1996;185
9177;Listed monuments total;Goes;1997;240
9178;Listed monuments total;Goes;1998;241
9179;Listed monuments total;Goes;1999;243
9180;Listed monuments total;Goes;2000;243
9181;Listed monuments total;Goes;2001;243
9182;Listed monuments total;Goes;2002;244
9183;Listed monuments total;Goes;2003;244
9184;Listed monuments total;Goes;2004;245
9185;Listed monuments total;Goes;2005;242
9186;Listed monuments total;Goes;2006;242
9187;Listed monuments total;Goes;2007;243
9188;Listed monuments total;Goes;2008;243
9189;Listed monuments total;Goes;2009;249
9190;Listed monuments total;Goes;2010;248
9191;Listed monuments total;Goes;2011;248
9192;Listed monuments total;Goes;2012;248
9193;Listed monuments total;Goes;2013;246
9194;Listed monuments total;Goes;2014;245
9195;Listed monuments total;Goes;2015;243
9196;Listed monuments total;Goes;2016;244
9197;Listed monuments total;Goes;2017;244
9198;Listed monuments total;Goes;2018;244
9199;Listed monuments total;Goes;2019;244
9200;Listed monuments total;Goes;2020;243
9201;Listed monuments total;Goes;2021;243
9202;Listed monuments total;Goes;2022;242
9203;Listed monuments total;Goes;2023;242
9204;Listed monuments total;Goirle;1965;0
9205;Listed monuments total;Goirle;1966;0
9206;Listed monuments total;Goirle;1967;0
9207;Listed monuments total;Goirle;1968;1
9208;Listed monuments total;Goirle;1969;1
9209;Listed monuments total;Goirle;1970;5
9210;Listed monuments total;Goirle;1971;5
9211;Listed monuments total;Goirle;1972;5
9212;Listed monuments total;Goirle;1973;5
9213;Listed monuments total;Goirle;1974;5
9214;Listed monuments total;Goirle;1975;6
9215;Listed monuments total;Goirle;1976;6
9216;Listed monuments total;Goirle;1977;6
9217;Listed monuments total;Goirle;1978;8
9218;Listed monuments total;Goirle;1979;8
9219;Listed monuments total;Goirle;1980;8
9220;Listed monuments total;Goirle;1981;8
9221;Listed monuments total;Goirle;1982;8
9222;Listed monuments total;Goirle;1983;8
9223;Listed monuments total;Goirle;1984;8
9224;Listed monuments total;Goirle;1985;8
9225;Listed monuments total;Goirle;1986;8
9226;Listed monuments total;Goirle;1987;8
9227;Listed monuments total;Goirle;1988;8
9228;Listed monuments total;Goirle;1989;8
9229;Listed monuments total;Goirle;1990;8
9230;Listed monuments total;Goirle;1991;8
9231;Listed monuments total;Goirle;1992;8
9232;Listed monuments total;Goirle;1993;8
9233;Listed monuments total;Goirle;1994;8
9234;Listed monuments total;Goirle;1995;8
9235;Listed monuments total;Goirle;1996;8
9236;Listed monuments total;Goirle;1997;8
9237;Listed monuments total;Goirle;1998;8
