ID;Landen;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;Onbekend_4;AlleLeeftijden_5;JongerDan15Jaar_6;k_15Tot17Jaar_7;k_18JaarOfOuder_8
267;Oceanië;2001 3e kwartaal;0.0;0.0;;;0.0;;;0.0
268;Oceanië;2001 4e kwartaal;;;;;;;;
269;Oceanië;2001;0.0;0.0;;;0.0;;;0.0
270;Oceanië;2002 1e kwartaal;;;;;;;;
271;Oceanië;2002 2e kwartaal;;;;;;;;
272;Oceanië;2002 3e kwartaal;;;;;;;;
273;Oceanië;2002 4e kwartaal;;;;;;;;
274;Oceanië;2002;;;;;;;;
275;Oceanië;2003 1e kwartaal;;;;;;;;
276;Oceanië;2003 2e kwartaal;;;;;;;;
277;Oceanië;2003 3e kwartaal;;;;;;;;
278;Oceanië;2003 4e kwartaal;;;;;;;;
279;Oceanië;2003;;;;;;;;
280;Oceanië;2004 1e kwartaal;;;;;;;;
281;Oceanië;2004 2e kwartaal;;;;;;;;
282;Oceanië;2004 3e kwartaal;0.0;0.0;;;0.0;;;0.0
283;Oceanië;2004 4e kwartaal;;;;;;;;
284;Oceanië;2004;0.0;0.0;;;0.0;;;0.0
285;Oceanië;2005 1e kwartaal;;;;;;;;
286;Oceanië;2005 2e kwartaal;;;;;;;;
287;Oceanië;2005 3e kwartaal;;;;;;;;
288;Oceanië;2005 4e kwartaal;0.0;0.0;0.0;;0.0;0.0;;
289;Oceanië;2005;0.0;0.0;0.0;;0.0;0.0;;
290;Oceanië;2006 1e kwartaal;;;;;;;;
291;Oceanië;2006 2e kwartaal;;;;;;;;
292;Oceanië;2006 3e kwartaal;;;;;;;;
293;Oceanië;2006 4e kwartaal;;;;;;;;
294;Oceanië;2006;;;;;;;;
295;Oceanië;2007 1e kwartaal;;;;;;;;
296;Oceanië;2007 2e kwartaal;;;;;;;;
297;Oceanië;2007 3e kwartaal;;;;;;;;
298;Oceanië;2007 4e kwartaal;;;;;;;;
299;Oceanië;2007;;;;;;;;
300;Afghanistan;1998 1e kwartaal;1790.0;1130.0;650.0;0.0;1790.0;640.0;120.0;1020.0
301;Afghanistan;1998 2e kwartaal;1720.0;1030.0;680.0;0.0;1720.0;620.0;100.0;1000.0
302;Afghanistan;1998 3e kwartaal;2190.0;1290.0;900.0;0.0;2190.0;850.0;140.0;1200.0
303;Afghanistan;1998 4e kwartaal;1420.0;910.0;510.0;;1420.0;470.0;100.0;850.0
304;Afghanistan;1998;7120.0;4370.0;2740.0;10.0;7120.0;2570.0;470.0;4080.0
305;Afghanistan;1999 1e kwartaal;840.0;520.0;320.0;0.0;840.0;310.0;60.0;470.0
306;Afghanistan;1999 2e kwartaal;770.0;470.0;300.0;0.0;770.0;300.0;60.0;400.0
307;Afghanistan;1999 3e kwartaal;1090.0;690.0;390.0;10.0;1090.0;400.0;90.0;600.0
308;Afghanistan;1999 4e kwartaal;1710.0;1060.0;640.0;10.0;1710.0;630.0;160.0;930.0
309;Afghanistan;1999;4400.0;2740.0;1640.0;20.0;4400.0;1630.0;360.0;2410.0
310;Afghanistan;2000 1e kwartaal;1080.0;670.0;410.0;0.0;1080.0;400.0;80.0;600.0
311;Afghanistan;2000 2e kwartaal;1140.0;670.0;460.0;10.0;1140.0;460.0;80.0;590.0
312;Afghanistan;2000 3e kwartaal;1400.0;860.0;530.0;10.0;1400.0;490.0;110.0;800.0
313;Afghanistan;2000 4e kwartaal;1420.0;870.0;550.0;0.0;1420.0;500.0;100.0;820.0
314;Afghanistan;2000;5030.0;3060.0;1950.0;20.0;5030.0;1850.0;370.0;2810.0
315;Afghanistan;2001 1e kwartaal;950.0;590.0;360.0;10.0;950.0;310.0;80.0;570.0
316;Afghanistan;2001 2e kwartaal;820.0;540.0;290.0;0.0;820.0;230.0;70.0;520.0
317;Afghanistan;2001 3e kwartaal;850.0;550.0;300.0;0.0;850.0;250.0;70.0;530.0
318;Afghanistan;2001 4e kwartaal;1000.0;700.0;290.0;0.0;1000.0;240.0;90.0;660.0
319;Afghanistan;2001;3630.0;2370.0;1240.0;20.0;3630.0;1030.0;320.0;2280.0
320;Afghanistan;2002 1e kwartaal;470.0;340.0;140.0;;470.0;120.0;70.0;280.0
321;Afghanistan;2002 2e kwartaal;220.0;160.0;60.0;;220.0;60.0;40.0;130.0
322;Afghanistan;2002 3e kwartaal;220.0;130.0;80.0;10.0;220.0;70.0;30.0;120.0
323;Afghanistan;2002 4e kwartaal;160.0;110.0;50.0;0.0;160.0;40.0;20.0;110.0
324;Afghanistan;2002;1080.0;740.0;320.0;10.0;1080.0;280.0;160.0;640.0
325;Afghanistan;2003 1e kwartaal;140.0;70.0;50.0;30.0;140.0;60.0;20.0;70.0
326;Afghanistan;2003 2e kwartaal;100.0;60.0;30.0;10.0;100.0;40.0;20.0;50.0
327;Afghanistan;2003 3e kwartaal;100.0;60.0;30.0;0.0;100.0;30.0;10.0;60.0
328;Afghanistan;2003 4e kwartaal;150.0;90.0;60.0;10.0;150.0;50.0;20.0;80.0
329;Afghanistan;2003;490.0;280.0;170.0;40.0;490.0;180.0;60.0;250.0
330;Afghanistan;2004 1e kwartaal;170.0;100.0;70.0;0.0;170.0;70.0;20.0;80.0
331;Afghanistan;2004 2e kwartaal;140.0;60.0;80.0;0.0;140.0;50.0;10.0;80.0
332;Afghanistan;2004 3e kwartaal;210.0;110.0;100.0;;210.0;80.0;20.0;110.0
333;Afghanistan;2004 4e kwartaal;170.0;100.0;70.0;0.0;170.0;50.0;10.0;100.0
334;Afghanistan;2004;690.0;370.0;310.0;10.0;690.0;260.0;60.0;370.0
335;Afghanistan;2005 1e kwartaal;190.0;120.0;80.0;;190.0;60.0;30.0;110.0
336;Afghanistan;2005 2e kwartaal;240.0;150.0;90.0;0.0;240.0;70.0;30.0;150.0
337;Afghanistan;2005 3e kwartaal;160.0;90.0;70.0;;160.0;50.0;10.0;100.0
338;Afghanistan;2005 4e kwartaal;310.0;180.0;130.0;;310.0;90.0;20.0;200.0
339;Afghanistan;2005;900.0;530.0;370.0;0.0;900.0;260.0;80.0;560.0
340;Afghanistan;2006 1e kwartaal;300.0;180.0;120.0;0.0;300.0;90.0;20.0;190.0
341;Afghanistan;2006 2e kwartaal;260.0;140.0;120.0;;260.0;80.0;30.0;160.0
342;Afghanistan;2006 3e kwartaal;200.0;110.0;100.0;;200.0;60.0;10.0;130.0
343;Afghanistan;2006 4e kwartaal;170.0;90.0;80.0;;170.0;50.0;10.0;110.0
344;Afghanistan;2006;930.0;520.0;410.0;0.0;930.0;280.0;70.0;580.0
345;Afghanistan;2007 1e kwartaal;140.0;80.0;60.0;;140.0;40.0;10.0;100.0
346;Afghanistan;2007 2e kwartaal;160.0;110.0;50.0;;160.0;30.0;10.0;120.0
347;Afghanistan;2007 3e kwartaal;130.0;80.0;50.0;;130.0;30.0;10.0;90.0
348;Afghanistan;2007 4e kwartaal;90.0;70.0;20.0;;90.0;10.0;20.0;60.0
349;Afghanistan;2007;520.0;340.0;180.0;;520.0;110.0;50.0;360.0
350;Angola;1998 1e kwartaal;100.0;60.0;30.0;;100.0;30.0;20.0;40.0
351;Angola;1998 2e kwartaal;130.0;80.0;50.0;;130.0;50.0;30.0;50.0
352;Angola;1998 3e kwartaal;150.0;90.0;60.0;0.0;150.0;60.0;40.0;50.0
353;Angola;1998 4e kwartaal;230.0;140.0;90.0;;230.0;70.0;90.0;80.0
354;Angola;1998;610.0;370.0;240.0;0.0;610.0;200.0;180.0;230.0
355;Angola;1999 1e kwartaal;310.0;220.0;90.0;;310.0;100.0;110.0;110.0
356;Angola;1999 2e kwartaal;400.0;280.0;120.0;;400.0;140.0;120.0;130.0
357;Angola;1999 3e kwartaal;400.0;270.0;120.0;;400.0;160.0;130.0;110.0
358;Angola;1999 4e kwartaal;480.0;300.0;180.0;;480.0;160.0;180.0;140.0
359;Angola;1999;1590.0;1080.0;510.0;;1590.0;560.0;540.0;480.0
360;Angola;2000 1e kwartaal;460.0;290.0;170.0;0.0;460.0;160.0;140.0;160.0
361;Angola;2000 2e kwartaal;470.0;290.0;180.0;0.0;470.0;180.0;160.0;120.0
362;Angola;2000 3e kwartaal;550.0;350.0;200.0;0.0;550.0;210.0;180.0;160.0
363;Angola;2000 4e kwartaal;710.0;440.0;270.0;;710.0;250.0;250.0;210.0
364;Angola;2000;2180.0;1360.0;810.0;10.0;2180.0;800.0;740.0;650.0
365;Angola;2001 1e kwartaal;900.0;520.0;360.0;20.0;900.0;360.0;300.0;240.0
366;Angola;2001 2e kwartaal;890.0;570.0;320.0;0.0;890.0;280.0;310.0;290.0
367;Angola;2001 3e kwartaal;1090.0;700.0;380.0;10.0;1090.0;440.0;330.0;320.0
368;Angola;2001 4e kwartaal;1230.0;830.0;400.0;10.0;1230.0;450.0;430.0;350.0
369;Angola;2001;4110.0;2620.0;1460.0;40.0;4110.0;1530.0;1370.0;1210.0
370;Angola;2002 1e kwartaal;850.0;520.0;320.0;10.0;850.0;360.0;250.0;240.0
371;Angola;2002 2e kwartaal;640.0;400.0;230.0;10.0;640.0;260.0;190.0;180.0
372;Angola;2002 3e kwartaal;240.0;140.0;100.0;0.0;240.0;90.0;80.0;70.0
373;Angola;2002 4e kwartaal;170.0;90.0;70.0;0.0;170.0;50.0;50.0;60.0
374;Angola;2002;1890.0;1150.0;720.0;20.0;1890.0;770.0;570.0;550.0
375;Angola;2003 1e kwartaal;140.0;70.0;60.0;10.0;140.0;50.0;30.0;50.0
376;Angola;2003 2e kwartaal;100.0;50.0;50.0;0.0;100.0;50.0;20.0;30.0
377;Angola;2003 3e kwartaal;80.0;30.0;40.0;10.0;80.0;30.0;20.0;30.0
378;Angola;2003 4e kwartaal;60.0;40.0;20.0;0.0;60.0;20.0;10.0;20.0
379;Angola;2003;370.0;180.0;170.0;20.0;370.0;150.0;80.0;140.0
380;Angola;2004 1e kwartaal;60.0;30.0;30.0;0.0;60.0;40.0;10.0;20.0
381;Angola;2004 2e kwartaal;20.0;20.0;10.0;;20.0;10.0;0.0;10.0
382;Angola;2004 3e kwartaal;40.0;20.0;20.0;;40.0;20.0;0.0;20.0
383;Angola;2004 4e kwartaal;60.0;30.0;30.0;0.0;60.0;40.0;10.0;10.0
384;Angola;2004;180.0;90.0;90.0;0.0;180.0;100.0;30.0;60.0
385;Angola;2005 1e kwartaal;80.0;40.0;30.0;0.0;80.0;40.0;10.0;20.0
386;Angola;2005 2e kwartaal;40.0;20.0;20.0;;40.0;20.0;0.0;20.0
387;Angola;2005 3e kwartaal;50.0;30.0;30.0;;50.0;20.0;10.0;30.0
388;Angola;2005 4e kwartaal;60.0;30.0;20.0;;60.0;20.0;0.0;30.0
389;Angola;2005;220.0;120.0;100.0;0.0;220.0;100.0;20.0;100.0
390;Angola;2006 1e kwartaal;100.0;50.0;50.0;;100.0;50.0;10.0;50.0
391;Angola;2006 2e kwartaal;50.0;30.0;20.0;;50.0;10.0;0.0;40.0
392;Angola;2006 3e kwartaal;30.0;20.0;10.0;;30.0;10.0;0.0;20.0
393;Angola;2006 4e kwartaal;30.0;20.0;10.0;;30.0;10.0;0.0;10.0
394;Angola;2006;210.0;120.0;100.0;;210.0;80.0;10.0;120.0
395;Angola;2007 1e kwartaal;30.0;10.0;20.0;;30.0;10.0;0.0;20.0
396;Angola;2007 2e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;10.0
397;Angola;2007 3e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;10.0
398;Angola;2007 4e kwartaal;10.0;10.0;0.0;;10.0;0.0;0.0;10.0
399;Angola;2007;80.0;40.0;40.0;;80.0;20.0;10.0;50.0
400;Armenië;1998 1e kwartaal;120.0;60.0;60.0;;120.0;30.0;10.0;70.0
401;Armenië;1998 2e kwartaal;90.0;50.0;40.0;;90.0;30.0;10.0;60.0
402;Armenië;1998 3e kwartaal;200.0;100.0;100.0;;200.0;60.0;10.0;120.0
403;Armenië;1998 4e kwartaal;300.0;180.0;120.0;;300.0;100.0;20.0;190.0
404;Armenië;1998;710.0;390.0;320.0;;710.0;220.0;50.0;440.0
405;Armenië;1999 1e kwartaal;310.0;170.0;130.0;;310.0;100.0;20.0;190.0
406;Armenië;1999 2e kwartaal;220.0;150.0;70.0;0.0;220.0;60.0;10.0;160.0
407;Armenië;1999 3e kwartaal;460.0;260.0;190.0;;460.0;150.0;20.0;290.0
408;Armenië;1999 4e kwartaal;270.0;160.0;110.0;0.0;270.0;80.0;10.0;180.0
409;Armenië;1999;1250.0;740.0;510.0;0.0;1250.0;380.0;60.0;820.0
410;Armenië;2000 1e kwartaal;310.0;160.0;150.0;;310.0;100.0;20.0;190.0
411;Armenië;2000 2e kwartaal;170.0;90.0;80.0;0.0;170.0;70.0;10.0;90.0
412;Armenië;2000 3e kwartaal;120.0;60.0;60.0;0.0;120.0;40.0;10.0;70.0
413;Armenië;2000 4e kwartaal;210.0;110.0;100.0;;210.0;50.0;10.0;150.0
414;Armenië;2000;810.0;420.0;390.0;0.0;810.0;270.0;40.0;500.0
415;Armenië;2001 1e kwartaal;170.0;90.0;80.0;;170.0;30.0;20.0;120.0
416;Armenië;2001 2e kwartaal;130.0;60.0;70.0;0.0;130.0;40.0;10.0;80.0
417;Armenië;2001 3e kwartaal;100.0;50.0;50.0;0.0;100.0;30.0;10.0;60.0
418;Armenië;2001 4e kwartaal;130.0;70.0;60.0;;130.0;50.0;10.0;80.0
419;Armenië;2001;530.0;270.0;250.0;0.0;530.0;150.0;40.0;340.0
420;Armenië;2002 1e kwartaal;140.0;70.0;70.0;0.0;140.0;40.0;10.0;90.0
421;Armenië;2002 2e kwartaal;120.0;70.0;50.0;0.0;120.0;40.0;10.0;80.0
422;Armenië;2002 3e kwartaal;100.0;50.0;60.0;;100.0;30.0;10.0;60.0
423;Armenië;2002 4e kwartaal;60.0;30.0;30.0;;60.0;10.0;10.0;40.0
424;Armenië;2002;420.0;220.0;200.0;0.0;420.0;120.0;30.0;270.0
425;Armenië;2003 1e kwartaal;60.0;30.0;20.0;0.0;60.0;10.0;0.0;40.0
426;Armenië;2003 2e kwartaal;40.0;20.0;20.0;;40.0;10.0;0.0;30.0
427;Armenië;2003 3e kwartaal;50.0;30.0;20.0;0.0;50.0;10.0;10.0;40.0
428;Armenië;2003 4e kwartaal;60.0;30.0;30.0;0.0;60.0;20.0;0.0;40.0
429;Armenië;2003;200.0;100.0;90.0;10.0;200.0;50.0;20.0;140.0
430;Armenië;2004 1e kwartaal;90.0;50.0;20.0;20.0;90.0;20.0;0.0;60.0
431;Armenië;2004 2e kwartaal;50.0;30.0;20.0;;50.0;10.0;0.0;30.0
432;Armenië;2004 3e kwartaal;50.0;30.0;30.0;;50.0;10.0;10.0;40.0
433;Armenië;2004 4e kwartaal;60.0;30.0;30.0;0.0;60.0;20.0;0.0;40.0
434;Armenië;2004;250.0;130.0;100.0;20.0;250.0;70.0;10.0;170.0
435;Armenië;2005 1e kwartaal;50.0;30.0;20.0;;50.0;10.0;;40.0
436;Armenië;2005 2e kwartaal;40.0;20.0;20.0;;40.0;10.0;0.0;30.0
437;Armenië;2005 3e kwartaal;50.0;20.0;20.0;;50.0;10.0;10.0;30.0
438;Armenië;2005 4e kwartaal;60.0;40.0;30.0;0.0;60.0;10.0;10.0;50.0
439;Armenië;2005;200.0;110.0;90.0;0.0;200.0;40.0;10.0;140.0
440;Armenië;2006 1e kwartaal;100.0;50.0;50.0;;100.0;20.0;10.0;70.0
441;Armenië;2006 2e kwartaal;70.0;40.0;30.0;;70.0;20.0;10.0;50.0
442;Armenië;2006 3e kwartaal;60.0;40.0;30.0;;60.0;20.0;10.0;40.0
443;Armenië;2006 4e kwartaal;40.0;30.0;20.0;;40.0;10.0;0.0;30.0
444;Armenië;2006;280.0;150.0;130.0;;280.0;60.0;30.0;190.0
445;Armenië;2007 1e kwartaal;60.0;30.0;20.0;;60.0;10.0;0.0;40.0
446;Armenië;2007 2e kwartaal;20.0;20.0;10.0;;20.0;0.0;0.0;20.0
447;Armenië;2007 3e kwartaal;30.0;20.0;10.0;;30.0;10.0;0.0;20.0
448;Armenië;2007 4e kwartaal;50.0;30.0;20.0;;50.0;10.0;0.0;30.0
449;Armenië;2007;150.0;90.0;60.0;;150.0;30.0;10.0;110.0
450;Azerbeidzjan;1998 1e kwartaal;120.0;70.0;50.0;;120.0;50.0;10.0;70.0
451;Azerbeidzjan;1998 2e kwartaal;150.0;80.0;70.0;;150.0;50.0;10.0;90.0
452;Azerbeidzjan;1998 3e kwartaal;280.0;130.0;150.0;;280.0;90.0;20.0;180.0
453;Azerbeidzjan;1998 4e kwartaal;730.0;370.0;360.0;;730.0;220.0;40.0;460.0
454;Azerbeidzjan;1998;1270.0;640.0;630.0;;1270.0;400.0;70.0;790.0
455;Azerbeidzjan;1999 1e kwartaal;460.0;240.0;210.0;0.0;460.0;150.0;20.0;290.0
456;Azerbeidzjan;1999 2e kwartaal;490.0;260.0;230.0;;490.0;130.0;30.0;340.0
457;Azerbeidzjan;1999 3e kwartaal;850.0;440.0;410.0;;850.0;240.0;40.0;580.0
458;Azerbeidzjan;1999 4e kwartaal;650.0;350.0;300.0;0.0;650.0;190.0;40.0;420.0
459;Azerbeidzjan;1999;2450.0;1300.0;1150.0;0.0;2450.0;700.0;130.0;1630.0
460;Azerbeidzjan;2000 1e kwartaal;490.0;250.0;240.0;;490.0;140.0;30.0;320.0
461;Azerbeidzjan;2000 2e kwartaal;230.0;120.0;110.0;0.0;230.0;60.0;20.0;150.0
462;Azerbeidzjan;2000 3e kwartaal;240.0;120.0;120.0;0.0;240.0;70.0;10.0;160.0
463;Azerbeidzjan;2000 4e kwartaal;200.0;100.0;100.0;;200.0;50.0;10.0;130.0
464;Azerbeidzjan;2000;1150.0;590.0;560.0;0.0;1150.0;310.0;80.0;760.0
465;Azerbeidzjan;2001 1e kwartaal;230.0;140.0;90.0;0.0;230.0;70.0;10.0;160.0
466;Azerbeidzjan;2001 2e kwartaal;130.0;80.0;60.0;;130.0;40.0;10.0;90.0
467;Azerbeidzjan;2001 3e kwartaal;150.0;70.0;80.0;;150.0;40.0;10.0;100.0
468;Azerbeidzjan;2001 4e kwartaal;130.0;80.0;50.0;0.0;130.0;30.0;10.0;80.0
469;Azerbeidzjan;2001;640.0;360.0;270.0;0.0;640.0;170.0;40.0;430.0
470;Azerbeidzjan;2002 1e kwartaal;120.0;70.0;50.0;0.0;120.0;40.0;10.0;80.0
471;Azerbeidzjan;2002 2e kwartaal;80.0;40.0;40.0;0.0;80.0;20.0;0.0;70.0
472;Azerbeidzjan;2002 3e kwartaal;70.0;30.0;40.0;0.0;70.0;20.0;0.0;50.0
473;Azerbeidzjan;2002 4e kwartaal;70.0;30.0;40.0;;70.0;20.0;10.0;40.0
474;Azerbeidzjan;2002;340.0;170.0;160.0;0.0;340.0;90.0;20.0;230.0
475;Azerbeidzjan;2003 1e kwartaal;50.0;30.0;20.0;;50.0;20.0;0.0;40.0
476;Azerbeidzjan;2003 2e kwartaal;80.0;40.0;40.0;0.0;80.0;30.0;10.0;40.0
477;Azerbeidzjan;2003 3e kwartaal;80.0;50.0;30.0;;80.0;10.0;10.0;60.0
478;Azerbeidzjan;2003 4e kwartaal;70.0;40.0;20.0;0.0;70.0;20.0;10.0;50.0
479;Azerbeidzjan;2003;280.0;160.0;110.0;10.0;280.0;70.0;20.0;180.0
480;Azerbeidzjan;2004 1e kwartaal;70.0;40.0;30.0;;70.0;20.0;0.0;50.0
481;Azerbeidzjan;2004 2e kwartaal;60.0;40.0;20.0;;60.0;10.0;0.0;50.0
482;Azerbeidzjan;2004 3e kwartaal;60.0;30.0;30.0;;60.0;20.0;10.0;40.0
483;Azerbeidzjan;2004 4e kwartaal;70.0;40.0;30.0;;70.0;20.0;0.0;40.0
484;Azerbeidzjan;2004;250.0;150.0;110.0;;250.0;60.0;10.0;180.0
485;Azerbeidzjan;2005 1e kwartaal;60.0;30.0;30.0;;60.0;20.0;0.0;40.0
486;Azerbeidzjan;2005 2e kwartaal;80.0;40.0;40.0;;80.0;20.0;10.0;50.0
487;Azerbeidzjan;2005 3e kwartaal;60.0;30.0;30.0;;60.0;20.0;0.0;40.0
488;Azerbeidzjan;2005 4e kwartaal;90.0;50.0;40.0;;90.0;20.0;10.0;70.0
489;Azerbeidzjan;2005;290.0;150.0;140.0;;290.0;70.0;20.0;200.0
490;Azerbeidzjan;2006 1e kwartaal;170.0;80.0;90.0;;170.0;50.0;10.0;120.0
491;Azerbeidzjan;2006 2e kwartaal;110.0;60.0;50.0;;110.0;30.0;10.0;60.0
492;Azerbeidzjan;2006 3e kwartaal;70.0;40.0;30.0;;70.0;10.0;0.0;50.0
493;Azerbeidzjan;2006 4e kwartaal;40.0;20.0;20.0;;40.0;10.0;0.0;30.0
494;Azerbeidzjan;2006;380.0;190.0;190.0;;380.0;100.0;20.0;260.0
495;Azerbeidzjan;2007 1e kwartaal;30.0;20.0;10.0;;30.0;10.0;0.0;30.0
496;Azerbeidzjan;2007 2e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;10.0
497;Azerbeidzjan;2007 3e kwartaal;30.0;10.0;10.0;;30.0;0.0;0.0;20.0
498;Azerbeidzjan;2007 4e kwartaal;10.0;0.0;0.0;;10.0;0.0;;0.0
499;Azerbeidzjan;2007;80.0;40.0;40.0;;80.0;10.0;10.0;60.0
500;Bosnië-Hercegovina;1998 1e kwartaal;630.0;360.0;280.0;;630.0;200.0;20.0;410.0
501;Bosnië-Hercegovina;1998 2e kwartaal;770.0;430.0;340.0;0.0;770.0;250.0;20.0;500.0
502;Bosnië-Hercegovina;1998 3e kwartaal;1240.0;670.0;570.0;;1240.0;440.0;40.0;750.0
503;Bosnië-Hercegovina;1998 4e kwartaal;1120.0;630.0;490.0;0.0;1120.0;340.0;50.0;730.0
504;Bosnië-Hercegovina;1998;3770.0;2080.0;1680.0;10.0;3770.0;1240.0;140.0;2400.0
505;Bosnië-Hercegovina;1999 1e kwartaal;340.0;190.0;150.0;0.0;340.0;110.0;10.0;210.0
506;Bosnië-Hercegovina;1999 2e kwartaal;220.0;120.0;100.0;0.0;220.0;80.0;10.0;140.0
507;Bosnië-Hercegovina;1999 3e kwartaal;320.0;170.0;150.0;0.0;320.0;100.0;10.0;210.0
508;Bosnië-Hercegovina;1999 4e kwartaal;300.0;170.0;120.0;0.0;300.0;70.0;10.0;210.0
509;Bosnië-Hercegovina;1999;1170.0;650.0;510.0;10.0;1170.0;360.0;40.0;760.0
510;Bosnië-Hercegovina;2000 1e kwartaal;350.0;190.0;150.0;10.0;350.0;130.0;10.0;210.0
511;Bosnië-Hercegovina;2000 2e kwartaal;330.0;190.0;140.0;0.0;330.0;100.0;10.0;220.0
512;Bosnië-Hercegovina;2000 3e kwartaal;500.0;260.0;240.0;;500.0;190.0;20.0;290.0
513;Bosnië-Hercegovina;2000 4e kwartaal;460.0;250.0;210.0;0.0;460.0;140.0;20.0;300.0
514;Bosnië-Hercegovina;2000;1640.0;890.0;730.0;10.0;1640.0;550.0;60.0;1030.0
515;Bosnië-Hercegovina;2001 1e kwartaal;540.0;290.0;240.0;0.0;540.0;190.0;10.0;340.0
516;Bosnië-Hercegovina;2001 2e kwartaal;260.0;150.0;110.0;;260.0;80.0;10.0;170.0
517;Bosnië-Hercegovina;2001 3e kwartaal;140.0;80.0;50.0;0.0;140.0;30.0;0.0;110.0
518;Bosnië-Hercegovina;2001 4e kwartaal;90.0;60.0;30.0;0.0;90.0;10.0;10.0;70.0
519;Bosnië-Hercegovina;2001;1030.0;580.0;440.0;10.0;1030.0;300.0;30.0;690.0
520;Bosnië-Hercegovina;2002 1e kwartaal;60.0;40.0;30.0;;60.0;20.0;0.0;40.0
521;Bosnië-Hercegovina;2002 2e kwartaal;40.0;30.0;10.0;0.0;40.0;10.0;;30.0
522;Bosnië-Hercegovina;2002 3e kwartaal;60.0;40.0;20.0;;60.0;10.0;0.0;40.0
523;Bosnië-Hercegovina;2002 4e kwartaal;60.0;30.0;30.0;;60.0;20.0;0.0;40.0
524;Bosnië-Hercegovina;2002;220.0;130.0;90.0;0.0;220.0;60.0;10.0;160.0
525;Bosnië-Hercegovina;2003 1e kwartaal;40.0;20.0;20.0;0.0;40.0;10.0;;30.0
526;Bosnië-Hercegovina;2003 2e kwartaal;20.0;20.0;10.0;0.0;20.0;10.0;;10.0
527;Bosnië-Hercegovina;2003 3e kwartaal;30.0;10.0;10.0;0.0;30.0;10.0;;20.0
528;Bosnië-Hercegovina;2003 4e kwartaal;20.0;10.0;0.0;0.0;20.0;0.0;0.0;10.0
529;Bosnië-Hercegovina;2003;100.0;60.0;40.0;10.0;100.0;30.0;0.0;70.0
530;Bosnië-Hercegovina;2004 1e kwartaal;20.0;10.0;10.0;;20.0;0.0;;10.0
531;Bosnië-Hercegovina;2004 2e kwartaal;10.0;10.0;10.0;;10.0;0.0;0.0;10.0
532;Bosnië-Hercegovina;2004 3e kwartaal;20.0;10.0;0.0;;20.0;10.0;;10.0
533;Bosnië-Hercegovina;2004 4e kwartaal;10.0;10.0;10.0;;10.0;10.0;;10.0
534;Bosnië-Hercegovina;2004;60.0;40.0;20.0;;60.0;20.0;0.0;30.0
535;Bosnië-Hercegovina;2005 1e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;20.0
536;Bosnië-Hercegovina;2005 2e kwartaal;10.0;10.0;0.0;;10.0;0.0;;10.0
537;Bosnië-Hercegovina;2005 3e kwartaal;10.0;10.0;0.0;;10.0;0.0;;10.0
538;Bosnië-Hercegovina;2005 4e kwartaal;60.0;20.0;30.0;;60.0;20.0;0.0;40.0
539;Bosnië-Hercegovina;2005;90.0;50.0;50.0;;90.0;30.0;0.0;70.0
540;Bosnië-Hercegovina;2006 1e kwartaal;50.0;30.0;30.0;;50.0;10.0;0.0;40.0
541;Bosnië-Hercegovina;2006 2e kwartaal;30.0;10.0;20.0;;30.0;10.0;0.0;20.0
542;Bosnië-Hercegovina;2006 3e kwartaal;30.0;20.0;10.0;;30.0;10.0;0.0;20.0
543;Bosnië-Hercegovina;2006 4e kwartaal;10.0;10.0;10.0;;10.0;0.0;;10.0
544;Bosnië-Hercegovina;2006;120.0;60.0;60.0;;120.0;30.0;10.0;80.0
545;Bosnië-Hercegovina;2007 1e kwartaal;0.0;0.0;0.0;;0.0;;;0.0
546;Bosnië-Hercegovina;2007 2e kwartaal;0.0;0.0;0.0;;0.0;0.0;;0.0
547;Bosnië-Hercegovina;2007 3e kwartaal;10.0;0.0;0.0;;10.0;0.0;;10.0
548;Bosnië-Hercegovina;2007 4e kwartaal;0.0;0.0;0.0;;0.0;0.0;;0.0
549;Bosnië-Hercegovina;2007;20.0;10.0;10.0;;20.0;10.0;;10.0
550;Bulgarije;1998 1e kwartaal;10.0;0.0;10.0;;10.0;0.0;;10.0
551;Bulgarije;1998 2e kwartaal;10.0;10.0;0.0;;10.0;;;10.0
552;Bulgarije;1998 3e kwartaal;20.0;10.0;10.0;;20.0;0.0;0.0;10.0
553;Bulgarije;1998 4e kwartaal;20.0;10.0;10.0;;20.0;10.0;;10.0
554;Bulgarije;1998;60.0;30.0;20.0;;60.0;10.0;0.0;40.0
555;Bulgarije;1999 1e kwartaal;10.0;0.0;0.0;;10.0;0.0;;10.0
556;Bulgarije;1999 2e kwartaal;0.0;0.0;;;0.0;;;0.0
557;Bulgarije;1999 3e kwartaal;10.0;0.0;0.0;0.0;10.0;0.0;;10.0
558;Bulgarije;1999 4e kwartaal;0.0;0.0;0.0;;0.0;;;0.0
559;Bulgarije;1999;20.0;10.0;10.0;0.0;20.0;0.0;;20.0
560;Bulgarije;2000 1e kwartaal;0.0;0.0;0.0;;0.0;;;0.0
561;Bulgarije;2000 2e kwartaal;;;;;;;;
