ID;Persoonskenmerken;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;Zelfstandige_5;PositieInDeWerkkringOnbekend_6;Beroepsniveau1_7;Beroepsniveau2_8;Beroepsniveau3_9;Beroepsniveau4_10;BeroepsniveauOnbekend_11;WerklozeBeroepsbevolking_12;Werkloosheidspercentage_13;NietBeroepsbevolking_14;BrutoArbeidsparticipatie_15;NettoArbeidsparticipatie_16
933;Totaal personen;West-Noord-Brabant (CR);2005;458.0;313.0;296.0;258.0;38.0;0.0;28.0;148.0;51.0;68.0;2.0;16.0;5.2;145.0;68.2;64.7
934;Totaal personen;West-Noord-Brabant (CR);2006;459.0;315.0;300.0;261.0;40.0;0.0;31.0;143.0;52.0;70.0;4.0;15.0;4.7;144.0;68.6;65.4
935;Totaal personen;West-Noord-Brabant (CR);2007;460.0;319.0;307.0;266.0;41.0;0.0;30.0;147.0;57.0;69.0;5.0;12.0;3.9;141.0;69.4;66.7
936;Totaal personen;West-Noord-Brabant (CR);2008;462.0;326.0;315.0;271.0;44.0;0.0;29.0;149.0;59.0;75.0;4.0;11.0;3.3;136.0;70.5;68.2
937;Totaal personen;West-Noord-Brabant (CR);2009;464.0;328.0;315.0;270.0;45.0;0.0;28.0;152.0;56.0;76.0;4.0;14.0;4.1;135.0;70.9;67.9
938;Totaal personen;West-Noord-Brabant (CR);2010;465.0;327.0;311.0;264.0;47.0;0.0;30.0;149.0;55.0;75.0;3.0;16.0;4.8;138.0;70.4;67.0
939;Totaal personen;West-Noord-Brabant (CR);2011;465.0;326.0;311.0;266.0;45.0;0.0;29.0;148.0;57.0;75.0;3.0;15.0;4.6;139.0;70.1;66.9
940;Totaal personen;West-Noord-Brabant (CR);2012;468.0;331.0;312.0;268.0;45.0;0.0;30.0;142.0;57.0;81.0;3.0;18.0;5.6;137.0;70.6;66.7
941;Totaal personen;West-Noord-Brabant (CR);2013;472.0;333.0;311.0;264.0;47.0;0.0;29.0;140.0;52.0;85.0;4.0;23.0;6.8;138.0;70.7;65.9
942;Totaal personen;West-Noord-Brabant (CR);2014;472.0;331.0;308.0;261.0;48.0;0.0;31.0;141.0;50.0;83.0;4.0;23.0;7.0;141.0;70.2;65.3
943;Totaal personen;West-Noord-Brabant (CR);2015;472.0;332.0;310.0;262.0;47.0;0.0;29.0;142.0;50.0;85.0;4.0;22.0;6.7;140.0;70.3;65.6
944;Totaal personen;West-Noord-Brabant (CR);2016;474.0;331.0;312.0;264.0;49.0;0.0;30.0;140.0;51.0;87.0;5.0;19.0;5.7;143.0;69.8;65.8
945;Totaal personen;West-Noord-Brabant (CR);2017;477.0;334.0;319.0;267.0;51.0;0.0;31.0;143.0;51.0;89.0;5.0;15.0;4.5;143.0;70.0;66.8
946;Totaal personen;West-Noord-Brabant (CR);2018;479.0;337.0;325.0;275.0;50.0;0.0;31.0;146.0;54.0;90.0;4.0;12.0;3.5;141.0;70.5;68.0
947;Totaal personen;West-Noord-Brabant (CR);2019;480.0;343.0;332.0;278.0;53.0;0.0;31.0;145.0;55.0;98.0;2.0;11.0;3.3;138.0;71.3;69.0
948;Totaal personen;West-Noord-Brabant (CR);2020;481.0;341.0;329.0;275.0;54.0;0.0;30.0;137.0;58.0;100.0;4.0;12.0;3.6;139.0;71.0;68.5
949;Totaal personen;West-Noord-Brabant (CR);2021;480.0;353.0;340.0;288.0;51.0;0.0;31.0;141.0;62.0;101.0;5.0;13.0;3.6;127.0;73.5;70.8
950;Totaal personen;Midden-Noord-Brabant (CR);2003;345.0;237.0;227.0;199.0;28.0;0.0;21.0;109.0;40.0;53.0;3.0;10.0;4.4;108.0;68.7;65.7
951;Totaal personen;Midden-Noord-Brabant (CR);2004;346.0;238.0;226.0;198.0;28.0;0.0;22.0;111.0;38.0;53.0;2.0;12.0;5.0;108.0;68.8;65.3
952;Totaal personen;Midden-Noord-Brabant (CR);2005;347.0;239.0;228.0;199.0;29.0;0.0;25.0;116.0;37.0;49.0;1.0;12.0;4.9;108.0;69.0;65.6
953;Totaal personen;Midden-Noord-Brabant (CR);2006;348.0;241.0;231.0;203.0;28.0;0.0;24.0;116.0;38.0;51.0;2.0;11.0;4.4;106.0;69.4;66.4
954;Totaal personen;Midden-Noord-Brabant (CR);2007;349.0;245.0;235.0;207.0;28.0;0.0;23.0;113.0;41.0;54.0;4.0;10.0;3.9;104.0;70.2;67.5
955;Totaal personen;Midden-Noord-Brabant (CR);2008;350.0;251.0;242.0;209.0;33.0;0.0;24.0;116.0;43.0;56.0;3.0;8.0;3.4;100.0;71.6;69.2
956;Totaal personen;Midden-Noord-Brabant (CR);2009;351.0;252.0;242.0;208.0;34.0;0.0;21.0;115.0;43.0;58.0;4.0;10.0;4.0;99.0;71.7;68.8
957;Totaal personen;Midden-Noord-Brabant (CR);2010;352.0;252.0;240.0;205.0;35.0;0.0;24.0;111.0;42.0;60.0;3.0;12.0;4.7;100.0;71.5;68.1
958;Totaal personen;Midden-Noord-Brabant (CR);2011;353.0;251.0;239.0;205.0;34.0;0.0;23.0;110.0;42.0;60.0;4.0;12.0;4.6;102.0;71.1;67.8
959;Totaal personen;Midden-Noord-Brabant (CR);2012;355.0;254.0;240.0;205.0;34.0;0.0;22.0;112.0;44.0;60.0;3.0;14.0;5.5;101.0;71.4;67.5
960;Totaal personen;Midden-Noord-Brabant (CR);2013;358.0;256.0;238.0;205.0;33.0;0.0;24.0;110.0;40.0;61.0;4.0;18.0;6.9;102.0;71.4;66.5
961;Totaal personen;Midden-Noord-Brabant (CR);2014;359.0;255.0;237.0;202.0;34.0;0.0;26.0;108.0;38.0;62.0;3.0;18.0;7.2;104.0;71.1;66.0
962;Totaal personen;Midden-Noord-Brabant (CR);2015;359.0;256.0;239.0;202.0;37.0;0.0;24.0;107.0;40.0;65.0;4.0;17.0;6.7;103.0;71.2;66.5
963;Totaal personen;Midden-Noord-Brabant (CR);2016;361.0;258.0;243.0;205.0;38.0;0.0;24.0;109.0;39.0;70.0;2.0;14.0;5.6;104.0;71.3;67.4
964;Totaal personen;Midden-Noord-Brabant (CR);2017;364.0;261.0;249.0;210.0;40.0;0.0;24.0;114.0;39.0;70.0;2.0;12.0;4.4;103.0;71.7;68.5
965;Totaal personen;Midden-Noord-Brabant (CR);2018;366.0;262.0;253.0;214.0;39.0;0.0;26.0;115.0;40.0;69.0;2.0;9.0;3.3;104.0;71.6;69.2
966;Totaal personen;Midden-Noord-Brabant (CR);2019;369.0;269.0;260.0;217.0;43.0;0.0;24.0;121.0;41.0;73.0;1.0;9.0;3.3;100.0;72.8;70.4
967;Totaal personen;Midden-Noord-Brabant (CR);2020;372.0;270.0;261.0;219.0;42.0;0.0;24.0;112.0;45.0;78.0;2.0;10.0;3.5;102.0;72.7;70.1
968;Totaal personen;Midden-Noord-Brabant (CR);2021;373.0;278.0;269.0;230.0;39.0;0.0;26.0;111.0;49.0;80.0;3.0;10.0;3.4;94.0;74.7;72.1
969;Totaal personen;Noordoost-Noord-Brabant (CR);2003;464.0;321.0;307.0;267.0;41.0;0.0;28.0;147.0;54.0;74.0;4.0;14.0;4.3;143.0;69.2;66.3
970;Totaal personen;Noordoost-Noord-Brabant (CR);2004;464.0;319.0;303.0;264.0;39.0;0.0;26.0;147.0;54.0;74.0;3.0;16.0;5.0;145.0;68.8;65.4
971;Totaal personen;Noordoost-Noord-Brabant (CR);2005;464.0;322.0;306.0;263.0;43.0;0.0;28.0;153.0;52.0;72.0;1.0;16.0;4.9;143.0;69.3;65.9
972;Totaal personen;Noordoost-Noord-Brabant (CR);2006;465.0;324.0;310.0;267.0;43.0;0.0;29.0;149.0;53.0;74.0;4.0;14.0;4.4;141.0;69.6;66.6
973;Totaal personen;Noordoost-Noord-Brabant (CR);2007;467.0;330.0;318.0;270.0;48.0;0.0;28.0;156.0;55.0;76.0;3.0;11.0;3.5;137.0;70.7;68.2
974;Totaal personen;Noordoost-Noord-Brabant (CR);2008;469.0;336.0;325.0;276.0;49.0;0.0;28.0;159.0;58.0;77.0;4.0;11.0;3.1;133.0;71.6;69.3
975;Totaal personen;Noordoost-Noord-Brabant (CR);2009;470.0;339.0;325.0;276.0;49.0;0.0;28.0;154.0;59.0;78.0;6.0;13.0;3.9;132.0;72.0;69.2
976;Totaal personen;Noordoost-Noord-Brabant (CR);2010;473.0;338.0;323.0;271.0;52.0;0.0;30.0;148.0;59.0;82.0;5.0;15.0;4.5;134.0;71.6;68.4
977;Totaal personen;Noordoost-Noord-Brabant (CR);2011;473.0;338.0;323.0;271.0;52.0;0.0;27.0;154.0;58.0;83.0;3.0;14.0;4.2;136.0;71.4;68.3
978;Totaal personen;Noordoost-Noord-Brabant (CR);2012;476.0;341.0;323.0;271.0;52.0;0.0;28.0;150.0;58.0;83.0;4.0;17.0;5.1;135.0;71.6;67.9
979;Totaal personen;Noordoost-Noord-Brabant (CR);2013;479.0;344.0;322.0;269.0;53.0;0.0;29.0;147.0;53.0;90.0;3.0;22.0;6.3;136.0;71.7;67.2
980;Totaal personen;Noordoost-Noord-Brabant (CR);2014;480.0;343.0;320.0;267.0;52.0;0.0;30.0;147.0;51.0;89.0;3.0;23.0;6.8;137.0;71.5;66.6
981;Totaal personen;Noordoost-Noord-Brabant (CR);2015;480.0;344.0;322.0;268.0;55.0;0.0;29.0;148.0;53.0;91.0;2.0;21.0;6.2;137.0;71.5;67.1
982;Totaal personen;Noordoost-Noord-Brabant (CR);2016;483.0;345.0;328.0;273.0;55.0;0.0;28.0;150.0;53.0;94.0;3.0;18.0;5.2;138.0;71.5;67.8
983;Totaal personen;Noordoost-Noord-Brabant (CR);2017;487.0;349.0;335.0;276.0;59.0;0.0;29.0;153.0;55.0;94.0;4.0;15.0;4.2;138.0;71.7;68.7
984;Totaal personen;Noordoost-Noord-Brabant (CR);2018;489.0;351.0;340.0;282.0;58.0;0.0;30.0;151.0;58.0;96.0;4.0;11.0;3.2;138.0;71.8;69.5
985;Totaal personen;Noordoost-Noord-Brabant (CR);2019;493.0;360.0;349.0;289.0;59.0;0.0;32.0;154.0;59.0;102.0;2.0;11.0;3.0;133.0;73.0;70.8
986;Totaal personen;Noordoost-Noord-Brabant (CR);2020;496.0;364.0;352.0;290.0;62.0;0.0;31.0;152.0;60.0;106.0;2.0;12.0;3.3;132.0;73.4;71.0
987;Totaal personen;Noordoost-Noord-Brabant (CR);2021;497.0;373.0;361.0;303.0;59.0;0.0;33.0;142.0;64.0;119.0;4.0;12.0;3.2;123.0;75.1;72.7
988;Totaal personen;Zuidoost-Noord-Brabant (CR);2003;548.0;370.0;352.0;306.0;46.0;0.0;31.0;165.0;62.0;90.0;4.0;18.0;4.8;178.0;67.5;64.2
989;Totaal personen;Zuidoost-Noord-Brabant (CR);2004;548.0;369.0;349.0;303.0;45.0;0.0;31.0;165.0;58.0;92.0;2.0;21.0;5.6;179.0;67.4;63.6
990;Totaal personen;Zuidoost-Noord-Brabant (CR);2005;549.0;372.0;352.0;305.0;47.0;0.0;35.0;171.0;58.0;86.0;2.0;20.0;5.4;177.0;67.8;64.1
991;Totaal personen;Zuidoost-Noord-Brabant (CR);2006;549.0;374.0;357.0;307.0;50.0;0.0;35.0;167.0;60.0;91.0;4.0;18.0;4.7;175.0;68.1;64.9
992;Totaal personen;Zuidoost-Noord-Brabant (CR);2007;550.0;379.0;364.0;313.0;50.0;0.0;35.0;170.0;62.0;94.0;3.0;15.0;3.9;171.0;68.9;66.2
993;Totaal personen;Zuidoost-Noord-Brabant (CR);2008;552.0;388.0;374.0;321.0;53.0;0.0;35.0;171.0;65.0;99.0;4.0;13.0;3.5;165.0;70.2;67.8
994;Totaal personen;Zuidoost-Noord-Brabant (CR);2009;553.0;389.0;372.0;317.0;55.0;0.0;33.0;172.0;65.0;96.0;6.0;17.0;4.3;163.0;70.4;67.4
995;Totaal personen;Zuidoost-Noord-Brabant (CR);2010;554.0;388.0;369.0;310.0;59.0;0.0;34.0;167.0;63.0;103.0;3.0;19.0;4.9;166.0;70.1;66.6
996;Totaal personen;Zuidoost-Noord-Brabant (CR);2011;555.0;389.0;371.0;312.0;59.0;0.0;34.0;166.0;66.0;101.0;4.0;18.0;4.7;166.0;70.1;66.8
997;Totaal personen;Zuidoost-Noord-Brabant (CR);2012;559.0;398.0;377.0;318.0;59.0;0.0;35.0;170.0;67.0;103.0;3.0;21.0;5.2;161.0;71.1;67.4
998;Totaal personen;Zuidoost-Noord-Brabant (CR);2013;564.0;399.0;371.0;315.0;56.0;0.0;36.0;165.0;61.0;104.0;6.0;28.0;6.9;165.0;70.8;65.9
999;Totaal personen;Zuidoost-Noord-Brabant (CR);2014;566.0;399.0;370.0;312.0;58.0;0.0;36.0;167.0;57.0;105.0;4.0;29.0;7.3;168.0;70.4;65.2
1000;Totaal personen;Zuidoost-Noord-Brabant (CR);2015;568.0;401.0;375.0;317.0;58.0;0.0;36.0;168.0;57.0;110.0;2.0;27.0;6.7;167.0;70.7;66.0
1001;Totaal personen;Zuidoost-Noord-Brabant (CR);2016;572.0;404.0;381.0;321.0;60.0;0.0;37.0;166.0;59.0;116.0;3.0;23.0;5.6;168.0;70.6;66.7
1002;Totaal personen;Zuidoost-Noord-Brabant (CR);2017;578.0;409.0;391.0;329.0;62.0;0.0;38.0;173.0;61.0;115.0;4.0;18.0;4.4;169.0;70.7;67.6
1003;Totaal personen;Zuidoost-Noord-Brabant (CR);2018;581.0;413.0;399.0;337.0;62.0;0.0;37.0;174.0;63.0;120.0;5.0;15.0;3.5;168.0;71.1;68.6
1004;Totaal personen;Zuidoost-Noord-Brabant (CR);2019;586.0;425.0;411.0;344.0;67.0;0.0;37.0;175.0;66.0;131.0;2.0;14.0;3.3;161.0;72.5;70.1
1005;Totaal personen;Zuidoost-Noord-Brabant (CR);2020;590.0;427.0;411.0;343.0;68.0;0.0;36.0;163.0;70.0;138.0;4.0;16.0;3.7;164.0;72.3;69.6
1006;Totaal personen;Zuidoost-Noord-Brabant (CR);2021;593.0;443.0;426.0;364.0;63.0;0.0;38.0;164.0;75.0;147.0;3.0;17.0;3.8;150.0;74.8;72.0
1007;Totaal personen;Noord-Limburg (CR);2003;208.0;143.0;137.0;120.0;17.0;0.0;12.0;74.0;24.0;26.0;1.0;6.0;4.5;65.0;68.9;65.7
1008;Totaal personen;Noord-Limburg (CR);2004;209.0;143.0;135.0;118.0;17.0;0.0;13.0;73.0;23.0;25.0;1.0;8.0;5.3;66.0;68.5;64.9
1009;Totaal personen;Noord-Limburg (CR);2005;209.0;145.0;137.0;119.0;18.0;0.0;15.0;73.0;24.0;24.0;1.0;8.0;5.4;64.0;69.3;65.5
1010;Totaal personen;Noord-Limburg (CR);2006;209.0;144.0;137.0;121.0;16.0;0.0;15.0;72.0;24.0;23.0;3.0;7.0;4.9;65.0;68.9;65.6
1011;Totaal personen;Noord-Limburg (CR);2007;209.0;147.0;141.0;124.0;17.0;0.0;15.0;74.0;25.0;24.0;3.0;6.0;4.0;63.0;70.0;67.2
1012;Totaal personen;Noord-Limburg (CR);2008;210.0;149.0;144.0;125.0;18.0;0.0;14.0;76.0;25.0;27.0;2.0;5.0;3.6;61.0;71.1;68.5
1013;Totaal personen;Noord-Limburg (CR);2009;210.0;148.0;142.0;123.0;18.0;0.0;13.0;75.0;24.0;28.0;1.0;7.0;4.6;62.0;70.6;67.3
1014;Totaal personen;Noord-Limburg (CR);2010;210.0;148.0;140.0;122.0;18.0;0.0;14.0;71.0;25.0;29.0;2.0;7.0;5.0;63.0;70.3;66.8
1015;Totaal personen;Noord-Limburg (CR);2011;211.0;148.0;141.0;122.0;19.0;0.0;14.0;70.0;25.0;30.0;2.0;7.0;4.5;63.0;70.1;67.0
1016;Totaal personen;Noord-Limburg (CR);2012;211.0;150.0;142.0;123.0;19.0;0.0;15.0;72.0;25.0;30.0;1.0;8.0;5.0;61.0;70.9;67.4
1017;Totaal personen;Noord-Limburg (CR);2013;212.0;150.0;140.0;120.0;20.0;0.0;15.0;68.0;24.0;30.0;3.0;10.0;6.7;62.0;70.6;65.9
1018;Totaal personen;Noord-Limburg (CR);2014;211.0;148.0;138.0;118.0;19.0;0.0;15.0;65.0;23.0;33.0;2.0;10.0;7.1;63.0;70.0;65.0
1019;Totaal personen;Noord-Limburg (CR);2015;211.0;149.0;139.0;119.0;20.0;0.0;14.0;68.0;22.0;34.0;1.0;9.0;6.4;62.0;70.5;66.0
1020;Totaal personen;Noord-Limburg (CR);2016;212.0;150.0;142.0;123.0;20.0;0.0;16.0;69.0;23.0;33.0;1.0;8.0;5.2;62.0;70.8;67.1
1021;Totaal personen;Noord-Limburg (CR);2017;213.0;151.0;144.0;123.0;21.0;0.0;17.0;70.0;23.0;32.0;2.0;7.0;4.4;62.0;70.9;67.7
1022;Totaal personen;Noord-Limburg (CR);2018;213.0;151.0;146.0;125.0;21.0;0.0;16.0;70.0;24.0;35.0;1.0;5.0;3.4;62.0;71.1;68.7
1023;Totaal personen;Noord-Limburg (CR);2019;213.0;153.0;149.0;128.0;21.0;0.0;16.0;72.0;24.0;36.0;1.0;4.0;2.9;60.0;71.9;69.8
1024;Totaal personen;Noord-Limburg (CR);2020;214.0;153.0;148.0;127.0;21.0;0.0;16.0;69.0;26.0;35.0;2.0;5.0;3.6;61.0;71.6;69.0
1025;Totaal personen;Noord-Limburg (CR);2021;214.0;157.0;151.0;131.0;20.0;0.0;13.0;67.0;27.0;43.0;2.0;6.0;3.5;57.0;73.2;70.6
1026;Totaal personen;Midden-Limburg (CR);2003;177.0;117.0;112.0;98.0;14.0;0.0;11.0;54.0;20.0;24.0;2.0;6.0;4.9;60.0;66.3;63.1
1027;Totaal personen;Midden-Limburg (CR);2004;177.0;117.0;110.0;96.0;14.0;0.0;10.0;56.0;20.0;22.0;1.0;7.0;5.7;60.0;66.2;62.4
1028;Totaal personen;Midden-Limburg (CR);2005;177.0;117.0;110.0;96.0;15.0;0.0;11.0;57.0;20.0;21.0;1.0;7.0;5.9;60.0;66.3;62.4
1029;Totaal personen;Midden-Limburg (CR);2006;177.0;119.0;113.0;97.0;16.0;0.0;11.0;56.0;21.0;23.0;1.0;6.0;5.0;59.0;66.8;63.5
1030;Totaal personen;Midden-Limburg (CR);2007;177.0;119.0;114.0;100.0;14.0;0.0;11.0;57.0;21.0;23.0;2.0;5.0;4.3;58.0;67.2;64.3
1031;Totaal personen;Midden-Limburg (CR);2008;177.0;121.0;116.0;101.0;15.0;0.0;11.0;57.0;21.0;25.0;2.0;5.0;3.8;56.0;68.3;65.7
1032;Totaal personen;Midden-Limburg (CR);2009;178.0;122.0;116.0;101.0;15.0;0.0;11.0;57.0;21.0;24.0;3.0;6.0;4.6;56.0;68.4;65.3
1033;Totaal personen;Midden-Limburg (CR);2010;178.0;121.0;115.0;99.0;16.0;0.0;11.0;55.0;21.0;26.0;2.0;6.0;4.8;57.0;67.9;64.7
1034;Totaal personen;Midden-Limburg (CR);2011;178.0;120.0;115.0;98.0;17.0;0.0;10.0;53.0;22.0;27.0;3.0;5.0;4.4;58.0;67.6;64.7
1035;Totaal personen;Midden-Limburg (CR);2012;179.0;122.0;116.0;99.0;17.0;0.0;10.0;54.0;21.0;29.0;1.0;6.0;5.1;57.0;68.2;64.7
1036;Totaal personen;Midden-Limburg (CR);2013;180.0;124.0;116.0;98.0;18.0;0.0;11.0;54.0;20.0;29.0;2.0;8.0;6.4;56.0;68.9;64.5
1037;Totaal personen;Midden-Limburg (CR);2014;179.0;122.0;114.0;98.0;16.0;0.0;12.0;54.0;20.0;27.0;2.0;8.0;6.4;57.0;68.1;63.7
1038;Totaal personen;Midden-Limburg (CR);2015;178.0;122.0;115.0;97.0;18.0;0.0;11.0;57.0;19.0;28.0;1.0;7.0;5.9;56.0;68.5;64.5
1039;Totaal personen;Midden-Limburg (CR);2016;179.0;121.0;115.0;98.0;17.0;0.0;11.0;54.0;19.0;30.0;1.0;6.0;5.2;57.0;68.0;64.4
1040;Totaal personen;Midden-Limburg (CR);2017;179.0;122.0;117.0;99.0;17.0;0.0;12.0;53.0;19.0;31.0;1.0;5.0;4.4;57.0;68.2;65.2
1041;Totaal personen;Midden-Limburg (CR);2018;179.0;123.0;119.0;101.0;18.0;0.0;12.0;56.0;20.0;30.0;1.0;4.0;3.4;56.0;68.7;66.3
1042;Totaal personen;Midden-Limburg (CR);2019;179.0;125.0;121.0;104.0;17.0;0.0;11.0;55.0;20.0;35.0;0.0;4.0;2.9;54.0;69.6;67.5
1043;Totaal personen;Midden-Limburg (CR);2020;179.0;125.0;120.0;102.0;19.0;0.0;10.0;54.0;21.0;34.0;1.0;4.0;3.5;55.0;69.6;67.1
1044;Totaal personen;Midden-Limburg (CR);2021;179.0;127.0;123.0;105.0;18.0;0.0;10.0;54.0;23.0;35.0;1.0;5.0;3.6;52.0;71.1;68.5
1045;Totaal personen;Zuid-Limburg (CR);2003;482.0;299.0;282.0;249.0;34.0;0.0;26.0;135.0;50.0;65.0;6.0;17.0;5.6;182.0;62.1;58.6
1046;Totaal personen;Zuid-Limburg (CR);2004;479.0;302.0;281.0;246.0;36.0;0.0;26.0;136.0;51.0;64.0;4.0;20.0;6.7;178.0;62.9;58.7
1047;Totaal personen;Zuid-Limburg (CR);2005;476.0;300.0;279.0;242.0;37.0;0.0;27.0;134.0;53.0;59.0;5.0;22.0;7.2;176.0;63.0;58.5
1048;Totaal personen;Zuid-Limburg (CR);2006;474.0;299.0;280.0;244.0;36.0;0.0;28.0;135.0;51.0;60.0;6.0;18.0;6.2;175.0;63.0;59.2
1049;Totaal personen;Zuid-Limburg (CR);2007;471.0;301.0;285.0;248.0;37.0;0.0;29.0;137.0;51.0;62.0;6.0;16.0;5.2;170.0;63.9;60.6
1050;Totaal personen;Zuid-Limburg (CR);2008;469.0;304.0;291.0;253.0;37.0;0.0;28.0;138.0;52.0;67.0;5.0;14.0;4.5;165.0;64.9;62.0
1051;Totaal personen;Zuid-Limburg (CR);2009;467.0;304.0;287.0;248.0;40.0;0.0;25.0;137.0;51.0;70.0;4.0;16.0;5.4;163.0;65.0;61.5
1052;Totaal personen;Zuid-Limburg (CR);2010;466.0;300.0;283.0;243.0;40.0;0.0;26.0;131.0;51.0;69.0;6.0;18.0;5.9;166.0;64.4;60.6
1053;Totaal personen;Zuid-Limburg (CR);2011;465.0;300.0;283.0;244.0;39.0;0.0;27.0;129.0;51.0;70.0;6.0;16.0;5.4;166.0;64.4;60.9
1054;Totaal personen;Zuid-Limburg (CR);2012;466.0;302.0;284.0;243.0;41.0;0.0;28.0;127.0;51.0;73.0;5.0;19.0;6.1;163.0;64.9;61.0
1055;Totaal personen;Zuid-Limburg (CR);2013;466.0;304.0;281.0;236.0;45.0;0.0;28.0;126.0;49.0;72.0;6.0;23.0;7.6;162.0;65.2;60.2
1056;Totaal personen;Zuid-Limburg (CR);2014;464.0;300.0;277.0;234.0;43.0;0.0;27.0;125.0;47.0;72.0;5.0;23.0;7.7;165.0;64.5;59.6
1057;Totaal personen;Zuid-Limburg (CR);2015;461.0;301.0;280.0;235.0;45.0;0.0;27.0;130.0;45.0;74.0;3.0;21.0;7.0;161.0;65.2;60.6
1058;Totaal personen;Zuid-Limburg (CR);2016;461.0;298.0;281.0;239.0;42.0;0.0;28.0;126.0;46.0;77.0;4.0;17.0;5.9;162.0;64.8;61.0
1059;Totaal personen;Zuid-Limburg (CR);2017;461.0;296.0;281.0;237.0;44.0;0.0;28.0;126.0;46.0;75.0;6.0;15.0;5.0;165.0;64.3;61.1
1060;Totaal personen;Zuid-Limburg (CR);2018;459.0;299.0;287.0;241.0;46.0;0.0;28.0;131.0;47.0;76.0;5.0;12.0;3.9;160.0;65.1;62.6
1061;Totaal personen;Zuid-Limburg (CR);2019;456.0;299.0;289.0;247.0;42.0;0.0;28.0;131.0;49.0;78.0;3.0;10.0;3.4;157.0;65.6;63.4
1062;Totaal personen;Zuid-Limburg (CR);2020;454.0;296.0;284.0;241.0;43.0;0.0;27.0;123.0;51.0;76.0;6.0;12.0;4.0;159.0;65.1;62.5
1063;Totaal personen;Zuid-Limburg (CR);2021;450.0;306.0;293.0;249.0;44.0;0.0;25.0;116.0;54.0;92.0;6.0;12.0;4.0;144.0;68.0;65.2
1064;Totaal personen;Flevoland (CR);2003;258.0;185.0;175.0;155.0;20.0;0.0;15.0;82.0;32.0;45.0;2.0;9.0;5.0;74.0;71.5;67.9
1065;Totaal personen;Flevoland (CR);2004;264.0;189.0;177.0;156.0;21.0;0.0;15.0;88.0;31.0;44.0;0.0;12.0;6.1;75.0;71.5;67.1
1066;Totaal personen;Flevoland (CR);2005;269.0;193.0;180.0;159.0;21.0;0.0;15.0;89.0;32.0;43.0;1.0;13.0;7.0;76.0;71.9;66.9
1067;Totaal personen;Flevoland (CR);2006;273.0;196.0;185.0;163.0;22.0;0.0;16.0;90.0;32.0;45.0;2.0;11.0;5.8;77.0;71.9;67.7
1068;Totaal personen;Flevoland (CR);2007;276.0;202.0;194.0;169.0;24.0;0.0;18.0;95.0;33.0;47.0;1.0;9.0;4.4;74.0;73.2;70.0
1069;Totaal personen;Flevoland (CR);2008;281.0;208.0;199.0;175.0;25.0;0.0;16.0;94.0;36.0;48.0;5.0;8.0;4.0;73.0;74.0;71.0
1070;Totaal personen;Flevoland (CR);2009;285.0;210.0;200.0;175.0;25.0;0.0;16.0;95.0;36.0;49.0;5.0;10.0;4.8;74.0;73.9;70.3
1071;Totaal personen;Flevoland (CR);2010;287.0;208.0;196.0;170.0;26.0;0.0;15.0;88.0;37.0;51.0;6.0;12.0;5.8;78.0;72.6;68.4
1072;Totaal personen;Flevoland (CR);2011;290.0;209.0;197.0;170.0;27.0;0.0;19.0;88.0;37.0;50.0;4.0;12.0;5.5;81.0;72.1;68.1
1073;Totaal personen;Flevoland (CR);2012;294.0;214.0;199.0;172.0;27.0;0.0;16.0;93.0;36.0;51.0;3.0;15.0;7.1;80.0;72.8;67.6
1074;Totaal personen;Flevoland (CR);2013;298.0;217.0;198.0;170.0;27.0;0.0;18.0;87.0;34.0;55.0;4.0;19.0;8.9;81.0;72.9;66.4
1075;Totaal personen;Flevoland (CR);2014;299.0;214.0;194.0;168.0;26.0;0.0;19.0;87.0;33.0;51.0;4.0;20.0;9.3;85.0;71.5;64.8
1076;Totaal personen;Flevoland (CR);2015;300.0;215.0;198.0;169.0;29.0;0.0;20.0;86.0;32.0;56.0;4.0;16.0;7.7;85.0;71.5;66.0
1077;Totaal personen;Flevoland (CR);2016;302.0;218.0;202.0;171.0;31.0;0.0;19.0;91.0;34.0;53.0;5.0;16.0;7.2;84.0;72.1;66.9
1078;Totaal personen;Flevoland (CR);2017;306.0;219.0;207.0;177.0;30.0;0.0;18.0;94.0;35.0;56.0;4.0;12.0;5.6;87.0;71.7;67.7
1079;Totaal personen;Flevoland (CR);2018;310.0;224.0;215.0;184.0;31.0;0.0;21.0;98.0;36.0;57.0;3.0;9.0;4.2;85.0;72.4;69.3
1080;Totaal personen;Flevoland (CR);2019;314.0;227.0;219.0;184.0;34.0;0.0;19.0;95.0;39.0;59.0;5.0;8.0;3.6;87.0;72.3;69.7
1081;Totaal personen;Flevoland (CR);2020;318.0;231.0;222.0;183.0;38.0;0.0;20.0;93.0;40.0;63.0;6.0;9.0;4.1;87.0;72.6;69.7
1082;Totaal personen;Flevoland (CR);2021;324.0;243.0;232.0;199.0;33.0;0.0;18.0;90.0;44.0;76.0;4.0;12.0;4.8;81.0;75.0;71.4
1083;Totaal personen;Aa en Hunze;2003;19.0;12.0;12.0;10.0;2.0;0.0;1.0;5.0;2.0;3.0;0.0;1.0;4.2;6.0;66.0;63.2
