ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
655;D Energievoorziening;2019 4e kwartaal;;;;;;;;;;;;
656;D Energievoorziening;2020 1e kwartaal;;;;;;;;;;;;
657;D Energievoorziening;2020 2e kwartaal;;;;;;;;;;;;
658;D Energievoorziening;2020 3e kwartaal;;;;;;;;;;;;
659;D Energievoorziening;2020 4e kwartaal;;;;;;;;;;;;
660;D Energievoorziening;2021 1e kwartaal;;;;;;;;;;;;
661;D Energievoorziening;2021 2e kwartaal;;;;;;;;;;;;
662;D Energievoorziening;2021 3e kwartaal;;;;;;;;;;;;
663;D Energievoorziening;2021 4e kwartaal;;;;;;;;;;;;
664;D Energievoorziening;2022 1e kwartaal;;;;;;;;;;;;
665;D Energievoorziening;2022 2e kwartaal;;;;;;;;;;;;
666;D Energievoorziening;2022 3e kwartaal;;;;;;;;;;;;
667;D Energievoorziening;2022 4e kwartaal;;;;;;;;;;;;
668;D Energievoorziening;2023 1e kwartaal;;;;;;;;;;;;
669;D Energievoorziening;2023 2e kwartaal;;;;;;;;;;;;
670;D Energievoorziening;2023 3e kwartaal;;;;;;;;;;;;
671;D Energievoorziening;2023 4e kwartaal;;;;;;;;;;;;
672;E Waterbedrijven en afvalbeheer;1996 1e kwartaal;;;;;;;;;;;;
673;E Waterbedrijven en afvalbeheer;1996 2e kwartaal;;;;;;;;;;;;
674;E Waterbedrijven en afvalbeheer;1996 3e kwartaal;;;;;;;;;;;;
675;E Waterbedrijven en afvalbeheer;1996 4e kwartaal;;;;;;;;;;;;
676;E Waterbedrijven en afvalbeheer;1997 1e kwartaal;;;;;;;;;;;;
677;E Waterbedrijven en afvalbeheer;1997 2e kwartaal;;;;;;;;;;;;
678;E Waterbedrijven en afvalbeheer;1997 3e kwartaal;;;;;;;;;;;;
679;E Waterbedrijven en afvalbeheer;1997 4e kwartaal;;;;;;;;;;;;
680;E Waterbedrijven en afvalbeheer;1998 1e kwartaal;;;;;;;;;;;;
681;E Waterbedrijven en afvalbeheer;1998 2e kwartaal;;;;;;;;;;;;
682;E Waterbedrijven en afvalbeheer;1998 3e kwartaal;;;;;;;;;;;;
683;E Waterbedrijven en afvalbeheer;1998 4e kwartaal;;;;;;;;;;;;
684;E Waterbedrijven en afvalbeheer;1999 1e kwartaal;;;;;;;;;;;;
685;E Waterbedrijven en afvalbeheer;1999 2e kwartaal;;;;;;;;;;;;
686;E Waterbedrijven en afvalbeheer;1999 3e kwartaal;;;;;;;;;;;;
687;E Waterbedrijven en afvalbeheer;1999 4e kwartaal;;;;;;;;;;;;
688;E Waterbedrijven en afvalbeheer;2000 1e kwartaal;;;;;;;;;;;;
689;E Waterbedrijven en afvalbeheer;2000 2e kwartaal;;;;;;;;;;;;
690;E Waterbedrijven en afvalbeheer;2000 3e kwartaal;;;;;;;;;;;;
691;E Waterbedrijven en afvalbeheer;2000 4e kwartaal;;;;;;;;;;;;
692;E Waterbedrijven en afvalbeheer;2001 1e kwartaal;;;;;;;;;;;;
693;E Waterbedrijven en afvalbeheer;2001 2e kwartaal;;;;;;;;;;;;
694;E Waterbedrijven en afvalbeheer;2001 3e kwartaal;;;;;;;;;;;;
695;E Waterbedrijven en afvalbeheer;2001 4e kwartaal;;;;;;;;;;;;
696;E Waterbedrijven en afvalbeheer;2002 1e kwartaal;;;;;;;;;;;;
697;E Waterbedrijven en afvalbeheer;2002 2e kwartaal;;;;;;;;;;;;
698;E Waterbedrijven en afvalbeheer;2002 3e kwartaal;;;;;;;;;;;;
699;E Waterbedrijven en afvalbeheer;2002 4e kwartaal;;;;;;;;;;;;
700;E Waterbedrijven en afvalbeheer;2003 1e kwartaal;;;;;;;;;;;;
701;E Waterbedrijven en afvalbeheer;2003 2e kwartaal;;;;;;;;;;;;
702;E Waterbedrijven en afvalbeheer;2003 3e kwartaal;;;;;;;;;;;;
703;E Waterbedrijven en afvalbeheer;2003 4e kwartaal;;;;;;;;;;;;
704;E Waterbedrijven en afvalbeheer;2004 1e kwartaal;;;;;;;;;;;;
705;E Waterbedrijven en afvalbeheer;2004 2e kwartaal;;;;;;;;;;;;
706;E Waterbedrijven en afvalbeheer;2004 3e kwartaal;;;;;;;;;;;;
707;E Waterbedrijven en afvalbeheer;2004 4e kwartaal;;;;;;;;;;;;
708;E Waterbedrijven en afvalbeheer;2005 1e kwartaal;;;;;;;;;;;;
709;E Waterbedrijven en afvalbeheer;2005 2e kwartaal;;;;;;;;;;;;
710;E Waterbedrijven en afvalbeheer;2005 3e kwartaal;;;;;;;;;;;;
711;E Waterbedrijven en afvalbeheer;2005 4e kwartaal;;;;;;;;;;;;
712;E Waterbedrijven en afvalbeheer;2006 1e kwartaal;;;;;;;;;;;;
713;E Waterbedrijven en afvalbeheer;2006 2e kwartaal;;;;;;;;;;;;
714;E Waterbedrijven en afvalbeheer;2006 3e kwartaal;;;;;;;;;;;;
715;E Waterbedrijven en afvalbeheer;2006 4e kwartaal;;;;;;;;;;;;
716;E Waterbedrijven en afvalbeheer;2007 1e kwartaal;;;;;;;;;;;;
717;E Waterbedrijven en afvalbeheer;2007 2e kwartaal;;;;;;;;;;;;
718;E Waterbedrijven en afvalbeheer;2007 3e kwartaal;;;;;;;;;;;;
719;E Waterbedrijven en afvalbeheer;2007 4e kwartaal;;;;;;;;;;;;
720;E Waterbedrijven en afvalbeheer;2008 1e kwartaal;;;;;;;;;;;;
721;E Waterbedrijven en afvalbeheer;2008 2e kwartaal;;;;;;;;;;;;
722;E Waterbedrijven en afvalbeheer;2008 3e kwartaal;;;;;;;;;;;;
723;E Waterbedrijven en afvalbeheer;2008 4e kwartaal;;;;;;;;;;;;
724;E Waterbedrijven en afvalbeheer;2009 1e kwartaal;;;;;;;;;;;;
725;E Waterbedrijven en afvalbeheer;2009 2e kwartaal;;;;;;;;;;;;
726;E Waterbedrijven en afvalbeheer;2009 3e kwartaal;;;;;;;;;;;;
727;E Waterbedrijven en afvalbeheer;2009 4e kwartaal;;;;;;;;;;;;
728;E Waterbedrijven en afvalbeheer;2010 1e kwartaal;;;;;;;;;;;;
729;E Waterbedrijven en afvalbeheer;2010 2e kwartaal;;;;;;;;;;;;
730;E Waterbedrijven en afvalbeheer;2010 3e kwartaal;;;;;;;;;;;;
731;E Waterbedrijven en afvalbeheer;2010 4e kwartaal;;;;;;;;;;;;
732;E Waterbedrijven en afvalbeheer;2011 1e kwartaal;;;;;;;;;;;;
733;E Waterbedrijven en afvalbeheer;2011 2e kwartaal;;;;;;;;;;;;
734;E Waterbedrijven en afvalbeheer;2011 3e kwartaal;;;;;;;;;;;;
735;E Waterbedrijven en afvalbeheer;2011 4e kwartaal;;;;;;;;;;;;
736;E Waterbedrijven en afvalbeheer;2012 1e kwartaal;;;;;;;;;;;;
737;E Waterbedrijven en afvalbeheer;2012 2e kwartaal;;;;;;;;;;;;
738;E Waterbedrijven en afvalbeheer;2012 3e kwartaal;;;;;;;;;;;;
739;E Waterbedrijven en afvalbeheer;2012 4e kwartaal;;;;;;;;;;;;
740;E Waterbedrijven en afvalbeheer;2013 1e kwartaal;;;;;;;;;;;;
741;E Waterbedrijven en afvalbeheer;2013 2e kwartaal;;;;;;;;;;;;
742;E Waterbedrijven en afvalbeheer;2013 3e kwartaal;;;;;;;;;;;;
743;E Waterbedrijven en afvalbeheer;2013 4e kwartaal;;;;;;;;;;;;
744;E Waterbedrijven en afvalbeheer;2014 1e kwartaal;;;;;;;;;;;;
745;E Waterbedrijven en afvalbeheer;2014 2e kwartaal;;;;;;;;;;;;
746;E Waterbedrijven en afvalbeheer;2014 3e kwartaal;;;;;;;;;;;;
747;E Waterbedrijven en afvalbeheer;2014 4e kwartaal;;;;;;;;;;;;
748;E Waterbedrijven en afvalbeheer;2015 1e kwartaal;;;;;;;;;;;;
749;E Waterbedrijven en afvalbeheer;2015 2e kwartaal;;;;;;;;;;;;
750;E Waterbedrijven en afvalbeheer;2015 3e kwartaal;;;;;;;;;;;;
751;E Waterbedrijven en afvalbeheer;2015 4e kwartaal;;;;;;;;;;;;
752;E Waterbedrijven en afvalbeheer;2016 1e kwartaal;;;;;;;;;;;;
753;E Waterbedrijven en afvalbeheer;2016 2e kwartaal;;;;;;;;;;;;
754;E Waterbedrijven en afvalbeheer;2016 3e kwartaal;;;;;;;;;;;;
755;E Waterbedrijven en afvalbeheer;2016 4e kwartaal;;;;;;;;;;;;
756;E Waterbedrijven en afvalbeheer;2017 1e kwartaal;;;;;;;;;;;;
757;E Waterbedrijven en afvalbeheer;2017 2e kwartaal;;;;;;;;;;;;
758;E Waterbedrijven en afvalbeheer;2017 3e kwartaal;;;;;;;;;;;;
759;E Waterbedrijven en afvalbeheer;2017 4e kwartaal;;;;;;;;;;;;
760;E Waterbedrijven en afvalbeheer;2018 1e kwartaal;;;;;;;;;;;;
761;E Waterbedrijven en afvalbeheer;2018 2e kwartaal;;;;;;;;;;;;
762;E Waterbedrijven en afvalbeheer;2018 3e kwartaal;;;;;;;;;;;;
763;E Waterbedrijven en afvalbeheer;2018 4e kwartaal;;;;;;;;;;;;
764;E Waterbedrijven en afvalbeheer;2019 1e kwartaal;;;;;;;;;;;;
765;E Waterbedrijven en afvalbeheer;2019 2e kwartaal;;;;;;;;;;;;
766;E Waterbedrijven en afvalbeheer;2019 3e kwartaal;;;;;;;;;;;;
767;E Waterbedrijven en afvalbeheer;2019 4e kwartaal;;;;;;;;;;;;
768;E Waterbedrijven en afvalbeheer;2020 1e kwartaal;;;;;;;;;;;;
769;E Waterbedrijven en afvalbeheer;2020 2e kwartaal;;;;;;;;;;;;
770;E Waterbedrijven en afvalbeheer;2020 3e kwartaal;;;;;;;;;;;;
771;E Waterbedrijven en afvalbeheer;2020 4e kwartaal;;;;;;;;;;;;
772;E Waterbedrijven en afvalbeheer;2021 1e kwartaal;;;;;;;;;;;;
773;E Waterbedrijven en afvalbeheer;2021 2e kwartaal;;;;;;;;;;;;
774;E Waterbedrijven en afvalbeheer;2021 3e kwartaal;;;;;;;;;;;;
775;E Waterbedrijven en afvalbeheer;2021 4e kwartaal;;;;;;;;;;;;
776;E Waterbedrijven en afvalbeheer;2022 1e kwartaal;;;;;;;;;;;;
777;E Waterbedrijven en afvalbeheer;2022 2e kwartaal;;;;;;;;;;;;
778;E Waterbedrijven en afvalbeheer;2022 3e kwartaal;;;;;;;;;;;;
779;E Waterbedrijven en afvalbeheer;2022 4e kwartaal;;;;;;;;;;;;
780;E Waterbedrijven en afvalbeheer;2023 1e kwartaal;;;;;;;;;;;;
781;E Waterbedrijven en afvalbeheer;2023 2e kwartaal;;;;;;;;;;;;
782;E Waterbedrijven en afvalbeheer;2023 3e kwartaal;;;;;;;;;;;;
783;E Waterbedrijven en afvalbeheer;2023 4e kwartaal;;;;;;;;;;;;
784;F Bouwnijverheid;1996 1e kwartaal;68.3;69.5;73.0;75.2;6.8;7.6;19.4;21.7;10.6;11.7;26.0;28.3
785;F Bouwnijverheid;1996 2e kwartaal;70.2;68.1;69.9;67.9;9.4;8.4;20.9;18.9;14.4;13.2;29.3;27.3
786;F Bouwnijverheid;1996 3e kwartaal;71.3;67.4;71.6;67.1;8.2;8.4;19.7;18.8;12.3;13.4;26.9;27.6
787;F Bouwnijverheid;1996 4e kwartaal;61.3;66.4;60.7;65.9;8.3;8.4;18.0;18.6;14.5;13.5;29.0;27.7
788;F Bouwnijverheid;1997 1e kwartaal;69.8;69.7;70.9;71.0;7.6;8.3;18.8;19.9;11.6;12.7;26.0;27.6
789;F Bouwnijverheid;1997 2e kwartaal;71.6;69.3;71.5;69.7;9.1;8.1;20.5;18.8;13.6;12.5;28.1;26.6
790;F Bouwnijverheid;1997 3e kwartaal;74.4;69.9;75.7;70.3;8.0;8.3;20.2;19.3;11.5;12.7;26.0;27.0
791;F Bouwnijverheid;1997 4e kwartaal;64.3;69.1;64.4;69.4;8.3;8.4;18.7;19.3;13.9;13.0;28.4;27.4
792;F Bouwnijverheid;1998 1e kwartaal;67.6;69.8;66.5;69.4;8.1;8.7;18.6;19.7;12.8;13.3;27.3;28.0
793;F Bouwnijverheid;1998 2e kwartaal;74.2;70.8;74.6;71.3;9.4;8.4;21.8;19.8;13.5;12.7;28.6;27.3
794;F Bouwnijverheid;1998 3e kwartaal;76.0;71.1;77.6;71.7;8.2;8.6;21.4;20.4;11.6;13.0;26.9;28.0
795;F Bouwnijverheid;1998 4e kwartaal;67.8;73.3;68.5;74.4;8.7;8.7;20.2;21.1;13.7;12.8;28.8;28.0
796;F Bouwnijverheid;1999 1e kwartaal;67.8;70.8;68.3;72.5;8.4;8.9;20.5;21.7;13.3;13.5;29.3;29.5
797;F Bouwnijverheid;1999 2e kwartaal;74.3;70.7;75.5;72.0;9.8;8.9;23.3;21.4;14.2;13.5;30.2;29.2
798;F Bouwnijverheid;1999 3e kwartaal;77.8;72.4;80.0;73.3;8.6;9.1;22.7;21.4;11.9;13.4;27.7;28.8
799;F Bouwnijverheid;1999 4e kwartaal;67.3;73.2;66.9;73.6;9.2;9.3;20.2;21.6;14.6;13.6;29.4;28.8
800;F Bouwnijverheid;2000 1e kwartaal;70.2;75.3;68.3;75.3;9.0;9.5;20.0;22.0;13.7;13.5;28.7;28.8
801;F Bouwnijverheid;2000 2e kwartaal;77.7;74.5;77.6;74.5;10.4;9.5;24.3;22.3;14.4;13.6;30.6;29.4
802;F Bouwnijverheid;2000 3e kwartaal;83.8;77.0;86.8;77.9;9.1;9.5;25.4;23.4;11.6;13.3;28.6;29.6
803;F Bouwnijverheid;2000 4e kwartaal;71.8;75.9;72.6;76.4;9.5;9.6;22.8;23.3;14.2;13.6;30.7;29.9
804;F Bouwnijverheid;2001 1e kwartaal;73.1;77.7;71.4;77.7;9.2;9.7;21.2;23.1;13.5;13.4;29.0;29.2
805;F Bouwnijverheid;2001 2e kwartaal;81.6;77.7;81.8;77.8;10.7;9.7;25.3;23.0;14.1;13.4;30.3;29.1
806;F Bouwnijverheid;2001 3e kwartaal;84.3;78.1;86.6;78.3;9.3;9.8;25.5;23.4;11.9;13.4;28.8;29.4
807;F Bouwnijverheid;2001 4e kwartaal;73.0;78.2;73.0;78.4;9.8;9.9;22.7;23.8;14.4;13.6;30.4;29.9
808;F Bouwnijverheid;2002 1e kwartaal;74.8;79.8;73.6;79.8;9.6;10.1;22.4;24.2;13.7;13.5;29.8;29.9
809;F Bouwnijverheid;2002 2e kwartaal;88.8;83.6;88.7;83.7;11.4;10.3;27.5;24.7;13.7;13.1;30.3;29.0
810;F Bouwnijverheid;2002 3e kwartaal;86.7;81.9;88.3;81.7;9.8;10.2;26.5;24.6;12.0;13.4;29.3;29.6
811;F Bouwnijverheid;2002 4e kwartaal;78.5;83.3;78.1;83.3;10.0;10.2;23.2;24.6;13.7;13.1;29.0;29.1
812;F Bouwnijverheid;2003 1e kwartaal;77.7;82.5;76.0;82.8;9.6;10.2;22.7;24.7;13.3;13.3;29.2;29.3
813;F Bouwnijverheid;2003 2e kwartaal;90.1;84.0;90.6;83.7;11.9;10.6;29.0;25.6;14.1;13.5;31.3;30.1
814;F Bouwnijverheid;2003 3e kwartaal;90.9;86.4;92.7;86.4;10.3;10.8;28.0;26.0;12.1;13.4;29.5;29.6
815;F Bouwnijverheid;2003 4e kwartaal;82.5;87.3;82.3;87.6;10.5;10.7;24.3;26.0;13.6;13.2;28.9;29.2
816;F Bouwnijverheid;2004 1e kwartaal;81.0;86.8;79.6;87.9;10.3;10.9;23.9;26.5;13.5;13.4;29.3;29.7
817;F Bouwnijverheid;2004 2e kwartaal;95.7;90.1;97.3;90.3;12.3;11.0;30.7;26.7;13.8;13.1;30.8;29.0
818;F Bouwnijverheid;2004 3e kwartaal;93.8;88.9;95.8;89.2;10.4;10.9;28.4;26.6;11.8;13.2;29.0;29.3
819;F Bouwnijverheid;2004 4e kwartaal;81.9;88.1;80.6;88.0;10.8;11.0;24.1;26.8;14.1;13.4;29.3;30.0
820;F Bouwnijverheid;2005 1e kwartaal;83.1;87.4;80.7;87.3;10.5;11.1;24.8;27.1;13.5;13.6;30.1;30.6
821;F Bouwnijverheid;2005 2e kwartaal;88.8;86.3;90.2;87.2;12.5;11.2;30.7;27.5;15.1;13.9;33.3;31.0
822;F Bouwnijverheid;2005 3e kwartaal;89.7;86.2;92.0;86.7;10.5;11.1;28.7;27.0;12.6;13.8;30.5;30.6
823;F Bouwnijverheid;2005 4e kwartaal;80.6;84.1;80.8;84.9;10.8;10.9;24.8;26.6;14.3;13.9;30.0;30.8
824;F Bouwnijverheid;2006 1e kwartaal;81.4;86.8;78.7;87.7;10.6;11.1;24.2;27.3;13.9;13.7;30.1;30.7
825;F Bouwnijverheid;2006 2e kwartaal;87.7;84.1;90.1;85.1;12.2;11.0;30.9;27.1;14.9;14.0;33.6;31.4
826;F Bouwnijverheid;2006 3e kwartaal;89.0;85.3;91.4;85.4;10.8;11.4;30.3;28.0;13.0;14.4;32.4;32.3
827;F Bouwnijverheid;2006 4e kwartaal;83.8;86.1;84.5;86.4;11.5;11.6;27.1;28.4;14.7;14.4;31.3;32.3
828;F Bouwnijverheid;2007 1e kwartaal;80.3;84.6;78.4;86.2;11.0;11.5;25.3;28.0;14.7;14.6;31.6;32.0
829;F Bouwnijverheid;2007 2e kwartaal;85.9;82.6;88.4;82.9;12.5;11.3;31.7;27.3;15.5;14.7;35.0;32.4
830;F Bouwnijverheid;2007 3e kwartaal;88.8;85.4;92.0;86.1;11.0;11.7;30.7;28.5;13.3;14.6;32.6;32.5
831;F Bouwnijverheid;2007 4e kwartaal;84.9;87.0;84.9;87.5;11.9;11.9;27.2;28.9;14.9;14.6;31.3;32.5
832;F Bouwnijverheid;2008 1e kwartaal;79.7;85.9;77.0;86.0;11.5;12.0;26.8;29.1;15.5;14.9;34.0;33.3
833;F Bouwnijverheid;2008 2e kwartaal;87.0;86.3;89.1;86.6;13.2;12.1;33.4;29.3;16.2;15.0;36.6;33.3
834;F Bouwnijverheid;2008 3e kwartaal;91.8;87.7;94.3;89.2;11.5;12.2;31.4;29.9;13.4;14.9;32.6;33.0
835;F Bouwnijverheid;2008 4e kwartaal;89.2;86.7;88.3;86.3;12.2;12.3;28.0;29.8;14.7;15.2;31.0;34.0
836;F Bouwnijverheid;2009 1e kwartaal;81.5;88.1;78.2;87.7;11.7;12.2;27.3;29.5;15.4;14.8;34.2;33.1
837;F Bouwnijverheid;2009 2e kwartaal;93.0;91.7;96.0;91.8;13.6;12.4;35.4;30.2;15.6;14.5;36.0;32.4
838;F Bouwnijverheid;2009 3e kwartaal;95.6;92.1;97.8;92.8;11.7;12.4;31.8;30.7;13.1;14.4;31.8;32.5
839;F Bouwnijverheid;2009 4e kwartaal;97.0;94.1;96.1;94.2;12.3;12.4;27.4;29.8;13.6;14.1;27.9;31.1
840;F Bouwnijverheid;2010 1e kwartaal;97.9;102.5;95.1;104.1;12.2;12.6;29.4;31.5;13.3;13.2;30.2;29.8
841;F Bouwnijverheid;2010 2e kwartaal;99.6;97.8;103.4;97.7;13.7;12.5;36.4;30.4;14.7;13.7;34.4;30.6
842;F Bouwnijverheid;2010 3e kwartaal;101.3;100.2;100.6;99.0;11.9;12.6;30.8;30.3;12.5;13.4;29.9;30.1
843;F Bouwnijverheid;2010 4e kwartaal;102.9;102.4;101.5;101.7;12.5;12.7;28.0;30.9;13.0;13.3;27.0;29.9
844;F Bouwnijverheid;2011 1e kwartaal;91.1;95.9;86.7;95.9;12.5;12.8;28.7;30.9;14.6;14.3;32.4;31.7
845;F Bouwnijverheid;2011 2e kwartaal;103.1;101.2;105.3;100.1;14.0;12.8;36.1;31.1;14.6;13.5;33.5;30.6
846;F Bouwnijverheid;2011 3e kwartaal;105.3;104.5;104.5;103.5;12.1;12.9;30.9;30.8;12.3;13.2;28.9;29.3
847;F Bouwnijverheid;2011 4e kwartaal;107.7;106.4;106.6;105.2;12.8;13.0;29.1;31.1;12.7;13.1;26.7;29.0
848;F Bouwnijverheid;2012 1e kwartaal;103.5;110.8;97.1;108.8;12.8;13.2;29.5;31.9;13.2;12.7;29.7;28.9
849;F Bouwnijverheid;2012 2e kwartaal;113.9;110.9;116.6;110.5;14.6;13.2;37.5;31.9;13.7;12.8;31.5;28.4
850;F Bouwnijverheid;2012 3e kwartaal;111.9;110.1;111.2;108.6;12.5;13.3;32.2;31.9;12.0;12.9;28.3;28.9
851;F Bouwnijverheid;2012 4e kwartaal;115.3;114.7;113.7;113.0;13.2;13.4;30.6;32.5;12.2;12.5;26.3;28.3
852;F Bouwnijverheid;2013 1e kwartaal;110.1;116.0;104.2;114.4;13.1;13.5;31.1;32.5;12.7;12.4;29.2;28.0
853;F Bouwnijverheid;2013 2e kwartaal;116.3;112.9;116.4;109.7;14.8;13.5;37.0;31.6;13.7;12.8;31.1;28.4
854;F Bouwnijverheid;2013 3e kwartaal;112.6;110.6;111.4;108.9;12.7;13.5;31.8;32.0;12.1;13.1;28.0;28.9
855;F Bouwnijverheid;2013 4e kwartaal;108.8;110.3;108.0;109.2;13.2;13.4;29.7;31.5;12.9;13.0;26.9;28.4
856;F Bouwnijverheid;2014 1e kwartaal;104.2;110.0;96.4;106.3;13.3;13.7;30.0;31.5;13.7;13.4;30.5;29.1
857;F Bouwnijverheid;2014 2e kwartaal;116.7;111.7;118.3;110.7;15.2;13.7;37.6;32.7;13.9;13.2;31.0;29.1
858;F Bouwnijverheid;2014 3e kwartaal;110.8;110.8;109.2;105.9;13.0;13.7;31.7;31.8;12.5;13.3;28.4;29.5
859;F Bouwnijverheid;2014 4e kwartaal;102.7;104.2;101.1;102.7;13.7;14.0;30.8;32.6;14.3;14.4;29.8;31.3
860;F Bouwnijverheid;2015 1e kwartaal;94.7;104.6;88.8;102.6;13.3;13.7;30.2;31.7;15.0;14.0;33.2;30.4
861;F Bouwnijverheid;2015 2e kwartaal;102.4;99.2;105.9;99.1;15.2;13.8;38.0;32.2;15.9;14.9;35.1;32.0
862;F Bouwnijverheid;2015 3e kwartaal;103.9;98.6;106.3;100.0;13.0;13.7;32.6;32.5;13.4;14.9;30.0;32.0
863;F Bouwnijverheid;2015 4e kwartaal;99.1;97.6;99.0;98.4;13.4;13.7;29.9;32.3;14.5;15.1;29.5;32.3
864;F Bouwnijverheid;2016 1e kwartaal;87.8;95.7;86.5;97.6;13.5;14.0;31.5;32.8;16.5;15.6;35.6;33.1
865;F Bouwnijverheid;2016 2e kwartaal;99.8;98.1;103.3;99.5;15.5;14.0;37.5;33.0;16.6;15.3;35.5;32.6
866;F Bouwnijverheid;2016 3e kwartaal;98.2;93.8;100.3;95.7;13.3;14.0;33.4;33.3;14.5;16.0;32.5;34.3
867;F Bouwnijverheid;2016 4e kwartaal;92.5;91.9;93.6;92.4;13.7;14.0;31.2;33.1;15.9;16.3;32.6;35.2
868;F Bouwnijverheid;2017 1e kwartaal;83.5;91.7;80.4;92.3;13.5;14.0;30.8;33.1;17.3;16.3;37.4;35.2
869;F Bouwnijverheid;2017 2e kwartaal;96.7;91.2;100.5;94.7;15.6;14.1;37.8;32.9;17.2;16.6;36.8;34.1
870;F Bouwnijverheid;2017 3e kwartaal;94.1;91.4;93.5;88.6;13.5;14.2;33.5;32.9;15.3;16.6;35.0;36.6
871;F Bouwnijverheid;2017 4e kwartaal;93.3;91.8;95.3;92.8;14.1;14.4;32.3;33.6;16.1;16.8;33.1;35.6
872;F Bouwnijverheid;2018 1e kwartaal;87.9;95.7;86.4;98.4;13.8;14.3;32.2;33.9;16.8;16.0;36.4;33.9
873;F Bouwnijverheid;2018 2e kwartaal;93.7;91.7;95.6;90.7;15.9;14.4;38.6;33.7;18.1;16.8;39.5;36.6
874;F Bouwnijverheid;2018 3e kwartaal;100.2;94.4;101.3;95.6;13.8;14.5;34.2;33.7;14.8;16.5;33.0;34.7
875;F Bouwnijverheid;2018 4e kwartaal;93.8;92.8;95.4;93.7;14.3;14.6;32.3;34.0;16.4;16.9;33.1;35.7
876;F Bouwnijverheid;2019 1e kwartaal;83.9;92.5;81.8;92.9;14.1;14.6;32.3;33.6;18.0;16.9;38.6;35.6
877;F Bouwnijverheid;2019 2e kwartaal;97.8;94.5;100.3;95.9;16.2;14.7;39.1;34.8;17.7;16.7;38.1;35.7
878;F Bouwnijverheid;2019 3e kwartaal;99.3;95.4;98.4;93.9;14.1;14.8;34.6;34.4;15.2;16.6;34.4;36.0
879;F Bouwnijverheid;2019 4e kwartaal;101.0;98.8;101.2;98.5;14.6;15.0;33.4;35.2;15.5;16.2;32.3;35.2
880;F Bouwnijverheid;2020 1e kwartaal;88.1;98.3;84.7;98.4;14.5;15.0;34.1;36.1;17.6;16.3;39.3;36.1
881;F Bouwnijverheid;2020 2e kwartaal;102.9;98.3;106.7;99.5;16.0;14.4;39.7;34.2;16.6;15.7;36.4;33.8
882;F Bouwnijverheid;2020 3e kwartaal;105.8;100.1;112.5;105.9;14.3;15.0;40.4;39.8;14.4;16.1;35.1;36.9
883;F Bouwnijverheid;2020 4e kwartaal;102.6;101.3;105.8;104.0;14.6;15.0;35.2;37.9;15.2;15.9;32.6;35.9
884;F Bouwnijverheid;2021 1e kwartaal;90.8;101.5;92.0;106.9;14.6;15.1;33.6;35.3;17.2;15.9;35.8;32.5
885;F Bouwnijverheid;2021 2e kwartaal;104.9;101.4;105.2;99.3;16.9;15.3;41.1;36.1;17.3;16.1;38.2;35.8
886;F Bouwnijverheid;2021 3e kwartaal;108.6;100.5;106.1;98.8;14.5;15.2;38.3;37.4;14.2;16.2;35.3;37.2
887;F Bouwnijverheid;2021 4e kwartaal;101.3;101.3;97.6;97.2;14.9;15.4;33.8;37.0;15.8;16.2;33.8;37.5
888;F Bouwnijverheid;2022 1e kwartaal;92.1;104.6;89.3;105.0;15.0;15.5;34.0;36.4;17.5;15.9;37.3;34.1
889;F Bouwnijverheid;2022 2e kwartaal;109.8;106.2;111.9;106.3;17.5;15.8;43.6;38.3;17.0;15.9;38.1;35.4
890;F Bouwnijverheid;2022 3e kwartaal;119.1;109.4;119.7;110.1;15.2;16.0;40.1;38.9;13.7;15.6;32.8;34.8
891;F Bouwnijverheid;2022 4e kwartaal;112.0;109.6;112.4;109.6;15.7;16.2;36.6;38.9;15.0;15.8;31.8;35.0
892;F Bouwnijverheid;2023 1e kwartaal;95.3;109.0;92.4;109.2;15.8;16.4;36.2;39.5;17.7;16.1;38.3;35.6
893;F Bouwnijverheid;2023 2e kwartaal;115.1;111.7;117.4;111.4;18.4;16.5;45.5;39.8;17.1;15.9;37.9;35.1
894;F Bouwnijverheid;2023 3e kwartaal;127.0;114.6;128.7;116.7;15.8;16.6;41.8;39.8;13.3;15.5;31.7;33.6
895;F Bouwnijverheid;2023 4e kwartaal;122.9;119.1;122.1;117.1;16.4;16.9;38.1;39.9;14.2;15.2;30.5;33.6
896;G-I Handel, vervoer en horeca;1996 1e kwartaal;88.5;93.1;89.4;95.8;5.7;5.8;15.7;16.7;10.8;10.5;26.8;26.6
897;G-I Handel, vervoer en horeca;1996 2e kwartaal;99.1;92.2;104.2;95.1;6.4;5.8;19.7;16.8;10.8;10.6;28.8;26.9
898;G-I Handel, vervoer en horeca;1996 3e kwartaal;88.1;90.9;91.9;93.5;5.4;5.8;17.3;16.8;10.4;10.8;28.7;27.5
899;G-I Handel, vervoer en horeca;1996 4e kwartaal;90.4;90.7;91.2;92.6;5.7;5.8;15.1;16.6;10.7;10.9;25.2;27.4
