ID;ConsumptieveBestedingen;Perioden;Indexcijfer_1;Volumemutaties_2;VolumemutatiesKoopdaggecorrigeerd_3;Indexcijfers_4;Waardemutaties_5;Prijsmutaties_6
1616;Duurzame consumptiegoederen;2019 3e kwartaal;91.8;1.7;1.6;87.6;3.0;1.2
1617;Duurzame consumptiegoederen;2019 oktober;92.1;5.8;4.4;88.6;6.7;0.9
1618;Duurzame consumptiegoederen;2019 november;92.7;3.8;3.2;89.9;5.2;1.3
1619;Duurzame consumptiegoederen;2019 december;96.2;8.0;9.0;92.9;9.2;1.1
1620;Duurzame consumptiegoederen;2019 4e kwartaal;93.7;5.9;5.6;90.5;7.0;1.1
1621;Duurzame consumptiegoederen;2020 januari;101.5;3.3;2.6;96.0;5.2;1.8
1622;Duurzame consumptiegoederen;2020 februari;88.6;6.6;2.0;84.3;7.6;1.0
1623;Duurzame consumptiegoederen;2020 maart;89.2;-9.8;-7.7;84.9;-9.0;0.9
1624;Duurzame consumptiegoederen;2020 1e kwartaal;93.1;-0.4;-1.2;88.4;0.9;1.2
1625;Duurzame consumptiegoederen;2020 april;77.6;-14.2;-15.1;76.2;-13.0;1.5
1626;Duurzame consumptiegoederen;2020 mei;94.7;-3.9;-2.6;93.1;-2.0;1.9
1627;Duurzame consumptiegoederen;2020 juni;101.8;3.7;4.1;100.0;6.3;2.6
1628;Duurzame consumptiegoederen;2020 2e kwartaal;91.4;-4.6;-4.2;89.8;-2.7;2.0
1629;Duurzame consumptiegoederen;2020 juli;107.2;12.4;10.3;104.0;14.9;2.3
1630;Duurzame consumptiegoederen;2020 augustus;92.2;4.9;8.4;89.5;5.8;0.8
1631;Duurzame consumptiegoederen;2020 september;98.4;6.7;3.7;95.3;8.6;1.7
1632;Duurzame consumptiegoederen;2020 3e kwartaal;99.2;8.1;7.5;96.3;9.9;1.6
1633;Duurzame consumptiegoederen;2020 oktober;96.7;5.0;3.9;95.0;7.2;2.1
1634;Duurzame consumptiegoederen;2020 november;95.8;3.4;7.4;94.0;4.7;1.2
1635;Duurzame consumptiegoederen;2020 december;86.8;-9.7;-13.3;85.4;-8.1;1.7
1636;Duurzame consumptiegoederen;2020 4e kwartaal;93.1;-0.6;-0.8;91.5;1.1;1.7
1637;Duurzame consumptiegoederen;2020;94.2;0.6;0.3;91.5;2.2;1.6
1638;Duurzame consumptiegoederen;2021 januari;78.9;-22.3;-21.1;78.3;-18.5;4.9
1639;Duurzame consumptiegoederen;2021 februari;73.4;-17.1;-13.4;72.7;-13.7;4.1
1640;Duurzame consumptiegoederen;2021 maart;101.3;13.6;11.4;100.0;17.8;3.7
1641;Duurzame consumptiegoederen;2021 1e kwartaal;84.5;-9.2;-8.4;83.7;-5.4;4.2
1642;Duurzame consumptiegoederen;2021 april;94.4;21.6;21.5;95.1;24.8;2.7
1643;Duurzame consumptiegoederen;2021 mei;114.0;20.4;23.6;114.3;22.8;2.0
1644;Duurzame consumptiegoederen;2021 juni;116.7;14.6;11.7;117.3;17.3;2.4
1645;Duurzame consumptiegoederen;2021 2e kwartaal;108.4;18.6;18.6;108.9;21.3;2.3
1646;Duurzame consumptiegoederen;2021 juli;112.2;4.7;4.2;110.8;6.5;1.8
1647;Duurzame consumptiegoederen;2021 augustus;97.8;6.1;7.1;97.2;8.6;2.3
1648;Duurzame consumptiegoederen;2021 september;105.1;6.8;6.4;104.5;9.7;2.7
1649;Duurzame consumptiegoederen;2021 3e kwartaal;105.0;5.8;5.8;104.2;8.2;2.3
1650;Duurzame consumptiegoederen;2021 oktober;105.5;9.1;11.1;106.4;12.0;2.7
1651;Duurzame consumptiegoederen;2021 november;104.6;9.2;7.6;105.9;12.6;3.1
1652;Duurzame consumptiegoederen;2021 december;96.1;10.6;8.8;97.4;14.1;3.1
1653;Duurzame consumptiegoederen;2021 4e kwartaal;102.1;9.6;9.2;103.2;12.9;3.0
1654;Duurzame consumptiegoederen;2021;100.0;6.1;6.3;100.0;9.3;3.0
1655;Duurzame consumptiegoederen;2022 januari;100.7;27.7;27.9;104.2;33.1;4.2
1656;Duurzame consumptiegoederen;2022 februari;94.7;29.0;29.1;98.6;35.6;5.1
1657;Duurzame consumptiegoederen;2022 maart;114.5;13.1;12.0;120.0;19.9;6.1
1658;Duurzame consumptiegoederen;2022 1e kwartaal;103.3;22.2;21.9;107.6;28.6;5.2
1659;Duurzame consumptiegoederen;2022 april;101.8;7.9;7.5;108.2;13.7;5.5
1660;Duurzame consumptiegoederen;2022 mei;105.1;-7.9;-7.5;111.2;-2.7;5.6
1661;Duurzame consumptiegoederen;2022 juni;108.6;-7.0;-6.9;115.1;-1.9;5.4
1662;Duurzame consumptiegoederen;2022 2e kwartaal;105.2;-3.0;-2.9;111.5;2.4;5.5
1663;Duurzame consumptiegoederen;2022 juli;107.6;-4.1;-3.2;111.2;0.4;4.6
1664;Duurzame consumptiegoederen;2022 augustus;93.7;-4.1;-7.3;98.4;1.3;5.6
1665;Duurzame consumptiegoederen;2022 september;99.7;-5.2;-3.0;108.8;4.1;9.7
1666;Duurzame consumptiegoederen;2022 3e kwartaal;100.3;-4.5;-4.4;106.1;1.9;6.6
1667;Duurzame consumptiegoederen;2022 oktober;98.2;-6.9;-5.3;108.1;1.6;9.2
1668;Duurzame consumptiegoederen;2022 november;101.9;-2.6;-3.7;111.3;5.1;7.9
1669;Duurzame consumptiegoederen;2022 december;101.2;5.3;4.9;112.0;15.0;9.1
1670;Duurzame consumptiegoederen;2022 4e kwartaal;100.4;-1.6;-1.5;110.4;7.0;8.7
1671;Duurzame consumptiegoederen;2022;102.3;2.3;2.3;108.9;8.9;6.5
1672;Duurzame consumptiegoederen;2023 januari;106.8;6.1;6.6;117.8;13.1;6.6
1673;Duurzame consumptiegoederen;2023 februari;93.1;-1.6;-1.6;104.7;6.3;8.0
1674;Duurzame consumptiegoederen;2023 maart;112.9;-1.4;-2.2;127.6;6.3;7.9
1675;Duurzame consumptiegoederen;2023 1e kwartaal;104.3;1.0;0.9;116.7;8.5;7.5
1676;Duurzame consumptiegoederen;2023 april;99.6;-2.2;-0.3;112.8;4.2;6.5
1677;Duurzame consumptiegoederen;2023 mei;102.4;-2.5;-3.2;116.6;4.8;7.5
1678;Duurzame consumptiegoederen;2023 juni;111.5;2.7;1.5;124.4;8.0;5.2
1679;Duurzame consumptiegoederen;2023 2e kwartaal;104.5;-0.6;-0.7;117.9;5.7;6.4
1680;Duurzame consumptiegoederen;2023 juli;100.6;-6.5;-5.1;109.8;-1.2;5.6
1681;Duurzame consumptiegoederen;2023 augustus;95.9;2.3;0.9;107.0;8.7;6.3
1682;Duurzame consumptiegoederen;2023 september;99.4;-0.3;-0.9;112.4;3.3;3.6
1683;Duurzame consumptiegoederen;2023 3e kwartaal;98.6;-1.7;-1.8;109.7;3.4;5.2
1684;Duurzame consumptiegoederen;2023 oktober;99.9;1.7;2.6;114.3;5.7;4.0
1685;Duurzame consumptiegoederen;2023 november;100.8;-1.0;-1.3;113.6;2.1;3.1
1686;Duurzame consumptiegoederen;2023 december;100.3;-0.9;2.0;113.2;1.1;2.0
1687;Duurzame consumptiegoederen;2023 4e kwartaal;100.3;-0.1;1.0;113.7;2.9;3.0
1688;Duurzame consumptiegoederen;2023;101.9;-0.4;-0.1;114.5;5.1;5.5
1689;Duurzame consumptiegoederen;2024 januari;106.9;0.0;-0.8;118.3;0.4;0.3
1690;Duurzame consumptiegoederen;2024 februari;97.9;5.1;1.1;110.0;5.0;-0.1
1691;Duurzame consumptiegoederen;2024 maart;116.3;3.0;4.5;131.2;2.8;-0.2
1692;Duurzame consumptiegoederen;2024 1e kwartaal;107.0;2.6;1.6;119.8;2.7;0.0
1693;Duurzame consumptiegoederen;2024 april;101.9;2.3;2.2;114.7;1.7;-0.6
1694;Duurzame consumptiegoederen;2024 mei;106.0;3.5;1.5;118.6;1.7;-1.7
1695;Duurzame consumptiegoederen;2024 juni;108.2;-3.0;-1.6;120.7;-2.9;0.0
1696;Duurzame consumptiegoederen;2024 2e kwartaal;105.4;0.8;0.6;118.0;0.1;-0.7
1697;Duurzame consumptiegoederen;2024 juli;105.1;4.5;3.6;113.4;3.3;-1.1
1698;Duurzame consumptiegoederen;2024 augustus;100.1;4.4;3.4;110.1;2.9;-1.4
1699;Duurzame consumptiegoederen;2024 september;102.3;3.0;7.0;115.9;3.2;0.2
1700;Duurzame consumptiegoederen;2024 3e kwartaal;102.5;3.9;4.6;113.2;3.1;-0.8
1701;Duurzame consumptiegoederen;2024 oktober;104.4;4.5;1.1;120.4;5.3;0.8
1702;Duurzame consumptiegoederen;2024 november;103.6;2.7;2.0;118.9;4.7;1.9
1703;Duurzame consumptiegoederen;2024 december;105.3;5.1;7.6;119.3;5.4;0.3
1704;Duurzame consumptiegoederen;2024 4e kwartaal;104.4;4.1;3.6;119.5;5.2;1.0
1705;Duurzame consumptiegoederen;2024;104.8;2.8;2.6;117.6;2.7;-0.1
1706;Duurzame consumptiegoederen;2025 januari;109.6;2.6;0.6;120.0;1.5;-1.1
1707;Duurzame consumptiegoederen;2025 februari;97.3;-0.7;3.1;108.8;-1.0;-0.3
1708;Kleding en textiel;2000;78.7;4.5;;71.3;5.1;0.5
1709;Kleding en textiel;2001;79.5;0.9;;74.9;5.1;4.1
1710;Kleding en textiel;2002;79.7;0.3;;77.0;2.8;2.5
1711;Kleding en textiel;2003;77.9;-2.3;;73.8;-4.2;-1.9
1712;Kleding en textiel;2004;78.3;0.5;;73.3;-0.6;-1.2
1713;Kleding en textiel;2005;78.5;0.3;;72.9;-0.6;-0.8
1714;Kleding en textiel;2006;84.3;7.4;;78.5;7.7;0.2
1715;Kleding en textiel;2007;88.5;4.9;;83.2;6.0;1.0
1716;Kleding en textiel;2008;88.6;0.1;;83.1;-0.1;-0.2
1717;Kleding en textiel;2009;87.1;-1.7;;81.0;-2.5;-0.8
1718;Kleding en textiel;2010;88.7;1.8;;82.8;2.1;0.3
1719;Kleding en textiel;2011;89.5;0.9;;84.7;2.3;1.4
1720;Kleding en textiel;2012;88.6;-1.0;;84.4;-0.4;0.7
1721;Kleding en textiel;2013;88.2;-0.5;;84.7;0.3;0.8
1722;Kleding en textiel;2014;92.6;5.0;;88.4;4.4;-0.5
1723;Kleding en textiel;2015;97.9;5.7;;92.6;4.8;-0.9
1724;Kleding en textiel;2016;98.1;0.2;;93.5;1.0;0.8
1725;Kleding en textiel;2017;101.8;3.8;;97.3;4.1;0.3
1726;Kleding en textiel;2018;102.5;0.7;;98.0;0.6;-0.1
1727;Kleding en textiel;2019;103.9;1.4;;101.1;3.2;1.8
1728;Kleding en textiel;2000 januari;80.5;2.5;;62.9;2.5;0.0
1729;Kleding en textiel;2000 februari;68.1;15.2;;56.2;13.7;-1.3
1730;Kleding en textiel;2000 maart;80.4;-0.7;;72.9;0.3;1.0
1731;Kleding en textiel;2000 1e kwartaal;76.3;4.7;;64.0;4.7;-0.1
1732;Kleding en textiel;2000 april;76.8;3.2;;68.6;5.0;1.8
1733;Kleding en textiel;2000 mei;82.3;7.6;;75.8;8.6;0.9
1734;Kleding en textiel;2000 juni;76.7;-5.0;;64.4;-2.9;2.2
1735;Kleding en textiel;2000 2e kwartaal;78.6;1.8;;69.6;3.6;1.8
1736;Kleding en textiel;2000 juli;78.4;2.6;;64.7;2.0;-0.7
1737;Kleding en textiel;2000 augustus;72.8;12.2;;60.3;7.1;-4.5
1738;Kleding en textiel;2000 september;81.7;18.0;;81.7;18.1;0.0
1739;Kleding en textiel;2000 3e kwartaal;77.6;10.6;;68.9;9.4;-1.1
1740;Kleding en textiel;2000 oktober;82.2;-1.9;;84.8;-0.1;1.9
1741;Kleding en textiel;2000 november;73.7;8.0;;76.2;9.6;1.4
1742;Kleding en textiel;2000 december;91.4;0.1;;86.8;1.5;1.4
1743;Kleding en textiel;2000 4e kwartaal;82.4;1.6;;82.6;3.3;1.6
1744;Kleding en textiel;2001 januari;83.0;3.0;;66.9;6.3;3.2
1745;Kleding en textiel;2001 februari;67.8;-0.5;;57.9;2.9;3.4
1746;Kleding en textiel;2001 maart;84.3;4.9;;79.4;8.9;3.9
1747;Kleding en textiel;2001 1e kwartaal;78.4;2.6;;68.1;6.3;3.6
1748;Kleding en textiel;2001 april;74.0;-3.6;;68.4;-0.3;3.5
1749;Kleding en textiel;2001 mei;86.0;4.6;;82.0;8.2;3.5
1750;Kleding en textiel;2001 juni;81.1;5.7;;71.0;10.3;4.4
1751;Kleding en textiel;2001 2e kwartaal;80.4;2.3;;73.8;6.1;3.7
1752;Kleding en textiel;2001 juli;75.7;-3.4;;64.8;0.1;3.7
1753;Kleding en textiel;2001 augustus;74.9;2.8;;64.0;6.1;3.2
1754;Kleding en textiel;2001 september;86.8;6.2;;89.7;9.8;3.5
1755;Kleding en textiel;2001 3e kwartaal;79.1;1.9;;72.8;5.7;3.8
1756;Kleding en textiel;2001 oktober;78.0;-5.0;;84.5;-0.3;5.0
1757;Kleding en textiel;2001 november;72.8;-1.2;;79.0;3.6;4.9
1758;Kleding en textiel;2001 december;89.3;-2.3;;90.9;4.7;7.2
1759;Kleding en textiel;2001 4e kwartaal;80.0;-2.9;;84.8;2.7;5.7
1760;Kleding en textiel;2002 januari;75.7;-8.7;;66.0;-1.3;8.1
1761;Kleding en textiel;2002 februari;67.0;-1.1;;60.7;5.0;6.1
1762;Kleding en textiel;2002 maart;86.6;2.7;;85.2;7.2;4.4
1763;Kleding en textiel;2002 1e kwartaal;76.5;-2.4;;70.6;3.8;6.4
1764;Kleding en textiel;2002 april;80.3;8.6;;73.6;7.6;-0.9
1765;Kleding en textiel;2002 mei;83.1;-3.4;;77.6;-5.3;-2.0
1766;Kleding en textiel;2002 juni;87.6;7.9;;75.2;5.9;-1.9
1767;Kleding en textiel;2002 2e kwartaal;83.7;4.1;;75.5;2.3;-1.7
1768;Kleding en textiel;2002 juli;74.6;-1.4;;68.2;5.3;6.9
1769;Kleding en textiel;2002 augustus;73.4;-1.9;;67.8;6.0;8.1
1770;Kleding en textiel;2002 september;76.6;-11.7;;85.1;-5.2;7.4
1771;Kleding en textiel;2002 3e kwartaal;74.9;-5.4;;73.7;1.2;6.9
1772;Kleding en textiel;2002 oktober;87.4;12.1;;94.9;12.2;0.1
1773;Kleding en textiel;2002 november;72.5;-0.4;;78.2;-1.0;-0.6
1774;Kleding en textiel;2002 december;91.4;2.4;;91.2;0.3;-2.0
1775;Kleding en textiel;2002 4e kwartaal;83.8;4.7;;88.1;3.9;-0.8
1776;Kleding en textiel;2003 januari;80.3;6.0;;68.1;3.3;-2.6
1777;Kleding en textiel;2003 februari;70.7;5.5;;62.6;3.0;-2.4
1778;Kleding en textiel;2003 maart;82.0;-5.4;;81.3;-4.6;0.8
1779;Kleding en textiel;2003 1e kwartaal;77.6;1.6;;70.7;0.0;-1.5
1780;Kleding en textiel;2003 april;81.6;1.5;;73.5;-0.2;-1.7
1781;Kleding en textiel;2003 mei;81.7;-1.7;;75.7;-2.4;-0.7
1782;Kleding en textiel;2003 juni;83.8;-4.3;;69.3;-7.8;-3.7
1783;Kleding en textiel;2003 2e kwartaal;82.4;-1.6;;72.9;-3.5;-2.0
1784;Kleding en textiel;2003 juli;72.3;-3.1;;64.7;-5.1;-2.2
1785;Kleding en textiel;2003 augustus;70.3;-4.3;;62.5;-7.9;-3.8
1786;Kleding en textiel;2003 september;72.1;-5.8;;78.5;-7.7;-2.0
1787;Kleding en textiel;2003 3e kwartaal;71.6;-4.4;;68.6;-7.0;-2.7
1788;Kleding en textiel;2003 oktober;87.5;0.0;;92.7;-2.3;-2.3
1789;Kleding en textiel;2003 november;66.6;-8.1;;71.4;-8.7;-0.6
1790;Kleding en textiel;2003 december;85.6;-6.3;;85.0;-6.8;-0.5
1791;Kleding en textiel;2003 4e kwartaal;79.9;-4.6;;83.0;-5.7;-1.2
1792;Kleding en textiel;2004 januari;81.2;1.1;;66.9;-1.9;-3.0
1793;Kleding en textiel;2004 februari;65.3;-7.7;;57.7;-7.8;0.0
1794;Kleding en textiel;2004 maart;78.9;-3.7;;77.2;-5.1;-1.4
1795;Kleding en textiel;2004 1e kwartaal;75.1;-3.3;;67.2;-4.8;-1.6
1796;Kleding en textiel;2004 april;85.2;4.4;;75.4;2.7;-1.7
1797;Kleding en textiel;2004 mei;82.0;0.4;;74.9;-1.1;-1.5
1798;Kleding en textiel;2004 juni;87.7;4.6;;70.8;2.1;-2.4
1799;Kleding en textiel;2004 2e kwartaal;85.0;3.1;;73.7;1.2;-1.9
1800;Kleding en textiel;2004 juli;79.1;9.4;;68.6;6.0;-3.1
1801;Kleding en textiel;2004 augustus;70.5;0.3;;63.1;1.1;0.8
1802;Kleding en textiel;2004 september;74.0;2.6;;81.0;3.2;0.6
1803;Kleding en textiel;2004 3e kwartaal;74.5;4.1;;70.9;3.4;-0.7
1804;Kleding en textiel;2004 oktober;81.0;-7.4;;87.5;-5.6;1.9
1805;Kleding en textiel;2004 november;64.4;-3.3;;69.5;-2.7;0.7
1806;Kleding en textiel;2004 december;90.4;5.6;;87.3;2.7;-2.7
1807;Kleding en textiel;2004 4e kwartaal;78.6;-1.6;;81.4;-1.9;-0.3
1808;Kleding en textiel;2005 januari;77.9;-4.0;;62.7;-6.3;-2.3
1809;Kleding en textiel;2005 februari;63.0;-3.4;;54.8;-5.0;-1.6
1810;Kleding en textiel;2005 maart;82.4;4.5;;79.0;2.4;-2.0
1811;Kleding en textiel;2005 1e kwartaal;74.5;-0.9;;65.5;-2.6;-1.7
1812;Kleding en textiel;2005 april;78.7;-7.6;;69.3;-8.2;-0.6
1813;Kleding en textiel;2005 mei;74.3;-9.4;;67.0;-10.5;-1.2
1814;Kleding en textiel;2005 juni;88.7;1.2;;70.7;-0.1;-1.2
1815;Kleding en textiel;2005 2e kwartaal;80.6;-5.2;;69.0;-6.4;-1.3
1816;Kleding en textiel;2005 juli;77.4;-2.2;;67.1;-2.2;0.0
1817;Kleding en textiel;2005 augustus;75.6;7.3;;65.2;3.2;-3.7
1818;Kleding en textiel;2005 september;73.4;-0.8;;80.0;-1.2;-0.3
1819;Kleding en textiel;2005 3e kwartaal;75.4;1.2;;70.8;-0.2;-1.4
1820;Kleding en textiel;2005 oktober;82.9;2.4;;88.8;1.4;-0.9
1821;Kleding en textiel;2005 november;71.0;10.2;;76.1;9.4;-0.7
1822;Kleding en textiel;2005 december;96.6;6.9;;94.1;7.8;0.9
1823;Kleding en textiel;2005 4e kwartaal;83.5;6.3;;86.3;6.0;-0.2
1824;Kleding en textiel;2006 januari;83.7;7.5;;66.9;6.8;-0.7
1825;Kleding en textiel;2006 februari;68.2;8.2;;58.1;6.0;-2.1
1826;Kleding en textiel;2006 maart;83.1;0.8;;79.1;0.1;-0.7
1827;Kleding en textiel;2006 1e kwartaal;78.4;5.2;;68.1;3.9;-1.3
1828;Kleding en textiel;2006 april;84.3;7.1;;73.8;6.5;-0.6
1829;Kleding en textiel;2006 mei;87.6;17.9;;78.7;17.4;-0.4
1830;Kleding en textiel;2006 juni;91.2;2.8;;73.2;3.5;0.7
1831;Kleding en textiel;2006 2e kwartaal;87.7;8.8;;75.2;9.0;0.2
1832;Kleding en textiel;2006 juli;82.5;6.7;;71.4;6.4;-0.3
1833;Kleding en textiel;2006 augustus;88.0;16.4;;79.6;22.1;4.9
1834;Kleding en textiel;2006 september;77.6;5.8;;85.0;6.2;0.4
1835;Kleding en textiel;2006 3e kwartaal;82.7;9.7;;78.7;11.1;1.4
1836;Kleding en textiel;2006 oktober;85.2;2.7;;91.4;3.0;0.2
1837;Kleding en textiel;2006 november;78.3;10.4;;84.5;11.0;0.6
1838;Kleding en textiel;2006 december;102.0;5.6;;100.1;6.4;0.8
1839;Kleding en textiel;2006 4e kwartaal;88.5;6.0;;92.0;6.6;0.6
1840;Kleding en textiel;2007 januari;88.6;5.8;;71.6;7.0;1.1
1841;Kleding en textiel;2007 februari;77.2;13.2;;65.3;12.3;-0.8
1842;Kleding en textiel;2007 maart;95.3;14.7;;94.0;18.8;3.6
1843;Kleding en textiel;2007 1e kwartaal;87.1;11.1;;77.0;13.1;1.8
1844;Kleding en textiel;2007 april;92.6;9.9;;84.0;13.9;3.6
1845;Kleding en textiel;2007 mei;83.6;-4.5;;76.6;-2.7;1.9
1846;Kleding en textiel;2007 juni;98.0;7.5;;80.1;9.5;1.9
1847;Kleding en textiel;2007 2e kwartaal;91.4;4.3;;80.2;6.7;2.3
1848;Kleding en textiel;2007 juli;87.0;5.4;;77.3;8.2;2.7
1849;Kleding en textiel;2007 augustus;85.9;-2.4;;78.3;-1.6;0.8
1850;Kleding en textiel;2007 september;86.7;11.7;;94.8;11.5;-0.2
1851;Kleding en textiel;2007 3e kwartaal;86.5;4.6;;83.5;6.1;1.4
1852;Kleding en textiel;2007 oktober;89.1;4.6;;95.7;4.7;0.1
1853;Kleding en textiel;2007 november;76.2;-2.7;;81.8;-3.1;-0.4
1854;Kleding en textiel;2007 december;101.4;-0.6;;98.9;-1.2;-0.6
1855;Kleding en textiel;2007 4e kwartaal;88.9;0.4;;92.1;0.2;-0.3
1856;Kleding en textiel;2008 januari;91.8;3.6;;75.8;5.9;2.2
1857;Kleding en textiel;2008 februari;82.6;7.0;;72.5;11.1;3.9
1858;Kleding en textiel;2008 maart;85.4;-10.4;;85.2;-9.4;1.2
1859;Kleding en textiel;2008 1e kwartaal;86.6;-0.5;;77.9;1.2;1.7
1860;Kleding en textiel;2008 april;87.8;-5.2;;78.7;-6.3;-1.2
1861;Kleding en textiel;2008 mei;96.2;15.0;;86.9;13.5;-1.4
1862;Kleding en textiel;2008 juni;92.1;-6.0;;74.2;-7.4;-1.5
1863;Kleding en textiel;2008 2e kwartaal;92.0;0.7;;79.9;-0.4;-1.1
1864;Kleding en textiel;2008 juli;89.0;2.4;;78.0;1.0;-1.4
1865;Kleding en textiel;2008 augustus;88.3;2.7;;79.8;1.9;-0.8
1866;Kleding en textiel;2008 september;85.6;-1.3;;93.8;-1.1;0.2
1867;Kleding en textiel;2008 3e kwartaal;87.6;1.3;;83.9;0.5;-0.8
1868;Kleding en textiel;2008 oktober;90.7;1.8;;96.7;1.1;-0.7
1869;Kleding en textiel;2008 november;75.7;-0.6;;81.0;-1.1;-0.5
1870;Kleding en textiel;2008 december;97.3;-4.0;;94.6;-4.4;-0.4
1871;Kleding en textiel;2008 4e kwartaal;87.9;-1.1;;90.7;-1.5;-0.4
1872;Kleding en textiel;2009 januari;95.4;4.0;;75.6;-0.3;-4.1
1873;Kleding en textiel;2009 februari;77.1;-6.7;;65.5;-9.8;-3.3
1874;Kleding en textiel;2009 maart;81.7;-4.3;;82.3;-3.5;0.9
1875;Kleding en textiel;2009 1e kwartaal;84.7;-2.2;;74.4;-4.4;-2.3
1876;Kleding en textiel;2009 april;91.9;4.7;;82.5;4.8;0.1
1877;Kleding en textiel;2009 mei;86.9;-9.7;;78.4;-9.8;-0.1
1878;Kleding en textiel;2009 juni;91.8;-0.3;;73.5;-1.0;-0.7
1879;Kleding en textiel;2009 2e kwartaal;90.2;-2.0;;78.1;-2.3;-0.3
1880;Kleding en textiel;2009 juli;94.1;5.6;;81.2;4.1;-1.5
1881;Kleding en textiel;2009 augustus;80.8;-8.4;;72.7;-8.9;-0.6
1882;Kleding en textiel;2009 september;83.0;-3.1;;90.8;-3.2;-0.1
1883;Kleding en textiel;2009 3e kwartaal;86.0;-1.9;;81.6;-2.7;-0.8
1884;Kleding en textiel;2009 oktober;92.6;2.1;;99.7;3.1;0.9
1885;Kleding en textiel;2009 november;70.2;-7.3;;75.8;-6.4;1.0
1886;Kleding en textiel;2009 december;99.5;2.2;;94.6;0.0;-2.1
1887;Kleding en textiel;2009 4e kwartaal;87.4;-0.5;;90.0;-0.8;-0.2
1888;Kleding en textiel;2010 januari;88.3;-7.5;;71.5;-5.5;2.2
1889;Kleding en textiel;2010 februari;76.2;-1.2;;64.7;-1.2;0.0
1890;Kleding en textiel;2010 maart;87.4;7.0;;87.8;6.8;-0.2
1891;Kleding en textiel;2010 1e kwartaal;84.0;-0.9;;74.7;0.3;1.2
1892;Kleding en textiel;2010 april;88.7;-3.5;;82.6;0.1;3.8
1893;Kleding en textiel;2010 mei;85.1;-2.1;;79.8;1.8;4.0
1894;Kleding en textiel;2010 juni;100.3;9.2;;82.1;11.7;2.2
1895;Kleding en textiel;2010 2e kwartaal;91.4;1.3;;81.5;4.3;3.0
1896;Kleding en textiel;2010 juli;95.7;1.7;;84.1;3.7;1.9
1897;Kleding en textiel;2010 augustus;88.5;9.5;;77.6;6.7;-2.5
1898;Kleding en textiel;2010 september;92.4;11.4;;99.2;9.2;-2.0
1899;Kleding en textiel;2010 3e kwartaal;92.2;7.3;;87.0;6.6;-0.6
1900;Kleding en textiel;2010 oktober;90.9;-1.8;;94.3;-5.4;-3.7
1901;Kleding en textiel;2010 november;76.0;8.2;;80.1;5.6;-2.4
1902;Kleding en textiel;2010 december;94.8;-4.7;;89.6;-5.3;-0.6
1903;Kleding en textiel;2010 4e kwartaal;87.2;-0.2;;88.0;-2.3;-2.0
1904;Kleding en textiel;2011 januari;92.7;5.0;;78.7;10.1;4.9
1905;Kleding en textiel;2011 februari;80.5;5.7;;72.4;12.0;5.9
1906;Kleding en textiel;2011 maart;89.3;2.2;;94.9;8.1;5.8
1907;Kleding en textiel;2011 1e kwartaal;87.5;4.2;;82.0;9.8;5.4
1908;Kleding en textiel;2011 april;95.5;7.7;;91.4;10.7;2.8
1909;Kleding en textiel;2011 mei;87.9;3.3;;84.6;6.0;2.6
1910;Kleding en textiel;2011 juni;98.8;-1.5;;83.8;2.1;3.7
1911;Kleding en textiel;2011 2e kwartaal;94.0;2.9;;86.6;6.3;3.2
1912;Kleding en textiel;2011 juli;98.3;2.8;;85.6;1.7;-1.0
1913;Kleding en textiel;2011 augustus;89.6;1.2;;78.9;1.7;0.6
1914;Kleding en textiel;2011 september;81.8;-11.5;;89.8;-9.5;2.3
1915;Kleding en textiel;2011 3e kwartaal;89.9;-2.5;;84.8;-2.5;0.0
1916;Kleding en textiel;2011 oktober;84.9;-6.7;;87.2;-7.6;-0.9
1917;Kleding en textiel;2011 november;76.5;0.7;;78.5;-1.9;-2.6
1918;Kleding en textiel;2011 december;98.2;3.6;;90.7;1.2;-2.3
1919;Kleding en textiel;2011 4e kwartaal;86.5;-0.8;;85.5;-2.9;-2.1
1920;Kleding en textiel;2012 januari;91.9;-0.9;;78.7;0.1;0.9
1921;Kleding en textiel;2012 februari;79.0;-1.9;;70.8;-2.2;-0.2
1922;Kleding en textiel;2012 maart;93.5;4.7;;100.7;6.1;1.3
1923;Kleding en textiel;2012 1e kwartaal;88.1;0.7;;83.4;1.7;1.0
1924;Kleding en textiel;2012 april;81.3;-14.9;;80.4;-12.1;3.3
1925;Kleding en textiel;2012 mei;90.4;2.9;;89.6;6.0;3.0
1926;Kleding en textiel;2012 juni;98.4;-0.3;;86.0;2.7;3.1
1927;Kleding en textiel;2012 2e kwartaal;90.0;-4.3;;85.3;-1.4;2.9
1928;Kleding en textiel;2012 juli;92.6;-5.8;;80.2;-6.4;-0.6
1929;Kleding en textiel;2012 augustus;87.1;-2.7;;74.9;-5.1;-2.5
1930;Kleding en textiel;2012 september;88.1;7.7;;93.5;4.1;-3.3
1931;Kleding en textiel;2012 3e kwartaal;89.3;-0.7;;82.8;-2.3;-1.6
1932;Kleding en textiel;2012 oktober;88.4;4.1;;90.3;3.6;-0.5
1933;Kleding en textiel;2012 november;74.9;-2.2;;77.2;-1.6;0.5
1934;Kleding en textiel;2012 december;97.6;-0.7;;90.5;-0.2;0.5
1935;Kleding en textiel;2012 4e kwartaal;86.9;0.5;;86.0;0.7;0.2
1936;Kleding en textiel;2013 januari;91.6;-0.3;;79.9;1.5;1.8
