ID;Leeftijdklassen;BaansituatieBijStartWWUitkering;BaansituatieOpPeilmoment;WWSituatieOpPeilmoment;InstroomEnPeilmoment;Perioden;AllePersonenIngestroomdInDeWW_1;PersonenMetEenBaanVoorInstroom_2;PersonenMetAOZWVoorInstroom_3
1063;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;3 maanden na instroom in WW;2022;32660.0;28260.0;3700.0
1064;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2009;34030.0;29050.0;3070.0
1065;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2010;31020.0;26190.0;3380.0
1066;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2011;31640.0;26720.0;3710.0
1067;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2012;43640.0;38030.0;3810.0
1068;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2013;45680.0;39820.0;3660.0
1069;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2014;43330.0;37340.0;4090.0
1070;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2015;67260.0;59820.0;5120.0
1071;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2016;81290.0;71740.0;6360.0
1072;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2017;67090.0;58730.0;6310.0
1073;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2018;56200.0;48630.0;5670.0
1074;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2019;52740.0;46150.0;4850.0
1075;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2020;64860.0;58290.0;4680.0
1076;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2021;38450.0;33340.0;4430.0
1077;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;4 maanden na instroom in WW;2022;30370.0;26130.0;3560.0
1078;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2009;33040.0;28170.0;3050.0
1079;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2010;29730.0;24970.0;3340.0
1080;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2011;30660.0;25740.0;3710.0
1081;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2012;42900.0;37320.0;3770.0
1082;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2013;44450.0;38670.0;3680.0
1083;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2014;42880.0;36850.0;4160.0
1084;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2015;61920.0;54760.0;4910.0
1085;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2016;71960.0;63060.0;5930.0
1086;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2017;58730.0;51080.0;5760.0
1087;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2018;48120.0;41290.0;5130.0
1088;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2019;44450.0;38560.0;4340.0
1089;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2020;55090.0;49180.0;4180.0
1090;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2021;34060.0;29350.0;4070.0
1091;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;5 maanden na instroom in WW;2022;26590.0;22760.0;3260.0
1092;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2009;31760.0;26970.0;3020.0
1093;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2010;28050.0;23360.0;3300.0
1094;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2011;28590.0;23930.0;3540.0
1095;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2012;41580.0;36010.0;3730.0
1096;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2013;43200.0;37530.0;3580.0
1097;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2014;40890.0;34940.0;4090.0
1098;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2015;57810.0;51000.0;4660.0
1099;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2016;66910.0;58400.0;5630.0
1100;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2017;53820.0;46590.0;5360.0
1101;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2018;43320.0;37040.0;4720.0
1102;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2019;39430.0;34170.0;3890.0
1103;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2020;47950.0;42570.0;3830.0
1104;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2021;32130.0;27680.0;3820.0
1105;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;6 maanden na instroom in WW;2022;24350.0;20840.0;2970.0
1106;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2009;30530.0;25920.0;2950.0
1107;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2010;27050.0;22560.0;3140.0
1108;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2011;27580.0;23080.0;3430.0
1109;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2012;39940.0;34550.0;3610.0
1110;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2013;42080.0;36560.0;3470.0
1111;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2014;39530.0;33650.0;4020.0
1112;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2015;54390.0;47880.0;4460.0
1113;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2016;63360.0;55210.0;5360.0
1114;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2017;50370.0;43640.0;4920.0
1115;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2018;39860.0;33950.0;4430.0
1116;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2019;36290.0;31440.0;3560.0
1117;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2020;43660.0;38610.0;3600.0
1118;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2021;30030.0;25940.0;3510.0
1119;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;7 maanden na instroom in WW;2022;22340.0;19050.0;2740.0
1120;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2009;29050.0;24610.0;2830.0
1121;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2010;26080.0;21690.0;3030.0
1122;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2011;26470.0;22110.0;3300.0
1123;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2012;38910.0;33550.0;3650.0
1124;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2013;40140.0;34710.0;3370.0
1125;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2014;38270.0;32570.0;3860.0
1126;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2015;52020.0;45730.0;4230.0
1127;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2016;59360.0;51620.0;5010.0
1128;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2017;47190.0;40860.0;4540.0
1129;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2018;37100.0;31610.0;4090.0
1130;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2019;34290.0;29730.0;3360.0
1131;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2020;40420.0;35610.0;3430.0
1132;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2021;27890.0;24060.0;3240.0
1133;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;8 maanden na instroom in WW;2022;20750.0;17740.0;2510.0
1134;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2009;28020.0;23710.0;2690.0
1135;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2010;24950.0;20740.0;2910.0
1136;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2011;25660.0;21430.0;3190.0
1137;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2012;38390.0;33070.0;3590.0
1138;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2013;39040.0;33780.0;3240.0
1139;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2014;36920.0;31410.0;3730.0
1140;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2015;49860.0;43800.0;4040.0
1141;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2016;55250.0;47910.0;4680.0
1142;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2017;43870.0;38000.0;4130.0
1143;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2018;34580.0;29450.0;3770.0
1144;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2019;31950.0;27730.0;3030.0
1145;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2020;37500.0;33010.0;3210.0
1146;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2021;25910.0;22370.0;2990.0
1147;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;9 maanden na instroom in WW;2022;19510.0;16720.0;2310.0
1148;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2009;26800.0;22660.0;2600.0
1149;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2010;24600.0;20590.0;2780.0
1150;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2011;25070.0;21040.0;3020.0
1151;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2012;37830.0;32610.0;3490.0
1152;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2013;37890.0;32770.0;3180.0
1153;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2014;36600.0;31220.0;3610.0
1154;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2015;48150.0;42240.0;3920.0
1155;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2016;52050.0;45120.0;4380.0
1156;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2017;40760.0;35260.0;3830.0
1157;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2018;32140.0;27400.0;3450.0
1158;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2019;29930.0;26020.0;2800.0
1159;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2020;34330.0;30280.0;2830.0
1160;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2021;23970.0;20690.0;2750.0
1161;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;10 maanden na instroom in WW;2022;18500.0;15910.0;2150.0
1162;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2009;26530.0;22470.0;2540.0
1163;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2010;24600.0;20690.0;2690.0
1164;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2011;25470.0;21470.0;2980.0
1165;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2012;37260.0;32090.0;3440.0
1166;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2013;37660.0;32790.0;3000.0
1167;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2014;36920.0;31660.0;3530.0
1168;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2015;48150.0;42370.0;3800.0
1169;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2016;49700.0;43150.0;4070.0
1170;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2017;38930.0;33680.0;3630.0
1171;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2018;30770.0;26300.0;3180.0
1172;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2019;28480.0;24780.0;2590.0
1173;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2020;32540.0;28670.0;2700.0
1174;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2021;22450.0;19430.0;2530.0
1175;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;11 maanden na instroom in WW;2022;17420.0;15010.0;1970.0
1176;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2009;26860.0;22870.0;2430.0
1177;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2010;24980.0;21150.0;2640.0
1178;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2011;26080.0;22210.0;2850.0
1179;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2012;38690.0;33670.0;3330.0
1180;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2013;39320.0;34380.0;3030.0
1181;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2014;39300.0;34080.0;3470.0
1182;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2015;48150.0;42470.0;3710.0
1183;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2016;49160.0;42750.0;3960.0
1184;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2017;37750.0;32810.0;3350.0
1185;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2018;31660.0;27410.0;3020.0
1186;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2019;27170.0;23770.0;2360.0
1187;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2020;31920.0;28180.0;2560.0
1188;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2021;21640.0;18810.0;2350.0
1189;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;12 maanden na instroom in WW;2022;16640.0;14430.0;1810.0
1190;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2009;22410.0;18980.0;2080.0
1191;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2010;21370.0;18130.0;2120.0
1192;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2011;25960.0;22290.0;2620.0
1193;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2012;35490.0;30940.0;2850.0
1194;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2013;34690.0;30270.0;2560.0
1195;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2014;39750.0;34750.0;3170.0
1196;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2015;43790.0;38920.0;3080.0
1197;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2016;39410.0;34390.0;2890.0
1198;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2017;29810.0;26010.0;2410.0
1199;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2018;24360.0;21260.0;2060.0
1200;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2019;21920.0;19340.0;1760.0
1201;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2020;24570.0;21780.0;1830.0
1202;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2021;16490.0;14580.0;1520.0
1203;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;18 maanden na instroom in WW;2022;;;
1204;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2009;20690.0;17640.0;1840.0
1205;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2010;20610.0;17710.0;1880.0
1206;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2011;25860.0;22300.0;2520.0
1207;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2012;32460.0;28450.0;2420.0
1208;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2013;35080.0;30950.0;2390.0
1209;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2014;37740.0;32970.0;3000.0
1210;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2015;37840.0;33530.0;2640.0
1211;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2016;30480.0;26660.0;2140.0
1212;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2017;23490.0;20650.0;1780.0
1213;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2018;17860.0;15730.0;1460.0
1214;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2019;13730.0;12220.0;1100.0
1215;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2020;14270.0;12700.0;1110.0
1216;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2021;11100.0;9900.0;990.0
1217;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;24 maanden na instroom in WW;2022;;;
1218;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2009;;;
1219;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2010;;;
1220;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2011;;;
1221;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2012;;;
1222;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2013;;;
1223;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2014;;;
1224;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2015;;;
1225;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2016;;;
1226;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2017;;;
1227;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2018;;;
1228;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2019;;;
1229;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2020;;;
1230;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2021;;;
1231;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 6 maanden na instroom in WW;2022;;;
1232;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2009;;;
1233;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2010;;;
1234;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2011;;;
1235;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2012;;;
1236;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2013;;;
1237;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2014;;;
1238;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2015;;;
1239;Totaal;Totaal bij start van de WW-uitkering;Nieuwe baan op peilmoment;WW-uitkering;Binnen 12 maanden na instroom in WW;2016;;;
