ID;RegioSSituatie2013;Perioden;TotaleBevolking_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarOfOuder_4;Mannen_5;Vrouwen_6;Levendgeborenen_7;Overledenen_8;Immigratie_9;EmigratieInclusiefCorrecties_10;VestigersUitAndereGemeente_11;VertrekkersNaarAndereGemeente_12
565;Noord-Friesland (CR);2039;332.0;69.2;167.3;95.5;166.7;165.3;3.3;4.0;2.2;1.6;14.4;14.5
566;Noord-Friesland (CR);2040;332.0;69.0;167.1;95.9;166.8;165.2;;;;;;
567;Zuidwest-Friesland (CR);2014;106.3;25.7;59.3;21.3;53.2;53.0;1.0;0.9;0.3;0.3;2.4;2.5
568;Zuidwest-Friesland (CR);2015;106.2;25.4;58.8;22.1;53.3;52.9;1.0;0.9;0.3;0.3;2.6;2.5
569;Zuidwest-Friesland (CR);2016;106.3;25.1;58.5;22.7;53.4;53.0;1.0;1.0;0.3;0.3;2.6;2.5
570;Zuidwest-Friesland (CR);2017;106.5;24.8;58.3;23.4;53.5;53.0;1.0;1.0;0.3;0.3;2.7;2.5
571;Zuidwest-Friesland (CR);2018;106.6;24.5;58.2;23.9;53.6;52.9;1.0;1.0;0.3;0.3;2.6;2.6
572;Zuidwest-Friesland (CR);2019;106.6;24.1;58.0;24.6;53.7;52.9;1.0;1.0;0.3;0.3;2.7;2.6
573;Zuidwest-Friesland (CR);2020;106.7;23.8;57.8;25.1;53.8;52.9;1.0;1.0;0.3;0.3;2.8;2.6
574;Zuidwest-Friesland (CR);2021;107.0;23.3;57.8;25.9;54.1;52.9;1.0;1.1;0.3;0.3;2.8;2.6
575;Zuidwest-Friesland (CR);2022;107.0;23.0;57.7;26.3;54.2;52.9;1.0;1.1;0.3;0.3;2.9;2.6
576;Zuidwest-Friesland (CR);2023;107.2;22.6;57.6;26.9;54.3;52.9;1.0;1.1;0.3;0.3;2.8;2.6
577;Zuidwest-Friesland (CR);2024;107.2;22.3;57.4;27.5;54.3;52.9;1.0;1.2;0.3;0.3;2.8;2.6
578;Zuidwest-Friesland (CR);2025;107.2;22.0;57.1;28.1;54.4;52.8;1.0;1.2;0.3;0.3;2.9;2.6
579;Zuidwest-Friesland (CR);2026;107.2;21.8;56.9;28.6;54.4;52.8;1.0;1.2;0.3;0.3;3.0;2.7
580;Zuidwest-Friesland (CR);2027;107.4;21.6;56.6;29.1;54.5;52.8;1.0;1.2;0.3;0.3;2.8;2.7
581;Zuidwest-Friesland (CR);2028;107.3;21.4;56.2;29.7;54.5;52.8;1.0;1.2;0.3;0.3;2.4;2.7
582;Zuidwest-Friesland (CR);2029;106.8;21.3;55.4;30.1;54.3;52.6;1.0;1.2;0.3;0.3;2.4;2.6
583;Zuidwest-Friesland (CR);2030;106.4;21.0;54.7;30.7;54.0;52.3;1.0;1.3;0.3;0.3;2.4;2.6
584;Zuidwest-Friesland (CR);2031;105.9;20.8;53.8;31.2;53.8;52.1;1.0;1.3;0.3;0.3;2.4;2.6
585;Zuidwest-Friesland (CR);2032;105.4;20.7;53.1;31.6;53.6;51.9;0.9;1.3;0.3;0.3;2.1;2.6
586;Zuidwest-Friesland (CR);2033;104.7;20.5;52.1;32.0;53.2;51.5;0.9;1.3;0.3;0.3;2.3;2.5
587;Zuidwest-Friesland (CR);2034;104.1;20.4;51.2;32.6;53.0;51.1;0.9;1.3;0.3;0.3;2.2;2.5
588;Zuidwest-Friesland (CR);2035;103.4;20.3;50.1;33.0;52.7;50.6;0.9;1.3;0.3;0.3;2.2;2.5
589;Zuidwest-Friesland (CR);2036;102.6;20.1;49.2;33.4;52.4;50.2;0.8;1.3;0.3;0.2;2.2;2.5
590;Zuidwest-Friesland (CR);2037;101.9;19.9;48.4;33.6;52.1;49.8;0.8;1.3;0.3;0.2;2.2;2.4
591;Zuidwest-Friesland (CR);2038;101.1;19.7;47.6;33.8;51.7;49.4;0.8;1.3;0.3;0.2;2.3;2.4
592;Zuidwest-Friesland (CR);2039;100.4;19.5;47.1;33.8;51.4;49.0;0.8;1.3;0.3;0.2;2.3;2.4
593;Zuidwest-Friesland (CR);2040;99.9;19.3;46.7;33.9;51.2;48.7;;;;;;
594;Zuidoost-Friesland (CR);2014;207.7;48.6;118.0;41.1;103.4;104.3;2.0;2.0;0.8;0.7;7.1;7.3
595;Zuidoost-Friesland (CR);2015;207.6;48.0;117.5;42.1;103.3;104.3;2.0;2.0;0.9;0.7;7.0;7.3
596;Zuidoost-Friesland (CR);2016;207.3;47.3;117.0;43.0;103.2;104.1;2.0;2.0;0.9;0.7;7.0;7.4
597;Zuidoost-Friesland (CR);2017;207.0;46.7;116.5;43.8;103.1;103.9;2.0;2.1;0.9;0.6;7.2;7.5
598;Zuidoost-Friesland (CR);2018;206.9;46.1;116.1;44.7;103.1;103.8;2.0;2.1;0.9;0.6;7.2;7.5
599;Zuidoost-Friesland (CR);2019;206.8;45.4;115.6;45.8;103.2;103.6;2.0;2.1;0.9;0.6;7.2;7.6
600;Zuidoost-Friesland (CR);2020;206.5;44.8;115.0;46.7;102.9;103.6;2.0;2.1;0.9;0.6;7.2;7.6
601;Zuidoost-Friesland (CR);2021;206.2;44.1;114.4;47.7;102.8;103.4;2.0;2.2;0.8;0.6;7.2;7.6
602;Zuidoost-Friesland (CR);2022;205.9;43.5;113.7;48.6;102.6;103.2;2.0;2.2;0.8;0.6;7.2;7.6
603;Zuidoost-Friesland (CR);2023;205.5;43.0;113.0;49.5;102.5;103.0;2.0;2.2;0.8;0.6;7.2;7.6
604;Zuidoost-Friesland (CR);2024;205.1;42.5;112.1;50.5;102.3;102.8;2.1;2.2;0.8;0.6;7.3;7.6
605;Zuidoost-Friesland (CR);2025;204.9;42.1;111.4;51.4;102.3;102.6;2.1;2.3;0.8;0.6;7.3;7.7
606;Zuidoost-Friesland (CR);2026;204.6;41.8;110.5;52.4;102.2;102.4;2.1;2.3;0.8;0.6;7.7;7.7
607;Zuidoost-Friesland (CR);2027;204.6;41.7;109.6;53.3;102.3;102.4;2.1;2.3;0.8;0.6;7.8;7.7
608;Zuidoost-Friesland (CR);2028;204.7;41.7;108.7;54.3;102.4;102.4;2.1;2.3;0.8;0.6;8.0;7.7
609;Zuidoost-Friesland (CR);2029;205.0;41.8;107.8;55.4;102.6;102.4;2.1;2.4;0.8;0.6;7.9;7.7
610;Zuidoost-Friesland (CR);2030;205.1;41.7;107.0;56.5;102.7;102.4;2.1;2.4;0.8;0.6;7.9;7.7
611;Zuidoost-Friesland (CR);2031;205.2;41.7;106.0;57.5;102.8;102.4;2.1;2.4;0.8;0.6;7.9;7.7
612;Zuidoost-Friesland (CR);2032;205.3;41.9;105.1;58.4;102.9;102.4;2.1;2.4;0.8;0.6;8.5;7.7
613;Zuidoost-Friesland (CR);2033;205.9;42.1;104.4;59.4;103.2;102.7;2.1;2.5;0.8;0.6;8.2;7.7
614;Zuidoost-Friesland (CR);2034;206.4;42.4;103.5;60.5;103.6;102.9;2.1;2.5;0.8;0.6;8.2;7.7
615;Zuidoost-Friesland (CR);2035;206.6;42.6;102.7;61.4;103.7;103.0;2.0;2.5;0.8;0.6;8.3;7.7
616;Zuidoost-Friesland (CR);2036;206.9;42.7;101.9;62.3;103.8;103.1;2.0;2.6;0.8;0.6;8.4;7.7
617;Zuidoost-Friesland (CR);2037;207.3;43.0;101.3;63.0;104.0;103.3;2.0;2.6;0.8;0.6;8.5;7.7
618;Zuidoost-Friesland (CR);2038;208.0;43.2;101.0;63.8;104.4;103.5;2.0;2.7;0.8;0.6;8.2;7.7
619;Zuidoost-Friesland (CR);2039;207.9;43.2;100.8;63.9;104.3;103.6;2.0;2.7;0.8;0.6;8.1;7.7
620;Zuidoost-Friesland (CR);2040;207.8;43.3;100.7;63.9;104.3;103.5;;;;;;
621;Noord-Drenthe (CR);2014;191.1;44.3;107.8;39.0;94.4;96.7;1.6;1.9;0.6;0.6;7.3;7.1
622;Noord-Drenthe (CR);2015;190.9;43.8;107.2;39.9;94.3;96.6;1.6;1.9;0.6;0.6;7.2;7.1
623;Noord-Drenthe (CR);2016;190.7;43.2;106.7;40.8;94.2;96.5;1.6;1.9;0.6;0.6;7.2;7.2
624;Noord-Drenthe (CR);2017;190.5;42.6;106.2;41.6;94.1;96.4;1.6;1.9;0.6;0.6;7.5;7.2
625;Noord-Drenthe (CR);2018;190.4;42.2;105.7;42.5;94.2;96.2;1.6;1.9;0.6;0.6;7.4;7.3
626;Noord-Drenthe (CR);2019;190.2;41.6;105.2;43.4;94.1;96.1;1.6;1.9;0.6;0.6;7.5;7.3
627;Noord-Drenthe (CR);2020;190.1;41.1;104.7;44.3;94.1;96.0;1.6;1.9;0.6;0.6;7.6;7.4
628;Noord-Drenthe (CR);2021;190.0;40.5;104.2;45.2;94.1;95.9;1.7;2.0;0.6;0.6;7.7;7.4
629;Noord-Drenthe (CR);2022;189.9;40.0;103.7;46.2;94.2;95.7;1.7;2.0;0.6;0.6;7.9;7.5
630;Noord-Drenthe (CR);2023;190.0;39.5;103.4;47.1;94.3;95.7;1.7;2.0;0.6;0.6;7.7;7.5
631;Noord-Drenthe (CR);2024;189.9;39.2;102.6;48.1;94.2;95.6;1.7;2.0;0.6;0.6;7.9;7.5
632;Noord-Drenthe (CR);2025;189.9;39.0;101.9;49.1;94.3;95.6;1.7;2.1;0.6;0.6;7.9;7.6
633;Noord-Drenthe (CR);2026;190.0;38.9;101.0;50.1;94.4;95.6;1.8;2.1;0.6;0.6;8.2;7.6
634;Noord-Drenthe (CR);2027;190.3;38.8;100.5;51.0;94.6;95.7;1.8;2.1;0.6;0.6;8.3;7.7
635;Noord-Drenthe (CR);2028;190.7;38.8;99.9;52.0;94.8;95.9;1.8;2.2;0.6;0.6;8.7;7.7
636;Noord-Drenthe (CR);2029;191.4;39.0;99.4;52.9;95.2;96.1;1.8;2.2;0.6;0.6;8.4;7.7
637;Noord-Drenthe (CR);2030;191.9;39.1;99.0;53.9;95.7;96.2;1.8;2.2;0.6;0.6;8.3;7.8
638;Noord-Drenthe (CR);2031;192.1;39.3;98.3;54.5;95.6;96.4;1.8;2.2;0.6;0.6;8.6;7.7
639;Noord-Drenthe (CR);2032;192.5;39.5;97.9;55.1;95.8;96.7;1.8;2.3;0.6;0.6;8.8;7.8
640;Noord-Drenthe (CR);2033;193.2;40.0;97.3;55.9;96.1;97.1;1.8;2.3;0.6;0.6;8.8;7.8
641;Noord-Drenthe (CR);2034;193.7;40.3;96.9;56.5;96.3;97.4;1.8;2.3;0.6;0.6;8.5;7.8
642;Noord-Drenthe (CR);2035;194.0;40.6;96.1;57.3;96.3;97.6;1.8;2.3;0.6;0.6;8.8;7.8
643;Noord-Drenthe (CR);2036;194.6;41.0;95.7;58.0;96.6;98.0;1.8;2.3;0.6;0.6;8.8;7.8
644;Noord-Drenthe (CR);2037;195.1;41.3;95.2;58.6;96.8;98.3;1.8;2.4;0.6;0.6;8.4;7.9
645;Noord-Drenthe (CR);2038;195.0;41.5;94.8;58.8;96.8;98.3;1.8;2.4;0.6;0.6;8.4;7.8
646;Noord-Drenthe (CR);2039;195.0;41.6;94.6;58.8;96.7;98.3;1.8;2.4;0.6;0.6;8.7;7.9
647;Noord-Drenthe (CR);2040;195.2;41.7;94.9;58.6;96.8;98.4;;;;;;
648;Zuidoost-Drenthe (CR);2014;169.1;37.5;97.0;34.7;84.0;85.1;1.5;1.7;1.0;1.0;4.8;5.2
649;Zuidoost-Drenthe (CR);2015;168.5;37.0;95.9;35.6;83.6;84.9;1.5;1.8;1.0;1.0;4.8;5.2
650;Zuidoost-Drenthe (CR);2016;168.0;36.4;94.9;36.6;83.5;84.5;1.5;1.8;1.0;1.0;4.8;5.2
651;Zuidoost-Drenthe (CR);2017;167.3;35.9;94.0;37.4;83.1;84.2;1.5;1.8;1.0;0.9;4.9;5.2
652;Zuidoost-Drenthe (CR);2018;166.7;35.4;93.1;38.2;82.9;83.8;1.5;1.8;1.0;0.9;4.9;5.3
653;Zuidoost-Drenthe (CR);2019;166.1;34.8;92.4;38.9;82.5;83.5;1.5;1.9;1.0;0.9;4.9;5.3
654;Zuidoost-Drenthe (CR);2020;165.5;34.2;91.5;39.8;82.3;83.2;1.5;1.9;1.0;0.9;5.0;5.3
655;Zuidoost-Drenthe (CR);2021;164.9;33.6;90.8;40.5;82.0;82.9;1.5;1.9;1.0;0.9;5.1;5.3
656;Zuidoost-Drenthe (CR);2022;164.5;33.0;90.2;41.3;81.9;82.6;1.5;1.9;1.0;0.9;5.1;5.3
657;Zuidoost-Drenthe (CR);2023;163.9;32.6;89.4;42.0;81.5;82.5;1.5;2.0;1.0;0.9;5.4;5.3
658;Zuidoost-Drenthe (CR);2024;163.7;32.3;88.7;42.7;81.3;82.4;1.5;2.0;1.0;0.9;5.5;5.3
659;Zuidoost-Drenthe (CR);2025;163.5;32.0;88.1;43.4;81.2;82.3;1.5;2.0;1.0;0.9;5.7;5.3
660;Zuidoost-Drenthe (CR);2026;163.5;32.0;87.4;44.1;81.2;82.3;1.6;2.0;1.0;0.9;5.5;5.3
661;Zuidoost-Drenthe (CR);2027;163.2;31.9;86.3;45.0;81.0;82.2;1.6;2.1;1.0;0.9;5.7;5.3
662;Zuidoost-Drenthe (CR);2028;163.2;32.0;85.6;45.6;81.0;82.2;1.6;2.1;1.0;0.9;5.7;5.3
663;Zuidoost-Drenthe (CR);2029;163.1;32.0;84.7;46.3;81.0;82.1;1.6;2.1;1.0;0.9;5.6;5.3
664;Zuidoost-Drenthe (CR);2030;162.9;31.9;83.9;47.1;80.8;82.1;1.6;2.1;1.0;0.9;5.7;5.3
665;Zuidoost-Drenthe (CR);2031;162.7;32.0;82.9;47.8;80.7;82.0;1.6;2.1;0.9;0.9;5.7;5.3
666;Zuidoost-Drenthe (CR);2032;162.5;32.1;82.0;48.4;80.5;82.0;1.5;2.2;1.0;0.9;5.7;5.3
667;Zuidoost-Drenthe (CR);2033;162.4;32.2;81.3;48.9;80.6;81.8;1.5;2.2;0.9;0.9;5.6;5.3
668;Zuidoost-Drenthe (CR);2034;162.0;32.2;80.4;49.4;80.3;81.7;1.5;2.2;0.9;0.9;5.7;5.3
669;Zuidoost-Drenthe (CR);2035;161.9;32.1;79.6;50.2;80.2;81.7;1.5;2.2;0.9;0.9;5.4;5.3
670;Zuidoost-Drenthe (CR);2036;161.4;32.1;78.6;50.7;80.0;81.4;1.5;2.3;0.9;0.9;5.6;5.3
671;Zuidoost-Drenthe (CR);2037;160.9;32.1;77.8;51.1;79.7;81.2;1.5;2.3;0.9;0.9;5.6;5.3
672;Zuidoost-Drenthe (CR);2038;160.6;32.2;77.1;51.3;79.5;81.1;1.5;2.3;0.9;0.9;5.6;5.3
673;Zuidoost-Drenthe (CR);2039;160.1;32.1;76.6;51.4;79.2;80.8;1.4;2.3;0.9;0.9;5.6;5.3
674;Zuidoost-Drenthe (CR);2040;159.6;32.1;76.3;51.2;78.9;80.6;;;;;;
675;Zuidwest-Drenthe (CR);2014;130.0;30.5;73.4;26.1;64.6;65.4;1.2;1.3;0.4;0.3;3.8;4.0
676;Zuidwest-Drenthe (CR);2015;129.8;30.2;73.0;26.6;64.5;65.3;1.2;1.3;0.4;0.3;3.8;4.0
677;Zuidwest-Drenthe (CR);2016;129.6;30.0;72.5;27.1;64.5;65.2;1.2;1.3;0.4;0.3;3.8;4.0
678;Zuidwest-Drenthe (CR);2017;129.7;29.6;72.2;27.8;64.5;65.1;1.2;1.3;0.4;0.3;3.9;4.1
679;Zuidwest-Drenthe (CR);2018;129.6;29.4;71.8;28.4;64.5;65.0;1.2;1.3;0.4;0.3;3.9;4.1
680;Zuidwest-Drenthe (CR);2019;129.4;29.0;71.6;28.9;64.5;64.9;1.2;1.3;0.4;0.3;4.2;4.1
681;Zuidwest-Drenthe (CR);2020;129.5;28.5;71.4;29.5;64.5;65.0;1.2;1.4;0.4;0.3;3.9;4.2
682;Zuidwest-Drenthe (CR);2021;129.2;28.1;71.2;29.9;64.5;64.7;1.2;1.4;0.4;0.3;4.0;4.2
683;Zuidwest-Drenthe (CR);2022;129.0;27.6;70.9;30.5;64.4;64.6;1.2;1.4;0.4;0.3;4.0;4.2
684;Zuidwest-Drenthe (CR);2023;128.8;27.3;70.4;31.1;64.4;64.5;1.2;1.4;0.4;0.3;4.3;4.2
685;Zuidwest-Drenthe (CR);2024;128.8;27.0;70.2;31.6;64.4;64.4;1.2;1.4;0.4;0.3;4.2;4.2
686;Zuidwest-Drenthe (CR);2025;128.7;26.7;69.9;32.1;64.4;64.3;1.2;1.4;0.4;0.3;4.4;4.2
687;Zuidwest-Drenthe (CR);2026;128.8;26.6;69.6;32.6;64.4;64.4;1.3;1.5;0.4;0.3;4.3;4.3
688;Zuidwest-Drenthe (CR);2027;128.9;26.5;69.2;33.2;64.5;64.3;1.3;1.5;0.4;0.3;4.6;4.3
689;Zuidwest-Drenthe (CR);2028;129.0;26.5;68.9;33.6;64.6;64.5;1.3;1.5;0.4;0.3;4.3;4.3
690;Zuidwest-Drenthe (CR);2029;129.1;26.4;68.4;34.4;64.7;64.5;1.3;1.5;0.4;0.3;4.7;4.3
691;Zuidwest-Drenthe (CR);2030;129.4;26.4;68.1;34.9;64.7;64.6;1.3;1.5;0.4;0.3;4.6;4.3
692;Zuidwest-Drenthe (CR);2031;129.6;26.5;67.8;35.3;64.9;64.8;1.3;1.5;0.4;0.3;4.6;4.3
693;Zuidwest-Drenthe (CR);2032;129.8;26.5;67.6;35.7;64.9;64.8;1.3;1.6;0.4;0.3;4.4;4.3
694;Zuidwest-Drenthe (CR);2033;129.7;26.6;67.1;36.1;65.0;64.7;1.3;1.6;0.4;0.3;4.4;4.3
695;Zuidwest-Drenthe (CR);2034;129.7;26.6;66.5;36.6;65.0;64.7;1.3;1.6;0.4;0.3;4.5;4.3
696;Zuidwest-Drenthe (CR);2035;129.7;26.6;66.0;37.0;65.0;64.6;1.3;1.6;0.4;0.3;4.5;4.3
697;Zuidwest-Drenthe (CR);2036;129.7;26.7;65.5;37.5;65.0;64.7;1.2;1.6;0.4;0.3;4.3;4.3
698;Zuidwest-Drenthe (CR);2037;129.4;26.7;64.9;37.8;64.9;64.5;1.2;1.6;0.4;0.3;4.4;4.2
699;Zuidwest-Drenthe (CR);2038;129.4;26.6;64.7;38.1;65.0;64.5;1.2;1.6;0.4;0.3;4.5;4.2
700;Zuidwest-Drenthe (CR);2039;129.4;26.7;64.5;38.3;64.9;64.5;1.2;1.6;0.4;0.3;4.4;4.2
701;Zuidwest-Drenthe (CR);2040;129.2;26.7;64.2;38.3;64.8;64.4;;;;;;
702;Noord-Overijssel (CR);2014;360.5;91.7;210.5;58.3;179.6;180.9;4.3;2.8;1.5;1.4;11.1;11.5
703;Noord-Overijssel (CR);2015;361.5;91.3;210.3;59.9;180.1;181.4;4.3;2.8;1.5;1.4;11.1;11.6
704;Noord-Overijssel (CR);2016;362.7;91.1;210.2;61.3;180.8;181.9;4.3;2.9;1.5;1.4;11.2;11.6
705;Noord-Overijssel (CR);2017;363.9;90.9;210.1;62.9;181.4;182.5;4.3;2.9;1.6;1.3;11.3;11.7
706;Noord-Overijssel (CR);2018;365.1;90.6;209.9;64.6;182.1;183.0;4.3;2.9;1.6;1.3;11.2;11.8
707;Noord-Overijssel (CR);2019;366.3;90.1;209.9;66.3;182.8;183.5;4.3;3.0;1.6;1.3;11.3;11.8
708;Noord-Overijssel (CR);2020;367.4;89.6;209.8;68.0;183.4;184.0;4.4;3.0;1.6;1.3;11.7;11.9
709;Noord-Overijssel (CR);2021;368.8;88.8;210.3;69.7;184.1;184.6;4.4;3.1;1.5;1.3;11.9;12.0
710;Noord-Overijssel (CR);2022;370.1;88.3;210.5;71.3;184.8;185.3;4.4;3.1;1.5;1.3;12.0;12.1
711;Noord-Overijssel (CR);2023;371.4;87.8;210.5;73.1;185.5;185.9;4.4;3.2;1.5;1.4;11.9;12.2
712;Noord-Overijssel (CR);2024;372.6;87.3;210.3;75.0;186.1;186.4;4.4;3.2;1.5;1.4;12.1;12.2
713;Noord-Overijssel (CR);2025;373.9;87.0;210.0;76.8;186.8;187.1;4.4;3.3;1.5;1.4;12.2;12.3
714;Noord-Overijssel (CR);2026;375.1;86.8;209.7;78.7;187.4;187.7;4.5;3.3;1.6;1.4;12.6;12.4
715;Noord-Overijssel (CR);2027;376.8;86.8;209.4;80.6;188.4;188.4;4.5;3.4;1.5;1.4;12.4;12.5
716;Noord-Overijssel (CR);2028;378.0;86.8;208.6;82.6;189.3;188.8;4.5;3.4;1.6;1.4;12.3;12.5
717;Noord-Overijssel (CR);2029;379.0;86.7;208.0;84.3;189.8;189.2;4.5;3.5;1.5;1.4;12.1;12.5
718;Noord-Overijssel (CR);2030;379.7;86.5;207.2;86.0;190.2;189.5;4.5;3.5;1.5;1.4;11.9;12.5
719;Noord-Overijssel (CR);2031;380.3;86.5;206.0;87.8;190.5;189.8;4.5;3.6;1.5;1.4;12.0;12.5
720;Noord-Overijssel (CR);2032;380.9;86.5;204.9;89.6;190.9;190.0;4.5;3.6;1.5;1.4;12.0;12.5
721;Noord-Overijssel (CR);2033;381.5;86.7;203.4;91.4;191.2;190.3;4.5;3.7;1.5;1.4;11.8;12.4
722;Noord-Overijssel (CR);2034;381.8;86.9;201.7;93.2;191.4;190.4;4.4;3.7;1.5;1.4;12.0;12.4
723;Noord-Overijssel (CR);2035;382.2;87.0;200.2;95.0;191.6;190.6;4.4;3.8;1.5;1.4;12.0;12.4
724;Noord-Overijssel (CR);2036;382.6;87.2;198.7;96.7;191.8;190.8;4.3;3.8;1.5;1.4;11.7;12.4
725;Noord-Overijssel (CR);2037;382.6;87.1;197.4;98.1;191.8;190.8;4.3;3.9;1.5;1.3;11.8;12.4
726;Noord-Overijssel (CR);2038;382.7;87.1;196.2;99.4;192.0;190.8;4.2;3.9;1.5;1.3;11.7;12.4
727;Noord-Overijssel (CR);2039;382.8;86.9;195.4;100.5;192.1;190.7;4.2;4.0;1.5;1.3;11.8;12.3
728;Noord-Overijssel (CR);2040;382.6;86.7;195.0;100.9;192.0;190.5;;;;;;
729;Zuidwest-Overijssel (CR);2014;153.4;36.5;90.7;26.2;76.0;77.4;1.6;1.3;1.2;0.9;5.2;5.5
730;Zuidwest-Overijssel (CR);2015;153.7;36.3;90.5;26.9;76.3;77.4;1.6;1.3;1.2;0.9;5.3;5.5
731;Zuidwest-Overijssel (CR);2016;154.1;36.3;90.2;27.6;76.5;77.6;1.6;1.3;1.2;0.8;5.2;5.6
732;Zuidwest-Overijssel (CR);2017;154.5;36.2;90.0;28.3;76.7;77.8;1.7;1.3;1.2;0.8;5.5;5.6
733;Zuidwest-Overijssel (CR);2018;155.2;36.1;90.0;29.0;77.1;78.1;1.7;1.3;1.2;0.8;5.6;5.7
734;Zuidwest-Overijssel (CR);2019;155.9;36.0;90.1;29.7;77.4;78.4;1.7;1.3;1.2;0.8;5.4;5.7
735;Zuidwest-Overijssel (CR);2020;156.4;35.9;90.0;30.4;77.7;78.6;1.7;1.4;1.2;0.8;5.4;5.8
736;Zuidwest-Overijssel (CR);2021;156.8;35.7;89.9;31.2;78.0;78.9;1.7;1.4;1.2;0.8;5.4;5.8
737;Zuidwest-Overijssel (CR);2022;157.3;35.5;89.7;32.0;78.2;79.1;1.7;1.4;1.2;0.7;5.4;5.8
738;Zuidwest-Overijssel (CR);2023;157.7;35.3;89.4;32.9;78.5;79.2;1.7;1.4;1.2;0.7;5.6;5.8
739;Zuidwest-Overijssel (CR);2024;158.1;35.2;89.1;33.8;78.7;79.4;1.7;1.4;1.2;0.7;5.5;5.9
740;Zuidwest-Overijssel (CR);2025;158.4;35.1;88.8;34.6;78.9;79.5;1.7;1.5;1.2;0.7;5.4;5.9
741;Zuidwest-Overijssel (CR);2026;158.6;35.0;88.1;35.5;79.0;79.6;1.7;1.5;1.2;0.7;5.5;5.9
742;Zuidwest-Overijssel (CR);2027;158.9;35.0;87.5;36.3;79.1;79.8;1.7;1.5;1.2;0.7;5.7;5.9
743;Zuidwest-Overijssel (CR);2028;159.3;35.0;87.1;37.3;79.3;80.1;1.7;1.5;1.2;0.7;5.5;5.9
744;Zuidwest-Overijssel (CR);2029;159.5;34.9;86.4;38.2;79.3;80.2;1.7;1.5;1.2;0.7;5.8;5.9
745;Zuidwest-Overijssel (CR);2030;160.0;34.9;85.9;39.1;79.5;80.5;1.7;1.6;1.2;0.7;5.8;5.9
746;Zuidwest-Overijssel (CR);2031;160.4;35.0;85.3;40.1;79.7;80.7;1.7;1.6;1.2;0.7;5.9;6.0
747;Zuidwest-Overijssel (CR);2032;160.9;35.1;84.8;41.0;80.0;80.9;1.7;1.6;1.2;0.7;5.9;6.0
748;Zuidwest-Overijssel (CR);2033;161.4;35.2;84.5;41.7;80.3;81.1;1.7;1.6;1.2;0.7;6.0;6.0
749;Zuidwest-Overijssel (CR);2034;161.9;35.4;84.1;42.4;80.6;81.3;1.7;1.7;1.1;0.7;5.8;6.0
750;Zuidwest-Overijssel (CR);2035;162.1;35.4;83.5;43.1;80.6;81.4;1.7;1.7;1.1;0.7;5.6;6.0
751;Zuidwest-Overijssel (CR);2036;162.1;35.5;82.8;43.8;80.7;81.5;1.7;1.7;1.2;0.7;5.8;6.0
752;Zuidwest-Overijssel (CR);2037;162.3;35.6;82.4;44.4;80.7;81.6;1.7;1.7;1.1;0.7;5.6;6.0
753;Zuidwest-Overijssel (CR);2038;162.3;35.6;82.0;44.8;80.7;81.6;1.7;1.8;1.1;0.7;5.6;6.0
754;Zuidwest-Overijssel (CR);2039;162.2;35.6;81.7;45.0;80.5;81.7;1.6;1.8;1.1;0.7;5.9;6.0
755;Zuidwest-Overijssel (CR);2040;162.4;35.6;81.6;45.2;80.6;81.8;;;;;;
756;Twente (CR);2014;627.8;150.8;363.5;113.4;314.9;312.9;6.5;5.6;4.5;4.2;17.9;18.8
757;Twente (CR);2015;628.1;149.4;362.5;116.2;315.0;313.1;6.5;5.6;4.6;4.1;18.0;18.9
758;Twente (CR);2016;628.6;148.7;360.9;119.0;315.3;313.4;6.5;5.7;4.7;4.1;18.1;19.0
759;Twente (CR);2017;629.1;147.5;360.1;121.6;315.4;313.7;6.6;5.8;4.8;4.0;18.1;19.1
760;Twente (CR);2018;629.7;146.6;358.7;124.3;315.7;314.0;6.5;5.8;4.8;4.0;18.4;19.3
761;Twente (CR);2019;630.4;145.3;358.1;127.0;316.1;314.3;6.6;5.9;4.8;4.0;18.4;19.4
762;Twente (CR);2020;630.9;143.9;357.4;129.6;316.5;314.4;6.5;6.0;4.7;4.0;18.5;19.5
763;Twente (CR);2021;631.1;142.3;356.9;132.0;316.5;314.6;6.6;6.1;4.7;4.0;18.6;19.6
764;Twente (CR);2022;631.4;140.8;356.1;134.5;316.7;314.7;6.6;6.1;4.6;3.9;18.6;19.7
765;Twente (CR);2023;631.4;139.3;355.1;136.9;316.7;314.7;6.6;6.2;4.6;3.9;18.7;19.7
766;Twente (CR);2024;631.3;137.9;354.2;139.2;316.8;314.5;6.6;6.2;4.6;3.9;18.7;19.8
767;Twente (CR);2025;631.3;136.8;352.6;142.0;316.9;314.4;6.6;6.3;4.6;3.9;18.7;19.9
768;Twente (CR);2026;631.2;136.0;350.6;144.7;316.9;314.4;6.6;6.4;4.6;3.9;18.8;19.9
769;Twente (CR);2027;631.0;135.2;348.5;147.3;316.8;314.3;6.6;6.4;4.6;3.9;18.7;19.9
770;Twente (CR);2028;630.5;134.7;346.1;149.7;316.5;314.0;6.6;6.5;4.6;3.9;19.4;19.9
771;Twente (CR);2029;631.0;134.2;344.2;152.6;316.7;314.3;6.6;6.6;4.6;3.9;19.3;19.9
772;Twente (CR);2030;631.0;134.1;341.8;155.2;316.7;314.4;6.6;6.7;4.6;3.9;19.3;19.9
