ID;Persoonskenmerken;Perioden;EenKeerPerWeekOfVaker_1;TweeKeerPerMaand_2;EenKeerPerMaand_3;MinderDanEenKeerPerMaand_4;ZeldenOfNooit_5;AantalAvondenPerWeekThuis1529Jr_6;EenKeerPerWeekOfVaker_7;EenKeerPerTweeWeken_8;MinderDanEenKeerPerTweeWeken_9;Nooit_10;EenKeerPerWeekOfVaker_11;TweeKeerPerMaand_12;EenKeerPerMaand_13;MinderDanEenKeerPerMaand_14;ZeldenOfNooit_15;Ja_16;Soms_17;Nee_18;Ja_19;Soms_20;Nee_21;Ja_22;Soms_23;Nee_24;Ja_25;Soms_26;Nee_27;Ja_28;Soms_29;Nee_30;Ja_31;Soms_32;Nee_33;HeeftGenoegVriendenInnen1217Jaar_34;WordtWelEensGepestOpSchoolStraat_35;WordtVaakGepest_36;ValtWelMee_37;VoeltZichVaakAlleen1217Jaar_38;BuitengewoonTevreden_39;ZeerTevreden_40;Tevreden_41;TamelijkTevreden_42;NietZoTevreden_43;ErgGelukkig_44;Gelukkig_45;NietGelukkigNietOngelukkig_46;NietZoGelukkig_47;Ongelukkig_48;BuitengewoonTevreden_49;ZeerTevreden_50;Tevreden_51;TamelijkTevreden_52;NietZoTevreden_53;TevredenheidMetPartner_54;TevredenheidMetGezin_55;TevredenheidMetFinancien_56;TevredenheidMetOpleiding_57;TevredenheidMetSamenleving_58;TotaalParticipantenVrijwilligerswerk_59;GeorganiseerdVrijwilligerswerk_60;Jeugdwerk_61;School_62;VerzorgingVerpleging_63;Sportvereniging_64;Hobbyvereniging_65;CultureleVereniging_66;LevensbeschouwelijkeOrganisatie_67;Arbeidsorganisatie_68;PolitiekeOrganisatie_69;AndereOrganisaties_70;InformeleHulp_71;Altijd_72;Meestal_73;Soms_74;Zelden_75;Nooit_76;Meer_77;Evenveel_78;Minder_79;Niet_80;NietVanToepassing_81;Meer_82;Evenveel_83;Minder_84;Niet_85;NietVanToepassing_86;Meer_87;Evenveel_88;Minder_89;Niet_90;NietVanToepassing_91;GeenKerkelijkeGezindte_92;RoomsKatholiek_93;ProtestantseKerkInNederland_94;NederlandsHervormd_95;Gereformeerd_96;OverigeKerkelijkeGezindte_97;EenKeerPerWeekOfVaker_98;TweeTotDrieKeerPerMaand_99;EenKeerPerMaand_100;MinderDanEenKeerPerMaand_101;ZeldenOfNooit_102
436;Opleidingsniveau: mavo;1998;77.0;12.0;7.0;3.0;2.0;;64.0;11.0;18.0;8.0;85.0;7.0;5.0;2.0;1.0;92.0;7.0;1.0;2.0;8.0;90.0;96.0;3.0;1.0;87.0;11.0;2.0;73.0;4.0;23.0;15.0;16.0;69.0;;;;;;13.0;38.0;42.0;6.0;2.0;21.0;69.0;8.0;2.0;0.0;8.0;34.0;46.0;8.0;3.0;8.0;8.0;8.0;7.0;7.0;59.0;44.0;5.0;10.0;8.0;15.0;5.0;4.0;9.0;3.0;1.0;8.0;32.0;;;;;;;;;;;;;;;;;;;;;41.0;31.0;;13.0;8.0;8.0;11.0;5.0;4.0;11.0;69.0
437;Opleidingsniveau: mavo;1999;81.0;9.0;5.0;2.0;2.0;;66.0;11.0;15.0;8.0;82.0;9.0;5.0;2.0;1.0;95.0;4.0;1.0;2.0;9.0;88.0;96.0;3.0;1.0;86.0;11.0;2.0;77.0;3.0;20.0;14.0;16.0;70.0;;;;;;12.0;42.0;38.0;7.0;1.0;21.0;67.0;10.0;2.0;0.0;9.0;34.0;46.0;9.0;3.0;9.0;8.0;8.0;7.0;7.0;63.0;45.0;4.0;9.0;9.0;11.0;5.0;5.0;8.0;2.0;1.0;6.0;36.0;65.0;29.0;4.0;1.0;1.0;14.0;49.0;5.0;32.0;;23.0;51.0;8.0;18.0;;11.0;61.0;22.0;6.0;;43.0;29.0;;12.0;7.0;9.0;12.0;5.0;5.0;9.0;69.0
438;Opleidingsniveau: mavo;2000;81.0;9.0;6.0;2.0;2.0;;63.0;12.0;16.0;9.0;82.0;9.0;6.0;2.0;2.0;95.0;4.0;1.0;2.0;13.0;84.0;95.0;4.0;1.0;89.0;9.0;2.0;75.0;5.0;20.0;13.0;21.0;66.0;;;;;;17.0;38.0;35.0;8.0;2.0;22.0;68.0;8.0;2.0;0.0;10.0;35.0;44.0;8.0;3.0;8.0;8.0;8.0;7.0;7.0;66.0;50.0;4.0;9.0;13.0;17.0;6.0;4.0;9.0;2.0;1.0;6.0;39.0;63.0;30.0;5.0;1.0;0.0;14.0;50.0;4.0;33.0;;38.0;42.0;6.0;15.0;;10.0;59.0;24.0;7.0;;41.0;32.0;;13.0;7.0;7.0;12.0;5.0;6.0;10.0;68.0
439;Opleidingsniveau: mavo;2001;82.0;9.0;5.0;3.0;1.0;;69.0;8.0;16.0;7.0;83.0;9.0;5.0;2.0;2.0;92.0;8.0;1.0;1.0;8.0;90.0;93.0;5.0;1.0;88.0;10.0;2.0;75.0;7.0;18.0;13.0;18.0;69.0;;;;;;16.0;38.0;37.0;7.0;2.0;21.0;68.0;8.0;2.0;0.0;8.0;36.0;45.0;8.0;3.0;8.0;8.0;8.0;7.0;7.0;61.0;43.0;4.0;10.0;9.0;12.0;4.0;4.0;9.0;3.0;1.0;5.0;35.0;62.0;31.0;7.0;0.0;1.0;17.0;43.0;5.0;35.0;;20.0;47.0;11.0;22.0;;7.0;60.0;26.0;8.0;;42.0;29.0;;13.0;7.0;9.0;13.0;5.0;5.0;10.0;67.0
440;Opleidingsniveau: mavo;2002;83.0;8.0;5.0;2.0;1.0;;68.0;11.0;14.0;7.0;82.0;9.0;5.0;2.0;2.0;92.0;7.0;0.0;3.0;6.0;91.0;94.0;4.0;1.0;88.0;10.0;2.0;77.0;5.0;18.0;14.0;18.0;68.0;;;;;;13.0;39.0;39.0;8.0;1.0;21.0;68.0;9.0;2.0;0.0;8.0;37.0;43.0;9.0;3.0;9.0;8.0;8.0;7.0;6.0;60.0;42.0;4.0;6.0;11.0;10.0;4.0;5.0;11.0;1.0;1.0;7.0;35.0;63.0;27.0;7.0;1.0;2.0;9.0;43.0;2.0;14.0;31.0;18.0;44.0;7.0;6.0;25.0;8.0;64.0;21.0;5.0;2.0;41.0;30.0;;13.0;8.0;9.0;12.0;5.0;4.0;10.0;70.0
441;Opleidingsniveau: mavo;2003;83.0;9.0;5.0;3.0;1.0;4.0;68.0;12.0;12.0;8.0;83.0;10.0;4.0;2.0;1.0;93.0;6.0;1.0;2.0;10.0;89.0;94.0;4.0;2.0;86.0;11.0;3.0;73.0;5.0;22.0;15.0;20.0;65.0;95.0;12.0;1.0;11.0;8.0;16.0;35.0;39.0;9.0;2.0;21.0;68.0;8.0;3.0;1.0;9.0;35.0;44.0;9.0;4.0;9.0;8.0;8.0;7.0;6.0;59.0;39.0;4.0;7.0;9.0;11.0;3.0;4.0;7.0;2.0;1.0;6.0;38.0;65.0;30.0;5.0;1.0;0.0;11.0;39.0;3.0;12.0;35.0;18.0;45.0;5.0;7.0;25.0;9.0;66.0;16.0;4.0;4.0;43.0;28.0;;13.0;8.0;8.0;12.0;5.0;4.0;8.0;71.0
442;Opleidingsniveau: mavo;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;Opleidingsniveau: mavo;2005;83.0;9.0;4.0;3.0;1.0;;;;;;86.0;8.0;4.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;66.0;8.0;4.0;1.0;9.0;33.0;43.0;10.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.0;27.0;5.0;9.0;5.0;13.0;13.0;4.0;5.0;8.0;71.0
444;Opleidingsniveau: mavo;2006;86.0;8.0;3.0;1.0;2.0;;;;;;85.0;8.0;4.0;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.0;69.0;10.0;2.0;1.0;7.0;33.0;48.0;8.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.0;27.0;6.0;9.0;3.0;12.0;11.0;4.0;3.0;8.0;73.0
445;Opleidingsniveau: mavo;2007;83.0;7.0;4.0;3.0;3.0;;;;;;85.0;7.0;5.0;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.0;67.0;8.0;3.0;0.0;8.0;35.0;45.0;8.0;4.0;;;;;;54.0;39.0;4.0;7.0;8.0;10.0;5.0;4.0;10.0;0.0;1.0;11.0;31.0;72.0;21.0;6.0;0.0;1.0;;;;;;;;;;;;;;;;42.0;27.0;7.0;8.0;4.0;13.0;12.0;4.0;3.0;7.0;74.0
446;Opleidingsniveau: mavo;2008;82.0;9.0;5.0;2.0;2.0;;;;;;84.0;8.0;5.0;2.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;66.0;6.0;2.0;1.0;9.0;38.0;44.0;6.0;3.0;;;;;;58.0;43.0;4.0;7.0;9.0;11.0;4.0;4.0;11.0;1.0;0.0;10.0;32.0;76.0;20.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;41.0;27.0;7.0;8.0;4.0;13.0;11.0;4.0;5.0;9.0;71.0
447;Opleidingsniveau: mavo;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.0;28.0;7.0;11.0;3.0;11.0;10.0;5.0;2.0;8.0;75.0
448;Opleidingsniveau: mavo;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;Opleidingsniveau: mavo;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;Opleidingsniveau: havo, mbo, vwo;1997;84.0;8.0;4.0;3.0;1.0;;66.0;12.0;15.0;7.0;79.0;11.0;6.0;2.0;1.0;94.0;4.0;1.0;1.0;8.0;91.0;95.0;3.0;1.0;89.0;9.0;2.0;76.0;4.0;20.0;14.0;16.0;70.0;;;;;;12.0;38.0;42.0;7.0;1.0;24.0;67.0;7.0;2.0;0.0;9.0;35.0;44.0;9.0;3.0;;;;;;64.0;51.0;5.0;10.0;8.0;15.0;6.0;5.0;10.0;5.0;1.0;8.0;32.0;;;;;;;;;;;;;;;;;;;;;40.0;33.0;;13.0;8.0;6.0;11.0;5.0;6.0;12.0;66.0
451;Opleidingsniveau: havo, mbo, vwo;1998;85.0;8.0;4.0;2.0;1.0;;66.0;10.0;16.0;8.0;79.0;11.0;7.0;2.0;1.0;94.0;4.0;1.0;1.0;7.0;92.0;96.0;3.0;2.0;90.0;8.0;2.0;72.0;5.0;23.0;15.0;13.0;71.0;;;;;;11.0;40.0;41.0;7.0;1.0;23.0;68.0;7.0;2.0;0.0;9.0;35.0;45.0;8.0;3.0;9.0;8.0;8.0;7.0;7.0;65.0;50.0;6.0;11.0;5.0;18.0;7.0;6.0;8.0;4.0;1.0;6.0;34.0;;;;;;;;;;;;;;;;;;;;;40.0;33.0;;14.0;7.0;6.0;11.0;5.0;5.0;11.0;67.0
452;Opleidingsniveau: havo, mbo, vwo;1999;85.0;7.0;4.0;2.0;1.0;;69.0;10.0;15.0;6.0;79.0;11.0;6.0;2.0;1.0;93.0;6.0;1.0;2.0;8.0;90.0;94.0;4.0;2.0;88.0;9.0;3.0;75.0;4.0;20.0;16.0;16.0;68.0;;;;;;13.0;38.0;41.0;7.0;1.0;23.0;68.0;7.0;2.0;0.0;9.0;35.0;45.0;8.0;3.0;9.0;8.0;8.0;7.0;7.0;64.0;50.0;5.0;11.0;8.0;16.0;5.0;5.0;8.0;5.0;2.0;8.0;33.0;61.0;32.0;5.0;1.0;1.0;18.0;45.0;3.0;34.0;;18.0;51.0;16.0;15.0;;11.0;56.0;25.0;8.0;;42.0;31.0;;13.0;7.0;6.0;10.0;5.0;5.0;11.0;68.0
453;Opleidingsniveau: havo, mbo, vwo;2000;85.0;8.0;4.0;2.0;1.0;;66.0;12.0;14.0;8.0;80.0;11.0;6.0;2.0;1.0;96.0;3.0;1.0;2.0;8.0;90.0;95.0;3.0;2.0;91.0;7.0;2.0;75.0;6.0;19.0;15.0;16.0;69.0;;;;;;13.0;40.0;40.0;6.0;2.0;24.0;68.0;7.0;2.0;0.0;10.0;36.0;45.0;7.0;2.0;9.0;8.0;8.0;7.0;7.0;65.0;51.0;5.0;11.0;8.0;17.0;6.0;5.0;10.0;5.0;1.0;8.0;35.0;61.0;32.0;5.0;1.0;1.0;17.0;51.0;4.0;29.0;;29.0;46.0;8.0;17.0;;10.0;61.0;22.0;7.0;;42.0;31.0;;13.0;8.0;6.0;10.0;5.0;6.0;11.0;68.0
454;Opleidingsniveau: havo, mbo, vwo;2001;86.0;7.0;4.0;2.0;1.0;;66.0;11.0;16.0;7.0;81.0;11.0;5.0;2.0;1.0;93.0;6.0;1.0;2.0;8.0;89.0;96.0;3.0;1.0;89.0;10.0;2.0;74.0;6.0;20.0;16.0;17.0;67.0;;;;;;12.0;39.0;41.0;6.0;2.0;23.0;69.0;6.0;2.0;0.0;9.0;36.0;45.0;8.0;2.0;9.0;8.0;8.0;7.0;7.0;64.0;48.0;6.0;11.0;8.0;16.0;5.0;5.0;9.0;3.0;1.0;7.0;36.0;58.0;34.0;5.0;1.0;1.0;17.0;49.0;5.0;29.0;;15.0;56.0;16.0;13.0;;13.0;61.0;21.0;6.0;;42.0;31.0;;13.0;7.0;7.0;10.0;5.0;5.0;11.0;69.0
455;Opleidingsniveau: havo, mbo, vwo;2002;87.0;7.0;4.0;2.0;1.0;;71.0;11.0;11.0;7.0;79.0;12.0;6.0;2.0;1.0;95.0;4.0;1.0;2.0;8.0;90.0;96.0;3.0;2.0;89.0;9.0;2.0;74.0;6.0;20.0;13.0;16.0;70.0;;;;;;13.0;40.0;40.0;6.0;1.0;24.0;66.0;7.0;2.0;0.0;9.0;37.0;43.0;8.0;3.0;9.0;8.0;8.0;7.0;7.0;66.0;47.0;7.0;11.0;8.0;15.0;4.0;5.0;8.0;4.0;1.0;7.0;38.0;62.0;33.0;3.0;1.0;1.0;14.0;48.0;4.0;11.0;22.0;13.0;55.0;15.0;3.0;14.0;11.0;61.0;22.0;4.0;3.0;41.0;31.0;;14.0;7.0;7.0;10.0;5.0;5.0;11.0;70.0
456;Opleidingsniveau: havo, mbo, vwo;2003;87.0;7.0;4.0;2.0;1.0;4.0;71.0;10.0;13.0;6.0;80.0;11.0;6.0;2.0;1.0;93.0;5.0;1.0;2.0;8.0;90.0;95.0;4.0;2.0;87.0;10.0;2.0;75.0;5.0;20.0;12.0;19.0;69.0;;;;;;12.0;39.0;41.0;6.0;2.0;22.0;69.0;7.0;2.0;0.0;8.0;36.0;45.0;8.0;3.0;9.0;8.0;8.0;7.0;6.0;65.0;46.0;6.0;10.0;7.0;16.0;5.0;5.0;7.0;3.0;2.0;7.0;38.0;58.0;35.0;6.0;1.0;1.0;13.0;47.0;3.0;10.0;26.0;13.0;53.0;15.0;4.0;14.0;11.0;61.0;21.0;4.0;3.0;43.0;30.0;;13.0;7.0;7.0;10.0;4.0;4.0;10.0;71.0
457;Opleidingsniveau: havo, mbo, vwo;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;Opleidingsniveau: havo, mbo, vwo;2005;88.0;6.0;3.0;2.0;1.0;;;;;;82.0;10.0;5.0;2.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;69.0;8.0;2.0;0.0;9.0;32.0;47.0;9.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.0;29.0;5.0;10.0;6.0;6.0;10.0;4.0;5.0;10.0;72.0
459;Opleidingsniveau: havo, mbo, vwo;2006;89.0;6.0;3.0;2.0;1.0;;;;;;82.0;9.0;5.0;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;69.0;8.0;2.0;0.0;8.0;36.0;44.0;9.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.0;29.0;5.0;8.0;5.0;7.0;9.0;4.0;4.0;9.0;75.0
460;Opleidingsniveau: havo, mbo, vwo;2007;88.0;6.0;3.0;2.0;1.0;;;;;;82.0;9.0;6.0;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;69.0;8.0;1.0;1.0;7.0;37.0;45.0;8.0;3.0;;;;;;62.0;50.0;5.0;12.0;9.0;15.0;5.0;5.0;10.0;3.0;1.0;14.0;28.0;71.0;25.0;3.0;1.0;0.0;;;;;;;;;;;;;;;;46.0;28.0;6.0;8.0;4.0;8.0;10.0;5.0;4.0;8.0;74.0
461;Opleidingsniveau: havo, mbo, vwo;2008;88.0;6.0;3.0;1.0;1.0;;;;;;82.0;9.0;5.0;2.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.0;67.0;7.0;1.0;1.0;8.0;38.0;44.0;7.0;3.0;;;;;;61.0;45.0;4.0;9.0;7.0;14.0;4.0;5.0;9.0;2.0;1.0;12.0;31.0;72.0;24.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;43.0;29.0;6.0;9.0;4.0;8.0;10.0;4.0;4.0;10.0;72.0
462;Opleidingsniveau: havo, mbo, vwo;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.0;27.0;7.0;8.0;4.0;9.0;9.0;5.0;4.0;8.0;74.0
463;Opleidingsniveau: havo, mbo, vwo;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;Opleidingsniveau: havo, mbo, vwo;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;Opleidingsniveau: hbo, universiteit;1997;81.0;12.0;5.0;2.0;1.0;;65.0;14.0;15.0;6.0;78.0;13.0;6.0;2.0;1.0;96.0;3.0;1.0;2.0;7.0;92.0;96.0;3.0;1.0;90.0;8.0;2.0;77.0;5.0;18.0;10.0;19.0;71.0;;;;;;12.0;39.0;42.0;7.0;1.0;26.0;65.0;7.0;2.0;0.0;9.0;39.0;39.0;10.0;3.0;;;;;;71.0;59.0;4.0;12.0;9.0;17.0;5.0;7.0;13.0;6.0;3.0;14.0;34.0;;;;;;;;;;;;;;;;;;;;;48.0;26.0;;12.0;7.0;7.0;10.0;5.0;5.0;11.0;68.0
466;Opleidingsniveau: hbo, universiteit;1998;83.0;11.0;4.0;2.0;1.0;;62.0;11.0;20.0;8.0;79.0;12.0;6.0;2.0;1.0;96.0;3.0;1.0;2.0;8.0;90.0;95.0;4.0;1.0;91.0;8.0;1.0;76.0;4.0;20.0;10.0;13.0;77.0;;;;;;13.0;44.0;36.0;6.0;1.0;25.0;66.0;7.0;1.0;0.0;9.0;38.0;42.0;9.0;3.0;9.0;8.0;8.0;8.0;7.0;68.0;53.0;2.0;12.0;4.0;15.0;5.0;9.0;10.0;5.0;3.0;15.0;33.0;;;;;;;;;;;;;;;;;;;;;48.0;27.0;;12.0;7.0;7.0;10.0;5.0;6.0;11.0;68.0
467;Opleidingsniveau: hbo, universiteit;1999;82.0;10.0;4.0;3.0;1.0;;59.0;14.0;19.0;9.0;80.0;12.0;6.0;2.0;1.0;96.0;3.0;1.0;1.0;7.0;92.0;95.0;4.0;1.0;88.0;11.0;2.0;74.0;6.0;19.0;10.0;16.0;74.0;;;;;;13.0;41.0;37.0;7.0;2.0;25.0;66.0;7.0;1.0;0.0;10.0;38.0;40.0;9.0;3.0;9.0;8.0;8.0;8.0;7.0;68.0;53.0;5.0;12.0;6.0;17.0;6.0;8.0;9.0;8.0;3.0;12.0;34.0;56.0;38.0;4.0;1.0;2.0;20.0;49.0;4.0;27.0;;16.0;51.0;21.0;11.0;;11.0;56.0;28.0;6.0;;50.0;25.0;;11.0;6.0;8.0;9.0;5.0;5.0;12.0;68.0
468;Opleidingsniveau: hbo, universiteit;2000;84.0;9.0;4.0;2.0;1.0;;62.0;15.0;17.0;6.0;80.0;12.0;6.0;2.0;1.0;96.0;3.0;1.0;2.0;8.0;90.0;95.0;3.0;2.0;89.0;9.0;2.0;75.0;6.0;19.0;8.0;20.0;72.0;;;;;;12.0;41.0;39.0;7.0;2.0;26.0;66.0;7.0;1.0;0.0;11.0;38.0;40.0;8.0;3.0;9.0;8.0;8.0;8.0;7.0;66.0;52.0;4.0;12.0;6.0;17.0;5.0;9.0;11.0;5.0;2.0;11.0;36.0;48.0;43.0;6.0;1.0;1.0;22.0;51.0;5.0;22.0;;30.0;46.0;10.0;14.0;;10.0;56.0;30.0;4.0;;50.0;26.0;;11.0;7.0;7.0;9.0;5.0;5.0;10.0;70.0
469;Opleidingsniveau: hbo, universiteit;2001;84.0;10.0;4.0;1.0;1.0;;65.0;12.0;17.0;6.0;80.0;13.0;5.0;1.0;1.0;98.0;2.0;0.0;2.0;4.0;94.0;96.0;3.0;1.0;92.0;6.0;2.0;81.0;6.0;13.0;6.0;19.0;75.0;;;;;;14.0;42.0;36.0;6.0;1.0;25.0;67.0;6.0;2.0;0.0;9.0;40.0;40.0;8.0;3.0;9.0;8.0;8.0;8.0;7.0;67.0;55.0;4.0;10.0;7.0;17.0;6.0;7.0;12.0;5.0;3.0;10.0;34.0;54.0;38.0;7.0;1.0;0.0;23.0;50.0;4.0;24.0;;10.0;58.0;22.0;10.0;;9.0;58.0;28.0;5.0;;49.0;25.0;;11.0;6.0;8.0;9.0;5.0;5.0;11.0;70.0
470;Opleidingsniveau: hbo, universiteit;2002;86.0;8.0;3.0;2.0;1.0;;64.0;14.0;16.0;6.0;81.0;11.0;6.0;1.0;1.0;97.0;2.0;1.0;1.0;8.0;91.0;96.0;3.0;1.0;90.0;9.0;1.0;78.0;6.0;16.0;9.0;17.0;74.0;;;;;;12.0;43.0;37.0;6.0;1.0;26.0;66.0;7.0;1.0;0.0;10.0;42.0;37.0;8.0;3.0;9.0;8.0;8.0;8.0;7.0;66.0;50.0;3.0;10.0;8.0;15.0;4.0;8.0;11.0;2.0;2.0;11.0;38.0;57.0;36.0;4.0;2.0;1.0;20.0;47.0;5.0;8.0;20.0;11.0;54.0;21.0;2.0;12.0;10.0;60.0;25.0;3.0;2.0;50.0;25.0;;11.0;7.0;7.0;9.0;5.0;5.0;9.0;72.0
471;Opleidingsniveau: hbo, universiteit;2003;85.0;10.0;3.0;2.0;1.0;4.0;68.0;12.0;15.0;5.0;81.0;11.0;5.0;2.0;1.0;96.0;3.0;1.0;1.0;6.0;93.0;95.0;4.0;1.0;90.0;8.0;2.0;77.0;6.0;17.0;9.0;22.0;69.0;;;;;;12.0;44.0;36.0;6.0;1.0;27.0;64.0;8.0;2.0;0.0;10.0;40.0;39.0;7.0;3.0;9.0;8.0;8.0;8.0;7.0;64.0;50.0;3.0;12.0;5.0;17.0;5.0;7.0;9.0;4.0;3.0;11.0;32.0;55.0;37.0;7.0;1.0;0.0;21.0;45.0;4.0;8.0;23.0;11.0;51.0;21.0;4.0;12.0;10.0;57.0;26.0;6.0;2.0;51.0;25.0;;10.0;6.0;8.0;9.0;4.0;4.0;10.0;74.0
472;Opleidingsniveau: hbo, universiteit;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;Opleidingsniveau: hbo, universiteit;2005;87.0;8.0;3.0;1.0;1.0;;;;;;82.0;11.0;5.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;66.0;7.0;2.0;0.0;9.0;39.0;43.0;7.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.0;25.0;6.0;9.0;3.0;6.0;8.0;4.0;4.0;10.0;74.0
474;Opleidingsniveau: hbo, universiteit;2006;88.0;7.0;3.0;1.0;0.0;;;;;;82.0;10.0;6.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;67.0;6.0;1.0;0.0;9.0;41.0;40.0;8.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49.0;28.0;7.0;7.0;3.0;7.0;8.0;4.0;5.0;10.0;73.0
475;Opleidingsniveau: hbo, universiteit;2007;88.0;7.0;3.0;2.0;1.0;;;;;;82.0;11.0;4.0;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.0;66.0;5.0;2.0;0.0;10.0;41.0;40.0;7.0;3.0;;;;;;66.0;56.0;6.0;12.0;8.0;17.0;6.0;8.0;10.0;2.0;3.0;19.0;29.0;61.0;34.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;54.0;21.0;7.0;7.0;4.0;7.0;8.0;4.0;3.0;7.0;77.0
476;Opleidingsniveau: hbo, universiteit;2008;88.0;7.0;4.0;1.0;1.0;;;;;;81.0;11.0;6.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.0;64.0;7.0;1.0;0.0;10.0;43.0;38.0;7.0;2.0;;;;;;67.0;54.0;5.0;10.0;6.0;17.0;5.0;7.0;10.0;3.0;3.0;18.0;32.0;62.0;33.0;4.0;1.0;0.0;;;;;;;;;;;;;;;;54.0;24.0;7.0;7.0;3.0;5.0;7.0;4.0;4.0;9.0;75.0
477;Opleidingsniveau: hbo, universiteit;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54.0;24.0;7.0;5.0;3.0;8.0;7.0;4.0;3.0;11.0;75.0
478;Opleidingsniveau: hbo, universiteit;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
479;Opleidingsniveau: hbo, universiteit;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480;Hogere leidinggevenden;1997;82.0;11.0;4.0;2.0;1.0;;64.0;13.0;16.0;7.0;78.0;13.0;7.0;2.0;1.0;97.0;3.0;1.0;1.0;5.0;94.0;97.0;2.0;1.0;92.0;7.0;2.0;80.0;4.0;16.0;9.0;16.0;74.0;;;;;;11.0;43.0;41.0;5.0;1.0;28.0;66.0;5.0;1.0;0.0;10.0;41.0;40.0;8.0;1.0;;;;;;67.0;56.0;4.0;12.0;9.0;19.0;4.0;6.0;10.0;8.0;3.0;11.0;31.0;;;;;;;;;;;;;;;;;;;;;48.0;28.0;;12.0;7.0;6.0;8.0;5.0;5.0;12.0;69.0
