ID;LeeftijdVoertuig;BrandstofsoortVoertuig;Perioden;KilometersNederlandsePersonenautoS_1;GemiddeldJaarkilometrage_2;NederlandsePersonenautoSInGebruik_3
509;20 jaar;Totaal;2023;1885.3;8958;210462
510;20 jaar;Benzine/overige;2018;1190.0;8462;140626
511;20 jaar;Benzine/overige;2019;1513.4;8415;179836
512;20 jaar;Benzine/overige;2020;1435.0;7541;190295
513;20 jaar;Benzine/overige;2021;1419.9;7976;178019
514;20 jaar;Benzine/overige;2022;1597.5;8349;191347
515;20 jaar;Benzine/overige;2023;1740.3;8775;198336
516;20 jaar;Diesel;2018;71.5;12598;5677
517;20 jaar;Diesel;2019;93.7;12799;7322
518;20 jaar;Diesel;2020;80.1;9952;8052
519;20 jaar;Diesel;2021;79.5;10313;7709
520;20 jaar;Diesel;2022;94.0;11111;8461
521;20 jaar;Diesel;2023;100.7;10740;9378
522;20 jaar;LPG;2018;48.4;16490;2935
523;20 jaar;LPG;2019;40.4;15354;2629
524;20 jaar;LPG;2020;38.7;13486;2871
525;20 jaar;LPG;2021;48.2;14962;3220
526;20 jaar;LPG;2022;46.1;16016;2876
527;20 jaar;LPG;2023;44.2;16097;2748
528;21 jaar;Totaal;2018;780.2;8168;95516
529;21 jaar;Totaal;2019;961.6;8257;116464
530;21 jaar;Totaal;2020;1098.0;7325;149897
531;21 jaar;Totaal;2021;1269.4;7732;164172
532;21 jaar;Totaal;2022;1259.1;8202;153518
533;21 jaar;Totaal;2023;1471.4;8599;171114
534;21 jaar;Benzine/overige;2018;710.1;7860;90337
535;21 jaar;Benzine/overige;2019;877.1;7981;109899
536;21 jaar;Benzine/overige;2020;1022.1;7173;142489
537;21 jaar;Benzine/overige;2021;1180.4;7570;155935
538;21 jaar;Benzine/overige;2022;1156.1;7987;144739
539;21 jaar;Benzine/overige;2023;1364.7;8433;161838
540;21 jaar;Diesel;2018;33.7;11243;2995
541;21 jaar;Diesel;2019;47.7;11293;4220
542;21 jaar;Diesel;2020;49.8;9296;5352
543;21 jaar;Diesel;2021;56.2;9483;5930
544;21 jaar;Diesel;2022;60.9;9900;6147
545;21 jaar;Diesel;2023;68.9;10045;6855
546;21 jaar;LPG;2018;36.5;16694;2184
547;21 jaar;LPG;2019;36.8;15701;2345
548;21 jaar;LPG;2020;26.1;12690;2056
549;21 jaar;LPG;2021;32.8;14206;2307
550;21 jaar;LPG;2022;42.2;16026;2632
551;21 jaar;LPG;2023;37.9;15645;2421
552;22 jaar;Totaal;2018;498.2;7628;65308
553;22 jaar;Totaal;2019;569.9;7725;73778
554;22 jaar;Totaal;2020;630.9;6986;90317
555;22 jaar;Totaal;2021;873.4;7344;118919
556;22 jaar;Totaal;2022;1000.1;7690;130059
557;22 jaar;Totaal;2023;1045.5;8240;126886
558;22 jaar;Benzine/overige;2018;460.5;7410;62149
559;22 jaar;Benzine/overige;2019;515.8;7417;69546
560;22 jaar;Benzine/overige;2020;579.3;6802;85166
561;22 jaar;Benzine/overige;2021;814.7;7195;113239
562;22 jaar;Benzine/overige;2022;928.7;7525;123406
563;22 jaar;Benzine/overige;2023;965.8;8077;119578
564;22 jaar;Diesel;2018;20.3;10194;1991
565;22 jaar;Diesel;2019;25.0;10311;2427
566;22 jaar;Diesel;2020;26.2;8064;3255
567;22 jaar;Diesel;2021;35.5;8889;3996
568;22 jaar;Diesel;2022;43.4;9085;4780
569;22 jaar;Diesel;2023;44.8;8832;5073
570;22 jaar;LPG;2018;17.4;14873;1168
571;22 jaar;LPG;2019;29.1;16121;1805
572;22 jaar;LPG;2020;25.4;13380;1896
573;22 jaar;LPG;2021;23.1;13722;1684
574;22 jaar;LPG;2022;28.1;14986;1873
575;22 jaar;LPG;2023;34.9;15616;2235
576;23 jaar;Totaal;2018;304.0;7160;42459
577;23 jaar;Totaal;2019;363.4;7219;50344
578;23 jaar;Totaal;2020;373.6;6493;57538
579;23 jaar;Totaal;2021;499.1;6989;71409
580;23 jaar;Totaal;2022;671.5;7286;92167
581;23 jaar;Totaal;2023;815.3;7684;106106
582;23 jaar;Benzine/overige;2018;280.0;6951;40282
583;23 jaar;Benzine/overige;2019;334.1;7001;47712
584;23 jaar;Benzine/overige;2020;339.8;6292;54013
585;23 jaar;Benzine/overige;2021;456.5;6795;67189
586;23 jaar;Benzine/overige;2022;622.9;7124;87436
587;23 jaar;Benzine/overige;2023;757.3;7542;100410
588;23 jaar;Diesel;2018;12.9;9182;1403
589;23 jaar;Diesel;2019;15.1;8989;1679
590;23 jaar;Diesel;2020;14.1;7111;1988
591;23 jaar;Diesel;2021;19.9;7675;2591
592;23 jaar;Diesel;2022;28.2;8503;3322
593;23 jaar;Diesel;2023;33.6;8283;4061
594;23 jaar;LPG;2018;11.1;14356;774
595;23 jaar;LPG;2019;14.3;14977;953
596;23 jaar;LPG;2020;19.6;12781;1537
597;23 jaar;LPG;2021;22.6;13900;1629
598;23 jaar;LPG;2022;20.4;14484;1409
599;23 jaar;LPG;2023;24.4;14922;1635
600;24 jaar;Totaal;2018;193.0;6734;28656
601;24 jaar;Totaal;2019;220.5;6725;32782
602;24 jaar;Totaal;2020;240.0;6037;39752
603;24 jaar;Totaal;2021;303.4;6559;46257
604;24 jaar;Totaal;2022;388.2;6929;56022
605;24 jaar;Totaal;2023;535.8;7235;74063
606;24 jaar;Benzine/overige;2018;177.7;6584;26997
607;24 jaar;Benzine/overige;2019;201.5;6528;30858
608;24 jaar;Benzine/overige;2020;220.5;5883;37479
609;24 jaar;Benzine/overige;2021;271.6;6288;43191
610;24 jaar;Benzine/overige;2022;349.4;6676;52345
611;24 jaar;Benzine/overige;2023;495.8;7087;69962
612;24 jaar;Diesel;2018;10.7;7941;1344
613;24 jaar;Diesel;2019;10.2;8229;1243
614;24 jaar;Diesel;2020;9.5;6555;1447
615;24 jaar;Diesel;2021;13.3;7694;1726
616;24 jaar;Diesel;2022;18.3;8001;2281
617;24 jaar;Diesel;2023;22.7;7915;2868
618;24 jaar;LPG;2018;4.6;14450;315
619;24 jaar;LPG;2019;8.8;12903;681
620;24 jaar;LPG;2020;10.0;12100;826
621;24 jaar;LPG;2021;18.5;13809;1340
622;24 jaar;LPG;2022;20.5;14685;1396
623;24 jaar;LPG;2023;17.3;14037;1233
624;25 jaar;Totaal;2018;124.0;6316;19635
625;25 jaar;Totaal;2019;139.8;6213;22509
626;25 jaar;Totaal;2020;146.1;5653;25843
627;25 jaar;Totaal;2021;195.5;6079;32159
628;25 jaar;Totaal;2022;240.7;6444;37359
629;25 jaar;Totaal;2023;319.1;6911;46170
630;25 jaar;Benzine/overige;2018;111.9;6170;18143
631;25 jaar;Benzine/overige;2019;127.8;6093;20980
632;25 jaar;Benzine/overige;2020;133.5;5527;24162
633;25 jaar;Benzine/overige;2021;178.4;5919;30132
634;25 jaar;Benzine/overige;2022;212.1;6134;34570
635;25 jaar;Benzine/overige;2023;285.5;6663;42844
636;25 jaar;Diesel;2018;8.3;6871;1201
637;25 jaar;Diesel;2019;8.4;6703;1254
638;25 jaar;Diesel;2020;6.3;5717;1099
639;25 jaar;Diesel;2021;8.8;6701;1306
640;25 jaar;Diesel;2022;11.6;7343;1586
641;25 jaar;Diesel;2023;15.0;7284;2065
642;25 jaar;LPG;2018;3.8;13111;291
643;25 jaar;LPG;2019;3.6;13119;275
644;25 jaar;LPG;2020;6.3;10769;582
645;25 jaar;LPG;2021;8.4;11609;721
646;25 jaar;LPG;2022;17.0;14156;1203
647;25 jaar;LPG;2023;18.5;14698;1261
648;26 jaar;Totaal;2018;109.5;5852;18719
649;26 jaar;Totaal;2019;96.3;5914;16289
650;26 jaar;Totaal;2020;95.1;5217;18226
651;26 jaar;Totaal;2021;121.8;5754;21166
652;26 jaar;Totaal;2022;157.2;5987;26255
653;26 jaar;Totaal;2023;204.0;6439;31678
654;26 jaar;Benzine/overige;2018;95.3;5692;16737
655;26 jaar;Benzine/overige;2019;86.0;5777;14889
656;26 jaar;Benzine/overige;2020;86.3;5127;16825
657;26 jaar;Benzine/overige;2021;109.8;5590;19638
658;26 jaar;Benzine/overige;2022;140.5;5762;24392
659;26 jaar;Benzine/overige;2023;177.9;6119;29068
660;26 jaar;Diesel;2018;11.4;6718;1695
661;26 jaar;Diesel;2019;6.9;6052;1147
662;26 jaar;Diesel;2020;6.2;5381;1158
663;26 jaar;Diesel;2021;5.9;5733;1024
664;26 jaar;Diesel;2022;8.4;6936;1218
665;26 jaar;Diesel;2023;10.2;6873;1487
666;26 jaar;LPG;2018;2.9;10072;287
667;26 jaar;LPG;2019;3.4;13334;253
668;26 jaar;LPG;2020;2.6;10688;243
669;26 jaar;LPG;2021;6.1;12154;504
670;26 jaar;LPG;2022;8.2;12719;645
671;26 jaar;LPG;2023;15.9;14150;1123
672;27 jaar;Totaal;2018;80.5;5183;15523
673;27 jaar;Totaal;2019;88.4;5462;16184
674;27 jaar;Totaal;2020;66.7;4807;13884
675;27 jaar;Totaal;2021;80.7;5258;15348
676;27 jaar;Totaal;2022;99.9;5665;17638
677;27 jaar;Totaal;2023;133.0;5921;22461
678;27 jaar;Benzine/overige;2018;68.2;4928;13843
679;27 jaar;Benzine/overige;2019;76.7;5342;14359
680;27 jaar;Benzine/overige;2020;59.8;4752;12584
681;27 jaar;Benzine/overige;2021;72.6;5177;14026
682;27 jaar;Benzine/overige;2022;87.3;5398;16179
683;27 jaar;Benzine/overige;2023;118.4;5719;20705
684;27 jaar;Diesel;2018;10.3;6852;1496
685;27 jaar;Diesel;2019;9.3;5954;1567
686;27 jaar;Diesel;2020;5.0;4647;1072
687;27 jaar;Diesel;2021;5.9;5328;1102
688;27 jaar;Diesel;2022;6.2;6219;989
689;27 jaar;Diesel;2023;7.4;6395;1153
690;27 jaar;LPG;2018;2.0;10821;184
691;27 jaar;LPG;2019;2.4;9110;258
692;27 jaar;LPG;2020;2.0;8611;228
693;27 jaar;LPG;2021;2.2;10117;220
694;27 jaar;LPG;2022;6.4;13679;470
695;27 jaar;LPG;2023;7.2;11943;603
696;28 jaar;Totaal;2018;53.8;4559;11798
697;28 jaar;Totaal;2019;65.1;4726;13784
698;28 jaar;Totaal;2020;63.4;4432;14296
699;28 jaar;Totaal;2021;61.0;5043;12105
700;28 jaar;Totaal;2022;67.4;5148;13096
701;28 jaar;Totaal;2023;84.1;5502;15295
702;28 jaar;Benzine/overige;2018;44.8;4273;10479
703;28 jaar;Benzine/overige;2019;54.8;4486;12214
704;28 jaar;Benzine/overige;2020;54.6;4329;12613
705;28 jaar;Benzine/overige;2021;54.1;4970;10876
706;28 jaar;Benzine/overige;2022;59.6;5036;11832
707;28 jaar;Benzine/overige;2023;73.3;5273;13910
708;28 jaar;Diesel;2018;7.7;6623;1160
709;28 jaar;Diesel;2019;8.4;5986;1408
710;28 jaar;Diesel;2020;7.0;4815;1460
711;28 jaar;Diesel;2021;5.2;5068;1024
712;28 jaar;Diesel;2022;5.7;5439;1055
713;28 jaar;Diesel;2023;5.4;5650;950
714;28 jaar;LPG;2018;1.3;8402;159
715;28 jaar;LPG;2019;1.9;11873;162
716;28 jaar;LPG;2020;1.7;7798;223
717;28 jaar;LPG;2021;1.8;8800;205
718;28 jaar;LPG;2022;2.1;10020;209
719;28 jaar;LPG;2023;5.4;12500;435
720;29 jaar;Totaal;2018;37.2;4314;8630
721;29 jaar;Totaal;2019;45.5;4247;10715
722;29 jaar;Totaal;2020;49.1;3913;12544
723;29 jaar;Totaal;2021;56.8;4378;12973
724;29 jaar;Totaal;2022;54.2;5022;10783
725;29 jaar;Totaal;2023;59.2;5112;11591
726;29 jaar;Benzine/overige;2018;30.6;4090;7492
727;29 jaar;Benzine/overige;2019;38.3;4040;9486
728;29 jaar;Benzine/overige;2020;41.4;3738;11081
729;29 jaar;Benzine/overige;2021;48.1;4227;11383
730;29 jaar;Benzine/overige;2022;47.0;4898;9587
731;29 jaar;Benzine/overige;2023;52.5;5052;10392
732;29 jaar;Diesel;2018;5.7;5613;1007
733;29 jaar;Diesel;2019;6.0;5580;1079
734;29 jaar;Diesel;2020;6.3;4830;1307
735;29 jaar;Diesel;2021;7.0;5047;1388
736;29 jaar;Diesel;2022;5.1;5125;1001
737;29 jaar;Diesel;2023;4.9;4856;1008
738;29 jaar;LPG;2018;0.9;7139;131
739;29 jaar;LPG;2019;1.2;7715;150
740;29 jaar;LPG;2020;1.4;8655;156
741;29 jaar;LPG;2021;1.7;8320;202
742;29 jaar;LPG;2022;2.1;10585;195
743;29 jaar;LPG;2023;1.9;9715;191
744;30 jaar;Totaal;2018;29.6;4029;7345
745;30 jaar;Totaal;2019;30.6;3897;7860
746;30 jaar;Totaal;2020;33.3;3382;9855
747;30 jaar;Totaal;2021;47.2;4043;11677
748;30 jaar;Totaal;2022;50.1;4198;11935
749;30 jaar;Totaal;2023;46.3;4689;9881
750;30 jaar;Benzine/overige;2018;23.6;3690;6403
751;30 jaar;Benzine/overige;2019;25.5;3756;6791
752;30 jaar;Benzine/overige;2020;28.9;3332;8685
753;30 jaar;Benzine/overige;2021;39.2;3813;10269
754;30 jaar;Benzine/overige;2022;41.5;3996;10394
755;30 jaar;Benzine/overige;2023;40.3;4620;8726
756;30 jaar;Diesel;2018;5.1;6144;828
757;30 jaar;Diesel;2019;4.5;4753;939
758;30 jaar;Diesel;2020;3.7;3585;1027
759;30 jaar;Diesel;2021;6.8;5414;1264
760;30 jaar;Diesel;2022;7.1;5236;1351
761;30 jaar;Diesel;2023;4.3;4459;972
762;30 jaar;LPG;2018;0.9;7671;114
763;30 jaar;LPG;2019;0.7;5069;130
764;30 jaar;LPG;2020;0.7;4925;143
765;30 jaar;LPG;2021;1.2;8405;144
766;30 jaar;LPG;2022;1.5;7853;190
767;30 jaar;LPG;2023;1.7;9203;183
768;31 jaar;Totaal;2018;35.3;3620;9754
769;31 jaar;Totaal;2019;25.3;3734;6765
770;31 jaar;Totaal;2020;22.8;3113;7319
771;31 jaar;Totaal;2021;33.8;3618;9331
772;31 jaar;Totaal;2022;43.0;3928;10954
773;31 jaar;Totaal;2023;44.1;3950;11164
774;31 jaar;Benzine/overige;2018;29.6;3339;8879
775;31 jaar;Benzine/overige;2019;20.9;3539;5896
776;31 jaar;Benzine/overige;2020;19.3;3058;6318
777;31 jaar;Benzine/overige;2021;28.7;3495;8224
778;31 jaar;Benzine/overige;2022;34.8;3629;9597
779;31 jaar;Benzine/overige;2023;37.0;3821;9688
780;31 jaar;Diesel;2018;4.6;5953;772
781;31 jaar;Diesel;2019;3.7;4747;769
782;31 jaar;Diesel;2020;3.0;3418;877
783;31 jaar;Diesel;2021;4.3;4409;973
784;31 jaar;Diesel;2022;7.0;5733;1222
785;31 jaar;Diesel;2023;5.6;4366;1294
786;31 jaar;LPG;2018;1.1;10431;103
787;31 jaar;LPG;2019;0.7;7440;100
788;31 jaar;LPG;2020;0.5;3758;124
789;31 jaar;LPG;2021;0.7;5433;134
790;31 jaar;LPG;2022;1.2;8802;135
791;31 jaar;LPG;2023;1.4;7852;182
792;32 jaar;Totaal;2018;63.6;4219;15078
793;32 jaar;Totaal;2019;32.7;3488;9367
794;32 jaar;Totaal;2020;18.8;2910;6452
795;32 jaar;Totaal;2021;23.1;3253;7106
796;32 jaar;Totaal;2022;31.9;3549;8985
797;32 jaar;Totaal;2023;39.3;3716;10580
798;32 jaar;Benzine/overige;2018;41.8;3362;12426
799;32 jaar;Benzine/overige;2019;27.8;3257;8536
800;32 jaar;Benzine/overige;2020;15.3;2711;5635
801;32 jaar;Benzine/overige;2021;19.4;3165;6129
802;32 jaar;Benzine/overige;2022;27.2;3433;7911
803;32 jaar;Benzine/overige;2023;32.2;3478;9244
804;32 jaar;Diesel;2018;18.2;7998;2276
805;32 jaar;Diesel;2019;3.9;5333;729
806;32 jaar;Diesel;2020;2.9;4038;720
807;32 jaar;Diesel;2021;3.1;3666;858
808;32 jaar;Diesel;2022;4.1;4301;943
809;32 jaar;Diesel;2023;6.1;5036;1204
810;32 jaar;LPG;2018;3.6;9646;376
811;32 jaar;LPG;2019;1.0;9578;102
812;32 jaar;LPG;2020;0.6;6079;97
813;32 jaar;LPG;2021;0.6;4827;119
814;32 jaar;LPG;2022;0.7;5169;131
815;32 jaar;LPG;2023;1.1;8328;132
816;33 jaar;Totaal;2018;40.0;3825;10470
817;33 jaar;Totaal;2019;55.7;3961;14073
818;33 jaar;Totaal;2020;23.2;2577;9021
819;33 jaar;Totaal;2021;21.1;3399;6197
820;33 jaar;Totaal;2022;21.9;3219;6810
821;33 jaar;Totaal;2023;28.3;3269;8652
822;33 jaar;Benzine/overige;2018;25.9;2997;8636
823;33 jaar;Benzine/overige;2019;40.0;3385;11818
824;33 jaar;Benzine/overige;2020;20.4;2469;8248
825;33 jaar;Benzine/overige;2021;17.4;3212;5405
826;33 jaar;Benzine/overige;2022;17.8;3040;5858
827;33 jaar;Benzine/overige;2023;24.4;3203;7608
828;33 jaar;Diesel;2018;11.4;7406;1542
829;33 jaar;Diesel;2019;13.4;6946;1923
830;33 jaar;Diesel;2020;2.5;3730;683
831;33 jaar;Diesel;2021;3.1;4416;699
832;33 jaar;Diesel;2022;3.6;4278;830
833;33 jaar;Diesel;2023;3.4;3697;920
834;33 jaar;LPG;2018;2.7;9388;292
835;33 jaar;LPG;2019;2.4;7190;332
836;33 jaar;LPG;2020;0.3;3716;90
837;33 jaar;LPG;2021;0.6;6619;93
838;33 jaar;LPG;2022;0.6;4618;122
839;33 jaar;LPG;2023;0.5;4163;124
840;34 jaar;Totaal;2018;32.3;3595;8981
841;34 jaar;Totaal;2019;32.2;3268;9854
842;34 jaar;Totaal;2020;38.2;2848;13401
843;34 jaar;Totaal;2021;23.9;2715;8818
844;34 jaar;Totaal;2022;18.5;3065;6034
845;34 jaar;Totaal;2023;18.8;2864;6580
846;34 jaar;Benzine/overige;2018;23.0;3002;7660
847;34 jaar;Benzine/overige;2019;21.6;2615;8258
848;34 jaar;Benzine/overige;2020;27.1;2372;11430
849;34 jaar;Benzine/overige;2021;20.9;2593;8058
850;34 jaar;Benzine/overige;2022;14.9;2835;5261
851;34 jaar;Benzine/overige;2023;15.1;2669;5671
852;34 jaar;Diesel;2018;6.7;6652;1013
853;34 jaar;Diesel;2019;8.2;6162;1331
854;34 jaar;Diesel;2020;9.2;5514;1673
855;34 jaar;Diesel;2021;2.6;3904;672
856;34 jaar;Diesel;2022;3.0;4444;673
857;34 jaar;Diesel;2023;3.2;4056;789
858;34 jaar;LPG;2018;2.6;8285;308
859;34 jaar;LPG;2019;2.4;9086;265
860;34 jaar;LPG;2020;1.8;6146;298
861;34 jaar;LPG;2021;0.4;4801;88
862;34 jaar;LPG;2022;0.6;5890;100
863;34 jaar;LPG;2023;0.5;4258;120
864;35 jaar;Totaal;2018;27.8;3063;9073
865;35 jaar;Totaal;2019;26.3;3108;8462
866;35 jaar;Totaal;2020;23.9;2554;9358
867;35 jaar;Totaal;2021;39.9;3103;12865
868;35 jaar;Totaal;2022;22.7;2626;8639
869;35 jaar;Totaal;2023;17.6;3021;5813
870;35 jaar;Benzine/overige;2018;20.6;2638;7805
871;35 jaar;Benzine/overige;2019;19.4;2673;7271
872;35 jaar;Benzine/overige;2020;17.1;2146;7963
873;35 jaar;Benzine/overige;2021;29.4;2645;11108
874;35 jaar;Benzine/overige;2022;19.6;2476;7903
875;35 jaar;Benzine/overige;2023;13.6;2685;5078
876;35 jaar;Diesel;2018;4.7;4831;965
877;35 jaar;Diesel;2019;4.8;5150;932
878;35 jaar;Diesel;2020;5.3;4595;1155
879;35 jaar;Diesel;2021;8.5;5746;1482
880;35 jaar;Diesel;2022;2.5;3874;653
881;35 jaar;Diesel;2023;3.3;5209;638
882;35 jaar;LPG;2018;2.5;8391;303
883;35 jaar;LPG;2019;2.1;7952;259
884;35 jaar;LPG;2020;1.5;6266;240
885;35 jaar;LPG;2021;2.0;7343;275
886;35 jaar;LPG;2022;0.6;7074;83
887;35 jaar;LPG;2023;0.6;6243;97
888;36 jaar;Totaal;2018;19.4;2836;6851
889;36 jaar;Totaal;2019;25.0;2906;8607
890;36 jaar;Totaal;2020;18.0;2228;8091
891;36 jaar;Totaal;2021;27.7;3064;9023
892;36 jaar;Totaal;2022;39.3;3140;12505
893;36 jaar;Totaal;2023;21.8;2570;8481
894;36 jaar;Benzine/overige;2018;13.6;2344;5785
895;36 jaar;Benzine/overige;2019;19.3;2600;7433
896;36 jaar;Benzine/overige;2020;14.0;1995;7026
897;36 jaar;Benzine/overige;2021;19.9;2568;7749
898;36 jaar;Benzine/overige;2022;28.9;2662;10860
899;36 jaar;Benzine/overige;2023;18.9;2428;7768
900;36 jaar;Diesel;2018;4.2;4947;842
901;36 jaar;Diesel;2019;3.6;4019;899
902;36 jaar;Diesel;2020;3.1;3718;846
903;36 jaar;Diesel;2021;5.9;5666;1049
904;36 jaar;Diesel;2022;8.2;5979;1373
905;36 jaar;Diesel;2023;2.3;3643;630
906;36 jaar;LPG;2018;1.7;7609;224
907;36 jaar;LPG;2019;2.1;7535;275
908;36 jaar;LPG;2020;0.9;3948;219
909;36 jaar;LPG;2021;1.8;8027;225
910;36 jaar;LPG;2022;2.1;7859;272
911;36 jaar;LPG;2023;0.6;7733;83
912;37 jaar;Totaal;2018;13.9;2620;5318
913;37 jaar;Totaal;2019;17.7;2693;6577
914;37 jaar;Totaal;2020;18.0;2175;8295
915;37 jaar;Totaal;2021;20.3;2582;7845
916;37 jaar;Totaal;2022;23.9;2706;8829
917;37 jaar;Totaal;2023;33.7;2771;12163
918;37 jaar;Benzine/overige;2018;9.6;2151;4445
919;37 jaar;Benzine/overige;2019;13.5;2406;5605
920;37 jaar;Benzine/overige;2020;14.2;1957;7233
921;37 jaar;Benzine/overige;2021;15.0;2189;6855
922;37 jaar;Benzine/overige;2022;17.8;2331;7621
923;37 jaar;Benzine/overige;2023;25.9;2442;10602
924;37 jaar;Diesel;2018;2.7;4416;602
925;37 jaar;Diesel;2019;3.2;4127;777
926;37 jaar;Diesel;2020;2.9;3483;820
927;37 jaar;Diesel;2021;4.2;5280;791
928;37 jaar;Diesel;2022;4.3;4364;995
929;37 jaar;Diesel;2023;6.2;4800;1298
930;37 jaar;LPG;2018;1.7;6322;271
931;37 jaar;LPG;2019;1.0;5228;195
932;37 jaar;LPG;2020;1.0;4229;242
933;37 jaar;LPG;2021;1.1;5422;199
934;37 jaar;LPG;2022;1.8;8372;213
935;37 jaar;LPG;2023;1.6;6004;263
936;38 jaar;Totaal;2018;12.9;2448;5262
937;38 jaar;Totaal;2019;12.0;2335;5157
938;38 jaar;Totaal;2020;13.1;2055;6373
939;38 jaar;Totaal;2021;18.6;2287;8124
940;38 jaar;Totaal;2022;17.4;2249;7728
941;38 jaar;Totaal;2023;21.6;2517;8578
942;38 jaar;Benzine/overige;2018;9.1;2092;4355
943;38 jaar;Benzine/overige;2019;8.7;2011;4328
944;38 jaar;Benzine/overige;2020;9.3;1700;5480
945;38 jaar;Benzine/overige;2021;14.1;1989;7103
946;38 jaar;Benzine/overige;2022;13.4;1988;6763
947;38 jaar;Benzine/overige;2023;15.9;2150;7405
948;38 jaar;Diesel;2018;2.2;4380;512
949;38 jaar;Diesel;2019;2.0;3416;582
950;38 jaar;Diesel;2020;3.1;4345;717
951;38 jaar;Diesel;2021;3.4;4275;789
952;38 jaar;Diesel;2022;3.0;3931;762
953;38 jaar;Diesel;2023;4.0;4180;962
954;38 jaar;LPG;2018;1.5;3871;395
955;38 jaar;LPG;2019;1.4;5473;247
956;38 jaar;LPG;2020;0.7;3807;176
957;38 jaar;LPG;2021;1.1;4640;232
958;38 jaar;LPG;2022;0.9;4631;203
959;38 jaar;LPG;2023;1.7;7833;211
960;39 jaar;Totaal;2018;16.9;2338;7230
961;39 jaar;Totaal;2019;12.2;2381;5123
962;39 jaar;Totaal;2020;8.5;1699;5030
963;39 jaar;Totaal;2021;14.2;2250;6325
964;39 jaar;Totaal;2022;17.8;2227;8003
965;39 jaar;Totaal;2023;15.6;2043;7623
966;39 jaar;Benzine/overige;2018;13.4;2161;6191
967;39 jaar;Benzine/overige;2019;9.2;2166;4263
968;39 jaar;Benzine/overige;2020;6.3;1486;4235
969;39 jaar;Benzine/overige;2021;10.4;1916;5433
970;39 jaar;Benzine/overige;2022;13.8;1972;6985
971;39 jaar;Benzine/overige;2023;12.1;1822;6661
972;39 jaar;Diesel;2018;1.9;3885;486
973;39 jaar;Diesel;2019;1.9;3854;493
974;39 jaar;Diesel;2020;1.4;2412;561
975;39 jaar;Diesel;2021;2.7;3890;704
976;39 jaar;Diesel;2022;3.0;3837;785
977;39 jaar;Diesel;2023;2.6;3367;758
978;39 jaar;LPG;2018;1.6;2962;553
979;39 jaar;LPG;2019;1.1;2903;367
980;39 jaar;LPG;2020;0.9;3831;234
981;39 jaar;LPG;2021;1.1;5769;188
982;39 jaar;LPG;2022;1.0;4439;233
983;39 jaar;LPG;2023;0.9;4320;204
984;40 jaar;Totaal;2018;14.3;1971;7261
985;40 jaar;Totaal;2019;14.8;1974;7493
986;40 jaar;Totaal;2020;10.9;2017;5392
987;40 jaar;Totaal;2021;10.2;1923;5308
988;40 jaar;Totaal;2022;14.0;2111;6646
989;40 jaar;Totaal;2023;17.4;2103;8255
990;40 jaar;Benzine/overige;2018;10.3;1762;5837
991;40 jaar;Benzine/overige;2019;11.5;1868;6172
992;40 jaar;Benzine/overige;2020;7.9;1858;4252
993;40 jaar;Benzine/overige;2021;6.8;1609;4235
994;40 jaar;Benzine/overige;2022;9.4;1736;5409
995;40 jaar;Benzine/overige;2023;12.6;1819;6904
996;40 jaar;Diesel;2018;1.7;2991;563
997;40 jaar;Diesel;2019;1.5;2467;601
998;40 jaar;Diesel;2020;1.4;2231;631
999;40 jaar;Diesel;2021;2.3;3189;719
1000;40 jaar;Diesel;2022;3.1;3466;897
1001;40 jaar;Diesel;2023;3.0;3120;958
1002;40 jaar;LPG;2018;2.3;2724;861
1003;40 jaar;LPG;2019;1.8;2471;720
1004;40 jaar;LPG;2020;1.6;3074;509
1005;40 jaar;LPG;2021;1.1;3119;354
1006;40 jaar;LPG;2022;1.5;4493;340
1007;40 jaar;LPG;2023;1.8;4604;393
1008;41 jaar;Totaal;2018;16.6;2439;6787
1009;41 jaar;Totaal;2019;15.8;2124;7428
1010;41 jaar;Totaal;2020;15.5;2024;7660
1011;41 jaar;Totaal;2021;12.9;2314;5591
1012;41 jaar;Totaal;2022;12.2;2209;5505
1013;41 jaar;Totaal;2023;15.0;2201;6828
1014;41 jaar;Benzine/overige;2018;10.3;1943;5301
1015;41 jaar;Benzine/overige;2019;11.5;1971;5847
1016;41 jaar;Benzine/overige;2020;10.8;1749;6162
1017;41 jaar;Benzine/overige;2021;8.0;1871;4286
1018;41 jaar;Benzine/overige;2022;7.0;1652;4259
1019;41 jaar;Benzine/overige;2023;9.3;1732;5398
1020;41 jaar;Diesel;2018;2.5;4263;588
1021;41 jaar;Diesel;2019;1.6;2644;610
1022;41 jaar;Diesel;2020;1.8;2713;672
1023;41 jaar;Diesel;2021;2.4;3314;716
1024;41 jaar;Diesel;2022;3.2;3962;802
1025;41 jaar;Diesel;2023;3.7;3639;1014
1026;41 jaar;LPG;2018;3.7;4174;898
1027;41 jaar;LPG;2019;2.6;2720;971
1028;41 jaar;LPG;2020;2.9;3515;826
1029;41 jaar;LPG;2021;2.5;4320;589
1030;41 jaar;LPG;2022;1.9;4388;444
1031;41 jaar;LPG;2023;2.0;4781;416
1032;42 jaar;Totaal;2018;11.5;1990;5787
1033;42 jaar;Totaal;2019;16.1;2371;6797
1034;42 jaar;Totaal;2020;14.1;1895;7464
1035;42 jaar;Totaal;2021;14.2;1841;7732
1036;42 jaar;Totaal;2022;13.5;2386;5647
