ID;Aardolieproducten;Perioden;TotaalAanbod_1;TotaleProductie_2;Raffinaderijen_3;PetrochemischeIndustrie_4;Groothandel_5;Invoer_6;Uitvoer_7;Bunkers_8;Voorraadmutatie_9;TotaalVerbruik_10;TotaalVoorOmzettingInOlieproducten_11;Raffinaderijen_12;PetrochemischeIndustrie_13;Groothandel_14;TotaalFinaalVerbruikAndereOmzetting_15;RaffinaderijenBrandstof_16;PetrochemischeIndustrieBrandstof_17;PetrochemischeIndustrieGrondstof_18;Visserij_19;VervoerEnOverig_20;Beginvoorraad_21;Eindvoorraad_22;Voorraadmutatie_23
802;Butaan;2019 1e kwartaal;;;;;;;;;;;;;;;;;;;;0.0;;;
803;Butaan;2019 april;;;;;;;;;;;;;;;;;;;;0.01;;;
804;Butaan;2019 mei;;;;;;;;;;;;;;;;;;;;0.01;;;
805;Butaan;2019 juni;;;;;;;;;;;;;;;;;;;;0.0;;;
806;Butaan;2019 2e kwartaal;;;;;;;;;;;;;;;;;;;;0.01;;;
807;Butaan;2019 juli;;;;;;;;;;;;;;;;;;;;0.0;;;
808;Butaan;2019 augustus;;;;;;;;;;;;;;;;;;;;0.0;;;
809;Butaan;2019 september;;;;;;;;;;;;;;;;;;;;0.01;;;
810;Butaan;2019 3e kwartaal;;;;;;;;;;;;;;;;;;;;0.01;;;
811;Butaan;2019 oktober;;;;;;;;;;;;;;;;;;;;0.0;;;
812;Butaan;2019 november;;;;;;;;;;;;;;;;;;;;0.01;;;
813;Butaan;2019 december;;;;;;;;;;;;;;;;;;;;0.0;;;
814;Butaan;2019 4e kwartaal;;;;;;;;;;;;;;;;;;;;0.01;;;
815;Butaan;2020 januari;;;;;;;;;;;;;;;;;;;;0.0;;;
816;Butaan;2020 februari;;;;;;;;;;;;;;;;;;;;0.0;;;
817;Butaan;2020 maart;;;;;;;;;;;;;;;;;;;;0.0;;;
818;Butaan;2020 1e kwartaal;;;;;;;;;;;;;;;;;;;;0.0;;;
819;Butaan;2020 april;;;;;;;;;;;;;;;;;;;;0.0;;;
820;Butaan;2020 mei;;;;;;;;;;;;;;;;;;;;0.03;;;
821;Butaan;2020 juni;;;;;;;;;;;;;;;;;;;;0.0;;;
822;Butaan;2020 2e kwartaal;;;;;;;;;;;;;;;;;;;;0.03;;;
823;Butaan;2020 juli;;;;;;;;;;;;;;;;;;;;0.0;;;
824;Butaan;2020 augustus;;;;;;;;;;;;;;;;;;;;0.01;;;
825;Butaan;2020 september;;;;;;;;;;;;;;;;;;;;0.0;;;
826;Butaan;2020 3e kwartaal;;;;;;;;;;;;;;;;;;;;0.01;;;
827;Butaan;2020 oktober;;;;;;;;;;;;;;;;;;;;0.0;;;
828;Butaan;2020 november;;;;;;;;;;;;;;;;;;;;0.0;;;
829;Butaan;2020 december;;;;;;;;;;;;;;;;;;;;0.01;;;
830;Butaan;2020 4e kwartaal;;;;;;;;;;;;;;;;;;;;0.01;;;
831;Butaan;2021 januari;;;;;;;;;;;;;;;;;;;;0.0;;;
832;Butaan;2021 februari;;;;;;;;;;;;;;;;;;;;0.0;;;
833;Butaan;2021 maart;;;;;;;;;;;;;;;;;;;;0.0;;;
834;Butaan;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;0.0;;;
835;Butaan;2021 april;;;;;;;;;;;;;;;;;;;;0.05;;;
836;Autogas;1946;;;;;;;;;;;;;;;;;;;;;;;
837;Autogas;1947;;;;;;;;;;;;;;;;;;;;;;;
838;Autogas;1948;;;;;;;;;;;;;;;;;;;;;;;
839;Autogas;1949;;;;;;;;;;;;;;;;;;;;;;;
840;Autogas;1950;;;;;;;;;;;;;;;;;;;;;;;
841;Autogas;1951;;;;;;;;;;;;;;;;;;;;;;;
842;Autogas;1952;;;;;;;;;;;;;;;;;;;;;;;
843;Autogas;1953;;;;;;;;;;;;;;;;;;;;;;;
844;Autogas;1954;;;;;;;;;;;;;;;;;;;;;;;
845;Autogas;1955;;;;;;;;;;;;;;;;;;;;;;;
846;Autogas;1956;;;;;;;;;;;;;;;;;;;;;;;
847;Autogas;1957;;;;;;;;;;;;;;;;;;;;;;;
848;Autogas;1958;;;;;;;;;;;;;;;;;;;;;;;
849;Autogas;1959;;;;;;;;;;;;;;;;;;;;;;;
850;Autogas;1960;;;;;;;;;;;;;;;;;;;;;;;
851;Autogas;1961;;;;;;;;;;;;;;;;;;;;;;;
852;Autogas;1962;;;;;;;;;;;;;;;;;;;;;;;
853;Autogas;1963;;;;;;;;;;;;;;;;;;;;;;;
854;Autogas;1964;;;;;;;;;;;;;;;;;;;;;;;
855;Autogas;1965;;;;;;;;;;;;;;;;;;;;;;;
856;Autogas;1966;;;;;;;;;;;;;;;;;;;;;;;
857;Autogas;1967;;;;;;;;;;;;;;;;;;;;;;;
858;Autogas;1968;;;;;;;;;;;;;;;;;;;;;;;
859;Autogas;1969;;;;;;;;;;;;;;;;;;;;;;;
860;Autogas;1970;;;;;;;;;;;;;;;;;;;;;;;
861;Autogas;1971;;;;;;;;;;;;;;;;;;;;;;;
862;Autogas;1972;;;;;;;;;;;;;;;;;;;;;;;
863;Autogas;1973;;;;;;;;;;;;;;;;;;;;;;;
864;Autogas;1974;;;;;;;;;;;;;;;;;;;;;;;
865;Autogas;1975;;;;;;;;;;;;;;;;;;;;;;;
866;Autogas;1976;;;;;;;;;;;;;;;;;;;;;;;
867;Autogas;1977;;;;;;;;;;;;;;;;;;;;;;;
868;Autogas;1978;;;;;;;;;;;;;;;;;;;;;;;
869;Autogas;1979;;;;;;;;;;;;;;;;;;;;;;;
870;Autogas;1980;;;;;;;;;;;;;;;;;;;;;;;
871;Autogas;1981;;;;;;;;;;;;;;;;;;;;;;;
872;Autogas;1982;;;;;;;;;;;;;;;;;;;;;;;
873;Autogas;1983;;;;;;;;;;;;;;;;;;;;;;;
874;Autogas;1984;;;;;;;;;;;;;;;;;;;;;;;
875;Autogas;1985;;;;;;;;;;;;;;;;;;;;;;;
876;Autogas;1986;;;;;;;;;;;;;;;;;;;;;;;
877;Autogas;1987;;;;;;;;;;;;;;;;;;;;;;;
878;Autogas;1988;;;;;;;;;;;;;;;;;;;;;;;
879;Autogas;1989;;;;;;;;;;;;;;;;;;;;;;;
880;Autogas;1990;;;;;;;;;;;;;;;;;;;;909.05;;;
881;Autogas;1991;;;;;;;;;;;;;;;;;;;;889.82;;;
882;Autogas;1992;;;;;;;;;;;;;;;;;;;;871.61;;;
883;Autogas;1993;;;;;;;;;;;;;;;;;;;;844.13;;;
884;Autogas;1994;;;;;;;;;;;;;;;;;;;;798.61;;;
885;Autogas;1995;;;;;;;;;;;;;;;;;;;;794.86;;;
886;Autogas;1996;;;;;;;;;;;;;;;;;;;;784.71;;;
887;Autogas;1997;;;;;;;;;;;;;;;;;;;;749.2;;;
888;Autogas;1998;;;;;;;;;;;;;;;;;;;;720.3;;;
889;Autogas;1999;;;;;;;;;;;;;;;;;;;;641.21;;;
890;Autogas;2000;;;;;;;;;;;;;;;;;;;;558.41;;;
891;Autogas;2001;;;;;;;;;;;;;;;;;;;;518.33;;;
892;Autogas;2002;;;;;;;;;;;;;;;;;;;;501.14;;;
893;Autogas;2003;;;;;;;;;;;;;;;;;;;;438.37;;;
894;Autogas;2004;;;;;;;;;;;;;;;;;;;;435.12;;;
895;Autogas;2005;;;;;;;;;;;;;;;;;;;;415.1;;;
896;Autogas;2006;;;;;;;;;;;;;;;;;;;;399.36;;;
897;Autogas;2007;;;;;;;;;;;;;;;;;;;;336.48;;;
898;Autogas;2008;;;;;;;;;;;;;;;;;;;;340.63;;;
899;Autogas;2009;;;;;;;;;;;;;;;;;;;;339.73;;;
900;Autogas;2010;;;;;;;;;;;;;;;;;;;;317.98;;;
901;Autogas;2011;;;;;;;;;;;;;;;;;;;;286.76;;;
902;Autogas;2012;;;;;;;;;;;;;;;;;;;;281.99;;;
903;Autogas;2013;;;;;;;;;;;;;;;;;;;;264.5;;;
904;Autogas;2014;;;;;;;;;;;;;;;;;;;;204.11;;;
905;Autogas;2015;;;;;;;;;;;;;;;;;;;;177.38;;;
906;Autogas;2016;;;;;;;;;;;;;;;;;;;;167.87;;;
907;Autogas;2017;;;;;;;;;;;;;;;;;;;;150.65;;;
908;Autogas;2018;;;;;;;;;;;;;;;;;;;;136.81;;;
909;Autogas;2019;;;;;;;;;;;;;;;;;;;;127.33;;;
910;Autogas;2020;;;;;;;;;;;;;;;;;;;;107.95;;;
911;Autogas;2021;;;;;;;;;;;;;;;;;;;;;;;
912;Autogas;2013 januari;;;;;;;;;;;;;;;;;;;;24.4;;;
913;Autogas;2013 februari;;;;;;;;;;;;;;;;;;;;19.38;;;
914;Autogas;2013 maart;;;;;;;;;;;;;;;;;;;;23.12;;;
915;Autogas;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;66.9;;;
916;Autogas;2013 april;;;;;;;;;;;;;;;;;;;;20.4;;;
917;Autogas;2013 mei;;;;;;;;;;;;;;;;;;;;24.63;;;
918;Autogas;2013 juni;;;;;;;;;;;;;;;;;;;;21.28;;;
919;Autogas;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;66.3;;;
920;Autogas;2013 juli;;;;;;;;;;;;;;;;;;;;22.75;;;
921;Autogas;2013 augustus;;;;;;;;;;;;;;;;;;;;21.23;;;
922;Autogas;2013 september;;;;;;;;;;;;;;;;;;;;21.68;;;
923;Autogas;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;65.66;;;
924;Autogas;2013 oktober;;;;;;;;;;;;;;;;;;;;22.83;;;
925;Autogas;2013 november;;;;;;;;;;;;;;;;;;;;21.88;;;
926;Autogas;2013 december;;;;;;;;;;;;;;;;;;;;20.95;;;
927;Autogas;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;65.65;;;
928;Autogas;2014 januari;;;;;;;;;;;;;;;;;;;;19.44;;;
929;Autogas;2014 februari;;;;;;;;;;;;;;;;;;;;16.95;;;
930;Autogas;2014 maart;;;;;;;;;;;;;;;;;;;;18.21;;;
931;Autogas;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;54.61;;;
932;Autogas;2014 april;;;;;;;;;;;;;;;;;;;;18.62;;;
933;Autogas;2014 mei;;;;;;;;;;;;;;;;;;;;18.75;;;
934;Autogas;2014 juni;;;;;;;;;;;;;;;;;;;;15.73;;;
935;Autogas;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;53.1;;;
936;Autogas;2014 juli;;;;;;;;;;;;;;;;;;;;16.43;;;
937;Autogas;2014 augustus;;;;;;;;;;;;;;;;;;;;13.64;;;
938;Autogas;2014 september;;;;;;;;;;;;;;;;;;;;15.83;;;
939;Autogas;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;45.89;;;
940;Autogas;2014 oktober;;;;;;;;;;;;;;;;;;;;16.8;;;
941;Autogas;2014 november;;;;;;;;;;;;;;;;;;;;16.42;;;
942;Autogas;2014 december;;;;;;;;;;;;;;;;;;;;17.29;;;
943;Autogas;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;50.51;;;
944;Autogas;2015 januari;;;;;;;;;;;;;;;;;;;;16.0;;;
945;Autogas;2015 februari;;;;;;;;;;;;;;;;;;;;13.68;;;
946;Autogas;2015 maart;;;;;;;;;;;;;;;;;;;;15.29;;;
947;Autogas;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;44.96;;;
948;Autogas;2015 april;;;;;;;;;;;;;;;;;;;;15.09;;;
949;Autogas;2015 mei;;;;;;;;;;;;;;;;;;;;14.38;;;
950;Autogas;2015 juni;;;;;;;;;;;;;;;;;;;;15.62;;;
951;Autogas;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;45.09;;;
952;Autogas;2015 juli;;;;;;;;;;;;;;;;;;;;15.1;;;
953;Autogas;2015 augustus;;;;;;;;;;;;;;;;;;;;13.03;;;
954;Autogas;2015 september;;;;;;;;;;;;;;;;;;;;14.92;;;
955;Autogas;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;43.05;;;
956;Autogas;2015 oktober;;;;;;;;;;;;;;;;;;;;15.6;;;
957;Autogas;2015 november;;;;;;;;;;;;;;;;;;;;14.05;;;
958;Autogas;2015 december;;;;;;;;;;;;;;;;;;;;14.63;;;
959;Autogas;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;44.27;;;
960;Autogas;2016 januari;;;;;;;;;;;;;;;;;;;;13.36;;;
961;Autogas;2016 februari;;;;;;;;;;;;;;;;;;;;14.67;;;
962;Autogas;2016 maart;;;;;;;;;;;;;;;;;;;;14.38;;;
963;Autogas;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;42.42;;;
964;Autogas;2016 april;;;;;;;;;;;;;;;;;;;;14.61;;;
965;Autogas;2016 mei;;;;;;;;;;;;;;;;;;;;14.35;;;
966;Autogas;2016 juni;;;;;;;;;;;;;;;;;;;;14.58;;;
967;Autogas;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;43.54;;;
968;Autogas;2016 juli;;;;;;;;;;;;;;;;;;;;13.01;;;
969;Autogas;2016 augustus;;;;;;;;;;;;;;;;;;;;13.9;;;
970;Autogas;2016 september;;;;;;;;;;;;;;;;;;;;13.93;;;
971;Autogas;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;40.84;;;
972;Autogas;2016 oktober;;;;;;;;;;;;;;;;;;;;13.98;;;
973;Autogas;2016 november;;;;;;;;;;;;;;;;;;;;13.92;;;
974;Autogas;2016 december;;;;;;;;;;;;;;;;;;;;13.19;;;
975;Autogas;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;41.09;;;
976;Autogas;2017 januari;;;;;;;;;;;;;;;;;;;;12.28;;;
977;Autogas;2017 februari;;;;;;;;;;;;;;;;;;;;11.9;;;
978;Autogas;2017 maart;;;;;;;;;;;;;;;;;;;;13.56;;;
979;Autogas;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;37.74;;;
980;Autogas;2017 april;;;;;;;;;;;;;;;;;;;;11.47;;;
981;Autogas;2017 mei;;;;;;;;;;;;;;;;;;;;14.21;;;
982;Autogas;2017 juni;;;;;;;;;;;;;;;;;;;;13.41;;;
983;Autogas;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;39.09;;;
984;Autogas;2017 juli;;;;;;;;;;;;;;;;;;;;13.08;;;
985;Autogas;2017 augustus;;;;;;;;;;;;;;;;;;;;12.41;;;
986;Autogas;2017 september;;;;;;;;;;;;;;;;;;;;11.69;;;
987;Autogas;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;37.18;;;
988;Autogas;2017 oktober;;;;;;;;;;;;;;;;;;;;11.89;;;
989;Autogas;2017 november;;;;;;;;;;;;;;;;;;;;11.83;;;
990;Autogas;2017 december;;;;;;;;;;;;;;;;;;;;10.95;;;
991;Autogas;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;36.64;;;
992;Autogas;2018 januari;;;;;;;;;;;;;;;;;;;;11.83;;;
993;Autogas;2018 februari;;;;;;;;;;;;;;;;;;;;11.28;;;
994;Autogas;2018 maart;;;;;;;;;;;;;;;;;;;;11.33;;;
995;Autogas;2018 1e kwartaal;;;;;;;;;;;;;;;;;;;;34.44;;;
996;Autogas;2018 april;;;;;;;;;;;;;;;;;;;;11.42;;;
997;Autogas;2018 mei;;;;;;;;;;;;;;;;;;;;12.14;;;
998;Autogas;2018 juni;;;;;;;;;;;;;;;;;;;;11.55;;;
999;Autogas;2018 2e kwartaal;;;;;;;;;;;;;;;;;;;;35.11;;;
1000;Autogas;2018 juli;;;;;;;;;;;;;;;;;;;;11.18;;;
1001;Autogas;2018 augustus;;;;;;;;;;;;;;;;;;;;11.8;;;
1002;Autogas;2018 september;;;;;;;;;;;;;;;;;;;;10.34;;;
1003;Autogas;2018 3e kwartaal;;;;;;;;;;;;;;;;;;;;33.31;;;
1004;Autogas;2018 oktober;;;;;;;;;;;;;;;;;;;;11.52;;;
1005;Autogas;2018 november;;;;;;;;;;;;;;;;;;;;11.12;;;
1006;Autogas;2018 december;;;;;;;;;;;;;;;;;;;;11.31;;;
1007;Autogas;2018 4e kwartaal;;;;;;;;;;;;;;;;;;;;33.95;;;
1008;Autogas;2019 januari;;;;;;;;;;;;;;;;;;;;10.85;;;
1009;Autogas;2019 februari;;;;;;;;;;;;;;;;;;;;9.57;;;
1010;Autogas;2019 maart;;;;;;;;;;;;;;;;;;;;10.15;;;
1011;Autogas;2019 1e kwartaal;;;;;;;;;;;;;;;;;;;;30.58;;;
1012;Autogas;2019 april;;;;;;;;;;;;;;;;;;;;10.95;;;
1013;Autogas;2019 mei;;;;;;;;;;;;;;;;;;;;11.2;;;
1014;Autogas;2019 juni;;;;;;;;;;;;;;;;;;;;9.84;;;
1015;Autogas;2019 2e kwartaal;;;;;;;;;;;;;;;;;;;;32.0;;;
1016;Autogas;2019 juli;;;;;;;;;;;;;;;;;;;;12.15;;;
1017;Autogas;2019 augustus;;;;;;;;;;;;;;;;;;;;9.81;;;
1018;Autogas;2019 september;;;;;;;;;;;;;;;;;;;;10.41;;;
1019;Autogas;2019 3e kwartaal;;;;;;;;;;;;;;;;;;;;32.36;;;
1020;Autogas;2019 oktober;;;;;;;;;;;;;;;;;;;;11.58;;;
1021;Autogas;2019 november;;;;;;;;;;;;;;;;;;;;10.54;;;
1022;Autogas;2019 december;;;;;;;;;;;;;;;;;;;;10.28;;;
1023;Autogas;2019 4e kwartaal;;;;;;;;;;;;;;;;;;;;32.39;;;
1024;Autogas;2020 januari;;;;;;;;;;;;;;;;;;;;10.62;;;
1025;Autogas;2020 februari;;;;;;;;;;;;;;;;;;;;9.06;;;
1026;Autogas;2020 maart;;;;;;;;;;;;;;;;;;;;8.6;;;
1027;Autogas;2020 1e kwartaal;;;;;;;;;;;;;;;;;;;;28.28;;;
1028;Autogas;2020 april;;;;;;;;;;;;;;;;;;;;6.61;;;
1029;Autogas;2020 mei;;;;;;;;;;;;;;;;;;;;8.06;;;
1030;Autogas;2020 juni;;;;;;;;;;;;;;;;;;;;10.1;;;
1031;Autogas;2020 2e kwartaal;;;;;;;;;;;;;;;;;;;;24.77;;;
1032;Autogas;2020 juli;;;;;;;;;;;;;;;;;;;;9.62;;;
1033;Autogas;2020 augustus;;;;;;;;;;;;;;;;;;;;8.84;;;
1034;Autogas;2020 september;;;;;;;;;;;;;;;;;;;;9.61;;;
1035;Autogas;2020 3e kwartaal;;;;;;;;;;;;;;;;;;;;28.07;;;
1036;Autogas;2020 oktober;;;;;;;;;;;;;;;;;;;;9.54;;;
1037;Autogas;2020 november;;;;;;;;;;;;;;;;;;;;10.02;;;
1038;Autogas;2020 december;;;;;;;;;;;;;;;;;;;;7.28;;;
1039;Autogas;2020 4e kwartaal;;;;;;;;;;;;;;;;;;;;26.84;;;
1040;Autogas;2021 januari;;;;;;;;;;;;;;;;;;;;7.59;;;
1041;Autogas;2021 februari;;;;;;;;;;;;;;;;;;;;6.73;;;
1042;Autogas;2021 maart;;;;;;;;;;;;;;;;;;;;8.9;;;
1043;Autogas;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;23.22;;;
1044;Autogas;2021 april;;;;;;;;;;;;;;;;;;;;8.77;;;
1045;Andere mengsels;1946;;;;;;;;;;;;;;;;;;;;;;;
1046;Andere mengsels;1947;;;;;;;;;;;;;;;;;;;;;;;
1047;Andere mengsels;1948;;;;;;;;;;;;;;;;;;;;;;;
1048;Andere mengsels;1949;;;;;;;;;;;;;;;;;;;;;;;
1049;Andere mengsels;1950;;;;;;;;;;;;;;;;;;;;;;;
1050;Andere mengsels;1951;;;;;;;;;;;;;;;;;;;;;;;
1051;Andere mengsels;1952;;;;;;;;;;;;;;;;;;;;;;;
1052;Andere mengsels;1953;;;;;;;;;;;;;;;;;;;;;;;
1053;Andere mengsels;1954;;;;;;;;;;;;;;;;;;;;;;;
1054;Andere mengsels;1955;;;;;;;;;;;;;;;;;;;;;;;
1055;Andere mengsels;1956;;;;;;;;;;;;;;;;;;;;;;;
1056;Andere mengsels;1957;;;;;;;;;;;;;;;;;;;;;;;
1057;Andere mengsels;1958;;;;;;;;;;;;;;;;;;;;;;;
1058;Andere mengsels;1959;;;;;;;;;;;;;;;;;;;;;;;
1059;Andere mengsels;1960;;;;;;;;;;;;;;;;;;;;;;;
1060;Andere mengsels;1961;;;;;;;;;;;;;;;;;;;;;;;
1061;Andere mengsels;1962;;;;;;;;;;;;;;;;;;;;;;;
1062;Andere mengsels;1963;;;;;;;;;;;;;;;;;;;;;;;
1063;Andere mengsels;1964;;;;;;;;;;;;;;;;;;;;;;;
1064;Andere mengsels;1965;;;;;;;;;;;;;;;;;;;;;;;
1065;Andere mengsels;1966;;;;;;;;;;;;;;;;;;;;;;;
1066;Andere mengsels;1967;;;;;;;;;;;;;;;;;;;;;;;
1067;Andere mengsels;1968;;;;;;;;;;;;;;;;;;;;;;;
1068;Andere mengsels;1969;;;;;;;;;;;;;;;;;;;;;;;
1069;Andere mengsels;1970;;;;;;;;;;;;;;;;;;;;;;;
1070;Andere mengsels;1971;;;;;;;;;;;;;;;;;;;;;;;
1071;Andere mengsels;1972;;;;;;;;;;;;;;;;;;;;;;;
1072;Andere mengsels;1973;;;;;;;;;;;;;;;;;;;;;;;
1073;Andere mengsels;1974;;;;;;;;;;;;;;;;;;;;;;;
1074;Andere mengsels;1975;;;;;;;;;;;;;;;;;;;;;;;
1075;Andere mengsels;1976;;;;;;;;;;;;;;;;;;;;;;;
1076;Andere mengsels;1977;;;;;;;;;;;;;;;;;;;;;;;
1077;Andere mengsels;1978;;;;;;;;;;;;;;;;;;;;;;;
1078;Andere mengsels;1979;;;;;;;;;;;;;;;;;;;;;;;
1079;Andere mengsels;1980;;;;;;;;;;;;;;;;;;;;;;;
1080;Andere mengsels;1981;;;;;;;;;;;;;;;;;;;;;;;
1081;Andere mengsels;1982;;;;;;;;;;;;;;;;;;;;;;;
1082;Andere mengsels;1983;;;;;;;;;;;;;;;;;;;;;;;
1083;Andere mengsels;1984;;;;;;;;;;;;;;;;;;;;;;;
1084;Andere mengsels;1985;;;;;;;;;;;;;;;;;;;;;;;
1085;Andere mengsels;1986;;;;;;;;;;;;;;;;;;;;;;;
1086;Andere mengsels;1987;;;;;;;;;;;;;;;;;;;;;;;
1087;Andere mengsels;1988;;;;;;;;;;;;;;;;;;;;;;;
1088;Andere mengsels;1989;;;;;;;;;;;;;;;;;;;;;;;
1089;Andere mengsels;1990;;;;;;;;;;;;;;;;;;;;11.89;;;
1090;Andere mengsels;1991;;;;;;;;;;;;;;;;;;;;13.98;;;
1091;Andere mengsels;1992;;;;;;;;;;;;;;;;;;;;17.71;;;
1092;Andere mengsels;1993;;;;;;;;;;;;;;;;;;;;13.14;;;
1093;Andere mengsels;1994;;;;;;;;;;;;;;;;;;;;14.29;;;
1094;Andere mengsels;1995;;;;;;;;;;;;;;;;;;;;13.29;;;
1095;Andere mengsels;1996;;;;;;;;;;;;;;;;;;;;12.57;;;
1096;Andere mengsels;1997;;;;;;;;;;;;;;;;;;;;13.96;;;
1097;Andere mengsels;1998;;;;;;;;;;;;;;;;;;;;8.96;;;
1098;Andere mengsels;1999;;;;;;;;;;;;;;;;;;;;14.91;;;
1099;Andere mengsels;2000;;;;;;;;;;;;;;;;;;;;10.22;;;
1100;Andere mengsels;2001;;;;;;;;;;;;;;;;;;;;9.75;;;
1101;Andere mengsels;2002;;;;;;;;;;;;;;;;;;;;10.89;;;
1102;Andere mengsels;2003;;;;;;;;;;;;;;;;;;;;10.7;;;
1103;Andere mengsels;2004;;;;;;;;;;;;;;;;;;;;10.28;;;
1104;Andere mengsels;2005;;;;;;;;;;;;;;;;;;;;11.84;;;
1105;Andere mengsels;2006;;;;;;;;;;;;;;;;;;;;15.01;;;
1106;Andere mengsels;2007;;;;;;;;;;;;;;;;;;;;13.95;;;
1107;Andere mengsels;2008;;;;;;;;;;;;;;;;;;;;13.28;;;
1108;Andere mengsels;2009;;;;;;;;;;;;;;;;;;;;11.71;;;
1109;Andere mengsels;2010;;;;;;;;;;;;;;;;;;;;11.51;;;
1110;Andere mengsels;2011;;;;;;;;;;;;;;;;;;;;15.36;;;
1111;Andere mengsels;2012;;;;;;;;;;;;;;;;;;;;11.17;;;
1112;Andere mengsels;2013;;;;;;;;;;;;;;;;;;;;15.52;;;
1113;Andere mengsels;2014;;;;;;;;;;;;;;;;;;;;11.47;;;
1114;Andere mengsels;2015;;;;;;;;;;;;;;;;;;;;13.8;;;
1115;Andere mengsels;2016;;;;;;;;;;;;;;;;;;;;15.78;;;
1116;Andere mengsels;2017;;;;;;;;;;;;;;;;;;;;17.44;;;
1117;Andere mengsels;2018;;;;;;;;;;;;;;;;;;;;15.43;;;
1118;Andere mengsels;2019;;;;;;;;;;;;;;;;;;;;16.76;;;
1119;Andere mengsels;2020;;;;;;;;;;;;;;;;;;;;18.74;;;
1120;Andere mengsels;2021;;;;;;;;;;;;;;;;;;;;;;;
1121;Andere mengsels;2013 januari;;;;;;;;;;;;;;;;;;;;1.03;;;
1122;Andere mengsels;2013 februari;;;;;;;;;;;;;;;;;;;;1.01;;;
1123;Andere mengsels;2013 maart;;;;;;;;;;;;;;;;;;;;1.08;;;
1124;Andere mengsels;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;3.12;;;
1125;Andere mengsels;2013 april;;;;;;;;;;;;;;;;;;;;1.32;;;
1126;Andere mengsels;2013 mei;;;;;;;;;;;;;;;;;;;;1.35;;;
1127;Andere mengsels;2013 juni;;;;;;;;;;;;;;;;;;;;1.48;;;
1128;Andere mengsels;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;4.14;;;
1129;Andere mengsels;2013 juli;;;;;;;;;;;;;;;;;;;;1.22;;;
1130;Andere mengsels;2013 augustus;;;;;;;;;;;;;;;;;;;;0.64;;;
1131;Andere mengsels;2013 september;;;;;;;;;;;;;;;;;;;;2.38;;;
1132;Andere mengsels;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;4.25;;;
1133;Andere mengsels;2013 oktober;;;;;;;;;;;;;;;;;;;;1.3;;;
1134;Andere mengsels;2013 november;;;;;;;;;;;;;;;;;;;;0.87;;;
1135;Andere mengsels;2013 december;;;;;;;;;;;;;;;;;;;;1.85;;;
1136;Andere mengsels;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;4.02;;;
1137;Andere mengsels;2014 januari;;;;;;;;;;;;;;;;;;;;0.81;;;
1138;Andere mengsels;2014 februari;;;;;;;;;;;;;;;;;;;;1.13;;;
1139;Andere mengsels;2014 maart;;;;;;;;;;;;;;;;;;;;1.3;;;
1140;Andere mengsels;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;3.24;;;
1141;Andere mengsels;2014 april;;;;;;;;;;;;;;;;;;;;1.04;;;
1142;Andere mengsels;2014 mei;;;;;;;;;;;;;;;;;;;;1.22;;;
1143;Andere mengsels;2014 juni;;;;;;;;;;;;;;;;;;;;1.33;;;
1144;Andere mengsels;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;3.59;;;
1145;Andere mengsels;2014 juli;;;;;;;;;;;;;;;;;;;;0.95;;;
1146;Andere mengsels;2014 augustus;;;;;;;;;;;;;;;;;;;;0.66;;;
1147;Andere mengsels;2014 september;;;;;;;;;;;;;;;;;;;;0.89;;;
1148;Andere mengsels;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;2.49;;;
1149;Andere mengsels;2014 oktober;;;;;;;;;;;;;;;;;;;;0.88;;;
1150;Andere mengsels;2014 november;;;;;;;;;;;;;;;;;;;;0.76;;;
1151;Andere mengsels;2014 december;;;;;;;;;;;;;;;;;;;;0.53;;;
1152;Andere mengsels;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;2.16;;;
