ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_019Jaar_2;k_2064Jaar_3;k_65JaarEnOuder_4;k_019Jaar_5;k_2064Jaar_6;k_65JaarEnOuder_7;DemografischeDruk_8;Levendgeborenen_9;TotaalVruchtbaarheidscijfer_10;Overledenen_11;LevensverwachtingMannen_12;LevensverwachtingVrouwen_13;Immigratie_14;EmigratieInclSaldoAdmCorrecties_15;MigratiesaldoInclSaldoAdmCorr_16
19;1;2019;17437913.0;4019189.0;10261045.0;3157682.0;23.0;58.8;18.1;0.699;192270.0;1.75;172076.0;77.89;81.67;130027.0;96038.0;33989.0
20;1;2020;17492098.0;4010329.0;10262068.0;3219703.0;22.9;58.7;18.4;0.705;193499.0;1.75;174440.0;77.97;81.7;129986.0;96473.0;33513.0
21;1;2021;17544669.0;3997891.0;10265510.0;3281275.0;22.8;58.5;18.7;0.709;194642.0;1.75;176983.0;78.04;81.73;129986.0;96870.0;33116.0
22;1;2022;17595453.0;3986761.0;10264761.0;3343925.0;22.7;58.3;19.0;0.714;195687.0;1.75;179559.0;78.12;81.75;129986.0;97251.0;32735.0
23;1;2023;17644313.0;3978140.0;10259713.0;3406457.0;22.5;58.1;19.3;0.72;196632.0;1.75;182237.0;78.19;81.78;129986.0;97608.0;32378.0
24;1;2024;17691078.0;3972953.0;10248774.0;3469358.0;22.5;57.9;19.6;0.726;197475.0;1.75;185062.0;78.26;81.81;129986.0;97940.0;32046.0
25;1;2025;17735544.0;3971234.0;10230124.0;3534182.0;22.4;57.7;19.9;0.734;198230.0;1.75;187857.0;78.32;81.84;129986.0;98242.0;31744.0
26;1;2026;17777663.0;3972997.0;10208213.0;3596452.0;22.3;57.4;20.2;0.742;198876.0;1.75;190848.0;78.39;81.87;129986.0;98508.0;31478.0
27;1;2027;17817162.0;3977976.0;10178049.0;3661140.0;22.3;57.1;20.5;0.751;199437.0;1.75;193906.0;78.45;81.9;129986.0;98740.0;31246.0
28;1;2028;17853945.0;3985845.0;10144517.0;3723575.0;22.3;56.8;20.9;0.76;199912.0;1.75;197030.0;78.51;81.93;129986.0;98938.0;31048.0
29;1;2029;17887872.0;3996059.0;10105631.0;3786183.0;22.3;56.5;21.2;0.77;200299.0;1.75;200185.0;78.57;81.96;129986.0;99104.0;30882.0
30;1;2030;17918871.0;4008227.0;10062695.0;3847944.0;22.4;56.2;21.5;0.781;200556.0;1.75;203275.0;78.63;81.99;129986.0;99238.0;30748.0
31;1;2031;17946903.0;4021636.0;10023433.0;3901831.0;22.4;55.9;21.7;0.79;200670.0;1.75;206369.0;78.68;82.02;129986.0;99345.0;30641.0
32;1;2032;17971841.0;4035612.0;9987752.0;3948476.0;22.5;55.6;22.0;0.799;200620.0;1.75;209398.0;78.74;82.05;129986.0;99429.0;30557.0
33;1;2033;17993622.0;4049630.0;9953475.0;3990514.0;22.5;55.3;22.2;0.808;200387.0;1.75;212360.0;78.79;82.09;129986.0;99494.0;30492.0
34;1;2034;18012142.0;4063114.0;9918380.0;4030640.0;22.6;55.1;22.4;0.816;199965.0;1.75;215110.0;78.84;82.12;129986.0;99546.0;30440.0
35;1;2035;18027428.0;4075615.0;9874483.0;4077336.0;22.6;54.8;22.6;0.826;199399.0;1.75;217862.0;78.89;82.15;129986.0;99588.0;30398.0
36;1;2036;18039370.0;4086782.0;9837661.0;4114921.0;22.7;54.5;22.8;0.834;198717.0;1.75;220313.0;78.94;82.18;129986.0;99624.0;30362.0
37;1;2037;18048129.0;4096297.0;9811166.0;4140665.0;22.7;54.4;22.9;0.84;197976.0;1.75;222372.0;78.99;82.21;129986.0;99655.0;30331.0
38;1;2038;18054073.0;4103959.0;9795922.0;4154188.0;22.7;54.3;23.0;0.843;197215.0;1.75;224392.0;79.04;82.24;129986.0;99684.0;30302.0
39;1;2039;18057192.0;4109694.0;9797274.0;4150222.0;22.8;54.3;23.0;0.843;196497.0;1.75;225912.0;79.09;82.28;129986.0;99712.0;30274.0
40;1;2040;18058048.0;4113510.0;9806541.0;4138001.0;22.8;54.3;22.9;0.841;195843.0;1.75;227171.0;79.13;82.31;129986.0;99742.0;30244.0
41;1;2041;18056969.0;4115522.0;9823895.0;4117546.0;22.8;54.4;22.8;0.838;195304.0;1.75;228368.0;79.18;82.34;129986.0;99774.0;30212.0
42;1;2042;18054115.0;4115937.0;9843337.0;4094844.0;22.8;54.5;22.7;0.834;194891.0;1.75;229303.0;79.22;82.37;129986.0;99809.0;30177.0
43;1;2043;18049876.0;4114967.0;9865551.0;4069364.0;22.8;54.7;22.5;0.83;194642.0;1.75;230295.0;79.27;82.41;129986.0;99848.0;30138.0
44;1;2044;18044363.0;4112877.0;9886541.0;4044949.0;22.8;54.8;22.4;0.825;194559.0;1.75;230851.0;79.31;82.44;129986.0;99892.0;30094.0
45;1;2045;18038166.0;4109929.0;9908410.0;4019829.0;22.8;54.9;22.3;0.82;194635.0;1.75;231305.0;79.35;82.47;129986.0;99941.0;30045.0
46;1;2046;18031549.0;4106365.0;9925660.0;3999518.0;22.8;55.0;22.2;0.817;194863.0;1.75;231833.0;79.39;82.5;129986.0;99995.0;29991.0
47;1;2047;18024559.0;4102440.0;9945477.0;3976648.0;22.8;55.2;22.1;0.812;195212.0;1.75;232037.0;79.43;82.53;129986.0;100054.0;29932.0
48;1;2048;18017680.0;4098333.0;9970037.0;3949296.0;22.7;55.3;21.9;0.807;195646.0;1.75;232127.0;79.47;82.56;129986.0;100118.0;29868.0
49;1;2049;18011059.0;4094227.0;9995886.0;3920946.0;22.7;55.5;21.8;0.802;196197.0;1.75;232126.0;79.51;82.6;129986.0;100188.0;29798.0
50;1;2050;18004927.0;4090317.0;10018276.0;3896337.0;22.7;55.6;21.6;0.797;;;;;;;;
51;2;2000;;;;;;;;;196911.0;1.63;128940.0;74.37;79.75;116135.0;73423.0;34895.0
52;2;2001;15958541.0;3894323.0;9889122.0;2165698.0;24.4;61.9;13.6;0.613;193662.0;1.63;124788.0;74.35;79.6;102886.0;72011.0;19758.0
53;2;2002;16039243.0;3913461.0;9925135.0;2180934.0;24.4;61.8;13.6;0.614;189401.0;1.61;123004.0;74.35;79.45;97814.0;70877.0;13455.0
54;2;2003;16109415.0;3931101.0;9950809.0;2193702.0;24.3;61.6;13.6;0.615;184272.0;1.6;122168.0;74.36;79.32;93585.0;70872.0;10231.0
55;2;2004;16171653.0;3945961.0;9965374.0;2212268.0;24.3;61.3;13.6;0.617;179913.0;1.59;119942.0;74.4;79.22;89949.0;69578.0;6750.0
56;2;2005;16224334.0;3954831.0;9979714.0;2233298.0;24.3;61.1;13.6;0.618;175971.0;1.58;120697.0;74.41;79.15;86575.0;69162.0;42.0
57;2;2006;16267486.0;3954293.0;9989630.0;2254985.0;24.2;60.9;13.7;0.619;171958.0;1.57;122364.0;74.3;78.96;83602.0;68764.0;-3185.0
58;2;2007;16305803.0;3941841.0;10008241.0;2273056.0;24.0;60.8;13.8;0.618;167066.0;1.55;122879.0;74.39;78.98;81011.0;68488.0;-5078.0
59;2;2008;16340764.0;3923300.0;10016930.0;2297827.0;23.8;60.7;13.8;0.617;164740.0;1.54;124119.0;74.23;78.73;78799.0;67884.0;-7386.0
60;2;2009;16360547.0;3898526.0;10010291.0;2327238.0;23.6;60.5;13.9;0.618;159345.0;1.51;125603.0;74.2;78.62;77012.0;66626.0;-8378.0
61;2;2010;16373317.0;3869093.0;9995761.0;2354139.0;23.4;60.2;14.1;0.618;157761.0;1.5;125715.0;74.18;78.53;75518.0;66183.0;-10400.0
62;2;2011;16368706.0;3827217.0;9996863.0;2379184.0;23.1;60.1;14.2;0.617;154719.0;1.49;128073.0;74.12;78.39;74255.0;65603.0;-12063.0
63;2;2012;16378757.0;3787097.0;9930813.0;2463068.0;22.9;59.6;14.7;0.625;152962.0;1.47;129963.0;74.15;78.35;73075.0;65517.0;-12056.0
64;2;2013;16372261.0;3748641.0;9868977.0;2539540.0;22.6;59.1;15.0;0.632;151841.0;1.46;130932.0;74.18;78.3;71980.0;62716.0;-11501.0
65;2;2014;16359224.0;3711682.0;9819306.0;2596046.0;22.4;58.7;15.3;0.637;151004.0;1.45;132511.0;74.16;78.23;70973.0;63495.0;-12786.0
66;2;2015;16355254.0;3667462.0;9771831.0;2641807.0;22.1;58.4;15.6;0.64;149103.0;1.42;132990.0;74.1;78.1;70037.0;63543.0;-12897.0
67;2;2016;16356051.0;3625795.0;9734413.0;2685897.0;21.8;58.0;15.8;0.644;149924.0;1.42;133682.0;73.92;77.86;69203.0;62220.0;-13593.0
68;2;2017;16325706.0;3584525.0;9691726.0;2729949.0;21.6;57.7;16.0;0.646;149741.0;1.43;135280.0;74.12;78.0;68447.0;60014.0;-12796.0
69;2;2018;16322642.0;3552387.0;9651446.0;2777178.0;21.4;57.4;16.2;0.65;149264.0;1.42;135557.0;74.12;77.95;67786.0;61032.0;-14246.0
70;2;2019;16312498.0;3511040.0;9617127.0;2818838.0;21.1;57.1;16.4;0.652;149554.0;1.41;136647.0;74.15;77.93;67239.0;60467.0;-14949.0
71;2;2020;16278565.0;3466581.0;9579277.0;2860731.0;20.8;56.8;16.6;0.654;149987.0;1.39;138670.0;74.14;77.87;66760.0;60289.0;-15342.0
72;2;2021;16239571.0;3419433.0;9542117.0;2899567.0;20.5;56.5;16.8;0.656;149022.0;1.39;140613.0;74.1;77.78;66366.0;59472.0;-14302.0
73;2;2022;16196643.0;3366095.0;9492276.0;2932896.0;20.2;56.3;16.9;0.659;150482.0;1.39;142497.0;74.06;77.7;66013.0;59312.0;-14678.0
74;2;2023;16159058.0;3331285.0;9441277.0;2970589.0;20.0;56.0;17.1;0.66;150521.0;1.38;143010.0;74.03;77.63;65698.0;58929.0;-14141.0
75;2;2024;16148270.0;3282082.0;9391111.0;3009780.0;19.8;55.8;17.4;0.664;150365.0;1.38;147182.0;73.94;77.49;65414.0;59738.0;-14746.0
76;2;2025;16128631.0;3252375.0;9334525.0;3053835.0;19.6;55.4;17.6;0.669;150610.0;1.38;149401.0;74.2;77.72;65160.0;59212.0;-15514.0
77;2;2026;16107403.0;3224564.0;9278485.0;3091251.0;19.5;55.1;17.8;0.673;149530.0;1.37;150936.0;74.14;77.63;64931.0;57312.0;-15620.0
78;2;2027;16064358.0;3204223.0;9213145.0;3127700.0;19.4;54.7;18.0;0.679;147916.0;1.35;153720.0;73.98;77.43;64725.0;58087.0;-16629.0
79;2;2028;16023151.0;3184929.0;9139603.0;3173516.0;19.2;54.3;18.1;0.685;147016.0;1.34;157175.0;73.99;77.41;64541.0;57966.0;-15115.0
80;2;2029;15959165.0;3164970.0;9050943.0;3209967.0;19.2;53.9;18.3;0.691;146220.0;1.34;161016.0;74.08;77.47;64376.0;57337.0;-16280.0
81;2;2030;15894933.0;3150824.0;8960634.0;3244505.0;19.1;53.4;18.4;0.7;143915.0;1.34;164142.0;74.13;77.49;64226.0;56900.0;-16548.0
82;2;2031;15841458.0;3134259.0;8870871.0;3276198.0;19.2;53.0;18.6;0.708;142023.0;1.33;165110.0;74.21;77.55;64093.0;55677.0;-15491.0
83;2;2032;15775938.0;3113914.0;8806241.0;3296648.0;19.2;52.8;18.7;0.713;141499.0;1.32;166193.0;73.89;77.2;63972.0;55452.0;-15803.0
84;2;2033;15729155.0;3111987.0;8727242.0;3314507.0;19.1;52.5;18.8;0.72;139639.0;1.3;169760.0;73.98;77.28;63863.0;54270.0;-16246.0
85;2;2034;15684096.0;3108808.0;8645708.0;3317230.0;19.1;52.1;18.8;0.723;139346.0;1.29;172940.0;73.99;77.26;63766.0;54849.0;-14789.0
86;2;2035;15628669.0;3116107.0;8551601.0;3334471.0;19.1;51.8;18.9;0.73;136713.0;1.28;175532.0;73.94;77.19;63678.0;55161.0;-14321.0
87;2;2036;15553252.0;3096125.0;8466512.0;3340233.0;19.1;51.4;18.9;0.734;133730.0;1.29;176862.0;74.16;77.4;63598.0;53090.0;-14177.0
88;2;2037;15481453.0;3068083.0;8395740.0;3352417.0;19.1;51.2;19.0;0.737;133184.0;1.29;181608.0;74.18;77.4;63528.0;53367.0;-14135.0
89;2;2038;15412782.0;3045445.0;8345442.0;3351228.0;19.0;51.0;18.9;0.738;130979.0;1.27;181404.0;73.99;77.2;63465.0;53726.0;-13787.0
90;2;2039;15346186.0;3030489.0;8312302.0;3310935.0;18.9;51.0;18.7;0.733;130096.0;1.28;183100.0;74.27;77.46;63406.0;54392.0;-14180.0
91;2;2040;15256488.0;2996270.0;8275139.0;3273239.0;18.8;51.0;18.6;0.729;127335.0;1.27;182285.0;74.23;77.41;63356.0;53167.0;-14640.0
92;2;2041;15162788.0;2959356.0;8228472.0;3228670.0;18.7;51.0;18.4;0.728;125140.0;1.26;184287.0;74.1;77.26;63309.0;53999.0;-13007.0
93;2;2042;15081777.0;2917389.0;8218539.0;3180630.0;18.6;51.1;18.3;0.72;124074.0;1.24;183764.0;73.98;77.13;63266.0;50447.0;-12066.0
94;2;2043;14985848.0;2903533.0;8195240.0;3139427.0;18.6;51.1;18.0;0.714;122282.0;1.24;186422.0;74.05;77.18;63228.0;50618.0;-14072.0
95;2;2044;14888607.0;2872869.0;8181395.0;3105110.0;18.5;51.2;17.9;0.71;121166.0;1.24;184031.0;73.88;77.01;63194.0;51815.0;-13616.0
96;2;2045;14798221.0;2847082.0;8155013.0;3069378.0;18.4;51.3;17.8;0.704;119295.0;1.23;184531.0;74.05;77.17;63164.0;51217.0;-11887.0
97;2;2046;14705747.0;2817313.0;8132829.0;3037946.0;18.2;51.3;17.6;0.699;117821.0;1.22;184572.0;73.94;77.05;63135.0;52013.0;-12142.0
98;2;2047;14630863.0;2785925.0;8123836.0;2995288.0;18.2;51.4;17.6;0.696;117364.0;1.22;183713.0;74.05;77.15;63111.0;52061.0;-12800.0
99;2;2048;14533453.0;2756871.0;8110293.0;2957742.0;18.1;51.4;17.3;0.689;114837.0;1.21;186454.0;73.93;77.02;63090.0;52483.0;-13086.0
100;2;2049;14467637.0;2727391.0;8090283.0;2924905.0;18.0;51.6;17.1;0.683;114263.0;1.21;189871.0;73.94;77.03;63069.0;51380.0;-12667.0
101;2;2050;14356460.0;2701709.0;8066678.0;2872884.0;17.7;51.8;16.7;0.691;;;;;;;;
102;3;2000;;;;;;;;;215910.0;1.79;152135.0;76.1;81.48;148060.0;86932.0;69957.0
103;3;2001;16004972.0;3916168.0;9913582.0;2184512.0;24.5;62.0;13.7;0.615;219789.0;1.84;154219.0;76.67;81.91;162036.0;91543.0;80465.0
104;3;2002;16157992.0;3964249.0;9993846.0;2220070.0;24.6;62.0;13.8;0.619;219956.0;1.87;157894.0;77.18;82.28;169017.0;94843.0;87266.0
105;3;2003;16315150.0;4016497.0;10073728.0;2258042.0;24.7;61.9;13.9;0.624;219639.0;1.89;160971.0;77.57;82.53;174421.0;98506.0;89564.0
106;3;2004;16473552.0;4069759.0;10145072.0;2303877.0;24.8;61.8;14.1;0.63;218024.0;1.91;163563.0;78.02;82.84;178831.0;100647.0;91246.0
107;3;2005;16633784.0;4117390.0;10221362.0;2352072.0;24.9;61.8;14.3;0.636;216668.0;1.94;166205.0;78.4;83.14;182361.0;103925.0;93677.0
108;3;2006;16794837.0;4158730.0;10300786.0;2403869.0;24.9;61.8;14.5;0.641;215964.0;1.95;171948.0;78.65;83.32;185412.0;107220.0;94964.0
109;3;2007;16941217.0;4200047.0;10391127.0;2448952.0;25.0;61.8;14.8;0.644;215444.0;1.96;173822.0;79.1;83.68;188147.0;109563.0;96709.0
110;3;2008;17094506.0;4228386.0;10475050.0;2500295.0;24.9;61.8;15.0;0.648;214850.0;1.97;178857.0;79.28;83.77;190686.0;110131.0;97000.0
111;3;2009;17253710.0;4255712.0;10549932.0;2566053.0;24.9;61.8;15.3;0.654;213946.0;1.99;181426.0;79.54;83.95;193168.0;113525.0;99349.0
112;3;2010;17395886.0;4288848.0;10615544.0;2636543.0;24.9;61.8;15.6;0.66;214018.0;2.0;182960.0;79.82;84.16;195537.0;116319.0;98368.0
113;3;2011;17542807.0;4305303.0;10704129.0;2701172.0;24.9;61.9;15.9;0.664;214294.0;1.99;186835.0;80.05;84.32;197784.0;118446.0;98448.0
114;3;2012;17684418.0;4330587.0;10713059.0;2824220.0;24.8;61.5;16.6;0.679;215745.0;2.02;189993.0;80.17;84.37;199808.0;120243.0;99584.0
115;3;2013;17818550.0;4354605.0;10741097.0;2940773.0;24.7;61.3;17.2;0.692;217880.0;2.02;192553.0;80.38;84.51;201647.0;121364.0;102083.0
116;3;2014;17953310.0;4375683.0;10782962.0;3043841.0;24.7;61.1;17.7;0.704;220150.0;2.03;194579.0;80.45;84.52;203336.0;122343.0;100205.0
117;3;2015;18091770.0;4401644.0;10829480.0;3136680.0;24.7;61.0;18.2;0.714;222027.0;2.04;196837.0;80.8;84.8;204883.0;126327.0;100633.0
118;3;2016;18255121.0;4428991.0;10868881.0;3219615.0;24.7;60.8;18.7;0.724;223063.0;2.04;200379.0;81.04;84.98;206347.0;128880.0;99545.0
119;3;2017;18403126.0;4460363.0;10913081.0;3297314.0;24.7;60.7;19.1;0.733;227179.0;2.05;203244.0;81.24;85.12;207716.0;130982.0;98350.0
120;3;2018;18531606.0;4494259.0;10955189.0;3384794.0;24.8;60.6;19.5;0.743;229894.0;2.07;207383.0;81.56;85.39;209028.0;131668.0;98101.0
121;3;2019;18663011.0;4530020.0;10997607.0;3476573.0;24.8;60.5;19.9;0.752;232552.0;2.08;209496.0;81.81;85.59;210313.0;133722.0;97383.0
122;3;2020;18772478.0;4558997.0;11052065.0;3559165.0;24.8;60.5;20.3;0.761;236495.0;2.09;212534.0;81.96;85.68;211544.0;134449.0;98194.0
123;3;2021;18909271.0;4578099.0;11104101.0;3641544.0;24.8;60.4;20.8;0.768;238080.0;2.11;215582.0;82.03;85.72;212743.0;136770.0;97956.0
124;3;2022;19056129.0;4605588.0;11150327.0;3724856.0;24.8;60.3;21.1;0.777;242789.0;2.1;219942.0;82.11;85.75;213879.0;137815.0;98888.0
125;3;2023;19191742.0;4629474.0;11202587.0;3807440.0;24.8;60.2;21.6;0.785;245037.0;2.12;221380.0;82.31;85.9;214956.0;138188.0;96864.0
126;3;2024;19331002.0;4652864.0;11243290.0;3891517.0;24.7;60.1;22.0;0.794;249092.0;2.12;228423.0;82.43;85.99;215977.0;139334.0;98796.0
127;3;2025;19497419.0;4701009.0;11268185.0;3979119.0;24.8;59.9;22.5;0.805;250397.0;2.14;228346.0;82.72;86.24;216946.0;141236.0;98755.0
128;3;2026;19640801.0;4732657.0;11314705.0;4067635.0;24.8;59.8;22.9;0.816;254915.0;2.13;232521.0;82.95;86.44;217869.0;142452.0;102080.0
129;3;2027;19769469.0;4765696.0;11339134.0;4172380.0;24.9;59.6;23.4;0.828;255466.0;2.13;237152.0;83.01;86.46;218744.0;146357.0;98818.0
130;3;2028;19916250.0;4822910.0;11380645.0;4260862.0;24.9;59.4;23.8;0.841;256795.0;2.14;238493.0;83.23;86.65;219577.0;147909.0;98775.0
131;3;2029;20073307.0;4879270.0;11404968.0;4341662.0;25.0;59.1;24.1;0.855;260940.0;2.14;242912.0;83.18;86.58;220369.0;146901.0;98434.0
132;3;2030;20238954.0;4927060.0;11410929.0;4429362.0;25.1;58.8;24.6;0.871;262075.0;2.15;247821.0;83.31;86.68;221126.0;148635.0;95660.0
133;3;2031;20354898.0;4977884.0;11412132.0;4505818.0;25.3;58.6;25.0;0.886;263992.0;2.16;249526.0;83.46;86.8;221844.0;149315.0;99792.0
134;3;2032;20498302.0;5038908.0;11440875.0;4579624.0;25.4;58.4;25.4;0.894;266576.0;2.16;250002.0;83.49;86.81;222528.0;148126.0;100655.0
135;3;2033;20646259.0;5082853.0;11467098.0;4640375.0;25.5;58.2;25.7;0.906;268637.0;2.17;256551.0;83.51;86.8;223183.0;150193.0;99810.0
136;3;2034;20783475.0;5128249.0;11491830.0;4710085.0;25.6;58.0;26.1;0.919;268806.0;2.17;260824.0;83.68;86.95;223805.0;152288.0;96795.0
137;3;2035;20862481.0;5173760.0;11488395.0;4794027.0;25.8;57.8;26.4;0.932;269541.0;2.17;263849.0;83.77;87.03;224401.0;153167.0;98245.0
138;3;2036;20981717.0;5219626.0;11498957.0;4858633.0;25.9;57.7;26.6;0.944;271855.0;2.18;263790.0;84.0;87.24;224968.0;153563.0;100022.0
139;3;2037;21140718.0;5252816.0;11518625.0;4925975.0;26.1;57.6;26.9;0.954;271545.0;2.19;264755.0;84.1;87.32;225510.0;156636.0;100081.0
140;3;2038;21281383.0;5297149.0;11559146.0;4974655.0;26.2;57.5;27.1;0.96;274724.0;2.19;268135.0;84.19;87.39;226027.0;156273.0;96454.0
141;3;2039;21399489.0;5356586.0;11613110.0;5002137.0;26.3;57.7;27.3;0.962;274792.0;2.2;268112.0;84.38;87.57;226523.0;158988.0;95026.0
142;3;2040;21557884.0;5403023.0;11678924.0;5016001.0;26.4;57.8;27.3;0.962;279479.0;2.2;268260.0;84.57;87.75;226994.0;158845.0;93657.0
143;3;2041;21716675.0;5437584.0;11755000.0;5037175.0;26.5;57.9;27.3;0.96;279861.0;2.23;271998.0;84.72;87.88;227448.0;160249.0;93315.0
144;3;2042;21875213.0;5466633.0;11834668.0;5051208.0;26.5;58.1;27.2;0.959;279529.0;2.22;274822.0;84.97;88.12;227879.0;162273.0;93681.0
145;3;2043;22046233.0;5493132.0;11929603.0;5037354.0;26.6;58.3;27.2;0.957;282904.0;2.23;276978.0;85.0;88.14;228293.0;161076.0;92977.0
146;3;2044;22190386.0;5518971.0;12018793.0;5032001.0;26.7;58.5;27.1;0.954;285664.0;2.23;280255.0;85.09;88.22;228687.0;159234.0;93881.0
147;3;2045;22311231.0;5568646.0;12071206.0;5016792.0;26.7;58.7;27.0;0.951;288846.0;2.24;277684.0;85.12;88.24;229065.0;161148.0;94805.0
148;3;2046;22368699.0;5595832.0;12169057.0;5014140.0;26.8;58.9;27.1;0.949;289340.0;2.25;276045.0;85.4;88.51;229427.0;162437.0;96856.0
149;3;2047;22497131.0;5622437.0;12221674.0;4994891.0;26.9;59.0;27.1;0.946;291532.0;2.25;276978.0;85.56;88.66;229773.0;161479.0;96340.0
150;3;2048;22560661.0;5666817.0;12300521.0;4989154.0;27.0;59.2;27.0;0.944;293682.0;2.26;276954.0;85.6;88.7;230104.0;168520.0;94647.0
151;3;2049;22654083.0;5718623.0;12388508.0;4976675.0;27.0;59.4;27.1;0.937;297672.0;2.28;278501.0;85.56;88.64;230420.0;170122.0;95740.0
152;3;2050;22814400.0;5769186.0;12470349.0;4964095.0;27.0;59.8;26.9;0.861;;;;;;;;
153;4;2000;;;;;;;;;201480.0;1.67;134359.0;74.82;80.2;124260.0;76557.0;43068.0
154;4;2001;15970654.0;3899899.0;9895134.0;2170849.0;24.4;61.9;13.6;0.614;199215.0;1.67;131485.0;74.93;80.17;117629.0;76739.0;34865.0
155;4;2002;16069934.0;3925987.0;9942764.0;2191622.0;24.4;61.8;13.6;0.615;196830.0;1.68;130173.0;74.98;80.08;115196.0;77105.0;30853.0
156;4;2003;16160770.0;3953683.0;9981332.0;2211222.0;24.4;61.7;13.7;0.617;193682.0;1.67;129788.0;75.12;80.08;112918.0;77235.0;28079.0
157;4;2004;16247738.0;3979661.0;10007791.0;2237172.0;24.5;61.5;13.7;0.62;189507.0;1.66;129167.0;75.35;80.17;110774.0;77358.0;24349.0
158;4;2005;16327220.0;3995886.0;10035683.0;2266160.0;24.4;61.3;13.8;0.623;186010.0;1.66;130532.0;75.42;80.15;108568.0;77524.0;21919.0
159;4;2006;16396642.0;4003779.0;10059838.0;2295424.0;24.3;61.1;13.9;0.625;182680.0;1.66;132578.0;75.37;80.04;106514.0;77719.0;19034.0
160;4;2007;16456231.0;4003103.0;10092619.0;2319853.0;24.2;61.0;14.0;0.625;178889.0;1.65;134926.0;75.5;80.09;104650.0;76991.0;16601.0
161;4;2008;16515153.0;3997195.0;10117126.0;2349710.0;24.1;60.9;14.1;0.625;176184.0;1.65;135963.0;75.58;80.08;103008.0;77582.0;15025.0
