ID;Scholier;Startkwalificatie;Leeftijd;PersoonsEnArbeidskenmerken;Perioden;TotaalPersonen15Tot65Jaar_1
1810;3;3;13;Wil werk 12 uur of meer per week;2005;151.0
1811;3;3;13;Wil werk 12 uur of meer per week;2006;148.0
1812;3;3;13;Zorg gezin of huishouden;2001;245.0
1813;3;3;13;Zorg gezin of huishouden;2002;233.0
1814;3;3;13;Zorg gezin of huishouden;2003;213.0
1815;3;3;13;Zorg gezin of huishouden;2004;196.0
1816;3;3;13;Zorg gezin of huishouden;2005;186.0
1817;3;3;13;Zorg gezin of huishouden;2006;160.0
1818;3;3;13;Opleiding/studie;2001;12.0
1819;3;3;13;Opleiding/studie;2002;14.0
1820;3;3;13;Opleiding/studie;2003;14.0
1821;3;3;13;Opleiding/studie;2004;11.0
1822;3;3;13;Opleiding/studie;2005;11.0
1823;3;3;13;Opleiding/studie;2006;10.0
1824;3;3;13;VUT;2001;
1825;3;3;13;VUT;2002;
1826;3;3;13;VUT;2003;
1827;3;3;13;VUT;2004;
1828;3;3;13;VUT;2005;
1829;3;3;13;VUT;2006;
1830;3;3;13;Ziekte/arbeidsongeschiktheid;2001;86.0
1831;3;3;13;Ziekte/arbeidsongeschiktheid;2002;97.0
1832;3;3;13;Ziekte/arbeidsongeschiktheid;2003;96.0
1833;3;3;13;Ziekte/arbeidsongeschiktheid;2004;104.0
1834;3;3;13;Ziekte/arbeidsongeschiktheid;2005;103.0
1835;3;3;13;Ziekte/arbeidsongeschiktheid;2006;103.0
1836;3;3;13;Andere redenen;2001;37.0
1837;3;3;13;Andere redenen;2002;42.0
1838;3;3;13;Andere redenen;2003;40.0
1839;3;3;13;Andere redenen;2004;34.0
1840;3;3;13;Andere redenen;2005;29.0
1841;3;3;13;Andere redenen;2006;36.0
1842;3;3;13;Betaalde opleiding < 6 maanden;2001;157.0
1843;3;3;13;Betaalde opleiding < 6 maanden;2002;155.0
1844;3;3;13;Betaalde opleiding < 6 maanden;2003;162.0
1845;3;3;13;Betaalde opleiding < 6 maanden;2004;142.0
1846;3;3;13;Betaalde opleiding < 6 maanden;2005;152.0
1847;3;3;13;Betaalde opleiding < 6 maanden;2006;145.0
1848;3;3;13;Betaalde opleiding >= 6 maanden;2001;102.0
1849;3;3;13;Betaalde opleiding >= 6 maanden;2002;103.0
1850;3;3;13;Betaalde opleiding >= 6 maanden;2003;105.0
1851;3;3;13;Betaalde opleiding >= 6 maanden;2004;89.0
1852;3;3;13;Betaalde opleiding >= 6 maanden;2005;78.0
1853;3;3;13;Betaalde opleiding >= 6 maanden;2006;82.0
1854;3;3;13;Niet door bedrijf betaald;2001;2255.0
1855;3;3;13;Niet door bedrijf betaald;2002;2269.0
1856;3;3;13;Niet door bedrijf betaald;2003;2276.0
1857;3;3;13;Niet door bedrijf betaald;2004;2308.0
1858;3;3;13;Niet door bedrijf betaald;2005;2320.0
1859;3;3;13;Niet door bedrijf betaald;2006;2318.0
1860;3;3;13;Niet van toepassing/onbekend;2001;45.0
1861;3;3;13;Niet van toepassing/onbekend;2002;50.0
1862;3;3;13;Niet van toepassing/onbekend;2003;47.0
1863;3;3;13;Niet van toepassing/onbekend;2004;59.0
1864;3;3;13;Niet van toepassing/onbekend;2005;57.0
1865;3;3;13;Niet van toepassing/onbekend;2006;57.0
1866;3;3;13;Werknemers vaste arbeidsrelatie;2001;1741.0
1867;3;3;13;Werknemers vaste arbeidsrelatie;2002;1735.0
1868;3;3;13;Werknemers vaste arbeidsrelatie;2003;1732.0
1869;3;3;13;Werknemers vaste arbeidsrelatie;2004;1701.0
1870;3;3;13;Werknemers vaste arbeidsrelatie;2005;1708.0
1871;3;3;13;Werknemers vaste arbeidsrelatie;2006;1704.0
1872;3;3;13;Uitzendkrachten;2001;36.0
1873;3;3;13;Uitzendkrachten;2002;36.0
1874;3;3;13;Uitzendkrachten;2003;30.0
1875;3;3;13;Uitzendkrachten;2004;33.0
1876;3;3;13;Uitzendkrachten;2005;33.0
1877;3;3;13;Uitzendkrachten;2006;41.0
1878;3;3;13;Oproep-/invalkrachten;2001;40.0
1879;3;3;13;Oproep-/invalkrachten;2002;35.0
1880;3;3;13;Oproep-/invalkrachten;2003;34.0
1881;3;3;13;Oproep-/invalkrachten;2004;32.0
1882;3;3;13;Oproep-/invalkrachten;2005;33.0
1883;3;3;13;Oproep-/invalkrachten;2006;26.0
1884;3;3;13;Overige flexibelen;2001;51.0
1885;3;3;13;Overige flexibelen;2002;53.0
1886;3;3;13;Overige flexibelen;2003;54.0
1887;3;3;13;Overige flexibelen;2004;55.0
1888;3;3;13;Overige flexibelen;2005;55.0
1889;3;3;13;Overige flexibelen;2006;55.0
1890;3;3;13;Zelfstandigen;2001;261.0
1891;3;3;13;Zelfstandigen;2002;267.0
1892;3;3;13;Zelfstandigen;2003;265.0
1893;3;3;13;Zelfstandigen;2004;290.0
1894;3;3;13;Zelfstandigen;2005;295.0
1895;3;3;13;Zelfstandigen;2006;322.0
1896;3;3;13;Arbeidsrelatie: onbekend/n.v.t.;2001;429.0
1897;3;3;13;Arbeidsrelatie: onbekend/n.v.t.;2002;453.0
1898;3;3;13;Arbeidsrelatie: onbekend/n.v.t.;2003;473.0
1899;3;3;13;Arbeidsrelatie: onbekend/n.v.t.;2004;488.0
1900;3;3;13;Arbeidsrelatie: onbekend/n.v.t.;2005;483.0
1901;3;3;13;Arbeidsrelatie: onbekend/n.v.t.;2006;453.0
1902;3;3;13;Arbeidsduur: 0 tot 12 uur per week;2001;129.0
1903;3;3;13;Arbeidsduur: 0 tot 12 uur per week;2002;117.0
1904;3;3;13;Arbeidsduur: 0 tot 12 uur per week;2003;116.0
1905;3;3;13;Arbeidsduur: 0 tot 12 uur per week;2004;121.0
1906;3;3;13;Arbeidsduur: 0 tot 12 uur per week;2005;123.0
1907;3;3;13;Arbeidsduur: 0 tot 12 uur per week;2006;109.0
1908;3;3;13;Arbeidsduur: 12 tot 20 uur per week;2001;181.0
1909;3;3;13;Arbeidsduur: 12 tot 20 uur per week;2002;190.0
1910;3;3;13;Arbeidsduur: 12 tot 20 uur per week;2003;192.0
1911;3;3;13;Arbeidsduur: 12 tot 20 uur per week;2004;193.0
1912;3;3;13;Arbeidsduur: 12 tot 20 uur per week;2005;187.0
1913;3;3;13;Arbeidsduur: 12 tot 20 uur per week;2006;196.0
1914;3;3;13;Arbeidsduur: 20 tot 35 uur per week;2001;513.0
1915;3;3;13;Arbeidsduur: 20 tot 35 uur per week;2002;548.0
1916;3;3;13;Arbeidsduur: 20 tot 35 uur per week;2003;546.0
1917;3;3;13;Arbeidsduur: 20 tot 35 uur per week;2004;539.0
1918;3;3;13;Arbeidsduur: 20 tot 35 uur per week;2005;563.0
1919;3;3;13;Arbeidsduur: 20 tot 35 uur per week;2006;561.0
1920;3;3;13;Arbeidsduur: 35 uur of meer per week;2001;1308.0
1921;3;3;13;Arbeidsduur: 35 uur of meer per week;2002;1269.0
1922;3;3;13;Arbeidsduur: 35 uur of meer per week;2003;1261.0
1923;3;3;13;Arbeidsduur: 35 uur of meer per week;2004;1258.0
1924;3;3;13;Arbeidsduur: 35 uur of meer per week;2005;1250.0
1925;3;3;13;Arbeidsduur: 35 uur of meer per week;2006;1282.0
1926;3;3;13;Arbeidsduur: onbekend;2001;429.0
1927;3;3;13;Arbeidsduur: onbekend;2002;453.0
1928;3;3;13;Arbeidsduur: onbekend;2003;473.0
1929;3;3;13;Arbeidsduur: onbekend;2004;488.0
1930;3;3;13;Arbeidsduur: onbekend;2005;483.0
1931;3;3;13;Arbeidsduur: onbekend;2006;453.0
1932;3;3;13;Arbeidsgehandicapt;2001;340.0
1933;3;3;13;Arbeidsgehandicapt;2002;382.0
1934;3;3;13;Arbeidsgehandicapt;2003;394.0
1935;3;3;13;Arbeidsgehandicapt;2004;395.0
1936;3;3;13;Arbeidsgehandicapt;2005;393.0
1937;3;3;13;Arbeidsgehandicapt;2006;373.0
1938;3;3;13;Niet arbeidsgehandicapt;2001;2219.0
1939;3;3;13;Niet arbeidsgehandicapt;2002;2196.0
1940;3;3;13;Niet arbeidsgehandicapt;2003;2195.0
1941;3;3;13;Niet arbeidsgehandicapt;2004;2204.0
1942;3;3;13;Niet arbeidsgehandicapt;2005;2213.0
1943;3;3;13;Niet arbeidsgehandicapt;2006;2228.0
1944;3;3;13;Sinds 15e levensjaar nooit werkloos;2001;1671.0
1945;3;3;13;Sinds 15e levensjaar nooit werkloos;2002;1633.0
1946;3;3;13;Sinds 15e levensjaar nooit werkloos;2003;1632.0
1947;3;3;13;Sinds 15e levensjaar nooit werkloos;2004;1612.0
1948;3;3;13;Sinds 15e levensjaar nooit werkloos;2005;1613.0
1949;3;3;13;Sinds 15e levensjaar nooit werkloos;2006;1599.0
1950;3;3;13;>0 en <1 jaar werkloos geweest;2001;497.0
1951;3;3;13;>0 en <1 jaar werkloos geweest;2002;541.0
1952;3;3;13;>0 en <1 jaar werkloos geweest;2003;544.0
1953;3;3;13;>0 en <1 jaar werkloos geweest;2004;566.0
1954;3;3;13;>0 en <1 jaar werkloos geweest;2005;574.0
1955;3;3;13;>0 en <1 jaar werkloos geweest;2006;592.0
1956;3;3;13;1 tot 5 jaar werkloos geweest;2001;267.0
1957;3;3;13;1 tot 5 jaar werkloos geweest;2002;261.0
1958;3;3;13;1 tot 5 jaar werkloos geweest;2003;276.0
1959;3;3;13;1 tot 5 jaar werkloos geweest;2004;286.0
1960;3;3;13;1 tot 5 jaar werkloos geweest;2005;289.0
1961;3;3;13;1 tot 5 jaar werkloos geweest;2006;275.0
1962;3;3;13;5 tot 10 jaar werkloos geweest;2001;58.0
1963;3;3;13;5 tot 10 jaar werkloos geweest;2002;70.0
1964;3;3;13;5 tot 10 jaar werkloos geweest;2003;64.0
1965;3;3;13;5 tot 10 jaar werkloos geweest;2004;64.0
1966;3;3;13;5 tot 10 jaar werkloos geweest;2005;64.0
1967;3;3;13;5 tot 10 jaar werkloos geweest;2006;63.0
1968;3;3;13;10 jaar of meer werkloos geweest;2001;33.0
1969;3;3;13;10 jaar of meer werkloos geweest;2002;34.0
1970;3;3;13;10 jaar of meer werkloos geweest;2003;35.0
1971;3;3;13;10 jaar of meer werkloos geweest;2004;38.0
1972;3;3;13;10 jaar of meer werkloos geweest;2005;32.0
1973;3;3;13;10 jaar of meer werkloos geweest;2006;35.0
1974;3;3;13;Werkloosheidsduur onbekend;2001;34.0
1975;3;3;13;Werkloosheidsduur onbekend;2002;39.0
1976;3;3;13;Werkloosheidsduur onbekend;2003;37.0
1977;3;3;13;Werkloosheidsduur onbekend;2004;33.0
1978;3;3;13;Werkloosheidsduur onbekend;2005;36.0
1979;3;3;13;Werkloosheidsduur onbekend;2006;38.0
1980;3;3;13;Nooit arbeidsongeschikt geweest;2001;2257.0
1981;3;3;13;Nooit arbeidsongeschikt geweest;2002;2238.0
1982;3;3;13;Nooit arbeidsongeschikt geweest;2003;2219.0
1983;3;3;13;Nooit arbeidsongeschikt geweest;2004;2227.0
1984;3;3;13;Nooit arbeidsongeschikt geweest;2005;2211.0
1985;3;3;13;Nooit arbeidsongeschikt geweest;2006;2219.0
1986;3;3;13;>0 en < 1 jaar arbeidsongeschikt geweest;2001;80.0
1987;3;3;13;>0 en < 1 jaar arbeidsongeschikt geweest;2002;88.0
1988;3;3;13;>0 en < 1 jaar arbeidsongeschikt geweest;2003;95.0
1989;3;3;13;>0 en < 1 jaar arbeidsongeschikt geweest;2004;95.0
1990;3;3;13;>0 en < 1 jaar arbeidsongeschikt geweest;2005;108.0
1991;3;3;13;>0 en < 1 jaar arbeidsongeschikt geweest;2006;91.0
1992;3;3;13;1 tot 5 jaar arbeidsongeschikt geweest;2001;110.0
1993;3;3;13;1 tot 5 jaar arbeidsongeschikt geweest;2002;126.0
1994;3;3;13;1 tot 5 jaar arbeidsongeschikt geweest;2003;128.0
1995;3;3;13;1 tot 5 jaar arbeidsongeschikt geweest;2004;130.0
1996;3;3;13;1 tot 5 jaar arbeidsongeschikt geweest;2005;131.0
1997;3;3;13;1 tot 5 jaar arbeidsongeschikt geweest;2006;130.0
1998;3;3;13;5 tot 10 jaar arbeidsongeschikt geweest;2001;43.0
1999;3;3;13;5 tot 10 jaar arbeidsongeschikt geweest;2002;43.0
2000;3;3;13;5 tot 10 jaar arbeidsongeschikt geweest;2003;55.0
2001;3;3;13;5 tot 10 jaar arbeidsongeschikt geweest;2004;64.0
2002;3;3;13;5 tot 10 jaar arbeidsongeschikt geweest;2005;73.0
2003;3;3;13;5 tot 10 jaar arbeidsongeschikt geweest;2006;65.0
2004;3;3;13;10 jaar of meer arb. ongeschikt geweest;2001;45.0
2005;3;3;13;10 jaar of meer arb. ongeschikt geweest;2002;51.0
2006;3;3;13;10 jaar of meer arb. ongeschikt geweest;2003;59.0
2007;3;3;13;10 jaar of meer arb. ongeschikt geweest;2004;55.0
2008;3;3;13;10 jaar of meer arb. ongeschikt geweest;2005;58.0
2009;3;3;13;10 jaar of meer arb. ongeschikt geweest;2006;64.0
2010;3;3;13;Arbeidsongeschikt: onbekend;2001;25.0
2011;3;3;13;Arbeidsongeschikt: onbekend;2002;31.0
2012;3;3;13;Arbeidsongeschikt: onbekend;2003;32.0
2013;3;3;13;Arbeidsongeschikt: onbekend;2004;28.0
2014;3;3;13;Arbeidsongeschikt: onbekend;2005;26.0
2015;3;3;13;Arbeidsongeschikt: onbekend;2006;31.0
2016;3;3;13;Persoonlijk inkomen 0 tot 10000 euro;2001;
2017;3;3;13;Persoonlijk inkomen 0 tot 10000 euro;2002;544.0
2018;3;3;13;Persoonlijk inkomen 0 tot 10000 euro;2003;554.0
2019;3;3;13;Persoonlijk inkomen 0 tot 10000 euro;2004;491.0
2020;3;3;13;Persoonlijk inkomen 0 tot 10000 euro;2005;
2021;3;3;13;Persoonlijk inkomen 0 tot 10000 euro;2006;
2022;3;3;13;Persoonlijk inkomen 10000 tot 20000 euro;2001;
2023;3;3;13;Persoonlijk inkomen 10000 tot 20000 euro;2002;541.0
2024;3;3;13;Persoonlijk inkomen 10000 tot 20000 euro;2003;532.0
2025;3;3;13;Persoonlijk inkomen 10000 tot 20000 euro;2004;555.0
2026;3;3;13;Persoonlijk inkomen 10000 tot 20000 euro;2005;
2027;3;3;13;Persoonlijk inkomen 10000 tot 20000 euro;2006;
2028;3;3;13;Persoonlijk inkomen 20000 tot 30000 euro;2001;
2029;3;3;13;Persoonlijk inkomen 20000 tot 30000 euro;2002;536.0
2030;3;3;13;Persoonlijk inkomen 20000 tot 30000 euro;2003;533.0
2031;3;3;13;Persoonlijk inkomen 20000 tot 30000 euro;2004;515.0
2032;3;3;13;Persoonlijk inkomen 20000 tot 30000 euro;2005;
2033;3;3;13;Persoonlijk inkomen 20000 tot 30000 euro;2006;
2034;3;3;13;Persoonlijk inkomen 30000 euro en meer;2001;
2035;3;3;13;Persoonlijk inkomen 30000 euro en meer;2002;955.0
2036;3;3;13;Persoonlijk inkomen 30000 euro en meer;2003;970.0
2037;3;3;13;Persoonlijk inkomen 30000 euro en meer;2004;981.0
2038;3;3;13;Persoonlijk inkomen 30000 euro en meer;2005;
2039;3;3;13;Persoonlijk inkomen 30000 euro en meer;2006;
2040;3;3;13;Persoonlijk inkomen: onbekend;2001;
2041;3;3;13;Persoonlijk inkomen: onbekend;2002;
2042;3;3;13;Persoonlijk inkomen: onbekend;2003;
2043;3;3;13;Persoonlijk inkomen: onbekend;2004;57.0
2044;3;3;13;Persoonlijk inkomen: onbekend;2005;
2045;3;3;13;Persoonlijk inkomen: onbekend;2006;
2046;3;3;13;Besteedbaar hh inkomen - tot 10000 euro;2001;
2047;3;3;13;Besteedbaar hh inkomen - tot 10000 euro;2002;237.0
2048;3;3;13;Besteedbaar hh inkomen - tot 10000 euro;2003;235.0
2049;3;3;13;Besteedbaar hh inkomen - tot 10000 euro;2004;220.0
2050;3;3;13;Besteedbaar hh inkomen - tot 10000 euro;2005;
2051;3;3;13;Besteedbaar hh inkomen - tot 10000 euro;2006;
2052;3;3;13;Besteedb hh inkomen 10000 tot 20000 euro;2001;
2053;3;3;13;Besteedb hh inkomen 10000 tot 20000 euro;2002;1224.0
2054;3;3;13;Besteedb hh inkomen 10000 tot 20000 euro;2003;1260.0
2055;3;3;13;Besteedb hh inkomen 10000 tot 20000 euro;2004;1244.0
2056;3;3;13;Besteedb hh inkomen 10000 tot 20000 euro;2005;
2057;3;3;13;Besteedb hh inkomen 10000 tot 20000 euro;2006;
2058;3;3;13;Besteedb hh inkomen 20000 tot 30000 euro;2001;
2059;3;3;13;Besteedb hh inkomen 20000 tot 30000 euro;2002;787.0
2060;3;3;13;Besteedb hh inkomen 20000 tot 30000 euro;2003;804.0
2061;3;3;13;Besteedb hh inkomen 20000 tot 30000 euro;2004;780.0
2062;3;3;13;Besteedb hh inkomen 20000 tot 30000 euro;2005;
2063;3;3;13;Besteedb hh inkomen 20000 tot 30000 euro;2006;
2064;3;3;13;Besteedb hh inkomen 30000 euro en meer;2001;
2065;3;3;13;Besteedb hh inkomen 30000 euro en meer;2002;329.0
2066;3;3;13;Besteedb hh inkomen 30000 euro en meer;2003;290.0
2067;3;3;13;Besteedb hh inkomen 30000 euro en meer;2004;298.0
2068;3;3;13;Besteedb hh inkomen 30000 euro en meer;2005;
2069;3;3;13;Besteedb hh inkomen 30000 euro en meer;2006;
2070;3;3;13;Besteedbaar hh inkomen: onbekend;2001;
2071;3;3;13;Besteedbaar hh inkomen: onbekend;2002;
2072;3;3;13;Besteedbaar hh inkomen: onbekend;2003;
2073;3;3;13;Besteedbaar hh inkomen: onbekend;2004;57.0
2074;3;3;13;Besteedbaar hh inkomen: onbekend;2005;
2075;3;3;13;Besteedbaar hh inkomen: onbekend;2006;
2076;3;3;13;Werkloosheidsuitkering;2001;
2077;3;3;13;Werkloosheidsuitkering;2002;122.0
2078;3;3;13;Werkloosheidsuitkering;2003;143.0
2079;3;3;13;Werkloosheidsuitkering;2004;168.0
2080;3;3;13;Werkloosheidsuitkering;2005;
2081;3;3;13;Werkloosheidsuitkering;2006;
2082;3;3;13;Geen werkloosheidsuitkering/onbekend;2001;
2083;3;3;13;Geen werkloosheidsuitkering/onbekend;2002;2455.0
2084;3;3;13;Geen werkloosheidsuitkering/onbekend;2003;2446.0
2085;3;3;13;Geen werkloosheidsuitkering/onbekend;2004;2431.0
2086;3;3;13;Geen werkloosheidsuitkering/onbekend;2005;
2087;3;3;13;Geen werkloosheidsuitkering/onbekend;2006;
2088;3;3;13;Bijstandsuitkering;2001;
2089;3;3;13;Bijstandsuitkering;2002;106.0
2090;3;3;13;Bijstandsuitkering;2003;116.0
2091;3;3;13;Bijstandsuitkering;2004;116.0
2092;3;3;13;Bijstandsuitkering;2005;
2093;3;3;13;Bijstandsuitkering;2006;
2094;3;3;13;Geen bijstandsuitkering/onbekend;2001;
2095;3;3;13;Geen bijstandsuitkering/onbekend;2002;2472.0
2096;3;3;13;Geen bijstandsuitkering/onbekend;2003;2472.0
2097;3;3;13;Geen bijstandsuitkering/onbekend;2004;2483.0
2098;3;3;13;Geen bijstandsuitkering/onbekend;2005;
2099;3;3;13;Geen bijstandsuitkering/onbekend;2006;
2100;3;3;13;Arbeidsongeschiktheidsuitkering;2001;
2101;3;3;13;Arbeidsongeschiktheidsuitkering;2002;166.0
2102;3;3;13;Arbeidsongeschiktheidsuitkering;2003;173.0
2103;3;3;13;Arbeidsongeschiktheidsuitkering;2004;179.0
2104;3;3;13;Arbeidsongeschiktheidsuitkering;2005;
2105;3;3;13;Arbeidsongeschiktheidsuitkering;2006;
2106;3;3;13;Geen arbeidsongeschiktheidsuitkering/onb;2001;
2107;3;3;13;Geen arbeidsongeschiktheidsuitkering/onb;2002;2411.0
2108;3;3;13;Geen arbeidsongeschiktheidsuitkering/onb;2003;2416.0
2109;3;3;13;Geen arbeidsongeschiktheidsuitkering/onb;2004;2420.0
2110;3;3;13;Geen arbeidsongeschiktheidsuitkering/onb;2005;
2111;3;3;13;Geen arbeidsongeschiktheidsuitkering/onb;2006;
2112;3;3;13;Werkloosheidsduur: < 12 maanden;2001;38.0
2113;3;3;13;Werkloosheidsduur: < 12 maanden;2002;46.0
2114;3;3;13;Werkloosheidsduur: < 12 maanden;2003;64.0
2115;3;3;13;Werkloosheidsduur: < 12 maanden;2004;69.0
2116;3;3;13;Werkloosheidsduur: < 12 maanden;2005;67.0
2117;3;3;13;Werkloosheidsduur: < 12 maanden;2006;55.0
2118;3;3;13;Werkloosheidsduur >= 12 maanden;2001;27.0
2119;3;3;13;Werkloosheidsduur >= 12 maanden;2002;28.0
2120;3;3;13;Werkloosheidsduur >= 12 maanden;2003;40.0
2121;3;3;13;Werkloosheidsduur >= 12 maanden;2004;54.0
2122;3;3;13;Werkloosheidsduur >= 12 maanden;2005;60.0
2123;3;3;13;Werkloosheidsduur >= 12 maanden;2006;49.0
2124;3;3;13;Werkloosheidsduur: nvt/onbekend;2001;2495.0
2125;3;3;13;Werkloosheidsduur: nvt/onbekend;2002;2503.0
2126;3;3;13;Werkloosheidsduur: nvt/onbekend;2003;2484.0
2127;3;3;13;Werkloosheidsduur: nvt/onbekend;2004;2476.0
2128;3;3;13;Werkloosheidsduur: nvt/onbekend;2005;2480.0
2129;3;3;13;Werkloosheidsduur: nvt/onbekend;2006;2496.0
2130;3;3;13;Baanzoekduur baanvinder: < 12 maanden;2001;163.0
2131;3;3;13;Baanzoekduur baanvinder: < 12 maanden;2002;154.0
2132;3;3;13;Baanzoekduur baanvinder: < 12 maanden;2003;130.0
2133;3;3;13;Baanzoekduur baanvinder: < 12 maanden;2004;111.0
2134;3;3;13;Baanzoekduur baanvinder: < 12 maanden;2005;112.0
2135;3;3;13;Baanzoekduur baanvinder: < 12 maanden;2006;123.0
2136;3;3;13;Baanzoekduur baanvinder: >= 12 maanden;2001;45.0
2137;3;3;13;Baanzoekduur baanvinder: >= 12 maanden;2002;38.0
2138;3;3;13;Baanzoekduur baanvinder: >= 12 maanden;2003;41.0
2139;3;3;13;Baanzoekduur baanvinder: >= 12 maanden;2004;31.0
2140;3;3;13;Baanzoekduur baanvinder: >= 12 maanden;2005;32.0
2141;3;3;13;Baanzoekduur baanvinder: >= 12 maanden;2006;49.0
2142;3;3;13;Baanzoekduur baanvinder: nvt/onbekend;2001;2349.0
2143;3;3;13;Baanzoekduur baanvinder: nvt/onbekend;2002;2381.0
2144;3;3;13;Baanzoekduur baanvinder: nvt/onbekend;2003;2415.0
2145;3;3;13;Baanzoekduur baanvinder: nvt/onbekend;2004;2453.0
2146;3;3;13;Baanzoekduur baanvinder: nvt/onbekend;2005;2458.0
2147;3;3;13;Baanzoekduur baanvinder: nvt/onbekend;2006;2424.0
2148;3;3;13;Duur huidige baan: < 12 maanden;2001;247.0
2149;3;3;13;Duur huidige baan: < 12 maanden;2002;232.0
2150;3;3;13;Duur huidige baan: < 12 maanden;2003;198.0
2151;3;3;13;Duur huidige baan: < 12 maanden;2004;166.0
2152;3;3;13;Duur huidige baan: < 12 maanden;2005;171.0
2153;3;3;13;Duur huidige baan: < 12 maanden;2006;201.0
2154;3;3;13;Duur huidige baan: >= 12 maanden;2001;1737.0
2155;3;3;13;Duur huidige baan: >= 12 maanden;2002;1758.0
2156;3;3;13;Duur huidige baan: >= 12 maanden;2003;1784.0
2157;3;3;13;Duur huidige baan: >= 12 maanden;2004;1806.0
2158;3;3;13;Duur huidige baan: >= 12 maanden;2005;1814.0
2159;3;3;13;Duur huidige baan: >= 12 maanden;2006;1819.0
2160;3;3;13;Duur huidige baan: nvt/onbekend;2001;575.0
2161;3;3;13;Duur huidige baan: nvt/onbekend;2002;587.0
2162;3;3;13;Duur huidige baan: nvt/onbekend;2003;606.0
2163;3;3;13;Duur huidige baan: nvt/onbekend;2004;627.0
2164;3;3;13;Duur huidige baan: nvt/onbekend;2005;622.0
2165;3;3;13;Duur huidige baan: nvt/onbekend;2006;581.0
2166;3;3;13;Werk-werk 1 jaar geleden;2001;1857.0
2167;3;3;13;Werk-werk 1 jaar geleden;2002;1872.0
2168;3;3;13;Werk-werk 1 jaar geleden;2003;1871.0
2169;3;3;13;Werk-werk 1 jaar geleden;2004;1873.0
2170;3;3;13;Werk-werk 1 jaar geleden;2005;1884.0
2171;3;3;13;Werk-werk 1 jaar geleden;2006;1899.0
2172;3;3;13;Werk- geen werk 1 jaar geleden;2001;99.0
2173;3;3;13;Werk- geen werk 1 jaar geleden;2002;86.0
2174;3;3;13;Werk- geen werk 1 jaar geleden;2003;80.0
2175;3;3;13;Werk- geen werk 1 jaar geleden;2004;72.0
2176;3;3;13;Werk- geen werk 1 jaar geleden;2005;73.0
2177;3;3;13;Werk- geen werk 1 jaar geleden;2006;89.0
2178;3;3;13;Geen werk-werk 1 jaar geleden;2001;44.0
2179;3;3;13;Geen werk-werk 1 jaar geleden;2002;49.0
2180;3;3;13;Geen werk-werk 1 jaar geleden;2003;62.0
2181;3;3;13;Geen werk-werk 1 jaar geleden;2004;64.0
2182;3;3;13;Geen werk-werk 1 jaar geleden;2005;66.0
2183;3;3;13;Geen werk-werk 1 jaar geleden;2006;50.0
2184;3;3;13;Geen werk-geen werk 1 jaar geleden;2001;506.0
2185;3;3;13;Geen werk-geen werk 1 jaar geleden;2002;510.0
2186;3;3;13;Geen werk-geen werk 1 jaar geleden;2003;515.0
2187;3;3;13;Geen werk-geen werk 1 jaar geleden;2004;532.0
2188;3;3;13;Geen werk-geen werk 1 jaar geleden;2005;529.0
2189;3;3;13;Geen werk-geen werk 1 jaar geleden;2006;499.0
2190;3;3;13;Dynamiek werk/geen werk: nvt/onbekend;2001;53.0
2191;3;3;13;Dynamiek werk/geen werk: nvt/onbekend;2002;60.0
2192;3;3;13;Dynamiek werk/geen werk: nvt/onbekend;2003;60.0
2193;3;3;13;Dynamiek werk/geen werk: nvt/onbekend;2004;59.0
2194;3;3;13;Dynamiek werk/geen werk: nvt/onbekend;2005;55.0
2195;3;3;13;Dynamiek werk/geen werk: nvt/onbekend;2006;63.0
2196;3;3;13;Deeltijdbaan-deeltijdbaan 1 jaar geleden;2001;609.0
2197;3;3;13;Deeltijdbaan-deeltijdbaan 1 jaar geleden;2002;659.0
2198;3;3;13;Deeltijdbaan-deeltijdbaan 1 jaar geleden;2003;662.0
2199;3;3;13;Deeltijdbaan-deeltijdbaan 1 jaar geleden;2004;674.0
2200;3;3;13;Deeltijdbaan-deeltijdbaan 1 jaar geleden;2005;688.0
2201;3;3;13;Deeltijdbaan-deeltijdbaan 1 jaar geleden;2006;684.0
2202;3;3;13;Deeltijdbaan-voltijdbaan 1 jaar geleden;2001;170.0
2203;3;3;13;Deeltijdbaan-voltijdbaan 1 jaar geleden;2002;152.0
2204;3;3;13;Deeltijdbaan-voltijdbaan 1 jaar geleden;2003;142.0
2205;3;3;13;Deeltijdbaan-voltijdbaan 1 jaar geleden;2004;122.0
2206;3;3;13;Deeltijdbaan-voltijdbaan 1 jaar geleden;2005;120.0
2207;3;3;13;Deeltijdbaan-voltijdbaan 1 jaar geleden;2006;140.0
2208;3;3;13;Voltijdbaan-deeltijdbaan 1 jaar geleden;2001;15.0
2209;3;3;13;Voltijdbaan-deeltijdbaan 1 jaar geleden;2002;11.0
2210;3;3;13;Voltijdbaan-deeltijdbaan 1 jaar geleden;2003;12.0
2211;3;3;13;Voltijdbaan-deeltijdbaan 1 jaar geleden;2004;11.0
2212;3;3;13;Voltijdbaan-deeltijdbaan 1 jaar geleden;2005;11.0
2213;3;3;13;Voltijdbaan-deeltijdbaan 1 jaar geleden;2006;12.0
2214;3;3;13;Voltijdbaan-voltijdbaan 1 jaar geleden;2001;1080.0
2215;3;3;13;Voltijdbaan-voltijdbaan 1 jaar geleden;2002;1062.0
