ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2019Totaal_1;WmoClienten2018InstroomWlz2019_2;SamenloopWmoWlz2018Wlz2019_3;WmoClientenGebruikWlz2019Totaal_4;WmoClienten2018InstroomWlzIn2019_5;SamenloopWmoWlz2018WlzIn2019_6;WmoClientenGebruikWlz2019Totaal_7;WmoClienten2018InstroomWlzIn2019_8;SamenloopWmoWlz2018WlzIn2019_9
3353;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Doetinchem;70.0;15.0;60.0;13.98;2.72;11.26;41.0;8.0;33.0
3354;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Dongen;15.0;5.0;10.0;16.3;4.35;11.96;29.0;8.0;22.0
3355;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Dongeradeel;25.0;5.0;15.0;15.86;4.14;11.72;32.0;8.0;24.0
3356;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Dordrecht;155.0;25.0;130.0;16.44;2.83;13.61;42.0;7.0;35.0
3357;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Drechterland;10.0;5.0;5.0;11.76;5.88;5.88;25.0;13.0;13.0
3358;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Drimmelen;60.0;5.0;55.0;35.5;4.14;31.36;124.0;14.0;110.0
3359;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Dronten;35.0;5.0;30.0;16.98;2.36;14.62;41.0;6.0;35.0
3360;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Druten;;;;;;;;;
3361;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Duiven;;;;;;;;;
3362;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Echt-Susteren;15.0;10.0;10.0;11.85;5.93;5.93;18.0;9.0;9.0
3363;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Edam-Volendam;;;;;;;;;
3364;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ede;115.0;20.0;95.0;19.83;3.48;16.35;46.0;8.0;38.0
3365;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Eemnes;0.0;0.0;0.0;3.85;0.0;3.85;6.0;0.0;6.0
3366;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Eemsmond;;;;;;;;;
3367;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Eersel;;;;;;;;;
3368;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Eijsden-Margraten;35.0;10.0;25.0;27.69;7.69;20.0;86.0;24.0;62.0
3369;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Eindhoven;230.0;60.0;175.0;13.84;3.52;10.32;30.0;8.0;22.0
3370;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Elburg;30.0;0.0;25.0;26.17;1.87;24.3;63.0;4.0;58.0
3371;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Emmen;200.0;40.0;160.0;20.86;4.11;16.75;58.0;12.0;47.0
3372;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Enkhuizen;10.0;5.0;5.0;8.74;4.85;3.88;18.0;10.0;8.0
3373;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Enschede;295.0;70.0;230.0;15.72;3.65;12.07;43.0;10.0;33.0
3374;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Epe;15.0;10.0;10.0;11.18;5.26;5.92;24.0;11.0;13.0
3375;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ermelo;110.0;5.0;105.0;52.61;2.37;50.24;132.0;6.0;126.0
3376;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Etten-Leur;70.0;5.0;60.0;25.46;2.58;22.88;75.0;8.0;68.0
3377;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ferwerderadiel;10.0;5.0;5.0;21.05;8.77;12.28;50.0;21.0;29.0
3378;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Franekeradeel;;;;;;;;;
3379;Totaal mannen en vrouwen;10 000 tot 15 000 euro;De Friese Meren;;;;;;;;;
3380;Totaal mannen en vrouwen;10 000 tot 15 000 euro;De Fryske Marren;80.0;15.0;65.0;24.84;4.66;20.19;60.0;11.0;49.0
3381;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Geertruidenberg;50.0;5.0;45.0;31.82;2.6;29.22;123.0;10.0;113.0
3382;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Geldermalsen;15.0;5.0;15.0;17.0;3.0;14.0;34.0;6.0;28.0
3383;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Geldrop-Mierlo;;;;;;;;;
3384;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Gemert-Bakel;45.0;10.0;35.0;18.78;3.49;15.28;67.0;12.0;54.0
3385;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Gennep;30.0;10.0;20.0;33.73;9.64;24.1;63.0;18.0;45.0
3386;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Giessenlanden;;;;;;;;;
3387;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Gilze en Rijen;60.0;10.0;50.0;33.9;6.21;27.68;118.0;22.0;96.0
3388;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Goeree-Overflakkee;100.0;10.0;90.0;31.72;2.91;28.8;102.0;9.0;93.0
3389;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Goes;120.0;15.0;105.0;29.82;3.76;26.07;113.0;14.0;99.0
3390;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Goirle;;;;;;;;;
3391;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Gooise Meren;;;;;;;;;
3392;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Gorinchem;70.0;10.0;60.0;25.94;3.76;22.18;74.0;11.0;64.0
3393;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Gouda;110.0;15.0;95.0;19.1;2.78;16.32;56.0;8.0;48.0
3394;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Grave;50.0;5.0;45.0;49.02;4.9;44.12;167.0;17.0;151.0
3395;Totaal mannen en vrouwen;10 000 tot 15 000 euro;'s-Gravenhage (gemeente);865.0;155.0;710.0;15.29;2.73;12.57;37.0;7.0;30.0
3396;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Groesbeek;;;;;;;;;
3397;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Groningen (gemeente);260.0;65.0;195.0;15.74;3.84;11.9;27.0;7.0;20.0
3398;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Grootegast;10.0;0.0;10.0;13.33;0.0;13.33;31.0;0.0;31.0
3399;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Gulpen-Wittem;10.0;5.0;5.0;18.46;9.23;9.23;34.0;17.0;17.0
3400;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Haaksbergen;70.0;10.0;60.0;35.98;5.29;30.69;124.0;18.0;105.0
3401;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Haaren;50.0;0.0;50.0;56.18;2.25;53.93;172.0;7.0;166.0
3402;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Haarlem;215.0;35.0;180.0;21.01;3.31;17.7;46.0;7.0;39.0
3403;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Haarlemmerliede en Spaarnwoude;;;;;;;;;
3404;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Haarlemmermeer;190.0;15.0;175.0;29.46;2.48;26.98;75.0;6.0;69.0
3405;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Halderberge;30.0;5.0;25.0;17.03;2.2;14.84;46.0;6.0;40.0
3406;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hardenberg;;;;;;;;;
3407;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Harderwijk;55.0;15.0;45.0;21.03;4.8;16.24;51.0;12.0;40.0
3408;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hardinxveld-Giessendam;;;;;;;;;
3409;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Haren;;;;;;;;;
3410;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Harlingen;45.0;5.0;40.0;26.83;3.66;23.17;75.0;10.0;65.0
3411;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hattem;10.0;0.0;10.0;18.37;0.0;18.37;42.0;0.0;42.0
3412;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heemskerk;100.0;10.0;95.0;38.78;3.04;35.74;118.0;9.0;109.0
3413;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heemstede;;;;;;;;;
3414;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heerde;10.0;0.0;10.0;25.0;4.55;20.45;39.0;7.0;32.0
3415;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heerenveen;70.0;10.0;60.0;19.19;2.97;16.22;50.0;8.0;42.0
3416;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heerhugowaard;40.0;10.0;30.0;20.32;4.28;16.04;34.0;7.0;26.0
3417;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heerlen;225.0;50.0;175.0;22.94;4.94;18.0;56.0;12.0;44.0
3418;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heeze-Leende;65.0;0.0;65.0;56.9;0.86;56.03;173.0;3.0;171.0
3419;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heiloo;20.0;5.0;15.0;24.36;3.85;20.51;46.0;7.0;39.0
3420;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Den Helder;60.0;10.0;50.0;17.77;3.15;14.61;33.0;6.0;27.0
3421;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hellendoorn;80.0;5.0;75.0;28.03;2.42;25.61;115.0;10.0;105.0
3422;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hellevoetsluis;;;;;;;;;
3423;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Helmond;120.0;20.0;95.0;13.36;2.49;10.87;43.0;8.0;35.0
3424;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hendrik-Ido-Ambacht;20.0;5.0;15.0;19.81;5.66;14.15;51.0;14.0;36.0
3425;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hengelo (O.);120.0;30.0;90.0;16.42;4.31;12.11;50.0;13.0;37.0
3426;Totaal mannen en vrouwen;10 000 tot 15 000 euro;'s-Hertogenbosch;265.0;30.0;235.0;23.25;2.72;20.53;58.0;7.0;51.0
3427;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heumen;;;;;;;;;
3428;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Heusden;25.0;10.0;15.0;13.68;6.32;7.37;29.0;13.0;16.0
3429;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hillegom;60.0;5.0;50.0;38.31;4.55;33.77;126.0;15.0;111.0
3430;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hilvarenbeek;35.0;5.0;30.0;33.65;3.85;29.81;117.0;13.0;104.0
3431;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hilversum;100.0;20.0;80.0;17.97;3.81;14.16;39.0;8.0;31.0
3432;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hoeksche Waard;;;;;;;;;
3433;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hof van Twente;85.0;10.0;75.0;32.06;3.82;28.24;116.0;14.0;102.0
3434;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Het Hogeland;;;;;;;;;
3435;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hollands Kroon;40.0;5.0;35.0;23.2;3.87;19.34;41.0;7.0;34.0
3436;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hoogeveen;135.0;20.0;115.0;25.71;3.62;22.1;89.0;13.0;77.0
3437;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hoogezand-Sappemeer;;;;;;;;;
3438;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hoorn;75.0;15.0;60.0;15.64;3.17;12.47;39.0;8.0;31.0
3439;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Horst aan de Maas;65.0;15.0;50.0;23.79;5.58;18.22;76.0;18.0;58.0
3440;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Houten;20.0;5.0;15.0;16.06;3.65;12.41;30.0;7.0;23.0
3441;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Huizen;30.0;10.0;20.0;17.88;6.15;11.73;32.0;11.0;21.0
3442;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Hulst;15.0;10.0;5.0;11.19;7.46;3.73;22.0;15.0;7.0
3443;Totaal mannen en vrouwen;10 000 tot 15 000 euro;IJsselstein;35.0;10.0;25.0;20.63;5.0;15.63;53.0;13.0;40.0
3444;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Kaag en Braassem;;;;;;;;;
3445;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Kampen;55.0;15.0;35.0;19.57;6.16;13.41;42.0;13.0;29.0
3446;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Kapelle;15.0;5.0;10.0;22.54;5.63;16.9;83.0;21.0;63.0
3447;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Katwijk;105.0;10.0;95.0;40.15;4.55;35.61;93.0;11.0;83.0
3448;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Kerkrade;40.0;10.0;30.0;10.18;2.29;7.89;22.0;5.0;17.0
3449;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Koggenland;25.0;0.0;25.0;25.24;1.94;23.3;68.0;5.0;63.0
3450;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Kollumerland en Nieuwkruisland;25.0;5.0;25.0;25.47;2.83;22.64;73.0;8.0;65.0
3451;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Korendijk;5.0;0.0;5.0;17.07;4.88;12.2;45.0;13.0;32.0
3452;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Krimpen aan den IJssel;35.0;5.0;30.0;22.88;1.96;20.92;65.0;6.0;59.0
3453;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Krimpenerwaard;90.0;10.0;75.0;30.38;4.1;26.28;88.0;12.0;76.0
3454;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Laarbeek;40.0;10.0;30.0;25.17;5.96;19.21;88.0;21.0;67.0
3455;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Landerd;;;;;;;;;
3456;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Landgraaf;125.0;15.0;110.0;30.6;3.73;26.87;98.0;12.0;86.0
3457;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Landsmeer;10.0;0.0;10.0;22.86;0.0;22.86;36.0;0.0;36.0
3458;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Langedijk;20.0;5.0;15.0;23.46;6.17;17.28;39.0;10.0;29.0
3459;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Lansingerland;70.0;10.0;60.0;35.0;5.5;29.5;78.0;12.0;65.0
3460;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Laren (NH.);10.0;0.0;10.0;26.83;2.44;24.39;38.0;3.0;34.0
3461;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Leek;75.0;10.0;65.0;32.88;4.05;28.83;121.0;15.0;106.0
3462;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Leerdam;25.0;10.0;20.0;24.3;7.48;16.82;51.0;16.0;35.0
3463;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Leeuwarden;240.0;45.0;195.0;20.03;3.92;16.11;50.0;10.0;40.0
3464;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Leeuwarderadeel;;;;;;;;;
3465;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Leiden;165.0;25.0;135.0;17.99;2.87;15.12;38.0;6.0;32.0
3466;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Leiderdorp;;;;;;;;;
3467;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Leidschendam-Voorburg;40.0;15.0;30.0;10.85;3.44;7.41;20.0;6.0;14.0
3468;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Lelystad;75.0;20.0;55.0;14.23;3.93;10.3;31.0;8.0;22.0
3469;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Leudal;85.0;10.0;75.0;29.15;3.39;25.76;103.0;12.0;91.0
3470;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Leusden;25.0;5.0;20.0;19.55;4.51;15.04;53.0;12.0;41.0
3471;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Lingewaal;;;;;;;;;
3472;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Lingewaard;65.0;10.0;50.0;23.95;4.56;19.39;65.0;12.0;53.0
3473;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Lisse;15.0;5.0;10.0;13.76;5.5;8.26;35.0;14.0;21.0
3474;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Littenseradiel;;;;;;;;;
3475;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Lochem;20.0;10.0;10.0;18.18;8.18;10.0;29.0;13.0;16.0
3476;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Loon op Zand;50.0;10.0;40.0;26.42;5.7;20.73;108.0;23.0;84.0
3477;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Lopik;;;;;;;;;
3478;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Loppersum;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3479;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Losser;100.0;10.0;90.0;42.08;3.75;38.33;149.0;13.0;135.0
3480;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Maasdriel;25.0;0.0;20.0;20.17;1.68;18.49;54.0;4.0;49.0
3481;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Maasgouw;15.0;10.0;5.0;12.84;7.34;5.5;19.0;11.0;8.0
3482;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Maassluis;45.0;10.0;35.0;17.7;3.29;14.4;56.0;10.0;46.0
3483;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Maastricht;330.0;55.0;275.0;24.12;4.03;20.09;71.0;12.0;59.0
3484;Totaal mannen en vrouwen;10 000 tot 15 000 euro;De Marne;;;;;;;;;
3485;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Marum;5.0;0.0;5.0;13.95;2.33;11.63;28.0;5.0;23.0
3486;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Medemblik;105.0;10.0;95.0;35.1;2.98;32.12;107.0;9.0;98.0
3487;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Meerssen;35.0;0.0;30.0;27.5;1.67;25.83;78.0;5.0;73.0
3488;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Meierijstad;30.0;10.0;20.0;11.67;4.67;7.0;18.0;7.0;11.0
3489;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Menameradiel;;;;;;;;;
3490;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Menterwolde;;;;;;;;;
3491;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Meppel;85.0;10.0;75.0;31.95;3.01;28.95;100.0;9.0;90.0
3492;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Middelburg (Z.);;;;;;;;;
3493;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Midden-Delfland;15.0;5.0;10.0;28.85;11.54;17.31;58.0;23.0;35.0
3494;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Midden-Drenthe;;;;;;;;;
3495;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Midden-Groningen;35.0;15.0;20.0;9.22;4.19;5.03;18.0;8.0;10.0
3496;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Mill en Sint Hubert;10.0;5.0;5.0;22.22;8.89;13.33;45.0;18.0;27.0
3497;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Moerdijk;45.0;10.0;35.0;23.96;4.69;19.27;66.0;13.0;53.0
3498;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Molenlanden;;;;;;;;;
3499;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Molenwaard;;;;;;;;;
3500;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Montferland;35.0;15.0;20.0;16.19;7.62;8.57;42.0;20.0;22.0
3501;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Montfoort;5.0;0.0;5.0;16.13;3.23;12.9;31.0;6.0;25.0
3502;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Mook en Middelaar;5.0;0.0;0.0;13.64;4.55;9.09;24.0;8.0;16.0
3503;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Muiden;;;;;;;;;
3504;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Naarden;;;;;;;;;
3505;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Neder-Betuwe;35.0;5.0;30.0;29.6;4.8;24.8;84.0;14.0;70.0
3506;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nederweert;20.0;5.0;10.0;23.17;8.54;14.63;58.0;21.0;36.0
3507;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Neerijnen;20.0;5.0;20.0;30.14;4.11;26.03;105.0;14.0;91.0
3508;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nieuwegein;65.0;15.0;55.0;20.94;4.38;16.56;50.0;11.0;40.0
3509;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nieuwkoop;;;;;;;;;
3510;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nijkerk;50.0;10.0;40.0;24.3;5.14;19.16;70.0;15.0;55.0
3511;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nijmegen;260.0;65.0;195.0;16.87;4.19;12.69;35.0;9.0;26.0
3512;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nissewaard;120.0;25.0;95.0;20.07;3.98;16.09;59.0;12.0;47.0
3513;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noardeast-Fryslân;;;;;;;;;
3514;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noord-Beveland;;;;;;;;;
3515;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noordenveld;40.0;10.0;30.0;22.86;6.86;16.0;60.0;18.0;42.0
3516;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noordoostpolder;85.0;15.0;65.0;24.78;5.07;19.7;69.0;14.0;55.0
3517;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noordwijk;155.0;5.0;150.0;48.74;1.89;46.86;208.0;8.0;200.0
3518;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Noordwijkerhout;35.0;0.0;35.0;62.71;3.39;59.32;106.0;6.0;100.0
3519;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nuenen, Gerwen en Nederwetten;10.0;5.0;5.0;14.71;4.41;10.29;30.0;9.0;21.0
3520;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nunspeet;70.0;15.0;60.0;46.71;8.55;38.16;145.0;27.0;119.0
3521;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Nuth;;;;;;;;;
3522;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oegstgeest;45.0;5.0;35.0;37.29;5.93;31.36;103.0;16.0;86.0
3523;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oirschot;;;;;;;;;
3524;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oisterwijk;40.0;5.0;35.0;24.71;4.12;20.59;69.0;11.0;57.0
3525;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oldambt;100.0;15.0;85.0;19.73;3.32;16.41;72.0;12.0;60.0
3526;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oldebroek;30.0;5.0;20.0;30.85;7.45;23.4;76.0;18.0;58.0
3527;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oldenzaal;70.0;15.0;55.0;21.43;4.04;17.39;87.0;16.0;71.0
3528;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Olst-Wijhe;45.0;5.0;40.0;36.67;3.33;33.33;118.0;11.0;107.0
3529;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ommen;;;;;;;;;
3530;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Onderbanken;;;;;;;;;
3531;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oost Gelre;45.0;20.0;25.0;21.18;9.85;11.33;67.0;31.0;36.0
3532;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oosterhout;40.0;10.0;30.0;15.12;4.26;10.85;33.0;9.0;23.0
3533;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ooststellingwerf;70.0;10.0;60.0;29.05;3.32;25.73;92.0;11.0;82.0
3534;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oostzaan;;;;;;;;;
3535;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Opmeer;15.0;0.0;15.0;28.57;3.57;25.0;78.0;10.0;68.0
3536;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Opsterland;55.0;10.0;50.0;23.95;3.36;20.59;68.0;10.0;58.0
3537;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oss;95.0;15.0;75.0;15.2;2.61;12.58;43.0;7.0;36.0
3538;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oud-Beijerland;25.0;5.0;20.0;25.0;4.81;20.19;66.0;13.0;54.0
3539;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oude IJsselstreek;65.0;15.0;50.0;23.43;5.59;17.83;64.0;15.0;49.0
3540;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Ouder-Amstel;5.0;0.0;5.0;12.77;0.0;12.77;24.0;0.0;24.0
3541;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Oudewater;15.0;0.0;15.0;33.33;3.92;29.41;100.0;12.0;88.0
3542;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Overbetuwe;25.0;5.0;25.0;19.71;2.92;16.79;32.0;5.0;27.0
3543;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Papendrecht;25.0;5.0;20.0;17.45;2.68;14.77;45.0;7.0;38.0
3544;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Peel en Maas;80.0;15.0;70.0;33.74;5.35;28.4;92.0;15.0;78.0
3545;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Pekela;25.0;5.0;20.0;20.0;4.35;15.65;57.0;12.0;44.0
3546;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Pijnacker-Nootdorp;85.0;5.0;80.0;44.85;3.09;41.75;114.0;8.0;106.0
3547;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Purmerend;235.0;25.0;205.0;34.16;3.81;30.35;109.0;12.0;96.0
3548;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Putten;50.0;10.0;40.0;37.4;6.11;31.3;109.0;18.0;91.0
3549;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Raalte;100.0;20.0;80.0;30.24;5.69;24.55;125.0;23.0;101.0
3550;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Reimerswaal;;;;;;;;;
3551;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Renkum;40.0;15.0;25.0;19.81;6.76;13.04;51.0;17.0;33.0
3552;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Renswoude;;;;;;;;;
3553;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Reusel-De Mierden;;;;;;;;;
3554;Totaal mannen en vrouwen;10 000 tot 15 000 euro;Rheden;85.0;10.0;70.0;27.27;3.9;23.38;65.0;9.0;56.0
