ID;Projectgrootte;DoorlooptijdVanGereedgekomenWoningen;RegioS;Perioden;GereedgekomenWoningen_1
2238;0;8;Noord-Holland (PV);2006;25
2239;0;8;Noord-Holland (PV);2007;28
2240;0;8;Noord-Holland (PV);2008;31
2241;0;8;Noord-Holland (PV);2009;29
2242;0;8;Noord-Holland (PV);2010;32
2243;0;8;Noord-Holland (PV);2011;37
2244;0;8;Zuid-Holland (PV);1995;2
2245;0;8;Zuid-Holland (PV);1996;10
2246;0;8;Zuid-Holland (PV);1997;6
2247;0;8;Zuid-Holland (PV);1998;11
2248;0;8;Zuid-Holland (PV);1999;16
2249;0;8;Zuid-Holland (PV);2000;28
2250;0;8;Zuid-Holland (PV);2001;14
2251;0;8;Zuid-Holland (PV);2002;40
2252;0;8;Zuid-Holland (PV);2003;19
2253;0;8;Zuid-Holland (PV);2004;23
2254;0;8;Zuid-Holland (PV);2005;26
2255;0;8;Zuid-Holland (PV);2006;22
2256;0;8;Zuid-Holland (PV);2007;30
2257;0;8;Zuid-Holland (PV);2008;30
2258;0;8;Zuid-Holland (PV);2009;27
2259;0;8;Zuid-Holland (PV);2010;28
2260;0;8;Zuid-Holland (PV);2011;28
2261;0;8;Zeeland (PV);1995;3
2262;0;8;Zeeland (PV);1996;5
2263;0;8;Zeeland (PV);1997;8
2264;0;8;Zeeland (PV);1998;11
2265;0;8;Zeeland (PV);1999;9
2266;0;8;Zeeland (PV);2000;3
2267;0;8;Zeeland (PV);2001;23
2268;0;8;Zeeland (PV);2002;31
2269;0;8;Zeeland (PV);2003;12
2270;0;8;Zeeland (PV);2004;20
2271;0;8;Zeeland (PV);2005;23
2272;0;8;Zeeland (PV);2006;19
2273;0;8;Zeeland (PV);2007;22
2274;0;8;Zeeland (PV);2008;31
2275;0;8;Zeeland (PV);2009;34
2276;0;8;Zeeland (PV);2010;12
2277;0;8;Zeeland (PV);2011;22
2278;0;8;Noord-Brabant (PV);1995;3
2279;0;8;Noord-Brabant (PV);1996;2
2280;0;8;Noord-Brabant (PV);1997;9
2281;0;8;Noord-Brabant (PV);1998;17
2282;0;8;Noord-Brabant (PV);1999;18
2283;0;8;Noord-Brabant (PV);2000;11
2284;0;8;Noord-Brabant (PV);2001;17
2285;0;8;Noord-Brabant (PV);2002;25
2286;0;8;Noord-Brabant (PV);2003;25
2287;0;8;Noord-Brabant (PV);2004;22
2288;0;8;Noord-Brabant (PV);2005;23
2289;0;8;Noord-Brabant (PV);2006;19
2290;0;8;Noord-Brabant (PV);2007;25
2291;0;8;Noord-Brabant (PV);2008;30
2292;0;8;Noord-Brabant (PV);2009;27
2293;0;8;Noord-Brabant (PV);2010;30
2294;0;8;Noord-Brabant (PV);2011;28
2295;0;8;Limburg (PV);1995;6
2296;0;8;Limburg (PV);1996;6
2297;0;8;Limburg (PV);1997;12
2298;0;8;Limburg (PV);1998;6
2299;0;8;Limburg (PV);1999;8
2300;0;8;Limburg (PV);2000;7
2301;0;8;Limburg (PV);2001;16
2302;0;8;Limburg (PV);2002;25
2303;0;8;Limburg (PV);2003;27
2304;0;8;Limburg (PV);2004;16
2305;0;8;Limburg (PV);2005;14
2306;0;8;Limburg (PV);2006;11
2307;0;8;Limburg (PV);2007;20
2308;0;8;Limburg (PV);2008;28
2309;0;8;Limburg (PV);2009;26
2310;0;8;Limburg (PV);2010;15
2311;0;8;Limburg (PV);2011;27
2312;0;9;Nederland;1995;1
2313;0;9;Nederland;1996;1
2314;0;9;Nederland;1997;2
2315;0;9;Nederland;1998;3
2316;0;9;Nederland;1999;3
2317;0;9;Nederland;2000;5
2318;0;9;Nederland;2001;6
2319;0;9;Nederland;2002;6
2320;0;9;Nederland;2003;12
2321;0;9;Nederland;2004;9
2322;0;9;Nederland;2005;8
2323;0;9;Nederland;2006;10
2324;0;9;Nederland;2007;9
2325;0;9;Nederland;2008;9
2326;0;9;Nederland;2009;14
2327;0;9;Nederland;2010;17
2328;0;9;Nederland;2011;16
2329;0;9;Noord-Nederland (LD);1995;1
2330;0;9;Noord-Nederland (LD);1996;0
2331;0;9;Noord-Nederland (LD);1997;1
2332;0;9;Noord-Nederland (LD);1998;3
2333;0;9;Noord-Nederland (LD);1999;4
2334;0;9;Noord-Nederland (LD);2000;4
2335;0;9;Noord-Nederland (LD);2001;8
2336;0;9;Noord-Nederland (LD);2002;3
2337;0;9;Noord-Nederland (LD);2003;9
2338;0;9;Noord-Nederland (LD);2004;7
2339;0;9;Noord-Nederland (LD);2005;6
2340;0;9;Noord-Nederland (LD);2006;7
2341;0;9;Noord-Nederland (LD);2007;6
2342;0;9;Noord-Nederland (LD);2008;6
2343;0;9;Noord-Nederland (LD);2009;9
2344;0;9;Noord-Nederland (LD);2010;14
2345;0;9;Noord-Nederland (LD);2011;7
2346;0;9;Oost-Nederland (LD);1995;2
2347;0;9;Oost-Nederland (LD);1996;1
2348;0;9;Oost-Nederland (LD);1997;1
2349;0;9;Oost-Nederland (LD);1998;1
2350;0;9;Oost-Nederland (LD);1999;2
2351;0;9;Oost-Nederland (LD);2000;1
2352;0;9;Oost-Nederland (LD);2001;4
2353;0;9;Oost-Nederland (LD);2002;5
2354;0;9;Oost-Nederland (LD);2003;8
2355;0;9;Oost-Nederland (LD);2004;6
2356;0;9;Oost-Nederland (LD);2005;5
2357;0;9;Oost-Nederland (LD);2006;7
2358;0;9;Oost-Nederland (LD);2007;8
2359;0;9;Oost-Nederland (LD);2008;7
2360;0;9;Oost-Nederland (LD);2009;8
2361;0;9;Oost-Nederland (LD);2010;11
2362;0;9;Oost-Nederland (LD);2011;10
2363;0;9;West-Nederland (LD);1995;1
2364;0;9;West-Nederland (LD);1996;0
2365;0;9;West-Nederland (LD);1997;4
2366;0;9;West-Nederland (LD);1998;5
2367;0;9;West-Nederland (LD);1999;4
2368;0;9;West-Nederland (LD);2000;8
2369;0;9;West-Nederland (LD);2001;7
2370;0;9;West-Nederland (LD);2002;7
2371;0;9;West-Nederland (LD);2003;15
2372;0;9;West-Nederland (LD);2004;9
2373;0;9;West-Nederland (LD);2005;10
2374;0;9;West-Nederland (LD);2006;13
2375;0;9;West-Nederland (LD);2007;11
2376;0;9;West-Nederland (LD);2008;10
2377;0;9;West-Nederland (LD);2009;18
2378;0;9;West-Nederland (LD);2010;20
2379;0;9;West-Nederland (LD);2011;19
2380;0;9;Zuid-Nederland (LD);1995;1
2381;0;9;Zuid-Nederland (LD);1996;1
2382;0;9;Zuid-Nederland (LD);1997;1
2383;0;9;Zuid-Nederland (LD);1998;1
2384;0;9;Zuid-Nederland (LD);1999;4
2385;0;9;Zuid-Nederland (LD);2000;4
2386;0;9;Zuid-Nederland (LD);2001;6
2387;0;9;Zuid-Nederland (LD);2002;8
2388;0;9;Zuid-Nederland (LD);2003;10
2389;0;9;Zuid-Nederland (LD);2004;12
2390;0;9;Zuid-Nederland (LD);2005;9
2391;0;9;Zuid-Nederland (LD);2006;10
2392;0;9;Zuid-Nederland (LD);2007;10
2393;0;9;Zuid-Nederland (LD);2008;7
2394;0;9;Zuid-Nederland (LD);2009;14
2395;0;9;Zuid-Nederland (LD);2010;19
2396;0;9;Zuid-Nederland (LD);2011;17
2397;0;9;Groningen (PV);1995;0
2398;0;9;Groningen (PV);1996;0
2399;0;9;Groningen (PV);1997;1
2400;0;9;Groningen (PV);1998;3
2401;0;9;Groningen (PV);1999;2
2402;0;9;Groningen (PV);2000;3
2403;0;9;Groningen (PV);2001;9
2404;0;9;Groningen (PV);2002;1
2405;0;9;Groningen (PV);2003;7
2406;0;9;Groningen (PV);2004;4
2407;0;9;Groningen (PV);2005;5
2408;0;9;Groningen (PV);2006;3
2409;0;9;Groningen (PV);2007;3
2410;0;9;Groningen (PV);2008;5
2411;0;9;Groningen (PV);2009;6
2412;0;9;Groningen (PV);2010;19
2413;0;9;Groningen (PV);2011;2
2414;0;9;Friesland (PV);1995;1
2415;0;9;Friesland (PV);1996;0
2416;0;9;Friesland (PV);1997;0
2417;0;9;Friesland (PV);1998;2
2418;0;9;Friesland (PV);1999;6
2419;0;9;Friesland (PV);2000;4
2420;0;9;Friesland (PV);2001;3
2421;0;9;Friesland (PV);2002;3
2422;0;9;Friesland (PV);2003;5
2423;0;9;Friesland (PV);2004;9
2424;0;9;Friesland (PV);2005;4
2425;0;9;Friesland (PV);2006;8
2426;0;9;Friesland (PV);2007;3
2427;0;9;Friesland (PV);2008;6
2428;0;9;Friesland (PV);2009;8
2429;0;9;Friesland (PV);2010;14
2430;0;9;Friesland (PV);2011;11
2431;0;9;Drenthe (PV);1995;1
2432;0;9;Drenthe (PV);1996;0
2433;0;9;Drenthe (PV);1997;1
2434;0;9;Drenthe (PV);1998;4
2435;0;9;Drenthe (PV);1999;3
2436;0;9;Drenthe (PV);2000;4
2437;0;9;Drenthe (PV);2001;14
2438;0;9;Drenthe (PV);2002;3
2439;0;9;Drenthe (PV);2003;15
2440;0;9;Drenthe (PV);2004;7
2441;0;9;Drenthe (PV);2005;10
2442;0;9;Drenthe (PV);2006;9
2443;0;9;Drenthe (PV);2007;11
2444;0;9;Drenthe (PV);2008;8
2445;0;9;Drenthe (PV);2009;14
2446;0;9;Drenthe (PV);2010;6
2447;0;9;Drenthe (PV);2011;13
2448;0;9;Overijssel (PV);1995;1
2449;0;9;Overijssel (PV);1996;0
2450;0;9;Overijssel (PV);1997;1
2451;0;9;Overijssel (PV);1998;1
2452;0;9;Overijssel (PV);1999;4
2453;0;9;Overijssel (PV);2000;1
2454;0;9;Overijssel (PV);2001;8
2455;0;9;Overijssel (PV);2002;9
2456;0;9;Overijssel (PV);2003;12
2457;0;9;Overijssel (PV);2004;6
2458;0;9;Overijssel (PV);2005;5
2459;0;9;Overijssel (PV);2006;7
2460;0;9;Overijssel (PV);2007;7
2461;0;9;Overijssel (PV);2008;4
2462;0;9;Overijssel (PV);2009;11
2463;0;9;Overijssel (PV);2010;17
2464;0;9;Overijssel (PV);2011;11
2465;0;9;Flevoland (PV);1995;6
2466;0;9;Flevoland (PV);1996;0
2467;0;9;Flevoland (PV);1997;0
2468;0;9;Flevoland (PV);1998;0
2469;0;9;Flevoland (PV);1999;1
2470;0;9;Flevoland (PV);2000;0
2471;0;9;Flevoland (PV);2001;0
2472;0;9;Flevoland (PV);2002;3
2473;0;9;Flevoland (PV);2003;7
2474;0;9;Flevoland (PV);2004;0
2475;0;9;Flevoland (PV);2005;0
2476;0;9;Flevoland (PV);2006;3
2477;0;9;Flevoland (PV);2007;10
2478;0;9;Flevoland (PV);2008;1
2479;0;9;Flevoland (PV);2009;2
2480;0;9;Flevoland (PV);2010;1
2481;0;9;Flevoland (PV);2011;7
2482;0;9;Gelderland (PV);1995;1
2483;0;9;Gelderland (PV);1996;1
2484;0;9;Gelderland (PV);1997;1
2485;0;9;Gelderland (PV);1998;2
2486;0;9;Gelderland (PV);1999;2
2487;0;9;Gelderland (PV);2000;2
2488;0;9;Gelderland (PV);2001;3
2489;0;9;Gelderland (PV);2002;3
2490;0;9;Gelderland (PV);2003;6
2491;0;9;Gelderland (PV);2004;7
2492;0;9;Gelderland (PV);2005;5
2493;0;9;Gelderland (PV);2006;7
2494;0;9;Gelderland (PV);2007;8
2495;0;9;Gelderland (PV);2008;11
2496;0;9;Gelderland (PV);2009;8
2497;0;9;Gelderland (PV);2010;12
2498;0;9;Gelderland (PV);2011;11
2499;0;9;Utrecht (PV);1995;3
2500;0;9;Utrecht (PV);1996;1
2501;0;9;Utrecht (PV);1997;1
2502;0;9;Utrecht (PV);1998;9
2503;0;9;Utrecht (PV);1999;4
2504;0;9;Utrecht (PV);2000;1
2505;0;9;Utrecht (PV);2001;9
2506;0;9;Utrecht (PV);2002;3
2507;0;9;Utrecht (PV);2003;15
2508;0;9;Utrecht (PV);2004;7
2509;0;9;Utrecht (PV);2005;9
2510;0;9;Utrecht (PV);2006;9
2511;0;9;Utrecht (PV);2007;6
2512;0;9;Utrecht (PV);2008;11
2513;0;9;Utrecht (PV);2009;25
2514;0;9;Utrecht (PV);2010;12
2515;0;9;Utrecht (PV);2011;16
2516;0;9;Noord-Holland (PV);1995;1
2517;0;9;Noord-Holland (PV);1996;0
2518;0;9;Noord-Holland (PV);1997;9
2519;0;9;Noord-Holland (PV);1998;7
2520;0;9;Noord-Holland (PV);1999;8
2521;0;9;Noord-Holland (PV);2000;11
2522;0;9;Noord-Holland (PV);2001;5
2523;0;9;Noord-Holland (PV);2002;9
2524;0;9;Noord-Holland (PV);2003;9
2525;0;9;Noord-Holland (PV);2004;8
2526;0;9;Noord-Holland (PV);2005;7
2527;0;9;Noord-Holland (PV);2006;13
2528;0;9;Noord-Holland (PV);2007;10
2529;0;9;Noord-Holland (PV);2008;12
2530;0;9;Noord-Holland (PV);2009;19
2531;0;9;Noord-Holland (PV);2010;20
2532;0;9;Noord-Holland (PV);2011;19
2533;0;9;Zuid-Holland (PV);1995;2
2534;0;9;Zuid-Holland (PV);1996;0
2535;0;9;Zuid-Holland (PV);1997;2
2536;0;9;Zuid-Holland (PV);1998;3
2537;0;9;Zuid-Holland (PV);1999;1
2538;0;9;Zuid-Holland (PV);2000;8
2539;0;9;Zuid-Holland (PV);2001;8
2540;0;9;Zuid-Holland (PV);2002;6
2541;0;9;Zuid-Holland (PV);2003;20
2542;0;9;Zuid-Holland (PV);2004;10
2543;0;9;Zuid-Holland (PV);2005;12
2544;0;9;Zuid-Holland (PV);2006;15
2545;0;9;Zuid-Holland (PV);2007;13
2546;0;9;Zuid-Holland (PV);2008;9
2547;0;9;Zuid-Holland (PV);2009;17
2548;0;9;Zuid-Holland (PV);2010;23
2549;0;9;Zuid-Holland (PV);2011;22
2550;0;9;Zeeland (PV);1995;1
2551;0;9;Zeeland (PV);1996;0
2552;0;9;Zeeland (PV);1997;0
2553;0;9;Zeeland (PV);1998;6
2554;0;9;Zeeland (PV);1999;3
2555;0;9;Zeeland (PV);2000;12
2556;0;9;Zeeland (PV);2001;2
2557;0;9;Zeeland (PV);2002;18
2558;0;9;Zeeland (PV);2003;16
2559;0;9;Zeeland (PV);2004;8
2560;0;9;Zeeland (PV);2005;17
2561;0;9;Zeeland (PV);2006;15
2562;0;9;Zeeland (PV);2007;12
2563;0;9;Zeeland (PV);2008;9
2564;0;9;Zeeland (PV);2009;8
2565;0;9;Zeeland (PV);2010;14
2566;0;9;Zeeland (PV);2011;16
2567;0;9;Noord-Brabant (PV);1995;1
2568;0;9;Noord-Brabant (PV);1996;1
2569;0;9;Noord-Brabant (PV);1997;1
2570;0;9;Noord-Brabant (PV);1998;1
2571;0;9;Noord-Brabant (PV);1999;4
2572;0;9;Noord-Brabant (PV);2000;3
2573;0;9;Noord-Brabant (PV);2001;5
2574;0;9;Noord-Brabant (PV);2002;6
2575;0;9;Noord-Brabant (PV);2003;9
2576;0;9;Noord-Brabant (PV);2004;10
2577;0;9;Noord-Brabant (PV);2005;7
2578;0;9;Noord-Brabant (PV);2006;12
2579;0;9;Noord-Brabant (PV);2007;9
2580;0;9;Noord-Brabant (PV);2008;7
2581;0;9;Noord-Brabant (PV);2009;11
2582;0;9;Noord-Brabant (PV);2010;16
2583;0;9;Noord-Brabant (PV);2011;15
2584;0;9;Limburg (PV);1995;1
2585;0;9;Limburg (PV);1996;2
2586;0;9;Limburg (PV);1997;2
2587;0;9;Limburg (PV);1998;2
2588;0;9;Limburg (PV);1999;3
2589;0;9;Limburg (PV);2000;5
2590;0;9;Limburg (PV);2001;10
2591;0;9;Limburg (PV);2002;12
2592;0;9;Limburg (PV);2003;12
2593;0;9;Limburg (PV);2004;21
2594;0;9;Limburg (PV);2005;13
2595;0;9;Limburg (PV);2006;7
2596;0;9;Limburg (PV);2007;13
2597;0;9;Limburg (PV);2008;5
2598;0;9;Limburg (PV);2009;24
2599;0;9;Limburg (PV);2010;27
2600;0;9;Limburg (PV);2011;24
2601;1;1;Nederland;1995;24
2602;1;1;Nederland;1996;21
2603;1;1;Nederland;1997;20
2604;1;1;Nederland;1998;22
2605;1;1;Nederland;1999;16
2606;1;1;Nederland;2000;14
2607;1;1;Nederland;2001;15
2608;1;1;Nederland;2002;11
2609;1;1;Nederland;2003;12
2610;1;1;Nederland;2004;16
2611;1;1;Nederland;2005;15
2612;1;1;Nederland;2006;12
2613;1;1;Nederland;2007;11
2614;1;1;Nederland;2008;10
2615;1;1;Nederland;2009;9
2616;1;1;Nederland;2010;9
2617;1;1;Nederland;2011;9
2618;1;1;Noord-Nederland (LD);1995;32
2619;1;1;Noord-Nederland (LD);1996;33
2620;1;1;Noord-Nederland (LD);1997;27
2621;1;1;Noord-Nederland (LD);1998;35
2622;1;1;Noord-Nederland (LD);1999;19
2623;1;1;Noord-Nederland (LD);2000;16
2624;1;1;Noord-Nederland (LD);2001;20
2625;1;1;Noord-Nederland (LD);2002;10
2626;1;1;Noord-Nederland (LD);2003;14
2627;1;1;Noord-Nederland (LD);2004;22
2628;1;1;Noord-Nederland (LD);2005;19
2629;1;1;Noord-Nederland (LD);2006;21
2630;1;1;Noord-Nederland (LD);2007;18
2631;1;1;Noord-Nederland (LD);2008;14
2632;1;1;Noord-Nederland (LD);2009;9
2633;1;1;Noord-Nederland (LD);2010;13
2634;1;1;Noord-Nederland (LD);2011;16
2635;1;1;Oost-Nederland (LD);1995;28
2636;1;1;Oost-Nederland (LD);1996;17
2637;1;1;Oost-Nederland (LD);1997;24
2638;1;1;Oost-Nederland (LD);1998;21
2639;1;1;Oost-Nederland (LD);1999;18
2640;1;1;Oost-Nederland (LD);2000;15
2641;1;1;Oost-Nederland (LD);2001;14
2642;1;1;Oost-Nederland (LD);2002;14
2643;1;1;Oost-Nederland (LD);2003;12
2644;1;1;Oost-Nederland (LD);2004;21
2645;1;1;Oost-Nederland (LD);2005;16
2646;1;1;Oost-Nederland (LD);2006;12
2647;1;1;Oost-Nederland (LD);2007;11
2648;1;1;Oost-Nederland (LD);2008;8
2649;1;1;Oost-Nederland (LD);2009;10
2650;1;1;Oost-Nederland (LD);2010;7
2651;1;1;Oost-Nederland (LD);2011;8
2652;1;1;West-Nederland (LD);1995;24
2653;1;1;West-Nederland (LD);1996;24
2654;1;1;West-Nederland (LD);1997;22
2655;1;1;West-Nederland (LD);1998;24
2656;1;1;West-Nederland (LD);1999;16
2657;1;1;West-Nederland (LD);2000;14
2658;1;1;West-Nederland (LD);2001;16
2659;1;1;West-Nederland (LD);2002;16
2660;1;1;West-Nederland (LD);2003;13
2661;1;1;West-Nederland (LD);2004;14
2662;1;1;West-Nederland (LD);2005;15
2663;1;1;West-Nederland (LD);2006;10
2664;1;1;West-Nederland (LD);2007;10
2665;1;1;West-Nederland (LD);2008;13
2666;1;1;West-Nederland (LD);2009;11
2667;1;1;West-Nederland (LD);2010;11
2668;1;1;West-Nederland (LD);2011;11
2669;1;1;Zuid-Nederland (LD);1995;13
2670;1;1;Zuid-Nederland (LD);1996;15
2671;1;1;Zuid-Nederland (LD);1997;11
2672;1;1;Zuid-Nederland (LD);1998;12
2673;1;1;Zuid-Nederland (LD);1999;9
2674;1;1;Zuid-Nederland (LD);2000;11
2675;1;1;Zuid-Nederland (LD);2001;11
2676;1;1;Zuid-Nederland (LD);2002;7
2677;1;1;Zuid-Nederland (LD);2003;11
2678;1;1;Zuid-Nederland (LD);2004;9
2679;1;1;Zuid-Nederland (LD);2005;9
2680;1;1;Zuid-Nederland (LD);2006;8
2681;1;1;Zuid-Nederland (LD);2007;5
2682;1;1;Zuid-Nederland (LD);2008;7
2683;1;1;Zuid-Nederland (LD);2009;6
2684;1;1;Zuid-Nederland (LD);2010;8
2685;1;1;Zuid-Nederland (LD);2011;6
2686;1;1;Groningen (PV);1995;27
2687;1;1;Groningen (PV);1996;38
2688;1;1;Groningen (PV);1997;24
2689;1;1;Groningen (PV);1998;37
2690;1;1;Groningen (PV);1999;20
2691;1;1;Groningen (PV);2000;18
2692;1;1;Groningen (PV);2001;6
2693;1;1;Groningen (PV);2002;17
2694;1;1;Groningen (PV);2003;19
2695;1;1;Groningen (PV);2004;18
2696;1;1;Groningen (PV);2005;23
2697;1;1;Groningen (PV);2006;29
2698;1;1;Groningen (PV);2007;20
2699;1;1;Groningen (PV);2008;15
2700;1;1;Groningen (PV);2009;13
2701;1;1;Groningen (PV);2010;13
2702;1;1;Groningen (PV);2011;15
2703;1;1;Friesland (PV);1995;38
2704;1;1;Friesland (PV);1996;31
2705;1;1;Friesland (PV);1997;28
2706;1;1;Friesland (PV);1998;41
2707;1;1;Friesland (PV);1999;22
2708;1;1;Friesland (PV);2000;21
2709;1;1;Friesland (PV);2001;32
2710;1;1;Friesland (PV);2002;7
2711;1;1;Friesland (PV);2003;18
2712;1;1;Friesland (PV);2004;23
2713;1;1;Friesland (PV);2005;25
2714;1;1;Friesland (PV);2006;22
2715;1;1;Friesland (PV);2007;19
2716;1;1;Friesland (PV);2008;12
2717;1;1;Friesland (PV);2009;7
2718;1;1;Friesland (PV);2010;17
2719;1;1;Friesland (PV);2011;16
2720;1;1;Drenthe (PV);1995;29
2721;1;1;Drenthe (PV);1996;31
2722;1;1;Drenthe (PV);1997;24
2723;1;1;Drenthe (PV);1998;25
2724;1;1;Drenthe (PV);1999;14
2725;1;1;Drenthe (PV);2000;10
2726;1;1;Drenthe (PV);2001;12
2727;1;1;Drenthe (PV);2002;9
2728;1;1;Drenthe (PV);2003;4
2729;1;1;Drenthe (PV);2004;22
2730;1;1;Drenthe (PV);2005;10
2731;1;1;Drenthe (PV);2006;10
2732;1;1;Drenthe (PV);2007;15
2733;1;1;Drenthe (PV);2008;15
2734;1;1;Drenthe (PV);2009;10
2735;1;1;Drenthe (PV);2010;7
2736;1;1;Drenthe (PV);2011;15
2737;1;1;Overijssel (PV);1995;32
2738;1;1;Overijssel (PV);1996;15
2739;1;1;Overijssel (PV);1997;26
2740;1;1;Overijssel (PV);1998;21
2741;1;1;Overijssel (PV);1999;17
2742;1;1;Overijssel (PV);2000;19
2743;1;1;Overijssel (PV);2001;11
2744;1;1;Overijssel (PV);2002;17
2745;1;1;Overijssel (PV);2003;11
2746;1;1;Overijssel (PV);2004;23
2747;1;1;Overijssel (PV);2005;13
2748;1;1;Overijssel (PV);2006;10
2749;1;1;Overijssel (PV);2007;13
2750;1;1;Overijssel (PV);2008;9
2751;1;1;Overijssel (PV);2009;9
2752;1;1;Overijssel (PV);2010;7
2753;1;1;Overijssel (PV);2011;8
2754;1;1;Flevoland (PV);1995;15
2755;1;1;Flevoland (PV);1996;30
2756;1;1;Flevoland (PV);1997;33
2757;1;1;Flevoland (PV);1998;27
2758;1;1;Flevoland (PV);1999;19
2759;1;1;Flevoland (PV);2000;17
2760;1;1;Flevoland (PV);2001;29
2761;1;1;Flevoland (PV);2002;7
2762;1;1;Flevoland (PV);2003;17
2763;1;1;Flevoland (PV);2004;34
2764;1;1;Flevoland (PV);2005;34
2765;1;1;Flevoland (PV);2006;12
2766;1;1;Flevoland (PV);2007;13
2767;1;1;Flevoland (PV);2008;10
2768;1;1;Flevoland (PV);2009;9
2769;1;1;Flevoland (PV);2010;6
2770;1;1;Flevoland (PV);2011;6
2771;1;1;Gelderland (PV);1995;28
2772;1;1;Gelderland (PV);1996;16
2773;1;1;Gelderland (PV);1997;21
2774;1;1;Gelderland (PV);1998;18
2775;1;1;Gelderland (PV);1999;18
2776;1;1;Gelderland (PV);2000;11
2777;1;1;Gelderland (PV);2001;12
2778;1;1;Gelderland (PV);2002;13
2779;1;1;Gelderland (PV);2003;12
2780;1;1;Gelderland (PV);2004;18
2781;1;1;Gelderland (PV);2005;15
2782;1;1;Gelderland (PV);2006;13
2783;1;1;Gelderland (PV);2007;9
2784;1;1;Gelderland (PV);2008;6
2785;1;1;Gelderland (PV);2009;11
2786;1;1;Gelderland (PV);2010;7
2787;1;1;Gelderland (PV);2011;9
2788;1;1;Utrecht (PV);1995;35
2789;1;1;Utrecht (PV);1996;26
2790;1;1;Utrecht (PV);1997;20
2791;1;1;Utrecht (PV);1998;17
2792;1;1;Utrecht (PV);1999;9
2793;1;1;Utrecht (PV);2000;13
2794;1;1;Utrecht (PV);2001;26
2795;1;1;Utrecht (PV);2002;9
2796;1;1;Utrecht (PV);2003;18
2797;1;1;Utrecht (PV);2004;14
2798;1;1;Utrecht (PV);2005;22
2799;1;1;Utrecht (PV);2006;11
2800;1;1;Utrecht (PV);2007;11
2801;1;1;Utrecht (PV);2008;10
2802;1;1;Utrecht (PV);2009;10
2803;1;1;Utrecht (PV);2010;11
2804;1;1;Utrecht (PV);2011;6
2805;1;1;Noord-Holland (PV);1995;26
2806;1;1;Noord-Holland (PV);1996;21
2807;1;1;Noord-Holland (PV);1997;20
2808;1;1;Noord-Holland (PV);1998;31
2809;1;1;Noord-Holland (PV);1999;25
2810;1;1;Noord-Holland (PV);2000;10
2811;1;1;Noord-Holland (PV);2001;18
2812;1;1;Noord-Holland (PV);2002;24
2813;1;1;Noord-Holland (PV);2003;12
2814;1;1;Noord-Holland (PV);2004;14
2815;1;1;Noord-Holland (PV);2005;15
2816;1;1;Noord-Holland (PV);2006;10
2817;1;1;Noord-Holland (PV);2007;9
2818;1;1;Noord-Holland (PV);2008;14
2819;1;1;Noord-Holland (PV);2009;13
2820;1;1;Noord-Holland (PV);2010;10
2821;1;1;Noord-Holland (PV);2011;11
2822;1;1;Zuid-Holland (PV);1995;20
2823;1;1;Zuid-Holland (PV);1996;30
2824;1;1;Zuid-Holland (PV);1997;23
2825;1;1;Zuid-Holland (PV);1998;27
2826;1;1;Zuid-Holland (PV);1999;14
2827;1;1;Zuid-Holland (PV);2000;18
2828;1;1;Zuid-Holland (PV);2001;14
2829;1;1;Zuid-Holland (PV);2002;15
2830;1;1;Zuid-Holland (PV);2003;12
2831;1;1;Zuid-Holland (PV);2004;15
2832;1;1;Zuid-Holland (PV);2005;14
2833;1;1;Zuid-Holland (PV);2006;12
2834;1;1;Zuid-Holland (PV);2007;11
2835;1;1;Zuid-Holland (PV);2008;14
2836;1;1;Zuid-Holland (PV);2009;11
2837;1;1;Zuid-Holland (PV);2010;13
2838;1;1;Zuid-Holland (PV);2011;15
2839;1;1;Zeeland (PV);1995;20
2840;1;1;Zeeland (PV);1996;20
2841;1;1;Zeeland (PV);1997;25
2842;1;1;Zeeland (PV);1998;16
2843;1;1;Zeeland (PV);1999;10
2844;1;1;Zeeland (PV);2000;15
2845;1;1;Zeeland (PV);2001;10
2846;1;1;Zeeland (PV);2002;4
2847;1;1;Zeeland (PV);2003;14
2848;1;1;Zeeland (PV);2004;14
2849;1;1;Zeeland (PV);2005;12
2850;1;1;Zeeland (PV);2006;8
2851;1;1;Zeeland (PV);2007;6
2852;1;1;Zeeland (PV);2008;9
2853;1;1;Zeeland (PV);2009;10
2854;1;1;Zeeland (PV);2010;13
2855;1;1;Zeeland (PV);2011;5
2856;1;1;Noord-Brabant (PV);1995;13
2857;1;1;Noord-Brabant (PV);1996;16
2858;1;1;Noord-Brabant (PV);1997;9
2859;1;1;Noord-Brabant (PV);1998;11
2860;1;1;Noord-Brabant (PV);1999;9
2861;1;1;Noord-Brabant (PV);2000;11
2862;1;1;Noord-Brabant (PV);2001;9
2863;1;1;Noord-Brabant (PV);2002;7
2864;1;1;Noord-Brabant (PV);2003;11
2865;1;1;Noord-Brabant (PV);2004;9
2866;1;1;Noord-Brabant (PV);2005;9
2867;1;1;Noord-Brabant (PV);2006;7
2868;1;1;Noord-Brabant (PV);2007;5
2869;1;1;Noord-Brabant (PV);2008;7
2870;1;1;Noord-Brabant (PV);2009;6
2871;1;1;Noord-Brabant (PV);2010;7
2872;1;1;Noord-Brabant (PV);2011;7
2873;1;1;Limburg (PV);1995;12
2874;1;1;Limburg (PV);1996;11
2875;1;1;Limburg (PV);1997;16
2876;1;1;Limburg (PV);1998;14
