ID;Leeftijd;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
825;10;2036;349302;229290;86893;26590;6529;31124;24702;5779;643
826;10;2037;332817;215445;84669;26221;6482;30162;23899;5630;633
827;10;2038;320326;204728;83163;25984;6451;29415;23259;5529;627
828;10;2039;314196;199247;82548;25943;6458;29170;23027;5513;630
829;10;2040;310318;195596;82263;25978;6481;29057;22916;5510;631
830;10;2041;310997;195842;82488;26136;6531;29296;23087;5568;641
831;10;2042;311313;195753;82722;26265;6573;29457;23212;5598;647
832;10;2043;311317;195382;82965;26362;6608;29430;23211;5574;645
833;10;2044;310424;194071;83250;26461;6642;29300;23117;5541;642
834;10;2045;311266;194150;83803;26625;6688;29368;23163;5559;646
835;10;2046;311314;193316;84449;26814;6735;29507;23248;5605;654
836;10;2047;313724;194571;85337;27032;6784;29879;23517;5695;667
837;10;2048;318161;197693;86369;27264;6835;30331;23872;5781;678
838;10;2049;322690;201045;87295;27467;6883;30749;24212;5850;687
839;10;2050;326471;203828;88093;27631;6919;31130;24514;5919;697
840;11;2009;301143;271918;23196;4497;1532;9852;8640;1044;168
841;11;2010;313097;283074;23726;4719;1578;9857;8628;1059;170
842;11;2011;319175;288689;23991;4890;1605;9834;8587;1072;175
843;11;2012;352114;318921;26088;5381;1724;10618;9251;1180;187
844;11;2013;377653;342576;27539;5739;1799;11278;9804;1271;203
845;11;2014;393170;356639;28654;6035;1842;11844;10278;1352;214
846;11;2015;401763;364164;29483;6254;1862;12280;10639;1423;218
847;11;2016;411094;372708;30142;6383;1861;12642;10941;1476;225
848;11;2017;395786;357129;30347;6477;1833;12558;10853;1491;214
849;11;2018;386315;347152;30780;6570;1813;12488;10797;1485;206
850;11;2019;380385;340525;31393;6672;1795;12552;10880;1477;195
851;11;2020;378232;337508;32170;6767;1787;12728;11062;1475;191
852;11;2021;378056;336363;33045;6867;1781;12950;11287;1478;185
853;11;2022;380307;337312;34174;7019;1802;13236;11571;1484;181
854;11;2023;381166;336886;35264;7191;1825;13497;11805;1513;179
855;11;2024;384000;338182;36572;7389;1857;13911;12185;1549;177
856;11;2025;387650;340414;37749;7593;1894;14228;12478;1573;177
857;11;2026;391490;342840;38935;7793;1922;14555;12757;1622;176
858;11;2027;395244;345100;40198;7994;1952;14942;13092;1673;177
859;11;2028;398920;347264;41463;8208;1985;15312;13397;1737;178
860;11;2029;402635;349415;42793;8411;2016;15712;13741;1793;178
861;11;2030;405630;350850;44112;8621;2047;16125;14097;1850;178
862;11;2031;406503;350528;45130;8770;2075;16327;14282;1869;176
863;11;2032;403773;346563;46156;8938;2116;16513;14455;1884;174
864;11;2033;399502;341342;46958;9058;2144;16555;14503;1883;169
865;11;2034;394180;334990;47791;9207;2192;16709;14646;1897;166
866;11;2035;390999;330567;48768;9412;2252;16966;14873;1928;165
867;11;2036;386565;325334;49340;9576;2315;17284;15165;1955;164
868;11;2037;380424;318970;49412;9678;2364;17469;15341;1964;164
869;11;2038;370962;309934;48964;9681;2383;17469;15366;1943;160
870;11;2039;356362;296430;47955;9598;2379;17102;15061;1886;155
871;11;2040;337453;278877;46734;9480;2362;16522;14563;1813;146
872;11;2041;318831;261577;45546;9364;2344;15885;14001;1744;140
873;11;2042;303578;247290;44671;9284;2333;15354;13525;1694;135
874;11;2043;292096;236455;44083;9230;2328;14947;13155;1661;131
875;11;2044;286492;231073;43859;9226;2334;14783;12999;1654;130
876;11;2045;282996;227646;43767;9241;2342;14707;12927;1651;129
877;11;2046;283739;228208;43892;9286;2353;14804;13007;1667;130
878;11;2047;284155;228467;44013;9316;2359;14864;13061;1672;131
879;11;2048;284248;228412;44133;9340;2363;14847;13050;1667;130
880;11;2049;283506;227482;44287;9367;2370;14775;12990;1655;130
881;11;2050;284379;228005;44584;9413;2377;14795;13006;1660;129
882;12;2009;226520;211914;12337;1702;567;8658;7676;877;105
883;12;2010;233076;218217;12521;1757;581;8450;7491;856;103
884;12;2011;241146;225811;12880;1848;607;8298;7356;841;101
885;12;2012;246689;231138;13076;1871;604;8064;7149;817;98
886;12;2013;254458;238462;13433;1943;620;8069;7153;818;98
887;12;2014;263746;247242;13835;2032;637;8095;7177;820;98
888;12;2015;274811;257787;14254;2118;652;8174;7247;828;99
889;12;2016;280496;263172;14505;2162;657;8164;7238;827;99
890;12;2017;310277;291867;15367;2353;690;8819;7818;894;107
891;12;2018;333259;314156;15970;2439;694;9325;8267;945;113
892;12;2019;347235;327680;16391;2471;693;9668;8571;980;117
893;12;2020;354971;335075;16718;2486;692;9897;8774;1003;120
894;12;2021;363109;342894;17013;2513;689;10160;9007;1030;123
895;12;2022;350120;329815;17094;2528;683;9927;8800;1006;121
896;12;2023;342328;321746;17321;2579;682;9778;8668;991;119
897;12;2024;337555;316475;17760;2637;683;9800;8688;993;119
898;12;2025;335999;314473;18147;2693;686;9884;8762;1002;120
899;12;2026;336073;314047;18582;2755;689;9979;8847;1011;121
900;12;2027;338250;315648;19088;2821;693;10124;8975;1026;123
901;12;2028;339195;316011;19592;2892;700;10256;9092;1039;125
902;12;2029;341818;318024;20136;2955;703;10401;9221;1054;126
903;12;2030;345141;320693;20714;3028;706;10574;9374;1072;128
904;12;2031;348562;323610;21174;3071;707;10675;9463;1082;130
905;12;2032;351964;326318;21782;3144;720;10880;9645;1103;132
906;12;2033;355225;329044;22266;3192;723;10993;9745;1114;134
907;12;2034;358552;331797;22783;3243;729;11124;9862;1127;135
908;12;2035;361210;333889;23288;3298;735;11267;9988;1142;137
909;12;2036;361954;334121;23737;3349;747;11348;10060;1150;138
910;12;2037;359417;331141;24115;3398;763;11337;10050;1149;138
911;12;2038;355532;326837;24468;3450;777;11322;10037;1147;138
912;12;2039;350730;321637;24775;3521;797;11339;10052;1149;138
913;12;2040;347917;318368;25125;3607;817;11411;10116;1156;139
914;12;2041;343942;314129;25303;3673;837;11508;10202;1166;140
915;12;2042;338359;308510;25290;3710;849;11530;10222;1168;140
916;12;2043;329755;300126;25073;3702;854;11450;10151;1160;139
917;12;2044;316587;287424;24650;3663;850;11153;9888;1130;135
918;12;2045;299744;271140;24137;3620;847;10725;9508;1087;130
919;12;2046;283209;255139;23656;3575;839;10249;9086;1039;124
920;12;2047;269751;242066;23302;3550;833;9858;8739;999;120
921;12;2048;259718;232295;23057;3535;831;9536;8454;966;116
922;12;2049;254938;227601;22968;3537;832;9388;8323;951;114
923;12;2050;252056;224735;22952;3539;830;9302;8246;943;113
924;13;2009;159230;151107;7149;808;166;8819;7879;822;118
925;13;2010;162901;154530;7353;845;173;8484;7580;791;113
926;13;2011;165886;157443;7397;869;177;8050;7193;750;107
927;13;2012;169953;161331;7547;894;181;7808;6976;728;104
928;13;2013;173235;164552;7577;921;185;7450;6657;694;99
929;13;2014;179343;170400;7781;968;194;7320;6540;682;98
930;13;2015;185235;176086;7942;1007;200;7200;6433;671;96
931;13;2016;192271;182844;8177;1044;206;7129;6370;664;95
932;13;2017;197153;187506;8325;1109;213;6989;6245;651;93
933;13;2018;203765;193824;8583;1145;213;7001;6256;652;93
934;13;2019;211809;201587;8834;1167;221;7028;6279;655;94
935;13;2020;221275;210761;9094;1193;227;7103;6346;662;95
936;13;2021;226211;215457;9289;1236;229;7109;6352;662;95
937;13;2022;251315;240092;9686;1294;243;7659;6843;714;102
938;13;2023;270430;258841;9978;1361;250;8099;7236;755;108
939;13;2024;281931;270034;10233;1416;248;8388;7494;782;112
940;13;2025;288144;276023;10404;1471;246;8544;7634;796;114
941;13;2026;294225;281900;10576;1503;246;8726;7797;813;116
942;13;2027;284270;271828;10664;1530;248;8512;7606;793;113
943;13;2028;278589;265967;10802;1564;256;8372;7480;780;112
944;13;2029;275186;262344;10979;1604;259;8326;7439;776;111
945;13;2030;274281;261178;11189;1654;260;8363;7473;779;111
946;13;2031;274588;261247;11392;1686;263;8405;7510;783;112
947;13;2032;276588;262932;11663;1726;267;8498;7593;792;113
948;13;2033;277640;263718;11897;1754;271;8555;7644;797;114
949;13;2034;280023;265823;12144;1783;273;8621;7703;803;115
950;13;2035;282991;268502;12400;1816;273;8715;7787;812;116
951;13;2036;285980;271211;12645;1848;276;8785;7849;819;117
952;13;2037;289024;273967;12899;1876;282;8886;7940;828;118
953;13;2038;291928;276595;13148;1901;284;8966;8011;836;119
954;13;2039;294914;279307;13382;1935;290;9053;8088;844;121
955;13;2040;297368;281498;13608;1969;293;9140;8166;852;122
956;13;2041;298165;282068;13801;1998;298;9179;8202;855;122
957;13;2042;296233;279944;13963;2026;300;9136;8163;851;122
958;13;2043;293207;276750;14115;2038;304;9091;8123;847;121
959;13;2044;289509;272910;14236;2054;309;9058;8093;844;121
960;13;2045;287630;270876;14356;2078;320;9069;8103;845;121
961;13;2046;284649;267826;14399;2099;325;9084;8116;847;121
962;13;2047;280182;263388;14353;2113;328;9038;8076;842;120
963;13;2048;273074;256416;14221;2108;329;8919;7969;831;119
964;13;2049;262147;245731;14001;2088;327;8650;7729;806;115
965;13;2050;248407;232269;13761;2057;320;8275;7394;771;110
966;14;2009;86967;83012;3545;332;78;7483;6718;667;98
967;14;2010;90142;85859;3834;366;83;7139;6409;637;93
968;14;2011;94084;89501;4092;402;89;7087;6362;632;93
969;14;2012;97431;92675;4237;427;92;6866;6164;612;90
970;14;2013;101308;96363;4389;459;97;6811;6114;608;89
971;14;2014;104217;99142;4491;483;101;6570;5898;586;86
972;14;2015;107331;102121;4595;510;105;6429;5772;573;84
973;14;2016;109954;104674;4648;525;107;6198;5564;553;81
974;14;2017;113225;107825;4727;553;120;6063;5443;541;79
975;14;2018;115947;110463;4806;567;111;5851;5253;522;76
976;14;2019;120621;114978;4929;588;126;5789;5197;516;76
977;14;2020;125125;119337;5055;605;128;5728;5142;511;75
978;14;2021;130435;124456;5214;636;129;5707;5123;509;75
979;14;2022;134192;128043;5361;653;135;5638;5061;503;74
980;14;2023;139155;132786;5546;684;139;5666;5087;505;74
981;14;2024;145373;138770;5743;721;139;5718;5133;510;75
982;14;2025;152569;145726;5942;761;140;5804;5210;518;76
983;14;2026;156420;149356;6126;795;143;5838;5241;521;76
984;14;2027;175089;167712;6393;838;146;6292;5649;561;82
985;14;2028;188996;181362;6605;868;161;6662;5981;594;87
986;14;2029;197280;189448;6760;907;165;6898;6193;615;90
987;14;2030;201630;193641;6869;954;166;7029;6310;627;92
988;14;2031;205484;197363;6957;985;179;7177;6443;640;94
989;14;2032;199275;191063;7029;999;184;7004;6287;625;92
990;14;2033;196133;187810;7122;1011;190;6896;6191;615;90
991;14;2034;194430;185982;7224;1028;196;6859;6157;612;90
992;14;2035;194387;185797;7350;1052;188;6883;6179;614;90
993;14;2036;195085;186337;7477;1079;192;6926;6217;618;91
994;14;2037;196974;188056;7615;1104;199;6984;6270;623;91
995;14;2038;198234;189146;7760;1125;203;7045;6325;628;92
996;14;2039;200381;191121;7905;1146;209;7106;6379;634;93
997;14;2040;202939;193504;8051;1171;213;7189;6454;641;94
998;14;2041;205429;195830;8185;1195;219;7250;6508;647;95
999;14;2042;208023;198263;8321;1217;222;7334;6584;654;96
1000;14;2043;210451;200547;8448;1231;225;7398;6641;660;97
1001;14;2044;212956;202915;8567;1244;230;7469;6705;666;98
1002;14;2045;215063;204904;8666;1257;236;7532;6762;672;98
1003;14;2046;215870;205613;8741;1275;241;7558;6785;674;99
1004;14;2047;214660;204334;8794;1287;245;7524;6755;671;98
1005;14;2048;212655;202275;8834;1296;250;7482;6717;667;98
1006;14;2049;210257;199841;8858;1302;256;7441;6680;664;97
1007;14;2050;209337;198891;8901;1304;241;7432;6672;663;97
1008;15;2009;32604;31194;1248;131;31;4840;4306;482;52
1009;15;2010;34389;32844;1370;143;32;4802;4273;478;51
1010;15;2011;35631;33967;1476;155;33;4640;4128;462;50
1011;15;2012;37294;35474;1613;172;35;4580;4075;456;49
1012;15;2013;38884;36945;1715;187;37;4481;3987;446;48
1013;15;2014;40692;38632;1819;202;39;4450;3959;443;48
1014;15;2015;42589;40426;1905;217;41;4381;3898;436;47
1015;15;2016;44850;42585;1992;230;43;4444;3954;442;48
1016;15;2017;46757;44420;2048;241;48;4403;3918;438;47
1017;15;2018;48876;46461;2118;252;45;4428;3940;441;47
1018;15;2019;50489;48016;2163;260;50;4341;3863;432;46
1019;15;2020;52264;49726;2219;268;51;4293;3820;427;46
1020;15;2021;53893;51300;2267;276;50;4195;3732;418;45
1021;15;2022;55887;53214;2335;286;52;4145;3688;413;44
1022;15;2023;57644;54897;2398;296;53;4054;3607;404;43
1023;15;2024;60498;57647;2488;310;53;4056;3609;404;43
1024;15;2025;63253;60298;2579;322;54;4059;3612;404;43
1025;15;2026;66463;63387;2683;338;55;4089;3638;407;44
1026;15;2027;68778;65582;2789;352;55;4081;3631;406;44
1027;15;2028;71762;68423;2913;365;61;4136;3680;412;44
1028;15;2029;75664;72173;3045;384;62;4213;3749;419;45
1029;15;2030;80085;76439;3175;408;63;4320;3844;430;46
1030;15;2031;82490;78698;3295;428;69;4373;3891;435;47
1031;15;2032;93720;89752;3457;440;71;4754;4230;473;51
1032;15;2033;101759;97651;3589;447;72;5046;4490;502;54
1033;15;2034;106357;102142;3687;454;74;5234;4657;521;56
1034;15;2035;108590;104288;3768;463;71;5331;4743;531;57
1035;15;2036;110212;105834;3835;471;72;5431;4832;541;58
1036;15;2037;107640;103204;3884;479;73;5323;4736;530;57
1037;15;2038;106811;102305;3945;486;75;5267;4687;524;56
1038;15;2039;106544;101956;4018;494;76;5254;4675;523;56
1039;15;2040;107037;102363;4093;503;78;5286;4703;526;57
1040;15;2041;107815;103050;4174;512;79;5336;4748;531;57
1041;15;2042;109241;104384;4256;521;80;5401;4805;538;58
1042;15;2043;110349;105400;4340;528;81;5453;4852;543;58
1043;15;2044;111880;106838;4425;534;83;5515;4907;549;59
1044;15;2045;113620;108490;4505;541;84;5595;4978;557;60
1045;15;2046;115221;110012;4576;548;85;5650;5027;563;60
1046;15;2047;116956;111671;4646;553;86;5725;5094;570;61
1047;15;2048;118505;113159;4704;556;86;5784;5146;576;62
1048;15;2049;120124;114723;4756;558;87;5845;5201;582;62
1049;15;2050;121510;116066;4805;557;82;5894;5244;587;63
1050;16;2009;5615;5358;229;20;8;1703;1523;164;16
1051;16;2010;5971;5678;262;23;8;1742;1558;168;16
1052;16;2011;6870;6533;303;25;9;1847;1652;178;17
1053;16;2012;7634;7254;343;28;9;1924;1721;185;18
1054;16;2013;8276;7849;386;31;10;1978;1769;190;19
1055;16;2014;8955;8490;421;34;10;2055;1838;198;19
1056;16;2015;9484;8997;441;35;11;2081;1861;200;20
1057;16;2016;9911;9399;464;37;11;2056;1839;198;19
1058;16;2017;10445;9901;492;40;12;2070;1852;199;19
1059;16;2018;10938;10367;517;42;12;2054;1837;198;19
1060;16;2019;11522;10925;540;44;13;2068;1850;199;19
1061;16;2020;12123;11503;561;46;13;2070;1852;199;19
1062;16;2021;12868;12222;585;48;13;2118;1894;204;20
1063;16;2022;13510;12841;606;50;13;2127;1902;205;20
1064;16;2023;14237;13542;629;52;14;2164;1936;208;20
1065;16;2024;14818;14099;651;54;14;2149;1922;207;20
1066;16;2025;15489;14744;675;56;14;2142;1916;206;20
1067;16;2026;16153;15384;698;57;14;2127;1902;205;20
1068;16;2027;16948;16145;729;60;14;2130;1905;205;20
1069;16;2028;17679;16844;758;62;15;2118;1894;204;20
1070;16;2029;18800;17926;795;64;15;2147;1920;207;20
1071;16;2030;19874;18959;832;67;16;2183;1952;210;21
1072;16;2031;21119;20158;875;70;16;2224;1989;214;21
1073;16;2032;22014;21006;919;72;17;2247;2010;216;21
1074;16;2033;23176;22116;969;74;17;2307;2063;222;22
1075;16;2034;24748;23633;1021;77;17;2379;2128;229;22
1076;16;2035;26495;25327;1071;80;17;2465;2205;237;23
1077;16;2036;27431;26211;1119;83;18;2522;2255;243;24
1078;16;2037;31843;30567;1172;86;18;2771;2478;267;26
1079;16;2038;34779;33455;1217;88;19;2957;2644;285;28
1080;16;2039;36325;34965;1251;90;19;3067;2743;295;29
1081;16;2040;36990;35599;1281;91;19;3131;2800;302;29
1082;16;2041;37372;35950;1310;93;19;3182;2846;306;30
1083;16;2042;36785;35335;1335;95;20;3132;2801;302;29
1084;16;2043;36839;35362;1361;96;20;3125;2795;301;29
1085;16;2044;36980;35473;1389;98;20;3133;2802;302;29
1086;16;2045;37335;35800;1416;99;20;3168;2833;305;30
1087;16;2046;37742;36176;1445;100;21;3204;2865;309;30
1088;16;2047;38390;36795;1472;102;21;3251;2907;313;31
1089;16;2048;38936;37313;1499;103;21;3294;2946;317;31
1090;16;2049;39604;37953;1526;104;21;3339;2986;322;31
1091;16;2050;40354;38675;1553;105;21;3396;3037;327;32
1092;17;2009;634;591;36;5;2;453;413;36;4
1093;17;2010;693;645;41;5;2;465;424;37;4
1094;17;2011;726;670;48;6;2;470;428;38;4
1095;17;2012;766;707;51;6;2;493;449;40;4
1096;17;2013;822;758;55;7;2;516;470;41;5
1097;17;2014;870;802;59;7;2;522;475;42;5
1098;17;2015;938;867;62;7;2;542;494;43;5
1099;17;2016;1086;1009;68;7;2;578;527;46;5
1100;17;2017;1199;1117;72;8;2;607;553;49;5
1101;17;2018;1298;1211;77;8;2;625;569;50;6
1102;17;2019;1396;1305;81;8;2;650;592;52;6
1103;17;2020;1475;1382;83;8;2;665;606;53;6
1104;17;2021;1560;1462;87;9;2;670;610;54;6
1105;17;2022;1660;1557;92;9;2;684;623;55;6
1106;17;2023;1754;1649;94;9;2;687;626;55;6
1107;17;2024;1871;1759;100;10;2;703;641;56;6
1108;17;2025;1998;1883;103;10;2;713;650;57;6
1109;17;2026;2149;2027;110;10;2;737;671;59;7
1110;17;2027;2287;2160;114;11;2;751;684;60;7
1111;17;2028;2444;2312;119;11;2;767;699;61;7
1112;17;2029;2583;2444;125;11;3;778;709;62;7
1113;17;2030;2740;2594;131;12;3;789;719;63;7
1114;17;2031;2908;2755;138;12;3;798;727;64;7
1115;17;2032;3097;2936;145;13;3;813;741;65;7
1116;17;2033;3278;3110;152;13;3;824;751;66;7
1117;17;2034;3539;3364;159;13;3;850;774;68;8
1118;17;2035;3791;3607;167;14;3;878;800;70;8
1119;17;2036;4081;3887;177;14;3;912;831;73;8
1120;17;2037;4299;4096;185;15;3;931;848;75;8
1121;17;2038;4577;4364;195;15;3;962;876;77;9
1122;17;2039;4956;4731;206;16;3;1008;918;81;9
1123;17;2040;5354;5119;216;16;3;1054;960;85;9
1124;17;2041;5584;5339;225;17;3;1087;990;87;10
1125;17;2042;6582;6325;237;17;3;1200;1093;96;11
1126;17;2043;7204;6934;249;18;3;1285;1171;103;11
1127;17;2044;7518;7243;254;18;3;1338;1219;107;12
1128;17;2045;7664;7382;260;19;3;1368;1246;110;12
1129;17;2046;7742;7451;268;19;4;1387;1264;111;12
1130;17;2047;7796;7502;271;19;4;1405;1279;113;13
1131;17;2048;7933;7633;277;19;4;1425;1298;114;13
1132;17;2049;8034;7730;281;19;4;1440;1312;115;13
1133;17;2050;8147;7835;288;20;4;1459;1329;117;13
