ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
199;Trekker voor oplegger;2013;2019;454.6;392.2;62.4;580.2;392.2;188.0;84315.0;56997.0;27318.0;6881.0
200;Trekker voor oplegger;2013;2020;372.5;320.9;51.6;461.7;320.9;140.8;76095.0;52886.0;23209.0;6067.0
201;Trekker voor oplegger;2013;2021;300.7;262.5;38.2;371.7;262.5;109.1;71093.0;50220.0;20873.0;5228.0
202;Trekker voor oplegger;2013;2022;224.5;197.3;27.2;268.8;197.3;71.5;60476.0;44389.0;16087.0;4445.0
203;Trekker voor oplegger;2013;2023;143.8;130.2;13.7;165.8;130.2;35.7;48575.0;38132.0;10444.0;3414.0
204;Trekker voor oplegger;2014;2018;487.9;420.3;67.7;638.7;420.3;218.4;97539.0;64180.0;33358.0;6548.0
205;Trekker voor oplegger;2014;2019;462.0;398.8;63.2;589.1;398.8;190.3;89537.0;60616.0;28920.0;6579.0
206;Trekker voor oplegger;2014;2020;403.1;346.5;56.6;500.7;346.5;154.2;81065.0;56097.0;24968.0;6177.0
207;Trekker voor oplegger;2014;2021;362.0;318.1;43.9;443.4;318.1;125.4;78154.0;56060.0;22094.0;5674.0
208;Trekker voor oplegger;2014;2022;298.8;264.2;34.6;355.2;264.2;90.9;69032.0;51360.0;17672.0;5145.0
209;Trekker voor oplegger;2014;2023;213.8;193.0;20.9;247.4;193.0;54.4;55728.0;43468.0;12260.0;4439.0
210;Trekker voor oplegger;2015;2018;647.9;546.0;101.9;875.0;546.0;329.0;100754.0;62870.0;37883.0;8685.0
211;Trekker voor oplegger;2015;2019;611.2;509.3;101.9;816.2;509.3;306.9;92290.0;57589.0;34701.0;8844.0
212;Trekker voor oplegger;2015;2020;601.3;509.0;92.4;760.8;509.0;251.8;87911.0;58812.0;29098.0;8654.0
213;Trekker voor oplegger;2015;2021;562.9;480.2;82.7;716.4;480.2;236.3;85895.0;57567.0;28328.0;8341.0
214;Trekker voor oplegger;2015;2022;504.7;437.1;67.6;614.7;437.1;177.7;77804.0;55318.0;22485.0;7901.0
215;Trekker voor oplegger;2015;2023;375.4;328.8;46.6;450.4;328.8;121.6;63867.0;46623.0;17244.0;7052.0
216;Trekker voor oplegger;2016;2018;726.2;604.0;122.2;998.4;604.0;394.4;106253.0;64283.0;41970.0;9396.0
217;Trekker voor oplegger;2016;2019;710.7;598.9;111.8;935.8;598.9;336.9;98028.0;62738.0;35290.0;9546.0
218;Trekker voor oplegger;2016;2020;689.6;574.6;115.0;888.1;574.6;313.5;93371.0;60411.0;32960.0;9512.0
219;Trekker voor oplegger;2016;2021;672.1;567.5;104.6;866.3;567.5;298.8;91685.0;60063.0;31622.0;9449.0
220;Trekker voor oplegger;2016;2022;625.2;535.7;89.5;770.8;535.7;235.1;83893.0;58306.0;25587.0;9188.0
221;Trekker voor oplegger;2016;2023;500.0;423.6;76.4;623.0;423.6;199.4;72397.0;49230.0;23167.0;8605.0
222;Trekker voor oplegger;2017;2018;669.9;558.4;111.5;918.3;558.4;360.0;106585.0;64804.0;41781.0;8616.0
223;Trekker voor oplegger;2017;2019;671.3;564.1;107.2;887.0;564.1;322.9;100473.0;63901.0;36572.0;8828.0
224;Trekker voor oplegger;2017;2020;679.5;569.1;110.4;870.2;569.1;301.1;97175.0;63552.0;33623.0;8955.0
225;Trekker voor oplegger;2017;2021;681.3;568.7;112.5;890.3;568.7;321.6;95936.0;61284.0;34652.0;9280.0
226;Trekker voor oplegger;2017;2022;682.2;579.8;102.4;848.9;579.8;269.1;90454.0;61780.0;28674.0;9385.0
227;Trekker voor oplegger;2017;2023;584.3;502.2;82.1;716.4;502.2;214.2;79252.0;55556.0;23696.0;9040.0
228;Trekker voor oplegger;2018;2018;388.8;323.4;65.4;534.5;323.4;211.1;56283.0;34051.0;22232.0;9497.0
229;Trekker voor oplegger;2018;2019;702.8;583.1;119.6;943.6;583.1;360.4;102652.0;63439.0;39213.0;9192.0
230;Trekker voor oplegger;2018;2020;718.1;593.6;124.6;933.3;593.6;339.7;99570.0;63327.0;36244.0;9373.0
231;Trekker voor oplegger;2018;2021;728.1;599.7;128.4;966.5;599.7;366.8;98578.0;61168.0;37411.0;9804.0
232;Trekker voor oplegger;2018;2022;759.5;638.7;120.8;956.1;638.7;317.4;92197.0;61588.0;30609.0;10370.0
233;Trekker voor oplegger;2018;2023;700.2;586.0;114.2;883.9;586.0;297.9;85064.0;56397.0;28667.0;10391.0
234;Trekker voor oplegger;2019;2018;;;;;;;;;;
235;Trekker voor oplegger;2019;2019;383.6;319.9;63.7;511.8;319.9;191.9;57221.0;35763.0;21458.0;8945.0
236;Trekker voor oplegger;2019;2020;714.3;597.0;117.4;917.0;597.0;320.0;104145.0;67799.0;36347.0;8805.0
237;Trekker voor oplegger;2019;2021;707.6;596.2;111.5;914.6;596.2;318.5;102631.0;66895.0;35736.0;8912.0
238;Trekker voor oplegger;2019;2022;698.9;584.7;114.1;884.6;584.7;299.9;96281.0;63642.0;32639.0;9188.0
239;Trekker voor oplegger;2019;2023;658.3;555.8;102.6;823.4;555.8;267.6;88259.0;59575.0;28684.0;9329.0
240;Trekker voor oplegger;2020;2018;;;;;;;;;;
241;Trekker voor oplegger;2020;2019;;;;;;;;;;
242;Trekker voor oplegger;2020;2020;291.8;250.7;41.1;362.8;250.7;112.1;63218.0;43684.0;19534.0;5739.0
243;Trekker voor oplegger;2020;2021;474.9;406.6;68.3;601.8;406.6;195.2;107385.0;72549.0;34836.0;5604.0
244;Trekker voor oplegger;2020;2022;472.0;401.9;70.0;585.9;401.9;184.0;103539.0;71028.0;32511.0;5659.0
245;Trekker voor oplegger;2020;2023;449.6;381.2;68.4;559.7;381.2;178.6;96291.0;65574.0;30717.0;5813.0
246;Trekker voor oplegger;2021;2018;;;;;;;;;;
247;Trekker voor oplegger;2021;2019;;;;;;;;;;
248;Trekker voor oplegger;2021;2020;;;;;;;;;;
249;Trekker voor oplegger;2021;2021;301.9;247.0;54.9;404.0;247.0;157.0;57237.0;34995.0;22242.0;7058.0
250;Trekker voor oplegger;2021;2022;569.2;475.9;93.3;721.1;475.9;245.2;104705.0;69105.0;35600.0;6887.0
251;Trekker voor oplegger;2021;2023;548.7;457.5;91.1;695.3;457.5;237.8;99885.0;65724.0;34161.0;6961.0
252;Trekker voor oplegger;2022;2018;;;;;;;;;;
253;Trekker voor oplegger;2022;2019;;;;;;;;;;
254;Trekker voor oplegger;2022;2020;;;;;;;;;;
255;Trekker voor oplegger;2022;2021;;;;;;;;;;
256;Trekker voor oplegger;2022;2022;317.2;256.6;60.6;415.8;256.6;159.3;49902.0;30789.0;19112.0;8333.0
257;Trekker voor oplegger;2022;2023;618.4;512.6;105.8;788.6;512.6;276.0;97637.0;63464.0;34173.0;8077.0
258;Trekker voor oplegger;2023;2018;;;;;;;;;;
259;Trekker voor oplegger;2023;2019;;;;;;;;;;
260;Trekker voor oplegger;2023;2020;;;;;;;;;;
261;Trekker voor oplegger;2023;2021;;;;;;;;;;
262;Trekker voor oplegger;2023;2022;;;;;;;;;;
263;Trekker voor oplegger;2023;2023;384.4;319.6;64.8;488.7;319.6;169.1;49337.0;32266.0;17071.0;9906.0
264;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2018;2126.4;1981.2;145.2;2449.9;1981.2;468.7;36501.0;29517.0;6984.0;67120.0
265;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2019;2102.7;1950.0;152.7;2410.1;1950.0;460.1;35580.0;28787.0;6793.0;67739.0
266;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2020;2027.3;1863.2;164.0;2310.6;1863.2;447.3;34795.0;28058.0;6736.0;66406.0
267;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2021;2029.7;1865.8;164.0;2334.2;1865.8;468.5;35691.0;28528.0;7163.0;65402.0
268;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2022;2034.4;1867.3;167.0;2306.2;1867.3;438.9;35149.0;28460.0;6689.0;65613.0
269;Vrachtauto (excl. trekker voor oplegger);Totaal alle bouwjaren;2023;1983.9;1820.5;163.4;2246.8;1820.5;426.3;33635.0;27253.0;6382.0;66800.0
270;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2018;52.3;50.2;2.1;56.9;50.2;6.7;5463.0;4819.0;644.0;10420.0
271;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2019;43.0;41.6;1.4;45.8;41.6;4.2;4904.0;4453.0;451.0;9343.0
272;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2020;29.0;27.9;1.2;31.0;27.9;3.2;3725.0;3346.0;378.0;8328.0
273;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2021;25.5;24.5;0.9;27.2;24.5;2.7;3608.0;3256.0;352.0;7539.0
274;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2022;24.7;23.3;1.3;26.9;23.3;3.5;3825.0;3321.0;503.0;7022.0
275;Vrachtauto (excl. trekker voor oplegger);1900 tot 2000;2023;23.7;22.9;0.8;25.0;22.9;2.1;3820.0;3495.0;326.0;6549.0
276;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2018;96.8;92.1;4.7;107.3;92.1;15.2;15058.0;12923.0;2135.0;7127.0
277;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2019;71.5;68.5;3.0;77.6;68.5;9.0;12507.0;11053.0;1453.0;6201.0
278;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2020;49.1;47.3;1.8;52.2;47.3;5.0;9911.0;8965.0;946.0;5271.0
279;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2021;39.5;37.8;1.6;42.5;37.8;4.7;9398.0;8363.0;1035.0;4525.0
280;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2022;30.5;28.7;1.8;33.5;28.7;4.8;8289.0;7090.0;1199.0;4043.0
281;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2023;24.7;23.3;1.5;27.1;23.3;3.8;7543.0;6474.0;1069.0;3594.0
282;Vrachtauto (excl. trekker voor oplegger);2005;2018;37.1;35.2;1.9;41.3;35.2;6.2;23501.0;19994.0;3508.0;1759.0
283;Vrachtauto (excl. trekker voor oplegger);2005;2019;27.7;26.4;1.2;30.1;26.4;3.7;19656.0;17232.0;2424.0;1533.0
284;Vrachtauto (excl. trekker voor oplegger);2005;2020;19.6;18.9;0.7;20.9;18.9;1.9;15844.0;14374.0;1471.0;1317.0
285;Vrachtauto (excl. trekker voor oplegger);2005;2021;14.3;13.7;0.6;15.4;13.7;1.7;13740.0;12185.0;1555.0;1123.0
286;Vrachtauto (excl. trekker voor oplegger);2005;2022;11.3;10.6;0.7;12.5;10.6;1.9;12480.0;10625.0;1855.0;999.0
287;Vrachtauto (excl. trekker voor oplegger);2005;2023;8.3;7.7;0.6;9.2;7.7;1.5;10664.0;8966.0;1698.0;861.0
288;Vrachtauto (excl. trekker voor oplegger);2006;2018;76.1;72.1;4.0;85.0;72.1;12.9;27890.0;23661.0;4229.0;3049.0
289;Vrachtauto (excl. trekker voor oplegger);2006;2019;57.7;55.1;2.7;63.1;55.1;8.0;23713.0;20709.0;3004.0;2659.0
290;Vrachtauto (excl. trekker voor oplegger);2006;2020;39.9;38.4;1.4;42.4;38.4;3.9;18592.0;16862.0;1729.0;2278.0
291;Vrachtauto (excl. trekker voor oplegger);2006;2021;32.2;30.8;1.4;34.8;30.8;4.0;17575.0;15545.0;2030.0;1979.0
292;Vrachtauto (excl. trekker voor oplegger);2006;2022;24.6;23.0;1.6;27.1;23.0;4.1;15424.0;13101.0;2324.0;1759.0
293;Vrachtauto (excl. trekker voor oplegger);2006;2023;18.0;16.7;1.3;20.1;16.7;3.3;12905.0;10757.0;2147.0;1555.0
294;Vrachtauto (excl. trekker voor oplegger);2007;2018;98.8;93.6;5.2;110.5;93.6;16.9;32674.0;27680.0;4995.0;3381.0
295;Vrachtauto (excl. trekker voor oplegger);2007;2019;74.2;70.7;3.5;81.1;70.7;10.4;27253.0;23743.0;3510.0;2977.0
296;Vrachtauto (excl. trekker voor oplegger);2007;2020;52.1;50.2;1.8;55.2;50.2;5.0;21291.0;19364.0;1928.0;2594.0
297;Vrachtauto (excl. trekker voor oplegger);2007;2021;40.7;38.9;1.8;44.0;38.9;5.1;19508.0;17236.0;2272.0;2255.0
298;Vrachtauto (excl. trekker voor oplegger);2007;2022;29.7;27.8;1.9;32.8;27.8;5.0;16557.0;14032.0;2525.0;1984.0
299;Vrachtauto (excl. trekker voor oplegger);2007;2023;21.2;19.6;1.6;23.7;19.6;4.2;13746.0;11330.0;2416.0;1727.0
300;Vrachtauto (excl. trekker voor oplegger);2008;2018;148.5;140.7;7.8;165.8;140.7;25.1;34622.0;29383.0;5240.0;4790.0
301;Vrachtauto (excl. trekker voor oplegger);2008;2019;114.2;108.9;5.3;124.8;108.9;15.9;28885.0;25195.0;3690.0;4321.0
302;Vrachtauto (excl. trekker voor oplegger);2008;2020;80.4;77.5;2.9;85.4;77.5;7.9;22897.0;20785.0;2112.0;3731.0
303;Vrachtauto (excl. trekker voor oplegger);2008;2021;63.4;60.6;2.8;68.6;60.6;8.0;21558.0;19034.0;2524.0;3183.0
304;Vrachtauto (excl. trekker voor oplegger);2008;2022;47.7;44.6;3.1;52.7;44.6;8.0;18582.0;15752.0;2829.0;2834.0
305;Vrachtauto (excl. trekker voor oplegger);2008;2023;34.8;32.2;2.6;39.1;32.2;6.9;15959.0;13151.0;2808.0;2447.0
306;Vrachtauto (excl. trekker voor oplegger);2009;2018;149.7;140.8;8.9;169.6;140.8;28.8;39712.0;32971.0;6740.0;4271.0
307;Vrachtauto (excl. trekker voor oplegger);2009;2019;123.5;117.5;6.1;135.7;117.5;18.2;34143.0;29557.0;4587.0;3974.0
308;Vrachtauto (excl. trekker voor oplegger);2009;2020;94.7;91.4;3.3;100.4;91.4;8.9;28283.0;25766.0;2517.0;3549.0
309;Vrachtauto (excl. trekker voor oplegger);2009;2021;74.6;71.2;3.4;81.0;71.2;9.8;25749.0;22647.0;3102.0;3144.0
310;Vrachtauto (excl. trekker voor oplegger);2009;2022;57.7;53.9;3.8;63.9;53.9;10.0;22669.0;19125.0;3544.0;2818.0
311;Vrachtauto (excl. trekker voor oplegger);2009;2023;41.5;38.0;3.5;47.1;38.0;9.1;19322.0;15591.0;3730.0;2438.0
312;Vrachtauto (excl. trekker voor oplegger);2010;2018;122.9;114.1;8.8;142.6;114.1;28.5;41853.0;33493.0;8360.0;3407.0
313;Vrachtauto (excl. trekker voor oplegger);2010;2019;107.9;103.1;4.8;117.4;103.1;14.3;36735.0;32249.0;4486.0;3197.0
314;Vrachtauto (excl. trekker voor oplegger);2010;2020;83.4;80.4;3.0;88.5;80.4;8.1;30474.0;27676.0;2798.0;2904.0
315;Vrachtauto (excl. trekker voor oplegger);2010;2021;69.0;65.9;3.1;74.7;65.9;8.8;28544.0;25194.0;3350.0;2616.0
316;Vrachtauto (excl. trekker voor oplegger);2010;2022;52.7;49.3;3.4;58.1;49.3;8.8;24574.0;20834.0;3740.0;2366.0
317;Vrachtauto (excl. trekker voor oplegger);2010;2023;38.7;35.7;3.0;43.4;35.7;7.7;20941.0;17222.0;3719.0;2073.0
318;Vrachtauto (excl. trekker voor oplegger);2011;2018;148.8;135.3;13.5;178.8;135.3;43.4;49193.0;37242.0;11951.0;3634.0
319;Vrachtauto (excl. trekker voor oplegger);2011;2019;127.1;117.0;10.1;147.6;117.0;30.5;42536.0;33730.0;8806.0;3469.0
320;Vrachtauto (excl. trekker voor oplegger);2011;2020;103.8;97.2;6.6;115.1;97.2;17.9;36029.0;30422.0;5607.0;3195.0
321;Vrachtauto (excl. trekker voor oplegger);2011;2021;89.6;85.5;4.1;97.1;85.5;11.6;33487.0;29485.0;4002.0;2901.0
322;Vrachtauto (excl. trekker voor oplegger);2011;2022;71.4;66.8;4.6;79.0;66.8;12.2;29908.0;25283.0;4625.0;2641.0
323;Vrachtauto (excl. trekker voor oplegger);2011;2023;50.4;46.4;4.1;57.0;46.4;10.6;24605.0;20023.0;4582.0;2316.0
324;Vrachtauto (excl. trekker voor oplegger);2012;2018;154.6;142.2;12.4;182.3;142.2;40.1;52438.0;40903.0;11536.0;3477.0
325;Vrachtauto (excl. trekker voor oplegger);2012;2019;136.1;125.3;10.8;157.9;125.3;32.5;46376.0;36820.0;9556.0;3404.0
326;Vrachtauto (excl. trekker voor oplegger);2012;2020;110.1;99.7;10.4;128.2;99.7;28.4;40711.0;31676.0;9035.0;3148.0
327;Vrachtauto (excl. trekker voor oplegger);2012;2021;95.8;88.6;7.2;109.2;88.6;20.6;37494.0;30432.0;7062.0;2912.0
328;Vrachtauto (excl. trekker voor oplegger);2012;2022;80.6;75.3;5.2;89.1;75.3;13.8;33076.0;27955.0;5121.0;2694.0
329;Vrachtauto (excl. trekker voor oplegger);2012;2023;58.7;53.8;4.8;66.5;53.8;12.6;27804.0;22521.0;5283.0;2390.0
330;Vrachtauto (excl. trekker voor oplegger);2013;2018;164.0;151.4;12.6;192.2;151.4;40.8;58637.0;46198.0;12440.0;3277.0
331;Vrachtauto (excl. trekker voor oplegger);2013;2019;142.8;128.2;14.6;172.1;128.2;43.9;52577.0;39167.0;13410.0;3274.0
332;Vrachtauto (excl. trekker voor oplegger);2013;2020;125.4;112.7;12.6;147.2;112.7;34.4;46353.0;35505.0;10849.0;3175.0
333;Vrachtauto (excl. trekker voor oplegger);2013;2021;105.7;93.9;11.7;127.5;93.9;33.5;43251.0;31870.0;11381.0;2947.0
334;Vrachtauto (excl. trekker voor oplegger);2013;2022;94.8;86.8;8.0;107.9;86.8;21.1;39219.0;31564.0;7655.0;2750.0
335;Vrachtauto (excl. trekker voor oplegger);2013;2023;72.7;67.0;5.7;81.8;67.0;14.8;33063.0;27090.0;5973.0;2473.0
336;Vrachtauto (excl. trekker voor oplegger);2014;2018;135.0;125.9;9.2;155.4;125.9;29.5;58538.0;47412.0;11126.0;2655.0
337;Vrachtauto (excl. trekker voor oplegger);2014;2019;127.1;118.0;9.1;145.4;118.0;27.3;54115.0;43938.0;10177.0;2686.0
338;Vrachtauto (excl. trekker voor oplegger);2014;2020;109.4;98.7;10.7;127.9;98.7;29.2;48033.0;37082.0;10951.0;2662.0
339;Vrachtauto (excl. trekker voor oplegger);2014;2021;100.8;91.2;9.6;118.6;91.2;27.4;45524.0;35024.0;10499.0;2605.0
340;Vrachtauto (excl. trekker voor oplegger);2014;2022;95.3;88.6;6.7;106.2;88.6;17.6;41516.0;34632.0;6884.0;2558.0
341;Vrachtauto (excl. trekker voor oplegger);2014;2023;81.0;75.2;5.7;90.2;75.2;14.9;36834.0;30734.0;6100.0;2448.0
342;Vrachtauto (excl. trekker voor oplegger);2015;2018;170.8;155.4;15.4;205.1;155.4;49.6;62406.0;47300.0;15105.0;3286.0
343;Vrachtauto (excl. trekker voor oplegger);2015;2019;162.6;148.1;14.5;191.7;148.1;43.6;57940.0;44759.0;13181.0;3309.0
344;Vrachtauto (excl. trekker voor oplegger);2015;2020;155.0;140.2;14.8;180.6;140.2;40.4;54474.0;42285.0;12189.0;3315.0
345;Vrachtauto (excl. trekker voor oplegger);2015;2021;146.3;132.8;13.5;171.4;132.8;38.6;51558.0;39957.0;11602.0;3324.0
346;Vrachtauto (excl. trekker voor oplegger);2015;2022;139.2;127.6;11.6;158.0;127.6;30.4;47331.0;38221.0;9110.0;3338.0
347;Vrachtauto (excl. trekker voor oplegger);2015;2023;122.3;114.0;8.4;135.8;114.0;21.9;42111.0;35334.0;6777.0;3225.0
348;Vrachtauto (excl. trekker voor oplegger);2016;2018;218.5;201.5;16.9;256.2;201.5;54.7;63286.0;49773.0;13513.0;4049.0
349;Vrachtauto (excl. trekker voor oplegger);2016;2019;205.1;184.7;20.4;246.2;184.7;61.6;60364.0;45272.0;15093.0;4079.0
350;Vrachtauto (excl. trekker voor oplegger);2016;2020;195.7;174.3;21.4;232.6;174.3;58.4;56588.0;42393.0;14195.0;4111.0
351;Vrachtauto (excl. trekker voor oplegger);2016;2021;196.6;177.7;18.8;231.6;177.7;53.8;55508.0;42604.0;12904.0;4172.0
352;Vrachtauto (excl. trekker voor oplegger);2016;2022;190.6;173.4;17.2;218.5;173.4;45.1;51581.0;40929.0;10653.0;4237.0
353;Vrachtauto (excl. trekker voor oplegger);2016;2023;168.7;150.6;18.1;197.8;150.6;47.2;47308.0;36014.0;11294.0;4182.0
354;Vrachtauto (excl. trekker voor oplegger);2017;2018;221.0;205.8;15.2;254.8;205.8;49.0;63640.0;51408.0;12232.0;4003.0
355;Vrachtauto (excl. trekker voor oplegger);2017;2019;215.4;198.9;16.5;248.6;198.9;49.7;62139.0;49723.0;12416.0;4001.0
356;Vrachtauto (excl. trekker voor oplegger);2017;2020;203.9;182.3;21.6;241.1;182.3;58.9;59892.0;45272.0;14620.0;4026.0
357;Vrachtauto (excl. trekker voor oplegger);2017;2021;204.4;184.8;19.6;240.8;184.8;56.0;58627.0;44991.0;13636.0;4107.0
358;Vrachtauto (excl. trekker voor oplegger);2017;2022;204.4;188.0;16.4;231.1;188.0;43.0;55379.0;45063.0;10316.0;4173.0
359;Vrachtauto (excl. trekker voor oplegger);2017;2023;186.1;172.3;13.8;208.3;172.3;36.0;49965.0;41318.0;8646.0;4169.0
360;Vrachtauto (excl. trekker voor oplegger);2018;2018;131.3;124.7;6.6;146.1;124.7;21.3;32209.0;27504.0;4705.0;4535.0
361;Vrachtauto (excl. trekker voor oplegger);2018;2019;234.1;215.9;18.3;270.9;215.9;55.0;60583.0;48283.0;12300.0;4471.0
362;Vrachtauto (excl. trekker voor oplegger);2018;2020;231.4;209.7;21.6;268.8;209.7;59.0;60126.0;46923.0;13203.0;4470.0
363;Vrachtauto (excl. trekker voor oplegger);2018;2021;232.4;210.9;21.5;272.4;210.9;61.5;59967.0;46431.0;13536.0;4542.0
364;Vrachtauto (excl. trekker voor oplegger);2018;2022;226.0;201.2;24.7;266.2;201.2;65.0;57511.0;43474.0;14036.0;4629.0
365;Vrachtauto (excl. trekker voor oplegger);2018;2023;221.6;201.4;20.2;254.0;201.4;52.6;54258.0;43016.0;11243.0;4682.0
366;Vrachtauto (excl. trekker voor oplegger);2019;2018;;;;;;;;;;
367;Vrachtauto (excl. trekker voor oplegger);2019;2019;132.7;122.1;10.6;154.2;122.1;32.1;31844.0;25217.0;6627.0;4841.0
368;Vrachtauto (excl. trekker voor oplegger);2019;2020;247.9;229.0;18.9;280.6;229.0;51.6;58059.0;47378.0;10682.0;4833.0
369;Vrachtauto (excl. trekker voor oplegger);2019;2021;246.5;226.6;19.9;283.4;226.6;56.8;58763.0;46984.0;11779.0;4823.0
370;Vrachtauto (excl. trekker voor oplegger);2019;2022;245.9;226.5;19.4;277.4;226.5;50.9;56708.0;46306.0;10402.0;4892.0
371;Vrachtauto (excl. trekker voor oplegger);2019;2023;236.5;218.7;17.8;265.1;218.7;46.4;53592.0;44216.0;9377.0;4947.0
372;Vrachtauto (excl. trekker voor oplegger);2020;2018;;;;;;;;;;
373;Vrachtauto (excl. trekker voor oplegger);2020;2019;;;;;;;;;;
374;Vrachtauto (excl. trekker voor oplegger);2020;2020;96.6;87.4;9.2;112.6;87.4;25.2;32167.0;24978.0;7189.0;3499.0
375;Vrachtauto (excl. trekker voor oplegger);2020;2021;167.7;153.0;14.7;195.0;153.0;42.1;55965.0;43888.0;12077.0;3485.0
376;Vrachtauto (excl. trekker voor oplegger);2020;2022;173.5;159.8;13.7;195.7;159.8;35.9;55829.0;45594.0;10235.0;3505.0
377;Vrachtauto (excl. trekker voor oplegger);2020;2023;166.3;152.2;14.0;188.8;152.2;36.6;53209.0;42890.0;10319.0;3549.0
378;Vrachtauto (excl. trekker voor oplegger);2021;2018;;;;;;;;;;
379;Vrachtauto (excl. trekker voor oplegger);2021;2019;;;;;;;;;;
380;Vrachtauto (excl. trekker voor oplegger);2021;2020;;;;;;;;;;
381;Vrachtauto (excl. trekker voor oplegger);2021;2021;84.9;77.3;7.6;99.1;77.3;21.9;30782.0;23994.0;6788.0;3220.0
382;Vrachtauto (excl. trekker voor oplegger);2021;2022;153.9;138.2;15.7;179.4;138.2;41.1;56385.0;43452.0;12933.0;3181.0
383;Vrachtauto (excl. trekker voor oplegger);2021;2023;151.3;136.2;15.1;175.5;136.2;39.3;54893.0;42595.0;12298.0;3198.0
384;Vrachtauto (excl. trekker voor oplegger);2022;2018;;;;;;;;;;
385;Vrachtauto (excl. trekker voor oplegger);2022;2019;;;;;;;;;;
386;Vrachtauto (excl. trekker voor oplegger);2022;2020;;;;;;;;;;
387;Vrachtauto (excl. trekker voor oplegger);2022;2021;;;;;;;;;;
388;Vrachtauto (excl. trekker voor oplegger);2022;2022;80.0;73.7;6.3;90.3;73.7;16.6;28301.0;23109.0;5191.0;3190.0
389;Vrachtauto (excl. trekker voor oplegger);2022;2023;151.5;136.5;15.0;175.6;136.5;39.1;54851.0;42631.0;12220.0;3201.0
390;Vrachtauto (excl. trekker voor oplegger);2023;2018;;;;;;;;;;
391;Vrachtauto (excl. trekker voor oplegger);2023;2019;;;;;;;;;;
392;Vrachtauto (excl. trekker voor oplegger);2023;2020;;;;;;;;;;
393;Vrachtauto (excl. trekker voor oplegger);2023;2021;;;;;;;;;;
394;Vrachtauto (excl. trekker voor oplegger);2023;2022;;;;;;;;;;
395;Vrachtauto (excl. trekker voor oplegger);2023;2023;106.1;100.1;6.0;115.7;100.1;15.5;24223.0;20968.0;3255.0;4776.0
396;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2018;175.7;172.0;3.7;184.0;172.0;12.0;15520.0;14507.0;1013.0;11858.0
397;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2019;167.6;164.3;3.3;174.3;164.3;10.0;15108.0;14240.0;869.0;11537.0
398;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2020;149.2;144.0;5.2;158.1;144.0;14.1;14187.0;12925.0;1262.0;11143.0
399;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2021;145.4;142.1;3.2;151.3;142.1;9.2;13929.0;13082.0;847.0;10865.0
400;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2022;140.5;135.8;4.7;148.3;135.8;12.5;13999.0;12822.0;1176.0;10591.0
401;Gewicht volle wagen: tot 10 000 kg;Totaal alle bouwjaren;2023;145.3;142.0;3.2;150.5;142.0;8.5;13790.0;13014.0;776.0;10914.0
402;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2018;16.0;16.0;0.0;16.1;16.0;0.1;4312.0;4286.0;26.0;3728.0
403;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2019;13.1;13.1;0.0;13.1;13.1;0.0;3838.0;3838.0;0.0;3400.0
404;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2020;9.7;9.4;0.4;10.4;9.4;1.0;3361.0;3045.0;316.0;3084.0
405;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2021;8.4;8.3;0.2;8.7;8.3;0.5;3048.0;2890.0;158.0;2864.0
406;Gewicht volle wagen: tot 10 000 kg;1900 tot 2000;2022;9.1;8.7;0.4;9.7;8.7;1.0;3630.0;3260.0;370.0;2680.0
