ID;LeeftijdReferentiepersoon;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
411;26;2040;170513;165469;4642;338;64;12700;11667;923;110
412;26;2041;173918;168744;4767;343;64;12894;11844;938;112
413;26;2042;177044;171731;4899;350;64;12945;11892;941;112
414;26;2043;180825;175370;5034;356;65;13053;11991;949;113
415;26;2044;185497;179896;5173;362;66;13227;12150;962;115
416;26;2045;190953;185206;5313;367;67;13463;12368;979;116
417;26;2046;196537;190659;5441;371;66;13705;12589;997;119
418;26;2047;202728;196719;5568;375;66;13991;12853;1017;121
419;26;2048;208630;202503;5683;378;66;14254;13093;1037;124
420;26;2049;214893;208652;5794;381;66;14527;13345;1056;126
421;26;2050;221068;214726;5895;382;65;14800;13596;1076;128
422;26;2051;225975;219540;5987;382;66;15004;13785;1090;129
423;26;2052;229542;223031;6063;383;65;15144;13912;1101;131
424;26;2053;232433;225859;6125;384;65;15244;14005;1107;132
425;26;2054;235162;228539;6174;384;65;15328;14083;1113;132
426;26;2055;239228;232558;6220;386;64;15434;14180;1121;133
427;26;2056;241866;235170;6246;386;64;15482;14223;1125;134
428;26;2057;242596;235896;6251;385;64;15421;14169;1119;133
429;26;2058;241258;234572;6240;383;63;15257;14017;1108;132
430;26;2059;237380;230729;6209;379;63;14971;13755;1087;129
431;26;2060;232835;226224;6174;375;62;14626;13439;1061;126
432;27;2013;737;706;25;4;2;648;599;47;2
433;27;2014;794;764;25;3;2;673;622;49;2
434;27;2015;877;841;30;4;2;715;661;52;2
435;27;2016;1052;1011;35;4;2;774;715;57;2
436;27;2017;1206;1160;39;5;2;828;765;60;3
437;27;2018;1326;1277;42;5;2;871;804;64;3
438;27;2019;1475;1420;47;6;2;906;837;66;3
439;27;2020;1583;1526;49;6;2;939;867;69;3
440;27;2021;1711;1650;52;6;3;955;882;70;3
441;27;2022;1853;1787;56;7;3;988;913;72;3
442;27;2023;1995;1925;60;7;3;1009;932;74;3
443;27;2024;2160;2085;65;7;3;1043;964;76;3
444;27;2025;2324;2243;70;8;3;1076;994;79;3
445;27;2026;2524;2437;76;8;3;1126;1040;82;4
446;27;2027;2721;2628;81;9;3;1159;1070;85;4
447;27;2028;2923;2825;86;9;3;1197;1106;87;4
448;27;2029;3100;2996;92;9;3;1215;1122;89;4
449;27;2030;3306;3197;97;9;3;1242;1147;91;4
450;27;2031;3514;3397;104;10;3;1270;1173;93;4
451;27;2032;3757;3633;111;10;3;1306;1207;95;4
452;27;2033;3988;3857;117;10;4;1337;1235;98;4
453;27;2034;4320;4180;125;11;4;1391;1285;102;4
454;27;2035;4644;4495;134;11;4;1447;1336;106;5
455;27;2036;5011;4852;143;12;4;1508;1393;110;5
456;27;2037;5291;5123;152;12;4;1553;1435;113;5
457;27;2038;5654;5475;162;13;4;1621;1498;118;5
458;27;2039;6169;5979;172;14;4;1709;1579;125;5
459;27;2040;6729;6526;184;14;5;1816;1677;133;6
460;27;2041;7072;6858;194;15;5;1891;1747;138;6
461;27;2042;8466;8235;210;16;5;2122;1960;155;7
462;27;2043;9412;9165;225;17;5;2308;2132;169;7
463;27;2044;9962;9700;238;18;6;2444;2258;178;8
464;27;2045;10327;10053;249;19;6;2538;2345;185;8
465;27;2046;10628;10343;259;20;6;2611;2412;191;8
466;27;2047;10935;10640;269;20;6;2682;2477;196;9
467;27;2048;11387;11078;282;21;6;2771;2560;202;9
468;27;2049;11814;11492;294;21;7;2856;2638;209;9
469;27;2050;12301;11966;306;22;7;2952;2727;216;9
470;27;2051;12824;12475;320;22;7;3052;2819;223;10
471;27;2052;13473;13107;336;23;7;3162;2921;231;10
472;27;2053;14145;13764;350;24;7;3277;3028;239;10
473;27;2054;14884;14489;364;24;7;3400;3141;248;11
474;27;2055;15700;15286;382;25;7;3538;3269;258;11
475;27;2056;16503;16074;397;25;7;3670;3390;268;12
476;27;2057;17399;16952;414;26;7;3819;3528;279;12
477;27;2058;18262;17801;428;26;7;3960;3658;289;13
478;27;2059;19181;18701;445;27;8;4102;3789;300;13
479;27;2060;20100;19607;458;27;8;4247;3924;310;13
480;1;2013;2556;2178;269;69;40;1000;950;47;3
481;1;2014;2820;2424;278;75;43;1111;1050;58;3
482;1;2015;3110;2713;276;77;44;1133;1071;58;4
483;1;2016;3526;3137;271;75;43;1109;1048;57;4
484;1;2017;3688;3298;271;76;43;1107;1046;57;4
485;1;2018;3833;3433;276;79;45;1123;1058;61;4
486;1;2019;3884;3480;278;81;45;1133;1066;63;4
487;1;2020;3910;3502;280;82;46;1142;1075;63;4
488;1;2021;3849;3443;279;82;45;1124;1057;63;4
489;1;2022;3793;3390;277;81;45;1111;1045;62;4
490;1;2023;3717;3318;274;81;44;1096;1030;62;4
491;1;2024;3573;3183;268;79;43;1070;1005;61;4
492;1;2025;3476;3090;266;78;42;1049;987;58;4
493;1;2026;3410;3028;264;77;41;1041;981;57;3
494;1;2027;3359;2979;263;76;41;1036;977;56;3
495;1;2028;3376;2993;265;77;41;1042;982;57;3
496;1;2029;3333;2950;265;77;41;1040;979;57;4
497;1;2030;3273;2893;263;76;41;1031;970;58;3
498;1;2031;3202;2827;260;75;40;1013;954;56;3
499;1;2032;3163;2790;258;75;40;1006;948;55;3
500;1;2033;3174;2799;260;75;40;1008;950;55;3
501;1;2034;3194;2818;260;76;40;1014;956;55;3
502;1;2035;3220;2842;262;76;40;1022;963;56;3
503;1;2036;3252;2871;264;77;40;1028;969;56;3
504;1;2037;3291;2907;266;77;41;1034;975;56;3
505;1;2038;3324;2938;268;77;41;1039;980;56;3
506;1;2039;3361;2975;269;77;40;1044;984;57;3
507;1;2040;3395;3004;272;78;41;1049;989;57;3
508;1;2041;3425;3033;273;78;41;1054;993;57;4
509;1;2042;3456;3063;275;78;40;1059;997;58;4
510;1;2043;3483;3089;276;78;40;1061;999;58;4
511;1;2044;3505;3110;277;78;40;1062;1000;58;4
512;1;2045;3528;3132;278;78;40;1063;1001;58;4
513;1;2046;3545;3148;279;78;40;1064;1002;58;4
514;1;2047;3560;3161;281;78;40;1065;1003;58;4
515;1;2048;3574;3177;281;77;39;1066;1004;58;4
516;1;2049;3585;3187;282;77;39;1066;1004;58;4
517;1;2050;3591;3192;283;77;39;1065;1003;58;4
518;1;2051;3590;3191;283;77;39;1064;1002;58;4
519;1;2052;3580;3183;282;76;39;1062;1000;58;4
520;1;2053;3572;3176;282;76;38;1059;997;58;4
521;1;2054;3560;3165;281;76;38;1056;994;58;4
522;1;2055;3545;3152;280;75;38;1049;988;57;4
523;1;2056;3528;3135;280;75;38;1044;984;57;3
524;1;2057;3504;3112;279;75;38;1041;981;57;3
525;1;2058;3483;3093;278;74;38;1037;977;57;3
526;1;2059;3465;3076;277;74;38;1032;973;56;3
527;1;2060;3454;3066;277;74;37;1028;969;56;3
528;2;2013;57942;49094;6762;1721;365;10168;8084;1811;273
529;2;2014;59722;50434;7064;1838;386;10161;8019;1860;282
530;2;2015;63236;53566;7302;1961;407;10107;7889;1929;289
531;2;2016;66399;56441;7463;2069;426;10035;7753;1988;294
532;2;2017;67877;57846;7471;2126;434;9917;7616;2009;292
533;2;2018;68346;58294;7448;2165;439;9867;7563;2020;284
534;2;2019;68475;58422;7413;2196;444;9858;7536;2034;288
535;2;2020;68246;58192;7399;2209;446;9839;7543;2005;291
536;2;2021;68812;58694;7434;2235;449;9913;7600;2017;296
537;2;2022;69450;59236;7490;2270;454;10028;7673;2055;300
538;2;2023;70353;60033;7547;2313;460;10120;7716;2102;302
539;2;2024;70470;60105;7564;2338;463;10150;7722;2124;304
540;2;2025;70162;59794;7546;2357;465;10138;7692;2143;303
541;2;2026;69001;58701;7480;2356;464;9995;7565;2131;299
542;2;2027;67815;57607;7400;2345;463;9854;7460;2099;295
543;2;2028;66358;56271;7291;2336;460;9698;7336;2073;289
544;2;2029;64655;54701;7184;2315;455;9524;7214;2027;283
545;2;2030;63575;53717;7112;2294;452;9409;7153;1975;281
546;2;2031;63041;53239;7067;2284;451;9366;7134;1952;280
547;2;2032;62627;52861;7038;2277;451;9344;7121;1943;280
548;2;2033;62726;52980;7014;2281;451;9335;7107;1948;280
549;2;2034;62183;52494;6963;2277;449;9278;7049;1951;278
550;2;2035;61566;51943;6911;2265;447;9206;6989;1943;274
551;2;2036;61004;51437;6877;2245;445;9126;6939;1915;272
552;2;2037;60843;51297;6870;2233;443;9115;6941;1902;272
553;2;2038;61220;51653;6892;2233;442;9158;6981;1904;273
554;2;2039;61741;52135;6927;2237;442;9216;7031;1910;275
555;2;2040;62369;52712;6971;2244;442;9281;7084;1920;277
556;2;2041;62987;53279;7016;2249;443;9343;7133;1931;279
557;2;2042;63608;53849;7061;2255;443;9406;7181;1944;281
558;2;2043;64145;54339;7103;2260;443;9459;7220;1956;283
559;2;2044;64662;54812;7142;2265;443;9507;7255;1968;284
560;2;2045;65128;55236;7179;2270;443;9550;7285;1979;286
561;2;2046;65551;55623;7211;2274;443;9589;7313;1989;287
562;2;2047;65913;55954;7238;2278;443;9620;7335;1997;288
563;2;2048;66255;56265;7264;2283;443;9651;7357;2005;289
564;2;2049;66559;56543;7284;2288;444;9673;7373;2011;289
565;2;2050;66801;56763;7302;2292;444;9689;7384;2015;290
566;2;2051;67004;56949;7316;2295;444;9703;7394;2019;290
567;2;2052;67173;57105;7326;2298;444;9714;7401;2022;291
568;2;2053;67294;57218;7332;2300;444;9717;7402;2024;291
569;2;2054;67353;57274;7333;2301;445;9712;7397;2024;291
570;2;2055;67337;57262;7329;2301;445;9701;7388;2023;290
571;2;2056;67249;57187;7319;2299;444;9681;7372;2019;290
572;2;2057;67088;57046;7303;2295;444;9652;7350;2013;289
573;2;2058;66868;56854;7282;2289;443;9617;7325;2004;288
574;2;2059;66599;56616;7260;2281;442;9579;7299;1993;287
575;2;2060;66298;56351;7235;2271;441;9534;7269;1979;286
576;3;2013;214296;147619;42726;19539;4412;25985;16425;7376;2184
577;3;2014;217173;149682;43242;19812;4437;26250;16646;7434;2170
578;3;2015;221157;152345;43988;20331;4493;26218;16625;7455;2138
579;3;2016;228210;157855;44751;21025;4579;26182;16547;7525;2110
580;3;2017;234249;162437;45439;21713;4660;26006;16370;7574;2062
581;3;2018;239262;166167;45998;22349;4748;25952;16259;7644;2049
582;3;2019;243480;169365;46362;22939;4814;25961;16186;7742;2033
583;3;2020;246635;171935;46404;23453;4843;25935;16023;7898;2014
584;3;2021;245923;171037;46256;23787;4843;25693;15760;7949;1984
585;3;2022;244771;169854;46130;23942;4845;25404;15559;7887;1958
586;3;2023;243499;168526;46054;24070;4849;25268;15488;7840;1940
587;3;2024;243575;168381;46074;24260;4860;25262;15482;7849;1931
588;3;2025;243716;168169;46263;24417;4867;25282;15537;7817;1928
589;3;2026;245948;169870;46585;24599;4894;25552;15743;7853;1956
590;3;2027;247771;171222;46781;24843;4925;25865;15911;7974;1980
591;3;2028;249499;172649;46812;25097;4941;26081;15986;8105;1990
592;3;2029;249265;172460;46650;25219;4936;26135;15958;8184;1993
593;3;2030;247417;170982;46249;25268;4918;26060;15836;8246;1978
594;3;2031;243511;167743;45690;25187;4891;25678;15551;8182;1945
595;3;2032;239714;164710;45153;24992;4859;25318;15332;8066;1920
596;3;2033;235365;161164;44559;24829;4813;24926;15088;7953;1885
597;3;2034;231540;158055;44096;24617;4772;24543;14886;7802;1855
598;3;2035;229409;156449;43848;24372;4740;24313;14810;7658;1845
599;3;2036;228464;155876;43672;24197;4719;24244;14798;7601;1845
600;3;2037;227507;155255;43520;24036;4696;24165;14751;7568;1846
601;3;2038;227165;155199;43369;23933;4664;24098;14691;7567;1840
602;3;2039;225617;153997;43152;23840;4628;23956;14570;7563;1823
603;3;2040;224272;152924;43010;23737;4601;23795;14460;7531;1804
604;3;2041;223519;152305;43012;23615;4587;23642;14394;7455;1793
605;3;2042;223882;152611;43125;23562;4584;23652;14428;7427;1797
606;3;2043;225474;153966;43343;23580;4585;23784;14529;7445;1810
607;3;2044;227315;155490;43610;23627;4588;23938;14639;7475;1824
608;3;2045;229283;157097;43897;23693;4596;24111;14754;7518;1839
609;3;2046;231135;158583;44171;23769;4612;24274;14859;7563;1852
610;3;2047;232930;160022;44418;23860;4630;24430;14954;7612;1864
611;3;2048;234493;161251;44637;23959;4646;24562;15031;7657;1874
612;3;2049;235944;162392;44829;24060;4663;24686;15102;7701;1883
613;3;2050;237273;163438;45000;24156;4679;24792;15162;7739;1891
614;3;2051;238449;164361;45143;24250;4695;24901;15222;7780;1899
615;3;2052;239435;165129;45262;24333;4711;24978;15265;7809;1904
616;3;2053;240307;165815;45357;24411;4724;25054;15307;7837;1910
617;3;2054;241060;166412;45429;24482;4737;25111;15338;7859;1914
618;3;2055;241624;166861;45477;24539;4747;25153;15360;7876;1917
619;3;2056;242057;167214;45502;24584;4757;25188;15378;7891;1919
620;3;2057;242353;167470;45503;24616;4764;25210;15388;7901;1921
621;3;2058;242468;167591;45475;24633;4769;25216;15387;7907;1922
622;3;2059;242363;167538;45420;24634;4771;25205;15375;7909;1921
623;3;2060;242025;167304;45340;24611;4770;25175;15351;7904;1920
624;4;2013;314798;120907;88835;81927;23129;39118;20564;13431;5123
625;4;2014;312584;117965;89049;82367;23203;39775;20857;13711;5207
626;4;2015;313474;117511;89949;82867;23147;40296;21225;13875;5196
627;4;2016;314009;116768;90697;83450;23094;40244;21319;13822;5103
628;4;2017;317354;117868;91398;84721;23367;40510;21419;13926;5165
629;4;2018;323383;120627;92336;86663;23757;40877;21526;14128;5223
630;4;2019;329564;123473;93238;88793;24060;41292;21661;14380;5251
631;4;2020;334454;125098;94172;90925;24259;41606;21831;14547;5228
632;4;2021;341106;128799;95012;92895;24400;42032;22064;14768;5200
633;4;2022;346202;131443;95444;94714;24601;42228;22067;14988;5173
634;4;2023;349844;133320;95456;96246;24822;42367;21988;15198;5181
635;4;2024;352958;135144;95412;97488;24914;42520;21969;15376;5175
636;4;2025;355405;136798;95538;98278;24791;42586;21960;15515;5111
637;4;2026;353354;134466;95452;98801;24635;42259;21737;15513;5009
638;4;2027;351343;132143;95320;99267;24613;41858;21487;15418;4953
639;4;2028;349584;129785;95520;99663;24616;41690;21445;15324;4921
640;4;2029;350257;129450;95891;100289;24627;41742;21528;15317;4897
641;4;2030;351237;129318;95980;101186;24753;41835;21578;15339;4918
642;4;2031;354871;131793;95910;102185;24983;42317;21762;15538;5017
643;4;2032;357586;133863;95658;102965;25100;42800;21941;15789;5070
644;4;2033;359913;136209;95119;103499;25086;43106;22033;15992;5081
645;4;2034;359846;137052;94349;103477;24968;43162;21994;16101;5067
646;4;2035;357242;136085;93537;102910;24710;42981;21870;16114;4997
647;4;2036;352009;132997;92419;102126;24467;42341;21490;15947;4904
648;4;2037;347077;130209;91508;101115;24245;41734;21179;15717;4838
649;4;2038;341432;126570;90861;100059;23942;41098;20928;15429;4741
650;4;2039;337212;124014;90282;99176;23740;40534;20693;15158;4683
651;4;2040;335028;123050;89856;98475;23647;40199;20546;14973;4680
652;4;2041;334094;123066;89473;97981;23574;40112;20472;14944;4696
653;4;2042;332816;122678;89083;97566;23489;39972;20344;14929;4699
654;4;2043;331956;122540;88875;97200;23341;39827;20247;14906;4674
655;4;2044;329872;121119;88859;96745;23149;39597;20154;14826;4617
656;4;2045;328226;119807;88994;96397;23028;39356;20063;14727;4566
657;4;2046;327493;118979;89261;96226;23027;39169;19987;14628;4554
658;4;2047;328152;119098;89661;96300;23093;39207;20023;14610;4574
659;4;2048;330306;120352;90170;96602;23182;39435;20151;14670;4614
660;4;2049;332724;121732;90696;97010;23286;39689;20288;14747;4654
661;4;2050;335276;123197;91209;97469;23401;39963;20429;14840;4694
662;4;2051;337667;124533;91673;97932;23529;40221;20560;14932;4729
663;4;2052;339975;125841;92088;98395;23651;40465;20682;15025;4758
664;4;2053;341957;126917;92445;98838;23757;40677;20787;15109;4781
665;4;2054;343780;127915;92749;99261;23855;40870;20881;15187;4802
666;4;2055;345434;128838;93010;99643;23943;41052;20971;15261;4820
667;4;2056;346873;129644;93219;99987;24023;41206;21046;15325;4835
668;4;2057;348056;130300;93374;100288;24094;41334;21107;15379;4848
669;4;2058;349081;130897;93481;100548;24155;41446;21160;15426;4860
670;4;2059;349936;131427;93543;100762;24204;41538;21205;15465;4868
671;4;2060;350558;131837;93558;100922;24241;41610;21239;15496;4875
672;5;2013;364350;71611;79996;151863;60880;56216;26600;20892;8724
673;5;2014;355364;68807;78121;148472;59964;55318;26106;20452;8760
674;5;2015;350334;67237;77458;146254;59385;54577;25722;20070;8785
675;5;2016;351822;67836;77897;146430;59659;54423;25581;19980;8862
676;5;2017;352806;67574;77856;147414;59962;54516;25569;20102;8845
677;5;2018;353556;66412;77818;149014;60312;54270;25375;20134;8761
678;5;2019;353208;64276;77688;150650;60594;54057;25163;20170;8724
679;5;2020;354845;63444;78094;152555;60752;54186;25124;20342;8720
680;5;2021;355147;61471;78465;154326;60885;54070;24994;20389;8687
681;5;2022;358232;61275;78763;156727;61467;54450;25102;20559;8789
682;5;2023;363833;62731;79053;159795;62254;55153;25371;20885;8897
683;5;2024;369496;64284;79456;162929;62827;55933;25667;21301;8965
684;5;2025;373957;64907;79966;165874;63210;56551;25877;21660;9014
685;5;2026;380379;67864;80340;168675;63500;57286;26148;22077;9061
686;5;2027;385118;69872;80514;170926;63806;57697;26285;22375;9037
687;5;2028;388308;71102;80762;172425;64019;57987;26355;22602;9030
688;5;2029;391042;72288;80984;173742;64028;58263;26417;22825;9021
689;5;2030;393280;73382;81018;175037;63843;58441;26446;23052;8943
690;5;2031;391090;70664;80675;176106;63645;58068;26218;23062;8788
691;5;2032;389207;68116;80363;177057;63671;57604;25924;22953;8727
692;5;2033;387769;65727;80144;178048;63850;57426;25780;22904;8742
693;5;2034;389036;65671;80062;179273;64030;57531;25791;22974;8766
694;5;2035;390600;66075;79985;180291;64249;57674;25818;23029;8827
695;5;2036;394790;69221;79776;181232;64561;58329;26086;23281;8962
696;5;2037;397826;72022;79554;181668;64582;58936;26359;23576;9001
697;5;2038;400308;75103;79419;181503;64283;59329;26520;23810;8999
698;5;2039;400305;76778;78995;180714;63818;59392;26529;23914;8949
699;5;2040;397539;76481;78389;179521;63148;59125;26399;23907;8819
700;5;2041;392076;74019;77514;178065;62478;58273;25992;23629;8652
701;5;2042;386967;71748;76654;176617;61948;57464;25598;23316;8550
702;5;2043;381088;68527;76027;175196;61338;56620;25208;22975;8437
703;5;2044;376851;66494;75690;173799;60868;55883;24862;22643;8378
704;5;2045;374606;65877;75492;172628;60609;55467;24671;22415;8381
705;5;2046;373542;66047;75380;171743;60372;55357;24632;22348;8377
706;5;2047;372029;65612;75285;170997;60135;55167;24546;22277;8344
707;5;2048;370893;65195;75270;170547;59881;54979;24459;22228;8292
708;5;2049;368623;63507;75272;170204;59640;54665;24315;22136;8214
709;5;2050;366914;61910;75343;170090;59571;54350;24166;22026;8158
710;5;2051;366212;60782;75508;170192;59730;54094;24042;21902;8150
711;5;2052;366951;60560;75772;170606;60013;54158;24069;21896;8193
712;5;2053;369209;61426;76127;171308;60348;54455;24204;21989;8262
713;5;2054;371716;62419;76490;172114;60693;54794;24358;22105;8331
714;5;2055;374344;63511;76845;172953;61035;55162;24526;22239;8397
715;5;2056;376796;64506;77163;173760;61367;55509;24684;22371;8454
716;5;2057;379157;65503;77448;174541;61665;55839;24835;22503;8501
717;5;2058;381167;66295;77693;175258;61921;56119;24962;22619;8538
718;5;2059;383000;67044;77900;175912;62144;56379;25080;22728;8571
719;5;2060;384665;67758;78068;176503;62336;56610;25184;22827;8599
720;6;2013;471115;74231;84218;215292;97374;90770;44055;34410;12305
721;6;2014;452852;70954;81206;207293;93399;89613;43599;34086;11928
722;6;2015;428945;66310;77092;196730;88813;86096;41810;32872;11414
723;6;2016;405570;61762;72653;186238;84917;81774;39542;31220;11012
724;6;2017;386448;57936;69058;177849;81605;77679;37445;29567;10667
725;6;2018;371954;54696;66178;171620;79460;74336;35710;28126;10500
726;6;2019;364985;52948;64475;168850;78712;72515;34725;27318;10472
727;6;2020;360971;51796;63389;167466;78320;71299;34057;26782;10460
728;6;2021;362551;52290;63088;168337;78836;71163;33902;26729;10532
729;6;2022;363346;51727;62912;169607;79100;71196;33842;26885;10469
730;6;2023;363709;50241;62829;171310;79329;70980;33656;26973;10351
731;6;2024;363035;47895;62635;172922;79583;70670;33407;26963;10300
732;6;2025;364325;46822;62612;174936;79955;70782;33366;27113;10303
733;6;2026;364396;44765;62544;176799;80288;70644;33207;27138;10299
734;6;2027;367248;44444;62672;179178;80954;71120;33331;27362;10427
735;6;2028;372592;45637;63046;182111;81798;72126;33726;27824;10576
736;6;2029;377937;46869;63474;185157;82437;73256;34194;28385;10677
737;6;2030;382177;47306;63918;188070;82883;74229;34605;28854;10770
738;6;2031;388373;49888;64318;190934;83233;75337;35097;29386;10854
739;6;2032;392911;51575;64567;193172;83597;76022;35406;29771;10845
740;6;2033;395946;52553;64638;194773;83982;76506;35596;30059;10851
741;6;2034;398621;53558;64724;196187;84152;76944;35761;30327;10856
742;6;2035;400893;54562;64826;197405;84100;77240;35868;30596;10776
743;6;2036;398902;52175;64731;198109;83887;76808;35613;30583;10612
744;6;2037;397272;50051;64627;198708;83886;76257;35275;30416;10566
745;6;2038;396107;48147;64594;199305;84061;76053;35122;30319;10612
746;6;2039;397607;48453;64708;200239;84207;76223;35166;30397;10660
747;6;2040;399344;49169;64792;201061;84322;76436;35221;30466;10749
748;6;2041;403580;52371;64823;201853;84533;77300;35598;30797;10905
749;6;2042;406609;55202;64758;202227;84422;78116;35981;31192;10943
750;6;2043;409036;58233;64614;202111;84078;78632;36211;31484;10937
751;6;2044;409012;59923;64315;201251;83523;78707;36228;31611;10868
752;6;2045;406229;59734;63901;199888;82706;78355;36046;31600;10709
753;6;2046;400805;57520;63386;198122;81777;77266;35512;31240;10514
754;6;2047;395745;55463;62836;196396;81050;76228;34994;30835;10399
755;6;2048;389920;52496;62373;194750;80301;75135;34473;30385;10277
756;6;2049;385750;50612;61967;193358;79813;74182;34010;29953;10219
757;6;2050;383511;49981;61639;192296;79595;73633;33740;29668;10225
758;6;2051;382398;50014;61442;191539;79403;73477;33674;29594;10209
759;6;2052;380840;49461;61264;190897;79218;73213;33553;29503;10157
760;6;2053;379664;48927;61165;190520;79052;72956;33432;29431;10093
761;6;2054;377418;47246;61073;190205;78894;72538;33234;29300;10004
762;6;2055;375745;45668;61005;190137;78935;72130;33027;29154;9949
763;6;2056;375081;44546;61018;190307;79210;71816;32864;29004;9948
764;6;2057;375812;44255;61156;190801;79600;71905;32904;29000;10001
765;6;2058;378028;44979;61385;191606;80058;72291;33088;29121;10082
766;6;2059;380469;45820;61637;192499;80513;72731;33297;29271;10163
767;6;2060;383024;46760;61879;193434;80951;73211;33525;29447;10239
768;7;2013;487623;88474;94561;209770;94818;101399;54726;35961;10712
769;7;2014;481800;87016;93582;208108;93094;103366;55653;36795;10918
770;7;2015;479155;86364;93009;207455;92327;105004;56427;37490;11087
771;7;2016;476049;86191;92097;206255;91506;105945;56806;38070;11069
772;7;2017;470801;85503;90862;204110;90326;106691;57101;38576;11014
773;7;2018;461639;84083;88795;200269;88492;106395;56875;38739;10781
774;7;2019;445736;81211;85585;193560;85380;103952;55545;38044;10363
775;7;2020;423706;76292;81047;184616;81751;99545;53046;36587;9912
776;7;2021;401491;70999;76247;175692;78553;94696;50246;34859;9591
777;7;2022;383260;66509;72449;168560;75742;90222;47725;33176;9321
778;7;2023;369269;62658;69495;163299;73817;86582;45645;31748;9189
779;7;2024;362529;60592;67708;161004;73225;84643;44481;30995;9167
780;7;2025;358591;59189;66540;159901;72961;83375;43704;30511;9160
781;7;2026;359989;59534;66128;160831;73496;83355;43624;30524;9207
782;7;2027;360572;58942;65942;161993;73695;83398;43606;30675;9117
783;7;2028;360721;57587;65764;163500;73870;83132;43376;30759;8997
784;7;2029;359871;55432;65480;164837;74122;82685;43038;30691;8956
785;7;2030;360921;54467;65444;166430;74580;82758;43003;30771;8984
786;7;2031;360853;52526;65381;167955;74991;82703;42856;30812;9035
787;7;2032;363539;52226;65561;170089;75663;83460;43119;31148;9193
788;7;2033;368687;53405;66113;172693;76476;84823;43764;31710;9349
789;7;2034;373852;54664;66832;175274;77082;86312;44524;32335;9453
790;7;2035;377979;55207;67618;177653;77501;87551;45178;32819;9554
791;7;2036;384005;57715;68415;180000;77875;88919;45921;33348;9650
792;7;2037;388427;59378;69048;181761;78240;89766;46395;33717;9654
793;7;2038;391398;60380;69422;182960;78636;90363;46691;34003;9669
794;7;2039;394067;61459;69779;183990;78839;90899;46958;34256;9685
795;7;2040;396376;62560;70093;184851;78872;91296;47176;34498;9622
796;7;2041;394564;60526;70166;185178;78694;90839;46921;34426;9492
797;7;2042;393089;58747;70109;185537;78696;90236;46547;34213;9476
798;7;2043;392053;57190;70085;185907;78871;90025;46397;34084;9544
799;7;2044;393587;57661;70308;186613;79005;90280;46514;34156;9610
800;7;2045;395316;58468;70542;187246;79060;90593;46639;34243;9711
801;7;2046;399462;61558;70765;187946;79193;91637;47153;34633;9851
802;7;2047;402428;64259;70952;188206;79011;92547;47636;35042;9869
803;7;2048;404821;67126;70998;188013;78684;93102;47934;35315;9853
804;7;2049;404828;68661;70786;187182;78199;93148;47964;35408;9776
805;7;2050;402150;68424;70354;185887;77485;92666;47711;35335;9620
806;7;2051;396900;66259;69771;184234;76636;91346;47011;34895;9440
807;7;2052;392017;64245;69109;182660;76003;90094;46327;34430;9337
808;7;2053;386356;61367;68530;181085;75374;88793;45642;33914;9237
809;7;2054;382301;59466;67997;179824;75014;87718;45060;33458;9200
810;7;2055;380117;58749;67532;178935;74901;87118;44719;33187;9212
811;7;2056;379022;58679;67220;178326;74797;86938;44621;33126;9191
812;7;2057;377496;58089;66939;177789;74679;86617;44458;33025;9134
813;7;2058;376345;57562;66739;177452;74592;86276;44284;32922;9070
814;7;2059;374156;55957;66555;177142;74502;85767;44023;32752;8992
815;7;2060;372520;54454;66384;177091;74591;85299;43760;32587;8952
816;8;2013;468441;136514;125768;150200;55959;83043;53167;24195;5681
817;8;2014;473021;137758;126746;152299;56218;86561;55187;25437;5937
818;8;2015;477188;139504;127486;153925;56273;89833;57072;26633;6128
819;8;2016;478837;140649;127421;154936;55831;92362;58422;27674;6266
820;8;2017;476641;139763;126578;155090;55210;94124;59256;28478;6390
821;8;2018;473029;137922;125526;155121;54460;95735;59954;29264;6517
822;8;2019;468373;135117;124572;154907;53777;97302;60589;30038;6675
823;8;2020;466365;132906;124385;155441;53633;99246;61499;30916;6831
824;8;2021;463553;131211;123927;155154;53261;100749;62213;31700;6836
825;8;2022;458677;129449;122933;153718;52577;101541;62610;32156;6775
826;8;2023;449945;127014;120686;150756;51489;101123;62384;32169;6570
827;8;2024;434755;122715;116590;145641;49809;98635;60906;31439;6290
828;8;2025;413632;115454;110868;139294;48016;94533;58367;30150;6016
829;8;2026;392284;107815;104747;133295;46427;90048;55427;28796;5825
830;8;2027;374735;101227;99754;128729;45025;86031;52790;27564;5677
831;8;2028;361206;95765;95815;125584;44042;82777;50584;26594;5599
832;8;2029;354640;92873;93476;124427;43864;81073;49373;26117;5583
833;8;2030;350739;90907;92030;123932;43870;79967;48548;25829;5590
834;8;2031;351966;91135;91639;124851;44341;80068;48567;25883;5618
835;8;2032;352414;90552;91486;125810;44566;80127;48583;25991;5553
836;8;2033;352452;89411;91437;126864;44740;79879;48413;25998;5468
837;8;2034;351531;87436;91427;127703;44965;79417;48130;25831;5456
838;8;2035;352436;86608;91701;128747;45380;79540;48207;25822;5511
