ID;VrijstellingenAftrekpostenGrondslagen;KenmerkenHuishouden;Perioden;AantalParticuliereHuishoudens_1;AandeelParticuliereHuishoudens_2;TotaalBedrag_3;GemiddeldBedragPerHuishouden_4;k_25ePercentiel_5;k_50ePercentielMediaan_6;k_75ePercentiel_7
156;33;10900;2009;191.0;91.9;275.0;1.4;0.1;0.6;1.2
157;33;10900;2010;203.0;94.3;238.0;1.2;0.1;0.6;1.2
158;33;10900;2011;205.0;91.5;196.0;1.0;0.1;0.6;1.3
159;33;10900;2012;215.0;95.3;239.0;1.1;0.1;0.4;1.0
160;33;10900;2013;224.0;95.4;186.0;0.8;0.1;0.3;0.9
161;33;10900;2014;232.0;95.8;384.0;1.7;0.1;0.3;0.9
162;33;10400;2006;201.0;90.4;316.0;1.6;0.2;0.8;1.7
163;33;10400;2007;204.0;91.6;372.0;1.8;0.2;0.8;1.9
164;33;10400;2008;203.0;92.0;408.0;2.0;0.2;0.9;2.1
165;33;10400;2009;213.0;93.9;409.0;1.9;0.1;0.8;2.1
166;33;10400;2010;133.0;95.6;531.0;4.0;0.2;0.9;2.4
167;33;10400;2011;127.0;92.6;443.0;3.5;0.2;1.0;2.3
168;33;10400;2012;130.0;95.1;339.0;2.6;0.1;0.7;1.8
169;33;10400;2013;125.0;95.9;444.0;3.6;0.1;0.6;1.9
170;33;10400;2014;128.0;95.7;505.0;3.9;0.1;0.7;1.8
171;33;10950;2006;1556.0;94.0;2249.0;1.4;0.3;0.8;1.6
172;33;10950;2007;1592.0;94.3;2263.0;1.4;0.4;0.8;1.6
173;33;10950;2008;1627.0;94.2;2338.0;1.4;0.4;0.8;1.6
174;33;10950;2009;1680.0;94.7;2804.0;1.7;0.4;0.8;1.7
175;33;10950;2010;1723.0;95.3;2927.0;1.7;0.4;0.8;1.7
176;33;10950;2011;1774.0;93.8;3094.0;1.7;0.4;0.8;1.7
177;33;10950;2012;1890.0;96.3;3252.0;1.7;0.3;0.8;1.7
178;33;10950;2013;1921.0;96.2;2605.0;1.4;0.2;0.8;1.7
179;33;10950;2014;1967.0;95.8;2994.0;1.5;0.2;0.8;1.7
180;33;11000;2006;706.0;91.2;532.0;0.8;0.2;0.7;0.8
181;33;11000;2007;719.0;91.5;515.0;0.7;0.2;0.7;0.8
182;33;11000;2008;729.0;91.4;548.0;0.8;0.3;0.7;0.8
183;33;11000;2009;753.0;92.1;605.0;0.8;0.3;0.7;0.8
184;33;11000;2010;761.0;93.0;632.0;0.8;0.2;0.7;0.8
185;33;11000;2011;765.0;90.5;673.0;0.9;0.3;0.8;0.8
186;33;11000;2012;834.0;95.5;641.0;0.8;0.2;0.7;0.8
187;33;11000;2013;838.0;95.3;515.0;0.6;0.1;0.7;0.8
188;33;11000;2014;858.0;94.7;561.0;0.7;0.1;0.7;0.8
189;33;11050;2006;168.0;91.0;153.0;0.9;0.2;0.7;0.8
190;33;11050;2007;174.0;91.2;128.0;0.7;0.2;0.8;0.8
191;33;11050;2008;180.0;90.6;146.0;0.8;0.2;0.7;0.8
192;33;11050;2009;193.0;92.3;142.0;0.7;0.3;0.7;0.8
193;33;11050;2010;194.0;92.3;209.0;1.1;0.3;0.8;0.8
194;33;11050;2011;198.0;89.8;201.0;1.0;0.3;0.8;0.8
195;33;11050;2012;220.0;93.9;164.0;0.7;0.2;0.7;0.8
196;33;11050;2013;227.0;93.4;154.0;0.7;0.1;0.7;0.8
197;33;11050;2014;238.0;93.2;161.0;0.7;0.1;0.7;0.8
198;33;11100;2006;538.0;91.3;380.0;0.7;0.2;0.7;0.9
199;33;11100;2007;545.0;91.6;387.0;0.7;0.2;0.7;0.8
200;33;11100;2008;549.0;91.7;402.0;0.7;0.3;0.7;0.9
201;33;11100;2009;560.0;92.0;462.0;0.8;0.3;0.7;0.8
202;33;11100;2010;566.0;93.2;423.0;0.7;0.2;0.7;0.9
203;33;11100;2011;567.0;90.8;472.0;0.8;0.3;0.8;0.9
204;33;11100;2012;614.0;96.1;477.0;0.8;0.2;0.7;0.8
205;33;11100;2013;611.0;96.0;361.0;0.6;0.2;0.7;0.8
206;33;11100;2014;620.0;95.3;400.0;0.6;0.1;0.7;0.8
207;33;11150;2006;710.0;96.6;1387.0;2.0;0.5;1.2;2.2
208;33;11150;2007;733.0;96.8;1387.0;1.9;0.5;1.4;2.4
209;33;11150;2008;754.0;96.6;1455.0;1.9;0.5;1.4;2.5
210;33;11150;2009;783.0;96.9;1536.0;2.0;0.6;1.5;2.5
211;33;11150;2010;812.0;97.1;1481.0;1.8;0.6;1.5;2.3
212;33;11150;2011;856.0;96.5;1633.0;1.9;0.6;1.4;2.0
213;33;11150;2012;898.0;96.9;2064.0;2.3;0.5;1.5;2.2
214;33;11150;2013;925.0;96.7;1555.0;1.7;0.4;1.5;2.4
215;33;11150;2014;950.0;96.6;1919.0;2.0;0.4;1.5;2.3
216;33;11200;2006;524.0;97.4;1003.0;1.9;0.5;1.2;2.6
217;33;11200;2007;539.0;97.3;928.0;1.7;0.6;1.5;2.7
218;33;11200;2008;558.0;97.3;1065.0;1.9;0.6;1.5;2.7
219;33;11200;2009;577.0;97.4;1100.0;1.9;0.6;1.6;2.7
220;33;11200;2010;599.0;97.5;1120.0;1.9;0.6;1.5;2.6
221;33;11200;2011;633.0;97.1;1160.0;1.8;0.6;1.4;2.2
222;33;11200;2012;670.0;97.2;1394.0;2.1;0.6;1.5;2.4
223;33;11200;2013;693.0;97.0;1218.0;1.8;0.5;1.5;2.7
224;33;11200;2014;717.0;96.7;1305.0;1.8;0.4;1.5;2.6
225;33;11250;2006;186.0;94.5;384.0;2.1;0.4;1.1;1.6
226;33;11250;2007;194.0;95.2;458.0;2.4;0.4;1.2;1.6
227;33;11250;2008;196.0;94.9;389.0;2.0;0.4;1.3;1.6
228;33;11250;2009;206.0;95.3;436.0;2.1;0.4;1.4;1.7
229;33;11250;2010;213.0;96.0;360.0;1.7;0.4;1.4;1.7
230;33;11250;2011;223.0;94.8;473.0;2.1;0.5;1.4;1.7
231;33;11250;2012;228.0;95.8;670.0;2.9;0.4;1.4;1.7
232;33;11250;2013;232.0;95.9;337.0;1.4;0.3;1.4;1.7
233;33;11250;2014;233.0;96.0;614.0;2.6;0.3;1.4;1.7
234;33;11300;2006;140.0;95.0;330.0;2.3;0.5;1.4;2.4
235;33;11300;2007;140.0;96.0;361.0;2.6;0.5;1.5;2.5
236;33;11300;2008;145.0;96.1;335.0;2.3;0.5;1.5;2.7
237;33;11300;2009;144.0;97.0;664.0;4.6;0.4;1.5;2.7
238;33;11300;2010;150.0;98.0;814.0;5.4;0.4;1.5;2.7
239;33;11300;2011;154.0;96.2;788.0;5.1;0.5;1.5;2.6
240;33;11300;2012;158.0;97.6;548.0;3.5;0.3;1.3;2.4
241;33;11300;2013;157.0;97.9;534.0;3.4;0.2;1.2;2.4
242;33;11300;2014;160.0;97.4;514.0;3.2;0.2;1.2;2.3
243;33;11350;2006;4828.0;88.5;6098.0;1.3;0.2;0.8;1.6
244;33;11350;2007;4888.0;89.3;7897.0;1.6;0.2;0.8;1.7
245;33;11350;2008;4947.0;89.7;7901.0;1.6;0.2;0.8;1.7
246;33;11350;2009;5074.0;91.8;9529.0;1.9;0.2;0.8;1.7
247;33;11350;2010;5150.0;93.1;9329.0;1.8;0.1;0.8;1.7
248;33;11350;2011;4989.0;90.3;10184.0;2.0;0.2;0.8;1.7
249;33;11350;2012;5130.0;93.2;8136.0;1.6;0.1;0.5;1.5
250;33;11350;2013;5084.0;92.6;8948.0;1.8;0.1;0.5;1.5
251;33;11350;2014;5102.0;92.7;7848.0;1.5;0.1;0.5;1.5
252;33;11400;2006;2063.0;83.4;1252.0;0.6;0.1;0.5;0.8
253;33;11400;2007;2113.0;84.2;1403.0;0.7;0.1;0.5;0.8
254;33;11400;2008;2169.0;84.7;1514.0;0.7;0.1;0.5;0.8
255;33;11400;2009;2263.0;87.1;2219.0;1.0;0.1;0.5;0.8
256;33;11400;2010;2322.0;88.7;1689.0;0.7;0.1;0.4;0.8
257;33;11400;2011;2266.0;84.6;1687.0;0.7;0.1;0.5;0.8
258;33;11400;2012;2442.0;89.9;1539.0;0.6;0.1;0.3;0.8
259;33;11400;2013;2415.0;88.9;1429.0;0.6;0.1;0.3;0.8
260;33;11400;2014;2475.0;89.2;1361.0;0.5;0.1;0.3;0.8
261;33;11450;2006;2188.0;93.5;3399.0;1.6;0.3;1.0;1.6
262;33;11450;2007;2221.0;93.9;3849.0;1.7;0.4;1.1;1.8
263;33;11450;2008;2246.0;94.0;4022.0;1.8;0.4;1.1;1.9
264;33;11450;2009;2297.0;95.2;4672.0;2.0;0.4;1.1;2.0
265;33;11450;2010;2339.0;96.2;4033.0;1.7;0.3;1.1;1.9
266;33;11450;2011;2318.0;94.7;5036.0;2.2;0.3;1.1;1.8
267;33;11450;2012;2365.0;95.9;4484.0;1.9;0.2;0.9;1.7
268;33;11450;2013;2386.0;95.8;3823.0;1.6;0.2;0.8;1.7
269;33;11450;2014;2394.0;95.6;4122.0;1.7;0.2;0.8;1.7
270;33;11500;2006;823.0;91.9;1226.0;1.5;0.3;1.0;1.7
271;33;11500;2007;829.0;92.5;1589.0;1.9;0.3;1.0;2.0
272;33;11500;2008;839.0;93.3;1580.0;1.9;0.3;1.0;2.0
273;33;11500;2009;860.0;95.1;1819.0;2.1;0.3;1.0;2.0
274;33;11500;2010;864.0;96.0;2223.0;2.6;0.3;1.0;2.0
275;33;11500;2011;855.0;94.4;2184.0;2.6;0.3;1.1;2.1
276;33;11500;2012;879.0;96.4;1721.0;2.0;0.1;0.7;1.7
277;33;11500;2013;882.0;96.2;2040.0;2.3;0.1;0.6;1.7
278;33;11500;2014;883.0;96.0;1756.0;2.0;0.1;0.6;1.7
279;33;11550;2006;912.0;94.1;1496.0;1.6;0.4;1.1;1.8
280;33;11550;2007;920.0;95.0;2081.0;2.3;0.4;1.2;2.2
281;33;11550;2008;924.0;95.3;2041.0;2.2;0.5;1.3;2.3
282;33;11550;2009;936.0;96.6;2402.0;2.6;0.5;1.4;2.4
283;33;11550;2010;946.0;97.4;2475.0;2.6;0.4;1.3;2.4
284;33;11550;2011;933.0;96.2;2502.0;2.7;0.5;1.4;2.5
285;33;11550;2012;940.0;97.3;2041.0;2.2;0.2;0.9;1.7
286;33;11550;2013;934.0;97.1;2612.0;2.8;0.2;0.9;1.7
287;33;11550;2014;934.0;97.3;2406.0;2.6;0.2;1.0;1.7
288;33;11600;2006;398.0;92.3;973.0;2.4;0.4;1.2;2.0
289;33;11600;2007;397.0;93.2;1237.0;3.1;0.4;1.4;2.5
290;33;11600;2008;397.0;93.8;1082.0;2.7;0.4;1.4;2.6
291;33;11600;2009;399.0;95.2;1221.0;3.1;0.4;1.4;2.6
292;33;11600;2010;403.0;96.4;1836.0;4.6;0.4;1.5;2.7
293;33;11600;2011;392.0;94.5;1870.0;4.8;0.4;1.5;2.7
294;33;11600;2012;394.0;96.3;1605.0;4.1;0.2;1.0;1.8
295;33;11600;2013;387.0;96.2;1649.0;4.3;0.2;1.0;1.8
296;33;11600;2014;383.0;95.7;1197.0;3.1;0.2;1.0;1.8
297;33;11650;2006;2725.0;84.1;1991.0;0.7;0.1;0.5;0.9
298;33;11650;2007;2749.0;84.9;2378.0;0.9;0.1;0.5;0.9
299;33;11650;2008;2777.0;85.3;2381.0;0.9;0.1;0.5;0.9
300;33;11650;2009;2884.0;87.7;3064.0;1.1;0.1;0.5;0.9
301;33;11650;2010;2917.0;89.3;2462.0;0.8;0.1;0.5;0.8
302;33;11650;2011;2827.0;85.3;2421.0;0.9;0.1;0.6;0.8
303;33;11650;2012;3010.0;90.2;2185.0;0.7;0.1;0.4;0.8
304;33;11650;2013;2978.0;89.4;2040.0;0.7;0.1;0.3;0.8
305;33;11650;2014;3028.0;89.5;2118.0;0.7;0.1;0.3;0.8
306;33;11700;2006;2894.0;94.4;4745.0;1.6;0.4;1.1;1.8
307;33;11700;2007;2944.0;94.9;5707.0;1.9;0.4;1.2;2.1
308;33;11700;2008;2987.0;95.0;5927.0;2.0;0.4;1.2;2.2
309;33;11700;2009;3052.0;96.1;6756.0;2.2;0.4;1.2;2.2
310;33;11700;2010;3128.0;96.9;6603.0;2.1;0.4;1.2;2.1
311;33;11700;2011;3110.0;95.6;7541.0;2.4;0.4;1.2;2.1
312;33;11700;2012;3175.0;96.7;6346.0;2.0;0.2;0.9;1.7
313;33;11700;2013;3195.0;96.4;6097.0;1.9;0.2;0.9;1.7
314;33;11700;2014;3196.0;96.4;5796.0;1.8;0.2;0.9;1.7
315;33;11750;2006;513.0;94.9;1008.0;2.0;0.4;1.1;1.9
316;33;11750;2007;518.0;94.9;1184.0;2.3;0.4;1.2;2.2
317;33;11750;2008;534.0;95.5;1196.0;2.2;0.4;1.3;2.4
318;33;11750;2009;543.0;97.2;1471.0;2.7;0.4;1.3;2.4
319;33;11750;2010;544.0;97.9;1970.0;3.6;0.4;1.3;2.4
320;33;11750;2011;542.0;96.8;1853.0;3.4;0.4;1.3;2.4
321;33;11750;2012;556.0;98.2;1574.0;2.8;0.2;0.9;1.8
322;33;11750;2013;558.0;98.4;1892.0;3.4;0.2;0.9;1.8
323;33;11750;2014;565.0;98.0;1807.0;3.2;0.2;0.9;1.8
324;33;11800;2006;252.0;96.5;603.0;2.4;0.6;1.4;2.2
325;33;11800;2007;269.0;97.3;891.0;3.3;0.6;1.5;2.6
326;33;11800;2008;276.0;97.4;735.0;2.7;0.6;1.6;2.7
327;33;11800;2009;276.0;98.2;1042.0;3.8;0.6;1.5;2.8
328;33;11800;2010;285.0;98.9;1221.0;4.3;0.5;1.6;2.8
329;33;11800;2011;284.0;98.0;1462.0;5.2;0.6;1.6;2.8
330;33;11800;2012;278.0;99.0;1283.0;4.6;0.3;1.2;2.2
331;33;11800;2013;274.0;99.0;1524.0;5.6;0.3;1.2;2.3
332;33;11800;2014;281.0;99.0;1121.0;4.0;0.3;1.2;2.3
333;33;11850;2006;254.0;73.3;104.0;0.4;0.0;0.1;0.4
334;33;11850;2007;259.0;73.4;78.0;0.3;0.0;0.1;0.4
335;33;11850;2008;275.0;76.0;79.0;0.3;0.0;0.1;0.3
336;33;11850;2009;299.0;81.9;82.0;0.3;0.0;0.1;0.3
337;33;11850;2010;314.0;84.9;81.0;0.3;0.0;0.1;0.3
338;33;11850;2011;299.0;78.7;93.0;0.3;0.0;0.1;0.4
339;33;11850;2012;329.0;87.2;98.0;0.3;0.0;0.1;0.3
340;33;11850;2013;316.0;84.0;80.0;0.3;0.0;0.1;0.3
341;33;11850;2014;330.0;86.2;88.0;0.3;0.0;0.1;0.3
342;33;11900;2006;2280.0;87.9;2636.0;1.2;0.2;0.7;1.4
343;33;11900;2007;2284.0;89.0;3358.0;1.5;0.2;0.7;1.6
344;33;11900;2008;2280.0;89.5;3213.0;1.4;0.2;0.7;1.6
345;33;11900;2009;2304.0;91.5;3443.0;1.5;0.1;0.7;1.6
346;33;11900;2010;2297.0;93.0;3671.0;1.6;0.1;0.7;1.6
347;33;11900;2011;2195.0;89.6;3305.0;1.5;0.1;0.7;1.6
348;33;11900;2012;2233.0;92.1;2830.0;1.3;0.1;0.4;1.1
349;33;11900;2013;2187.0;91.5;2857.0;1.3;0.1;0.4;1.1
350;33;11900;2014;2161.0;91.5;2496.0;1.2;0.1;0.4;1.1
