ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
767;60 tot 70 jaar;2011;1883207;939415;943792
768;70 tot 80 jaar;2006;1046103;461416;584687
769;70 tot 80 jaar;2007;1054972;468945;586025
770;70 tot 80 jaar;2008;1064807;476715;588091
771;70 tot 80 jaar;2009;1079141;487149;591994
772;70 tot 80 jaar;2010;1095977;498257;597720
773;70 tot 80 jaar;2011;1113984;510218;603768
774;80 tot 90 jaar;2006;506318;170060;336257
775;80 tot 90 jaar;2007;514078;174062;340014
776;80 tot 90 jaar;2008;520191;177527;342664
777;80 tot 90 jaar;2009;529074;182166;346908
778;80 tot 90 jaar;2010;535863;186227;349636
779;80 tot 90 jaar;2011;541715;190607;351109
780;90 jaar of ouder;2006;80292;17412;62879
781;90 jaar of ouder;2007;81844;17605;64239
782;90 jaar of ouder;2008;83186;17857;65330
783;90 jaar of ouder;2009;83503;17851;65653
784;90 jaar of ouder;2010;84739;18184;66555
785;90 jaar of ouder;2011;89411;19444;69967
786;0 tot 20 jaar;2006;3981532;2036411;1945126
787;0 tot 20 jaar;2007;3970874;2031195;1939679
788;0 tot 20 jaar;2008;3959397;2024941;1934454
789;0 tot 20 jaar;2009;3947901;2019013;1928887
790;0 tot 20 jaar;2010;3933653;2012000;1921653
791;0 tot 20 jaar;2011;3911141;2000258;1910885
792;20 tot 65 jaar;2006;10026660;5053971;4972689
793;20 tot 65 jaar;2007;10037295;5052360;4984938
794;20 tot 65 jaar;2008;10046653;5050911;4995736
795;20 tot 65 jaar;2009;10046105;5044599;5001506
796;20 tot 65 jaar;2010;10042769;5037138;5005628
797;20 tot 65 jaar;2011;10058364;5039974;5018389
798;65 jaar of ouder;2006;2328360;987886;1340471
799;65 jaar of ouder;2007;2357171;1006271;1350895
800;65 jaar of ouder;2008;2391396;1027616;1363782
801;65 jaar of ouder;2009;2436467;1054454;1382015
802;65 jaar of ouder;2010;2488313;1084315;1403997
803;65 jaar of ouder;2011;2530392;1109166;1421229
