ID;RegioS;Perioden;TotaalPersoneel_1;TotaalOperationeelPersoneel_2;TotaalBeroeps_3;Mannen_4;Vrouwen_5;HogerEnMiddelbaarRangniveau_6;HogerRangniveau_7;MiddelbaarRangniveau_8;LagerRangniveau_9;TotaalVrijwillig_10;Mannen_11;Vrouwen_12;HogerEnMiddelbaarRangniveau_13;HogerRangniveau_14;MiddelbaarRangniveau_15;LagerRangniveau_16;TotaalOverigPersoneel_17;HboWoOpleiding_18;MboOpleiding_19;LboOpleiding_20
193;Flevoland (PV);2013;584.0;502;98;92;6;66;;;32;404;370;34;82;;;322;82.0;35.0;41.0;6.0
194;Flevoland (PV);2014;589.0;511;99;95;4;98;;;1;412;377;35;75;;;337;78.0;45.0;31.0;2.0
195;Flevoland (PV);2015;477.0;398;103;99;4;100;;;3;295;276;19;49;;;246;79.0;45.0;32.0;2.0
196;Flevoland (PV);2016;484.0;401;106;101;5;105;;;1;295;276;19;49;;;246;83.0;40.0;32.0;11.0
197;Flevoland (PV);2017;481.0;396;101;96;5;57;;;44;295;279;16;45;;;250;85.0;43.0;28.0;14.0
198;Flevoland (PV);2018;486.0;407;97;92;5;56;;;41;310;294;16;54;;;256;79.0;36.0;22.0;21.0
199;Flevoland (PV);2019;489.0;422;104;100;4;59;;;45;318;303;15;51;;;267;67.0;28.0;26.0;13.0
200;Gelderland (PV);2000;;3508;494;474;20;205;110.0;95.0;289;3014;2957;57;576;109.0;467.0;2438;;;;
201;Gelderland (PV);2001;;3595;484;467;17;218;105.0;113.0;266;3111;3043;68;627;101.0;526.0;2484;;;;
202;Gelderland (PV);2002;;3529;486;466;20;235;111.0;124.0;251;3043;2958;85;593;89.0;504.0;2450;;;;
203;Gelderland (PV);2003;;3661;527;511;16;291;132.0;159.0;236;3134;3020;114;606;70.0;536.0;2528;;;;
204;Gelderland (PV);2004;;3716;541;524;17;272;152.0;120.0;269;3175;3058;117;651;65.0;586.0;2524;;;;
205;Gelderland (PV);2005;3925.0;3513;478;454;24;244;134.0;110.0;234;3035;2920;115;735;115.0;620.0;2300;412.0;137.0;227.0;48.0
206;Gelderland (PV);2006;3853.0;3510;485;460;25;241;133.0;108.0;244;3025;2899;126;709;84.0;625.0;2316;343.0;128.0;168.0;47.0
207;Gelderland (PV);2007;3882.0;3507;502;472;30;276;146.0;130.0;226;3005;2868;137;653;66.0;587.0;2352;375.0;139.0;186.0;50.0
208;Gelderland (PV);2008;3955.0;3526;502;468;34;263;138.0;125.0;239;3024;2884;140;686;73.0;613.0;2338;429.0;158.0;212.0;59.0
209;Gelderland (PV);2009;4003.0;3558;496;468;28;258;132.0;126.0;238;3062;2914;148;691;64.0;627.0;2371;445.0;169.0;235.0;41.0
210;Gelderland (PV);2010;3999.0;3541;472;442;30;241;128.0;113.0;231;3069;2929;140;658;50.0;608.0;2411;458.0;149.0;262.0;47.0
211;Gelderland (PV);2011;3982.0;3493;454;425;29;236;139.0;97.0;218;3039;2898;141;679;51.0;628.0;2360;489.0;140.0;277.0;72.0
212;Gelderland (PV);2012;3939.0;3485;489;455;34;271;;;218;2996;2848;148;713;;;2283;454.0;139.0;248.0;67.0
213;Gelderland (PV);2013;3921.0;3435;419;392;27;225;;;194;3016;2874;142;775;;;2241;486.0;164.0;308.0;14.0
214;Gelderland (PV);2014;3593.0;3238;404;383;21;248;;;156;2834;2703;131;701;;;2133;355.0;164.0;166.0;25.0
215;Gelderland (PV);2015;3426.0;3067;377;355;22;223;;;154;2690;2535;155;643;;;2047;359.0;134.0;206.0;19.0
216;Gelderland (PV);2016;3499.0;3110;417;391;26;219;;;198;2693;2554;139;654;;;2039;389.0;149.0;184.0;56.0
217;Gelderland (PV);2017;3461.0;3064;373;353;20;184;;;189;2691;2561;130;659;;;2032;397.0;160.0;135.0;102.0
218;Gelderland (PV);2018;3530.0;3143;432;406;26;228;;;204;2711;2576;135;660;;;2051;387.0;153.0;150.0;84.0
219;Gelderland (PV);2019;3551.0;3160;431;405;26;222;;;209;2729;2590;139;679;;;2050;391.0;160.0;154.0;77.0
220;Utrecht (PV);2000;;2072;280;270;10;121;65.0;56.0;159;1792;1741;51;386;76.0;310.0;1406;;;;
221;Utrecht (PV);2001;;2031;298;284;14;130;79.0;51.0;168;1733;1678;55;383;66.0;317.0;1350;;;;
222;Utrecht (PV);2002;;2076;316;302;14;142;83.0;59.0;174;1760;1687;73;400;74.0;326.0;1360;;;;
223;Utrecht (PV);2003;;2087;363;344;19;152;71.0;81.0;211;1724;1636;88;396;62.0;334.0;1328;;;;
224;Utrecht (PV);2004;;2097;389;371;18;179;78.0;101.0;210;1708;1617;91;387;51.0;336.0;1321;;;;
225;Utrecht (PV);2005;2358.0;2159;414;395;19;181;85.0;96.0;233;1745;1656;89;402;51.0;351.0;1343;199.0;79.0;77.0;43.0
226;Utrecht (PV);2006;2390.0;2133;388;363;25;178;81.0;97.0;210;1745;1653;92;458;61.0;397.0;1287;257.0;85.0;143.0;29.0
227;Utrecht (PV);2007;2380.0;2087;369;349;20;165;70.0;95.0;204;1718;1626;92;388;53.0;335.0;1330;293.0;90.0;163.0;40.0
228;Utrecht (PV);2008;2317.0;2042;393;367;26;157;57.0;100.0;236;1649;1547;102;428;63.0;365.0;1221;275.0;90.0;145.0;40.0
229;Utrecht (PV);2009;2378.0;2130;430;399;31;169;65.0;104.0;261;1700;1604;96;408;52.0;356.0;1292;248.0;85.0;137.0;26.0
230;Utrecht (PV);2010;2395.0;2132;445;416;29;182;57.0;125.0;263;1687;1582;105;389;49.0;340.0;1298;263.0;108.0;143.0;12.0
231;Utrecht (PV);2011;2458.0;2023;318;297;21;122;41.0;81.0;196;1705;1609;96;454;78.0;376.0;1251;435.0;179.0;237.0;19.0
232;Utrecht (PV);2012;2520.0;2067;283;264;19;81;;;202;1784;1694;90;481;;;1303;453.0;186.0;247.0;20.0
233;Utrecht (PV);2013;2374.0;2090;276;238;38;81;;;195;1814;1715;99;523;;;1291;284.0;176.0;93.0;15.0
234;Utrecht (PV);2014;2154.0;1858;245;228;17;73;;;172;1613;1532;81;477;;;1136;296.0;182.0;99.0;15.0
235;Utrecht (PV);2015;2054.0;1761;219;204;15;58;;;161;1542;1439;103;404;;;1138;293.0;181.0;97.0;15.0
236;Utrecht (PV);2016;1972.0;1679;237;222;15;81;;;156;1442;1363;79;361;;;1081;293.0;175.0;72.0;46.0
237;Utrecht (PV);2017;2031.0;1735;234;219;15;79;;;155;1501;1410;91;338;;;1163;296.0;173.0;75.0;48.0
238;Utrecht (PV);2018;2005.0;1702;227;215;12;76;;;151;1475;1384;91;346;;;1129;303.0;173.0;112.0;18.0
239;Utrecht (PV);2019;2215.0;1884;223;213;10;33;;;190;1661;1564;97;420;;;1241;331.0;182.0;123.0;26.0
240;Noord-Holland (PV);2000;;4315;1101;1083;18;335;121.0;178.0;736;3214;3119;95;622;118.0;504.0;2206;;;;
241;Noord-Holland (PV);2001;;4397;1158;1144;14;364;130.0;201.0;794;3239;3127;112;688;100.0;512.0;2551;;;;
242;Noord-Holland (PV);2002;;4353;1140;1121;19;367;123.0;208.0;773;3213;3098;115;683;82.0;535.0;2530;;;;
243;Noord-Holland (PV);2003;;4309;1142;1115;27;386;145.0;200.0;756;3167;3021;146;651;71.0;512.0;2516;;;;
244;Noord-Holland (PV);2004;;4373;1202;1169;33;424;144.0;234.0;778;3171;3022;149;679;61.0;538.0;2492;;;;
245;Noord-Holland (PV);2005;4838.0;4303;1119;1085;34;390;127.0;214.0;729;3184;3025;159;850;107.0;666.0;2334;535.0;211.0;264.0;60.0
246;Noord-Holland (PV);2006;4798.0;4284;1138;1100;38;421;125.0;237.0;717;3146;2989;157;836;65.0;693.0;2310;514.0;150.0;290.0;74.0
247;Noord-Holland (PV);2007;4857.0;4280;1171;1133;38;493;142.0;294.0;678;3109;2945;164;713;58.0;576.0;2396;577.0;224.0;287.0;66.0
248;Noord-Holland (PV);2008;4917.0;4285;1199;1153;46;483;133.0;292.0;716;3086;2902;184;791;54.0;631.0;2295;632.0;249.0;280.0;103.0
249;Noord-Holland (PV);2009;4896.0;4225;1223;1183;40;470;116.0;303.0;753;3002;2809;193;751;47.0;625.0;2251;671.0;294.0;303.0;74.0
250;Noord-Holland (PV);2010;4968.0;4236;1192;1151;41;455;109.0;325.0;737;3044;2850;194;691;63.0;564.0;2353;732.0;303.0;322.0;107.0
251;Noord-Holland (PV);2011;4942.0;4211;1204;1157;47;445;102.0;298.0;759;3007;2833;174;692;44.0;567.0;2315;731.0;276.0;297.0;158.0
252;Noord-Holland (PV);2012;4850.0;4094;1173;1139;34;400;;;773;2921;2759;162;707;;;2214;756.0;322.0;317.0;117.0
253;Noord-Holland (PV);2013;4734.0;3991;1113;1079;34;374;;;739;2878;2722;156;682;;;2196;743.0;301.0;283.0;159.0
254;Noord-Holland (PV);2014;4786.0;4045;1128;1094;34;392;;;736;2917;2787;130;760;;;2157;741.0;348.0;249.0;144.0
255;Noord-Holland (PV);2015;4490.0;3774;1006;973;33;322;;;684;2768;2618;150;731;;;2037;716.0;305.0;275.0;136.0
256;Noord-Holland (PV);2016;4244.0;3594;1044;1003;41;357;;;687;2550;2416;134;735;;;1815;650.0;250.0;255.0;145.0
257;Noord-Holland (PV);2017;4097.0;3529;1031;995;36;337;;;694;2498;2351;147;659;;;1839;568.0;225.0;208.0;135.0
258;Noord-Holland (PV);2018;4234.0;3639;1150;1093;57;416;;;734;2489;2339;150;663;;;1826;595.0;217.0;220.0;158.0
259;Noord-Holland (PV);2019;4260.0;3657;1161;1111;50;403;;;758;2496;2321;175;636;;;1860;603.0;232.0;214.0;157.0
260;Zuid-Holland (PV);2000;;4955;1427;1383;44;441;174.0;267.0;986;3528;3407;121;646;130.0;516.0;2882;;;;
261;Zuid-Holland (PV);2001;;4925;1458;1413;45;518;192.0;326.0;940;3467;3344;123;665;116.0;549.0;2802;;;;
262;Zuid-Holland (PV);2002;;4905;1444;1398;46;452;182.0;270.0;992;3461;3309;152;661;98.0;563.0;2800;;;;
263;Zuid-Holland (PV);2003;;4896;1456;1405;51;473;196.0;277.0;983;3440;3274;166;658;94.0;564.0;2782;;;;
264;Zuid-Holland (PV);2004;;4933;1505;1432;73;513;213.0;300.0;992;3428;3259;169;647;65.0;582.0;2781;;;;
265;Zuid-Holland (PV);2005;5846.0;4915;1482;1400;82;478;203.0;275.0;1004;3433;3234;199;695;69.0;626.0;2738;931.0;267.0;497.0;167.0
266;Zuid-Holland (PV);2006;5836.0;4918;1556;1472;84;506;210.0;296.0;1050;3362;3173;189;700;53.0;647.0;2662;918.0;312.0;446.0;160.0
267;Zuid-Holland (PV);2007;5769.0;4848;1555;1445;110;495;201.0;294.0;1060;3293;3101;192;625;45.0;580.0;2668;921.0;319.0;459.0;143.0
268;Zuid-Holland (PV);2008;5703.0;4880;1546;1466;80;467;163.0;304.0;1079;3334;3123;211;597;46.0;551.0;2737;823.0;262.0;416.0;145.0
269;Zuid-Holland (PV);2009;5574.0;4797;1509;1432;77;446;156.0;290.0;1063;3288;3064;224;664;35.0;629.0;2624;777.0;299.0;356.0;122.0
270;Zuid-Holland (PV);2010;5662.0;4776;1556;1466;90;486;165.0;321.0;1070;3220;3022;198;607;40.0;567.0;2613;886.0;383.0;429.0;74.0
271;Zuid-Holland (PV);2011;5472.0;4642;1575;1504;71;438;130.0;308.0;1137;3067;2892;175;477;17.0;460.0;2590;830.0;344.0;400.0;86.0
272;Zuid-Holland (PV);2012;5464.0;4701;1616;1531;85;492;;;1124;3085;2918;167;693;;;2392;763.0;300.0;358.0;105.0
273;Zuid-Holland (PV);2013;5272.0;4537;1525;1438;87;435;;;1090;3012;2846;166;646;;;2366;735.0;296.0;337.0;102.0
274;Zuid-Holland (PV);2014;4921.0;4354;1466;1402;64;432;;;1034;2888;2739;149;661;;;2227;567.0;217.0;200.0;150.0
275;Zuid-Holland (PV);2015;5118.0;4410;1498;1439;59;435;;;1063;2912;2774;138;747;;;2165;708.0;316.0;270.0;122.0
276;Zuid-Holland (PV);2016;5233.0;4490;1635;1574;61;511;;;1124;2855;2695;160;722;;;2133;743.0;268.0;382.0;93.0
277;Zuid-Holland (PV);2017;5208.0;4430;1554;1497;57;484;;;1070;2876;2741;135;739;;;2137;778.0;404.0;328.0;46.0
278;Zuid-Holland (PV);2018;5173.0;4373;1626;1527;99;580;;;1046;2747;2588;159;765;;;1982;800.0;393.0;336.0;71.0
279;Zuid-Holland (PV);2019;5037.0;4233;1614;1516;98;559;;;1055;2619;2472;147;720;;;1899;804.0;416.0;338.0;50.0
280;Zeeland (PV);2000;;1240;73;69;4;48;25.0;23.0;25;1167;1155;12;239;41.0;198.0;928;;;;
281;Zeeland (PV);2001;;1237;58;57;1;48;28.0;20.0;10;1179;1166;13;250;35.0;215.0;929;;;;
282;Zeeland (PV);2002;;1272;67;66;1;53;29.0;24.0;14;1205;1192;13;251;25.0;226.0;954;;;;
283;Zeeland (PV);2003;;1249;71;70;1;57;34.0;23.0;14;1178;1153;25;246;14.0;232.0;932;;;;
284;Zeeland (PV);2004;;1258;85;83;2;67;34.0;33.0;18;1173;1142;31;249;11.0;238.0;924;;;;
285;Zeeland (PV);2005;1395.0;1326;99;96;3;77;38.0;39.0;22;1227;1189;38;295;39.0;256.0;932;69.0;28.0;32.0;9.0
286;Zeeland (PV);2006;1374.0;1310;102;97;5;82;39.0;43.0;20;1208;1168;40;265;8.0;257.0;943;64.0;22.0;37.0;5.0
287;Zeeland (PV);2007;1381.0;1323;104;96;8;79;47.0;32.0;25;1219;1168;51;319;7.0;312.0;900;58.0;26.0;26.0;6.0
288;Zeeland (PV);2008;1373.0;1323;116;113;3;86;45.0;41.0;30;1207;1164;43;309;10.0;299.0;898;50.0;18.0;24.0;8.0
289;Zeeland (PV);2009;1423.0;1305;82;76;6;59;31.0;28.0;23;1223;1179;44;318;8.0;310.0;905;118.0;50.0;64.0;4.0
290;Zeeland (PV);2010;1491.0;1364;101;95;6;68;32.0;36.0;33;1263;1210;53;324;5.0;319.0;939;127.0;55.0;63.0;9.0
291;Zeeland (PV);2011;1495.0;1380;117;110;7;75;37.0;38.0;42;1263;1210;53;322;8.0;314.0;941;115.0;52.0;53.0;10.0
292;Zeeland (PV);2012;1475.0;1357;103;95;8;65;;;38;1254;1210;44;324;;;930;118.0;57.0;55.0;6.0
293;Zeeland (PV);2013;1406.0;1323;129;120;9;115;;;14;1194;1145;49;297;;;897;83.0;35.0;37.0;11.0
294;Zeeland (PV);2014;1388.0;1301;126;119;7;98;;;28;1175;1126;49;329;;;846;87.0;38.0;30.0;19.0
295;Zeeland (PV);2015;1376.0;1292;123;118;5;93;;;30;1169;1121;48;329;;;840;84.0;38.0;28.0;18.0
296;Zeeland (PV);2016;1359.0;1276;151;132;19;106;;;45;1125;1070;55;324;;;801;83.0;37.0;28.0;18.0
297;Zeeland (PV);2017;1336.0;1260;151;140;11;106;;;45;1109;1060;49;316;;;793;76.0;30.0;28.0;18.0
298;Zeeland (PV);2018;1375.0;1299;165;149;16;116;;;49;1134;1080;54;333;;;801;76.0;30.0;28.0;18.0
299;Zeeland (PV);2019;1350.0;1272;161;139;22;122;;;39;1111;1058;53;308;;;803;78.0;31.0;29.0;18.0
300;Noord-Brabant (PV);2000;;4012;525;511;14;213;127.0;86.0;312;3487;3404;83;695;126.0;569.0;2792;;;;
301;Noord-Brabant (PV);2001;;3994;542;527;15;227;138.0;89.0;315;3452;3351;101;715;114.0;601.0;2737;;;;
302;Noord-Brabant (PV);2002;;3939;553;539;14;246;139.0;107.0;307;3386;3278;108;733;106.0;627.0;2653;;;;
303;Noord-Brabant (PV);2003;;3982;586;568;18;262;148.0;114.0;324;3396;3264;132;719;100.0;619.0;2677;;;;
304;Noord-Brabant (PV);2004;;3976;579;558;21;257;150.0;107.0;322;3397;3256;141;716;91.0;625.0;2681;;;;
305;Noord-Brabant (PV);2005;4364.0;3899;566;541;25;259;140.0;119.0;307;3333;3186;147;721;101.0;620.0;2612;465.0;173.0;248.0;44.0
306;Noord-Brabant (PV);2006;4520.0;3964;573;549;24;261;139.0;122.0;312;3391;3227;164;851;116.0;735.0;2540;556.0;191.0;314.0;51.0
307;Noord-Brabant (PV);2007;4441.0;3921;588;562;26;276;148.0;128.0;312;3333;3165;168;805;105.0;700.0;2528;520.0;167.0;307.0;46.0
308;Noord-Brabant (PV);2008;4487.0;3935;605;573;32;253;136.0;117.0;352;3330;3164;166;756;77.0;679.0;2574;552.0;197.0;314.0;41.0
309;Noord-Brabant (PV);2009;4524.0;3896;572;542;30;203;117.0;86.0;369;3324;3159;165;721;79.0;642.0;2603;628.0;238.0;350.0;40.0
310;Noord-Brabant (PV);2010;4539.0;3882;551;522;29;182;95.0;87.0;369;3331;3116;215;734;73.0;661.0;2597;657.0;247.0;370.0;40.0
311;Noord-Brabant (PV);2011;4513.0;3829;577;548;29;223;118.0;105.0;354;3252;3076;176;834;87.0;747.0;2418;684.0;245.0;388.0;51.0
312;Noord-Brabant (PV);2012;4349.0;3668;544;519;25;231;;;313;3124;2966;158;1302;;;1822;681.0;212.0;439.0;30.0
313;Noord-Brabant (PV);2013;4348.0;3718;675;638;37;309;;;366;3043;2878;165;697;;;2346;630.0;197.0;360.0;73.0
314;Noord-Brabant (PV);2014;4207.0;3528;665;633;32;294;;;371;2863;2710;153;723;;;2140;679.0;192.0;427.0;60.0
315;Noord-Brabant (PV);2015;4113.0;3383;631;598;33;292;;;339;2752;2615;137;751;;;2001;730.0;338.0;353.0;39.0
316;Noord-Brabant (PV);2016;4091.0;3362;563;538;25;223;;;340;2799;2662;137;750;;;2049;729.0;353.0;327.0;49.0
317;Noord-Brabant (PV);2017;4269.0;3479;684;647;37;304;;;380;2795;2651;144;756;;;2039;790.0;336.0;415.0;39.0
318;Noord-Brabant (PV);2018;4269.0;3484;692;655;37;306;;;386;2792;2641;151;748;;;2044;785.0;347.0;426.0;12.0
319;Noord-Brabant (PV);2019;4258.0;3459;698;659;39;319;;;379;2761;2612;149;741;;;2020;799.0;360.0;383.0;56.0
320;Limburg (PV);2000;;1630;290;277;13;121;58.0;63.0;169;1340;1300;40;268;39.0;229.0;1072;;;;
321;Limburg (PV);2001;;1650;306;288;18;125;54.0;71.0;181;1344;1301;43;281;43.0;238.0;1063;;;;
322;Limburg (PV);2002;;1677;319;304;15;135;59.0;76.0;184;1358;1303;55;259;33.0;226.0;1099;;;;
323;Limburg (PV);2003;;1660;316;301;15;131;59.0;72.0;185;1344;1288;56;268;31.0;237.0;1076;;;;
324;Limburg (PV);2004;;1655;315;298;17;131;59.0;72.0;184;1340;1277;63;295;30.0;265.0;1045;;;;
325;Limburg (PV);2005;1997.0;1762;318;299;19;132;66.0;66.0;186;1444;1380;64;360;29.0;331.0;1084;235.0;74.0;124.0;37.0
326;Limburg (PV);2006;1967.0;1758;350;328;22;157;65.0;92.0;193;1408;1345;63;416;37.0;379.0;992;209.0;74.0;103.0;32.0
327;Limburg (PV);2007;1847.0;1672;330;309;21;141;68.0;73.0;189;1342;1270;72;269;19.0;250.0;1073;175.0;70.0;87.0;18.0
328;Limburg (PV);2008;1684.0;1527;322;297;25;142;65.0;77.0;180;1205;1134;71;252;19.0;233.0;953;157.0;59.0;83.0;15.0
329;Limburg (PV);2009;1897.0;1736;343;321;22;162;75.0;87.0;181;1393;1328;65;284;16.0;268.0;1109;161.0;56.0;89.0;16.0
330;Limburg (PV);2010;1924.0;1667;331;314;17;131;54.0;77.0;200;1336;1275;61;291;13.0;278.0;1045;257.0;96.0;111.0;50.0
331;Limburg (PV);2011;1906.0;1656;318;288;30;130;59.0;71.0;188;1338;1280;58;299;8.0;291.0;1039;250.0;87.0;111.0;52.0
332;Limburg (PV);2012;1834.0;1576;288;267;21;132;;;156;1288;1233;55;300;;;988;258.0;87.0;102.0;69.0
333;Limburg (PV);2013;1830.0;1599;284;270;14;118;;;166;1315;1265;50;300;;;1015;231.0;84.0;95.0;52.0
334;Limburg (PV);2014;1840.0;1589;284;270;14;118;;;166;1305;1254;51;211;;;1094;251.0;85.0;92.0;74.0
335;Limburg (PV);2015;1691.0;1502;286;266;20;110;;;176;1216;1160;56;206;;;1010;189.0;56.0;97.0;36.0
336;Limburg (PV);2016;1696.0;1507;291;271;20;121;;;170;1216;1160;56;206;;;1010;189.0;56.0;97.0;36.0
337;Limburg (PV);2017;1736.0;1534;293;275;18;125;;;168;1241;1189;52;214;;;1027;202.0;69.0;92.0;41.0
338;Limburg (PV);2018;1730.0;1536;297;277;20;123;;;174;1239;1184;55;221;;;1018;194.0;62.0;100.0;32.0
339;Limburg (PV);2019;1720.0;1520;298;278;20;124;;;174;1222;1170;52;216;;;1006;200.0;68.0;100.0;32.0
340;Groningen (VR);2000;;857;104;101;3;42;19.0;23.0;62;753;730;23;142;29.0;113.0;611;;;;
341;Groningen (VR);2001;;857;106;103;3;44;22.0;22.0;62;751;726;25;128;25.0;103.0;623;;;;
342;Groningen (VR);2002;;852;123;115;8;55;27.0;28.0;68;729;704;25;150;18.0;132.0;579;;;;
343;Groningen (VR);2003;;865;123;116;7;55;25.0;30.0;68;742;702;40;141;14.0;127.0;601;;;;
344;Groningen (VR);2004;;883;133;126;7;62;27.0;35.0;71;750;702;48;155;12.0;143.0;595;;;;
345;Groningen (VR);2005;923.0;866;132;125;7;65;31.0;34.0;67;734;688;46;172;9.0;163.0;562;57.0;22.0;29.0;6.0
346;Groningen (VR);2006;939.0;882;141;135;6;67;31.0;36.0;74;741;692;49;180;27.0;153.0;561;57.0;25.0;29.0;3.0
347;Groningen (VR);2007;932.0;853;129;125;4;57;26.0;31.0;72;724;684;40;170;8.0;162.0;554;79.0;33.0;40.0;6.0
348;Groningen (VR);2008;981.0;906;149;139;10;64;27.0;37.0;85;757;707;50;180;3.0;177.0;577;75.0;37.0;33.0;5.0
349;Groningen (VR);2009;980.0;896;165;154;11;78;26.0;52.0;87;731;680;51;170;8.0;162.0;561;84.0;33.0;42.0;9.0
350;Groningen (VR);2010;1005.0;908;164;155;9;81;30.0;51.0;83;744;698;46;157;10.0;147.0;587;97.0;45.0;48.0;4.0
351;Groningen (VR);2011;948.0;863;156;148;8;74;27.0;47.0;82;707;659;48;160;9.0;151.0;547;85.0;43.0;38.0;4.0
352;Groningen (VR);2012;946.0;832;127;118;9;51;;;76;705;659;46;178;;;527;114.0;63.0;46.0;5.0
353;Groningen (VR);2013;943.0;827;122;113;9;47;;;75;705;659;46;172;;;533;116.0;62.0;48.0;6.0
354;Groningen (VR);2014;1008.0;851;93;86;7;25;;;68;758;710;48;221;;;537;157.0;84.0;68.0;5.0
355;Groningen (VR);2015;1059.0;879;122;112;10;46;;;76;757;709;48;230;;;527;180.0;96.0;78.0;6.0
356;Groningen (VR);2016;998.0;823;137;127;10;67;;;70;686;635;51;173;;;513;175.0;100.0;50.0;25.0
357;Groningen (VR);2017;1009.0;834;145;133;12;74;;;71;689;635;54;166;;;523;175.0;100.0;50.0;25.0
358;Groningen (VR);2018;996.0;833;137;128;9;65;;;72;696;641;55;175;;;521;163.0;90.0;50.0;23.0
359;Groningen (VR);2019;969.0;813;122;112;10;44;;;78;691;634;57;174;;;517;156.0;86.0;46.0;24.0
360;Fryslan (VR);2000;;1208;88;86;2;55;35.0;20.0;33;1120;1072;48;187;27.0;160.0;933;;;;
361;Fryslan (VR);2001;;1231;97;94;3;59;39.0;20.0;38;1134;1074;60;202;25.0;177.0;932;;;;
362;Fryslan (VR);2002;;1255;112;110;2;73;46.0;27.0;39;1143;1076;67;200;18.0;182.0;943;;;;
363;Fryslan (VR);2003;;1241;119;116;3;80;48.0;32.0;39;1122;1056;66;199;17.0;182.0;923;;;;
364;Fryslan (VR);2004;;1265;127;122;5;85;50.0;35.0;42;1138;1066;72;208;15.0;193.0;930;;;;
365;Fryslan (VR);2005;1341.0;1267;132;124;8;82;54.0;28.0;50;1135;1048;87;207;11.0;196.0;928;74.0;25.0;41.0;8.0
366;Fryslan (VR);2006;1340.0;1255;125;116;9;76;50.0;26.0;49;1130;1045;85;226;11.0;215.0;904;85.0;35.0;42.0;8.0
367;Fryslan (VR);2007;1355.0;1278;125;116;9;89;52.0;37.0;36;1153;1064;89;233;10.0;223.0;920;77.0;21.0;48.0;8.0
368;Fryslan (VR);2008;1395.0;1306;117;112;5;85;58.0;27.0;32;1189;1100;89;235;7.0;228.0;954;89.0;22.0;61.0;6.0
369;Fryslan (VR);2009;1430.0;1305;119;114;5;84;55.0;29.0;35;1186;1081;105;245;6.0;239.0;941;125.0;34.0;87.0;4.0
370;Fryslan (VR);2010;1400.0;1326;124;119;5;89;54.0;35.0;35;1202;1107;95;237;5.0;232.0;965;74.0;22.0;43.0;9.0
371;Fryslan (VR);2011;1308.0;1275;128;121;7;81;51.0;30.0;47;1147;1045;102;231;4.0;227.0;916;33.0;8.0;20.0;5.0
372;Fryslan (VR);2012;1312.0;1275;128;121;7;83;;;45;1147;1045;102;250;;;897;37.0;6.0;20.0;11.0
373;Fryslan (VR);2013;1331.0;1280;138;129;9;77;;;61;1142;1052;90;245;;;897;51.0;9.0;36.0;6.0
374;Fryslan (VR);2014;1248.0;1197;138;129;9;77;;;61;1059;980;79;234;;;825;51.0;9.0;36.0;6.0
375;Fryslan (VR);2015;1255.0;1227;158;152;6;81;;;77;1069;1001;68;239;;;830;28.0;4.0;20.0;4.0
376;Fryslan (VR);2016;1271.0;1242;160;154;6;118;;;42;1082;1011;71;240;;;842;29.0;5.0;20.0;4.0
377;Fryslan (VR);2017;1282.0;1248;151;145;6;109;;;42;1097;1025;72;232;;;865;34.0;18.0;14.0;2.0
378;Fryslan (VR);2018;1306.0;1264;160;149;11;118;;;42;1104;1037;67;238;;;866;42.0;17.0;22.0;3.0
379;Fryslan (VR);2019;1300.0;1252;150;143;7;116;;;34;1102;1030;72;240;;;862;48.0;21.0;13.0;14.0
380;Drenthe (VR);2000;;851;97;95;2;50;32.0;18.0;47;754;739;15;145;22.0;123.0;609;;;;
381;Drenthe (VR);2001;;853;104;101;3;56;36.0;20.0;48;749;731;18;143;21.0;122.0;606;;;;
382;Drenthe (VR);2002;;901;106;103;3;55;34.0;21.0;51;795;764;31;159;16.0;143.0;636;;;;
383;Drenthe (VR);2003;;926;116;111;5;56;36.0;20.0;60;810;772;38;166;19.0;147.0;644;;;;
384;Drenthe (VR);2004;;915;115;110;5;67;38.0;29.0;48;800;768;32;166;10.0;156.0;634;;;;
385;Drenthe (VR);2005;972.0;899;112;103;9;69;40.0;29.0;43;787;750;37;187;9.0;178.0;600;73.0;26.0;39.0;8.0
386;Drenthe (VR);2006;948.0;880;111;99;12;73;40.0;33.0;38;769;731;38;188;7.0;181.0;581;68.0;21.0;35.0;12.0
387;Drenthe (VR);2007;956.0;873;107;99;8;73;39.0;34.0;34;766;723;43;193;5.0;188.0;573;83.0;27.0;37.0;19.0
388;Drenthe (VR);2008;966.0;891;121;113;8;81;41.0;40.0;40;770;719;51;193;2.0;191.0;577;75.0;27.0;32.0;16.0
389;Drenthe (VR);2009;978.0;896;121;107;14;81;42.0;39.0;40;775;725;50;248;1.0;247.0;527;82.0;25.0;40.0;17.0
390;Drenthe (VR);2010;977.0;872;115;104;11;77;33.0;44.0;38;757;711;46;197;9.0;188.0;560;105.0;29.0;70.0;6.0
391;Drenthe (VR);2011;957.0;881;124;115;9;72;35.0;37.0;52;757;707;50;207;2.0;205.0;550;76.0;17.0;50.0;9.0
392;Drenthe (VR);2012;974.0;893;123;109;14;66;;;57;770;713;57;181;;;589;81.0;21.0;54.0;6.0
393;Drenthe (VR);2013;981.0;905;131;120;11;73;;;58;774;724;50;190;;;584;76.0;13.0;51.0;12.0
