ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
1215;23,5 jaar;2015;54.86;58.7;0.00051;0.00025
1216;23,5 jaar;2016;54.95;58.73;0.00051;0.00026
1217;23,5 jaar;2017;55.03;58.76;0.00051;0.00027
1218;23,5 jaar;2018;55.11;58.79;0.00048;0.00028
1219;23,5 jaar;2019;55.19;58.81;0.00047;0.00026
1220;23,5 jaar;2020;55.26;58.85;0.00048;0.00026
1221;23,5 jaar;2021;55.33;58.87;0.00046;0.00027
1222;23,5 jaar;2022;55.4;58.9;0.00048;0.00026
1223;23,5 jaar;2023;55.47;58.93;0.00048;0.00026
1224;23,5 jaar;2024;55.54;58.96;0.00046;0.00024
1225;23,5 jaar;2025;55.6;58.99;0.00047;0.00028
1226;23,5 jaar;2026;55.66;59.01;0.00044;0.00026
1227;23,5 jaar;2027;55.72;59.04;0.00045;0.00025
1228;23,5 jaar;2028;55.77;59.07;0.00044;0.00027
1229;23,5 jaar;2029;55.83;59.09;0.00045;0.00025
1230;23,5 jaar;2030;55.88;59.12;0.00043;0.00024
1231;23,5 jaar;2031;55.94;59.15;0.00045;0.00026
1232;23,5 jaar;2032;56.0;59.18;0.00042;0.00025
1233;23,5 jaar;2033;56.05;59.21;0.00042;0.00025
1234;23,5 jaar;2034;56.09;59.25;0.00042;0.00024
1235;23,5 jaar;2035;56.14;59.28;0.00042;0.00024
1236;23,5 jaar;2036;56.19;59.31;0.00042;0.00023
1237;23,5 jaar;2037;56.24;59.34;0.00041;0.00026
1238;23,5 jaar;2038;56.28;59.36;0.00043;0.00025
1239;23,5 jaar;2039;56.33;59.39;0.00042;0.00024
1240;23,5 jaar;2040;56.37;59.43;0.00041;0.00026
1241;23,5 jaar;2041;56.41;59.45;0.00041;0.00025
1242;23,5 jaar;2042;56.46;59.49;0.0004;0.00025
1243;23,5 jaar;2043;56.5;59.51;0.0004;0.00022
1244;23,5 jaar;2044;56.53;59.55;0.00041;0.00023
1245;23,5 jaar;2045;56.58;59.58;0.0004;0.00025
1246;23,5 jaar;2046;56.62;59.61;0.0004;0.00022
1247;23,5 jaar;2047;56.65;59.64;0.0004;0.00023
1248;23,5 jaar;2048;56.69;59.67;0.00038;0.00025
1249;23,5 jaar;2049;56.73;59.7;0.0004;0.00024
1250;24,5 jaar;2000;51.86;56.71;0.0006;0.0003
1251;24,5 jaar;2001;51.96;56.96;0.00059;0.0003
1252;24,5 jaar;2002;52.19;57.06;0.00059;0.00031
1253;24,5 jaar;2003;52.43;57.16;0.00057;0.00029
1254;24,5 jaar;2004;52.66;57.26;0.00054;0.00029
1255;24,5 jaar;2005;52.82;57.34;0.00055;0.00028
1256;24,5 jaar;2006;52.95;57.4;0.00054;0.00028
1257;24,5 jaar;2007;53.07;57.45;0.00055;0.00029
1258;24,5 jaar;2008;53.18;57.48;0.00053;0.00027
1259;24,5 jaar;2009;53.29;57.51;0.00052;0.00027
1260;24,5 jaar;2010;53.41;57.56;0.00053;0.00029
1261;24,5 jaar;2011;53.51;57.6;0.00049;0.00029
1262;24,5 jaar;2012;53.61;57.63;0.00048;0.00029
1263;24,5 jaar;2013;53.7;57.66;0.00048;0.00025
1264;24,5 jaar;2014;53.79;57.69;0.00049;0.00027
1265;24,5 jaar;2015;53.89;57.72;0.00049;0.00027
1266;24,5 jaar;2016;53.97;57.75;0.00049;0.00027
1267;24,5 jaar;2017;54.06;57.78;0.00045;0.00027
1268;24,5 jaar;2018;54.14;57.81;0.00046;0.00026
1269;24,5 jaar;2019;54.21;57.83;0.00044;0.00027
1270;24,5 jaar;2020;54.29;57.87;0.00044;0.00028
1271;24,5 jaar;2021;54.36;57.89;0.00042;0.00028
1272;24,5 jaar;2022;54.43;57.92;0.00044;0.00027
1273;24,5 jaar;2023;54.5;57.94;0.00045;0.00026
1274;24,5 jaar;2024;54.56;57.97;0.00045;0.00026
1275;24,5 jaar;2025;54.62;58.0;0.00043;0.00027
1276;24,5 jaar;2026;54.68;58.03;0.00043;0.00025
1277;24,5 jaar;2027;54.74;58.06;0.00044;0.00025
1278;24,5 jaar;2028;54.8;58.08;0.00042;0.00026
1279;24,5 jaar;2029;54.85;58.11;0.00044;0.00025
1280;24,5 jaar;2030;54.91;58.14;0.00043;0.00026
1281;24,5 jaar;2031;54.97;58.17;0.00045;0.00024
1282;24,5 jaar;2032;55.02;58.2;0.00041;0.00024
1283;24,5 jaar;2033;55.07;58.23;0.00041;0.00026
1284;24,5 jaar;2034;55.12;58.26;0.00042;0.00027
1285;24,5 jaar;2035;55.16;58.29;0.0004;0.00026
1286;24,5 jaar;2036;55.21;58.32;0.00042;0.00026
1287;24,5 jaar;2037;55.26;58.35;0.00039;0.00025
1288;24,5 jaar;2038;55.3;58.37;0.00042;0.00023
1289;24,5 jaar;2039;55.35;58.4;0.00038;0.00025
1290;24,5 jaar;2040;55.4;58.44;0.00041;0.00024
1291;24,5 jaar;2041;55.44;58.47;0.00041;0.00025
1292;24,5 jaar;2042;55.48;58.5;0.0004;0.00023
1293;24,5 jaar;2043;55.52;58.53;0.00039;0.00024
1294;24,5 jaar;2044;55.56;58.56;0.00038;0.00025
1295;24,5 jaar;2045;55.6;58.59;0.00039;0.00026
1296;24,5 jaar;2046;55.64;58.62;0.00039;0.00024
1297;24,5 jaar;2047;55.68;58.65;0.00039;0.00025
1298;24,5 jaar;2048;55.71;58.68;0.00041;0.00026
1299;24,5 jaar;2049;55.75;58.71;0.00041;0.00026
1300;25,5 jaar;2000;50.89;55.73;0.00057;0.00033
1301;25,5 jaar;2001;50.99;55.98;0.00059;0.00032
1302;25,5 jaar;2002;51.22;56.08;0.00057;0.00033
1303;25,5 jaar;2003;51.46;56.17;0.00057;0.00032
1304;25,5 jaar;2004;51.69;56.28;0.00054;0.00035
1305;25,5 jaar;2005;51.85;56.35;0.00053;0.00032
1306;25,5 jaar;2006;51.98;56.42;0.00051;0.00029
1307;25,5 jaar;2007;52.09;56.46;0.00051;0.00032
1308;25,5 jaar;2008;52.21;56.5;0.0005;0.00031
1309;25,5 jaar;2009;52.32;56.53;0.00048;0.00032
1310;25,5 jaar;2010;52.44;56.58;0.00046;0.00029
1311;25,5 jaar;2011;52.53;56.61;0.00049;0.00031
1312;25,5 jaar;2012;52.63;56.64;0.00048;0.00027
1313;25,5 jaar;2013;52.72;56.67;0.00048;0.0003
1314;25,5 jaar;2014;52.82;56.71;0.00044;0.0003
1315;25,5 jaar;2015;52.91;56.73;0.00045;0.00029
1316;25,5 jaar;2016;53.0;56.76;0.00045;0.00027
1317;25,5 jaar;2017;53.08;56.79;0.00045;0.00031
1318;25,5 jaar;2018;53.16;56.82;0.00045;0.0003
1319;25,5 jaar;2019;53.24;56.84;0.00042;0.00028
1320;25,5 jaar;2020;53.31;56.88;0.00043;0.00027
1321;25,5 jaar;2021;53.38;56.9;0.00042;0.00028
1322;25,5 jaar;2022;53.45;56.93;0.00043;0.00028
1323;25,5 jaar;2023;53.52;56.96;0.00042;0.00028
1324;25,5 jaar;2024;53.59;56.98;0.00042;0.00028
1325;25,5 jaar;2025;53.65;57.02;0.00042;0.00028
1326;25,5 jaar;2026;53.7;57.04;0.00044;0.00028
1327;25,5 jaar;2027;53.77;57.07;0.00041;0.00028
1328;25,5 jaar;2028;53.82;57.1;0.00042;0.00026
1329;25,5 jaar;2029;53.88;57.12;0.0004;0.00026
1330;25,5 jaar;2030;53.93;57.15;0.0004;0.00027
1331;25,5 jaar;2031;53.99;57.18;0.00038;0.00027
1332;25,5 jaar;2032;54.04;57.21;0.00038;0.00028
1333;25,5 jaar;2033;54.1;57.24;0.00039;0.00028
1334;25,5 jaar;2034;54.14;57.28;0.0004;0.00027
1335;25,5 jaar;2035;54.19;57.3;0.00037;0.00027
1336;25,5 jaar;2036;54.23;57.34;0.0004;0.00028
1337;25,5 jaar;2037;54.28;57.37;0.00038;0.00027
1338;25,5 jaar;2038;54.33;57.39;0.00037;0.00026
1339;25,5 jaar;2039;54.38;57.42;0.00036;0.00027
1340;25,5 jaar;2040;54.42;57.46;0.00036;0.00027
1341;25,5 jaar;2041;54.46;57.48;0.00036;0.00027
1342;25,5 jaar;2042;54.5;57.51;0.00035;0.00025
1343;25,5 jaar;2043;54.54;57.54;0.00037;0.00026
1344;25,5 jaar;2044;54.58;57.57;0.00037;0.00027
1345;25,5 jaar;2045;54.62;57.61;0.00036;0.00026
1346;25,5 jaar;2046;54.66;57.63;0.00036;0.00028
1347;25,5 jaar;2047;54.7;57.67;0.00034;0.00027
1348;25,5 jaar;2048;54.74;57.7;0.00036;0.00025
1349;25,5 jaar;2049;54.77;57.73;0.00034;0.00024
1350;26,5 jaar;2000;49.92;54.75;0.00054;0.00037
1351;26,5 jaar;2001;50.02;55.0;0.00057;0.00038
1352;26,5 jaar;2002;50.25;55.1;0.00054;0.00034
1353;26,5 jaar;2003;50.49;55.19;0.0005;0.00034
1354;26,5 jaar;2004;50.72;55.3;0.00051;0.00034
1355;26,5 jaar;2005;50.88;55.37;0.00049;0.00033
1356;26,5 jaar;2006;51.0;55.43;0.00047;0.00034
1357;26,5 jaar;2007;51.12;55.48;0.00046;0.00036
1358;26,5 jaar;2008;51.24;55.52;0.00047;0.00033
1359;26,5 jaar;2009;51.35;55.55;0.00048;0.00033
1360;26,5 jaar;2010;51.46;55.6;0.00046;0.00031
1361;26,5 jaar;2011;51.56;55.63;0.00044;0.00034
1362;26,5 jaar;2012;51.66;55.66;0.00043;0.00031
1363;26,5 jaar;2013;51.75;55.69;0.00041;0.0003
1364;26,5 jaar;2014;51.84;55.72;0.00043;0.00029
1365;26,5 jaar;2015;51.94;55.75;0.00045;0.00029
1366;26,5 jaar;2016;52.02;55.78;0.00043;0.0003
1367;26,5 jaar;2017;52.1;55.81;0.00042;0.00032
1368;26,5 jaar;2018;52.18;55.84;0.00039;0.00031
1369;26,5 jaar;2019;52.26;55.86;0.00039;0.00029
1370;26,5 jaar;2020;52.33;55.9;0.00039;0.0003
1371;26,5 jaar;2021;52.4;55.92;0.00041;0.00032
1372;26,5 jaar;2022;52.47;55.95;0.00039;0.0003
1373;26,5 jaar;2023;52.55;55.97;0.00041;0.00031
1374;26,5 jaar;2024;52.61;56.0;0.0004;0.0003
1375;26,5 jaar;2025;52.67;56.03;0.00038;0.0003
1376;26,5 jaar;2026;52.73;56.06;0.00039;0.0003
1377;26,5 jaar;2027;52.79;56.09;0.00036;0.0003
1378;26,5 jaar;2028;52.84;56.11;0.00036;0.00029
1379;26,5 jaar;2029;52.9;56.14;0.00037;0.00029
1380;26,5 jaar;2030;52.95;56.17;0.00036;0.0003
1381;26,5 jaar;2031;53.01;56.19;0.00037;0.00029
1382;26,5 jaar;2032;53.06;56.22;0.00037;0.00029
1383;26,5 jaar;2033;53.12;56.26;0.00037;0.0003
1384;26,5 jaar;2034;53.16;56.29;0.00039;0.00029
1385;26,5 jaar;2035;53.21;56.32;0.00037;0.00029
1386;26,5 jaar;2036;53.26;56.35;0.00037;0.00027
1387;26,5 jaar;2037;53.3;56.38;0.00034;0.00028
1388;26,5 jaar;2038;53.35;56.4;0.00035;0.0003
1389;26,5 jaar;2039;53.4;56.43;0.00034;0.00029
1390;26,5 jaar;2040;53.44;56.47;0.00035;0.00027
1391;26,5 jaar;2041;53.48;56.5;0.00035;0.00027
1392;26,5 jaar;2042;53.52;56.53;0.00034;0.00029
1393;26,5 jaar;2043;53.56;56.55;0.00035;0.00029
1394;26,5 jaar;2044;53.6;56.59;0.00033;0.00028
1395;26,5 jaar;2045;53.64;56.62;0.00034;0.00027
1396;26,5 jaar;2046;53.68;56.65;0.00035;0.0003
1397;26,5 jaar;2047;53.72;56.68;0.00035;0.00027
1398;26,5 jaar;2048;53.76;56.71;0.00034;0.00027
1399;26,5 jaar;2049;53.79;56.74;0.00032;0.00026
1400;27,5 jaar;2000;48.95;53.77;0.00056;0.00038
1401;27,5 jaar;2001;49.05;54.02;0.00059;0.00037
1402;27,5 jaar;2002;49.28;54.12;0.00052;0.00036
1403;27,5 jaar;2003;49.51;54.21;0.00052;0.00037
1404;27,5 jaar;2004;49.74;54.32;0.00052;0.00039
1405;27,5 jaar;2005;49.9;54.39;0.00051;0.00038
1406;27,5 jaar;2006;50.02;54.45;0.00051;0.00036
1407;27,5 jaar;2007;50.14;54.5;0.00049;0.00036
1408;27,5 jaar;2008;50.26;54.54;0.00047;0.00035
1409;27,5 jaar;2009;50.37;54.56;0.00046;0.00034
1410;27,5 jaar;2010;50.49;54.61;0.00048;0.00035
1411;27,5 jaar;2011;50.58;54.65;0.00043;0.00036
1412;27,5 jaar;2012;50.68;54.67;0.00048;0.00034
1413;27,5 jaar;2013;50.77;54.71;0.00045;0.00038
1414;27,5 jaar;2014;50.86;54.74;0.00046;0.00033
1415;27,5 jaar;2015;50.96;54.76;0.00043;0.00035
1416;27,5 jaar;2016;51.05;54.79;0.00045;0.00032
1417;27,5 jaar;2017;51.13;54.83;0.00043;0.00032
1418;27,5 jaar;2018;51.2;54.86;0.00043;0.00034
1419;27,5 jaar;2019;51.28;54.88;0.00042;0.00034
1420;27,5 jaar;2020;51.35;54.91;0.00043;0.00033
1421;27,5 jaar;2021;51.42;54.94;0.00041;0.00034
1422;27,5 jaar;2022;51.49;54.96;0.00042;0.00033
1423;27,5 jaar;2023;51.57;54.99;0.0004;0.00033
1424;27,5 jaar;2024;51.63;55.02;0.0004;0.00032
1425;27,5 jaar;2025;51.69;55.05;0.0004;0.0003
1426;27,5 jaar;2026;51.75;55.08;0.00039;0.00033
1427;27,5 jaar;2027;51.81;55.1;0.00036;0.00033
1428;27,5 jaar;2028;51.86;55.13;0.00039;0.00032
1429;27,5 jaar;2029;51.92;55.16;0.0004;0.0003
1430;27,5 jaar;2030;51.97;55.19;0.00042;0.00031
1431;27,5 jaar;2031;52.03;55.21;0.0004;0.00033
1432;27,5 jaar;2032;52.08;55.24;0.00037;0.00031
1433;27,5 jaar;2033;52.14;55.27;0.00036;0.00031
1434;27,5 jaar;2034;52.18;55.31;0.00037;0.00031
1435;27,5 jaar;2035;52.23;55.34;0.00036;0.00031
1436;27,5 jaar;2036;52.28;55.37;0.00035;0.0003
1437;27,5 jaar;2037;52.32;55.4;0.00036;0.00031
1438;27,5 jaar;2038;52.37;55.42;0.00036;0.0003
1439;27,5 jaar;2039;52.41;55.45;0.00035;0.00028
1440;27,5 jaar;2040;52.46;55.49;0.00033;0.00028
1441;27,5 jaar;2041;52.5;55.51;0.00035;0.00028
1442;27,5 jaar;2042;52.54;55.54;0.00034;0.00028
1443;27,5 jaar;2043;52.58;55.57;0.00035;0.00029
1444;27,5 jaar;2044;52.61;55.6;0.00032;0.00028
1445;27,5 jaar;2045;52.66;55.64;0.00031;0.00028
1446;27,5 jaar;2046;52.7;55.67;0.00031;0.00028
1447;27,5 jaar;2047;52.73;55.7;0.00035;0.00027
1448;27,5 jaar;2048;52.77;55.73;0.00034;0.0003
1449;27,5 jaar;2049;52.81;55.76;0.00036;0.00029
1450;28,5 jaar;2000;47.98;52.79;0.00063;0.0004
1451;28,5 jaar;2001;48.08;53.04;0.00063;0.0004
1452;28,5 jaar;2002;48.31;53.14;0.0006;0.00039
1453;28,5 jaar;2003;48.54;53.23;0.0006;0.0004
1454;28,5 jaar;2004;48.77;53.34;0.00058;0.0004
1455;28,5 jaar;2005;48.93;53.41;0.00058;0.00037
1456;28,5 jaar;2006;49.05;53.47;0.00055;0.00036
1457;28,5 jaar;2007;49.17;53.52;0.00054;0.00036
1458;28,5 jaar;2008;49.28;53.55;0.00053;0.00036
1459;28,5 jaar;2009;49.39;53.58;0.00056;0.00038
1460;28,5 jaar;2010;49.51;53.63;0.00053;0.00037
1461;28,5 jaar;2011;49.6;53.67;0.00051;0.00035
1462;28,5 jaar;2012;49.7;53.69;0.00052;0.00038
1463;28,5 jaar;2013;49.79;53.73;0.00051;0.00035
1464;28,5 jaar;2014;49.88;53.76;0.00051;0.00032
1465;28,5 jaar;2015;49.98;53.78;0.0005;0.00035
1466;28,5 jaar;2016;50.07;53.81;0.00048;0.00034
1467;28,5 jaar;2017;50.15;53.85;0.00049;0.00036
1468;28,5 jaar;2018;50.23;53.87;0.00046;0.00034
1469;28,5 jaar;2019;50.3;53.89;0.00048;0.00035
1470;28,5 jaar;2020;50.38;53.93;0.00046;0.00031
1471;28,5 jaar;2021;50.44;53.96;0.00046;0.00032
1472;28,5 jaar;2022;50.52;53.98;0.00047;0.00034
1473;28,5 jaar;2023;50.59;54.01;0.00046;0.00032
1474;28,5 jaar;2024;50.65;54.03;0.00044;0.00034
1475;28,5 jaar;2025;50.71;54.07;0.00045;0.00034
1476;28,5 jaar;2026;50.77;54.1;0.00044;0.00031
1477;28,5 jaar;2027;50.83;54.12;0.00044;0.00033
1478;28,5 jaar;2028;50.88;54.15;0.00044;0.00033
1479;28,5 jaar;2029;50.94;54.17;0.00045;0.00034
1480;28,5 jaar;2030;50.99;54.2;0.00044;0.00033
1481;28,5 jaar;2031;51.05;54.23;0.00041;0.00032
1482;28,5 jaar;2032;51.1;54.26;0.00042;0.00032
1483;28,5 jaar;2033;51.16;54.29;0.00042;0.00033
1484;28,5 jaar;2034;51.2;54.33;0.00042;0.00031
1485;28,5 jaar;2035;51.24;54.35;0.0004;0.00033
1486;28,5 jaar;2036;51.29;54.38;0.00041;0.00033
1487;28,5 jaar;2037;51.34;54.41;0.00042;0.00032
1488;28,5 jaar;2038;51.39;54.43;0.00042;0.00031
1489;28,5 jaar;2039;51.43;54.46;0.00043;0.00032
1490;28,5 jaar;2040;51.47;54.5;0.0004;0.00033
1491;28,5 jaar;2041;51.52;54.53;0.00041;0.00032
1492;28,5 jaar;2042;51.56;54.56;0.00039;0.00031
1493;28,5 jaar;2043;51.6;54.59;0.0004;0.0003
1494;28,5 jaar;2044;51.63;54.62;0.00039;0.00032
1495;28,5 jaar;2045;51.67;54.65;0.00041;0.00031
1496;28,5 jaar;2046;51.71;54.68;0.0004;0.00031
1497;28,5 jaar;2047;51.75;54.71;0.0004;0.0003
1498;28,5 jaar;2048;51.79;54.74;0.00039;0.0003
1499;28,5 jaar;2049;51.83;54.77;0.00039;0.00028
1500;29,5 jaar;2000;47.01;51.81;0.00069;0.00041
1501;29,5 jaar;2001;47.11;52.06;0.00072;0.00042
1502;29,5 jaar;2002;47.33;52.16;0.00067;0.0004
1503;29,5 jaar;2003;47.57;52.25;0.00066;0.00043
1504;29,5 jaar;2004;47.8;52.36;0.00064;0.0004
1505;29,5 jaar;2005;47.95;52.43;0.00063;0.00037
1506;29,5 jaar;2006;48.08;52.49;0.00062;0.00038
1507;29,5 jaar;2007;48.19;52.54;0.0006;0.00036
1508;29,5 jaar;2008;48.31;52.57;0.00061;0.0004
1509;29,5 jaar;2009;48.42;52.6;0.00058;0.00038
1510;29,5 jaar;2010;48.54;52.65;0.00057;0.00034
1511;29,5 jaar;2011;48.63;52.69;0.00057;0.00037
1512;29,5 jaar;2012;48.73;52.71;0.00057;0.00038
1513;29,5 jaar;2013;48.82;52.75;0.00054;0.00033
1514;29,5 jaar;2014;48.91;52.77;0.00052;0.00035
1515;29,5 jaar;2015;49.01;52.8;0.00054;0.00034
1516;29,5 jaar;2016;49.09;52.83;0.00053;0.00036
1517;29,5 jaar;2017;49.17;52.87;0.00054;0.00035
1518;29,5 jaar;2018;49.25;52.89;0.00055;0.00034
1519;29,5 jaar;2019;49.33;52.91;0.00051;0.00035
1520;29,5 jaar;2020;49.4;52.95;0.00052;0.00036
1521;29,5 jaar;2021;49.47;52.97;0.00051;0.00037
1522;29,5 jaar;2022;49.54;53.0;0.00052;0.00034
1523;29,5 jaar;2023;49.61;53.03;0.00048;0.00034
1524;29,5 jaar;2024;49.67;53.05;0.00049;0.00034
1525;29,5 jaar;2025;49.73;53.09;0.00049;0.00034
1526;29,5 jaar;2026;49.79;53.11;0.00049;0.00033
1527;29,5 jaar;2027;49.85;53.14;0.00049;0.00033
1528;29,5 jaar;2028;49.9;53.17;0.00048;0.00033
1529;29,5 jaar;2029;49.96;53.19;0.00049;0.00034
1530;29,5 jaar;2030;50.01;53.22;0.00046;0.00036
1531;29,5 jaar;2031;50.07;53.25;0.00047;0.00035
1532;29,5 jaar;2032;50.12;53.27;0.00047;0.00033
1533;29,5 jaar;2033;50.18;53.31;0.00046;0.00033
1534;29,5 jaar;2034;50.22;53.34;0.00047;0.00033
1535;29,5 jaar;2035;50.26;53.37;0.00045;0.00033
1536;29,5 jaar;2036;50.31;53.4;0.00047;0.00031
1537;29,5 jaar;2037;50.36;53.43;0.00048;0.00033
1538;29,5 jaar;2038;50.41;53.45;0.00046;0.00032
1539;29,5 jaar;2039;50.45;53.48;0.00047;0.00033
1540;29,5 jaar;2040;50.49;53.52;0.00046;0.00033
1541;29,5 jaar;2041;50.54;53.55;0.00045;0.00031
1542;29,5 jaar;2042;50.58;53.58;0.00045;0.00033
1543;29,5 jaar;2043;50.62;53.6;0.00045;0.00033
1544;29,5 jaar;2044;50.65;53.64;0.00042;0.00032
1545;29,5 jaar;2045;50.7;53.67;0.00042;0.00031
1546;29,5 jaar;2046;50.73;53.7;0.00043;0.00031
1547;29,5 jaar;2047;50.77;53.73;0.00042;0.00029
1548;29,5 jaar;2048;50.81;53.76;0.00043;0.0003
1549;29,5 jaar;2049;50.85;53.79;0.00042;0.00029
1550;30,5 jaar;2000;46.04;50.83;0.00076;0.00046
1551;30,5 jaar;2001;46.14;51.08;0.00077;0.00044
1552;30,5 jaar;2002;46.37;51.18;0.00074;0.0004
1553;30,5 jaar;2003;46.6;51.27;0.00069;0.00042
1554;30,5 jaar;2004;46.83;51.38;0.00069;0.00041
1555;30,5 jaar;2005;46.98;51.45;0.00067;0.0004
1556;30,5 jaar;2006;47.11;51.51;0.00066;0.0004
1557;30,5 jaar;2007;47.22;51.56;0.00065;0.00039
1558;30,5 jaar;2008;47.34;51.59;0.00063;0.00042
1559;30,5 jaar;2009;47.45;51.62;0.00062;0.0004
1560;30,5 jaar;2010;47.56;51.67;0.00063;0.0004
1561;30,5 jaar;2011;47.65;51.71;0.00062;0.00039
1562;30,5 jaar;2012;47.76;51.73;0.00063;0.00038
1563;30,5 jaar;2013;47.84;51.76;0.00059;0.00037
1564;30,5 jaar;2014;47.93;51.79;0.0006;0.00038
1565;30,5 jaar;2015;48.03;51.82;0.0006;0.00037
1566;30,5 jaar;2016;48.12;51.85;0.00056;0.00037
1567;30,5 jaar;2017;48.2;51.88;0.00057;0.00038
1568;30,5 jaar;2018;48.28;51.91;0.00056;0.00037
1569;30,5 jaar;2019;48.35;51.93;0.00056;0.00038
1570;30,5 jaar;2020;48.42;51.97;0.00056;0.00038
1571;30,5 jaar;2021;48.49;51.99;0.00053;0.00037
1572;30,5 jaar;2022;48.56;52.02;0.00058;0.00038
1573;30,5 jaar;2023;48.63;52.04;0.00058;0.00039
1574;30,5 jaar;2024;48.7;52.07;0.00055;0.00038
1575;30,5 jaar;2025;48.76;52.1;0.00053;0.00037
1576;30,5 jaar;2026;48.81;52.13;0.00054;0.00034
1577;30,5 jaar;2027;48.87;52.16;0.00053;0.00037
1578;30,5 jaar;2028;48.93;52.18;0.00053;0.00034
1579;30,5 jaar;2029;48.98;52.21;0.00054;0.00034
1580;30,5 jaar;2030;49.04;52.24;0.00053;0.00035
1581;30,5 jaar;2031;49.1;52.26;0.00052;0.00035
1582;30,5 jaar;2032;49.14;52.29;0.00048;0.00036
1583;30,5 jaar;2033;49.2;52.32;0.00051;0.00034
1584;30,5 jaar;2034;49.25;52.36;0.00049;0.00033
1585;30,5 jaar;2035;49.29;52.39;0.0005;0.00035
1586;30,5 jaar;2036;49.34;52.42;0.00049;0.00034
1587;30,5 jaar;2037;49.39;52.45;0.00047;0.00036
1588;30,5 jaar;2038;49.43;52.47;0.00048;0.00036
1589;30,5 jaar;2039;49.48;52.5;0.00048;0.00034
1590;30,5 jaar;2040;49.52;52.54;0.00047;0.00034
1591;30,5 jaar;2041;49.56;52.56;0.00048;0.00035
1592;30,5 jaar;2042;49.6;52.59;0.00046;0.00034
1593;30,5 jaar;2043;49.64;52.62;0.00046;0.00033
1594;30,5 jaar;2044;49.67;52.66;0.00045;0.00033
1595;30,5 jaar;2045;49.72;52.69;0.00046;0.00033
1596;30,5 jaar;2046;49.76;52.71;0.00045;0.00031
1597;30,5 jaar;2047;49.79;52.74;0.00048;0.00032
1598;30,5 jaar;2048;49.83;52.78;0.00046;0.00032
1599;30,5 jaar;2049;49.87;52.8;0.00046;0.0003
1600;31,5 jaar;2000;45.07;49.85;0.00081;0.00047
1601;31,5 jaar;2001;45.17;50.1;0.00079;0.00045
1602;31,5 jaar;2002;45.4;50.2;0.00077;0.00045
1603;31,5 jaar;2003;45.63;50.3;0.00076;0.00045
1604;31,5 jaar;2004;45.86;50.4;0.00072;0.00043
1605;31,5 jaar;2005;46.02;50.47;0.00072;0.00043
1606;31,5 jaar;2006;46.14;50.53;0.0007;0.00044
1607;31,5 jaar;2007;46.25;50.58;0.0007;0.00043
1608;31,5 jaar;2008;46.37;50.62;0.00068;0.00043
1609;31,5 jaar;2009;46.48;50.64;0.00069;0.00042
1610;31,5 jaar;2010;46.59;50.69;0.00066;0.00044
1611;31,5 jaar;2011;46.68;50.73;0.00064;0.0004
1612;31,5 jaar;2012;46.79;50.75;0.00063;0.00043
1613;31,5 jaar;2013;46.87;50.78;0.00065;0.00041
1614;31,5 jaar;2014;46.96;50.81;0.00065;0.00039
1615;31,5 jaar;2015;47.06;50.84;0.00061;0.00042
1616;31,5 jaar;2016;47.14;50.87;0.00061;0.0004
1617;31,5 jaar;2017;47.22;50.9;0.00058;0.0004
1618;31,5 jaar;2018;47.3;50.93;0.00062;0.00039
1619;31,5 jaar;2019;47.38;50.95;0.00059;0.0004
1620;31,5 jaar;2020;47.45;50.99;0.00056;0.00038
1621;31,5 jaar;2021;47.52;51.01;0.00059;0.00039
1622;31,5 jaar;2022;47.59;51.04;0.00058;0.00038
1623;31,5 jaar;2023;47.66;51.06;0.00057;0.00038
1624;31,5 jaar;2024;47.72;51.09;0.00054;0.00038
1625;31,5 jaar;2025;47.78;51.12;0.00057;0.00037
1626;31,5 jaar;2026;47.84;51.15;0.00058;0.00039
1627;31,5 jaar;2027;47.9;51.18;0.00054;0.00039
1628;31,5 jaar;2028;47.95;51.2;0.00057;0.00038
1629;31,5 jaar;2029;48.01;51.23;0.00055;0.00038
1630;31,5 jaar;2030;48.06;51.26;0.00054;0.00038
1631;31,5 jaar;2031;48.12;51.28;0.00053;0.00038
1632;31,5 jaar;2032;48.17;51.31;0.00051;0.00039
1633;31,5 jaar;2033;48.22;51.34;0.0005;0.00038
1634;31,5 jaar;2034;48.27;51.38;0.00051;0.00036
1635;31,5 jaar;2035;48.31;51.41;0.00051;0.00038
1636;31,5 jaar;2036;48.36;51.44;0.0005;0.00036
1637;31,5 jaar;2037;48.41;51.47;0.00052;0.00038
1638;31,5 jaar;2038;48.45;51.49;0.00052;0.00036
1639;31,5 jaar;2039;48.5;51.51;0.00052;0.00038
1640;31,5 jaar;2040;48.54;51.55;0.0005;0.00038
1641;31,5 jaar;2041;48.58;51.58;0.00051;0.00037
1642;31,5 jaar;2042;48.62;51.61;0.00051;0.00036
1643;31,5 jaar;2043;48.66;51.64;0.00049;0.00035
1644;31,5 jaar;2044;48.69;51.67;0.00051;0.00036
1645;31,5 jaar;2045;48.74;51.7;0.0005;0.00035
1646;31,5 jaar;2046;48.78;51.73;0.00048;0.00034
1647;31,5 jaar;2047;48.82;51.76;0.00049;0.00035
1648;31,5 jaar;2048;48.86;51.79;0.00047;0.00036
1649;31,5 jaar;2049;48.89;51.82;0.00047;0.00035
1650;32,5 jaar;2000;44.11;48.87;0.00089;0.00052
