ID;SBI93;Perioden;Bedrijven_1;WerkzamePersonenEindSeptember_2;WerkzamePersonenFTEEindSeptember_3;WerknemersOpDeEigenLoonlijst_4;WerknemersFTEOpDeEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzet_7;OverigeBedrijfsopbrengsten_8;TotaleBedrijfslasten_9;InkoopwaardeOmzet_10;Arbeidskosten_11;AfschrijvingenOpVasteActiva_12;TotaalOverigeBedrijfslasten_13;Verkoopkosten_14;KostenEnergieverbruik_15;KostenVanDienstverleningDoorDerden_16;NietEerderGenoemdeBedrijfslasten_17;Bedrijfsresultaat_18;FinancieelResultaat_19;SaldoVoorzieningen_20;BuitengewoonResultaat_21;ResultaatVoorBelastingen_22
267;DM Vervaardiging van transportmiddelen;2003;2105.0;55.2;52.3;48.7;46.2;12406.0;12194.0;211.0;11952.0;8058.0;1978.0;559.0;1357.0;153.0;72.0;156.0;976.0;453.0;1.0;-73.0;26.0;408.0
268;DM Vervaardiging van transportmiddelen;2004;2400.0;53.0;50.5;46.2;43.8;14347.0;14129.0;217.0;13171.0;9300.0;1964.0;422.0;1485.0;169.0;71.0;179.0;1066.0;1176.0;-400.0;-72.0;-10.0;694.0
269;DM Vervaardiging van transportmiddelen;2005;2450.0;50.8;48.0;44.9;42.6;14287.0;14723.0;-436.0;13070.0;9142.0;2028.0;299.0;1602.0;217.0;74.0;181.0;1130.0;1217.0;-409.0;-111.0;52.0;749.0
270;34 Vervaardiging van auto's,..;2000;700.0;32.8;31.2;28.0;26.8;7999.0;7934.0;65.0;7717.0;5527.0;1000.0;435.0;754.0;99.0;38.0;66.0;551.0;282.0;-10.0;12.0;-17.0;267.0
271;34 Vervaardiging van auto's,..;2001;700.0;31.2;29.4;27.5;26.1;7974.0;7939.0;35.0;7685.0;5469.0;1027.0;482.0;707.0;76.0;40.0;79.0;512.0;289.0;-10.0;-32.0;22.0;269.0
272;34 Vervaardiging van auto's,..;2002;750.0;29.0;27.5;26.1;24.8;7745.0;7752.0;-7.0;7413.0;5324.0;1008.0;480.0;603.0;68.0;35.0;76.0;424.0;332.0;0.0;-42.0;175.0;464.0
273;34 Vervaardiging van auto's,..;2003;680.0;28.4;27.1;25.9;24.7;7625.0;7590.0;35.0;7237.0;5142.0;1035.0;445.0;614.0;73.0;36.0;80.0;425.0;389.0;26.0;-68.0;8.0;354.0
274;34 Vervaardiging van auto's,..;2004;555.0;27.3;26.1;23.7;22.7;9280.0;9221.0;59.0;8417.0;6363.0;993.0;322.0;738.0;87.0;37.0;93.0;521.0;863.0;-376.0;-61.0;-4.0;422.0
275;34 Vervaardiging van auto's,..;2005;615.0;25.2;24.2;22.9;22.0;9036.0;8975.0;61.0;8106.0;6104.0;1023.0;190.0;789.0;128.0;37.0;102.0;522.0;930.0;-383.0;-72.0;-4.0;472.0
276;35 Vervaardiging van transportmiddelen..;2000;1565.0;27.5;26.0;24.1;22.8;4885.0;4514.0;371.0;4650.0;3003.0;886.0;98.0;662.0;72.0;32.0;71.0;487.0;235.0;-25.0;-22.0;-6.0;182.0
277;35 Vervaardiging van transportmiddelen..;2001;1760.0;28.9;27.6;24.4;23.2;4955.0;4816.0;139.0;4703.0;2905.0;942.0;115.0;741.0;79.0;37.0;77.0;548.0;252.0;-37.0;-30.0;-11.0;174.0
278;35 Vervaardiging van transportmiddelen..;2002;1620.0;28.5;26.9;24.4;23.2;4976.0;4613.0;363.0;4888.0;3055.0;977.0;121.0;736.0;84.0;35.0;76.0;541.0;88.0;-37.0;-34.0;-20.0;-3.0
279;35 Vervaardiging van transportmiddelen..;2003;1425.0;26.8;25.2;22.8;21.6;4780.0;4604.0;176.0;4716.0;2917.0;943.0;114.0;742.0;80.0;36.0;77.0;549.0;65.0;-25.0;-5.0;18.0;53.0
280;35 Vervaardiging van transportmiddelen..;2004;1845.0;25.7;24.4;22.5;21.1;5066.0;4908.0;158.0;4754.0;2936.0;971.0;100.0;748.0;82.0;35.0;86.0;545.0;313.0;-24.0;-11.0;-6.0;272.0
281;35 Vervaardiging van transportmiddelen..;2005;1840.0;25.6;23.8;22.0;20.6;5251.0;5748.0;-497.0;4964.0;3038.0;1005.0;109.0;812.0;89.0;37.0;79.0;607.0;287.0;-27.0;-39.0;56.0;277.0
282;"DN Vervaardiging van meubels;..";2000;6365.0;45.3;41.5;40.1;36.8;5773.0;5719.0;54.0;5284.0;2863.0;1169.0;210.0;1043.0;166.0;64.0;138.0;675.0;489.0;-55.0;-1.0;-2.0;430.0
283;"DN Vervaardiging van meubels;..";2001;6605.0;45.2;41.5;39.8;36.8;5780.0;5739.0;41.0;5361.0;2882.0;1224.0;209.0;1046.0;163.0;64.0;143.0;676.0;419.0;-55.0;-5.0;-17.0;341.0
284;"DN Vervaardiging van meubels;..";2002;6915.0;44.6;40.9;39.8;36.4;5831.0;5778.0;53.0;5388.0;2930.0;1254.0;223.0;980.0;155.0;63.0;89.0;673.0;443.0;-61.0;-22.0;-3.0;357.0
285;"DN Vervaardiging van meubels;..";2003;7025.0;42.3;38.5;37.3;33.9;5619.0;5568.0;51.0;5238.0;2881.0;1192.0;216.0;948.0;133.0;66.0;86.0;663.0;381.0;-49.0;-25.0;6.0;313.0
286;"DN Vervaardiging van meubels;..";2004;7655.0;40.5;36.7;35.9;32.3;5624.0;5577.0;47.0;5315.0;2974.0;1159.0;225.0;958.0;134.0;64.0;88.0;672.0;309.0;-52.0;-22.0;-2.0;233.0
287;"DN Vervaardiging van meubels;..";2005;7350.0;39.6;35.8;34.8;31.2;6041.0;5967.0;74.0;5692.0;3297.0;1184.0;199.0;1011.0;142.0;68.0;91.0;710.0;349.0;-49.0;-17.0;3.0;286.0
288;"36 Vervaardiging van meubels;..";2000;6145.0;43.2;39.5;38.1;35.0;5148.0;5106.0;42.0;4709.0;2560.0;1099.0;176.0;872.0;158.0;49.0;82.0;583.0;439.0;-44.0;-2.0;4.0;396.0
289;"36 Vervaardiging van meubels;..";2001;6390.0;43.0;39.3;37.8;34.9;5075.0;5040.0;35.0;4704.0;2519.0;1145.0;173.0;868.0;155.0;50.0;83.0;580.0;371.0;-45.0;-5.0;-17.0;304.0
290;"36 Vervaardiging van meubels;..";2002;6690.0;41.4;37.8;37.0;33.9;4896.0;4862.0;34.0;4532.0;2396.0;1146.0;175.0;814.0;144.0;49.0;78.0;543.0;364.0;-46.0;0.0;-1.0;317.0
291;"36 Vervaardiging van meubels;..";2003;6820.0;38.8;35.2;34.3;31.1;4620.0;4589.0;31.0;4311.0;2311.0;1077.0;163.0;761.0;126.0;51.0;72.0;512.0;310.0;-34.0;-2.0;4.0;278.0
292;"36 Vervaardiging van meubels;..";2004;7435.0;36.9;33.3;32.9;29.5;4425.0;4394.0;31.0;4195.0;2267.0;1031.0;157.0;741.0;125.0;45.0;68.0;503.0;230.0;-36.0;-1.0;0.0;193.0
293;"36 Vervaardiging van meubels;..";2005;7145.0;36.0;32.4;31.8;28.4;4659.0;4607.0;51.0;4390.0;2400.0;1063.0;149.0;779.0;132.0;48.0;70.0;529.0;269.0;-34.0;0.0;2.0;236.0
294;37 Voorbereiding tot recycling;2000;215.0;2.1;2.0;2.0;1.8;625.0;613.0;12.0;575.0;303.0;69.0;33.0;169.0;8.0;15.0;56.0;90.0;50.0;-11.0;0.0;-6.0;34.0
295;37 Voorbereiding tot recycling;2001;215.0;2.2;2.1;2.1;1.9;705.0;699.0;6.0;657.0;363.0;79.0;36.0;179.0;8.0;14.0;61.0;96.0;48.0;-11.0;1.0;0.0;37.0
296;37 Voorbereiding tot recycling;2002;225.0;3.2;3.1;2.7;2.6;935.0;917.0;19.0;856.0;534.0;108.0;49.0;166.0;12.0;14.0;11.0;129.0;79.0;-15.0;-22.0;-2.0;40.0
297;37 Voorbereiding tot recycling;2003;200.0;3.5;3.3;3.0;2.8;999.0;979.0;20.0;928.0;570.0;115.0;54.0;190.0;8.0;16.0;15.0;151.0;71.0;-14.0;-23.0;1.0;35.0
298;37 Voorbereiding tot recycling;2004;220.0;3.6;3.4;3.0;2.8;1199.0;1184.0;16.0;1120.0;707.0;128.0;68.0;216.0;9.0;19.0;19.0;169.0;79.0;-16.0;-22.0;-1.0;40.0
299;37 Voorbereiding tot recycling;2005;205.0;3.6;3.4;3.0;2.8;1382.0;1360.0;22.0;1302.0;896.0;121.0;50.0;233.0;10.0;20.0;21.0;182.0;80.0;-15.0;-17.0;1.0;50.0
300;36631 Sociale werkvoorziening;2000;135.0;;;;;;;;;;;;;;;;;;;;;
301;36631 Sociale werkvoorziening;2001;135.0;;;;;;;;;;;;;;;;;;;;;
302;36631 Sociale werkvoorziening;2002;135.0;;;;;;;;;;;;;;;;;;;;;
303;36631 Sociale werkvoorziening;2003;115.0;97.0;86.5;107.2;95.8;3509.0;1194.0;2315.0;3476.0;334.0;2610.0;89.0;443.0;16.0;27.0;39.0;361.0;33.0;-21.0;-4.0;-4.0;4.0
304;36631 Sociale werkvoorziening;2004;95.0;97.3;87.1;109.4;98.3;3623.0;1219.0;2404.0;3611.0;341.0;2736.0;83.0;451.0;15.0;26.0;39.0;371.0;12.0;-22.0;4.0;5.0;-2.0
305;36631 Sociale werkvoorziening;2005;95.0;95.5;84.9;108.3;97.1;3582.0;1188.0;2394.0;3589.0;325.0;2722.0;86.0;456.0;12.0;30.0;29.0;385.0;-7.0;-20.0;-3.0;7.0;-24.0
306;E Energie- en waterleidingbedrijven;2000;340.0;;;;;;;;;;;;;;;;;;;;;
307;E Energie- en waterleidingbedrijven;2001;340.0;35.2;33.6;31.3;30.1;25794.0;24210.0;1584.0;23515.0;15828.0;1610.0;1774.0;4304.0;78.0;60.0;699.0;3467.0;2279.0;-550.0;43.0;10.0;1782.0
308;E Energie- en waterleidingbedrijven;2002;395.0;32.5;31.0;29.3;28.1;27761.0;26119.0;1642.0;25723.0;17903.0;1724.0;1495.0;4600.0;120.0;49.0;654.0;3777.0;2038.0;-316.0;-11.0;174.0;1884.0
309;E Energie- en waterleidingbedrijven;2003;445.0;32.7;31.0;27.8;26.7;28386.0;27408.0;;26582.0;20489.0;1538.0;1245.0;3310.0;111.0;55.0;611.0;2533.0;1804.0;-308.0;-154.0;-35.0;1307.0
310;E Energie- en waterleidingbedrijven;2004;470.0;32.6;31.1;27.3;26.1;29925.0;28531.0;1394.0;27996.0;21487.0;1602.0;1302.0;3604.0;;50.0;728.0;2635.0;1929.0;-22.0;-21.0;-180.0;1706.0
311;E Energie- en waterleidingbedrijven;2005;515.0;31.7;30.6;24.9;24.1;31153.0;29499.0;1655.0;28414.0;21609.0;1510.0;1375.0;3919.0;157.0;62.0;813.0;2887.0;2740.0;-174.0;-66.0;668.0;3168.0
312;40 Energiebedrijven;2000;310.0;;;;;;;;;;;;;;;;;;;;;
313;40 Energiebedrijven;2001;315.0;28.0;26.8;24.7;23.8;24166.0;22695.0;1471.0;22199.0;15644.0;1301.0;1459.0;3794.0;67.0;24.0;604.0;3099.0;1968.0;-366.0;50.0;12.0;1664.0
314;40 Energiebedrijven;2002;370.0;25.7;24.5;22.9;22.1;26096.0;24586.0;1511.0;24322.0;17716.0;1395.0;1167.0;4044.0;110.0;14.0;533.0;3387.0;1775.0;-188.0;39.0;175.0;1801.0
315;40 Energiebedrijven;2003;415.0;26.1;24.8;21.6;20.9;26676.0;25812.0;;25176.0;20271.0;1214.0;924.0;2768.0;96.0;17.0;509.0;2146.0;1500.0;-158.0;-125.0;-49.0;1168.0
316;40 Energiebedrijven;2004;445.0;26.3;25.1;21.4;20.5;28260.0;26975.0;1285.0;26640.0;21298.0;1283.0;992.0;3068.0;;14.0;601.0;2280.0;1620.0;105.0;-16.0;-184.0;1526.0
317;40 Energiebedrijven;2005;490.0;25.5;24.8;19.3;18.8;29459.0;27919.0;1540.0;26991.0;21426.0;1189.0;1042.0;3334.0;143.0;16.0;655.0;2520.0;2468.0;-56.0;-81.0;665.0;2996.0
318;41 Waterleidingbedrijven;2000;30.0;;;;;;;;;;;;;;;;;;;;;
319;41 Waterleidingbedrijven;2001;25.0;7.2;6.8;6.6;6.2;1627.0;1514.0;113.0;1316.0;184.0;310.0;315.0;508.0;11.0;35.0;95.0;367.0;311.0;-184.0;-8.0;-2.0;118.0
320;41 Waterleidingbedrijven;2002;25.0;6.9;6.5;6.4;6.1;1664.0;1533.0;131.0;1401.0;187.0;330.0;328.0;556.0;10.0;34.0;121.0;391.0;263.0;-128.0;-50.0;-2.0;83.0
321;41 Waterleidingbedrijven;2003;30.0;6.6;6.2;6.2;5.8;1710.0;1596.0;114.0;1406.0;218.0;324.0;321.0;545.0;15.0;38.0;103.0;389.0;304.0;-150.0;-29.0;15.0;139.0
322;41 Waterleidingbedrijven;2004;25.0;6.4;6.0;6.0;5.6;1665.0;1556.0;109.0;1356.0;190.0;320.0;311.0;536.0;17.0;36.0;126.0;357.0;309.0;-127.0;-5.0;4.0;180.0
323;41 Waterleidingbedrijven;2005;25.0;6.2;5.8;5.6;5.3;1694.0;1579.0;115.0;1423.0;184.0;321.0;333.0;585.0;14.0;47.0;158.0;366.0;272.0;-118.0;16.0;3.0;173.0
324;45 Bouwnijverheid;2000;63380.0;474.0;449.0;428.0;409.0;64915.0;63847.0;1068.0;60444.0;36386.0;15249.0;1320.0;7488.0;486.0;167.0;694.0;6141.0;4471.0;-20.0;-47.0;181.0;4586.0
325;45 Bouwnijverheid;2001;67595.0;485.0;455.0;424.0;407.0;67538.0;65920.0;1618.0;63010.0;37842.0;15864.0;1453.0;7850.0;505.0;182.0;781.0;6382.0;4528.0;103.0;-73.0;386.0;4944.0
326;45 Bouwnijverheid;2002;69440.0;481.0;456.0;424.0;405.0;67634.0;66234.0;1400.0;63022.0;36701.0;16543.0;1499.0;8280.0;512.0;182.0;807.0;6779.0;4612.0;83.0;-90.0;986.0;5591.0
327;45 Bouwnijverheid;2003;71295.0;472.0;444.0;410.0;390.0;66709.0;65756.0;953.0;62438.0;36167.0;16570.0;1486.0;8215.0;497.0;187.0;826.0;6705.0;4270.0;98.0;-100.0;185.0;4454.0
328;45 Bouwnijverheid;2004;72365.0;460.0;430.0;390.0;371.0;66818.0;65554.0;1264.0;62692.0;36561.0;16609.0;1397.0;8126.0;489.0;167.0;747.0;6723.0;4126.0;-40.0;-67.0;597.0;4616.0
329;45 Bouwnijverheid;2005;74025.0;462.0;434.0;386.0;368.0;70370.0;68713.0;1658.0;65705.0;38890.0;16714.0;1394.0;8707.0;532.0;193.0;778.0;7204.0;4665.0;-32.0;-71.0;-9.0;4554.0
330;451 Bouwrijp maken van terreinen;2000;2025.0;;;;;;;;;;;;;;;;;;;;;
331;451 Bouwrijp maken van terreinen;2001;2255.0;;;;;;;;;;;;;;;;;;;;;
332;451 Bouwrijp maken van terreinen;2002;2235.0;;;;;;;;;;;;;;;;;;;;;
333;451 Bouwrijp maken van terreinen;2003;2230.0;;;;;;;;;;;;;;;;;;;;;
334;451 Bouwrijp maken van terreinen;2004;2340.0;14.0;13.0;11.0;11.0;1737.0;1691.0;46.0;1576.0;651.0;414.0;111.0;400.0;15.0;14.0;32.0;339.0;161.0;-12.0;-1.0;3.0;151.0
335;451 Bouwrijp maken van terreinen;2005;2370.0;15.0;15.0;11.0;11.0;1934.0;1917.0;18.0;1736.0;715.0;446.0;106.0;470.0;15.0;16.0;34.0;405.0;198.0;-11.0;1.0;12.0;199.0
336;452 B&U en GWW (geen grondverzet);2000;30080.0;249.0;236.0;228.0;219.0;40835.0;40012.0;823.0;38352.0;25044.0;8568.0;706.0;4034.0;222.0;93.0;423.0;3296.0;2483.0;23.0;-33.0;141.0;2614.0
337;452 B&U en GWW (geen grondverzet);2001;32180.0;252.0;238.0;225.0;217.0;42889.0;41668.0;1221.0;40351.0;26389.0;8936.0;786.0;4238.0;239.0;109.0;474.0;3416.0;2538.0;28.0;-55.0;216.0;2727.0
338;452 B&U en GWW (geen grondverzet);2002;33320.0;250.0;238.0;224.0;214.0;42336.0;41465.0;870.0;39719.0;25231.0;9251.0;813.0;4424.0;248.0;106.0;474.0;3596.0;2617.0;42.0;-59.0;140.0;2740.0
339;452 B&U en GWW (geen grondverzet);2003;34130.0;244.0;231.0;216.0;206.0;41974.0;41295.0;679.0;39576.0;24911.0;9411.0;820.0;4434.0;236.0;103.0;483.0;3612.0;2398.0;49.0;-80.0;126.0;2493.0
340;452 B&U en GWW (geen grondverzet);2004;34680.0;239.0;225.0;208.0;199.0;42550.0;41618.0;931.0;40301.0;25658.0;9543.0;769.0;4332.0;225.0;91.0;412.0;3604.0;2248.0;12.0;-61.0;-14.0;2185.0
341;452 B&U en GWW (geen grondverzet);2005;35815.0;237.0;224.0;202.0;193.0;44670.0;43543.0;1127.0;42113.0;27452.0;9332.0;759.0;4569.0;251.0;103.0;431.0;3784.0;2557.0;44.0;-61.0;-4.0;2536.0
342;453 Bouwinstallatiebedrijven;2000;10695.0;134.0;127.0;119.0;114.0;14593.0;14435.0;158.0;13532.0;7290.0;3985.0;271.0;1985.0;168.0;33.0;141.0;1643.0;1061.0;18.0;-5.0;-3.0;1071.0
343;453 Bouwinstallatiebedrijven;2001;10875.0;136.0;129.0;120.0;115.0;15066.0;14787.0;280.0;14048.0;7509.0;4186.0;278.0;2075.0;173.0;33.0;171.0;1698.0;1018.0;129.0;-10.0;129.0;1267.0
344;453 Bouwinstallatiebedrijven;2002;10365.0;135.0;128.0;121.0;115.0;15071.0;14687.0;384.0;14098.0;7260.0;4353.0;281.0;2204.0;161.0;34.0;188.0;1821.0;973.0;104.0;-16.0;811.0;1871.0
345;453 Bouwinstallatiebedrijven;2003;10615.0;131.0;124.0;117.0;112.0;14869.0;14733.0;136.0;13945.0;7245.0;4313.0;265.0;2122.0;158.0;36.0;181.0;1747.0;923.0;102.0;-13.0;30.0;1043.0
346;453 Bouwinstallatiebedrijven;2004;10410.0;127.0;119.0;110.0;105.0;14520.0;14359.0;160.0;13611.0;7102.0;4161.0;253.0;2095.0;161.0;32.0;193.0;1709.0;908.0;0.0;-2.0;606.0;1513.0
347;453 Bouwinstallatiebedrijven;2005;10480.0;133.0;125.0;114.0;109.0;15345.0;14961.0;384.0;14400.0;7466.0;4403.0;252.0;2279.0;175.0;40.0;192.0;1872.0;945.0;-24.0;-12.0;-20.0;889.0
348;454 Afwerken van gebouwen;2000;19650.0;;;;;;;;;;;;;;;;;;;;;
349;454 Afwerken van gebouwen;2001;21330.0;74.0;67.0;60.0;57.0;6809.0;6746.0;63.0;6078.0;2994.0;2061.0;158.0;864.0;71.0;18.0;77.0;698.0;731.0;-23.0;-5.0;0.0;702.0
350;454 Afwerken van gebouwen;2002;22540.0;74.0;69.0;61.0;57.0;7286.0;7253.0;33.0;6512.0;3211.0;2214.0;156.0;931.0;81.0;19.0;86.0;745.0;774.0;-31.0;-9.0;-3.0;730.0
351;454 Afwerken van gebouwen;2003;23360.0;75.0;68.0;59.0;54.0;7130.0;7062.0;69.0;6372.0;3137.0;2122.0;163.0;950.0;79.0;21.0;96.0;754.0;758.0;-23.0;-5.0;-4.0;725.0
352;454 Afwerken van gebouwen;2004;23995.0;72.0;66.0;55.0;51.0;7013.0;6918.0;95.0;6281.0;2876.0;2230.0;167.0;1008.0;80.0;23.0;89.0;816.0;732.0;-29.0;-2.0;-3.0;699.0
353;454 Afwerken van gebouwen;2005;24435.0;69.0;63.0;52.0;49.0;7374.0;7279.0;95.0;6507.0;3008.0;2259.0;177.0;1064.0;85.0;26.0;101.0;852.0;867.0;-27.0;1.0;1.0;842.0
354;455 Verhuur bouwmachines met personeel;2000;925.0;;;;;;;;;;;;;;;;;;;;;
355;455 Verhuur bouwmachines met personeel;2001;950.0;;;;;;;;;;;;;;;;;;;;;
356;455 Verhuur bouwmachines met personeel;2002;980.0;;;;;;;;;;;;;;;;;;;;;
357;455 Verhuur bouwmachines met personeel;2003;695.0;;;;;;;;;;;;;;;;;;;;;
358;455 Verhuur bouwmachines met personeel;2004;940.0;8.0;7.0;6.0;6.0;998.0;967.0;31.0;922.0;274.0;260.0;97.0;291.0;9.0;7.0;20.0;255.0;76.0;-12.0;-1.0;4.0;68.0
359;455 Verhuur bouwmachines met personeel;2005;930.0;8.0;7.0;7.0;6.0;1048.0;1013.0;34.0;950.0;250.0;274.0;101.0;325.0;7.0;8.0;20.0;290.0;98.0;-13.0;0.0;3.0;88.0
360;4511a Burgerlijke/utiliteitsbouw;2000;24700.0;167.0;158.0;152.0;145.0;29037.0;28585.0;452.0;27234.0;18804.0;5623.0;406.0;2401.0;141.0;51.0;283.0;1926.0;1803.0;42.0;-29.0;-5.0;1811.0
361;4511a Burgerlijke/utiliteitsbouw;2001;26485.0;172.0;161.0;151.0;145.0;30068.0;29557.0;511.0;28243.0;19461.0;5835.0;451.0;2495.0;142.0;55.0;318.0;1980.0;1826.0;32.0;-27.0;5.0;1836.0
362;4511a Burgerlijke/utiliteitsbouw;2002;27505.0;168.0;159.0;148.0;141.0;29357.0;28957.0;400.0;27469.0;18390.0;6006.0;476.0;2597.0;156.0;53.0;320.0;2068.0;1888.0;29.0;-26.0;-3.0;1888.0
363;4511a Burgerlijke/utiliteitsbouw;2003;28155.0;166.0;157.0;145.0;138.0;29630.0;29373.0;257.0;27746.0;18505.0;6157.0;462.0;2622.0;149.0;57.0;335.0;2081.0;1884.0;20.0;-43.0;-2.0;1860.0
364;4511a Burgerlijke/utiliteitsbouw;2004;28860.0;164.0;154.0;140.0;134.0;30035.0;29742.0;293.0;28329.0;19096.0;6265.0;387.0;2582.0;167.0;47.0;279.0;2089.0;1706.0;20.0;-31.0;16.0;1711.0
365;4511a Burgerlijke/utiliteitsbouw;2005;29900.0;160.0;150.0;135.0;129.0;31086.0;30681.0;404.0;29400.0;20242.0;6079.0;388.0;2692.0;184.0;49.0;292.0;2167.0;1685.0;17.0;-27.0;17.0;1693.0
366;4511b Grond-, water- en wegenbouw;2000;4805.0;75.0;72.0;70.0;68.0;11086.0;10714.0;372.0;10483.0;5878.0;2668.0;309.0;1626.0;74.0;49.0;144.0;1359.0;603.0;-16.0;-4.0;176.0;758.0
367;4511b Grond-, water- en wegenbouw;2001;5160.0;76.0;73.0;70.0;68.0;12150.0;11442.0;708.0;11507.0;6545.0;2859.0;352.0;1750.0;88.0;59.0;166.0;1437.0;644.0;-2.0;-28.0;237.0;851.0
368;4511b Grond-, water- en wegenbouw;2002;5185.0;77.0;74.0;71.0;69.0;12521.0;12063.0;458.0;11847.0;6580.0;3019.0;367.0;1881.0;85.0;58.0;162.0;1576.0;674.0;9.0;-31.0;171.0;823.0
369;4511b Grond-, water- en wegenbouw;2003;5325.0;72.0;69.0;66.0;64.0;11367.0;10850.0;517.0;10927.0;5673.0;3043.0;378.0;1833.0;83.0;55.0;164.0;1531.0;440.0;25.0;-35.0;149.0;581.0
370;4511b Grond-, water- en wegenbouw;2004;5310.0;71.0;67.0;62.0;61.0;11744.0;11105.0;639.0;11204.0;6100.0;2969.0;403.0;1732.0;56.0;51.0;137.0;1488.0;540.0;-12.0;-29.0;-23.0;476.0
371;4511b Grond-, water- en wegenbouw;2005;5430.0;75.0;72.0;64.0;62.0;13108.0;12396.0;712.0;12267.0;6813.0;3087.0;395.0;1972.0;66.0;63.0;147.0;1696.0;841.0;23.0;-36.0;-7.0;821.0
372;4525a Bouw, geen B&U en GWW;2000;33875.0;232.0;218.0;206.0;196.0;24792.0;24548.0;244.0;22727.0;11704.0;6957.0;605.0;3461.0;271.0;66.0;267.0;2857.0;2064.0;-46.0;-13.0;11.0;2016.0
373;4525a Bouw, geen B&U en GWW;2001;35950.0;237.0;221.0;203.0;194.0;25319.0;24921.0;398.0;23261.0;11836.0;7170.0;650.0;3604.0;275.0;67.0;297.0;2965.0;2058.0;74.0;-19.0;144.0;2257.0
374;4525a Bouw, geen B&U en GWW;2002;36745.0;236.0;223.0;205.0;195.0;25756.0;25214.0;541.0;23706.0;11732.0;7518.0;656.0;3801.0;271.0;71.0;325.0;3134.0;2050.0;45.0;-33.0;817.0;2880.0
375;4525a Bouw, geen B&U en GWW;2003;37830.0;233.0;218.0;199.0;188.0;25712.0;25532.0;179.0;23766.0;11989.0;7370.0;646.0;3761.0;264.0;75.0;327.0;3095.0;1946.0;52.0;-23.0;38.0;2014.0
376;4525a Bouw, geen B&U en GWW;2004;38195.0;225.0;209.0;187.0;177.0;25039.0;24707.0;332.0;23158.0;11366.0;7375.0;607.0;3812.0;266.0;69.0;331.0;3146.0;1880.0;-48.0;-7.0;604.0;2429.0
377;4525a Bouw, geen B&U en GWW;2005;38695.0;227.0;212.0;187.0;177.0;26177.0;25635.0;541.0;24038.0;11836.0;7548.0;611.0;4043.0;282.0;81.0;339.0;3341.0;2139.0;-72.0;-9.0;-18.0;2041.0
378;50 Handel,reparatie auto's, motorfietsen;2000;23350.0;;;;;;;;;;;;;;;;;;;;;
379;50 Handel,reparatie auto's, motorfietsen;2001;23090.0;;;;;64513.0;64344.0;169.0;62608.0;52052.0;3676.0;649.0;6229.0;915.0;158.0;356.0;4800.0;1906.0;;;;1634.0
380;50 Handel,reparatie auto's, motorfietsen;2002;22840.0;;136.9;;113.9;63560.0;63388.0;172.0;61617.0;50891.0;3713.0;623.0;6390.0;911.0;154.0;378.0;4947.0;1943.0;;;;1602.0
381;50 Handel,reparatie auto's, motorfietsen;2003;20940.0;;135.9;;114.1;63438.0;63254.0;184.0;61639.0;50832.0;3844.0;615.0;6348.0;945.0;171.0;381.0;4851.0;1799.0;;;;1579.0
382;50 Handel,reparatie auto's, motorfietsen;2004;21460.0;;135.9;;114.9;64582.0;64324.0;258.0;62797.0;51709.0;3871.0;585.0;6632.0;937.0;167.0;388.0;5140.0;1786.0;;;;1495.0
383;50 Handel,reparatie auto's, motorfietsen;2005;21745.0;;133.8;;112.5;64646.0;64429.0;218.0;63033.0;51566.0;3900.0;571.0;6996.0;963.0;181.0;403.0;5449.0;1621.0;;;;1348.0
384;501 Handel in en reparatie van auto's;2000;14870.0;;;;;45105.0;;;43861.0;36287.0;;384.0;;;;;;1244.0;;;;1133.0
385;501 Handel in en reparatie van auto's;2001;14685.0;;90.4;;76.7;46657.0;46535.0;122.0;45381.0;37534.0;2422.0;438.0;4986.0;687.0;89.0;251.0;3959.0;1276.0;;;;1094.0
386;501 Handel in en reparatie van auto's;2002;14635.0;;86.9;;72.2;46392.0;46261.0;131.0;45084.0;37087.0;2445.0;406.0;5146.0;705.0;89.0;251.0;4101.0;1309.0;;;;1045.0
387;501 Handel in en reparatie van auto's;2003;13405.0;;87.1;;73.7;45903.0;45782.0;121.0;44732.0;36690.0;2554.0;389.0;5099.0;739.0;99.0;259.0;4002.0;1171.0;;;;1016.0
388;501 Handel in en reparatie van auto's;2004;13715.0;;87.0;;74.3;46799.0;46616.0;182.0;45642.0;37309.0;2571.0;378.0;5384.0;750.0;100.0;266.0;4268.0;1157.0;;;;947.0
389;501 Handel in en reparatie van auto's;2005;13800.0;;84.1;;71.1;45732.0;45574.0;157.0;44739.0;36165.0;2564.0;353.0;5657.0;753.0;105.0;268.0;4531.0;998.0;;;;791.0
390;5010a Handel/reparatie v. bedrijfsauto's;2000;1050.0;;;;;3977.0;;;3790.0;3097.0;;56.0;;;;;;188.0;;;;155.0
391;5010a Handel/reparatie v. bedrijfsauto's;2001;1105.0;;11.3;;10.5;3775.0;3765.0;10.0;3590.0;2862.0;382.0;57.0;286.0;41.0;9.0;27.0;209.0;185.0;;;;148.0
392;5010a Handel/reparatie v. bedrijfsauto's;2002;1165.0;;11.5;;10.6;3806.0;3800.0;7.0;3651.0;2888.0;403.0;48.0;312.0;47.0;10.0;30.0;225.0;156.0;;;;122.0
393;5010a Handel/reparatie v. bedrijfsauto's;2003;1060.0;;;;;;;;;;;;;;;;;;;;;
