ID;RegioS;Perioden;AlleLanden_1;Nederland_2;BuitenlandTotaal_3;EuropaExclusiefNederland_4;Duitsland_5;Belgie_6;GrootBrittannie_7;Frankrijk_8;Zwitserland_9;Italie_10;Spanje_11;Denemarken_12;Zweden_13;OverigeLandenEurozone_14;OverigEuropa_15;Amerika_16;Azie_17;AustralieEnOceanie_18;Afrika_19;AlleLanden_20;Nederland_21;BuitenlandTotaal_22;EuropaExclusiefNederland_23;Duitsland_24;Belgie_25;GrootBrittannie_26;Frankrijk_27;Zwitserland_28;Italie_29;Spanje_30;Denemarken_31;Zweden_32;OverigeLandenEurozone_33;OverigEuropa_34;Amerika_35;Azie_36;AustralieEnOceanie_37;Afrika_38
4950;Bos en Heide Midden-Nederland (TG);2004 1e kwartaal;170.5;164.7;5.8;5.7;3.6;;;;;;;;;;;;;;;683.7;648.4;35.2;33.9;19.3;;;;;;;;;;;;;;
4951;Bos en Heide Midden-Nederland (TG);2004 april;119.9;109.1;10.8;10.7;6.1;1.9;;;;;;;;;;;;;;475.6;422.8;52.8;50.4;29.4;8.1;;;;;;;;;;;;;
4952;Bos en Heide Midden-Nederland (TG);2004 mei;210.6;202.0;8.6;8.5;6.0;1.1;;;;;;;;;;;;;;937.8;897.5;40.3;39.5;28.7;4.2;;;;;;;;;;;;;
4953;Bos en Heide Midden-Nederland (TG);2004 juni;171.9;158.4;13.5;12.7;9.0;;1.0;;;;;;;;;;;;;772.8;715.6;57.2;54.1;40.0;;4.1;;;;;;;;;;;;
4954;Bos en Heide Midden-Nederland (TG);2004 2e kwartaal;502.4;469.5;32.9;31.8;21.1;3.8;2.4;;;;;;;;1.2;;;;;2186.2;2035.9;150.3;144.0;98.1;15.4;11.5;;;;;;;;7.7;;;;
4955;Bos en Heide Midden-Nederland (TG);2004 juli;183.3;169.0;14.4;13.6;6.1;1.9;1.1;;;;;;;;1.6;;;;;1231.3;1154.3;77.0;72.1;36.3;9.8;7.3;;;;;;;;7.9;;;;
4956;Bos en Heide Midden-Nederland (TG);2004 augustus;218.8;198.7;20.1;19.3;9.7;2.3;2.3;;;1.8;;;;;1.4;;;;;1585.8;1480.0;105.8;100.3;54.0;12.4;15.4;;;3.3;;;;;9.6;;;;
4957;Bos en Heide Midden-Nederland (TG);2004 september;146.9;138.3;8.6;8.3;4.9;1.7;;;;;;;;;;;;;;638.6;598.2;40.3;39.0;23.8;8.2;;;;;;;;;;;;;
4958;Bos en Heide Midden-Nederland (TG);2004 3e kwartaal;549.0;506.0;43.0;41.3;20.7;5.8;4.3;1.8;;2.5;;;;;3.3;;1.1;;;3455.7;3232.6;223.1;211.3;114.2;30.4;25.9;5.4;;4.7;;;;;19.2;;8.6;;
4959;Bos en Heide Midden-Nederland (TG);2004 oktober;124.2;118.5;5.7;5.6;3.9;;;;;;;;;;;;;;;567.8;538.7;29.1;28.4;20.3;;;;;;;;;;;;;;
4960;Bos en Heide Midden-Nederland (TG);2004 november;80.5;75.5;5.0;4.9;1.5;2.9;;;;;;;;;;;;;;287.3;265.8;21.5;20.6;6.9;10.7;;;;;;;;;;;;;
4961;Bos en Heide Midden-Nederland (TG);2004 december;56.7;54.4;2.4;2.3;1.3;;;;;;;;;;;;;;;235.2;225.0;10.2;9.9;4.8;;;;;;;;;;;;;;
4962;Bos en Heide Midden-Nederland (TG);2004 4e kwartaal;261.4;248.4;13.1;12.8;6.7;4.1;;;;;;;;;;;;;;1090.3;1029.5;60.8;58.9;32.1;15.7;;;;;;;;;;;;;
4963;Bos en Heide Midden-Nederland (TG);2004;1483.3;1388.5;94.8;91.6;52.1;14.4;7.5;3.0;;2.9;1.0;2.2;;1.4;5.2;;1.6;;;7415.9;6946.5;469.4;448.1;263.7;64.1;42.2;10.5;;6.3;4.3;7.9;;7.6;35.3;;13.3;;
4964;Bos en Heide Midden-Nederland (TG);2005 januari;65.3;63.4;2.0;1.9;1.2;;;;;;;;;;;;;;;257.1;246.1;11.1;10.7;6.8;;;;;;;;;;;;;;
4965;Bos en Heide Midden-Nederland (TG);2005 februari;58.6;56.2;2.4;2.4;1.3;;;;;;;;;;;;;;;228.8;218.2;10.7;10.6;5.5;;;;;;;;;;;;;;
4966;Bos en Heide Midden-Nederland (TG);2005 maart;70.3;65.3;5.0;5.0;3.4;;;;;;;;;;;;;;;288.1;262.7;25.4;25.3;17.4;;;;;;;;;;;;;;
4967;Bos en Heide Midden-Nederland (TG);2005 1e kwartaal;194.3;184.9;9.4;9.4;5.9;1.8;;;;;;;;;;;;;;774.1;727.0;47.1;46.6;29.7;8.1;;;;;;;;;;;;;
4968;Bos en Heide Midden-Nederland (TG);2005 april;105.6;97.2;8.4;8.3;4.6;1.9;;;;;;;;;;;;;;432.6;399.7;32.9;31.9;16.5;7.5;;;;;;;;;;;;;
4969;Bos en Heide Midden-Nederland (TG);2005 mei;230.0;209.5;20.6;20.4;18.1;;;;;;;;;;;;;;;1060.1;979.3;80.8;79.3;69.1;;;;;;;;;;;;;;
4970;Bos en Heide Midden-Nederland (TG);2005 juni;161.8;150.7;11.1;10.9;8.3;;1.0;;;;;;;;;;;;;828.8;776.5;52.3;50.4;37.3;;5.2;;;;;;;;;;;;
4971;Bos en Heide Midden-Nederland (TG);2005 2e kwartaal;497.5;457.4;40.1;39.6;31.0;3.3;2.3;;;;;;;;;;;;;2321.6;2155.6;166.0;161.7;122.9;13.8;10.5;;;;;;;;;;;;
4972;Bos en Heide Midden-Nederland (TG);2005 juli;191.3;172.3;19.1;17.7;11.7;2.0;1.0;;;;;;;;;;;;;1506.1;1371.2;134.8;110.7;82.8;10.4;4.7;;;;;;;;;;;;
4973;Bos en Heide Midden-Nederland (TG);2005 augustus;225.3;206.2;19.1;18.5;9.2;2.8;1.9;;;1.6;;;;;;;;;;1596.0;1486.2;109.8;105.2;55.3;13.7;14.0;;;4.1;;;;;;;;;
4974;Bos en Heide Midden-Nederland (TG);2005 september;143.2;131.9;11.3;11.1;8.3;;1.2;;;;;;;;;;;;;733.8;680.5;53.4;51.7;38.3;;5.1;;;;;;;;;;;;
4975;Bos en Heide Midden-Nederland (TG);2005 3e kwartaal;559.8;510.3;49.5;47.3;29.2;5.8;4.1;1.5;;2.1;;;;;1.8;;;;1.0;3835.8;3537.9;297.9;267.6;176.4;27.7;23.8;6.5;;5.4;;;;;14.4;;;;21.6
4976;Bos en Heide Midden-Nederland (TG);2005 oktober;136.4;128.8;7.6;7.5;5.8;;;;;;;;;;;;;;;687.2;648.4;38.8;38.1;28.6;;;;;;;;;;;;;;
4977;Bos en Heide Midden-Nederland (TG);2005 november;73.1;67.7;5.4;5.4;1.7;3.1;;;;;;;;;;;;;;269.9;248.2;21.8;21.5;7.7;11.0;;;;;;;;;;;;;
4978;Bos en Heide Midden-Nederland (TG);2005 december;55.6;52.9;2.6;2.6;1.5;;;;;;;;;;;;;;;250.4;233.9;16.6;16.1;9.8;;;;;;;;;;;;;;
4979;Bos en Heide Midden-Nederland (TG);2005 4e kwartaal;265.1;249.5;15.6;15.4;9.0;4.7;;;;;;;;;;;;;;1207.6;1130.5;77.1;75.7;46.0;19.1;;;;;;;;;;;;;
4980;Bos en Heide Midden-Nederland (TG);2005;1516.7;1402.1;114.6;111.6;75.1;15.6;7.7;2.8;;2.6;1.2;1.1;;1.7;2.8;;;;1.1;8139.1;7550.9;588.2;551.6;375.0;68.7;41.2;13.6;;7.1;6.0;4.1;;11.2;20.6;;;;21.9
4981;Bos en Heide Midden-Nederland (TG);2006 januari;61.8;58.6;3.2;3.1;1.9;;;;;;;;;;;;;;;237.6;225.4;12.2;11.5;6.9;;;;;;;;;;;;;;
4982;Bos en Heide Midden-Nederland (TG);2006 februari;59.8;57.8;2.1;2.0;1.2;;;;;;;;;;;;;;;238.1;229.1;9.0;8.6;4.5;;;;;;;;;;;;;;
4983;Bos en Heide Midden-Nederland (TG);2006 maart;59.7;56.0;3.7;3.7;2.5;;;;;;;;;;;;;;;236.5;221.3;15.2;14.8;8.7;;;;;;;;;;;;;;
4984;Bos en Heide Midden-Nederland (TG);2006 1e kwartaal;181.3;172.3;9.0;8.8;5.6;2.0;;;;;;;;;;;;;;712.2;675.9;36.3;34.9;20.0;7.2;;;;;;;;;;;;;
4985;Bos en Heide Midden-Nederland (TG);2006 april;120.3;106.4;13.9;13.8;8.4;2.9;;;;;;;;;;;;;;494.1;430.7;63.4;62.6;37.4;13.1;;;;;;;;;;;;;
4986;Bos en Heide Midden-Nederland (TG);2006 mei;188.2;176.3;11.9;11.6;6.7;2.8;1.0;;;;;;;;;;;;;818.2;765.9;52.3;50.9;31.6;7.7;6.1;;;;;;;;;;;;
4987;Bos en Heide Midden-Nederland (TG);2006 juni;209.8;189.6;20.2;19.8;13.8;1.3;2.5;;;;;;;;;;;;;1084.6;990.5;94.1;91.5;65.0;5.5;12.8;;;;;;;;;;;;
4988;Bos en Heide Midden-Nederland (TG);2006 2e kwartaal;518.2;472.3;46.0;45.2;28.9;7.0;4.4;1.0;;;;;;;1.1;;;;;2396.9;2187.1;209.8;205.0;134.0;26.3;23.4;4.3;;;;;;;4.9;;;;
4989;Bos en Heide Midden-Nederland (TG);2006 juli;186.6;169.8;16.9;16.5;10.2;1.8;1.1;;;;;;;;;;;;;1229.5;1140.9;88.7;86.1;54.4;9.6;6.9;;;;;;;;;;;;
4990;Bos en Heide Midden-Nederland (TG);2006 augustus;209.5;190.6;18.9;18.4;10.5;2.0;1.6;;;1.6;;;;;;;;;;1459.8;1359.8;100.0;96.7;54.7;11.8;12.6;;;3.3;;;;;;;;;
4991;Bos en Heide Midden-Nederland (TG);2006 september;176.4;166.3;10.0;9.8;6.0;1.0;1.5;;;;;;;;;;;;;778.4;733.9;44.4;43.4;25.1;3.9;8.3;;;;;;;;;;;;
4992;Bos en Heide Midden-Nederland (TG);2006 3e kwartaal;572.5;526.7;45.8;44.7;26.7;4.9;4.2;1.4;;2.7;;;;1.3;1.5;;;;;3467.7;3234.6;233.2;226.1;134.3;25.3;27.8;5.4;;7.4;;;;7.4;10.2;;;;
4993;Bos en Heide Midden-Nederland (TG);2006 oktober;120.8;112.7;8.1;7.8;5.4;1.3;;;;;;;;;;;;;;532.8;496.4;36.4;35.0;23.0;6.3;;;;;;;;;;;;;
4994;Bos en Heide Midden-Nederland (TG);2006 november;79.8;74.5;5.4;5.3;1.9;2.7;;;;;;;;;;;;;;298.4;280.3;18.1;17.2;6.5;7.6;;;;;;;;;;;;;
4995;Bos en Heide Midden-Nederland (TG);2006 december;62.1;60.2;1.8;1.8;;;;;;;;;;;;;;;;283.7;271.8;11.9;11.7;;;;;;;;;;;;;;;
4996;Bos en Heide Midden-Nederland (TG);2006 4e kwartaal;262.7;247.4;15.3;14.9;8.1;4.4;;;;;;;;;;;;;;1115.0;1048.6;66.4;63.9;35.7;15.7;;;;;;;;;;;;;
4997;Bos en Heide Midden-Nederland (TG);2006;1534.7;1418.7;116.0;113.5;69.4;18.3;9.4;3.2;;3.8;1.2;1.2;;2.6;3.1;;1.0;;;7691.9;7146.1;545.7;530.0;324.0;74.5;55.8;13.7;;11.7;5.3;4.5;;15.8;18.6;;6.1;;
4998;Bos en Heide Midden-Nederland (TG);2007 januari;69.1;64.7;4.3;4.2;3.1;1.2;;;;;;;;;;;;;;275.1;257.5;17.6;16.6;11.5;3.9;;;;;;;;;;;;;
4999;Bos en Heide Midden-Nederland (TG);2007 februari;70.4;66.7;3.7;3.7;1.9;1.3;;;;;;;;;;;;;;308.4;292.3;16.1;16.0;8.0;5.2;;;;;;;;;;;;;
5000;Bos en Heide Midden-Nederland (TG);2007 maart;79.2;74.7;4.5;4.4;3.1;;;;;;;;;;;;;;;331.3;307.7;23.6;22.3;14.9;;;;;;;;;;;;;;
5001;Bos en Heide Midden-Nederland (TG);2007 1e kwartaal;218.7;206.2;12.5;12.3;8.0;3.4;;;;;;;;;;;;;;914.7;857.4;57.3;54.8;34.4;12.7;;;;;;;;;;;;;
5002;Bos en Heide Midden-Nederland (TG);2007 april;153.0;134.6;18.4;18.1;10.6;4.1;1.1;1.1;;;;;;;;;;;;614.0;537.9;76.1;74.4;45.0;14.1;5.5;4.5;;;;;;;;;;;
5003;Bos en Heide Midden-Nederland (TG);2007 mei;220.0;206.7;13.3;13.0;9.9;1.5;;;;;;;;;;;;;;1019.3;965.8;53.5;51.2;39.2;5.6;;;;;;;;;;;;;
5004;Bos en Heide Midden-Nederland (TG);2007 juni;193.6;178.2;15.4;15.0;11.1;1.1;;;;;;;;;;;;;;870.6;798.7;71.9;68.5;51.8;4.3;;;;;;;;;;;;;
5005;Bos en Heide Midden-Nederland (TG);2007 2e kwartaal;566.6;519.5;47.1;46.1;31.6;6.8;2.7;2.0;;;;;;;;;;;;2503.9;2302.5;201.5;194.1;136.1;24.1;12.5;8.0;;;;;;;;;;;
5006;Bos en Heide Midden-Nederland (TG);2007 juli;179.2;160.7;18.6;17.9;10.4;2.2;;;;;;;;;;;;;;1049.8;956.0;93.8;90.1;57.3;11.7;;;;;;;;;;;;;
5007;Bos en Heide Midden-Nederland (TG);2007 augustus;231.1;211.7;19.4;18.9;8.9;2.7;2.1;1.1;;1.6;;;;;;;;;;1597.8;1501.5;96.2;92.7;42.4;14.8;13.3;4.5;;4.3;;;;;;;;;
5008;Bos en Heide Midden-Nederland (TG);2007 september;158.5;147.7;10.8;9.9;6.2;1.3;;;;;;;;;;;;;;745.7;694.5;51.2;48.5;31.2;5.2;;;;;;;;;;;;;
5009;Bos en Heide Midden-Nederland (TG);2007 3e kwartaal;568.9;520.1;48.8;46.7;25.5;6.2;4.0;2.1;;2.4;1.5;;;1.7;1.4;;;;;3393.3;3152.1;241.2;231.3;130.9;31.7;23.5;7.9;;6.7;7.7;;;7.9;6.4;;;;
5010;Bos en Heide Midden-Nederland (TG);2007 oktober;137.2;127.4;9.8;9.3;6.6;1.5;;;;;;;;;;;;;;591.0;542.6;48.4;46.5;33.1;6.9;;;;;;;;;;;;;
5011;Bos en Heide Midden-Nederland (TG);2007 november;91.2;82.5;8.7;8.1;2.8;4.3;;;;;;;;;;;;;;351.9;320.1;31.9;30.0;12.6;12.2;;;;;;;;;;;;;
5012;Bos en Heide Midden-Nederland (TG);2007 december;66.3;62.5;3.8;3.7;1.8;;;;;;;;;;;;;;;305.4;285.5;20.0;19.1;10.3;;;;;;;;;;;;;;
5013;Bos en Heide Midden-Nederland (TG);2007 4e kwartaal;294.7;272.4;22.3;21.1;11.2;6.6;1.2;;;;;;;;;;;;;1248.4;1148.2;100.2;95.7;55.9;22.6;5.7;;;;;;;;;;;;
5014;Bos en Heide Midden-Nederland (TG);2007;1649.0;1518.3;130.7;126.2;76.3;22.8;8.1;5.1;1.1;2.7;2.0;1.3;;3.1;3.0;1.7;2.0;;;8060.3;7460.1;600.2;576.0;357.3;91.0;43.6;21.4;6.0;8.0;10.0;5.2;;15.9;14.8;10.5;9.1;;
5015;Bos en Heide Midden-Nederland (TG);2008 januari;69.6;61.8;7.8;7.6;3.3;3.6;;;;;;;;;;;;;;283.6;251.4;32.1;31.5;17.6;10.0;;;;;;;;;;;;;
5016;Bos en Heide Midden-Nederland (TG);2008 februari;79.0;75.6;3.4;3.4;1.7;;;;;;;;;;;;;;;303.9;288.9;15.0;14.8;7.4;;;;;;;;;;;;;;
5017;Bos en Heide Midden-Nederland (TG);2008 maart;91.2;81.9;9.3;9.1;6.0;1.9;;;;;;;;;;;;;;343.5;299.1;44.4;43.1;28.6;8.4;;;;;;;;;;;;;
5018;Bos en Heide Midden-Nederland (TG);2008 1e kwartaal;239.8;219.3;20.5;20.1;10.9;6.5;;;;;;;;;;;;;;931.0;839.5;91.5;89.3;53.5;22.5;;;;;;;;;;;;;
5019;Bos en Heide Midden-Nederland (TG);2008 april;108.8;99.1;9.7;9.4;4.5;1.9;1.4;;;;;;;;;;;;;458.1;415.5;42.5;40.4;18.1;7.4;6.6;;;;;;;;;;;;
5020;Bos en Heide Midden-Nederland (TG);2008 mei;216.3;201.6;14.7;14.4;10.5;1.3;1.6;;;;;;;;;;;;;980.9;919.1;61.8;60.3;42.0;5.1;9.3;;;;;;;;;;;;
5021;Bos en Heide Midden-Nederland (TG);2008 juni;174.6;165.5;9.1;8.7;5.5;;1.4;;;;;;;;;;;;;790.3;744.3;46.0;42.9;25.0;;8.4;;;;;;;;;;;;
5022;Bos en Heide Midden-Nederland (TG);2008 2e kwartaal;499.7;466.2;33.5;32.4;20.5;4.1;4.3;1.1;;;;;;;;;;;;2229.2;2078.9;150.3;143.6;85.1;16.6;24.3;5.8;;;;;;;;;;;
5023;Bos en Heide Midden-Nederland (TG);2008 juli;176.3;161.4;14.9;14.5;8.5;2.2;1.2;;;;;;;;;;;;;1248.9;1165.4;83.5;80.6;49.4;12.6;7.6;;;;;;;;;;;;
5024;Bos en Heide Midden-Nederland (TG);2008 augustus;208.1;191.2;17.0;16.2;7.2;2.9;2.3;;;1.2;;;;;;;;;;1396.9;1313.0;83.9;79.2;35.0;15.2;14.8;;;3.1;;;;;;;;;
5025;Bos en Heide Midden-Nederland (TG);2008 september;160.5;150.2;10.4;10.0;6.6;;1.4;;;;;;;;;;;;;698.6;652.4;46.3;44.2;27.3;;7.8;;;;;;;;;;;;
5026;Bos en Heide Midden-Nederland (TG);2008 3e kwartaal;544.9;502.7;42.2;40.7;22.3;6.1;4.9;1.1;;1.6;;;;;1.4;;;;;3344.4;3130.8;213.6;204.1;111.7;31.8;30.3;4.3;;4.1;;;;;6.0;;;;
5027;Bos en Heide Midden-Nederland (TG);2008 oktober;142.5;130.6;11.8;11.3;6.5;2.8;;;;;;;;;;;;;;621.8;568.1;53.7;51.1;30.9;12.5;;;;;;;;;;;;;
5028;Bos en Heide Midden-Nederland (TG);2008 november;81.6;77.7;3.9;3.9;1.6;1.6;;;;;;;;;;;;;;321.8;304.7;17.1;16.5;7.3;5.6;;;;;;;;;;;;;
5029;Bos en Heide Midden-Nederland (TG);2008 december;73.0;70.3;2.7;2.6;1.3;;;;;;;;;;;;;;;329.0;313.1;16.0;15.5;8.4;;;;;;;;;;;;;;
5030;Bos en Heide Midden-Nederland (TG);2008 4e kwartaal;297.1;278.7;18.4;17.7;9.4;5.1;;;;;;;;;1.1;;;;;1272.6;1185.8;86.7;83.1;46.6;21.5;;;;;;;;;3.7;;;;
5031;Bos en Heide Midden-Nederland (TG);2008;1581.5;1466.9;114.6;111.0;63.2;21.7;10.7;3.4;1.1;2.1;1.3;1.2;;2.1;3.5;1.4;;;;7777.2;7235.1;542.2;520.1;297.0;92.4;62.2;15.4;5.3;6.2;7.0;5.0;;11.5;16.0;8.8;;;
5032;Bos en Heide Midden-Nederland (TG);2009 januari;57.8;54.7;3.1;3.0;2.0;;;;;;;;;;;;;;;253.9;238.9;15.0;14.3;9.5;;;;;;;;;;;;;;
5033;Bos en Heide Midden-Nederland (TG);2009 februari;65.7;63.4;2.4;2.4;1.1;;;;;;;;;;;;;;;273.1;261.9;11.2;11.0;5.1;;;;;;;;;;;;;;
5034;Bos en Heide Midden-Nederland (TG);2009 maart;68.1;66.0;2.1;2.1;1.3;;;;;;;;;;;;;;;271.7;260.9;10.9;10.5;6.0;;;;;;;;;;;;;;
5035;Bos en Heide Midden-Nederland (TG);2009 1e kwartaal;191.7;184.1;7.6;7.4;4.4;1.5;;;;;;;;;;;;;;798.7;761.6;37.1;35.7;20.6;6.0;;;;;;;;;;;;;
5036;Bos en Heide Midden-Nederland (TG);2009 april;119.9;106.3;13.6;13.2;7.5;3.4;;;;;;;;;;;;;;552.7;489.2;63.5;61.5;35.3;14.6;;;;;;;;;;;;;
5037;Bos en Heide Midden-Nederland (TG);2009 mei;222.9;213.9;9.0;8.7;5.7;1.4;;;;;;;;;;;;;;981.1;943.5;37.6;35.8;23.1;5.2;;;;;;;;;;;;;
5038;Bos en Heide Midden-Nederland (TG);2009 juni;187.9;176.1;11.9;11.6;8.4;1.2;;;;;;;;;;;;;;933.5;883.1;50.3;48.5;33.4;4.7;;;;;;;;;;;;;
5039;Bos en Heide Midden-Nederland (TG);2009 2e kwartaal;530.7;496.3;34.4;33.5;21.6;6.0;1.7;1.1;;;;;;;;;;;;2467.3;2315.8;151.5;145.8;91.8;24.5;8.4;5.0;;;;;;;;;;;
5040;Bos en Heide Midden-Nederland (TG);2009 juli;189.2;174.3;14.9;14.4;7.4;2.9;;;;;;;;;;;;;;1202.2;1124.6;77.7;74.5;40.3;15.3;;;;;;;;;;;;;
5041;Bos en Heide Midden-Nederland (TG);2009 augustus;215.6;200.6;15.0;14.6;6.5;3.3;1.4;;;1.4;;;;;;;;;;1426.0;1364.8;61.2;59.1;25.0;11.0;8.4;;;3.4;;;;;;;;;
5042;Bos en Heide Midden-Nederland (TG);2009 september;154.9;148.4;6.5;6.2;4.1;;;;;;;;;;;;;;;731.6;703.8;27.8;25.9;16.8;;;;;;;;;;;;;;
5043;Bos en Heide Midden-Nederland (TG);2009 3e kwartaal;559.7;523.3;36.4;35.3;18.0;6.8;3.0;;;2.0;;;;1.1;;;;;;3359.8;3193.1;166.7;159.5;82.1;29.0;15.5;;;5.4;;;;6.3;;;;;
5044;Bos en Heide Midden-Nederland (TG);2009 oktober;131.7;124.0;7.8;7.5;5.1;;;;;;;;;;;;;;;609.2;570.9;38.3;37.0;25.8;;;;;;;;;;;;;;
5045;Bos en Heide Midden-Nederland (TG);2009 november;78.8;73.2;5.5;5.5;1.4;3.4;;;;;;;;;;;;;;312.5;287.8;24.7;24.3;6.5;14.2;;;;;;;;;;;;;
5046;Bos en Heide Midden-Nederland (TG);2009 december;62.3;59.4;2.9;2.8;1.4;;;;;;;;;;;;;;;272.6;260.0;12.6;12.0;5.8;;;;;;;;;;;;;;
5047;Bos en Heide Midden-Nederland (TG);2009 4e kwartaal;272.8;256.6;16.2;15.7;7.9;5.2;;;;;;;;;;;;;;1194.2;1118.7;75.5;73.3;38.0;21.9;;;;;;;;;;;;;
5048;Bos en Heide Midden-Nederland (TG);2009;1554.9;1460.3;94.6;91.9;51.9;19.5;5.7;2.8;1.5;2.5;1.1;1.4;;2.7;2.5;1.2;;;;7820.0;7389.3;430.7;414.4;232.5;81.3;29.7;12.9;6.3;7.8;6.2;5.9;;14.6;15.6;7.8;;;
5049;Bos en Heide Midden-Nederland (TG);2010 januari;57.0;53.6;3.4;3.3;1.9;;;;;;;;;;;;;;;230.8;215.8;15.0;14.3;8.3;;;;;;;;;;;;;;
5050;Bos en Heide Midden-Nederland (TG);2010 februari;69.1;66.2;2.9;2.9;1.1;;;;;;;;;;;;;;;258.6;246.2;12.4;12.1;4.8;;;;;;;;;;;;;;
5051;Bos en Heide Midden-Nederland (TG);2010 maart;68.8;65.7;3.0;2.9;1.8;;;;;;;;;;;;;;;238.8;221.5;17.4;16.5;10.4;;;;;;;;;;;;;;
5052;Bos en Heide Midden-Nederland (TG);2010 1e kwartaal;194.9;185.6;9.4;9.0;4.8;2.0;;;;;;;;;;;;;;728.2;683.4;44.8;42.9;23.6;8.1;;;;;;;;;;;;;
5053;Bos en Heide Midden-Nederland (TG);2010 april;137.0;124.7;12.3;12.0;5.7;3.7;1.1;;;;;;;;;;;;;505.5;453.7;51.8;50.2;22.3;15.3;5.0;;;;;;;;;;;;
5054;Bos en Heide Midden-Nederland (TG);2010 mei;240.8;229.5;11.3;11.1;8.6;1.2;;;;;;;;;;;;;;1041.8;993.6;48.3;47.1;37.6;3.9;;;;;;;;;;;;;
5055;Bos en Heide Midden-Nederland (TG);2010 juni;158.7;148.3;10.4;9.9;7.0;;;;;;;;;;;;;;;716.0;671.0;45.1;41.9;27.1;;;;;;;;;;;;;;
5056;Bos en Heide Midden-Nederland (TG);2010 2e kwartaal;536.5;502.5;33.9;33.0;21.2;5.7;2.2;;;;;;;;;;;;;2263.3;2118.2;145.1;139.3;87.0;22.8;10.3;;;;;;;;;;;;
5057;Bos en Heide Midden-Nederland (TG);2010 juli;192.1;176.6;15.5;14.8;7.7;2.1;1.7;;;;;;;;;;;;;1257.8;1148.5;109.3;104.4;69.1;11.9;9.4;;;;;;;;;;;;
5058;Bos en Heide Midden-Nederland (TG);2010 augustus;216.4;201.6;14.8;14.2;5.4;2.8;1.7;;;1.9;;;;;;;;;;1333.7;1264.5;69.2;65.8;28.3;13.4;9.0;;;3.5;;;;;;;;;
5059;Bos en Heide Midden-Nederland (TG);2010 september;166.4;157.7;8.7;8.4;4.7;;1.4;;;;;;;;;;;;;715.5;675.6;39.9;38.1;21.4;;6.3;;;;;;;;;;;;
5060;Bos en Heide Midden-Nederland (TG);2010 3e kwartaal;574.9;535.9;39.0;37.4;17.9;5.8;4.8;1.5;;2.6;;;;1.3;1.4;;;;;3307.0;3088.6;218.4;208.3;118.7;30.0;24.6;6.2;;5.3;;;;7.6;7.2;;;;
5061;Bos en Heide Midden-Nederland (TG);2010 oktober;133.8;125.9;7.8;7.6;5.6;;;;;;;;;;;;;;;586.9;546.1;40.8;39.4;29.4;;;;;;;;;;;;;;
5062;Bos en Heide Midden-Nederland (TG);2010 november;86.3;78.4;7.9;7.6;2.3;4.4;;;;;;;;;;;;;;307.2;275.7;31.5;30.6;9.7;17.1;;;;;;;;;;;;;
5063;Bos en Heide Midden-Nederland (TG);2010 december;62.8;60.1;2.7;2.6;1.3;;;;;;;;;;;;;;;260.8;248.2;12.6;11.9;5.2;;;;;;;;;;;;;;
5064;Bos en Heide Midden-Nederland (TG);2010 4e kwartaal;282.9;264.5;18.4;17.8;9.2;5.8;;;;;;;;;;;;;;1154.9;1070.1;84.8;81.9;44.3;23.8;;;;;;;;;;;;;
5065;Bos en Heide Midden-Nederland (TG);2010;1589.2;1488.5;100.7;97.3;53.2;19.3;8.0;3.5;;3.1;1.4;1.1;;3.5;3.2;1.4;1.3;;;7453.5;6960.3;493.2;472.3;273.6;84.7;39.6;16.9;;6.8;6.3;4.0;;17.6;18.0;8.4;7.8;;
5066;Bos en Heide Midden-Nederland (TG);2011 januari;60.9;57.2;3.7;3.7;1.9;1.2;;;;;;;;;;;;;;231.5;215.7;15.9;15.6;7.8;4.8;;;;;;;;;;;;;
5067;Bos en Heide Midden-Nederland (TG);2011 februari;55.8;53.3;2.5;2.4;1.6;;;;;;;;;;;;;;;216.5;207.0;9.6;9.1;5.6;;;;;;;;;;;;;;
5068;Bos en Heide Midden-Nederland (TG);2011 maart;68.4;65.0;3.5;3.4;1.6;1.2;;;;;;;;;;;;;;261.2;248.1;13.1;12.8;5.0;4.7;;;;;;;;;;;;;
5069;Bos en Heide Midden-Nederland (TG);2011 1e kwartaal;185.1;175.4;9.7;9.5;5.1;2.9;;;;;;;;;;;;;;709.3;670.7;38.6;37.5;18.5;11.3;;;;;;;;;;;;;
5070;Bos en Heide Midden-Nederland (TG);2011 april;138.7;122.0;16.7;16.5;8.2;4.1;;1.1;;;;;;;;;;;;557.3;485.0;72.3;71.0;38.6;17.7;;3.7;;;;;;;;;;;
5071;Bos en Heide Midden-Nederland (TG);2011 mei;174.6;167.1;7.5;7.3;4.6;;;;;;;;;;;;;;;727.8;696.9;30.8;29.8;19.6;;;;;;;;;;;;;;
5072;Bos en Heide Midden-Nederland (TG);2011 juni;212.2;192.5;19.8;19.5;15.4;1.7;;;;;;;;;;;;;;1022.7;940.1;82.6;81.0;63.1;6.7;;;;;;;;;;;;;
5073;Bos en Heide Midden-Nederland (TG);2011 2e kwartaal;525.5;481.5;44.0;43.3;28.2;6.8;2.0;1.7;;;;;;1.2;;;;;;2307.8;2122.1;185.7;181.8;121.4;27.6;8.3;5.7;;;;;;7.1;;;;;
5074;Bos en Heide Midden-Nederland (TG);2011 juli;168.0;151.4;16.5;15.7;8.5;3.0;;;;;;;;;;;;;;1085.3;997.6;87.7;82.0;49.3;15.8;;;;;;;;;;;;;
