ID;JeugdhulpInNatura;Jeugdbescherming;Jeugdreclassering;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1
6130;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Nederland (LD);30 juni 2020;1225.0
6131;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Nederland (LD);31 december 2020;1135.0
6132;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);30 juni 2015;3980.0
6133;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);31 december 2015;3955.0
6134;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);30 juni 2016;3740.0
6135;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);31 december 2016;3405.0
6136;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);30 juni 2017;3410.0
6137;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);31 december 2017;3245.0
6138;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);30 juni 2018;3135.0
6139;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);31 december 2018;3005.0
6140;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);30 juni 2019;3050.0
6141;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);31 december 2019;3065.0
6142;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);30 juni 2020;2990.0
6143;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;West-Nederland (LD);31 december 2020;2765.0
6144;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);30 juni 2015;1440.0
6145;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);31 december 2015;1405.0
6146;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);30 juni 2016;1355.0
6147;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);31 december 2016;1245.0
6148;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);30 juni 2017;1160.0
6149;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);31 december 2017;1130.0
6150;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);30 juni 2018;1115.0
6151;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);31 december 2018;1030.0
6152;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);30 juni 2019;1055.0
6153;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);31 december 2019;1025.0
6154;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);30 juni 2020;1030.0
6155;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Nederland (LD);31 december 2020;965.0
6156;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);30 juni 2015;340.0
6157;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);31 december 2015;320.0
6158;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);30 juni 2016;330.0
6159;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);31 december 2016;315.0
6160;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);30 juni 2017;310.0
6161;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);31 december 2017;305.0
6162;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);30 juni 2018;300.0
6163;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);31 december 2018;280.0
6164;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);30 juni 2019;280.0
6165;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);31 december 2019;270.0
6166;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);30 juni 2020;270.0
6167;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Groningen (PV);31 december 2020;255.0
6168;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);30 juni 2015;235.0
6169;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);31 december 2015;240.0
6170;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);30 juni 2016;240.0
6171;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);31 december 2016;230.0
6172;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);30 juni 2017;200.0
6173;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);31 december 2017;190.0
6174;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);30 juni 2018;200.0
6175;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);31 december 2018;195.0
6176;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);30 juni 2019;190.0
6177;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);31 december 2019;175.0
6178;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);30 juni 2020;175.0
6179;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Fryslân (PV);31 december 2020;155.0
6180;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);30 juni 2015;205.0
6181;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);31 december 2015;180.0
6182;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);30 juni 2016;205.0
6183;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);31 december 2016;215.0
6184;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);30 juni 2017;215.0
6185;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);31 december 2017;220.0
6186;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);30 juni 2018;190.0
6187;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);31 december 2018;180.0
6188;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);30 juni 2019;180.0
6189;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);31 december 2019;175.0
6190;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);30 juni 2020;180.0
6191;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Drenthe (PV);31 december 2020;170.0
6192;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);30 juni 2015;500.0
6193;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);31 december 2015;495.0
6194;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);30 juni 2016;455.0
6195;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);31 december 2016;425.0
6196;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);30 juni 2017;455.0
6197;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);31 december 2017;440.0
6198;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);30 juni 2018;465.0
6199;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);31 december 2018;435.0
6200;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);30 juni 2019;400.0
6201;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);31 december 2019;415.0
6202;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);30 juni 2020;425.0
6203;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overijssel (PV);31 december 2020;375.0
6204;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);30 juni 2015;180.0
6205;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);31 december 2015;185.0
6206;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);30 juni 2016;165.0
6207;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);31 december 2016;155.0
6208;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);30 juni 2017;155.0
6209;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);31 december 2017;150.0
6210;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);30 juni 2018;145.0
6211;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);31 december 2018;165.0
6212;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);30 juni 2019;195.0
6213;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);31 december 2019;195.0
6214;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);30 juni 2020;200.0
6215;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Flevoland (PV);31 december 2020;195.0
6216;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);30 juni 2015;805.0
6217;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);31 december 2015;810.0
6218;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);30 juni 2016;775.0
6219;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);31 december 2016;750.0
6220;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);30 juni 2017;745.0
6221;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);31 december 2017;735.0
6222;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);30 juni 2018;670.0
6223;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);31 december 2018;640.0
6224;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);30 juni 2019;615.0
6225;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);31 december 2019;600.0
6226;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);30 juni 2020;600.0
6227;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Gelderland (PV);31 december 2020;565.0
6228;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);30 juni 2015;450.0
6229;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);31 december 2015;435.0
6230;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);30 juni 2016;420.0
6231;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);31 december 2016;390.0
6232;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);30 juni 2017;375.0
6233;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);31 december 2017;375.0
6234;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);30 juni 2018;385.0
6235;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);31 december 2018;380.0
6236;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);30 juni 2019;415.0
6237;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);31 december 2019;395.0
6238;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);30 juni 2020;370.0
6239;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Utrecht (PV);31 december 2020;350.0
6240;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);30 juni 2015;1340.0
6241;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);31 december 2015;1320.0
6242;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);30 juni 2016;1230.0
6243;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);31 december 2016;1035.0
6244;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);30 juni 2017;1060.0
6245;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);31 december 2017;1010.0
6246;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);30 juni 2018;1000.0
6247;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);31 december 2018;915.0
6248;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);30 juni 2019;915.0
6249;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);31 december 2019;925.0
6250;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);30 juni 2020;905.0
6251;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Holland (PV);31 december 2020;855.0
6252;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);30 juni 2015;2070.0
6253;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);31 december 2015;2090.0
6254;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);30 juni 2016;1980.0
6255;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);31 december 2016;1870.0
6256;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);30 juni 2017;1850.0
6257;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);31 december 2017;1745.0
6258;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);30 juni 2018;1630.0
6259;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);31 december 2018;1585.0
6260;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);30 juni 2019;1610.0
6261;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);31 december 2019;1635.0
6262;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);30 juni 2020;1600.0
6263;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zuid-Holland (PV);31 december 2020;1455.0
6264;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);30 juni 2015;120.0
6265;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);31 december 2015;110.0
6266;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);30 juni 2016;110.0
6267;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);31 december 2016;105.0
6268;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);30 juni 2017;125.0
6269;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);31 december 2017;115.0
6270;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);30 juni 2018;115.0
6271;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);31 december 2018;120.0
6272;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);30 juni 2019;110.0
6273;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);31 december 2019;110.0
6274;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);30 juni 2020;115.0
6275;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Zeeland (PV);31 december 2020;105.0
6276;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);30 juni 2015;890.0
6277;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);31 december 2015;860.0
6278;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);30 juni 2016;845.0
6279;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);31 december 2016;775.0
6280;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);30 juni 2017;725.0
6281;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);31 december 2017;710.0
6282;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);30 juni 2018;725.0
6283;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);31 december 2018;675.0
6284;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);30 juni 2019;695.0
6285;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);31 december 2019;705.0
6286;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);30 juni 2020;710.0
6287;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Noord-Brabant (PV);31 december 2020;655.0
6288;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);30 juni 2015;550.0
6289;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);31 december 2015;550.0
6290;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);30 juni 2016;510.0
6291;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);31 december 2016;470.0
6292;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);30 juni 2017;435.0
6293;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);31 december 2017;420.0
6294;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);30 juni 2018;385.0
6295;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);31 december 2018;350.0
6296;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);30 juni 2019;355.0
6297;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);31 december 2019;325.0
6298;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);30 juni 2020;320.0
6299;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Limburg (PV);31 december 2020;305.0
6300;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);30 juni 2015;60.0
6301;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);31 december 2015;55.0
6302;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);30 juni 2016;70.0
6303;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);31 december 2016;60.0
6304;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);30 juni 2017;55.0
6305;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);31 december 2017;55.0
6306;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);30 juni 2018;50.0
6307;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);31 december 2018;45.0
6308;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);30 juni 2019;35.0
6309;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);31 december 2019;40.0
6310;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);30 juni 2020;40.0
6311;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Oost-Groningen (CR);31 december 2020;40.0
6312;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2015;35.0
6313;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);31 december 2015;30.0
6314;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2016;25.0
6315;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);31 december 2016;30.0
6316;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2017;35.0
6317;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);31 december 2017;35.0
6318;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2018;40.0
6319;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);31 december 2018;40.0
6320;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2019;35.0
6321;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);31 december 2019;35.0
6322;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2020;25.0
6323;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Delfzijl en omgeving (CR);31 december 2020;25.0
6324;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);30 juni 2015;245.0
6325;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);31 december 2015;235.0
6326;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);30 juni 2016;235.0
6327;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);31 december 2016;225.0
6328;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);30 juni 2017;220.0
6329;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);31 december 2017;215.0
6330;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Overig Groningen (CR);30 juni 2018;210.0
