ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
5549;Overig Almere Pampus (brt);Vrijstaande woning;Almere                                  ;Buurt     ;BU00349615;;;;;1.0
5550;Overig Almere Pampus (brt);Eigen woning;Almere                                  ;Buurt     ;BU00349615;;;;;1.0
5551;Overig Almere Pampus (brt);Huurwoning;Almere                                  ;Buurt     ;BU00349615;;;;;1.0
5552;Alphen aan den Rijn;Totaal woningen;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;940.0;2670.0;2190.0;;1.0
5553;Alphen aan den Rijn;Appartement;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;690.0;2020.0;1970.0;;1.0
5554;Alphen aan den Rijn;Tussenwoning;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;930.0;2740.0;2110.0;;1.0
5555;Alphen aan den Rijn;Hoekwoning;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;1090.0;2870.0;2140.0;;1.0
5556;Alphen aan den Rijn;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;1260.0;3630.0;2850.0;;1.0
5557;Alphen aan den Rijn;Vrijstaande woning;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;1650.0;4310.0;3250.0;;1.0
5558;Alphen aan den Rijn;Eigen woning;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;1040.0;3070.0;2490.0;;1.0
5559;Alphen aan den Rijn;Huurwoning;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;780.0;1980.0;1660.0;;1.0
5560;Oudshoorn;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;970.0;2610.0;2080.0;;1.0
5561;Oudshoorn;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;820.0;2040.0;1950.0;;1.0
5562;Oudshoorn;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;960.0;2810.0;2030.0;;1.0
5563;Oudshoorn;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;1070.0;2940.0;2050.0;;1.0
5564;Oudshoorn;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;1620.0;3950.0;3270.0;;1.0
5565;Oudshoorn;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;1860.0;4320.0;3420.0;;1.0
5566;Oudshoorn;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;1050.0;3000.0;2410.0;;1.0
5567;Oudshoorn;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;840.0;2010.0;1550.0;;1.0
5568;Gnephoek;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840101;1480.0;3390.0;3140.0;;1.0
5569;Gnephoek;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840101;630.0;2470.0;2180.0;;1.0
5570;Gnephoek;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840101;930.0;1870.0;1870.0;;1.0
5571;Gnephoek;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840101;1420.0;2560.0;2280.0;;1.0
5572;Gnephoek;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840101;1490.0;3380.0;3060.0;;1.0
5573;Gnephoek;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840101;1710.0;3880.0;3640.0;;1.0
5574;Gnephoek;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840101;1460.0;3590.0;3270.0;;1.0
5575;Gnephoek;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840101;1530.0;2770.0;2760.0;;1.0
5576;Woubrugseweg;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840102;1620.0;3980.0;3240.0;;1.0
5577;Woubrugseweg;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840102;;;;;1.0
5578;Woubrugseweg;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840102;;;;;1.0
5579;Woubrugseweg;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840102;;;;;1.0
5580;Woubrugseweg;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840102;;;;;1.0
5581;Woubrugseweg;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840102;1780.0;4720.0;3740.0;;1.0
5582;Woubrugseweg;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840102;1630.0;4100.0;3280.0;;1.0
5583;Woubrugseweg;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840102;;;;;1.0
5584;Heuvelweg;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840103;1010.0;2990.0;2100.0;;1.0
5585;Heuvelweg;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840103;;;;;1.0
5586;Heuvelweg;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840103;930.0;2890.0;2030.0;;1.0
5587;Heuvelweg;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840103;1110.0;3030.0;2150.0;;1.0
5588;Heuvelweg;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840103;1410.0;4390.0;3440.0;;1.0
5589;Heuvelweg;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840103;1740.0;3900.0;2200.0;;1.0
5590;Heuvelweg;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840103;1000.0;3000.0;2080.0;;1.0
5591;Heuvelweg;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840103;1190.0;2730.0;2650.0;;1.0
5592;Weteringpark;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840104;1330.0;3770.0;2690.0;;1.0
5593;Weteringpark;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840104;640.0;2300.0;2300.0;;1.0
5594;Weteringpark;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840104;1230.0;3810.0;2780.0;;1.0
5595;Weteringpark;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840104;1340.0;4080.0;2830.0;;1.0
5596;Weteringpark;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840104;;;;;1.0
5597;Weteringpark;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840104;1860.0;4180.0;2600.0;;1.0
5598;Weteringpark;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840104;1320.0;3770.0;2680.0;;1.0
5599;Weteringpark;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840104;1470.0;3700.0;2950.0;;1.0
5600;Ambachtenbuurt-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840105;740.0;2160.0;1450.0;;1.0
5601;Ambachtenbuurt-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840105;580.0;1760.0;1450.0;;1.0
5602;Ambachtenbuurt-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840105;840.0;2430.0;1440.0;;1.0
5603;Ambachtenbuurt-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840105;900.0;2440.0;1460.0;;1.0
5604;Ambachtenbuurt-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840105;;;;;1.0
5605;Ambachtenbuurt-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840105;;;;;1.0
5606;Ambachtenbuurt-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840105;710.0;2600.0;2130.0;;1.0
5607;Ambachtenbuurt-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840105;760.0;1910.0;1070.0;;1.0
5608;Ambachtenbuurt-Oost;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840106;740.0;2250.0;1920.0;;1.0
5609;Ambachtenbuurt-Oost;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840106;660.0;1650.0;1650.0;;1.0
5610;Ambachtenbuurt-Oost;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840106;770.0;2630.0;2060.0;;1.0
5611;Ambachtenbuurt-Oost;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840106;880.0;2870.0;2280.0;;1.0
5612;Ambachtenbuurt-Oost;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840106;;;;;1.0
5613;Ambachtenbuurt-Oost;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840106;;;;;1.0
5614;Ambachtenbuurt-Oost;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840106;760.0;2740.0;2260.0;;1.0
5615;Ambachtenbuurt-Oost;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840106;710.0;1750.0;1570.0;;1.0
5616;Bedrijventerrein Heimanswetering;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840107;1120.0;3110.0;2620.0;;1.0
5617;Bedrijventerrein Heimanswetering;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840107;960.0;3120.0;2640.0;;1.0
5618;Bedrijventerrein Heimanswetering;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840107;740.0;2650.0;2330.0;;1.0
5619;Bedrijventerrein Heimanswetering;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840107;880.0;2560.0;2040.0;;1.0
5620;Bedrijventerrein Heimanswetering;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840107;;;;;1.0
5621;Bedrijventerrein Heimanswetering;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840107;1830.0;3910.0;3150.0;;1.0
5622;Bedrijventerrein Heimanswetering;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840107;1030.0;3150.0;2550.0;;1.0
5623;Bedrijventerrein Heimanswetering;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840107;1510.0;2930.0;2930.0;;1.0
5624;Stromenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840108;1040.0;2430.0;2110.0;;1.0
5625;Stromenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840108;1030.0;2200.0;2140.0;;1.0
5626;Stromenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840108;1040.0;2830.0;2090.0;;1.0
5627;Stromenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840108;1140.0;2860.0;1940.0;;1.0
5628;Stromenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840108;;;;;1.0
5629;Stromenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840108;;;;;1.0
5630;Stromenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840108;1110.0;2740.0;2480.0;;1.0
5631;Stromenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840108;970.0;2100.0;1720.0;;1.0
5632;Nuovaweg;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840109;810.0;2890.0;2340.0;;1.0
5633;Nuovaweg;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840109;570.0;2270.0;2270.0;;1.0
5634;Nuovaweg;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840109;1010.0;3090.0;1990.0;;1.0
5635;Nuovaweg;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840109;980.0;3520.0;2000.0;;1.0
5636;Nuovaweg;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840109;;;;;1.0
5637;Nuovaweg;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840109;1360.0;6440.0;5860.0;;1.0
5638;Nuovaweg;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840109;940.0;3480.0;2920.0;;1.0
5639;Nuovaweg;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840109;700.0;2370.0;1830.0;;1.0
5640;Groenoord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1390.0;3110.0;2590.0;;1.0
5641;Groenoord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840110;910.0;2650.0;2650.0;;1.0
5642;Groenoord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1370.0;2980.0;2410.0;;1.0
5643;Groenoord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1530.0;3200.0;2370.0;;1.0
5644;Groenoord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1820.0;4230.0;3300.0;;1.0
5645;Groenoord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;2370.0;4330.0;3580.0;;1.0
5646;Groenoord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1430.0;3230.0;2670.0;;1.0
5647;Groenoord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1100.0;1960.0;1900.0;;1.0
5648;De Heul;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840111;1060.0;3070.0;2200.0;;1.0
5649;De Heul;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840111;;;;;1.0
5650;De Heul;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;920.0;2790.0;2130.0;;1.0
5651;De Heul;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;1070.0;3280.0;1830.0;;1.0
5652;De Heul;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;;;;;1.0
5653;De Heul;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;;;;;1.0
5654;De Heul;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;1060.0;3080.0;2200.0;;1.0
5655;De Heul;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840111;;;;;1.0
5656;Ridderveld;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;870.0;2400.0;2030.0;;1.0
5657;Ridderveld;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;750.0;2000.0;1990.0;;1.0
5658;Ridderveld;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;940.0;2740.0;2070.0;;1.0
5659;Ridderveld;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1160.0;2850.0;2020.0;;1.0
5660;Ridderveld;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1400.0;3590.0;2370.0;;1.0
5661;Ridderveld;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1740.0;4120.0;2620.0;;1.0
5662;Ridderveld;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;930.0;2810.0;2360.0;;1.0
5663;Ridderveld;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;810.0;1930.0;1660.0;;1.0
5664;Ridderbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840201;1850.0;4090.0;2870.0;;1.0
5665;Ridderbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840201;2220.0;4630.0;3930.0;;1.0
5666;Ridderbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;;;;;1.0
5667;Ridderbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;;;;;1.0
5668;Ridderbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;2150.0;2880.0;2880.0;;1.0
5669;Ridderbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;1740.0;4220.0;2730.0;;1.0
5670;Ridderbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;1740.0;4270.0;2970.0;;1.0
5671;Ridderbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840201;2380.0;3210.0;2420.0;;1.0
5672;Herenweg;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840202;670.0;2040.0;1830.0;;1.0
5673;Herenweg;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840202;560.0;1780.0;1780.0;;1.0
5674;Herenweg;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;1000.0;2860.0;2010.0;;1.0
5675;Herenweg;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;1140.0;2910.0;1880.0;;1.0
5676;Herenweg;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;;;;;1.0
5677;Herenweg;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;;;;;1.0
5678;Herenweg;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;800.0;2550.0;2140.0;;1.0
5679;Herenweg;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840202;620.0;1810.0;1690.0;;1.0
5680;Horstenbuurt-Noord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840203;850.0;2350.0;1620.0;;1.0
5681;Horstenbuurt-Noord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840203;600.0;1520.0;1470.0;;1.0
5682;Horstenbuurt-Noord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;870.0;2530.0;1700.0;;1.0
5683;Horstenbuurt-Noord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;1040.0;2530.0;1490.0;;1.0
5684;Horstenbuurt-Noord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;1080.0;2690.0;1360.0;;1.0
5685;Horstenbuurt-Noord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;;;;;1.0
5686;Horstenbuurt-Noord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;870.0;2810.0;2080.0;;1.0
5687;Horstenbuurt-Noord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840203;810.0;1540.0;810.0;;1.0
5688;Horstenbuurt-Zuid;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840204;850.0;2540.0;1990.0;;1.0
5689;Horstenbuurt-Zuid;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840204;690.0;2220.0;2210.0;;1.0
5690;Horstenbuurt-Zuid;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;850.0;2630.0;1940.0;;1.0
5691;Horstenbuurt-Zuid;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;1120.0;2660.0;1920.0;;1.0
5692;Horstenbuurt-Zuid;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;;;;;1.0
5693;Horstenbuurt-Zuid;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;;;;;1.0
5694;Horstenbuurt-Zuid;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;830.0;2730.0;2370.0;;1.0
5695;Horstenbuurt-Zuid;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840204;910.0;2040.0;1000.0;;1.0
5696;Burgtenbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1000.0;2740.0;2280.0;;1.0
5697;Burgtenbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840205;860.0;2440.0;2410.0;;1.0
5698;Burgtenbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1000.0;2730.0;2120.0;;1.0
5699;Burgtenbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1200.0;3250.0;2440.0;;1.0
5700;Burgtenbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1350.0;3330.0;2810.0;;1.0
5701;Burgtenbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;;;;;1.0
5702;Burgtenbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;1000.0;2730.0;2260.0;;1.0
5703;Burgtenbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840205;900.0;3210.0;2990.0;;1.0
5704;Preludeweg;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840206;730.0;1990.0;1590.0;;1.0
5705;Preludeweg;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840206;710.0;1800.0;1790.0;;1.0
5706;Preludeweg;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;730.0;2330.0;1270.0;;1.0
5707;Preludeweg;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;900.0;2360.0;1020.0;;1.0
5708;Preludeweg;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;;;;;1.0
5709;Preludeweg;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;;;;;1.0
5710;Preludeweg;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;760.0;2330.0;2030.0;;1.0
5711;Preludeweg;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840206;720.0;1820.0;1380.0;;1.0
5712;Componistenbuurt-Noord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1050.0;2800.0;2120.0;;1.0
5713;Componistenbuurt-Noord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840207;;;;;1.0
5714;Componistenbuurt-Noord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1000.0;2820.0;2160.0;;1.0
5715;Componistenbuurt-Noord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1320.0;2690.0;1910.0;;1.0
5716;Componistenbuurt-Noord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;;;;;1.0
5717;Componistenbuurt-Noord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;;;;;1.0
5718;Componistenbuurt-Noord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1000.0;3010.0;2440.0;;1.0
5719;Componistenbuurt-Noord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840207;1190.0;2300.0;1360.0;;1.0
5720;Componistenbuurt-Zuid;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840208;920.0;2610.0;2470.0;;1.0
5721;Componistenbuurt-Zuid;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840208;890.0;2300.0;2300.0;;1.0
5722;Componistenbuurt-Zuid;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;940.0;3140.0;2770.0;;1.0
5723;Componistenbuurt-Zuid;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;1200.0;3140.0;2780.0;;1.0
5724;Componistenbuurt-Zuid;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;;;;;1.0
5725;Componistenbuurt-Zuid;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;;;;;1.0
5726;Componistenbuurt-Zuid;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;880.0;2960.0;2750.0;;1.0
5727;Componistenbuurt-Zuid;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840208;980.0;2030.0;2020.0;;1.0
5728;Rijnoord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840209;480.0;2850.0;2750.0;;1.0
5729;Rijnoord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840209;470.0;2840.0;2750.0;;1.0
5730;Rijnoord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;;1.0
5731;Rijnoord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;;1.0
5732;Rijnoord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;;1.0
5733;Rijnoord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;;1.0
5734;Rijnoord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;;;;;1.0
5735;Rijnoord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840209;480.0;2850.0;2750.0;;1.0
5736;Planetenbuurt-Noord;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840210;930.0;2290.0;2120.0;;1.0
5737;Planetenbuurt-Noord;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840210;810.0;1770.0;1770.0;;1.0
5738;Planetenbuurt-Noord;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;1070.0;3090.0;2690.0;;1.0
5739;Planetenbuurt-Noord;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;1260.0;3190.0;2690.0;;1.0
5740;Planetenbuurt-Noord;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;;;;;1.0
5741;Planetenbuurt-Noord;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;;;;;1.0
5742;Planetenbuurt-Noord;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;1030.0;2870.0;2530.0;;1.0
5743;Planetenbuurt-Noord;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840210;840.0;1740.0;1740.0;;1.0
5744;Planetenbuurt-Zuid;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840211;890.0;2280.0;2090.0;;1.0
5745;Planetenbuurt-Zuid;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840211;790.0;2030.0;2030.0;;1.0
5746;Planetenbuurt-Zuid;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;1120.0;2760.0;2240.0;;1.0
5747;Planetenbuurt-Zuid;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;1350.0;3320.0;2410.0;;1.0
5748;Planetenbuurt-Zuid;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;1400.0;4030.0;2410.0;;1.0
5749;Planetenbuurt-Zuid;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;;;;;1.0
5750;Planetenbuurt-Zuid;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;1110.0;2860.0;2300.0;;1.0
5751;Planetenbuurt-Zuid;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840211;810.0;2060.0;2010.0;;1.0
5752;Zegersloot;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;970.0;2540.0;2040.0;;1.0
5753;Zegersloot;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;840.0;2110.0;2040.0;;1.0
5754;Zegersloot;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;980.0;2730.0;1970.0;;1.0
5755;Zegersloot;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1210.0;2920.0;2110.0;;1.0
5756;Zegersloot;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048403  ;1960.0;4090.0;3180.0;;1.0
