ID;DuurVanDeTrajecten;RegioS;Perioden;TotaalJeugdzorgtrajecten_1;TotaalJeugdhulphulptrajecten_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCriem_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
697;0 tot 3 maanden;Friesland (Fryslân) (JZ);31 december 2016;1845;1680;1565;155.0;1405;1035.0;55.0;315.0;120.0;30.0;25.0;15.0;45.0;120.0;100.0;85.0;15.0;25.0;25.0;;;45.0;35.0;;;;;;
698;0 tot 3 maanden;Friesland (Fryslân) (JZ);30 juni 2017;3050;2890;2685;315.0;2370;1735.0;125.0;505.0;210.0;80.0;30.0;35.0;65.0;125.0;80.0;80.0;;40.0;35.0;10.0;;30.0;20.0;10.0;;;;;
699;0 tot 3 maanden;Friesland (Fryslân) (JZ);31 december 2017;1970;1835;1675;135.0;1545;1100.0;90.0;350.0;155.0;60.0;20.0;25.0;50.0;95.0;75.0;60.0;15.0;20.0;20.0;;;40.0;30.0;10.0;;;;;
700;0 tot 3 maanden;Kop van Noord-Holland (JZ);31 maart 2015;940;890;830;20.0;810;530.0;80.0;200.0;65.0;25.0;;;30.0;40.0;30.0;25.0;;10.0;;;;10.0;;;;;;;
701;0 tot 3 maanden;Kop van Noord-Holland (JZ);30 juni 2015;605;560;510;10.0;500;345.0;65.0;95.0;50.0;15.0;;10.0;25.0;25.0;25.0;25.0;;;;;;20.0;10.0;10.0;;;;;
702;0 tot 3 maanden;Kop van Noord-Holland (JZ);31 december 2015;525;480;445;;440;335.0;30.0;80.0;35.0;10.0;;;15.0;30.0;20.0;20.0;;10.0;10.0;;;15.0;10.0;;;;;;
703;0 tot 3 maanden;Kop van Noord-Holland (JZ);30 juni 2016;635;595;550;;545;375.0;25.0;145.0;45.0;10.0;;;30.0;30.0;15.0;15.0;;15.0;10.0;;;10.0;10.0;;;;;;
704;0 tot 3 maanden;Kop van Noord-Holland (JZ);31 december 2016;500;460;435;10.0;425;305.0;20.0;100.0;25.0;;;;15.0;30.0;30.0;30.0;;;;;;10.0;10.0;;;;;;
705;0 tot 3 maanden;Kop van Noord-Holland (JZ);30 juni 2017;700;650;590;10.0;580;470.0;25.0;85.0;60.0;15.0;;;35.0;40.0;35.0;35.0;;;;;;10.0;10.0;;;;;;
706;0 tot 3 maanden;Kop van Noord-Holland (JZ);31 december 2017;445;390;350;;345;285.0;20.0;40.0;45.0;15.0;;;20.0;45.0;40.0;35.0;;10.0;10.0;;;10.0;;;;;;;
707;0 tot 3 maanden;Drenthe (JZ);31 maart 2015;2895;2770;2540;10.0;2530;1900.0;295.0;335.0;230.0;75.0;65.0;10.0;85.0;70.0;60.0;50.0;10.0;15.0;10.0;;;50.0;40.0;10.0;;;;;
708;0 tot 3 maanden;Drenthe (JZ);30 juni 2015;1475;1370;1280;20.0;1260;1020.0;60.0;180.0;90.0;15.0;40.0;10.0;25.0;65.0;50.0;35.0;10.0;15.0;10.0;;;40.0;30.0;10.0;;;;;
709;0 tot 3 maanden;Drenthe (JZ);31 december 2015;1180;1075;980;15.0;970;740.0;60.0;170.0;90.0;35.0;30.0;15.0;15.0;70.0;45.0;45.0;;25.0;20.0;;;35.0;25.0;;;;;;
710;0 tot 3 maanden;Drenthe (JZ);30 juni 2016;1395;1270;1120;95.0;1025;750.0;70.0;205.0;150.0;25.0;60.0;10.0;55.0;75.0;55.0;45.0;15.0;20.0;20.0;;;50.0;30.0;15.0;;;;;
711;0 tot 3 maanden;Drenthe (JZ);31 december 2016;995;915;805;85.0;720;555.0;50.0;120.0;105.0;40.0;35.0;10.0;20.0;50.0;40.0;40.0;;10.0;10.0;;;35.0;25.0;10.0;;;;;
712;0 tot 3 maanden;Drenthe (JZ);30 juni 2017;1895;1805;1645;220.0;1425;1190.0;95.0;140.0;160.0;35.0;35.0;10.0;75.0;50.0;40.0;35.0;;10.0;10.0;;;40.0;25.0;10.0;;;;;
713;0 tot 3 maanden;Drenthe (JZ);31 december 2017;1485;1390;1300;155.0;1145;980.0;55.0;110.0;90.0;20.0;25.0;10.0;35.0;60.0;45.0;35.0;;15.0;15.0;;;35.0;25.0;;;;;;
714;0 tot 3 maanden;West Friesland (JZ);31 maart 2015;1765;1710;1650;770.0;880;685.0;80.0;120.0;65.0;20.0;10.0;;30.0;35.0;30.0;30.0;;;;;;20.0;15.0;;;;;;
715;0 tot 3 maanden;West Friesland (JZ);30 juni 2015;745;685;620;105.0;515;395.0;45.0;75.0;60.0;20.0;;;30.0;50.0;40.0;35.0;;10.0;;;;15.0;15.0;;;;;;
716;0 tot 3 maanden;West Friesland (JZ);31 december 2015;665;610;560;10.0;550;430.0;45.0;80.0;50.0;15.0;;;25.0;35.0;30.0;25.0;;;;;;20.0;15.0;;;;;;
717;0 tot 3 maanden;West Friesland (JZ);30 juni 2016;825;780;720;15.0;705;570.0;60.0;75.0;65.0;20.0;;;35.0;30.0;20.0;15.0;;10.0;10.0;;;10.0;10.0;;;;;;
718;0 tot 3 maanden;West Friesland (JZ);31 december 2016;655;600;555;;545;435.0;35.0;75.0;45.0;10.0;;;35.0;40.0;35.0;35.0;;;;;;15.0;10.0;;;;;;
719;0 tot 3 maanden;West Friesland (JZ);30 juni 2017;910;865;800;;795;625.0;70.0;95.0;65.0;25.0;;;30.0;30.0;25.0;25.0;;;;;;10.0;10.0;;;;;;
720;0 tot 3 maanden;West Friesland (JZ);31 december 2017;675;620;575;;570;445.0;35.0;90.0;45.0;15.0;;10.0;20.0;35.0;30.0;30.0;;;;;;20.0;15.0;;;;;;
721;0 tot 3 maanden;Alkmaar (Noord-Kennemerland) (JZ);31 maart 2015;1525;1480;1385;20.0;1370;1135.0;45.0;190.0;90.0;35.0;;10.0;40.0;25.0;15.0;15.0;;;;;;25.0;15.0;;;;;;
722;0 tot 3 maanden;Alkmaar (Noord-Kennemerland) (JZ);30 juni 2015;805;730;685;10.0;675;550.0;30.0;95.0;45.0;15.0;;10.0;20.0;50.0;40.0;40.0;;10.0;;;;25.0;20.0;;;;;;
723;0 tot 3 maanden;Alkmaar (Noord-Kennemerland) (JZ);31 december 2015;765;720;650;;650;550.0;30.0;75.0;70.0;30.0;;10.0;25.0;30.0;20.0;20.0;;10.0;10.0;;;15.0;15.0;;;;;;
724;0 tot 3 maanden;Alkmaar (Noord-Kennemerland) (JZ);30 juni 2016;1015;955;880;10.0;870;650.0;45.0;175.0;75.0;25.0;;10.0;40.0;45.0;30.0;30.0;;15.0;15.0;;;15.0;10.0;;;;;;
725;0 tot 3 maanden;Alkmaar (Noord-Kennemerland) (JZ);31 december 2016;775;715;670;10.0;660;505.0;25.0;135.0;40.0;10.0;;;25.0;50.0;45.0;45.0;;;;;;15.0;10.0;;;;;;
726;0 tot 3 maanden;Alkmaar (Noord-Kennemerland) (JZ);30 juni 2017;1050;985;900;10.0;890;760.0;55.0;80.0;85.0;15.0;;15.0;50.0;50.0;45.0;45.0;;;;;;15.0;15.0;;;;;;
727;0 tot 3 maanden;Alkmaar (Noord-Kennemerland) (JZ);31 december 2017;710;645;570;;565;480.0;15.0;70.0;75.0;30.0;;15.0;25.0;45.0;40.0;40.0;;10.0;;;;15.0;10.0;;;;;;
728;0 tot 3 maanden;IJsselland (JZ);31 maart 2015;7445;7330;6110;20.0;6090;5265.0;250.0;580.0;1220.0;500.0;475.0;;240.0;80.0;70.0;60.0;10.0;10.0;10.0;;;35.0;15.0;20.0;;;;;
729;0 tot 3 maanden;IJsselland (JZ);30 juni 2015;1845;1725;1565;10.0;1555;1280.0;75.0;205.0;160.0;50.0;25.0;;85.0;80.0;70.0;60.0;10.0;10.0;;;;35.0;25.0;10.0;;;;;
730;0 tot 3 maanden;IJsselland (JZ);31 december 2015;1560;1440;1275;10.0;1265;1050.0;30.0;185.0;165.0;75.0;35.0;;50.0;80.0;70.0;50.0;20.0;10.0;;;;40.0;30.0;10.0;;;;;
731;0 tot 3 maanden;IJsselland (JZ);30 juni 2016;1620;1495;1325;;1320;1010.0;120.0;190.0;170.0;55.0;15.0;10.0;85.0;95.0;80.0;70.0;10.0;15.0;15.0;;;30.0;20.0;;;;;;
732;0 tot 3 maanden;IJsselland (JZ);31 december 2016;1150;1010;890;;885;660.0;80.0;145.0;125.0;45.0;10.0;;65.0;110.0;100.0;80.0;20.0;15.0;15.0;;;25.0;20.0;;;;;;
733;0 tot 3 maanden;IJsselland (JZ);30 juni 2017;2060;1935;1740;25.0;1715;1310.0;175.0;230.0;195.0;35.0;25.0;10.0;125.0;95.0;75.0;70.0;;20.0;20.0;;;30.0;25.0;;;;;;
734;0 tot 3 maanden;IJsselland (JZ);31 december 2017;1465;1340;1215;15.0;1195;915.0;65.0;220.0;125.0;25.0;10.0;10.0;80.0;95.0;75.0;65.0;10.0;20.0;20.0;;;30.0;20.0;10.0;;;;;
735;0 tot 3 maanden;Flevoland (JZ);31 maart 2015;4615;4470;4125;20.0;4105;3540.0;270.0;295.0;350.0;165.0;15.0;35.0;130.0;95.0;75.0;55.0;20.0;20.0;20.0;;;45.0;30.0;10.0;;;;;
736;0 tot 3 maanden;Flevoland (JZ);30 juni 2015;1565;1435;1305;10.0;1295;995.0;95.0;205.0;130.0;45.0;10.0;10.0;65.0;100.0;80.0;65.0;15.0;20.0;10.0;;;35.0;25.0;;;;;;
737;0 tot 3 maanden;Flevoland (JZ);31 december 2015;1420;1290;1150;;1150;885.0;95.0;170.0;135.0;60.0;10.0;;65.0;100.0;80.0;55.0;20.0;20.0;20.0;;;35.0;25.0;;;;;;
738;0 tot 3 maanden;Flevoland (JZ);30 juni 2016;2040;1895;1640;50.0;1590;1285.0;125.0;180.0;255.0;45.0;10.0;15.0;180.0;110.0;95.0;60.0;35.0;15.0;15.0;;;35.0;30.0;;;;;;
739;0 tot 3 maanden;Flevoland (JZ);31 december 2016;1620;1485;1230;20.0;1210;1040.0;65.0;105.0;255.0;35.0;;10.0;200.0;95.0;80.0;55.0;25.0;15.0;15.0;;;40.0;30.0;;;;;;
740;0 tot 3 maanden;Flevoland (JZ);30 juni 2017;2040;1905;1555;15.0;1540;1225.0;90.0;225.0;350.0;35.0;10.0;20.0;285.0;105.0;85.0;70.0;15.0;20.0;15.0;;;30.0;15.0;;;10.0;;;
741;0 tot 3 maanden;Flevoland (JZ);31 december 2017;1385;1260;1050;20.0;1035;860.0;40.0;135.0;210.0;35.0;;10.0;160.0;90.0;75.0;60.0;20.0;15.0;10.0;;;40.0;25.0;10.0;;;;;
742;0 tot 3 maanden;Zaanstreek-Waterland (JZ);31 maart 2015;3070;3005;2930;;2925;2710.0;50.0;165.0;75.0;20.0;;;45.0;30.0;20.0;20.0;;10.0;10.0;;;30.0;10.0;;;;;;
743;0 tot 3 maanden;Zaanstreek-Waterland (JZ);30 juni 2015;880;810;765;;760;620.0;35.0;105.0;45.0;20.0;;;20.0;45.0;40.0;40.0;;;;;;20.0;;10.0;;;;;
744;0 tot 3 maanden;Zaanstreek-Waterland (JZ);31 december 2015;720;670;630;;625;530.0;25.0;75.0;40.0;10.0;;;20.0;45.0;30.0;30.0;;15.0;15.0;;;10.0;;;;;;;
745;0 tot 3 maanden;Zaanstreek-Waterland (JZ);30 juni 2016;1070;1000;920;25.0;895;660.0;45.0;185.0;80.0;40.0;;15.0;20.0;40.0;35.0;35.0;;;;;;25.0;10.0;;;;;;10.0
746;0 tot 3 maanden;Zaanstreek-Waterland (JZ);31 december 2016;660;620;580;25.0;555;385.0;30.0;140.0;40.0;20.0;;;15.0;30.0;25.0;25.0;;;;;;15.0;10.0;;;;;;
747;0 tot 3 maanden;Zaanstreek-Waterland (JZ);30 juni 2017;890;830;750;30.0;720;565.0;45.0;105.0;85.0;40.0;;;35.0;45.0;35.0;35.0;;10.0;10.0;;;15.0;15.0;;;;;;
748;0 tot 3 maanden;Zaanstreek-Waterland (JZ);31 december 2017;680;620;570;25.0;545;450.0;25.0;75.0;50.0;15.0;;10.0;20.0;45.0;40.0;40.0;;;;;;15.0;15.0;;;;;;
749;0 tot 3 maanden;IJmond (Midden Kennemerland) (JZ);31 maart 2015;1770;1735;1695;30.0;1665;1490.0;60.0;115.0;40.0;20.0;;;20.0;20.0;15.0;15.0;;;;;;15.0;15.0;;;;;;
750;0 tot 3 maanden;IJmond (Midden Kennemerland) (JZ);30 juni 2015;525;480;450;10.0;440;345.0;30.0;65.0;35.0;10.0;;;25.0;25.0;25.0;25.0;;;;;;15.0;15.0;;;;;;
751;0 tot 3 maanden;IJmond (Midden Kennemerland) (JZ);31 december 2015;485;430;400;10.0;390;305.0;30.0;50.0;35.0;10.0;;;15.0;30.0;30.0;25.0;;;;;;20.0;20.0;;;;;;
752;0 tot 3 maanden;IJmond (Midden Kennemerland) (JZ);30 juni 2016;565;530;490;10.0;480;340.0;35.0;105.0;40.0;10.0;;;25.0;25.0;20.0;15.0;;;;;;10.0;10.0;;;;;;
753;0 tot 3 maanden;IJmond (Midden Kennemerland) (JZ);31 december 2016;445;410;370;10.0;360;260.0;25.0;75.0;40.0;15.0;;;20.0;30.0;25.0;25.0;;;;;;;;;;;;;
754;0 tot 3 maanden;IJmond (Midden Kennemerland) (JZ);30 juni 2017;485;450;410;10.0;400;350.0;10.0;35.0;45.0;15.0;;;20.0;25.0;25.0;25.0;;;;;;;;;;;;;
755;0 tot 3 maanden;IJmond (Midden Kennemerland) (JZ);31 december 2017;315;275;240;10.0;230;205.0;;20.0;30.0;10.0;;;20.0;40.0;35.0;35.0;;;;;;;;;;;;;
756;0 tot 3 maanden;Zuid Kennemerland (JZ);31 maart 2015;1505;1470;1410;50.0;1360;1075.0;85.0;200.0;65.0;15.0;;;40.0;20.0;15.0;15.0;;;;;;15.0;10.0;;;;;;
757;0 tot 3 maanden;Zuid Kennemerland (JZ);30 juni 2015;765;720;665;15.0;650;500.0;30.0;120.0;50.0;20.0;;;25.0;25.0;25.0;25.0;;;;;;20.0;15.0;;;;;;
758;0 tot 3 maanden;Zuid Kennemerland (JZ);31 december 2015;475;435;390;10.0;385;280.0;30.0;70.0;45.0;20.0;;;20.0;25.0;20.0;20.0;;;;;;15.0;10.0;;;;;;
759;0 tot 3 maanden;Zuid Kennemerland (JZ);30 juni 2016;850;810;765;10.0;755;510.0;60.0;180.0;45.0;20.0;;;20.0;25.0;20.0;15.0;;;;;;15.0;10.0;;;;;;
760;0 tot 3 maanden;Zuid Kennemerland (JZ);31 december 2016;585;540;500;20.0;480;345.0;25.0;110.0;40.0;10.0;;;25.0;25.0;25.0;20.0;;;;;;15.0;15.0;;;;;;
761;0 tot 3 maanden;Zuid Kennemerland (JZ);30 juni 2017;755;725;685;10.0;675;605.0;30.0;40.0;35.0;;;;25.0;20.0;20.0;15.0;;;;;;10.0;;;;;;;
762;0 tot 3 maanden;Zuid Kennemerland (JZ);31 december 2017;505;475;445;10.0;435;380.0;10.0;45.0;30.0;;;;15.0;20.0;15.0;15.0;;;;;;10.0;10.0;;;;;;
763;0 tot 3 maanden;Noord-Veluwe (JZ);31 maart 2015;2070;2030;1900;140.0;1760;1530.0;145.0;85.0;130.0;70.0;10.0;10.0;45.0;30.0;15.0;15.0;;15.0;15.0;;;10.0;10.0;;;;;;
764;0 tot 3 maanden;Noord-Veluwe (JZ);30 juni 2015;575;555;520;45.0;475;380.0;30.0;60.0;35.0;10.0;;;15.0;15.0;;;;;;;;10.0;;;;;;;
765;0 tot 3 maanden;Noord-Veluwe (JZ);31 december 2015;495;475;440;45.0;395;325.0;35.0;40.0;30.0;15.0;;;15.0;10.0;10.0;10.0;;;;;;10.0;;;;;;;
766;0 tot 3 maanden;Noord-Veluwe (JZ);30 juni 2016;685;645;605;45.0;560;380.0;90.0;90.0;40.0;10.0;;;30.0;30.0;20.0;20.0;;10.0;10.0;;;10.0;;;;;;;
767;0 tot 3 maanden;Noord-Veluwe (JZ);31 december 2016;435;400;375;40.0;335;230.0;55.0;50.0;25.0;;;;20.0;25.0;15.0;10.0;;10.0;10.0;;;10.0;;;;;;;
768;0 tot 3 maanden;Noord-Veluwe (JZ);30 juni 2017;695;675;625;40.0;585;480.0;45.0;60.0;45.0;10.0;;;25.0;20.0;10.0;10.0;;10.0;10.0;;;;;;;;;;
769;0 tot 3 maanden;Noord-Veluwe (JZ);31 december 2017;475;450;425;40.0;385;305.0;35.0;45.0;25.0;10.0;;;10.0;20.0;15.0;15.0;;;;;;10.0;;;;;;;
770;0 tot 3 maanden;Amsterdam-Amstelland (JZ);31 maart 2015;5235;4940;4695;10.0;4685;3500.0;230.0;955.0;245.0;100.0;;25.0;110.0;125.0;100.0;100.0;;25.0;20.0;;;170.0;75.0;25.0;;;;30.0;40.0
771;0 tot 3 maanden;Amsterdam-Amstelland (JZ);30 juni 2015;2745;2430;2245;10.0;2240;1675.0;100.0;460.0;180.0;70.0;;20.0;85.0;135.0;110.0;105.0;;25.0;25.0;;;185.0;95.0;30.0;;;;;55.0
772;0 tot 3 maanden;Amsterdam-Amstelland (JZ);31 december 2015;2190;1965;1825;;1825;1330.0;80.0;410.0;140.0;50.0;;15.0;75.0;130.0;95.0;95.0;;35.0;35.0;;;95.0;65.0;10.0;;;;;20.0
773;0 tot 3 maanden;Amsterdam-Amstelland (JZ);30 juni 2016;4310;4015;3705;1310.0;2395;1495.0;95.0;800.0;310.0;140.0;15.0;45.0;110.0;155.0;110.0;105.0;;45.0;40.0;;;140.0;95.0;;;;;;40.0
774;0 tot 3 maanden;Amsterdam-Amstelland (JZ);31 december 2016;3475;3240;3040;1310.0;1730;1020.0;90.0;620.0;195.0;65.0;10.0;30.0;85.0;145.0;115.0;110.0;;35.0;35.0;;;90.0;60.0;;;;;;20.0
775;0 tot 3 maanden;Amsterdam-Amstelland (JZ);30 juni 2017;4195;3950;3625;1360.0;2270;1470.0;180.0;620.0;325.0;155.0;10.0;35.0;125.0;140.0;115.0;115.0;;25.0;20.0;;;105.0;95.0;;;;;;
776;0 tot 3 maanden;Amsterdam-Amstelland (JZ);31 december 2017;2820;2600;2445;885.0;1560;905.0;105.0;555.0;155.0;75.0;;10.0;60.0;110.0;80.0;80.0;;30.0;30.0;;;110.0;100.0;10.0;;;;;
777;0 tot 3 maanden;Twente (JZ);31 maart 2015;7100;6905;5900;10.0;5890;4540.0;415.0;935.0;1005.0;635.0;80.0;;280.0;120.0;95.0;85.0;10.0;25.0;20.0;;;75.0;45.0;15.0;;10.0;;;
778;0 tot 3 maanden;Twente (JZ);30 juni 2015;2045;1810;1650;10.0;1640;1185.0;130.0;325.0;160.0;45.0;15.0;;100.0;145.0;130.0;90.0;35.0;15.0;15.0;;;90.0;60.0;20.0;;;;;
779;0 tot 3 maanden;Twente (JZ);31 december 2015;1895;1690;1525;;1525;1020.0;110.0;390.0;165.0;70.0;;10.0;75.0;135.0;110.0;95.0;15.0;30.0;30.0;;;65.0;40.0;20.0;;;;;
780;0 tot 3 maanden;Twente (JZ);30 juni 2016;2545;2305;2070;10.0;2055;1410.0;210.0;440.0;235.0;65.0;15.0;10.0;140.0;165.0;145.0;120.0;25.0;20.0;15.0;;;75.0;40.0;20.0;;10.0;;;
781;0 tot 3 maanden;Twente (JZ);31 december 2016;1865;1625;1485;20.0;1465;1015.0;120.0;330.0;140.0;50.0;;;85.0;175.0;145.0;135.0;10.0;25.0;25.0;;;65.0;50.0;10.0;;10.0;;;
782;0 tot 3 maanden;Twente (JZ);30 juni 2017;2575;2370;2100;140.0;1960;1420.0;205.0;335.0;270.0;55.0;35.0;25.0;160.0;150.0;120.0;100.0;15.0;30.0;25.0;;;55.0;35.0;15.0;;;;;
783;0 tot 3 maanden;Twente (JZ);31 december 2017;1815;1620;1465;65.0;1395;995.0;130.0;270.0;155.0;50.0;15.0;10.0;80.0;135.0;115.0;90.0;25.0;20.0;20.0;;;60.0;45.0;15.0;;;;;
784;0 tot 3 maanden;Haarlemmermeer (JZ);31 maart 2015;1310;1285;1235;;1230;1125.0;30.0;80.0;45.0;20.0;;;20.0;10.0;10.0;10.0;;;;;;15.0;;;;;;;
785;0 tot 3 maanden;Haarlemmermeer (JZ);30 juni 2015;570;550;525;;520;450.0;25.0;45.0;25.0;10.0;;;10.0;15.0;10.0;10.0;;;;;;;;;;;;;
786;0 tot 3 maanden;Haarlemmermeer (JZ);31 december 2015;465;440;425;;425;360.0;20.0;45.0;15.0;;;;;15.0;;;;;;;;10.0;;;;;;;
787;0 tot 3 maanden;Haarlemmermeer (JZ);30 juni 2016;565;545;500;10.0;490;405.0;15.0;70.0;50.0;15.0;;;30.0;15.0;15.0;15.0;;;;;;;;;;;;;
788;0 tot 3 maanden;Haarlemmermeer (JZ);31 december 2016;445;415;380;;375;295.0;30.0;50.0;30.0;10.0;;;20.0;30.0;25.0;25.0;;;;;;;;;;;;;
789;0 tot 3 maanden;Haarlemmermeer (JZ);30 juni 2017;725;710;670;10.0;660;490.0;60.0;110.0;40.0;15.0;;;25.0;10.0;;;;;;;;;;;;;;;
790;0 tot 3 maanden;Haarlemmermeer (JZ);31 december 2017;460;440;420;10.0;410;315.0;20.0;80.0;20.0;10.0;;;10.0;15.0;15.0;15.0;;;;;;;;;;;;;
791;0 tot 3 maanden;Gooi en Vechtstreek (JZ);31 maart 2015;1890;1860;1790;10.0;1780;1620.0;80.0;80.0;70.0;15.0;;15.0;40.0;20.0;20.0;15.0;;;;;;10.0;;;;;;;
792;0 tot 3 maanden;Gooi en Vechtstreek (JZ);30 juni 2015;670;630;600;20.0;580;450.0;65.0;65.0;30.0;10.0;;;20.0;35.0;25.0;25.0;;;;;;;;;;;;;
793;0 tot 3 maanden;Gooi en Vechtstreek (JZ);31 december 2015;590;555;530;10.0;520;410.0;50.0;60.0;25.0;;;;15.0;30.0;25.0;20.0;;;;;;;;;;;;;
794;0 tot 3 maanden;Gooi en Vechtstreek (JZ);30 juni 2016;755;720;680;60.0;620;480.0;75.0;60.0;45.0;10.0;;10.0;20.0;20.0;15.0;15.0;;;;;;10.0;10.0;;;;;;
795;0 tot 3 maanden;Gooi en Vechtstreek (JZ);31 december 2016;610;565;530;65.0;465;370.0;40.0;55.0;35.0;;;;20.0;35.0;30.0;25.0;;;;;;10.0;;;;;;;
796;0 tot 3 maanden;Gooi en Vechtstreek (JZ);30 juni 2017;845;785;740;40.0;695;555.0;70.0;70.0;45.0;;10.0;;25.0;50.0;45.0;40.0;;;;;;10.0;10.0;;;;;;
797;0 tot 3 maanden;Gooi en Vechtstreek (JZ);31 december 2017;525;485;460;25.0;430;360.0;30.0;45.0;25.0;;;;15.0;30.0;30.0;25.0;;;;;;;;;;;;;
798;0 tot 3 maanden;Midden IJssel / Oost Veluwe (JZ);31 maart 2015;3640;3555;3280;;3280;2730.0;210.0;340.0;275.0;85.0;30.0;15.0;145.0;40.0;35.0;35.0;;10.0;10.0;;;40.0;30.0;10.0;;;;;
799;0 tot 3 maanden;Midden IJssel / Oost Veluwe (JZ);30 juni 2015;1255;1180;1085;;1080;840.0;75.0;165.0;95.0;20.0;;20.0;50.0;40.0;25.0;25.0;;15.0;15.0;;;35.0;20.0;10.0;;;;;
800;0 tot 3 maanden;Midden IJssel / Oost Veluwe (JZ);31 december 2015;1140;1040;950;35.0;915;730.0;35.0;150.0;90.0;25.0;;20.0;45.0;65.0;50.0;45.0;;15.0;15.0;;;35.0;25.0;;;;;;
801;0 tot 3 maanden;Midden IJssel / Oost Veluwe (JZ);30 juni 2016;1440;1355;1265;30.0;1235;930.0;85.0;220.0;90.0;20.0;;;55.0;60.0;40.0;35.0;;20.0;20.0;;;25.0;20.0;10.0;;;;;
802;0 tot 3 maanden;Midden IJssel / Oost Veluwe (JZ);31 december 2016;1055;985;920;30.0;890;670.0;55.0;160.0;65.0;15.0;;;35.0;50.0;45.0;45.0;;;;;;20.0;15.0;;;;;;
803;0 tot 3 maanden;Midden IJssel / Oost Veluwe (JZ);30 juni 2017;1490;1410;1280;35.0;1245;890.0;95.0;260.0;130.0;30.0;20.0;10.0;65.0;55.0;45.0;40.0;;10.0;10.0;;;30.0;15.0;15.0;;;;;
804;0 tot 3 maanden;Midden IJssel / Oost Veluwe (JZ);31 december 2017;965;885;800;30.0;770;565.0;35.0;170.0;80.0;15.0;15.0;10.0;45.0;55.0;45.0;35.0;10.0;10.0;10.0;;;25.0;20.0;;;;;;
805;0 tot 3 maanden;Holland Rijnland (JZ);31 maart 2015;5845;5780;5540;1760.0;3780;3235.0;115.0;430.0;245.0;40.0;80.0;10.0;110.0;40.0;30.0;25.0;10.0;;;;;25.0;15.0;10.0;;;;;
806;0 tot 3 maanden;Holland Rijnland (JZ);30 juni 2015;2780;2685;2575;1100.0;1475;1155.0;90.0;235.0;110.0;25.0;15.0;;65.0;65.0;55.0;45.0;10.0;10.0;;;;35.0;20.0;10.0;;;;;
807;0 tot 3 maanden;Holland Rijnland (JZ);31 december 2015;2465;2375;2300;1065.0;1230;1020.0;55.0;155.0;75.0;20.0;10.0;;40.0;50.0;40.0;35.0;;10.0;10.0;;;45.0;25.0;20.0;;;;;
808;0 tot 3 maanden;Holland Rijnland (JZ);30 juni 2016;2880;2765;2660;845.0;1815;1485.0;55.0;280.0;110.0;25.0;25.0;10.0;45.0;80.0;60.0;50.0;10.0;20.0;20.0;;;35.0;15.0;15.0;;;;;
809;0 tot 3 maanden;Holland Rijnland (JZ);31 december 2016;2290;2185;2125;820.0;1305;1055.0;40.0;210.0;60.0;15.0;10.0;10.0;30.0;65.0;55.0;50.0;;10.0;;;;40.0;30.0;;;;;;
810;0 tot 3 maanden;Holland Rijnland (JZ);30 juni 2017;2765;2650;2530;700.0;1830;1565.0;160.0;100.0;120.0;15.0;15.0;10.0;80.0;75.0;60.0;50.0;10.0;15.0;10.0;;;40.0;35.0;10.0;;;;;
811;0 tot 3 maanden;Holland Rijnland (JZ);31 december 2017;1860;1780;1710;640.0;1070;915.0;70.0;85.0;70.0;20.0;10.0;;30.0;55.0;50.0;45.0;;;;;;25.0;20.0;;;;;;
812;0 tot 3 maanden;Utrecht West (JZ);31 maart 2015;1675;1630;1575;70.0;1505;1365.0;70.0;65.0;55.0;25.0;;;20.0;30.0;20.0;20.0;;;;;;15.0;;;;;;;
813;0 tot 3 maanden;Utrecht West (JZ);30 juni 2015;665;635;610;45.0;565;450.0;55.0;60.0;25.0;10.0;;;10.0;15.0;10.0;10.0;;;;;;15.0;10.0;;;;;;
814;0 tot 3 maanden;Utrecht West (JZ);31 december 2015;565;545;515;30.0;485;430.0;25.0;30.0;30.0;15.0;;;10.0;15.0;10.0;10.0;;;;;;;;;;;;;
815;0 tot 3 maanden;Utrecht West (JZ);30 juni 2016;895;850;805;80.0;725;590.0;70.0;65.0;45.0;20.0;;10.0;15.0;30.0;25.0;20.0;;10.0;10.0;;;15.0;;;;;;;
