ID;SamenstellingVanHetHuishouden;SoortWoonruimte;RegioS;Perioden;ParticuliereHuishoudens_1
5358;Totaal particulier huishouden;Woningen in voorraad: totaal;Halderberge;2021;13195.0
5359;Totaal particulier huishouden;Woningen in voorraad: totaal;Halderberge;2022;13360.0
5360;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardenberg;2015;23065.0
5361;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardenberg;2016;23395.0
5362;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardenberg;2017;23630.0
5363;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardenberg;2018;23865.0
5364;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardenberg;2019;24100.0
5365;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardenberg;2020;24345.0
5366;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardenberg;2021;24585.0
5367;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardenberg;2022;25065.0
5368;Totaal particulier huishouden;Woningen in voorraad: totaal;Harderwijk;2015;18840.0
5369;Totaal particulier huishouden;Woningen in voorraad: totaal;Harderwijk;2016;19155.0
5370;Totaal particulier huishouden;Woningen in voorraad: totaal;Harderwijk;2017;19220.0
5371;Totaal particulier huishouden;Woningen in voorraad: totaal;Harderwijk;2018;19365.0
5372;Totaal particulier huishouden;Woningen in voorraad: totaal;Harderwijk;2019;19635.0
5373;Totaal particulier huishouden;Woningen in voorraad: totaal;Harderwijk;2020;20250.0
5374;Totaal particulier huishouden;Woningen in voorraad: totaal;Harderwijk;2021;20600.0
5375;Totaal particulier huishouden;Woningen in voorraad: totaal;Harderwijk;2022;20720.0
5376;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardinxveld-Giessendam;2015;6865.0
5377;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardinxveld-Giessendam;2016;6905.0
5378;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardinxveld-Giessendam;2017;6940.0
5379;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardinxveld-Giessendam;2018;6995.0
5380;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardinxveld-Giessendam;2019;7075.0
5381;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardinxveld-Giessendam;2020;7160.0
5382;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardinxveld-Giessendam;2021;7225.0
5383;Totaal particulier huishouden;Woningen in voorraad: totaal;Hardinxveld-Giessendam;2022;7250.0
5384;Totaal particulier huishouden;Woningen in voorraad: totaal;Haren;2015;8490.0
5385;Totaal particulier huishouden;Woningen in voorraad: totaal;Haren;2016;8635.0
5386;Totaal particulier huishouden;Woningen in voorraad: totaal;Haren;2017;8715.0
5387;Totaal particulier huishouden;Woningen in voorraad: totaal;Haren;2018;8855.0
5388;Totaal particulier huishouden;Woningen in voorraad: totaal;Haren;2019;
5389;Totaal particulier huishouden;Woningen in voorraad: totaal;Haren;2020;
5390;Totaal particulier huishouden;Woningen in voorraad: totaal;Haren;2021;
5391;Totaal particulier huishouden;Woningen in voorraad: totaal;Haren;2022;
5392;Totaal particulier huishouden;Woningen in voorraad: totaal;Harlingen;2015;7155.0
5393;Totaal particulier huishouden;Woningen in voorraad: totaal;Harlingen;2016;7170.0
5394;Totaal particulier huishouden;Woningen in voorraad: totaal;Harlingen;2017;7130.0
5395;Totaal particulier huishouden;Woningen in voorraad: totaal;Harlingen;2018;7195.0
5396;Totaal particulier huishouden;Woningen in voorraad: totaal;Harlingen;2019;7295.0
5397;Totaal particulier huishouden;Woningen in voorraad: totaal;Harlingen;2020;7390.0
5398;Totaal particulier huishouden;Woningen in voorraad: totaal;Harlingen;2021;7455.0
5399;Totaal particulier huishouden;Woningen in voorraad: totaal;Harlingen;2022;7640.0
5400;Totaal particulier huishouden;Woningen in voorraad: totaal;Hattem;2015;4910.0
5401;Totaal particulier huishouden;Woningen in voorraad: totaal;Hattem;2016;4970.0
5402;Totaal particulier huishouden;Woningen in voorraad: totaal;Hattem;2017;5020.0
5403;Totaal particulier huishouden;Woningen in voorraad: totaal;Hattem;2018;5025.0
5404;Totaal particulier huishouden;Woningen in voorraad: totaal;Hattem;2019;5060.0
5405;Totaal particulier huishouden;Woningen in voorraad: totaal;Hattem;2020;5070.0
5406;Totaal particulier huishouden;Woningen in voorraad: totaal;Hattem;2021;5115.0
5407;Totaal particulier huishouden;Woningen in voorraad: totaal;Hattem;2022;5250.0
5408;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemskerk;2015;17165.0
5409;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemskerk;2016;17210.0
5410;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemskerk;2017;17155.0
5411;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemskerk;2018;17175.0
5412;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemskerk;2019;17240.0
5413;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemskerk;2020;17260.0
5414;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemskerk;2021;17350.0
5415;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemskerk;2022;17465.0
5416;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemstede;2015;11730.0
5417;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemstede;2016;11795.0
5418;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemstede;2017;11805.0
5419;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemstede;2018;11900.0
5420;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemstede;2019;11895.0
5421;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemstede;2020;12035.0
5422;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemstede;2021;12040.0
5423;Totaal particulier huishouden;Woningen in voorraad: totaal;Heemstede;2022;12130.0
5424;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerde;2015;7440.0
5425;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerde;2016;7485.0
5426;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerde;2017;7510.0
5427;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerde;2018;7510.0
5428;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerde;2019;7585.0
5429;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerde;2020;7670.0
5430;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerde;2021;7820.0
5431;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerde;2022;7840.0
5432;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerenveen;2015;22235.0
5433;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerenveen;2016;22320.0
5434;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerenveen;2017;22390.0
5435;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerenveen;2018;22445.0
5436;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerenveen;2019;22730.0
5437;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerenveen;2020;22770.0
5438;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerenveen;2021;23050.0
5439;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerenveen;2022;23285.0
5440;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerhugowaard;2015;22165.0
5441;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerhugowaard;2016;22615.0
5442;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerhugowaard;2017;22915.0
5443;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerhugowaard;2018;23215.0
5444;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerhugowaard;2019;23545.0
5445;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerhugowaard;2020;24045.0
5446;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerhugowaard;2021;24415.0
5447;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerhugowaard;2022;
5448;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerlen;2015;44175.0
5449;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerlen;2016;44455.0
5450;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerlen;2017;44500.0
5451;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerlen;2018;44600.0
5452;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerlen;2019;44730.0
5453;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerlen;2020;44765.0
5454;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerlen;2021;45020.0
5455;Totaal particulier huishouden;Woningen in voorraad: totaal;Heerlen;2022;45115.0
5456;Totaal particulier huishouden;Woningen in voorraad: totaal;Heeze-Leende;2015;6460.0
5457;Totaal particulier huishouden;Woningen in voorraad: totaal;Heeze-Leende;2016;6510.0
5458;Totaal particulier huishouden;Woningen in voorraad: totaal;Heeze-Leende;2017;6595.0
5459;Totaal particulier huishouden;Woningen in voorraad: totaal;Heeze-Leende;2018;6630.0
5460;Totaal particulier huishouden;Woningen in voorraad: totaal;Heeze-Leende;2019;6710.0
5461;Totaal particulier huishouden;Woningen in voorraad: totaal;Heeze-Leende;2020;6770.0
5462;Totaal particulier huishouden;Woningen in voorraad: totaal;Heeze-Leende;2021;6915.0
5463;Totaal particulier huishouden;Woningen in voorraad: totaal;Heeze-Leende;2022;6970.0
5464;Totaal particulier huishouden;Woningen in voorraad: totaal;Heiloo;2015;9880.0
5465;Totaal particulier huishouden;Woningen in voorraad: totaal;Heiloo;2016;10010.0
5466;Totaal particulier huishouden;Woningen in voorraad: totaal;Heiloo;2017;10060.0
5467;Totaal particulier huishouden;Woningen in voorraad: totaal;Heiloo;2018;10205.0
5468;Totaal particulier huishouden;Woningen in voorraad: totaal;Heiloo;2019;10400.0
5469;Totaal particulier huishouden;Woningen in voorraad: totaal;Heiloo;2020;10520.0
5470;Totaal particulier huishouden;Woningen in voorraad: totaal;Heiloo;2021;10700.0
5471;Totaal particulier huishouden;Woningen in voorraad: totaal;Heiloo;2022;10745.0
5472;Totaal particulier huishouden;Woningen in voorraad: totaal;Den Helder;2015;26275.0
5473;Totaal particulier huishouden;Woningen in voorraad: totaal;Den Helder;2016;26425.0
5474;Totaal particulier huishouden;Woningen in voorraad: totaal;Den Helder;2017;26360.0
5475;Totaal particulier huishouden;Woningen in voorraad: totaal;Den Helder;2018;26560.0
5476;Totaal particulier huishouden;Woningen in voorraad: totaal;Den Helder;2019;26810.0
5477;Totaal particulier huishouden;Woningen in voorraad: totaal;Den Helder;2020;26950.0
5478;Totaal particulier huishouden;Woningen in voorraad: totaal;Den Helder;2021;27040.0
5479;Totaal particulier huishouden;Woningen in voorraad: totaal;Den Helder;2022;27115.0
5480;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellendoorn;2015;14270.0
5481;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellendoorn;2016;14335.0
5482;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellendoorn;2017;14440.0
5483;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellendoorn;2018;14535.0
5484;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellendoorn;2019;14635.0
5485;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellendoorn;2020;14680.0
5486;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellendoorn;2021;14755.0
5487;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellendoorn;2022;14815.0
5488;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellevoetsluis;2015;17010.0
5489;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellevoetsluis;2016;17150.0
5490;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellevoetsluis;2017;17210.0
5491;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellevoetsluis;2018;17790.0
5492;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellevoetsluis;2019;17830.0
5493;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellevoetsluis;2020;17895.0
5494;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellevoetsluis;2021;17965.0
5495;Totaal particulier huishouden;Woningen in voorraad: totaal;Hellevoetsluis;2022;18105.0
5496;Totaal particulier huishouden;Woningen in voorraad: totaal;Helmond;2015;39170.0
5497;Totaal particulier huishouden;Woningen in voorraad: totaal;Helmond;2016;39470.0
5498;Totaal particulier huishouden;Woningen in voorraad: totaal;Helmond;2017;39710.0
5499;Totaal particulier huishouden;Woningen in voorraad: totaal;Helmond;2018;40285.0
5500;Totaal particulier huishouden;Woningen in voorraad: totaal;Helmond;2019;40870.0
5501;Totaal particulier huishouden;Woningen in voorraad: totaal;Helmond;2020;41205.0
5502;Totaal particulier huishouden;Woningen in voorraad: totaal;Helmond;2021;41870.0
5503;Totaal particulier huishouden;Woningen in voorraad: totaal;Helmond;2022;42490.0
5504;Totaal particulier huishouden;Woningen in voorraad: totaal;Hendrik-Ido-Ambacht;2015;11495.0
5505;Totaal particulier huishouden;Woningen in voorraad: totaal;Hendrik-Ido-Ambacht;2016;11640.0
5506;Totaal particulier huishouden;Woningen in voorraad: totaal;Hendrik-Ido-Ambacht;2017;11975.0
5507;Totaal particulier huishouden;Woningen in voorraad: totaal;Hendrik-Ido-Ambacht;2018;12080.0
5508;Totaal particulier huishouden;Woningen in voorraad: totaal;Hendrik-Ido-Ambacht;2019;12145.0
5509;Totaal particulier huishouden;Woningen in voorraad: totaal;Hendrik-Ido-Ambacht;2020;12160.0
5510;Totaal particulier huishouden;Woningen in voorraad: totaal;Hendrik-Ido-Ambacht;2021;12360.0
5511;Totaal particulier huishouden;Woningen in voorraad: totaal;Hendrik-Ido-Ambacht;2022;12455.0
5512;Totaal particulier huishouden;Woningen in voorraad: totaal;Hengelo (O.);2015;36800.0
5513;Totaal particulier huishouden;Woningen in voorraad: totaal;Hengelo (O.);2016;36980.0
5514;Totaal particulier huishouden;Woningen in voorraad: totaal;Hengelo (O.);2017;37155.0
5515;Totaal particulier huishouden;Woningen in voorraad: totaal;Hengelo (O.);2018;37575.0
5516;Totaal particulier huishouden;Woningen in voorraad: totaal;Hengelo (O.);2019;37885.0
5517;Totaal particulier huishouden;Woningen in voorraad: totaal;Hengelo (O.);2020;38050.0
5518;Totaal particulier huishouden;Woningen in voorraad: totaal;Hengelo (O.);2021;38600.0
5519;Totaal particulier huishouden;Woningen in voorraad: totaal;Hengelo (O.);2022;38940.0
5520;Totaal particulier huishouden;Woningen in voorraad: totaal;'s-Hertogenbosch;2015;70075.0
5521;Totaal particulier huishouden;Woningen in voorraad: totaal;'s-Hertogenbosch;2016;70665.0
5522;Totaal particulier huishouden;Woningen in voorraad: totaal;'s-Hertogenbosch;2017;71465.0
5523;Totaal particulier huishouden;Woningen in voorraad: totaal;'s-Hertogenbosch;2018;72025.0
5524;Totaal particulier huishouden;Woningen in voorraad: totaal;'s-Hertogenbosch;2019;72935.0
5525;Totaal particulier huishouden;Woningen in voorraad: totaal;'s-Hertogenbosch;2020;73290.0
5526;Totaal particulier huishouden;Woningen in voorraad: totaal;'s-Hertogenbosch;2021;74260.0
5527;Totaal particulier huishouden;Woningen in voorraad: totaal;'s-Hertogenbosch;2022;75095.0
5528;Totaal particulier huishouden;Woningen in voorraad: totaal;Heumen;2015;6850.0
5529;Totaal particulier huishouden;Woningen in voorraad: totaal;Heumen;2016;6955.0
5530;Totaal particulier huishouden;Woningen in voorraad: totaal;Heumen;2017;7000.0
5531;Totaal particulier huishouden;Woningen in voorraad: totaal;Heumen;2018;7060.0
5532;Totaal particulier huishouden;Woningen in voorraad: totaal;Heumen;2019;7090.0
5533;Totaal particulier huishouden;Woningen in voorraad: totaal;Heumen;2020;7170.0
5534;Totaal particulier huishouden;Woningen in voorraad: totaal;Heumen;2021;7295.0
5535;Totaal particulier huishouden;Woningen in voorraad: totaal;Heumen;2022;7380.0
5536;Totaal particulier huishouden;Woningen in voorraad: totaal;Heusden;2015;17980.0
5537;Totaal particulier huishouden;Woningen in voorraad: totaal;Heusden;2016;18150.0
5538;Totaal particulier huishouden;Woningen in voorraad: totaal;Heusden;2017;18255.0
5539;Totaal particulier huishouden;Woningen in voorraad: totaal;Heusden;2018;18565.0
5540;Totaal particulier huishouden;Woningen in voorraad: totaal;Heusden;2019;18940.0
5541;Totaal particulier huishouden;Woningen in voorraad: totaal;Heusden;2020;19175.0
5542;Totaal particulier huishouden;Woningen in voorraad: totaal;Heusden;2021;19515.0
5543;Totaal particulier huishouden;Woningen in voorraad: totaal;Heusden;2022;19610.0
5544;Totaal particulier huishouden;Woningen in voorraad: totaal;Hillegom;2015;9240.0
5545;Totaal particulier huishouden;Woningen in voorraad: totaal;Hillegom;2016;9335.0
5546;Totaal particulier huishouden;Woningen in voorraad: totaal;Hillegom;2017;9575.0
5547;Totaal particulier huishouden;Woningen in voorraad: totaal;Hillegom;2018;9635.0
5548;Totaal particulier huishouden;Woningen in voorraad: totaal;Hillegom;2019;9815.0
5549;Totaal particulier huishouden;Woningen in voorraad: totaal;Hillegom;2020;9780.0
5550;Totaal particulier huishouden;Woningen in voorraad: totaal;Hillegom;2021;9945.0
5551;Totaal particulier huishouden;Woningen in voorraad: totaal;Hillegom;2022;10030.0
5552;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilvarenbeek;2015;6110.0
5553;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilvarenbeek;2016;6210.0
5554;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilvarenbeek;2017;6235.0
5555;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilvarenbeek;2018;6275.0
5556;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilvarenbeek;2019;6435.0
5557;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilvarenbeek;2020;6555.0
5558;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilvarenbeek;2021;6625.0
5559;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilvarenbeek;2022;6705.0
5560;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilversum;2015;40940.0
5561;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilversum;2016;41345.0
5562;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilversum;2017;41725.0
5563;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilversum;2018;42010.0
5564;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilversum;2019;42265.0
5565;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilversum;2020;42515.0
5566;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilversum;2021;42955.0
5567;Totaal particulier huishouden;Woningen in voorraad: totaal;Hilversum;2022;43525.0
5568;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoeksche Waard;2015;
5569;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoeksche Waard;2016;
5570;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoeksche Waard;2017;
5571;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoeksche Waard;2018;
5572;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoeksche Waard;2019;36825.0
5573;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoeksche Waard;2020;37225.0
5574;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoeksche Waard;2021;37735.0
5575;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoeksche Waard;2022;38105.0
5576;Totaal particulier huishouden;Woningen in voorraad: totaal;Hof van Twente;2015;14400.0
5577;Totaal particulier huishouden;Woningen in voorraad: totaal;Hof van Twente;2016;14500.0
5578;Totaal particulier huishouden;Woningen in voorraad: totaal;Hof van Twente;2017;14520.0
5579;Totaal particulier huishouden;Woningen in voorraad: totaal;Hof van Twente;2018;14645.0
5580;Totaal particulier huishouden;Woningen in voorraad: totaal;Hof van Twente;2019;14765.0
5581;Totaal particulier huishouden;Woningen in voorraad: totaal;Hof van Twente;2020;14800.0
5582;Totaal particulier huishouden;Woningen in voorraad: totaal;Hof van Twente;2021;14840.0
5583;Totaal particulier huishouden;Woningen in voorraad: totaal;Hof van Twente;2022;14935.0
5584;Totaal particulier huishouden;Woningen in voorraad: totaal;Het Hogeland;2015;
5585;Totaal particulier huishouden;Woningen in voorraad: totaal;Het Hogeland;2016;
5586;Totaal particulier huishouden;Woningen in voorraad: totaal;Het Hogeland;2017;
5587;Totaal particulier huishouden;Woningen in voorraad: totaal;Het Hogeland;2018;
5588;Totaal particulier huishouden;Woningen in voorraad: totaal;Het Hogeland;2019;21325.0
5589;Totaal particulier huishouden;Woningen in voorraad: totaal;Het Hogeland;2020;21550.0
5590;Totaal particulier huishouden;Woningen in voorraad: totaal;Het Hogeland;2021;21655.0
5591;Totaal particulier huishouden;Woningen in voorraad: totaal;Het Hogeland;2022;21635.0
5592;Totaal particulier huishouden;Woningen in voorraad: totaal;Hollands Kroon;2015;19950.0
5593;Totaal particulier huishouden;Woningen in voorraad: totaal;Hollands Kroon;2016;19975.0
5594;Totaal particulier huishouden;Woningen in voorraad: totaal;Hollands Kroon;2017;20010.0
5595;Totaal particulier huishouden;Woningen in voorraad: totaal;Hollands Kroon;2018;20155.0
5596;Totaal particulier huishouden;Woningen in voorraad: totaal;Hollands Kroon;2019;20250.0
5597;Totaal particulier huishouden;Woningen in voorraad: totaal;Hollands Kroon;2020;20435.0
5598;Totaal particulier huishouden;Woningen in voorraad: totaal;Hollands Kroon;2021;20755.0
5599;Totaal particulier huishouden;Woningen in voorraad: totaal;Hollands Kroon;2022;20960.0
5600;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogeveen;2015;23425.0
5601;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogeveen;2016;23595.0
5602;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogeveen;2017;23695.0
5603;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogeveen;2018;23955.0
5604;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogeveen;2019;24085.0
5605;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogeveen;2020;24200.0
5606;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogeveen;2021;24315.0
5607;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogeveen;2022;24595.0
5608;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogezand-Sappemeer;2015;15580.0
5609;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogezand-Sappemeer;2016;15605.0
5610;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogezand-Sappemeer;2017;15620.0
5611;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogezand-Sappemeer;2018;
5612;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogezand-Sappemeer;2019;
5613;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogezand-Sappemeer;2020;
5614;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogezand-Sappemeer;2021;
5615;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoogezand-Sappemeer;2022;
5616;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoorn;2015;32200.0
5617;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoorn;2016;32510.0
5618;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoorn;2017;32640.0
5619;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoorn;2018;32835.0
5620;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoorn;2019;33020.0
5621;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoorn;2020;33305.0
5622;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoorn;2021;33755.0
5623;Totaal particulier huishouden;Woningen in voorraad: totaal;Hoorn;2022;34185.0
5624;Totaal particulier huishouden;Woningen in voorraad: totaal;Horst aan de Maas;2015;17010.0
5625;Totaal particulier huishouden;Woningen in voorraad: totaal;Horst aan de Maas;2016;17365.0
5626;Totaal particulier huishouden;Woningen in voorraad: totaal;Horst aan de Maas;2017;17480.0
5627;Totaal particulier huishouden;Woningen in voorraad: totaal;Horst aan de Maas;2018;17545.0
5628;Totaal particulier huishouden;Woningen in voorraad: totaal;Horst aan de Maas;2019;17730.0
5629;Totaal particulier huishouden;Woningen in voorraad: totaal;Horst aan de Maas;2020;17785.0
5630;Totaal particulier huishouden;Woningen in voorraad: totaal;Horst aan de Maas;2021;17980.0
5631;Totaal particulier huishouden;Woningen in voorraad: totaal;Horst aan de Maas;2022;18395.0
5632;Totaal particulier huishouden;Woningen in voorraad: totaal;Houten;2015;19325.0
5633;Totaal particulier huishouden;Woningen in voorraad: totaal;Houten;2016;19590.0
5634;Totaal particulier huishouden;Woningen in voorraad: totaal;Houten;2017;19810.0
5635;Totaal particulier huishouden;Woningen in voorraad: totaal;Houten;2018;20090.0
5636;Totaal particulier huishouden;Woningen in voorraad: totaal;Houten;2019;20205.0
5637;Totaal particulier huishouden;Woningen in voorraad: totaal;Houten;2020;20415.0
5638;Totaal particulier huishouden;Woningen in voorraad: totaal;Houten;2021;20600.0
5639;Totaal particulier huishouden;Woningen in voorraad: totaal;Houten;2022;20895.0
5640;Totaal particulier huishouden;Woningen in voorraad: totaal;Huizen;2015;18065.0
5641;Totaal particulier huishouden;Woningen in voorraad: totaal;Huizen;2016;18280.0
5642;Totaal particulier huishouden;Woningen in voorraad: totaal;Huizen;2017;18295.0
5643;Totaal particulier huishouden;Woningen in voorraad: totaal;Huizen;2018;18355.0
5644;Totaal particulier huishouden;Woningen in voorraad: totaal;Huizen;2019;18420.0
5645;Totaal particulier huishouden;Woningen in voorraad: totaal;Huizen;2020;18470.0
5646;Totaal particulier huishouden;Woningen in voorraad: totaal;Huizen;2021;18560.0
5647;Totaal particulier huishouden;Woningen in voorraad: totaal;Huizen;2022;18735.0
5648;Totaal particulier huishouden;Woningen in voorraad: totaal;Hulst;2015;12250.0
5649;Totaal particulier huishouden;Woningen in voorraad: totaal;Hulst;2016;12370.0
5650;Totaal particulier huishouden;Woningen in voorraad: totaal;Hulst;2017;12455.0
5651;Totaal particulier huishouden;Woningen in voorraad: totaal;Hulst;2018;12510.0
5652;Totaal particulier huishouden;Woningen in voorraad: totaal;Hulst;2019;12580.0
5653;Totaal particulier huishouden;Woningen in voorraad: totaal;Hulst;2020;12640.0
5654;Totaal particulier huishouden;Woningen in voorraad: totaal;Hulst;2021;12685.0
5655;Totaal particulier huishouden;Woningen in voorraad: totaal;Hulst;2022;12750.0
5656;Totaal particulier huishouden;Woningen in voorraad: totaal;IJsselstein;2015;14110.0
5657;Totaal particulier huishouden;Woningen in voorraad: totaal;IJsselstein;2016;14205.0
5658;Totaal particulier huishouden;Woningen in voorraad: totaal;IJsselstein;2017;14340.0
5659;Totaal particulier huishouden;Woningen in voorraad: totaal;IJsselstein;2018;14350.0
5660;Totaal particulier huishouden;Woningen in voorraad: totaal;IJsselstein;2019;14345.0
5661;Totaal particulier huishouden;Woningen in voorraad: totaal;IJsselstein;2020;14375.0
5662;Totaal particulier huishouden;Woningen in voorraad: totaal;IJsselstein;2021;14300.0
5663;Totaal particulier huishouden;Woningen in voorraad: totaal;IJsselstein;2022;14390.0
5664;Totaal particulier huishouden;Woningen in voorraad: totaal;Kaag en Braassem;2015;10705.0
5665;Totaal particulier huishouden;Woningen in voorraad: totaal;Kaag en Braassem;2016;10840.0
5666;Totaal particulier huishouden;Woningen in voorraad: totaal;Kaag en Braassem;2017;10975.0
5667;Totaal particulier huishouden;Woningen in voorraad: totaal;Kaag en Braassem;2018;11170.0
5668;Totaal particulier huishouden;Woningen in voorraad: totaal;Kaag en Braassem;2019;11420.0
5669;Totaal particulier huishouden;Woningen in voorraad: totaal;Kaag en Braassem;2020;11570.0
5670;Totaal particulier huishouden;Woningen in voorraad: totaal;Kaag en Braassem;2021;11805.0
