ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
896;Coevorden;Herkomst: Nederland;22.8;16.1
897;Coevorden;Herkomst: Niet-Nederland;1.5;14.9
898;Coevorden;Herkomst: Westers land;1.3;15.3
899;Coevorden;Herkomst: Niet-westers land;0.3;13.2
900;Cranendonck;Herkomst (land);13.3;17.7
901;Cranendonck;Herkomst: Nederland;11.4;17.9
902;Cranendonck;Herkomst: Niet-Nederland;1.9;16.6
903;Cranendonck;Herkomst: Westers land;1.7;16.6
904;Cranendonck;Herkomst: Niet-westers land;0.2;16.9
905;Cromstrijen;Herkomst (land);8.8;18.7
906;Cromstrijen;Herkomst: Nederland;8.2;18.6
907;Cromstrijen;Herkomst: Niet-Nederland;0.6;19.5
908;Cromstrijen;Herkomst: Westers land;0.4;19.9
909;Cromstrijen;Herkomst: Niet-westers land;;
910;Cuijk;Herkomst (land);16.0;16.9
911;Cuijk;Herkomst: Nederland;13.5;17.1
912;Cuijk;Herkomst: Niet-Nederland;2.5;15.5
913;Cuijk;Herkomst: Westers land;1.7;16.1
914;Cuijk;Herkomst: Niet-westers land;0.8;14.3
915;Culemborg;Herkomst (land);17.3;18.7
916;Culemborg;Herkomst: Nederland;14.6;19.1
917;Culemborg;Herkomst: Niet-Nederland;2.8;16.5
918;Culemborg;Herkomst: Westers land;1.4;18.4
919;Culemborg;Herkomst: Niet-westers land;1.3;14.4
920;Dalfsen;Herkomst (land);17.3;17.3
921;Dalfsen;Herkomst: Nederland;16.7;17.3
922;Dalfsen;Herkomst: Niet-Nederland;0.5;17.9
923;Dalfsen;Herkomst: Westers land;0.4;18.9
924;Dalfsen;Herkomst: Niet-westers land;;
925;Dantumadeel;Herkomst (land);12.2;15.6
926;Dantumadeel;Herkomst: Nederland;11.9;15.6
927;Dantumadeel;Herkomst: Niet-Nederland;0.3;16.0
928;Dantumadeel;Herkomst: Westers land;0.2;15.4
929;Dantumadeel;Herkomst: Niet-westers land;;
930;De Bilt;Herkomst (land);28.3;22.4
931;De Bilt;Herkomst: Nederland;24.7;22.4
932;De Bilt;Herkomst: Niet-Nederland;3.6;22.4
933;De Bilt;Herkomst: Westers land;2.6;24.1
934;De Bilt;Herkomst: Niet-westers land;1.0;17.8
935;De Marne;Herkomst (land);7.4;15.5
936;De Marne;Herkomst: Nederland;7.1;15.5
937;De Marne;Herkomst: Niet-Nederland;0.3;15.9
938;De Marne;Herkomst: Westers land;0.3;16.5
939;De Marne;Herkomst: Niet-westers land;;
940;De Ronde Venen;Herkomst (land);22.5;20.2
941;De Ronde Venen;Herkomst: Nederland;20.3;20.1
942;De Ronde Venen;Herkomst: Niet-Nederland;2.2;21.1
943;De Ronde Venen;Herkomst: Westers land;1.5;22.4
944;De Ronde Venen;Herkomst: Niet-westers land;0.7;18.2
945;De Wolden;Herkomst (land);15.8;16.8
946;De Wolden;Herkomst: Nederland;15.3;16.8
947;De Wolden;Herkomst: Niet-Nederland;0.5;18.9
948;De Wolden;Herkomst: Westers land;0.4;18.1
949;De Wolden;Herkomst: Niet-westers land;;
950;Delft;Herkomst (land);62.4;17.6
951;Delft;Herkomst: Nederland;49.9;17.8
952;Delft;Herkomst: Niet-Nederland;12.5;16.5
953;Delft;Herkomst: Westers land;6.2;18.7
954;Delft;Herkomst: Niet-westers land;6.3;14.3
955;Delfzijl;Herkomst (land);18.6;16.4
956;Delfzijl;Herkomst: Nederland;16.3;16.6
957;Delfzijl;Herkomst: Niet-Nederland;2.4;15.0
958;Delfzijl;Herkomst: Westers land;1.4;15.6
959;Delfzijl;Herkomst: Niet-westers land;1.0;14.2
960;Den Helder;Herkomst (land);40.5;16.5
961;Den Helder;Herkomst: Nederland;33.9;16.5
962;Den Helder;Herkomst: Niet-Nederland;6.5;16.0
963;Den Helder;Herkomst: Westers land;4.2;17.1
964;Den Helder;Herkomst: Niet-westers land;2.3;14.0
965;Deurne;Herkomst (land);21.3;17.0
966;Deurne;Herkomst: Nederland;20.1;17.2
967;Deurne;Herkomst: Niet-Nederland;1.2;15.2
968;Deurne;Herkomst: Westers land;0.9;15.6
969;Deurne;Herkomst: Niet-westers land;0.3;14.2
970;Deventer;Herkomst (land);63.1;16.9
971;Deventer;Herkomst: Nederland;52.5;17.2
972;Deventer;Herkomst: Niet-Nederland;10.6;15.2
973;Deventer;Herkomst: Westers land;5.5;17.0
974;Deventer;Herkomst: Niet-westers land;5.1;13.2
975;Diemen;Herkomst (land);15.7;19.5
976;Diemen;Herkomst: Nederland;11.4;20.1
977;Diemen;Herkomst: Niet-Nederland;4.3;17.7
978;Diemen;Herkomst: Westers land;1.7;19.1
979;Diemen;Herkomst: Niet-westers land;2.6;16.8
980;Dinkelland;Herkomst (land);16.9;16.7
981;Dinkelland;Herkomst: Nederland;15.6;16.6
982;Dinkelland;Herkomst: Niet-Nederland;1.3;17.7
983;Dinkelland;Herkomst: Westers land;1.2;17.8
984;Dinkelland;Herkomst: Niet-westers land;;
985;Dirksland;Herkomst (land);5.3;17.5
986;Dirksland;Herkomst: Nederland;5.1;17.6
987;Dirksland;Herkomst: Niet-Nederland;;
988;Dirksland;Herkomst: Westers land;;
989;Dirksland;Herkomst: Niet-westers land;;
990;Doesburg;Herkomst (land);7.5;16.7
991;Doesburg;Herkomst: Nederland;6.1;17.0
992;Doesburg;Herkomst: Niet-Nederland;1.3;15.3
993;Doesburg;Herkomst: Westers land;0.8;16.3
994;Doesburg;Herkomst: Niet-westers land;0.5;13.6
995;Doetinchem;Herkomst (land);38.0;16.7
996;Doetinchem;Herkomst: Nederland;33.8;16.9
997;Doetinchem;Herkomst: Niet-Nederland;4.3;15.5
998;Doetinchem;Herkomst: Westers land;2.9;16.5
999;Doetinchem;Herkomst: Niet-westers land;1.4;13.2
1000;Dongen;Herkomst (land);17.1;17.3
1001;Dongen;Herkomst: Nederland;15.6;17.4
1002;Dongen;Herkomst: Niet-Nederland;1.5;16.3
1003;Dongen;Herkomst: Westers land;1.0;17.1
1004;Dongen;Herkomst: Niet-westers land;0.5;14.5
1005;Dongeradeel;Herkomst (land);16.2;15.3
1006;Dongeradeel;Herkomst: Nederland;15.5;15.3
1007;Dongeradeel;Herkomst: Niet-Nederland;0.7;15.2
1008;Dongeradeel;Herkomst: Westers land;0.5;16.3
1009;Dongeradeel;Herkomst: Niet-westers land;;
1010;Doorn;Herkomst (land);7.2;21.7
1011;Doorn;Herkomst: Nederland;6.4;21.9
1012;Doorn;Herkomst: Niet-Nederland;0.8;20.3
1013;Doorn;Herkomst: Westers land;0.6;21.6
1014;Doorn;Herkomst: Niet-westers land;;
1015;Dordrecht;Herkomst (land);77.9;17.4
1016;Dordrecht;Herkomst: Nederland;61.0;17.9
1017;Dordrecht;Herkomst: Niet-Nederland;16.9;15.6
1018;Dordrecht;Herkomst: Westers land;7.9;17.4
1019;Dordrecht;Herkomst: Niet-westers land;9.1;14.0
1020;Drechterland;Herkomst (land);6.9;17.8
1021;Drechterland;Herkomst: Nederland;6.6;17.8
1022;Drechterland;Herkomst: Niet-Nederland;0.3;17.0
1023;Drechterland;Herkomst: Westers land;0.3;17.6
1024;Drechterland;Herkomst: Niet-westers land;;
1025;Driebergen-Rijsenburg;Herkomst (land);12.5;20.8
1026;Driebergen-Rijsenburg;Herkomst: Nederland;10.9;21.1
1027;Driebergen-Rijsenburg;Herkomst: Niet-Nederland;1.6;19.2
1028;Driebergen-Rijsenburg;Herkomst: Westers land;1.0;22.2
1029;Driebergen-Rijsenburg;Herkomst: Niet-westers land;0.6;14.1
1030;Drimmelen;Herkomst (land);17.9;17.6
1031;Drimmelen;Herkomst: Nederland;16.9;17.5
1032;Drimmelen;Herkomst: Niet-Nederland;1.0;18.3
1033;Drimmelen;Herkomst: Westers land;0.8;18.7
1034;Drimmelen;Herkomst: Niet-westers land;;
1035;Dronten;Herkomst (land);22.9;16.9
1036;Dronten;Herkomst: Nederland;20.7;17.0
1037;Dronten;Herkomst: Niet-Nederland;2.2;16.2
1038;Dronten;Herkomst: Westers land;1.3;17.6
1039;Dronten;Herkomst: Niet-westers land;0.8;14.1
1040;Druten;Herkomst (land);11.9;16.9
1041;Druten;Herkomst: Nederland;10.8;17.0
1042;Druten;Herkomst: Niet-Nederland;1.2;16.2
1043;Druten;Herkomst: Westers land;0.8;17.5
1044;Druten;Herkomst: Niet-westers land;0.4;13.3
1045;Duiven;Herkomst (land);16.6;17.3
1046;Duiven;Herkomst: Nederland;14.7;17.3
1047;Duiven;Herkomst: Niet-Nederland;1.9;16.8
1048;Duiven;Herkomst: Westers land;1.5;17.9
1049;Duiven;Herkomst: Niet-westers land;0.4;12.5
1050;Echt-Susteren;Herkomst (land);22.2;16.7
1051;Echt-Susteren;Herkomst: Nederland;18.5;16.9
1052;Echt-Susteren;Herkomst: Niet-Nederland;3.7;16.1
1053;Echt-Susteren;Herkomst: Westers land;3.4;16.3
1054;Echt-Susteren;Herkomst: Niet-westers land;0.2;13.3
1055;Edam-Volendam;Herkomst (land);19.1;18.6
1056;Edam-Volendam;Herkomst: Nederland;18.0;18.7
1057;Edam-Volendam;Herkomst: Niet-Nederland;1.1;16.4
1058;Edam-Volendam;Herkomst: Westers land;0.7;18.2
1059;Edam-Volendam;Herkomst: Niet-westers land;0.4;13.3
1060;Ede;Herkomst (land);68.3;17.7
1061;Ede;Herkomst: Nederland;60.1;18.0
1062;Ede;Herkomst: Niet-Nederland;8.2;15.7
1063;Ede;Herkomst: Westers land;5.1;17.1
1064;Ede;Herkomst: Niet-westers land;3.1;13.4
1065;Eemnes;Herkomst (land);5.5;20.3
1066;Eemnes;Herkomst: Nederland;4.9;20.1
1067;Eemnes;Herkomst: Niet-Nederland;0.6;21.9
1068;Eemnes;Herkomst: Westers land;0.5;22.5
1069;Eemnes;Herkomst: Niet-westers land;;
1070;Eemsmond;Herkomst (land);10.7;15.4
1071;Eemsmond;Herkomst: Nederland;10.3;15.5
1072;Eemsmond;Herkomst: Niet-Nederland;0.4;14.6
1073;Eemsmond;Herkomst: Westers land;0.3;15.5
1074;Eemsmond;Herkomst: Niet-westers land;;
1075;Eersel;Herkomst (land);12.2;18.3
1076;Eersel;Herkomst: Nederland;11.6;18.3
1077;Eersel;Herkomst: Niet-Nederland;0.7;19.1
1078;Eersel;Herkomst: Westers land;0.6;20.3
1079;Eersel;Herkomst: Niet-westers land;;
1080;Eijsden;Herkomst (land);7.8;17.8
1081;Eijsden;Herkomst: Nederland;6.8;17.9
1082;Eijsden;Herkomst: Niet-Nederland;1.0;17.3
1083;Eijsden;Herkomst: Westers land;0.9;17.2
1084;Eijsden;Herkomst: Niet-westers land;;
1085;Eindhoven;Herkomst (land);142.6;17.4
1086;Eindhoven;Herkomst: Nederland;111.7;17.8
1087;Eindhoven;Herkomst: Niet-Nederland;30.8;16.1
1088;Eindhoven;Herkomst: Westers land;16.2;17.2
1089;Eindhoven;Herkomst: Niet-westers land;14.6;14.9
1090;Elburg;Herkomst (land);13.7;17.6
1091;Elburg;Herkomst: Nederland;13.0;17.7
1092;Elburg;Herkomst: Niet-Nederland;0.7;16.3
1093;Elburg;Herkomst: Westers land;0.5;16.6
1094;Elburg;Herkomst: Niet-westers land;;
1095;Emmen;Herkomst (land);73.4;15.6
1096;Emmen;Herkomst: Nederland;67.1;15.7
1097;Emmen;Herkomst: Niet-Nederland;6.3;15.0
1098;Emmen;Herkomst: Westers land;4.8;15.4
1099;Emmen;Herkomst: Niet-westers land;1.5;13.8
1100;Enkhuizen;Herkomst (land);11.6;16.9
1101;Enkhuizen;Herkomst: Nederland;10.4;17.1
1102;Enkhuizen;Herkomst: Niet-Nederland;1.2;15.2
1103;Enkhuizen;Herkomst: Westers land;0.7;16.6
1104;Enkhuizen;Herkomst: Niet-westers land;0.5;13.2
1105;Enschede;Herkomst (land);99.2;15.7
1106;Enschede;Herkomst: Nederland;76.9;16.0
1107;Enschede;Herkomst: Niet-Nederland;22.4;14.8
1108;Enschede;Herkomst: Westers land;12.9;15.8
1109;Enschede;Herkomst: Niet-westers land;9.5;13.4
1110;Epe;Herkomst (land);22.4;17.3
1111;Epe;Herkomst: Nederland;20.1;17.3
1112;Epe;Herkomst: Niet-Nederland;2.3;16.8
1113;Epe;Herkomst: Westers land;1.6;18.1
1114;Epe;Herkomst: Niet-westers land;0.7;13.8
1115;Ermelo;Herkomst (land);17.6;17.9
1116;Ermelo;Herkomst: Nederland;16.3;18.0
1117;Ermelo;Herkomst: Niet-Nederland;1.3;16.6
1118;Ermelo;Herkomst: Westers land;0.9;17.9
1119;Ermelo;Herkomst: Niet-westers land;0.4;13.5
1120;Etten-Leur;Herkomst (land);26.4;17.6
1121;Etten-Leur;Herkomst: Nederland;22.9;17.8
1122;Etten-Leur;Herkomst: Niet-Nederland;3.5;16.5
1123;Etten-Leur;Herkomst: Westers land;2.2;17.7
1124;Etten-Leur;Herkomst: Niet-westers land;1.3;14.5
1125;Ferwerderadiel;Herkomst (land);5.8;15.6
1126;Ferwerderadiel;Herkomst: Nederland;5.6;15.5
1127;Ferwerderadiel;Herkomst: Niet-Nederland;0.2;15.9
1128;Ferwerderadiel;Herkomst: Westers land;;
1129;Ferwerderadiel;Herkomst: Niet-westers land;;
1130;Franekeradeel;Herkomst (land);13.6;15.7
1131;Franekeradeel;Herkomst: Nederland;12.9;15.8
1132;Franekeradeel;Herkomst: Niet-Nederland;0.7;14.3
1133;Franekeradeel;Herkomst: Westers land;0.6;15.4
1134;Franekeradeel;Herkomst: Niet-westers land;;
1135;GaasterlÔn-Sleat;Herkomst (land);6.7;16.1
1136;GaasterlÔn-Sleat;Herkomst: Nederland;6.4;16.1
1137;GaasterlÔn-Sleat;Herkomst: Niet-Nederland;0.2;16.1
1138;GaasterlÔn-Sleat;Herkomst: Westers land;0.2;16.3
1139;GaasterlÔn-Sleat;Herkomst: Niet-westers land;;
1140;Geertruidenberg;Herkomst (land);14.4;17.3
1141;Geertruidenberg;Herkomst: Nederland;13.3;17.3
1142;Geertruidenberg;Herkomst: Niet-Nederland;1.0;17.3
1143;Geertruidenberg;Herkomst: Westers land;0.8;18.2
1144;Geertruidenberg;Herkomst: Niet-westers land;0.3;14.4
1145;Geldermalsen;Herkomst (land);16.9;18.5
1146;Geldermalsen;Herkomst: Nederland;15.8;18.5
1147;Geldermalsen;Herkomst: Niet-Nederland;1.1;18.3
1148;Geldermalsen;Herkomst: Westers land;0.8;20.4
1149;Geldermalsen;Herkomst: Niet-westers land;0.3;13.4
1150;Geldrop-Mierlo;Herkomst (land);25.4;18.3
1151;Geldrop-Mierlo;Herkomst: Nederland;22.4;18.6
1152;Geldrop-Mierlo;Herkomst: Niet-Nederland;3.0;16.5
1153;Geldrop-Mierlo;Herkomst: Westers land;2.1;17.4
1154;Geldrop-Mierlo;Herkomst: Niet-westers land;0.9;14.3
1155;Gemert-Bakel;Herkomst (land);18.6;16.4
1156;Gemert-Bakel;Herkomst: Nederland;17.4;16.4
1157;Gemert-Bakel;Herkomst: Niet-Nederland;1.2;16.3
1158;Gemert-Bakel;Herkomst: Westers land;1.0;15.9
1159;Gemert-Bakel;Herkomst: Niet-westers land;0.2;18.0
1160;Gennep;Herkomst (land);11.7;16.6
1161;Gennep;Herkomst: Nederland;10.0;16.6
1162;Gennep;Herkomst: Niet-Nederland;1.7;16.6
1163;Gennep;Herkomst: Westers land;1.5;17.0
1164;Gennep;Herkomst: Niet-westers land;0.3;13.8
1165;Giessenlanden;Herkomst (land);9.1;19.2
1166;Giessenlanden;Herkomst: Nederland;8.8;19.1
1167;Giessenlanden;Herkomst: Niet-Nederland;0.4;19.4
1168;Giessenlanden;Herkomst: Westers land;0.3;19.6
1169;Giessenlanden;Herkomst: Niet-westers land;;
1170;Gilze en Rijen;Herkomst (land);16.8;16.9
1171;Gilze en Rijen;Herkomst: Nederland;15.0;17.1
1172;Gilze en Rijen;Herkomst: Niet-Nederland;1.8;15.4
1173;Gilze en Rijen;Herkomst: Westers land;1.1;16.3
1174;Gilze en Rijen;Herkomst: Niet-westers land;0.7;13.8
1175;Goedereede;Herkomst (land);7.5;17.9
1176;Goedereede;Herkomst: Nederland;7.2;17.8
1177;Goedereede;Herkomst: Niet-Nederland;0.3;22.6
1178;Goedereede;Herkomst: Westers land;0.2;25.7
1179;Goedereede;Herkomst: Niet-westers land;;
1180;Goes;Herkomst (land);25.4;17.6
1181;Goes;Herkomst: Nederland;22.5;17.9
1182;Goes;Herkomst: Niet-Nederland;2.8;15.6
1183;Goes;Herkomst: Westers land;1.8;16.8
1184;Goes;Herkomst: Niet-westers land;1.0;13.3
1185;Goirle;Herkomst (land);15.6;18.3
1186;Goirle;Herkomst: Nederland;14.1;18.4
1187;Goirle;Herkomst: Niet-Nederland;1.5;17.7
1188;Goirle;Herkomst: Westers land;1.2;18.5
1189;Goirle;Herkomst: Niet-westers land;0.3;14.3
1190;Gorinchem;Herkomst (land);23.0;17.5
1191;Gorinchem;Herkomst: Nederland;18.8;18.0
1192;Gorinchem;Herkomst: Niet-Nederland;4.2;15.6
1193;Gorinchem;Herkomst: Westers land;2.1;17.0
1194;Gorinchem;Herkomst: Niet-westers land;2.1;14.1
1195;Gouda;Herkomst (land);47.0;18.3
1196;Gouda;Herkomst: Nederland;39.6;18.7
1197;Gouda;Herkomst: Niet-Nederland;7.4;16.3
1198;Gouda;Herkomst: Westers land;3.3;18.8
1199;Gouda;Herkomst: Niet-westers land;4.0;14.3
1200;Graafstroom;Herkomst (land);5.8;18.7
1201;Graafstroom;Herkomst: Nederland;5.6;18.4
1202;Graafstroom;Herkomst: Niet-Nederland;;
1203;Graafstroom;Herkomst: Westers land;;
1204;Graafstroom;Herkomst: Niet-westers land;;
1205;Graft-De Rijp;Herkomst (land);4.3;19.3
1206;Graft-De Rijp;Herkomst: Nederland;4.0;19.1
1207;Graft-De Rijp;Herkomst: Niet-Nederland;0.3;21.7
1208;Graft-De Rijp;Herkomst: Westers land;0.2;23.2
1209;Graft-De Rijp;Herkomst: Niet-westers land;;
1210;Grave;Herkomst (land);8.7;16.6
1211;Grave;Herkomst: Nederland;7.8;16.6
1212;Grave;Herkomst: Niet-Nederland;0.9;15.7
1213;Grave;Herkomst: Westers land;0.7;16.5
1214;Grave;Herkomst: Niet-westers land;;
1215;Groenlo;Herkomst (land);20.4;16.2
1216;Groenlo;Herkomst: Nederland;18.9;16.3
1217;Groenlo;Herkomst: Niet-Nederland;1.5;15.1
1218;Groenlo;Herkomst: Westers land;1.2;15.7
1219;Groenlo;Herkomst: Niet-westers land;0.3;12.7
1220;Groesbeek;Herkomst (land);12.6;17.0
1221;Groesbeek;Herkomst: Nederland;11.2;17.0
1222;Groesbeek;Herkomst: Niet-Nederland;1.4;17.1
1223;Groesbeek;Herkomst: Westers land;1.3;17.5
1224;Groesbeek;Herkomst: Niet-westers land;;
1225;Groningen (gemeente);Herkomst (land);121.4;16.0
1226;Groningen (gemeente);Herkomst: Nederland;103.7;16.2
1227;Groningen (gemeente);Herkomst: Niet-Nederland;17.7;15.1
1228;Groningen (gemeente);Herkomst: Westers land;10.5;16.1
1229;Groningen (gemeente);Herkomst: Niet-westers land;7.1;13.5
1230;Grootegast;Herkomst (land);7.4;15.9
1231;Grootegast;Herkomst: Nederland;7.2;15.9
1232;Grootegast;Herkomst: Niet-Nederland;;
1233;Grootegast;Herkomst: Westers land;;
1234;Grootegast;Herkomst: Niet-westers land;;
1235;Gulpen-Wittem;Herkomst (land);10.1;17.0
1236;Gulpen-Wittem;Herkomst: Nederland;8.8;17.2
1237;Gulpen-Wittem;Herkomst: Niet-Nederland;1.3;16.1
1238;Gulpen-Wittem;Herkomst: Westers land;1.2;16.5
1239;Gulpen-Wittem;Herkomst: Niet-westers land;;
1240;Haaksbergen;Herkomst (land);16.6;16.7
1241;Haaksbergen;Herkomst: Nederland;14.7;16.8
1242;Haaksbergen;Herkomst: Niet-Nederland;1.9;15.4
1243;Haaksbergen;Herkomst: Westers land;1.3;16.6
1244;Haaksbergen;Herkomst: Niet-westers land;0.5;12.4
1245;Haaren;Herkomst (land);9.4;18.0
1246;Haaren;Herkomst: Nederland;9.0;18.0
1247;Haaren;Herkomst: Niet-Nederland;0.4;18.4
1248;Haaren;Herkomst: Westers land;0.4;19.5
1249;Haaren;Herkomst: Niet-westers land;;
1250;Haarlem;Herkomst (land);102.3;18.2
1251;Haarlem;Herkomst: Nederland;83.2;18.5
1252;Haarlem;Herkomst: Niet-Nederland;19.1;16.9
1253;Haarlem;Herkomst: Westers land;10.2;19.1
1254;Haarlem;Herkomst: Niet-westers land;8.9;14.4
1255;Haarlemmerliede en Spaarnwoude;Herkomst (land);3.6;19.9
1256;Haarlemmerliede en Spaarnwoude;Herkomst: Nederland;3.3;19.9
1257;Haarlemmerliede en Spaarnwoude;Herkomst: Niet-Nederland;0.3;20.0
1258;Haarlemmerliede en Spaarnwoude;Herkomst: Westers land;;
1259;Haarlemmerliede en Spaarnwoude;Herkomst: Niet-westers land;;
1260;Haarlemmermeer;Herkomst (land);87.2;19.3
1261;Haarlemmermeer;Herkomst: Nederland;72.5;19.4
1262;Haarlemmermeer;Herkomst: Niet-Nederland;14.8;18.7
1263;Haarlemmermeer;Herkomst: Westers land;8.4;20.3
1264;Haarlemmermeer;Herkomst: Niet-westers land;6.4;16.7
1265;Haelen;Herkomst (land);6.8;17.9
1266;Haelen;Herkomst: Nederland;6.2;18.0
1267;Haelen;Herkomst: Niet-Nederland;0.5;17.1
1268;Haelen;Herkomst: Westers land;0.5;17.4
1269;Haelen;Herkomst: Niet-westers land;;
1270;Halderberge;Herkomst (land);19.8;17.6
1271;Halderberge;Herkomst: Nederland;18.1;17.7
1272;Halderberge;Herkomst: Niet-Nederland;1.7;16.8
1273;Halderberge;Herkomst: Westers land;0.9;18.1
1274;Halderberge;Herkomst: Niet-westers land;0.8;15.2
1275;Hardenberg;Herkomst (land);36.7;16.2
1276;Hardenberg;Herkomst: Nederland;34.9;16.2
1277;Hardenberg;Herkomst: Niet-Nederland;1.8;15.4
1278;Hardenberg;Herkomst: Westers land;1.5;15.9
1279;Hardenberg;Herkomst: Niet-westers land;0.3;12.6
1280;Harderwijk;Herkomst (land);26.6;17.3
1281;Harderwijk;Herkomst: Nederland;23.1;17.5
1282;Harderwijk;Herkomst: Niet-Nederland;3.5;15.3
1283;Harderwijk;Herkomst: Westers land;1.6;17.8
1284;Harderwijk;Herkomst: Niet-westers land;1.9;13.1
1285;Hardinxveld-Giessendam;Herkomst (land);11.1;17.8
1286;Hardinxveld-Giessendam;Herkomst: Nederland;10.7;17.8
1287;Hardinxveld-Giessendam;Herkomst: Niet-Nederland;0.4;17.6
1288;Hardinxveld-Giessendam;Herkomst: Westers land;0.3;18.4
1289;Hardinxveld-Giessendam;Herkomst: Niet-westers land;;
1290;Haren;Herkomst (land);12.9;21.7
1291;Haren;Herkomst: Nederland;11.8;21.7
1292;Haren;Herkomst: Niet-Nederland;1.0;22.4
1293;Haren;Herkomst: Westers land;0.9;23.1
1294;Haren;Herkomst: Niet-westers land;;
1295;Harenkarspel;Herkomst (land);10.6;16.9
1296;Harenkarspel;Herkomst: Nederland;9.9;17.0
1297;Harenkarspel;Herkomst: Niet-Nederland;0.6;15.7
1298;Harenkarspel;Herkomst: Westers land;0.5;16.9
1299;Harenkarspel;Herkomst: Niet-westers land;;
1300;Harlingen;Herkomst (land);10.4;15.9
1301;Harlingen;Herkomst: Nederland;9.4;16.2
1302;Harlingen;Herkomst: Niet-Nederland;1.0;13.2
1303;Harlingen;Herkomst: Westers land;0.8;14.9
1304;Harlingen;Herkomst: Niet-westers land;0.3;8.2
1305;Hattem;Herkomst (land);7.6;18.2
1306;Hattem;Herkomst: Nederland;7.3;17.9
1307;Hattem;Herkomst: Niet-Nederland;0.4;23.3
1308;Hattem;Herkomst: Westers land;0.3;24.6
1309;Hattem;Herkomst: Niet-westers land;;
1310;Heel;Herkomst (land);5.8;17.1
1311;Heel;Herkomst: Nederland;5.2;17.1
1312;Heel;Herkomst: Niet-Nederland;0.6;16.5
1313;Heel;Herkomst: Westers land;0.6;16.6
1314;Heel;Herkomst: Niet-westers land;;
1315;Heemskerk;Herkomst (land);25.0;17.7
1316;Heemskerk;Herkomst: Nederland;21.3;18.0
1317;Heemskerk;Herkomst: Niet-Nederland;3.7;15.9
1318;Heemskerk;Herkomst: Westers land;2.4;16.9
1319;Heemskerk;Herkomst: Niet-westers land;1.3;13.9
1320;Heemstede;Herkomst (land);17.5;23.6
1321;Heemstede;Herkomst: Nederland;14.9;23.4
1322;Heemstede;Herkomst: Niet-Nederland;2.6;24.9
1323;Heemstede;Herkomst: Westers land;2.0;27.4
1324;Heemstede;Herkomst: Niet-westers land;0.6;16.4
1325;Heerde;Herkomst (land);12.2;17.4
1326;Heerde;Herkomst: Nederland;11.6;17.4
1327;Heerde;Herkomst: Niet-Nederland;0.5;17.1
1328;Heerde;Herkomst: Westers land;0.4;17.1
1329;Heerde;Herkomst: Niet-westers land;;
1330;Heerenveen;Herkomst (land);28.7;17.0
1331;Heerenveen;Herkomst: Nederland;26.2;17.2
1332;Heerenveen;Herkomst: Niet-Nederland;2.5;15.4
1333;Heerenveen;Herkomst: Westers land;1.5;16.4
1334;Heerenveen;Herkomst: Niet-westers land;1.0;14.0
1335;Heerhugowaard;Herkomst (land);32.1;17.5
1336;Heerhugowaard;Herkomst: Nederland;27.6;17.7
1337;Heerhugowaard;Herkomst: Niet-Nederland;4.5;16.1
1338;Heerhugowaard;Herkomst: Westers land;2.5;17.1
1339;Heerhugowaard;Herkomst: Niet-westers land;2.0;14.7
1340;Heerlen;Herkomst (land);63.3;16.1
1341;Heerlen;Herkomst: Nederland;46.8;16.5
1342;Heerlen;Herkomst: Niet-Nederland;16.5;14.9
1343;Heerlen;Herkomst: Westers land;13.7;15.2
1344;Heerlen;Herkomst: Niet-westers land;2.8;13.4
1345;Heeze-Leende;Herkomst (land);10.1;18.7
1346;Heeze-Leende;Herkomst: Nederland;9.4;18.7
1347;Heeze-Leende;Herkomst: Niet-Nederland;0.7;18.8
1348;Heeze-Leende;Herkomst: Westers land;0.6;19.4
1349;Heeze-Leende;Herkomst: Niet-westers land;;
1350;Heiloo;Herkomst (land);15.2;20.3
1351;Heiloo;Herkomst: Nederland;13.9;20.2
1352;Heiloo;Herkomst: Niet-Nederland;1.3;21.8
1353;Heiloo;Herkomst: Westers land;1.0;23.2
1354;Heiloo;Herkomst: Niet-westers land;0.3;17.4
1355;Helden;Herkomst (land);13.3;16.2
1356;Helden;Herkomst: Nederland;12.1;16.3
1357;Helden;Herkomst: Niet-Nederland;1.2;14.7
1358;Helden;Herkomst: Westers land;0.8;15.5
1359;Helden;Herkomst: Niet-westers land;0.5;13.5
1360;Hellendoorn;Herkomst (land);24.0;16.5
1361;Hellendoorn;Herkomst: Nederland;22.6;16.5
1362;Hellendoorn;Herkomst: Niet-Nederland;1.3;16.6
1363;Hellendoorn;Herkomst: Westers land;1.1;17.3
1364;Hellendoorn;Herkomst: Niet-westers land;0.2;13.1
1365;Hellevoetsluis;Herkomst (land);26.2;18.3
1366;Hellevoetsluis;Herkomst: Nederland;22.3;18.3
1367;Hellevoetsluis;Herkomst: Niet-Nederland;3.9;17.9
1368;Hellevoetsluis;Herkomst: Westers land;2.5;19.6
1369;Hellevoetsluis;Herkomst: Niet-westers land;1.5;15.1
1370;Helmond;Herkomst (land);56.1;16.6
1371;Helmond;Herkomst: Nederland;46.6;16.9
1372;Helmond;Herkomst: Niet-Nederland;9.5;15.2
1373;Helmond;Herkomst: Westers land;5.5;16.1
1374;Helmond;Herkomst: Niet-westers land;4.0;14.0
1375;Hendrik-Ido-Ambacht;Herkomst (land);14.8;18.9
