ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
1135;21,5 jaar;2023;59.97971;63.22594;0.00033;0.00016
1136;21,5 jaar;2024;60.08688;63.3099;0.00033;0.00016
1137;21,5 jaar;2025;60.18759;63.39073;0.00032;0.00016
1138;21,5 jaar;2026;60.2828;63.46894;0.00032;0.00016
1139;21,5 jaar;2027;60.37349;63.54501;0.00031;0.00015
1140;21,5 jaar;2028;60.46061;63.61942;0.00031;0.00015
1141;21,5 jaar;2029;60.54508;63.69266;0.0003;0.00015
1142;21,5 jaar;2030;60.62783;63.76521;0.0003;0.00015
1143;21,5 jaar;2031;60.70978;63.83755;0.00029;0.00015
1144;21,5 jaar;2032;60.79182;63.91014;0.00029;0.00015
1145;21,5 jaar;2033;60.87486;63.98347;0.00028;0.00014
1146;21,5 jaar;2034;60.95976;64.05799;0.00028;0.00014
1147;21,5 jaar;2035;61.04752;64.13441;0.00028;0.00014
1148;21,5 jaar;2036;61.13822;64.2129;0.00027;0.00014
1149;21,5 jaar;2037;61.23136;64.29316;0.00027;0.00014
1150;21,5 jaar;2038;61.32645;64.3749;0.00026;0.00014
1151;21,5 jaar;2039;61.42301;64.45782;0.00026;0.00013
1152;21,5 jaar;2040;61.52055;64.54164;0.00026;0.00013
1153;21,5 jaar;2041;61.61862;64.62608;0.00025;0.00013
1154;21,5 jaar;2042;61.71676;64.71086;0.00025;0.00013
1155;21,5 jaar;2043;61.8145;64.79572;0.00025;0.00013
1156;21,5 jaar;2044;61.91142;64.88039;0.00024;0.00013
1157;21,5 jaar;2045;62.00707;64.96461;0.00024;0.00012
1158;21,5 jaar;2046;62.10104;65.04814;0.00024;0.00012
1159;21,5 jaar;2047;62.19289;65.13073;0.00023;0.00012
1160;21,5 jaar;2048;62.28223;65.21213;0.00023;0.00012
1161;21,5 jaar;2049;62.36865;65.29212;0.00023;0.00012
1162;21,5 jaar;2050;62.45175;65.37046;0.00022;0.00012
1163;21,5 jaar;2051;62.53288;65.44771;0.00022;0.00012
1164;21,5 jaar;2052;62.61364;65.52457;0.00022;0.00011
1165;21,5 jaar;2053;62.69405;65.60104;0.00021;0.00011
1166;21,5 jaar;2054;62.77409;65.67712;0.00021;0.00011
1167;21,5 jaar;2055;62.85378;65.75282;0.00021;0.00011
1168;21,5 jaar;2056;62.9331;65.82813;0.00021;0.00011
1169;21,5 jaar;2057;63.01207;65.90306;0.0002;0.00011
1170;21,5 jaar;2058;63.09068;65.97761;0.0002;0.00011
1171;21,5 jaar;2059;63.16893;66.05177;0.0002;0.0001
1172;21,5 jaar;2060;63.24682;66.12555;0.00019;0.0001
1173;22,5 jaar;2010;56.91931;60.70064;0.00043;0.00021
1174;22,5 jaar;2011;57.10627;60.84531;0.00042;0.0002
1175;22,5 jaar;2012;57.28713;60.99181;0.00041;0.0002
1176;22,5 jaar;2013;57.46539;61.13532;0.00041;0.0002
1177;22,5 jaar;2014;57.64462;61.27234;0.0004;0.00019
1178;22,5 jaar;2015;57.82295;61.40031;0.00039;0.00019
1179;22,5 jaar;2016;57.99868;61.52217;0.00038;0.00019
1180;22,5 jaar;2017;58.16896;61.63919;0.00038;0.00018
1181;22,5 jaar;2018;58.3324;61.75266;0.00037;0.00018
1182;22,5 jaar;2019;58.48702;61.8596;0.00036;0.00018
1183;22,5 jaar;2020;58.62994;61.9609;0.00036;0.00017
1184;22,5 jaar;2021;58.76227;62.05709;0.00035;0.00017
1185;22,5 jaar;2022;58.88509;62.14866;0.00035;0.00017
1186;22,5 jaar;2023;58.99944;62.23611;0.00034;0.00017
1187;22,5 jaar;2024;59.10633;62.31995;0.00033;0.00017
1188;22,5 jaar;2025;59.20676;62.40068;0.00033;0.00016
1189;22,5 jaar;2026;59.30171;62.47877;0.00032;0.00016
1190;22,5 jaar;2027;59.39214;62.55473;0.00032;0.00016
1191;22,5 jaar;2028;59.479;62.62904;0.00031;0.00016
1192;22,5 jaar;2029;59.56322;62.70218;0.00031;0.00016
1193;22,5 jaar;2030;59.64573;62.77463;0.00031;0.00015
1194;22,5 jaar;2031;59.72744;62.84687;0.0003;0.00015
1195;22,5 jaar;2032;59.80925;62.91936;0.0003;0.00015
1196;22,5 jaar;2033;59.89205;62.99259;0.00029;0.00015
1197;22,5 jaar;2034;59.97672;63.06702;0.00029;0.00015
1198;22,5 jaar;2035;60.06426;63.14334;0.00028;0.00014
1199;22,5 jaar;2036;60.15474;63.22173;0.00028;0.00014
1200;22,5 jaar;2037;60.24766;63.30189;0.00028;0.00014
1201;22,5 jaar;2038;60.34253;63.38354;0.00027;0.00014
1202;22,5 jaar;2039;60.43888;63.46636;0.00027;0.00014
1203;22,5 jaar;2040;60.53622;63.55009;0.00026;0.00014
1204;22,5 jaar;2041;60.63408;63.63444;0.00026;0.00013
1205;22,5 jaar;2042;60.73202;63.71913;0.00026;0.00013
1206;22,5 jaar;2043;60.82957;63.80389;0.00025;0.00013
1207;22,5 jaar;2044;60.92629;63.88847;0.00025;0.00013
1208;22,5 jaar;2045;61.02176;63.9726;0.00025;0.00013
1209;22,5 jaar;2046;61.11553;64.05604;0.00024;0.00013
1210;22,5 jaar;2047;61.20721;64.13854;0.00024;0.00012
1211;22,5 jaar;2048;61.29637;64.21986;0.00024;0.00012
1212;22,5 jaar;2049;61.38261;64.29977;0.00023;0.00012
1213;22,5 jaar;2050;61.46554;64.37803;0.00023;0.00012
1214;22,5 jaar;2051;61.5465;64.4552;0.00023;0.00012
1215;22,5 jaar;2052;61.6271;64.53198;0.00022;0.00012
1216;22,5 jaar;2053;61.70735;64.60837;0.00022;0.00012
1217;22,5 jaar;2054;61.78723;64.68437;0.00022;0.00011
1218;22,5 jaar;2055;61.86675;64.75999;0.00021;0.00011
1219;22,5 jaar;2056;61.94592;64.83523;0.00021;0.00011
1220;22,5 jaar;2057;62.02473;64.91008;0.00021;0.00011
1221;22,5 jaar;2058;62.10319;64.98455;0.00021;0.00011
1222;22,5 jaar;2059;62.18129;65.05864;0.0002;0.00011
1223;22,5 jaar;2060;62.25903;65.13235;0.0002;0.00011
1224;23,5 jaar;2010;55.94341;59.71308;0.00043;0.00021
1225;23,5 jaar;2011;56.13003;59.85755;0.00043;0.00021
1226;23,5 jaar;2012;56.31055;60.00385;0.00042;0.00021
1227;23,5 jaar;2013;56.48848;60.14717;0.00041;0.0002
1228;23,5 jaar;2014;56.66737;60.28401;0.0004;0.0002
1229;23,5 jaar;2015;56.84536;60.41181;0.0004;0.0002
1230;23,5 jaar;2016;57.02075;60.5335;0.00039;0.00019
1231;23,5 jaar;2017;57.19071;60.65036;0.00038;0.00019
1232;23,5 jaar;2018;57.35382;60.76368;0.00038;0.00019
1233;23,5 jaar;2019;57.50811;60.87047;0.00037;0.00018
1234;23,5 jaar;2020;57.65073;60.97164;0.00036;0.00018
1235;23,5 jaar;2021;57.78276;61.06769;0.00036;0.00018
1236;23,5 jaar;2022;57.90528;61.15913;0.00035;0.00018
1237;23,5 jaar;2023;58.01934;61.24646;0.00035;0.00017
1238;23,5 jaar;2024;58.12596;61.33018;0.00034;0.00017
1239;23,5 jaar;2025;58.22611;61.41079;0.00034;0.00017
1240;23,5 jaar;2026;58.3208;61.48878;0.00033;0.00017
1241;23,5 jaar;2027;58.41097;61.56463;0.00032;0.00017
1242;23,5 jaar;2028;58.49757;61.63883;0.00032;0.00016
1243;23,5 jaar;2029;58.58154;61.71186;0.00032;0.00016
1244;23,5 jaar;2030;58.6638;61.78421;0.00031;0.00016
1245;23,5 jaar;2031;58.74527;61.85635;0.00031;0.00016
1246;23,5 jaar;2032;58.82684;61.92874;0.0003;0.00016
1247;23,5 jaar;2033;58.90941;62.00187;0.0003;0.00015
1248;23,5 jaar;2034;58.99385;62.0762;0.00029;0.00015
1249;23,5 jaar;2035;59.08116;62.15242;0.00029;0.00015
1250;23,5 jaar;2036;59.17142;62.23071;0.00028;0.00015
1251;23,5 jaar;2037;59.26412;62.31078;0.00028;0.00015
1252;23,5 jaar;2038;59.35878;62.39233;0.00028;0.00014
1253;23,5 jaar;2039;59.45491;62.47506;0.00027;0.00014
1254;23,5 jaar;2040;59.55204;62.55869;0.00027;0.00014
1255;23,5 jaar;2041;59.64971;62.64294;0.00026;0.00014
1256;23,5 jaar;2042;59.74744;62.72753;0.00026;0.00014
1257;23,5 jaar;2043;59.84479;62.8122;0.00026;0.00014
1258;23,5 jaar;2044;59.94132;62.89669;0.00025;0.00013
1259;23,5 jaar;2045;60.0366;62.98073;0.00025;0.00013
1260;23,5 jaar;2046;60.13019;63.06408;0.00025;0.00013
1261;23,5 jaar;2047;60.22168;63.14649;0.00024;0.00013
1262;23,5 jaar;2048;60.31066;63.22773;0.00024;0.00013
1263;23,5 jaar;2049;60.39673;63.30755;0.00024;0.00013
1264;23,5 jaar;2050;60.47949;63.38572;0.00023;0.00012
1265;23,5 jaar;2051;60.56028;63.46281;0.00023;0.00012
1266;23,5 jaar;2052;60.64072;63.53951;0.00023;0.00012
1267;23,5 jaar;2053;60.72079;63.61582;0.00022;0.00012
1268;23,5 jaar;2054;60.80051;63.69174;0.00022;0.00012
1269;23,5 jaar;2055;60.87988;63.76728;0.00022;0.00012
1270;23,5 jaar;2056;60.95889;63.84244;0.00021;0.00012
1271;23,5 jaar;2057;61.03754;63.91722;0.00021;0.00011
1272;23,5 jaar;2058;61.11584;63.99161;0.00021;0.00011
1273;23,5 jaar;2059;61.19379;64.06562;0.00021;0.00011
1274;23,5 jaar;2060;61.27138;64.13926;0.0002;0.00011
1275;24,5 jaar;2010;54.96742;58.72574;0.00044;0.00022
1276;24,5 jaar;2011;55.1537;58.87001;0.00043;0.00022
1277;24,5 jaar;2012;55.33389;59.01611;0.00042;0.00021
1278;24,5 jaar;2013;55.5115;59.15924;0.00041;0.00021
1279;24,5 jaar;2014;55.69006;59.29589;0.00041;0.00021
1280;24,5 jaar;2015;55.86772;59.42351;0.0004;0.0002
1281;24,5 jaar;2016;56.04278;59.54504;0.00039;0.0002
1282;24,5 jaar;2017;56.21241;59.66175;0.00039;0.0002
1283;24,5 jaar;2018;56.3752;59.7749;0.00038;0.00019
1284;24,5 jaar;2019;56.52918;59.88155;0.00037;0.00019
1285;24,5 jaar;2020;56.67149;59.98258;0.00037;0.00019
1286;24,5 jaar;2021;56.80322;60.07849;0.00036;0.00018
1287;24,5 jaar;2022;56.92546;60.1698;0.00036;0.00018
1288;24,5 jaar;2023;57.03924;60.25701;0.00035;0.00018
1289;24,5 jaar;2024;57.14557;60.34061;0.00034;0.00018
1290;24,5 jaar;2025;57.24546;60.4211;0.00034;0.00018
1291;24,5 jaar;2026;57.33988;60.49897;0.00033;0.00017
1292;24,5 jaar;2027;57.42979;60.57471;0.00033;0.00017
1293;24,5 jaar;2028;57.51614;60.64881;0.00032;0.00017
1294;24,5 jaar;2029;57.59986;60.72173;0.00032;0.00017
1295;24,5 jaar;2030;57.68188;60.79398;0.00031;0.00016
1296;24,5 jaar;2031;57.7631;60.86601;0.00031;0.00016
1297;24,5 jaar;2032;57.84444;60.9383;0.00031;0.00016
1298;24,5 jaar;2033;57.92677;61.01133;0.0003;0.00016
1299;24,5 jaar;2034;58.01099;61.08556;0.0003;0.00016
1300;24,5 jaar;2035;58.09807;61.16168;0.00029;0.00016
1301;24,5 jaar;2036;58.18811;61.23987;0.00029;0.00015
1302;24,5 jaar;2037;58.28059;61.31984;0.00028;0.00015
1303;24,5 jaar;2038;58.37503;61.40128;0.00028;0.00015
1304;24,5 jaar;2039;58.47096;61.48392;0.00028;0.00015
1305;24,5 jaar;2040;58.56788;61.56745;0.00027;0.00015
1306;24,5 jaar;2041;58.66534;61.6516;0.00027;0.00014
1307;24,5 jaar;2042;58.76288;61.7361;0.00026;0.00014
1308;24,5 jaar;2043;58.86003;61.82067;0.00026;0.00014
1309;24,5 jaar;2044;58.95637;61.90507;0.00026;0.00014
1310;24,5 jaar;2045;59.05146;61.98902;0.00025;0.00014
1311;24,5 jaar;2046;59.14487;62.07228;0.00025;0.00014
1312;24,5 jaar;2047;59.23618;62.1546;0.00025;0.00013
1313;24,5 jaar;2048;59.32498;62.23574;0.00024;0.00013
1314;24,5 jaar;2049;59.41087;62.31547;0.00024;0.00013
1315;24,5 jaar;2050;59.49346;62.39356;0.00024;0.00013
1316;24,5 jaar;2051;59.57409;62.47057;0.00023;0.00013
1317;24,5 jaar;2052;59.65435;62.54718;0.00023;0.00013
1318;24,5 jaar;2053;59.73427;62.62341;0.00023;0.00012
1319;24,5 jaar;2054;59.81383;62.69925;0.00022;0.00012
1320;24,5 jaar;2055;59.89303;62.77471;0.00022;0.00012
1321;24,5 jaar;2056;59.97188;62.84979;0.00022;0.00012
1322;24,5 jaar;2057;60.05038;62.92449;0.00021;0.00012
1323;24,5 jaar;2058;60.12853;62.9988;0.00021;0.00012
1324;24,5 jaar;2059;60.20632;63.07274;0.00021;0.00012
1325;24,5 jaar;2060;60.28376;63.1463;0.00021;0.00011
1326;25,5 jaar;2010;53.9912;57.73861;0.00045;0.00023
1327;25,5 jaar;2011;54.17715;57.88268;0.00044;0.00023
1328;25,5 jaar;2012;54.35703;58.02857;0.00043;0.00022
1329;25,5 jaar;2013;54.53433;58.1715;0.00042;0.00022
1330;25,5 jaar;2014;54.71257;58.30797;0.00042;0.00022
1331;25,5 jaar;2015;54.88991;58.43542;0.00041;0.00021
1332;25,5 jaar;2016;55.06465;58.55677;0.0004;0.00021
1333;25,5 jaar;2017;55.23396;58.67332;0.0004;0.00021
1334;25,5 jaar;2018;55.39644;58.78632;0.00039;0.0002
1335;25,5 jaar;2019;55.55012;58.89282;0.00038;0.0002
1336;25,5 jaar;2020;55.69212;58.99371;0.00038;0.0002
1337;25,5 jaar;2021;55.82357;59.08949;0.00037;0.00019
1338;25,5 jaar;2022;55.94552;59.18066;0.00036;0.00019
1339;25,5 jaar;2023;56.05902;59.26774;0.00036;0.00019
1340;25,5 jaar;2024;56.16508;59.35122;0.00035;0.00019
1341;25,5 jaar;2025;56.2647;59.43159;0.00035;0.00018
1342;25,5 jaar;2026;56.35886;59.50935;0.00034;0.00018
1343;25,5 jaar;2027;56.44851;59.58498;0.00034;0.00018
1344;25,5 jaar;2028;56.53461;59.65896;0.00033;0.00018
1345;25,5 jaar;2029;56.61809;59.73178;0.00033;0.00018
1346;25,5 jaar;2030;56.69986;59.80391;0.00032;0.00017
1347;25,5 jaar;2031;56.78085;59.87584;0.00032;0.00017
1348;25,5 jaar;2032;56.86195;59.94803;0.00031;0.00017
1349;25,5 jaar;2033;56.94405;60.02096;0.00031;0.00017
1350;25,5 jaar;2034;57.02804;60.09508;0.0003;0.00017
1351;25,5 jaar;2035;57.1149;60.1711;0.0003;0.00016
1352;25,5 jaar;2036;57.20472;60.24919;0.0003;0.00016
1353;25,5 jaar;2037;57.29699;60.32906;0.00029;0.00016
1354;25,5 jaar;2038;57.39122;60.4104;0.00029;0.00016
1355;25,5 jaar;2039;57.48693;60.49293;0.00028;0.00016
1356;25,5 jaar;2040;57.58365;60.57636;0.00028;0.00015
1357;25,5 jaar;2041;57.68091;60.66041;0.00027;0.00015
1358;25,5 jaar;2042;57.77825;60.74481;0.00027;0.00015
1359;25,5 jaar;2043;57.87521;60.82929;0.00027;0.00015
1360;25,5 jaar;2044;57.97136;60.91359;0.00026;0.00015
1361;25,5 jaar;2045;58.06626;60.99744;0.00026;0.00014
1362;25,5 jaar;2046;58.15949;61.08061;0.00026;0.00014
1363;25,5 jaar;2047;58.25062;61.16284;0.00025;0.00014
1364;25,5 jaar;2048;58.33925;61.24389;0.00025;0.00014
1365;25,5 jaar;2049;58.42497;61.32354;0.00025;0.00014
1366;25,5 jaar;2050;58.50738;61.40154;0.00024;0.00014
1367;25,5 jaar;2051;58.58784;61.47846;0.00024;0.00013
1368;25,5 jaar;2052;58.66795;61.55498;0.00024;0.00013
1369;25,5 jaar;2053;58.7477;61.63113;0.00023;0.00013
1370;25,5 jaar;2054;58.8271;61.70689;0.00023;0.00013
1371;25,5 jaar;2055;58.90614;61.78227;0.00023;0.00013
1372;25,5 jaar;2056;58.98484;61.85727;0.00022;0.00013
1373;25,5 jaar;2057;59.06318;61.93188;0.00022;0.00012
1374;25,5 jaar;2058;59.14117;62.00612;0.00022;0.00012
1375;25,5 jaar;2059;59.21881;62.07998;0.00021;0.00012
1376;25,5 jaar;2060;59.29611;62.15346;0.00021;0.00012
1377;26,5 jaar;2010;53.01509;56.75194;0.00045;0.00024
1378;26,5 jaar;2011;53.20072;56.8958;0.00045;0.00024
1379;26,5 jaar;2012;53.38029;57.04148;0.00044;0.00023
1380;26,5 jaar;2013;53.55727;57.18421;0.00043;0.00023
1381;26,5 jaar;2014;53.7352;57.32048;0.00042;0.00022
1382;26,5 jaar;2015;53.91223;57.44775;0.00042;0.00022
1383;26,5 jaar;2016;54.08665;57.56894;0.00041;0.00022
1384;26,5 jaar;2017;54.25565;57.68532;0.0004;0.00021
1385;26,5 jaar;2018;54.41782;57.79816;0.0004;0.00021
1386;26,5 jaar;2019;54.57119;57.9045;0.00039;0.00021
1387;26,5 jaar;2020;54.7129;58.00524;0.00038;0.0002
1388;26,5 jaar;2021;54.84405;58.10088;0.00038;0.0002
1389;26,5 jaar;2022;54.96572;58.19192;0.00037;0.0002
1390;26,5 jaar;2023;55.07894;58.27887;0.00037;0.0002
1391;26,5 jaar;2024;55.18473;58.36222;0.00036;0.00019
1392;26,5 jaar;2025;55.28409;58.44247;0.00035;0.00019
1393;26,5 jaar;2026;55.37798;58.52011;0.00035;0.00019
1394;26,5 jaar;2027;55.46738;58.59562;0.00034;0.00019
1395;26,5 jaar;2028;55.55323;58.66948;0.00034;0.00018
1396;26,5 jaar;2029;55.63646;58.74219;0.00033;0.00018
1397;26,5 jaar;2030;55.71799;58.81422;0.00033;0.00018
1398;26,5 jaar;2031;55.79874;58.88603;0.00032;0.00018
1399;26,5 jaar;2032;55.8796;58.95812;0.00032;0.00017
1400;26,5 jaar;2033;55.96148;59.03094;0.00031;0.00017
1401;26,5 jaar;2034;56.04524;59.10495;0.00031;0.00017
1402;26,5 jaar;2035;56.13188;59.18086;0.00031;0.00017
1403;26,5 jaar;2036;56.22147;59.25885;0.0003;0.00017
1404;26,5 jaar;2037;56.31352;59.33861;0.0003;0.00016
1405;26,5 jaar;2038;56.40754;59.41985;0.00029;0.00016
1406;26,5 jaar;2039;56.50305;59.50227;0.00029;0.00016
1407;26,5 jaar;2040;56.59957;59.5856;0.00028;0.00016
1408;26,5 jaar;2041;56.69662;59.66955;0.00028;0.00016
1409;26,5 jaar;2042;56.79376;59.75385;0.00028;0.00015
1410;26,5 jaar;2043;56.89053;59.83823;0.00027;0.00015
1411;26,5 jaar;2044;56.98649;59.92242;0.00027;0.00015
1412;26,5 jaar;2045;57.0812;60.00618;0.00027;0.00015
1413;26,5 jaar;2046;57.17424;60.08925;0.00026;0.00015
1414;26,5 jaar;2047;57.2652;60.17138;0.00026;0.00015
1415;26,5 jaar;2048;57.35365;60.25234;0.00025;0.00014
1416;26,5 jaar;2049;57.43919;60.33189;0.00025;0.00014
1417;26,5 jaar;2050;57.52144;60.40981;0.00025;0.00014
1418;26,5 jaar;2051;57.60173;60.48663;0.00024;0.00014
1419;26,5 jaar;2052;57.68167;60.56307;0.00024;0.00014
1420;26,5 jaar;2053;57.76126;60.63913;0.00024;0.00013
1421;26,5 jaar;2054;57.8405;60.7148;0.00023;0.00013
1422;26,5 jaar;2055;57.91939;60.7901;0.00023;0.00013
1423;26,5 jaar;2056;57.99792;60.86501;0.00023;0.00013
1424;26,5 jaar;2057;58.07611;60.93954;0.00023;0.00013
1425;26,5 jaar;2058;58.15395;61.0137;0.00022;0.00013
1426;26,5 jaar;2059;58.23144;61.08747;0.00022;0.00013
1427;26,5 jaar;2060;58.30858;61.16087;0.00022;0.00012
1428;27,5 jaar;2010;52.03894;55.76543;0.00046;0.00025
1429;27,5 jaar;2011;52.22426;55.90908;0.00046;0.00024
1430;27,5 jaar;2012;52.40352;56.05456;0.00045;0.00024
1431;27,5 jaar;2013;52.58021;56.19708;0.00044;0.00024
1432;27,5 jaar;2014;52.75783;56.33316;0.00043;0.00023
1433;27,5 jaar;2015;52.93455;56.46025;0.00043;0.00023
1434;27,5 jaar;2016;53.10866;56.58126;0.00042;0.00022
1435;27,5 jaar;2017;53.27735;56.69747;0.00041;0.00022
1436;27,5 jaar;2018;53.43923;56.81015;0.00041;0.00022
1437;27,5 jaar;2019;53.59229;56.91635;0.0004;0.00021
1438;27,5 jaar;2020;53.73371;57.01694;0.00039;0.00021
1439;27,5 jaar;2021;53.86458;57.11243;0.00039;0.00021
1440;27,5 jaar;2022;53.98596;57.20334;0.00038;0.00021
1441;27,5 jaar;2023;54.09891;57.29015;0.00037;0.0002
1442;27,5 jaar;2024;54.20443;57.37338;0.00037;0.0002
1443;27,5 jaar;2025;54.30352;57.4535;0.00036;0.0002
1444;27,5 jaar;2026;54.39715;57.53101;0.00036;0.0002
1445;27,5 jaar;2027;54.4863;57.6064;0.00035;0.00019
1446;27,5 jaar;2028;54.57189;57.68015;0.00035;0.00019
1447;27,5 jaar;2029;54.65488;57.75275;0.00034;0.00019
1448;27,5 jaar;2030;54.73617;57.82466;0.00034;0.00019
1449;27,5 jaar;2031;54.81668;57.89637;0.00033;0.00018
1450;27,5 jaar;2032;54.89731;57.96834;0.00033;0.00018
1451;27,5 jaar;2033;54.97895;58.04105;0.00032;0.00018
1452;27,5 jaar;2034;55.06249;58.11496;0.00032;0.00018
1453;27,5 jaar;2035;55.1489;58.19076;0.00031;0.00018
1454;27,5 jaar;2036;55.23828;58.26864;0.00031;0.00017
1455;27,5 jaar;2037;55.33011;58.34829;0.0003;0.00017
1456;27,5 jaar;2038;55.42392;58.42943;0.0003;0.00017
1457;27,5 jaar;2039;55.51922;58.51175;0.0003;0.00017
1458;27,5 jaar;2040;55.61553;58.59497;0.00029;0.00016
1459;27,5 jaar;2041;55.71239;58.67881;0.00029;0.00016
1460;27,5 jaar;2042;55.80933;58.76301;0.00028;0.00016
1461;27,5 jaar;2043;55.90591;58.84728;0.00028;0.00016
1462;27,5 jaar;2044;56.00168;58.93138;0.00028;0.00016
1463;27,5 jaar;2045;56.0962;59.01504;0.00027;0.00015
1464;27,5 jaar;2046;56.18906;59.098;0.00027;0.00015
1465;27,5 jaar;2047;56.27983;59.18004;0.00026;0.00015
1466;27,5 jaar;2048;56.36811;59.2609;0.00026;0.00015
1467;27,5 jaar;2049;56.45348;59.34036;0.00026;0.00015
1468;27,5 jaar;2050;56.53556;59.41818;0.00025;0.00015
1469;27,5 jaar;2051;56.61568;59.49492;0.00025;0.00014
1470;27,5 jaar;2052;56.69546;59.57127;0.00025;0.00014
1471;27,5 jaar;2053;56.77488;59.64724;0.00024;0.00014
1472;27,5 jaar;2054;56.85396;59.72282;0.00024;0.00014
1473;27,5 jaar;2055;56.93269;59.79803;0.00024;0.00014
1474;27,5 jaar;2056;57.01107;59.87286;0.00023;0.00013
1475;27,5 jaar;2057;57.0891;59.9473;0.00023;0.00013
1476;27,5 jaar;2058;57.16678;60.02137;0.00023;0.00013
1477;27,5 jaar;2059;57.24412;60.09507;0.00023;0.00013
1478;27,5 jaar;2060;57.32111;60.16838;0.00022;0.00013
1479;28,5 jaar;2010;51.06286;54.7792;0.00048;0.00026
1480;28,5 jaar;2011;51.24787;54.92264;0.00047;0.00026
1481;28,5 jaar;2012;51.42684;55.0679;0.00046;0.00025
1482;28,5 jaar;2013;51.60324;55.21022;0.00046;0.00025
1483;28,5 jaar;2014;51.78056;55.3461;0.00045;0.00024
1484;28,5 jaar;2015;51.95698;55.47301;0.00044;0.00024
1485;28,5 jaar;2016;52.13078;55.59384;0.00044;0.00024
1486;28,5 jaar;2017;52.29917;55.70989;0.00043;0.00023
1487;28,5 jaar;2018;52.46074;55.82241;0.00042;0.00023
1488;28,5 jaar;2019;52.61351;55.92844;0.00041;0.00023
1489;28,5 jaar;2020;52.75464;56.02888;0.00041;0.00022
1490;28,5 jaar;2021;52.88522;56.12423;0.0004;0.00022
1491;28,5 jaar;2022;53.00632;56.215;0.00039;0.00022
1492;28,5 jaar;2023;53.11899;56.30168;0.00039;0.00021
1493;28,5 jaar;2024;53.22425;56.38477;0.00038;0.00021
1494;28,5 jaar;2025;53.32307;56.46477;0.00038;0.00021
1495;28,5 jaar;2026;53.41645;56.54216;0.00037;0.00021
1496;28,5 jaar;2027;53.50534;56.61743;0.00037;0.0002
1497;28,5 jaar;2028;53.59068;56.69106;0.00036;0.0002
1498;28,5 jaar;2029;53.67342;56.76354;0.00036;0.0002
1499;28,5 jaar;2030;53.75447;56.83533;0.00035;0.0002
1500;28,5 jaar;2031;53.83474;56.90693;0.00035;0.00019
1501;28,5 jaar;2032;53.91514;56.97879;0.00034;0.00019
1502;28,5 jaar;2033;53.99655;57.05139;0.00034;0.00019
1503;28,5 jaar;2034;54.07986;57.12519;0.00033;0.00019
1504;28,5 jaar;2035;54.16605;57.20088;0.00033;0.00018
1505;28,5 jaar;2036;54.25521;57.27865;0.00032;0.00018
1506;28,5 jaar;2037;54.34683;57.35819;0.00032;0.00018
1507;28,5 jaar;2038;54.44042;57.43921;0.00031;0.00018
1508;28,5 jaar;2039;54.53551;57.52142;0.00031;0.00018
1509;28,5 jaar;2040;54.63162;57.60454;0.0003;0.00017
1510;28,5 jaar;2041;54.72828;57.68828;0.0003;0.00017
1511;28,5 jaar;2042;54.82502;57.77237;0.00029;0.00017
1512;28,5 jaar;2043;54.9214;57.85654;0.00029;0.00017
1513;28,5 jaar;2044;55.01698;57.94053;0.00029;0.00016
1514;28,5 jaar;2045;55.11132;58.02408;0.00028;0.00016
1515;28,5 jaar;2046;55.20399;58.10695;0.00028;0.00016
1516;28,5 jaar;2047;55.29459;58.18889;0.00027;0.00016
1517;28,5 jaar;2048;55.38268;58.26965;0.00027;0.00016
1518;28,5 jaar;2049;55.46789;58.34901;0.00027;0.00015
1519;28,5 jaar;2050;55.5498;58.42674;0.00026;0.00015
1520;28,5 jaar;2051;55.62975;58.50338;0.00026;0.00015
1521;28,5 jaar;2052;55.70936;58.57964;0.00026;0.00015
1522;28,5 jaar;2053;55.78862;58.65552;0.00025;0.00015
1523;28,5 jaar;2054;55.86754;58.73102;0.00025;0.00015
1524;28,5 jaar;2055;55.94611;58.80613;0.00025;0.00014
1525;28,5 jaar;2056;56.02433;58.88087;0.00024;0.00014
1526;28,5 jaar;2057;56.1022;58.95523;0.00024;0.00014
1527;28,5 jaar;2058;56.17973;59.02922;0.00024;0.00014
1528;28,5 jaar;2059;56.25692;59.10282;0.00023;0.00014
1529;28,5 jaar;2060;56.33376;59.17605;0.00023;0.00013
1530;29,5 jaar;2010;50.08714;53.7934;0.0005;0.00028
1531;29,5 jaar;2011;50.27185;53.93663;0.00049;0.00027
1532;29,5 jaar;2012;50.45053;54.08167;0.00048;0.00027
1533;29,5 jaar;2013;50.62663;54.22378;0.00048;0.00026
1534;29,5 jaar;2014;50.80366;54.35946;0.00047;0.00026
1535;29,5 jaar;2015;50.97977;54.48618;0.00046;0.00025
1536;29,5 jaar;2016;51.15327;54.60684;0.00045;0.00025
1537;29,5 jaar;2017;51.32135;54.72271;0.00045;0.00025
1538;29,5 jaar;2018;51.48263;54.83506;0.00044;0.00024
1539;29,5 jaar;2019;51.6351;54.94093;0.00043;0.00024
1540;29,5 jaar;2020;51.77594;55.04122;0.00043;0.00024
1541;29,5 jaar;2021;51.90623;55.13642;0.00042;0.00023
1542;29,5 jaar;2022;52.02706;55.22704;0.00041;0.00023
1543;29,5 jaar;2023;52.13945;55.31358;0.00041;0.00023
1544;29,5 jaar;2024;52.24443;55.39654;0.0004;0.00022
