ID;SITC;LandenGroepen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2;Handelsbalans_3;Dekkingspercentage_4;JaarmutatieInvoer_5;JaarmutatieUitvoer_6
2710;Totaal goederen;Algerije;2006 juli;90531.0;18651.0;-71880.0;20.6;-44.3;7.2
2711;Totaal goederen;Algerije;2006 augustus;154317.0;18371.0;-135945.0;11.9;11.2;-8.1
2712;Totaal goederen;Algerije;2006 september;81130.0;17121.0;-64008.0;21.1;-59.2;15.1
2713;Totaal goederen;Algerije;2006 oktober;179668.0;24128.0;-155540.0;13.4;142.2;27.0
2714;Totaal goederen;Algerije;2006 november;156598.0;24651.0;-131948.0;15.7;26.9;44.5
2715;Totaal goederen;Algerije;2006 december;114936.0;46504.0;-68432.0;40.5;3.8;105.4
2716;Totaal goederen;Algerije;2006;1606278.0;264931.0;-1341347.0;16.5;9.2;18.6
2717;Totaal goederen;Algerije;2007 januari;142901.0;37846.0;-105054.0;26.5;-5.2;41.8
2718;Totaal goederen;Algerije;2007 februari;93381.0;17955.0;-75426.0;19.2;24.0;18.6
2719;Totaal goederen;Algerije;2007 maart;166715.0;29775.0;-136941.0;17.9;-8.1;73.6
2720;Totaal goederen;Algerije;2007 april;230590.0;17335.0;-213255.0;7.5;82.3;23.7
2721;Totaal goederen;Algerije;2007 mei;139495.0;20571.0;-118923.0;14.7;-10.0;-14.8
2722;Totaal goederen;Algerije;2007 juni;189993.0;38492.0;-151501.0;20.3;35.5;109.4
2723;Totaal goederen;Algerije;2007 juli;180385.0;25438.0;-154947.0;14.1;99.3;36.4
2724;Totaal goederen;Algerije;2007 augustus;205132.0;43950.0;-161182.0;21.4;32.9;139.2
2725;Totaal goederen;Algerije;2007 september;195708.0;22057.0;-173651.0;11.3;141.2;28.8
2726;Totaal goederen;Algerije;2007 oktober;253672.0;32116.0;-221556.0;12.7;41.2;33.1
2727;Totaal goederen;Algerije;2007 november;263803.0;30570.0;-233233.0;11.6;68.5;24.0
2728;Totaal goederen;Algerije;2007 december;209750.0;47653.0;-162098.0;22.7;82.5;2.5
2729;Totaal goederen;Algerije;2007;2271524.0;363757.0;-1907766.0;16.0;41.4;37.3
2730;Totaal goederen;Algerije;2008 januari;313262.0;32853.0;-280409.0;10.5;;
2731;Totaal goederen;Algerije;2008 februari;310918.0;14820.0;-296098.0;4.8;;
2732;Totaal goederen;Algerije;2008 maart;304255.0;20686.0;-283568.0;6.8;;
2733;Totaal goederen;Algerije;2008 april;152107.0;17631.0;-134476.0;11.6;;
2734;Totaal goederen;Algerije;2008 mei;295081.0;29251.0;-265831.0;9.9;;
2735;Totaal goederen;Algerije;2008 juni;196340.0;35889.0;-160450.0;18.3;;
2736;Totaal goederen;Algerije;2008 juli;242910.0;27385.0;-215526.0;11.3;;
2737;Totaal goederen;Algerije;2008 augustus;225655.0;21654.0;-204001.0;9.6;;
2738;Totaal goederen;Algerije;2008 september;269580.0;25208.0;-244372.0;9.4;;
2739;Totaal goederen;Algerije;2008 oktober;104832.0;42704.0;-62128.0;40.7;;
2740;Totaal goederen;Algerije;2008 november;83290.0;38261.0;-45030.0;45.9;;
2741;Totaal goederen;Algerije;2008 december;44223.0;55181.0;10958.0;124.8;;
2742;Totaal goederen;Algerije;2008;2542454.0;361523.0;-2180931.0;14.2;;
2743;Totaal goederen;Algerije;2009 januari;151552.0;30767.0;-120785.0;20.3;-51.6;-6.3
2744;Totaal goederen;Algerije;2009 februari;100113.0;34871.0;-65242.0;34.8;-67.8;135.3
2745;Totaal goederen;Algerije;2009 maart;106496.0;23602.0;-82894.0;22.2;-65.0;14.1
2746;Totaal goederen;Algerije;2009 april;133213.0;28965.0;-104247.0;21.7;-12.4;64.3
2747;Totaal goederen;Algerije;2009 mei;207707.0;28905.0;-178803.0;13.9;-29.6;-1.2
2748;Totaal goederen;Algerije;2009 juni;91980.0;29655.0;-62325.0;32.2;-53.2;-17.4
2749;Totaal goederen;Algerije;2009 juli;84430.0;33765.0;-50666.0;40.0;-65.2;23.3
2750;Totaal goederen;Algerije;2009 augustus;150716.0;24607.0;-126109.0;16.3;-33.2;13.6
2751;Totaal goederen;Algerije;2009 september;135761.0;18550.0;-117211.0;13.7;-49.6;-26.4
2752;Totaal goederen;Algerije;2009 oktober;189526.0;18453.0;-171073.0;9.7;80.8;-56.8
2753;Totaal goederen;Algerije;2009 november;197642.0;35120.0;-162522.0;17.8;137.3;-8.2
2754;Totaal goederen;Algerije;2009 december;228179.0;47351.0;-180827.0;20.8;416.0;-14.2
2755;Totaal goederen;Algerije;2009;1777315.0;354611.0;-1422704.0;20.0;-30.1;-1.9
2756;Totaal goederen;Algerije;2010 januari;193643.0;28106.0;-165537.0;14.5;27.8;-8.7
2757;Totaal goederen;Algerije;2010 februari;145514.0;40121.0;-105393.0;27.6;45.3;15.1
2758;Totaal goederen;Algerije;2010 maart;166121.0;32602.0;-133520.0;19.6;56.0;38.1
2759;Totaal goederen;Algerije;2010 april;167009.0;25738.0;-141271.0;15.4;25.4;-11.1
2760;Totaal goederen;Algerije;2010 mei;150395.0;26204.0;-124191.0;17.4;-27.6;-9.3
2761;Totaal goederen;Algerije;2010 juni;189718.0;35709.0;-154010.0;18.8;106.3;20.4
2762;Totaal goederen;Algerije;2010 juli;320417.0;48094.0;-272323.0;15.0;279.5;42.4
2763;Totaal goederen;Algerije;2010 augustus;154439.0;25530.0;-128908.0;16.5;2.5;3.8
2764;Totaal goederen;Algerije;2010 september;218770.0;38221.0;-180549.0;17.5;61.1;106.0
2765;Totaal goederen;Algerije;2010 oktober;95165.0;20274.0;-74891.0;21.3;-49.8;9.9
2766;Totaal goederen;Algerije;2010 november;251252.0;57882.0;-193370.0;23.0;27.1;64.8
2767;Totaal goederen;Algerije;2010 december;291294.0;54608.0;-236686.0;18.7;27.7;15.3
2768;Totaal goederen;Algerije;2010;2343737.0;433088.0;-1910649.0;18.5;31.9;22.1
2769;Totaal goederen;Algerije;2011 januari;397797.0;38147.0;-359650.0;9.6;105.4;35.7
2770;Totaal goederen;Algerije;2011 februari;216310.0;19264.0;-197046.0;8.9;48.7;-52.0
2771;Totaal goederen;Algerije;2011 maart;438187.0;33854.0;-404333.0;7.7;163.8;3.8
2772;Totaal goederen;Algerije;2011 april;137859.0;39407.0;-98452.0;28.6;-17.5;53.1
2773;Totaal goederen;Algerije;2011 mei;118210.0;36136.0;-82074.0;30.6;-21.4;37.9
2774;Totaal goederen;Algerije;2011 juni;130432.0;27488.0;-102944.0;21.1;-31.2;-23.0
2775;Totaal goederen;Algerije;2011 juli;237837.0;47620.0;-190217.0;20.0;-25.8;-1.0
2776;Totaal goederen;Algerije;2011 augustus;237851.0;38020.0;-199831.0;16.0;54.0;48.9
2777;Totaal goederen;Algerije;2011 september;154374.0;41939.0;-112435.0;27.2;-29.4;9.7
2778;Totaal goederen;Algerije;2011 oktober;180875.0;30217.0;-150658.0;16.7;90.1;49.0
2779;Totaal goederen;Algerije;2011 november;234949.0;67962.0;-166987.0;28.9;-6.5;17.4
2780;Totaal goederen;Algerije;2011 december;91319.0;63520.0;-27799.0;69.6;-68.7;16.3
2781;Totaal goederen;Algerije;2011;2575999.0;483574.0;-2092425.0;18.8;9.9;11.7
2782;Totaal goederen;Algerije;2012 januari;498837.0;43417.0;-455420.0;8.7;25.4;13.8
2783;Totaal goederen;Algerije;2012 februari;386243.0;37437.0;-348806.0;9.7;78.6;94.3
2784;Totaal goederen;Algerije;2012 maart;339956.0;62352.0;-277604.0;18.3;-22.4;84.2
2785;Totaal goederen;Algerije;2012 april;341567.0;62917.0;-278649.0;18.4;147.8;59.7
2786;Totaal goederen;Algerije;2012 mei;328172.0;48733.0;-279439.0;14.8;177.6;34.9
2787;Totaal goederen;Algerije;2012 juni;323522.0;68005.0;-255517.0;21.0;148.0;147.4
2788;Totaal goederen;Algerije;2012 juli;350292.0;45001.0;-305291.0;12.8;47.3;-5.5
2789;Totaal goederen;Algerije;2012 augustus;285661.0;40678.0;-244983.0;14.2;20.1;7.0
2790;Totaal goederen;Algerije;2012 september;232387.0;46916.0;-185471.0;20.2;50.5;11.9
2791;Totaal goederen;Algerije;2012 oktober;387210.0;127682.0;-259528.0;33.0;114.1;322.6
2792;Totaal goederen;Algerije;2012 november;393678.0;72831.0;-320846.0;18.5;67.6;7.2
2793;Totaal goederen;Algerije;2012 december;255416.0;108566.0;-146849.0;42.5;179.7;70.9
2794;Totaal goederen;Algerije;2012 ;4122941.0;764537.0;-3358404.0;18.5;60.1;58.1
2795;Totaal goederen;Algerije;2013 januari;357487.0;121222.0;-236265.0;33.9;-28.3;179.2
2796;Totaal goederen;Algerije;2013 februari;236905.0;89249.0;-147656.0;37.7;-38.7;138.4
2797;Totaal goederen;Algerije;2013 maart;229945.0;94831.0;-135114.0;41.2;-32.4;52.1
2798;Totaal goederen;Algerije;2013 april;147006.0;86400.0;-60607.0;58.8;-57.0;37.3
2799;Totaal goederen;Algerije;2013 mei;154139.0;140055.0;-14084.0;90.9;-53.0;187.4
2800;Totaal goederen;Algerije;2013 juni;301027.0;134975.0;-166052.0;44.8;-7.0;98.5
2801;Totaal goederen;Algerije;2013 juli;164914.0;61646.0;-103268.0;37.4;-52.9;37.0
2802;Totaal goederen;Algerije;2013 augustus;193460.0;75023.0;-118438.0;38.8;-32.3;84.4
2803;Totaal goederen;Algerije;2013 september;366354.0;76107.0;-290247.0;20.8;57.6;62.2
2804;Totaal goederen;Algerije;2013 oktober;264409.0;115362.0;-149047.0;43.6;-31.7;-9.6
2805;Totaal goederen;Algerije;2013 november;334290.0;83255.0;-251035.0;24.9;-15.1;14.3
2806;Totaal goederen;Algerije;2013 december;415597.0;69351.0;-346246.0;16.7;62.7;-36.1
2807;Totaal goederen;Algerije;2013;3165534.0;1147475.0;-2018059.0;36.2;-23.2;50.1
2808;Totaal goederen;Algerije;2014 januari;270242.0;79303.0;-190940.0;29.3;-24.4;-34.6
2809;Totaal goederen;Algerije;2014 februari;221828.0;85757.0;-136071.0;38.7;-6.4;-3.9
2810;Totaal goederen;Algerije;2014 maart;320598.0;132664.0;-187934.0;41.4;39.4;39.9
2811;Totaal goederen;Algerije;2014 april;303806.0;64197.0;-239608.0;21.1;106.7;-25.7
2812;Totaal goederen;Algerije;2014 mei;151518.0;66125.0;-85393.0;43.6;-1.7;-52.8
2813;Totaal goederen;Algerije;2014 juni;168889.0;51309.0;-117580.0;30.4;-43.9;-62.0
2814;Totaal goederen;Algerije;2014 juli;224290.0;103465.0;-120825.0;46.1;36.0;67.8
2815;Totaal goederen;Algerije;2014 augustus;304649.0;50489.0;-254159.0;16.6;57.5;-32.7
2816;Totaal goederen;Algerije;2014 september;58149.0;45457.0;-12692.0;78.2;-84.1;-40.3
2817;Totaal goederen;Algerije;2014 oktober;160124.0;65428.0;-94696.0;40.9;-39.4;-43.3
2818;Totaal goederen;Algerije;2014 november;49741.0;90591.0;40851.0;182.1;-85.1;8.8
2819;Totaal goederen;Algerije;2014 december;110544.0;166501.0;55958.0;150.6;-73.4;140.1
2820;Totaal goederen;Algerije;2014;2344377.0;1001288.0;-1343090.0;42.7;-25.9;-12.7
2821;Totaal goederen;Algerije;2015 januari;98456.0;39234.0;-59223.0;39.8;;
2822;Totaal goederen;Algerije;2015 februari;46571.0;44115.0;-2456.0;94.7;;
2823;Totaal goederen;Algerije;2015 maart;109165.0;78776.0;-30389.0;72.2;;
2824;Totaal goederen;Algerije;2015 april;77559.0;82435.0;4876.0;106.3;;
2825;Totaal goederen;Algerije;2015 mei;240883.0;129777.0;-111106.0;53.9;;
2826;Totaal goederen;Algerije;2015 juni;78738.0;147246.0;68508.0;187.0;;
2827;Totaal goederen;Algerije;2015 juli;38635.0;112295.0;73660.0;290.7;;
2828;Totaal goederen;Algerije;2015 augustus;77537.0;74262.0;-3274.0;95.8;;
2829;Totaal goederen;Algerije;2015 september;98869.0;99484.0;615.0;100.6;;
2830;Totaal goederen;Algerije;2015 oktober;126881.0;109440.0;-17441.0;86.3;;
2831;Totaal goederen;Algerije;2015 november;58845.0;83625.0;24780.0;142.1;;
2832;Totaal goederen;Algerije;2015 december;122048.0;113945.0;-8104.0;93.4;;
2833;Totaal goederen;Algerije;2015;1174186.0;1114632.0;-59554.0;94.9;;
2834;Totaal goederen;Algerije;2016 januari;38068.0;66554.0;28485.0;174.8;-61.3;69.6
2835;Totaal goederen;Algerije;2016 februari;38506.0;60017.0;21511.0;155.9;-17.3;36.0
2836;Totaal goederen;Algerije;2016 maart;52020.0;45220.0;-6800.0;86.9;-52.3;-42.6
2837;Totaal goederen;Algerije;2016 april;56736.0;55271.0;-1465.0;97.4;-26.8;-33.0
2838;Totaal goederen;Algerije;2016 mei;61314.0;88172.0;26858.0;143.8;-74.5;-32.1
2839;Totaal goederen;Algerije;2016 juni;106013.0;58545.0;-47468.0;55.2;34.6;-60.2
2840;Totaal goederen;Algerije;2016 juli;54816.0;69387.0;14571.0;126.6;41.9;-38.2
2841;Totaal goederen;Algerije;2016 augustus;115847.0;82679.0;-33169.0;71.4;49.4;11.3
2842;Totaal goederen;Algerije;2016 september;69090.0;93839.0;24749.0;135.8;-30.1;-5.7
2843;Totaal goederen;Algerije;2016 oktober;49118.0;87104.0;37986.0;177.3;-61.3;-20.4
2844;Totaal goederen;Algerije;2016 november;114188.0;58485.0;-55704.0;51.2;94.1;-30.1
2845;Totaal goederen;Algerije;2016 december;106896.0;79085.0;-27811.0;74.0;-12.4;-30.6
2846;Totaal goederen;Algerije;2016;862613.0;844357.0;-18256.0;97.9;-26.5;-24.2
2847;Totaal goederen;Algerije;2017 januari;45532.0;84861.0;39329.0;186.4;19.6;27.5
2848;Totaal goederen;Algerije;2017 februari;69209.0;54836.0;-14373.0;79.2;79.7;-8.6
2849;Totaal goederen;Algerije;2017 maart;87219.0;73916.0;-13303.0;84.7;67.7;63.5
2850;Totaal goederen;Algerije;2017 april;45352.0;41811.0;-3541.0;92.2;-20.1;-24.4
2851;Totaal goederen;Algerije;2017 mei;79831.0;87150.0;7319.0;109.2;30.2;-1.2
2852;Totaal goederen;Algerije;2017 juni;67716.0;62890.0;-4826.0;92.9;-36.1;7.4
2853;Totaal goederen;Algerije;2017 juli;34146.0;62851.0;28705.0;184.1;-37.7;-9.4
2854;Totaal goederen;Algerije;2017 augustus;64650.0;54030.0;-10620.0;83.6;-44.2;-34.6
2855;Totaal goederen;Algerije;2017 september;65615.0;63726.0;-1889.0;97.1;-5.0;-32.1
2856;Totaal goederen;Algerije;2017 oktober;91244.0;40010.0;-51234.0;43.8;85.8;-54.1
2857;Totaal goederen;Algerije;2017 november;46028.0;63078.0;17050.0;137.0;-59.7;7.9
2858;Totaal goederen;Algerije;2017 december;101053.0;77431.0;-23622.0;76.6;-5.5;-2.1
2859;Totaal goederen;Algerije;2017;797595.0;766590.0;-31005.0;96.1;-7.5;-9.2
2860;Totaal goederen;Argentinië;1996 januari;29255.0;16561.0;-12694.0;56.6;;
2861;Totaal goederen;Argentinië;1996 februari;41626.0;15497.0;-26129.0;37.2;;
2862;Totaal goederen;Argentinië;1996 maart;28619.0;12101.0;-16518.0;42.3;;
2863;Totaal goederen;Argentinië;1996 april;72271.0;17440.0;-54831.0;24.1;;
2864;Totaal goederen;Argentinië;1996 mei;52248.0;13313.0;-38935.0;25.5;;
2865;Totaal goederen;Argentinië;1996 juni;51128.0;18628.0;-32500.0;36.4;;
2866;Totaal goederen;Argentinië;1996 juli;53542.0;17068.0;-36474.0;31.9;;
2867;Totaal goederen;Argentinië;1996 augustus;63281.0;13650.0;-49631.0;21.6;;
2868;Totaal goederen;Argentinië;1996 september;40234.0;17133.0;-23101.0;42.6;;
2869;Totaal goederen;Argentinië;1996 oktober;52074.0;17025.0;-35049.0;32.7;;
2870;Totaal goederen;Argentinië;1996 november;39147.0;14026.0;-25121.0;35.8;;
2871;Totaal goederen;Argentinië;1996 december;23742.0;18647.0;-5095.0;78.5;;
2872;Totaal goederen;Argentinië;1996;547186.0;191107.0;-356079.0;34.9;;
2873;Totaal goederen;Argentinië;1997 januari;33108.0;15532.0;-17576.0;46.9;13.2;-6.3
2874;Totaal goederen;Argentinië;1997 februari;28050.0;19434.0;-8616.0;69.3;-32.6;25.4
2875;Totaal goederen;Argentinië;1997 maart;31298.0;20852.0;-10446.0;66.6;9.4;72.3
2876;Totaal goederen;Argentinië;1997 april;29033.0;18118.0;-10915.0;62.4;-59.8;3.9
2877;Totaal goederen;Argentinië;1997 mei;33994.0;22878.0;-11116.0;67.3;-34.9;71.8
2878;Totaal goederen;Argentinië;1997 juni;39644.0;27338.0;-12306.0;69.0;-22.5;46.8
2879;Totaal goederen;Argentinië;1997 juli;45015.0;25239.0;-19776.0;56.1;-15.9;47.9
2880;Totaal goederen;Argentinië;1997 augustus;39950.0;26128.0;-13822.0;65.4;-36.9;91.4
2881;Totaal goederen;Argentinië;1997 september;40220.0;20198.0;-20022.0;50.2;0.0;17.9
2882;Totaal goederen;Argentinië;1997 oktober;43519.0;25857.0;-17662.0;59.4;-16.4;51.9
2883;Totaal goederen;Argentinië;1997 november;24817.0;21071.0;-3746.0;84.9;-36.6;50.2
2884;Totaal goederen;Argentinië;1997 december;25137.0;21274.0;-3863.0;84.6;5.9;14.1
2885;Totaal goederen;Argentinië;1997;413814.0;263942.0;-149872.0;63.8;-24.4;38.1
2886;Totaal goederen;Argentinië;1998 januari;30643.0;17930.0;-12713.0;58.5;-7.4;15.5
2887;Totaal goederen;Argentinië;1998 februari;32534.0;21005.0;-11529.0;64.6;16.0;8.1
2888;Totaal goederen;Argentinië;1998 maart;23180.0;22595.0;-585.0;97.5;-25.9;8.3
2889;Totaal goederen;Argentinië;1998 april;40643.0;21767.0;-18876.0;53.6;40.0;20.1
2890;Totaal goederen;Argentinië;1998 mei;44330.0;21705.0;-22625.0;49.0;30.4;-5.1
2891;Totaal goederen;Argentinië;1998 juni;52506.0;23088.0;-29418.0;44.0;32.4;-15.6
2892;Totaal goederen;Argentinië;1998 juli;57436.0;22701.0;-34735.0;39.5;27.6;-10.1
2893;Totaal goederen;Argentinië;1998 augustus;85203.0;20661.0;-64542.0;24.2;113.2;-20.9
2894;Totaal goederen;Argentinië;1998 september;59761.0;23184.0;-36577.0;38.8;48.6;14.7
2895;Totaal goederen;Argentinië;1998 oktober;31933.0;24818.0;-7115.0;77.7;-26.6;-4.0
2896;Totaal goederen;Argentinië;1998 november;30976.0;24065.0;-6911.0;77.7;24.8;14.2
2897;Totaal goederen;Argentinië;1998 december;27051.0;26854.0;-197.0;99.3;7.6;26.2
2898;Totaal goederen;Argentinië;1998;516237.0;270376.0;-245861.0;52.4;24.8;2.4
2899;Totaal goederen;Argentinië;1999 januari;30872.0;20795.0;-10077.0;67.4;0.8;16.0
2900;Totaal goederen;Argentinië;1999 februari;29286.0;22125.0;-7161.0;75.5;-10.0;5.3
2901;Totaal goederen;Argentinië;1999 maart;48146.0;27925.0;-20221.0;58.0;107.7;23.6
2902;Totaal goederen;Argentinië;1999 april;52242.0;21105.0;-31137.0;40.4;28.5;-3.0
2903;Totaal goederen;Argentinië;1999 mei;63702.0;25674.0;-38028.0;40.3;43.7;18.3
2904;Totaal goederen;Argentinië;1999 juni;72805.0;23807.0;-48998.0;32.7;38.6;3.1
2905;Totaal goederen;Argentinië;1999 juli;71750.0;31146.0;-40604.0;43.4;24.9;37.2
2906;Totaal goederen;Argentinië;1999 augustus;82601.0;22979.0;-59622.0;27.8;-3.0;11.3
2907;Totaal goederen;Argentinië;1999 september;73454.0;23220.0;-50234.0;31.6;22.9;0.2
2908;Totaal goederen;Argentinië;1999 oktober;48183.0;24205.0;-23978.0;50.2;50.9;-2.5
2909;Totaal goederen;Argentinië;1999 november;35762.0;31591.0;-4171.0;88.3;15.4;31.3
2910;Totaal goederen;Argentinië;1999 december;33852.0;21075.0;-12777.0;62.3;25.1;-21.5
2911;Totaal goederen;Argentinië;1999;642683.0;295667.0;-347016.0;46.0;24.5;9.4
2912;Totaal goederen;Argentinië;2000 januari;21517.0;13208.0;-8309.0;61.4;-30.3;-36.5
2913;Totaal goederen;Argentinië;2000 februari;25954.0;22052.0;-3902.0;85.0;-11.4;-0.3
2914;Totaal goederen;Argentinië;2000 maart;40899.0;22317.0;-18582.0;54.6;-15.1;-20.1
2915;Totaal goederen;Argentinië;2000 april;42141.0;18202.0;-23939.0;43.2;-19.3;-13.8
2916;Totaal goederen;Argentinië;2000 mei;43338.0;19555.0;-23783.0;45.1;-32.0;-23.8
2917;Totaal goederen;Argentinië;2000 juni;46664.0;17497.0;-29167.0;37.5;-35.9;-26.5
2918;Totaal goederen;Argentinië;2000 juli;39675.0;18706.0;-20969.0;47.1;-44.7;-40.0
2919;Totaal goederen;Argentinië;2000 augustus;51295.0;18166.0;-33129.0;35.4;-37.9;-21.0
2920;Totaal goederen;Argentinië;2000 september;47816.0;17799.0;-30017.0;37.2;-34.9;-23.4
2921;Totaal goederen;Argentinië;2000 oktober;46029.0;18873.0;-27156.0;41.0;-4.5;-22.0
2922;Totaal goederen;Argentinië;2000 november;51922.0;20580.0;-31342.0;39.6;45.2;-34.9
2923;Totaal goederen;Argentinië;2000 december;31806.0;16245.0;-15561.0;51.1;-6.0;-22.9
2924;Totaal goederen;Argentinië;2000;489072.0;223219.0;-265853.0;45.6;-23.9;-24.5
2925;Totaal goederen;Argentinië;2001 januari;41370.0;15844.0;-25526.0;38.3;92.2;19.9
2926;Totaal goederen;Argentinië;2001 februari;34322.0;17267.0;-17055.0;50.3;32.2;-21.7
2927;Totaal goederen;Argentinië;2001 maart;41068.0;19014.0;-22054.0;46.3;0.4;-14.8
2928;Totaal goederen;Argentinië;2001 april;47351.0;18889.0;-28462.0;39.9;12.4;3.8
2929;Totaal goederen;Argentinië;2001 mei;63782.0;19189.0;-44593.0;30.1;47.2;-1.9
2930;Totaal goederen;Argentinië;2001 juni;51578.0;15764.0;-35814.0;30.6;10.5;-9.9
2931;Totaal goederen;Argentinië;2001 juli;57919.0;18088.0;-39831.0;31.2;46.0;-3.3
2932;Totaal goederen;Argentinië;2001 augustus;58928.0;15115.0;-43813.0;25.6;14.9;-16.8
2933;Totaal goederen;Argentinië;2001 september;66095.0;16051.0;-50044.0;24.3;38.2;-9.8
2934;Totaal goederen;Argentinië;2001 oktober;56670.0;14510.0;-42160.0;25.6;23.1;-23.2
2935;Totaal goederen;Argentinië;2001 november;60990.0;16989.0;-44001.0;27.9;17.5;-17.5
2936;Totaal goederen;Argentinië;2001 december;51814.0;10820.0;-40994.0;20.9;62.9;-33.4
2937;Totaal goederen;Argentinië;2001;631887.0;197540.0;-434347.0;31.3;29.2;-11.5
2938;Totaal goederen;Argentinië;2002 januari;48813.0;7691.0;-41122.0;15.8;18.0;-51.5
2939;Totaal goederen;Argentinië;2002 februari;46012.0;6096.0;-39916.0;13.2;34.1;-64.7
2940;Totaal goederen;Argentinië;2002 maart;69737.0;9308.0;-60429.0;13.3;69.8;-51.0
2941;Totaal goederen;Argentinië;2002 april;93162.0;5388.0;-87774.0;5.8;96.7;-71.5
2942;Totaal goederen;Argentinië;2002 mei;74905.0;8986.0;-65919.0;12.0;17.4;-53.2
2943;Totaal goederen;Argentinië;2002 juni;95817.0;6283.0;-89534.0;6.6;85.8;-60.1
2944;Totaal goederen;Argentinië;2002 juli;90765.0;8860.0;-81905.0;9.8;56.7;-51.0
2945;Totaal goederen;Argentinië;2002 augustus;72296.0;6400.0;-65896.0;8.9;22.7;-57.7
2946;Totaal goederen;Argentinië;2002 september;54720.0;7310.0;-47410.0;13.4;-17.2;-54.5
2947;Totaal goederen;Argentinië;2002 oktober;53715.0;7766.0;-45949.0;14.5;-5.2;-46.5
2948;Totaal goederen;Argentinië;2002 november;60844.0;8844.0;-52000.0;14.5;-0.2;-47.9
2949;Totaal goederen;Argentinië;2002 december;48416.0;7687.0;-40729.0;15.9;-6.6;-29.0
2950;Totaal goederen;Argentinië;2002;809202.0;90619.0;-718583.0;11.2;28.1;-54.1
2951;Totaal goederen;Argentinië;2003 januari;58082.0;6080.0;-52002.0;10.5;19.0;-20.9
2952;Totaal goederen;Argentinië;2003 februari;67284.0;9261.0;-58023.0;13.8;46.2;51.9
2953;Totaal goederen;Argentinië;2003 maart;60984.0;8961.0;-52023.0;14.7;-12.6;-3.7
2954;Totaal goederen;Argentinië;2003 april;77761.0;8293.0;-69468.0;10.7;-16.5;53.9
2955;Totaal goederen;Argentinië;2003 mei;77929.0;8822.0;-69107.0;11.3;4.0;-1.8
2956;Totaal goederen;Argentinië;2003 juni;60614.0;8282.0;-52332.0;13.7;-36.7;31.8
2957;Totaal goederen;Argentinië;2003 juli;71340.0;9294.0;-62046.0;13.0;-21.4;4.9
2958;Totaal goederen;Argentinië;2003 augustus;70111.0;8210.0;-61901.0;11.7;-3.0;28.3
2959;Totaal goederen;Argentinië;2003 september;73643.0;10963.0;-62680.0;14.9;34.6;50.0
2960;Totaal goederen;Argentinië;2003 oktober;52857.0;17982.0;-34875.0;34.0;-1.6;131.5
2961;Totaal goederen;Argentinië;2003 november;38947.0;15869.0;-23078.0;40.7;-36.0;79.4
2962;Totaal goederen;Argentinië;2003 december;56112.0;13637.0;-42475.0;24.3;15.9;77.4
2963;Totaal goederen;Argentinië;2003;765664.0;125654.0;-640010.0;16.4;-5.4;38.7
2964;Totaal goederen;Argentinië;2004 januari;67979.0;12770.0;-55209.0;18.8;;
2965;Totaal goederen;Argentinië;2004 februari;54844.0;15355.0;-39489.0;28.0;;
2966;Totaal goederen;Argentinië;2004 maart;42353.0;23647.0;-18705.0;55.8;;
2967;Totaal goederen;Argentinië;2004 april;50181.0;15571.0;-34610.0;31.0;;
2968;Totaal goederen;Argentinië;2004 mei;58621.0;16573.0;-42048.0;28.3;;
2969;Totaal goederen;Argentinië;2004 juni;57520.0;13687.0;-43832.0;23.8;;
2970;Totaal goederen;Argentinië;2004 juli;55554.0;12210.0;-43344.0;22.0;;
2971;Totaal goederen;Argentinië;2004 augustus;51715.0;11789.0;-39926.0;22.8;;
2972;Totaal goederen;Argentinië;2004 september;71366.0;17799.0;-53567.0;24.9;;
2973;Totaal goederen;Argentinië;2004 oktober;52569.0;16277.0;-36292.0;31.0;;
2974;Totaal goederen;Argentinië;2004 november;54893.0;27472.0;-27421.0;50.0;;
2975;Totaal goederen;Argentinië;2004 december;50878.0;20078.0;-30799.0;39.5;;
2976;Totaal goederen;Argentinië;2004;668472.0;203229.0;-465243.0;30.4;;
2977;Totaal goederen;Argentinië;2005 januari;65178.0;21904.0;-43274.0;33.6;-4.1;71.5
2978;Totaal goederen;Argentinië;2005 februari;52521.0;11226.0;-41295.0;21.4;-4.2;-26.9
2979;Totaal goederen;Argentinië;2005 maart;64990.0;22931.0;-42059.0;35.3;53.4;-3.0
2980;Totaal goederen;Argentinië;2005 april;73177.0;17084.0;-56093.0;23.3;45.8;9.7
2981;Totaal goederen;Argentinië;2005 mei;71731.0;23310.0;-48421.0;32.5;22.4;40.6
2982;Totaal goederen;Argentinië;2005 juni;84044.0;24068.0;-59976.0;28.6;46.1;75.8
2983;Totaal goederen;Argentinië;2005 juli;72165.0;12852.0;-59313.0;17.8;29.9;5.3
2984;Totaal goederen;Argentinië;2005 augustus;82364.0;15936.0;-66427.0;19.3;59.3;35.2
2985;Totaal goederen;Argentinië;2005 september;79587.0;12630.0;-66958.0;15.9;11.5;-29.0
2986;Totaal goederen;Argentinië;2005 oktober;70526.0;18233.0;-52293.0;25.9;34.2;12.0
2987;Totaal goederen;Argentinië;2005 november;71833.0;25270.0;-46563.0;35.2;30.9;-8.0
2988;Totaal goederen;Argentinië;2005 december;73707.0;17492.0;-56215.0;23.7;44.9;-12.9
