ID;RegioS;Perioden;TotaalBrandmeldingen_1;Buitenbrand_2;TotaalBinnenbranden_3;GroteEnMiddelgroteBrand_4;KleineBinnenbrand_5;Schoorsteenbrand_6;TotaalLozeAlarmmeldingen_7;ViaBrandmeldinstallatie_8;OverigeLozeAlarmmeldingen_9;TotaalHulpverleningsmeldingen_10;HulpverleningInGebouwen_11;HulpverleningAndersDanInGebouwen_12;LozeAlarmmeldingen_13
180;Friesland (PV);1991;1721.0;744.0;384.0;74.0;310.0;151.0;442.0;285.0;157.0;602.0;112.0;462.0;28.0
181;Friesland (PV);1992;1949.0;808.0;446.0;84.0;362.0;110.0;585.0;444.0;141.0;658.0;134.0;481.0;43.0
182;Friesland (PV);1993;1881.0;718.0;443.0;67.0;376.0;109.0;611.0;489.0;122.0;747.0;118.0;579.0;50.0
183;Friesland (PV);1994;1954.0;692.0;404.0;73.0;331.0;103.0;755.0;614.0;141.0;794.0;110.0;618.0;66.0
184;Friesland (PV);1995;2050.0;818.0;448.0;82.0;366.0;113.0;671.0;519.0;152.0;737.0;107.0;580.0;50.0
185;Friesland (PV);1996;2464.0;1143.0;474.0;91.0;383.0;104.0;743.0;568.0;175.0;702.0;103.0;527.0;72.0
186;Friesland (PV);1997;2399.0;933.0;479.0;76.0;403.0;93.0;894.0;700.0;194.0;812.0;112.0;629.0;71.0
187;Friesland (PV);1998;2237.0;766.0;473.0;63.0;410.0;91.0;907.0;755.0;152.0;808.0;111.0;620.0;77.0
188;Friesland (PV);1999;2409.0;966.0;443.0;66.0;377.0;88.0;912.0;751.0;161.0;822.0;121.0;635.0;66.0
189;Friesland (PV);2000;2412.0;852.0;429.0;54.0;375.0;68.0;1063.0;824.0;239.0;1134.0;167.0;856.0;111.0
190;Friesland (PV);2001;2163.0;727.0;414.0;71.0;343.0;73.0;949.0;790.0;159.0;978.0;136.0;747.0;95.0
191;Friesland (PV);2002;2416.0;772.0;431.0;84.0;347.0;107.0;1106.0;948.0;158.0;1401.0;284.0;1004.0;113.0
192;Friesland (PV);2003;2851.0;1150.0;478.0;94.0;384.0;91.0;1132.0;893.0;239.0;1002.0;164.0;744.0;94.0
193;Friesland (PV);2004;2415.0;809.0;371.0;72.0;299.0;109.0;1126.0;931.0;195.0;1107.0;193.0;816.0;98.0
194;Friesland (PV);2005;2622.0;814.0;388.0;78.0;310.0;82.0;1338.0;1142.0;196.0;1056.0;163.0;802.0;91.0
195;Friesland (PV);2006;3072.0;1051.0;450.0;81.0;369.0;94.0;1477.0;1248.0;229.0;1046.0;187.0;757.0;102.0
196;Friesland (PV);2007;2584.0;763.0;388.0;68.0;320.0;80.0;1353.0;1190.0;163.0;1144.0;179.0;877.0;88.0
197;Friesland (PV);2008;;;;;;;;;;;;;
198;Friesland (PV);2009;3107.0;1165.0;276.0;53.0;223.0;217.0;1449.0;1301.0;148.0;929.0;273.0;596.0;60.0
199;Friesland (PV);2010;3217.0;1157.0;305.0;109.0;196.0;208.0;1547.0;1389.0;158.0;1091.0;314.0;714.0;63.0
200;Friesland (PV);2011;3119.0;895.0;296.0;47.0;249.0;168.0;1760.0;1542.0;218.0;949.0;276.0;632.0;41.0
201;Friesland (PV);2012;3256.0;642.0;493.0;73.0;420.0;157.0;1964.0;1713.0;251.0;1252.0;360.0;829.0;63.0
202;Friesland (PV);2013;2894.0;690.0;486.0;72.0;414.0;84.0;1634.0;1288.0;346.0;1210.0;356.0;787.0;67.0
203;Drenthe (PV);1985;1580.0;501.0;285.0;53.0;232.0;207.0;587.0;465.0;122.0;719.0;274.0;397.0;48.0
204;Drenthe (PV);1986;1877.0;719.0;260.0;55.0;205.0;180.0;718.0;595.0;123.0;654.0;245.0;373.0;36.0
205;Drenthe (PV);1987;1791.0;563.0;276.0;66.0;210.0;158.0;794.0;649.0;145.0;856.0;288.0;526.0;42.0
206;Drenthe (PV);1988;1927.0;642.0;240.0;42.0;198.0;124.0;921.0;805.0;116.0;731.0;226.0;486.0;19.0
207;Drenthe (PV);1989;2085.0;778.0;288.0;59.0;229.0;126.0;893.0;746.0;147.0;810.0;232.0;540.0;38.0
208;Drenthe (PV);1990;2034.0;691.0;295.0;56.0;239.0;117.0;931.0;802.0;129.0;964.0;405.0;493.0;66.0
209;Drenthe (PV);1991;2125.0;820.0;294.0;72.0;222.0;120.0;891.0;764.0;127.0;773.0;174.0;548.0;51.0
210;Drenthe (PV);1992;2272.0;875.0;277.0;66.0;211.0;108.0;1012.0;824.0;188.0;804.0;192.0;558.0;54.0
211;Drenthe (PV);1993;2011.0;571.0;281.0;48.0;233.0;93.0;1066.0;875.0;191.0;866.0;166.0;629.0;71.0
212;Drenthe (PV);1994;2012.0;635.0;276.0;44.0;232.0;86.0;1015.0;842.0;173.0;968.0;232.0;684.0;52.0
213;Drenthe (PV);1995;2143.0;760.0;322.0;37.0;285.0;96.0;965.0;807.0;158.0;972.0;212.0;687.0;73.0
214;Drenthe (PV);1996;2976.0;1321.0;352.0;40.0;312.0;114.0;1189.0;942.0;247.0;906.0;149.0;698.0;59.0
215;Drenthe (PV);1997;2583.0;864.0;387.0;53.0;334.0;54.0;1278.0;1034.0;244.0;903.0;167.0;677.0;59.0
216;Drenthe (PV);1998;2371.0;713.0;355.0;26.0;329.0;61.0;1242.0;1098.0;144.0;1219.0;232.0;933.0;54.0
217;Drenthe (PV);1999;2243.0;850.0;333.0;30.0;303.0;63.0;997.0;816.0;181.0;876.0;157.0;646.0;73.0
218;Drenthe (PV);2000;2307.0;724.0;309.0;34.0;275.0;50.0;1224.0;804.0;420.0;1169.0;171.0;871.0;127.0
219;Drenthe (PV);2001;2293.0;721.0;344.0;47.0;297.0;75.0;1153.0;888.0;265.0;1038.0;174.0;756.0;108.0
220;Drenthe (PV);2002;2474.0;812.0;415.0;39.0;376.0;54.0;1193.0;942.0;251.0;1115.0;220.0;794.0;101.0
221;Drenthe (PV);2003;2863.0;1304.0;380.0;57.0;323.0;88.0;1091.0;840.0;251.0;924.0;152.0;677.0;95.0
222;Drenthe (PV);2004;2619.0;926.0;314.0;49.0;265.0;61.0;1318.0;1163.0;155.0;935.0;168.0;705.0;62.0
223;Drenthe (PV);2005;2750.0;990.0;362.0;68.0;294.0;72.0;1326.0;1185.0;141.0;1136.0;186.0;885.0;65.0
224;Drenthe (PV);2006;3059.0;1071.0;337.0;64.0;273.0;55.0;1596.0;1311.0;285.0;1118.0;220.0;764.0;134.0
225;Drenthe (PV);2007;3107.0;924.0;352.0;58.0;294.0;77.0;1754.0;1575.0;179.0;1219.0;239.0;886.0;94.0
226;Drenthe (PV);2008;3000.0;861.0;365.0;88.0;277.0;98.0;1676.0;1495.0;181.0;1277.0;288.0;890.0;99.0
227;Drenthe (PV);2009;3196.0;853.0;316.0;62.0;254.0;91.0;1936.0;1730.0;206.0;1140.0;347.0;682.0;111.0
228;Drenthe (PV);2010;3038.0;705.0;382.0;118.0;264.0;81.0;1870.0;1536.0;334.0;1091.0;378.0;647.0;66.0
229;Drenthe (PV);2011;3174.0;821.0;425.0;77.0;348.0;108.0;1820.0;1635.0;185.0;942.0;248.0;687.0;7.0
230;Drenthe (PV);2012;2961.0;453.0;613.0;74.0;539.0;82.0;1813.0;1719.0;94.0;973.0;386.0;573.0;14.0
231;Drenthe (PV);2013;2836.0;645.0;429.0;92.0;337.0;82.0;1680.0;1574.0;106.0;914.0;406.0;502.0;6.0
232;Overijssel (PV);1985;3835.0;1397.0;755.0;111.0;644.0;477.0;1206.0;882.0;324.0;1268.0;456.0;750.0;62.0
233;Overijssel (PV);1986;4034.0;1682.0;737.0;120.0;617.0;434.0;1181.0;848.0;333.0;1595.0;557.0;961.0;77.0
234;Overijssel (PV);1987;4137.0;1515.0;771.0;117.0;654.0;368.0;1483.0;1099.0;384.0;1493.0;567.0;868.0;58.0
235;Overijssel (PV);1988;3815.0;1368.0;653.0;88.0;565.0;282.0;1512.0;1133.0;379.0;1479.0;487.0;934.0;58.0
236;Overijssel (PV);1989;4199.0;1636.0;715.0;99.0;616.0;258.0;1590.0;1210.0;380.0;1560.0;529.0;923.0;108.0
237;Overijssel (PV);1990;3976.0;1507.0;732.0;107.0;625.0;241.0;1496.0;1155.0;341.0;1723.0;525.0;1093.0;105.0
238;Overijssel (PV);1991;4966.0;1976.0;727.0;101.0;626.0;304.0;1959.0;1558.0;401.0;1676.0;496.0;1078.0;102.0
239;Overijssel (PV);1992;4636.0;1830.0;734.0;92.0;642.0;210.0;1862.0;1531.0;331.0;1842.0;536.0;1195.0;111.0
240;Overijssel (PV);1993;4433.0;1530.0;771.0;91.0;680.0;210.0;1922.0;1551.0;371.0;2038.0;594.0;1284.0;160.0
241;Overijssel (PV);1994;4567.0;1580.0;833.0;80.0;753.0;196.0;1958.0;1580.0;378.0;2050.0;555.0;1364.0;131.0
242;Overijssel (PV);1995;4839.0;1839.0;814.0;88.0;726.0;239.0;1947.0;1545.0;402.0;2005.0;516.0;1355.0;134.0
243;Overijssel (PV);1996;5633.0;2296.0;845.0;105.0;740.0;238.0;2254.0;1759.0;495.0;1808.0;477.0;1153.0;178.0
244;Overijssel (PV);1997;5142.0;1848.0;805.0;88.0;717.0;189.0;2300.0;1840.0;460.0;1922.0;558.0;1200.0;164.0
245;Overijssel (PV);1998;5188.0;1697.0;802.0;91.0;711.0;179.0;2510.0;2059.0;451.0;2746.0;828.0;1650.0;268.0
246;Overijssel (PV);1999;5475.0;2004.0;834.0;111.0;723.0;159.0;2478.0;1910.0;568.0;2005.0;450.0;1368.0;187.0
247;Overijssel (PV);2000;5488.0;1624.0;800.0;101.0;699.0;172.0;2892.0;2095.0;797.0;2340.0;392.0;1616.0;332.0
248;Overijssel (PV);2001;5761.0;1634.0;897.0;142.0;755.0;176.0;3054.0;2525.0;529.0;2454.0;538.0;1650.0;266.0
249;Overijssel (PV);2002;5734.0;1957.0;914.0;155.0;759.0;168.0;2695.0;2268.0;427.0;2624.0;599.0;1791.0;234.0
250;Overijssel (PV);2003;6491.0;2512.0;931.0;168.0;763.0;171.0;2877.0;2375.0;502.0;2342.0;560.0;1595.0;187.0
251;Overijssel (PV);2004;5720.0;1667.0;841.0;154.0;687.0;142.0;3070.0;2581.0;489.0;2215.0;493.0;1548.0;174.0
252;Overijssel (PV);2005;7789.0;1677.0;852.0;181.0;671.0;171.0;5089.0;4728.0;361.0;2179.0;485.0;1508.0;186.0
253;Overijssel (PV);2006;8731.0;2188.0;909.0;186.0;723.0;183.0;5451.0;5029.0;422.0;2490.0;558.0;1716.0;216.0
254;Overijssel (PV);2007;7935.0;1834.0;914.0;188.0;726.0;164.0;5023.0;4593.0;430.0;2959.0;652.0;2125.0;182.0
255;Overijssel (PV);2008;7387.0;1724.0;930.0;245.0;685.0;188.0;4545.0;4096.0;449.0;2705.0;912.0;1608.0;185.0
256;Overijssel (PV);2009;7504.0;1911.0;919.0;219.0;700.0;205.0;4469.0;4046.0;423.0;2437.0;1082.0;1182.0;173.0
257;Overijssel (PV);2010;6463.0;1252.0;1025.0;184.0;841.0;209.0;3977.0;3649.0;328.0;1974.0;797.0;1011.0;166.0
258;Overijssel (PV);2011;7202.0;1299.0;795.0;127.0;668.0;147.0;4961.0;4079.0;882.0;1666.0;705.0;763.0;198.0
259;Overijssel (PV);2012;6865.0;1081.0;728.0;130.0;598.0;163.0;4893.0;4288.0;605.0;1843.0;502.0;1017.0;324.0
260;Overijssel (PV);2013;5657.0;992.0;540.0;141.0;399.0;162.0;3963.0;3367.0;596.0;2225.0;717.0;1167.0;341.0
261;Flevoland (PV);1985;825.0;336.0;145.0;22.0;123.0;56.0;288.0;156.0;132.0;330.0;96.0;189.0;45.0
262;Flevoland (PV);1986;1017.0;507.0;127.0;23.0;104.0;72.0;311.0;172.0;139.0;402.0;155.0;212.0;35.0
263;Flevoland (PV);1987;1032.0;485.0;174.0;27.0;147.0;56.0;317.0;180.0;137.0;485.0;252.0;203.0;30.0
264;Flevoland (PV);1988;985.0;467.0;130.0;19.0;111.0;50.0;338.0;227.0;111.0;423.0;198.0;201.0;24.0
265;Flevoland (PV);1989;1288.0;685.0;163.0;23.0;140.0;41.0;399.0;227.0;172.0;516.0;250.0;241.0;25.0
266;Flevoland (PV);1990;1252.0;583.0;176.0;20.0;156.0;23.0;470.0;297.0;173.0;730.0;353.0;328.0;49.0
267;Flevoland (PV);1991;1463.0;726.0;181.0;28.0;153.0;37.0;519.0;356.0;163.0;705.0;320.0;306.0;79.0
268;Flevoland (PV);1992;1519.0;696.0;181.0;19.0;162.0;27.0;615.0;436.0;179.0;749.0;364.0;325.0;60.0
269;Flevoland (PV);1993;1477.0;696.0;158.0;19.0;139.0;29.0;594.0;417.0;177.0;718.0;317.0;327.0;74.0
270;Flevoland (PV);1994;1319.0;523.0;169.0;8.0;161.0;39.0;588.0;432.0;156.0;491.0;134.0;308.0;49.0
271;Flevoland (PV);1995;1646.0;628.0;200.0;23.0;177.0;26.0;792.0;619.0;173.0;449.0;96.0;309.0;44.0
272;Flevoland (PV);1996;2168.0;885.0;207.0;24.0;183.0;33.0;1043.0;802.0;241.0;496.0;116.0;320.0;60.0
273;Flevoland (PV);1997;1866.0;648.0;251.0;24.0;227.0;19.0;948.0;756.0;192.0;554.0;149.0;322.0;83.0
274;Flevoland (PV);1998;1904.0;491.0;250.0;17.0;233.0;20.0;1143.0;993.0;150.0;767.0;188.0;465.0;114.0
275;Flevoland (PV);1999;2228.0;763.0;253.0;22.0;231.0;26.0;1186.0;1014.0;172.0;759.0;208.0;449.0;102.0
276;Flevoland (PV);2000;2294.0;569.0;280.0;24.0;256.0;30.0;1415.0;1179.0;236.0;844.0;142.0;587.0;115.0
277;Flevoland (PV);2001;2482.0;641.0;259.0;18.0;241.0;24.0;1558.0;1341.0;217.0;811.0;170.0;503.0;138.0
278;Flevoland (PV);2002;2292.0;742.0;296.0;35.0;261.0;36.0;1218.0;1006.0;212.0;1137.0;349.0;669.0;119.0
279;Flevoland (PV);2003;2607.0;1024.0;292.0;48.0;244.0;32.0;1259.0;973.0;286.0;686.0;197.0;394.0;95.0
280;Flevoland (PV);2004;2389.0;648.0;271.0;35.0;236.0;35.0;1435.0;1214.0;221.0;816.0;213.0;500.0;103.0
281;Flevoland (PV);2005;2403.0;626.0;275.0;30.0;245.0;32.0;1470.0;1257.0;213.0;719.0;178.0;425.0;116.0
282;Flevoland (PV);2006;2646.0;869.0;281.0;46.0;235.0;42.0;1454.0;1294.0;160.0;706.0;232.0;422.0;52.0
283;Flevoland (PV);2007;1864.0;623.0;247.0;28.0;219.0;18.0;976.0;834.0;142.0;1365.0;491.0;758.0;116.0
284;Flevoland (PV);2008;2228.0;612.0;321.0;52.0;269.0;24.0;1271.0;1150.0;121.0;971.0;349.0;552.0;70.0
285;Flevoland (PV);2009;;;;;;;;;;;;;
286;Flevoland (PV);2010;2891.0;671.0;352.0;46.0;306.0;34.0;1834.0;1314.0;520.0;786.0;260.0;521.0;5.0
287;Flevoland (PV);2011;2740.0;683.0;308.0;29.0;279.0;24.0;1725.0;1614.0;111.0;713.0;213.0;499.0;1.0
288;Flevoland (PV);2012;2278.0;523.0;150.0;8.0;142.0;23.0;1582.0;1473.0;109.0;723.0;195.0;525.0;3.0
289;Flevoland (PV);2013;2140.0;602.0;236.0;6.0;230.0;26.0;1276.0;1147.0;129.0;824.0;223.0;601.0;0.0
290;Gelderland (PV);1985;4910.0;1782.0;1088.0;181.0;907.0;791.0;1249.0;792.0;457.0;2052.0;853.0;1145.0;54.0
291;Gelderland (PV);1986;5816.0;2583.0;1026.0;196.0;830.0;707.0;1500.0;917.0;583.0;2775.0;1078.0;1610.0;87.0
292;Gelderland (PV);1987;5710.0;2231.0;1117.0;189.0;928.0;646.0;1716.0;1184.0;532.0;2409.0;1064.0;1284.0;61.0
293;Gelderland (PV);1988;5592.0;2149.0;1197.0;206.0;991.0;498.0;1748.0;1290.0;458.0;2046.0;767.0;1241.0;38.0
294;Gelderland (PV);1989;7353.0;3285.0;1396.0;176.0;1220.0;464.0;2208.0;1558.0;650.0;2812.0;1004.0;1700.0;108.0
295;Gelderland (PV);1990;6898.0;2828.0;1204.0;205.0;999.0;426.0;2440.0;1720.0;720.0;3454.0;1075.0;2170.0;209.0
296;Gelderland (PV);1991;7979.0;3166.0;1307.0;238.0;1069.0;576.0;2930.0;2065.0;865.0;3321.0;990.0;2110.0;221.0
297;Gelderland (PV);1992;7605.0;3132.0;1408.0;245.0;1163.0;408.0;2657.0;1929.0;728.0;3556.0;995.0;2266.0;295.0
298;Gelderland (PV);1993;7697.0;2909.0;1353.0;228.0;1125.0;427.0;3008.0;2084.0;924.0;3708.0;1012.0;2320.0;376.0
299;Gelderland (PV);1994;7696.0;3082.0;1297.0;195.0;1102.0;378.0;2939.0;2155.0;784.0;3245.0;961.0;2005.0;279.0
300;Gelderland (PV);1995;8822.0;3541.0;1407.0;192.0;1215.0;379.0;3495.0;2542.0;953.0;3763.0;1108.0;2374.0;281.0
301;Gelderland (PV);1996;10098.0;4487.0;1513.0;276.0;1237.0;469.0;3629.0;2625.0;1004.0;3497.0;1017.0;2187.0;293.0
302;Gelderland (PV);1997;9375.0;3356.0;1570.0;208.0;1362.0;322.0;4127.0;3174.0;953.0;4638.0;1570.0;2618.0;450.0
303;Gelderland (PV);1998;9366.0;3030.0;1534.0;197.0;1337.0;362.0;4440.0;3626.0;814.0;4620.0;1208.0;3022.0;390.0
304;Gelderland (PV);1999;10238.0;3705.0;1498.0;175.0;1323.0;300.0;4735.0;3795.0;940.0;4529.0;1263.0;2859.0;407.0
305;Gelderland (PV);2000;10375.0;3319.0;1502.0;203.0;1299.0;276.0;5278.0;4028.0;1250.0;4979.0;1171.0;3172.0;636.0
306;Gelderland (PV);2001;9232.0;3195.0;1398.0;208.0;1190.0;269.0;4370.0;3570.0;800.0;4789.0;1121.0;3118.0;550.0
307;Gelderland (PV);2002;10063.0;3260.0;1512.0;304.0;1208.0;339.0;4952.0;4059.0;893.0;5803.0;1490.0;3777.0;536.0
308;Gelderland (PV);2003;12515.0;4692.0;1525.0;288.0;1237.0;302.0;5996.0;4728.0;1268.0;4325.0;1056.0;2864.0;405.0
309;Gelderland (PV);2004;10896.0;3118.0;1380.0;246.0;1134.0;285.0;6113.0;4933.0;1180.0;4878.0;1092.0;3342.0;444.0
310;Gelderland (PV);2005;11599.0;3169.0;1461.0;277.0;1184.0;256.0;6713.0;5646.0;1067.0;4478.0;981.0;3099.0;398.0
311;Gelderland (PV);2006;12178.0;3618.0;1487.0;267.0;1220.0;297.0;6776.0;5786.0;990.0;4477.0;1101.0;2923.0;453.0
312;Gelderland (PV);2007;11766.0;3520.0;2169.0;346.0;1823.0;235.0;5842.0;5111.0;731.0;4651.0;1319.0;3058.0;274.0
313;Gelderland (PV);2008;12295.0;3214.0;1460.0;334.0;1126.0;265.0;7356.0;6572.0;784.0;4763.0;1325.0;3153.0;285.0
314;Gelderland (PV);2009;12010.0;3308.0;1678.0;316.0;1362.0;270.0;6754.0;6044.0;710.0;4209.0;1303.0;2623.0;283.0
315;Gelderland (PV);2010;10568.0;2594.0;1701.0;351.0;1350.0;286.0;5987.0;5152.0;835.0;4385.0;1291.0;2831.0;263.0
316;Gelderland (PV);2011;11331.0;2605.0;1398.0;215.0;1183.0;274.0;7054.0;6302.0;752.0;3950.0;975.0;2711.0;264.0
317;Gelderland (PV);2012;9792.0;2171.0;1289.0;244.0;1045.0;234.0;6098.0;5274.0;824.0;4212.0;1024.0;2782.0;406.0
318;Gelderland (PV);2013;9064.0;2120.0;1275.0;215.0;1060.0;312.0;5357.0;4136.0;1221.0;4776.0;1061.0;3297.0;418.0
319;Utrecht (PV);1985;3512.0;1243.0;780.0;97.0;683.0;351.0;1138.0;900.0;238.0;1262.0;489.0;719.0;54.0
320;Utrecht (PV);1986;3927.0;1551.0;746.0;82.0;664.0;311.0;1319.0;1039.0;280.0;1736.0;589.0;1105.0;42.0
321;Utrecht (PV);1987;3887.0;1365.0;792.0;77.0;715.0;277.0;1453.0;1165.0;288.0;1697.0;711.0;948.0;38.0
322;Utrecht (PV);1988;3953.0;1354.0;896.0;102.0;794.0;185.0;1518.0;1253.0;265.0;1401.0;518.0;842.0;41.0
323;Utrecht (PV);1989;4201.0;1598.0;816.0;53.0;763.0;195.0;1592.0;1304.0;288.0;1544.0;538.0;921.0;85.0
324;Utrecht (PV);1990;5433.0;1584.0;900.0;103.0;797.0;153.0;2796.0;2359.0;437.0;1890.0;684.0;1062.0;144.0
325;Utrecht (PV);1991;5422.0;1831.0;1003.0;137.0;866.0;201.0;2387.0;1965.0;422.0;1541.0;536.0;902.0;103.0
326;Utrecht (PV);1992;5187.0;1678.0;845.0;93.0;752.0;140.0;2524.0;2109.0;415.0;1843.0;718.0;1012.0;113.0
327;Utrecht (PV);1993;6013.0;1690.0;981.0;134.0;847.0;163.0;3179.0;2673.0;506.0;2004.0;774.0;1067.0;163.0
328;Utrecht (PV);1994;5787.0;1631.0;846.0;72.0;774.0;133.0;3177.0;2730.0;447.0;2212.0;942.0;1065.0;205.0
329;Utrecht (PV);1995;6392.0;1829.0;899.0;98.0;801.0;139.0;3525.0;3011.0;514.0;2079.0;787.0;1109.0;183.0
330;Utrecht (PV);1996;7639.0;2472.0;1094.0;110.0;984.0;196.0;3877.0;3212.0;665.0;2458.0;977.0;1252.0;229.0
331;Utrecht (PV);1997;7758.0;2251.0;1144.0;125.0;1019.0;126.0;4237.0;3523.0;714.0;2929.0;1256.0;1334.0;339.0
332;Utrecht (PV);1998;7262.0;1959.0;1043.0;114.0;929.0;138.0;4122.0;3504.0;618.0;2966.0;1102.0;1540.0;324.0
333;Utrecht (PV);1999;7355.0;2208.0;955.0;113.0;842.0;107.0;4085.0;3373.0;712.0;2580.0;963.0;1319.0;298.0
334;Utrecht (PV);2000;7710.0;2217.0;990.0;118.0;872.0;111.0;4392.0;3530.0;862.0;3285.0;1045.0;1728.0;512.0
335;Utrecht (PV);2001;7890.0;2316.0;960.0;137.0;823.0;112.0;4502.0;3838.0;664.0;2944.0;1002.0;1499.0;443.0
336;Utrecht (PV);2002;8003.0;2264.0;922.0;120.0;802.0;123.0;4694.0;4058.0;636.0;3873.0;1264.0;2253.0;356.0
337;Utrecht (PV);2003;8951.0;2823.0;940.0;140.0;800.0;120.0;5068.0;4345.0;723.0;2698.0;925.0;1459.0;314.0
338;Utrecht (PV);2004;8370.0;2170.0;946.0;127.0;819.0;105.0;5149.0;4450.0;699.0;3067.0;1006.0;1747.0;314.0
339;Utrecht (PV);2005;8704.0;2278.0;850.0;98.0;752.0;97.0;5479.0;4636.0;843.0;2546.0;883.0;1361.0;302.0
340;Utrecht (PV);2006;8461.0;2607.0;847.0;130.0;717.0;117.0;4890.0;4292.0;598.0;2913.0;1053.0;1537.0;323.0
341;Utrecht (PV);2007;8940.0;2470.0;906.0;131.0;775.0;122.0;5442.0;4777.0;665.0;4378.0;1381.0;2598.0;399.0
342;Utrecht (PV);2008;7861.0;2145.0;963.0;184.0;779.0;112.0;4641.0;4064.0;577.0;3304.0;1422.0;1605.0;277.0
343;Utrecht (PV);2009;7640.0;1960.0;888.0;165.0;723.0;131.0;4661.0;3997.0;664.0;3108.0;1568.0;1221.0;319.0
344;Utrecht (PV);2010;7877.0;1761.0;956.0;237.0;719.0;161.0;4999.0;4225.0;774.0;3503.0;1789.0;1265.0;449.0
345;Utrecht (PV);2011;7567.0;1721.0;751.0;108.0;643.0;121.0;4974.0;4134.0;840.0;3152.0;1196.0;1546.0;410.0
346;Utrecht (PV);2012;6780.0;1277.0;702.0;100.0;602.0;125.0;4676.0;3897.0;779.0;2903.0;997.0;1468.0;438.0
347;Utrecht (PV);2013;5702.0;1153.0;624.0;78.0;546.0;135.0;3790.0;2959.0;831.0;2995.0;996.0;1619.0;380.0
348;Noord-Holland (PV);1985;8978.0;3931.0;2362.0;231.0;2131.0;470.0;2215.0;1559.0;656.0;5560.0;3515.0;1732.0;313.0
349;Noord-Holland (PV);1986;9664.0;4692.0;2183.0;237.0;1946.0;419.0;2370.0;1652.0;718.0;5948.0;3490.0;2227.0;231.0
350;Noord-Holland (PV);1987;9850.0;4426.0;2299.0;229.0;2070.0;406.0;2719.0;1918.0;801.0;6130.0;3756.0;2180.0;194.0
351;Noord-Holland (PV);1988;9027.0;3938.0;2068.0;224.0;1844.0;275.0;2746.0;2076.0;670.0;4679.0;2741.0;1772.0;166.0
352;Noord-Holland (PV);1989;10472.0;4939.0;2074.0;147.0;1927.0;285.0;3174.0;2071.0;1103.0;6616.0;3789.0;1993.0;834.0
353;Noord-Holland (PV);1990;11440.0;5058.0;2439.0;168.0;2271.0;264.0;3679.0;2582.0;1097.0;7233.0;4092.0;2267.0;874.0
354;Noord-Holland (PV);1991;12195.0;4907.0;2505.0;223.0;2282.0;284.0;4499.0;3290.0;1209.0;7333.0;4344.0;2522.0;467.0
355;Noord-Holland (PV);1992;12246.0;4810.0;2407.0;198.0;2209.0;248.0;4781.0;3467.0;1314.0;7118.0;3935.0;2678.0;505.0
356;Noord-Holland (PV);1993;12304.0;4546.0;2528.0;179.0;2349.0;240.0;4990.0;3546.0;1444.0;7797.0;4383.0;2766.0;648.0
357;Noord-Holland (PV);1994;14221.0;4645.0;2685.0;166.0;2519.0;240.0;6651.0;5267.0;1384.0;7338.0;3714.0;2599.0;1025.0
358;Noord-Holland (PV);1995;14304.0;4784.0;2740.0;166.0;2574.0;250.0;6530.0;5056.0;1474.0;8304.0;3841.0;2954.0;1509.0
359;Noord-Holland (PV);1996;16674.0;5575.0;3171.0;223.0;2948.0;280.0;7648.0;4866.0;2782.0;8643.0;4151.0;2851.0;1641.0
360;Noord-Holland (PV);1997;15929.0;5274.0;3062.0;175.0;2887.0;232.0;7361.0;4912.0;2449.0;8901.0;4426.0;3032.0;1443.0
361;Noord-Holland (PV);1998;14229.0;4448.0;2756.0;130.0;2626.0;202.0;6823.0;5200.0;1623.0;9264.0;4361.0;3388.0;1515.0
362;Noord-Holland (PV);1999;14744.0;5132.0;2685.0;143.0;2542.0;194.0;6733.0;5101.0;1632.0;8182.0;3689.0;2924.0;1569.0
363;Noord-Holland (PV);2000;13697.0;4886.0;2334.0;169.0;2165.0;206.0;6271.0;4552.0;1719.0;8794.0;3891.0;3172.0;1731.0
364;Noord-Holland (PV);2001;15022.0;5217.0;2759.0;210.0;2549.0;236.0;6810.0;5149.0;1661.0;10551.0;5193.0;3511.0;1847.0
365;Noord-Holland (PV);2002;15740.0;4805.0;2316.0;224.0;2092.0;231.0;8388.0;6880.0;1508.0;13023.0;6395.0;4742.0;1886.0
366;Noord-Holland (PV);2003;15636.0;5236.0;2083.0;258.0;1825.0;192.0;8125.0;6655.0;1470.0;9312.0;4469.0;3468.0;1375.0
367;Noord-Holland (PV);2004;15105.0;4092.0;1992.0;234.0;1758.0;213.0;8808.0;6000.0;2808.0;10438.0;4896.0;3924.0;1618.0
368;Noord-Holland (PV);2005;14749.0;3772.0;1924.0;194.0;1730.0;166.0;8887.0;6120.0;2767.0;9825.0;4797.0;3208.0;1820.0
369;Noord-Holland (PV);2006;17702.0;4909.0;2328.0;256.0;2072.0;197.0;10268.0;7779.0;2489.0;11511.0;5642.0;3967.0;1902.0
370;Noord-Holland (PV);2007;16883.0;4581.0;2282.0;278.0;2004.0;217.0;9803.0;8292.0;1511.0;12389.0;5863.0;4810.0;1716.0
371;Noord-Holland (PV);2008;;;;;;;;;;;;;
372;Noord-Holland (PV);2009;;;;;;;;;;;;;
373;Noord-Holland (PV);2010;15980.0;3985.0;2285.0;247.0;2038.0;217.0;9493.0;5925.0;3568.0;12256.0;7342.0;3600.0;1314.0
