ID;Brandstofsoort;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseBestelautoSInGebruik_10
489;Benzine;3 jaar;2014;5.2;5.0;0.2;5.2;5.0;0.2;11113.0;10668.0;445.0;471.0
490;Benzine;3 jaar;2015;4.1;4.0;0.2;4.1;4.0;0.2;11387.0;10932.0;455.0;364.0
491;Benzine;3 jaar;2016;4.2;4.1;0.2;4.2;4.1;0.2;12077.0;11558.0;519.0;352.0
492;Benzine;3 jaar;2017;5.0;4.8;0.2;5.0;4.8;0.2;11015.0;10541.0;474.0;457.0
493;Benzine;3 jaar;2018;5.3;5.1;0.2;5.3;5.1;0.2;10584.0;10150.0;434.0;498.0
494;Benzine;3 jaar;2019;7.0;6.7;0.3;7.0;6.7;0.3;11039.0;10575.0;464.0;632.0
495;Benzine;3 jaar;2020;7.2;6.9;0.3;7.2;6.9;0.3;10894.0;10448.0;447.0;660.0
496;Benzine;4 jaar;1990;302.0;294.0;8.0;306.0;294.0;12.0;;;;
497;Benzine;4 jaar;1991;292.0;284.0;8.0;296.0;284.0;12.0;;;;
498;Benzine;4 jaar;1992;153.0;148.0;5.0;154.0;148.0;6.0;;;;
499;Benzine;4 jaar;1993;154.0;149.0;5.0;156.0;149.0;6.0;;;;
500;Benzine;4 jaar;1994;138.0;134.0;4.0;140.0;134.0;6.0;;;;
501;Benzine;4 jaar;1995;122.0;118.0;4.0;123.0;118.0;5.0;;;;
502;Benzine;4 jaar;1996;109.0;105.0;4.0;109.0;105.0;4.0;;;;
503;Benzine;4 jaar;1997;98.0;94.0;3.0;98.0;94.0;4.0;;;;
504;Benzine;4 jaar;1998;86.0;83.0;3.0;86.0;83.0;3.0;;;;
505;Benzine;4 jaar;1999;72.0;69.0;3.0;72.0;69.0;3.0;;;;
506;Benzine;4 jaar;2000;54.0;52.0;2.0;55.0;52.0;2.0;;;;
507;Benzine;4 jaar;2001;32.0;30.7;1.3;32.0;30.7;1.3;11484.0;11025.0;459.0;2787.0
508;Benzine;4 jaar;2002;24.6;23.6;1.0;24.6;23.6;1.0;11462.0;11003.0;458.0;2145.0
509;Benzine;4 jaar;2003;25.8;24.8;1.0;25.8;24.8;1.0;11084.0;10641.0;443.0;2329.0
510;Benzine;4 jaar;2004;17.1;16.4;0.7;17.1;16.4;0.7;11312.0;10859.0;452.0;1513.0
511;Benzine;4 jaar;2005;11.6;11.2;0.5;11.6;11.2;0.5;11236.0;10787.0;449.0;1035.0
512;Benzine;4 jaar;2006;9.3;8.9;0.4;9.3;8.9;0.4;10599.0;10175.0;424.0;875.0
513;Benzine;4 jaar;2007;9.8;9.5;0.4;9.8;9.5;0.4;11039.0;10597.0;442.0;892.0
514;Benzine;4 jaar;2008;8.1;7.7;0.3;8.1;7.7;0.3;9567.0;9184.0;383.0;842.0
515;Benzine;4 jaar;2009;8.8;8.5;0.4;8.8;8.5;0.4;10797.0;10365.0;432.0;818.0
516;Benzine;4 jaar;2010;6.9;6.6;0.3;6.9;6.6;0.3;10733.0;10304.0;429.0;645.0
517;Benzine;4 jaar;2011;5.8;5.6;0.2;5.8;5.6;0.2;10794.0;10362.0;432.0;538.0
518;Benzine;4 jaar;2012;7.4;7.1;0.3;7.4;7.1;0.3;10613.0;10188.0;425.0;693.0
519;Benzine;4 jaar;2013;6.7;6.4;0.3;6.7;6.4;0.3;11124.0;10679.0;445.0;598.0
520;Benzine;4 jaar;2014;6.2;5.9;0.2;6.2;5.9;0.2;11446.0;10988.0;458.0;541.0
521;Benzine;4 jaar;2015;4.9;4.7;0.2;4.9;4.7;0.2;10384.0;9968.0;415.0;472.0
522;Benzine;4 jaar;2016;4.2;4.1;0.2;4.2;4.1;0.2;11078.0;10601.0;476.0;382.0
523;Benzine;4 jaar;2017;4.2;4.1;0.2;4.2;4.1;0.2;11356.0;10868.0;488.0;373.0
524;Benzine;4 jaar;2018;4.8;4.6;0.2;4.8;4.6;0.2;10494.0;10064.0;430.0;462.0
525;Benzine;4 jaar;2019;5.2;5.0;0.2;5.2;5.0;0.2;9803.0;9392.0;412.0;531.0
526;Benzine;4 jaar;2020;7.1;6.8;0.3;7.1;6.8;0.3;9946.0;9538.0;408.0;717.0
527;Benzine;5 jaar;1990;210.0;204.0;6.0;212.0;204.0;8.0;;;;
528;Benzine;5 jaar;1991;267.0;260.0;8.0;270.0;260.0;11.0;;;;
529;Benzine;5 jaar;1992;266.0;259.0;8.0;269.0;259.0;11.0;;;;
530;Benzine;5 jaar;1993;269.0;261.0;8.0;272.0;261.0;11.0;;;;
531;Benzine;5 jaar;1994;239.0;232.0;8.0;241.0;232.0;10.0;;;;
532;Benzine;5 jaar;1995;208.0;201.0;7.0;209.0;201.0;8.0;;;;
533;Benzine;5 jaar;1996;182.0;176.0;6.0;184.0;176.0;7.0;;;;
534;Benzine;5 jaar;1997;160.0;155.0;6.0;161.0;155.0;6.0;;;;
535;Benzine;5 jaar;1998;136.0;131.0;5.0;137.0;131.0;5.0;;;;
536;Benzine;5 jaar;1999;107.0;103.0;4.0;108.0;103.0;4.0;;;;
537;Benzine;5 jaar;2000;71.0;69.0;3.0;72.0;69.0;3.0;;;;
538;Benzine;5 jaar;2001;26.9;25.9;1.1;26.9;25.9;1.1;10746.0;10316.0;430.0;2508.0
539;Benzine;5 jaar;2002;28.5;27.3;1.1;28.5;27.3;1.1;10739.0;10310.0;430.0;2652.0
540;Benzine;5 jaar;2003;21.3;20.4;0.9;21.3;20.4;0.9;10595.0;10171.0;424.0;2010.0
541;Benzine;5 jaar;2004;24.2;23.2;1.0;24.2;23.2;1.0;10927.0;10490.0;437.0;2210.0
542;Benzine;5 jaar;2005;16.0;15.4;0.6;16.0;15.4;0.6;10672.0;10245.0;427.0;1501.0
543;Benzine;5 jaar;2006;10.9;10.5;0.4;10.9;10.5;0.4;10509.0;10089.0;420.0;1042.0
544;Benzine;5 jaar;2007;8.4;8.1;0.3;8.4;8.1;0.3;10094.0;9690.0;404.0;834.0
545;Benzine;5 jaar;2008;8.9;8.5;0.4;8.9;8.5;0.4;10076.0;9673.0;403.0;882.0
546;Benzine;5 jaar;2009;8.1;7.7;0.3;8.1;7.7;0.3;9677.0;9289.0;387.0;833.0
547;Benzine;5 jaar;2010;7.8;7.5;0.3;7.8;7.5;0.3;9462.0;9084.0;378.0;825.0
548;Benzine;5 jaar;2011;6.5;6.2;0.3;6.5;6.2;0.3;10111.0;9707.0;404.0;639.0
549;Benzine;5 jaar;2012;5.2;5.0;0.2;5.2;5.0;0.2;10088.0;9684.0;404.0;519.0
550;Benzine;5 jaar;2013;6.7;6.4;0.3;6.7;6.4;0.3;9801.0;9409.0;392.0;685.0
551;Benzine;5 jaar;2014;6.6;6.4;0.3;6.6;6.4;0.3;10734.0;10305.0;429.0;618.0
552;Benzine;5 jaar;2015;6.0;5.8;0.2;6.0;5.8;0.2;10329.0;9916.0;413.0;581.0
553;Benzine;5 jaar;2016;4.9;4.7;0.2;4.9;4.7;0.2;9345.0;8943.0;402.0;524.0
554;Benzine;5 jaar;2017;4.3;4.1;0.2;4.3;4.1;0.2;9591.0;9178.0;412.0;450.0
555;Benzine;5 jaar;2018;4.5;4.3;0.2;4.5;4.3;0.2;10223.0;9804.0;419.0;442.0
556;Benzine;5 jaar;2019;5.0;4.8;0.2;5.0;4.8;0.2;9249.0;8861.0;388.0;542.0
557;Benzine;5 jaar;2020;5.4;5.2;0.2;5.4;5.2;0.2;8757.0;8398.0;359.0;617.0
558;Benzine;6 jaar;1990;118.0;114.0;3.0;119.0;114.0;5.0;;;;
559;Benzine;6 jaar;1991;166.0;162.0;5.0;168.0;162.0;7.0;;;;
560;Benzine;6 jaar;1992;228.0;221.0;7.0;230.0;221.0;9.0;;;;
561;Benzine;6 jaar;1993;230.0;223.0;7.0;233.0;223.0;9.0;;;;
562;Benzine;6 jaar;1994;205.0;198.0;6.0;207.0;198.0;8.0;;;;
563;Benzine;6 jaar;1995;178.0;172.0;6.0;179.0;172.0;7.0;;;;
564;Benzine;6 jaar;1996;156.0;151.0;5.0;157.0;151.0;6.0;;;;
565;Benzine;6 jaar;1997;137.0;132.0;5.0;138.0;132.0;6.0;;;;
566;Benzine;6 jaar;1998;116.0;112.0;4.0;117.0;112.0;5.0;;;;
567;Benzine;6 jaar;1999;92.0;88.0;3.0;92.0;88.0;4.0;;;;
568;Benzine;6 jaar;2000;61.0;58.0;2.0;61.0;58.0;2.0;;;;
569;Benzine;6 jaar;2001;22.6;21.7;0.9;22.6;21.7;0.9;9717.0;9328.0;389.0;2330.0
570;Benzine;6 jaar;2002;23.9;23.0;1.0;23.9;23.0;1.0;10099.0;9695.0;404.0;2371.0
571;Benzine;6 jaar;2003;25.3;24.3;1.0;25.3;24.3;1.0;10134.0;9728.0;405.0;2500.0
572;Benzine;6 jaar;2004;19.8;19.0;0.8;19.8;19.0;0.8;10495.0;10075.0;420.0;1887.0
573;Benzine;6 jaar;2005;20.6;19.8;0.8;20.6;19.8;0.8;10039.0;9638.0;402.0;2055.0
574;Benzine;6 jaar;2006;13.8;13.2;0.6;13.8;13.2;0.6;9976.0;9577.0;399.0;1381.0
575;Benzine;6 jaar;2007;9.7;9.3;0.4;9.7;9.3;0.4;9816.0;9424.0;393.0;990.0
576;Benzine;6 jaar;2008;7.8;7.5;0.3;7.8;7.5;0.3;9405.0;9029.0;376.0;826.0
577;Benzine;6 jaar;2009;8.4;8.1;0.3;8.4;8.1;0.3;9779.0;9388.0;391.0;860.0
578;Benzine;6 jaar;2010;8.0;7.6;0.3;8.0;7.6;0.3;9633.0;9248.0;385.0;826.0
579;Benzine;6 jaar;2011;7.3;7.0;0.3;7.3;7.0;0.3;8924.0;8567.0;357.0;816.0
580;Benzine;6 jaar;2012;5.7;5.4;0.2;5.7;5.4;0.2;9163.0;8796.0;367.0;618.0
581;Benzine;6 jaar;2013;5.0;4.8;0.2;5.0;4.8;0.2;9735.0;9345.0;389.0;509.0
582;Benzine;6 jaar;2014;6.4;6.1;0.3;6.4;6.1;0.3;8893.0;8537.0;356.0;720.0
583;Benzine;6 jaar;2015;6.8;6.5;0.3;6.8;6.5;0.3;9829.0;9435.0;393.0;693.0
584;Benzine;6 jaar;2016;6.1;5.8;0.3;6.1;5.8;0.3;9293.0;8893.0;400.0;657.0
585;Benzine;6 jaar;2017;5.7;5.4;0.2;5.7;5.4;0.2;9138.0;8745.0;393.0;620.0
586;Benzine;6 jaar;2018;4.8;4.6;0.2;4.8;4.6;0.2;9071.0;8699.0;372.0;534.0
587;Benzine;6 jaar;2019;5.2;5.0;0.2;5.2;5.0;0.2;9337.0;8944.0;392.0;558.0
588;Benzine;6 jaar;2020;5.4;5.2;0.2;5.4;5.2;0.2;8402.0;8058.0;344.0;648.0
589;Benzine;7 jaar;1990;102.0;100.0;3.0;104.0;100.0;4.0;;;;
590;Benzine;7 jaar;1991;92.0;89.0;3.0;93.0;89.0;4.0;;;;
591;Benzine;7 jaar;1992;127.0;124.0;4.0;129.0;124.0;5.0;;;;
592;Benzine;7 jaar;1993;129.0;125.0;4.0;130.0;125.0;5.0;;;;
593;Benzine;7 jaar;1994;115.0;111.0;4.0;116.0;111.0;5.0;;;;
594;Benzine;7 jaar;1995;101.0;97.0;3.0;102.0;97.0;4.0;;;;
595;Benzine;7 jaar;1996;89.0;86.0;3.0;90.0;86.0;4.0;;;;
596;Benzine;7 jaar;1997;80.0;77.0;3.0;80.0;77.0;3.0;;;;
597;Benzine;7 jaar;1998;69.0;67.0;3.0;69.0;67.0;3.0;;;;
598;Benzine;7 jaar;1999;57.0;55.0;2.0;57.0;55.0;2.0;;;;
599;Benzine;7 jaar;2000;41.0;39.0;2.0;41.0;39.0;2.0;;;;
600;Benzine;7 jaar;2001;21.2;20.4;0.8;21.2;20.4;0.8;8897.0;8541.0;356.0;2388.0
601;Benzine;7 jaar;2002;20.3;19.5;0.8;20.3;19.5;0.8;9032.0;8671.0;361.0;2252.0
602;Benzine;7 jaar;2003;21.1;20.2;0.8;21.1;20.2;0.8;9428.0;9051.0;377.0;2233.0
603;Benzine;7 jaar;2004;24.4;23.5;1.0;24.4;23.5;1.0;9698.0;9310.0;388.0;2519.0
604;Benzine;7 jaar;2005;16.9;16.2;0.7;16.9;16.2;0.7;9676.0;9289.0;387.0;1743.0
605;Benzine;7 jaar;2006;17.1;16.4;0.7;17.1;16.4;0.7;9322.0;8949.0;373.0;1831.0
606;Benzine;7 jaar;2007;13.2;12.7;0.5;13.2;12.7;0.5;10157.0;9751.0;406.0;1299.0
607;Benzine;7 jaar;2008;8.4;8.1;0.3;8.4;8.1;0.3;8951.0;8593.0;358.0;941.0
608;Benzine;7 jaar;2009;7.4;7.1;0.3;7.4;7.1;0.3;9127.0;8762.0;365.0;805.0
609;Benzine;7 jaar;2010;8.2;7.8;0.3;8.2;7.8;0.3;9529.0;9148.0;381.0;857.0
610;Benzine;7 jaar;2011;6.6;6.4;0.3;6.6;6.4;0.3;8131.0;7805.0;325.0;814.0
611;Benzine;7 jaar;2012;6.6;6.3;0.3;6.6;6.3;0.3;8322.0;7989.0;333.0;791.0
612;Benzine;7 jaar;2013;4.9;4.7;0.2;4.9;4.7;0.2;8064.0;7742.0;323.0;603.0
613;Benzine;7 jaar;2014;4.6;4.4;0.2;4.6;4.4;0.2;8685.0;8337.0;347.0;525.0
614;Benzine;7 jaar;2015;6.9;6.6;0.3;6.9;6.6;0.3;8693.0;8345.0;348.0;793.0
615;Benzine;7 jaar;2016;7.3;7.0;0.3;7.3;7.0;0.3;9201.0;8806.0;396.0;791.0
616;Benzine;7 jaar;2017;6.4;6.1;0.3;6.4;6.1;0.3;8663.0;8290.0;373.0;737.0
617;Benzine;7 jaar;2018;6.4;6.2;0.3;6.4;6.2;0.3;8925.0;8559.0;366.0;721.0
618;Benzine;7 jaar;2019;5.1;4.9;0.2;5.1;4.9;0.2;9010.0;8632.0;378.0;565.0
619;Benzine;7 jaar;2020;5.7;5.5;0.2;5.7;5.5;0.2;9275.0;8894.0;380.0;617.0
620;Benzine;8 jaar;1990;85.0;82.0;2.0;86.0;82.0;3.0;;;;
621;Benzine;8 jaar;1991;72.0;70.0;2.0;73.0;70.0;3.0;;;;
622;Benzine;8 jaar;1992;79.0;77.0;2.0;80.0;77.0;3.0;;;;
623;Benzine;8 jaar;1993;80.0;78.0;2.0;81.0;78.0;3.0;;;;
624;Benzine;8 jaar;1994;80.0;77.0;3.0;80.0;77.0;3.0;;;;
625;Benzine;8 jaar;1995;79.0;76.0;3.0;80.0;76.0;3.0;;;;
626;Benzine;8 jaar;1996;81.0;78.0;3.0;81.0;78.0;3.0;;;;
627;Benzine;8 jaar;1997;86.0;83.0;3.0;86.0;83.0;3.0;;;;
628;Benzine;8 jaar;1998;92.0;89.0;3.0;93.0;89.0;4.0;;;;
629;Benzine;8 jaar;1999;100.0;96.0;4.0;101.0;96.0;4.0;;;;
630;Benzine;8 jaar;2000;109.0;104.0;4.0;109.0;104.0;4.0;;;;
631;Benzine;8 jaar;2001;114.7;110.1;4.6;114.7;110.1;4.6;8220.0;7891.0;329.0;13948.0
632;Benzine;8 jaar;2002;19.5;18.7;0.8;19.5;18.7;0.8;8506.0;8166.0;340.0;2293.0
633;Benzine;8 jaar;2003;18.2;17.4;0.7;18.2;17.4;0.7;8509.0;8169.0;340.0;2134.0
634;Benzine;8 jaar;2004;19.7;18.9;0.8;19.7;18.9;0.8;9274.0;8903.0;371.0;2122.0
635;Benzine;8 jaar;2005;21.9;21.0;0.9;21.9;21.0;0.9;9224.0;8855.0;369.0;2376.0
636;Benzine;8 jaar;2006;14.2;13.6;0.6;14.2;13.6;0.6;9441.0;9064.0;378.0;1502.0
637;Benzine;8 jaar;2007;14.5;13.9;0.6;14.5;13.9;0.6;8917.0;8560.0;357.0;1624.0
638;Benzine;8 jaar;2008;11.3;10.9;0.5;11.3;10.9;0.5;9183.0;8815.0;367.0;1236.0
639;Benzine;8 jaar;2009;8.3;7.9;0.3;8.3;7.9;0.3;9047.0;8685.0;362.0;913.0
640;Benzine;8 jaar;2010;7.2;6.9;0.3;7.2;6.9;0.3;9104.0;8740.0;364.0;785.0
641;Benzine;8 jaar;2011;7.2;6.9;0.3;7.2;6.9;0.3;8555.0;8212.0;342.0;842.0
642;Benzine;8 jaar;2012;6.6;6.3;0.3;6.6;6.3;0.3;8315.0;7982.0;333.0;791.0
643;Benzine;8 jaar;2013;6.0;5.8;0.2;6.0;5.8;0.2;7781.0;7470.0;311.0;775.0
644;Benzine;8 jaar;2014;4.8;4.6;0.2;4.8;4.6;0.2;7983.0;7664.0;319.0;604.0
645;Benzine;8 jaar;2015;4.8;4.6;0.2;4.8;4.6;0.2;8495.0;8156.0;340.0;559.0
646;Benzine;8 jaar;2016;7.9;7.6;0.3;7.9;7.6;0.3;8581.0;8212.0;369.0;922.0
647;Benzine;8 jaar;2017;8.1;7.7;0.3;8.1;7.7;0.3;9063.0;8673.0;390.0;891.0
648;Benzine;8 jaar;2018;6.9;6.6;0.3;6.9;6.6;0.3;8328.0;7987.0;341.0;828.0
649;Benzine;8 jaar;2019;7.4;7.1;0.3;7.4;7.1;0.3;9143.0;8759.0;384.0;805.0
650;Benzine;8 jaar;2020;6.2;6.0;0.3;6.2;6.0;0.3;8636.0;8282.0;354.0;719.0
651;Benzine;9 jaar of ouder;1990;208.0;202.0;6.0;210.0;202.0;9.0;;;;
652;Benzine;9 jaar of ouder;1991;188.0;183.0;6.0;191.0;183.0;8.0;;;;
653;Benzine;9 jaar of ouder;1992;196.0;190.0;6.0;198.0;190.0;8.0;;;;
654;Benzine;9 jaar of ouder;1993;198.0;192.0;6.0;200.0;192.0;8.0;;;;
655;Benzine;9 jaar of ouder;1994;202.0;195.0;7.0;204.0;195.0;8.0;;;;
656;Benzine;9 jaar of ouder;1995;204.0;197.0;7.0;206.0;197.0;8.0;;;;
657;Benzine;9 jaar of ouder;1996;214.0;206.0;7.0;215.0;206.0;9.0;;;;
658;Benzine;9 jaar of ouder;1997;231.0;222.0;8.0;232.0;222.0;9.0;;;;
659;Benzine;9 jaar of ouder;1998;254.0;245.0;9.0;255.0;245.0;10.0;;;;
660;Benzine;9 jaar of ouder;1999;281.0;271.0;11.0;282.0;271.0;12.0;;;;
661;Benzine;9 jaar of ouder;2000;312.0;300.0;12.0;312.0;300.0;13.0;;;;
662;Benzine;9 jaar of ouder;2001;336.0;322.6;13.4;336.0;322.6;13.4;6693.0;6425.0;268.0;50208.0
663;Benzine;9 jaar of ouder;2002;362.6;348.1;14.5;362.6;348.1;14.5;6482.0;6223.0;259.0;55935.0
664;Benzine;9 jaar of ouder;2003;314.6;302.0;12.6;314.6;302.0;12.6;6218.0;5969.0;249.0;50591.0
665;Benzine;9 jaar of ouder;2004;328.4;315.2;13.1;328.4;315.2;13.1;7091.0;6808.0;284.0;46306.0
666;Benzine;9 jaar of ouder;2005;281.0;269.8;11.2;281.0;269.8;11.2;6647.0;6381.0;266.0;42278.0
667;Benzine;9 jaar of ouder;2006;239.7;230.2;9.6;239.7;230.2;9.6;6196.0;5948.0;248.0;38691.0
668;Benzine;9 jaar of ouder;2007;211.3;202.8;8.5;211.3;202.8;8.5;5973.0;5734.0;239.0;35377.0
669;Benzine;9 jaar of ouder;2008;192.6;184.9;7.7;192.6;184.9;7.7;5813.0;5580.0;233.0;33140.0
670;Benzine;9 jaar of ouder;2009;185.5;178.1;7.4;185.5;178.1;7.4;6023.0;5783.0;241.0;30797.0
671;Benzine;9 jaar of ouder;2010;168.8;162.0;6.8;168.8;162.0;6.8;5852.0;5618.0;234.0;28837.0
672;Benzine;9 jaar of ouder;2011;147.3;141.4;5.9;147.3;141.4;5.9;5440.0;5223.0;218.0;27072.0
673;Benzine;9 jaar of ouder;2012;120.1;115.3;4.8;120.1;115.3;4.8;4713.0;4524.0;189.0;25486.0
674;Benzine;9 jaar of ouder;2013;119.0;114.2;4.8;119.0;114.2;4.8;4884.0;4689.0;195.0;24367.0
675;Benzine;9 jaar of ouder;2014;117.4;112.7;4.7;117.4;112.7;4.7;4941.0;4743.0;198.0;23764.0
676;Benzine;9 jaar of ouder;2015;106.6;102.4;4.3;106.6;102.4;4.3;4707.0;4518.0;188.0;22656.0
677;Benzine;9 jaar of ouder;2016;107.2;102.6;4.6;107.2;102.6;4.6;4734.0;4530.0;204.0;22639.0
678;Benzine;9 jaar of ouder;2017;114.2;109.3;4.9;114.2;109.3;4.9;4908.0;4697.0;211.0;23266.0
679;Benzine;9 jaar of ouder;2018;119.4;114.5;4.9;119.4;114.5;4.9;4964.0;4760.0;204.0;24049.0
680;Benzine;9 jaar of ouder;2019;122.1;117.0;5.1;122.1;117.0;5.1;4946.0;4739.0;208.0;24690.0
681;Benzine;9 jaar of ouder;2020;123.5;118.5;5.1;123.5;118.5;5.1;4750.0;4556.0;195.0;26005.0
682;Diesel;Totaal;1990;5817.0;5656.0;162.0;5892.0;5656.0;236.0;;;;
683;Diesel;Totaal;1991;6380.0;6196.0;183.0;6455.0;6196.0;258.0;;;;
684;Diesel;Totaal;1992;7312.0;7095.0;217.0;7391.0;7095.0;296.0;;;;
685;Diesel;Totaal;1993;8241.0;7990.0;251.0;8323.0;7990.0;333.0;;;;
686;Diesel;Totaal;1994;8494.0;8225.0;269.0;8568.0;8225.0;343.0;;;;
687;Diesel;Totaal;1995;8696.0;8410.0;286.0;8761.0;8410.0;350.0;;;;
688;Diesel;Totaal;1996;9206.0;8892.0;313.0;9262.0;8892.0;370.0;;;;
689;Diesel;Totaal;1997;10087.0;9732.0;355.0;10138.0;9732.0;405.0;;;;
690;Diesel;Totaal;1998;11218.0;10809.0;408.0;11260.0;10809.0;450.0;;;;
691;Diesel;Totaal;1999;12571.0;12098.0;473.0;12603.0;12098.0;504.0;;;;
692;Diesel;Totaal;2000;14047.0;13501.0;545.0;14064.0;13501.0;563.0;;;;
693;Diesel;Totaal;2001;15308.3;14695.9;612.3;15308.3;14695.9;612.3;20023.0;19222.0;801.0;764538.0
694;Diesel;Totaal;2002;15654.1;15027.9;626.2;15654.1;15027.9;626.2;19215.0;18447.0;769.0;814672.0
695;Diesel;Totaal;2003;16156.1;15509.9;646.2;16156.1;15509.9;646.2;18952.0;18194.0;758.0;852482.0
696;Diesel;Totaal;2004;16889.5;16213.9;675.6;16889.5;16213.9;675.6;18665.0;17918.0;747.0;904893.0
697;Diesel;Totaal;2005;17191.8;16504.2;687.7;17191.8;16504.2;687.7;18687.0;17939.0;747.0;920013.0
698;Diesel;Totaal;2006;16642.9;15977.2;665.7;16642.9;15977.2;665.7;18738.0;17988.0;750.0;888192.0
699;Diesel;Totaal;2007;17019.4;16338.7;680.8;17019.4;16338.7;680.8;18987.0;18228.0;759.0;896374.0
700;Diesel;Totaal;2008;17346.8;16652.9;693.9;17346.8;16652.9;693.9;18825.0;18072.0;753.0;921468.0
701;Diesel;Totaal;2009;16912.6;16236.1;676.5;16912.6;16236.1;676.5;18517.0;17777.0;741.0;913336.0
702;Diesel;Totaal;2010;16808.1;16135.8;672.3;16808.1;16135.8;672.3;18478.0;17739.0;739.0;909612.0
703;Diesel;Totaal;2011;16596.3;15932.5;663.9;16596.3;15932.5;663.9;18310.0;17578.0;732.0;906406.0
704;Diesel;Totaal;2012;16220.7;15571.9;648.8;16220.7;15571.9;648.8;18183.0;17456.0;727.0;892076.0
705;Diesel;Totaal;2013;15876.7;15241.6;635.1;15876.7;15241.6;635.1;18214.0;17485.0;729.0;871681.0
706;Diesel;Totaal;2014;15864.1;15229.5;634.6;15864.1;15229.5;634.6;18476.0;17737.0;739.0;858631.0
707;Diesel;Totaal;2015;16116.9;15472.3;644.7;16116.9;15472.3;644.7;18674.0;17927.0;747.0;863057.0
708;Diesel;Totaal;2016;16702.9;15984.6;718.2;16702.9;15984.6;718.2;18675.0;17872.0;803.0;894406.0
709;Diesel;Totaal;2017;17180.8;16442.0;738.8;17180.8;16442.0;738.8;18545.0;17747.0;797.0;926454.0
710;Diesel;Totaal;2018;17685.3;16960.2;725.1;17685.3;16960.2;725.1;18372.0;17619.0;753.0;962630.0
711;Diesel;Totaal;2019;18094.4;17334.4;760.0;18094.4;17334.4;760.0;18270.0;17502.0;767.0;990402.0
712;Diesel;Totaal;2020;17503.5;16785.8;717.6;17503.5;16785.8;717.6;17556.0;16836.0;720.0;997007.0
713;Diesel;0 jaar;1990;800.0;778.0;22.0;810.0;778.0;32.0;;;;
714;Diesel;0 jaar;1991;972.0;945.0;28.0;984.0;945.0;39.0;;;;
715;Diesel;0 jaar;1992;1277.0;1240.0;38.0;1291.0;1240.0;52.0;;;;
716;Diesel;0 jaar;1993;1440.0;1396.0;44.0;1454.0;1396.0;58.0;;;;
717;Diesel;0 jaar;1994;1376.0;1333.0;44.0;1388.0;1333.0;56.0;;;;
718;Diesel;0 jaar;1995;1304.0;1261.0;43.0;1314.0;1261.0;53.0;;;;
719;Diesel;0 jaar;1996;1274.0;1230.0;43.0;1282.0;1230.0;51.0;;;;
720;Diesel;0 jaar;1997;1284.0;1239.0;45.0;1290.0;1239.0;52.0;;;;
721;Diesel;0 jaar;1998;1308.0;1261.0;48.0;1313.0;1261.0;53.0;;;;
722;Diesel;0 jaar;1999;1338.0;1288.0;50.0;1341.0;1288.0;54.0;;;;
723;Diesel;0 jaar;2000;1358.0;1305.0;53.0;1359.0;1305.0;54.0;;;;
724;Diesel;0 jaar;2001;1335.4;1282.0;53.4;1335.4;1282.0;53.4;16002.0;15362.0;640.0;83451.0
725;Diesel;0 jaar;2002;1335.0;1281.6;53.4;1335.0;1281.6;53.4;15994.0;15355.0;640.0;83468.0
726;Diesel;0 jaar;2003;1181.9;1134.6;47.3;1181.9;1134.6;47.3;15989.0;15349.0;640.0;73921.0
727;Diesel;0 jaar;2004;1378.7;1323.5;55.1;1378.7;1323.5;55.1;16155.0;15509.0;646.0;85338.0
728;Diesel;0 jaar;2005;1185.6;1138.2;47.4;1185.6;1138.2;47.4;18364.0;17630.0;735.0;64560.0
729;Diesel;0 jaar;2006;1060.1;1017.7;42.4;1060.1;1017.7;42.4;16704.0;16035.0;668.0;63464.0
730;Diesel;0 jaar;2007;1375.7;1320.7;55.0;1375.7;1320.7;55.0;17355.0;16660.0;694.0;79272.0
731;Diesel;0 jaar;2008;1398.8;1342.8;56.0;1398.8;1342.8;56.0;16934.0;16256.0;677.0;82603.0
732;Diesel;0 jaar;2009;842.1;808.4;33.7;842.1;808.4;33.7;17089.0;16406.0;684.0;49276.0
733;Diesel;0 jaar;2010;816.9;784.2;32.7;816.9;784.2;32.7;16974.0;16295.0;679.0;48127.0
734;Diesel;0 jaar;2011;931.0;893.7;37.2;931.0;893.7;37.2;16449.0;15791.0;658.0;56595.0
735;Diesel;0 jaar;2012;937.3;899.8;37.5;937.3;899.8;37.5;17291.0;16599.0;692.0;54208.0
736;Diesel;0 jaar;2013;858.1;823.8;34.3;858.1;823.8;34.3;17581.0;16878.0;703.0;48809.0
737;Diesel;0 jaar;2014;824.9;791.9;33.0;824.9;791.9;33.0;16763.0;16093.0;671.0;49207.0
738;Diesel;0 jaar;2015;909.3;872.9;36.4;909.3;872.9;36.4;16305.0;15653.0;652.0;55765.0
739;Diesel;0 jaar;2016;1121.5;1073.3;48.2;1121.5;1073.3;48.2;16414.0;15708.0;706.0;68328.0
740;Diesel;0 jaar;2017;1100.1;1052.8;47.3;1100.1;1052.8;47.3;15546.0;14878.0;668.0;70766.0
