ID;TypeInrichting;Verblijfstitel;Geslacht;Periode;TotaalGedetineerdenOp1Januari_1;TotaalInstroom_2;UitVrijeMaatschappijOfPolitiecel_3;DoorOverplaatsing_4;VeranderingVerblijfstitelInstroom_5;TotaalUitstroom_6;DoorOntslagUitDeInrichting_7;DoorOverplaatsing_8;VeranderingVerblijfstitelUitstroom_9;TotaalGedetineerdenOp31December_10;GemiddeldAantalGedetineerdenPerDag_11;TotaalAanwezigGedurendeHetJaar_12;TotaalAanwezigPer100000Inwoners_13
151;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;1998;;;;;;;;;;;4290.0;;
152;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;1999;;;;;;;;;;;4373.0;;
153;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Totaal geslacht;2000;;;;;;;;;;;4663.0;;
154;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1994;;;;;;;;;;;;;
155;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1995;;;;;;;;;;;;;
156;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1996;;;;;;;;;;;;;
157;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1997;;;;;;;;;;;;;
158;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1998;;;;;;;;;;;;;
159;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Mannen;1999;;;;;;;;;;;;;
160;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Mannen;2000;;;;;;;;;;;;;
161;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1994;;;;;;;;;;;;;
162;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1995;;;;;;;;;;;;;
163;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1996;;;;;;;;;;;;;
164;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1997;;;;;;;;;;;;;
165;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1998;;;;;;;;;;;;;
166;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;1999;;;;;;;;;;;;;
167;Totaal incl. de bijzondere inrichtingen;Voorlopige hechtenis;Vrouwen;2000;;;;;;;;;;;;;
168;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1994;;;;;;;;;;;4864.0;;
169;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1995;;;;;;;;;;;5594.0;;
170;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1996;;;;;;;;;;;6230.0;;
171;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1997;;;;;;;;;;;6277.0;;
172;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1998;;;;;;;;;;;6039.0;;
173;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;1999;;;;;;;;;;;5740.0;;
174;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Totaal geslacht;2000;;;;;;;;;;;5452.0;;
175;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Mannen;1994;;;;;;;;;;;;;
176;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Mannen;1995;;;;;;;;;;;;;
177;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Mannen;1996;;;;;;;;;;;;;
178;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Mannen;1997;;;;;;;;;;;;;
179;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Mannen;1998;;;;;;;;;;;;;
180;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Mannen;1999;;;;;;;;;;;;;
181;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Mannen;2000;;;;;;;;;;;;;
182;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1994;;;;;;;;;;;;;
183;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1995;;;;;;;;;;;;;
184;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1996;;;;;;;;;;;;;
185;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1997;;;;;;;;;;;;;
186;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1998;;;;;;;;;;;;;
187;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Vrouwen;1999;;;;;;;;;;;;;
188;Totaal incl. de bijzondere inrichtingen;Gevangenisstraf;Vrouwen;2000;;;;;;;;;;;;;
189;Totaal incl. de bijzondere inrichtingen;Hechtenis;Totaal geslacht;1994;;;;;;;;;;;201.0;;
190;Totaal incl. de bijzondere inrichtingen;Hechtenis;Totaal geslacht;1995;;;;;;;;;;;91.0;;
191;Totaal incl. de bijzondere inrichtingen;Hechtenis;Totaal geslacht;1996;;;;;;;;;;;156.0;;
192;Totaal incl. de bijzondere inrichtingen;Hechtenis;Totaal geslacht;1997;;;;;;;;;;;276.0;;
193;Totaal incl. de bijzondere inrichtingen;Hechtenis;Totaal geslacht;1998;;;;;;;;;;;262.0;;
194;Totaal incl. de bijzondere inrichtingen;Hechtenis;Totaal geslacht;1999;;;;;;;;;;;277.0;;
195;Totaal incl. de bijzondere inrichtingen;Hechtenis;Totaal geslacht;2000;;;;;;;;;;;265.0;;
196;Totaal incl. de bijzondere inrichtingen;Hechtenis;Mannen;1994;;;;;;;;;;;;;
197;Totaal incl. de bijzondere inrichtingen;Hechtenis;Mannen;1995;;;;;;;;;;;;;
198;Totaal incl. de bijzondere inrichtingen;Hechtenis;Mannen;1996;;;;;;;;;;;;;
199;Totaal incl. de bijzondere inrichtingen;Hechtenis;Mannen;1997;;;;;;;;;;;;;
200;Totaal incl. de bijzondere inrichtingen;Hechtenis;Mannen;1998;;;;;;;;;;;;;
201;Totaal incl. de bijzondere inrichtingen;Hechtenis;Mannen;1999;;;;;;;;;;;;;
202;Totaal incl. de bijzondere inrichtingen;Hechtenis;Mannen;2000;;;;;;;;;;;;;
203;Totaal incl. de bijzondere inrichtingen;Hechtenis;Vrouwen;1994;;;;;;;;;;;;;
204;Totaal incl. de bijzondere inrichtingen;Hechtenis;Vrouwen;1995;;;;;;;;;;;;;
205;Totaal incl. de bijzondere inrichtingen;Hechtenis;Vrouwen;1996;;;;;;;;;;;;;
206;Totaal incl. de bijzondere inrichtingen;Hechtenis;Vrouwen;1997;;;;;;;;;;;;;
207;Totaal incl. de bijzondere inrichtingen;Hechtenis;Vrouwen;1998;;;;;;;;;;;;;
208;Totaal incl. de bijzondere inrichtingen;Hechtenis;Vrouwen;1999;;;;;;;;;;;;;
209;Totaal incl. de bijzondere inrichtingen;Hechtenis;Vrouwen;2000;;;;;;;;;;;;;
210;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1994;;;;;;;;;;;348.0;;
211;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1995;;;;;;;;;;;573.0;;
212;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1996;;;;;;;;;;;747.0;;
213;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1997;;;;;;;;;;;883.0;;
214;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1998;;;;;;;;;;;887.0;;
215;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;1999;;;;;;;;;;;1000.0;;
216;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Totaal geslacht;2000;;;;;;;;;;;1121.0;;
217;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Mannen;1994;;;;;;;;;;;;;
218;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Mannen;1995;;;;;;;;;;;;;
219;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Mannen;1996;;;;;;;;;;;;;
220;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Mannen;1997;;;;;;;;;;;;;
221;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Mannen;1998;;;;;;;;;;;;;
222;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Mannen;1999;;;;;;;;;;;;;
223;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Mannen;2000;;;;;;;;;;;;;
224;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Vrouwen;1994;;;;;;;;;;;;;
225;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Vrouwen;1995;;;;;;;;;;;;;
226;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Vrouwen;1996;;;;;;;;;;;;;
227;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Vrouwen;1997;;;;;;;;;;;;;
228;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Vrouwen;1998;;;;;;;;;;;;;
229;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Vrouwen;1999;;;;;;;;;;;;;
230;Totaal incl. de bijzondere inrichtingen;Vreemdelingen;Vrouwen;2000;;;;;;;;;;;;;
231;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1994;;;;;;;;;;;190.0;;
232;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1995;;;;;;;;;;;253.0;;
233;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1996;;;;;;;;;;;297.0;;
234;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1997;;;;;;;;;;;312.0;;
235;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1998;;;;;;;;;;;297.0;;
236;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;1999;;;;;;;;;;;283.0;;
237;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Totaal geslacht;2000;;;;;;;;;;;343.0;;
238;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Mannen;1994;;;;;;;;;;;;;
239;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Mannen;1995;;;;;;;;;;;;;
240;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Mannen;1996;;;;;;;;;;;;;
241;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Mannen;1997;;;;;;;;;;;;;
242;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Mannen;1998;;;;;;;;;;;;;
243;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Mannen;1999;;;;;;;;;;;;;
244;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Mannen;2000;;;;;;;;;;;;;
245;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1994;;;;;;;;;;;;;
246;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1995;;;;;;;;;;;;;
247;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1996;;;;;;;;;;;;;
248;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1997;;;;;;;;;;;;;
249;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1998;;;;;;;;;;;;;
250;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;1999;;;;;;;;;;;;;
251;Totaal incl. de bijzondere inrichtingen;Overige verblijfstitels;Vrouwen;2000;;;;;;;;;;;;;
252;Huizen van bewaring;Totaal verblijfstitels;Totaal geslacht;1994;4213.0;19683.0;14736.0;4947.0;;19267.0;;;;4626.0;4548.0;;
253;Huizen van bewaring;Totaal verblijfstitels;Totaal geslacht;1995;5119.0;22486.0;16803.0;5683.0;;21299.0;;;;6309.0;6016.0;;
254;Huizen van bewaring;Totaal verblijfstitels;Totaal geslacht;1996;6415.0;29575.0;21698.0;7877.0;;28428.0;;;;7564.0;7232.0;;
255;Huizen van bewaring;Totaal verblijfstitels;Totaal geslacht;1997;7914.0;31602.0;23746.0;7856.0;;31505.0;;;;8016.0;8016.0;;
256;Huizen van bewaring;Totaal verblijfstitels;Totaal geslacht;1998;7634.0;32182.0;22772.0;9410.0;;32505.0;;;;7311.0;7805.0;;
257;Huizen van bewaring;Totaal verblijfstitels;Totaal geslacht;1999;7092.0;31731.0;23238.0;8493.0;;31632.0;;;;7191.0;7349.0;;
258;Huizen van bewaring;Totaal verblijfstitels;Totaal geslacht;2000;7271.0;34267.0;24699.0;9568.0;;34343.0;;;;7282.0;7477.0;;
259;Huizen van bewaring;Totaal verblijfstitels;Mannen;1994;4213.0;19683.0;14736.0;4947.0;;19267.0;;;;4626.0;;;
260;Huizen van bewaring;Totaal verblijfstitels;Mannen;1995;5035.0;22348.0;16726.0;5622.0;;21077.0;;;;6309.0;;;
261;Huizen van bewaring;Totaal verblijfstitels;Mannen;1996;6415.0;29530.0;21692.0;7838.0;;28383.0;;;;7564.0;;;
262;Huizen van bewaring;Totaal verblijfstitels;Mannen;1997;7875.0;31459.0;23662.0;7797.0;;31360.0;;;;7979.0;;;
263;Huizen van bewaring;Totaal verblijfstitels;Mannen;1998;7634.0;32182.0;22772.0;9410.0;;32505.0;;;;7311.0;;;
264;Huizen van bewaring;Totaal verblijfstitels;Mannen;1999;7092.0;31362.0;23232.0;8130.0;;31323.0;;;;7131.0;;;
265;Huizen van bewaring;Totaal verblijfstitels;Mannen;2000;7270.0;34254.0;24686.0;9568.0;;34329.0;;;;7282.0;;;
266;Huizen van bewaring;Totaal verblijfstitels;Vrouwen;1994;0.0;0.0;0.0;0.0;;0.0;;;;0.0;;;
267;Huizen van bewaring;Totaal verblijfstitels;Vrouwen;1995;84.0;138.0;77.0;61.0;;222.0;;;;0.0;;;
268;Huizen van bewaring;Totaal verblijfstitels;Vrouwen;1996;0.0;45.0;6.0;39.0;;45.0;;;;0.0;;;
269;Huizen van bewaring;Totaal verblijfstitels;Vrouwen;1997;39.0;143.0;84.0;59.0;;145.0;;;;37.0;;;
270;Huizen van bewaring;Totaal verblijfstitels;Vrouwen;1998;0.0;0.0;0.0;0.0;;0.0;;;;0.0;;;
271;Huizen van bewaring;Totaal verblijfstitels;Vrouwen;1999;0.0;369.0;6.0;363.0;;309.0;;;;60.0;;;
272;Huizen van bewaring;Totaal verblijfstitels;Vrouwen;2000;1.0;13.0;13.0;0.0;;14.0;;;;0.0;;;
273;Huizen van bewaring;Voorlopige hechtenis;Totaal geslacht;1994;;;;;;;;;;;2323.0;;
274;Huizen van bewaring;Voorlopige hechtenis;Totaal geslacht;1995;;;;;;;;;;;2777.0;;
275;Huizen van bewaring;Voorlopige hechtenis;Totaal geslacht;1996;;;;;;;;;;;3250.0;;
276;Huizen van bewaring;Voorlopige hechtenis;Totaal geslacht;1997;;;;;;;;;;;3765.0;;
277;Huizen van bewaring;Voorlopige hechtenis;Totaal geslacht;1998;;;;;;;;;;;3927.0;;
278;Huizen van bewaring;Voorlopige hechtenis;Totaal geslacht;1999;;;;;;;;;;;3888.0;;
279;Huizen van bewaring;Voorlopige hechtenis;Totaal geslacht;2000;;;;;;;;;;;3917.0;;
280;Huizen van bewaring;Voorlopige hechtenis;Mannen;1994;;;;;;;;;;;;;
281;Huizen van bewaring;Voorlopige hechtenis;Mannen;1995;;;;;;;;;;;;;
282;Huizen van bewaring;Voorlopige hechtenis;Mannen;1996;;;;;;;;;;;;;
283;Huizen van bewaring;Voorlopige hechtenis;Mannen;1997;;;;;;;;;;;;;
284;Huizen van bewaring;Voorlopige hechtenis;Mannen;1998;;;;;;;;;;;;;
285;Huizen van bewaring;Voorlopige hechtenis;Mannen;1999;;;;;;;;;;;;;
286;Huizen van bewaring;Voorlopige hechtenis;Mannen;2000;;;;;;;;;;;;;
287;Huizen van bewaring;Voorlopige hechtenis;Vrouwen;1994;;;;;;;;;;;;;
288;Huizen van bewaring;Voorlopige hechtenis;Vrouwen;1995;;;;;;;;;;;;;
289;Huizen van bewaring;Voorlopige hechtenis;Vrouwen;1996;;;;;;;;;;;;;
290;Huizen van bewaring;Voorlopige hechtenis;Vrouwen;1997;;;;;;;;;;;;;
291;Huizen van bewaring;Voorlopige hechtenis;Vrouwen;1998;;;;;;;;;;;;;
292;Huizen van bewaring;Voorlopige hechtenis;Vrouwen;1999;;;;;;;;;;;;;
293;Huizen van bewaring;Voorlopige hechtenis;Vrouwen;2000;;;;;;;;;;;;;
294;Huizen van bewaring;Gevangenisstraf;Totaal geslacht;1994;;;;;;;;;;;1708.0;;
295;Huizen van bewaring;Gevangenisstraf;Totaal geslacht;1995;;;;;;;;;;;2509.0;;
296;Huizen van bewaring;Gevangenisstraf;Totaal geslacht;1996;;;;;;;;;;;2892.0;;
297;Huizen van bewaring;Gevangenisstraf;Totaal geslacht;1997;;;;;;;;;;;2884.0;;
298;Huizen van bewaring;Gevangenisstraf;Totaal geslacht;1998;;;;;;;;;;;2672.0;;
299;Huizen van bewaring;Gevangenisstraf;Totaal geslacht;1999;;;;;;;;;;;2477.0;;
300;Huizen van bewaring;Gevangenisstraf;Totaal geslacht;2000;;;;;;;;;;;2091.0;;
301;Huizen van bewaring;Gevangenisstraf;Mannen;1994;;;;;;;;;;;;;
302;Huizen van bewaring;Gevangenisstraf;Mannen;1995;;;;;;;;;;;;;
303;Huizen van bewaring;Gevangenisstraf;Mannen;1996;;;;;;;;;;;;;
304;Huizen van bewaring;Gevangenisstraf;Mannen;1997;;;;;;;;;;;;;
305;Huizen van bewaring;Gevangenisstraf;Mannen;1998;;;;;;;;;;;;;
306;Huizen van bewaring;Gevangenisstraf;Mannen;1999;;;;;;;;;;;;;
307;Huizen van bewaring;Gevangenisstraf;Mannen;2000;;;;;;;;;;;;;
308;Huizen van bewaring;Gevangenisstraf;Vrouwen;1994;;;;;;;;;;;;;
309;Huizen van bewaring;Gevangenisstraf;Vrouwen;1995;;;;;;;;;;;;;
310;Huizen van bewaring;Gevangenisstraf;Vrouwen;1996;;;;;;;;;;;;;
311;Huizen van bewaring;Gevangenisstraf;Vrouwen;1997;;;;;;;;;;;;;
312;Huizen van bewaring;Gevangenisstraf;Vrouwen;1998;;;;;;;;;;;;;
313;Huizen van bewaring;Gevangenisstraf;Vrouwen;1999;;;;;;;;;;;;;
314;Huizen van bewaring;Gevangenisstraf;Vrouwen;2000;;;;;;;;;;;;;
315;Huizen van bewaring;Hechtenis;Totaal geslacht;1994;;;;;;;;;;;90.0;;
316;Huizen van bewaring;Hechtenis;Totaal geslacht;1995;;;;;;;;;;;41.0;;
317;Huizen van bewaring;Hechtenis;Totaal geslacht;1996;;;;;;;;;;;116.0;;
318;Huizen van bewaring;Hechtenis;Totaal geslacht;1997;;;;;;;;;;;213.0;;
319;Huizen van bewaring;Hechtenis;Totaal geslacht;1998;;;;;;;;;;;188.0;;
320;Huizen van bewaring;Hechtenis;Totaal geslacht;1999;;;;;;;;;;;177.0;;
321;Huizen van bewaring;Hechtenis;Totaal geslacht;2000;;;;;;;;;;;184.0;;
322;Huizen van bewaring;Hechtenis;Mannen;1994;;;;;;;;;;;;;
323;Huizen van bewaring;Hechtenis;Mannen;1995;;;;;;;;;;;;;
324;Huizen van bewaring;Hechtenis;Mannen;1996;;;;;;;;;;;;;
325;Huizen van bewaring;Hechtenis;Mannen;1997;;;;;;;;;;;;;
326;Huizen van bewaring;Hechtenis;Mannen;1998;;;;;;;;;;;;;
327;Huizen van bewaring;Hechtenis;Mannen;1999;;;;;;;;;;;;;
328;Huizen van bewaring;Hechtenis;Mannen;2000;;;;;;;;;;;;;
329;Huizen van bewaring;Hechtenis;Vrouwen;1994;;;;;;;;;;;;;
330;Huizen van bewaring;Hechtenis;Vrouwen;1995;;;;;;;;;;;;;
331;Huizen van bewaring;Hechtenis;Vrouwen;1996;;;;;;;;;;;;;
332;Huizen van bewaring;Hechtenis;Vrouwen;1997;;;;;;;;;;;;;
333;Huizen van bewaring;Hechtenis;Vrouwen;1998;;;;;;;;;;;;;
334;Huizen van bewaring;Hechtenis;Vrouwen;1999;;;;;;;;;;;;;
335;Huizen van bewaring;Hechtenis;Vrouwen;2000;;;;;;;;;;;;;
336;Huizen van bewaring;Vreemdelingen;Totaal geslacht;1994;;;;;;;;;;;255.0;;
337;Huizen van bewaring;Vreemdelingen;Totaal geslacht;1995;;;;;;;;;;;460.0;;
338;Huizen van bewaring;Vreemdelingen;Totaal geslacht;1996;;;;;;;;;;;702.0;;
339;Huizen van bewaring;Vreemdelingen;Totaal geslacht;1997;;;;;;;;;;;865.0;;
340;Huizen van bewaring;Vreemdelingen;Totaal geslacht;1998;;;;;;;;;;;762.0;;
341;Huizen van bewaring;Vreemdelingen;Totaal geslacht;1999;;;;;;;;;;;585.0;;
342;Huizen van bewaring;Vreemdelingen;Totaal geslacht;2000;;;;;;;;;;;1027.0;;
343;Huizen van bewaring;Vreemdelingen;Mannen;1994;;;;;;;;;;;;;
344;Huizen van bewaring;Vreemdelingen;Mannen;1995;;;;;;;;;;;;;
345;Huizen van bewaring;Vreemdelingen;Mannen;1996;;;;;;;;;;;;;
346;Huizen van bewaring;Vreemdelingen;Mannen;1997;;;;;;;;;;;;;
347;Huizen van bewaring;Vreemdelingen;Mannen;1998;;;;;;;;;;;;;
348;Huizen van bewaring;Vreemdelingen;Mannen;1999;;;;;;;;;;;;;
349;Huizen van bewaring;Vreemdelingen;Mannen;2000;;;;;;;;;;;;;
350;Huizen van bewaring;Vreemdelingen;Vrouwen;1994;;;;;;;;;;;;;
351;Huizen van bewaring;Vreemdelingen;Vrouwen;1995;;;;;;;;;;;;;
352;Huizen van bewaring;Vreemdelingen;Vrouwen;1996;;;;;;;;;;;;;
353;Huizen van bewaring;Vreemdelingen;Vrouwen;1997;;;;;;;;;;;;;
354;Huizen van bewaring;Vreemdelingen;Vrouwen;1998;;;;;;;;;;;;;
355;Huizen van bewaring;Vreemdelingen;Vrouwen;1999;;;;;;;;;;;;;
356;Huizen van bewaring;Vreemdelingen;Vrouwen;2000;;;;;;;;;;;;;
357;Huizen van bewaring;Overige verblijfstitels;Totaal geslacht;1994;;;;;;;;;;;171.0;;
358;Huizen van bewaring;Overige verblijfstitels;Totaal geslacht;1995;;;;;;;;;;;229.0;;
359;Huizen van bewaring;Overige verblijfstitels;Totaal geslacht;1996;;;;;;;;;;;272.0;;
360;Huizen van bewaring;Overige verblijfstitels;Totaal geslacht;1997;;;;;;;;;;;289.0;;
361;Huizen van bewaring;Overige verblijfstitels;Totaal geslacht;1998;;;;;;;;;;;256.0;;
362;Huizen van bewaring;Overige verblijfstitels;Totaal geslacht;1999;;;;;;;;;;;222.0;;
363;Huizen van bewaring;Overige verblijfstitels;Totaal geslacht;2000;;;;;;;;;;;258.0;;
364;Huizen van bewaring;Overige verblijfstitels;Mannen;1994;;;;;;;;;;;;;
365;Huizen van bewaring;Overige verblijfstitels;Mannen;1995;;;;;;;;;;;;;
366;Huizen van bewaring;Overige verblijfstitels;Mannen;1996;;;;;;;;;;;;;
367;Huizen van bewaring;Overige verblijfstitels;Mannen;1997;;;;;;;;;;;;;
368;Huizen van bewaring;Overige verblijfstitels;Mannen;1998;;;;;;;;;;;;;
369;Huizen van bewaring;Overige verblijfstitels;Mannen;1999;;;;;;;;;;;;;
370;Huizen van bewaring;Overige verblijfstitels;Mannen;2000;;;;;;;;;;;;;
371;Huizen van bewaring;Overige verblijfstitels;Vrouwen;1994;;;;;;;;;;;;;
372;Huizen van bewaring;Overige verblijfstitels;Vrouwen;1995;;;;;;;;;;;;;
373;Huizen van bewaring;Overige verblijfstitels;Vrouwen;1996;;;;;;;;;;;;;
374;Huizen van bewaring;Overige verblijfstitels;Vrouwen;1997;;;;;;;;;;;;;
375;Huizen van bewaring;Overige verblijfstitels;Vrouwen;1998;;;;;;;;;;;;;
376;Huizen van bewaring;Overige verblijfstitels;Vrouwen;1999;;;;;;;;;;;;;
377;Huizen van bewaring;Overige verblijfstitels;Vrouwen;2000;;;;;;;;;;;;;
378;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Totaal geslacht;1994;1683.0;6936.0;4000.0;2936.0;;6706.0;;;;1911.0;1934.0;;
379;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Totaal geslacht;1995;1405.0;4946.0;2643.0;2303.0;;4761.0;;;;1581.0;1584.0;;
380;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Totaal geslacht;1996;1581.0;5873.0;3174.0;2699.0;;5679.0;;;;1771.0;1767.0;;
381;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Totaal geslacht;1997;1933.0;6580.0;3177.0;3403.0;;6536.0;;;;1977.0;2038.0;;
382;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Totaal geslacht;1998;1725.0;4537.0;988.0;3549.0;;4514.0;;;;1748.0;1781.0;;
383;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Totaal geslacht;1999;1710.0;5651.0;2054.0;3597.0;;5607.0;;;;1754.0;1768.0;;
384;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Totaal geslacht;2000;1871.0;5656.0;2105.0;3551.0;;5751.0;;;;1779.0;1944.0;;
385;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Mannen;1994;1683.0;6936.0;4000.0;2936.0;;6706.0;;;;1911.0;;;
386;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Mannen;1995;1405.0;4946.0;2643.0;2303.0;;4761.0;;;;1581.0;;;
387;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Mannen;1996;1581.0;5873.0;3174.0;2699.0;;5679.0;;;;1771.0;;;
388;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Mannen;1997;1933.0;6579.0;3176.0;3403.0;;6535.0;;;;1977.0;;;
389;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Mannen;1998;1725.0;4537.0;988.0;3549.0;;4514.0;;;;1748.0;;;
390;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Mannen;1999;1710.0;5651.0;2054.0;3597.0;;5607.0;;;;1754.0;;;
391;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Mannen;2000;1871.0;5656.0;2105.0;3551.0;;5751.0;;;;1779.0;;;
392;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Vrouwen;1994;0.0;0.0;0.0;0.0;;0.0;;;;0.0;;;
393;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Vrouwen;1995;0.0;0.0;0.0;0.0;;0.0;;;;0.0;;;
394;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Vrouwen;1996;0.0;0.0;0.0;0.0;;0.0;;;;0.0;;;
395;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Vrouwen;1997;0.0;1.0;1.0;0.0;;1.0;;;;0.0;;;
396;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Vrouwen;1998;0.0;0.0;0.0;0.0;;0.0;;;;0.0;;;
397;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Vrouwen;1999;0.0;0.0;0.0;0.0;;0.0;;;;0.0;;;
398;Gesloten en halfopen inrichtingen;Totaal verblijfstitels;Vrouwen;2000;0.0;0.0;0.0;0.0;;0.0;;;;0.0;;;
399;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Totaal geslacht;1994;;;;;;;;;;;0.0;;
400;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Totaal geslacht;1995;;;;;;;;;;;0.0;;
401;Gesloten en halfopen inrichtingen;Voorlopige hechtenis;Totaal geslacht;1996;;;;;;;;;;;0.0;;
