ID;Geslacht;Arbeidsmarktpositie;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoTotaal_1;UitstromersHoZonderDiploma_2;UitstromersHoMetDiploma_3
4480;Mannen en vrouwen;0;3;5;1;2006/'07;420.0;420.0;0.0
4481;Mannen en vrouwen;0;3;5;1;2007/'08;410.0;410.0;0.0
4482;Mannen en vrouwen;0;3;5;1;2008/'09;360.0;360.0;0.0
4483;Mannen en vrouwen;0;3;5;1;2009/'10;360.0;360.0;0.0
4484;Mannen en vrouwen;0;3;5;1;2010/'11;370.0;370.0;
4485;Mannen en vrouwen;0;3;5;1;2011/'12;440.0;440.0;0.0
4486;Mannen en vrouwen;0;3;5;1;2012/'13;;;
4487;Mannen en vrouwen;0;3;5;1;2013/'14;;;
4488;Mannen en vrouwen;0;3;5;2;2006/'07;4020.0;1200.0;2820.0
4489;Mannen en vrouwen;0;3;5;2;2007/'08;4250.0;1290.0;2960.0
4490;Mannen en vrouwen;0;3;5;2;2008/'09;4520.0;1330.0;3190.0
4491;Mannen en vrouwen;0;3;5;2;2009/'10;4510.0;1260.0;3250.0
4492;Mannen en vrouwen;0;3;5;2;2010/'11;5050.0;1540.0;3520.0
4493;Mannen en vrouwen;0;3;5;2;2011/'12;5380.0;1650.0;3730.0
4494;Mannen en vrouwen;0;3;5;2;2012/'13;;;
4495;Mannen en vrouwen;0;3;5;2;2013/'14;;;
4496;Mannen en vrouwen;0;3;5;3;2006/'07;4110.0;630.0;3480.0
4497;Mannen en vrouwen;0;3;5;3;2007/'08;4240.0;650.0;3580.0
4498;Mannen en vrouwen;0;3;5;3;2008/'09;4670.0;730.0;3940.0
4499;Mannen en vrouwen;0;3;5;3;2009/'10;5010.0;760.0;4260.0
4500;Mannen en vrouwen;0;3;5;3;2010/'11;5610.0;910.0;4700.0
4501;Mannen en vrouwen;0;3;5;3;2011/'12;6000.0;1100.0;4900.0
4502;Mannen en vrouwen;0;3;5;3;2012/'13;;;
4503;Mannen en vrouwen;0;3;5;3;2013/'14;;;
4504;Mannen en vrouwen;0;3;5;4;2006/'07;1110.0;230.0;880.0
4505;Mannen en vrouwen;0;3;5;4;2007/'08;970.0;210.0;760.0
4506;Mannen en vrouwen;0;3;5;4;2008/'09;1030.0;220.0;810.0
4507;Mannen en vrouwen;0;3;5;4;2009/'10;1170.0;250.0;920.0
4508;Mannen en vrouwen;0;3;5;4;2010/'11;1130.0;250.0;880.0
4509;Mannen en vrouwen;0;3;5;4;2011/'12;1180.0;280.0;900.0
4510;Mannen en vrouwen;0;3;5;4;2012/'13;;;
4511;Mannen en vrouwen;0;3;5;4;2013/'14;;;
4512;Mannen en vrouwen;0;3;5;5;2006/'07;1040.0;300.0;740.0
4513;Mannen en vrouwen;0;3;5;5;2007/'08;870.0;260.0;600.0
4514;Mannen en vrouwen;0;3;5;5;2008/'09;930.0;260.0;670.0
4515;Mannen en vrouwen;0;3;5;5;2009/'10;950.0;260.0;690.0
4516;Mannen en vrouwen;0;3;5;5;2010/'11;970.0;270.0;700.0
4517;Mannen en vrouwen;0;3;5;5;2011/'12;990.0;310.0;680.0
4518;Mannen en vrouwen;0;3;5;5;2012/'13;;;
4519;Mannen en vrouwen;0;3;5;5;2013/'14;;;
4520;Mannen en vrouwen;0;3;5;6;2006/'07;1010.0;280.0;730.0
4521;Mannen en vrouwen;0;3;5;6;2007/'08;840.0;270.0;580.0
4522;Mannen en vrouwen;0;3;5;6;2008/'09;910.0;260.0;640.0
4523;Mannen en vrouwen;0;3;5;6;2009/'10;930.0;280.0;650.0
4524;Mannen en vrouwen;0;3;5;6;2010/'11;880.0;290.0;600.0
4525;Mannen en vrouwen;0;3;5;6;2011/'12;910.0;290.0;620.0
4526;Mannen en vrouwen;0;3;5;6;2012/'13;;;
4527;Mannen en vrouwen;0;3;5;6;2013/'14;;;
4528;Mannen en vrouwen;0;3;5;7;2006/'07;9890.0;2460.0;7440.0
4529;Mannen en vrouwen;0;3;5;7;2007/'08;9750.0;2480.0;7270.0
4530;Mannen en vrouwen;0;3;5;7;2008/'09;10370.0;2450.0;7920.0
4531;Mannen en vrouwen;0;3;5;7;2009/'10;10760.0;2420.0;8340.0
4532;Mannen en vrouwen;0;3;5;7;2010/'11;11630.0;2770.0;8860.0
4533;Mannen en vrouwen;0;3;5;7;2011/'12;12240.0;3060.0;9180.0
4534;Mannen en vrouwen;0;3;5;7;2012/'13;;;
4535;Mannen en vrouwen;0;3;5;7;2013/'14;;;
4536;Mannen en vrouwen;0;3;5;8;2006/'07;930.0;330.0;600.0
4537;Mannen en vrouwen;0;3;5;8;2007/'08;940.0;350.0;590.0
4538;Mannen en vrouwen;0;3;5;8;2008/'09;1040.0;420.0;620.0
4539;Mannen en vrouwen;0;3;5;8;2009/'10;1180.0;470.0;710.0
4540;Mannen en vrouwen;0;3;5;8;2010/'11;1360.0;550.0;810.0
4541;Mannen en vrouwen;0;3;5;8;2011/'12;1480.0;640.0;840.0
4542;Mannen en vrouwen;0;3;5;8;2012/'13;;;
4543;Mannen en vrouwen;0;3;5;8;2013/'14;;;
4544;Mannen en vrouwen;0;3;5;9;2006/'07;900.0;280.0;620.0
4545;Mannen en vrouwen;0;3;5;9;2007/'08;890.0;260.0;630.0
4546;Mannen en vrouwen;0;3;5;9;2008/'09;990.0;280.0;710.0
4547;Mannen en vrouwen;0;3;5;9;2009/'10;1000.0;290.0;710.0
4548;Mannen en vrouwen;0;3;5;9;2010/'11;1020.0;300.0;720.0
4549;Mannen en vrouwen;0;3;5;9;2011/'12;1180.0;380.0;810.0
4550;Mannen en vrouwen;0;3;5;9;2012/'13;;;
4551;Mannen en vrouwen;0;3;5;9;2013/'14;;;
4552;Mannen en vrouwen;0;3;5;Nationaliteit: Nederlands;2006/'07;11460.0;2980.0;8480.0
4553;Mannen en vrouwen;0;3;5;Nationaliteit: Nederlands;2007/'08;11290.0;2990.0;8300.0
4554;Mannen en vrouwen;0;3;5;Nationaliteit: Nederlands;2008/'09;12090.0;3040.0;9040.0
4555;Mannen en vrouwen;0;3;5;Nationaliteit: Nederlands;2009/'10;12630.0;3080.0;9540.0
4556;Mannen en vrouwen;0;3;5;Nationaliteit: Nederlands;2010/'11;13670.0;3510.0;10160.0
4557;Mannen en vrouwen;0;3;5;Nationaliteit: Nederlands;2011/'12;14500.0;3950.0;10540.0
4558;Mannen en vrouwen;0;3;5;Nationaliteit: Nederlands;2012/'13;;;
4559;Mannen en vrouwen;0;3;5;Nationaliteit: Nederlands;2013/'14;;;
4560;Mannen en vrouwen;0;3;5;Nationaliteit: EER;2006/'07;140.0;40.0;100.0
4561;Mannen en vrouwen;0;3;5;Nationaliteit: EER;2007/'08;150.0;40.0;100.0
4562;Mannen en vrouwen;0;3;5;Nationaliteit: EER;2008/'09;150.0;40.0;110.0
4563;Mannen en vrouwen;0;3;5;Nationaliteit: EER;2009/'10;160.0;30.0;130.0
4564;Mannen en vrouwen;0;3;5;Nationaliteit: EER;2010/'11;210.0;50.0;150.0
4565;Mannen en vrouwen;0;3;5;Nationaliteit: EER;2011/'12;240.0;80.0;160.0
4566;Mannen en vrouwen;0;3;5;Nationaliteit: EER;2012/'13;;;
4567;Mannen en vrouwen;0;3;5;Nationaliteit: EER;2013/'14;;;
4568;Mannen en vrouwen;0;3;5;Nationaliteit: Overig;2006/'07;120.0;50.0;70.0
4569;Mannen en vrouwen;0;3;5;Nationaliteit: Overig;2007/'08;140.0;60.0;80.0
4570;Mannen en vrouwen;0;3;5;Nationaliteit: Overig;2008/'09;170.0;70.0;100.0
4571;Mannen en vrouwen;0;3;5;Nationaliteit: Overig;2009/'10;150.0;60.0;90.0
4572;Mannen en vrouwen;0;3;5;Nationaliteit: Overig;2010/'11;140.0;60.0;80.0
4573;Mannen en vrouwen;0;3;5;Nationaliteit: Overig;2011/'12;160.0;40.0;120.0
4574;Mannen en vrouwen;0;3;5;Nationaliteit: Overig;2012/'13;;;
4575;Mannen en vrouwen;0;3;5;Nationaliteit: Overig;2013/'14;;;
4576;Mannen en vrouwen;0;3;6;0;2006/'07;32500.0;13160.0;19340.0
4577;Mannen en vrouwen;0;3;6;0;2007/'08;33770.0;13880.0;19890.0
4578;Mannen en vrouwen;0;3;6;0;2008/'09;32770.0;12730.0;20040.0
4579;Mannen en vrouwen;0;3;6;0;2009/'10;34440.0;14070.0;20370.0
4580;Mannen en vrouwen;0;3;6;0;2010/'11;36690.0;15460.0;21230.0
4581;Mannen en vrouwen;0;3;6;0;2011/'12;41590.0;17140.0;24460.0
4582;Mannen en vrouwen;0;3;6;0;2012/'13;;;
4583;Mannen en vrouwen;0;3;6;0;2013/'14;;;
4584;Mannen en vrouwen;0;3;6;1;2006/'07;1620.0;1620.0;
4585;Mannen en vrouwen;0;3;6;1;2007/'08;1750.0;1740.0;
4586;Mannen en vrouwen;0;3;6;1;2008/'09;1550.0;1550.0;
4587;Mannen en vrouwen;0;3;6;1;2009/'10;1530.0;1530.0;
4588;Mannen en vrouwen;0;3;6;1;2010/'11;1500.0;1500.0;
4589;Mannen en vrouwen;0;3;6;1;2011/'12;1560.0;1550.0;
4590;Mannen en vrouwen;0;3;6;1;2012/'13;;;
4591;Mannen en vrouwen;0;3;6;1;2013/'14;;;
4592;Mannen en vrouwen;0;3;6;2;2006/'07;12870.0;5740.0;7130.0
4593;Mannen en vrouwen;0;3;6;2;2007/'08;13830.0;6240.0;7590.0
4594;Mannen en vrouwen;0;3;6;2;2008/'09;12460.0;5290.0;7160.0
4595;Mannen en vrouwen;0;3;6;2;2009/'10;13560.0;6260.0;7300.0
4596;Mannen en vrouwen;0;3;6;2;2010/'11;14210.0;6640.0;7570.0
4597;Mannen en vrouwen;0;3;6;2;2011/'12;16050.0;7320.0;8730.0
4598;Mannen en vrouwen;0;3;6;2;2012/'13;;;
4599;Mannen en vrouwen;0;3;6;2;2013/'14;;;
4600;Mannen en vrouwen;0;3;6;3;2006/'07;12350.0;3340.0;9010.0
4601;Mannen en vrouwen;0;3;6;3;2007/'08;12480.0;3500.0;8980.0
4602;Mannen en vrouwen;0;3;6;3;2008/'09;12580.0;3230.0;9350.0
4603;Mannen en vrouwen;0;3;6;3;2009/'10;13100.0;3620.0;9480.0
4604;Mannen en vrouwen;0;3;6;3;2010/'11;14300.0;4260.0;10040.0
4605;Mannen en vrouwen;0;3;6;3;2011/'12;16290.0;4670.0;11620.0
4606;Mannen en vrouwen;0;3;6;3;2012/'13;;;
4607;Mannen en vrouwen;0;3;6;3;2013/'14;;;
4608;Mannen en vrouwen;0;3;6;4;2006/'07;2710.0;1110.0;1610.0
4609;Mannen en vrouwen;0;3;6;4;2007/'08;2600.0;1060.0;1540.0
4610;Mannen en vrouwen;0;3;6;4;2008/'09;2890.0;1210.0;1680.0
4611;Mannen en vrouwen;0;3;6;4;2009/'10;2960.0;1230.0;1740.0
4612;Mannen en vrouwen;0;3;6;4;2010/'11;3210.0;1430.0;1780.0
4613;Mannen en vrouwen;0;3;6;4;2011/'12;3770.0;1680.0;2090.0
4614;Mannen en vrouwen;0;3;6;4;2012/'13;;;
4615;Mannen en vrouwen;0;3;6;4;2013/'14;;;
4616;Mannen en vrouwen;0;3;6;5;2006/'07;2080.0;990.0;1100.0
4617;Mannen en vrouwen;0;3;6;5;2007/'08;2190.0;970.0;1230.0
4618;Mannen en vrouwen;0;3;6;5;2008/'09;2240.0;1040.0;1200.0
4619;Mannen en vrouwen;0;3;6;5;2009/'10;2250.0;1020.0;1230.0
4620;Mannen en vrouwen;0;3;6;5;2010/'11;2370.0;1150.0;1220.0
4621;Mannen en vrouwen;0;3;6;5;2011/'12;2680.0;1390.0;1300.0
4622;Mannen en vrouwen;0;3;6;5;2012/'13;;;
4623;Mannen en vrouwen;0;3;6;5;2013/'14;;;
4624;Mannen en vrouwen;0;3;6;6;2006/'07;850.0;360.0;490.0
4625;Mannen en vrouwen;0;3;6;6;2007/'08;930.0;380.0;550.0
4626;Mannen en vrouwen;0;3;6;6;2008/'09;1060.0;410.0;650.0
4627;Mannen en vrouwen;0;3;6;6;2009/'10;1040.0;420.0;630.0
4628;Mannen en vrouwen;0;3;6;6;2010/'11;1100.0;480.0;620.0
4629;Mannen en vrouwen;0;3;6;6;2011/'12;1250.0;520.0;730.0
4630;Mannen en vrouwen;0;3;6;6;2012/'13;;;
4631;Mannen en vrouwen;0;3;6;6;2013/'14;;;
4632;Mannen en vrouwen;0;3;6;7;2006/'07;23820.0;9000.0;14820.0
4633;Mannen en vrouwen;0;3;6;7;2007/'08;24740.0;9530.0;15210.0
4634;Mannen en vrouwen;0;3;6;7;2008/'09;23730.0;8400.0;15330.0
4635;Mannen en vrouwen;0;3;6;7;2009/'10;24630.0;9290.0;15340.0
4636;Mannen en vrouwen;0;3;6;7;2010/'11;26010.0;9990.0;16020.0
4637;Mannen en vrouwen;0;3;6;7;2011/'12;29190.0;11010.0;18180.0
4638;Mannen en vrouwen;0;3;6;7;2012/'13;;;
4639;Mannen en vrouwen;0;3;6;7;2013/'14;;;
4640;Mannen en vrouwen;0;3;6;8;2006/'07;5470.0;2800.0;2670.0
4641;Mannen en vrouwen;0;3;6;8;2007/'08;5770.0;2920.0;2850.0
4642;Mannen en vrouwen;0;3;6;8;2008/'09;5820.0;2950.0;2860.0
4643;Mannen en vrouwen;0;3;6;8;2009/'10;6360.0;3320.0;3040.0
4644;Mannen en vrouwen;0;3;6;8;2010/'11;6810.0;3780.0;3030.0
4645;Mannen en vrouwen;0;3;6;8;2011/'12;7840.0;4290.0;3550.0
4646;Mannen en vrouwen;0;3;6;8;2012/'13;;;
4647;Mannen en vrouwen;0;3;6;8;2013/'14;;;
4648;Mannen en vrouwen;0;3;6;9;2006/'07;3210.0;1360.0;1850.0
4649;Mannen en vrouwen;0;3;6;9;2007/'08;3260.0;1440.0;1820.0
4650;Mannen en vrouwen;0;3;6;9;2008/'09;3220.0;1380.0;1840.0
4651;Mannen en vrouwen;0;3;6;9;2009/'10;3450.0;1460.0;1990.0
4652;Mannen en vrouwen;0;3;6;9;2010/'11;3870.0;1690.0;2180.0
4653;Mannen en vrouwen;0;3;6;9;2011/'12;4560.0;1840.0;2730.0
4654;Mannen en vrouwen;0;3;6;9;2012/'13;;;
4655;Mannen en vrouwen;0;3;6;9;2013/'14;;;
4656;Mannen en vrouwen;0;3;6;Nationaliteit: Nederlands;2006/'07;30670.0;12390.0;18280.0
4657;Mannen en vrouwen;0;3;6;Nationaliteit: Nederlands;2007/'08;31800.0;13090.0;18700.0
4658;Mannen en vrouwen;0;3;6;Nationaliteit: Nederlands;2008/'09;30850.0;11930.0;18930.0
4659;Mannen en vrouwen;0;3;6;Nationaliteit: Nederlands;2009/'10;32360.0;13220.0;19140.0
4660;Mannen en vrouwen;0;3;6;Nationaliteit: Nederlands;2010/'11;34360.0;14530.0;19830.0
4661;Mannen en vrouwen;0;3;6;Nationaliteit: Nederlands;2011/'12;38740.0;16030.0;22710.0
4662;Mannen en vrouwen;0;3;6;Nationaliteit: Nederlands;2012/'13;;;
4663;Mannen en vrouwen;0;3;6;Nationaliteit: Nederlands;2013/'14;;;
4664;Mannen en vrouwen;0;3;6;Nationaliteit: EER;2006/'07;520.0;210.0;310.0
4665;Mannen en vrouwen;0;3;6;Nationaliteit: EER;2007/'08;610.0;250.0;360.0
4666;Mannen en vrouwen;0;3;6;Nationaliteit: EER;2008/'09;650.0;250.0;390.0
4667;Mannen en vrouwen;0;3;6;Nationaliteit: EER;2009/'10;850.0;330.0;510.0
4668;Mannen en vrouwen;0;3;6;Nationaliteit: EER;2010/'11;1060.0;400.0;660.0
4669;Mannen en vrouwen;0;3;6;Nationaliteit: EER;2011/'12;1460.0;520.0;950.0
4670;Mannen en vrouwen;0;3;6;Nationaliteit: EER;2012/'13;;;
4671;Mannen en vrouwen;0;3;6;Nationaliteit: EER;2013/'14;;;
4672;Mannen en vrouwen;0;3;6;Nationaliteit: Overig;2006/'07;1310.0;570.0;740.0
4673;Mannen en vrouwen;0;3;6;Nationaliteit: Overig;2007/'08;1370.0;540.0;820.0
4674;Mannen en vrouwen;0;3;6;Nationaliteit: Overig;2008/'09;1270.0;550.0;720.0
4675;Mannen en vrouwen;0;3;6;Nationaliteit: Overig;2009/'10;1230.0;520.0;710.0
4676;Mannen en vrouwen;0;3;6;Nationaliteit: Overig;2010/'11;1270.0;530.0;740.0
4677;Mannen en vrouwen;0;3;6;Nationaliteit: Overig;2011/'12;1390.0;590.0;800.0
4678;Mannen en vrouwen;0;3;6;Nationaliteit: Overig;2012/'13;;;
4679;Mannen en vrouwen;0;3;6;Nationaliteit: Overig;2013/'14;;;
4680;Mannen en vrouwen;0;3;7;0;2006/'07;5000.0;1860.0;3140.0
4681;Mannen en vrouwen;0;3;7;0;2007/'08;4800.0;1830.0;2970.0
4682;Mannen en vrouwen;0;3;7;0;2008/'09;4700.0;1640.0;3060.0
4683;Mannen en vrouwen;0;3;7;0;2009/'10;5090.0;1800.0;3290.0
4684;Mannen en vrouwen;0;3;7;0;2010/'11;5860.0;2120.0;3740.0
4685;Mannen en vrouwen;0;3;7;0;2011/'12;6180.0;1850.0;4330.0
4686;Mannen en vrouwen;0;3;7;0;2012/'13;;;
4687;Mannen en vrouwen;0;3;7;0;2013/'14;;;
4688;Mannen en vrouwen;0;3;7;1;2006/'07;80.0;80.0;0.0
4689;Mannen en vrouwen;0;3;7;1;2007/'08;70.0;70.0;0.0
4690;Mannen en vrouwen;0;3;7;1;2008/'09;70.0;70.0;0.0
4691;Mannen en vrouwen;0;3;7;1;2009/'10;60.0;60.0;0.0
4692;Mannen en vrouwen;0;3;7;1;2010/'11;60.0;60.0;0.0
4693;Mannen en vrouwen;0;3;7;1;2011/'12;70.0;70.0;0.0
4694;Mannen en vrouwen;0;3;7;1;2012/'13;;;
4695;Mannen en vrouwen;0;3;7;1;2013/'14;;;
4696;Mannen en vrouwen;0;3;7;2;2006/'07;780.0;360.0;420.0
4697;Mannen en vrouwen;0;3;7;2;2007/'08;830.0;350.0;480.0
4698;Mannen en vrouwen;0;3;7;2;2008/'09;780.0;310.0;470.0
4699;Mannen en vrouwen;0;3;7;2;2009/'10;830.0;330.0;490.0
4700;Mannen en vrouwen;0;3;7;2;2010/'11;930.0;340.0;600.0
4701;Mannen en vrouwen;0;3;7;2;2011/'12;1040.0;370.0;670.0
4702;Mannen en vrouwen;0;3;7;2;2012/'13;;;
4703;Mannen en vrouwen;0;3;7;2;2013/'14;;;
4704;Mannen en vrouwen;0;3;7;3;2006/'07;2450.0;550.0;1900.0
4705;Mannen en vrouwen;0;3;7;3;2007/'08;2250.0;540.0;1710.0
4706;Mannen en vrouwen;0;3;7;3;2008/'09;2270.0;500.0;1770.0
4707;Mannen en vrouwen;0;3;7;3;2009/'10;2510.0;590.0;1920.0
4708;Mannen en vrouwen;0;3;7;3;2010/'11;2940.0;740.0;2200.0
4709;Mannen en vrouwen;0;3;7;3;2011/'12;3110.0;570.0;2530.0
4710;Mannen en vrouwen;0;3;7;3;2012/'13;;;
4711;Mannen en vrouwen;0;3;7;3;2013/'14;;;
4712;Mannen en vrouwen;0;3;7;4;2006/'07;740.0;300.0;440.0
4713;Mannen en vrouwen;0;3;7;4;2007/'08;670.0;290.0;380.0
4714;Mannen en vrouwen;0;3;7;4;2008/'09;640.0;250.0;390.0
4715;Mannen en vrouwen;0;3;7;4;2009/'10;730.0;290.0;440.0
4716;Mannen en vrouwen;0;3;7;4;2010/'11;870.0;370.0;500.0
4717;Mannen en vrouwen;0;3;7;4;2011/'12;880.0;280.0;600.0
4718;Mannen en vrouwen;0;3;7;4;2012/'13;;;
4719;Mannen en vrouwen;0;3;7;4;2013/'14;;;
4720;Mannen en vrouwen;0;3;7;5;2006/'07;640.0;380.0;270.0
4721;Mannen en vrouwen;0;3;7;5;2007/'08;640.0;380.0;260.0
4722;Mannen en vrouwen;0;3;7;5;2008/'09;620.0;330.0;290.0
4723;Mannen en vrouwen;0;3;7;5;2009/'10;620.0;320.0;310.0
4724;Mannen en vrouwen;0;3;7;5;2010/'11;670.0;380.0;300.0
4725;Mannen en vrouwen;0;3;7;5;2011/'12;690.0;340.0;340.0
4726;Mannen en vrouwen;0;3;7;5;2012/'13;;;
4727;Mannen en vrouwen;0;3;7;5;2013/'14;;;
4728;Mannen en vrouwen;0;3;7;6;2006/'07;310.0;190.0;120.0
4729;Mannen en vrouwen;0;3;7;6;2007/'08;340.0;200.0;140.0
4730;Mannen en vrouwen;0;3;7;6;2008/'09;330.0;180.0;150.0
4731;Mannen en vrouwen;0;3;7;6;2009/'10;340.0;210.0;130.0
4732;Mannen en vrouwen;0;3;7;6;2010/'11;370.0;230.0;140.0
4733;Mannen en vrouwen;0;3;7;6;2011/'12;410.0;220.0;190.0
4734;Mannen en vrouwen;0;3;7;6;2012/'13;;;
4735;Mannen en vrouwen;0;3;7;6;2013/'14;;;
4736;Mannen en vrouwen;0;3;7;7;2006/'07;3660.0;1240.0;2420.0
4737;Mannen en vrouwen;0;3;7;7;2007/'08;3440.0;1200.0;2240.0
4738;Mannen en vrouwen;0;3;7;7;2008/'09;3310.0;1040.0;2270.0
4739;Mannen en vrouwen;0;3;7;7;2009/'10;3540.0;1190.0;2350.0
4740;Mannen en vrouwen;0;3;7;7;2010/'11;4030.0;1310.0;2720.0
4741;Mannen en vrouwen;0;3;7;7;2011/'12;4220.0;1110.0;3110.0
4742;Mannen en vrouwen;0;3;7;7;2012/'13;;;
4743;Mannen en vrouwen;0;3;7;7;2013/'14;;;
4744;Mannen en vrouwen;0;3;7;8;2006/'07;770.0;410.0;360.0
4745;Mannen en vrouwen;0;3;7;8;2007/'08;790.0;400.0;390.0
4746;Mannen en vrouwen;0;3;7;8;2008/'09;800.0;400.0;400.0
4747;Mannen en vrouwen;0;3;7;8;2009/'10;920.0;400.0;520.0
4748;Mannen en vrouwen;0;3;7;8;2010/'11;1090.0;560.0;530.0
4749;Mannen en vrouwen;0;3;7;8;2011/'12;1170.0;510.0;670.0
4750;Mannen en vrouwen;0;3;7;8;2012/'13;;;
4751;Mannen en vrouwen;0;3;7;8;2013/'14;;;
4752;Mannen en vrouwen;0;3;7;9;2006/'07;570.0;200.0;360.0
4753;Mannen en vrouwen;0;3;7;9;2007/'08;560.0;230.0;340.0
4754;Mannen en vrouwen;0;3;7;9;2008/'09;600.0;210.0;390.0
4755;Mannen en vrouwen;0;3;7;9;2009/'10;630.0;210.0;420.0
4756;Mannen en vrouwen;0;3;7;9;2010/'11;740.0;250.0;490.0
4757;Mannen en vrouwen;0;3;7;9;2011/'12;790.0;240.0;550.0
4758;Mannen en vrouwen;0;3;7;9;2012/'13;;;
4759;Mannen en vrouwen;0;3;7;9;2013/'14;;;
4760;Mannen en vrouwen;0;3;7;Nationaliteit: Nederlands;2006/'07;4820.0;1810.0;3010.0
4761;Mannen en vrouwen;0;3;7;Nationaliteit: Nederlands;2007/'08;4580.0;1760.0;2820.0
4762;Mannen en vrouwen;0;3;7;Nationaliteit: Nederlands;2008/'09;4470.0;1580.0;2890.0
4763;Mannen en vrouwen;0;3;7;Nationaliteit: Nederlands;2009/'10;4810.0;1740.0;3070.0
4764;Mannen en vrouwen;0;3;7;Nationaliteit: Nederlands;2010/'11;5580.0;2040.0;3540.0
4765;Mannen en vrouwen;0;3;7;Nationaliteit: Nederlands;2011/'12;5830.0;1760.0;4070.0
4766;Mannen en vrouwen;0;3;7;Nationaliteit: Nederlands;2012/'13;;;
4767;Mannen en vrouwen;0;3;7;Nationaliteit: Nederlands;2013/'14;;;
4768;Mannen en vrouwen;0;3;7;Nationaliteit: EER;2006/'07;90.0;20.0;80.0
4769;Mannen en vrouwen;0;3;7;Nationaliteit: EER;2007/'08;110.0;30.0;70.0
4770;Mannen en vrouwen;0;3;7;Nationaliteit: EER;2008/'09;110.0;30.0;80.0
4771;Mannen en vrouwen;0;3;7;Nationaliteit: EER;2009/'10;150.0;40.0;110.0
4772;Mannen en vrouwen;0;3;7;Nationaliteit: EER;2010/'11;180.0;50.0;130.0
4773;Mannen en vrouwen;0;3;7;Nationaliteit: EER;2011/'12;230.0;60.0;170.0
4774;Mannen en vrouwen;0;3;7;Nationaliteit: EER;2012/'13;;;
4775;Mannen en vrouwen;0;3;7;Nationaliteit: EER;2013/'14;;;
4776;Mannen en vrouwen;0;3;7;Nationaliteit: Overig;2006/'07;90.0;30.0;60.0
4777;Mannen en vrouwen;0;3;7;Nationaliteit: Overig;2007/'08;110.0;40.0;80.0
4778;Mannen en vrouwen;0;3;7;Nationaliteit: Overig;2008/'09;130.0;40.0;90.0
4779;Mannen en vrouwen;0;3;7;Nationaliteit: Overig;2009/'10;130.0;30.0;100.0
4780;Mannen en vrouwen;0;3;7;Nationaliteit: Overig;2010/'11;100.0;30.0;70.0
4781;Mannen en vrouwen;0;3;7;Nationaliteit: Overig;2011/'12;120.0;30.0;90.0
4782;Mannen en vrouwen;0;3;7;Nationaliteit: Overig;2012/'13;;;
4783;Mannen en vrouwen;0;3;7;Nationaliteit: Overig;2013/'14;;;
4784;Mannen en vrouwen;0;3;8;0;2006/'07;21560.0;7690.0;13870.0
4785;Mannen en vrouwen;0;3;8;0;2007/'08;22290.0;8330.0;13960.0
4786;Mannen en vrouwen;0;3;8;0;2008/'09;21870.0;7640.0;14230.0
4787;Mannen en vrouwen;0;3;8;0;2009/'10;23800.0;8600.0;15200.0
4788;Mannen en vrouwen;0;3;8;0;2010/'11;25370.0;9060.0;16310.0
4789;Mannen en vrouwen;0;3;8;0;2011/'12;27900.0;9510.0;18390.0
4790;Mannen en vrouwen;0;3;8;0;2012/'13;;;
4791;Mannen en vrouwen;0;3;8;0;2013/'14;;;
4792;Mannen en vrouwen;0;3;8;1;2006/'07;580.0;580.0;0.0
4793;Mannen en vrouwen;0;3;8;1;2007/'08;620.0;620.0;0.0
4794;Mannen en vrouwen;0;3;8;1;2008/'09;580.0;580.0;0.0
4795;Mannen en vrouwen;0;3;8;1;2009/'10;590.0;590.0;
4796;Mannen en vrouwen;0;3;8;1;2010/'11;610.0;610.0;0.0
4797;Mannen en vrouwen;0;3;8;1;2011/'12;600.0;600.0;0.0
4798;Mannen en vrouwen;0;3;8;1;2012/'13;;;
4799;Mannen en vrouwen;0;3;8;1;2013/'14;;;
4800;Mannen en vrouwen;0;3;8;2;2006/'07;6870.0;2690.0;4180.0
4801;Mannen en vrouwen;0;3;8;2;2007/'08;7520.0;3150.0;4370.0
4802;Mannen en vrouwen;0;3;8;2;2008/'09;7240.0;2700.0;4550.0
4803;Mannen en vrouwen;0;3;8;2;2009/'10;8020.0;3170.0;4840.0
4804;Mannen en vrouwen;0;3;8;2;2010/'11;8670.0;3440.0;5230.0
4805;Mannen en vrouwen;0;3;8;2;2011/'12;9490.0;3620.0;5870.0
4806;Mannen en vrouwen;0;3;8;2;2012/'13;;;
4807;Mannen en vrouwen;0;3;8;2;2013/'14;;;
4808;Mannen en vrouwen;0;3;8;3;2006/'07;7880.0;2010.0;5870.0
4809;Mannen en vrouwen;0;3;8;3;2007/'08;8190.0;2110.0;6080.0
4810;Mannen en vrouwen;0;3;8;3;2008/'09;8160.0;1920.0;6250.0
4811;Mannen en vrouwen;0;3;8;3;2009/'10;9370.0;2420.0;6950.0
4812;Mannen en vrouwen;0;3;8;3;2010/'11;9880.0;2500.0;7390.0
4813;Mannen en vrouwen;0;3;8;3;2011/'12;11180.0;2660.0;8520.0
4814;Mannen en vrouwen;0;3;8;3;2012/'13;;;
4815;Mannen en vrouwen;0;3;8;3;2013/'14;;;
4816;Mannen en vrouwen;0;3;8;4;2006/'07;2070.0;770.0;1310.0
4817;Mannen en vrouwen;0;3;8;4;2007/'08;2070.0;750.0;1320.0
