ID;Generatie;HerkomstgroeperingVrouw;Huwelijksjaar;TotaalMannen_1;Autochtoon_2;TotaalNietWesters_3;Marokko_4;NederlandseAntillenAruba_5;Suriname_6;Turkije_7;OverigeNietWesters_8;Westers_9
197;Man 2e gen. allochtoon, vrouw autochtoon;Totaal niet-westers;2005 (Nog geen jaar getrouwd);;;;;;;;;
198;Man 2e gen. allochtoon, vrouw autochtoon;Marokko;2003 (Twee jaar getrouwd);;;;;;;;;
199;Man 2e gen. allochtoon, vrouw autochtoon;Marokko;2004 (Eén jaar getrouwd);;;;;;;;;
200;Man 2e gen. allochtoon, vrouw autochtoon;Marokko;2005 (Nog geen jaar getrouwd);;;;;;;;;
201;Man 2e gen. allochtoon, vrouw autochtoon;Nederlandse Antillen + Aruba;2003 (Twee jaar getrouwd);;;;;;;;;
202;Man 2e gen. allochtoon, vrouw autochtoon;Nederlandse Antillen + Aruba;2004 (Eén jaar getrouwd);;;;;;;;;
203;Man 2e gen. allochtoon, vrouw autochtoon;Nederlandse Antillen + Aruba;2005 (Nog geen jaar getrouwd);;;;;;;;;
204;Man 2e gen. allochtoon, vrouw autochtoon;Suriname;2003 (Twee jaar getrouwd);;;;;;;;;
205;Man 2e gen. allochtoon, vrouw autochtoon;Suriname;2004 (Eén jaar getrouwd);;;;;;;;;
206;Man 2e gen. allochtoon, vrouw autochtoon;Suriname;2005 (Nog geen jaar getrouwd);;;;;;;;;
207;Man 2e gen. allochtoon, vrouw autochtoon;Turkije;2003 (Twee jaar getrouwd);;;;;;;;;
208;Man 2e gen. allochtoon, vrouw autochtoon;Turkije;2004 (Eén jaar getrouwd);;;;;;;;;
209;Man 2e gen. allochtoon, vrouw autochtoon;Turkije;2005 (Nog geen jaar getrouwd);;;;;;;;;
210;Man 2e gen. allochtoon, vrouw autochtoon;Overige niet-westers;2003 (Twee jaar getrouwd);;;;;;;;;
211;Man 2e gen. allochtoon, vrouw autochtoon;Overige niet-westers;2004 (Eén jaar getrouwd);;;;;;;;;
212;Man 2e gen. allochtoon, vrouw autochtoon;Overige niet-westers;2005 (Nog geen jaar getrouwd);;;;;;;;;
213;Man 2e gen. allochtoon, vrouw autochtoon;Westers;2003 (Twee jaar getrouwd);;;;;;;;;
214;Man 2e gen. allochtoon, vrouw autochtoon;Westers;2004 (Eén jaar getrouwd);;;;;;;;;
215;Man 2e gen. allochtoon, vrouw autochtoon;Westers;2005 (Nog geen jaar getrouwd);;;;;;;;;
216;Man autochtoon, vrouw 2e gen. allochtoon;Totaal vrouwen;2003 (Twee jaar getrouwd);3321.0;3321.0;;;;;;;
217;Man autochtoon, vrouw 2e gen. allochtoon;Totaal vrouwen;2004 (Eén jaar getrouwd);3251.0;3251.0;;;;;;;
218;Man autochtoon, vrouw 2e gen. allochtoon;Totaal vrouwen;2005 (Nog geen jaar getrouwd);3097.0;3097.0;;;;;;;
219;Man autochtoon, vrouw 2e gen. allochtoon;Autochtoon;2003 (Twee jaar getrouwd);;;;;;;;;
220;Man autochtoon, vrouw 2e gen. allochtoon;Autochtoon;2004 (Eén jaar getrouwd);;;;;;;;;
221;Man autochtoon, vrouw 2e gen. allochtoon;Autochtoon;2005 (Nog geen jaar getrouwd);;;;;;;;;
222;Man autochtoon, vrouw 2e gen. allochtoon;Totaal niet-westers;2003 (Twee jaar getrouwd);459.0;459.0;;;;;;;
223;Man autochtoon, vrouw 2e gen. allochtoon;Totaal niet-westers;2004 (Eén jaar getrouwd);540.0;540.0;;;;;;;
224;Man autochtoon, vrouw 2e gen. allochtoon;Totaal niet-westers;2005 (Nog geen jaar getrouwd);488.0;488.0;;;;;;;
225;Man autochtoon, vrouw 2e gen. allochtoon;Marokko;2003 (Twee jaar getrouwd);36.0;36.0;;;;;;;
226;Man autochtoon, vrouw 2e gen. allochtoon;Marokko;2004 (Eén jaar getrouwd);45.0;45.0;;;;;;;
227;Man autochtoon, vrouw 2e gen. allochtoon;Marokko;2005 (Nog geen jaar getrouwd);36.0;36.0;;;;;;;
228;Man autochtoon, vrouw 2e gen. allochtoon;Nederlandse Antillen + Aruba;2003 (Twee jaar getrouwd);121.0;121.0;;;;;;;
229;Man autochtoon, vrouw 2e gen. allochtoon;Nederlandse Antillen + Aruba;2004 (Eén jaar getrouwd);119.0;119.0;;;;;;;
230;Man autochtoon, vrouw 2e gen. allochtoon;Nederlandse Antillen + Aruba;2005 (Nog geen jaar getrouwd);101.0;101.0;;;;;;;
231;Man autochtoon, vrouw 2e gen. allochtoon;Suriname;2003 (Twee jaar getrouwd);132.0;132.0;;;;;;;
232;Man autochtoon, vrouw 2e gen. allochtoon;Suriname;2004 (Eén jaar getrouwd);177.0;177.0;;;;;;;
233;Man autochtoon, vrouw 2e gen. allochtoon;Suriname;2005 (Nog geen jaar getrouwd);176.0;176.0;;;;;;;
234;Man autochtoon, vrouw 2e gen. allochtoon;Turkije;2003 (Twee jaar getrouwd);45.0;45.0;;;;;;;
235;Man autochtoon, vrouw 2e gen. allochtoon;Turkije;2004 (Eén jaar getrouwd);46.0;46.0;;;;;;;
236;Man autochtoon, vrouw 2e gen. allochtoon;Turkije;2005 (Nog geen jaar getrouwd);48.0;48.0;;;;;;;
237;Man autochtoon, vrouw 2e gen. allochtoon;Overige niet-westers;2003 (Twee jaar getrouwd);125.0;125.0;;;;;;;
238;Man autochtoon, vrouw 2e gen. allochtoon;Overige niet-westers;2004 (Eén jaar getrouwd);153.0;153.0;;;;;;;
239;Man autochtoon, vrouw 2e gen. allochtoon;Overige niet-westers;2005 (Nog geen jaar getrouwd);127.0;127.0;;;;;;;
240;Man autochtoon, vrouw 2e gen. allochtoon;Westers;2003 (Twee jaar getrouwd);2862.0;2862.0;;;;;;;
241;Man autochtoon, vrouw 2e gen. allochtoon;Westers;2004 (Eén jaar getrouwd);2711.0;2711.0;;;;;;;
242;Man autochtoon, vrouw 2e gen. allochtoon;Westers;2005 (Nog geen jaar getrouwd);2609.0;2609.0;;;;;;;
243;Beiden 2e generatie allochtoon;Totaal vrouwen;2003 (Twee jaar getrouwd);855.0;;460.0;90.0;10.0;71.0;256.0;33.0;395.0
244;Beiden 2e generatie allochtoon;Totaal vrouwen;2004 (Eén jaar getrouwd);934.0;;587.0;139.0;13.0;117.0;284.0;34.0;347.0
245;Beiden 2e generatie allochtoon;Totaal vrouwen;2005 (Nog geen jaar getrouwd);922.0;;556.0;138.0;11.0;102.0;267.0;38.0;366.0
246;Beiden 2e generatie allochtoon;Autochtoon;2003 (Twee jaar getrouwd);;;;;;;;;
247;Beiden 2e generatie allochtoon;Autochtoon;2004 (Eén jaar getrouwd);;;;;;;;;
248;Beiden 2e generatie allochtoon;Autochtoon;2005 (Nog geen jaar getrouwd);;;;;;;;;
249;Beiden 2e generatie allochtoon;Totaal niet-westers;2003 (Twee jaar getrouwd);483.0;;421.0;86.0;1.0;58.0;249.0;27.0;62.0
250;Beiden 2e generatie allochtoon;Totaal niet-westers;2004 (Eén jaar getrouwd);602.0;;542.0;134.0;3.0;96.0;280.0;29.0;60.0
251;Beiden 2e generatie allochtoon;Totaal niet-westers;2005 (Nog geen jaar getrouwd);575.0;;512.0;133.0;4.0;91.0;259.0;25.0;63.0
252;Beiden 2e generatie allochtoon;Marokko;2003 (Twee jaar getrouwd);101.0;;90.0;83.0;0.0;2.0;2.0;3.0;11.0
253;Beiden 2e generatie allochtoon;Marokko;2004 (Eén jaar getrouwd);140.0;;134.0;123.0;1.0;2.0;5.0;3.0;6.0
254;Beiden 2e generatie allochtoon;Marokko;2005 (Nog geen jaar getrouwd);136.0;;128.0;120.0;0.0;1.0;5.0;2.0;8.0
255;Beiden 2e generatie allochtoon;Nederlandse Antillen + Aruba;2003 (Twee jaar getrouwd);16.0;;4.0;0.0;1.0;1.0;1.0;1.0;12.0
256;Beiden 2e generatie allochtoon;Nederlandse Antillen + Aruba;2004 (Eén jaar getrouwd);15.0;;8.0;2.0;1.0;4.0;0.0;1.0;7.0
257;Beiden 2e generatie allochtoon;Nederlandse Antillen + Aruba;2005 (Nog geen jaar getrouwd);24.0;;8.0;1.0;1.0;5.0;1.0;0.0;16.0
258;Beiden 2e generatie allochtoon;Suriname;2003 (Twee jaar getrouwd);72.0;;55.0;0.0;0.0;50.0;0.0;5.0;17.0
259;Beiden 2e generatie allochtoon;Suriname;2004 (Eén jaar getrouwd);105.0;;81.0;2.0;1.0;74.0;1.0;3.0;24.0
260;Beiden 2e generatie allochtoon;Suriname;2005 (Nog geen jaar getrouwd);108.0;;91.0;4.0;2.0;78.0;3.0;4.0;17.0
261;Beiden 2e generatie allochtoon;Turkije;2003 (Twee jaar getrouwd);262.0;;250.0;1.0;0.0;4.0;244.0;1.0;12.0
262;Beiden 2e generatie allochtoon;Turkije;2004 (Eén jaar getrouwd);285.0;;277.0;1.0;0.0;2.0;273.0;1.0;8.0
263;Beiden 2e generatie allochtoon;Turkije;2005 (Nog geen jaar getrouwd);263.0;;257.0;4.0;0.0;2.0;249.0;2.0;6.0
264;Beiden 2e generatie allochtoon;Overige niet-westers;2003 (Twee jaar getrouwd);32.0;;22.0;2.0;0.0;1.0;2.0;17.0;10.0
265;Beiden 2e generatie allochtoon;Overige niet-westers;2004 (Eén jaar getrouwd);57.0;;42.0;6.0;0.0;14.0;1.0;21.0;15.0
266;Beiden 2e generatie allochtoon;Overige niet-westers;2005 (Nog geen jaar getrouwd);44.0;;28.0;4.0;1.0;5.0;1.0;17.0;16.0
267;Beiden 2e generatie allochtoon;Westers;2003 (Twee jaar getrouwd);372.0;;39.0;4.0;9.0;13.0;7.0;6.0;333.0
268;Beiden 2e generatie allochtoon;Westers;2004 (Eén jaar getrouwd);332.0;;45.0;5.0;10.0;21.0;4.0;5.0;287.0
269;Beiden 2e generatie allochtoon;Westers;2005 (Nog geen jaar getrouwd);347.0;;44.0;5.0;7.0;11.0;8.0;13.0;303.0
