ID;Productcode;Perioden;Verkoopwaarde_1;Hoeveelheid_2
2474;10.91.20.00 Luzernemeel...;2010;0.0;0.0
2475;10.91.20.00 Luzernemeel...;2011;0.0;0.0
2476;10.91.20.00 Luzernemeel...;2012;0.0;0.0
2477;10.91.20.00 Luzernemeel...;2013;;
2478;10.92.10.30.10 Hondenvoer;2008;216.0;
2479;10.92.10.30.10 Hondenvoer;2009;212.0;
2480;10.92.10.30.10 Hondenvoer;2010;268.0;
2481;10.92.10.30.10 Hondenvoer;2011;286.0;
2482;10.92.10.30.10 Hondenvoer;2012;244.0;
2483;10.92.10.30.10 Hondenvoer;2013;282.0;
2484;10.92.10.30.50 Kattenvoer;2008;204.0;
2485;10.92.10.30.50 Kattenvoer;2009;191.0;
2486;10.92.10.30.50 Kattenvoer;2010;220.0;
2487;10.92.10.30.50 Kattenvoer;2011;224.0;
2488;10.92.10.30.50 Kattenvoer;2012;178.0;
2489;10.92.10.30.50 Kattenvoer;2013;173.0;
2490;10.92.10.60 [mln kg] Bereidingen voor..;2008;34.0;66.0
2491;10.92.10.60 [mln kg] Bereidingen voor..;2009;34.0;73.0
2492;10.92.10.60 [mln kg] Bereidingen voor..;2010;47.0;70.0
2493;10.92.10.60 [mln kg] Bereidingen voor..;2011;45.0;56.0
2494;10.92.10.60 [mln kg] Bereidingen voor..;2012;50.0;59.0
2495;10.92.10.60 [mln kg] Bereidingen voor..;2013;48.0;54.0
2496;11.01.10.20 [1 000 l alc 100%] Drank..;2008;;
2497;11.01.10.20 [1 000 l alc 100%] Drank..;2009;;
2498;11.01.10.20 [1 000 l alc 100%] Drank..;2010;;
2499;11.01.10.20 [1 000 l alc 100%] Drank..;2011;;
2500;11.01.10.20 [1 000 l alc 100%] Drank..;2012;;
2501;11.01.10.20 [1 000 l alc 100%] Drank..;2013;9.0;
2502;11.01.10.30 [mln l alc 100%] Whisky;2008;;
2503;11.01.10.30 [mln l alc 100%] Whisky;2009;;
2504;11.01.10.30 [mln l alc 100%] Whisky;2010;;3.0
2505;11.01.10.30 [mln l alc 100%] Whisky;2011;;
2506;11.01.10.30 [mln l alc 100%] Whisky;2012;;
2507;11.01.10.30 [mln l alc 100%] Whisky;2013;;
2508;11.01.10.40 [1 000 l alc 100%] Rum en..;2008;;1.0
2509;11.01.10.40 [1 000 l alc 100%] Rum en..;2009;;1.0
2510;11.01.10.40 [1 000 l alc 100%] Rum en..;2010;;1.0
2511;11.01.10.40 [1 000 l alc 100%] Rum en..;2011;;1.0
2512;11.01.10.40 [1 000 l alc 100%] Rum en..;2012;2.0;0.0
2513;11.01.10.40 [1 000 l alc 100%] Rum en..;2013;2.0;0.0
2514;11.01.10.50.10 Gin;2008;;
2515;11.01.10.50.10 Gin;2009;;
2516;11.01.10.50.10 Gin;2010;;
2517;11.01.10.50.10 Gin;2011;;
2518;11.01.10.50.10 Gin;2012;;
2519;11.01.10.50.10 Gin;2013;;
2520;11.01.10.50.30 Jenever, excl. oude..;2008;;
2521;11.01.10.50.30 Jenever, excl. oude..;2009;;
2522;11.01.10.50.30 Jenever, excl. oude..;2010;;
2523;11.01.10.50.30 Jenever, excl. oude..;2011;;
2524;11.01.10.50.30 Jenever, excl. oude..;2012;22.0;
2525;11.01.10.50.30 Jenever, excl. oude..;2013;19.0;
2526;11.01.10.50.50 Oude jenever;2008;;
2527;11.01.10.50.50 Oude jenever;2009;;
2528;11.01.10.50.50 Oude jenever;2010;;
2529;11.01.10.50.50 Oude jenever;2011;;
2530;11.01.10.50.50 Oude jenever;2012;;
2531;11.01.10.50.50 Oude jenever;2013;;
2532;11.01.10.50.70 Bessenjenever,..;2008;;
2533;11.01.10.50.70 Bessenjenever,..;2009;;
2534;11.01.10.50.70 Bessenjenever,..;2010;;
2535;11.01.10.50.70 Bessenjenever,..;2011;;
2536;11.01.10.50.70 Bessenjenever,..;2012;4.0;
2537;11.01.10.50.70 Bessenjenever,..;2013;4.0;
2538;11.01.10.63 [mln l alc 100%] Wodka,..;2008;;
2539;11.01.10.63 [mln l alc 100%] Wodka,..;2009;;
2540;11.01.10.63 [mln l alc 100%] Wodka,..;2010;;
2541;11.01.10.63 [mln l alc 100%] Wodka,..;2011;;
2542;11.01.10.63 [mln l alc 100%] Wodka,..;2012;;
2543;11.01.10.63 [mln l alc 100%] Wodka,..;2013;;
2544;11.01.10.65 Gedist..;2008;;
2545;11.01.10.65 Gedist..;2009;;
2546;11.01.10.65 Gedist..;2010;;
2547;11.01.10.65 Gedist..;2011;;
2548;11.01.10.65 Gedist..;2012;;
2549;11.01.10.65 Gedist..;2013;;
2550;11.01.10.70 Ethyla..;2008;0.0;0.0
2551;11.01.10.70 Ethyla..;2009;0.0;0.0
2552;11.01.10.70 Ethyla..;2010;0.0;0.0
2553;11.01.10.70 Ethyla..;2011;0.0;0.0
2554;11.01.10.70 Ethyla..;2012;0.0;0.0
2555;11.01.10.70 Ethyla..;2013;;
2556;11.01.10.80.10 Vieux;2008;;
2557;11.01.10.80.10 Vieux;2009;;
2558;11.01.10.80.10 Vieux;2010;;
2559;11.01.10.80.10 Vieux;2011;;
2560;11.01.10.80.10 Vieux;2012;;
2561;11.01.10.80.10 Vieux;2013;;
2562;11.01.10.80.40 Advocaat;2008;;
2563;11.01.10.80.40 Advocaat;2009;;
2564;11.01.10.80.40 Advocaat;2010;;
2565;11.01.10.80.40 Advocaat;2011;;
2566;11.01.10.80.40 Advocaat;2012;;
2567;11.01.10.80.40 Advocaat;2013;;
2568;11.01.10.80.70 Likeuren e.a..;2008;;
2569;11.01.10.80.70 Likeuren e.a..;2009;;
2570;11.01.10.80.70 Likeuren e.a..;2010;;
2571;11.01.10.80.70 Likeuren e.a..;2011;;
2572;11.01.10.80.70 Likeuren e.a..;2012;44.0;
2573;11.01.10.80.70 Likeuren e.a..;2013;47.0;
2574;11.02.11.30 Champagne;2008;0.0;0.0
2575;11.02.11.30 Champagne;2009;0.0;0.0
2576;11.02.11.30 Champagne;2010;0.0;0.0
2577;11.02.11.30 Champagne;2011;0.0;0.0
2578;11.02.11.30 Champagne;2012;0.0;0.0
2579;11.02.11.30 Champagne;2013;0.0;0.0
2580;11.02.11.90 Mousserende wijn (exclusie..;2008;0.0;0.0
2581;11.02.11.90 Mousserende wijn (exclusie..;2009;0.0;0.0
2582;11.02.11.90 Mousserende wijn (exclusie..;2010;0.0;0.0
2583;11.02.11.90 Mousserende wijn (exclusie..;2011;0.0;0.0
2584;11.02.11.90 Mousserende wijn (exclusie..;2012;0.0;0.0
2585;11.02.11.90 Mousserende wijn (exclusie..;2013;0.0;0.0
2586;11.02.11.93 Mousserende wijn, met..;2008;;
2587;11.02.11.93 Mousserende wijn, met..;2009;;
2588;11.02.11.93 Mousserende wijn, met..;2010;;
2589;11.02.11.93 Mousserende wijn, met..;2011;;
2590;11.02.11.93 Mousserende wijn, met..;2012;;
2591;11.02.11.93 Mousserende wijn, met..;2013;;
2592;11.02.11.95 Mousserende wijn, met..;2008;;
2593;11.02.11.95 Mousserende wijn, met..;2009;;
2594;11.02.11.95 Mousserende wijn, met..;2010;;
2595;11.02.11.95 Mousserende wijn, met..;2011;;
2596;11.02.11.95 Mousserende wijn, met..;2012;;
2597;11.02.11.95 Mousserende wijn, met..;2013;;
2598;11.02.12.11 [1 000 l] Witte, in..;2008;0.0;0.0
2599;11.02.12.11 [1 000 l] Witte, in..;2009;0.0;0.0
2600;11.02.12.11 [1 000 l] Witte, in..;2010;0.0;0.0
2601;11.02.12.11 [1 000 l] Witte, in..;2011;0.0;0.0
2602;11.02.12.11 [1 000 l] Witte, in..;2012;0.0;0.0
2603;11.02.12.11 [1 000 l] Witte, in..;2013;0.0;0.0
2604;11.02.12.13 Witte wijn,..;2008;;
2605;11.02.12.13 Witte wijn,..;2009;;
2606;11.02.12.13 Witte wijn,..;2010;;
2607;11.02.12.13 Witte wijn,..;2011;;
2608;11.02.12.13 Witte wijn,..;2012;;
2609;11.02.12.13 Witte wijn,..;2013;;
2610;11.02.12.15 Wijn en druivenmost..;2008;0.0;0.0
2611;11.02.12.15 Wijn en druivenmost..;2009;0.0;0.0
2612;11.02.12.15 Wijn en druivenmost..;2010;0.0;0.0
2613;11.02.12.15 Wijn en druivenmost..;2011;0.0;0.0
2614;11.02.12.15 Wijn en druivenmost..;2012;0.0;0.0
2615;11.02.12.15 Wijn en druivenmost..;2013;0.0;0.0
2616;11.02.12.17 [mln l] Wijnen, in..;2008;0.0;0.0
2617;11.02.12.17 [mln l] Wijnen, in..;2009;0.0;0.0
2618;11.02.12.17 [mln l] Wijnen, in..;2010;0.0;0.0
2619;11.02.12.17 [mln l] Wijnen, in..;2011;0.0;0.0
2620;11.02.12.17 [mln l] Wijnen, in..;2012;0.0;0.0
2621;11.02.12.17 [mln l] Wijnen, in..;2013;0.0;0.0
2622;11.02.12.19 [mln l] Wijnen,..;2008;;
2623;11.02.12.19 [mln l] Wijnen,..;2009;;
2624;11.02.12.19 [mln l] Wijnen,..;2010;;
2625;11.02.12.19 [mln l] Wijnen,..;2011;;
2626;11.02.12.19 [mln l] Wijnen,..;2012;;
2627;11.02.12.19 [mln l] Wijnen,..;2013;;
2628;11.02.12.20 Wijnen, met een alcohol..;2008;0.0;0.0
2629;11.02.12.20 Wijnen, met een alcohol..;2009;0.0;0.0
2630;11.02.12.20 Wijnen, met een alcohol..;2010;0.0;0.0
2631;11.02.12.20 Wijnen, met een alcohol..;2011;0.0;0.0
2632;11.02.12.20 Wijnen, met een alcohol..;2012;0.0;0.0
2633;11.02.12.20 Wijnen, met een alcohol..;2013;0.0;0.0
2634;11.02.12.30 Portwijn,..;2008;;
2635;11.02.12.30 Portwijn,..;2009;;
2636;11.02.12.30 Portwijn,..;2010;;
2637;11.02.12.30 Portwijn,..;2011;;
2638;11.02.12.30 Portwijn,..;2012;;
2639;11.02.12.30 Portwijn,..;2013;;
2640;11.02.12.31 Portwijn, Madeirawijn,..;2008;0.0;0.0
2641;11.02.12.31 Portwijn, Madeirawijn,..;2009;0.0;0.0
2642;11.02.12.31 Portwijn, Madeirawijn,..;2010;0.0;0.0
2643;11.02.12.31 Portwijn, Madeirawijn,..;2011;0.0;0.0
2644;11.02.12.31 Portwijn, Madeirawijn,..;2012;0.0;0.0
2645;11.02.12.31 Portwijn, Madeirawijn,..;2013;0.0;0.0
2646;11.02.12.50 Druivenmost;2008;0.0;0.0
2647;11.02.12.50 Druivenmost;2009;0.0;0.0
2648;11.02.12.50 Druivenmost;2010;0.0;0.0
2649;11.02.12.50 Druivenmost;2011;0.0;0.0
2650;11.02.12.50 Druivenmost;2012;0.0;0.0
2651;11.02.12.50 Druivenmost;2013;0.0;0.0
2652;11.03.10.00 Gegiste..;2008;;
2653;11.03.10.00 Gegiste..;2009;;
2654;11.03.10.00 Gegiste..;2010;;
2655;11.03.10.00 Gegiste..;2011;;
2656;11.03.10.00 Gegiste..;2012;;
2657;11.03.10.00 Gegiste..;2013;;
2658;11.04.10.00 Dranken,..;2008;0.0;0.0
2659;11.04.10.00 Dranken,..;2009;0.0;0.0
2660;11.04.10.00 Dranken,..;2010;;
2661;11.04.10.00 Dranken,..;2011;0.0;0.0
2662;11.04.10.00 Dranken,..;2012;0.0;0.0
2663;11.04.10.00 Dranken,..;2013;0.0;0.0
2664;11.05.10.00.10 Lager bier, zoals Oud..;2008;274.0;
2665;11.05.10.00.10 Lager bier, zoals Oud..;2009;261.0;
2666;11.05.10.00.10 Lager bier, zoals Oud..;2010;239.0;
2667;11.05.10.00.10 Lager bier, zoals Oud..;2011;200.0;
2668;11.05.10.00.10 Lager bier, zoals Oud..;2012;187.0;
2669;11.05.10.00.10 Lager bier, zoals Oud..;2013;189.0;
2670;11.05.10.00.40 Zwaar bier, zoals..;2008;;
2671;11.05.10.00.40 Zwaar bier, zoals..;2009;;
2672;11.05.10.00.40 Zwaar bier, zoals..;2010;;
2673;11.05.10.00.40 Zwaar bier, zoals..;2011;;
2674;11.05.10.00.40 Zwaar bier, zoals..;2012;;
2675;11.05.10.00.40 Zwaar bier, zoals..;2013;;
2676;11.05.10.00.70 Extra zwaar bier, zoals..;2008;;
2677;11.05.10.00.70 Extra zwaar bier, zoals..;2009;;
2678;11.05.10.00.70 Extra zwaar bier, zoals..;2010;;
2679;11.05.10.00.70 Extra zwaar bier, zoals..;2011;;
2680;11.05.10.00.70 Extra zwaar bier, zoals..;2012;;
2681;11.05.10.00.70 Extra zwaar bier, zoals..;2013;;
2682;11.05.10.10 Alcoholvrij bier..  ;2008;0.0;0.0
2683;11.05.10.10 Alcoholvrij bier..  ;2009;0.0;0.0
2684;11.05.10.10 Alcoholvrij bier..  ;2010;0.0;0.0
2685;11.05.10.10 Alcoholvrij bier..  ;2011;0.0;0.0
2686;11.05.10.10 Alcoholvrij bier..  ;2012;0.0;0.0
2687;11.05.10.10 Alcoholvrij bier..  ;2013;0.0;0.0
2688;11.05.20.00 Brouwerij- en..;2008;;
2689;11.05.20.00 Brouwerij- en..;2009;;
2690;11.05.20.00 Brouwerij- en..;2010;;
2691;11.05.20.00 Brouwerij- en..;2011;17.0;
2692;11.05.20.00 Brouwerij- en..;2012;18.0;
2693;11.05.20.00 Brouwerij- en..;2013;;
2694;11.06.10.30 [mln kg] Mout, excl. gebrand;2008;;
2695;11.06.10.30 [mln kg] Mout, excl. gebrand;2009;;
2696;11.06.10.30 [mln kg] Mout, excl. gebrand;2010;;
2697;11.06.10.30 [mln kg] Mout, excl. gebrand;2011;;
2698;11.06.10.30 [mln kg] Mout, excl. gebrand;2012;;
2699;11.06.10.30 [mln kg] Mout, excl. gebrand;2013;;
2700;11.06.10.50 [mln kg] Mout, gebrand;2008;;
2701;11.06.10.50 [mln kg] Mout, gebrand;2009;;
2702;11.06.10.50 [mln kg] Mout, gebrand;2010;;
2703;11.06.10.50 [mln kg] Mout, gebrand;2011;;
2704;11.06.10.50 [mln kg] Mout, gebrand;2012;;
2705;11.06.10.50 [mln kg] Mout, gebrand;2013;;
2706;11.07.11.30 [mln l] Mineraalwater en..;2008;49.0;224.0
2707;11.07.11.30 [mln l] Mineraalwater en..;2009;62.0;276.0
2708;11.07.11.30 [mln l] Mineraalwater en..;2010;68.0;319.0
2709;11.07.11.30 [mln l] Mineraalwater en..;2011;59.0;218.0
2710;11.07.11.30 [mln l] Mineraalwater en..;2012;75.0;292.0
2711;11.07.11.30 [mln l] Mineraalwater en..;2013;63.0;270.0
2712;11.07.11.50 [mln l] Water, ongezoet,..;2008;;
2713;11.07.11.50 [mln l] Water, ongezoet,..;2009;;
2714;11.07.11.50 [mln l] Water, ongezoet,..;2010;;
2715;11.07.11.50 [mln l] Water, ongezoet,..;2011;;
2716;11.07.11.50 [mln l] Water, ongezoet,..;2012;0.0;0.0
2717;11.07.11.50 [mln l] Water, ongezoet,..;2013;0.0;0.0
2718;11.07.19.30 [mln l] Frisdranken, water..;2008;807.0;1598.0
2719;11.07.19.30 [mln l] Frisdranken, water..;2009;718.0;1418.0
2720;11.07.19.30 [mln l] Frisdranken, water..;2010;822.0;1745.0
2721;11.07.19.30 [mln l] Frisdranken, water..;2011;1015.0;2016.0
2722;11.07.19.30 [mln l] Frisdranken, water..;2012;1307.0;2139.0
2723;11.07.19.30 [mln l] Frisdranken, water..;2013;1287.0;2102.0
2724;11.07.19.50.10 Vruchtennectars;2008;;
2725;11.07.19.50.10 Vruchtennectars;2009;;
2726;11.07.19.50.10 Vruchtennectars;2010;;
2727;11.07.19.50.10 Vruchtennectars;2011;;
2728;11.07.19.50.10 Vruchtennectars;2012;;
2729;11.07.19.50.10 Vruchtennectars;2013;;
2730;11.07.19.50.40 Alcoholvrij bier;2008;;
2731;11.07.19.50.40 Alcoholvrij bier;2009;;
2732;11.07.19.50.40 Alcoholvrij bier;2010;;
2733;11.07.19.50.40 Alcoholvrij bier;2011;;
2734;11.07.19.50.40 Alcoholvrij bier;2012;;
2735;11.07.19.50.40 Alcoholvrij bier;2013;;
2736;11.07.19.50.70 Alcoholvrije dranken,..;2008;149.0;
2737;11.07.19.50.70 Alcoholvrije dranken,..;2009;182.0;
2738;11.07.19.50.70 Alcoholvrije dranken,..;2010;150.0;
2739;11.07.19.50.70 Alcoholvrije dranken,..;2011;;
2740;11.07.19.50.70 Alcoholvrije dranken,..;2012;;
2741;11.07.19.50.70 Alcoholvrije dranken,..;2013;;
2742;11.07.19.70 [mln l] Alcoholvrije..;2008;;
2743;11.07.19.70 [mln l] Alcoholvrije..;2009;;
2744;11.07.19.70 [mln l] Alcoholvrije..;2010;63.0;60.0
2745;11.07.19.70 [mln l] Alcoholvrije..;2011;67.0;70.0
2746;11.07.19.70 [mln l] Alcoholvrije..;2012;70.0;76.0
2747;11.07.19.70 [mln l] Alcoholvrije..;2013;64.0;69.0
2748;12.00.11.30 [mln st] Sigaren en..;2008;;
2749;12.00.11.30 [mln st] Sigaren en..;2009;;
2750;12.00.11.30 [mln st] Sigaren en..;2010;;
2751;12.00.11.30 [mln st] Sigaren en..;2011;;
2752;12.00.11.30 [mln st] Sigaren en..;2012;;
2753;12.00.11.30 [mln st] Sigaren en..;2013;;
2754;12.00.11.50 [st] Sigaretten,..;2008;;
2755;12.00.11.50 [st] Sigaretten,..;2009;;
2756;12.00.11.50 [st] Sigaretten,..;2010;;
2757;12.00.11.50 [st] Sigaretten,..;2011;;
2758;12.00.11.50 [st] Sigaretten,..;2012;;
2759;12.00.11.50 [st] Sigaretten,..;2013;;
2760;12.00.11.70 Sigaren, sigarillo's,..;2008;0.0;0.0
2761;12.00.11.70 Sigaren, sigarillo's,..;2009;0.0;0.0
2762;12.00.11.70 Sigaren, sigarillo's,..;2010;0.0;0.0
2763;12.00.11.70 Sigaren, sigarillo's,..;2011;0.0;0.0
2764;12.00.11.70 Sigaren, sigarillo's,..;2012;0.0;0.0
2765;12.00.11.70 Sigaren, sigarillo's,..;2013;0.0;0.0
2766;12.00.19.30 [mln kg] Rooktabak, zoals..;2008;300.0;43.0
2767;12.00.19.30 [mln kg] Rooktabak, zoals..;2009;313.0;45.0
2768;12.00.19.30 [mln kg] Rooktabak, zoals..;2010;333.0;46.0
2769;12.00.19.30 [mln kg] Rooktabak, zoals..;2011;355.0;46.0
2770;12.00.19.30 [mln kg] Rooktabak, zoals..;2012;613.0;92.0
2771;12.00.19.30 [mln kg] Rooktabak, zoals..;2013;628.0;81.0
2772;12.00.19.90 [mln kg] Gehomogeniseerde..;2008;;
2773;12.00.19.90 [mln kg] Gehomogeniseerde..;2009;;
2774;12.00.19.90 [mln kg] Gehomogeniseerde..;2010;;
2775;12.00.19.90 [mln kg] Gehomogeniseerde..;2011;;
2776;12.00.19.90 [mln kg] Gehomogeniseerde..;2012;;
2777;12.00.19.90 [mln kg] Gehomogeniseerde..;2013;;
2778;13.10.10.00 Wolvet en..;2008;0.0;0.0
2779;13.10.10.00 Wolvet en..;2009;0.0;0.0
2780;13.10.10.00 Wolvet en..;2010;0.0;0.0
2781;13.10.10.00 Wolvet en..;2011;0.0;0.0
2782;13.10.10.00 Wolvet en..;2012;0.0;0.0
2783;13.10.10.00 Wolvet en..;2013;0.0;0.0
2784;13.10.21.00 Ruwe zijde, excl...;2008;0.0;0.0
2785;13.10.21.00 Ruwe zijde, excl...;2009;0.0;0.0
2786;13.10.21.00 Ruwe zijde, excl...;2010;0.0;0.0
2787;13.10.21.00 Ruwe zijde, excl...;2011;0.0;0.0
2788;13.10.21.00 Ruwe zijde, excl...;2012;0.0;0.0
2789;13.10.21.00 Ruwe zijde, excl...;2013;0.0;0.0
2790;13.10.22.00 Wol, ontvet of..;2008;0.0;0.0
2791;13.10.22.00 Wol, ontvet of..;2009;0.0;0.0
2792;13.10.22.00 Wol, ontvet of..;2010;0.0;0.0
2793;13.10.22.00 Wol, ontvet of..;2011;0.0;0.0
2794;13.10.22.00 Wol, ontvet of..;2012;0.0;0.0
2795;13.10.22.00 Wol, ontvet of..;2013;0.0;0.0
2796;13.10.23.00 Kammeling van wol of..;2008;0.0;0.0
2797;13.10.23.00 Kammeling van wol of..;2009;0.0;0.0
2798;13.10.23.00 Kammeling van wol of..;2010;0.0;0.0
2799;13.10.23.00 Kammeling van wol of..;2011;0.0;0.0
2800;13.10.23.00 Kammeling van wol of..;2012;0.0;0.0
2801;13.10.23.00 Kammeling van wol of..;2013;0.0;0.0
2802;13.10.24.00 Wol, fijn en grof..;2008;0.0;0.0
2803;13.10.24.00 Wol, fijn en grof..;2009;0.0;0.0
2804;13.10.24.00 Wol, fijn en grof..;2010;0.0;0.0
2805;13.10.24.00 Wol, fijn en grof..;2011;0.0;0.0
2806;13.10.24.00 Wol, fijn en grof..;2012;0.0;0.0
2807;13.10.24.00 Wol, fijn en grof..;2013;0.0;0.0
2808;13.10.25.00 Katoen, gekaard of..;2008;0.0;0.0
2809;13.10.25.00 Katoen, gekaard of..;2009;0.0;0.0
2810;13.10.25.00 Katoen, gekaard of..;2010;0.0;0.0
2811;13.10.25.00 Katoen, gekaard of..;2011;0.0;0.0
2812;13.10.25.00 Katoen, gekaard of..;2012;0.0;0.0
2813;13.10.25.00 Katoen, gekaard of..;2013;0.0;0.0
2814;13.10.26.00 Jute en andere..;2008;0.0;0.0
2815;13.10.26.00 Jute en andere..;2009;0.0;0.0
2816;13.10.26.00 Jute en andere..;2010;0.0;0.0
2817;13.10.26.00 Jute en andere..;2011;0.0;0.0
2818;13.10.26.00 Jute en andere..;2012;0.0;0.0
2819;13.10.26.00 Jute en andere..;2013;0.0;0.0
2820;13.10.29.00 Plantaardige..;2008;0.0;0.0
2821;13.10.29.00 Plantaardige..;2009;0.0;0.0
2822;13.10.29.00 Plantaardige..;2010;0.0;0.0
2823;13.10.29.00 Plantaardige..;2011;0.0;0.0
2824;13.10.29.00 Plantaardige..;2012;0.0;0.0
2825;13.10.29.00 Plantaardige..;2013;0.0;0.0
2826;13.10.31.00 Synthetische..;2008;0.0;0.0
2827;13.10.31.00 Synthetische..;2009;0.0;0.0
2828;13.10.31.00 Synthetische..;2010;0.0;0.0
2829;13.10.31.00 Synthetische..;2011;0.0;0.0
2830;13.10.31.00 Synthetische..;2012;0.0;0.0
2831;13.10.31.00 Synthetische..;2013;0.0;0.0
2832;13.10.32.00 Kunstmatige vezels,..;2008;0.0;0.0
2833;13.10.32.00 Kunstmatige vezels,..;2009;0.0;0.0
2834;13.10.32.00 Kunstmatige vezels,..;2010;0.0;0.0
2835;13.10.32.00 Kunstmatige vezels,..;2011;0.0;0.0
2836;13.10.32.00 Kunstmatige vezels,..;2012;0.0;0.0
2837;13.10.32.00 Kunstmatige vezels,..;2013;0.0;0.0
2838;13.10.40.10 Garens van zijde,..;2008;0.0;0.0
2839;13.10.40.10 Garens van zijde,..;2009;0.0;0.0
2840;13.10.40.10 Garens van zijde,..;2010;0.0;0.0
2841;13.10.40.10 Garens van zijde,..;2011;0.0;0.0
2842;13.10.40.10 Garens van zijde,..;2012;0.0;0.0
2843;13.10.40.10 Garens van zijde,..;2013;0.0;0.0
2844;13.10.40.30 Garens van afval van..;2008;0.0;0.0
2845;13.10.40.30 Garens van afval van..;2009;0.0;0.0
2846;13.10.40.30 Garens van afval van..;2010;0.0;0.0
2847;13.10.40.30 Garens van afval van..;2011;0.0;0.0
2848;13.10.40.30 Garens van afval van..;2012;0.0;0.0
2849;13.10.40.30 Garens van afval van..;2013;0.0;0.0
2850;13.10.40.50 Garens van zijde of..;2008;0.0;0.0
2851;13.10.40.50 Garens van zijde of..;2009;0.0;0.0
2852;13.10.40.50 Garens van zijde of..;2010;0.0;0.0
2853;13.10.40.50 Garens van zijde of..;2011;0.0;0.0
2854;13.10.40.50 Garens van zijde of..;2012;0.0;0.0
2855;13.10.40.50 Garens van zijde of..;2013;0.0;0.0
2856;13.10.50.10 Kaardgaren van wol of..;2008;0.0;0.0
2857;13.10.50.10 Kaardgaren van wol of..;2009;0.0;0.0
2858;13.10.50.10 Kaardgaren van wol of..;2010;0.0;0.0
2859;13.10.50.10 Kaardgaren van wol of..;2011;0.0;0.0
2860;13.10.50.10 Kaardgaren van wol of..;2012;0.0;0.0
2861;13.10.50.10 Kaardgaren van wol of..;2013;0.0;0.0
2862;13.10.50.30 Kamgaren van wol of..;2008;0.0;0.0
2863;13.10.50.30 Kamgaren van wol of..;2009;0.0;0.0
2864;13.10.50.30 Kamgaren van wol of..;2010;0.0;0.0
2865;13.10.50.30 Kamgaren van wol of..;2011;0.0;0.0
2866;13.10.50.30 Kamgaren van wol of..;2012;0.0;0.0
2867;13.10.50.30 Kamgaren van wol of..;2013;0.0;0.0
2868;13.10.50.50 Garens van wol of..;2008;0.0;0.0
2869;13.10.50.50 Garens van wol of..;2009;0.0;0.0
2870;13.10.50.50 Garens van wol of..;2010;0.0;0.0
2871;13.10.50.50 Garens van wol of..;2011;;
2872;13.10.50.50 Garens van wol of..;2012;0.0;0.0
2873;13.10.50.50 Garens van wol of..;2013;0.0;0.0
2874;13.10.61.32 Weefgarens van..;2008;0.0;0.0
2875;13.10.61.32 Weefgarens van..;2009;0.0;0.0
2876;13.10.61.32 Weefgarens van..;2010;0.0;0.0
2877;13.10.61.32 Weefgarens van..;2011;0.0;0.0
2878;13.10.61.32 Weefgarens van..;2012;0.0;0.0
2879;13.10.61.32 Weefgarens van..;2013;0.0;0.0
2880;13.10.61.33 Tricotgarens..;2008;0.0;0.0
2881;13.10.61.33 Tricotgarens..;2009;0.0;0.0
2882;13.10.61.33 Tricotgarens..;2010;0.0;0.0
2883;13.10.61.33 Tricotgarens..;2011;0.0;0.0
2884;13.10.61.33 Tricotgarens..;2012;0.0;0.0
2885;13.10.61.33 Tricotgarens..;2013;0.0;0.0
2886;13.10.61.35 Garens van..;2008;0.0;0.0
2887;13.10.61.35 Garens van..;2009;0.0;0.0
2888;13.10.61.35 Garens van..;2010;0.0;0.0
2889;13.10.61.35 Garens van..;2011;0.0;0.0
2890;13.10.61.35 Garens van..;2012;0.0;0.0
2891;13.10.61.35 Garens van..;2013;0.0;0.0
2892;13.10.61.52 Weefgarens van..;2008;0.0;0.0
2893;13.10.61.52 Weefgarens van..;2009;0.0;0.0
2894;13.10.61.52 Weefgarens van..;2010;0.0;0.0
2895;13.10.61.52 Weefgarens van..;2011;0.0;0.0
2896;13.10.61.52 Weefgarens van..;2012;0.0;0.0
2897;13.10.61.52 Weefgarens van..;2013;0.0;0.0
2898;13.10.61.53 Tricotgarens van..;2008;0.0;0.0
2899;13.10.61.53 Tricotgarens van..;2009;0.0;0.0
2900;13.10.61.53 Tricotgarens van..;2010;0.0;0.0
2901;13.10.61.53 Tricotgarens van..;2011;0.0;0.0
2902;13.10.61.53 Tricotgarens van..;2012;0.0;0.0
2903;13.10.61.53 Tricotgarens van..;2013;0.0;0.0
2904;13.10.61.55 Garens van gekamde..;2008;0.0;0.0
2905;13.10.61.55 Garens van gekamde..;2009;0.0;0.0
2906;13.10.61.55 Garens van gekamde..;2010;0.0;0.0
2907;13.10.61.55 Garens van gekamde..;2011;0.0;0.0
2908;13.10.61.55 Garens van gekamde..;2012;0.0;0.0
2909;13.10.61.55 Garens van gekamde..;2013;0.0;0.0
2910;13.10.61.60 Garens van..;2008;0.0;0.0
2911;13.10.61.60 Garens van..;2009;0.0;0.0
2912;13.10.61.60 Garens van..;2010;0.0;0.0
2913;13.10.61.60 Garens van..;2011;0.0;0.0
2914;13.10.61.60 Garens van..;2012;0.0;0.0
2915;13.10.61.60 Garens van..;2013;0.0;0.0
2916;13.10.62.00 Naaigarens van katoen;2008;0.0;0.0
2917;13.10.62.00 Naaigarens van katoen;2009;0.0;0.0
2918;13.10.62.00 Naaigarens van katoen;2010;0.0;0.0
2919;13.10.62.00 Naaigarens van katoen;2011;0.0;0.0
